energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.80790395,3.78433401,0.07147402,0.00000000,0.15819769,2.43823781,0.71257490,0.49529437
-5.80190095,3.76063228,0.07065264,0.00000000,0.15916083,2.42728476,0.70397039,0.49474095
-5.79589795,3.73338795,0.06986144,0.00000000,0.16004144,2.41157865,0.69579161,0.49388016
-5.78989495,3.70284574,0.06911308,0.00000000,0.16081397,2.39139453,0.68806188,0.49264987
-5.78389195,3.66925693,0.06841736,0.00000000,0.16145461,2.36706381,0.68078346,0.49098771
-5.77788894,3.63287439,0.06778100,0.00000000,0.16194196,2.33896460,0.67393912,0.48883304
-5.77188594,3.59394776,0.06720762,0.00000000,0.16225760,2.30751116,0.66749417,0.48612883
-5.76588294,3.55271865,0.06669775,0.00000000,0.16238654,2.27314245,0.66139880,0.48282358
-5.75987994,3.50941600,0.06624890,0.00000000,0.16231751,2.23631028,0.65559069,0.47887289
-5.75387694,3.46425139,0.06585579,0.00000000,0.16204311,2.19746746,0.64999759,0.47424081
-5.74787394,3.41741456,0.06551051,0.00000000,0.16155979,2.15705608,0.64453988,0.46890089
-5.74187094,3.36906908,0.06520289,0.00000000,0.16086764,2.11549657,0.63913292,0.46283669
-5.73586793,3.31934860,0.06492078,0.00000000,0.15997009,2.07317772,0.63368929,0.45604209
-5.72986493,3.26835371,0.06465044,0.00000000,0.15887340,2.03044802,0.62812068,0.44852101
-5.72386193,3.21614990,0.06437692,0.00000000,0.15758608,1.98760864,0.62233964,0.44028702
-5.71785893,3.16276680,0.06408453,0.00000000,0.15611825,1.94490834,0.61626105,0.43136248
-5.71185593,3.10819901,0.06375723,0.00000000,0.15448096,1.90254037,0.60980355,0.42177771
-5.70585293,3.05240874,0.06337916,0.00000000,0.15268545,1.86064161,0.60289078,0.41156988
-5.69984992,2.99533054,0.06293508,0.00000000,0.15074252,1.81929390,0.59545264,0.40078207
-5.69384692,2.93687790,0.06241088,0.00000000,0.14866200,1.77852751,0.58742662,0.38946229
-5.68784392,2.87695201,0.06179405,0.00000000,0.14645222,1.73832668,0.57875919,0.37766267
-5.68184092,2.81545216,0.06107420,0.00000000,0.14411974,1.69863695,0.56940725,0.36543890
-5.67583792,2.75228772,0.06024344,0.00000000,0.14166918,1.65937394,0.55933979,0.35284982
-5.66983492,2.68739105,0.05929688,0.00000000,0.13910324,1.62043333,0.54853960,0.33995722
-5.66383192,2.62073104,0.05823296,0.00000000,0.13642289,1.58170157,0.53700503,0.32682592
-5.65782891,2.55232646,0.05705377,0.00000000,0.13362774,1.54306682,0.52475176,0.31352387
-5.65182591,2.48225862,0.05576527,0.00000000,0.13071657,1.50442971,0.51181450,0.30012249
-5.64582291,2.41068266,0.05437745,0.00000000,0.12768794,1.46571348,0.49824845,0.28669695
-5.63981991,2.33783673,0.05290431,0.00000000,0.12454097,1.42687296,0.48413049,0.27332648
-5.63381691,2.26404867,0.05136386,0.00000000,0.12127610,1.38790200,0.46955999,0.26009453
-5.62781391,2.18973950,0.04977784,0.00000000,0.11789590,1.34883916,0.45465909,0.24708883
-5.62181091,2.11542352,0.04817148,0.00000000,0.11440584,1.30977107,0.43957232,0.23440118
-5.61580790,2.04170456,0.04657300,0.00000000,0.11081492,1.27083362,0.42446563,0.22212701
-5.60980490,1.96926852,0.04501311,0.00000000,0.10713625,1.23221056,0.40952456,0.21036469
-5.60380190,1.89887201,0.04352433,0.00000000,0.10338742,1.19412978,0.39495172,0.19921446
-5.59779890,1.83132749,0.04214024,0.00000000,0.09959063,1.15685721,0.38096340,0.18877716
-5.59179590,1.76748510,0.04089472,0.00000000,0.09577270,1.12068864,0.36778547,0.17915270
-5.58579290,1.70821193,0.03982102,0.00000000,0.09196473,1.08593982,0.35564851,0.17043820
-5.57978989,1.65436907,0.03895088,0.00000000,0.08820164,1.05293516,0.34478241,0.16272611
-5.57378689,1.60678756,0.03831366,0.00000000,0.08452145,1.02199559,0.33541049,0.15610208
-5.56778389,1.56624382,0.03793542,0.00000000,0.08096431,0.99342614,0.32774327,0.15064288
-5.56178089,1.53343572,0.03783808,0.00000000,0.07757152,0.96750378,0.32197227,0.14641430
-5.55577789,1.50896008,0.03803870,0.00000000,0.07438432,0.94446612,0.31826381,0.14346924
-5.54977489,1.49329277,0.03854882,0.00000000,0.07144272,0.92450160,0.31675336,0.14184593
-5.54377189,1.48677211,0.03937392,0.00000000,0.06878426,0.90774154,0.31754045,0.14156653
-5.53776888,1.48958663,0.04051311,0.00000000,0.06644290,0.89425466,0.32068452,0.14263601
-5.53176588,1.50176767,0.04195894,0.00000000,0.06444802,0.88404417,0.32620194,0.14504156
-5.52576288,1.52318754,0.04369743,0.00000000,0.06282357,0.87704787,0.33406432,0.14875246
-5.51975988,1.55356335,0.04570831,0.00000000,0.06158744,0.87314108,0.34419848,0.15372048
-5.51375688,1.59246673,0.04796552,0.00000000,0.06075113,0.87214239,0.35648786,0.15988092
-5.50775388,1.63933903,0.05043784,0.00000000,0.06031959,0.87382197,0.37077572,0.16715410
-5.50175088,1.69351169,0.05308978,0.00000000,0.06029140,0.87791205,0.38686988,0.17544752
-5.49574787,1.75423087,0.05588263,0.00000000,0.06065924,0.88411898,0.40454895,0.18465839
-5.48974487,1.82068539,0.05877562,0.00000000,0.06141048,0.89213630,0.42356974,0.19467659
-5.48374187,1.89203664,0.06172726,0.00000000,0.06252810,0.90165824,0.44367578,0.20538797
-5.47773887,1.96744925,0.06469662,0.00000000,0.06399168,0.91239273,0.46460623,0.21667772
-5.47173587,2.04612086,0.06764465,0.00000000,0.06577856,0.92407354,0.48610506,0.22843384
-5.46573287,2.12730965,0.07053548,0.00000000,0.06786495,0.93647068,0.50792997,0.24055034
-5.45972986,2.21035814,0.07333750,0.00000000,0.07022711,0.94939878,0.52986052,0.25293025
-5.45372686,2.29471201,0.07602431,0.00000000,0.07284241,0.96272291,0.55170506,0.26548812
-5.44772386,2.37993308,0.07857548,0.00000000,0.07569024,0.97636172,0.57330619,0.27815186
-5.44172086,2.46570557,0.08097691,0.00000000,0.07875277,0.99028777,0.59454429,0.29086402
-5.43571786,2.55183550,0.08322107,0.00000000,0.08201546,1.00452520,0.61533897,0.30358214
-5.42971486,2.63824323,0.08530674,0.00000000,0.08546739,1.01914505,0.63564835,0.31627839
-5.42371186,2.72494956,0.08723866,0.00000000,0.08910125,1.03425844,0.65546617,0.32893841
-5.41770885,2.81205649,0.08902673,0.00000000,0.09291318,1.05000839,0.67481696,0.34155942
-5.41170585,2.89972353,0.09068503,0.00000000,0.09690234,1.06656056,0.69374941,0.35414770
-5.40570285,2.98814133,0.09223073,0.00000000,0.10107033,1.08409368,0.71232850,0.36671563
-5.39969985,3.07750411,0.09368275,0.00000000,0.10542042,1.10279014,0.73062671,0.37927843
-5.39369685,3.16798258,0.09506046,0.00000000,0.10995673,1.12282734,0.74871499,0.39185083
-5.38769385,3.25969913,0.09638238,0.00000000,0.11468334,1.14437007,0.76665395,0.40444383
-5.38169085,3.35270672,0.09766494,0.00000000,0.11960345,1.16756431,0.78448585,0.41706184
-5.37568784,3.44697262,0.09892147,0.00000000,0.12471856,1.19253254,0.80222788,0.42970025
-5.36968484,3.54236799,0.10016131,0.00000000,0.13002776,1.21937058,0.81986718,0.44234370
-5.36368184,3.63866366,0.10138925,0.00000000,0.13552720,1.24814578,0.83735789,0.45496505
-5.35767884,3.73553209,0.10260522,0.00000000,0.14120961,1.27889630,0.85462034,0.46752514
-5.35167584,3.83255515,0.10380425,0.00000000,0.14706410,1.31163110,0.87154255,0.47997336
-5.34567284,3.92923669,0.10497673,0.00000000,0.15307597,1.34633026,0.88798373,0.49224888
-5.33966983,4.02501886,0.10610886,0.00000000,0.15922675,1.38294521,0.90377975,0.50428251
-5.33366683,4.11930058,0.10718338,0.00000000,0.16549429,1.42139836,0.91874998,0.51599896
-5.32766383,4.21145670,0.10818039,0.00000000,0.17185287,1.46158196,0.93270522,0.52731936
-5.32166083,4.30085618,0.10907829,0.00000000,0.17827342,1.50335587,0.94545612,0.53816382
-5.31565783,4.38687794,0.10985472,0.00000000,0.18472367,1.54654434,0.95682147,0.54845385
-5.30965483,4.46892317,0.11048751,0.00000000,0.19116824,1.59093162,0.96663603,0.55811442
-5.30365183,4.54642323,0.11095551,0.00000000,0.19756874,1.63625702,0.97475723,0.56707558
-5.29764882,4.61884285,0.11123937,0.00000000,0.20388375,1.68220954,0.98107051,0.57527347
-5.29164582,4.68567865,0.11132204,0.00000000,0.21006881,1.72842282,0.98549287,0.58265071
-5.28564282,4.74645348,0.11118926,0.00000000,0.21607631,1.77447093,0.98797467,0.58915627
-5.27963982,4.80070757,0.11082974,0.00000000,0.22185550,1.81986577,0.98849950,0.59474463
-5.27363682,4.84798773,0.11023528,0.00000000,0.22735242,1.86405671,0.98708232,0.59937474
-5.26763382,4.88783625,0.10940071,0.00000000,0.23251011,1.90643314,0.98376611,0.60300850
-5.26163082,4.91978078,0.10832371,0.00000000,0.23726882,1.94633025,0.97861724,0.60560935
-5.25562781,4.94332717,0.10700459,0.00000000,0.24156658,1.98303865,0.97172011,0.60714089
-5.24962481,4.95795629,0.10544603,0.00000000,0.24533993,2.01581759,0.96317138,0.60756575
-5.24362181,4.96312609,0.10365280,0.00000000,0.24852495,2.04391185,0.95307417,0.60684507
-5.23761881,4.95827953,0.10163154,0.00000000,0.25105859,2.06657194,0.94153282,0.60493840
-5.23161581,4.94285852,0.09939054,0.00000000,0.25288024,2.08307673,0.92864829,0.60180438
-5.22561281,4.91632368,0.09693967,0.00000000,0.25393348,2.09275796,0.91451469,0.59740202
-5.21960980,4.87817897,0.09429032,0.00000000,0.25416804,2.09502545,0.89921699,0.59169263
-5.21360680,4.82800009,0.09145541,0.00000000,0.25354182,2.08939183,0.88283011,0.58464229
-5.20760380,4.76546506,0.08844949,0.00000000,0.25202280,2.07549584,0.86541915,0.57622466
-5.20160080,4.69038507,0.08528883,0.00000000,0.24959094,2.05312271,0.84704098,0.56642406
-5.19559780,4.60273382,0.08199159,0.00000000,0.24623975,2.02222086,0.82774675,0.55523851
-5.18959480,4.50267338,0.07857787,0.00000000,0.24197756,1.98291383,0.80758518,0.54268253
-5.18359180,4.39057488,0.07506983,0.00000000,0.23682833,1.93550683,0.78660639,0.52878955
-5.17758879,4.26703265,0.07149168,0.00000000,0.23083206,1.88048743,0.76486595,0.51361377
-5.17158579,4.13287068,0.06786958,0.00000000,0.22404456,1.81852028,0.74242885,0.49723118
-5.16558279,3.98914082,0.06423152,0.00000000,0.21653674,1.75043602,0.71937315,0.47973985
-5.15957979,3.83711262,0.06060699,0.00000000,0.20839336,1.67721466,0.69579305,0.46125927
-5.15357679,3.67825506,0.05702665,0.00000000,0.19971131,1.59996433,0.67180123,0.44192889
-5.14757379,3.51421090,0.05352187,0.00000000,0.19059742,1.51989598,0.64753027,0.42190576
-5.14157079,3.34676472,0.05012420,0.00000000,0.18116601,1.43829520,0.62313310,0.40136157
-5.13556778,3.17780613,0.04686476,0.00000000,0.17153617,1.35649226,0.59878240,0.38047905
-5.12956478,3.00928935,0.04377369,0.00000000,0.16182893,1.27583124,0.57466905,0.35944800
-5.12356178,2.84319108,0.04087950,0.00000000,0.15216447,1.19763964,0.55099957,0.33846109
-5.11755878,2.68146797,0.03820847,0.00000000,0.14265942,1.12319905,0.52799265,0.31770962
-5.11155578,2.52601516,0.03578417,0.00000000,0.13342436,1.05371802,0.50587509,0.29737938
-5.10555278,2.37862726,0.03362692,0.00000000,0.12456166,0.99030748,0.48487691,0.27764686
-5.09954977,2.24096257,0.03175347,0.00000000,0.11616366,0.93395949,0.46522621,0.25867573
-5.09354677,2.11451164,0.03017672,0.00000000,0.10831129,0.88552935,0.44714365,0.24061401
-5.08754377,2.00057041,0.02890551,0.00000000,0.10107309,0.84572137,0.43083685,0.22359162
-5.08154077,1.90021857,0.02794465,0.00000000,0.09450471,0.81507828,0.41649487,0.20771864
-5.07553777,1.81430305,0.02729491,0.00000000,0.08864881,0.79397415,0.40428298,0.19308418
-5.06953477,1.74342676,0.02695326,0.00000000,0.08353536,0.78261075,0.39433785,0.17975581
-5.06353177,1.68794255,0.02691307,0.00000000,0.07918228,0.78101703,0.38676334,0.16777956
-5.05752876,1.64795199,0.02716454,0.00000000,0.07559641,0.78905171,0.38162701,0.15718040
-5.05152576,1.62330906,0.02769506,0.00000000,0.07277457,0.80640858,0.37895763,0.14796323
-5.04552276,1.61362821,0.02848969,0.00000000,0.07070497,0.83262458,0.37874352,0.14011414
-5.03951976,1.61829678,0.02953165,0.00000000,0.06936853,0.86709032,0.38093203,0.13360210
-5.03351676,1.63649143,0.03080276,0.00000000,0.06874032,0.90906313,0.38543017,0.12838073
-5.02751376,1.66719820,0.03228396,0.00000000,0.06879091,0.95768233,0.39210623,0.12439037
-5.02151076,1.70923606,0.03395567,0.00000000,0.06948768,1.01198671,0.40079253,0.12156021
-5.01550775,1.76128334,0.03579817,0.00000000,0.07079594,1.07093401,0.41128910,0.11981040
-5.00950475,1.82190661,0.03779186,0.00000000,0.07267986,1.13342210,0.42336825,0.11905424
-5.00350175,1.88959144,0.03991748,0.00000000,0.07510326,1.19831148,0.43677973,0.11920024
-4.99749875,1.96277426,0.04215617,0.00000000,0.07803011,1.26444882,0.45125647,0.12015411
-4.99149575,2.03987456,0.04448948,0.00000000,0.08142483,1.33069072,0.46652055,0.12182055
-4.98549275,2.11932644,0.04689931,0.00000000,0.08525235,1.39592726,0.48228914,0.12410485
-4.97948974,2.19960871,0.04936768,0.00000000,0.08947797,1.45910456,0.49828041,0.12691433
-4.97348674,2.27927244,0.05187657,0.00000000,0.09406702,1.51924557,0.51421885,0.13015941
-4.96748374,2.35696520,0.05440757,0.00000000,0.09898434,1.57546843,0.52984017,0.13375450
-4.96148074,2.43145116,0.05694166,0.00000000,0.10419368,1.62700165,0.54489538,0.13761854
-4.95547774,2.50162642,0.05945887,0.00000000,0.10965700,1.67319562,0.55915405,0.14167536
-4.94947474,2.56652919,0.06193807,0.00000000,0.11533373,1.71352994,0.57240667,0.14585362
-4.94347174,2.62534471,0.06435679,0.00000000,0.12118014,1.74761643,0.58446615,0.15008672
-4.93746873,2.67740490,0.06669111,0.00000000,0.12714867,1.77519774,0.59516846,0.15431230
-4.93146573,2.72218329,0.06891572,0.00000000,0.13318751,1.79614168,0.60437253,0.15847181
-4.92546273,2.75928571,0.07100402,0.00000000,0.13924029,1.81043190,0.61195953,0.16250980
-4.91945973,2.78843768,0.07292850,0.00000000,0.14524603,1.81815525,0.61783178,0.16637334
-4.91345673,2.80946953,0.07466106,0.00000000,0.15113930,1.81948684,0.62191132,0.17001140
-4.90745373,2.82230031,0.07617364,0.00000000,0.15685073,1.81467350,0.62413844,0.17337435
-4.90145073,2.82692160,0.07743882,0.00000000,0.16230767,1.80401668,0.62447032,0.17641364
-4.89544772,2.82338243,0.07843061,0.00000000,0.16743526,1.78785571,0.62287981,0.17908167
-4.88944472,2.81177609,0.07912522,0.00000000,0.17215766,1.76655228,0.61935465,0.18133188
-4.88344172,2.79222984,0.07950186,0.00000000,0.17639950,1.74047695,0.61389698,0.18311915
-4.87743872,2.76489770,0.07954355,0.00000000,0.18008758,1.70999820,0.60652332,0.18440039
-4.87143572,2.72995703,0.07923780,0.00000000,0.18315261,1.67547456,0.59726489,0.18513538
-4.86543272,2.68760847,0.07857727,0.00000000,0.18553101,1.63724991,0.58616822,0.18528785
-4.85942971,2.63807926,0.07756024,0.00000000,0.18716676,1.59565196,0.57329600,0.18482663
-4.85342671,2.58162930,0.07619088,0.00000000,0.18801310,1.55099370,0.55872796,0.18372690
-4.84742371,2.51855920,0.07447946,0.00000000,0.18803412,1.50357739,0.54256170,0.18197151
-4.84142071,2.44921956,0.07244222,0.00000000,0.18720604,1.45370057,0.52491334,0.17955214
-4.83541771,2.37402056,0.07010113,0.00000000,0.18551838,1.40166335,0.50591771,0.17647036
-4.82941471,2.29344079,0.06748347,0.00000000,0.18297457,1.34777641,0.48572827,0.17273848
-4.82341171,2.20803460,0.06462113,0.00000000,0.17959239,1.29236883,0.46451638,0.16838011
-4.81740870,2.11843715,0.06154995,0.00000000,0.17540386,1.23579526,0.44247004,0.16343040
-4.81140570,2.02536653,0.05830873,0.00000000,0.17045483,1.17844160,0.41979211,0.15793595
-4.80540270,1.92962249,0.05493836,0.00000000,0.16480411,1.12072890,0.39669790,0.15195432
-4.79939970,1.83208170,0.05148075,0.00000000,0.15852222,1.06311497,0.37341241,0.14555323
-4.79339670,1.73368938,0.04797789,0.00000000,0.15168982,1.00609354,0.35016709,0.13880937
-4.78739370,1.63544749,0.04447082,0.00000000,0.14439586,0.95019084,0.32719634,0.13180695
-4.78139070,1.53839994,0.04099881,0.00000000,0.13673550,0.89595961,0.30473397,0.12463600
-4.77538769,1.44361515,0.03759851,0.00000000,0.12880783,0.84397073,0.28300946,0.11739043
-4.76938469,1.35216661,0.03430331,0.00000000,0.12071358,0.79480279,0.26224442,0.11016608
-4.76338169,1.26511208,0.03114279,0.00000000,0.11255277,0.74902974,0.24264923,0.10305859
-4.75737869,1.18347204,0.02814233,0.00000000,0.10442252,0.70720727,0.22441987,0.09616138
-4.75137569,1.10820809,0.02532289,0.00000000,0.09641488,0.66985822,0.20773513,0.08956368
-4.74537269,1.04020192,0.02270087,0.00000000,0.08861504,0.63745750,0.19275418,0.08334866
-4.73936968,0.98023537,0.02028816,0.00000000,0.08109966,0.61041712,0.17961447,0.07759181
-4.73336668,0.92897211,0.01809230,0.00000000,0.07393556,0.58907175,0.16843000,0.07235946
-4.72736368,0.88694142,0.01611669,0.00000000,0.06717884,0.57366531,0.15928997,0.06770763
-4.72136068,0.85452441,0.01436097,0.00000000,0.06087419,0.56433915,0.15225770,0.06368105
-4.71535768,0.83194300,0.01282134,0.00000000,0.05505468,0.56112221,0.14736982,0.06031251
-4.70935468,0.81925194,0.01149104,0.00000000,0.04974186,0.56392366,0.14463574,0.05762248
-4.70335168,0.81633422,0.01036075,0.00000000,0.04494618,0.57252841,0.14403733,0.05561888
-4.69734867,0.82289982,0.00941911,0.00000000,0.04066768,0.58659587,0.14552881,0.05429728
-4.69134567,0.83848822,0.00865309,0.00000000,0.03689698,0.60566216,0.14903687,0.05364113
-4.68534267,0.86247462,0.00804850,0.00000000,0.03361645,0.62914602,0.15446104,0.05362237
-4.67933967,0.89407999,0.00759033,0.00000000,0.03080157,0.65635855,0.16167431,0.05420213
-4.67333667,0.93238494,0.00726320,0.00000000,0.02842238,0.68651667,0.17052411,0.05533167
-4.66733367,0.97634728,0.00705165,0.00000000,0.02644500,0.71876003,0.18083367,0.05695343
-4.66133067,1.02482316,0.00694050,0.00000000,0.02483322,0.75217130,0.19240382,0.05900232
-4.65532766,1.07659133,0.00691515,0.00000000,0.02355005,0.78579897,0.20501527,0.06140707
-4.64932466,1.13038027,0.00696181,0.00000000,0.02255917,0.81868237,0.21843145,0.06409171
-4.64332166,1.18489745,0.00706772,0.00000000,0.02182636,0.84987780,0.23240194,0.06697714
-4.63731866,1.23886004,0.00722144,0.00000000,0.02132076,0.87848515,0.24666640,0.06998284
-4.63131566,1.29102639,0.00741294,0.00000000,0.02101598,0.90367380,0.26095908,0.07302851
-4.62531266,1.34022709,0.00763378,0.00000000,0.02089105,0.92470695,0.27501378,0.07603583
-4.61930965,1.38539486,0.00787728,0.00000000,0.02093114,0.94096334,0.28856919,0.07893014
-4.61330665,1.42559215,0.00813854,0.00000000,0.02112809,0.95195537,0.30137445,0.08164206
-4.60730365,1.46003536,0.00841454,0.00000000,0.02148065,0.95734300,0.31319480,0.08410899
-4.60130065,1.48811492,0.00870413,0.00000000,0.02199448,0.95694263,0.32381710,0.08627653
-4.59529765,1.50941017,0.00900800,0.00000000,0.02268194,0.95073058,0.33305504,0.08809960
-4.58929465,1.52369854,0.00932861,0.00000000,0.02356152,0.93884110,0.34075383,0.08954340
-4.58329165,1.53095842,0.00967005,0.00000000,0.02465708,0.92155884,0.34679411,0.09058405
-4.57728864,1.53136554,0.01003780,0.00000000,0.02599677,0.89930612,0.35109499,0.09120894
-4.57128564,1.52528272,0.01043856,0.00000000,0.02761172,0.87262560,0.35361597,0.09141673
-4.56528264,1.51324338,0.01087986,0.00000000,0.02953457,0.84215910,0.35435763,0.09121705
-4.55927964,1.49592923,0.01136977,0.00000000,0.03179769,0.80862340,0.35336100,0.09062983
-4.55327664,1.47414285,0.01191646,0.00000000,0.03443136,0.77278414,0.35070568,0.08968430
-4.54727364,1.44877626,0.01252778,0.00000000,0.03746182,0.73542886,0.34650660,0.08841772
-4.54127064,1.42077650,0.01321085,0.00000000,0.04090931,0.69734038,0.34090962,0.08687383
-4.53526763,1.39110959,0.01397160,0.00000000,0.04478614,0.65927132,0.33408610,0.08510112
-4.52926463,1.36072429,0.01481434,0.00000000,0.04909490,0.62192108,0.32622660,0.08315098
-4.52326163,1.33051701,0.01574143,0.00000000,0.05382691,0.58591575,0.31753404,0.08107573
-4.51725863,1.30129928,0.01675298,0.00000000,0.05896093,0.55179176,0.30821659,0.07892671
-4.51125563,1.27376919,0.01784660,0.00000000,0.06446227,0.51998376,0.29848051,0.07675243
-4.50525263,1.24848780,0.01901739,0.00000000,0.07028237,0.49081685,0.28852331,0.07459693
-4.49924962,1.22586159,0.02025792,0.00000000,0.07635883,0.46450332,0.27852760,0.07249830
-4.49324662,1.20613170,0.02155842,0.00000000,0.08261609,0.44114371,0.26865575,0.07048756
-4.48724362,1.18937021,0.02290716,0.00000000,0.08896660,0.42073196,0.25904564,0.06858782
-4.48124062,1.17548379,0.02429091,0.00000000,0.09531261,0.40316404,0.24980772,0.06681385
-4.47523762,1.16422442,0.02569557,0.00000000,0.10154848,0.38824976,0.24102340,0.06517203
-4.46923462,1.15520666,0.02710693,0.00000000,0.10756340,0.37572681,0.23274489,0.06366062
-4.46323162,1.14793064,0.02851156,0.00000000,0.11324463,0.36527661,0.22499637,0.06227047
-4.45722861,1.14180989,0.02989773,0.00000000,0.11848090,0.35654105,0.21777643,0.06098599
-4.45122561,1.13620238,0.03125635,0.00000000,0.12316592,0.34913952,0.21106163,0.05978638
-4.44522261,1.13044370,0.03258199,0.00000000,0.12720205,0.34268557,0.20481086,0.05864707
-4.43921961,1.12388070,0.03387373,0.00000000,0.13050360,0.33680251,0.19897045,0.05754129
-4.43321661,1.11590396,0.03513599,0.00000000,0.13299996,0.33113749,0.19347951,0.05644170
-4.42721361,1.10597797,0.03637916,0.00000000,0.13463824,0.32537369,0.18827535,0.05532189
-4.42121061,1.09366736,0.03762009,0.00000000,0.13538534,0.31924019,0.18329870,0.05415789
-4.41520760,1.07865839,0.03888229,0.00000000,0.13522933,0.31251935,0.17849842,0.05292945
-4.40920460,1.06077465,0.04019597,0.00000000,0.13418022,0.30505168,0.17383548,0.05162103
-4.40320160,1.03998658,0.04159774,0.00000000,0.13226981,0.29673816,0.16928614,0.05022263
-4.39719860,1.01641459,0.04313006,0.00000000,0.12955097,0.28754017,0.16484407,0.04873027
-4.39119560,0.99032579,0.04484051,0.00000000,0.12609613,0.27747717,0.16052145,0.04714608
-4.38519260,0.96212487,0.04678070,0.00000000,0.12199518,0.26662251,0.15634899,0.04547826
-4.37918959,0.93233973,0.04900510,0.00000000,0.11735292,0.25509775,0.15237502,0.04374061
-4.37318659,0.90160278,0.05156962,0.00000000,0.11228605,0.24306565,0.14866364,0.04195191
-4.36718359,0.87062892,0.05453016,0.00000000,0.10691998,0.23072248,0.14529212,0.04013504
-4.36118059,0.84019138,0.05794103,0.00000000,0.10138554,0.21828990,0.14234776,0.03831603
-4.35517759,0.81109657,0.06185342,0.00000000,0.09581569,0.20600674,0.13992436,0.03652296
-4.34917459,0.78415891,0.06631391,0.00000000,0.09034240,0.19412108,0.13811849,0.03478485
-4.34317159,0.76017681,0.07136305,0.00000000,0.08509385,0.18288280,0.13702573,0.03313058
-4.33716858,0.73991046,0.07703411,0.00000000,0.08019182,0.17253689,0.13673712,0.03158786
-4.33116558,0.72406214,0.08335199,0.00000000,0.07574965,0.16331750,0.13733586,0.03018233
-4.32516258,0.71325954,0.09033231,0.00000000,0.07187044,0.15544298,0.13889442,0.02893679
-4.31915958,0.70804213,0.09798074,0.00000000,0.06864574,0.14911170,0.14147222,0.02787054
-4.31315658,0.70885075,0.10629246,0.00000000,0.06615456,0.14449881,0.14511369,0.02699896
-4.30715358,0.71602029,0.11525188,0.00000000,0.06446277,0.14175363,0.14984699,0.02633319
