energy_ev,total_up,N_s_up,N_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.69984992,1.32111367,0.01761478,0.11986961,0.69481888,0.30137566,0.67149157,0.00000000
-5.69384692,1.26267742,0.01780811,0.11419927,0.66376767,0.28853405,0.64227362,0.00000000
-5.68784392,1.20867826,0.01797499,0.11059031,0.63636966,0.27627484,0.61412323,0.00000000
-5.68184092,1.15977407,0.01811755,0.10901117,0.61282306,0.26474569,0.58747985,0.00000000
-5.67583792,1.11659322,0.01823863,0.10943424,0.59334717,0.25409016,0.56275863,0.00000000
-5.66983492,1.07971764,0.01834191,0.11183358,0.57817301,0.24444397,0.54034180,0.00000000
-5.66383192,1.04966611,0.01843198,0.11618182,0.56753190,0.23593124,0.52057104,0.00000000
-5.65782891,1.02687815,0.01851438,0.12244637,0.56164250,0.22866095,0.50374082,0.00000000
-5.65182591,1.01169869,0.01859564,0.13058520,0.56069677,0.22272358,0.49009259,0.00000000
-5.64582291,1.00436377,0.01868318,0.14054234,0.56484530,0.21818807,0.47981001,0.00000000
-5.63981991,1.00498771,0.01878524,0.15224350,0.57418267,0.21509906,0.47301486,0.00000000
-5.63381691,1.01355183,0.01891065,0.16559190,0.58873329,0.21347460,0.46976391,0.00000000
-5.62781391,1.02989530,0.01906861,0.18046469,0.60843849,0.21330425,0.47004653,0.00000000
-5.62181091,1.05370841,0.01926833,0.19671013,0.63314535,0.21454781,0.47378327,0.00000000
-5.61580790,1.08452880,0.01951868,0.21414581,0.66259791,0.21713459,0.48082532,0.00000000
-5.60980490,1.12174102,0.01982774,0.23255797,0.69643132,0.22096350,0.49095516,0.00000000
-5.60380190,1.16458005,0.02020238,0.25170227,0.73416940,0.22590381,0.50388842,0.00000000
-5.59779890,1.21213893,0.02064775,0.27130592,0.77522611,0.23179685,0.51927717,0.00000000
-5.59179590,1.26338096,0.02116691,0.29107130,0.81891094,0.23845856,0.53671470,0.00000000
-5.58579290,1.31715651,0.02176035,0.31068096,0.86443874,0.24568289,0.55574201,0.00000000
-5.57978989,1.37222439,0.02242576,0.32980400,0.91094345,0.25324615,0.57585597,0.00000000
-5.57378689,1.42727746,0.02315774,0.34810354,0.95749589,0.26091199,0.59651906,0.00000000
-5.56778389,1.48097200,0.02394769,0.36524508,1.00312494,0.26843726,0.61717072,0.00000000
-5.56178089,1.53196000,0.02478382,0.38090547,1.04684150,0.27557812,0.63723996,0.00000000
-5.55577789,1.57892346,0.02565134,0.39478206,1.08766453,0.28209671,0.65615893,0.00000000
-5.54977489,1.62060960,0.02653271,0.40660179,1.12464811,0.28776771,0.67337721,0.00000000
-5.54377189,1.65586549,0.02740806,0.41612969,1.15690861,0.29238482,0.68837601,0.00000000
-5.53776888,1.68367103,0.02825581,0.42317655,1.18365079,0.29576683,0.70068224,0.00000000
-5.53176588,1.70316879,0.02905327,0.42760526,1.20419187,0.29776302,0.70988144,0.00000000
-5.52576288,1.71368951,0.02977739,0.42933577,1.21798242,0.29825761,0.71562941,0.00000000
-5.51975988,1.71477218,0.03040557,0.42834823,1.22462334,0.29717328,0.71766186,0.00000000
-5.51375688,1.70617784,0.03091644,0.42468421,1.22387808,0.29447332,0.71580180,0.00000000
-5.50775388,1.68789654,0.03129064,0.41844616,1.21567967,0.29016257,0.70996417,0.00000000
-5.50175088,1.66014708,0.03151156,0.40979474,1.20013219,0.28428697,0.70015778,0.00000000
-5.49574787,1.62336967,0.03156592,0.39894460,1.17750671,0.27693186,0.68648419,0.00000000
-5.48974487,1.57821176,0.03144432,0.38615834,1.14823182,0.26821902,0.66913387,0.00000000
-5.48374187,1.52550773,0.03114158,0.37173933,1.11287933,0.25830257,0.64837957,0.00000000
-5.47773887,1.46625334,0.03065691,0.35602332,1.07214558,0.24736413,0.62456738,0.00000000
-5.47173587,1.40157596,0.02999399,0.33936938,1.02682938,0.23560709,0.59810586,0.00000000
-5.46573287,1.33270181,0.02916078,0.32215050,0.97780732,0.22325063,0.56945357,0.00000000
-5.45972986,1.26092158,0.02816927,0.30474395,0.92600762,0.21052336,0.53910572,0.00000000
-5.45372686,1.18755560,0.02703499,0.28752207,0.87238340,0.19765707,0.50758034,0.00000000
-5.44772386,1.11391981,0.02577651,0.27084335,0.81788647,0.18488070,0.47540457,0.00000000
-5.44172086,1.04129368,0.02441476,0.25504438,0.76344245,0.17241473,0.44310150,0.00000000
-5.43571786,0.97089097,0.02297233,0.24043258,0.70992807,0.16046613,0.41117811,0.00000000
-5.42971486,0.90383407,0.02147278,0.22727999,0.65815132,0.14922405,0.38011444,0.00000000
-5.42371186,0.84113243,0.01993989,0.21581815,0.60883491,0.13885622,0.35035456,0.00000000
-5.41770885,0.78366562,0.01839700,0.20623416,0.56260334,0.12950623,0.32229923,0.00000000
-5.41170585,0.73217074,0.01686638,0.19866779,0.51997385,0.12129159,0.29630047,0.00000000
-5.40570285,0.68723464,0.01536873,0.19320994,0.48135112,0.11430264,0.27265799,0.00000000
-5.39969985,0.64929033,0.01392272,0.18990197,0.44702573,0.10860215,0.25161736,0.00000000
-5.39369685,0.61861751,0.01254466,0.18873638,0.41717599,0.10422571,0.23336978,0.00000000
-5.38769385,0.59534675,0.01124834,0.18965829,0.39187300,0.10118269,0.21805326,0.00000000
-5.38169085,0.57946690,0.01004483,0.19256811,0.37108836,0.09945777,0.20575492,0.00000000
-5.37568784,0.57083516,0.00894253,0.19732505,0.35470421,0.09901305,0.19651415,0.00000000
-5.36968484,0.56918951,0.00794725,0.20375152,0.34252502,0.09979042,0.19032646,0.00000000
-5.36368184,0.57416279,0.00706230,0.21163838,0.33429084,0.10171443,0.18714772,0.00000000
-5.35767884,0.58529820,0.00628872,0.22075088,0.32969134,0.10469535,0.18689854,0.00000000
-5.35167584,0.60206561,0.00562551,0.23083519,0.32838024,0.10863249,0.18946878,0.00000000
-5.34567284,0.62387847,0.00506991,0.24162549,0.32998984,0.11341762,0.19472182,0.00000000
-5.33966983,0.65011072,0.00461762,0.25285129,0.33414498,0.11893848,0.20249871,0.00000000
-5.33366683,0.68011352,0.00426310,0.26424489,0.34047626,0.12508228,0.21262203,0.00000000
-5.32766383,0.71323129,0.00399982,0.27554879,0.34863204,0.13173908,0.22489943,0.00000000
-5.32166083,0.74881694,0.00382048,0.28652272,0.35828899,0.13880496,0.23912690,0.00000000
-5.31565783,0.78624567,0.00371722,0.29695015,0.36916078,0.14618491,0.25509174,0.00000000
-5.30965483,0.82492728,0.00368181,0.30664393,0.38100480,0.15379528,0.27257529,0.00000000
-5.30365183,0.86431663,0.00370582,0.31545097,0.39362675,0.16156576,0.29135544,0.00000000
-5.29764882,0.90392195,0.00378075,0.32325556,0.40688280,0.16944069,0.31120891,0.00000000
-5.29164582,0.94331088,0.00389816,0.32998145,0.42067953,0.17737982,0.33191346,0.00000000
-5.28564282,0.98211416,0.00404978,0.33559227,0.43497154,0.18535818,0.35324985,0.00000000
-5.27963982,1.02002681,0.00422763,0.34009055,0.44975696,0.19336536,0.37500375,0.00000000
-5.27363682,1.05680700,0.00442408,0.34351518,0.46507098,0.20140401,0.39696751,0.00000000
-5.26763382,1.09227278,0.00463197,0.34593749,0.48097794,0.20948762,0.41894183,0.00000000
-5.26163082,1.12629683,0.00484469,0.34745610,0.49756219,0.21763786,0.44073738,0.00000000
-5.25562781,1.15879979,0.00505629,0.34819093,0.51491829,0.22588139,0.46217624,0.00000000
-5.24962481,1.18974257,0.00526154,0.34827640,0.53314128,0.23424653,0.48309347,0.00000000
-5.24362181,1.21911829,0.00545604,0.34785445,0.55231726,0.24275988,0.50333853,0.00000000
-5.23761881,1.24694440,0.00563633,0.34706758,0.57251524,0.25144312,0.52277689,0.00000000
-5.23161581,1.27325567,0.00579993,0.34605231,0.59378067,0.26031034,0.54129175,0.00000000
-5.22561281,1.29809872,0.00594545,0.34493345,0.61613108,0.26936600,0.55878594,0.00000000
-5.21960980,1.32152860,0.00607267,0.34381941,0.63955448,0.27860375,0.57518415,0.00000000
-5.21360680,1.34360788,0.00618256,0.34279891,0.66401064,0.28800640,0.59043557,0.00000000
-5.20760380,1.36440862,0.00627735,0.34193916,0.68943532,0.29754692,0.60451683,0.00000000
-5.20160080,1.38401722,0.00636056,0.34128563,0.71574768,0.30719072,0.61743540,0.00000000
-5.19559780,1.40254223,0.00643698,0.34086343,0.74286028,0.31689902,0.62923340,0.00000000
-5.18959480,1.42012463,0.00651269,0.34068018,0.77069143,0.32663327,0.63999152,0.00000000
-5.18359180,1.43695005,0.00659502,0.34073016,0.79917924,0.33636035,0.64983316,0.00000000
-5.17758879,1.45326230,0.00669244,0.34099952,0.82829642,0.34605834,0.65892834,0.00000000
-5.17158579,1.46937694,0.00681453,0.34147211,0.85806513,0.35572241,0.66749715,0.00000000
-5.16558279,1.48569409,0.00697179,0.34213562,0.88857059,0.36537059,0.67581241,0.00000000
-5.15957979,1.50270899,0.00717554,0.34298767,0.91997262,0.37504877,0.68420108,0.00000000
-5.15357679,1.52101924,0.00743765,0.34404123,0.95251395,0.38483482,0.69304410,0.00000000
-5.14757379,1.54132749,0.00777036,0.34532922,0.98652449,0.39484113,0.70277417,0.00000000
-5.14157079,1.56443861,0.00818597,0.34690782,1.02242062,0.40521542,0.71387122,0.00000000
-5.13556778,1.59125046,0.00869652,0.34885816,1.06069923,0.41613956,0.72685519,0.00000000
-5.12956478,1.62273784,0.00931342,0.35128638,1.10192592,0.42782609,0.74227605,0.00000000
-5.12356178,1.65992952,0.01004711,0.35432177,1.14671769,0.44051261,0.76070102,0.00000000
-5.11755878,1.70387842,0.01090658,0.35811319,1.19572029,0.45445398,0.78269897,0.00000000
-5.11155578,1.75562595,0.01189899,0.36282371,1.24958092,0.46991250,0.80882251,0.00000000
-5.10555278,1.81616129,0.01302919,0.36862384,1.30891742,0.48714669,0.83958810,0.00000000
-5.09954977,1.88637732,0.01429939,0.37568360,1.37428499,0.50639871,0.87545479,0.00000000
-5.09354677,1.96702489,0.01570871,0.38416385,1.44614210,0.52788138,0.91680248,0.00000000
-5.08754377,2.05866750,0.01725287,0.39420720,1.52481710,0.55176511,0.96391047,0.00000000
-5.08154077,2.16163872,0.01892401,0.40592913,1.61047719,0.57816558,1.01693729,0.00000000
-5.07553777,2.27600434,0.02071047,0.41940976,1.70310147,0.60713267,1.07590298,0.00000000
-5.06953477,2.40153166,0.02259680,0.43468650,1.80245958,0.63864144,1.14067451,0.00000000
-5.06353177,2.53766773,0.02456386,0.45174836,1.90809719,0.67258555,1.21095548,0.00000000
-5.05752876,2.68352809,0.02658906,0.47053188,2.01932950,0.70877360,1.28628083,0.00000000
-5.05152576,2.83789743,0.02864675,0.49091916,2.13524341,0.74692880,1.36601707,0.00000000
-5.04552276,2.99924262,0.03070874,0.51273807,2.25470873,0.78669202,1.44936855,0.00000000
-5.03951976,3.16573835,0.03274496,0.53576463,2.37639830,0.82762825,1.53538980,0.00000000
-5.03351676,3.33530489,0.03472424,0.55972762,2.49881657,0.86923641,1.62300387,0.00000000
-5.02751376,3.50565687,0.03661515,0.58431505,2.62033575,0.91096203,1.71102619,0.00000000
-5.02151076,3.67436157,0.03838692,0.60918248,2.73923825,0.95221245,1.79819325,0.00000000
-5.01550775,3.83890435,0.04001039,0.63396265,2.85376384,0.99237384,1.88319532,0.00000000
-5.00950475,3.99675907,0.04145886,0.65827602,2.96215971,1.03082944,1.96471175,0.00000000
-5.00350175,4.14546037,0.04270900,0.68174195,3.06273158,1.06697813,2.04144784,0.00000000
-4.99749875,4.28267510,0.04374155,0.70398982,3.15389362,1.10025270,2.11217169,0.00000000
-4.99149575,4.40626989,0.04454198,0.72466980,3.23421549,1.13013688,2.17574957,0.00000000
-4.98549275,4.51437203,0.04510085,0.74346272,3.30246428,1.15618049,2.23117850,0.00000000
-4.97948974,4.60542133,0.04541415,0.76008873,3.35764007,1.17801214,2.27761459,0.00000000
-4.97348674,4.67821068,0.04548333,0.77431440,3.39900341,1.19534878,2.31439614,0.00000000
-4.96748374,4.73191396,0.04531515,0.78595800,3.42609400,1.20800206,2.34106042,0.00000000
-4.96148074,4.76610025,0.04492136,0.79489280,3.43873969,1.21588092,2.35735368,0.00000000
-4.95547774,4.78073402,0.04431819,0.80104842,3.43705581,1.21899072,2.36323398,0.00000000
-4.94947474,4.77616180,0.04352567,0.80441014,3.42143497,1.21742896,2.35886679,0.00000000
-4.94347174,4.75308611,0.04256689,0.80501638,3.39252792,1.21137780,2.34461376,0.00000000
-4.93746873,4.71252830,0.04146714,0.80295453,3.35121651,1.20109399,2.32101537,0.00000000
-4.93146573,4.65578226,0.04025301,0.79835538,3.29858003,1.18689669,2.28876806,0.00000000
-4.92546273,4.58436137,0.03895149,0.79138649,3.23585650,1.16915381,2.24869727,0.00000000
-4.91945973,4.49994105,0.03758917,0.78224481,3.16440043,1.14826764,2.20172742,0.00000000
-4.91345673,4.40429980,0.03619139,0.77114894,3.08563907,1.12466026,2.14885020,0.00000000
-4.90745373,4.29926091,0.03478166,0.75833125,3.00102859,1.09875957,2.09109260,0.00000000
-4.90145073,4.18663744,0.03338102,0.74403036,2.91201202,1.07098638,2.02948573,0.00000000
-4.89544772,4.06818222,0.03200771,0.72848404,2.81998033,1.04174304,1.96503587,0.00000000
-4.88944472,3.94554468,0.03067682,0.71192294,2.72623785,1.01140399,1.89869850,0.00000000
-4.88344172,3.82023546,0.02940025,0.69456510,2.63197302,0.98030847,1.83135619,0.00000000
-4.87743872,3.69359966,0.02818660,0.67661157,2.53823521,0.94875540,1.76380088,0.00000000
-4.87143572,3.56679870,0.02704138,0.65824301,2.44591785,0.91700049,1.69672084,0.00000000
-4.86543272,3.44080094,0.02596715,0.63961737,2.35574805,0.88525545,1.63069241,0.00000000
-4.85942971,3.31638012,0.02496388,0.62086855,2.26828254,0.85368902,1.56617642,0.00000000
-4.85342671,3.19412104,0.02402921,0.60210606,2.18390956,0.82242956,1.50351888,0.00000000
-4.84742371,3.07443135,0.02315890,0.58341552,2.10285607,0.79156892,1.44295563,0.00000000
-4.84142071,2.95755816,0.02234720,0.56485985,2.02519963,0.76116719,1.38462024,0.00000000
-4.83541771,2.84360853,0.02158724,0.54648121,1.95088424,0.73125811,1.32855469,0.00000000
-4.82941471,2.73257238,0.02087143,0.52830341,1.87973910,0.70185462,1.27472207,0.00000000
-4.82341171,2.62434684,0.02019177,0.51033475,1.81149969,0.67295453,1.22302071,0.00000000
-4.81740870,2.51876111,0.01954024,0.49257126,1.74583017,0.64454596,1.17329901,0.00000000
-4.81140570,2.41560081,0.01890901,0.47500009,1.68234630,0.61661230,1.12537062,0.00000000
-4.80540270,2.31463124,0.01829076,0.45760309,1.62063831,0.58913679,1.07902917,0.00000000
-4.79939970,2.21561882,0.01767880,0.44036044,1.56029276,0.56210632,1.03406232,0.00000000
-4.79339670,2.11835040,0.01706730,0.42325412,1.50091303,0.53551474,0.99026461,0.00000000
-4.78739370,2.02264994,0.01645140,0.40627138,1.44213774,0.50936540,0.94744889,0.00000000
-4.78139070,1.92839234,0.01582725,0.38940776,1.38365669,0.48367300,0.90545596,0.00000000
-4.77538769,1.83551428,0.01519214,0.37266984,1.32522393,0.45846487,0.86416246,0.00000000
-4.76938469,1.74402187,0.01454448,0.35607747,1.26666779,0.43378151,0.82348657,0.00000000
-4.76338169,1.65399511,0.01388378,0.33966544,1.20789745,0.40967667,0.78339187,0.00000000
-4.75737869,1.56558925,0.01321064,0.32348445,1.14890626,0.38621676,0.74388898,0.00000000
-4.75137569,1.47903307,0.01252670,0.30760142,1.08977169,0.36347981,0.70503542,0.00000000
-4.74537269,1.39462437,0.01183452,0.29209901,1.03065208,0.34155408,0.66693355,0.00000000
-4.73936968,1.31272288,0.01113749,0.27707446,0.97178050,0.32053615,0.62972701,0.00000000
-4.73336668,1.23374103,0.01043974,0.26263761,0.91345613,0.30052888,0.59359575,0.00000000
-4.72736368,1.15813302,0.00974594,0.24890839,0.85603350,0.28163906,0.55875009,0.00000000
-4.72136068,1.08638262,0.00906122,0.23601371,0.79991020,0.26397508,0.52542400,0.00000000
-4.71535768,1.01899047,0.00839099,0.22408394,0.74551366,0.24764452,0.49386810,0.00000000
-4.70935468,0.95646119,0.00774077,0.21324915,0.69328746,0.23275192,0.46434259,0.00000000
-4.70335168,0.89929105,0.00711611,0.20363517,0.64367788,0.21939680,0.43711047,0.00000000
-4.69734867,0.84795677,0.00652238,0.19535981,0.59712113,0.20767193,0.41243142,0.00000000
-4.69134567,0.80290571,0.00596471,0.18852927,0.55403167,0.19766213,0.39055648,0.00000000
-4.68534267,0.76454800,0.00544782,0.18323489,0.51479220,0.18944340,0.37172373,0.00000000
-4.67933967,0.73325087,0.00497600,0.17955054,0.47974527,0.18308269,0.35615513,0.00000000
-4.67333667,0.70933512,0.00455299,0.17753051,0.44918703,0.17863808,0.34405455,0.00000000
-4.66733367,0.69307395,0.00418193,0.17720822,0.42336285,0.17615951,0.33560680,0.00000000
-4.66133067,0.68469387,0.00386533,0.17859567,0.40246499,0.17568994,0.33097785,0.00000000
-4.65532766,0.68437743,0.00360506,0.18168366,0.38663205,0.17726676,0.33031568,0.00000000
-4.64932466,0.69226754,0.00340233,0.18644279,0.37595009,0.18092359,0.33375191,0.00000000
-4.64332166,0.70847267,0.00325767,0.19282520,0.37045500,0.18669206,0.34140371,0.00000000
-4.63731866,0.73307271,0.00317097,0.20076685,0.37013609,0.19460354,0.35337576,0.00000000
-4.63131566,0.76612469,0.00314149,0.21019044,0.37494020,0.20469074,0.36976202,0.00000000
-4.62531266,0.80766796,0.00316784,0.22100858,0.38477643,0.21698884,0.39064707,0.00000000
-4.61930965,0.85772820,0.00324804,0.23312726,0.39952087,0.23153615,0.41610662,0.00000000
-4.61330665,0.91631978,0.00337953,0.24644932,0.41902119,0.24837408,0.44620712,0.00000000
-4.60730365,0.98344609,0.00355916,0.26087782,0.44310085,0.26754630,0.48100422,0.00000000
-4.60130065,1.05909739,0.00378324,0.27631901,0.47156273,0.28909705,0.52054006,0.00000000
-4.59529765,1.14324607,0.00404758,0.29268494,0.50419193,0.31306849,0.56483920,0.00000000
-4.58929465,1.23583907,0.00434747,0.30989528,0.54075781,0.33949705,0.61390331,0.00000000
-4.58329165,1.33678763,0.00467777,0.32787846,0.58101497,0.36840899,0.66770469,0.00000000
-4.57728864,1.44595440,0.00503291,0.34657189,0.62470333,0.39981497,0.72617878,0.00000000
-4.57128564,1.56313836,0.00540700,0.36592120,0.67154732,0.43370405,0.78921579,0.00000000
-4.56528264,1.68805802,0.00579382,0.38587858,0.72125413,0.47003714,0.85665197,0.00000000
-4.55927964,1.82033349,0.00618699,0.40640017,0.77351127,0.50874020,0.92826062,0.00000000
-4.55327664,1.95946830,0.00657996,0.42744264,0.82798362,0.54969755,1.00374348,0.00000000
-4.54727364,2.10483188,0.00696620,0.44895911,0.88431013,0.59274546,1.08272281,0.00000000
-4.54127064,2.25564379,0.00733924,0.47089456,0.94210049,0.63766662,1.16473479,0.00000000
-4.53526763,2.41096062,0.00769283,0.49318109,1.00093205,0.68418558,1.24922463,0.00000000
-4.52926463,2.56966695,0.00802100,0.51573322,1.06034744,0.73196587,1.33554402,0.00000000
-4.52326163,2.73047121,0.00831822,0.53844356,1.11985302,0.78060879,1.42295127,0.00000000
-4.51725863,2.89190749,0.00857949,0.56117920,1.17891879,0.82965447,1.51061459,0.00000000
-4.51125563,3.05234413,0.00880043,0.58377906,1.23697973,0.87858522,1.59761889,0.00000000
-4.50525263,3.20999960,0.00897735,0.60605255,1.29343918,0.92683149,1.68297613,0.00000000
-4.49924962,3.36296592,0.00910736,0.62777964,1.34767416,0.97378028,1.76563945,0.00000000
-4.49324662,3.50923951,0.00918839,0.64871262,1.39904278,1.01878619,1.84452077,0.00000000
-4.48724362,3.64675913,0.00921923,0.66857947,1.44689384,1.06118453,1.91851167,0.00000000
-4.48124062,3.77344985,0.00919951,0.68708900,1.49057829,1.10030659,1.98650710,0.00000000
-4.47523762,3.88727197,0.00912974,0.70393738,1.52946230,1.13549620,2.04743104,0.00000000
-4.46923462,3.98627318,0.00901123,0.71881613,1.56294163,1.16612732,2.10026356,0.00000000
-4.46323162,4.06864217,0.00884608,0.73142109,1.59045668,1.19162181,2.14406814,0.00000000
-4.45722861,4.13276160,0.00863706,0.74146197,1.61150769,1.21146683,2.17801824,0.00000000
-4.45122561,4.17725810,0.00838758,0.74867224,1.62566940,1.22523099,2.20142217,0.00000000
-4.44522261,4.20104736,0.00810156,0.75281872,1.63260463,1.23257871,2.21374502,0.00000000
-4.43921961,4.20337210,0.00778334,0.75371050,1.63207591,1.23328193,2.21462682,0.00000000
-4.43321661,4.18383110,0.00743758,0.75120680,1.62395491,1.22722886,2.20389602,0.00000000
-4.42721361,4.14239799,0.00706913,0.74522327,1.60822883,1.21442913,2.18157757,0.00000000
-4.42121061,4.07942867,0.00668297,0.73573650,1.58500372,1.19501518,2.14789534,0.00000000
-4.41520760,3.99565688,0.00628403,0.72278652,1.55450424,1.16923972,2.10326836,0.00000000
-4.40920460,3.89217805,0.00587716,0.70647709,1.51707006,1.13746944,2.04830136,0.00000000
-4.40320160,3.77042179,0.00546704,0.68697389,1.47314874,1.10017504,1.98376953,0.00000000
-4.39719860,3.63211444,0.00505806,0.66450051,1.42328559,1.05791815,1.91059845,0.00000000
-4.39119560,3.47923288,0.00465428,0.63933261,1.36811073,1.01133569,1.82983965,0.00000000
-4.38519260,3.31395170,0.00425938,0.61179042,1.30832391,0.96112214,1.74264309,0.00000000
-4.37918959,3.13858582,0.00387661,0.58222995,1.24467779,0.90801073,1.65022737,0.00000000
-4.37318659,2.95553092,0.00350879,0.55103327,1.17796013,0.85275409,1.55384906,0.00000000
-4.36718359,2.76720385,0.00315825,0.51859832,1.10897565,0.79610522,1.45477212,0.00000000
-4.36118059,2.57598538,0.00282685,0.48532865,1.03852830,0.73879951,1.35423866,0.00000000
-4.35517759,2.38416722,0.00251601,0.45162343,0.96740431,0.68153830,1.25344190,0.00000000
-4.34917459,2.19390508,0.00222669,0.41786820,0.89635680,0.62497475,1.15350235,0.00000000
-4.34317159,2.00717899,0.00195945,0.38442657,0.82609219,0.56970214,1.05544766,0.00000000
-4.33716858,1.82576210,0.00171445,0.35163318,0.75725887,0.51624507,0.96019682,0.00000000
-4.33116558,1.65119812,0.00149153,0.31978801,0.69043832,0.46505360,0.86854884,0.00000000
-4.32516258,1.48478797,0.00129022,0.28915223,0.62613878,0.41650032,0.78117596,0.00000000
-4.31915958,1.32758496,0.00110982,0.25994556,0.56479152,0.37088023,0.69862137,0.00000000
-4.31315658,1.18039829,0.00094941,0.23234514,0.50674959,0.32841317,0.62130098,0.00000000
-4.30715358,1.04380375,0.00080792,0.20648571,0.45228896,0.28924856,0.54950894,0.00000000
