energy_ev,total_up,Bi_p_up,Bi_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.05752876,0.25994440,0.03612542,0.00848787,0.16855779,0.03670785,0.00364249,0.07594206
-5.05152576,0.26382226,0.03340782,0.00910072,0.16066126,0.03825630,0.00365820,0.07472350
-5.04552276,0.26980285,0.03171006,0.00970597,0.15564856,0.04000345,0.00378688,0.07423803
-5.03951976,0.27759114,0.03099624,0.01029608,0.15328001,0.04191156,0.00402967,0.07437988
-5.03351676,0.28691993,0.03123160,0.01086389,0.15332893,0.04394841,0.00438777,0.07505380
-5.02751376,0.29755484,0.03238221,0.01140279,0.15558399,0.04608788,0.00486221,0.07617738
-5.02151076,0.30929788,0.03441427,0.01190687,0.15985018,0.04831033,0.00545359,0.07768297
-5.01550775,0.32198948,0.03729292,0.01237113,0.16594860,0.05060280,0.00616180,0.07951901
-5.00950475,0.33550891,0.04098085,0.01279150,0.17371492,0.05295899,0.00698570,0.08165079
-5.00350175,0.34977281,0.04543664,0.01316496,0.18299680,0.05537902,0.00792280,0.08406054
-4.99749875,0.36473202,0.05061306,0.01348954,0.19365053,0.05786884,0.00896894,0.08674683
-4.99149575,0.38036666,0.05645531,0.01376425,0.20553699,0.06043944,0.01011801,0.08972330
-4.98549275,0.39667969,0.06289954,0.01398906,0.21851729,0.06310574,0.01136166,0.09301668
-4.97948974,0.41368915,0.06987151,0.01416473,0.23244844,0.06588527,0.01268915,0.09666415
-4.97348674,0.43141948,0.07728577,0.01429268,0.24717916,0.06879662,0.01408723,0.10071017
-4.96748374,0.44989219,0.08504527,0.01437480,0.26254644,0.07185777,0.01554007,0.10520279
-4.96148074,0.46911648,0.09304158,0.01441330,0.27837273,0.07508428,0.01702944,0.11018963
-4.95547774,0.48908012,0.10115572,0.01441050,0.29446439,0.07848758,0.01853482,0.11571369
-4.94947474,0.50974117,0.10925966,0.01436867,0.31061119,0.08207324,0.02003381,0.12180904
-4.94347174,0.53102091,0.11721846,0.01428989,0.32658733,0.08583943,0.02150248,0.12849675
-4.93746873,0.55279851,0.12489297,0.01417596,0.34215363,0.08977570,0.02291597,0.13578112
-4.93146573,0.57490757,0.13214304,0.01402831,0.35706128,0.09386197,0.02424910,0.14364648
-4.92546273,0.59713505,0.13883112,0.01384799,0.37105654,0.09806797,0.02547705,0.15205464
-4.91945973,0.61922247,0.14482604,0.01363570,0.38388667,0.10235312,0.02657608,0.16094325
-4.91345673,0.64086960,0.15000687,0.01339184,0.39530641,0.10666686,0.02752427,0.17022516
-4.90745373,0.66174049,0.15426670,0.01311659,0.40508504,0.11094942,0.02830223,0.17978884
-4.90145073,0.68147166,0.15751600,0.01281007,0.41301342,0.11513315,0.02889374,0.18949995
-4.89544772,0.69968214,0.15968567,0.01247244,0.41891082,0.11914415,0.02928629,0.19920402
-4.88944472,0.71598496,0.16072934,0.01210406,0.42263120,0.12290441,0.02947155,0.20873021
-4.88344172,0.72999968,0.16062499,0.01170560,0.42406852,0.12633412,0.02944564,0.21789600
-4.87743872,0.74136541,0.15937577,0.01127821,0.42316091,0.12935429,0.02920930,0.22651271
-4.87143572,0.74975375,0.15700990,0.01082354,0.41989361,0.13188943,0.02876787,0.23439157
-4.86543272,0.75488126,0.15357982,0.01034387,0.41430027,0.13387026,0.02813112,0.24135022
-4.85942971,0.75652072,0.14916041,0.00984209,0.40646297,0.13523624,0.02731295,0.24721916
-4.85342671,0.75451096,0.14384662,0.00932172,0.39651063,0.13593802,0.02633088,0.25184820
-4.84742371,0.74876478,0.13775047,0.00878687,0.38461631,0.13593940,0.02520559,0.25511229
-4.84142071,0.73927462,0.13099756,0.00824214,0.37099317,0.13521907,0.02396017,0.25691681
-4.83541771,0.72611595,0.12372347,0.00769255,0.35588980,0.13377172,0.02261954,0.25720182
-4.82941471,0.70944811,0.11606992,0.00714344,0.33958478,0.13160880,0.02120965,0.25594535
-4.82341171,0.68951285,0.10818111,0.00660032,0.32238106,0.12875865,0.01975687,0.25316537
-4.81740870,0.66663053,0.10020033,0.00606876,0.30460029,0.12526614,0.01828728,0.24892058
-4.81140570,0.64119439,0.09226690,0.00555430,0.28657748,0.12119181,0.01682616,0.24330993
-4.80540270,0.61366302,0.08451363,0.00506231,0.26865609,0.11661063,0.01539745,0.23647093
-4.79939970,0.58455160,0.07706492,0.00459796,0.25118386,0.11161025,0.01402342,0.22857684
-4.79339670,0.55442217,0.07003538,0.00416614,0.23450944,0.10628912,0.01272436,0.21983300
-4.78739370,0.52387343,0.06352912,0.00377144,0.21897985,0.10075424,0.01151845,0.21047231
-4.78139070,0.49353037,0.05763961,0.00341816,0.20493879,0.09511898,0.01042172,0.20075028
-4.77538769,0.46403421,0.05245003,0.00311031,0.19272561,0.08950068,0.00944805,0.19093963
-4.76938469,0.43603281,0.04803405,0.00285169,0.18267492,0.08401847,0.00860932,0.18132482
-4.76338169,0.41017184,0.04445695,0.00264590,0.17511651,0.07879115,0.00791560,0.17219657
-4.75737869,0.38708676,0.04177685,0.00249646,0.17037532,0.07393524,0.00737535,0.16384651
-4.75137569,0.36739569,0.04004608,0.00240687,0.16877127,0.06956324,0.00699564,0.15656220
-4.74537269,0.35169308,0.03931239,0.00238063,0.17061858,0.06578222,0.00678242,0.15062228
-4.73936968,0.34054397,0.03962004,0.00242136,0.17622425,0.06269245,0.00674073,0.14629211
-4.73336668,0.33447876,0.04101056,0.00253279,0.18588556,0.06038644,0.00687483,0.14381964
-4.72736368,0.33398811,0.04352315,0.00271879,0.19988633,0.05894799,0.00718838,0.14343152
-4.72136068,0.33951777,0.04719467,0.00298333,0.21849175,0.05845147,0.00768448,0.14532939
-4.71535768,0.35146309,0.05205912,0.00333043,0.24194182,0.05896113,0.00836566,0.14968639
-4.70935468,0.37016301,0.05814668,0.00376411,0.27044335,0.06053049,0.00923387,0.15664359
-4.70335168,0.39589328,0.06548232,0.00428819,0.30416075,0.06320167,0.01029033,0.16630655
-4.69734867,0.42885904,0.07408403,0.00490617,0.34320574,0.06700476,0.01153537,0.17874189
-4.69134567,0.46918662,0.08396066,0.00562104,0.38762651,0.07195704,0.01296825,0.19397393
-4.68534267,0.51691491,0.09510961,0.00643505,0.43739660,0.07806223,0.01458687,0.21198153
-4.67933967,0.57198637,0.10751444,0.00734946,0.49240414,0.08530964,0.01638758,0.23269519
-4.67333667,0.63423826,0.12114238,0.00836432,0.55244203,0.09367334,0.01836491,0.25599468
-4.66733367,0.70339450,0.13594212,0.00947820,0.61719972,0.10311132,0.02051130,0.28170736
-4.66133067,0.77905870,0.15184185,0.01068795,0.68625708,0.11356478,0.02281693,0.30960740
-4.65532766,0.86070893,0.16874768,0.01198852,0.75908118,0.12495757,0.02526956,0.33941620
-4.64932466,0.94769503,0.18654273,0.01337279,0.83502634,0.13719588,0.02785437,0.37080416
-4.64332166,1.03923877,0.20508672,0.01483139,0.91333796,0.15016825,0.03055396,0.40339401
-4.63731866,1.13443762,0.22421646,0.01635274,0.99316043,0.16374593,0.03334837,0.43676590
-4.63131566,1.23227245,0.24374705,0.01792297,1.07354922,0.17778378,0.03621522,0.47046412
-4.62531266,1.33161947,0.26347402,0.01952607,1.15348716,0.19212162,0.03912989,0.50400572
-4.61930965,1.43126648,0.28317620,0.02114407,1.23190460,0.20658616,0.04206586,0.53689067
-4.61330665,1.52993355,0.30261955,0.02275725,1.30770313,0.22099347,0.04499513,0.56861345
-4.60730365,1.62629761,0.32156166,0.02434456,1.37978210,0.23515208,0.04788876,0.59867594
-4.60130065,1.71902082,0.33975695,0.02588399,1.44706726,0.24886645,0.05071746,0.62660091
-4.59529765,1.80678168,0.35696242,0.02735308,1.50854051,0.26194106,0.05345238,0.65194603
-4.58929465,1.88830845,0.37294369,0.02872947,1.56326985,0.27418474,0.05606589,0.67431769
-4.58329165,1.96241359,0.38748143,0.02999151,1.61043828,0.28541534,0.05853255,0.69338420
-4.57728864,2.02802825,0.40037755,0.03111882,1.64937073,0.29546442,0.06083002,0.70888787
-4.57128564,2.08423555,0.41146138,0.03209288,1.67955774,0.30418203,0.06294013,0.72065541
-4.56528264,2.13030152,0.42059535,0.03289768,1.70067524,0.31144116,0.06484988,0.72860635
-4.55927964,2.16570244,0.42768000,0.03352015,1.71259928,0.31714192,0.06655246,0.73275888
-4.55327664,2.19014733,0.43265825,0.03395068,1.71541527,0.32121513,0.06804821,0.73323306
-4.54727364,2.20359480,0.43551852,0.03418342,1.70942118,0.32362529,0.06934543,0.73025103
-4.54127064,2.20626323,0.43629686,0.03421662,1.69512454,0.32437265,0.07046108,0.72413417
-4.53526763,2.19863374,0.43507759,0.03405267,1.67323317,0.32349438,0.07142125,0.71529731
-4.52926463,2.18144545,0.43199277,0.03369819,1.64463992,0.32106474,0.07226136,0.70424000
-4.52326163,2.15568301,0.42722011,0.03316388,1.61040198,0.31719410,0.07302607,0.69153520
-4.51725863,2.12255657,0.42097959,0.03246429,1.57171518,0.31202697,0.07376886,0.67781561
-4.51125563,2.08347450,0.41352876,0.03161746,1.52988437,0.30573894,0.07455118,0.66375804
-4.50525263,2.04000973,0.40515679,0.03064449,1.48629074,0.29853261,0.07544128,0.65006644
-4.49924962,1.99386059,0.39617757,0.02956896,1.44235702,0.29063274,0.07651257,0.63745384
-4.49324662,1.94680740,0.38692186,0.02841638,1.39951195,0.28228061,0.07784162,0.62662395
-4.48724362,1.90066613,0.37772895,0.02721349,1.35915485,0.27372793,0.07950584,0.61825288
-4.48124062,1.85724075,0.36893792,0.02598770,1.32262154,0.26523036,0.08158084,0.61297146
-4.47523762,1.81827559,0.36087886,0.02476633,1.29115261,0.25704094,0.08413754,0.61134874
-4.46923462,1.78540964,0.35386431,0.02357613,1.26586484,0.24940368,0.08723918,0.61387713
-4.46323162,1.76013393,0.34818113,0.02244263,1.24772670,0.24254744,0.09093835,0.62095954
-4.45722861,1.74375371,0.34408318,0.02138974,1.23753840,0.23668041,0.09527400,0.63289901
-4.45122561,1.73735645,0.34178493,0.02043933,1.23591701,0.23198525,0.10026882,0.64989095
-4.44522261,1.74178683,0.34145615,0.01961096,1.24328688,0.22861518,0.10592688,0.67201829
-4.43921961,1.75762933,0.34321798,0.01892173,1.25987545,0.22669109,0.11223177,0.69924978
-4.43321661,1.78519897,0.34714027,0.01838615,1.28571432,0.22629961,0.11914539,0.73144120
-4.42721361,1.82454033,0.35324044,0.01801623,1.32064536,0.22749249,0.12660737,0.76833970
-4.42121061,1.87543463,0.36148368,0.01782155,1.36433137,0.23028683,0.13453529,0.80959097
-4.41520760,1.93741455,0.37178456,0.01780948,1.41627083,0.23466659,0.14282571,0.85474903
-4.40920460,2.00978572,0.38400989,0.01798541,1.47581595,0.24058482,0.15135604,0.90328836
-4.40320160,2.09165422,0.39798273,0.01835302,1.54219346,0.24796683,0.15998715,0.95461785
-4.39719860,2.18195859,0.41348746,0.01891460,1.61452721,0.25671392,0.16856676,1.00809625
-4.39119560,2.27950504,0.43027555,0.01967131,1.69186179,0.26670754,0.17693343,1.06304845
-4.38519260,2.38300436,0.44807208,0.02062341,1.77318650,0.27781371,0.18492104,1.11878212
-4.37918959,2.49110908,0.46658261,0.02177047,1.85745877,0.28988746,0.19236363,1.17460415
-4.37318659,2.60244923,0.48550030,0.02311152,1.94362637,0.30277706,0.19910035,1.22983624
-4.36718359,2.71566542,0.50451305,0.02464499,2.03064783,0.31632792,0.20498036,1.28382920
-4.36118059,2.82943809,0.52331048,0.02636874,2.11751059,0.33038601,0.20986750,1.33597552
-4.35517759,2.94251175,0.54159054,0.02827986,2.20324632,0.34480054,0.21364455,1.38571971
-4.34917459,3.05371373,0.55906564,0.03037440,2.28694338,0.35942607,0.21621682,1.43256626
-4.34317159,3.16196687,0.57546807,0.03264708,2.36775616,0.37412368,0.21751499,1.47608502
-4.33716858,3.26629621,0.59055470,0.03509085,2.44491126,0.38876158,0.21749714,1.51591389
-4.33116558,3.36582993,0.60411074,0.03769649,2.51771083,0.40321490,0.21614978,1.55175903
-4.32516258,3.45979516,0.61595265,0.04045213,2.58553324,0.41736496,0.21348790,1.58339275
-4.31915958,3.54750955,0.62592995,0.04334284,2.64783147,0.43109806,0.20955412,1.61064939
-4.31315658,3.62836978,0.63392617,0.04635030,2.70412980,0.44430408,0.20441685,1.63341965
-4.30715358,3.70183838,0.63985880,0.04945249,2.75401924,0.45687492,0.19816776,1.65164386
-4.30115058,3.76743012,0.64367842,0.05262355,2.79715248,0.46870311,0.19091844,1.66530479
-4.29514757,3.82469958,0.64536705,0.05583387,2.83323886,0.47968074,0.18279665,1.67442036
-4.28914457,3.87323117,0.64493588,0.05905023,2.86203995,0.48969892,0.17394217,1.67903703
-4.28314157,3.91263256,0.64242255,0.06223626,2.88336636,0.49864785,0.16450247,1.67922414
-4.27713857,3.94253273,0.63788814,0.06535304,2.89707615,0.50641761,0.15462839,1.67506963
-4.27113557,3.96258476,0.63141397,0.06835988,2.90307501,0.51289982,0.14447006,1.66667742
-4.26513257,3.97247386,0.62309857,0.07121535,2.90131851,0.51798996,0.13417300,1.65416647
-4.25912956,3.97192996,0.61305467,0.07387839,2.89181619,0.52159048,0.12387479,1.63767159
-4.25312656,3.96074453,0.60140663,0.07630950,2.87463721,0.52361439,0.11370223,1.61734575
-4.24712356,3.93879017,0.58828818,0.07847207,2.84991717,0.52398921,0.10376907,1.59336359
-4.24112056,3.90604185,0.57384057,0.08033356,2.81786535,0.52266108,0.09417439,1.56592565
-4.23511756,3.86259794,0.55821120,0.08186672,2.77877170,0.51959867,0.08500167,1.53526287
-4.22911456,3.80869946,0.54155252,0.08305056,2.73301266,0.51479670,0.07631834,1.50164074
-4.22311156,3.74474560,0.52402133,0.08387123,2.68105501,0.50827880,0.06817598,1.46536250
-4.21710855,3.67130413,0.50577814,0.08432255,2.62345696,0.50009936,0.06061097,1.42677099
-4.21110555,3.58911523,0.48698668,0.08440628,2.56086573,0.49034439,0.05364553,1.38624850
-4.20510255,3.49908786,0.46781329,0.08413208,2.49401125,0.47913099,0.04728908,1.34421447
-4.19909955,3.40228807,0.44842608,0.08351716,2.42369568,0.46660567,0.04153980,1.30112080
-4.19309655,3.29991944,0.42899389,0.08258560,2.35077888,0.45294125,0.03638633,1.25744476
-4.18709355,3.19329606,0.40968484,0.08136737,2.27616002,0.43833266,0.03180950,1.21367966
-4.18109055,3.08380919,0.39066446,0.07989716,2.20075620,0.42299173,0.02778401,1.17032374
-4.17508754,2.97288906,0.37209362,0.07821304,2.12547882,0.40714109,0.02428006,1.12786761
-4.16908454,2.86196378,0.35412602,0.07635493,2.05120887,0.39100775,0.02126479,1.08678096
-4.16308154,2.75241726,0.33690560,0.07436317,1.97877247,0.37481641,0.01870355,1.04749931
-4.15707854,2.64554861,0.32056389,0.07227702,1.90891791,0.35878290,0.01656101,1.01041130
-4.15107554,2.54253489,0.30521745,0.07013339,1.84229546,0.34310821,0.01480204,0.97584750
-4.14507254,2.44439942,0.29096569,0.06796567,1.77944127,0.32797314,0.01339242,0.94407121
-4.13906953,2.35198709,0.27788903,0.06580288,1.72076619,0.31353413,0.01229931,0.91527183
-4.13306653,2.26594803,0.26604774,0.06366904,1.66655022,0.29992009,0.01149164,0.88956128
-4.12706353,2.18673039,0.25548149,0.06158290,1.61694304,0.28723069,0.01094034,0.86697358
-4.12106053,2.11458231,0.24620964,0.05955789,1.57197062,0.27553588,0.01061840,0.84746774
-4.11505753,2.04956296,0.23823239,0.05760247,1.53154752,0.26487678,0.01050102,0.83093375
-4.10905453,1.99156167,0.23153273,0.05572066,1.49549430,0.25526764,0.01056552,0.81720149
-4.10305153,1.94032406,0.22607910,0.05391277,1.46355906,0.24669897,0.01079135,0.80605198
-4.09704852,1.89548349,0.22182870,0.05217634,1.43544199,0.23914136,0.01116010,0.79723052
-4.09104552,1.85659612,0.21873126,0.05050711,1.41082151,0.23254987,0.01165544,0.79046098
-4.08504252,1.82317753,0.21673311,0.04890006,1.38938068,0.22686883,0.01226318,0.78546067
-4.07903952,1.79473911,0.21578132,0.04735039,1.37083253,0.22203650,0.01297127,0.78195494
-4.07303652,1.77082221,0.21582777,0.04585440,1.35494288,0.21798970,0.01376985,0.77969101
-4.06703352,1.75102856,0.21683281,0.04441019,1.34154963,0.21466791,0.01465131,0.77845023
-4.06103052,1.73504536,0.21876853,0.04301827,1.33057751,0.21201678,0.01561035,0.77805843
-4.05502751,1.72266420,0.22162118,0.04168187,1.32204752,0.20999093,0.01664400,0.77839373
-4.04902451,1.71379277,0.22539287,0.04040707,1.31608073,0.20855584,0.01775160,0.77939164
-4.04302151,1.70845931,0.23010228,0.03920270,1.31289617,0.20768887,0.01893473,0.78104713
-4.03701851,1.70680940,0.23578430,0.03808007,1.31280293,0.20737941,0.02019705,0.78341370
-4.03101551,1.70909566,0.24248871,0.03705245,1.31618681,0.20762809,0.02154410,0.78659932
-4.02501251,1.71566084,0.25027782,0.03613446,1.32349197,0.20844529,0.02298293,0.79075952
-4.01900950,1.72691509,0.25922307,0.03534138,1.33519858,0.20984884,0.02452169,0.79608786
-4.01300650,1.74330853,0.26940098,0.03468831,1.35179702,0.21186131,0.02616908,0.80280396
-4.00700350,1.76530035,0.28088820,0.03418935,1.37375997,0.21450675,0.02793379,0.81113983
-4.00100050,1.79332576,0.29375620,0.03385683,1.40151334,0.21780728,0.02982375,0.82132470
-3.99499750,1.82776213,0.30806564,0.03370056,1.43540726,0.22177956,0.03184550,0.83356919
-3.98899450,1.86889593,0.32386064,0.03372717,1.47568830,0.22643132,0.03400337,0.84804924
-3.98299150,1.91689173,0.34116327,0.03393959,1.52247404,0.23175825,0.03629880,0.86489074
-3.97698849,1.97176470,0.35996846,0.03433664,1.57573124,0.23774116,0.03872969,0.88415529
-3.97098549,2.03335783,0.38023956,0.03491285,1.63525845,0.24434381,0.04128978,0.90582794
-3.96498249,2.10132500,0.40190473,0.03565833,1.70067405,0.25151129,0.04396822,0.92980753
-3.95897949,2.17512072,0.42485443,0.03655891,1.77141040,0.25916928,0.04674925,0.95590018
-3.95297649,2.25399729,0.44894007,0.03759634,1.84671461,0.26722399,0.04961206,0.98381639
-3.94697349,2.33700973,0.47397397,0.03874876,1.92565624,0.27556312,0.05253088,1.01317220
-3.94097049,2.42302860,0.49973062,0.03999113,2.00714193,0.28405749,0.05547519,1.04349446
-3.93496748,2.51076040,0.52594942,0.04129597,2.08993668,0.29256358,0.05841027,1.07423029
-3.92896448,2.59877522,0.55233856,0.04263397,2.17269136,0.30092682,0.06129781,1.10476052
-3.92296148,2.68554060,0.57858027,0.04397487,2.25397543,0.30898539,0.06409681,1.13441673
-3.91695848,2.76946065,0.60433709,0.04528818,2.33231411,0.31657459,0.06676456,1.16250125
-3.91095548,2.84891888,0.62925901,0.04654404,2.40622845,0.32353150,0.06925783,1.18830938
-3.90495248,2.92232342,0.65299138,0.04771402,2.47427698,0.32969978,0.07153404,1.21115294
-3.89894947,2.98815269,0.67518320,0.04877179,2.53509743,0.33493436,0.07355256,1.23038415
-3.89294647,3.04499999,0.69549566,0.04969388,2.58744675,0.33910593,0.07527596,1.24541867
-3.88694347,3.09161507,0.71361058,0.05046015,2.63023799,0.34210496,0.07667118,1.25575684
-3.88094047,3.12694121,0.72923847,0.05105432,2.66257249,0.34384515,0.07771064,1.26100214
-3.87493747,3.15014615,0.74212605,0.05146427,2.68376603,0.34426606,0.07837316,1.26087585
-3.86893447,3.16064577,0.75206282,0.05168224,2.69336794,0.34333492,0.07864466,1.25522736
-3.86293147,3.15811949,0.75888658,0.05170488,2.69117233,0.34104748,0.07851873,1.24403946
-3.85692846,3.14251678,0.76248761,0.05153320,2.67722098,0.33742789,0.07799681,1.22742846
-3.85092546,3.11405457,0.76281145,0.05117231,2.65179776,0.33252755,0.07708822,1.20563916
-3.84492246,3.07320564,0.75986001,0.05063110,2.61541492,0.32642315,0.07580984,1.17903470
-3.83891946,3.02067859,0.75369112,0.04992180,2.56879183,0.31921374,0.07418560,1.14808212
-3.83291646,2.95739022,0.74441637,0.04905942,2.51282705,0.31101716,0.07224567,1.11333403
-3.82691346,2.88443159,0.73219743,0.04806114,2.44856504,0.30196591,0.07002552,1.07540750
-3.82091046,2.80302905,0.71724085,0.04694567,2.37715895,0.29220261,0.06756471,1.03496102
-3.81490745,2.71450223,0.69979160,0.04573254,2.29983105,0.28187529,0.06490568,0.99267077
-3.80890445,2.62022038,0.68012560,0.04444143,2.21783251,0.27113266,0.06209242,0.94920720
-3.80290145,2.52155923,0.65854147,0.04309153,2.13240419,0.26011961,0.05916910,0.90521295
-3.79689845,2.41985983,0.63535184,0.04170097,2.04474000,0.24897304,0.05617886,0.86128312
-3.79089545,2.31639131,0.61087462,0.04028628,1.95595436,0.23781829,0.05316258,0.81794869
-3.78489245,2.21231861,0.58542453,0.03886198,1.86705482,0.22676615,0.05015785,0.77566355
-3.77888944,2.10867663,0.55930515,0.03744033,1.77892077,0.21591072,0.04719818,0.73479573
-3.77288644,2.00635137,0.53280199,0.03603106,1.69228895,0.20532800,0.04431229,0.69562283
-3.76688344,1.90606858,0.50617663,0.03464138,1.60774583,0.19507538,0.04152376,0.65833170
-3.76088044,1.80838995,0.47966222,0.03327604,1.52572686,0.18519190,0.03885083,0.62302200
-3.75487744,1.71371649,0.45346046,0.03193745,1.44652213,0.17569925,0.03630645,0.58971328
-3.74887444,1.62229844,0.42774002,0.03062601,1.37028773,0.16660348,0.03389850,0.55835494
-3.74287144,1.53425074,0.40263646,0.02934042,1.29706178,0.15789716,0.03163028,0.52883833
-3.73686843,1.44957286,0.37825349,0.02807809,1.22678400,0.14956197,0.02950100,0.50101031
-3.73086543,1.36817167,0.35466533,0.02683558,1.15931769,0.14157151,0.02750653,0.47468736
-3.72486243,1.28988586,0.33192008,0.02560905,1.09447252,0.13389421,0.02564005,0.44966962
-3.71885943,1.21451065,0.31004365,0.02439467,1.03202726,0.12649611,0.02389289,0.42575403
-3.71285643,1.14182127,0.28904413,0.02318902,0.97175095,0.11934344,0.02225518,0.40274616
-3.70685343,1.07159424,0.26891628,0.02198940,0.91342179,0.11240494,0.02071659,0.38047004
-3.70085043,1.00362547,0.24964576,0.02079410,0.85684281,0.10565367,0.01926690,0.35877594
-3.69484742,0.93774451,0.23121310,0.01960257,0.80185392,0.09906839,0.01789652,0.33754568
-3.68884442,0.87382449,0.21359700,0.01841550,0.74833998,0.09263443,0.01659685,0.31669564
-3.68284142,0.81178782,0.19677706,0.01723483,0.69623487,0.08634405,0.01536057,0.29617743
-3.67683842,0.75160765,0.18073562,0.01606365,0.64552185,0.08019635,0.01418176,0.27597653
-3.67083542,0.69330553,0.16545900,0.01490611,0.59623055,0.07419675,0.01305597,0.25610920
-3.66483242,0.63694593,0.15093788,0.01376715,0.54843111,0.06835612,0.01198015,0.23661801
-3.65882941,0.58262818,0.13716717,0.01265233,0.50222630,0.06268966,0.01095251,0.21756635
-3.65282641,0.53047674,0.12414527,0.01156750,0.45774209,0.05721564,0.00997233,0.19903249
-3.64682341,0.48063058,0.11187304,0.01051861,0.41511766,0.05195405,0.00903975,0.18110340
-3.64082041,0.43323240,0.10035242,0.00951138,0.37449540,0.04692523,0.00815547,0.16386882
-3.63481741,0.38841838,0.08958510,0.00855114,0.33601148,0.04214867,0.00732056,0.14741585
-3.62881441,0.34630916,0.07957108,0.00764258,0.29978756,0.03764187,0.00653620,0.13182424
-3.62281141,0.30700231,0.07030752,0.00678962,0.26592407,0.03341950,0.00580345,0.11716266
-3.61680840,0.27056672,0.06178770,0.00599531,0.23449514,0.02949269,0.00512312,0.10348591
-3.61080540,0.23703899,0.05400035,0.00526176,0.20554547,0.02586863,0.00449559,0.09083326
-3.60480240,0.20642186,0.04692930,0.00459016,0.17908904,0.02255039,0.00392077,0.07922769
-3.59879940,0.17868462,0.04055338,0.00398078,0.15510951,0.01953696,0.00339800,0.06867617
-3.59279640,0.15376514,0.03484672,0.00343309,0.13356226,0.01682348,0.00292611,0.05917060
-3.58679340,0.13157346,0.02977925,0.00294584,0.11437770,0.01440166,0.00250335,0.05068958
-3.58079040,0.11199642,0.02531748,0.00251721,0.09746558,0.01226030,0.00212754,0.04320056
-3.57478739,0.09490314,0.02142536,0.00214496,0.08271999,0.01038595,0.00179606,0.03666240
-3.56878439,0.08015098,0.01806535,0.00182658,0.07002484,0.00876351,0.00150598,0.03102811
-3.56278139,0.06759155,0.01519943,0.00155947,0.05925940,0.00737700,0.00125415,0.02624766
-3.55677839,0.05707673,0.01279018,0.00134107,0.05030379,0.00621016,0.00103726,0.02227073
-3.55077539,0.04846429,0.01080172,0.00116904,0.04304409,0.00524716,0.00085195,0.01904933
-3.54477239,0.04162294,0.00920060,0.00104135,0.03737703,0.00447308,0.00069488,0.01654015
-3.53876938,0.03643674,0.00795660,0.00095644,0.03321402,0.00387448,0.00056281,0.01470667
-3.53276638,0.03280877,0.00704326,0.00091326,0.03048447,0.00343979,0.00045264,0.01352094
-3.52676338,0.03066393,0.00643835,0.00091135,0.02913841,0.00315959,0.00036148,0.01296499
-3.52076038,0.02995088,0.00612413,0.00095090,0.02914824,0.00302689,0.00028664,0.01303189
-3.51475738,0.03064313,0.00608744,0.00103272,0.03050968,0.00303723,0.00022569,0.01372643
-3.50875438,0.03273929,0.00631962,0.00115825,0.03324198,0.00318874,0.00017643,0.01506546
-3.50275138,0.03626241,0.00681626,0.00132952,0.03738716,0.00348205,0.00013695,0.01707778
-3.49674837,0.04125852,0.00757685,0.00154904,0.04300861,0.00392022,0.00010555,0.01980365
-3.49074537,0.04779440,0.00860423,0.00181973,0.05018879,0.00450848,0.00008076,0.02329397
-3.48474237,0.05595450,0.00990401,0.00214478,0.05902621,0.00525395,0.00006136,0.02760894
-3.47873937,0.06583716,0.01148377,0.00252747,0.06963172,0.00616529,0.00004629,0.03281636
-3.47273637,0.07755016,0.01335233,0.00297105,0.08212403,0.00725223,0.00003467,0.03898953
-3.46673337,0.09120558,0.01551886,0.00347848,0.09662465,0.00852511,0.00002578,0.04620469
-3.46073037,0.10691407,0.01799202,0.00405226,0.11325230,0.00999431,0.00001904,0.05453804
-3.45472736,0.12477879,0.02077902,0.00469420,0.13211685,0.01166965,0.00001396,0.06406248
-3.44872436,0.14488884,0.02388485,0.00540520,0.15331293,0.01355976,0.00001018,0.07484392
-3.44272136,0.16731265,0.02731138,0.00618502,0.17691342,0.01567145,0.00000737,0.08693737
-3.43671836,0.19209127,0.03105671,0.00703214,0.20296294,0.01800900,0.00000533,0.10038294
-3.43071536,0.21923194,0.03511451,0.00794353,0.23147153,0.02057358,0.00000385,0.11520170
-3.42471236,0.24870207,0.03947352,0.00891452,0.26240881,0.02336263,0.00000281,0.13139168
-3.41870935,0.28042388,0.04411721,0.00993875,0.29569877,0.02636932,0.00000211,0.14892412
-3.41270635,0.31426999,0.04902362,0.01100808,0.33121547,0.02958212,0.00000168,0.16774019
-3.40670335,0.35006026,0.05416526,0.01211266,0.36877987,0.03298447,0.00000148,0.18774824
-3.40070035,0.38755993,0.05950928,0.01324095,0.40815794,0.03655459,0.00000151,0.20882191
-3.39469735,0.42647945,0.06501776,0.01437991,0.44906032,0.04026545,0.00000176,0.23079922
-3.38869435,0.46647604,0.07064810,0.01551521,0.49114353,0.04408490,0.00000229,0.25348271
-3.38269135,0.50715720,0.07635359,0.01663146,0.53401301,0.04797603,0.00000317,0.27664086
-3.37668834,0.54808602,0.08208407,0.01771260,0.57722781,0.05189766,0.00000452,0.30001089
-3.37068534,0.58878848,0.08778660,0.01874224,0.62030705,0.05580508,0.00000652,0.32330279
-3.36468234,0.62876248,0.09340629,0.01970405,0.66273802,0.05965092,0.00000941,0.34620477
-3.35867934,0.66748839,0.09888711,0.02058224,0.70398573,0.06338624,0.00001353,0.36838986
