energy_ev,total_up,Sb_p_up,Sb_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.82591296,3.53310018,0.42514972,0.00774399,2.22118753,0.75725819,2.18083952,0.00000000
-5.81990995,3.46886462,0.41911128,0.00750449,2.19370024,0.74595433,2.14041812,0.00000000
-5.81390695,3.40661959,0.41220993,0.00728399,2.16481313,0.73548992,2.10246115,0.00000000
-5.80790395,3.34715148,0.40455756,0.00708476,2.13497046,0.72591373,2.06742488,0.00000000
-5.80190095,3.29124222,0.39629022,0.00690867,2.10466515,0.71725700,2.03573413,0.00000000
-5.79589795,3.23966216,0.38756440,0.00675715,2.07443006,0.70953648,2.00778119,0.00000000
-5.78989495,3.19316085,0.37855267,0.00663128,2.04482656,0.70275749,1.98392413,0.00000000
-5.78389195,3.15245523,0.36943851,0.00653175,2.01643038,0.69691673,1.96448396,0.00000000
-5.77788894,3.11821514,0.36041084,0.00645889,1.98981513,0.69200467,1.94974033,0.00000000
-5.77188594,3.09104615,0.35165811,0.00641272,1.96553387,0.68800713,1.93992567,0.00000000
-5.76588294,3.07147018,0.34336237,0.00639293,1.94409957,0.68490618,1.93521775,0.00000000
-5.75987994,3.05990458,0.33569339,0.00639892,1.92596508,0.68268015,1.93573101,0.00000000
-5.75387694,3.05664055,0.32880311,0.00642974,1.91150370,0.68130274,1.94150696,0.00000000
-5.74787394,3.06182207,0.32282058,0.00648418,1.90099126,0.68074157,1.95250438,0.00000000
-5.74187094,3.07542652,0.31784763,0.00656069,1.89459070,0.68095602,1.96859001,0.00000000
-5.73586793,3.09724838,0.31395537,0.00665740,1.89234002,0.68189483,1.98953035,0.00000000
-5.72986493,3.12688725,0.31118174,0.00677213,1.89414443,0.68349360,2.01498562,0.00000000
-5.72386193,3.16374128,0.30953013,0.00690237,1.89977332,0.68567241,2.04450635,0.00000000
-5.71785893,3.20700705,0.30896919,0.00704531,1.90886248,0.68833401,2.07753350,0.00000000
-5.71185593,3.25568654,0.30943379,0.00719785,1.92092163,0.69136251,2.11340238,0.00000000
-5.70585293,3.30860156,0.31082721,0.00735663,1.93534725,0.69462316,2.15135085,0.00000000
-5.69984992,3.36441561,0.31302433,0.00751808,1.95144025,0.69796298,2.19053175,0.00000000
-5.69384692,3.42166278,0.31587587,0.00767845,1.96842795,0.70121258,2.23002943,0.00000000
-5.68784392,3.47878294,0.31921342,0.00783393,1.98548934,0.70418916,2.26888010,0.00000000
-5.68184092,3.53416202,0.32285508,0.00798065,2.00178273,0.70670039,2.30609506,0.00000000
-5.67583792,3.58617600,0.32661162,0.00811486,2.01647453,0.70854940,2.34068642,0.00000000
-5.66983492,3.63323692,0.33029273,0.00823292,2.02876788,0.70954034,2.37169385,0.00000000
-5.66383192,3.67383903,0.33371337,0.00833147,2.03792998,0.70948452,2.39821164,0.00000000
-5.65782891,3.70660332,0.33669973,0.00840748,2.04331685,0.70820660,2.41941480,0.00000000
-5.65182591,3.73031843,0.33909483,0.00845835,2.04439450,0.70555086,2.43458299,0.00000000
-5.64582291,3.74397637,0.34076335,0.00848196,2.04075565,0.70138679,2.44312141,0.00000000
-5.63981991,3.74680153,0.34159566,0.00847677,2.03213134,0.69561419,2.44457775,0.00000000
-5.63381691,3.73827180,0.34151086,0.00844183,2.01839705,0.68816720,2.43865432,0.00000000
-5.62781391,3.71813107,0.34045870,0.00837681,1.99957330,0.67901714,2.42521511,0.00000000
-5.62181091,3.68639267,0.33842047,0.00828203,1.97582074,0.66817409,2.40428741,0.00000000
-5.61580790,3.64333370,0.33540867,0.00815843,1.94743025,0.65568708,2.37605808,0.00000000
-5.60980490,3.58948091,0.33146566,0.00800753,1.91480869,0.64164287,2.34086463,0.00000000
-5.60380190,3.52558865,0.32666127,0.00783140,1.87846099,0.62616338,2.29918183,0.00000000
-5.59779890,3.45261019,0.32108964,0.00763259,1.83896961,0.60940199,2.25160422,0.00000000
-5.59179590,3.37166374,0.31486524,0.00741404,1.79697230,0.59153871,2.19882565,0.00000000
-5.58579290,3.28399469,0.30811851,0.00717899,1.75313925,0.57277469,2.14161656,0.00000000
-5.57978989,3.19093571,0.30099104,0.00693091,1.70815042,0.55332602,2.08080005,0.00000000
-5.57378689,3.09386635,0.29363074,0.00667338,1.66267410,0.53341744,2.01722774,0.00000000
-5.56778389,2.99417372,0.28618709,0.00640999,1.61734749,0.51327587,1.95175627,0.00000000
-5.56178089,2.89321567,0.27880663,0.00614425,1.57275965,0.49312429,1.88522527,0.00000000
-5.55577789,2.79228766,0.27162896,0.00587955,1.52943766,0.47317610,1.81843753,0.00000000
-5.54977489,2.69259435,0.26478331,0.00561900,1.48783599,0.45363009,1.75214191,0.00000000
-5.54377189,2.59522664,0.25838581,0.00536547,1.44832934,0.43466632,1.68701938,0.00000000
-5.53776888,2.50114455,0.25253762,0.00512147,1.41120897,0.41644289,1.62367243,0.00000000
-5.53176588,2.41116619,0.24732383,0.00488914,1.37668233,0.39909379,1.56261796,0.00000000
-5.52576288,2.32596268,0.24281321,0.00467027,1.34487576,0.38272766,1.50428362,0.00000000
-5.51975988,2.24605869,0.23905877,0.00446625,1.31583993,0.36742768,1.44900731,0.00000000
-5.51375688,2.17183823,0.23609903,0.00427813,1.28955766,0.35325230,1.39703972,0.00000000
-5.50775388,2.10355469,0.23395997,0.00410660,1.26595365,0.34023682,1.34854936,0.00000000
-5.50175088,2.04134470,0.23265732,0.00395208,1.24490556,0.32839567,1.30362985,0.00000000
-5.49574787,1.98524454,0.23219940,0.00381474,1.22625613,0.31772520,1.26230877,0.00000000
-5.48974487,1.93520839,0.23258993,0.00369454,1.20982570,0.30820683,1.22455773,0.00000000
-5.48374187,1.89112729,0.23383096,0.00359130,1.19542459,0.29981045,1.19030308,0.00000000
-5.47773887,1.85284793,0.23592559,0.00350475,1.18286502,0.29249772,1.15943674,0.00000000
-5.47173587,1.82019034,0.23888029,0.00343459,1.17197201,0.28622526,1.13182668,0.00000000
-5.46573287,1.79296360,0.24270682,0.00338048,1.16259276,0.28094755,1.10732669,0.00000000
-5.45972986,1.77097902,0.24742342,0.00334218,1.15460434,0.27661936,1.08578488,0.00000000
-5.45372686,1.75406009,0.25305531,0.00331946,1.14791906,0.27319758,1.06705072,0.00000000
-5.44772386,1.74204884,0.25963445,0.00331218,1.14248769,0.27064247,1.05098042,0.00000000
-5.44172086,1.73480851,0.26719837,0.00332031,1.13829992,0.26891827,1.03744031,0.00000000
-5.43571786,1.73222242,0.27578832,0.00334386,1.13538247,0.26799307,1.02630839,0.00000000
-5.42971486,1.73418931,0.28544662,0.00338291,1.13379451,0.26783813,1.01747391,0.00000000
-5.42371186,1.74061550,0.29621340,0.00343754,1.13362097,0.26842661,1.01083525,0.00000000
-5.41770885,1.75140462,0.30812291,0.00350785,1.13496375,0.26973189,1.00629639,0.00000000
-5.41170585,1.76644537,0.32119947,0.00359386,1.13793146,0.27172557,1.00376210,0.00000000
-5.40570285,1.78559857,0.33545345,0.00369547,1.14262819,0.27437534,1.00313249,0.00000000
-5.39969985,1.80868411,0.35087736,0.00381245,1.14914183,0.27764290,1.00429729,0.00000000
-5.39369685,1.83546897,0.36744227,0.00394436,1.15753276,0.28148203,1.00713029,0.00000000
-5.38769385,1.86565726,0.38509500,0.00409050,1.16782347,0.28583705,1.01148446,0.00000000
-5.38169085,1.89888304,0.40375594,0.00424990,1.17998972,0.29064181,1.01718828,0.00000000
-5.37568784,1.93470674,0.42331806,0.00442131,1.19395399,0.29581924,1.02404351,0.00000000
-5.36968484,1.97261561,0.44364680,0.00460315,1.20958148,0.30128165,1.03182477,0.00000000
-5.36368184,2.01202858,0.46458134,0.00479353,1.22667910,0.30693174,1.04028118,0.00000000
-5.35767884,2.05230544,0.48593685,0.00499027,1.24499758,0.31266434,1.04913999,0.00000000
-5.35167584,2.09276028,0.50750797,0.00519095,1.26423676,0.31836884,1.05811225,0.00000000
-5.34567284,2.13267850,0.52907318,0.00539293,1.28405367,0.32393220,1.06690025,0.00000000
-5.33966983,2.17133688,0.55040001,0.00559339,1.30407322,0.32924242,1.07520646,0.00000000
-5.33366683,2.20802554,0.57125079,0.00578946,1.32390094,0.33419228,1.08274360,0.00000000
-5.32766383,2.24207110,0.59138872,0.00597825,1.34313694,0.33868325,1.08924521,0.00000000
-5.32166083,2.27285953,0.61058398,0.00615692,1.36139068,0.34262931,1.09447636,0.00000000
-5.31565783,2.29985794,0.62861959,0.00632281,1.37829549,0.34596048,1.09824387,0.00000000
-5.30965483,2.32263392,0.64529677,0.00647347,1.39352227,0.34862595,1.10040547,0.00000000
-5.30365183,2.34087171,0.66043968,0.00660678,1.40679162,0.35059666,1.10087752,0.00000000
-5.29764882,2.35438434,0.67389914,0.00672097,1.41788379,0.35186710,1.09964075,0.00000000
-5.29164582,2.36312119,0.68555548,0.00681472,1.42664608,0.35245634,1.09674383,0.00000000
-5.28564282,2.36717054,0.69532029,0.00688718,1.43299728,0.35240821,1.09230436,0.00000000
-5.27963982,2.36675717,0.70313711,0.00693799,1.43692905,0.35179055,1.08650739,0.00000000
-5.27363682,2.36223506,0.70898117,0.00696733,1.43850433,0.35069363,1.07960128,0.00000000
-5.26763382,2.35407544,0.71285825,0.00697585,1.43785292,0.34922775,1.07189111,0.00000000
-5.26163082,2.34285096,0.71480279,0.00696473,1.43516454,0.34752007,1.06372980,0.00000000
-5.25562781,2.32921634,0.71487550,0.00693558,1.43067983,0.34571080,1.05550723,0.00000000
-5.24962481,2.31388660,0.71316057,0.00689041,1.42467980,0.34394894,1.04763776,0.00000000
-5.24362181,2.29761341,0.70976276,0.00683158,1.41747427,0.34238752,1.04054643,0.00000000
-5.23761881,2.28116067,0.70480441,0.00676172,1.40938986,0.34117873,1.03465449,0.00000000
-5.23161581,2.26527997,0.69842264,0.00668361,1.40075803,0.34046888,1.03036450,0.00000000
-5.22561281,2.25068694,0.69076683,0.00660016,1.39190368,0.34039350,1.02804565,0.00000000
-5.21960980,2.23803905,0.68199637,0.00651428,1.38313472,0.34107262,1.02801976,0.00000000
-5.21360680,2.22791575,0.67227885,0.00642881,1.37473297,0.34260654,1.03054828,0.00000000
-5.20760380,2.22080137,0.66178856,0.00634642,1.36694656,0.34507201,1.03582096,0.00000000
-5.20160080,2.21707145,0.65070543,0.00626956,1.35998409,0.34851924,1.04394648,0.00000000
-5.19559780,2.21698277,0.63921423,0.00620037,1.35401058,0.35296964,1.05494541,0.00000000
-5.18959480,2.22066756,0.62750400,0.00614068,1.34914519,0.35841451,1.06874589,0.00000000
-5.18359180,2.22813195,0.61576768,0.00609191,1.34546084,0.36481476,1.08518222,0.00000000
-5.17758879,2.23925895,0.60420178,0.00605508,1.34298538,0.37210174,1.10399669,0.00000000
-5.17158579,2.25381566,0.59300605,0.00603082,1.34170436,0.38017912,1.12484449,0.00000000
-5.16558279,2.27146492,0.58238311,0.00601936,1.34156520,0.38892594,1.14730197,0.00000000
-5.15957979,2.29178079,0.57253789,0.00602058,1.34248249,0.39820065,1.17087787,0.00000000
-5.15357679,2.31426764,0.56367694,0.00603403,1.34434425,0.40784614,1.19502749,0.00000000
-5.14757379,2.33838221,0.55600746,0.00605901,1.34701899,0.41769552,1.21916925,0.00000000
-5.14157079,2.36355789,0.54973614,0.00609463,1.35036314,0.42757854,1.24270324,0.00000000
-5.13556778,2.38923051,0.54506774,0.00613989,1.35422882,0.43732837,1.26503118,0.00000000
-5.12956478,2.41486454,0.54220346,0.00619376,1.35847142,0.44678850,1.28557701,0.00000000
-5.12356178,2.43997886,0.54133905,0.00625526,1.36295706,0.45581941,1.30380739,0.00000000
-5.11755878,2.46417092,0.54266283,0.00632357,1.36756928,0.46430489,1.31925136,0.00000000
-5.11155578,2.48713832,0.54635349,0.00639805,1.37221509,0.47215747,1.33151831,0.00000000
-5.10555278,2.50869683,0.55257779,0.00647836,1.37682984,0.47932297,1.34031344,0.00000000
-5.09954977,2.52879396,0.56148822,0.00656450,1.38138099,0.48578367,1.34545019,0.00000000
-5.09354677,2.54751730,0.57322060,0.00665681,1.38587041,0.49156019,1.34685889,0.00000000
-5.08754377,2.56509719,0.58789171,0.00675606,1.39033521,0.49671172,1.34459125,0.00000000
-5.08154077,2.58190333,0.60559687,0.00686338,1.39484710,0.50133472,1.33882048,0.00000000
-5.07553777,2.59843524,0.62640767,0.00698032,1.39951019,0.50555999,1.32983684,0.00000000
-5.06953477,2.61530692,0.65036970,0.00710874,1.40445736,0.50954830,1.31803888,0.00000000
-5.06353177,2.63322595,0.67750041,0.00725081,1.40984534,0.51348463,1.30392049,0.00000000
-5.05752876,2.65296794,0.70778712,0.00740892,1.41584870,0.51757136,1.28805447,0.00000000
-5.05152576,2.67534719,0.74118518,0.00758561,1.42265292,0.52202056,1.27107301,0.00000000
-5.04552276,2.70118463,0.77761632,0.00778345,1.43044696,0.52704584,1.25364610,0.00000000
-5.03951976,2.73127448,0.81696733,0.00800495,1.43941550,0.53285393,1.23645850,0.00000000
-5.03351676,2.76635078,0.85908906,0.00825249,1.44973123,0.53963649,1.22018642,0.00000000
-5.02751376,2.80705541,0.90379592,0.00852816,1.46154759,0.54756237,1.20547459,0.00000000
-5.02151076,2.85390875,0.95086584,0.00883369,1.47499210,0.55677072,1.19291489,0.00000000
-5.01550775,2.90728441,1.00004105,0.00917037,1.49016077,0.56736521,1.18302703,0.00000000
-5.00950475,2.96738901,1.05102949,0.00953895,1.50711368,0.57940957,1.17624233,0.00000000
-5.00350175,3.03424808,1.10350722,0.00993957,1.52587195,0.59292458,1.17289088,0.00000000
-4.99749875,3.10769845,1.15712169,0.01037176,1.54641629,0.60788680,1.17319267,0.00000000
-4.99149575,3.18738774,1.21149614,0.01083434,1.56868706,0.62422882,1.17725284,0.00000000
-4.98549275,3.27278087,1.26623479,0.01132549,1.59258591,0.64184115,1.18506112,0.00000000
-4.97948974,3.36317323,1.32092913,0.01184270,1.61797881,0.66057570,1.19649535,0.00000000
-4.97348674,3.45770994,1.37516483,0.01238285,1.64470022,0.68025043,1.21132872,0.00000000
-4.96748374,3.55541037,1.42852920,0.01294223,1.67255834,0.70065526,1.22924041,0.00000000
-4.96148074,3.65519656,1.48061901,0.01351659,1.70134080,0.72155866,1.24982886,0.00000000
-4.95547774,3.75592432,1.53104810,0.01410125,1.73082068,0.74271486,1.27262731,0.00000000
-4.94947474,3.85641547,1.57945460,0.01469118,1.76076229,0.76387116,1.29712048,0.00000000
-4.94347174,3.95548964,1.62550732,0.01528105,1.79092638,0.78477514,1.32276207,0.00000000
-4.93746873,4.05199412,1.66891082,0.01586535,1.82107446,0.80518132,1.34899197,0.00000000
-4.93146573,4.14483045,1.70940905,0.01643849,1.85097179,0.82485714,1.37525269,0.00000000
-4.92546273,4.23297647,1.74678704,0.01699483,1.88038900,0.84358787,1.40100430,0.00000000
-4.91945973,4.31550294,1.78087074,0.01752880,1.90910206,0.86118034,1.42573738,0.00000000
-4.91345673,4.39158429,1.81152471,0.01803495,1.93689069,0.87746529,1.44898353,0.00000000
-4.90745373,4.46050315,1.83864805,0.01850800,1.96353543,0.89229848,1.47032321,0.00000000
-4.90145073,4.52164898,1.86216848,0.01894289,1.98881341,0.90556037,1.48939086,0.00000000
-4.89544772,4.57451139,1.88203529,0.01933484,2.01249352,0.91715461,1.50587714,0.00000000
-4.88944472,4.61866899,1.89821139,0.01967934,2.03433117,0.92700556,1.51952876,0.00000000
-4.88344172,4.65377517,1.91066510,0.01997225,2.05406348,0.93505496,1.53014589,0.00000000
-4.87743872,4.67954204,1.91936239,0.02020974,2.07140526,0.94125818,1.53757793,0.00000000
-4.87143572,4.69572420,1.92426011,0.02038841,2.08604651,0.94558028,1.54171776,0.00000000
-4.86543272,4.70210390,1.92530086,0.02050525,2.09765197,0.94799228,1.54249538,0.00000000
-4.85942971,4.69847885,1.92240984,0.02055772,2.10586301,0.94846785,1.53987126,0.00000000
-4.85342671,4.68465412,1.91549440,0.02054377,2.11030233,0.94698084,1.53383007,0.00000000
-4.84742371,4.66043887,1.90444608,0.02046192,2.11058143,0.94350380,1.52437525,0.00000000
-4.84142071,4.62564857,1.88914548,0.02031125,2.10631093,0.93800761,1.51152483,0.00000000
-4.83541771,4.58011271,1.86946974,0.02009153,2.09711331,0.93046236,1.49530875,0.00000000
-4.82941471,4.52368789,1.84530215,0.01980318,2.08263773,0.92083949,1.47576797,0.00000000
-4.82341171,4.45627535,1.81654354,0.01944742,2.06257621,0.90911498,1.45295516,0.00000000
-4.81740870,4.37784198,1.78312473,0.01902620,2.03668047,0.89527348,1.42693717,0.00000000
-4.81140570,4.28844336,1.74501922,0.01854232,2.00477843,0.87931306,1.39779870,0.00000000
-4.80540270,4.18824721,1.70225546,0.01799938,1.96678969,0.86125039,1.36564701,0.00000000
-4.79939970,4.07755560,1.65492778,0.01740179,1.92273875,0.84112576,1.33061723,0.00000000
-4.79339670,3.95682416,1.60320534,0.01675474,1.87276557,0.81900778,1.29287761,0.00000000
-4.78739370,3.82667676,1.54733837,0.01606416,1.81713237,0.79499732,1.25263435,0.00000000
-4.78139070,3.68791433,1.48766131,0.01533659,1.75622644,0.76923035,1.21013544,0.00000000
-4.77538769,3.54151695,1.42459246,0.01457915,1.69055850,0.74187944,1.16567309,0.00000000
-4.76938469,3.38863839,1.35863015,0.01379940,1.62075661,0.71315373,1.11958434,0.00000000
-4.76338169,3.23059327,1.29034537,0.01300516,1.54755568,0.68329732,1.07224974,0.00000000
-4.75737869,3.06883691,1.22037126,0.01220442,1.47178308,0.65258595,1.02408988,0.00000000
-4.75137569,2.90493867,1.14938998,0.01140516,1.39434086,0.62132230,0.97555990,0.00000000
-4.74537269,2.74055009,1.07811730,0.01061523,1.31618533,0.58982984,0.92714210,0.00000000
-4.73936968,2.57736894,1.00728601,0.00984213,1.23830486,0.55844573,0.87933704,0.00000000
-4.73336668,2.41710120,0.93762855,0.00909294,1.16169691,0.52751301,0.83265351,0.00000000
-4.72736368,2.26142239,0.86985982,0.00837418,1.08734518,0.49737245,0.78759781,0.00000000
-4.72136068,2.11194033,0.80466094,0.00769170,1.01619770,0.46835448,0.74466306,0.00000000
-4.71535768,1.97016073,0.74266441,0.00705058,0.94914694,0.44077164,0.70431891,0.00000000
-4.70935468,1.83745724,0.68444150,0.00645514,0.88701228,0.41491180,0.66700228,0.00000000
-4.70335168,1.71504707,0.63049205,0.00590885,0.83052569,0.39103256,0.63310953,0.00000000
-4.69734867,1.60397289,0.58123699,0.00541437,0.78032069,0.36935695,0.60299038,0.00000000
-4.69134567,1.50509168,0.53701384,0.00497354,0.73692495,0.35007067,0.57694397,0.00000000
-4.68534267,1.41907021,0.49807488,0.00458749,0.70075625,0.33332085,0.55521685,0.00000000
-4.67933967,1.34638713,0.46458800,0.00425662,0.67212185,0.31921628,0.53800313,0.00000000
-4.67333667,1.28734066,0.43663983,0.00398077,0.65122069,0.30782902,0.52544641,0.00000000
-4.66733367,1.24206104,0.41424080,0.00375922,0.63814791,0.29919707,0.51764321,0.00000000
-4.66133067,1.21052637,0.39733159,0.00359086,0.63290136,0.29332793,0.51464746,0.00000000
-4.65532766,1.19258065,0.38579059,0.00347423,0.63538922,0.29020264,0.51647553,0.00000000
-4.64932466,1.18795233,0.37944178,0.00340763,0.64543819,0.28977998,0.52311136,0.00000000
-4.64332166,1.19627230,0.37806263,0.00338917,0.66280187,0.29200054,0.53451095,0.00000000
-4.63731866,1.21708990,0.38139165,0.00341686,0.68716848,0.29679016,0.55060597,0.00000000
-4.63131566,1.24988613,0.38913519,0.00348861,0.71816789,0.30406281,0.57130597,0.00000000
-4.62531266,1.29408318,0.40097333,0.00360230,0.75537742,0.31372234,0.59649884,0.00000000
-4.61930965,1.34905009,0.41656473,0.00375576,0.79832653,0.32566331,0.62604961,0.00000000
-4.61330665,1.41410450,0.43555041,0.00394678,0.84650024,0.33977065,0.65979746,0.00000000
-4.60730365,1.48851083,0.45755659,0.00417304,0.89934155,0.35591846,0.69755113,0.00000000
-4.60130065,1.57147556,0.48219667,0.00443214,0.95625319,0.37396787,0.73908329,0.00000000
-4.59529765,1.66214080,0.50907270,0.00472151,1.01659903,0.39376450,0.78412412,0.00000000
-4.58929465,1.75957709,0.53777661,0.00503839,1.07970576,0.41513556,0.83235499,0.00000000
-4.58329165,1.86277699,0.56789152,0.00537977,1.14486511,0.43788716,0.88340271,0.00000000
-4.57728864,1.97065086,0.59899339,0.00574237,1.21133752,0.46180219,0.93683522,0.00000000
-4.57128564,2.08202592,0.63065348,0.00612262,1.27835722,0.48663895,0.99215929,0.00000000
-4.56528264,2.19565000,0.66244164,0.00651667,1.34513953,0.51213118,1.04882100,0.00000000
-4.55927964,2.31020069,0.69393082,0.00692036,1.41089025,0.53798937,1.10620928,0.00000000
-4.55327664,2.42430043,0.72470262,0.00732934,1.47481744,0.56390391,1.16366292,0.00000000
-4.54727364,2.53653763,0.75435410,0.00773904,1.53614527,0.58954984,1.22048112,0.00000000
-4.54127064,2.64549347,0.78250545,0.00814484,1.59412976,0.61459327,1.27593739,0.00000000
-4.53526763,2.74977358,0.80880841,0.00854210,1.64807574,0.63869929,1.32929647,0.00000000
-4.52926463,2.84804334,0.83295501,0.00892634,1.69735450,0.66154109,1.37983359,0.00000000
-4.52326163,2.93906520,0.85468623,0.00929329,1.74142122,0.68280979,1.42685530,0.00000000
-4.51725863,3.02173628,0.87379998,0.00963909,1.77983126,0.70222466,1.46972092,0.00000000
-4.51125563,3.09512406,0.89015808,0.00996036,1.81225453,0.71954305,1.50786352,0.00000000
-4.50525263,3.15849831,0.90369153,0.01025432,1.83848686,0.73456954,1.54080940,0.00000000
-4.49924962,3.21135721,0.91440381,0.01051887,1.85845776,0.74716386,1.56819492,0.00000000
-4.49324662,3.25344613,0.92237185,0.01075269,1.87223386,0.75724694,1.58977982,0.00000000
-4.48724362,3.28476761,0.92774432,0.01095521,1.88001760,0.76480482,1.60545624,0.00000000
-4.48124062,3.30558190,0.93073732,0.01112668,1.88214114,0.76989007,1.61525287,0.00000000
-4.47523762,3.31639756,0.93162741,0.01126808,1.87905539,0.77262065,1.61933393,0.00000000
-4.46923462,3.31795251,0.93074237,0.01138109,1.87131480,0.77317600,1.61799299,0.00000000
-4.46323162,3.31118625,0.92844984,0.01146798,1.85955827,0.77179085,1.61164194,0.00000000
-4.45722861,3.29720465,0.92514456,0.01153154,1.84448734,0.76874658,1.60079561,0.00000000
-4.45122561,3.27723894,0.92123466,0.01157486,1.82684246,0.76436098,1.58605277,0.00000000
-4.44522261,3.25260099,0.91712770,0.01160127,1.80737866,0.75897649,1.56807460,0.00000000
-4.43921961,3.22463716,0.91321717,0.01161415,1.78684163,0.75294784,1.54756164,0.00000000
-4.43321661,3.19468293,0.90986999,0.01161681,1.76594556,0.74662940,1.52523029,0.00000000
-4.42721361,3.16402051,0.90741575,0.01161236,1.74535359,0.74036302,1.50179014,0.00000000
-4.42121061,3.13384137,0.90613805,0.01160360,1.72566189,0.73446682,1.47792302,0.00000000
-4.41520760,3.10521528,0.90626829,0.01159295,1.70738781,0.72922544,1.45426472,0.00000000
-4.40920460,3.07906707,0.90798224,0.01158239,1.69096270,0.72488222,1.43139006,0.00000000
-4.40320160,3.05616170,0.91139926,0.01157344,1.67672927,0.72163338,1.40980187,0.00000000
-4.39719860,3.03709785,0.91658415,0.01156720,1.66494349,0.71962463,1.38992390,0.00000000
-4.39119560,3.02230968,0.92355135,0.01156435,1.65578038,0.71895005,1.37209794,0.00000000
-4.38519260,3.01207595,0.93227107,0.01156520,1.64934325,0.71965322,1.35658466,0.00000000
-4.37918959,3.00653542,0.94267685,0.01156984,1.64567531,0.72173037,1.34356784,0.00000000
-4.37318659,3.00570685,0.95467403,0.01157813,1.64477296,0.72513531,1.33316139,0.00000000
-4.36718359,3.00951221,0.96814857,0.01158988,1.64659953,0.72978569,1.32541849,0.00000000
-4.36118059,3.01780134,0.98297551,0.01160489,1.65109872,0.73557031,1.32034199,0.00000000
-4.35517759,3.03037628,0.99902680,0.01162303,1.65820668,0.74235694,1.31789537,0.00000000
-4.34917459,3.04701395,1.01617786,0.01164437,1.66786219,0.75000023,1.31801353,0.00000000
-4.34317159,3.06748591,1.03431264,0.01166914,1.68001428,0.75834944,1.32061279,0.00000000
-4.33716858,3.09157415,1.05332707,0.01169783,1.69462692,0.76725556,1.32559951,0.00000000
-4.33116558,3.11908249,1.07313061,0.01173117,1.71168086,0.77657744,1.33287701,0.00000000
-4.32516258,3.14984314,1.09364623,0.01177015,1.73117249,0.78618700,1.34235064,0.00000000
-4.31915958,3.18371876,1.11480880,0.01181592,1.75311027,0.79597306,1.35393070,0.00000000
-4.31315658,3.22060030,1.13656232,0.01186984,1.77750897,0.80584406,1.36753365,0.00000000
-4.30715358,3.26040131,1.15885624,0.01193337,1.80438253,0.81572938,1.38308148,0.00000000
