energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93396698,1.39355288,-1.07066897,0.00298848,-0.00067632,0.02767505,-0.07602459,0.41708083,-0.34007484,0.26803750,-0.12440793,0.43699546,-0.52331706,0.22240728,-0.12176484,0.82818748,-0.62009734,0.00000000,-0.00000000
-5.92796398,1.46995278,-1.02311591,0.00335482,-0.00062451,0.02795831,-0.07274645,0.44274372,-0.32010457,0.28321046,-0.12263056,0.46084983,-0.49756028,0.23816720,-0.11431556,0.87508899,-0.59143124,0.00000000,-0.00000000
-5.92196098,1.54747328,-0.97820135,0.00375470,-0.00058347,0.02830924,-0.06936719,0.46867462,-0.30106426,0.29860160,-0.12122425,0.48570364,-0.47148190,0.25435880,-0.10727850,0.92249324,-0.56456254,0.00000000,-0.00000000
-5.91595798,1.62550026,-0.93654420,0.00418851,-0.00055366,0.02871211,-0.06592902,0.49459794,-0.28317741,0.31411096,-0.12025019,0.51122045,-0.44543221,0.27085830,-0.10072954,0.97001625,-0.53986582,0.00000000,-0.00000000
-5.90995498,1.70336476,-0.89866744,0.00465610,-0.00053585,0.02915035,-0.06247323,0.52022162,-0.26663822,0.32962553,-0.11975804,0.53703741,-0.41974962,0.28752594,-0.09473115,1.01724303,-0.51765438,0.00000000,-0.00000000
-5.90395198,1.78034331,-0.86499193,0.00515662,-0.00053106,0.02960684,-0.05903930,0.54524067,-0.25161046,0.34501864,-0.11978490,0.56277073,-0.39475526,0.30420630,-0.08933204,1.06372850,-0.49817708,0.00000000,-0.00000000
-5.89794897,1.85566032,-0.83583360,0.00568840,-0.00054062,0.03006420,-0.05566400,0.56934124,-0.23822710,0.36014994,-0.12035489,0.58802199,-0.37074805,0.32072927,-0.08456709,1.10899960,-0.48161726,0.00000000,-0.00000000
-5.89194597,1.92849303,-0.81140392,0.00624891,-0.00056607,0.03050505,-0.05238069,0.59220545,-0.22659074,0.37486604,-0.12147917,0.61238501,-0.34800068,0.33691167,-0.08045787,1.15255895,-0.46809365,0.00000000,-0.00000000
-5.88594297,1.99797945,-0.79181369,0.00683465,-0.00060921,0.03091233,-0.04921870,0.61351673,-0.21677459,0.38900182,-0.12315668,0.63545337,-0.32675630,0.35255955,-0.07701342,1.19389017,-0.45766329,0.00000000,-0.00000000
-5.87993997,2.06322950,-0.77707997,0.00744118,-0.00067205,0.03126956,-0.04620295,0.63296587,-0.20882413,0.40238273,-0.12537533,0.65682848,-0.30722624,0.36747117,-0.07423146,1.23246503,-0.45032622,0.00000000,-0.00000000
-5.87393697,2.12333958,-0.76713574,0.00806305,-0.00075679,0.03156119,-0.04335372,0.65025734,-0.20275925,0.41482782,-0.12811380,0.67612790,-0.28958873,0.38144063,-0.07209983,1.26775244,-0.44603175,0.00000000,-0.00000000
-5.86793397,2.17741036,-0.76184205,0.00869393,-0.00086580,0.03177291,-0.04068661,0.66511607,-0.19857680,0.42615365,-0.13134375,0.69299388,-0.27398853,0.39426218,-0.07059811,1.29922923,-0.44468613,0.00000000,-0.00000000
-5.86193097,2.22456753,-0.76100199,0.00932662,-0.00100158,0.03189198,-0.03821269,0.67729427,-0.19625350,0.43617894,-0.13503239,0.70710190,-0.26053752,0.40573493,-0.06969951,1.32639246,-0.44616125,0.00000000,-0.00000000
-5.85592796,2.26398488,-0.76437596,0.00995328,-0.00116669,0.03190754,-0.03593876,0.68657819,-0.19574904,0.44472984,-0.13914522,0.71816884,-0.24931624,0.41566799,-0.06937265,1.34877289,-0.45030389,0.00000000,-0.00000000
-5.84992496,2.29490901,-0.77169754,0.01056555,-0.00136368,0.03181093,-0.03386784,0.69279454,-0.19700927,0.45164553,-0.14364894,0.72596068,-0.24037600,0.42388574,-0.06958355,1.36594927,-0.45694537,0.00000000,-0.00000000
-5.84392196,2.31668468,-0.78268912,0.01115482,-0.00159505,0.03159595,-0.03199969,0.69581644,-0.19996945,0.45678408,-0.14851408,0.73029933,-0.23374160,0.43023318,-0.07029735,1.37756276,-0.46591084,0.00000000,-0.00000000
-5.83791896,2.32877967,-0.79707670,0.01171245,-0.00186311,0.03125912,-0.03033142,0.69556837,-0.20455724,0.46002819,-0.15371753,0.73106840,-0.22941446,0.43458094,-0.07148005,1.38333091,-0.47702810,0.00000000,-0.00000000
-5.83191596,2.33080805,-0.81460294,0.01223009,-0.00216990,0.03079988,-0.02885818,0.69203028,-0.21069560,0.46129052,-0.15924454,0.72821764,-0.22737580,0.43683000,-0.07309989,1.38306053,-0.49013526,0.00000000,-0.00000000
-5.82591296,2.32255061,-0.83503789,0.01269997,-0.00251703,0.03022071,-0.02757369,0.68524019,-0.21830514,0.46051841,-0.16509006,0.72176581,-0.22758980,0.43691566,-0.07512860,1.37665878,-0.50508699,0.00000000,-0.00000000
-5.81990995,2.30397130,-0.85818678,0.01311515,-0.00290563,0.02952720,-0.02647095,0.67529553,-0.22730615,0.45769768,-0.17125954,0.71180183,-0.23000646,0.43481075,-0.07754219,1.36414184,-0.52175904,0.00000000,-0.00000000
-5.81390695,2.27522875,-0.88389446,0.01346987,-0.00333613,0.02872809,-0.02554264,0.66235276,-0.23761997,0.45285528,-0.17776870,0.69848417,-0.23456408,0.43052782,-0.08032149,1.34564057,-0.54005073,0.00000000,-0.00000000
-5.80790395,2.23668194,-0.91204612,0.01375972,-0.00380822,0.02783516,-0.02478156,0.64662537,-0.24916978,0.44606056,-0.18464263,0.68203824,-0.24119102,0.42412017,-0.08345225,1.32140278,-0.55988522,0.00000000,-0.00000000
-5.80190095,2.18888946,-0.94256436,0.01398189,-0.00432066,0.02686312,-0.02418086,0.62838015,-0.26188071,0.43742510,-0.19191391,0.66275202,-0.24980687,0.41568179,-0.08692483,1.29179169,-0.58120770,0.00000000,-0.00000000
-5.79589795,2.13260214,-0.97540259,0.01413527,-0.00487124,0.02582943,-0.02373420,0.60793189,-0.27567930,0.42710104,-0.19962000,0.64096989,-0.26032278,0.40534594,-0.09073358,1.25728062,-0.60398137,0.00000000,-0.00000000
-5.78989495,2.06874886,-1.01053526,0.01422056,-0.00545668,0.02475401,-0.02343572,0.58563651,-0.29049229,0.41527784,-0.20779991,0.61708482,-0.27264115,0.39328266,-0.09487581,1.21844363,-0.62818150,0.00000000,-0.00000000
-5.78389195,1.99841602,-1.04794537,0.01424024,-0.00607257,0.02365898,-0.02327986,0.56188286,-0.30624492,0.40217756,-0.21649035,0.59152920,-0.28665456,0.37969504,-0.09935052,1.17594267,-0.65378804,0.00000000,-0.00000000
-5.77788894,1.92282121,-1.08761004,0.01419851,-0.00671339,0.02256833,-0.02326118,0.53708345,-0.32285871,0.38804894,-0.22572154,0.56476456,-0.30224416,0.36481458,-0.10415679,1.13051133,-0.68077691,0.00000000,-0.00000000
-5.77188594,1.84328190,-1.12948504,0.01410111,-0.00737252,0.02150759,-0.02337397,0.51166436,-0.34024896,0.37316032,-0.23551296,0.53727034,-0.31927775,0.34889570,-0.10929222,1.08293586,-0.70911082,0.00000000,-0.00000000
-5.76588294,1.76118044,-1.17348931,0.01395512,-0.00804236,0.02050345,-0.02361191,0.48605458,-0.35832221,0.35779176,-0.24586919,0.50953236,-0.33760767,0.33220957,-0.11475109,1.03403408,-0.73873001,0.00000000,-0.00000000
-5.75987994,1.67792642,-1.21949049,0.01376865,-0.00871440,0.01958346,-0.02396766,0.46067530,-0.37697364,0.34222663,-0.25677631,0.48203097,-0.35706875,0.31503770,-0.12052275,0.98463298,-0.76954358,0.00000000,-0.00000000
-5.75387694,1.59491805,-1.26729248,0.01355053,-0.00937945,0.01877570,-0.02443249,0.43592927,-0.39608492,0.32674308,-0.26819882,0.45522948,-0.37747672,0.29766522,-0.12659008,0.93554573,-0.80142209,0.00000000,-0.00000000
-5.74787394,1.51350384,-1.31662614,0.01330992,-0.01002783,0.01810841,-0.02499599,0.41219074,-0.41552252,0.31160556,-0.28007757,0.42956311,-0.39862716,0.28037435,-0.13292824,0.88754909,-0.83419193,0.00000000,-0.00000000
-5.74187094,1.43494613,-1.36714375,0.01305594,-0.01064963,0.01760976,-0.02564583,0.38979624,-0.43513675,0.29705694,-0.29232877,0.40542875,-0.42029539,0.26343816,-0.13950375,0.84136200,-0.86763201,0.00000000,-0.00000000
-5.73586793,1.36038775,-1.41841807,0.01279727,-0.01123501,0.01730756,-0.02636770,0.36903645,-0.45476172,0.28331133,-0.30484418,0.38317586,-0.44223743,0.24711487,-0.14627408,0.79762610,-0.90147323,0.00000000,-0.00000000
-5.72986493,1.29082304,-1.46994634,0.01254181,-0.01177452,0.01722894,-0.02714530,0.35014948,-0.47421643,0.27054806,-0.31749267,0.36309867,-0.46419217,0.23164280,-0.15318762,0.75688894,-0.93540085,0.00000000,-0.00000000
-5.72386193,1.22707424,-1.52115925,0.01229637,-0.01225940,0.01740018,-0.02796059,0.33331573,-0.49330690,0.25890691,-0.33012302,0.34542998,-0.48588489,0.21723624,-0.16018429,0.71959049,-0.96905994,0.00000000,-0.00000000
-5.71785893,1.16977398,-1.57143485,0.01206638,-0.01268189,0.01784634,-0.02879407,0.31865447,-0.51182952,0.24848489,-0.34256796,0.33033659,-0.50703209,0.20408208,-0.16719661,0.68605331,-1.00206380,0.00000000,-0.00000000
-5.71185593,1.11935444,-1.62011679,0.01185574,-0.01303557,0.01859104,-0.02962527,0.30622226,-0.52957551,0.23933450,-0.35464925,0.31791649,-0.52734754,0.19233751,-0.17415127,0.65647684,-1.03400508,0.00000000,-0.00000000
-5.70585293,1.07604324,-1.66653613,0.01166662,-0.01331553,0.01965611,-0.03043335,0.29601316,-0.54633635,0.23146369,-0.36618367,0.30819800,-0.54654939,0.18212857,-0.18097122,0.63093582,-1.06446906,0.00000000,-0.00000000
-5.69984992,1.03986618,-1.71003578,0.01149954,-0.01351871,0.02106122,-0.03119776,0.28796090,-0.56190996,0.22483745,-0.37698953,0.30114059,-0.56436810,0.17354961,-0.18757800,0.60938281,-1.09304862,0.00000000,-0.00000000
-5.69384692,1.01065631,-1.74999617,0.01135331,-0.01364393,0.02282343,-0.03189900,0.28194258,-0.57610742,0.21938079,-0.38689344,0.29663756,-0.58055476,0.16666350,-0.19389442,0.59165481,-1.11936000,0.00000000,-0.00000000
-5.68784392,0.98806894,-1.78586085,0.01122522,-0.01369206,0.02495676,-0.03251934,0.27778417,-0.58875980,0.21498316,-0.39573704,0.29452047,-0.59488955,0.16150250,-0.19984723,0.57748337,-1.14305855,0.00000000,-0.00000000
-5.68184092,0.97160155,-1.81716055,0.01111119,-0.01366601,0.02747160,-0.03304355,0.27526728,-0.59972482,0.21150400,-0.40338328,0.29456503,-0.60718972,0.15806971,-0.20536981,0.56650799,-1.16385362,0.00000000,-0.00000000
-5.67583792,0.96061792,-1.84353436,0.01100608,-0.01357066,0.03037410,-0.03345960,0.27413713,-0.60889290,0.20877916,-0.40972186,0.29649844,-0.61731687,0.15634085,-0.21040465,0.55829206,-1.18152167,0.00000000,-0.00000000
-5.66983492,0.95437518,-1.86474649,0.01090392,-0.01341272,0.03366556,-0.03375916,0.27411142,-0.61619224,0.20662792,-0.41467375,0.30000799,-0.62518280,0.15626626,-0.21490542,0.55234081,-1.19591680,0.00000000,-0.00000000
-5.66383192,0.95205279,-1.88069779,0.01079829,-0.01320053,0.03734173,-0.03393806,0.27488983,-0.62159256,0.20486041,-0.41819421,0.30475044,-0.63075386,0.15777310,-0.21883864,0.54812044,-1.20697790,0.00000000,-0.00000000
-5.65782891,0.95278221,-1.89143093,0.01068264,-0.01294376,0.04139214,-0.03399649,0.27616373,-0.62510722,0.20328491,-0.42027448,0.31036227,-0.63405322,0.16076747,-0.22218465,0.54507782,-1.21473206,0.00000000,-0.00000000
-5.65182591,0.95567621,-1.89712886,0.01055061,-0.01265307,0.04579948,-0.03393910,0.27762590,-0.62679350,0.20171505,-0.42094172,0.31647019,-0.63516093,0.16513653,-0.22493799,0.54265996,-1.21929367,0.00000000,-0.00000000
-5.64582291,0.95985677,-1.89810633,0.01039636,-0.01233975,0.05053902,-0.03377480,0.27897993,-0.62675091,0.19997632,-0.42025744,0.32270173,-0.63421160,0.17075053,-0.22710701,0.54033253,-1.22085931,0.00000000,-0.00000000
-5.63981991,0.96448068,-1.89479480,0.01021484,-0.01201533,0.05557822,-0.03351647,0.27994887,-0.62511750,0.19791188,-0.41831427,0.32869568,-0.63138978,0.17746466,-0.22871282,0.53759690,-1.21969840,0.00000000,-0.00000000
-5.63381691,0.96876213,-1.88772127,0.01000201,-0.01169111,0.06087645,-0.03318042,0.28028308,-0.62206438,0.19538743,-0.41523141,0.33411189,-0.62692302,0.18512090,-0.22978752,0.53400507,-1.21614006,0.00000000,-0.00000000
-5.62781391,0.97199173,-1.87748209,0.00975503,-0.01137779,0.06638496,-0.03278566,0.27976679,-0.61778838,0.19229491,-0.41114885,0.33864028,-0.62107300,0.19354982,-0.23037193,0.52917209,-1.21055679,0.00000000,-0.00000000
-5.62181091,0.97355163,-1.86471302,0.00947233,-0.01108511,0.07204713,-0.03235309,0.27822346,-0.61250360,0.18855506,-0.40622074,0.34200874,-0.61412492,0.20257247,-0.23051280,0.52278566,-1.20334571,0.00000000,-0.00000000
-5.61580790,0.97292656,-1.85005710,0.00915368,-0.01082142,0.07779900,-0.03190458,0.27551951,-0.60643177,0.18411878,-0.40060823,0.34398963,-0.60637584,0.21200237,-0.23025979,0.51461265,-1.19490844,0.00000000,-0.00000000
-5.60980490,0.96971091,-1.83413201,0.00880018,-0.01059351,0.08357017,-0.03146195,0.27156665,-0.59979232,0.17896724,-0.39447208,0.34440490,-0.59812225,0.22164779,-0.22966229,0.50450266,-1.18563054,0.00000000,-0.00000000
-5.60380190,0.96361204,-1.81749865,0.00841414,-0.01040626,0.08928504,-0.03104600,0.26632253,-0.59279237,0.17311093,-0.38796555,0.34312943,-0.58964765,0.23131443,-0.22876639,0.49238850,-1.17586169,0.00000000,-0.00000000
-5.59779890,0.95445018,-1.80063263,0.00799899,-0.01026259,0.09486446,-0.03067552,0.25979001,-0.58561729,0.16658776,-0.38122782,0.34009279,-0.58121061,0.24080840,-0.22761201,0.47828391,-1.16589771,0.00000000,-0.00000000
-5.59179590,0.94215547,-1.78390033,0.00755910,-0.01016333,0.10022760,-0.03036645,0.25201489,-0.57842232,0.15946022,-0.37437827,0.33527928,-0.57303393,0.24993976,-0.22623052,0.46227880,-1.15596530,0.00000000,-0.00000000
-5.58579290,0.92676262,-1.76754061,0.00709956,-0.01010723,0.10529433,-0.03013106,0.24308256,-0.57132573,0.15181207,-0.36751203,0.32872643,-0.56529550,0.25852651,-0.22464296,0.44453240,-1.14621054,0.00000000,-0.00000000
-5.57978989,0.90840397,-1.75165346,0.00662600,-0.01009111,0.10998770,-0.02997744,0.23311352,-0.56440374,0.14374442,-0.36069681,0.32052197,-0.55812116,0.26639898,-0.22285884,0.42526474,-1.13669153,0.00000000,-0.00000000
-5.57378689,0.88730129,-1.73619591,0.00614433,-0.01010994,0.11423668,-0.02990903,0.22225816,-0.55768770,0.13537171,-0.35397128,0.31079965,-0.55158002,0.27340467,-0.22087581,0.40474698,-1.12737585,0.00000000,-0.00000000
-5.56778389,0.86375721,-1.72098569,0.00566054,-0.01015717,0.11797907,-0.02992445,0.21069101,-0.55116352,0.12681759,-0.34734504,0.29973398,-0.54568250,0.27941323,-0.21868004,0.38329110,-1.11814278,0.00000000,-0.00000000
-5.56178089,0.83814640,-1.70571222,0.00518049,-0.01022494,0.12116433,-0.03001753,0.19860469,-0.54477338,0.11821097,-0.34080007,0.28753427,-0.54038098,0.28432165,-0.21624734,0.36123931,-1.10879030,0.00000000,-0.00000000
-5.55577789,0.81090729,-1.68995439,0.00470973,-0.01030447,0.12375637,-0.03017755,0.18620387,-0.53841977,0.10968232,-0.33429357,0.27443821,-0.53557335,0.28805929,-0.21354498,0.33895380,-1.09904637,0.00000000,-0.00000000
-5.54977489,0.78253420,-1.67320420,0.00425336,-0.01038640,0.12573621,-0.03038965,0.17369941,-0.53197146,0.10136042,-0.32776213,0.26070526,-0.53110885,0.29059264,-0.21053410,0.31680701,-1.08858400,0.00000000,-0.00000000
-5.54377189,0.75357033,-1.65489482,0.00381589,-0.01046119,0.12710421,-0.03063549,0.16130296,-0.52527121,0.09336961,-0.32112667,0.24661015,-0.52679634,0.29192957,-0.20717246,0.29517284,-1.07703917,0.00000000,-0.00000000
-5.53776888,0.72460143,-1.63443172,0.00340116,-0.01051948,0.12788200,-0.03089404,0.14922205,-0.51814469,0.08582751,-0.31429826,0.23243661,-0.52241416,0.29212281,-0.20341757,0.27441890,-1.06403072,0.00000000,-0.00000000
-5.53176588,0.69625018,-1.61122508,0.00301233,-0.01055248,0.12811387,-0.03114243,0.13765593,-0.51041024,0.07884336,-0.30718410,0.21847175,-0.51772143,0.29127256,-0.19922973,0.25490001,-1.04918106,0.00000000,-0.00000000
-5.52576288,0.66917086,-1.58472180,0.00265180,-0.01055224,0.12786761,-0.03135694,0.12679210,-0.50188892,0.07251680,-0.29969365,0.20500086,-0.51246998,0.28952786,-0.19457512,0.23695289,-1.03213673,0.00000000,-0.00000000
-5.51975988,0.64404426,-1.55443553,0.00232132,-0.01051200,0.12723463,-0.03151401,0.11680362,-0.49241426,0.06693718,-0.29174440,0.19230305,-0.50641648,0.28708676,-0.18942846,0.22089199,-1.01258764,0.00000000,-0.00000000
-5.51375688,0.62157233,-1.51997316,0.00202194,-0.01042636,0.12632951,-0.03159120,0.10784710,-0.48184135,0.06218318,-0.28326701,0.18064757,-0.49933409,0.28419504,-0.18377539,0.20700633,-0.99028404,0.00000000,-0.00000000
-5.50775388,0.60247212,-1.48105655,0.00175414,-0.01029150,0.12528870,-0.03156810,0.10006141,-0.47005475,0.05832270,-0.27420970,0.17029070,-0.49102312,0.28114344,-0.17761413,0.19555722,-0.96505055,0.00000000,-0.00000000
-5.50175088,0.58746884,-1.43753855,0.00151787,-0.01010521,0.12426861,-0.03142716,0.09356688,-0.45697480,0.05541301,-0.26454155,0.16147334,-0.48132030,0.27826342,-0.17095665,0.18677652,-0.93679638,0.00000000,-0.00000000
-5.49574787,0.57728758,-1.38941261,0.00131268,-0.00986696,0.12344291,-0.03115437,0.08846499,-0.44256222,0.05350091,-0.25425465,0.15441902,-0.47010612,0.27592131,-0.16382905,0.18086534,-0.90552160,0.00000000,-0.00000000
-5.48974487,0.57264340,-1.33681590,0.00113777,-0.00957785,0.12299916,-0.03073979,0.08483832,-0.42682067,0.05262290,-0.24336505,0.14933212,-0.45731008,0.27451113,-0.15627128,0.17799284,-0.87131904,0.00000000,-0.00000000
-5.48374187,0.57422974,-1.28002583,0.00099212,-0.00924052,0.12313482,-0.03017785,0.08275071,-0.40979737,0.05280531,-0.23191254,0.14639643,-0.44291360,0.27444598,-0.14833626,0.17829515,-0.83437216,0.00000000,-0.00000000
-5.47773887,0.58270506,-1.21945063,0.00087454,-0.00885895,0.12405260,-0.02946757,0.08224757,-0.39158167,0.05406422,-0.21995930,0.14577353,-0.42695068,0.27614830,-0.14008835,0.18187400,-0.79494884,0.00000000,-0.00000000
-5.47173587,0.59867780,-1.15561462,0.00078377,-0.00843830,0.12595543,-0.02861249,0.08335608,-0.37230187,0.05640536,-0.20758753,0.14760122,-0.40950620,0.28003908,-0.13160138,0.18879525,-0.75339194,0.00000000,-0.00000000
-5.46573287,0.62268994,-1.08913923,0.00071855,-0.00798467,0.12904088,-0.02762050,0.08608543,-0.35212049,0.05982376,-0.19489631,0.15199157,-0.39071220,0.28652627,-0.12295630,0.19908721,-0.71010701,0.00000000,-0.00000000
-5.45972986,0.65519961,-1.02072085,0.00067764,-0.00750482,0.13349535,-0.02650347,0.09042690,-0.33122827,0.06430339,-0.18199791,0.15902889,-0.37074238,0.29599270,-0.11423864,0.21273878,-0.66554789,0.00000000,-0.00000000
-5.45372686,0.69656318,-0.95110690,0.00065991,-0.00700595,0.13948809,-0.02527678,0.09635393,-0.30983730,0.06981667,-0.16901363,0.16876728,-0.34980516,0.30878373,-0.10553590,0.22969772,-0.62020131,0.00000000,-0.00000000
-5.44772386,0.74701775,-0.88107131,0.00066431,-0.00649539,0.14716512,-0.02395875,0.10382216,-0.28817366,0.07632410,-0.15606963,0.18122812,-0.32813575,0.32519502,-0.09693496,0.24986911,-0.57457088,0.00000000,-0.00000000
-5.44172086,0.80666456,-0.81139060,0.00068991,-0.00598038,0.15664333,-0.02257002,0.11276946,-0.26646997,0.08377401,-0.14329275,0.19639736,-0.30598757,0.34546071,-0.08851974,0.27311434,-0.52916162,0.00000000,-0.00000000
-5.43571786,0.87545444,-0.74282174,0.00073590,-0.00546786,0.16800483,-0.02113284,0.12311619,-0.24495810,0.09210250,-0.13080673,0.21422297,-0.28362364,0.36974243,-0.08036904,0.29925085,-0.48446558,0.00000000,-0.00000000
-5.42971486,0.95317604,-0.67608270,0.00080156,-0.00496426,0.18129188,-0.01967045,0.13476563,-0.22386261,0.10123380,-0.11872877,0.23461268,-0.26130813,0.39811959,-0.07255492,0.32805300,-0.44094914,0.00000000,-0.00000000
-5.42371186,1.03944786,-0.61183626,0.00088626,-0.00447536,0.19650245,-0.01820647,0.14760479,-0.20339489,0.11108099,-0.10716680,0.25743218,-0.23929861,0.43058123,-0.06514133,0.35925418,-0.39904249,0.00000000,-0.00000000
-5.41770885,1.13371481,-0.55067782,0.00098941,-0.00400614,0.21358669,-0.01676429,0.16150571,-0.18374839,0.12154726,-0.09621733,0.28250412,-0.21783917,0.46701994,-0.05818334,0.39255047,-0.35913159,0.00000000,-0.00000000
-5.41170585,1.23524998,-0.49312703,0.00111047,-0.00356076,0.23244462,-0.01536668,0.17632721,-0.16509508,0.13252773,-0.08596407,0.30960820,-0.19715479,0.50722820,-0.05172673,0.42760593,-0.32155276,0.00000000,-0.00000000
-5.40570285,1.34316229,-0.43962369,0.00124888,-0.00314248,0.25292509,-0.01403531,0.19191733,-0.14758300,0.14391179,-0.07647724,0.33848236,-0.17744690,0.55089746,-0.04580809,0.46405954,-0.28658983,0.00000000,-0.00000000
-5.39969985,1.45641013,-0.39052718,0.00140404,-0.00275369,0.27482617,-0.01279058,0.20811625,-0.13133516,0.15558593,-0.06781354,0.36882556,-0.15889042,0.59762022,-0.04045519,0.50153375,-0.25447383,0.00000000,-0.00000000
-5.39369685,1.57382111,-0.34611944,0.00157534,-0.00239591,0.29789733,-0.01165138,0.22475991,-0.11644940,0.16743713,-0.06001671,0.40030193,-0.14163205,0.64689536,-0.03568782,0.53964434,-0.22538472,0.00000000,-0.00000000
-5.38769385,1.69411762,-0.30661061,0.00176206,-0.00206989,0.32184324,-0.01063503,0.24168405,-0.10299938,0.17935643,-0.05311859,0.43254671,-0.12578990,0.69813671,-0.03151873,0.57801144,-0.19945508,0.00000000,-0.00000000
-5.38169085,1.81594762,-0.27214671,0.00196341,-0.00177563,0.34632928,-0.00975731,0.25872865,-0.09103623,0.19124284,-0.04714046,0.46517362,-0.11145421,0.75068490,-0.02795481,0.61627111,-0.17677507,0.00000000,-0.00000000
-5.37568784,1.93791977,-0.24281873,0.00217855,-0.00151255,0.37098883,-0.00903249,0.27574261,-0.08059092,0.20300714,-0.04209469,0.49778367,-0.09868895,0.80382220,-0.02499832,0.65408717,-0.15739826,0.00000000,-0.00000000
-5.36968484,2.05864166,-0.21867224,0.00240653,-0.00127951,0.39543208,-0.00847347,0.29258851,-0.07167693,0.21457555,-0.03798644,0.52997530,-0.08753414,0.85679004,-0.02264808,0.69116254,-0.14134791,0.00000000,-0.00000000
-5.36368184,2.17675986,-0.19971674,0.00264637,-0.00107498,0.41925610,-0.00809190,0.30914715,-0.06429306,0.22589302,-0.03481522,0.56135526,-0.07800868,0.90880880,-0.02090062,0.72724969,-0.12862310,0.00000000,-0.00000000
-5.35767884,2.29100007,-0.18593432,0.00289702,-0.00089711,0.44205604,-0.00789828,0.32532177,-0.05842624,0.23692586,-0.03257642,0.59155014,-0.07011323,0.95909911,-0.01975111,0.76215946,-0.11920438,0.00000000,-0.00000000
-5.35167584,2.40020566,-0.17728667,0.00315743,-0.00074384,0.46343697,-0.00790209,0.34104160,-0.05405402,0.24766362,-0.03126244,0.62021786,-0.06383327,1.00690398,-0.01919408,0.79576785,-0.11305850,0.00000000,-0.00000000
-5.34567284,2.50337303,-0.17372047,0.00342656,-0.00061298,0.48302586,-0.00811185,0.35626462,-0.05114674,0.25812000,-0.03086354,0.64705877,-0.05914179,1.05151095,-0.01922394,0.82802030,-0.11014200,0.00000000,-0.00000000
