energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.56778389,2.10969354,0.86583951,0.01231773,0.00254205,0.72004625,1.02179949,0.77901871
-5.56178089,2.15250735,0.87652845,0.01240706,0.00250059,0.74503266,1.04523662,0.79718983
-5.55577789,2.19380961,0.88856111,0.01248882,0.00246765,0.76734568,1.06862737,0.81456475
-5.54977489,2.23354395,0.90207156,0.01256198,0.00244414,0.78681511,1.09192981,0.83109035
-5.54377189,2.27163318,0.91713140,0.01262537,0.00243062,0.80332300,1.11507739,0.84671176
-5.53776888,2.30796831,0.93374085,0.01267773,0.00242733,0.81680249,1.13797320,0.86136917
-5.53176588,2.34239714,0.95182153,0.01271772,0.00243412,0.82723450,1.16048459,0.87499429
-5.52576288,2.37471344,0.97121159,0.01274397,0.00245047,0.83464259,1.18243842,0.88750668
-5.51975988,2.40464747,0.99166345,0.01275502,0.00247555,0.83908641,1.20361745,0.89881043
-5.51375688,2.43185907,1.01284464,0.01274938,0.00250816,0.84065415,1.22375846,0.90879143
-5.50775388,2.45593410,1.03434202,0.01272552,0.00254683,0.83945451,1.24255238,0.91731566
-5.50175088,2.47638526,1.05566950,0.01268185,0.00258984,0.83560884,1.25964696,0.92422875
-5.49574787,2.49265782,1.07627919,0.01261673,0.00263524,0.82924389,1.27465216,0.92935727
-5.48974487,2.50414073,1.09557600,0.01252851,0.00268098,0.82048566,1.28714839,0.93251169
-5.48374187,2.51018311,1.11293512,0.01241555,0.00272488,0.80945480,1.29669765,0.93349123
-5.47773887,2.51011578,1.12772194,0.01227625,0.00276479,0.79626362,1.30285705,0.93209055
-5.47173587,2.50327705,1.13931364,0.01210912,0.00279859,0.78101506,1.30519454,0.92810783
-5.46573287,2.48904177,1.14712164,0.01191286,0.00282429,0.76380337,1.30330598,0.92135424
-5.45972986,2.46685216,1.15061383,0.01168643,0.00284010,0.74471644,1.29683292,0.91166399
-5.45372686,2.43624878,1.14933579,0.01142914,0.00284446,0.72383939,1.28548001,0.89890471
-5.44772386,2.39690002,1.14292977,0.01114074,0.00283613,0.70125914,1.26903134,0.88298730
-5.44172086,2.34862824,1.13115066,0.01082151,0.00281420,0.67706935,1.24736462,0.86387485
-5.43571786,2.29143120,1.11387818,0.01047231,0.00277813,0.65137536,1.22046238,0.84158990
-5.42971486,2.22549709,1.09112452,0.01009467,0.00272777,0.62429863,1.18841959,0.81621974
-5.42371186,2.15121254,1.06303732,0.00969079,0.00266336,0.59598025,1.15144718,0.78791919
-5.41770885,2.06916276,1.02989759,0.00926357,0.00258551,0.56658321,1.10987108,0.75691071
-5.41170585,1.98012374,0.99211289,0.00881660,0.00249522,0.53629323,1.06412690,0.72348179
-5.40570285,1.88504686,0.95020601,0.00835411,0.00239378,0.50531800,1.01475046,0.68797976
-5.39969985,1.78503670,0.90479980,0.00788089,0.00228276,0.47388485,0.96236452,0.65080403
-5.39369685,1.68132298,0.85659893,0.00740222,0.00216398,0.44223709,0.90766246,0.61239648
-5.38769385,1.57522828,0.80636935,0.00692377,0.00203942,0.41062900,0.85138966,0.57323022
-5.38169085,1.46813290,0.75491652,0.00645146,0.00191116,0.37932011,0.79432349,0.53379731
-5.37568784,1.36143860,0.70306332,0.00599135,0.00178134,0.34856879,0.73725279,0.49459617
-5.36968484,1.25653284,0.65162850,0.00554950,0.00165209,0.31862579,0.68095772,0.45611901
-5.36368184,1.15475489,0.60140651,0.00513183,0.00152547,0.28972789,0.62619083,0.41884000
-5.35767884,1.05736510,0.55314932,0.00474406,0.00140345,0.26209210,0.57365993,0.38320450
-5.35167584,0.96551826,0.50755073,0.00439151,0.00128784,0.23591069,0.52401336,0.34961970
-5.34567284,0.88024162,0.46523343,0.00407906,0.00118024,0.21134720,0.47782787,0.31844693
-5.33966983,0.80241796,0.42673900,0.00381104,0.00108208,0.18853352,0.43559939,0.28999576
-5.33366683,0.73277361,0.39252063,0.00359118,0.00099453,0.16756830,0.39773656,0.26451982
-5.32766383,0.67187119,0.36293856,0.00342248,0.00091854,0.14851635,0.36455691,0.24221430
-5.32166083,0.62010662,0.33825781,0.00330725,0.00085479,0.13140927,0.33628545,0.22321499
-5.31565783,0.57770973,0.31864790,0.00324697,0.00080373,0.11624691,0.31305521,0.20759858
-5.30965483,0.54474787,0.30418421,0.00324231,0.00076557,0.10299970,0.29490948,0.19538402
-5.30365183,0.52113182,0.29485054,0.00329310,0.00074027,0.09161147,0.28180531,0.18653472
-5.29764882,0.50662346,0.29054271,0.00339827,0.00072759,0.08200279,0.27361796,0.18096135
-5.29164582,0.50084470,0.29107278,0.00355585,0.00072704,0.07407445,0.27014601,0.17852508
-5.28564282,0.50328731,0.29617399,0.00376297,0.00073797,0.06771101,0.27111703,0.17904118
-5.27963982,0.51332364,0.30550611,0.00401586,0.00075952,0.06278434,0.27619355,0.18228285
-5.27363682,0.53021799,0.31866150,0.00430987,0.00079066,0.05915697,0.28497949,0.18798532
-5.26763382,0.55313896,0.33517174,0.00463950,0.00083023,0.05668521,0.29702701,0.19585030
-5.26163082,0.58117278,0.35451517,0.00499845,0.00087690,0.05522205,0.31184390,0.20555065
-5.25562781,0.61333797,0.37612535,0.00537973,0.00092926,0.05461975,0.32890153,0.21673565
-5.24962481,0.64860151,0.39940064,0.00577573,0.00098578,0.05473226,0.34764375,0.22903665
-5.24362181,0.68589657,0.42371502,0.00617837,0.00104489,0.05541738,0.36749645,0.24207337
-5.23761881,0.72414201,0.44843002,0.00657927,0.00110499,0.05653871,0.38787807,0.25546069
-5.23161581,0.76226332,0.47290782,0.00696991,0.00116444,0.05796750,0.40821089,0.26881602
-5.22561281,0.79921486,0.49652522,0.00734182,0.00122167,0.05958432,0.42793301,0.28176707
-5.21960980,0.83400294,0.51868821,0.00768682,0.00127514,0.06128068,0.44651068,0.29395990
-5.21360680,0.86570903,0.53884680,0.00799722,0.00132343,0.06296045,0.46345073,0.30506705
-5.20760380,0.89351243,0.55650941,0.00826604,0.00136525,0.06454124,0.47831278,0.31479541
-5.20160080,0.91671156,0.57125660,0.00848722,0.00139945,0.06595559,0.49072053,0.32289364
-5.19559780,0.93474299,0.58275327,0.00865580,0.00142510,0.06715195,0.50037204,0.32915875
-5.18959480,0.94719727,0.59075894,0.00876805,0.00144146,0.06809549,0.50704812,0.33344163
-5.18359180,0.95383096,0.59513564,0.00882165,0.00144802,0.06876865,0.51061880,0.33565114
-5.17758879,0.95457396,0.59585280,0.00881571,0.00144453,0.06917125,0.51104723,0.33575666
-5.17158579,0.94953185,0.59298902,0.00875081,0.00143096,0.06932040,0.50839090,0.33378879
-5.16558279,0.93898281,0.58673042,0.00862900,0.00140753,0.06924996,0.50280001,0.32983827
-5.15957979,0.92336919,0.57736557,0.00845374,0.00137467,0.06900952,0.49451291,0.32405297
-5.15357679,0.90328377,0.56527704,0.00822973,0.00133304,0.06866306,0.48384874,0.31663307
-5.14757379,0.87945121,0.55092992,0.00796281,0.00128345,0.06828712,0.47119747,0.30782457
-5.14157079,0.85270527,0.53485755,0.00765976,0.00122689,0.06796862,0.45700764,0.29791140
-5.13556778,0.82396252,0.51764503,0.00732804,0.00116442,0.06780223,0.44177225,0.28720628
-5.12956478,0.79419344,0.49991102,0.00697560,0.00109723,0.06788750,0.42601324,0.27604082
-5.12356178,0.76439200,0.48228844,0.00661060,0.00102650,0.06832562,0.41026512,0.26475501
-5.11755878,0.73554454,0.46540472,0.00624117,0.00095345,0.06921609,0.39505820,0.25368666
-5.11155578,0.70859913,0.44986225,0.00587517,0.00087924,0.07065316,0.38090213,0.24316097
-5.10555278,0.68443630,0.43621961,0.00551999,0.00080499,0.07272230,0.36827007,0.23348065
-5.09954977,0.66384203,0.42497414,0.00518231,0.00073173,0.07549673,0.35758416,0.22491691
-5.09354677,0.64748381,0.41654645,0.00486798,0.00066035,0.07903406,0.34920255,0.21770151
-5.08754377,0.63589045,0.41126722,0.00458184,0.00059166,0.08337331,0.34340846,0.21202013
-5.08154077,0.62943611,0.40936674,0.00432767,0.00052631,0.08853224,0.34040159,0.20800723
-5.07553777,0.62832919,0.41096736,0.00410811,0.00046482,0.09450520,0.34029197,0.20574253
-5.06953477,0.63260604,0.41607929,0.00392462,0.00040756,0.10126161,0.34309660,0.20524916
-5.06353177,0.64212997,0.42459963,0.00377754,0.00035479,0.10874515,0.34873884,0.20649353
-5.05752876,0.65659536,0.43631483,0.00366610,0.00030664,0.11687367,0.35705058,0.20938691
-5.05152576,0.67553686,0.45090652,0.00358852,0.00026311,0.12554006,0.36777726,0.21378860
-5.04552276,0.69834349,0.46796053,0.00354211,0.00022415,0.13461390,0.38058541,0.21951069
-5.03951976,0.72427709,0.48697890,0.00352340,0.00018958,0.14394403,0.39507273,0.22632420
-5.03351676,0.75249481,0.50739463,0.00352826,0.00015919,0.15336197,0.41078025,0.23396644
-5.02751376,0.78207494,0.52858867,0.00355211,0.00013272,0.16268611,0.42720641,0.24214936
-5.02151076,0.81204520,0.54990864,0.00359001,0.00010985,0.17172658,0.44382244,0.25056869
-5.01550775,0.84141283,0.57068886,0.00363690,0.00009027,0.18029058,0.46008880,0.25891354
-5.00950475,0.86919534,0.59027085,0.00368770,0.00007365,0.18818805,0.47547196,0.26687613
-5.00350175,0.89445102,0.60802374,0.00373750,0.00005965,0.19523752,0.48946101,0.27416148
-4.99749875,0.91630806,0.62336386,0.00378171,0.00004797,0.20127175,0.50158368,0.28049650
-4.99149575,0.93399134,0.63577269,0.00381613,0.00003830,0.20614310,0.51142089,0.28563845
-4.98549275,0.94684585,0.64481273,0.00383715,0.00003036,0.20972825,0.51861966,0.28938217
-4.97948974,0.95435591,0.65014046,0.00384173,0.00002389,0.21193225,0.52290358,0.29156608
-4.97348674,0.95615950,0.65151607,0.00382757,0.00001867,0.21269153,0.52408062,0.29207660
-4.96748374,0.95205712,0.64880948,0.00379305,0.00001448,0.21197581,0.52204806,0.29085084
-4.96148074,0.94201494,0.64200255,0.00373732,0.00001115,0.20978894,0.51679408,0.28787755
-4.95547774,0.92616226,0.63118739,0.00366023,0.00000853,0.20616842,0.50839635,0.28319626
-4.94947474,0.90478330,0.61656093,0.00356233,0.00000647,0.20118383,0.49701745,0.27689464
-4.94347174,0.87830400,0.59841600,0.00344480,0.00000488,0.19493417,0.48289748,0.26910435
-4.93746873,0.84727436,0.57712945,0.00330938,0.00000365,0.18754422,0.46634422,0.25999543
-4.93146573,0.81234715,0.55314786,0.00315829,0.00000271,0.17916019,0.44772130,0.24976964
-4.92546273,0.77425418,0.52697151,0.00299412,0.00000200,0.16994481,0.42743485,0.23865293
-4.91945973,0.73378091,0.49913729,0.00281974,0.00000146,0.16007204,0.40591935,0.22688743
-4.91345673,0.69174085,0.47020149,0.00263823,0.00000106,0.14972185,0.38362322,0.21472336
-4.90745373,0.64895044,0.44072290,0.00245271,0.00000077,0.13907495,0.36099473,0.20241106
-4.90145073,0.60620582,0.41124717,0.00226635,0.00000055,0.12830810,0.33846879,0.19019357
-4.89544772,0.56426190,0.38229285,0.00208221,0.00000039,0.11758974,0.31645516,0.17829995
-4.88944472,0.52381482,0.35433959,0.00190323,0.00000028,0.10707650,0.29532842,0.16693967
-4.88344172,0.48548796,0.32781887,0.00173216,0.00000020,0.09691030,0.27541993,0.15629805
-4.87743872,0.44982199,0.30310739,0.00157152,0.00000014,0.08721638,0.25701214,0.14653302
-4.87143572,0.41726894,0.28052314,0.00142362,0.00000010,0.07810209,0.24033507,0.13777322
-4.86543272,0.38819011,0.26032414,0.00129049,0.00000007,0.06965648,0.22556511,0.13011724
-4.85942971,0.36285758,0.24270948,0.00117396,0.00000005,0.06195053,0.21282585,0.12363414
-4.85342671,0.34145884,0.22782246,0.00107560,0.00000004,0.05503803,0.20219084,0.11836500
-4.84742371,0.32410386,0.21575533,0.00099681,0.00000004,0.04895684,0.19368779,0.11432530
-4.84142071,0.31083410,0.20655519,0.00093878,0.00000004,0.04373054,0.18730403,0.11150801
-4.83541771,0.30163255,0.20023057,0.00090257,0.00000004,0.03937013,0.18299272,0.10988713
-4.82941471,0.29643422,0.19675822,0.00088909,0.00000006,0.03587594,0.18067952,0.10942141
-4.82341171,0.29513644,0.19608959,0.00089912,0.00000008,0.03323927,0.18026917,0.11005811
-4.81740870,0.29760823,0.19815664,0.00093333,0.00000011,0.03144396,0.18165190,0.11173656
-4.81140570,0.30369835,0.20287667,0.00099227,0.00000015,0.03046766,0.18470898,0.11439133
-4.80540270,0.31324162,0.21015581,0.00107634,0.00000022,0.03028279,0.18931754,0.11795486
-4.79939970,0.32606325,0.21989122,0.00118580,0.00000031,0.03085721,0.19535425,0.12235949
-4.79339670,0.34198117,0.23197176,0.00132072,0.00000043,0.03215447,0.20269776,0.12753880
-4.78739370,0.36080632,0.24627730,0.00148095,0.00000061,0.03413390,0.21123002,0.13342827
-4.78139070,0.38234123,0.26267690,0.00166609,0.00000084,0.03675042,0.22083641,0.13996529
-4.77538769,0.40637714,0.28102601,0.00187543,0.00000116,0.03995420,0.23140482,0.14708858
-4.76938469,0.43269024,0.30116308,0.00210796,0.00000158,0.04369024,0.24282405,0.15473727
-4.76338169,0.46103750,0.32290614,0.00236228,0.00000215,0.04789810,0.25498152,0.16284962
-4.75737869,0.49115278,0.34604950,0.00263665,0.00000290,0.05251161,0.26776087,0.17136171
-4.75137569,0.52274372,0.37036132,0.00292897,0.00000389,0.05745897,0.28103956,0.18020626
-4.74537269,0.55549021,0.39558230,0.00323681,0.00000518,0.06266305,0.29468701,0.18931180
-4.73936968,0.58904471,0.42142589,0.00355743,0.00000684,0.06804209,0.30856336,0.19860221
-4.73336668,0.62303506,0.44758035,0.00388787,0.00000897,0.07351087,0.32251925,0.20799707
-4.72736368,0.65706991,0.47371284,0.00422506,0.00001169,0.07898223,0.33639688,0.21741268
-4.72136068,0.69074679,0.49947548,0.00456588,0.00001513,0.08436902,0.35003223,0.22676383
-4.71535768,0.72366290,0.52451343,0.00490734,0.00001944,0.08958649,0.36325873,0.23596647
-4.70935468,0.75542804,0.54847466,0.00524668,0.00002481,0.09455487,0.37591212,0.24494095
-4.70335168,0.78567938,0.57102103,0.00558153,0.00003145,0.09920224,0.38783638,0.25361593
-4.69734867,0.81409714,0.59184018,0.00591007,0.00003959,0.10346746,0.39889042,0.26193253
-4.69134567,0.84042047,0.61065763,0.00623111,0.00004951,0.10730303,0.40895524,0.26984861
-4.68534267,0.86446260,0.62724841,0.00654429,0.00006150,0.11067781,0.41794104,0.27734285
-4.67933967,0.88612411,0.64144756,0.00685008,0.00007588,0.11357937,0.42579385,0.28441822
-4.67333667,0.90540351,0.65315874,0.00714988,0.00009299,0.11601589,0.43250130,0.29110473
-4.66733367,0.92240419,0.66236037,0.00744601,0.00011321,0.11801743,0.43809693,0.29746096
-4.66133067,0.93733699,0.66910896,0.00774166,0.00013691,0.11963654,0.44266276,0.30357428
-4.65532766,0.95051784,0.67353892,0.00804082,0.00016448,0.12094800,0.44632978,0.30955952
-4.64932466,0.96236036,0.67585908,0.00834812,0.00019632,0.12204782,0.44927615,0.31555607
-4.64332166,0.97336314,0.67634561,0.00866865,0.00023281,0.12305119,0.45172302,0.32172332
-4.63731866,0.98409231,0.67533174,0.00900769,0.00027429,0.12408976,0.45392807,0.32823466
-4.63131566,0.99515966,0.67319460,0.00937052,0.00032109,0.12530794,0.45617683,0.33527016
-4.62531266,1.00719752,0.67033980,0.00976201,0.00037348,0.12685856,0.45877230,0.34300829
-4.61930965,1.02083115,0.66718444,0.01018643,0.00043168,0.12889784,0.46202306,0.35161697
-4.61330665,1.03665009,0.66413941,0.01064707,0.00049581,0.13157989,0.46623057,0.36124454
-4.60730365,1.05517973,0.66159180,0.01114600,0.00056593,0.13505092,0.47167614,0.37201092
-4.60130065,1.07685454,0.65988838,0.01168382,0.00064196,0.13944332,0.47860819,0.38399958
-4.59529765,1.10199419,0.65932085,0.01225944,0.00072374,0.14486977,0.48723046,0.39725071
-4.58929465,1.13078388,0.66011373,0.01286996,0.00081097,0.15141772,0.49769168,0.41175599
-4.58329165,1.16325983,0.66241536,0.01351061,0.00090322,0.15914435,0.51007724,0.42745531
-4.57728864,1.19930068,0.66629248,0.01417476,0.00099992,0.16807227,0.52440323,0.44423559
-4.57128564,1.23862533,0.67172854,0.01485400,0.00110039,0.17818611,0.54061319,0.46193195
-4.56528264,1.28079728,0.67862583,0.01553836,0.00120379,0.18943032,0.55857773,0.48033110
-4.55927964,1.32523544,0.68681117,0.01621650,0.00130917,0.20170816,0.57809697,0.49917684
-4.55327664,1.37123083,0.69604473,0.01687608,0.00141548,0.21488203,0.59890578,0.51817753
-4.54727364,1.41796836,0.70603156,0.01750411,0.00152154,0.22877531,0.62068151,0.53701507
-4.54127064,1.46455286,0.71643505,0.01808734,0.00162614,0.24317565,0.64305389,0.55535500
-4.53526763,1.51003801,0.72689164,0.01861275,0.00172796,0.25783958,0.66561656,0.57285729
-4.52926463,1.55345695,0.73702591,0.01906794,0.00182569,0.27249851,0.68793988,0.58918729
-4.52326163,1.59385326,0.74646544,0.01944153,0.00191799,0.28686579,0.70958420,0.60402628
-4.51725863,1.63031091,0.75485457,0.01972361,0.00200356,0.30064478,0.73011329,0.61708126
-4.51125563,1.66198201,0.76186658,0.01990599,0.00208112,0.31353741,0.74910719,0.62809348
-4.50525263,1.68811143,0.76721373,0.01998254,0.00214951,0.32525322,0.76617398,0.63684539
-4.49924962,1.70805714,0.77065485,0.01994934,0.00220766,0.33551826,0.78096022,0.64316585
-4.49324662,1.72130593,0.77200039,0.01980480,0.00225462,0.34408374,0.79315945,0.64693333
-4.48724362,1.72748403,0.77111476,0.01954969,0.00228962,0.35073386,0.80251872,0.64807723
-4.48124062,1.72636251,0.76791630,0.01918710,0.00231206,0.35529265,0.80884299,0.64657728
-4.47523762,1.71785761,0.76237498,0.01872229,0.00232154,0.35762954,0.81199724,0.64246128
-4.46923462,1.70202645,0.75450825,0.01816248,0.00231785,0.35766327,0.81190662,0.63580132
-4.46323162,1.67905850,0.74437561,0.01751664,0.00230102,0.35536420,0.80855463,0.62670896
-4.45722861,1.64926373,0.73207211,0.01679516,0.00227129,0.35075480,0.80197966,0.61532956
-4.45122561,1.61305804,0.71772158,0.01600951,0.00222911,0.34390826,0.79227025,0.60183613
-4.44522261,1.57094691,0.70146971,0.01517193,0.00217513,0.33494558,0.77955933,0.58642313
-4.43921961,1.52350808,0.68347771,0.01429507,0.00211019,0.32403090,0.76401791,0.56930047
-4.43321661,1.47137403,0.66391659,0.01339167,0.00203533,0.31136569,0.74584844,0.55068793
-4.42721361,1.41521503,0.64296237,0.01247425,0.00195169,0.29718178,0.72527824,0.53081034
-4.42121061,1.35572323,0.62079251,0.01155484,0.00186058,0.28173376,0.70255330,0.50989346
-4.41520760,1.29359838,0.59758330,0.01064477,0.00176337,0.26529094,0.67793252,0.48816082
-4.40920460,1.22953537,0.57350840,0.00975448,0.00166151,0.24812932,0.65168270,0.46583145
-4.40320160,1.16421388,0.54873830,0.00889338,0.00155646,0.23052387,0.62407423,0.44311839
-4.39719860,1.09829015,0.52344053,0.00806979,0.00144968,0.21274132,0.59537755,0.42022797
-4.39119560,1.03239065,0.49778037,0.00729090,0.00134263,0.19503391,0.56586036,0.39735963
-4.38519260,0.96710777,0.47192185,0.00656275,0.00123667,0.17763408,0.53578543,0.37470627
-4.37918959,0.90299701,0.44602891,0.00589029,0.00113310,0.16075036,0.50540901,0.35245469
-4.37318659,0.84057551,0.42026621,0.00527745,0.00103310,0.14456450,0.47497955,0.33078624
-4.36718359,0.78032161,0.39479979,0.00472723,0.00093775,0.12922981,0.44473675,0.30987732
-4.36118059,0.72267502,0.36979716,0.00424179,0.00084798,0.11487074,0.41491080,0.28989966
-4.35517759,0.66803747,0.34542688,0.00382259,0.00076460,0.10158350,0.38572158,0.27102023
-4.34917459,0.61677335,0.32185755,0.00347045,0.00068824,0.08943764,0.35737791,0.25340079
-4.34317159,0.56921038,0.29925625,0.00318568,0.00061944,0.07847843,0.33007674,0.23719688
-4.33716858,0.52563993,0.27778649,0.00296819,0.00055856,0.06872982,0.30400218,0.22255643
-4.33116558,0.48631698,0.25760580,0.00281750,0.00050584,0.06019781,0.27932458,0.20961779
-4.32516258,0.45145969,0.23886300,0.00273281,0.00046140,0.05287405,0.25619949,0.19850750
-4.31915958,0.42124855,0.22169546,0.00271307,0.00042524,0.04673942,0.23476671,0.18933765
-4.31315658,0.39582519,0.20622628,0.00275689,0.00039725,0.04176760,0.21514937,0.18220302
-4.30715358,0.37529094,0.19256176,0.00286262,0.00037724,0.03792825,0.19745319,0.17717821
