energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.74187094,1.77772421,-1.81197200,0.00010710,-0.00015573,0.10072278,-0.10636700,0.87277536,-0.90476797,0.49002766,-0.48745173,0.01099071,-0.01249397,0.93230059,-0.94787541
-5.73586793,1.75556987,-1.80874610,0.00010548,-0.00014665,0.09735501,-0.10411542,0.85676586,-0.89975127,0.48699682,-0.48880587,0.01064071,-0.01217587,0.92353554,-0.94869275
-5.72986493,1.72928968,-1.79935539,0.00010440,-0.00013841,0.09371182,-0.10144185,0.83831118,-0.89108358,0.48316231,-0.48885642,0.01029602,-0.01183810,0.91272560,-0.94643336
-5.72386193,1.69983349,-1.78439271,0.00010386,-0.00013106,0.08985307,-0.09839512,0.81793606,-0.87909893,0.47878013,-0.48776298,0.00996332,-0.01148723,0.90035615,-0.94138999
-5.71785893,1.66823472,-1.76458190,0.00010387,-0.00012467,0.08583989,-0.09502889,0.79620510,-0.86420391,0.47413033,-0.48571879,0.00964919,-0.01113003,0.88695972,-0.93392568
-5.71185593,1.63558559,-1.74076395,0.00010444,-0.00011927,0.08173337,-0.09140041,0.77370840,-0.84686829,0.46951068,-0.48294775,0.00936005,-0.01077349,0.87310328,-0.92446734
-5.70585293,1.60300947,-1.71387906,0.00010558,-0.00011493,0.07759329,-0.08756910,0.75104636,-0.82761360,0.46522917,-0.47970026,0.00910200,-0.01042464,0.85937359,-0.91349695
-5.69984992,1.57163084,-1.68494500,0.00010732,-0.00011167,0.07347696,-0.08359527,0.72881381,-0.80699993,0.46159564,-0.47624792,0.00888071,-0.01009047,0.84636115,-0.90154067
-5.69384692,1.54254391,-1.65503229,0.00010968,-0.00010954,0.06943812,-0.07953876,0.70758412,-0.78561142,0.45891259,-0.47287720,0.00870125,-0.00977785,0.83464302,-0.88915600
-5.68784392,1.51678050,-1.62523661,0.00011268,-0.00010855,0.06552604,-0.07545771,0.68789370,-0.76404083,0.45746550,-0.46988199,0.00856798,-0.00949338,0.82476515,-0.87691711
-5.68184092,1.49527850,-1.59664916,0.00011632,-0.00010871,0.06178475,-0.07140743,0.67022731,-0.74287361,0.45751299,-0.46755543,0.00848436,-0.00924326,0.81722463,-0.86539900
-5.67583792,1.47885173,-1.57032587,0.00012062,-0.00011002,0.05825243,-0.06743940,0.65500479,-0.72267194,0.45927707,-0.46618100,0.00845283,-0.00903312,0.81245273,-0.85516059
-5.66983492,1.46816250,-1.54725623,0.00012557,-0.00011248,0.05496098,-0.06360041,0.64256951,-0.70395938,0.46293399,-0.46602321,0.00847468,-0.00886791,0.81079909,-0.84672739
-5.66383192,1.46369790,-1.52833275,0.00013114,-0.00011605,0.05193575,-0.05993188,0.63317903,-0.68720637,0.46860604,-0.46731824,0.00854991,-0.00875171,0.81251797,-0.84057443
-5.65782891,1.46575092,-1.51432218,0.00013732,-0.00012070,0.04919546,-0.05646932,0.62699832,-0.67281727,0.47635473,-0.47026478,0.00867718,-0.00868763,0.81775716,-0.83710977
-5.65182591,1.47440746,-1.50583946,0.00014404,-0.00012636,0.04675226,-0.05324205,0.62409577,-0.66111923,0.48617580,-0.47501551,0.00885377,-0.00867761,0.82655004,-0.83665950
-5.64582291,1.48953991,-1.50332560,0.00015123,-0.00013296,0.04461200,-0.05027298,0.62444238,-0.65235339,0.49799626,-0.48166959,0.00907552,-0.00872234,0.83881151,-0.83945479
-5.63981991,1.51080821,-1.50703040,0.00015881,-0.00014042,0.04277455,-0.04757862,0.62791403,-0.64666869,0.51167405,-0.49026659,0.00933696,-0.00882119,0.85433804,-0.84562152
-5.63381691,1.53766847,-1.51700103,0.00016667,-0.00014862,0.04123439,-0.04516925,0.63429705,-0.64411860,0.52700017,-0.50078222,0.00963133,-0.00897209,0.87281212,-0.85517329
-5.62781391,1.56938947,-1.53307729,0.00017468,-0.00015744,0.03998119,-0.04304924,0.64329682,-0.64466094,0.54370367,-0.51312618,0.00995077,-0.00917155,0.89381131,-0.86800803
-5.62181091,1.60507662,-1.55489398,0.00018272,-0.00016674,0.03900055,-0.04121746,0.65454934,-0.64816093,0.56145933,-0.52714242,0.01028647,-0.00941471,0.91682153,-0.88390891
-5.61580790,1.64370283,-1.58189091,0.00019062,-0.00017636,0.03827483,-0.03966784,0.66763528,-0.65439740,0.57989786,-0.54261203,0.01062897,-0.00969536,0.94125449,-0.90254943
-5.60980490,1.68414529,-1.61333040,0.00019823,-0.00018613,0.03778399,-0.03839005,0.68209598,-0.66307203,0.59861836,-0.55925871,0.01096841,-0.01000608,0.96646852,-0.92350304
-5.60380190,1.72522671,-1.64832204,0.00020538,-0.00019587,0.03750647,-0.03737019,0.69745103,-0.67382140,0.61720257,-0.57675692,0.01129484,-0.01033847,0.99179209,-0.94625690
-5.59779890,1.76575957,-1.68585397,0.00021191,-0.00020539,0.03742004,-0.03659159,0.71321644,-0.68623141,0.63523034,-0.59474236,0.01159854,-0.01068331,1.01654913,-0.97022956
-5.59179590,1.80459134,-1.72482974,0.00021767,-0.00021450,0.03750263,-0.03603563,0.72892283,-0.69985352,0.65229568,-0.61282455,0.01187041,-0.01103086,1.04008491,-0.99479191
-5.58579290,1.84064882,-1.76410926,0.00022251,-0.00022301,0.03773308,-0.03568253,0.74413279,-0.71422231,0.66802262,-0.63060103,0.01210222,-0.01137114,1.06179158,-1.01929064
-5.57978989,1.87297941,-1.80255229,0.00022629,-0.00023074,0.03809173,-0.03551214,0.75845659,-0.72887343,0.68208023,-0.64767256,0.01228697,-0.01169431,1.08113190,-1.04307318
-5.57378689,1.90078752,-1.83906259,0.00022892,-0.00023751,0.03856095,-0.03550466,0.77156561,-0.74336146,0.69419595,-0.66365868,0.01241917,-0.01199093,1.09766023,-1.06551318
-5.56778389,1.92346423,-1.87263070,0.00023031,-0.00024318,0.03912548,-0.03564125,0.78320270,-0.75727657,0.70416665,-0.67821300,0.01249502,-0.01225237,1.11103961,-1.08603528
-5.56178089,1.94060885,-1.90237349,0.00023039,-0.00024761,0.03977255,-0.03590461,0.79318919,-0.77025951,0.71186684,-0.69103731,0.01251261,-0.01247107,1.12105422,-1.10413800
-5.55577789,1.95204124,-1.92756839,0.00022914,-0.00025071,0.04049190,-0.03627930,0.80142806,-0.78201401,0.71725357,-0.70189399,0.01247199,-0.01264088,1.12761650,-1.11941366
-5.54977489,1.95780439,-1.94768086,0.00022657,-0.00025238,0.04127561,-0.03675204,0.80790321,-0.79231617,0.72036782,-0.71061597,0.01237526,-0.01275727,1.13076855,-1.13156439
-5.54377189,1.95815712,-1.96238350,0.00022270,-0.00025260,0.04211771,-0.03731174,0.81267497,-0.80102028,0.72133222,-0.71711379,0.01222647,-0.01281755,1.13067787,-1.14041331
-5.53776888,1.95355744,-1.97156612,0.00021760,-0.00025134,0.04301373,-0.03794943,0.81587203,-0.80806082,0.72034534,-0.72137934,0.01203152,-0.01282099,1.12762768,-1.14591041
-5.53176588,1.94463743,-1.97533600,0.00021136,-0.00024864,0.04396015,-0.03865806,0.81768043,-0.81345071,0.71767274,-0.72348613,0.01179802,-0.01276889,1.12200224,-1.14813283
-5.52576288,1.93217108,-1.97400863,0.00020407,-0.00024453,0.04495372,-0.03943208,0.81833010,-0.81727578,0.71363535,-0.72358596,0.01153504,-0.01266454,1.11426814,-1.14727945
-5.51975988,1.91703694,-1.96808934,0.00019588,-0.00023910,0.04599082,-0.04026702,0.81807995,-0.81968589,0.70859575,-0.72190234,0.01125287,-0.01251319,1.10495246,-1.14366022
-5.51375688,1.90017741,-1.95824690,0.00018692,-0.00023247,0.04706690,-0.04115888,0.81720205,-0.82088327,0.70294300,-0.71872086,0.01096267,-0.01232187,1.09461904,-1.13768079
-5.50775388,1.88255702,-1.94528056,0.00017735,-0.00022474,0.04817586,-0.04210362,0.81596619,-0.82110872,0.69707696,-0.71437701,0.01067619,-0.01209918,1.08384409,-1.12982319
-5.50175088,1.86512173,-1.93008230,0.00016732,-0.00021608,0.04930969,-0.04309650,0.81462532,-0.82062646,0.69139278,-0.70924226,0.01040544,-0.01185506,1.07319232,-1.12062373
-5.49574787,1.84876125,-1.91359636,0.00015700,-0.00020664,0.05045820,-0.04413161,0.81340291,-0.81970852,0.68626625,-0.70370892,0.01016240,-0.01160047,1.06319490,-1.11064927
-5.48974487,1.83427630,-1.89677812,0.00014652,-0.00019658,0.05160890,-0.04520140,0.81248263,-0.81861959,0.68204084,-0.69817463,0.00995868,-0.01134708,1.05433018,-1.10047300
-5.48374187,1.82235207,-1.88055446,0.00013605,-0.00018607,0.05274715,-0.04629637,0.81200117,-0.81760307,0.67901688,-0.69302732,0.00980529,-0.01110695,1.04700804,-1.09065107
-5.47773887,1.81353897,-1.86578754,0.00012572,-0.00017528,0.05385640,-0.04740490,0.81204409,-0.81686911,0.67744329,-0.68863118,0.00971239,-0.01089221,1.04155851,-1.08170117
-5.47173587,1.80824128,-1.85324362,0.00011565,-0.00016436,0.05491870,-0.04851329,0.81264517,-0.81658523,0.67751218,-0.68531447,0.00968912,-0.01071470,1.03822494,-1.07408408
-5.46573287,1.80671365,-1.84356831,0.00010596,-0.00015347,0.05591526,-0.04960589,0.81378883,-0.81686996,0.67935627,-0.68335946,0.00974344,-0.01058574,1.03716176,-1.06818883
-5.45972986,1.80906513,-1.83726906,0.00009674,-0.00014274,0.05682725,-0.05066547,0.81541557,-0.81778969,0.68304920,-0.68299502,0.00988199,-0.01051582,1.03843679,-1.06432225
-5.45372686,1.81526995,-1.83470537,0.00008810,-0.00013231,0.05763655,-0.05167375,0.81742972,-0.81935874,0.68860832,-0.68439194,0.01011003,-0.01051441,1.04203734,-1.06270292
-5.44772386,1.82518390,-1.83608663,0.00008011,-0.00012229,0.05832658,-0.05261202,0.81970914,-0.82154259,0.69599971,-0.68766112,0.01043139,-0.01058975,1.04787984,-1.06345972
-5.44172086,1.83856487,-1.84147717,0.00007284,-0.00011279,0.05888315,-0.05346184,0.82211602,-0.82426377,0.70514487,-0.69285424,0.01084841,-0.01074872,1.05582177,-1.06663460
-5.43571786,1.85509612,-1.85080760,0.00006638,-0.00010391,0.05929511,-0.05420585,0.82450814,-0.82740998,0.71592863,-0.69996703,0.01136193,-0.01099671,1.06567546,-1.07218911
-5.42971486,1.87441059,-1.86389131,0.00006080,-0.00009575,0.05955502,-0.05482852,0.82674986,-0.83084389,0.72820760,-0.70894433,0.01197129,-0.01133755,1.07722245,-1.08001404
-5.42371186,1.89611495,-1.88044482,0.00005618,-0.00008839,0.05965959,-0.05531688,0.82872224,-0.83441381,0.74181880,-0.71968678,0.01267433,-0.01177345,1.09022776,-1.08994140
-5.41770885,1.91981173,-1.90011033,0.00005262,-0.00008194,0.05960993,-0.05566117,0.83033169,-0.83796465,0.75658780,-0.73205846,0.01346734,-0.01230496,1.10445325,-1.10175785
-5.41170585,1.94511880,-1.92247922,0.00005025,-0.00007649,0.05941172,-0.05585536,0.83151674,-0.84134847,0.77233613,-0.74589509,0.01434513,-0.01293097,1.11966931,-1.11521864
-5.40570285,1.97168510,-1.94711497,0.00004920,-0.00007217,0.05907501,-0.05589750,0.83225267,-0.84443404,0.78888749,-0.76101212,0.01530097,-0.01364867,1.13566449,-1.13006145
-5.39969985,1.99920231,-1.97357434,0.00004965,-0.00006911,0.05861402,-0.05578992,0.83255379,-0.84711487,0.80607278,-0.77721260,0.01632664,-0.01445361,1.15225278,-1.14601917
-5.39369685,2.02741226,-2.00142592,0.00005181,-0.00006749,0.05804668,-0.05553925,0.83247353,-0.84931548,0.82373372,-0.79429408,0.01741245,-0.01533969,1.16927825,-1.16283126
-5.38769385,2.05611019,-2.03026534,0.00005594,-0.00006750,0.05739401,-0.05515624,0.83210239,-0.85099549,0.84172513,-0.81205475,0.01854727,-0.01629920,1.18661742,-1.18025316
-5.38169085,2.08514451,-2.05972689,0.00006234,-0.00006938,0.05667952,-0.05465545,0.83156401,-0.85215174,0.85991621,-0.83029838,0.01971865,-0.01732287,1.20417927,-1.19806356
-5.37568784,2.11441335,-2.08949138,0.00007137,-0.00007341,0.05592845,-0.05405477,0.83100982,-0.85281823,0.87819075,-0.84883816,0.02091293,-0.01839995,1.22190351,-1.21606948
-5.36968484,2.14385909,-2.11929058,0.00008344,-0.00007992,0.05516703,-0.05337483,0.83061261,-0.85306431,0.89644674,-0.86749956,0.02211540,-0.01951834,1.23975736,-1.23410930
-5.36368184,2.17346131,-2.14890872,0.00009901,-0.00008929,0.05442179,-0.05263837,0.83055946,-0.85299124,0.91459565,-0.88612228,0.02331055,-0.02066471,1.25773137,-1.25205394
-5.35767884,2.20322927,-2.17818148,0.00011862,-0.00010195,0.05371885,-0.05186954,0.83104442,-0.85272755,0.93256157,-0.90456161,0.02448229,-0.02182467,1.27583486,-1.26980646
-5.35167584,2.23319440,-2.20699329,0.00014283,-0.00011841,0.05308335,-0.05109320,0.83226139,-0.85242358,0.95028044,-0.92268917,0.02561437,-0.02298307,1.29409112,-1.28730060
-5.34567284,2.26340336,-2.23527354,0.00017225,-0.00013918,0.05253897,-0.05033427,0.83439739,-0.85224556,0.96769955,-0.94039362,0.02669064,-0.02412417,1.31253295,-1.30449851
-5.33966983,2.29391214,-2.26299221,0.00020754,-0.00016487,0.05210751,-0.04961707,0.83762646,-0.85236951,0.98477735,-0.95758108,0.02769553,-0.02523206,1.33119862,-1.32138800
-5.33366683,2.32478103,-2.29015546,0.00024936,-0.00019610,0.05180860,-0.04896483,0.84210438,-0.85297531,1.00148353,-0.97417569,0.02861445,-0.02629096,1.35012831,-1.33797968
-5.32766383,2.35607057,-2.31680140,0.00029839,-0.00023351,0.05165951,-0.04839924,0.84796414,-0.85424114,1.01779924,-0.99012017,0.02943417,-0.02728561,1.36936108,-1.35430401
-5.32166083,2.38783813,-2.34299604,0.00035527,-0.00027778,0.05167500,-0.04794004,0.85531214,-0.85633833,1.03371728,-1.00537640,0.03014328,-0.02820167,1.38893214,-1.37040844
-5.31565783,2.42013459,-2.36882938,0.00042060,-0.00032955,0.05186730,-0.04760481,0.86422507,-0.85942665,1.04924200,-1.01992577,0.03073249,-0.02902611,1.40887031,-1.38635450
-5.30965483,2.45300078,-2.39441137,0.00049493,-0.00038944,0.05224604,-0.04740871,0.87474725,-0.86365014,1.06438868,-1.03376935,0.03119495,-0.02974757,1.42919529,-1.40221476
-5.30365183,2.48646313,-2.41986720,0.00057867,-0.00045802,0.05281825,-0.04736441,0.88688837,-0.86913319,1.07918209,-1.04692739,0.03152647,-0.03035672,1.44991468,-1.41806941
-5.29764882,2.52052818,-2.44533177,0.00067211,-0.00053576,0.05358836,-0.04748197,0.90062150,-0.87597691,1.09365414,-1.05943807,0.03172562,-0.03084650,1.47102036,-1.43400231
-5.29164582,2.55517573,-2.47094263,0.00077538,-0.00062300,0.05455820,-0.04776879,0.91588119,-0.88425554,1.10784045,-1.07135532,0.03179377,-0.03121233,1.49248428,-1.45009630
-5.28564282,2.59035055,-2.49683139,0.00088838,-0.00071996,0.05572690,-0.04822961,0.93256182,-0.89401291,1.12177579,-1.08274543,0.03173499,-0.03145223,1.51425359,-1.46642748
-5.27963982,2.62595306,-2.52311329,0.00101082,-0.00082664,0.05709088,-0.04886647,0.95051615,-0.90525893,1.13548864,-1.09368253,0.03155586,-0.03156682,1.53624534,-1.48305873
-5.27363682,2.66182921,-2.54987517,0.00114211,-0.00094286,0.05864376,-0.04967871,0.96955423,-0.91796595,1.14899498,-1.10424291,0.03126518,-0.03155923,1.55834085,-1.50003222
-5.26763382,2.69776042,-2.57716208,0.00128144,-0.00106816,0.06037624,-0.05066291,0.98944290,-0.93206542,1.16229178,-1.11449835,0.03087356,-0.03143496,1.58038044,-1.51736138
-5.26163082,2.73345445,-2.60496332,0.00142767,-0.00120184,0.06227608,-0.05181295,1.00990606,-0.94744466,1.17535045,-1.12450887,0.03039305,-0.03120155,1.60215868,-1.53502259
-5.25562781,2.76853798,-2.63319852,0.00157942,-0.00134292,0.06432798,-0.05311994,1.03062603,-0.96394439,1.18811095,-1.13431505,0.02983660,-0.03086829,1.62342103,-1.55294711
-5.24962481,2.80255217,-2.66170495,0.00173501,-0.00149014,0.06651365,-0.05457233,1.05124629,-0.98135699,1.20047696,-1.14393073,0.02921760,-0.03044577,1.64386211,-1.57101385
-5.24362181,2.83495180,-2.69022705,0.00189252,-0.00164196,0.06881183,-0.05615592,1.07137567,-0.99942607,1.21231256,-1.15333631,0.02854936,-0.02994550,1.66312639,-1.58904360
-5.23761881,2.86510901,-2.71840930,0.00204982,-0.00179657,0.07119846,-0.05785401,1.09059434,-1.01784753,1.22344096,-1.16247342,0.02784468,-0.02937943,1.68081147,-1.60679540
-5.23161581,2.89232188,-2.74579344,0.00220460,-0.00195194,0.07364690,-0.05964760,1.10846147,-1.03627243,1.23364547,-1.17124132,0.02711542,-0.02875952,1.69647435,-1.62396556
-5.22561281,2.91582823,-2.77182082,0.00235442,-0.00210582,0.07612829,-0.06151565,1.12452460,-1.05431189,1.24267298,-1.17949552,0.02637220,-0.02809733,1.70964058,-1.64018983
-5.21960980,2.93482436,-2.79584041,0.00249681,-0.00225585,0.07861202,-0.06343541,1.13833051,-1.07154409,1.25023986,-1.18704882,0.02562410,-0.02740370,1.71981641,-1.65504898
-5.21360680,2.94848821,-2.81712255,0.00262929,-0.00239954,0.08106626,-0.06538282,1.14943722,-1.08752333,1.25604023,-1.19367505,0.02487857,-0.02668843,1.72650326,-1.66807793
-5.20760380,2.95600614,-2.83487839,0.00274947,-0.00253440,0.08345858,-0.06733301,1.15742684,-1.10179098,1.25975624,-1.19911536,0.02414127,-0.02596011,1.72921425,-1.67877811
-5.20160080,2.95660210,-2.84828418,0.00285511,-0.00265799,0.08575674,-0.06926081,1.16191863,-1.11388798,1.26106986,-1.20308678,0.02341617,-0.02522596,1.72749184,-1.68663284
-5.19559780,2.94956790,-2.85650960,0.00294421,-0.00276799,0.08792942,-0.07114130,1.16258170,-1.12336845,1.25967578,-1.20529294,0.02270561,-0.02449181,1.72092596,-1.69112504
-5.18959480,2.93429309,-2.85874867,0.00301506,-0.00286228,0.08994708,-0.07295034,1.15914690,-1.12981390,1.25529450,-1.20543601,0.02201047,-0.02376211,1.70917154,-1.69175641
-5.18359180,2.91029287,-2.85425187,0.00306628,-0.00293901,0.09178281,-0.07466515,1.15141723,-1.13284729,1.24768534,-1.20322967,0.02133038,-0.02304005,1.69196461,-1.68806724
-5.17758879,2.87723275,-2.84235765,0.00309691,-0.00299664,0.09341318,-0.07626476,1.13927620,-1.13214637,1.23665831,-1.19841201,0.02066398,-0.02232768,1.66913620,-1.67965576
-5.17158579,2.83494862,-2.82252176,0.00310640,-0.00303404,0.09481910,-0.07773053,1.12269393,-1.12745572,1.22208455,-1.19075793,0.02000922,-0.02162608,1.64062316,-1.66619607
-5.16558279,2.78346129,-2.79434288,0.00309465,-0.00305047,0.09598664,-0.07904646,1.10173040,-1.11859663,1.20390481,-1.18009024,0.01936359,-0.02093559,1.60647547,-1.64745367
