energy_ev,total_up,Hg_p_up,Hg_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.74187094,1.70203575,1.25734140,0.25800772,0.06518772,0.50486606,0.44602322,0.00000000
-5.73586793,1.76507337,1.30163460,0.26942360,0.06966237,0.52163118,0.46323716,0.00000000
-5.72986493,1.82485710,1.34280543,0.28036767,0.07395067,0.53724509,0.47953441,0.00000000
-5.72386193,1.88005747,1.37995262,0.29060527,0.07799084,0.55136806,0.49455346,0.00000000
-5.71785893,1.92942219,1.41220572,0.29991785,0.08172580,0.56367317,0.50795316,0.00000000
-5.71185593,1.97181733,1.43875561,0.30810970,0.08510540,0.57385834,0.51942366,0.00000000
-5.70585293,2.00626766,1.45888509,0.31501434,0.08808846,0.58165832,0.52869720,0.00000000
-5.69984992,2.03199412,1.47199794,0.32050036,0.09064460,0.58685606,0.53555811,0.00000000
-5.69384692,2.04844620,1.47764487,0.32447625,0.09275568,0.58929284,0.53985153,0.00000000
-5.68784392,2.05532722,1.47554490,0.32689401,0.09441673,0.58887665,0.54149031,0.00000000
-5.68184092,2.05261100,1.46560107,0.32775124,0.09563647,0.58558812,0.54045959,0.00000000
-5.67583792,2.04054848,1.44790936,0.32709155,0.09643708,0.57948390,0.53681881,0.00000000
-5.66983492,2.01966373,1.42276039,0.32500316,0.09685355,0.57069701,0.53070099,0.00000000
-5.66383192,1.99073905,1.39063370,0.32161566,0.09693225,0.55943428,0.52230904,0.00000000
-5.65782891,1.95478979,1.35218472,0.31709520,0.09672912,0.54597080,0.51190953,0.00000000
-5.65182591,1.91302970,1.30822530,0.31163803,0.09630730,0.53064177,0.49982389,0.00000000
-5.64582291,1.86682851,1.25969844,0.30546288,0.09573436,0.51383205,0.48641762,0.00000000
-5.63981991,1.81766360,1.20764871,0.29880242,0.09507934,0.49596394,0.47208791,0.00000000
-5.63381691,1.76706806,1.15318962,0.29189430,0.09440967,0.47748377,0.45725037,0.00000000
-5.62781391,1.71657761,1.09746965,0.28497198,0.09378806,0.45884793,0.44232533,0.00000000
-5.62181091,1.66767881,1.04163826,0.27825608,0.09326967,0.44050898,0.42772451,0.00000000
-5.61580790,1.62176082,0.98681351,0.27194642,0.09289954,0.42290242,0.41383856,0.00000000
-5.60980490,1.58007300,0.93405259,0.26621517,0.09271051,0.40643469,0.40102598,0.00000000
-5.60380190,1.54368996,0.88432621,0.26120151,0.09272172,0.39147284,0.38960401,0.00000000
-5.59779890,1.51348533,0.83849776,0.25700790,0.09293768,0.37833618,0.37984160,0.00000000
-5.59179590,1.49011516,0.79730773,0.25369816,0.09334812,0.36729017,0.37195486,0.00000000
-5.58579290,1.47401116,0.76136354,0.25129740,0.09392850,0.35854255,0.36610490,0.00000000
-5.57978989,1.46538350,0.73113476,0.24979371,0.09464116,0.35224184,0.36239816,0.00000000
-5.57378689,1.46423255,0.70695334,0.24914145,0.09543716,0.34847786,0.36088880,0.00000000
-5.56778389,1.47036834,0.68901824,0.24926601,0.09625857,0.34728417,0.36158317,0.00000000
-5.56178089,1.48343629,0.67740390,0.25006968,0.09704125,0.34864214,0.36444575,0.00000000
-5.55577789,1.50294758,0.67207154,0.25143816,0.09771781,0.35248617,0.36940617,0.00000000
-5.54977489,1.52831225,0.67288255,0.25324772,0.09822077,0.35870985,0.37636698,0.00000000
-5.54377189,1.55887321,0.67961309,0.25537211,0.09848568,0.36717257,0.38521158,0.00000000
-5.53776888,1.59393940,0.69196902,0.25768942,0.09845400,0.37770635,0.39581182,0.00000000
-5.53176588,1.63281644,0.70960055,0.26008800,0.09807578,0.39012237,0.40803507,0.00000000
-5.52576288,1.67483345,0.73211586,0.26247167,0.09731180,0.40421728,0.42175014,0.00000000
-5.51975988,1.71936489,0.75909337,0.26476360,0.09613526,0.41977866,0.43683197,0.00000000
-5.51375688,1.76584665,0.79009214,0.26690888,0.09453284,0.43658990,0.45316481,0.00000000
-5.50775388,1.81378605,0.82466030,0.26887576,0.09250518,0.45443407,0.47064383,0.00000000
-5.50175088,1.86276558,0.86234144,0.27065536,0.09006675,0.47309698,0.48917501,0.00000000
-5.49574787,1.91244072,0.90267883,0.27226010,0.08724509,0.49236930,0.50867360,0.00000000
-5.48974487,1.96253233,0.94521785,0.27372090,0.08407955,0.51204789,0.52906112,0.00000000
-5.48374187,2.01281449,0.98950661,0.27508336,0.08061969,0.53193634,0.55026120,0.00000000
-5.47773887,2.06309885,1.03509519,0.27640324,0.07692321,0.55184498,0.57219453,0.00000000
-5.47173587,2.11321653,1.08153390,0.27774133,0.07305377,0.57159033,0.59477338,0.00000000
-5.46573287,2.16299916,1.12837076,0.27915826,0.06907867,0.59099428,0.61789586,0.00000000
-5.45972986,2.21226002,1.17514890,0.28070935,0.06506660,0.60988317,0.64144055,0.00000000
-5.45372686,2.26077698,1.22140410,0.28243994,0.06108546,0.62808681,0.66526179,0.00000000
-5.44772386,2.30827814,1.26666310,0.28438129,0.05720049,0.64543777,0.68918605,0.00000000
-5.44172086,2.35443151,1.31044289,0.28654749,0.05347259,0.66177103,0.71300975,0.00000000
-5.43571786,2.39883941,1.35225169,0.28893339,0.04995711,0.67692412,0.73649879,0.00000000
-5.42971486,2.44103843,1.39159152,0.29151371,0.04670292,0.69073785,0.75939012,0.00000000
-5.42371186,2.48050510,1.42796301,0.29424344,0.04375192,0.70305779,0.78139533,0.00000000
-5.41770885,2.51666749,1.46087219,0.29705948,0.04113887,0.71373646,0.80220643,0.00000000
-5.41170585,2.54892227,1.48983948,0.29988336,0.03889156,0.72263622,0.82150358,0.00000000
-5.40570285,2.57665677,1.51441063,0.30262502,0.03703121,0.72963284,0.83896469,0.00000000
-5.39969985,2.59927487,1.53416924,0.30518743,0.03557312,0.73461949,0.85427643,0.00000000
-5.39369685,2.61622567,1.54875042,0.30747167,0.03452734,0.73751116,0.86714631,0.00000000
-5.38769385,2.62703339,1.55785501,0.30938242,0.03389947,0.73824907,0.87731525,0.00000000
-5.38169085,2.63132682,1.56126357,0.31083333,0.03369136,0.73680488,0.88456994,0.00000000
-5.37568784,2.62886681,1.55884950,0.31175212,0.03390173,0.73318444,0.88875460,0.00000000
-5.36968484,2.61956993,1.55059022,0.31208514,0.03452658,0.72743068,0.88978128,0.00000000
-5.36368184,2.60352697,1.53657599,0.31180102,0.03555949,0.71962542,0.88763820,0.00000000
-5.35767884,2.58101488,1.51701534,0.31089328,0.03699165,0.70988987,0.88239565,0.00000000
-5.35167584,2.55250123,1.49223682,0.30938181,0.03881163,0.69838354,0.87420900,0.00000000
-5.34567284,2.51864060,1.46268649,0.30731301,0.04100506,0.68530164,0.86331856,0.00000000
-5.33966983,2.48026270,1.42892108,0.30475868,0.04355405,0.67087075,0.85004616,0.00000000
-5.33366683,2.43835263,1.39159694,0.30181365,0.04643659,0.65534308,0.83478853,0.00000000
-5.32766383,2.39402385,1.35145483,0.29859238,0.04962585,0.63898931,0.81800762,0.00000000
-5.32166083,2.34848512,1.30930134,0.29522459,0.05308955,0.62209051,0.80021831,0.00000000
-5.31565783,2.30300276,1.26598745,0.29185019,0.05678947,0.60492927,0.78197380,0.00000000
-5.30965483,2.25885987,1.22238507,0.28861379,0.06068113,0.58778072,0.76384948,0.00000000
-5.30365183,2.21731449,1.17936254,0.28565912,0.06471374,0.57090360,0.74642567,0.00000000
-5.29764882,2.17955818,1.13776013,0.28312342,0.06883045,0.55453206,0.73027005,0.00000000
-5.29164582,2.14667708,1.09836624,0.28113230,0.07296903,0.53886846,0.71592035,0.00000000
-5.28564282,2.11961676,1.06189548,0.27979516,0.07706283,0.52407752,0.70386791,0.00000000
-5.27963982,2.09915218,1.02896917,0.27920128,0.08104217,0.51028212,0.69454259,0.00000000
-5.27363682,2.08586375,1.00009900,0.27941689,0.08483602,0.49756089,0.68829966,0.00000000
-5.26763382,2.08012014,0.97567425,0.28048311,0.08837399,0.48594766,0.68540874,0.00000000
-5.26163082,2.08206808,0.95595292,0.28241493,0.09158848,0.47543272,0.68604537,0.00000000
-5.25562781,2.09162906,0.94105677,0.28520107,0.09441695,0.46596569,0.69028514,0.00000000
-5.24962481,2.10850290,0.93097034,0.28880475,0.09680419,0.45745987,0.69810060,0.00000000
-5.24362181,2.13217736,0.92554382,0.29316527,0.09870443,0.44979771,0.70936090,0.00000000
-5.23761881,2.16194346,0.92449937,0.29820022,0.10008325,0.44283711,0.72383417,0.00000000
-5.23161581,2.19691554,0.92744075,0.30380825,0.10091913,0.43641813,0.74119260,0.00000000
-5.22561281,2.23605545,0.93386569,0.30987228,0.10120460,0.43036992,0.76101988,0.00000000
-5.21960980,2.27820003,0.94318081,0.31626295,0.10094684,0.42451739,0.78282120,0.00000000
-5.21360680,2.32209117,0.95471854,0.32284232,0.10016773,0.41868748,0.80603520,0.00000000
-5.20760380,2.36640777,0.96775562,0.32946753,0.09890341,0.41271488,0.83004803,0.00000000
-5.20160080,2.40979889,0.98153290,0.33599455,0.09720319,0.40644680,0.85420895,0.00000000
-5.19559780,2.45091747,0.99527588,0.34228178,0.09512800,0.39974708,0.87784727,0.00000000
-5.18959480,2.48845406,1.00821556,0.34819350,0.09274836,0.39249928,0.90029028,0.00000000
-5.18359180,2.52116971,1.01960932,0.35360304,0.09014198,0.38460907,0.92088159,0.00000000
-5.17758879,2.54792758,1.02876109,0.35839577,0.08739114,0.37600569,0.93899959,0.00000000
-5.17158579,2.56772242,1.03504062,0.36247165,0.08457989,0.36664289,0.95407530,0.00000000
-5.16558279,2.57970716,1.03790111,0.36574745,0.08179123,0.35649914,0.96560921,0.00000000
-5.15957979,2.58321604,1.03689492,0.36815858,0.07910443,0.34557749,0.97318645,0.00000000
-5.15357679,2.57778346,1.03168673,0.36966036,0.07659255,0.33390493,0.97648981,0.00000000
-5.14757379,2.56315803,1.02206385,0.37022896,0.07432026,0.32153149,0.97531020,0.00000000
-5.14157079,2.53931121,1.00794338,0.36986173,0.07234215,0.30852917,0.96955392,0.00000000
-5.13556778,2.50644047,0.98937585,0.36857710,0.07070140,0.29499054,0.95924686,0.00000000
-5.12956478,2.46496652,0.96654529,0.36641410,0.06942909,0.28102728,0.94453501,0.00000000
-5.12356178,2.41552502,0.93976577,0.36343132,0.06854397,0.26676856,0.92568168,0.00000000
-5.11755878,2.35895283,0.90947447,0.35970566,0.06805276,0.25235927,0.90306132,0.00000000
-5.11155578,2.29626954,0.87622157,0.35533073,0.06795100,0.23795811,0.87715028,0.00000000
-5.10555278,2.22865477,0.84065735,0.35041502,0.06822422,0.22373558,0.84851486,0.00000000
-5.09954977,2.15742225,0.80351692,0.34507995,0.06884958,0.20987186,0.81779724,0.00000000
-5.09354677,2.08399136,0.76560315,0.33945783,0.06979770,0.19655454,0.78569967,0.00000000
-5.08754377,2.00985720,0.72776821,0.33368978,0.07103466,0.18397620,0.75296754,0.00000000
-5.08154077,1.93655980,0.69089451,0.32792356,0.07252405,0.17233194,0.72037190,0.00000000
-5.07553777,1.86565340,0.65587518,0.32231150,0.07422892,0.16181673,0.68869188,0.00000000
-5.06953477,1.79867608,0.62359487,0.31700824,0.07611358,0.15262264,0.65869748,0.00000000
-5.06353177,1.73712039,0.59491095,0.31216849,0.07814508,0.14493590,0.63113299,0.00000000
-5.05752876,1.68240494,0.57063549,0.30794457,0.08029439,0.13893383,0.60670142,0.00000000
-5.05152576,1.63584718,0.55151819,0.30448373,0.08253711,0.13478157,0.58604993,0.00000000
-5.04552276,1.59863736,0.53823034,0.30192529,0.08485374,0.13262862,0.56975652,0.00000000
-5.03951976,1.57181343,0.53134980,0.30039732,0.08722948,0.13260521,0.55831790,0.00000000
-5.03351676,1.55623716,0.53134727,0.30001319,0.08965364,0.13481848,0.55213856,0.00000000
-5.02751376,1.55257121,0.53857355,0.30086769,0.09211859,0.13934850,0.55152110,0.00000000
-5.02151076,1.56125774,0.55324823,0.30303307,0.09461843,0.14624431,0.55665784,0.00000000
-5.01550775,1.58249866,0.57544976,0.30655494,0.09714749,0.15551992,0.56762379,0.00000000
-5.00950475,1.61623844,0.60510724,0.31144835,0.09969865,0.16715050,0.58437114,0.00000000
-5.00350175,1.66215021,0.64199424,0.31769416,0.10226178,0.18106904,0.60672556,0.00000000
-4.99749875,1.71962611,0.68572507,0.32523605,0.10482221,0.19716342,0.63438452,0.00000000
-4.99149575,1.78777321,0.73575402,0.33397835,0.10735961,0.21527442,0.66691802,0.00000000
-4.98549275,1.86541599,0.79137800,0.34378497,0.10984714,0.23519465,0.70377210,0.00000000
-4.97948974,1.95110652,0.85174314,0.35447967,0.11225112,0.25666889,0.74427542,0.00000000
-4.97348674,2.04314320,0.91585568,0.36584786,0.11453114,0.27939572,0.78764917,0.00000000
-4.96748374,2.13959861,0.98259754,0.37763998,0.11664081,0.30303099,0.83302062,0.00000000
-4.96148074,2.23835673,1.05074659,0.38957663,0.11852894,0.32719282,0.87944009,0.00000000
-4.95547774,2.33715902,1.11900160,0.40135515,0.12014123,0.35146853,0.92590142,0.00000000
-4.94947474,2.43365885,1.18601136,0.41265782,0.12142238,0.37542313,0.97136549,0.00000000
-4.94347174,2.52548260,1.25040763,0.42316109,0.12231844,0.39860938,1.01478629,0.00000000
-4.93746873,2.61029591,1.31084077,0.43254582,0.12277940,0.42057910,1.05513873,0.00000000
-4.93146573,2.68587253,1.36601707,0.44050786,0.12276177,0.44089539,1.09144744,0.00000000
-4.92546273,2.75016344,1.41473653,0.44676880,0.12223105,0.45914527,1.12281543,0.00000000
-4.91945973,2.80136336,1.45592955,0.45108611,0.12116402,0.47495231,1.14845151,0.00000000
-4.91345673,2.83797187,1.48869120,0.45326256,0.11955060,0.48798879,1.16769546,0.00000000
-4.90745373,2.85884651,1.51231145,0.45315418,0.11739532,0.49798667,1.18003975,0.00000000
-4.90145073,2.86324554,1.52630015,0.45067659,0.11471823,0.50474702,1.18514701,0.00000000
-4.89544772,2.85085835,1.53040567,0.44580937,0.11155526,0.50814751,1.18286238,0.00000000
-4.88944472,2.82182218,1.52462609,0.43859820,0.10795800,0.50814741,1.17322014,0.00000000
-4.88344172,2.77672440,1.50921261,0.42915475,0.10399290,0.50478999,1.15644454,0.00000000
-4.87743872,2.71659019,1.48466488,0.41765439,0.09974000,0.49820219,1.13294451,0.00000000
-4.87143572,2.64285631,1.45171834,0.40433162,0.09529119,0.48859142,1.10330276,0.00000000
-4.86543272,2.55733198,1.41132414,0.38947377,0.09074809,0.47623978,1.06825958,0.00000000
-4.85942971,2.46214868,1.36462239,0.37341289,0.08621967,0.46149579,1.02869227,0.00000000
-4.85342671,2.35970104,1.31290985,0.35651650,0.08181971,0.44476411,0.98559090,0.00000000
-4.84742371,2.25258111,1.25760332,0.33917733,0.07766415,0.42649357,0.94003163,0.00000000
-4.84142071,2.14350876,1.20020015,0.32180256,0.07386841,0.40716405,0.89314856,0.00000000
-4.83541771,2.03526060,1.14223721,0.30480303,0.07054481,0.38727277,0.84610525,0.00000000
-4.82941471,1.93060009,1.08524992,0.28858252,0.06780010,0.36732042,0.80006698,0.00000000
-4.82341171,1.83221087,1.03073252,0.27352769,0.06573308,0.34779770,0.75617464,0.00000000
-4.81740870,1.74263535,0.98010085,0.25999879,0.06443254,0.32917276,0.71552100,0.00000000
-4.81140570,1.66422008,0.93465862,0.24832144,0.06397524,0.31187979,0.67913007,0.00000000
-4.80540270,1.59906902,0.89556799,0.23877951,0.06442426,0.29630925,0.64793982,0.00000000
-4.79939970,1.54900546,0.86382504,0.23160940,0.06582748,0.28279984,0.62278858,0.00000000
-4.79339670,1.51554299,0.84024054,0.22699559,0.06821635,0.27163243,0.60440505,0.00000000
-4.78739370,1.49986557,0.82542618,0.22506764,0.07160490,0.26302603,0.59340189,0.00000000
-4.78139070,1.50281639,0.81978635,0.22589846,0.07598905,0.25713563,0.59027244,0.00000000
-4.77538769,1.52489514,0.82351527,0.22950404,0.08134621,0.25405214,0.59539036,0.00000000
-4.76938469,1.56626297,0.83659928,0.23584434,0.08763519,0.25380393,0.60901150,0.00000000
-4.76338169,1.62675441,0.85882405,0.24482550,0.09479659,0.25636010,0.63127771,0.00000000
-4.75737869,1.70589530,0.88978607,0.25630315,0.10275344,0.26163504,0.66222180,0.00000000
-4.75137569,1.80292588,0.92890823,0.27008675,0.11141240,0.26949423,0.70177331,0.00000000
-4.74537269,1.91682798,0.97545876,0.28594494,0.12066534,0.27976081,0.74976453,0.00000000
-4.73936968,2.04635523,1.02857301,0.30361168,0.13039134,0.29222287,0.80593632,0.00000000
-4.73336668,2.19006545,1.08727751,0.32279301,0.14045915,0.30664099,0.86994339,0.00000000
-4.72736368,2.34635391,1.15051552,0.34317438,0.15072994,0.32275596,0.94135882,0.00000000
-4.72136068,2.51348663,1.21717339,0.36442825,0.16106038,0.34029624,1.01967766,0.00000000
-4.71535768,2.68963261,1.28610713,0.38622173,0.17130593,0.35898502,1.10431943,0.00000000
-4.70935468,2.87289422,1.35616816,0.40822409,0.18132407,0.37854666,1.19462992,0.00000000
-4.70335168,3.06133480,1.42622788,0.43011386,0.19097766,0.39871235,1.28988211,0.00000000
-4.69734867,3.25300307,1.49520006,0.45158530,0.20013792,0.41922471,1.38927678,0.00000000
-4.69134567,3.44595376,1.56206060,0.47235398,0.20868726,0.43984142,1.49194317,0.00000000
-4.68534267,3.63826442,1.62586425,0.49216137,0.21652149,0.46033772,1.59694013,0.00000000
-4.67933967,3.82804850,1.68575773,0.51077821,0.22355167,0.48050778,1.70325827,0.00000000
-4.67333667,4.01346504,1.74098928,0.52800667,0.22970523,0.50016506,1.80982389,0.00000000
-4.66733367,4.19272566,1.79091450,0.54368120,0.23492652,0.51914171,1.91550493,0.00000000
-4.66133067,4.36409968,1.83499868,0.55766821,0.23917671,0.53728724,2.01911962,0.00000000
-4.65532766,4.52591837,1.87281596,0.56986467,0.24243312,0.55446658,2.11944819,0.00000000
-4.64932466,4.67657931,1.90404581,0.58019575,0.24468800,0.57055783,2.21524775,0.00000000
-4.64332166,4.81455217,1.92846740,0.58861185,0.24594699,0.58544988,2.30527043,0.00000000
-4.63731866,4.93838650,1.94595247,0.59508520,0.24622724,0.59904021,2.38828460,0.00000000
-4.63131566,5.04672255,1.95645750,0.59960629,0.24555538,0.61123299,2.46309875,0.00000000
-4.62531266,5.13830547,1.96001568,0.60218052,0.24396557,0.62193775,2.52858732,0.00000000
-4.61930965,5.21200295,1.95672941,0.60282513,0.24149765,0.63106880,2.58371777,0.00000000
-4.61330665,5.26682618,1.94676365,0.60156674,0.23819545,0.63854533,2.62757771,0.00000000
-4.60730365,5.30195336,1.93034060,0.59843969,0.23410559,0.64429245,2.65940121,0.00000000
-4.60130065,5.31675491,1.90773586,0.59348509,0.22927650,0.64824300,2.67859281,0.00000000
-4.59529765,5.31081911,1.87927602,0.58675068,0.22375789,0.65034010,2.68474842,0.00000000
-4.58929465,5.28397677,1.84533773,0.57829154,0.21760061,0.65054033,2.67767177,0.00000000
-4.58329165,5.23632335,1.80634779,0.56817136,0.21085682,0.64881736,2.65738576,0.00000000
-4.57728864,5.16823711,1.76278417,0.55646415,0.20358036,0.64516586,2.62413790,0.00000000
-4.57128564,5.08039194,1.71517735,0.54325631,0.19582736,0.63960541,2.57839949,0.00000000
-4.56528264,4.97376366,1.66411159,0.52864864,0.18765680,0.63218425,2.52085850,0.00000000
-4.55927964,4.84962894,1.61022569,0.51275823,0.17913118,0.62298271,2.45240630,0.00000000
-4.55327664,4.70955651,1.55421283,0.49571991,0.17031690,0.61211593,2.37411869,0.00000000
-4.54727364,4.55539030,1.49681901,0.47768716,0.16128453,0.59973587,2.28723216,0.00000000
-4.54127064,4.38922502,1.43883989,0.45883224,0.15210883,0.58603245,2.19311606,0.00000000
-4.53526763,4.21337456,1.38111572,0.43934560,0.14286846,0.57123350,2.09324198,0.00000000
-4.52926463,4.03033433,1.32452429,0.41943438,0.13364539,0.55560372,1.98915144,0.00000000
-4.52326163,3.84273840,1.26997167,0.39932001,0.12452406,0.53944242,1.88242302,0.00000000
-4.51725863,3.65331299,1.21838103,0.37923519,0.11559036,0.52307998,1.77464007,0.00000000
-4.51125563,3.46482739,1.17067936,0.35941998,0.10693033,0.50687327,1.66735996,0.00000000
-4.50525263,3.28004382,1.12778247,0.34011749,0.09862882,0.49119985,1.56208569,0.00000000
-4.49924962,3.10166738,1.09057837,0.32156911,0.09076809,0.47645116,1.46024057,0.00000000
-4.49324662,2.93229733,1.05990952,0.30400946,0.08342637,0.46302472,1.36314624,0.00000000
-4.48724362,2.77438062,1.03655405,0.28766139,0.07667654,0.45131565,1.27200437,0.00000000
-4.48124062,2.63016857,1.02120666,0.27273096,0.07058486,0.44170747,1.18788204,0.00000000
-4.47523762,2.50167737,1.01445948,0.25940278,0.06520987,0.43456253,1.11170061,0.00000000
-4.46923462,2.39065299,1.01678354,0.24783573,0.06060140,0.43021222,1.04422799,0.00000000
-4.46323162,2.29854081,1.02851134,0.23815914,0.05679978,0.42894727,0.98607376,0.00000000
-4.45722861,2.22646048,1.04982120,0.23046973,0.05383515,0.43100835,0.93768694,0.00000000
-4.45122561,2.17518613,1.08072393,0.22482913,0.05172695,0.43657728,0.89935594,0.00000000
-4.44522261,2.14513236,1.12105258,0.22126224,0.05048353,0.44576920,0.87121038,0.00000000
-4.43921961,2.13634606,1.17045567,0.21975636,0.05010190,0.45862594,0.85322447,0.00000000
-4.43321661,2.14850447,1.22839467,0.22026118,0.05056753,0.47511083,0.84522180,0.00000000
-4.42721361,2.18091956,1.29414595,0.22268958,0.05185439,0.49510544,0.84688135,0.00000000
-4.42121061,2.23254915,1.36680780,0.22691924,0.05392502,0.51840823,0.85774469,0.00000000
-4.41520760,2.30201463,1.44531251,0.23279506,0.05673082,0.54473548,0.87722447,0.00000000
-4.40920460,2.38762571,1.52844369,0.24013232,0.06021251,0.57372462,0.90461419,0.00000000
-4.40320160,2.48741183,1.61485860,0.24872057,0.06430075,0.60493994,0.93909949,0.00000000
-4.39719860,2.59916034,1.70311519,0.25832808,0.06891707,0.63788080,0.97977097,0.00000000
-4.39119560,2.72046074,1.79170321,0.26870687,0.07397506,0.67199214,1.02563869,0.00000000
-4.38519260,2.84875463,1.87907870,0.27959813,0.07938172,0.70667711,1.07564839,0.00000000
-4.37918959,2.98139021,1.96370090,0.29073804,0.08503929,0.74131158,1.12869938,0.00000000
-4.37318659,3.11568038,2.04407040,0.30186364,0.09084714,0.77526004,1.18366394,0.00000000
-4.36718359,3.24896291,2.11876738,0.31271879,0.09670404,0.80789249,1.23940800,0.00000000
-4.36118059,3.37866106,2.18648866,0.32306003,0.10251053,0.83860175,1.29481262,0.00000000
-4.35517759,3.50234290,2.24608210,0.33266207,0.10817144,0.86682056,1.34879596,0.00000000
-4.34917459,3.61777743,2.29657735,0.34132292,0.11359841,0.89203793,1.40033492,0.00000000
-4.34317159,3.72298555,2.33721151,0.34886827,0.11871238,0.91381395,1.44848598,0.00000000
-4.33716858,3.81628415,2.36744887,0.35515530,0.12344583,0.93179273,1.49240437,0.00000000
-4.33116558,3.89632156,2.38699393,0.36007542,0.12774486,0.94571267,1.53136105,0.00000000
-4.32516258,3.96210313,2.39579710,0.36355622,0.13157079,0.95541378,1.56475663,0.00000000
-4.31915958,4.01300590,2.39405289,0.36556220,0.13490139,0.96084174,1.59213179,0.00000000
-4.31315658,4.04878174,2.38219067,0.36609463,0.13773154,0.96204844,1.61317379,0.00000000
-4.30715358,4.06954894,2.36085825,0.36519017,0.14007336,0.95918895,1.62771857,0.00000000
