energy_ev,total_up,Al_p_up,Al_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.60380190,7.53291903,1.68350344,0.00000000,1.78125654,4.98263144,2.11011677,0.00000000
-5.59779890,7.53568730,1.68624078,0.00000000,1.79528445,4.96105065,2.15219768,0.00000000
-5.59179590,7.56458904,1.69585793,0.00000000,1.81515677,4.95775556,2.20035099,0.00000000
-5.58579290,7.61925337,1.71251355,0.00000000,1.84022371,4.97319313,2.25386968,0.00000000
-5.57978989,7.69880858,1.73623010,0.00000000,1.86979709,5.00740112,2.31195548,0.00000000
-5.57378689,7.80188024,1.76688564,0.00000000,1.90315631,5.05999713,2.37372490,0.00000000
-5.56778389,7.92660120,1.80420912,0.00000000,1.93955424,5.13017827,2.43821651,0.00000000
-5.56178089,8.07063422,1.84777965,0.00000000,1.97822343,5.21673207,2.50440006,0.00000000
-5.55577789,8.23120830,1.89703019,0.00000000,2.01838318,5.31805921,2.57118762,0.00000000
-5.54977489,8.40516905,1.95125619,0.00000000,2.05924778,5.43220833,2.63744715,0.00000000
-5.54377189,8.58904379,2.00962937,0.00000000,2.10003638,5.55692285,2.70201874,0.00000000
-5.53776888,8.77912083,2.07121685,0.00000000,2.13998495,5.68969965,2.76373363,0.00000000
-5.53176588,8.97154263,2.13500547,0.00000000,2.17836027,5.82785869,2.82143610,0.00000000
-5.52576288,9.16241099,2.19993100,0.00000000,2.21447626,5.96862236,2.87400796,0.00000000
-5.51975988,9.34790232,2.26491159,0.00000000,2.24771211,6.10920273,2.92039513,0.00000000
-5.51375688,9.52438961,2.32888445,0.00000000,2.27753207,6.24689424,2.95963569,0.00000000
-5.50775388,9.68856726,2.39084473,0.00000000,2.30350594,6.37916889,2.99088838,0.00000000
-5.50175088,9.83757403,2.44988483,0.00000000,2.32532938,6.50377051,3.01346040,0.00000000
-5.49574787,9.96910882,2.50523271,0.00000000,2.34284302,6.61880406,3.02683319,0.00000000
-5.48974487,10.08153369,2.55628722,0.00000000,2.35604896,6.72281624,3.03068478,0.00000000
-5.48374187,10.17395850,2.60264855,0.00000000,2.36512340,6.81486306,3.02490737,0.00000000
-5.47773887,10.24630189,2.64414210,0.00000000,2.37042416,6.89456068,3.00961876,0.00000000
-5.47173587,10.29932381,2.68083398,0.00000000,2.37249188,6.96211605,2.98516658,0.00000000
-5.46573287,10.33462614,2.71303683,0.00000000,2.37204409,7.01833468,2.95212469,0.00000000
-5.45972986,10.35461868,2.74130497,0.00000000,2.36996140,7.06460360,2.91128101,0.00000000
-5.45372686,10.36244994,2.76641833,0.00000000,2.36726573,7.10284877,2.86361714,0.00000000
-5.44772386,10.36190329,2.78935512,0.00000000,2.36509073,7.13546729,2.81027988,0.00000000
-5.44172086,10.35726100,2.81125393,0.00000000,2.36464494,7.16523585,2.75254577,0.00000000
-5.43571786,10.35314049,2.83336618,0.00000000,2.36716904,7.19519839,2.69177976,0.00000000
-5.42971486,10.35430852,2.85700089,0.00000000,2.37388839,7.22853668,2.62938968,0.00000000
-5.42371186,10.36548036,2.88346362,0.00000000,2.38596298,7.26842887,2.56677840,0.00000000
-5.41770885,10.39111222,2.91399242,0.00000000,2.40443669,7.31790153,2.50529564,0.00000000
-5.41170585,10.43519565,2.94969337,0.00000000,2.43018829,7.37968160,2.44619162,0.00000000
-5.40570285,10.50106305,2.99147893,0.00000000,2.46388640,7.45605444,2.39057435,0.00000000
-5.39969985,10.59121295,3.04001182,0.00000000,2.50595059,7.54873475,2.33937274,0.00000000
-5.39369685,10.70716349,3.09565740,0.00000000,2.55652075,7.65875610,2.29330671,0.00000000
-5.38769385,10.84934101,3.15844700,0.00000000,2.61543627,7.78638471,2.25286591,0.00000000
-5.38169085,11.01700961,3.22805418,0.00000000,2.68222634,7.93106178,2.21829762,0.00000000
-5.37568784,11.20824553,3.30378547,0.00000000,2.75611218,8.09137769,2.18960439,0.00000000
-5.36968484,11.41995853,3.38458635,0.00000000,2.83602132,8.26508007,2.16655130,0.00000000
-5.36368184,11.64796010,3.46906261,0.00000000,2.92061360,8.44911609,2.14868242,0.00000000
-5.35767884,11.88707648,3.55551650,0.00000000,3.00831806,8.63970794,2.13534549,0.00000000
-5.35167584,12.13130230,3.64199630,0.00000000,3.09737915,8.83245889,2.12572383,0.00000000
-5.34567284,12.37398903,3.72635733,0.00000000,3.18591059,9.02248603,2.11887368,0.00000000
-5.33966983,12.60806057,3.80633200,0.00000000,3.27195461,9.20457449,2.11376554,0.00000000
-5.33366683,12.82624746,3.87960576,0.00000000,3.35354409,9.37334691,2.10932760,0.00000000
-5.32766383,13.02133025,3.94389595,0.00000000,3.42876524,9.52344142,2.10448944,0.00000000
-5.32166083,13.18638217,3.99702995,0.00000000,3.49581820,9.64969081,2.09822427,0.00000000
-5.31565783,13.31500149,4.03701965,0.00000000,3.55307335,9.74729573,2.08958802,0.00000000
-5.30965483,13.40152453,4.06212892,0.00000000,3.59912108,9.81198498,2.07775399,0.00000000
-5.30365183,13.44121123,4.07093151,0.00000000,3.63281340,9.84015669,2.06204171,0.00000000
-5.29764882,13.43039654,4.06235719,0.00000000,3.65329608,9.82899494,2.04193928,0.00000000
-5.29164582,13.36660249,4.03572446,0.00000000,3.66003031,9.77655789,2.01711851,0.00000000
-5.28564282,13.24860776,3.99075900,0.00000000,3.65280357,9.68183445,1.98744270,0.00000000
-5.27963982,13.07647325,3.92759743,0.00000000,3.63172975,9.54476823,1.95296707,0.00000000
-5.27363682,12.85152409,3.84677700,0.00000000,3.59723884,9.36624890,1.91393217,0.00000000
-5.26763382,12.57629059,3.74921196,0.00000000,3.55005717,9.14807239,1.87075085,0.00000000
-5.26163082,12.25441167,3.63615839,0.00000000,3.49117921,8.89287272,1.82398967,0.00000000
-5.25562781,11.89050624,3.50916928,0.00000000,3.42183231,8.60402931,1.77434559,0.00000000
-5.24962481,11.49001853,3.37004225,0.00000000,3.34343586,8.28555445,1.72261916,0.00000000
-5.24362181,11.05904446,3.22076225,0.00000000,3.25755641,7.94196613,1.66968517,0.00000000
-5.23761881,10.60414624,3.06344175,0.00000000,3.16586053,7.57815179,1.61646213,0.00000000
-5.23161581,10.13216245,2.90026083,0.00000000,3.07006669,7.19922858,1.56388160,0.00000000
-5.22561281,9.65002072,2.73340936,0.00000000,2.97189801,6.81040534,1.51285847,0.00000000
-5.21960980,9.16455931,2.56503315,0.00000000,2.87303696,6.41685134,1.46426325,0.00000000
-5.21360680,8.68236337,2.39718572,0.00000000,2.77508352,6.02357579,1.41889721,0.00000000
-5.20760380,8.20962053,2.23178683,0.00000000,2.67951775,5.63532173,1.37747112,0.00000000
-5.20160080,7.75199941,2.07058861,0.00000000,2.58766781,5.25647677,1.34058834,0.00000000
-5.19559780,7.31455363,1.91514968,0.00000000,2.50068409,4.89100237,1.30873241,0.00000000
-5.18959480,6.90165257,1.76681736,0.00000000,2.41952011,4.54238236,1.28225967,0.00000000
-5.18359180,6.51693909,1.62671757,0.00000000,2.34492033,4.21359074,1.26139687,0.00000000
-5.17758879,6.16331325,1.49575193,0.00000000,2.27741523,3.90707759,1.24624363,0.00000000
-5.17158579,5.84294031,1.37460141,0.00000000,2.21732323,3.62477187,1.23677940,0.00000000
-5.16558279,5.55728011,1.26373525,0.00000000,2.16475924,3.36809866,1.23287458,0.00000000
-5.15957979,5.30713451,1.16342457,0.00000000,2.11964918,3.13800854,1.23430493,0.00000000
-5.15357679,5.09270907,1.07375913,0.00000000,2.08174952,2.93501626,1.24076857,0.00000000
-5.14757379,4.91368448,0.99466656,0.00000000,2.05067091,2.75924576,1.25190465,0.00000000
-5.14157079,4.76929367,0.92593281,0.00000000,2.02590458,2.61047877,1.26731259,0.00000000
-5.13556778,4.65840020,0.86722299,0.00000000,2.00685029,2.48820418,1.28657094,0.00000000
-5.12956478,4.57957401,0.81810185,0.00000000,1.99284450,2.39166601,1.30925490,0.00000000
-5.12356178,4.53116116,0.77805314,0.00000000,1.98318740,2.31990766,1.33495148,0.00000000
-5.11755878,4.51134477,0.74649751,0.00000000,1.97716772,2.27181119,1.36327165,0.00000000
-5.11155578,4.51819513,0.72280854,0.00000000,1.97408426,2.24613050,1.39385884,0.00000000
-5.10555278,4.54970801,0.70632672,0.00000000,1.97326348,2.24151786,1.42639351,0.00000000
-5.09954977,4.60383091,0.69637150,0.00000000,1.97407259,2.25654399,1.46059375,0.00000000
-5.09354677,4.67847800,0.69225134,0.00000000,1.97592817,2.28971218,1.49621206,0.00000000
-5.08754377,4.77153538,0.69327211,0.00000000,1.97830034,2.33946732,1.53302880,0.00000000
-5.08154077,4.88085877,0.69874414,0.00000000,1.98071296,2.40420128,1.57084312,0.00000000
-5.07553777,5.00426640,0.70798813,0.00000000,1.98274071,2.48225604,1.60946210,0.00000000
-5.06953477,5.13953012,0.72034037,0.00000000,1.98400373,2.57192618,1.64868927,0.00000000
-5.06353177,5.28436764,0.73515758,0.00000000,1.98416103,2.67146227,1.68831360,0.00000000
-5.05752876,5.43643892,0.75182150,0.00000000,1.98290343,2.77907653,1.72809980,0.00000000
-5.05152576,5.59334881,0.76974364,0.00000000,1.97994722,2.89295188,1.76778118,0.00000000
-5.04552276,5.75265788,0.78837006,0.00000000,1.97502913,3.01125499,1.80705555,0.00000000
-5.03951976,5.91190242,0.80718628,0.00000000,1.96790331,3.13215381,1.84558482,0.00000000
-5.03351676,6.06862351,0.82572222,0.00000000,1.95834073,3.25383924,1.88299848,0.00000000
-5.02751376,6.22040463,0.84355698,0.00000000,1.94613081,3.37455044,1.91890091,0.00000000
-5.02151076,6.36491613,0.86032319,0.00000000,1.93108551,3.49260279,1.95288211,0.00000000
-5.01550775,6.49996432,0.87571058,0.00000000,1.91304503,3.60641709,1.98453120,0.00000000
-5.00950475,6.62354239,0.88946868,0.00000000,1.89188487,3.71454864,2.01345186,0.00000000
-5.00350175,6.73388023,0.90140809,0.00000000,1.86752330,3.81571447,2.03927862,0.00000000
-4.99749875,6.82948985,0.91140030,0.00000000,1.83992859,3.90881717,2.06169293,0.00000000
-4.99149575,6.90920374,0.91937584,0.00000000,1.80912511,3.99296401,2.08043796,0.00000000
-4.98549275,6.97220358,0.92532077,0.00000000,1.77519781,4.06748011,2.09533103,0.00000000
-4.97948974,7.01803754,0.92927137,0.00000000,1.73829438,4.13191501,2.10627293,0.00000000
-4.97348674,7.04662505,0.93130753,0.00000000,1.69862488,4.18604237,2.11325345,0.00000000
-4.96748374,7.05824896,0.93154482,0.00000000,1.65645865,4.22985278,2.11635296,0.00000000
-4.96148074,7.05353551,0.93012575,0.00000000,1.61211869,4.26354051,2.11573972,0.00000000
-4.95547774,7.03342373,0.92721062,0.00000000,1.56597376,4.28748498,2.11166352,0.00000000
-4.94947474,6.99912621,0.92296844,0.00000000,1.51842872,4.30222841,2.10444588,0.00000000
-4.94347174,6.95208392,0.91756835,0.00000000,1.46991374,4.30845111,2.09446769,0.00000000
-4.93746873,6.89391774,0.91117199,0.00000000,1.42087307,4.30694599,2.08215515,0.00000000
-4.93146573,6.82637984,0.90392728,0.00000000,1.37175410,4.29859389,2.06796490,0.00000000
-4.92546273,6.75130741,0.89596375,0.00000000,1.32299737,4.28434109,2.05236945,0.00000000
-4.91945973,6.67058111,0.88738976,0.00000000,1.27502812,4.26518015,2.03584353,0.00000000
-4.91345673,6.58609013,0.87829162,0.00000000,1.22824989,4.24213472,2.01885241,0.00000000
-4.90745373,6.49970477,0.86873452,0.00000000,1.18304030,4.21624874,2.00184249,0.00000000
-4.90145073,6.41325712,0.85876518,0.00000000,1.13974931,4.18857982,1.98523457,0.00000000
-4.89544772,6.32852915,0.84841599,0.00000000,1.09869969,4.16019625,1.96941993,0.00000000
-4.88944472,6.24724750,0.83771018,0.00000000,1.06018958,4.13217671,1.95475890,0.00000000
-4.88344172,6.17108308,0.82666773,0.00000000,1.02449661,4.10561131,1.94158171,0.00000000
-4.87743872,6.10165346,0.81531163,0.00000000,0.99188318,4.08160273,1.93019097,0.00000000
-4.87143572,6.04052594,0.80367390,0.00000000,0.96260217,4.06126570,1.92086509,0.00000000
-4.86543272,5.98921875,0.79180129,0.00000000,0.93690246,4.04572351,1.91386207,0.00000000
-4.85942971,5.94919848,0.77975993,0.00000000,0.91503375,4.03610029,1.90942266,0.00000000
-4.85342671,5.92187176,0.76763910,0.00000000,0.89724981,4.03350800,1.90777252,0.00000000
-4.84742371,5.90857016,0.75555354,0.00000000,0.88381002,4.03902784,1.90912267,0.00000000
-4.84142071,5.91052746,0.74364447,0.00000000,0.87497838,4.05368567,1.91366790,0.00000000
-4.83541771,5.92884955,0.73207923,0.00000000,0.87102018,4.07842225,1.92158296,0.00000000
-4.82941471,5.96447771,0.72104952,0.00000000,0.87219585,4.11405909,1.93301655,0.00000000
-4.82341171,6.01814679,0.71076855,0.00000000,0.87875232,4.16126137,1.94808341,0.00000000
-4.81740870,6.09034036,0.70146708,0.00000000,0.89091201,4.22049988,1.96685480,0.00000000
-4.81140570,6.18124551,0.69338875,0.00000000,0.90885989,4.29201409,1.98934813,0.00000000
-4.80540270,6.29071024,0.68678486,0.00000000,0.93272916,4.37577865,2.01551624,0.00000000
-4.79939970,6.41820639,0.68190878,0.00000000,0.96258624,4.47147581,2.04523742,0.00000000
-4.79339670,6.56280142,0.67901026,0.00000000,0.99841581,4.57847589,2.07830664,0.00000000
-4.78739370,6.72314150,0.67832994,0.00000000,1.04010683,4.69582782,2.11442917,0.00000000
-4.78139070,6.89744857,0.68009398,0.00000000,1.08744035,4.82226131,2.15321692,0.00000000
-4.77538769,7.08353297,0.68450908,0.00000000,1.14008000,4.95620167,2.19418845,0.00000000
-4.76938469,7.27882270,0.69175807,0.00000000,1.19756596,5.09579771,2.23677286,0.00000000
-4.76338169,7.48040958,0.70199576,0.00000000,1.25931316,5.23896237,2.28031792,0.00000000
-4.75737869,7.68511152,0.71534552,0.00000000,1.32461412,5.38342512,2.32410244,0.00000000
-4.75137569,7.88954947,0.73189617,0.00000000,1.39264696,5.52679459,2.36735269,0.00000000
-4.74537269,8.09023650,0.75169943,0.00000000,1.46248849,5.66662894,2.40926241,0.00000000
-4.73936968,8.28367597,0.77476781,0.00000000,1.53313246,5.80051144,2.44901588,0.00000000
-4.73336668,8.46646495,0.80107287,0.00000000,1.60351241,5.92612792,2.48581310,0.00000000
-4.72736368,8.63539885,0.83054399,0.00000000,1.67252844,6.04134285,2.51889617,0.00000000
-4.72136068,8.78757258,0.86306749,0.00000000,1.73907712,6.14427072,2.54757570,0.00000000
-4.71535768,8.92047419,0.89848630,0.00000000,1.80208330,6.23333932,2.57125625,0.00000000
-4.70935468,9.03206648,0.93660012,0.00000000,1.86053250,6.30734223,2.58945930,0.00000000
-4.70335168,9.12085316,0.97716611,0.00000000,1.91350258,6.36547801,2.60184307,0.00000000
-4.69734867,9.18592620,1.01990040,0.00000000,1.96019323,6.40737424,2.60821775,0.00000000
-4.69134567,9.22699242,1.06448011,0.00000000,1.99995181,6.43309555,2.60855559,0.00000000
-4.68534267,9.24437773,1.11054634,0.00000000,2.03229445,6.44313510,2.60299510,0.00000000
-4.67933967,9.23900893,1.15770787,0.00000000,2.05692124,6.43839008,2.59183895,0.00000000
-4.67333667,9.21237358,1.20554567,0.00000000,2.07372474,6.42012245,2.57554559,0.00000000
-4.66733367,9.16645982,1.25361826,0.00000000,2.08279138,6.38990672,2.55471463,0.00000000
-4.66133067,9.10367852,1.30146764,0.00000000,2.08439553,6.34956712,2.53006656,0.00000000
-4.65532766,9.02677113,1.34862594,0.00000000,2.07898655,6.30110706,2.50241751,0.00000000
-4.64932466,8.93870714,1.39462226,0.00000000,2.06716924,6.24663382,2.47265003,0.00000000
-4.64332166,8.84257522,1.43898995,0.00000000,2.04967874,6.18828161,2.44168101,0.00000000
-4.63731866,8.74147258,1.48127363,0.00000000,2.02735077,6.12813612,2.41042812,0.00000000
-4.63131566,8.63839681,1.52103617,0.00000000,2.00108885,6.06816334,2.37977602,0.00000000
-4.62531266,8.53614428,1.55786507,0.00000000,1.97182962,6.01014525,2.35054389,0.00000000
-4.61930965,8.43721892,1.59137831,0.00000000,1.94050809,5.95562449,2.32345538,0.00000000
-4.61330665,8.34375444,1.62122935,0.00000000,1.90802417,5.90585970,2.29911246,0.00000000
-4.60730365,8.25745259,1.64711132,0.00000000,1.87521189,5.86179278,2.27797404,0.00000000
-4.60130065,8.17953945,1.66876034,0.00000000,1.84281261,5.82402861,2.26034034,0.00000000
-4.59529765,8.11074064,1.68595790,0.00000000,1.81145330,5.79282763,2.24634358,0.00000000
-4.58929465,8.05127608,1.69853265,0.00000000,1.78163050,5.76811090,2.23594539,0.00000000
-4.58329165,8.00087390,1.70636140,0.00000000,1.75370072,5.74947710,2.22894110,0.00000000
-4.57728864,7.95880246,1.70936982,0.00000000,1.72787724,5.73623038,2.22497055,0.00000000
-4.57128564,7.92391903,1.70753277,0.00000000,1.70423336,5.72741786,2.22353525,0.00000000
-4.56528264,7.89473277,1.70087449,0.00000000,1.68271170,5.72187512,2.22402097,0.00000000
-4.55927964,7.86947955,1.68946886,0.00000000,1.66313891,5.71827792,2.22572495,0.00000000
-4.55327664,7.84620553,1.67343963,0.00000000,1.64524485,5.71519839,2.22788657,0.00000000
-4.54727364,7.82285613,1.65296064,0.00000000,1.62868538,5.71116334,2.22972031,0.00000000
-4.54127064,7.79736704,1.62825613,0.00000000,1.61306741,5.70471292,2.23044951,0.00000000
-4.53526763,7.76775358,1.59960062,0.00000000,1.59797510,5.69445740,2.22933953,0.00000000
-4.52926463,7.73219512,1.56731859,0.00000000,1.58299581,5.67913015,2.22572899,0.00000000
-4.52326163,7.68911114,1.53178327,0.00000000,1.56774478,5.65763486,2.21905767,0.00000000
-4.51725863,7.63722620,1.49341457,0.00000000,1.55188721,5.62908560,2.20888989,0.00000000
-4.51125563,7.57562123,1.45267580,0.00000000,1.53515680,5.59283814,2.19493229,0.00000000
-4.50525263,7.50376943,1.41006891,0.00000000,1.51737011,5.54851179,2.17704533,0.00000000
-4.49924962,7.42155554,1.36612816,0.00000000,1.49843595,5.49600094,2.15524798,0.00000000
-4.49324662,7.32927819,1.32141227,0.00000000,1.47835958,5.43547644,2.12971537,0.00000000
-4.48724362,7.22763555,1.27649489,0.00000000,1.45724177,5.36737689,2.10076961,0.00000000
-4.48124062,7.11769546,1.23195387,0.00000000,1.43527267,5.29239069,2.06886427,0.00000000
-4.47523762,7.00085196,1.18835939,0.00000000,1.41272127,5.21143003,2.03456330,0.00000000
-4.46923462,6.87877037,1.14626151,0.00000000,1.38992078,5.12559816,1.99851538,0.00000000
-4.46323162,6.75332397,1.10617755,0.00000000,1.36725112,5.03615167,1.96142505,0.00000000
-4.45722861,6.62652527,1.06857985,0.00000000,1.34511921,4.94445965,1.92402206,0.00000000
-4.45122561,6.50045508,1.03388447,0.00000000,1.32393835,4.85196142,1.88703029,0.00000000
-4.44522261,6.37719256,1.00244128,0.00000000,1.30410764,4.76012467,1.85113781,0.00000000
-4.43921961,6.25874887,0.97452595,0.00000000,1.28599245,4.67040550,1.81696944,0.00000000
-4.43321661,6.14700704,0.95033413,0.00000000,1.26990693,4.58421147,1.78506294,0.00000000
-4.42721361,6.04366969,0.92997810,0.00000000,1.25609931,4.50286872,1.75584990,0.00000000
-4.42121061,5.95021598,0.91348591,0.00000000,1.24474056,4.42759356,1.72964190,0.00000000
-4.41520760,5.86786824,0.90080306,0.00000000,1.23591677,4.35946865,1.70662245,0.00000000
-4.40920460,5.79756838,0.89179638,0.00000000,1.22962546,4.29942370,1.68684462,0.00000000
-4.40320160,5.73996349,0.88626008,0.00000000,1.22577577,4.24822006,1.67023436,0.00000000
-4.39719860,5.69539964,0.88392331,0.00000000,1.22419217,4.20643882,1.65659876,0.00000000
-4.39119560,5.66392278,0.88445898,0.00000000,1.22462154,4.17447151,1.64563879,0.00000000
-4.38519260,5.64528539,0.88749341,0.00000000,1.22674284,4.15251299,1.63696544,0.00000000
-4.37918959,5.63895759,0.89261623,0.00000000,1.23017895,4.14055591,1.63011852,0.00000000
-4.37318659,5.64414181,0.89939035,0.00000000,1.23451003,4.13838654,1.62458696,0.00000000
-4.36718359,5.65979008,0.90736151,0.00000000,1.23928773,4.14558205,1.61982972,0.00000000
-4.36118059,5.68462368,0.91606738,0.00000000,1.24404979,4.16150956,1.61529658,0.00000000
-4.35517759,5.71715517,0.92504590,0.00000000,1.24833440,4.18532762,1.61044784,0.00000000
-4.34917459,5.75571298,0.93384302,0.00000000,1.25169410,4.21599095,1.60477262,0.00000000
-4.34317159,5.79846928,0.94201971,0.00000000,1.25370869,4.25225955,1.59780511,0.00000000
-4.33716858,5.84347177,0.94915846,0.00000000,1.25399715,4.29271320,1.58913869,0.00000000
-4.33116558,5.88868011,0.95486941,0.00000000,1.25222820,4.33577224,1.57843768,0.00000000
-4.32516258,5.93200751,0.95879606,0.00000000,1.24812954,4.37972542,1.56544680,0.00000000
-4.31915958,5.97136761,0.96062091,0.00000000,1.24149569,4.42276520,1.54999831,0.00000000
-4.31315658,6.00472643,0.96007087,0.00000000,1.23219432,4.46303011,1.53201698,0.00000000
-4.30715358,6.03015857,0.95692256,0.00000000,1.22017105,4.49865385,1.51152305,0.00000000
