energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.89194597,1.93182694,0.03681097,0.02872409,0.00867191,0.00000000,0.53380067,0.64865013,0.00771853,1.13229413
-5.88594297,1.96159953,0.03716757,0.02849008,0.00827499,0.00000000,0.53722713,0.67235764,0.00775079,1.14041211
-5.87993997,1.99525986,0.03750894,0.02840691,0.00791346,0.00000000,0.54151788,0.69788369,0.00781745,1.15032769
-5.87393697,2.03192223,0.03783323,0.02847052,0.00758884,0.00000000,0.54645311,0.72478912,0.00791894,1.16160223
-5.86793397,2.07066303,0.03813749,0.02867421,0.00730201,0.00000000,0.55180024,0.75262532,0.00805461,1.17378271
-5.86193097,2.11055161,0.03841793,0.02900883,0.00705331,0.00000000,0.55732173,0.78094727,0.00822284,1.18641858
-5.85592796,2.15068223,0.03867017,0.02946309,0.00684260,0.00000000,0.56278350,0.80932664,0.00842099,1.19907896
-5.84992496,2.19020556,0.03888959,0.03002398,0.00666936,0.00000000,0.56796359,0.83736431,0.00864557,1.21136938
-5.84392196,2.22835822,0.03907172,0.03067719,0.00653276,0.00000000,0.57266047,0.86470180,0.00889229,1.22294719
-5.83791896,2.26448859,0.03921262,0.03140761,0.00643179,0.00000000,0.57670065,0.89103099,0.00915621,1.23353465
-5.83191596,2.29807770,0.03930922,0.03219978,0.00636530,0.00000000,0.57994507,0.91610175,0.00943186,1.24292915
-5.82591296,2.32875372,0.03935975,0.03303837,0.00633209,0.00000000,0.58229397,0.93972693,0.00971340,1.25100968
-5.81990995,2.35629947,0.03936389,0.03390860,0.00633094,0.00000000,0.58368987,0.96178452,0.00999474,1.25773931
-5.81390695,2.38065216,0.03932304,0.03479658,0.00636066,0.00000000,0.58411863,0.98221680,0.01026970,1.26316331
-5.80790395,2.40189546,0.03924038,0.03568969,0.00642005,0.00000000,0.58360844,1.00102641,0.01053213,1.26740301
-5.80190095,2.42024423,0.03912081,0.03657678,0.00650792,0.00000000,0.58222690,1.01826963,0.01077605,1.27064568
-5.79589795,2.43602260,0.03897083,0.03744838,0.00662303,0.00000000,0.58007635,1.03404705,0.01099575,1.27313082
-5.78989495,2.44963663,0.03879826,0.03829689,0.00676404,0.00000000,0.57728779,1.04849229,0.01118594,1.27513361
-5.78389195,2.46154307,0.03861192,0.03911665,0.00692945,0.00000000,0.57401374,1.06175905,0.01134177,1.27694647
-5.77788894,2.47221587,0.03842110,0.03990407,0.00711756,0.00000000,0.57042055,1.07400758,0.01145901,1.27885958
-5.77188594,2.48211223,0.03823515,0.04065766,0.00732638,0.00000000,0.56668056,1.08539085,0.01153404,1.28114146
-5.76588294,2.49164020,0.03806288,0.04137813,0.00755360,0.00000000,0.56296453,1.09604159,0.01156397,1.28402072
-5.75987994,2.50112952,0.03791204,0.04206842,0.00779656,0.00000000,0.55943488,1.10606053,0.01154667,1.28766985
-5.75387694,2.51080718,0.03778880,0.04273375,0.00805223,0.00000000,0.55623995,1.11550675,0.01148079,1.29219208
-5.74787394,2.52077925,0.03769735,0.04338167,0.00831722,0.00000000,0.55350966,1.12439053,0.01136584,1.29761183
-5.74187094,2.53101961,0.03763945,0.04402204,0.00858779,0.00000000,0.55135257,1.13266904,0.01120216,1.30386938
-5.73586793,2.54136638,0.03761427,0.04466707,0.00885995,0.00000000,0.54985448,1.14024528,0.01099094,1.31082004
-5.72986493,2.55152598,0.03761817,0.04533118,0.00912950,0.00000000,0.54907852,1.14697010,0.01073418,1.31823776
-5.72386193,2.56108454,0.03764477,0.04603093,0.00939213,0.00000000,0.54906640,1.15264739,0.01043470,1.32582299
-5.71785893,2.56952601,0.03768509,0.04678471,0.00964353,0.00000000,0.54984074,1.15704199,0.01009602,1.33321437
-5.71185593,2.57625578,0.03772776,0.04761250,0.00987951,0.00000000,0.55140802,1.15989000,0.00972238,1.34000369
-5.70585293,2.58062850,0.03775950,0.04853536,0.01009611,0.00000000,0.55376187,1.16091094,0.00931857,1.34575304
-5.69984992,2.58197861,0.03776552,0.04957489,0.01028970,0.00000000,0.55688631,1.15982106,0.00888987,1.35001367
-5.69384692,2.57965185,0.03773019,0.05075256,0.01045713,0.00000000,0.56075857,1.15634727,0.00844194,1.35234516
-5.68784392,2.57303614,0.03763758,0.05208892,0.01059576,0.00000000,0.56535127,1.15024074,0.00798068,1.35233425
-5.68184092,2.56159026,0.03747213,0.05360273,0.01070356,0.00000000,0.57063372,1.14128980,0.00751208,1.34961226
-5.67583792,2.54486883,0.03721930,0.05531003,0.01077915,0.00000000,0.57657214,1.12933127,0.00704212,1.34387032
-5.66983492,2.52254263,0.03686613,0.05722319,0.01082182,0.00000000,0.58312897,1.11425978,0.00657660,1.33487169
-5.66383192,2.49441318,0.03640180,0.05934996,0.01083152,0.00000000,0.59026110,1.09603475,0.00612106,1.32246076
-5.65782891,2.46042114,0.03581805,0.06169261,0.01080880,0.00000000,0.59791734,1.07468448,0.00568057,1.30656823
-5.65182591,2.42064831,0.03510953,0.06424715,0.01075481,0.00000000,0.60603544,1.05030754,0.00525972,1.28721258
-5.64582291,2.37531345,0.03427399,0.06700275,0.01067116,0.00000000,0.61453871,1.02307113,0.00486247,1.26449771
-5.63981991,2.32476221,0.03331242,0.06994128,0.01055986,0.00000000,0.62333288,0.99320674,0.00449210,1.23860712
-5.63381691,2.26945212,0.03222900,0.07303718,0.01042324,0.00000000,0.63230338,0.96100330,0.00415114,1.20979502
-5.62781391,2.20993344,0.03103093,0.07625757,0.01026378,0.00000000,0.64131338,0.92679819,0.00384136,1.17837504
-5.62181091,2.14682713,0.02972821,0.07956259,0.01008406,0.00000000,0.65020293,0.89096658,0.00356377,1.14470696
-5.61580790,2.08080102,0.02833329,0.08290613,0.00988662,0.00000000,0.65878944,0.85390963,0.00331859,1.10918243
-5.60980490,2.01254559,0.02686060,0.08623680,0.00967391,0.00000000,0.66686957,0.81604210,0.00310535,1.07221034
-5.60380190,1.94275042,0.02532613,0.08949920,0.00944817,0.00000000,0.67422260,0.77777991,0.00292290,1.03420233
-5.59779890,1.87208242,0.02374691,0.09263542,0.00921143,0.00000000,0.68061531,0.73952821,0.00276946,0.99555948
-5.59179590,1.80116688,0.02214046,0.09558678,0.00896542,0.00000000,0.68580807,0.70167048,0.00264277,0.95666035
-5.58579290,1.73057189,0.02052432,0.09829570,0.00871158,0.00000000,0.68956206,0.66455902,0.00254012,0.91785099
-5.57978989,1.66079673,0.01891556,0.10070767,0.00845107,0.00000000,0.69164721,0.62850715,0.00245848,0.87943726
-5.57378689,1.59226452,0.01733035,0.10277332,0.00818477,0.00000000,0.69185056,0.59378344,0.00239460,0.84167947
-5.56778389,1.52531897,0.01578358,0.10445032,0.00791336,0.00000000,0.68998456,0.56060796,0.00234510,0.80478951
-5.56178089,1.46022523,0.01428858,0.10570532,0.00763730,0.00000000,0.68589506,0.52915066,0.00230658,0.76893028
-5.55577789,1.39717432,0.01285687,0.10651560,0.00735697,0.00000000,0.67946840,0.49953177,0.00227574,0.73421728
-5.54977489,1.33629052,0.01149805,0.10687057,0.00707265,0.00000000,0.67063741,0.47182399,0.00224942,0.70072199
-5.54377189,1.27764122,0.01021967,0.10677288,0.00678464,0.00000000,0.65938599,0.44605629,0.00222471,0.66847679
-5.53776888,1.22124832,0.00902726,0.10623928,0.00649331,0.00000000,0.64575199,0.42221899,0.00219902,0.63748081
-5.53176588,1.16710044,0.00792437,0.10530098,0.00619912,0.00000000,0.62982824,0.40026973,0.00217011,0.60770658
-5.52576288,1.11516529,0.00691273,0.10400369,0.00590267,0.00000000,0.61176176,0.38014010,0.00213613,0.57910682
-5.51975988,1.06540137,0.00599232,0.10240716,0.00560476,0.00000000,0.59175108,0.36174243,0.00209569,0.55162116
-5.51375688,1.01776855,0.00516166,0.10058432,0.00530635,0.00000000,0.57004183,0.34497650,0.00204778,0.52518246
-5.50775388,0.97223697,0.00441795,0.09861994,0.00500862,0.00000000,0.54692069,0.32973589,0.00199184,0.49972231
-5.50175088,0.92879388,0.00375734,0.09660896,0.00471291,0.00000000,0.52270809,0.31591364,0.00192771,0.47517584
-5.49574787,0.88744839,0.00317511,0.09465435,0.00442072,0.00000000,0.49774982,0.30340717,0.00185559,0.45148540
-5.48974487,0.84823382,0.00266597,0.09286470,0.00413367,0.00000000,0.47240784,0.29212218,0.00177603,0.42860327
-5.48374187,0.81120795,0.00222419,0.09135151,0.00385346,0.00000000,0.44705076,0.28197555,0.00168984,0.40649340
-5.47773887,0.77645114,0.00184385,0.09022630,0.00358182,0.00000000,0.42204424,0.27289722,0.00159806,0.38513213
-5.47173587,0.74406269,0.00151899,0.08959752,0.00332046,0.00000000,0.39774156,0.26483101,0.00150189,0.36450812
-5.46573287,0.71415573,0.00124374,0.08956749,0.00307102,0.00000000,0.37447481,0.25773459,0.00140265,0.34462164
-5.45972986,0.68685108,0.00101249,0.09022927,0.00283504,0.00000000,0.35254686,0.25157860,0.00130172,0.32548323
-5.45372686,0.66227034,0.00081995,0.09166373,0.00261388,0.00000000,0.33222431,0.24634508,0.00120045,0.30711205
-5.44772386,0.64052880,0.00066124,0.09393686,0.00240870,0.00000000,0.31373171,0.24202543,0.00110017,0.28953400
-5.44172086,0.62172844,0.00053198,0.09709726,0.00222045,0.00000000,0.29724709,0.23861801,0.00100212,0.27277974
-5.43571786,0.60595146,0.00042826,0.10117419,0.00204983,0.00000000,0.28289895,0.23612553,0.00090741,0.25688273
-5.42971486,0.59325469,0.00034677,0.10617604,0.00189728,0.00000000,0.27076468,0.23455253,0.00081700,0.24187748
-5.42371186,0.58366510,0.00028473,0.11208935,0.00176298,0.00000000,0.26087053,0.23390288,0.00073173,0.22779797
-5.41770885,0.57717677,0.00023996,0.11887850,0.00164686,0.00000000,0.25319303,0.23417774,0.00065223,0.21467639
-5.41170585,0.57374939,0.00021088,0.12648611,0.00154862,0.00000000,0.24766179,0.23537374,0.00057898,0.20254217
-5.40570285,0.57330847,0.00019650,0.13483403,0.00146775,0.00000000,0.24416362,0.23748183,0.00051230,0.19142145
-5.39969985,0.57574735,0.00019648,0.14382522,0.00140356,0.00000000,0.24254785,0.24048663,0.00045236,0.18133680
-5.39369685,0.58093088,0.00021111,0.15334611,0.00135524,0.00000000,0.24263274,0.24436641,0.00039920,0.17230748
-5.38769385,0.58870083,0.00024136,0.16326981,0.00132186,0.00000000,0.24421267,0.24909372,0.00035274,0.16434991
-5.38169085,0.59888280,0.00028888,0.17345968,0.00130245,0.00000000,0.24706615,0.25463668,0.00031282,0.15747860
-5.37568784,0.61129452,0.00035608,0.18377350,0.00129604,0.00000000,0.25096425,0.26096074,0.00027920,0.15170737
-5.36968484,0.62575516,0.00044613,0.19406788,0.00130171,0.00000000,0.25567935,0.26803114,0.00025158,0.14705090
-5.36368184,0.64209555,0.00056303,0.20420290,0.00131861,0.00000000,0.26099392,0.27581562,0.00022966,0.14352657
-5.35767884,0.66016877,0.00071162,0.21404680,0.00134605,0.00000000,0.26670920,0.28428762,0.00021310,0.14115642
-5.35167584,0.67986102,0.00089762,0.22348045,0.00138352,0.00000000,0.27265334,0.29342959,0.00020161,0.13996947
-5.34567284,0.70110208,0.00112768,0.23240167,0.00143071,0.00000000,0.27868904,0.30323651,0.00019488,0.14000390
-5.33966983,0.72387541,0.00140932,0.24072904,0.00148757,0.00000000,0.28472027,0.31371929,0.00019268,0.14130951
-5.33366683,0.74822712,0.00175097,0.24840520,0.00155435,0.00000000,0.29069793,0.32490807,0.00019481,0.14394986
-5.32766383,0.77427382,0.00216191,0.25539950,0.00163157,0.00000000,0.29662426,0.33685528,0.00020115,0.14800442
-5.32166083,0.80220876,0.00265217,0.26170989,0.00172009,0.00000000,0.30255586,0.34963821,0.00021162,0.15357035
-5.31565783,0.83230614,0.00323243,0.26736411,0.00182107,0.00000000,0.30860520,0.36336110,0.00022627,0.16076382
-5.30965483,0.86492323,0.00391387,0.27242000,0.00193602,0.00000000,0.31494043,0.37815661,0.00024518,0.16972085
-5.30365183,0.90050001,0.00470796,0.27696505,0.00206671,0.00000000,0.32178351,0.39418642,0.00026856,0.18059739
-5.29764882,0.93955619,0.00562624,0.28111517,0.00221522,0.00000000,0.32940663,0.41164101,0.00029668,0.19356860
-5.29164582,0.98268527,0.00668001,0.28501273,0.00238387,0.00000000,0.33812682,0.43073829,0.00032992,0.20882714
-5.28564282,1.03054553,0.00788006,0.28882385,0.00257520,0.00000000,0.34829894,0.45172119,0.00036874,0.22658040
-5.27963982,1.08384783,0.00923629,0.29273512,0.00279187,0.00000000,0.36030692,0.47485379,0.00041369,0.24704654
-5.27363682,1.14333999,0.01075737,0.29694966,0.00303664,0.00000000,0.37455358,0.50041622,0.00046539,0.27044935
-5.26763382,1.20978796,0.01245039,0.30168266,0.00331228,0.00000000,0.39144900,0.52869800,0.00052455,0.29701177
-5.26163082,1.28395358,0.01432046,0.30715646,0.00362148,0.00000000,0.41139776,0.55998990,0.00059192,0.32694835
-5.25562781,1.36656949,0.01637041,0.31359516,0.00396675,0.00000000,0.43478520,0.59457441,0.00066828,0.36045649
-5.24962481,1.45831126,0.01860047,0.32121893,0.00435033,0.00000000,0.46196314,0.63271480,0.00075445,0.39770683
-5.24362181,1.55976752,0.02100800,0.33023794,0.00477408,0.00000000,0.49323516,0.67464316,0.00085122,0.43883294
-5.23761881,1.67140879,0.02358728,0.34084620,0.00523937,0.00000000,0.52884223,0.72054755,0.00095935,0.48392065
-5.23161581,1.79355599,0.02632942,0.35321533,0.00574700,0.00000000,0.56894874,0.77055883,0.00107955,0.53299741
-5.22561281,1.92634981,0.02922226,0.36748836,0.00629706,0.00000000,0.61362979,0.82473765,0.00121239,0.58602214
-5.21960980,2.06972230,0.03225043,0.38377389,0.00688887,0.00000000,0.66286001,0.88306213,0.00135833,0.64287607
-5.21360680,2.22337215,0.03539541,0.40214071,0.00752090,0.00000000,0.71650466,0.94541704,0.00151764,0.70335501
-5.20760380,2.38674513,0.03863576,0.42261309,0.00819071,0.00000000,0.77431338,1.01158512,0.00169038,0.76716373
-5.20160080,2.55902122,0.04194732,0.44516712,0.00889492,0.00000000,0.83591724,1.08124121,0.00187637,0.83391274
-5.19559780,2.73910975,0.04530359,0.46972819,0.00962923,0.00000000,0.90082936,1.15394988,0.00207518,0.90311812
-5.18959480,2.92565366,0.04867602,0.49616988,0.01038840,0.00000000,0.96844952,1.22916700,0.00228609,0.97420448
-5.18359180,3.11704364,0.05203448,0.52431444,0.01116634,0.00000000,1.03807285,1.30624574,0.00250810,1.04651151
-5.17758879,3.31144249,0.05534765,0.55393497,0.01195620,0.00000000,1.10890264,1.38444702,0.00273990,1.11930399
-5.17158579,3.50681958,0.05858352,0.58475934,0.01275049,0.00000000,1.18006712,1.46295435,0.00297993,1.19178527
-5.16558279,3.70099468,0.06170980,0.61647580,0.01354120,0.00000000,1.25063963,1.54089279,0.00322637,1.26311390
-5.15957979,3.89168979,0.06469442,0.64874012,0.01432006,0.00000000,1.31966193,1.61735135,0.00347720,1.33242293
-5.15357679,4.07658746,0.06750598,0.68118405,0.01507865,0.00000000,1.38616947,1.69140800,0.00373021,1.39884127
-5.14757379,4.25339311,0.07011419,0.71342478,0.01580864,0.00000000,1.44921809,1.76215622,0.00398309,1.46151646
-5.14157079,4.41989889,0.07249034,0.74507500,0.01650205,0.00000000,1.50791081,1.82873188,0.00423346,1.51963775
-5.13556778,4.57404634,0.07460768,0.77575310,0.01715140,0.00000000,1.56142379,1.89033926,0.00447898,1.57245882
-5.12956478,4.71398497,0.07644190,0.80509309,0.01774994,0.00000000,1.60903036,1.94627475,0.00471737,1.61931904
-5.12356178,4.83812416,0.07797153,0.83275376,0.01829184,0.00000000,1.65012199,1.99594714,0.00494648,1.65966248
-5.11755878,4.94517593,0.07917829,0.85842663,0.01877231,0.00000000,1.68422546,2.03889347,0.00516440,1.69305378
-5.11155578,5.03418678,0.08004752,0.88184249,0.01918778,0.00000000,1.71101536,2.07478964,0.00536945,1.71919033
-5.10555278,5.10455721,0.08056852,0.90277608,0.01953591,0.00000000,1.73032160,2.10345519,0.00556028,1.73791021
-5.09954977,5.15604841,0.08073485,0.92104896,0.01981568,0.00000000,1.74213155,2.12485229,0.00573588,1.74919568
-5.09354677,5.18877610,0.08054459,0.93653047,0.02002739,0.00000000,1.74658694,2.13907900,0.00589561,1.75317210
-5.08754377,5.20319241,0.08000058,0.94913689,0.02017259,0.00000000,1.74397586,2.14635739,0.00603923,1.75010263
-5.08154077,5.20005722,0.07911050,0.95882906,0.02025406,0.00000000,1.73472029,2.14701734,0.00616687,1.74037880
-5.07553777,5.18040101,0.07788694,0.96560876,0.02027567,0.00000000,1.71936000,2.14147724,0.00627906,1.72450777
-5.06953477,5.14548135,0.07634728,0.96951419,0.02024225,0.00000000,1.69853364,2.13022257,0.00637669,1.70309679
-5.06353177,5.09673587,0.07451358,0.97061499,0.02015949,0.00000000,1.67295799,2.11378399,0.00646100,1.67683568
-5.05752876,5.03573389,0.07241220,0.96900715,0.02003375,0.00000000,1.64340634,2.09271597,0.00653351,1.64647801
-5.05152576,4.96412940,0.07007339,0.96480827,0.01987192,0.00000000,1.61068687,2.06757727,0.00659605,1.61282183
-5.04552276,4.88361709,0.06753080,0.95815325,0.01968126,0.00000000,1.57562183,2.03891412,0.00665065,1.57669049
-5.03951976,4.79589308,0.06482074,0.94919081,0.01946924,0.00000000,1.53902816,2.00724692,0.00669952,1.53891424
-5.03351676,4.70262132,0.06198154,0.93808081,0.01924343,0.00000000,1.50170003,1.97306066,0.00674500,1.50031290
-5.02751376,4.60540600,0.05905267,0.92499237,0.01901130,0.00000000,1.46439346,1.93679926,0.00678951,1.46167990
-5.02151076,4.50576977,0.05607393,0.91010269,0.01878013,0.00000000,1.42781318,1.89886357,0.00683546,1.42376794
-5.01550775,4.40513726,0.05308454,0.89359631,0.01855688,0.00000000,1.39260175,1.85961235,0.00688523,1.38727609
-5.00950475,4.30482264,0.05012232,0.87566462,0.01834805,0.00000000,1.35933049,1.81936574,0.00694108,1.35283851
-5.00350175,4.20602043,0.04722285,0.85650532,0.01815955,0.00000000,1.32849228,1.77841013,0.00700508,1.32101444
-4.99749875,4.10979790,0.04441871,0.83632155,0.01799659,0.00000000,1.30049579,1.73700374,0.00707901,1.29227960
-4.99149575,4.01708831,0.04173879,0.81532045,0.01786354,0.00000000,1.27566102,1.69538186,0.00716435,1.26701871
-4.98549275,3.92868396,0.03920777,0.79371102,0.01776382,0.00000000,1.25421588,1.65376114,0.00726213,1.24551927
-4.97948974,3.84522875,0.03684567,0.77170124,0.01769975,0.00000000,1.23629404,1.61234232,0.00737289,1.22796665
-4.97348674,3.76721008,0.03466753,0.74949440,0.01767247,0.00000000,1.22193383,1.57131108,0.00749664,1.21444062
-4.96748374,3.69495069,0.03268329,0.72728489,0.01768185,0.00000000,1.21107864,1.53083702,0.00763272,1.20491373
-4.96148074,3.62860125,0.03089780,0.70525357,0.01772640,0.00000000,1.20357891,1.49107078,0.00777987,1.19925168
-4.95547774,3.56813479,0.02931094,0.68356311,0.01780325,0.00000000,1.19919628,1.45213992,0.00793612,1.19721622
-4.94947474,3.51334443,0.02791793,0.66235363,0.01790818,0.00000000,1.19760990,1.41414395,0.00809882,1.19847088
-4.94347174,3.46384583,0.02670973,0.64173896,0.01803563,0.00000000,1.19842555,1.37714939,0.00826470,1.20258978
-4.93746873,3.41908548,0.02567360,0.62180385,0.01817887,0.00000000,1.20118743,1.34118543,0.00842989,1.20906966
-4.93146573,3.37835589,0.02479371,0.60260259,0.01833016,0.00000000,1.20539278,1.30624098,0.00859001,1.21734525
-4.92546273,3.34081822,0.02405185,0.58415892,0.01848093,0.00000000,1.21050904,1.27226373,0.00874032,1.22680756
-4.91945973,3.30553218,0.02342817,0.56646767,0.01862212,0.00000000,1.21599330,1.23916157,0.00887583,1.23682494
-4.91345673,3.27149269,0.02290197,0.54949787,0.01874445,0.00000000,1.22131313,1.20680662,0.00899149,1.24676589
-4.90745373,3.23767202,0.02245249,0.53319730,0.01883882,0.00000000,1.22596823,1.17504192,0.00908235,1.25602314
-4.90145073,3.20306553,0.02205963,0.51749821,0.01889660,0.00000000,1.22951172,1.14369043,0.00914373,1.26403761
-4.89544772,3.16673887,0.02170464,0.50232384,0.01891008,0.00000000,1.23157003,1.11256586,0.00917145,1.27032134
-4.88944472,3.12787401,0.02137077,0.48759538,0.01887272,0.00000000,1.23186032,1.08148487,0.00916198,1.27447813
-4.88344172,3.08581139,0.02104373,0.47323882,0.01877951,0.00000000,1.23020416,1.05027951,0.00911256,1.27622065
-4.87743872,3.04008565,0.02071213,0.45919139,0.01862721,0.00000000,1.22653677,1.01880947,0.00902140,1.27538303
-4.87143572,2.99045258,0.02036773,0.44540695,0.01841449,0.00000000,1.22091084,0.98697294,0.00888769,1.27192819
-4.86543272,2.93690538,0.02000555,0.43186021,0.01814206,0.00000000,1.21349461,0.95471556,0.00871172,1.26594905
-4.85942971,2.87967890,0.01962387,0.41854922,0.01781265,0.00000000,1.20456391,0.92203669,0.00849486,1.25766362
-4.85342671,2.81924151,0.01922407,0.40549630,0.01743096,0.00000000,1.19448849,0.88899264,0.00823954,1.24740387
-4.84742371,2.75627445,0.01881034,0.39274699,0.01700344,0.00000000,1.18371303,0.85569655,0.00794915,1.23559890
-4.84142071,2.69163997,0.01838928,0.38036745,0.01653808,0.00000000,1.17273380,0.82231494,0.00762797,1.22275307
-4.83541771,2.62633968,0.01796944,0.36844021,0.01604410,0.00000000,1.16207202,0.78906115,0.00728100,1.20942029
-4.82941471,2.56146560,0.01756071,0.35705874,0.01553156,0.00000000,1.15224540,0.75618612,0.00691384,1.19617568
-4.82341171,2.49814646,0.01717372,0.34632115,0.01501095,0.00000000,1.14373927,0.72396701,0.00653242,1.18358616
-4.81740870,2.43749247,0.01681927,0.33632343,0.01449285,0.00000000,1.13697896,0.69269450,0.00614289,1.17218152
-4.81140570,2.38054152,0.01650763,0.32715268,0.01398744,0.00000000,1.13230488,0.66265946,0.00575141,1.16242745
-4.80540270,2.32820985,0.01624804,0.31888086,0.01350419,0.00000000,1.12995179,0.63413981,0.00536394,1.15470207
-4.79939970,2.28124995,0.01604816,0.31155927,0.01305153,0.00000000,1.13003336,0.60738834,0.00498612,1.14927725
-4.79339670,2.24021778,0.01591367,0.30521432,0.01263653,0.00000000,1.13253298,0.58262222,0.00462309,1.14630548
-4.78739370,2.20545103,0.01584793,0.29984473,0.01226476,0.00000000,1.13730138,0.56001452,0.00427937,1.14581327
-4.78139070,2.17705927,0.01585181,0.29542038,0.01194012,0.00000000,1.14406116,0.53968836,0.00395884,1.14770106
-4.77538769,2.15492633,0.01592354,0.29188278,0.01166484,0.00000000,1.15241817,0.52171375,0.00366459,1.15174986
-4.76938469,2.13872417,0.01605882,0.28914730,0.01143948,0.00000000,1.16187900,0.50610709,0.00339896,1.15763387
-4.76338169,2.12793732,0.01625095,0.28710684,0.01126302,0.00000000,1.17187381,0.49283326,0.00316351,1.16493853
-4.75737869,2.12189590,0.01649107,0.28563682,0.01113309,0.00000000,1.18178324,0.48181003,0.00295904,1.17318284
-4.75137569,2.11981518,0.01676855,0.28460114,0.01104608,0.00000000,1.19096798,0.47291417,0.00278567,1.18184460
-4.74537269,2.12083913,0.01707137,0.28385881,0.01099750,0.00000000,1.19879949,0.46598897,0.00264288,1.19038730
-4.73936968,2.12408531,0.01738663,0.28327076,0.01098213,0.00000000,1.20469019,0.46085257,0.00252955,1.19828694
-4.73336668,2.12868855,0.01770102,0.28270667,0.01099439,0.00000000,1.20812173,0.45730642,0.00244412,1.20505765
-4.72736368,2.13384102,0.01800134,0.28205109,0.01102856,0.00000000,1.20866978,0.45514356,0.00238460,1.21027447
-4.72136068,2.13882664,0.01827496,0.28120894,0.01107898,0.00000000,1.20602409,0.45415618,0.00234869,1.21359234
-4.71535768,2.14304805,0.01851027,0.28010974,0.01114035,0.00000000,1.20000304,0.45414203,0.00233388,1.21476038
-4.70935468,2.14604528,0.01869700,0.27871059,0.01120781,0.00000000,1.19056184,0.45490966,0.00233747,1.21363078
-4.70335168,2.14750533,0.01882660,0.27699770,0.01127711,0.00000000,1.17779419,0.45628210,0.00235670,1.21016215
-4.69734867,2.14726272,0.01889238,0.27498633,0.01134469,0.00000000,1.16192734,0.45809915,0.00238879,1.20441725
-4.69134567,2.14529160,0.01888964,0.27271936,0.01140767,0.00000000,1.14331101,0.46021829,0.00243098,1.19655544
-4.68534267,2.14169026,0.01881574,0.27026443,0.01146388,0.00000000,1.12240076,0.46251436,0.00248060,1.18682059
-4.67933967,2.13665956,0.01866999,0.26770980,0.01151180,0.00000000,1.09973672,0.46487832,0.00253512,1.17552509
-4.67333667,2.13047676,0.01845355,0.26515937,0.01155046,0.00000000,1.07591896,0.46721526,0.00259216,1.16303105
-4.66733367,2.12346657,0.01816923,0.26272691,0.01157939,0.00000000,1.05158046,0.46944198,0.00264953,1.14972982
-4.66133067,2.11597133,0.01782122,0.26052982,0.01159844,0.00000000,1.02735929,0.47148449,0.00270525,1.13602087
-4.65532766,2.10832182,0.01741487,0.25868284,0.01160772,0.00000000,1.00387114,0.47327552,0.00275760,1.12229104
-4.64932466,2.10081051,0.01695630,0.25729190,0.01160748,0.00000000,0.98168345,0.47475241,0.00280507,1.10889545
-4.64332166,2.09366841,0.01645221,0.25644842,0.01159795,0.00000000,0.96129230,0.47585536,0.00284642,1.09614054
