energy_ev,total_up,Hg_p_up,Hg_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.29764882,1.89299229,1.03544852,0.40160415,0.08712491,0.46361078,0.12449838,0.34460595
-5.29164582,1.97344918,1.08286842,0.42121096,0.09627374,0.48224678,0.12337784,0.35634986
-5.28564282,2.06056699,1.13135264,0.44285903,0.10605590,0.50152883,0.12261136,0.36859350
-5.27963982,2.15427459,1.18059138,0.46654267,0.11645322,0.52139966,0.12226071,0.38125454
-5.27363682,2.25440027,1.23026911,0.49222334,0.12743425,0.54179850,0.12238226,0.39424286
-5.26763382,2.36064718,1.28006134,0.51982220,0.13895228,0.56265823,0.12302456,0.40745919
-5.26163082,2.47256920,1.32962987,0.54921325,0.15094361,0.58390183,0.12422632,0.42079367
-5.25562781,2.58954921,1.37861722,0.58021742,0.16332616,0.60543847,0.12601449,0.43412455
-5.24962481,2.71078141,1.42664069,0.61259822,0.17599871,0.62715951,0.12840294,0.44731715
-5.24362181,2.83525933,1.47328719,0.64605922,0.18884068,0.64893483,0.13139137,0.46022346
-5.23761881,2.96177151,1.51810953,0.68024398,0.20171281,0.67060978,0.13496485,0.47268235
-5.23161581,3.08890583,1.56062499,0.71473851,0.21445865,0.69200324,0.13909375,0.48452082
-5.22561281,3.21506387,1.60031690,0.74907663,0.22690696,0.71290707,0.14373426,0.49555618
-5.21960980,3.33848550,1.63663978,0.78274814,0.23887501,0.73308713,0.14882926,0.50559935
-5.21360680,3.45728389,1.66902818,0.81520983,0.25017281,0.75228620,0.15430975,0.51445936
-5.20760380,3.56949010,1.69690942,0.84589891,0.26060800,0.77022864,0.16009659,0.52194868
-5.20160080,3.67310609,1.71971969,0.87424858,0.26999138,0.78662684,0.16610261,0.52788960
-5.19559780,3.76616409,1.73692312,0.89970505,0.27814280,0.80118919,0.17223491,0.53212110
-5.18959480,3.84679012,1.74803281,0.92174540,0.28489720,0.81362925,0.17839739,0.53450612
-5.18359180,3.91326877,1.75263284,0.93989543,0.29011051,0.82367572,0.18449329,0.53493875
-5.17758879,3.96410633,1.75040000,0.95374671,0.29366514,0.83108261,0.19042774,0.53335109
-5.17158579,3.99808915,1.74112396,0.96297207,0.29547484,0.83563919,0.19611022,0.52971932
-5.16558279,4.01433442,1.72472471,0.96733866,0.29548853,0.83717919,0.20145681,0.52406868
-5.15957979,4.01233071,1.70126604,0.96671801,0.29369313,0.83558858,0.20639227,0.51647695
-5.15357679,3.99196632,1.67096430,0.96109258,0.29011503,0.83081177,0.21085174,0.50707639
-5.14757379,3.95354380,1.63419154,0.95055838,0.28482016,0.82285567,0.21478218,0.49605369
-5.14157079,3.89777995,1.59147300,0.93532359,0.27791275,0.81179154,0.21814348,0.48364810
-5.13556778,3.82579129,1.54347863,0.91570322,0.26953269,0.79775452,0.22090910,0.47014762
-5.12956478,3.73906550,1.49100913,0.89211006,0.25985159,0.78094082,0.22306650,0.45588339
-5.12356178,3.63942038,1.43497704,0.86504226,0.24906785,0.76160284,0.22461708,0.44122240
-5.11755878,3.52895198,1.37638373,0.83506829,0.23740086,0.74004247,0.22557589,0.42655893
-5.11155578,3.40997441,1.31629335,0.80280979,0.22508455,0.71660282,0.22597093,0.41230481
-5.10555278,3.28495369,1.25580481,0.76892315,0.21236066,0.69165897,0.22584217,0.39887895
-5.09954977,3.15643851,1.19602304,0.73408054,0.19947189,0.66560791,0.22524033,0.38669654
-5.09354677,3.02699036,1.13803065,0.69895114,0.18665530,0.63885838,0.22422530,0.37615806
-5.08754377,2.89911559,1.08286087,0.66418331,0.17413614,0.61182071,0.22286437,0.36763861
-5.08154077,2.77520153,1.03147288,0.63038815,0.16212226,0.58489720,0.22123019,0.36147777
-5.07553777,2.65745838,0.98472996,0.59812507,0.15079940,0.55847318,0.21939861,0.35797018
-5.06953477,2.54786838,0.94338108,0.56788960,0.14032730,0.53290904,0.21744622,0.35735713
-5.06353177,2.44814312,0.90804614,0.54010376,0.13083681,0.50853327,0.21544793,0.35981934
-5.05752876,2.35968964,0.87920484,0.51510894,0.12242803,0.48563663,0.21347437,0.36547094
-5.05152576,2.28358552,0.85718934,0.49316143,0.11516938,0.46446746,0.21158945,0.37435488
-5.04552276,2.22056282,0.84218020,0.47443035,0.10909754,0.44522807,0.20984784,0.38643987
-5.03951976,2.17100078,0.83420558,0.45899794,0.10421836,0.42807216,0.20829288,0.40161873
-5.03351676,2.13492678,0.83314332,0.44686180,0.10050834,0.41310324,0.20695461,0.41970854
-5.02751376,2.11202492,0.83872554,0.43793908,0.09791696,0.40037397,0.20584826,0.44045224
-5.02151076,2.10165196,0.85054566,0.43207212,0.09636932,0.38988637,0.20497331,0.46352212
-5.01550775,2.10285985,0.86806746,0.42903549,0.09576936,0.38159288,0.20431299,0.48852488
-5.00950475,2.11442428,0.89063627,0.42854402,0.09600333,0.37539819,0.20383450,0.51500849
-5.00350175,2.13487886,0.91749192,0.43026182,0.09694349,0.37116198,0.20348983,0.54247067
-4.99749875,2.16255409,0.94778364,0.43381187,0.09845194,0.36870241,0.20321728,0.57036896
-4.99149575,2.19562063,0.98058670,0.43878618,0.10038447,0.36780049,0.20294360,0.59813226
-4.98549275,2.23213598,1.01492081,0.44475627,0.10259443,0.36820526,0.20258658,0.62517351
-4.97948974,2.27009380,1.04977004,0.45128376,0.10493636,0.36963974,0.20205825,0.65090342
-4.97348674,2.30747475,1.08410421,0.45793101,0.10726963,0.37180762,0.20126829,0.67474471
-4.96748374,2.34229785,1.11690129,0.46427156,0.10946160,0.37440060,0.20012762,0.69614664
-4.96148074,2.37267091,1.14717046,0.46990006,0.11139066,0.37710616,0.19855207,0.71459926
-4.95547774,2.39683893,1.17397529,0.47444171,0.11294873,0.37961569,0.19646579,0.72964695
-4.94947474,2.41322878,1.19645649,0.47756080,0.11404342,0.38163269,0.19380447,0.74090078
-4.94347174,2.42048906,1.21385340,0.47896816,0.11459969,0.38288074,0.19051798,0.74804921
-4.93746873,2.41752369,1.22552360,0.47842746,0.11456091,0.38311118,0.18657255,0.75086672
-4.93146573,2.40351816,1.23095992,0.47575991,0.11388950,0.38211001,0.18195217,0.74922001
-4.92546273,2.37795760,1.22980418,0.47084751,0.11256691,0.37970390,0.17665937,0.74307153
-4.91945973,2.34063595,1.22185701,0.46363448,0.11059316,0.37576506,0.17071517,0.73248012
-4.91345673,2.29165613,1.20708353,0.45412703,0.10798572,0.37021478,0.16415842,0.71759883
-4.90745373,2.23142120,1.18561438,0.44239138,0.10477814,0.36302556,0.15704432,0.69866998
-4.90145073,2.16061707,1.15774233,0.42855014,0.10101806,0.35422168,0.14944256,0.67601759
-4.89544772,2.08018750,1.12391437,0.41277723,0.09676504,0.34387835,0.14143481,0.65003766
-4.88944472,1.99130265,1.08471982,0.39529150,0.09208810,0.33211943,0.13311200,0.62118658
-4.88344172,1.89532247,1.04087485,0.37634935,0.08706315,0.31911380,0.12457132,0.58996828
-4.87743872,1.79375656,0.99320419,0.35623669,0.08177035,0.30507076,0.11591323,0.55692054
-4.87143572,1.68822208,0.94262079,0.33526039,0.07629151,0.29023444,0.10723849,0.52260110
-4.86543272,1.58040142,0.89010410,0.31373978,0.07070771,0.27487762,0.09864539,0.48757409
-4.85942971,1.47200112,0.83667811,0.29199827,0.06509703,0.25929522,0.09022730,0.45239716
-4.85342671,1.36471333,0.78338954,0.27035558,0.05953269,0.24379761,0.08207054,0.41760984
-4.84742371,1.26018104,0.73128714,0.24912062,0.05408139,0.22870396,0.07425272,0.38372341
-4.84142071,1.15996777,0.68140244,0.22858534,0.04880211,0.21433594,0.06684150,0.35121243
-4.83541771,1.06553216,0.63473242,0.20901962,0.04374525,0.20101169,0.05989377,0.32050817
-4.82941471,0.97820771,0.59222412,0.19066716,0.03895215,0.18904031,0.05345534,0.29199377
-4.82341171,0.89918734,0.55476135,0.17374259,0.03445492,0.17871677,0.04756094,0.26600115
-4.81740870,0.82951246,0.52315323,0.15842945,0.03027663,0.17031728,0.04223453,0.24280944
-4.81140570,0.77006573,0.49812424,0.14487917,0.02643181,0.16409499,0.03748999,0.22264475
-4.80540270,0.72156685,0.48030558,0.13321073,0.02292705,0.16027600,0.03333188,0.20568077
-4.79939970,0.68457040,0.47022716,0.12351102,0.01976191,0.15905551,0.02975641,0.19204026
-4.79339670,0.65946498,0.46831019,0.11583552,0.01692988,0.16059404,0.02675239,0.18179679
-4.78739370,0.64647292,0.47485969,0.11020927,0.01441941,0.16501369,0.02430228,0.17497666
-4.78139070,0.64564989,0.49005705,0.10662806,0.01221501,0.17239430,0.02238311,0.17156080
-4.77538769,0.65688428,0.51395251,0.10505952,0.01029824,0.18276974,0.02096731,0.17148643
-4.76938469,0.67989618,0.54645760,0.10544430,0.00864878,0.19612413,0.02002353,0.17464848
-4.76338169,0.71423616,0.58733817,0.10769708,0.00724532,0.21238848,0.01951723,0.18090074
-4.75737869,0.75928437,0.63620830,0.11170766,0.00606639,0.23143763,0.01941121,0.19005699
-4.75137569,0.81425066,0.69252585,0.11734202,0.00509110,0.25308804,0.01966605,0.20189201
-4.74537269,0.87817652,0.75559053,0.12444351,0.00429978,0.27709646,0.02024045,0.21614297
-4.73936968,0.94993989,0.82454513,0.13283433,0.00367449,0.30316004,0.02109154,0.23251121
-4.73336668,1.02826356,0.89838086,0.14231729,0.00319945,0.33091791,0.02217515,0.25066479
-4.72736368,1.11172833,0.97594739,0.15267812,0.00286136,0.35995467,0.02344608,0.27024199
-4.72136068,1.19879117,1.05596811,0.16368827,0.00264968,0.38980589,0.02485847,0.29085589
-4.71535768,1.28780914,1.13706091,0.17510845,0.00255675,0.41996568,0.02636617,0.31210022
-4.70935468,1.37706876,1.21776433,0.18669266,0.00257795,0.44989635,0.02792319,0.33355646
-4.70335168,1.46482071,1.29656875,0.19819292,0.00271172,0.47903996,0.02948428,0.35480207
-4.69734867,1.54931897,1.37195188,0.20936453,0.00295954,0.50683153,0.03100550,0.37541978
-4.69134567,1.62886323,1.44241748,0.21997163,0.00332583,0.53271352,0.03244498,0.39500755
-4.68534267,1.70184315,1.50653588,0.22979299,0.00381783,0.55615093,0.03376357,0.41318888
-4.67933967,1.76678262,1.56298480,0.23862771,0.00444539,0.57664670,0.03492561,0.42962309
-4.67333667,1.82238209,1.61058855,0.24630067,0.00522063,0.59375647,0.03589967,0.44401499
-4.66733367,1.86755697,1.64835412,0.25266735,0.00615757,0.60710222,0.03665919,0.45612351
-4.66133067,1.90147012,1.67550202,0.25761789,0.00727169,0.61638416,0.03718306,0.46576881
-4.65532766,1.92355677,1.69149075,0.26107999,0.00857935,0.62139017,0.03745604,0.47283744
-4.64932466,1.93354032,1.69603328,0.26302073,0.01009707,0.62200248,0.03746909,0.47728514
-4.64332166,1.93143817,1.68910486,0.26344681,0.01184085,0.61820110,0.03721947,0.47913723
-4.63731866,1.91755696,1.67094152,0.26240356,0.01382530,0.61006391,0.03671064,0.47848621
-4.63131566,1.89247724,1.64202932,0.25997237,0.01606276,0.59776342,0.03595202,0.47548681
-4.62531266,1.85702833,1.60308488,0.25626690,0.01856233,0.58156016,0.03495854,0.47034864
-4.61930965,1.81225420,1.55502787,0.25142804,0.02132900,0.56179333,0.03375002,0.46332663
-4.61330665,1.75937230,1.49894699,0.24561799,0.02436273,0.53886884,0.03235041,0.45470977
-4.60730365,1.69972697,1.43606092,0.23901361,0.02765761,0.51324552,0.03078693,0.44480876
-4.60130065,1.63473981,1.36767610,0.23179951,0.03120126,0.48542007,0.02908914,0.43394299
-4.59529765,1.56585932,1.29514332,0.22416105,0.03497429,0.45591145,0.02728796,0.42242756
-4.58929465,1.49451215,1.21981500,0.21627767,0.03895003,0.42524536,0.02541472,0.41056107
-4.58329165,1.42205801,1.14300497,0.20831689,0.04309461,0.39393950,0.02350026,0.39861453
-4.57728864,1.34975035,1.06595252,0.20042909,0.04736722,0.36249019,0.02157407,0.38682212
-4.57128564,1.27870413,0.98979173,0.19274356,0.05172078,0.33136074,0.01966360,0.37537403
-4.56528264,1.20987199,0.91552737,0.18536562,0.05610292,0.30097198,0.01779365,0.36441181
-4.55927964,1.14402919,0.84401774,0.17837517,0.06045726,0.27169519,0.01598593,0.35402624
-4.55327664,1.08176763,0.77596468,0.17182656,0.06472503,0.24384742,0.01425874,0.34425781
-4.54727364,1.02349838,0.71191054,0.16574968,0.06884683,0.21768920,0.01262685,0.33509961
-4.54127064,0.96946211,0.65224172,0.16015215,0.07276463,0.19342451,0.01110143,0.32650237
-4.53526763,0.91974595,0.59719765,0.15502247,0.07642385,0.17120264,0.00969021,0.31838141
-4.52926463,0.87430557,0.54688454,0.15033381,0.07977536,0.15112175,0.00839765,0.31062472
-4.52326163,0.83299066,0.50129246,0.14604825,0.08277746,0.13323361,0.00722524,0.30310212
-4.51725863,0.79557222,0.46031466,0.14212113,0.08539753,0.11754921,0.00617187,0.29567453
-4.51125563,0.76176989,0.42376788,0.13850527,0.08761344,0.10404482,0.00523421,0.28820318
-4.50525263,0.73127777,0.39141251,0.13515492,0.08941454,0.09266810,0.00440713,0.28055806
-4.49924962,0.70378751,0.36297161,0.13202898,0.09080211,0.08334401,0.00368409,0.27262531
-4.49324662,0.67900736,0.33814799,0.12909360,0.09178941,0.07598012,0.00305756,0.26431327
-4.48724362,0.65667677,0.31663874,0.12632391,0.09240105,0.07047135,0.00251935,0.25555679
-4.48124062,0.63657579,0.29814679,0.12370482,0.09267194,0.06670368,0.00206098,0.24631985
-4.47523762,0.61852945,0.28238936,0.12123097,0.09264566,0.06455715,0.00167389,0.23659646
-4.46923462,0.60240725,0.26910337,0.11890580,0.09237246,0.06390786,0.00134975,0.22640977
-4.46323162,0.58811834,0.25804791,0.11673999,0.09190690,0.06462919,0.00108055,0.21580982
-4.45722861,0.57560316,0.24900427,0.11474923,0.09130526,0.06659231,0.00085884,0.20486986
-4.45122561,0.56482253,0.24177388,0.11295168,0.09062289,0.06966622,0.00067771,0.19368185
-4.44522261,0.55574506,0.23617483,0.11136519,0.08991155,0.07371733,0.00053094,0.18235123
-4.43921961,0.54833429,0.23203741,0.11000452,0.08921700,0.07860895,0.00041297,0.17099141
-4.43321661,0.54253621,0.22919930,0.10887886,0.08857683,0.08420080,0.00031891,0.15971829
-4.42721361,0.53826846,0.22750102,0.10798956,0.08801873,0.09034867,0.00024450,0.14864502
-4.42121061,0.53541174,0.22678184,0.10732852,0.08755930,0.09690448,0.00018611,0.13787744
-4.41520760,0.53380426,0.22687688,0.10687711,0.08720337,0.10371676,0.00014064,0.12751013
-4.40920460,0.53323941,0.22761527,0.10660583,0.08694396,0.11063168,0.00010552,0.11762347
-4.40320160,0.53346698,0.22881981,0.10647465,0.08676283,0.11749461,0.00007860,0.10828163
-4.39719860,0.53419774,0.23030801,0.10643407,0.08663161,0.12415227,0.00005813,0.09953154
-4.39119560,0.53511117,0.23189448,0.10642672,0.08651338,0.13045531,0.00004269,0.09140278
-4.38519260,0.53586574,0.23339445,0.10638955,0.08636471,0.13626128,0.00003112,0.08390838
-4.37918959,0.53611131,0.23462827,0.10625641,0.08613797,0.14143780,0.00002253,0.07704633
-4.37318659,0.53550265,0.23542649,0.10596079,0.08578385,0.14586592,0.00001620,0.07080165
-4.36718359,0.53371354,0.23563522,0.10543872,0.08525385,0.14944323,0.00001157,0.06514893
-4.36118059,0.53045045,0.23512147,0.10463154,0.08450274,0.15208686,0.00000822,0.06005505
-4.35517759,0.52546514,0.23377805,0.10348846,0.08349081,0.15373592,0.00000582,0.05548209
-4.34917459,0.51856552,0.23152777,0.10196873,0.08218577,0.15435346,0.00000413,0.05139007
-4.34317159,0.50962412,0.22832675,0.10004338,0.08056425,0.15392766,0.00000296,0.04773958
-4.33716858,0.49858384,0.22416651,0.09769635,0.07861291,0.15247231,0.00000218,0.04449408
-4.33116558,0.48546074,0.21907487,0.09492508,0.07632889,0.15002641,0.00000171,0.04162184
-4.32516258,0.47034377,0.21311545,0.09174048,0.07371999,0.14665300,0.00000149,0.03909747
-4.31915958,0.45339151,0.20638597,0.08816632,0.07080414,0.14243719,0.00000149,0.03690293
-4.31315658,0.43482622,0.19901529,0.08423808,0.06760862,0.13748345,0.00000171,0.03502818
-4.30715358,0.41492557,0.19115931,0.08000141,0.06416878,0.13191241,0.00000219,0.03347125
