energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.71785893,0.40593488,0.00029386,0.01428301,0.00036894,0.22533705,0.14153219,0.05258089
-5.71185593,0.42349470,0.00030664,0.01490005,0.00038498,0.23508700,0.14766670,0.05485428
-5.70585293,0.43866208,0.00031769,0.01543311,0.00039884,0.24350835,0.15296387,0.05681813
-5.69984992,0.45112560,0.00032679,0.01587119,0.00041027,0.25042838,0.15731574,0.05843207
-5.69384692,0.46062441,0.00033376,0.01620508,0.00041904,0.25570240,0.16063179,0.05966229
-5.68784392,0.46695713,0.00033847,0.01642767,0.00042497,0.25921873,0.16284208,0.06048271
-5.68184092,0.46998890,0.00034084,0.01653419,0.00042797,0.26090260,0.16389972,0.06087589
-5.67583792,0.46965622,0.00034083,0.01652240,0.00042800,0.26071886,0.16378259,0.06083367
-5.66983492,0.46596945,0.00033849,0.01639265,0.00042513,0.25867336,0.16249418,0.06035750
-5.66383192,0.45901272,0.00033391,0.01614789,0.00041947,0.25481293,0.16006356,0.05945841
-5.65782891,0.44894140,0.00032725,0.01579359,0.00041123,0.24922398,0.15654447,0.05815673
-5.65182591,0.43597720,0.00031874,0.01533754,0.00040071,0.24202976,0.15201359,0.05648143
-5.64582291,0.42040116,0.00030865,0.01478963,0.00038828,0.23338653,0.14656808,0.05446928
-5.63981991,0.40254507,0.00029733,0.01416154,0.00037438,0.22347876,0.14032249,0.05216371
-5.63381691,0.38278148,0.00028518,0.01346638,0.00035957,0.21251365,0.13340526,0.04961355
-5.62781391,0.36151314,0.00027268,0.01271832,0.00034443,0.20071527,0.12595492,0.04687174
-5.62181091,0.33916209,0.00026032,0.01193222,0.00032968,0.18831849,0.11811624,0.04399388
-5.61580790,0.31615917,0.00024871,0.01112325,0.00031609,0.17556326,0.11003646,0.04103696
-5.60980490,0.29293422,0.00023847,0.01030654,0.00030453,0.16268911,0.10186177,0.03805812
-5.60380190,0.26990749,0.00023031,0.00949691,0.00029596,0.14993048,0.09373417,0.03511356
-5.59779890,0.24748248,0.00022500,0.00870856,0.00029146,0.13751271,0.08578890,0.03225771
-5.59179590,0.22604048,0.00022341,0.00795493,0.00029220,0.12564913,0.07815242,0.02954250
-5.58579290,0.20593687,0.00022646,0.00724857,0.00029951,0.11453896,0.07094093,0.02701701
-5.57978989,0.18749910,0.00023520,0.00660100,0.00031484,0.10436623,0.06425969,0.02472718
-5.57378689,0.17102628,0.00025076,0.00602281,0.00033979,0.09529963,0.05820269,0.02271582
-5.56778389,0.15679009,0.00027438,0.00552357,0.00037614,0.08749296,0.05285301,0.02102276
-5.56178089,0.14503674,0.00030740,0.00511198,0.00042580,0.08108628,0.04828345,0.01968507
-5.55577789,0.13598953,0.00035130,0.00479593,0.00049089,0.07620730,0.04455757,0.01873741
-5.54977489,0.12985168,0.00040761,0.00458259,0.00057363,0.07297297,0.04173076,0.01821235
-5.54377189,0.12680902,0.00047800,0.00447851,0.00067640,0.07149090,0.03985142,0.01814063
-5.53776888,0.12703213,0.00056418,0.00448967,0.00080168,0.07186053,0.03896210,0.01855132
-5.53176588,0.13067761,0.00066788,0.00462154,0.00095201,0.07417376,0.03910033,0.01947187
-5.52576288,0.13788824,0.00079085,0.00487906,0.00112992,0.07851494,0.04029928,0.02092793
-5.51975988,0.14879189,0.00093479,0.00526658,0.00133789,0.08496020,0.04258804,0.02294299
-5.51375688,0.16349909,0.00110126,0.00578778,0.00157824,0.09357594,0.04599163,0.02553778
-5.50775388,0.18209933,0.00129167,0.00644550,0.00185307,0.10441668,0.05053059,0.02872957
-5.50175088,0.20465643,0.00150718,0.00724155,0.00216415,0.11752237,0.05622033,0.03253118
-5.49574787,0.23120299,0.00174864,0.00817650,0.00251279,0.13291516,0.06307037,0.03695000
-5.48974487,0.26173472,0.00201649,0.00924944,0.00289981,0.15059615,0.07108335,0.04198689
-5.48374187,0.29620481,0.00231074,0.01045777,0.00332539,0.17054219,0.08025423,0.04763520
-5.47773887,0.33451914,0.00263088,0.01179696,0.00378901,0.19270313,0.09056959,0.05387982
-5.47173587,0.37653266,0.00297583,0.01326040,0.00428941,0.21699986,0.10200736,0.06069657
-5.46573287,0.42204781,0.00334395,0.01483932,0.00482455,0.24332339,0.11453693,0.06805178
-5.45972986,0.47081511,0.00373299,0.01652272,0.00539158,0.27153533,0.12811996,0.07590235
-5.45372686,0.52253654,0.00414013,0.01829755,0.00598691,0.30146986,0.14271176,0.08419624
-5.44772386,0.57687178,0.00456203,0.02014877,0.00660629,0.33293747,0.15826343,0.09287340
-5.44172086,0.63344746,0.00499489,0.02205979,0.00724486,0.36573028,0.17472464,0.10186728
-5.43571786,0.69186906,0.00543455,0.02401276,0.00789734,0.39962897,0.19204692,0.11110671
-5.42971486,0.75173518,0.00587660,0.02598915,0.00855820,0.43441105,0.21018742,0.12051829
-5.42371186,0.81265346,0.00631656,0.02797029,0.00922185,0.46985993,0.22911280,0.13002900
-5.41770885,0.87425729,0.00674997,0.02993805,0.00988284,0.50577458,0.24880298,0.13956906
-5.41170585,0.93622229,0.00717259,0.03187542,0.01053610,0.54197888,0.26925453,0.14907470
-5.40570285,0.99828144,0.00758055,0.03376720,0.01117713,0.57833016,0.29048315,0.15849091
-5.39969985,1.06023767,0.00797049,0.03560053,0.01180220,0.61472622,0.31252512,0.16777372
-5.39369685,1.12197268,0.00833968,0.03736539,0.01240847,0.65111020,0.33543724,0.17689197
-5.38769385,1.18345117,0.00868611,0.03905490,0.01299414,0.68747260,0.35929509,0.18582845
-5.38169085,1.24471950,0.00900857,0.04066549,0.01355846,0.72385013,0.38418935,0.19458010
-5.37568784,1.30589844,0.00930663,0.04219689,0.01410170,0.76032114,0.41022031,0.20315737
-5.36968484,1.36716979,0.00958067,0.04365189,0.01462510,0.79699735,0.43749034,0.21158257
-5.36368184,1.42875725,0.00983174,0.04503593,0.01513072,0.83401241,0.46609488,0.21988736
-5.35767884,1.49090219,0.01006150,0.04635650,0.01562117,0.87150744,0.49611204,0.22810936
-5.35167584,1.55383564,0.01027208,0.04762233,0.01609943,0.90961443,0.52759148,0.23628808
-5.34567284,1.61774778,0.01046585,0.04884259,0.01656849,0.94843827,0.56054315,0.24446047
-5.33966983,1.68275701,0.01064528,0.05002588,0.01703107,0.98803867,0.59492651,0.25265620
-5.33366683,1.74888051,0.01081269,0.05117933,0.01748929,1.02841294,0.63064123,0.26089317
-5.32766383,1.81600842,0.01097011,0.05230767,0.01794438,1.06948113,0.66751982,0.26917328
-5.32166083,1.88388355,0.01111908,0.05341247,0.01839643,1.11107444,0.70532317,0.27747914
-5.31565783,1.95208866,0.01126050,0.05449153,0.01884424,1.15292815,0.74373939,0.28577163
-5.30965483,2.02004243,0.01139454,0.05553847,0.01928513,1.19467984,0.78238649,0.29398873
-5.30365183,2.08700528,0.01152059,0.05654263,0.01971500,1.23587334,0.82081914,0.30204579
-5.29764882,2.15209535,0.01163726,0.05748914,0.02012837,1.27596878,0.85853940,0.30983721
-5.29164582,2.21431422,0.01174243,0.05835939,0.02051853,1.31435841,0.89501127,0.31723957
-5.28564282,2.27258168,0.01183337,0.05913170,0.02087784,1.35038760,0.92967843,0.32411607
-5.27963982,2.32577773,0.01190689,0.05978216,0.02119800,1.38338029,0.96198448,0.33032212
-5.27363682,2.37278990,0.01195953,0.06028580,0.02147051,1.41266730,0.99139468,0.33571173
-5.26763382,2.41256326,0.01198779,0.06061772,0.02168703,1.43761629,1.01741815,0.34014443
-5.26163082,2.44415043,0.01198835,0.06075441,0.02183986,1.45766151,1.03962913,0.34349223
-5.25562781,2.46675855,0.01195830,0.06067493,0.02192231,1.47233173,1.05768638,0.34564626
-5.24962481,2.47979061,0.01189537,0.06036215,0.02192915,1.48127464,1.07134933,0.34652282
-5.24362181,2.48287855,0.01179810,0.05980367,0.02185686,1.48427625,1.08049012,0.34606816
-5.23761881,2.47590607,0.01166600,0.05899263,0.02170388,1.48127414,1.08510067,0.34426210
-5.23161581,2.45901977,0.01149961,0.05792824,0.02147077,1.47236359,1.08529440,0.34111991
-5.22561281,2.43262778,0.01130061,0.05661602,0.02116018,1.45779634,1.08130223,0.33669257
-5.21960980,2.39738603,0.01107177,0.05506772,0.02077684,1.43797176,1.07346318,0.33106526
-5.21360680,2.35417266,0.01081688,0.05330101,0.02032730,1.41342116,1.06220984,0.32435427
-5.20760380,2.30405222,0.01054066,0.05133880,0.01981972,1.38478586,1.04804968,0.31670236
-5.20160080,2.24823167,0.01024864,0.04920847,0.01926347,1.35279046,1.03154303,0.30827303
-5.19559780,2.18801049,0.00994690,0.04694078,0.01866872,1.31821269,1.01327910,0.29924390
-5.18959480,2.12472800,0.00964198,0.04456877,0.01804604,1.28185164,0.99385117,0.28979956
-5.18359180,2.05971046,0.00934059,0.04212655,0.01740592,1.24449597,0.97383249,0.28012445
-5.17758879,1.99422107,0.00904949,0.03964810,0.01675836,1.20689394,0.95375407,0.27039595
-5.17158579,1.92941523,0.00877526,0.03716616,0.01611248,1.16972671,0.93408545,0.26077819
-5.16558279,1.86630328,0.00852418,0.03471120,0.01547619,1.13358627,0.91521952,0.25141672
-5.15957979,1.80572244,0.00830208,0.03231059,0.01485598,1.09895885,0.89746196,0.24243454
-5.15357679,1.74831870,0.00811429,0.02998796,0.01425670,1.06621451,0.88102565,0.23392924
-5.14757379,1.69453933,0.00796558,0.02776273,0.01368158,1.03560314,0.86603020,0.22597173
-5.14157079,1.64463546,0.00786010,0.02564989,0.01313216,1.00725644,0.85250617,0.21860621
-5.13556778,1.59867393,0.00780140,0.02366000,0.01260845,0.98119565,0.84040360,0.21185139
-5.12956478,1.55655711,0.00779249,0.02179931,0.01210913,0.95734392,0.82960399,0.20570288
-5.12356178,1.51804870,0.00783579,0.02007014,0.01163172,0.93554232,0.81993473,0.20013633
-5.11755878,1.48280374,0.00793321,0.01847133,0.01117291,0.91556838,0.81118501,0.19511118
-5.11155578,1.45040056,0.00808616,0.01699874,0.01072884,0.89715558,0.80312212,0.19057477
-5.10555278,1.42037260,0.00829554,0.01564596,0.01029543,0.88001288,0.79550707,0.18646639
-5.09954977,1.39223837,0.00856170,0.01440483,0.00986864,0.86384290,0.78810857,0.18272124
-5.09354677,1.36552781,0.00888443,0.01326614,0.00944474,0.84835788,0.78071471,0.17927389
-5.08754377,1.33980393,0.00926288,0.01222012,0.00902054,0.83329275,0.77314184,0.17606121
-5.08154077,1.31467901,0.00969546,0.01125703,0.00859357,0.81841480,0.76524017,0.17302459
-5.07553777,1.28982489,0.01017971,0.01036750,0.00816218,0.80352971,0.75689623,0.17011152
-5.06953477,1.26497771,0.01071227,0.00954291,0.00772562,0.78848420,0.74803229,0.16727639
-5.06353177,1.23993738,0.01128866,0.00877564,0.00728404,0.77316541,0.73860314,0.16448066
-5.05752876,1.21456274,0.01190329,0.00805917,0.00683845,0.75749770,0.72859078,0.16169258
-5.05152576,1.18876350,0.01254935,0.00738820,0.00639064,0.74143746,0.71799768,0.15888637
-5.04552276,1.16249001,0.01321883,0.00675864,0.00594307,0.72496658,0.70683936,0.15604127
-5.03951976,1.13572225,0.01390250,0.00616753,0.00549873,0.70808555,0.69513701,0.15314043
-5.03351676,1.10845909,0.01459009,0.00561297,0.00506101,0.69080659,0.68291074,0.15016987
-5.02751376,1.08070889,0.01527037,0.00509402,0.00463353,0.67314779,0.67017414,0.14711759
-5.02151076,1.05248228,0.01593145,0.00461055,0.00422005,0.65512847,0.65693054,0.14397296
-5.01550775,1.02378759,0.01656103,0.00416314,0.00382433,0.63676619,0.64317121,0.14072645
-5.00950475,0.99462936,0.01714677,0.00375299,0.00345003,0.61807567,0.62887558,0.13736969
-5.00350175,0.96500976,0.01767668,0.00338183,0.00310067,0.59906952,0.61401354,0.13389596
-4.99749875,0.93493288,0.01813951,0.00305189,0.00277962,0.57976062,0.59854940,0.13030089
-4.99149575,0.90441129,0.01852525,0.00276592,0.00249005,0.56016598,0.58244736,0.12658353
-4.98549275,0.87347434,0.01882548,0.00252717,0.00223502,0.54031163,0.56567789,0.12274750
-4.97948974,0.84217746,0.01903382,0.00233954,0.00201753,0.52023804,0.54822464,0.11880228
-4.97348674,0.81061163,0.01914626,0.00220759,0.00184057,0.50000580,0.53009120,0.11476441
-4.96748374,0.77891241,0.01916146,0.00213674,0.00170727,0.47970083,0.51130750,0.11065867
-4.96148074,0.74726762,0.01908094,0.00213333,0.00162097,0.45943895,0.49193501,0.10651891
-4.95547774,0.71592322,0.01890922,0.00220482,0.00158534,0.43936928,0.47207078,0.10238872
-4.94947474,0.68518685,0.01865382,0.00235988,0.00160450,0.41967624,0.45184970,0.09832164
-4.94347174,0.65542867,0.01832518,0.00260849,0.00168304,0.40057993,0.43144505,0.09438105
-4.93746873,0.62707927,0.01793647,0.00296203,0.00182617,0.38233484,0.41106719,0.09063964
-4.93146573,0.60062471,0.01750332,0.00343330,0.00203963,0.36522680,0.39096039,0.08717837
-4.92546273,0.57659861,0.01704343,0.00403647,0.00232974,0.34956817,0.37139802,0.08408519
-4.91945973,0.55557156,0.01657610,0.00478699,0.00270333,0.33569156,0.35267626,0.08145316
-4.91345673,0.53813807,0.01612173,0.00570137,0.00316754,0.32394209,0.33510654,0.07937843
-4.90745373,0.52490140,0.01570125,0.00679692,0.00372972,0.31466844,0.31900709,0.07795778
-4.90145073,0.51645677,0.01533548,0.00809135,0.00439714,0.30821299,0.30469385,0.07728598
-4.89544772,0.51337319,0.01504455,0.00960235,0.00517668,0.30490124,0.29247110,0.07745295
-4.88944472,0.51617458,0.01484725,0.01134696,0.00607452,0.30503087,0.28262200,0.07854079
-4.88344172,0.52532059,0.01476043,0.01334100,0.00709573,0.30886069,0.27539947,0.08062084
-4.87743872,0.54118761,0.01479846,0.01559829,0.00824385,0.31659974,0.27101763,0.08375067
-4.87143572,0.56405068,0.01497266,0.01812997,0.00952047,0.32839702,0.26964389,0.08797131
-4.86543272,0.59406670,0.01529091,0.02094367,0.01092477,0.34433206,0.27139215,0.09330461
-4.85942971,0.63125963,0.01575724,0.02404274,0.01245317,0.36440660,0.27631707,0.09975099
-4.85342671,0.67550829,0.01637158,0.02742555,0.01409895,0.38853796,0.28440972,0.10728753
-4.84742371,0.72653728,0.01712960,0.03108480,0.01585197,0.41655421,0.29559470,0.11586664
-4.84142071,0.78391163,0.01802265,0.03500700,0.01769853,0.44819150,0.30972883,0.12541527
-4.83541771,0.84703566,0.01903783,0.03917204,0.01962127,0.48309388,0.32660156,0.13583482
-4.82941471,0.91515634,0.02015823,0.04355294,0.02159926,0.52081580,0.34593715,0.14700180
-4.82341171,0.98737167,0.02136321,0.04811589,0.02360821,0.56082741,0.36739858,0.15876929
-4.81740870,1.06264388,0.02262890,0.05282034,0.02562087,0.60252267,0.39059333,0.17096914
-4.81140570,1.13981758,0.02392876,0.05761952,0.02760752,0.64523035,0.41508078,0.18341501
-4.80540270,1.21764253,0.02523426,0.06246102,0.02953665,0.68822755,0.44038125,0.19590615
-4.79939970,1.29480046,0.02651565,0.06728767,0.03137571,0.73075556,0.46598638,0.20823177
-4.79339670,1.36993540,0.02774276,0.07203868,0.03309207,0.77203765,0.49137071,0.22017599
-4.78739370,1.44168635,0.02888592,0.07665084,0.03465388,0.81129811,0.51600407,0.23152319
-4.78139070,1.50872152,0.02991680,0.08105994,0.03603109,0.84778205,0.53936442,0.24206343
-4.77538769,1.56977278,0.03080924,0.08520227,0.03719639,0.88077522,0.56095082,0.25159807
-4.76938469,1.62366907,0.03154009,0.08901613,0.03812614,0.90962311,0.58029600,0.25994500
-4.76338169,1.66936768,0.03208991,0.09244345,0.03880115,0.93374862,0.59697814,0.26694362
-4.75737869,1.70598202,0.03244354,0.09543116,0.03920737,0.95266758,0.61063154,0.27245913
-4.75137569,1.73280506,0.03259058,0.09793268,0.03933637,0.96600163,0.62095566,0.27638612
-4.74537269,1.74932731,0.03252568,0.09990905,0.03918568,0.97348782,0.62772232,0.27865129
-4.73936968,1.75524898,0.03224873,0.10133003,0.03875887,0.97498478,0.63078074,0.27921511
-4.73336668,1.75048572,0.03176476,0.10217486,0.03806550,0.97047502,0.63006038,0.27807256
-4.72736368,1.73516801,0.03108381,0.10243283,0.03712072,0.96006364,0.62557140,0.27525271
-4.72136068,1.70963430,0.03022060,0.10210363,0.03594489,0.94397326,0.61740288,0.27081744
-4.71535768,1.67441837,0.02919403,0.10119729,0.03456283,0.92253586,0.60571881,0.26485913
-4.70935468,1.63023158,0.02802662,0.09973404,0.03300306,0.89618152,0.59075227,0.25749763
-4.70335168,1.57794091,0.02674389,0.09774377,0.03129695,0.86542507,0.57279781,0.24887660
-4.69734867,1.51854381,0.02537362,0.09526538,0.02947773,0.83085081,0.55220267,0.23915925
-4.69134567,1.45314079,0.02394519,0.09234588,0.02757959,0.79309634,0.52935700,0.22852400
-4.68534267,1.38290707,0.02248884,0.08903930,0.02563676,0.75283588,0.50468354,0.21715978
-4.67933967,1.30906408,0.02103505,0.08540556,0.02368263,0.71076384,0.47862720,0.20526158
-4.67333667,1.23285205,0.01961391,0.08150916,0.02174902,0.66757916,0.45164475,0.19302605
-4.66733367,1.15550426,0.01825458,0.07741789,0.01986555,0.62397087,0.42419515,0.18064757
-4.66133067,1.07822379,0.01698490,0.07320149,0.01805910,0.58060529,0.39673053,0.16831460
-4.65532766,1.00216320,0.01583099,0.06893036,0.01635345,0.53811509,0.36968821,0.15620668
-4.64932466,0.92840741,0.01481699,0.06467433,0.01476907,0.49709030,0.34348383,0.14449188
-4.64332166,0.85795999,0.01396487,0.06050148,0.01332294,0.45807148,0.31850557,0.13332485
-4.63731866,0.79173278,0.01329427,0.05647717,0.01202865,0.42154471,0.29510962,0.12284541
-4.63131566,0.73053857,0.01282243,0.05266306,0.01089639,0.38793852,0.27361675,0.11317763
-4.62531266,0.67508673,0.01256411,0.04911639,0.00993321,0.35762237,0.25430984,0.10442940
-4.61930965,0.62598122,0.01253158,0.04588940,0.00914315,0.33090643,0.23743239,0.09669232
-4.61330665,0.58372068,0.01273454,0.04302882,0.00852753,0.30804250,0.22318772,0.09004202
-4.60730365,0.54870005,0.01318006,0.04057555,0.00808519,0.28922562,0.21173881,0.08453852
-4.60130065,0.52121338,0.01387255,0.03856456,0.00781272,0.27459620,0.20320858,0.08022700
-4.59529765,0.50145737,0.01481360,0.03702474,0.00770467,0.26424238,0.19768045,0.07713838
-4.58929465,0.48953522,0.01600193,0.03597899,0.00775377,0.25820251,0.19519915,0.07529018
-4.58329165,0.48546070,0.01743319,0.03544431,0.00795105,0.25646739,0.19577163,0.07468719
-4.57728864,0.48916206,0.01909987,0.03543199,0.00828599,0.25898249,0.19936809,0.07532213
-4.57128564,0.50048571,0.02099115,0.03594782,0.00874665,0.26564979,0.20592296,0.07717627
-4.56528264,0.51919973,0.02309278,0.03699229,0.00931973,0.27632945,0.21533606,0.08021991
-4.55927964,0.54499710,0.02538707,0.03856078,0.00999066,0.29084136,0.22747379,0.08441276
-4.55327664,0.57749883,0.02785283,0.04064380,0.01074374,0.30896650,0.24217043,0.08970432
-4.54727364,0.61625712,0.03046546,0.04322705,0.01156224,0.33044848,0.25922978,0.09603410
-4.54127064,0.66075867,0.03319711,0.04629159,0.01242853,0.35499515,0.27842694,0.10333194
-4.53526763,0.71042846,0.03601691,0.04981386,0.01332431,0.38228057,0.29951054,0.11151819
-4.52926463,0.76463400,0.03889132,0.05376571,0.01423082,0.41194738,0.32220531,0.12050410
-4.52326163,0.82269038,0.04178458,0.05811439,0.01512912,0.44360975,0.34621515,0.13019216
-4.51725863,0.88386619,0.04465924,0.06282254,0.01600041,0.47685692,0.37122656,0.14047662
-4.51125563,0.94739043,0.04747677,0.06784819,0.01682639,0.51125742,0.39691261,0.15124418
-4.50525263,1.01246044,0.05019826,0.07314480,0.01758960,0.54636395,0.42293728,0.16237478
-4.49924962,1.07825090,0.05278512,0.07866135,0.01827386,0.58171890,0.44896012,0.17374267
-4.49324662,1.14392383,0.05519988,0.08434257,0.01886457,0.61686049,0.47464124,0.18521763
-4.48724362,1.20863948,0.05740690,0.09012924,0.01934911,0.65132932,0.49964636,0.19666640
-4.48124062,1.27156795,0.05937319,0.09595865,0.01971715,0.68467534,0.52365207,0.20795435
-4.47523762,1.33190140,0.06106904,0.10176522,0.01996090,0.71646494,0.54635084,0.21894728
-4.46923462,1.38886656,0.06246874,0.10748127,0.02007527,0.74628815,0.56745598,0.22951342
-4.46323162,1.44173729,0.06355107,0.11303797,0.02005803,0.77376567,0.58670622,0.23952554
-4.45722861,1.48984701,0.06429981,0.11836645,0.01990982,0.79855556,0.60386988,0.24886316
-4.45122561,1.53260059,0.06470408,0.12339899,0.01963408,0.82035955,0.61874863,0.25741476
-4.44522261,1.56948555,0.06475858,0.12807038,0.01923695,0.83892869,0.63118054,0.26508005
-4.43921961,1.60008220,0.06446367,0.13231933,0.01872701,0.85406831,0.64104265,0.27177210
-4.43321661,1.62407264,0.06382538,0.13608990,0.01811504,0.86564217,0.64825287,0.27741946
-4.42721361,1.64124829,0.06285526,0.13933287,0.01741368,0.87357573,0.65277120,0.28196799
-4.42121061,1.65151584,0.06157006,0.14200717,0.01663703,0.87785850,0.65460040,0.28538261
-4.41520760,1.65490155,0.05999143,0.14408104,0.01580034,0.87854551,0.65378606,0.28764870
-4.40920460,1.65155371,0.05814534,0.14553314,0.01491954,0.87575781,0.65041612,0.28877327
-4.40320160,1.64174328,0.05606159,0.14635343,0.01401090,0.86968210,0.64461992,0.28878576
-4.39719860,1.62586270,0.05377312,0.14654378,0.01309065,0.86056948,0.63656681,0.28773851
-4.39119560,1.60442282,0.05131531,0.14611837,0.01217471,0.84873336,0.62646439,0.28570685
-4.38519260,1.57804797,0.04872527,0.14510382,0.01127836,0.83454652,0.61455633,0.28278874
-4.37918959,1.54746923,0.04604106,0.14353894,0.01041605,0.81843737,0.60111993,0.27910405
-4.37318659,1.51351585,0.04330095,0.14147431,0.00960123,0.80088537,0.58646323,0.27479335
-4.36718359,1.47710482,0.04054269,0.13897146,0.00884622,0.78241555,0.57092186,0.27001623
-4.36118059,1.43922863,0.03780279,0.13610184,0.00816213,0.76359214,0.55485535,0.26494917
-4.35517759,1.40094116,0.03511592,0.13294549,0.00755882,0.74501120,0.53864313,0.25978291
-4.34917459,1.36334169,0.03251428,0.12958947,0.00704492,0.72729223,0.52267984,0.25471930
-4.34317159,1.32755706,0.03002711,0.12612608,0.00662783,0.71106866,0.50737019,0.24996770
-4.33716858,1.29472199,0.02768026,0.12265087,0.00631374,0.69697719,0.49312306,0.24574086
-4.33116558,1.26595764,0.02549583,0.11926051,0.00610768,0.68564605,0.48034508,0.24225039
-4.32516258,1.24234869,0.02349195,0.11605053,0.00601350,0.67768215,0.46943340,0.23970183
-4.31915958,1.22491913,0.02168257,0.11311299,0.00603395,0.67365734,0.46076792,0.23828944
-4.31315658,1.21460716,0.02007743,0.11053416,0.00617059,0.67409395,0.45470303,0.23819076
-4.30715358,1.21223982,0.01868201,0.10839218,0.00642382,0.67944996,0.45155887,0.23956114
