energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.46573287,4.41486975,0.68123985,1.69445395,0.00048711,0.77413739,0.01586740,1.31182094,1.11711827,0.52349512
-5.45972986,4.32692959,0.66042681,1.65246125,0.00048078,0.77894436,0.01620852,1.25973909,1.13360756,0.51243316
-5.45372686,4.23319840,0.63940382,1.60813383,0.00047425,0.78212303,0.01656204,1.20680499,1.14697942,0.50091276
-5.44772386,4.13488676,0.61838023,1.56205130,0.00046755,0.78366316,0.01693010,1.15363999,1.15700473,0.48910539
-5.44172086,4.03321536,0.59754981,1.51480051,0.00046072,0.78357520,0.01731455,1.10084159,1.16350175,0.47717923
-5.43571786,3.92940502,0.57709072,1.46696849,0.00045380,0.78189328,0.01771697,1.04897548,1.16634752,0.46529686
-5.42971486,3.82466721,0.55716608,1.41913529,0.00044683,0.77867773,0.01813864,0.99856865,1.16548833,0.45361327
-5.42371186,3.72019434,0.53792477,1.37186646,0.00043986,0.77401695,0.01858056,0.95010322,1.16094818,0.44227404
-5.41770885,3.61714922,0.51950250,1.32570521,0.00043293,0.76802835,0.01904339,0.90401137,1.15283515,0.43141362
-5.41170585,3.51665333,0.50202271,1.28116420,0.00042610,0.76085819,0.01952746,0.86067086,1.14134477,0.42115377
-5.40570285,3.41977373,0.48559749,1.23871714,0.00041944,0.75268022,0.02003271,0.82040149,1.12676038,0.41160213
-5.39969985,3.32750855,0.47032804,1.19879031,0.00041300,0.74369308,0.02055868,0.78346217,1.10945024,0.40285076
-5.39369685,3.24077153,0.45630502,1.16175432,0.00040686,0.73411649,0.02110443,0.75004882,1.08986125,0.39497490
-5.38769385,3.16037607,0.44360844,1.12791633,0.00040111,0.72418648,0.02166860,0.72029306,1.06850980,0.38803186
-5.38169085,3.08701962,0.43230735,1.09751333,0.00039582,0.71414973,0.02224935,0.69426175,1.04596981,0.38206012
-5.37568784,3.02126942,0.42245935,1.07070664,0.00039107,0.70425745,0.02284439,0.67195748,1.02285869,0.37707879
-5.36968484,2.96355053,0.41410998,1.04757815,0.00038693,0.69475908,0.02345103,0.65332009,0.99982172,0.37308746
-5.36368184,2.91413716,0.40729208,1.02812863,0.00038347,0.68589616,0.02406629,0.63822941,0.97751554,0.37006659
-5.35767884,2.87314827,0.40202540,1.01227841,0.00038076,0.67789665,0.02468696,0.62650911,0.95659152,0.36797844
-5.35167584,2.84054813,0.39831631,0.99987050,0.00037885,0.67097011,0.02530980,0.61793188,0.93767968,0.36676862
-5.34567284,2.81615222,0.39615789,0.99067641,0.00037777,0.66530384,0.02593169,0.61222577,0.92137369,0.36636835
-5.33966983,2.79963870,0.39553039,0.98440439,0.00037755,0.66106029,0.02654983,0.60908174,0.90821770,0.36669724
-5.33366683,2.79056523,0.39640198,0.98071005,0.00037821,0.65837571,0.02716193,0.60816228,0.89869519,0.36766667
-5.32766383,2.78839055,0.39872990,0.97920889,0.00037973,0.65736013,0.02776643,0.60911076,0.89322039,0.36918365
-5.32166083,2.79250007,0.40246187,0.97949044,0.00038211,0.65809853,0.02836269,0.61156144,0.89213225,0.37115489
-5.31565783,2.80223430,0.40753767,0.98113322,0.00038532,0.66065310,0.02895113,0.61514969,0.89569122,0.37349107
-5.30965483,2.81691880,0.41389086,0.98372019,0.00038933,0.66506636,0.02953336,0.61952217,0.90407858,0.37611107
-5.30365183,2.83589433,0.42145036,0.98685378,0.00039408,0.67136499,0.03011225,0.62434650,0.91739827,0.37894590
-5.29764882,2.85854564,0.43014200,0.99016992,0.00039954,0.67956395,0.03069193,0.62932006,0.93568106,0.38194227
-5.29164582,2.88432763,0.43988969,0.99335053,0.00040564,0.68967083,0.03127776,0.63417766,0.95889053,0.38506548
-5.28564282,2.91278746,0.45061630,0.99613372,0.00041233,0.70169002,0.03187616,0.63869759,0.98693075,0.38830171
-5.27963982,2.94358173,0.46224407,0.99832145,0.00041957,0.71562662,0.03249447,0.64270592,1.01965501,0.39165930
-5.27363682,2.97648778,0.47469460,0.99978408,0.00042729,0.73148969,0.03314067,0.64607877,1.05687547,0.39516925
-5.26763382,3.01140870,0.48788833,1.00046186,0.00043545,0.74929497,0.03382311,0.64874250,1.09837299,0.39888471
-5.26163082,3.04837169,0.50174361,1.00036303,0.00044401,0.76906661,0.03455015,0.65067177,1.14390694,0.40287957
-5.25562781,3.08752001,0.51617540,0.99955897,0.00045293,0.79083806,0.03532977,0.65188559,1.19322445,0.40724612
-5.24962481,3.12909869,0.53109369,0.99817630,0.00046219,0.81465194,0.03616922,0.65244155,1.24606868,0.41209196
-5.24362181,3.17343481,0.54640178,0.99638662,0.00047175,0.84055886,0.03707459,0.65242843,1.30218574,0.41753617
-5.23761881,3.22091303,0.56199444,0.99439426,0.00048161,0.86861512,0.03805044,0.65195770,1.36132992,0.42370494
-5.23161581,3.27194752,0.57775634,0.99242263,0.00049174,0.89887944,0.03909944,0.65115414,1.42326688,0.43072674
-5.22561281,3.32695135,0.59356060,0.99069994,0.00050211,0.93140859,0.04022202,0.65014622,1.48777459,0.43872722
-5.21960980,3.38630466,0.60926783,0.98944489,0.00051271,0.96625210,0.04141617,0.64905648,1.55464191,0.44782400
-5.21360680,3.45032285,0.62472565,0.98885309,0.00052349,1.00344610,0.04267712,0.64799264,1.62366481,0.45812143
-5.20760380,3.51922619,0.63976890,0.98908488,0.00053442,1.04300652,0.04399730,0.64703968,1.69464016,0.46970562
-5.20160080,3.59311203,0.65422054,0.99025504,0.00054543,1.08492175,0.04536624,0.64625329,1.76735761,0.48263972
-5.19559780,3.67193082,0.66789341,0.99242507,0.00055643,1.12914514,0.04677060,0.64565512,1.84158966,0.49695973
-5.18959480,3.75546707,0.68059274,0.99559822,0.00056734,1.17558753,0.04819433,0.64522988,1.91708062,0.51267090
-5.18359180,3.84332611,0.69211949,0.99971766,0.00057801,1.22411029,0.04961889,0.64492459,1.99353504,0.52974485
-5.17758879,3.93492744,0.70227446,1.00466776,0.00058831,1.27451916,0.05102360,0.64464982,2.07060627,0.54811765
-5.17158579,4.02950507,0.71086300,1.01027850,0.00059804,1.32655932,0.05238605,0.64428303,2.14788617,0.56768872
-5.16558279,4.12611534,0.71770029,1.01633267,0.00060703,1.37991217,0.05368269,0.64367358,2.22489655,0.58832092
-5.15957979,4.22365192,0.72261694,1.02257560,0.00061504,1.43419406,0.05488939,0.64264945,2.30108338,0.60984166
-5.15357679,4.32086791,0.72546468,1.02872681,0.00062186,1.48895743,0.05598213,0.64102502,2.37581427,0.63204520
-5.14757379,4.41640442,0.72612205,1.03449306,0.00062724,1.54369455,0.05693773,0.63860973,2.44838014,0.65469603
-5.14157079,4.50882466,0.72449961,1.03958205,0.00063095,1.59784392,0.05773463,0.63521703,2.51800123,0.67753343
-5.13556778,4.59665253,0.72054468,1.04371616,0.00063276,1.65079953,0.05835354,0.63067331,2.58383783,0.70027695
-5.12956478,4.67841432,0.71424515,1.04664550,0.00063247,1.70192263,0.05877822,0.62482624,2.64500569,0.72263277
-5.12356178,4.75268196,0.70563226,1.04815946,0.00062988,1.75055592,0.05899607,0.61755227,2.70059577,0.74430077
-5.11755878,4.81811624,0.69478211,1.04809654,0.00062486,1.79603967,0.05899866,0.60876282,2.74969785,0.76498210
-5.11155578,4.87350824,0.68181575,1.04635155,0.00061728,1.83772917,0.05878214,0.59840891,2.79142711,0.78438689
-5.10555278,4.91781739,0.66689787,1.04288029,0.00060710,1.87501296,0.05834748,0.58648418,2.82495261,0.80224199
-5.09954977,4.95020454,0.65023385,1.03770114,0.00059430,1.90733109,0.05770056,0.57302593,2.84952665,0.81829831
-5.09354677,4.97005876,0.63206539,1.03089393,0.00057893,1.93419244,0.05685207,0.55811455,2.86451340,0.83233755
-5.08754377,4.97701668,0.61266485,1.02259588,0.00056110,1.95519068,0.05581726,0.54187105,2.86941562,0.84417805
-5.08154077,4.97097367,0.59232828,1.01299521,0.00054096,1.97001775,0.05461545,0.52445316,2.86389804,0.85367945
-5.07553777,4.95208641,0.57136760,1.00232265,0.00051872,1.97847450,0.05326948,0.50605007,2.84780622,0.86074603
-5.06953477,4.92076672,0.55010205,0.99084146,0.00049464,1.98047779,0.05180495,0.48687624,2.82117969,0.86532861
-5.06353177,4.87766722,0.52884940,0.97883661,0.00046900,1.97606376,0.05024942,0.46716447,2.78425879,0.86742480
-5.05752876,4.82365926,0.50791704,0.96660355,0.00044212,1.96538711,0.04863145,0.44715871,2.73748450,0.86707775
-5.05152576,4.75980446,0.48759355,0.95443737,0.00041435,1.94871631,0.04697978,0.42710690,2.68149123,0.86437346
-5.04552276,4.68732094,0.46814092,0.94262293,0.00038602,1.92642505,0.04532234,0.40725419,2.61709275,0.85943660
-5.03951976,4.60754605,0.44978776,0.93142621,0.00035749,1.89898031,0.04368542,0.38783678,2.54526168,0.85242534
-5.03351676,4.52189706,0.43272390,0.92108750,0.00032910,1.86692756,0.04209293,0.36907664,2.46710356,0.84352520
-5.02751376,4.43183159,0.41709636,0.91181669,0.00030118,1.83087381,0.04056575,0.35117730,2.38382651,0.83294236
-5.02151076,4.33880950,0.40300710,0.90379052,0.00027401,1.79146936,0.03912122,0.33432073,2.29670786,0.82089667
-5.01550775,4.24425769,0.39051243,0.89715211,0.00024788,1.74938897,0.03777285,0.31866541,2.20705919,0.80761472
-5.00950475,4.14953898,0.37962415,0.89201246,0.00022301,1.70531335,0.03653010,0.30434551,2.11619124,0.79332333
-5.00350175,4.05592627,0.37031234,0.88845357,0.00019960,1.65991175,0.03539844,0.29147104,2.02538027,0.77824356
-4.99749875,3.96458252,0.36250966,0.88653312,0.00017782,1.61382622,0.03437949,0.28012888,1.93583706,0.76258568
-4.99149575,3.87654679,0.35611686,0.88628992,0.00015777,1.56765826,0.03347136,0.27038438,1.84867978,0.74654511
-4.98549275,3.79272641,0.35100936,0.88775006,0.00013956,1.52195810,0.03266906,0.26228347,1.76491160,0.73029948
-4.97948974,3.71389479,0.34704438,0.89093293,0.00012321,1.47721689,0.03196503,0.25585483,1.68540367,0.71400688
-4.97348674,3.64069416,0.34406853,0.89585690,0.00010876,1.43386183,0.03134975,0.25111211,1.61088371,0.69780515
-4.96748374,3.57364237,0.34192526,0.90254421,0.00009619,1.39225415,0.03081234,0.24805575,1.54193024,0.68181218
-4.96148074,3.51314256,0.34046206,0.91102463,0.00008546,1.35268954,0.03034118,0.24667452,1.47897220,0.66612705
-4.95547774,3.45949462,0.33953689,0.92133782,0.00007653,1.31540084,0.02992450,0.24694636,1.42229327,0.65083178
-4.94947474,3.41290710,0.33902376,0.93353411,0.00006932,1.28056222,0.02955088,0.24883863,1.37204031,0.63599349
-4.94347174,3.37350876,0.33881713,0.94767377,0.00006375,1.24829462,0.02920970,0.25230775,1.32823493,0.62166669
-4.93746873,3.34135857,0.33883509,0.96382484,0.00005973,1.21867162,0.02889150,0.25729811,1.29078731,0.60789551
-4.93146573,3.31645371,0.33902115,0.98205968,0.00005717,1.19172545,0.02858818,0.26374063,1.25951122,0.59471570
-4.92546273,3.29873509,0.33934478,1.00245061,0.00005596,1.16745257,0.02829318,0.27155090,1.23413949,0.58215617
-4.91945973,3.28809029,0.33980067,1.02506498,0.00005600,1.14581848,0.02800146,0.28062716,1.21433899,0.57024001
-4.91345673,3.28435425,0.34040689,1.04996014,0.00005720,1.12676163,0.02770947,0.29084840,1.19972451,0.55898491
-4.90745373,3.28730811,0.34120228,1.07717865,0.00005945,1.11019610,0.02741499,0.30207281,1.18987120,0.54840305
-4.90145073,3.29667686,0.34224299,1.10674441,0.00006266,1.09601334,0.02711694,0.31413680,1.18432512,0.53850042
-4.89544772,3.31212695,0.34359884,1.13865988,0.00006673,1.08408285,0.02681515,0.32685475,1.18261192,0.52927574
-4.88944472,3.33326446,0.34534933,1.17290495,0.00007156,1.07425227,0.02651007,0.34001982,1.18424366,0.52071921
-4.88344172,3.35963508,0.34757987,1.20943752,0.00007709,1.06634691,0.02620259,0.35340579,1.18872412,0.51281105
-4.87743872,3.39072655,0.35037827,1.24819616,0.00008322,1.06016938,0.02589375,0.36677016,1.19555282,0.50552032
-4.87143572,3.42597444,0.35383162,1.28910454,0.00008988,1.05549942,0.02558463,0.37985832,1.20422816,0.49880390
-4.86543272,3.46477143,0.35802384,1.33207780,0.00009703,1.05209446,0.02527614,0.39240884,1.21425019,0.49260601
-4.85942971,3.50648043,0.36303373,1.37703028,0.00010459,1.04969115,0.02496901,0.40415972,1.22512343,0.48685837
-4.85342671,3.55045122,0.36893370,1.42388431,0.00011255,1.04800802,0.02466374,0.41485525,1.23635997,0.48148098
-4.84742371,3.59604016,0.37578897,1.47257945,0.00012088,1.04674955,0.02436064,0.42425336,1.24748336,0.47638368
-4.84142071,3.64263196,0.38365734,1.52308154,0.00012956,1.04561155,0.02405992,0.43213302,1.25803324,0.47146849
-4.83541771,3.68966261,0.39258912,1.57539086,0.00013862,1.04428782,0.02376179,0.43830137,1.26757099,0.46663249
-4.82941471,3.73664207,0.40262739,1.62954868,0.00014808,1.04247790,0.02346658,0.44260024,1.27568616,0.46177137
-4.82341171,3.78317535,0.41380818,1.68564149,0.00015799,1.03989568,0.02317491,0.44491176,1.28200370,0.45678333
-4.81740870,3.82898063,0.42616067,1.74380249,0.00016842,1.03627835,0.02288777,0.44516272,1.28619157,0.45157313
-4.81140570,3.87390316,0.43970709,1.80420964,0.00017945,1.03139554,0.02260662,0.44332740,1.28796851,0.44605622
-4.80540270,3.91792380,0.45446250,1.86708032,0.00019118,1.02505791,0.02233342,0.43942891,1.28711154,0.44016260
-4.79939970,3.96116143,0.47043429,1.93266220,0.00020371,1.01712502,0.02207070,0.43353876,1.28346280,0.43384024
-4.79339670,4.00386882,0.48762144,2.00122087,0.00021715,1.00751186,0.02182141,0.42577473,1.27693531,0.42705796
-4.78739370,4.04642184,0.50601378,2.07302423,0.00023162,0.99619384,0.02158891,0.41629718,1.26751734,0.41980745
-4.78139070,4.08930241,0.52559124,2.14832465,0.00024721,0.98320979,0.02137676,0.40530400,1.25527503,0.41210448
-4.77538769,4.13307582,0.54632331,2.22733945,0.00026401,0.96866292,0.02118858,0.39302435,1.24035305,0.40398914
-4.76938469,4.17836380,0.56816898,2.31023091,0.00028210,0.95271955,0.02102779,0.37971154,1.22297325,0.39552505
-4.76338169,4.22581437,0.59107719,2.39708674,0.00030151,0.93560557,0.02089743,0.36563542,1.20343106,0.38679776
-4.75737869,4.27607043,0.61498817,2.48790244,0.00032225,0.91760092,0.02079994,0.35107455,1.18208986,0.37791215
-4.75137569,4.32973869,0.63983560,2.58256646,0.00034429,0.89903199,0.02073692,0.33630859,1.15937346,0.36898915
-4.74537269,4.38736063,0.66554984,2.68084954,0.00036754,0.88026254,0.02070903,0.32161108,1.13575677,0.36016184
-4.73936968,4.44938736,0.69206214,2.78239886,0.00039188,0.86168320,0.02071580,0.30724305,1.11175506,0.35157115
-4.73336668,4.51615951,0.71930981,2.88673809,0.00041714,0.84370023,0.02075564,0.29344757,1.08791212,0.34336131
-4.72736368,4.58789362,0.74724212,2.99327339,0.00044310,0.82672367,0.02082581,0.28044538,1.06478764,0.33567523
-4.72136068,4.66467543,0.77582676,3.10130587,0.00046950,0.81115552,0.02092246,0.26843184,1.04294419,0.32865004
-4.71535768,4.74646059,0.80505633,3.21004985,0.00049604,0.79737836,0.02104081,0.25757492,1.02293420,0.32241300
-4.70935468,4.83308248,0.83495467,3.31865671,0.00052241,0.78574462,0.02117530,0.24801456,1.00528718,0.31707782
-4.70335168,4.92426644,0.86558226,3.42624290,0.00054824,0.77656707,0.02131980,0.23986292,0.99049759,0.31274153
-4.69734867,5.01964927,0.89704035,3.53192119,0.00057320,0.77011064,0.02146792,0.23320559,0.97901360,0.30948216
-4.69134567,5.11880251,0.92947319,3.63483327,0.00059693,0.76658583,0.02161321,0.22810347,0.97122684,0.30735696
-4.68534267,5.22125756,0.96306785,3.73418197,0.00061910,0.76614390,0.02174948,0.22459511,0.96746348,0.30640153
-4.67933967,5.32653063,0.99805118,3.82926135,0.00063940,0.76887379,0.02187105,0.22269923,0.96797664,0.30662948
-4.67333667,5.43414559,1.03468366,3.91948253,0.00065756,0.77480083,0.02197295,0.22241730,0.97294029,0.30803291
-4.66733367,5.54365242,1.07324986,4.00439372,0.00067338,0.78388713,0.02205112,0.22373586,0.98244459,0.31058335
-4.66133067,5.65463980,1.11404559,4.08369287,0.00068668,0.79603349,0.02210253,0.22662840,0.99649285,0.31423318
-4.65532766,5.76674038,1.15736187,4.15723184,0.00069737,0.81108268,0.02212521,0.23105680,1.01499989,0.31891739
-4.64932466,5.87962776,1.20346626,4.22501137,0.00070541,0.82882379,0.02211830,0.23697208,1.03779208,0.32455563
-4.64332166,5.99300508,1.25258210,4.28716686,0.00071082,0.84899757,0.02208195,0.24431448,1.06460875,0.33105427
