energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.67583792,1.84332794,0.70882962,0.00000000,0.01379378,0.38599963,0.61328442,0.67585720
-5.66983492,1.87576693,0.72182261,0.00000000,0.01362894,0.39428132,0.63090691,0.68424515
-5.66383192,1.91143173,0.73597539,0.00000000,0.01349889,0.40327711,0.64972905,0.69381728
-5.65782891,1.94981734,0.75106902,0.00000000,0.01340444,0.41289347,0.66953796,0.70439955
-5.65182591,1.99033778,0.76685024,0.00000000,0.01334586,0.42302541,0.69008504,0.71578232
-5.64582291,2.03235856,0.78304421,0.00000000,0.01332316,0.43356309,0.71109583,0.72773222
-5.63981991,2.07522946,0.79936744,0.00000000,0.01333636,0.44439829,0.73228049,0.74000422
-5.63381691,2.11831588,0.81554049,0.00000000,0.01338574,0.45543041,0.75334410,0.75235336
-5.62781391,2.16102698,0.83129944,0.00000000,0.01347205,0.46657154,0.77399666,0.76454540
-5.62181091,2.20283945,0.84640603,0.00000000,0.01359665,0.47775040,0.79396218,0.77636609
-5.61580790,2.24331580,0.86065577,0.00000000,0.01376160,0.48891498,0.81298673,0.78762851
-5.60980490,2.28211681,0.87388392,0.00000000,0.01396965,0.50003372,0.83084518,0.79817845
-5.60380190,2.31900782,0.88596934,0.00000000,0.01422420,0.51109537,0.84734665,0.80789778
-5.59779890,2.35385937,0.89683603,0.00000000,0.01452910,0.52210742,0.86233857,0.81670575
-5.59179590,2.38664263,0.90645288,0.00000000,0.01488850,0.53309357,0.87570954,0.82455858
-5.58579290,2.41742058,0.91483154,0.00000000,0.01530654,0.54409030,0.88739101,0.83144761
-5.57978989,2.44633609,0.92202310,0.00000000,0.01578710,0.55514278,0.89735805,0.83739622
-5.57378689,2.47359782,0.92811365,0.00000000,0.01633345,0.56630071,0.90562926,0.84245605
-5.56778389,2.49946538,0.93321935,0.00000000,0.01694798,0.57761410,0.91226605,0.84670271
-5.56178089,2.52423441,0.93748111,0.00000000,0.01763190,0.58912939,0.91737143,0.85023143
-5.55577789,2.54822272,0.94105933,0.00000000,0.01838498,0.60088618,0.92108821,0.85315271
-5.54977489,2.57175790,0.94412887,0.00000000,0.01920542,0.61291464,0.92359683,0.85558828
-5.54377189,2.59516684,0.94687430,0.00000000,0.02008970,0.62523375,0.92511269,0.85766740
-5.53776888,2.61876721,0.94948553,0.00000000,0.02103255,0.63785041,0.92588287,0.85952345
-5.53176588,2.64286075,0.95215384,0.00000000,0.02202699,0.65075920,0.92618233,0.86129081
-5.52576288,2.66772803,0.95506817,0.00000000,0.02306447,0.66394295,0.92630921,0.86310200
-5.51975988,2.69362425,0.95841153,0.00000000,0.02413504,0.67737366,0.92657945,0.86508477
-5.51375688,2.72077546,0.96235748,0.00000000,0.02522757,0.69101378,0.92732046,0.86735919
-5.50775388,2.74937464,0.96706657,0.00000000,0.02633011,0.70481750,0.92886388,0.87003462
-5.50175088,2.77957727,0.97268251,0.00000000,0.02743013,0.71873200,0.93153759,0.87320643
-5.49574787,2.81149595,0.97932819,0.00000000,0.02851487,0.73269823,0.93565697,0.87695260
-5.48974487,2.84519390,0.98710151,0.00000000,0.02957163,0.74665142,0.94151559,0.88133008
-5.48374187,2.88067744,0.99607109,0.00000000,0.03058808,0.76052097,0.94937570,0.88637128
-5.47773887,2.91788765,1.00627194,0.00000000,0.03155247,0.77422985,0.95945873,0.89208065
-5.47173587,2.95669160,1.01770147,0.00000000,0.03245381,0.78769354,0.97193621,0.89843166
-5.46573287,2.99687397,1.03031589,0.00000000,0.03328205,0.80081861,0.98692135,0.90536443
-5.45972986,3.03812945,1.04402732,0.00000000,0.03402811,0.81350120,1.00446192,0.91278420
-5.45372686,3.08005716,1.05870193,0.00000000,0.03468396,0.82562545,1.02453438,0.92056091
-5.44772386,3.12215747,1.07415932,0.00000000,0.03524258,0.83706238,1.04703998,0.92852995
-5.44172086,3.16383228,1.09017327,0.00000000,0.03569797,0.84766911,1.07180272,0.93649435
-5.43571786,3.20438911,1.10647416,0.00000000,0.03604505,0.85728904,1.09856958,0.94422832
-5.42971486,3.24304962,1.12275300,0.00000000,0.03627968,0.86575279,1.12701302,0.95148218
-5.42371186,3.27896249,1.13866711,0.00000000,0.03639861,0.87288035,1.15673567,0.95798849
-5.41770885,3.31122081,1.15384739,0.00000000,0.03639946,0.87848419,1.18727726,0.96346929
-5.41170585,3.33888339,1.16790695,0.00000000,0.03628082,0.88237359,1.21812354,0.96764411
-5.40570285,3.36099949,1.18045084,0.00000000,0.03604227,0.88435984,1.24871696,0.97023842
-5.39969985,3.37663612,1.19108661,0.00000000,0.03568453,0.88426226,1.27846879,0.97099233
-5.39369685,3.38490678,1.19943530,0.00000000,0.03520961,0.88191478,1.30677244,0.96966902
-5.38769385,3.38500058,1.20514243,0.00000000,0.03462097,0.87717269,1.33301742,0.96606265
-5.38169085,3.37621039,1.20788867,0.00000000,0.03392370,0.86991935,1.35660376,0.96000544
-5.37568784,3.35795904,1.20739965,0.00000000,0.03312472,0.86007234,1.37695636,0.95137359
-5.36968484,3.32982213,1.20345474,0.00000000,0.03223284,0.84758897,1.39353891,0.94009191
-5.36368184,3.29154671,1.19589431,0.00000000,0.03125895,0.83247056,1.40586709,0.92613693
-5.35767884,3.24306498,1.18462529,0.00000000,0.03021599,0.81476552,1.41352064,0.90953844
-5.35167584,3.18450229,1.16962485,0.00000000,0.02911890,0.79457078,1.41615399,0.89037942
-5.34567284,3.11617933,1.15094204,0.00000000,0.02798453,0.77203177,1.41350527,0.86879443
-5.33966983,3.03860822,1.12869735,0.00000000,0.02683134,0.74734064,1.40540332,0.84496655
-5.33366683,2.95248286,1.10308029,0.00000000,0.02567917,0.72073294,1.39177259,0.81912294
-5.32766383,2.85866369,1.07434491,0.00000000,0.02454874,0.69248290,1.37263579,0.79152931
-5.32166083,2.75815774,1.04280360,0.00000000,0.02346127,0.66289742,1.34811410,0.76248343
-5.31565783,2.65209434,1.00881925,0.00000000,0.02243783,0.63230902,1.31842499,0.73230781
-5.30965483,2.54169767,0.97279605,0.00000000,0.02149883,0.60106807,1.28387753,0.70134204
-5.30365183,2.42825682,0.93516922,0.00000000,0.02066338,0.56953458,1.24486541,0.66993461
-5.29764882,2.31309445,0.89639390,0.00000000,0.01994871,0.53806976,1.20185771,0.63843483
-5.29164582,2.19753504,0.85693369,0.00000000,0.01936955,0.50702772,1.15538769,0.60718478
-5.28564282,2.08287355,0.81724902,0.00000000,0.01893764,0.47674752,1.10603992,0.57651160
-5.27963982,1.97034554,0.77778577,0.00000000,0.01866126,0.44754584,1.05443605,0.54672030
-5.27363682,1.86109951,0.73896454,0.00000000,0.01854484,0.41971028,1.00121981,0.51808730
-5.26763382,1.75617224,0.70117077,0.00000000,0.01858875,0.39349380,0.94704152,0.49085481
-5.26163082,1.65646788,0.66474621,0.00000000,0.01878911,0.36911002,0.89254288,0.46522622
-5.25562781,1.56274116,0.62998187,0.00000000,0.01913781,0.34672978,0.83834234,0.44136266
-5.24962481,1.47558540,0.59711273,0.00000000,0.01962266,0.32647876,0.78502175,0.41938086
-5.24362181,1.39542551,0.56631450,0.00000000,0.02022760,0.30843645,0.73311469,0.39935226
-5.23761881,1.32251605,0.53770234,0.00000000,0.02093314,0.29263622,0.68309686,0.38130357
-5.23161581,1.25694462,0.51133182,0.00000000,0.02171686,0.27906658,0.63537894,0.36521870
-5.22561281,1.19864010,0.48720182,0.00000000,0.02255400,0.26767363,0.59030202,0.35104201
-5.21960980,1.14738566,0.46525946,0.00000000,0.02341820,0.25836448,0.54813585,0.33868278
-5.21360680,1.10283596,0.44540671,0.00000000,0.02428226,0.25101166,0.50907963,0.32802076
-5.20760380,1.06453787,0.42750844,0.00000000,0.02511887,0.24545839,0.47326538,0.31891267
-5.20160080,1.03195392,0.41140149,0.00000000,0.02590151,0.24152444,0.44076355,0.31119926
-5.19559780,1.00448762,0.39690447,0.00000000,0.02660513,0.23901259,0.41159036,0.30471279
-5.18959480,0.98150970,0.38382770,0.00000000,0.02720694,0.23771532,0.38571652,0.29928458
-5.18359180,0.96238405,0.37198294,0.00000000,0.02768701,0.23742168,0.36307678,0.29475231
-5.17758879,0.94649262,0.36119247,0.00000000,0.02802883,0.23792398,0.34357970,0.29096685
-5.17158579,0.93325799,0.35129701,0.00000000,0.02821970,0.23902414,0.32711709,0.28779815
-5.16558279,0.92216299,0.34216232,0.00000000,0.02825099,0.24053945,0.31357269,0.28514017
-5.15957979,0.91276635,0.33368406,0.00000000,0.02811831,0.24230753,0.30282949,0.28291445
-5.15357679,0.90471399,0.32579072,0.00000000,0.02782142,0.24419028,0.29477547,0.28107230
-5.14757379,0.89774539,0.31844472,0.00000000,0.02736411,0.24607672,0.28930742,0.27959535
-5.14157079,0.89169495,0.31164140,0.00000000,0.02675388,0.24788446,0.28633262,0.27849466
-5.13556778,0.88648835,0.30540626,0.00000000,0.02600152,0.24955992,0.28576861,0.27780823
-5.12956478,0.88213414,0.29979051,0.00000000,0.02512061,0.25107716,0.28754077,0.27759706
-5.12356178,0.87871114,0.29486518,0.00000000,0.02412697,0.25243542,0.29157839,0.27794010
-5.11755878,0.87635226,0.29071420,0.00000000,0.02303802,0.25365551,0.29780910,0.27892799
-5.11155578,0.87522554,0.28742674,0.00000000,0.02187218,0.25477513,0.30615245,0.28065615
-5.10555278,0.87551358,0.28508925,0.00000000,0.02064826,0.25584359,0.31651288,0.28321741
-5.09954977,0.87739211,0.28377755,0.00000000,0.01938493,0.25691586,0.32877266,0.28669442
-5.09354677,0.88100914,0.28354938,0.00000000,0.01810015,0.25804660,0.34278541,0.29115237
-5.08754377,0.88646538,0.28443778,0.00000000,0.01681081,0.25928422,0.35837058,0.29663213
-5.08154077,0.89379729,0.28644557,0.00000000,0.01553233,0.26066553,0.37530939,0.30314433
-5.07553777,0.90296335,0.28954125,0.00000000,0.01427844,0.26221098,0.39334267,0.31066450
-5.06953477,0.91383449,0.29365637,0.00000000,0.01306099,0.26392113,0.41217081,0.31912963
-5.06353177,0.92618905,0.29868477,0.00000000,0.01188988,0.26577415,0.43145606,0.32843634
-5.05752876,0.93971270,0.30448338,0.00000000,0.01077304,0.26772485,0.45082712,0.33844070
-5.05152576,0.95400334,0.31087487,0.00000000,0.00971651,0.26970503,0.46988612,0.34895993
-5.04552276,0.96858082,0.31765185,0.00000000,0.00872455,0.27162537,0.48821754,0.35977583
-5.03951976,0.98290104,0.32458261,0.00000000,0.00779978,0.27337855,0.50539892,0.37063994
-5.03351676,0.99637395,0.33141798,0.00000000,0.00694339,0.27484362,0.52101282,0.38128023
-5.02751376,1.00838444,0.33789926,0.00000000,0.00615534,0.27589132,0.53465957,0.39140919
-5.02151076,1.01831534,0.34376669,0.00000000,0.00543456,0.27639004,0.54597010,0.40073281
-5.01550775,1.02557141,0.34876831,0.00000000,0.00477915,0.27621217,0.55461849,0.40896038
-5.00950475,1.02960328,0.35266862,0.00000000,0.00418661,0.27524051,0.56033339,0.41581448
-5.00350175,1.02993016,0.35525695,0.00000000,0.00365401,0.27337440,0.56290798,0.42104089
-4.99749875,1.02616045,0.35635502,0.00000000,0.00317814,0.27053526,0.56220787,0.42441793
-4.99149575,1.01800933,0.35582340,0.00000000,0.00275568,0.26667135,0.55817673,0.42576492
-4.98549275,1.00531257,0.35356676,0.00000000,0.00238335,0.26176149,0.55083926,0.42494928
-4.97948974,0.98803609,0.34953756,0.00000000,0.00205800,0.25581767,0.54030151,0.42189213
-4.97348674,0.96628109,0.34373817,0.00000000,0.00177673,0.24888635,0.52674865,0.41657204
-4.96748374,0.94028450,0.33622134,0.00000000,0.00153699,0.24104870,0.51044021,0.40902687
-4.96148074,0.91041520,0.32708901,0.00000000,0.00133668,0.23241957,0.49170322,0.39935361
-4.95547774,0.87716621,0.31648972,0.00000000,0.00117421,0.22314560,0.47092371,0.38770633
-4.94947474,0.84114359,0.30461456,0.00000000,0.00104862,0.21340245,0.44853685,0.37429238
-4.94347174,0.80305264,0.29169210,0.00000000,0.00095961,0.20339150,0.42501647,0.35936698
-4.93746873,0.76368240,0.27798243,0.00000000,0.00090767,0.19333617,0.40086435,0.34322661
-4.93146573,0.72388902,0.26377068,0.00000000,0.00089416,0.18347821,0.37659992,0.32620140
-4.92546273,0.68457918,0.24936017,0.00000000,0.00092134,0.17407406,0.35275061,0.30864703
-4.91945973,0.64669391,0.23506569,0.00000000,0.00099247,0.16539154,0.32984346,0.29093630
-4.91345673,0.61119372,0.22120689,0.00000000,0.00111190,0.15770705,0.30839814,0.27345088
-4.90745373,0.57904534,0.20810220,0.00000000,0.00128506,0.15130322,0.28892149,0.25657340
-4.90145073,0.55121038,0.19606325,0.00000000,0.00151852,0.14646724,0.27190365,0.24068018
-4.89544772,0.52863584,0.18539007,0.00000000,0.00182001,0.14348962,0.25781574,0.22613467
-4.88944472,0.51224655,0.17636685,0.00000000,0.00219834,0.14266343,0.24710877,0.21328186
-4.88344172,0.50293888,0.16925848,0.00000000,0.00266333,0.14428374,0.24021345,0.20244343
-4.87743872,0.50157550,0.16430761,0.00000000,0.00322576,0.14864706,0.23754058,0.19391384
-4.87143572,0.50898032,0.16173216,0.00000000,0.00389708,0.15605053,0.23948161,0.18795703
-4.86543272,0.52593308,0.16172318,0.00000000,0.00468926,0.16679058,0.24640863,0.18480374
-4.85942971,0.55316273,0.16444294,0.00000000,0.00561447,0.18116072,0.25867365,0.18464923
-4.85342671,0.59133908,0.17002286,0.00000000,0.00668471,0.19944825,0.27660649,0.18765115
-4.84742371,0.64106196,0.17856159,0.00000000,0.00791139,0.22192956,0.30051106,0.19392760
-4.84142071,0.70284771,0.19012273,0.00000000,0.00930485,0.24886395,0.33065966,0.20355501
-4.83541771,0.77711266,0.20473244,0.00000000,0.01087388,0.28048590,0.36728523,0.21656602
-4.82941471,0.86415382,0.22237683,0.00000000,0.01262512,0.31699566,0.41057164,0.23294717
-4.82341171,0.96412702,0.24299934,0.00000000,0.01456252,0.35854851,0.46064198,0.25263659
-4.81740870,1.07702335,0.26649806,0.00000000,0.01668678,0.40524279,0.51754546,0.27552165
-4.81140570,1.20264479,0.29272336,0.00000000,0.01899484,0.45710725,0.58124328,0.30143703
-4.80540270,1.34058031,0.32147606,0.00000000,0.02147940,0.51408813,0.65159412,0.33016309
-4.79939970,1.49018386,0.35250624,0.00000000,0.02412855,0.57603674,0.72834020,0.36142516
-4.79339670,1.65055602,0.38551311,0.00000000,0.02692548,0.64269809,0.81109464,0.39489377
-4.78739370,1.82053077,0.42014623,0.00000000,0.02984838,0.71370167,0.89933121,0.43018622
-4.78139070,1.99866925,0.45600810,0.00000000,0.03287048,0.78855473,0.99237732,0.46686972
-4.77538769,2.18326183,0.49265856,0.00000000,0.03596022,0.86663929,1.08941124,0.50446621
-4.76938469,2.37233982,0.52962081,0.00000000,0.03908166,0.94721317,1.18946427,0.54245915
-4.76338169,2.56369768,0.56638940,0.00000000,0.04219507,1.02941576,1.29142848,0.58030205
-4.75737869,2.75492603,0.60243979,0.00000000,0.04525769,1.11227887,1.39407054,0.61742889
-4.75137569,2.94345548,0.63723952,0.00000000,0.04822466,1.19474265,1.49605152,0.65326612
-4.74537269,3.12661048,0.67026064,0.00000000,0.05105006,1.27567651,1.59595276,0.68724599
-4.73936968,3.30167184,0.70099304,0.00000000,0.05368814,1.35390454,1.69230699,0.71882083
-4.73336668,3.46594619,0.72895820,0.00000000,0.05609455,1.42823482,1.78363420,0.74747777
-4.72736368,3.61683983,0.75372297,0.00000000,0.05822760,1.49749151,1.86848086,0.77275340
-4.72136068,3.75193432,0.77491277,0.00000000,0.06004951,1.56054859,1.94546124,0.79424787
-4.71535768,3.86906071,0.79222366,0.00000000,0.06152761,1.61636387,2.01329926,0.81163772
-4.70935468,3.96636918,0.80543284,0.00000000,0.06263534,1.66401183,2.07086901,0.82468703
-4.70335168,4.04239106,0.81440709,0.00000000,0.06335316,1.70271382,2.11723241,0.83325639
-4.69734867,4.09609029,0.81910868,0.00000000,0.06366923,1.73186409,2.15167214,0.83730912
-4.69134567,4.12690177,0.81959863,0.00000000,0.06357980,1.75105059,2.17371833,0.83691471
-4.68534267,4.13475483,0.81603693,0.00000000,0.06308940,1.76006930,2.18316778,0.83224909
-4.67933967,4.12008036,0.80867989,0.00000000,0.06221078,1.75893149,2.18009468,0.82359168
-4.67333667,4.08380113,0.79787443,0.00000000,0.06096451,1.74786346,2.16485217,0.81131949
-4.66733367,4.02730570,0.78404972,0.00000000,0.05937839,1.72729871,2.13806455,0.79589826
-4.66133067,3.95240673,0.76770642,0.00000000,0.05748662,1.69786291,2.10061046,0.77787101
-4.65532766,3.86128566,0.74940373,0.00000000,0.05532882,1.66035236,2.05359744,0.75784463
-4.64932466,3.75642589,0.72974504,0.00000000,0.05294880,1.61570694,1.99832918,0.73647463
-4.64332166,3.64053760,0.70936241,0.00000000,0.05039336,1.56497877,1.93626643,0.71444891
-4.63731866,3.51647703,0.68890056,0.00000000,0.04771094,1.50929802,1.86898353,0.69247098
-4.63131566,3.38716378,0.66900090,0.00000000,0.04495037,1.44983747,1.79812193,0.67124309
-4.62531266,3.25549910,0.65028608,0.00000000,0.04215953,1.38777709,1.72534280,0.65144998
-4.61930965,3.12428846,0.63334550,0.00000000,0.03938425,1.32427040,1.65228029,0.63374354
-4.61330665,2.99617084,0.61872225,0.00000000,0.03666725,1.26041354,1.58049731,0.61872880
-4.60730365,2.87355703,0.60690172,0.00000000,0.03404728,1.19721836,1.51144511,0.60695159
-4.60130065,2.75857855,0.59830220,0.00000000,0.03155840,1.13559017,1.44642812,0.59888811
-4.59529765,2.65304828,0.59326748,0.00000000,0.02922950,1.07631076,1.38657488,0.59493647
-4.58929465,2.55843321,0.59206171,0.00000000,0.02708403,1.02002682,1.33281579,0.59541025
-4.58329165,2.47583927,0.59486633,0.00000000,0.02513983,0.96724374,1.28586803,0.60053419
-4.57728864,2.40600770,0.60177911,0.00000000,0.02340928,0.91832460,1.24622774,0.61044182
-4.57128564,2.34932201,0.61281517,0.00000000,0.02189950,0.87349374,1.21416928,0.62517502
-4.56528264,2.30582430,0.62790978,0.00000000,0.02061279,0.83284437,1.18975107,0.64468528
-4.55927964,2.27523956,0.64692279,0.00000000,0.01954710,0.79634946,1.17282757,0.66883669
-4.55327664,2.25700645,0.66964448,0.00000000,0.01869669,0.76387526,1.16306646,0.69741038
-4.54727364,2.25031318,0.69580270,0.00000000,0.01805279,0.73519657,1.15997033,0.73011036
-4.54127064,2.25413694,0.72507100,0.00000000,0.01760435,0.71001315,1.16290193,0.76657066
-4.53526763,2.26728579,0.75707765,0.00000000,0.01733878,0.68796673,1.17111202,0.80636367
-4.52926463,2.28844173,0.79141533,0.00000000,0.01724267,0.66865783,1.18376897,0.84900946
-4.52326163,2.31620408,0.82765135,0.00000000,0.01730256,0.65166229,1.19998916,0.89398627
-4.51725863,2.34913234,0.86533824,0.00000000,0.01750560,0.63654691,1.21886735,0.94074171
-4.51125563,2.38578769,0.90402442,0.00000000,0.01784018,0.62288402,1.23950621,0.98870479
-4.50525263,2.42477262,0.94326496,0.00000000,0.01829646,0.61026487,1.26104432,1.03729850
-4.49924962,2.46476798,0.98263206,0.00000000,0.01886689,0.59831150,1.28268177,1.08595276
-4.49324662,2.50456692,1.02172510,0.00000000,0.01954658,0.58668720,1.30370298,1.13411747
-4.48724362,2.54310507,1.06018004,0.00000000,0.02033355,0.57510531,1.32349607,1.18127524
-4.48124062,2.57948637,1.09767779,0.00000000,0.02122898,0.56333626,1.34156822,1.22695372
-4.47523762,2.61300401,1.13395150,0.00000000,0.02223722,0.55121296,1.35755684,1.27073674
-4.46923462,2.64315567,1.16879222,0.00000000,0.02336578,0.53863420,1.37123616,1.31227424
-4.46323162,2.66965277,1.20205290,0.00000000,0.02462512,0.52556624,1.38251905,1.35129030
-4.45722861,2.69242306,1.23365036,0.00000000,0.02602840,0.51204233,1.39145409,1.38758896
-4.45122561,2.71160632,1.26356510,0.00000000,0.02759099,0.49816035,1.39821802,1.42105759
-4.44522261,2.72754306,1.29183879,0.00000000,0.02933000,0.48407839,1.40310369,1.45166737
-4.43921961,2.74075613,1.31856943,0.00000000,0.03126354,0.47000853,1.40650406,1.47947096
-4.43321661,2.75192585,1.34390420,0.00000000,0.03340998,0.45620873,1.40889257,1.50459703
-4.42721361,2.76185901,1.36803026,0.00000000,0.03578706,0.44297326,1.41080072,1.52724204
-4.42121061,2.77145279,1.39116355,0.00000000,0.03841094,0.43062173,1.41279359,1.54765930
-4.41520760,2.78165477,1.41353632,0.00000000,0.04129519,0.41948707,1.41544403,1.56614584
-4.40920460,2.79342024,1.43538349,0.00000000,0.04444978,0.40990292,1.41930661,1.58302745
-4.40320160,2.80766857,1.45692873,0.00000000,0.04788007,0.40219066,1.42489223,1.59864261
-4.39719860,2.82524022,1.47837056,0.00000000,0.05158588,0.39664661,1.43264433,1.61332599
-4.39119560,2.84685600,1.49986939,0.00000000,0.05556060,0.39352985,1.44291753,1.62739209
-4.38519260,2.87308046,1.52153591,0.00000000,0.05979053,0.39305097,1.45595975,1.64111994
-4.37918959,2.90429069,1.54342143,0.00000000,0.06425433,0.39536235,1.47189824,1.65473938
-4.37318659,2.94065200,1.56551069,0.00000000,0.06892272,0.40055008,1.49073027,1.66841958
-4.36718359,2.98210159,1.58771754,0.00000000,0.07375842,0.40862820,1.51231881,1.68226021
-4.36118059,3.02834070,1.60988356,0.00000000,0.07871640,0.41953509,1.53639338,1.69628570
-4.35517759,3.07883584,1.63177986,0.00000000,0.08374436,0.43313257,1.56255606,1.71044267
-4.34917459,3.13282907,1.65311195,0.00000000,0.08878354,0.44920754,1.59029248,1.72460062
-4.34317159,3.18935673,1.67352738,0.00000000,0.09376981,0.46747632,1.61898735,1.73855576
-4.33716858,3.24727615,1.69262586,0.00000000,0.09863497,0.48759146,1.64794397,1.75203758
-4.33116558,3.30529913,1.70997149,0.00000000,0.10330831,0.50915096,1.67640698,1.76471801
-4.32516258,3.36203090,1.72510630,0.00000000,0.10771831,0.53170945,1.70358741,1.77622251
-4.31915958,3.41601308,1.73756489,0.00000000,0.11179446,0.55479112,1.72868930,1.78614267
-4.31315658,3.46576904,1.74688926,0.00000000,0.11546913,0.57790386,1.75093655,1.79404970
-4.30715358,3.50984983,1.75264341,0.00000000,0.11867941,0.60055407,1.76959937,1.79950840
