energy_ev,total_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.84992496,3.97204722,1.41951319,2.02901897,0.06590603,1.03808322,1.39676126,0.00000000
-5.84392196,4.03909052,1.42399736,2.13610435,0.06174667,1.01317840,1.49376963,0.00000000
-5.83791896,4.13440764,1.44312690,2.26006408,0.05773805,0.99308769,1.60195624,0.00000000
-5.83191596,4.25846813,1.47823204,2.40031743,0.05391761,0.97836624,1.72108894,0.00000000
-5.82591296,4.41138707,1.53053747,2.55603052,0.05032094,0.96952815,1.85074830,0.00000000
-5.81990995,4.59290745,1.60113676,2.72611928,0.04698131,0.96703487,1.99032651,0.00000000
-5.81390695,4.80239117,1.69096600,2.90926041,0.04392910,0.97128363,2.13903268,0.00000000
-5.80790395,5.03881923,1.80077673,3.10391081,0.04119137,0.98259639,2.29590467,0.00000000
-5.80190095,5.30080145,1.93110850,3.30833521,0.03879130,1.00120960,2.45982726,0.00000000
-5.79589795,5.58659525,2.08226137,3.52064137,0.03674780,1.02726488,2.62955592,0.00000000
-5.78989495,5.89413278,2.25426894,3.73882164,0.03507506,1.06080107,2.80374533,0.00000000
-5.78389195,6.22105518,2.44687264,3.96079932,0.03378221,1.10174785,2.98098135,0.00000000
-5.77788894,6.56475231,2.65949806,4.18447787,0.03287305,1.14992110,3.15981488,0.00000000
-5.77188594,6.92240622,2.89123444,4.40779057,0.03234582,1.20502027,3.33879599,0.00000000
-5.76588294,7.29103624,3.14081844,4.62874845,0.03219319,1.26662789,3.51650661,0.00000000
-5.75987994,7.66754394,3.40662332,4.84548399,0.03240219,1.33421133,3.69159012,0.00000000
-5.75387694,8.04875603,3.68665486,5.05628851,0.03295441,1.40712701,3.86277635,0.00000000
-5.74787394,8.43146373,3.97855525,5.25964123,0.03382623,1.48462691,4.02890081,0.00000000
-5.74187094,8.81245751,4.27961579,5.45422872,0.03498924,1.56586757,4.18891722,0.00000000
-5.73586793,9.18855652,4.58679953,5.63895379,0.03641073,1.64992145,4.34190304,0.00000000
-5.72986493,9.55663240,4.89677418,5.81293347,0.03805435,1.73579042,4.48705785,0.00000000
-5.72386193,9.91362792,5.20595560,5.97548659,0.03988083,1.82242139,4.62369516,0.00000000
-5.71785893,10.25657096,5.51056157,6.12611186,0.04184885,1.90872360,4.75122846,0.00000000
-5.71185593,10.58258504,5.80667519,6.26445799,0.04391590,1.99358741,4.86915284,0.00000000
-5.70585293,10.88889761,6.09031670,6.39028796,0.04603923,2.07590401,4.97702361,0.00000000
-5.69984992,11.17284746,6.35752204,6.50343979,0.04817680,2.15458572,5.07443373,0.00000000
-5.69384692,11.43189282,6.60442614,6.60378640,0.05028824,2.22858622,5.16099186,0.00000000
-5.68784392,11.66362135,6.82734839,6.69119714,0.05233565,2.29692023,5.23630262,0.00000000
-5.68184092,11.86576300,7.02287764,6.76550371,0.05428444,2.35868205,5.29995083,0.00000000
-5.67583792,12.03620673,7.18795394,6.82647244,0.05610395,2.41306239,5.35149098,0.00000000
-5.66983492,12.17302117,7.31994390,6.87378504,0.05776801,2.45936298,5.39044281,0.00000000
-5.66383192,12.27447946,7.41670729,6.90702907,0.05925524,2.49700858,5.41629382,0.00000000
-5.65782891,12.33908764,7.47665203,6.92569887,0.06054929,2.52555595,5.42850855,0.00000000
-5.65182591,12.36561602,7.49877578,6.92920721,0.06163885,2.54469976,5.42654462,0.00000000
-5.64582291,12.35313220,7.48269234,6.91690708,0.06251745,2.55427516,5.40987456,0.00000000
-5.63981991,12.30103467,7.42864208,6.88812265,0.06318325,2.55425726,5.37801249,0.00000000
-5.63381691,12.20908530,7.33748588,6.84218778,0.06363858,2.54475765,5.33054415,0.00000000
-5.62781391,12.07743928,7.21068303,6.77849009,0.06388947,2.52601836,5.26715870,0.00000000
-5.62181091,11.90667096,7.05025395,6.69651815,0.06394512,2.49840367,5.18768039,0.00000000
-5.61580790,11.69779415,6.85872941,6.59590947,0.06381734,2.46239032,5.09209852,0.00000000
-5.60980490,11.45227550,6.63908811,6.47649650,0.06352005,2.41855661,4.98059368,0.00000000
-5.60380190,11.17204005,6.39468515,6.33834837,0.06306882,2.36757106,4.85355892,0.00000000
-5.59779890,10.85946796,6.12917403,6.18180584,0.06248053,2.31018102,4.71161441,0.00000000
-5.59179590,10.51738194,5.84642489,6.00750780,0.06177312,2.24720166,4.55561458,0.00000000
-5.58579290,10.14902505,5.55044179,5.81640754,0.06096547,2.17950566,4.38664720,0.00000000
-5.57978989,9.75802903,5.24528154,5.60977801,0.06007740,2.10801382,4.20602403,0.00000000
-5.57378689,9.34837322,4.93497647,5.38920536,0.05912979,2.03368646,4.01526326,0.00000000
-5.56778389,8.92433485,4.62346292,5.15657101,0.05814473,1.95751567,3.81606442,0.00000000
-5.56178089,8.49043144,4.31451712,4.91402269,0.05714581,1.88051800,3.61027637,0.00000000
-5.55577789,8.05135626,4.01169947,4.66393567,0.05615835,1.80372739,3.39986002,0.00000000
-5.54977489,7.61190828,3.71830772,4.40886561,0.05520963,1.72818785,3.18684679,0.00000000
-5.54377189,7.17691775,3.43733934,4.15149490,0.05432905,1.65494538,2.97329480,0.00000000
-5.53776888,6.75116915,3.17146285,3.89457454,0.05354817,1.58503894,2.76124424,0.00000000
-5.53176588,6.33932295,2.92299745,3.64086376,0.05290062,1.51948989,2.55267373,0.00000000
-5.52576288,5.94583791,2.69390035,3.39306954,0.05242184,1.45928977,2.34945912,0.00000000
-5.51975988,5.57489557,2.48576083,3.15378824,0.05214863,1.40538640,2.15333631,0.00000000
-5.51375688,5.23032860,2.29979999,2.92545109,0.05211850,1.35866808,1.96586911,0.00000000
-5.50775388,4.91555443,2.13687532,2.71027525,0.05236889,1.31994654,1.78842311,0.00000000
-5.50175088,4.63351588,1.99748923,2.51022174,0.05293619,1.28993862,1.62214616,0.00000000
-5.49574787,4.38662980,1.88180065,2.32696128,0.05385469,1.26924758,1.46795572,0.00000000
-5.48974487,4.17674515,1.78963935,2.16184834,0.05515537,1.25834458,1.32653307,0.00000000
-5.48374187,4.00511130,1.72052241,2.01590395,0.05686475,1.25755104,1.19832410,0.00000000
-5.47773887,3.87235735,1.67367261,1.88980688,0.05900370,1.26702303,1.08354607,0.00000000
-5.47173587,3.77848290,1.64803883,1.78389286,0.06158638,1.28673817,0.98219960,0.00000000
-5.46573287,3.72286064,1.64231826,1.69816127,0.06461920,1.31648606,0.89408513,0.00000000
-5.45972986,3.70425059,1.65498061,1.63228827,0.06810010,1.35586297,0.81882272,0.00000000
-5.45372686,3.72082583,1.68429453,1.58564570,0.07201791,1.40427112,0.75587423,0.00000000
-5.44772386,3.77020923,1.72835606,1.55732454,0.07635199,1.46092325,0.70456704,0.00000000
-5.44172086,3.84952037,1.78511936,1.54616219,0.08107220,1.52485237,0.66411822,0.00000000
-5.43571786,3.95543180,1.85242942,1.55077254,0.08613902,1.59492688,0.63365849,0.00000000
-5.42971486,4.08423350,1.92805654,1.56957814,0.09150402,1.66987075,0.61225529,0.00000000
-5.42371186,4.23190440,2.00973229,1.60084369,0.09711063,1.74828820,0.59893439,0.00000000
-5.41770885,4.39418940,2.09518625,1.64271050,0.10289506,1.82869253,0.59269980,0.00000000
-5.41170585,4.56668076,2.18218311,1.69323130,0.10878750,1.90953802,0.59255166,0.00000000
-5.40570285,4.74490217,2.26855917,1.75040522,0.11471360,1.98925425,0.59750212,0.00000000
-5.39969985,4.92439412,2.35225776,1.81221270,0.12059600,2.06628171,0.60658924,0.00000000
-5.39369685,5.10079906,2.43136259,1.87665002,0.12635607,2.13910783,0.61888908,0.00000000
-5.38769385,5.26994493,2.50412857,1.94176343,0.13191575,2.20630234,0.63352608,0.00000000
-5.38169085,5.42792559,2.56900921,2.00568252,0.13719951,2.26655103,0.64968214,0.00000000
-5.37568784,5.57117658,2.62468025,2.06665257,0.14213622,2.31868702,0.66660443,0.00000000
-5.36968484,5.69654510,2.67005916,2.12306558,0.14666114,2.36171872,0.68361228,0.00000000
-5.36368184,5.80135254,2.70432001,2.17348931,0.15071778,2.39485370,0.70010328,0.00000000
-5.35767884,5.88344824,2.72690374,2.21669399,0.15425972,2.41751796,0.71555857,0.00000000
-5.35167584,5.94125328,2.73752377,2.25167565,0.15725218,2.42937005,0.72954756,0.00000000
-5.34567284,5.97379281,2.73616677,2.27767570,0.15967348,2.43030959,0.74173166,0.00000000
-5.33966983,5.98071586,2.72308890,2.29419557,0.16151614,2.42048006,0.75186724,0.00000000
-5.33366683,5.96230144,2.69880751,2.30100588,0.16278773,2.40026559,0.75980739,0.00000000
-5.32766383,5.91945025,2.66408837,2.29814932,0.16351127,2.37028181,0.76550217,0.00000000
-5.32166083,5.85366116,2.61992866,2.28593661,0.16372519,2.33136076,0.76899729,0.00000000
-5.31565783,5.76699243,2.56753573,2.26493532,0.16348287,2.28453019,0.77043078,0.00000000
-5.30965483,5.66200780,2.50830183,2.23595112,0.16285158,2.23098758,0.77002742,0.00000000
-5.30365183,5.54170806,2.44377493,2.20000201,0.16191093,2.17206940,0.76809083,0.00000000
-5.29764882,5.40944934,2.37562579,2.15828563,0.16075082,2.10921629,0.76499315,0.00000000
-5.29164582,5.26885005,2.30561166,2.11214072,0.15946888,2.04393499,0.76116224,0.00000000
-5.28564282,5.12368854,2.23553683,2.06300374,0.15816748,1.97775796,0.75706673,0.00000000
-5.27963982,4.97779464,2.16721079,2.01236221,0.15695037,1.91220186,0.75319913,0.00000000
-5.27363682,4.83493813,2.10240446,1.96170618,0.15591916,1.84872602,0.75005743,0.00000000
-5.26763382,4.69871800,2.04280552,1.91248001,0.15516959,1.78869218,0.74812593,0.00000000
-5.26163082,4.57245615,1.98997374,1.86603599,0.15478785,1.73332685,0.74785569,0.00000000
-5.25562781,4.45909956,1.94529766,1.82359201,0.15484716,1.68368750,0.74964565,0.00000000
-5.24962481,4.36113447,1.90995374,1.78619482,0.15540456,1.64063382,0.75382491,0.00000000
-5.24362181,4.28051610,1.88486945,1.75469049,0.15649829,1.60480514,0.76063726,0.00000000
-5.23761881,4.21861664,1.87069182,1.72970338,0.15814573,1.57660478,0.77022833,0.00000000
-5.23161581,4.17619369,1.86776257,1.71162437,0.16034209,1.55619213,0.78263635,0.00000000
-5.22561281,4.15338059,1.87610122,1.70060879,0.16305994,1.54348266,0.79778675,0.00000000
-5.21960980,4.14969898,1.89539724,1.69658408,0.16624953,1.53815607,0.81549114,0.00000000
-5.21360680,4.16409303,1.92501190,1.69926654,0.16984010,1.53967219,0.83545070,0.00000000
-5.20760380,4.19498407,1.96399033,1.70818619,0.17374192,1.54729409,0.85726404,0.00000000
-5.20160080,4.24034288,2.01108394,1.72271850,0.17784918,1.56011756,0.88043923,0.00000000
-5.19559780,4.29777673,2.06478266,1.74212102,0.18204352,1.57710573,0.90440957,0.00000000
-5.18959480,4.36462702,2.12335647,1.76557307,0.18619807,1.59712742,0.92855245,0.00000000
-5.18359180,4.43807338,2.18490480,1.79221639,0.19018186,1.61899780,0.95221057,0.00000000
-5.17758879,4.51523932,2.24741241,1.82119445,0.19386437,1.64151953,0.97471457,0.00000000
-5.17158579,4.59329491,2.30880972,1.85168855,0.19712009,1.66352293,0.99540612,0.00000000
-5.16558279,4.66955200,2.36703546,1.88294870,0.19983285,1.68390338,1.01366047,0.00000000
-5.15957979,4.74154779,2.42009923,1.91431787,0.20189963,1.70165465,1.02890752,0.00000000
-5.15357679,4.80711347,2.46614174,1.94524842,0.20323401,1.71589686,1.04065043,0.00000000
-5.14757379,4.86442531,2.50349019,1.97531013,0.20376869,1.72589809,1.04848117,0.00000000
-5.14157079,4.91203658,2.53070677,2.00418963,0.20345734,1.73108895,1.05209216,0.00000000
-5.13556778,4.94888972,2.54662833,2.03168161,0.20227558,1.73106999,1.05128389,0.00000000
-5.12956478,4.97430938,2.55039584,2.05767286,0.20022102,1.72561171,1.04596800,0.00000000
-5.12356178,4.98797764,2.54147245,2.08212021,0.19731250,1.71464783,1.03616616,0.00000000
-5.11755878,4.98989411,2.51964990,2.10502432,0.19358857,1.69826244,1.02200468,0.00000000
-5.11155578,4.98032409,2.48504317,2.12640116,0.18910523,1.67667203,1.00370559,0.00000000
-5.10555278,4.95973852,2.43807402,2.14625328,0.18393320,1.65020362,0.98157449,0.00000000
-5.09954977,4.92874996,2.37944461,2.16454308,0.17815477,1.61927040,0.95598624,0.00000000
-5.09354677,4.88804886,2.31010262,2.18116997,0.17186044,1.58434618,0.92736895,0.00000000
-5.08754377,4.83834411,2.23119998,2.19595314,0.16514548,1.54594024,0.89618752,0.00000000
-5.08154077,4.78031157,2.14404710,2.20862148,0.15810668,1.50457367,0.86292718,0.00000000
-5.07553777,4.71455345,2.05006499,2.21881130,0.15083925,1.46075850,0.82807823,0.00000000
-5.06953477,4.64157086,1.95073756,2.22607248,0.14343417,1.41498046,0.79212229,0.00000000
-5.06353177,4.56175065,1.84756592,2.22988277,0.13597599,1.36768594,0.75552095,0.00000000
-5.05752876,4.47536686,1.74202685,2.22966967,0.12854114,1.31927372,0.71870688,0.00000000
-5.05152576,4.38259604,1.63553676,2.22483862,0.12119685,1.27009122,0.68207796,0.00000000
-5.04552276,4.28354481,1.52942217,2.21480600,0.11400059,1.22043533,0.64599422,0.00000000
-5.03951976,4.17828731,1.42489764,2.19903512,0.10700001,1.17055708,0.61077751,0.00000000
-5.03351676,4.06690966,1.32305119,2.17707297,0.10023345,1.12066969,0.57671375,0.00000000
-5.02751376,3.94955797,1.22483703,2.14858575,0.09373070,1.07095902,0.54405717,0.00000000
-5.02151076,3.82648661,1.13107521,2.11339108,0.08751418,1.02159553,0.51303623,0.00000000
-5.01550775,3.69810328,1.04245715,2.07148495,0.08160026,0.97274689,0.48386043,0.00000000
-5.00950475,3.56500782,0.95955605,2.02306205,0.07600064,0.92459015,0.45672770,0.00000000
-5.00350175,3.42802227,0.88284093,1.96852802,0.07072387,0.87732291,0.43183160,0.00000000
-4.99749875,3.28821008,0.81269295,1.90850327,0.06577664,0.83117254,0.40936778,0.00000000
-4.99149575,3.14688333,0.74942272,1.84381772,0.06116502,0.78640313,0.38953942,0.00000000
-4.98549275,3.00559722,0.69328740,1.77549695,0.05689547,0.74331973,0.37256104,0.00000000
-4.97948974,2.86613232,0.64450648,1.70474034,0.05297564,0.70226973,0.35866055,0.00000000
-4.97348674,2.73046504,0.60327533,1.63289206,0.04941481,0.66364139,0.34807925,0.00000000
-4.96748374,2.60072803,0.56977580,1.56140645,0.04622424,0.62785972,0.34106970,0.00000000
-4.96148074,2.47916209,0.54418351,1.49180902,0.04341710,0.59537992,0.33789158,0.00000000
-4.95547774,2.36806187,0.52667131,1.42565493,0.04100830,0.56667880,0.33880553,0.00000000
-4.94947474,2.26971755,0.51740921,1.36448644,0.03901401,0.54224463,0.34406523,0.00000000
-4.94347174,2.18635478,0.51656069,1.30979089,0.03745110,0.52256587,0.35390797,0.00000000
-4.93746873,2.12007513,0.52427571,1.26296077,0.03633643,0.50811920,0.36854417,0.00000000
-4.93146573,2.07279914,0.54068114,1.22525696,0.03568604,0.49935737,0.38814604,0.00000000
-4.92546273,2.04621355,0.56586893,1.19777635,0.03551430,0.49669718,0.41283604,0.00000000
-4.91945973,2.04172449,0.59988288,1.18142454,0.03583305,0.50050809,0.44267552,0.00000000
-4.91345673,2.06041761,0.64270472,1.17689425,0.03665082,0.51110152,0.47765402,0.00000000
-4.90745373,2.10302622,0.69424029,1.18464973,0.03797199,0.52872137,0.51767977,0.00000000
-4.90145073,2.16990798,0.75430657,1.20491741,0.03979615,0.55353573,0.56257187,0.00000000
-4.89544772,2.26103068,0.82262046,1.23768274,0.04211751,0.58563008,0.61205461,0.00000000
-4.88944472,2.37596718,0.89878976,1.28269306,0.04492445,0.62500209,0.66575434,0.00000000
-4.88344172,2.51389958,0.98230728,1.33946617,0.04819921,0.67155807,0.72319922,0.00000000
-4.87743872,2.67363245,1.07254835,1.40730438,0.05191774,0.72511125,0.78382207,0.00000000
-4.87143572,2.85361484,1.16877214,1.48531344,0.05604973,0.78538184,0.84696660,0.00000000
-4.86543272,3.05197059,1.27012712,1.57242587,0.06055879,0.85199914,0.91189684,0.00000000
-4.85942971,3.26653624,1.37566052,1.66742822,0.06540287,0.92450541,0.97780985,0.00000000
-4.85342671,3.49490595,1.48433173,1.76899137,0.07053477,1.00236193,1.04385134,0.00000000
-4.84742371,3.73448232,1.59502928,1.87570346,0.07590293,1.08495677,1.10913380,0.00000000
-4.84142071,3.98253212,1.70659100,1.98610448,0.08145228,1.17161459,1.17275674,0.00000000
-4.83541771,4.23624553,1.81782642,2.09872168,0.08712533,1.26160817,1.23382823,0.00000000
-4.82941471,4.49279760,1.92754108,2.21210506,0.09286333,1.35417143,1.29148707,0.00000000
-4.82341171,4.74941016,2.03456139,2.32486190,0.09860757,1.44851393,1.34492488,0.00000000
-4.81740870,5.00341270,2.13775959,2.43568935,0.10430068,1.54383630,1.39340708,0.00000000
-4.81140570,5.25230028,2.23607760,2.54340427,0.10988805,1.63934636,1.43629212,0.00000000
-4.80540270,5.49378671,2.32854906,2.64696923,0.11531914,1.73427546,1.47304810,0.00000000
-4.79939970,5.72585148,2.41431868,2.74551389,0.12054877,1.82789447,1.50326617,0.00000000
-4.79339670,5.94677844,2.49265840,2.83835099,0.12553831,1.91952901,1.52667002,0.00000000
-4.78739370,6.15518516,2.56297965,2.92498637,0.13025664,2.00857316,1.54312132,0.00000000
-4.78139070,6.35004151,2.62484153,3.00512236,0.13468092,2.09450122,1.55262061,0.00000000
-4.77538769,6.53067663,2.67795466,3.07865461,0.13879716,2.17687685,1.55530385,0.00000000
-4.76938469,6.69677385,2.72218065,3.14566198,0.14260037,2.25535913,1.55143457,0.00000000
-4.76338169,6.84835334,2.75752747,3.20639004,0.14609449,2.32970510,1.54139227,0.00000000
-4.75737869,6.98574286,2.78414080,3.26122842,0.14929192,2.39976848,1.52565724,0.00000000
-4.75137569,7.10953751,2.80229198,3.31068290,0.15221269,2.46549439,1.50479268,0.00000000
-4.74537269,7.22054980,2.81236290,3.35534318,0.15488334,2.52691010,1.47942480,0.00000000
-4.73936968,7.31975176,2.81482860,3.39584766,0.15733544,2.58411213,1.45022173,0.00000000
-4.73336668,7.40821144,2.81023794,3.43284652,0.15960391,2.63725000,1.41787209,0.00000000
-4.72736368,7.48702646,2.79919334,3.46696478,0.16172506,2.68650746,1.38306401,0.00000000
-4.72136068,7.55725743,2.78233005,3.49876701,0.16373455,2.73208199,1.34646548,0.00000000
-4.71535768,7.61986438,2.76029568,3.52872526,0.16566538,2.77416359,1.30870668,0.00000000
-4.70935468,7.67564947,2.73373081,3.55719187,0.16754582,2.81291412,1.27036491,0.00000000
-4.70335168,7.72520877,2.70325114,3.58437872,0.16939765,2.84844839,1.23195248,0.00000000
-4.69734867,7.76889604,2.66943190,3.61034384,0.17123455,2.88081818,1.19390807,0.00000000
-4.69134567,7.80680068,2.63279499,3.63498659,0.17306096,2.91000046,1.15659150,0.00000000
-4.68534267,7.83874156,2.59379934,3.65805174,0.17487132,2.93589067,1.12028208,0.00000000
-4.67933967,7.86427761,2.55283476,3.67914249,0.17664986,2.95830184,1.08518020,0.00000000
-4.67333667,7.88273517,2.51021959,3.69774219,0.17837094,2.97697003,1.05141209,0.00000000
-4.66733367,7.89325134,2.46620199,3.71324374,0.17999992,2.99156605,1.01903706,0.00000000
-4.66133067,7.89483150,2.42096503,3.72498539,0.18149456,3.00171325,0.98805704,0.00000000
-4.65532766,7.88641823,2.37463509,3.73229129,0.18280696,3.00701057,0.95842752,0.00000000
-4.64932466,7.86696853,2.32729316,3.73451471,0.18388585,3.00705987,0.93006951,0.00000000
-4.64332166,7.83553499,2.27898851,3.73108169,0.18467917,3.00149605,0.90288178,0.00000000
-4.63731866,7.79134686,2.22975398,3.72153281,0.18513684,2.99001845,0.87675288,0.00000000
-4.63131566,7.73388645,2.17962192,3.70556085,0.18521355,2.97242161,0.85157227,0.00000000
-4.62531266,7.66295644,2.12864014,3.68304209,0.18487140,2.94862377,0.82724024,0.00000000
-4.61930965,7.57873432,2.07688677,3.65405962,0.18408226,2.91869114,0.80367614,0.00000000
-4.61330665,7.48181053,2.02448328,3.61891713,0.18282977,2.88285672,0.78082468,0.00000000
-4.60730365,7.37320800,1.97160492,3.57814231,0.18111078,2.84153203,0.75866014,0.00000000
-4.60130065,7.25438136,1.91848793,3.53247947,0.17893614,2.79531118,0.73718855,0.00000000
-4.59529765,7.12719574,1.86543306,3.48287167,0.17633093,2.74496664,0.71644762,0.00000000
-4.58929465,6.99388554,1.81280527,3.43043292,0.17333390,2.69143669,0.69650501,0.00000000
-4.58329165,6.85699516,1.76102941,3.37641196,0.16999630,2.63580506,0.67745473,0.00000000
-4.57728864,6.71930416,1.71058221,3.32214899,0.16638006,2.57927346,0.65941229,0.00000000
-4.57128564,6.58374037,1.66198091,3.26902767,0.16255551,2.52312836,0.64250874,0.00000000
-4.56528264,6.45328487,1.61576904,3.21842431,0.15859860,2.46870339,0.62688411,0.00000000
-4.55927964,6.33087323,1.57250010,3.17165679,0.15458793,2.41733910,0.61268044,0.00000000
-4.55327664,6.21929732,1.53271990,3.12993532,0.15060160,2.37034190,0.60003482,0.00000000
-4.54727364,6.12111193,1.49694841,3.09431728,0.14671416,2.32894385,0.58907275,0.00000000
-4.54127064,6.03855026,1.46566193,3.06566792,0.14299369,2.29426514,0.57990203,0.00000000
-4.53526763,5.97345138,1.43927651,3.04462854,0.13949920,2.26728072,0.57260743,0.00000000
-4.52926463,5.92720263,1.41813314,3.03159337,0.13627859,2.24879222,0.56724620,0.00000000
-4.52326163,5.90069868,1.40248560,3.02669581,0.13336700,2.23940636,0.56384475,0.00000000
-4.51725863,5.89431850,1.39249121,3.02980443,0.13078586,2.23952018,0.56239627,0.00000000
-4.51125563,5.90792044,1.38820503,3.04052866,0.12854259,2.24931365,0.56285953,0.00000000
-4.50525263,5.94085509,1.38957756,3.05823369,0.12663088,2.26874941,0.56515877,0.00000000
-4.49924962,5.99199444,1.39645591,3.08206371,0.12503161,2.29757928,0.56918464,0.00000000
-4.49324662,6.05977589,1.40858844,3.11097244,0.12371427,2.33535701,0.57479604,0.00000000
-4.48724362,6.14225848,1.42563243,3.14375961,0.12263888,2.38145617,0.58182296,0.00000000
-4.48124062,6.23718875,1.44716441,3.17911181,0.12175820,2.43509239,0.59006994,0.00000000
-4.47523762,6.34207350,1.47269257,3.21564612,0.12102013,2.49534858,0.59932027,0.00000000
-4.46923462,6.45425610,1.50167066,3.25195491,0.12037027,2.56120205,0.60934061,0.00000000
-4.46323162,6.57099373,1.53351277,3.28665010,0.11975432,2.63155242,0.61988606,0.00000000
-4.45722861,6.68953256,1.56760821,3.31840549,0.11912043,2.70524906,0.63070529,0.00000000
-4.45122561,6.80717858,1.60333595,3.34599561,0.11842117,2.78111746,0.64154588,0.00000000
-4.44522261,6.92136180,1.64007810,3.36833012,0.11761524,2.85798339,0.65215941,0.00000000
-4.43921961,7.02969236,1.67723174,3.38448258,0.11666867,2.93469471,0.66230646,0.00000000
-4.43321661,7.13000734,1.71421901,3.39371315,0.11555566,3.01014016,0.67176115,0.00000000
-4.42721361,7.22040776,1.75049507,3.39548459,0.11425891,3.08326535,0.68031533,0.00000000
-4.42121061,7.29928555,1.78555395,3.38947161,0.11276950,3.15308582,0.68778211,0.00000000
-4.41520760,7.36534109,1.81893231,3.37556365,0.11108646,3.21869758,0.69399890,0.00000000
-4.40920460,7.41759182,1.85021131,3.35386146,0.10921587,3.27928547,0.69882980,0.00000000
-4.40320160,7.45537327,1.87901708,3.32466803,0.10716986,3.33412991,0.70216727,0.00000000
-4.39719860,7.47833353,1.90501990,3.28847481,0.10496536,3.38261235,0.70393326,0.00000000
-4.39119560,7.48642264,1.92793282,3.24594381,0.10262272,3.42422004,0.70407970,0.00000000
-4.38519260,7.47987804,1.94750990,3.19788673,0.10016446,3.45855034,0.70258840,0.00000000
-4.37918959,7.45920732,1.96354474,3.14524182,0.09761402,3.48531482,0.69947040,0.00000000
-4.37318659,7.42516893,1.97586934,3.08904944,0.09499463,3.50434310,0.69476491,0.00000000
-4.36718359,7.37875163,1.98435366,3.03042702,0.09232846,3.51558634,0.68853766,0.00000000
-4.36118059,7.32115264,1.98890596,2.97054396,0.08963594,3.51911990,0.68087897,0.00000000
-4.35517759,7.25375465,1.98947375,2.91059708,0.08693529,3.51514480,0.67190128,0.00000000
-4.34917459,7.17810109,1.98604529,2.85178677,0.08424231,3.50398723,0.66173638,0.00000000
-4.34317159,7.09586933,1.97865120,2.79529415,0.08157039,3.48609553,0.65053220,0.00000000
-4.33716858,7.00884107,1.96736599,2.74225938,0.07893064,3.46203395,0.63844932,0.00000000
-4.33116558,6.91886950,1.95230886,2.69376091,0.07633216,3.43247272,0.62565701,0.00000000
-4.32516258,6.82784270,1.93364363,2.65079605,0.07378244,3.39817399,0.61232913,0.00000000
-4.31915958,6.73764345,1.91157717,2.61426249,0.07128768,3.35997360,0.59863970,0.00000000
-4.31315658,6.65010559,1.88635634,2.58494123,0.06885320,3.31875883,0.58475834,0.00000000
-4.30715358,6.56696783,1.85826316,2.56348078,0.06648373,3.27544267,0.57084574,0.00000000
