energy_ev,total_up,Bi_p_up,Bi_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.71785893,3.27258711,0.36715310,0.02320452,2.79694334,2.68209905,0.00549623,0.16483706
-5.71185593,3.32186940,0.37875808,0.02315704,2.86456130,2.71724969,0.00566978,0.16768413
-5.70585293,3.36769234,0.39210477,0.02307681,2.92995579,2.74824065,0.00583661,0.17065638
-5.69984992,3.40983019,0.40719252,0.02296945,2.99235690,2.77493160,0.00599515,0.17371220
-5.69384692,3.44826077,0.42401905,0.02284214,3.05107357,2.79737617,0.00614440,0.17680996
-5.68784392,3.48316267,0.44257962,0.02270340,3.10551636,2.81581661,0.00628401,0.17990949
-5.68184092,3.51490460,0.46286575,0.02256282,3.15521674,2.83067139,0.00641429,0.18297337
-5.67583792,3.54402703,0.48486344,0.02243070,3.19984158,2.84251593,0.00653618,0.18596828
-5.66983492,3.57121648,0.50855071,0.02231770,3.23920202,2.85205704,0.00665130,0.18886599
-5.66383192,3.59727291,0.53389478,0.02223443,3.27325615,2.86010176,0.00676181,0.19164416
-5.65782891,3.62307161,0.56084871,0.02219108,3.30210512,2.86752169,0.00687039,0.19428691
-5.65182591,3.64952059,0.58934788,0.02219696,3.32598290,2.87521401,0.00698012,0.19678486
-5.64582291,3.67751539,0.61930635,0.02226019,3.34524013,2.88406087,0.00709434,0.19913503
-5.63981991,3.70789298,0.65061336,0.02238731,3.36032285,2.89488851,0.00721654,0.20134023
-5.63381691,3.74138684,0.68313026,0.02258299,3.37174730,2.90842807,0.00735021,0.20340832
-5.62781391,3.77858533,0.71668816,0.02284976,3.38007220,2.92527957,0.00749864,0.20535110
-5.62181091,3.81989528,0.75108647,0.02318788,3.38587011,2.94588095,0.00766485,0.20718319
-5.61580790,3.86551277,0.78609264,0.02359523,3.38969937,2.97048341,0.00785137,0.20892072
-5.60980490,3.91540264,0.82144336,0.02406727,3.39207845,2.99913450,0.00806019,0.21058015
-5.60380190,3.96928816,0.85684721,0.02459715,3.39346408,3.03166983,0.00829260,0.21217717
-5.59779890,4.02665158,0.89198903,0.02517582,3.39423443,3.06771397,0.00854917,0.21372576
-5.59179590,4.08674606,0.92653577,0.02579231,3.39467829,3.10669087,0.00882969,0.21523762
-5.58579290,4.14861858,0.96014401,0.02643402,3.39499088,3.14784336,0.00913316,0.21672179
-5.57978989,4.21114339,0.99246863,0.02708707,3.39527629,3.19026114,0.00945787,0.21818467
-5.57378689,4.27306432,1.02317257,0.02773676,3.39555636,3.23291619,0.00980144,0.21963032
-5.56778389,4.33304442,1.05193720,0.02836800,3.39578509,3.27470390,0.01016092,0.22106105
-5.56178089,4.38972047,1.07847275,0.02896581,3.39586754,3.31448822,0.01053296,0.22247823
-5.55577789,4.44175972,1.10252856,0.02951575,3.39568159,3.35114862,0.01091393,0.22388322
-5.54977489,4.48791627,1.12390220,0.03000444,3.39510096,3.38362666,0.01130008,0.22527832
-5.54377189,4.52708382,1.14244732,0.03041993,3.39401742,3.41096988,0.01168774,0.22666768
-5.53776888,4.55834237,1.15807944,0.03075209,3.39236057,3.43237076,0.01207343,0.22805799
-5.53176588,4.58099607,1.17077942,0.03099291,3.39011327,3.44719883,0.01245405,0.22945886
-5.52576288,4.59460040,1.18059416,0.03113672,3.38732144,3.45502435,0.01282697,0.23088293
-5.51975988,4.59897685,1.18763439,0.03118031,3.38409702,3.45563221,0.01319009,0.23234540
-5.51375688,4.59421458,1.19206959,0.03112300,3.38061371,3.44902552,0.01354193,0.23386329
-5.50775388,4.58065870,1.19411996,0.03096651,3.37709530,3.43541874,0.01388163,0.23545408
-5.50175088,4.55888604,1.19404599,0.03071490,3.37379723,3.41522081,0.01420888,0.23713411
-5.49574787,4.52966961,1.19213588,0.03037427,3.37098254,3.38900930,0.01452390,0.23891663
-5.48974487,4.49393411,1.18869159,0.02995250,3.36889362,3.35749729,0.01482732,0.24080967
-5.48374187,4.45270480,1.18401413,0.02945885,3.36772204,3.32149462,0.01512005,0.24281388
-5.47773887,4.40705303,1.17838896,0.02890362,3.36757840,3.28186615,0.01540317,0.24492057
-5.47173587,4.35804140,1.17207225,0.02829772,3.36846483,3.23948908,0.01567774,0.24711002
-5.46573287,4.30667190,1.16527883,0.02765225,3.37025233,3.19521201,0.01594473,0.24935027
-5.45972986,4.25383986,1.15817258,0.02697814,3.37266489,3.14981769,0.01620481,0.25159655
-5.45372686,4.20029639,1.15085965,0.02628580,3.37527230,3.10399176,0.01645833,0.25379144
-5.44772386,4.14662113,1.14338517,0.02558481,3.37749245,3.05829867,0.01670519,0.25586578
-5.44172086,4.09320670,1.13573339,0.02488371,3.37860392,3.01316599,0.01694479,0.25774050
-5.43571786,4.04025527,1.12783140,0.02418988,3.37776826,2.96887760,0.01717609,0.25932909
-5.42971486,3.98778703,1.11955615,0.02350938,3.37406147,2.92557559,0.01739752,0.26054084
-5.42371186,3.93565945,1.11074423,0.02284700,3.36651279,2.88327024,0.01760712,0.26128456
-5.41770885,3.88359571,1.10120398,0.02220626,3.35414887,2.84185708,0.01780258,0.26147274
-5.41170585,3.83122010,1.09072899,0.02158957,3.33604082,2.80113948,0.01798132,0.26102567
-5.40570285,3.77809788,1.07911232,0.02099833,3.31135132,2.76085506,0.01814061,0.25987564
-5.39969985,3.72377687,1.06616057,0.02043310,3.27937912,2.72070419,0.01827766,0.25797070
-5.39369685,3.66782826,1.05170693,0.01989384,3.23959826,2.68037862,0.01838973,0.25527782
-5.38769385,3.60988410,1.03562260,0.01938005,3.19168967,2.63958863,0.01847421,0.25178541
-5.38169085,3.54966955,1.01782589,0.01889098,3.13556332,2.59808733,0.01852868,0.24750479
-5.37568784,3.48702822,0.99828877,0.01842580,3.07136980,2.55569089,0.01855101,0.24247078
-5.36968484,3.42193971,0.97704039,0.01798372,2.99950053,2.51229397,0.01853936,0.23674110
-5.36368184,3.35452886,0.95416776,0.01756413,2.92057689,2.46788001,0.01849222,0.23039484
-5.35767884,3.28506682,0.92981364,0.01716665,2.83542889,2.42252633,0.01840842,0.22352990
-5.35167584,3.21396457,0.90417183,0.01679120,2.74506475,2.37640437,0.01828711,0.21625961
-5.34567284,3.14175996,0.87748054,0.01643799,2.65063321,2.32977549,0.01812781,0.20870867
-5.33966983,3.06909929,0.85001402,0.01610754,2.55338061,2.28298327,0.01793030,0.20100866
-5.33366683,2.99671522,0.82207327,0.01580066,2.45460517,2.23644282,0.01769471,0.19329328
-5.32766383,2.92540211,0.79397617,0.01551835,2.35561070,2.19062818,0.01742146,0.18569355
-5.32166083,2.85599043,0.76604762,0.01526182,2.25766203,2.14605835,0.01711126,0.17833334
-5.31565783,2.78932125,0.73861019,0.01503238,2.16194417,2.10328282,0.01676514,0.17132515
-5.30965483,2.72622196,0.71197545,0.01483136,2.06952678,2.06286682,0.01638441,0.16476666
-5.30365183,2.66748387,0.68643636,0.01466011,1.98133535,2.02537699,0.01597073,0.15873788
-5.29764882,2.61384215,0.66226092,0.01451986,1.89812978,1.99136742,0.01552607,0.15329917
-5.29164582,2.56595849,0.63968693,0.01441170,1.82049079,1.96136633,0.01505274,0.14849020
-5.28564282,2.52440634,0.61891805,0.01433650,1.74881420,1.93586337,0.01455338,0.14432968
-5.27963982,2.48965886,0.60012095,0.01429488,1.68331260,1.91529756,0.01403095,0.14081606
-5.27363682,2.46207924,0.58342347,0.01428710,1.62402369,1.90004577,0.01348874,0.13792894
-5.26763382,2.44191327,0.56891367,0.01431305,1.57082453,1.89041186,0.01293030,0.13563113
-5.26163082,2.42928395,0.55663963,0.01437218,1.52345033,1.88661657,0.01235942,0.13387136
-5.25562781,2.42418813,0.54660986,0.01446346,1.48151694,1.88878826,0.01178008,0.13258729
-5.24962481,2.42649487,0.53879425,0.01458537,1.44454558,1.89695482,0.01119642,0.13170878
-5.24362181,2.43594592,0.53312559,0.01473581,1.41198883,1.91103700,0.01061263,0.13116127
-5.23761881,2.45215803,0.52950148,0.01491215,1.38325679,1.93084366,0.01003294,0.13086911
-5.23161581,2.47462763,0.52778688,0.01511117,1.35774245,1.95606928,0.00946157,0.13075866
-5.22561281,2.50273772,0.52781706,0.01532914,1.33484553,1.98629409,0.00890264,0.13076105
-5.21960980,2.53576743,0.52940120,0.01556179,1.31399406,2.02098728,0.00836018,0.13081458
-5.21360680,2.57290407,0.53232657,0.01580440,1.29466328,2.05951339,0.00783808,0.13086662
-5.20760380,2.61325795,0.53636327,0.01605186,1.27639145,2.10114225,0.00734008,0.13087493
-5.20160080,2.65587973,0.54126959,0.01629878,1.25879226,2.14506215,0.00686979,0.13080850
-5.19559780,2.69977998,0.54679775,0.01653958,1.24156393,2.19039637,0.00643065,0.13064780
-5.18959480,2.74395080,0.55270007,0.01676863,1.22449468,2.23622245,0.00602596,0.13038458
-5.18359180,2.78738868,0.55873522,0.01698040,1.20746478,2.28159382,0.00565888,0.13002112
-5.17758879,2.82911806,0.56467450,0.01716960,1.19044531,2.32556310,0.00533246,0.12956923
-5.17158579,2.86821481,0.57030772,0.01733133,1.17349367,2.36720616,0.00504962,0.12904876
-5.16558279,2.90382863,0.57544856,0.01746120,1.15674614,2.40564612,0.00481312,0.12848607
-5.15957979,2.93520363,0.57993908,0.01755553,1.14040780,2.44007638,0.00462555,0.12791218
-5.15357679,2.96169612,0.58365311,0.01761139,1.12473990,2.46978162,0.00448930,0.12736097
-5.14757379,2.98278883,0.58649842,0.01762675,1.11004534,2.49415612,0.00440646,0.12686733
-5.14157079,2.99810106,0.58841740,0.01760053,1.09665239,2.51271846,0.00437879,0.12646539
-5.13556778,3.00739405,0.58938624,0.01753265,1.08489732,2.52512212,0.00440758,0.12618684
-5.12956478,3.01057162,0.58941268,0.01742398,1.07510628,2.53116169,0.00449358,0.12605946
-5.12356178,3.00767599,0.58853236,0.01727642,1.06757718,2.53077437,0.00463688,0.12610578
-5.11755878,2.99887903,0.58680396,0.01709271,1.06256202,2.52403703,0.00483680,0.12634204
-5.11155578,2.98446963,0.58430348,0.01687645,1.06025052,2.51115913,0.00509180,0.12677733
-5.10555278,2.96483789,0.58111787,0.01663191,1.06075548,2.49247197,0.00539937,0.12741292
-5.09954977,2.94045712,0.57733858,0.01636396,1.06410083,2.46841515,0.00575598,0.12824201
-5.09354677,2.91186471,0.57305516,0.01607787,1.07021268,2.43952088,0.00615707,0.12924956
-5.08754377,2.87964302,0.56834955,0.01577919,1.07891419,2.40639732,0.00659702,0.13041251
-5.08154077,2.84440133,0.56329120,0.01547361,1.08992448,2.36971152,0.00706919,0.13170019
-5.07553777,2.80675981,0.55793349,0.01516684,1.10286197,2.33017307,0.00756604,0.13307507
-5.06953477,2.76733627,0.55231149,0.01486447,1.11725221,2.28851899,0.00807925,0.13449369
-5.06353177,2.72673609,0.54644131,0.01457187,1.13254006,2.24550031,0.00859988,0.13590787
-5.05752876,2.68554568,0.54032086,0.01429418,1.14810589,2.20187078,0.00911859,0.13726615
-5.05152576,2.64432912,0.53393214,0.01403618,1.16328527,2.15837757,0.00962593,0.13851534
-5.04552276,2.60362770,0.52724464,0.01380236,1.17739134,2.11575385,0.01011253,0.13960229
-5.03951976,2.56396162,0.52021975,0.01359684,1.18973889,2.07471285,0.01056947,0.14047568
-5.03351676,2.52583280,0.51281565,0.01342343,1.19966921,2.03594279,0.01098852,0.14108780
-5.02751376,2.48972796,0.50499244,0.01328563,1.20657434,2.00010209,0.01136239,0.14139628
-5.02151076,2.45612075,0.49671707,0.01318664,1.20991981,1.96781419,0.01168504,0.14136567
-5.01550775,2.42547199,0.48796770,0.01312939,1.20926455,1.93966137,0.01195181,0.14096878
-5.00950475,2.39822722,0.47873718,0.01311650,1.20427714,1.91617704,0.01215964,0.14018772
-5.00350175,2.37481098,0.46903538,0.01315029,1.19474751,1.89783633,0.01230710,0.13901457
-4.99749875,2.35561769,0.45889033,0.01323269,1.18059371,1.88504498,0.01239449,0.13745169
-4.99149575,2.34099911,0.44834794,0.01336519,1.16186319,1.87812654,0.01242376,0.13551156
-4.98549275,2.33124914,0.43747055,0.01354876,1.13872896,1.87730882,0.01239842,0.13321623
-4.97948974,2.32658672,0.42633422,0.01378369,1.11148064,1.88270996,0.01232337,0.13059640
-4.97348674,2.32713804,0.41502525,0.01406948,1.08051117,1.89432539,0.01220472,0.12769012
-4.96748374,2.33291959,0.40363602,0.01440477,1.04629991,1.91201672,0.01204951,0.12454125
-4.96148074,2.34382344,0.39226049,0.01478714,1.00939307,1.93550371,0.01186543,0.12119772
-4.95547774,2.35960646,0.38098985,0.01521307,0.97038278,1.96436051,0.01166055,0.11770974
-4.94947474,2.37988469,0.36990847,0.01567790,0.92988564,1.99801715,0.01144304,0.11412798
-4.94347174,2.40413419,0.35909055,0.01617577,0.88852207,2.03576701,0.01122090,0.11050194
-4.93746873,2.43169905,0.34859767,0.01669969,0.84689743,2.07678076,0.01100175,0.10687842
-4.93146573,2.46180700,0.33847742,0.01724161,0.80558573,2.12012684,0.01079264,0.10330035
-4.92546273,2.49359249,0.32876312,0.01779261,0.76511653,2.16479811,0.01059992,0.09980596
-4.91945973,2.52612658,0.31947479,0.01834310,0.72596564,2.20974399,0.01042922,0.09642827
-4.91345673,2.55845255,0.31062110,0.01888307,0.68854949,2.25390690,0.01028542,0.09319497
-4.90745373,2.58962583,0.30220223,0.01940241,0.65322347,2.29626156,0.01017269,0.09012869
-4.90145073,2.61875610,0.29421350,0.01989125,0.62028354,2.33585542,0.01009462,0.08724754
-4.89544772,2.64504980,0.28664931,0.02034032,0.58997098,2.37184837,0.01005438,0.08456595
-4.88944472,2.66785052,0.27950733,0.02074129,0.56247941,2.40354962,0.01005483,0.08209568
-4.88344172,2.68667525,0.27279251,0.02108710,0.53796343,2.43045009,0.01009873,0.07984694
-4.87743872,2.70124437,0.26652064,0.02137223,0.51654811,2.45224831,0.01018893,0.07782956
-4.87143572,2.71150367,0.26072132,0.02159302,0.49833845,2.46886857,0.01032842,0.07605405
-4.86543272,2.71763681,0.25543996,0.02174774,0.48342818,2.48047004,0.01052055,0.07453256
-4.85942971,2.72006755,0.25073885,0.02183677,0.47190720,2.48744621,0.01076898,0.07327964
-4.85342671,2.71945096,0.24669707,0.02186254,0.46386708,2.49041439,0.01107770,0.07231267
-4.84742371,2.71665391,0.24340922,0.02182952,0.45940435,2.49019532,0.01145097,0.07165210
-4.84142071,2.71272535,0.24098305,0.02174402,0.45862130,2.48778375,0.01189315,0.07132126
-4.83541771,2.70885731,0.23953609,0.02161395,0.46162422,2.48431084,0.01240851,0.07134596
-4.82941471,2.70633831,0.23919123,0.02144852,0.46851923,2.48099982,0.01300092,0.07175365
-4.82341171,2.70650085,0.24007169,0.02125787,0.47940599,2.47911676,0.01367364,0.07257246
-4.81740870,2.71066509,0.24229540,0.02105267,0.49436958,2.47991820,0.01442887,0.07382987
-4.81140570,2.72008105,0.24596900,0.02084366,0.51347123,2.48459773,0.01526754,0.07555128
-4.80540270,2.73587164,0.25118195,0.02064126,0.53673833,2.49423372,0.01618889,0.07775851
-4.79939970,2.75897884,0.25800063,0.02045509,0.56415446,2.50974016,0.01719025,0.08046817
-4.79339670,2.79011530,0.26646309,0.02029364,0.59565015,2.53182261,0.01826676,0.08369021
-4.78739370,2.82972331,0.27657438,0.02016386,0.63109498,2.56094108,0.01941127,0.08742652
-4.78139070,2.87794311,0.28830285,0.02007095,0.67029165,2.59728136,0.02061424,0.09166983
-4.77538769,2.93459186,0.30157763,0.02001808,0.71297261,2.64073603,0.02186376,0.09640283
-4.76938469,2.99915449,0.31628737,0.02000632,0.75879976,2.69089619,0.02314572,0.10159778
-4.76338169,3.07078703,0.33228048,0.02003459,0.80736746,2.74705437,0.02444405,0.10721646
-4.75737869,3.14833284,0.34936691,0.02009968,0.85820903,2.80821881,0.02574105,0.11321064
-4.75137569,3.23035131,0.36732150,0.02019643,0.91080683,2.87313898,0.02701781,0.11952303
-4.74537269,3.31515856,0.38588883,0.02031792,0.96460569,2.94034152,0.02825478,0.12608881
-4.73936968,3.40087876,0.40478955,0.02045578,1.01902919,3.00817575,0.02943228,0.13283751
-4.73336668,3.48550453,0.42372796,0.02060053,1.07349848,3.07486706,0.03053114,0.13969539
-4.72736368,3.56696441,0.44240063,0.02074199,1.12745259,3.13857663,0.03153329,0.14658823
-4.72136068,3.64319479,0.46050570,0.02086972,1.18036959,3.19746513,0.03242236,0.15344418
-4.71535768,3.71221376,0.47775260,0.02097342,1.23178735,3.24975815,0.03318420,0.16019691
-4.70935468,3.77219381,0.49387165,0.02104343,1.28132307,3.29381092,0.03380741,0.16678858
-4.70335168,3.82153046,0.50862326,0.02107110,1.32869017,3.32816944,0.03428365,0.17317270
-4.69734867,3.85890382,0.52180622,0.02104919,1.37371177,3.35162586,0.03460794,0.17931658
-4.69134567,3.88333038,0.53326461,0.02097217,1.41632958,3.36326538,0.03477884,0.18520322
-4.68534267,3.89420252,0.54289310,0.02083645,1.45660764,3.36250277,0.03479840,0.19083264
-4.67933967,3.89131381,0.55064019,0.02064060,1.49473009,3.34910677,0.03467208,0.19622227
-4.67333667,3.87486875,0.55650930,0.02038536,1.53099304,3.32321099,0.03440849,0.20140660
-4.66733367,3.84547618,0.56055747,0.02007367,1.56579030,3.28531093,0.03401903,0.20643582
-4.66133067,3.80412658,0.56289180,0.01971053,1.59959360,3.23624683,0.03351738,0.21137355
-4.65532766,3.75215381,0.56366358,0.01930281,1.63292787,3.17717318,0.03291901,0.21629374
-4.64932466,3.69118314,0.56306064,0.01885902,1.66634272,3.10951599,0.03224052,0.22127682
-4.64332166,3.62306769,0.56129792,0.01838892,1.70038142,3.03491985,0.03149903,0.22640524
-4.63731866,3.54981623,0.55860701,0.01790317,1.73554889,2.95518699,0.03071151,0.23175859
-4.63131566,3.47351556,0.55522507,0.01741292,1.77228032,2.87221115,0.02989421,0.23740862
-4.62531266,3.39625122,0.55138357,0.01692941,1.81091211,2.78790937,0.02906207,0.24341435
-4.61930965,3.32003005,0.54729771,0.01646350,1.85165678,2.70415457,0.02822826,0.24981750
-4.61330665,3.24670834,0.54315670,0.01602539,1.89458309,2.62271230,0.02740378,0.25663858
-4.60730365,3.17792878,0.53911573,0.01562421,1.93960277,2.54518407,0.02659721,0.26387386
-4.60130065,3.11506893,0.53528976,0.01526782,1.98646449,2.47296005,0.02581457,0.27149330
-4.59529765,3.05920346,0.53174960,0.01496257,2.03475554,2.40718278,0.02505927,0.27943975
-4.58929465,3.01108157,0.52852028,0.01471321,2.08391127,2.34872336,0.02433223,0.28762942
-4.58329165,2.97111998,0.52558189,0.01452290,2.13323183,2.29817065,0.02363209,0.29595357
-4.57728864,2.93941143,0.52287272,0.01439320,2.18190528,2.25583336,0.02295548,0.30428150
-4.57128564,2.91574745,0.52029432,0.01432426,2.22903611,2.22175446,0.02229748,0.31246467
-4.56528264,2.89965359,0.51771843,0.01431496,2.27367746,2.19573623,0.02165195,0.32034165
-4.55927964,2.89043474,0.51499510,0.01436321,2.31486558,2.17737430,0.02101209,0.32774390
-4.55327664,2.88722747,0.51196162,0.01446615,2.35165474,2.16609819,0.02037086,0.33450189
-4.54727364,2.88905644,0.50845172,0.01462048,2.38315090,2.16121582,0.01972144,0.34045138
-4.54127064,2.89489134,0.50430464,0.01482271,2.40854272,2.16195928,0.01905766,0.34543955
-4.53526763,2.90370151,0.49937344,0.01506942,2.42712828,2.16752928,0.01837434,0.34933067
-4.52926463,2.91450511,0.49353232,0.01535746,2.43833685,2.17713580,0.01766756,0.35201105
-4.52326163,2.92641067,0.48668249,0.01568408,2.44174463,2.19003301,0.01693489,0.35339312
-4.51725863,2.93864909,0.47875652,0.01604705,2.43708442,2.20554668,0.01617548,0.35341833
-4.51125563,2.95059499,0.46972089,0.01644465,2.42424896,2.22309330,0.01539007,0.35205894
-4.50525263,2.96177702,0.45957692,0.01687562,2.40328854,2.24219020,0.01458099,0.34931850
-4.49924962,2.97187738,0.44835993,0.01733905,2.37440317,2.26245708,0.01375196,0.34523124
-4.49324662,2.98072152,0.43613705,0.01783417,2.33793055,2.28360947,0.01290794,0.33986013
-4.48724362,2.98825967,0.42300372,0.01836022,2.29433037,2.30544551,0.01205490,0.33329419
-4.48124062,2.99454193,0.40907926,0.01891611,2.24416637,2.32782752,0.01119953,0.32564480
-4.47523762,2.99968954,0.39450177,0.01950028,2.18808707,2.35066046,0.01034898,0.31704149
-4.46923462,3.00386455,0.37942277,0.02011040,2.12680604,2.37386913,0.00951056,0.30762739
-4.46323162,3.00724036,0.36400170,0.02074324,2.06108287,2.39737630,0.00869148,0.29755444
-4.45722861,3.00997551,0.34840076,0.02139449,1.99170539,2.42108361,0.00789861,0.28697883
-4.45122561,3.01219246,0.33278018,0.02205872,1.91947367,2.44485688,0.00713829,0.27605657
-4.44522261,3.01396294,0.31729415,0.02272940,1.84518636,2.46851714,0.00641613,0.26493967
-4.43921961,3.01530089,0.30208753,0.02339898,1.76962940,2.49183806,0.00573691,0.25377286
-4.43321661,3.01616323,0.28729346,0.02405905,1.69356729,2.51455021,0.00510452,0.24269100
-4.42721361,3.01645831,0.27303172,0.02470063,1.61773664,2.53635177,0.00452187,0.23181730
-4.42121061,3.01606131,0.25940804,0.02531445,1.54284195,2.55692504,0.00399097,0.22126223
-4.41520760,3.01483519,0.24651407,0.02589133,1.46955322,2.57595755,0.00351289,0.21112324
-4.40920460,3.01265560,0.23442799,0.02642259,1.39850505,2.59316616,0.00308790,0.20148504
-4.40320160,3.00943762,0.22321567,0.02690041,1.33029671,2.60832244,0.00271549,0.19242052
-4.39719860,3.00516233,0.21293202,0.02731824,1.26549292,2.62127730,0.00239451,0.18399196
-4.39119560,2.99990094,0.20362265,0.02767115,1.20462476,2.63198300,0.00212327,0.17625267
-4.38519260,2.99383449,0.19532543,0.02795609,1.14819027,2.64051070,0.00189961,0.16924855
-4.37918959,2.98726727,0.18807191,0.02817209,1.09665453,2.64706204,0.00172104,0.16301975
-4.37318659,2.98063267,0.18188848,0.02832041,1.05044866,2.65197355,0.00158480,0.15760204
-4.36718359,2.97449055,0.17679710,0.02840451,1.00996764,2.65571319,0.00148798,0.15302792
-4.36118059,2.96951557,0.17281557,0.02842997,0.97556664,2.65886867,0.00142753,0.14932727
-4.35517759,2.96647692,0.16995731,0.02840431,0.94755591,2.66212799,0.00140036,0.14652746
-4.34917459,2.96620994,0.16823055,0.02833670,0.92619403,2.66625284,0.00140335,0.14465307
-4.34317159,2.96958115,0.16763712,0.02823761,0.91167996,2.67204610,0.00143340,0.14372492
-4.33716858,2.97744817,0.16817077,0.02811840,0.90414383,2.68031518,0.00148747,0.14375871
-4.33116558,2.99061676,0.16981524,0.02799086,0.90363714,2.69183293,0.00156253,0.14476326
-4.32516258,3.00979718,0.17254206,0.02786677,0.91012278,2.70729843,0.00165565,0.14673844
-4.31915958,3.03556239,0.17630849,0.02775741,0.92346535,2.72729953,0.00176397,0.14967297
-4.31315658,3.06831041,0.18105552,0.02767316,0.94342279,2.75227956,0.00188472,0.15354226
-4.30715358,3.10823302,0.18670624,0.02762311,0.96963976,2.78250978,0.00201523,0.15830644
