energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.58579290,4.19213117,0.01458972,1.13421847,0.70548866,0.27446529,1.28937934,0.00000000,1.32914741,1.74260595
-5.57978989,4.08067295,0.01431317,1.10288406,0.69567947,0.26795388,1.25637448,0.00000000,1.30009274,1.69591893
-5.57378689,3.97269414,0.01405612,1.07069563,0.68814159,0.26181873,1.22693518,0.00000000,1.27035985,1.64840814
-5.56778389,3.86899510,0.01382279,1.03795745,0.68294102,0.25607300,1.20118625,0.00000000,1.24021582,1.60050540
-5.56178089,3.77018473,0.01361660,1.00492895,0.68008345,0.25072879,1.17917608,0.00000000,1.20987593,1.55257343
-5.55577789,3.67667828,0.01344007,0.97182529,0.67951233,0.24579654,1.16087452,0.00000000,1.17950392,1.50490733
-5.54977489,3.58870283,0.01329483,0.93882080,0.68110842,0.24128438,1.14617234,0.00000000,1.14921489,1.45773993
-5.54377189,3.50630968,0.01318159,0.90605455,0.68469086,0.23719728,1.13488240,0.00000000,1.11908061,1.41125050
-5.53776888,3.42939247,0.01310019,0.87363763,0.69001996,0.23353626,1.12674271,0.00000000,1.08913660,1.36557572
-5.53176588,3.35770992,0.01304964,0.84166126,0.69680167,0.23029770,1.12142159,0.00000000,1.05939043,1.32082194
-5.52576288,3.29091175,0.01302829,0.81020508,0.70469384,0.22747273,1.11852488,0.00000000,1.02983063,1.27707754
-5.51975988,3.22856647,0.01303387,0.77934491,0.71331415,0.22504692,1.11760541,0.00000000,1.00043554,1.23442464
-5.51375688,3.17018970,0.01306368,0.74915945,0.72224966,0.22300021,1.11817434,0.00000000,0.97118169,1.19294904
-5.50775388,3.11527187,0.01311470,0.71973540,0.73106766,0.22130710,1.11971439,0.00000000,0.94205118,1.15274807
-5.50175088,3.06330413,0.01318375,0.69117081,0.73932768,0.21993723,1.12169450,0.00000000,0.91303774,1.11393560
-5.49574787,3.01380179,0.01326764,0.66357637,0.74659420,0.21885619,1.12358557,0.00000000,0.88415129,1.07664423
-5.48974487,2.96632455,0.01336324,0.63707482,0.75244969,0.21802662,1.12487674,0.00000000,0.85542084,1.04102462
-5.48374187,2.92049300,0.01346765,0.61179862,0.75650744,0.21740953,1.12509154,0.00000000,0.82689588,1.00724227
-5.47773887,2.87600133,0.01357825,0.58788603,0.75842388,0.21696575,1.12380342,0.00000000,0.79864613,0.97547198
-5.47173587,2.83262597,0.01369277,0.56547616,0.75790970,0.21665742,1.12065001,0.00000000,0.77076014,0.94589081
-5.46573287,2.79023037,0.01380931,0.54470331,0.75473938,0.21644955,1.11534534,0.00000000,0.74334274,0.91866992
-5.45972986,2.74876602,0.01392638,0.52569109,0.74875883,0.21631143,1.10768970,0.00000000,0.71651172,0.89396605
-5.45372686,2.70827012,0.01404288,0.50854667,0.73989064,0.21621792,1.09757665,0.00000000,0.69039402,0.87191327
-5.44772386,2.66886015,0.01415808,0.49335573,0.72813682,0.21615048,1.08499664,0.00000000,0.66512168,0.85261549
-5.44172086,2.63072581,0.01427156,0.48017814,0.71357888,0.21609801,1.07003741,0.00000000,0.64082778,0.83614025
-5.43571786,2.59411889,0.01438320,0.46904496,0.69637521,0.21605736,1.05288089,0.00000000,0.61764264,0.82251415
-5.42971486,2.55934138,0.01449310,0.45995657,0.67675594,0.21603346,1.03379677,0.00000000,0.59569036,0.81172010
-5.42371186,2.52673243,0.01460153,0.45288220,0.65501544,0.21603930,1.01313312,0.00000000,0.57508587,0.80369648
-5.41770885,2.49665467,0.01470889,0.44776078,0.63150280,0.21609546,0.99130440,0.00000000,0.55593262,0.79833824
-5.41170585,2.46948034,0.01481569,0.44450294,0.60661078,0.21622946,0.96877733,0.00000000,0.53832076,0.79549967
-5.40570285,2.44557763,0.01492249,0.44299412,0.58076358,0.21647487,0.94605536,0.00000000,0.52232602,0.79499882
-5.39969985,2.42529783,0.01502988,0.44309850,0.55440401,0.21687024,0.92366226,0.00000000,0.50800911,0.79662309
-5.39369685,2.40896356,0.01513851,0.44466349,0.52798053,0.21745788,0.90212559,0.00000000,0.49541568,0.80013578
-5.38769385,2.39685848,0.01524906,0.44752471,0.50193470,0.21828259,0.88196058,0.00000000,0.48457669,0.80528325
-5.38169085,2.38921873,0.01536226,0.45151103,0.47668936,0.21939036,0.86365511,0.00000000,0.47550920,0.81180239
-5.37568784,2.38622641,0.01547892,0.45644964,0.45263813,0.22082704,0.84765623,0.00000000,0.46821741,0.81942800
-5.36968484,2.38800510,0.01559996,0.46217079,0.43013624,0.22263713,0.83435858,0.00000000,0.46269394,0.82790003
-5.36368184,2.39461759,0.01572641,0.46851228,0.40949320,0.22486259,0.82409514,0.00000000,0.45892126,0.83697021
-5.35767884,2.40606570,0.01585943,0.47532334,0.39096720,0.22754181,0.81713030,0.00000000,0.45687317,0.84640811
-5.35167584,2.42229219,0.01600036,0.48246801,0.37476138,0.23070869,0.81365541,0.00000000,0.45651629,0.85600638
-5.34567284,2.44318437,0.01615069,0.48982787,0.36102194,0.23439182,0.81378670,0.00000000,0.45781148,0.86558520
-5.33966983,2.46857943,0.01631208,0.49730415,0.34983794,0.23861391,0.81756552,0.00000000,0.46071517,0.87499581
-5.33366683,2.49827092,0.01648635,0.50481918,0.34124257,0.24339125,0.82496056,0.00000000,0.46518059,0.88412310
-5.32766383,2.53201634,0.01667546,0.51231724,0.33521586,0.24873339,0.83587183,0.00000000,0.47115874,0.89288741
-5.32166083,2.56954526,0.01688148,0.51976485,0.33168843,0.25464297,0.85013623,0.00000000,0.47859927,0.90124541
-5.31565783,2.61056779,0.01710655,0.52715043,0.33054615,0.26111572,0.86753418,0.00000000,0.48745116,0.90919013
-5.30965483,2.65478315,0.01735289,0.53448361,0.33163554,0.26814054,0.88779724,0.00000000,0.49766319,0.91675031
-5.30365183,2.70188792,0.01762272,0.54179396,0.33476962,0.27569984,0.91061640,0.00000000,0.50918432,0.92398895
-5.29764882,2.75158392,0.01791828,0.54912941,0.33973401,0.28376997,0.93565065,0.00000000,0.52196388,0.93100116
-5.29164582,2.80358544,0.01824179,0.55655428,0.34629339,0.29232181,0.96253593,0.00000000,0.53595178,0.93791144
-5.28564282,2.85762579,0.01859548,0.56414704,0.35419777,0.30132157,0.99089400,0.00000000,0.55109853,0.94487030
-5.27963982,2.91346289,0.01898155,0.57199781,0.36318892,0.31073159,1.02034126,0.00000000,0.56735535,0.95205034
-5.27363682,2.97088396,0.01940227,0.58020563,0.37300651,0.32051142,1.05049730,0.00000000,0.58467425,0.95964185
-5.26763382,3.02970922,0.01985996,0.58887558,0.38339413,0.33061885,1.08099320,0.00000000,0.60300813,0.96784787
-5.26163082,3.08979441,0.02035711,0.59811575,0.39410495,0.34101106,1.11147921,0.00000000,0.62231091,0.97687891
-5.25562781,3.15103211,0.02089637,0.60803414,0.40490704,0.35164571,1.14163197,0.00000000,0.64253770,0.98694723
-5.24962481,3.21335174,0.02148066,0.61873542,0.41558822,0.36248205,1.17116086,0.00000000,0.66364490,0.99826092
-5.24362181,3.27671812,0.02211325,0.63031782,0.42596035,0.37348182,1.19981356,0.00000000,0.68559032,1.01101768
-5.23761881,3.34112853,0.02279773,0.64286985,0.43586299,0.38461006,1.22738048,0.00000000,0.70833312,1.02539855
-5.23161581,3.40660812,0.02353811,0.65646724,0.44516624,0.39583565,1.25369802,0.00000000,0.73183367,1.04156158
-5.22561281,3.47320365,0.02433876,0.67116988,0.45377280,0.40713159,1.27865039,0.00000000,0.75605306,1.05963573
-5.21960980,3.54097562,0.02520441,0.68701901,0.46161899,0.41847495,1.30217009,0.00000000,0.78095251,1.07971498
-5.21360680,3.60998888,0.02614000,0.70403461,0.46867488,0.42984658,1.32423667,0.00000000,0.80649226,1.10185294
-5.20760380,3.68030191,0.02715060,0.72221304,0.47494322,0.44123039,1.34487410,0.00000000,0.83263029,1.12605810
-5.20160080,3.75195505,0.02824120,0.74152510,0.48045742,0.45261246,1.36414650,0.00000000,0.85932061,1.15228988
-5.19559780,3.82495821,0.02941646,0.76191454,0.48527848,0.46397988,1.38215253,0.00000000,0.88651123,1.18045580
-5.18959480,3.89927839,0.03068043,0.78329700,0.48949098,0.47531940,1.39901865,0.00000000,0.91414193,1.21040970
-5.18359180,3.97482787,0.03203627,0.80555958,0.49319829,0.48661612,1.41489137,0.00000000,0.94214179,1.24195144
-5.17758879,4.05145344,0.03348584,0.82856106,0.49651717,0.49785207,1.42992908,0.00000000,0.97042668,1.27482798
-5.17158579,4.12892754,0.03502940,0.85213268,0.49957198,0.50900510,1.44429356,0.00000000,0.99889680,1.30873606
-5.16558279,4.20694184,0.03666523,0.87607976,0.50248872,0.52004785,1.45814183,0.00000000,1.02743441,1.34332638
-5.15957979,4.28510392,0.03838930,0.90018390,0.50538921,0.53094723,1.47161863,0.00000000,1.05590193,1.37820939
-5.15357679,4.36293748,0.04019496,0.92420592,0.50838561,0.54166411,1.48484990,0.00000000,1.08414053,1.41296247
-5.14757379,4.43988633,0.04207274,0.94788944,0.51157570,0.55215371,1.49793772,0.00000000,1.11196940,1.44713838
-5.14157079,4.51532251,0.04401017,0.97096505,0.51503884,0.56236626,1.51095688,0.00000000,1.13918574,1.48027481
-5.13556778,4.58855833,0.04599169,0.99315499,0.51883318,0.57224823,1.52395328,0.00000000,1.16556580,1.51190472
-5.12956478,4.65886216,0.04799873,1.01417827,0.52299397,0.58174403,1.53694431,0.00000000,1.19086672,1.54156715
-5.12356178,4.72547753,0.05000982,1.03375608,0.52753311,0.59079798,1.54992105,0.00000000,1.21482961,1.56881828
-5.11755878,4.78764492,0.05200091,1.05161742,0.53244009,0.59935658,1.56285233,0.00000000,1.23718351,1.59324227
-5.11155578,4.84462547,0.05394570,1.06750479,0.53768404,0.60737088,1.57569012,0.00000000,1.25765053,1.61446160
-5.10555278,4.89572557,0.05581620,1.08117986,0.54321688,0.61479894,1.58837621,0.00000000,1.27595187,1.63214657
-5.09954977,4.94032149,0.05758331,1.09242888,0.54897738,0.62160798,1.60084947,0.00000000,1.29181459,1.64602376
-5.09354677,4.97788287,0.05921754,1.10106790,0.55489580,0.62777644,1.61305338,0.00000000,1.30497919,1.65588296
-5.08754377,5.00799394,0.06068978,1.10694741,0.56089891,0.63329540,1.62494325,0.00000000,1.31520744,1.66158266
-5.08154077,5.03037161,0.06197209,1.10995647,0.56691500,0.63816969,1.63649262,0.00000000,1.32229044,1.66305363
-5.07553777,5.04487936,0.06303853,1.11002619,0.57287868,0.64241817,1.64769838,0.00000000,1.32605651,1.66030073
-5.06953477,5.05153622,0.06386600,1.10713227,0.57873497,0.64607350,1.65858424,0.00000000,1.32637857,1.65340272
-5.06353177,5.05052025,0.06443494,1.10129677,0.58444270,0.64918107,1.66920217,0.00000000,1.32318074,1.64251016
-5.05752876,5.04216611,0.06473006,1.09258870,0.58997679,0.65179732,1.67963169,0.00000000,1.31644371,1.62784146
-5.05152576,5.02695668,0.06474086,1.08112367,0.59532934,0.65398740,1.68997693,0.00000000,1.30620872,1.60967712
-5.04552276,5.00550885,0.06446210,1.06706231,0.60050949,0.65582229,1.70036156,0.00000000,1.29257977,1.58835241
-5.03951976,4.97855400,0.06389404,1.05060752,0.60554209,0.65737548,1.71092181,0.00000000,1.27572391,1.56424865
-5.03351676,4.94691385,0.06304255,1.03200066,0.61046518,0.65871940,1.72179797,0.00000000,1.25586946,1.53778339
-5.02751376,4.91147265,0.06191905,1.01151657,0.61532654,0.65992174,1.73312489,0.00000000,1.23330213,1.50939972
-5.02151076,4.87314694,0.06054025,0.98945759,0.62017956,0.66104195,1.74502198,0.00000000,1.20835909,1.47955512
-5.01550775,4.83285421,0.05892772,0.96614686,0.62507861,0.66212789,1.75758348,0.00000000,1.18142119,1.44871015
-5.00950475,4.79148192,0.05710734,0.94192078,0.63007437,0.66321317,1.77086951,0.00000000,1.15290349,1.41731735
-5.00350175,4.74985830,0.05510859,0.91712117,0.63520938,0.66431494,1.78489864,0.00000000,1.12324454,1.38581078
-4.99749875,4.70872630,0.05296376,0.89208718,0.64051400,0.66543271,1.79964260,0.00000000,1.09289478,1.35459639
-4.99149575,4.66872212,0.05070705,0.86714726,0.64600332,0.66654794,1.81502336,0.00000000,1.06230447,1.32404369
-4.98549275,4.63035907,0.04837371,0.84261156,0.65167501,0.66762467,1.83091323,0.00000000,1.03191179,1.29447896
-4.97948974,4.59401779,0.04599908,0.81876483,0.65750832,0.66861122,1.84713789,0.00000000,1.00213137,1.26618013
-4.97348674,4.55994310,0.04361776,0.79586031,0.66346448,0.66944280,1.86348242,0.00000000,0.97334396,1.23937355
-4.96748374,4.52824762,0.04126278,0.77411466,0.66948816,0.67004496,1.87970018,0.00000000,0.94588748,1.21423268
-4.96148074,4.49892195,0.03896485,0.75370410,0.67551028,0.67033790,1.89552406,0.00000000,0.92004983,1.19087869
-4.95547774,4.47185054,0.03675179,0.73476202,0.68145177,0.67024120,1.91067963,0.00000000,0.89606383,1.16938289
-4.94947474,4.44683269,0.03464802,0.71737800,0.68722813,0.66967886,1.92489957,0.00000000,0.87410421,1.14977073
-4.94347174,4.42360709,0.03267420,0.70159824,0.69275457,0.66858451,1.93793851,0.00000000,0.85428695,1.13202723
-4.93746873,4.40187881,0.03084704,0.68742742,0.69795141,0.66690625,1.94958760,0.00000000,0.83667070,1.11610344
-4.93146573,4.38134707,0.02917920,0.67483182,0.70274938,0.66461110,1.95968797,0.00000000,0.82126030,1.10192366
-4.92546273,4.36173243,0.02767936,0.66374355,0.70709469,0.66168874,1.96814233,0.00000000,0.80801199,1.08939300
-4.91945973,4.34280171,0.02635240,0.65406562,0.71095333,0.65815421,1.97492410,0.00000000,0.79684006,1.07840484
-4.91345673,4.32438961,0.02519962,0.64567773,0.71431465,0.65404965,1.98008346,0.00000000,0.78762459,1.06884804
-4.90745373,4.30641567,0.02421915,0.63844237,0.71719386,0.64944471,1.98375004,0.00000000,0.78021982,1.06061328
-4.90145073,4.28889579,0.02340632,0.63221110,0.71963326,0.64443572,1.98613197,0.00000000,0.77446272,1.05359844
-4.89544772,4.27194783,0.02275411,0.62683058,0.72170236,0.63914370,1.98751135,0.00000000,0.77018144,1.04771278
-4.88944472,4.25579096,0.02225364,0.62214829,0.72349663,0.63371109,1.98823621,0.00000000,0.76720307,1.04287958
-4.88344172,4.24073882,0.02189462,0.61801755,0.72513505,0.62829755,1.98870940,0.00000000,0.76536064,1.03903741
-4.87743872,4.22718699,0.02166579,0.61430173,0.72675656,0.62307495,1.98937489,0.00000000,0.76449882,1.03613983
-4.87143572,4.21559548,0.02155536,0.61087756,0.72851549,0.61822178,1.99070201,0.00000000,0.76447830,1.03415368
-4.86543272,4.20646700,0.02155134,0.60763732,0.73057629,0.61391725,1.99316843,0.00000000,0.76517874,1.03305607
-4.85942971,4.20032242,0.02164189,0.60449003,0.73310759,0.61033545,1.99724268,0.00000000,0.76650006,1.03283036
-4.85342671,4.19767452,0.02181555,0.60136158,0.73627603,0.60763976,2.00336694,0.00000000,0.76836247,1.03346133
-4.84742371,4.19900148,0.02206144,0.59819389,0.74024002,0.60597781,2.01194084,0.00000000,0.77070502,1.03492992
-4.84142071,4.20472148,0.02236937,0.59494327,0.74514364,0.60547729,2.02330712,0.00000000,0.77348312,1.03720790
-4.83541771,4.21516965,0.02272994,0.59157813,0.75111106,0.60624265,2.03773962,0.00000000,0.77666513,1.04025276
-4.82941471,4.23057867,0.02313453,0.58807622,0.75824156,0.60835301,2.05543414,0.00000000,0.78022848,1.04400328
-4.82341171,4.25106375,0.02357530,0.58442167,0.76660550,0.61186115,2.07650255,0.00000000,0.78415536,1.04837603
-4.81740870,4.27661299,0.02404515,0.58060203,0.77624121,0.61679370,2.10097018,0.00000000,0.78842863,1.05326309
-4.81140570,4.30708323,0.02453758,0.57660551,0.78715307,0.62315244,2.12877665,0.00000000,0.79302789,1.05853119
-4.80540270,4.34220174,0.02504667,0.57241862,0.79931074,0.63091652,2.15977974,0.00000000,0.79792618,1.06402236
-4.79939970,4.38157331,0.02556694,0.56802442,0.81264952,0.64004543,2.19376217,0.00000000,0.80308746,1.06955622
-4.79339670,4.42469231,0.02609329,0.56340136,0.82707195,0.65048250,2.23044054,0.00000000,0.80846490,1.07493365
-4.78739370,4.47095896,0.02662088,0.55852295,0.84245023,0.66215870,2.26947605,0.00000000,0.81400012,1.07994183
-4.78139070,4.51969861,0.02714510,0.55335803,0.85862964,0.67499639,2.31048623,0.00000000,0.81962345,1.08436034
-4.77538769,4.57018317,0.02766150,0.54787188,0.87543254,0.68891288,2.35305706,0.00000000,0.82525493,1.08796802
-4.76938469,4.62165320,0.02816575,0.54202783,0.89266294,0.70382352,2.39675470,0.00000000,0.83080610,1.09055018
-4.76338169,4.67333979,0.02865363,0.53578934,0.91011120,0.71964414,2.44113650,0.00000000,0.83618245,1.09190580
-4.75737869,4.72448502,0.02912103,0.52912241,0.92755900,0.73629283,2.48576066,0.00000000,0.84128620,1.09185435
-4.75137569,4.77436018,0.02956394,0.52199819,0.94478402,0.75369087,2.53019429,0.00000000,0.84601933,1.09024192
-4.74537269,4.82228134,0.02997848,0.51439546,0.96156460,0.77176298,2.57401988,0.00000000,0.85028668,1.08694624
-4.73936968,4.86762172,0.03036091,0.50630295,0.97768398,0.79043684,2.61683994,0.00000000,0.85399897,1.08188052
-4.73336668,4.90982105,0.03070768,0.49772144,0.99293421,0.80964215,2.65828040,0.00000000,0.85707561,1.07499587
-4.72736368,4.94839204,0.03101540,0.48866528,1.00711979,0.82930932,2.69799268,0.00000000,0.85944715,1.06628230
-4.72136068,4.98292441,0.03128092,0.47916350,1.02006088,0.84936806,2.73565523,0.00000000,0.86105752,1.05576841
-4.71535768,5.01308710,0.03150133,0.46926038,1.03159632,0.86974596,2.77097466,0.00000000,0.86186578,1.04351979
-4.70935468,5.03862927,0.03167403,0.45901539,1.04158636,0.89036739,2.80368715,0.00000000,0.86184757,1.02963637
-4.70335168,5.05938061,0.03179672,0.44850270,1.04991533,0.91115277,2.83356028,0.00000000,0.86099627,1.01424902
-4.69734867,5.07525166,0.03186747,0.43781012,1.05649403,0.93201829,2.86039568,0.00000000,0.85932377,0.99751550
-4.69134567,5.08623415,0.03188475,0.42703770,1.06126205,0.95287626,2.88403248,0.00000000,0.85686099,0.97961618
-4.68534267,5.09240168,0.03184752,0.41629588,1.06418986,0.97363586,2.90435154,0.00000000,0.85365806,0.96074963
-4.67933967,5.09391058,0.03175524,0.40570342,1.06528058,0.99420441,2.92128016,0.00000000,0.84978423,0.94112830
-4.67333667,5.09100045,0.03160795,0.39538507,1.06457132,1.01448894,2.93479694,0.00000000,0.84532737,0.92097443
-4.66733367,5.08399404,0.03140633,0.38546910,1.06213393,1.03439792,2.94493616,0.00000000,0.84039306,0.90051622
-4.66133067,5.07329565,0.03115174,0.37608472,1.05807494,1.05384305,2.95179131,0.00000000,0.83510322,0.87998437
-4.65532766,5.05938767,0.03084624,0.36735939,1.05253459,1.07274084,2.95551701,0.00000000,0.82959420,0.85960880
-4.64932466,5.04282431,0.03049263,0.35941620,1.04568479,1.09101401,2.95632893,0.00000000,0.82401432,0.83961567
-4.64332166,5.02422257,0.03009448,0.35237119,1.03772582,1.10859246,2.95450134,0.00000000,0.81852079,0.82022456
