energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.75387694,1.56862215,0.02024706,0.21082926,1.24025483,0.19374755,0.76338719,0.00000000,0.59529025,0.12679882
-5.74787394,1.63503578,0.02037705,0.22070963,1.29787595,0.19992360,0.79856106,0.00000000,0.62237731,0.13237830
-5.74187094,1.69489405,0.02038291,0.22976746,1.35053264,0.20511302,0.83072880,0.00000000,0.64698535,0.13747729
-5.73586793,1.74751561,0.02026317,0.23790713,1.39760181,0.20925746,0.85950082,0.00000000,0.66880261,0.14203301
-5.72986493,1.79239391,0.02001975,0.24505417,1.43858598,0.21232299,0.88456962,0.00000000,0.68758140,0.14599754
-5.72386193,1.82921128,0.01965771,0.25115734,1.47312712,0.21430127,0.90571835,0.00000000,0.70314560,0.14933893
-5.71785893,1.85784588,0.01918497,0.25618981,1.50101505,0.21520969,0.92282593,0.00000000,0.71539551,0.15204194
-5.71185593,1.87837087,0.01861197,0.26014923,1.52218979,0.21509073,0.93586845,0.00000000,0.72430982,0.15410796
-5.70585293,1.89104586,0.01795114,0.26305673,1.53673769,0.21401030,0.94491660,0.00000000,0.72994446,0.15555442
-5.69984992,1.89630076,0.01721648,0.26495487,1.54488135,0.21205531,0.95012928,0.00000000,0.73242844,0.15641348
-5.69384692,1.89471289,0.01642297,0.26590471,1.54696407,0.20933042,0.95174360,0.00000000,0.73195679,0.15673023
-5.68784392,1.88697842,0.01558604,0.26598206,1.54342932,0.20595430,0.95006194,0.00000000,0.72878096,0.15656037
-5.68184092,1.87387969,0.01472107,0.26527315,1.53479665,0.20205536,0.94543648,0.00000000,0.72319714,0.15596750
-5.67583792,1.85624995,0.01384289,0.26387001,1.52163516,0.19776727,0.93825233,0.00000000,0.71553320,0.15502025
-5.66983492,1.83493745,0.01296534,0.26186576,1.50453611,0.19322450,0.92890987,0.00000000,0.70613467,0.15378926
-5.66383192,1.81077075,0.01210091,0.25935014,1.48408613,0.18855787,0.91780750,0.00000000,0.69535079,0.15234429
-5.65782891,1.78452701,0.01126049,0.25640544,1.46084254,0.18389061,0.90532550,0.00000000,0.68352107,0.15075151
-5.65182591,1.75690470,0.01045310,0.25310319,1.43531211,0.17933474,0.89181195,0.00000000,0.67096313,0.14907122
-5.64582291,1.72850231,0.00968587,0.24950168,1.40793431,0.17498815,0.87757140,0.00000000,0.65796234,0.14735595
-5.63981991,1.69980353,0.00896395,0.24564444,1.37906979,0.17093241,0.86285671,0.00000000,0.64476372,0.14564919
-5.63381691,1.67116981,0.00829063,0.24155984,1.34899474,0.16723126,0.84786441,0.00000000,0.63156634,0.14398463
-5.62781391,1.64283996,0.00766738,0.23726162,1.31790081,0.16392991,0.83273366,0.00000000,0.61852045,0.14238609
-5.62181091,1.61493662,0.00709412,0.23275050,1.28590077,0.16105512,0.81754861,0.00000000,0.60572716,0.14086792
-5.61580790,1.58747874,0.00656941,0.22801650,1.25303875,0.15861589,0.80234382,0.00000000,0.59324065,0.13943595
-5.60980490,1.56039882,0.00609066,0.22304197,1.21930459,0.15660477,0.78711221,0.00000000,0.58107251,0.13808886
-5.60380190,1.53356375,0.00565449,0.21780503,1.18465075,0.15499971,0.77181482,0.00000000,0.56919777,0.13681976
-5.59779890,1.50679754,0.00525691,0.21228312,1.14901083,0.15376615,0.75639173,0.00000000,0.55756226,0.13561806
-5.59179590,1.47990445,0.00489363,0.20645656,1.11231816,0.15285943,0.74077320,0.00000000,0.54609059,0.13447120
-5.58579290,1.45269107,0.00456027,0.20031175,1.07452328,0.15222731,0.72489041,0.00000000,0.53469448,0.13336645
-5.57978989,1.42498595,0.00425257,0.19384389,1.03560913,0.15181240,0.70868506,0.00000000,0.52328065,0.13229235
-5.57378689,1.39665566,0.00396654,0.18705900,0.99560314,0.15155454,0.69211720,0.00000000,0.51175810,0.13123996
-5.56778389,1.36761663,0.00369861,0.17997523,0.95458536,0.15139296,0.67517106,0.00000000,0.50004436,0.13020361
-5.56178089,1.33784206,0.00344569,0.17262324,0.91269241,0.15126816,0.65785834,0.00000000,0.48807033,0.12918131
-5.55577789,1.30736397,0.00320525,0.16504581,0.87011711,0.15112353,0.64021915,0.00000000,0.47578388,0.12817475
-5.54977489,1.27627052,0.00297532,0.15729663,0.82710399,0.15090655,0.62232057,0.00000000,0.46315177,0.12718881
-5.54377189,1.24469908,0.00275445,0.14943844,0.78394114,0.15056979,0.60425304,0.00000000,0.45016035,0.12623077
-5.53776888,1.21282580,0.00254170,0.14154058,0.74094915,0.15007150,0.58612504,0.00000000,0.43681486,0.12530921
-5.53176588,1.18085265,0.00233658,0.13367624,0.69846785,0.14937594,0.56805644,0.00000000,0.42313776,0.12443276
-5.52576288,1.14899289,0.00213895,0.12591940,0.65684188,0.14845348,0.55017116,0.00000000,0.40916617,0.12360867
-5.51975988,1.11745611,0.00194896,0.11834188,0.61640600,0.14728049,0.53258955,0.00000000,0.39494882,0.12284147
-5.51375688,1.08643383,0.00176696,0.11101049,0.57747106,0.14583909,0.51542103,0.00000000,0.38054262,0.12213168
-5.50775388,1.05608663,0.00159342,0.10398447,0.54031131,0.14411671,0.49875766,0.00000000,0.36600928,0.12147482
-5.50175088,1.02653352,0.00142886,0.09731345,0.50515401,0.14210573,0.48266869,0.00000000,0.35141207,0.12086058
-5.49574787,0.99784436,0.00127381,0.09103586,0.47217152,0.13980294,0.46719679,0.00000000,0.33681289,0.12027243
-5.48974487,0.97003540,0.00112870,0.08517801,0.44147639,0.13720909,0.45235579,0.00000000,0.32226994,0.11968763
-5.48374187,0.94306843,0.00099388,0.07975373,0.41311947,0.13432849,0.43813026,0.00000000,0.30783587,0.11907756
-5.47773887,0.91685321,0.00086958,0.07476461,0.38709107,0.13116856,0.42447682,0.00000000,0.29355658,0.11840849
-5.47173587,0.89125315,0.00075588,0.07020077,0.36332476,0.12773953,0.41132699,0.00000000,0.27947060,0.11764275
-5.46573287,0.86609360,0.00065269,0.06604213,0.34170366,0.12405418,0.39859142,0.00000000,0.26560906,0.11674008
-5.45972986,0.84117234,0.00055980,0.06226000,0.32206851,0.12012762,0.38616520,0.00000000,0.25199611,0.11565936
-5.45372686,0.81627150,0.00047688,0.05881901,0.30422722,0.11597712,0.37393392,0.00000000,0.23864975,0.11436031
-5.44772386,0.79117022,0.00040345,0.05567908,0.28796504,0.11162201,0.36178003,0.00000000,0.22558294,0.11280539
-5.44172086,0.76565725,0.00033897,0.05279750,0.27305507,0.10708357,0.34958930,0.00000000,0.21280485,0.11096153
-5.43571786,0.73954296,0.00028282,0.05013096,0.25926837,0.10238495,0.33725681,0.00000000,0.20032218,0.10880175
-5.42971486,0.71266986,0.00023432,0.04763734,0.24638323,0.09755104,0.32469240,0.00000000,0.18814046,0.10630660
-5.42371186,0.68492139,0.00019278,0.04527732,0.23419336,0.09260837,0.31182509,0.00000000,0.17626518,0.10346518
-5.41770885,0.65622835,0.00015748,0.04301573,0.22251446,0.08758487,0.29860645,0.00000000,0.16470278,0.10027587
-5.41170585,0.62657284,0.00012774,0.04082249,0.21118926,0.08250971,0.28501277,0.00000000,0.15346131,0.09674670
-5.40570285,0.59598962,0.00010288,0.03867328,0.20009074,0.07741293,0.27104578,0.00000000,0.14255092,0.09289518
-5.39969985,0.56456482,0.00008227,0.03654985,0.18912366,0.07232511,0.25673234,0.00000000,0.13198398,0.08874789
-5.39369685,0.53243229,0.00006532,0.03444000,0.17822442,0.06727699,0.24212274,0.00000000,0.12177497,0.08433960
-5.38769385,0.49976785,0.00005149,0.03233734,0.16735958,0.06229891,0.22728814,0.00000000,0.11194013,0.07971207
-5.38169085,0.46678184,0.00004030,0.03024069,0.15652306,0.05742042,0.21231704,0.00000000,0.10249694,0.07491269
-5.37568784,0.43371042,0.00003132,0.02815346,0.14573248,0.05266969,0.19731128,0.00000000,0.09346335,0.06999281
-5.36968484,0.40080608,0.00002416,0.02608276,0.13502480,0.04807303,0.18238150,0.00000000,0.08485700,0.06500606
-5.36368184,0.36832803,0.00001851,0.02403853,0.12445162,0.04365442,0.16764261,0.00000000,0.07669440,0.06000665
-5.35767884,0.33653267,0.00001408,0.02203257,0.11407438,0.03943506,0.15320932,0.00000000,0.06899006,0.05504767
-5.35167584,0.30566483,0.00001063,0.02007773,0.10395972,0.03543301,0.13919188,0.00000000,0.06175577,0.05017960
-5.34567284,0.27594998,0.00000797,0.01818698,0.09417518,0.03166291,0.12569245,0.00000000,0.05499992,0.04544895
-5.33966983,0.24758782,0.00000593,0.01637277,0.08478544,0.02813580,0.11280196,0.00000000,0.04872700,0.04089716
-5.33366683,0.22074723,0.00000438,0.01464640,0.07584919,0.02485905,0.10059770,0.00000000,0.04293725,0.03655974
-5.32766383,0.19556297,0.00000322,0.01301752,0.06741669,0.02183636,0.08914165,0.00000000,0.03762651,0.03246576
-5.32166083,0.17213384,0.00000234,0.01149384,0.05952805,0.01906788,0.07847961,0.00000000,0.03278619,0.02863752
-5.31565783,0.15052240,0.00000169,0.01008091,0.05221225,0.01655044,0.06864092,0.00000000,0.02840348,0.02509055
-5.30965483,0.13075609,0.00000122,0.00878209,0.04548675,0.01427787,0.05963894,0.00000000,0.02446167,0.02183383
-5.30365183,0.11282946,0.00000087,0.00759853,0.03935771,0.01224129,0.05147199,0.00000000,0.02094056,0.01887023
-5.29764882,0.09670738,0.00000061,0.00652936,0.03382070,0.01042959,0.04412483,0.00000000,0.01781703,0.01619706
-5.29164582,0.08232893,0.00000043,0.00557186,0.02886175,0.00882981,0.03757038,0.00000000,0.01506566,0.01380678
-5.28564282,0.06961175,0.00000030,0.00472172,0.02445864,0.00742764,0.03177169,0.00000000,0.01265932,0.01168782
-5.27963982,0.05845659,0.00000021,0.00397334,0.02058246,0.00620781,0.02668399,0.00000000,0.01056985,0.00982536
-5.27363682,0.04875176,0.00000014,0.00332013,0.01719906,0.00515452,0.02225679,0.00000000,0.00876864,0.00820213
-5.26763382,0.04037756,0.00000010,0.00275478,0.01427068,0.00425183,0.01843583,0.00000000,0.00722725,0.00679923
-5.26163082,0.03321014,0.00000007,0.00226957,0.01175731,0.00348403,0.01516491,0.00000000,0.00591786,0.00559679
-5.25562781,0.02712512,0.00000004,0.00185660,0.00961806,0.00283585,0.01238749,0.00000000,0.00481376,0.00457464
-5.24962481,0.02200055,0.00000003,0.00150800,0.00781226,0.00229279,0.01004810,0.00000000,0.00388964,0.00371286
-5.24362181,0.01771935,0.00000002,0.00121616,0.00630044,0.00184122,0.00809345,0.00000000,0.00312191,0.00299217
-5.23761881,0.01417119,0.00000001,0.00097382,0.00504503,0.00146857,0.00647329,0.00000000,0.00248885,0.00239434
-5.23161581,0.01125390,0.00000001,0.00077422,0.00401101,0.00116336,0.00514104,0.00000000,0.00197073,0.00190240
-5.22561281,0.00887423,0.00000001,0.00061114,0.00316618,0.00091527,0.00405421,0.00000000,0.00154986,0.00150082
-5.21960980,0.00694839,0.00000000,0.00047897,0.00248146,0.00071514,0.00317456,0.00000000,0.00121053,0.00117562
-5.21360680,0.00540205,0.00000000,0.00037271,0.00193093,0.00055492,0.00246820,0.00000000,0.00093901,0.00091434
-5.20760380,0.00417013,0.00000000,0.00028794,0.00149180,0.00042761,0.00190543,0.00000000,0.00072337,0.00070607
-5.20160080,0.00319633,0.00000000,0.00022087,0.00114430,0.00032722,0.00146054,0.00000000,0.00055340,0.00054137
-5.19559780,0.00243256,0.00000000,0.00016821,0.00087147,0.00024866,0.00111158,0.00000000,0.00042043,0.00041213
-5.18959480,0.00183814,0.00000000,0.00012718,0.00065893,0.00018764,0.00083999,0.00000000,0.00031719,0.00031150
-5.18359180,0.00137910,0.00000000,0.00009548,0.00049466,0.00014060,0.00063024,0.00000000,0.00023763,0.00023377
-5.17758879,0.00102734,0.00000000,0.00007116,0.00036869,0.00010462,0.00046950,0.00000000,0.00017678,0.00017418
-5.17158579,0.00075985,0.00000000,0.00005266,0.00027283,0.00007729,0.00034726,0.00000000,0.00013059,0.00012886
-5.16558279,0.00055800,0.00000000,0.00003869,0.00020044,0.00005671,0.00025502,0.00000000,0.00009579,0.00009464
-5.15957979,0.00040685,0.00000000,0.00002822,0.00014621,0.00004131,0.00018595,0.00000000,0.00006977,0.00006902
-5.15357679,0.00029453,0.00000000,0.00002044,0.00010589,0.00002988,0.00013462,0.00000000,0.00005046,0.00004997
-5.14757379,0.00021170,0.00000000,0.00001470,0.00007614,0.00002146,0.00009676,0.00000000,0.00003624,0.00003592
-5.14157079,0.00015108,0.00000000,0.00001049,0.00005436,0.00001530,0.00006906,0.00000000,0.00002584,0.00002564
-5.13556778,0.00010706,0.00000000,0.00000744,0.00003855,0.00001084,0.00004894,0.00000000,0.00001830,0.00001817
-5.12956478,0.00007534,0.00000000,0.00000524,0.00002715,0.00000762,0.00003445,0.00000000,0.00001287,0.00001279
-5.12356178,0.00005266,0.00000000,0.00000367,0.00001901,0.00000532,0.00002409,0.00000000,0.00000900,0.00000894
-5.11755878,0.00003658,0.00000000,0.00000256,0.00001326,0.00000369,0.00001675,0.00000000,0.00000626,0.00000621
-5.11155578,0.00002529,0.00000000,0.00000178,0.00000925,0.00000254,0.00001160,0.00000000,0.00000434,0.00000429
-5.10555278,0.00001745,0.00000000,0.00000125,0.00000650,0.00000173,0.00000804,0.00000000,0.00000302,0.00000295
-5.09954977,0.00001210,0.00000000,0.00000090,0.00000469,0.00000118,0.00000564,0.00000000,0.00000213,0.00000204
-5.09354677,0.00000855,0.00000000,0.00000069,0.00000359,0.00000080,0.00000407,0.00000000,0.00000156,0.00000143
-5.08754377,0.00000633,0.00000000,0.00000059,0.00000306,0.00000053,0.00000314,0.00000000,0.00000124,0.00000104
-5.08154077,0.00000512,0.00000000,0.00000058,0.00000304,0.00000036,0.00000271,0.00000000,0.00000111,0.00000082
-5.07553777,0.00000477,0.00000000,0.00000067,0.00000351,0.00000024,0.00000274,0.00000000,0.00000118,0.00000073
-5.06953477,0.00000520,0.00000000,0.00000086,0.00000455,0.00000017,0.00000321,0.00000000,0.00000143,0.00000076
-5.06353177,0.00000647,0.00000000,0.00000119,0.00000631,0.00000013,0.00000419,0.00000000,0.00000191,0.00000092
-5.05752876,0.00000873,0.00000000,0.00000170,0.00000902,0.00000010,0.00000581,0.00000000,0.00000268,0.00000122
-5.05152576,0.00001227,0.00000000,0.00000245,0.00001302,0.00000010,0.00000828,0.00000000,0.00000384,0.00000170
-5.04552276,0.00001751,0.00000000,0.00000355,0.00001881,0.00000011,0.00001189,0.00000000,0.00000553,0.00000242
-5.03951976,0.00002507,0.00000000,0.00000510,0.00002708,0.00000014,0.00001707,0.00000000,0.00000795,0.00000346
-5.03351676,0.00003581,0.00000000,0.00000730,0.00003876,0.00000020,0.00002440,0.00000000,0.00001138,0.00000494
-5.02751376,0.00005089,0.00000000,0.00001039,0.00005513,0.00000027,0.00003470,0.00000000,0.00001618,0.00000701
-5.02151076,0.00007188,0.00000001,0.00001467,0.00007786,0.00000038,0.00004901,0.00000000,0.00002286,0.00000991
-5.01550775,0.00010084,0.00000001,0.00002058,0.00010921,0.00000054,0.00006876,0.00000000,0.00003208,0.00001390
-5.00950475,0.00014048,0.00000002,0.00002866,0.00015208,0.00000076,0.00009578,0.00000000,0.00004469,0.00001937
-5.00350175,0.00019435,0.00000003,0.00003962,0.00021027,0.00000107,0.00013249,0.00000000,0.00006182,0.00002681
-4.99749875,0.00026698,0.00000005,0.00005440,0.00028867,0.00000149,0.00018197,0.00000000,0.00008491,0.00003685
-4.99149575,0.00036417,0.00000007,0.00007415,0.00039347,0.00000208,0.00024816,0.00000000,0.00011580,0.00005029
-4.98549275,0.00049326,0.00000011,0.00010035,0.00053249,0.00000287,0.00033606,0.00000000,0.00015683,0.00006816
-4.97948974,0.00066345,0.00000017,0.00013485,0.00071552,0.00000394,0.00045188,0.00000000,0.00021089,0.00009174
-4.97348674,0.00088611,0.00000026,0.00017991,0.00095462,0.00000540,0.00060336,0.00000000,0.00028161,0.00012263
-4.96748374,0.00117528,0.00000039,0.00023834,0.00126459,0.00000736,0.00079999,0.00000000,0.00037341,0.00016281
-4.96148074,0.00154802,0.00000058,0.00031350,0.00166334,0.00000998,0.00105331,0.00000000,0.00049169,0.00021467
-4.95547774,0.00202493,0.00000087,0.00040945,0.00217236,0.00001347,0.00137721,0.00000000,0.00064294,0.00028115
-4.94947474,0.00263060,0.00000129,0.00053100,0.00281712,0.00001812,0.00178826,0.00000000,0.00083493,0.00036575
-4.94347174,0.00339416,0.00000189,0.00068378,0.00362752,0.00002428,0.00230603,0.00000000,0.00107679,0.00047265
-4.93746873,0.00434970,0.00000275,0.00087434,0.00463823,0.00003241,0.00295338,0.00000000,0.00137923,0.00060681
-4.93146573,0.00553683,0.00000398,0.00111017,0.00588903,0.00004311,0.00375674,0.00000000,0.00175464,0.00077399
-4.92546273,0.00700104,0.00000572,0.00139979,0.00742492,0.00005713,0.00474638,0.00000000,0.00221717,0.00098094
-4.91945973,0.00879410,0.00000816,0.00175270,0.00929627,0.00007544,0.00595659,0.00000000,0.00278292,0.00123540
-4.91345673,0.01097438,0.00001156,0.00217938,0.01155863,0.00009928,0.00742576,0.00000000,0.00346988,0.00154626
-4.90745373,0.01360704,0.00001627,0.00269127,0.01427245,0.00013022,0.00919651,0.00000000,0.00429806,0.00192363
-4.90145073,0.01676411,0.00002273,0.00330062,0.01750256,0.00017022,0.01131556,0.00000000,0.00528940,0.00237892
-4.89544772,0.02052459,0.00003154,0.00402036,0.02131732,0.00022174,0.01383361,0.00000000,0.00646775,0.00292495
-4.88944472,0.02497427,0.00004345,0.00486391,0.02578764,0.00028787,0.01680514,0.00000000,0.00785872,0.00357611
-4.88344172,0.03020560,0.00005945,0.00584493,0.03098565,0.00037238,0.02028801,0.00000000,0.00948957,0.00434838
-4.87743872,0.03631748,0.00008077,0.00697705,0.03698318,0.00047995,0.02434311,0.00000000,0.01138902,0.00525956
-4.87143572,0.04341499,0.00010897,0.00827353,0.04385007,0.00061628,0.02903387,0.00000000,0.01358701,0.00632939
-4.86543272,0.05160913,0.00014600,0.00974691,0.05165229,0.00078824,0.03442578,0.00000000,0.01611451,0.00757972
-4.85942971,0.06101668,0.00019426,0.01140866,0.06045002,0.00100413,0.04058593,0.00000000,0.01900328,0.00903479
-4.85342671,0.07176012,0.00025669,0.01326880,0.07029573,0.00127379,0.04758258,0.00000000,0.02228569,0.01072142
-4.84742371,0.08396773,0.00033683,0.01533557,0.08123245,0.00160884,0.05548476,0.00000000,0.02599458,0.01266938
-4.84142071,0.09777385,0.00043895,0.01761514,0.09329212,0.00202286,0.06436214,0.00000000,0.03016312,0.01491168
-4.83541771,0.11331937,0.00056812,0.02011134,0.10649442,0.00253156,0.07428482,0.00000000,0.03482485,0.01748491
-4.82941471,0.13075236,0.00073026,0.02282550,0.12084590,0.00315292,0.08532350,0.00000000,0.04001368,0.02042967
-4.82341171,0.15022896,0.00093228,0.02575636,0.13633968,0.00390726,0.09754961,0.00000000,0.04576411,0.02379090
-4.81740870,0.17191421,0.00118212,0.02890012,0.15295570,0.00481734,0.11103567,0.00000000,0.05211141,0.02761818
-4.81140570,0.19598296,0.00148877,0.03225051,0.17066150,0.00590824,0.12585570,0.00000000,0.05909193,0.03196599
-4.80540270,0.22262054,0.00186236,0.03579905,0.18941366,0.00720731,0.14208561,0.00000000,0.06674348,0.03689382
-4.79939970,0.25202314,0.00231410,0.03953534,0.20915967,0.00874390,0.15980354,0.00000000,0.07510570,0.04246613
-4.79339670,0.28439762,0.00285628,0.04344745,0.22984028,0.01054900,0.17908996,0.00000000,0.08422037,0.04875206
-4.78739370,0.31996059,0.00350217,0.04752230,0.25139217,0.01265481,0.20002751,0.00000000,0.09413177,0.05582489
-4.78139070,0.35893660,0.00426592,0.05174619,0.27375070,0.01509412,0.22270041,0.00000000,0.10488687,0.06376116
-4.77538769,0.40155523,0.00516236,0.05610513,0.29685265,0.01789959,0.24719335,0.00000000,0.11653542,0.07263953
-4.76938469,0.44804705,0.00620682,0.06058526,0.32063876,0.02110296,0.27358979,0.00000000,0.12912990,0.08253915
-4.76338169,0.49863833,0.00741484,0.06517312,0.34505579,0.02473413,0.30196964,0.00000000,0.14272532,0.09353783
-4.75737869,0.55354465,0.00880186,0.06985580,0.37005800,0.02882019,0.33240629,0.00000000,0.15737887,0.10570971
-4.75137569,0.61296349,0.01038293,0.07462099,0.39560795,0.03338451,0.36496311,0.00000000,0.17314939,0.11912285
-4.74537269,0.67706609,0.01217226,0.07945684,0.42167644,0.03844570,0.39968955,0.00000000,0.19009682,0.13383645
-4.73936968,0.74598892,0.01418295,0.08435169,0.44824154,0.04401685,0.43661687,0.00000000,0.20828158,0.14989814
-4.73336668,0.81982519,0.01642653,0.08929365,0.47528692,0.05010475,0.47575392,0.00000000,0.22776391,0.16734122
-4.72736368,0.89861688,0.01891263,0.09427005,0.50279925,0.05670934,0.51708316,0.00000000,0.24860336,0.18618212
-4.72136068,0.98234782,0.02164868,0.09926685,0.53076514,0.06382340,0.56055708,0.00000000,0.27085836,0.20641817
-4.71535768,1.07093821,0.02463960,0.10426795,0.55916754,0.07143250,0.60609556,0.00000000,0.29458593,0.22802593
-4.70935468,1.16424117,0.02788756,0.10925459,0.58798199,0.07951521,0.65358412,0.00000000,0.31984159,0.25096001
-4.70335168,1.26204150,0.03139190,0.11420474,0.61717282,0.08804359,0.70287347,0.00000000,0.34667938,0.27515268
-4.69734867,1.36405676,0.03514895,0.11909265,0.64668971,0.09698400,0.75378047,0.00000000,0.37515193,0.30051420
-4.69134567,1.46994090,0.03915207,0.12388861,0.67646464,0.10629811,0.80609034,0.00000000,0.40531047,0.32693393
-4.68534267,1.57928993,0.04339171,0.12855881,0.70640953,0.11594405,0.85956029,0.00000000,0.43720467,0.35428220
-4.67933967,1.69164946,0.04785544,0.13306556,0.73641470,0.12587776,0.91392419,0.00000000,0.47088203,0.38241280
-4.67333667,1.80652339,0.05252819,0.13736767,0.76634816,0.13605426,0.96889812,0.00000000,0.50638677,0.41116592
-4.66733367,1.92338311,0.05739231,0.14142108,0.79605583,0.14642885,1.02418631,0.00000000,0.54375779,0.44037152
-4.66133067,2.04167635,0.06242777,0.14517981,0.82536259,0.15695819,1.07948712,0.00000000,0.58302572,0.46985261
-4.65532766,2.16083493,0.06761232,0.14859696,0.85407419,0.16760102,1.13449855,0.00000000,0.62420891,0.49942856
-4.64932466,2.28028053,0.07292150,0.15162594,0.88197966,0.17831850,1.18892283,0.00000000,0.66730808,0.52891786
-4.64332166,2.39942806,0.07832876,0.15422181,0.90885439,0.18907423,1.24246978,0.00000000,0.71229996,0.55814047
