energy_ev,total_up,Mo_p_up,Mo_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.78389195,2.09545843,1.55844969,1.16892979,0.28980467,0.00458840,1.22410695,0.00000000
-5.77788894,1.99669797,1.46630209,1.12252537,0.26358544,0.00427640,1.18555670,0.00000000
-5.77188594,1.90167719,1.37874391,1.07758843,0.23899831,0.00398400,1.14762245,0.00000000
-5.76588294,1.81068199,1.29600498,1.03425665,0.21619594,0.00371253,1.11029629,0.00000000
-5.75987994,1.72387201,1.21818524,0.99261271,0.19528034,0.00346279,1.07354593,0.00000000
-5.75387694,1.64130451,1.14527621,0.95269618,0.17630613,0.00323510,1.03732870,0.00000000
-5.74787394,1.56295821,1.07718311,0.91451510,0.15928485,0.00302934,1.00160405,0.00000000
-5.74187094,1.48875545,1.01374641,0.87805609,0.14418987,0.00284503,0.96634353,0.00000000
-5.73586793,1.41858129,0.95476141,0.84329267,0.13096179,0.00268139,0.93153795,0.00000000
-5.72986493,1.35229884,0.89999508,0.81019123,0.11951377,0.00253738,0.89720113,0.00000000
-5.72386193,1.28976022,0.84919968,0.77871461,0.10973697,0.00241176,0.86337050,0.00000000
-5.71785893,1.23081327,0.80212284,0.74882339,0.10150555,0.00230314,0.83010464,0.00000000
-5.71185593,1.17530436,0.75851431,0.72047519,0.09468142,0.00221002,0.79747834,0.00000000
-5.70585293,1.12307793,0.71812972,0.69362250,0.08911847,0.00213080,0.76557588,0.00000000
-5.69984992,1.07397370,0.68073190,0.66820955,0.08466636,0.00206386,0.73448311,0.00000000
-5.69384692,1.02782264,0.64609032,0.64416896,0.08117384,0.00200750,0.70427939,0.00000000
-5.68784392,0.98444256,0.61397961,0.62141860,0.07849161,0.00196003,0.67502996,0.00000000
-5.68184092,0.94363438,0.58417764,0.59985937,0.07647488,0.00191979,0.64677949,0.00000000
-5.67583792,0.90517989,0.55646377,0.57937427,0.07498546,0.00188510,0.61954739,0.00000000
-5.66983492,0.86884145,0.53061795,0.55982896,0.07389373,0.00185437,0.59332512,0.00000000
-5.66383192,0.83436410,0.50642078,0.54107405,0.07308026,0.00182605,0.56807581,0.00000000
-5.65782891,0.80148002,0.48365484,0.52294902,0.07243731,0.00179869,0.54373615,0.00000000
-5.65182591,0.76991527,0.46210722,0.50528760,0.07187009,0.00177096,0.52022017,0.00000000
-5.64582291,0.73939837,0.44157318,0.48792422,0.07129796,0.00174166,0.49742492,0.00000000
-5.63981991,0.70967012,0.42186057,0.47070129,0.07065534,0.00170976,0.47523718,0.00000000
-5.63381691,0.68049414,0.40279486,0.45347666,0.06989258,0.00167442,0.45354105,0.00000000
-5.62781391,0.65166732,0.38422421,0.43613088,0.06897657,0.00163498,0.43222559,0.00000000
-5.62181091,0.62302959,0.36602425,0.41857385,0.06789123,0.00159102,0.41119214,0.00000000
-5.61580790,0.59447231,0.34810240,0.40075040,0.06663771,0.00154232,0.39036076,0.00000000
-5.60980490,0.56594495,0.33040107,0.38264446,0.06523451,0.00148888,0.36967550,0.00000000
-5.60380190,0.53745961,0.31289994,0.36428177,0.06371731,0.00143095,0.34910812,0.00000000
-5.59779890,0.50909317,0.29561686,0.34573091,0.06213862,0.00136895,0.32866023,0.00000000
-5.59179590,0.48098726,0.27860758,0.32710270,0.06056733,0.00130352,0.30836367,0.00000000
-5.58579290,0.45334593,0.26196417,0.30854813,0.05908799,0.00123547,0.28827939,0.00000000
-5.57978989,0.42643149,0.24581244,0.29025501,0.05780005,0.00116575,0.26849492,0.00000000
-5.57378689,0.40055867,0.23030842,0.27244353,0.05681684,0.00109544,0.24912065,0.00000000
-5.56778389,0.37608770,0.21563418,0.25536121,0.05626457,0.00102570,0.23028540,0.00000000
-5.56178089,0.35341653,0.20199319,0.23927722,0.05628106,0.00095779,0.21213133,0.00000000
-5.55577789,0.33297265,0.18960549,0.22447675,0.05701439,0.00089301,0.19480887,0.00000000
-5.54977489,0.31520488,0.17870279,0.21125528,0.05862138,0.00083265,0.17847167,0.00000000
-5.54377189,0.30057524,0.16952371,0.19991326,0.06126580,0.00077805,0.16327197,0.00000000
-5.53776888,0.28955121,0.16230927,0.19075103,0.06511636,0.00073049,0.14935658,0.00000000
-5.53176588,0.28259829,0.15729860,0.18406428,0.07034437,0.00069127,0.13686356,0.00000000
-5.52576288,0.28017298,0.15472500,0.18013989,0.07712104,0.00066162,0.12591968,0.00000000
-5.51975988,0.28271587,0.15481209,0.17925208,0.08561437,0.00064272,0.11663869,0.00000000
-5.51375688,0.29064495,0.15777030,0.18165885,0.09598559,0.00063571,0.10912021,0.00000000
-5.50775388,0.30434863,0.16379316,0.18759844,0.10838521,0.00064167,0.10344931,0.00000000
-5.50175088,0.32417860,0.17305375,0.19728580,0.12294862,0.00066159,0.09969648,0.00000000
-5.49574787,0.35044213,0.18570086,0.21090881,0.13979132,0.00069640,0.09791789,0.00000000
-5.48974487,0.38339382,0.20185495,0.22862427,0.15900389,0.00074690,0.09815578,0.00000000
-5.48374187,0.42322672,0.22160388,0.25055339,0.18064686,0.00081381,0.10043875,0.00000000
-5.47773887,0.47006301,0.24499839,0.27677706,0.20474553,0.00089771,0.10478191,0.00000000
-5.47173587,0.52394412,0.27204737,0.30733068,0.23128509,0.00099901,0.11118666,0.00000000
-5.46573287,0.58482098,0.30271316,0.34219880,0.26020608,0.00111796,0.11964008,0.00000000
-5.45972986,0.65254427,0.33690690,0.38130973,0.29140063,0.00125458,0.13011398,0.00000000
-5.45372686,0.72685556,0.37448421,0.42453030,0.32470951,0.00140865,0.14256339,0.00000000
-5.44772386,0.80737956,0.41524148,0.47166114,0.35992038,0.00157969,0.15692485,0.00000000
-5.44172086,0.89361807,0.45891303,0.52243260,0.39676734,0.00176690,0.17311431,0.00000000
-5.43571786,0.98494624,0.50516929,0.57650190,0.43493197,0.00196919,0.19102499,0.00000000
-5.42971486,1.08061164,0.55361649,0.63345153,0.47404598,0.00218510,0.21052524,0.00000000
-5.42371186,1.17973642,0.60379784,0.69278940,0.51369561,0.00241283,0.23145660,0.00000000
-5.41770885,1.28132324,0.65519661,0.75395092,0.55342756,0.00265025,0.25363235,0.00000000
-5.41170585,1.38426490,0.70724113,0.81630320,0.59275657,0.00289485,0.27683666,0.00000000
-5.40570285,1.48735797,0.75931174,0.87915147,0.63117445,0.00314386,0.30082446,0.00000000
-5.39969985,1.58932028,0.81074978,0.94174793,0.66816025,0.00339419,0.32532246,0.00000000
-5.39369685,1.68881212,0.86086847,1.00330268,0.70319139,0.00364252,0.35003110,0.00000000
-5.38769385,1.78446069,0.90896541,1.06299690,0.73575538,0.00388539,0.37462781,0.00000000
-5.38169085,1.87488729,0.95433659,1.11999785,0.76536178,0.00411920,0.39877142,0.00000000
-5.37568784,1.95873657,0.99629139,1.17347543,0.79155396,0.00434035,0.42210780,0.00000000
-5.36968484,2.03470694,1.03416818,1.22261983,0.81392033,0.00454529,0.44427655,0.00000000
-5.36368184,2.10158135,1.06735018,1.26665984,0.83210468,0.00473063,0.46491868,0.00000000
-5.35767884,2.15825726,1.09528080,1.30488122,0.84581516,0.00489320,0.48368495,0.00000000
-5.35167584,2.20377497,1.11747816,1.33664452,0.85483176,0.00503016,0.50024463,0.00000000
-5.34567284,2.23734317,1.13354814,1.36140184,0.85901186,0.00513907,0.51429443,0.00000000
-5.33966983,2.25836090,1.14319550,1.37871181,0.85829392,0.00521795,0.52556707,0.00000000
-5.33366683,2.26643493,1.14623261,1.38825229,0.85269889,0.00526537,0.53383940,0.00000000
-5.32766383,2.26139210,1.14258545,1.38983034,0.84232962,0.00528044,0.53893940,0.00000000
-5.32166083,2.24328581,1.13229663,1.38338896,0.82736812,0.00526287,0.54075199,0.00000000
-5.31565783,2.21239672,1.11552520,1.36901036,0.80807087,0.00521300,0.53922323,0.00000000
-5.30965483,2.16922732,1.09254334,1.34691557,0.78476243,0.00513174,0.53436279,0.00000000
-5.30365183,2.11449062,1.06372997,1.31746043,0.75782751,0.00502058,0.52624440,0.00000000
-5.29764882,2.04909348,1.02956143,1.28112794,0.72770185,0.00488153,0.51500444,0.00000000
-5.29164582,1.97411499,0.99059980,1.23851739,0.69486231,0.00471708,0.50083857,0.00000000
-5.28564282,1.89078101,0.94747904,1.19033064,0.65981640,0.00453013,0.48399651,0.00000000
-5.27963982,1.80043549,0.90088963,1.13735594,0.62309182,0.00432389,0.46477532,0.00000000
-5.27363682,1.70450999,0.85156233,1.08045014,0.58522614,0.00410183,0.44351139,0.00000000
-5.26763382,1.60449232,0.80025155,1.02051974,0.54675710,0.00386756,0.42057143,0.00000000
-5.26163082,1.50189552,0.74771898,0.95850166,0.50821379,0.00362477,0.39634297,0.00000000
-5.25562781,1.39822824,0.69471811,0.89534429,0.47010896,0.00337714,0.37122461,0.00000000
-5.24962481,1.29496748,0.64198005,0.83198964,0.43293254,0.00312824,0.34561660,0.00000000
-5.24362181,1.19353451,0.59020114,0.76935690,0.39714668,0.00288151,0.31991186,0.00000000
-5.23761881,1.09527449,0.54003260,0.70832821,0.36318206,0.00264016,0.29448798,0.00000000
-5.23161581,1.00144026,0.49207249,0.64973658,0.33143569,0.00240712,0.26970023,0.00000000
-5.22561281,0.91318031,0.44685988,0.59435645,0.30226990,0.00218504,0.24587592,0.00000000
-5.21960980,0.83153082,0.40487142,0.54289668,0.27601241,0.00197625,0.22331013,0.00000000
-5.21360680,0.75741152,0.36651976,0.49599593,0.25295716,0.00178274,0.20226271,0.00000000
-5.20760380,0.69162458,0.33215398,0.45422012,0.23336574,0.00160617,0.18295666,0.00000000
-5.20160080,0.63485602,0.30206120,0.41806153,0.21746890,0.00144786,0.16557768,0.00000000
-5.19559780,0.58767873,0.27646934,0.38793916,0.20546799,0.00130883,0.15027458,0.00000000
-5.18959480,0.55055616,0.25555039,0.36419967,0.19753594,0.00118980,0.13716059,0.00000000
-5.18359180,0.52384598,0.23942371,0.34711853,0.19381744,0.00109120,0.12631506,0.00000000
-5.17758879,0.50780279,0.22815923,0.33690083,0.19442825,0.00101323,0.11778548,0.00000000
-5.17158579,0.50257942,0.22177986,0.33368125,0.19945333,0.00095584,0.11158958,0.00000000
-5.16558279,0.50822625,0.22026321,0.33752314,0.20894382,0.00091876,0.10771729,0.00000000
-5.15957979,0.52468850,0.22354228,0.34841630,0.22291298,0.00090154,0.10613238,0.00000000
-5.15357679,0.55180147,0.23150518,0.36627375,0.24133108,0.00090351,0.10677383,0.00000000
-5.14757379,0.58928420,0.24399399,0.39092747,0.26411970,0.00092385,0.10955678,0.00000000
-5.14157079,0.63673207,0.26080303,0.42212368,0.29114572,0.00096155,0.11437313,0.00000000
-5.13556778,0.69360916,0.28167672,0.45951803,0.32221548,0.00101540,0.12109195,0.00000000
-5.12956478,0.75924157,0.30630762,0.50267149,0.35706963,0.00108405,0.12955969,0.00000000
-5.12356178,0.83281250,0.33433501,0.55104745,0.39537922,0.00116596,0.13960052,0.00000000
-5.11755878,0.91336060,0.36534443,0.60401106,0.43674358,0.00125943,0.15101682,0.00000000
-5.11155578,0.99978236,0.39886877,0.66083122,0.48069057,0.00136260,0.16359016,0.00000000
-5.10555278,1.09083971,0.43439118,0.72068601,0.52667947,0.00147346,0.17708284,0.00000000
-5.09954977,1.18517337,0.47135019,0.78267198,0.57410691,0.00158987,0.19124017,0.00000000
-5.09354677,1.28132243,0.50914713,0.84581751,0.62231599,0.00170962,0.20579355,0.00000000
-5.08754377,1.37775016,0.54715597,0.90910026,0.67060854,0.00183042,0.22046446,0.00000000
-5.08154077,1.47287562,0.58473540,0.97146856,0.71826024,0.00194998,0.23496923,0.00000000
-5.07553777,1.56511033,0.62124286,1.03186599,0.76453823,0.00206603,0.24902461,0.00000000
-5.06953477,1.65289876,0.65605008,1.08925860,0.80872066,0.00217642,0.26235385,0.00000000
-5.06353177,1.73476103,0.68855950,1.14266355,0.85011723,0.00227912,0.27469320,0.00000000
-5.05752876,1.80933623,0.71822092,1.19117806,0.88808999,0.00237235,0.28579854,0.00000000
-5.05152576,1.87542399,0.74454759,1.23400733,0.92207344,0.00245455,0.29545169,0.00000000
-5.04552276,1.93202266,0.76713088,1.27049005,0.95159280,0.00252451,0.30346639,0.00000000
-5.03951976,1.97836175,0.78565288,1.30012014,0.97627959,0.00258138,0.30969340,0.00000000
-5.03351676,2.01392711,0.79989613,1.32256363,0.99588378,0.00262470,0.31402452,0.00000000
-5.02751376,2.03847717,0.80974995,1.33766952,1.01028155,0.00265441,0.31639538,0.00000000
-5.02151076,2.05204931,0.81521300,1.34547404,1.01947845,0.00267089,0.31678676,0.00000000
-5.01550775,2.05495563,0.81639168,1.34619782,1.02360747,0.00267490,0.31522436,0.00000000
-5.00950475,2.04776824,0.81349461,1.34023598,1.02292224,0.00266758,0.31177706,0.00000000
-5.00350175,2.03129438,0.80682316,1.32814146,1.01778533,0.00265042,0.30655363,0.00000000
-4.99749875,2.00654252,0.79675851,1.31060216,1.00865252,0.00262514,0.29969819,0.00000000
-4.99149575,1.97468091,0.78374584,1.28841305,0.99605334,0.00259369,0.29138447,0.00000000
-4.98549275,1.93699040,0.76827639,1.26244442,0.98056924,0.00255813,0.28180927,0.00000000
-4.97948974,1.89481379,0.75086812,1.23360766,0.96280998,0.00252055,0.27118534,0.00000000
-4.97348674,1.84950398,0.73204597,1.20282029,0.94338971,0.00248299,0.25973407,0.00000000
-4.96748374,1.80237332,0.71232258,1.17097169,0.92290358,0.00244735,0.24767819,0.00000000
-4.96148074,1.75464635,0.69218033,1.13889111,0.90190615,0.00241530,0.23523497,0.00000000
-4.95547774,1.70741815,0.67205539,1.10731944,0.88089229,0.00238823,0.22261006,0.00000000
-4.94947474,1.66161980,0.65232464,1.07688569,0.86028172,0.00236717,0.20999214,0.00000000
-4.94347174,1.61799249,0.63329568,1.04808941,0.84040735,0.00235278,0.19754878,0.00000000
-4.93746873,1.57707104,0.61520040,1.02128932,0.82150821,0.00234527,0.18542329,0.00000000
-4.93146573,1.53917721,0.59819228,0.99669871,0.80372683,0.00234448,0.17373291,0.00000000
-4.92546273,1.50442269,0.58234715,0.97438732,0.78711113,0.00234980,0.16256809,0.00000000
-4.91945973,1.47272131,0.56766746,0.95428951,0.77162045,0.00236025,0.15199286,0.00000000
-4.91345673,1.44380925,0.55408938,0.93621791,0.75713530,0.00237455,0.14204627,0.00000000
-4.90745373,1.41727208,0.54149253,0.91988176,0.74347014,0.00239113,0.13274450,0.00000000
-4.90145073,1.39257702,0.52971142,0.90490874,0.73038841,0.00240821,0.12408372,0.00000000
-4.89544772,1.36910844,0.51854819,0.89086921,0.71761903,0.00242391,0.11604337,0.00000000
-4.88944472,1.34620502,0.50778586,0.87730148,0.70487343,0.00243633,0.10858959,0.00000000
-4.88344172,1.32319649,0.49720139,0.86373691,0.69186234,0.00244358,0.10167886,0.00000000
-4.87743872,1.29943834,0.48657798,0.84972366,0.67831149,0.00244394,0.09526140,0.00000000
-4.87143572,1.27434297,0.47571611,0.83484804,0.66397551,0.00243586,0.08928444,0.00000000
-4.86543272,1.24740599,0.46444278,0.81875255,0.64864958,0.00241805,0.08369500,0.00000000
-4.85942971,1.21822665,0.45261865,0.80115004,0.63217823,0.00238955,0.07844237,0.00000000
-4.85342671,1.18652199,0.44014294,0.78183347,0.61446122,0.00234973,0.07348000,0.00000000
-4.84742371,1.15213422,0.42695599,0.76068116,0.59545623,0.00229830,0.06876691,0.00000000
-4.84142071,1.11503167,0.41303946,0.73765756,0.57517863,0.00223536,0.06426861,0.00000000
-4.83541771,1.07530355,0.39841455,0.71280991,0.55369836,0.00216134,0.05995750,0.00000000
-4.82941471,1.03314938,0.38313822,0.68626113,0.53113444,0.00207701,0.05581291,0.00000000
-4.82341171,0.98886400,0.36729804,0.65819979,0.50764748,0.00198339,0.05182075,0.00000000
-4.81740870,0.94281921,0.35100591,0.62886768,0.48343071,0.00188178,0.04797284,0.00000000
-4.81140570,0.89544333,0.33439109,0.59854601,0.45870022,0.00177362,0.04426606,0.00000000
-4.80540270,0.84719987,0.31759312,0.56754096,0.43368481,0.00166050,0.04070139,0.00000000
-4.79939970,0.79856643,0.30075473,0.53616939,0.40861613,0.00154406,0.03728281,0.00000000
-4.79339670,0.75001492,0.28401550,0.50474542,0.38371951,0.00142596,0.03401628,0.00000000
-4.78739370,0.70199400,0.26750621,0.47356857,0.35920600,0.00130779,0.03090873,0.00000000
-4.78139070,0.65491439,0.25134429,0.44291373,0.33526580,0.00119107,0.02796718,0.00000000
-4.77538769,0.60913752,0.23563052,0.41302356,0.31206330,0.00107719,0.02519796,0.00000000
-4.76938469,0.56496775,0.22044689,0.38410318,0.28973393,0.00096735,0.02260613,0.00000000
-4.76338169,0.52264816,0.20585579,0.35631732,0.26838265,0.00086260,0.02019502,0.00000000
-4.75737869,0.48235974,0.19190024,0.32978983,0.24808412,0.00076376,0.01796597,0.00000000
-4.75137569,0.44422357,0.17860515,0.30460513,0.22888414,0.00067148,0.01591820,0.00000000
-4.74537269,0.40830560,0.16597941,0.28081146,0.21080243,0.00058619,0.01404882,0.00000000
-4.73936968,0.37462333,0.15401845,0.25842543,0.19383613,0.00050815,0.01235298,0.00000000
-4.73336668,0.34315394,0.14270731,0.23743749,0.17796398,0.00043744,0.01082410,0.00000000
-4.72736368,0.31384320,0.13202367,0.21781796,0.16315074,0.00037401,0.00945414,0.00000000
-4.72136068,0.28661460,0.12194097,0.19952321,0.14935164,0.00031768,0.00823397,0.00000000
-4.71535768,0.26137835,0.11243129,0.18250169,0.13651667,0.00026815,0.00715372,0.00000000
-4.70935468,0.23803974,0.10346788,0.16669957,0.12459446,0.00022507,0.00620317,0.00000000
-4.70335168,0.21650671,0.09502732,0.15206589,0.11353571,0.00018805,0.00537206,0.00000000
-4.69734867,0.19669643,0.08709127,0.13855699,0.10329601,0.00015666,0.00465052,0.00000000
-4.69134567,0.17854098,0.07964780,0.12614032,0.09383818,0.00013048,0.00402929,0.00000000
-4.68534267,0.16199194,0.07269240,0.11479765,0.08513407,0.00010911,0.00350006,0.00000000
-4.67933967,0.14702428,0.06622866,0.10452779,0.07716589,0.00009220,0.00305575,0.00000000
-4.67333667,0.13363955,0.06026883,0.09534883,0.06992722,0.00007944,0.00269067,0.00000000
-4.66733367,0.12186871,0.05483429,0.08730023,0.06342380,0.00007061,0.00240081,0.00000000
-4.66133067,0.11177461,0.04995600,0.08044472,0.05767416,0.00006557,0.00218401,0.00000000
-4.65532766,0.10345455,0.04567513,0.07487023,0.05271031,0.00006426,0.00204018,0.00000000
-4.64932466,0.09704274,0.04204388,0.07069187,0.04857837,0.00006675,0.00197148,0.00000000
-4.64332166,0.09271306,0.03912647,0.06805406,0.04533942,0.00007321,0.00198255,0.00000000
-4.63731866,0.09068180,0.03700047,0.06713259,0.04307042,0.00008391,0.00208072,0.00000000
-4.63131566,0.09121048,0.03575830,0.06813686,0.04186525,0.00009927,0.00227626,0.00000000
-4.62531266,0.09460846,0.03550895,0.07131176,0.04183573,0.00011981,0.00258253,0.00000000
-4.61930965,0.10123518,0.03637976,0.07693927,0.04311266,0.00014619,0.00301631,0.00000000
-4.61330665,0.11150158,0.03851817,0.08533938,0.04584655,0.00017916,0.00359792,0.00000000
-4.60730365,0.12587029,0.04209327,0.09687004,0.05020807,0.00021961,0.00435143,0.00000000
-4.60130065,0.14485436,0.04729693,0.11192583,0.05638782,0.00026850,0.00530480,0.00000000
-4.59529765,0.16901375,0.05434441,0.13093503,0.06459545,0.00032690,0.00648990,0.00000000
-4.58929465,0.19894944,0.06347409,0.15435468,0.07505769,0.00039591,0.00794249,0.00000000
-4.58329165,0.23529457,0.07494621,0.18266353,0.08801533,0.00047670,0.00970207,0.00000000
-4.57728864,0.27870240,0.08904036,0.21635240,0.10371878,0.00057043,0.01181157,0.00000000
-4.57128564,0.32983085,0.10605158,0.25591210,0.12242232,0.00067821,0.01431689,0.00000000
-4.56528264,0.38932353,0.12628491,0.30181871,0.14437675,0.00080111,0.01726630,0.00000000
-4.55927964,0.45778752,0.15004831,0.35451640,0.16982067,0.00094005,0.02070955,0.00000000
-4.55327664,0.53576805,0.17764398,0.41439814,0.19897037,0.00109581,0.02469693,0.00000000
-4.54727364,0.62372077,0.20935804,0.48178460,0.23200853,0.00126893,0.02927802,0.00000000
-4.54127064,0.72198232,0.24544892,0.55690203,0.26907214,0.00145969,0.03450033,0.00000000
-4.53526763,0.83074021,0.28613455,0.63985970,0.31023993,0.00166807,0.04040779,0.00000000
-4.52926463,0.95000318,0.33157884,0.73062803,0.35551979,0.00189365,0.04703910,0.00000000
-4.52326163,1.07957343,0.38187790,0.82901820,0.40483685,0.00213566,0.05442601,0.00000000
-4.51725863,1.21902210,0.43704647,0.93466449,0.45802280,0.00239287,0.06259169,0.00000000
-4.51125563,1.36766959,0.49700538,1.04701046,0.51480707,0.00266364,0.07154897,0.00000000
-4.50525263,1.52457207,0.56157045,1.16529996,0.57481055,0.00294585,0.08129889,0.00000000
-4.49924962,1.68851562,0.63044376,1.28857395,0.63754255,0.00323699,0.09182929,0.00000000
-4.49324662,1.85801905,0.70320776,1.41567404,0.70240135,0.00353410,0.10311369,0.00000000
-4.48724362,2.03134628,0.77932290,1.54525321,0.76867900,0.00383391,0.11511054,0.00000000
-4.48124062,2.20652866,0.85812925,1.67579401,0.83557035,0.00413281,0.12776273,0.00000000
-4.47523762,2.38139740,0.93885240,1.80563431,0.90218662,0.00442696,0.14099751,0.00000000
-4.46923462,2.55362553,1.02061389,1.93300005,0.96757324,0.00471239,0.15472690,0.00000000
-4.46323162,2.72077851,1.10244600,2.05604437,1.03073156,0.00498508,0.16884837,0.00000000
-4.45722861,2.88037206,1.18331076,2.17289192,1.09064395,0.00524104,0.18324610,0.00000000
-4.45122561,3.02993540,1.26212267,2.28168705,1.14630138,0.00547647,0.19779246,0.00000000
-4.44522261,3.16707770,1.33777443,2.38064401,1.19673250,0.00568777,0.21234995,0.00000000
-4.43921961,3.28955515,1.40916482,2.46809751,1.24103318,0.00587176,0.22677334,0.00000000
-4.43321661,3.39533625,1.47522783,2.54255155,1.27839524,0.00602564,0.24091212,0.00000000
-4.42721361,3.48266251,1.53496178,2.60272452,1.30813312,0.00614717,0.25461305,0.00000000
-4.42121061,3.55010205,1.58745744,2.64758886,1.32970738,0.00623466,0.26772287,0.00000000
-4.41520760,3.59659410,1.63192404,2.67640350,1.34274386,0.00628707,0.28009104,0.00000000
-4.40920460,3.62148216,1.66771203,2.68873772,1.34704776,0.00630398,0.29157248,0.00000000
-4.40320160,3.62453478,1.69433185,2.68448554,1.34261169,0.00628562,0.30203027,0.00000000
-4.39719860,3.60595297,1.71146794,2.66386994,1.32961764,0.00623288,0.31133820,0.00000000
-4.39119560,3.56636404,1.71898745,2.62743684,1.30843231,0.00614723,0.31938331,0.00000000
-4.38519260,3.50680233,1.71694361,2.57603927,1.27959644,0.00603070,0.32606815,0.00000000
-4.37918959,3.42867777,1.70557355,2.51081234,1.24380819,0.00588581,0.33131298,0.00000000
-4.37318659,3.33373374,1.68529094,2.43314032,1.20190151,0.00571552,0.33505766,0.00000000
-4.36718359,3.22399631,1.65667403,2.34461728,1.15482042,0.00552310,0.33726338,0.00000000
-4.36118059,3.10171693,1.62044951,2.24700307,1.10359023,0.00531211,0.33791415,0.00000000
-4.35517759,2.96931120,1.57747332,2.14217648,1.04928692,0.00508625,0.33701795,0.00000000
-4.34917459,2.82929618,1.52870902,2.03208758,0.99300609,0.00484933,0.33460757,0.00000000
-4.34317159,2.68422874,1.47520493,1.91871110,0.93583239,0.00460518,0.33074111,0.00000000
-4.33716858,2.53664719,1.41807076,1.80400268,0.87881094,0.00435757,0.32550209,0.00000000
-4.33116558,2.38901829,1.35845482,1.68985937,0.82292147,0.00411017,0.31899909,0.00000000
-4.32516258,2.24369118,1.29752240,1.57808586,0.76905619,0.00386648,0.31136491,0.00000000
-4.31915958,2.10285951,1.23643607,1.47036700,0.71800195,0.00362981,0.30275532,0.00000000
-4.31315658,1.96853243,1.17633830,1.36824752,0.67042710,0.00340324,0.29334720,0.00000000
-4.30715358,1.84251482,1.11833676,1.27311882,0.62687326,0.00318965,0.28333628,0.00000000
-4.30115058,1.72639636,1.06349230,1.18621264,0.58775201,0.00299162,0.27293431,0.00000000
-4.29514757,1.62154904,1.01280961,1.10860114,0.55334608,0.00281155,0.26236582,0.00000000
-4.28914457,1.52913191,0.96723029,1.04120243,0.52381490,0.00265156,0.25186447,0.00000000
-4.28314157,1.45010178,0.92762782,0.98479037,0.49920368,0.00251358,0.24166904,0.00000000
-4.27713857,1.38522836,0.89480410,0.94000739,0.47945550,0.00239931,0.23201911,0.00000000
-4.27113557,1.33511210,0.86948678,0.90737878,0.46442563,0.00231029,0.22315055,0.00000000
-4.26513257,1.30020285,0.85232689,0.88732712,0.45389717,0.00224784,0.21529086,0.00000000
-4.25912956,1.28081786,0.84389601,0.88018523,0.44759740,0.00221314,0.20865439,0.00000000
-4.25312656,1.27715718,0.84468253,0.88620649,0.44521386,0.00220716,0.20343767,0.00000000
-4.24712356,1.28931539,0.85508644,0.90557127,0.44640961,0.00223070,0.19981476,0.00000000
-4.24112056,1.31728844,0.87541240,0.93838878,0.45083697,0.00228436,0.19793279,0.00000000
-4.23511756,1.36097487,0.90586090,0.98469377,0.45814921,0.00236852,0.19790779,0.00000000
-4.22911456,1.42017123,0.94651767,1.04443794,0.46800991,0.00248328,0.19982083,0.00000000
-4.22311156,1.49456195,0.99734162,1.11747650,0.48009962,0.00262845,0.20371470,0.00000000
-4.21710855,1.58370415,1.05815184,1.20355044,0.49411994,0.00280350,0.20959106,0.00000000
-4.21110555,1.68700884,1.12861455,1.30226574,0.50979482,0.00300750,0.21740839,0.00000000
-4.20510255,1.80371976,1.20823094,1.41307106,0.52686965,0.00323909,0.22708065,0.00000000
-4.19909955,1.93289216,1.29632695,1.53523559,0.54510817,0.00349642,0.23847700,0.00000000
-4.19309655,2.07337336,1.39204641,1.66782922,0.56428792,0.00377714,0.25142248,0.00000000
-4.18709355,2.22378759,1.49434852,1.80970696,0.58419463,0.00407835,0.26569988,0.00000000
-4.18109055,2.38252730,1.60201098,1.95949977,0.60461627,0.00439662,0.28105292,0.00000000
-4.17508754,2.54775305,1.71363963,2.11561361,0.62533729,0.00472803,0.29719062,0.00000000
-4.16908454,2.71740361,1.82768525,2.27623823,0.64613366,0.00506813,0.31379300,0.00000000
-4.16308154,2.88921753,1.94246791,2.43936678,0.66676930,0.00541208,0.33051796,0.00000000
-4.15707854,3.06076680,2.05620864,2.60282671,0.68699425,0.00575470,0.34700929,0.00000000
-4.15107554,3.22950231,2.16706808,2.76432178,0.70654484,0.00609058,0.36290548,0.00000000
-4.14507254,3.39281035,2.27319081,2.92148423,0.72514613,0.00641423,0.37784929,0.00000000
-4.13906953,3.54807824,2.37275414,3.07193568,0.74251644,0.00672018,0.39149755,0.00000000
-4.13306653,3.69276686,2.46401946,3.21335424,0.75837388,0.00700316,0.40353099,0.00000000
-4.12706353,3.82448692,2.54538388,3.34354535,0.77244451,0.00725828,0.41366358,0.00000000
-4.12106053,3.94107542,2.61543011,3.46051280,0.78447161,0.00748114,0.42165124,0.00000000
-4.11505753,4.04066874,2.67297196,3.56252668,0.79422554,0.00766798,0.42729917,0.00000000
-4.10905453,4.12176838,2.71709342,3.64818473,0.80151358,0.00781582,0.43046782,0.00000000
-4.10305153,4.18329587,2.74717909,3.71646369,0.80618903,0.00792258,0.43107702,0.00000000
-4.09704852,4.22463372,2.76293454,3.76675782,0.80815902,0.00798708,0.42910811,0.00000000
-4.09104552,4.24564986,2.76439523,3.79890226,0.80739042,0.00800915,0.42460392,0.00000000
-4.08504252,4.24670395,2.75192350,3.81317963,0.80391353,0.00798957,0.41766670,0.00000000
