energy_ev,total_up,Al_p_up,Al_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.26763382,2.12797250,0.43988030,0.00000000,1.08774624,1.02848684,0.77468666,0.00000000
-5.26163082,2.23168950,0.46305308,0.00000000,1.13716416,1.08415490,0.81172174,0.00000000
-5.25562781,2.33213446,0.48587735,0.00000000,1.18392702,1.13893901,0.84734578,0.00000000
-5.24962481,2.42801997,0.50803641,0.00000000,1.22720533,1.19222802,0.88109861,0.00000000
-5.24362181,2.51808838,0.52921336,0.00000000,1.26621611,1.24340643,0.91253791,0.00000000
-5.23761881,2.60113648,0.54909793,0.00000000,1.30024139,1.29186562,0.94124779,0.00000000
-5.23161581,2.67604058,0.56739384,0.00000000,1.32864623,1.33701577,0.96684731,0.00000000
-5.22561281,2.74178137,0.58382640,0.00000000,1.35089543,1.37829818,0.98899849,0.00000000
-5.21960980,2.79746744,0.59815014,0.00000000,1.36656839,1.41519766,1.00741357,0.00000000
-5.21360680,2.84235669,0.61015600,0.00000000,1.37537131,1.44725440,1.02186134,0.00000000
-5.20760380,2.87587461,0.61967793,0.00000000,1.37714617,1.47407485,1.03217215,0.00000000
-5.20160080,2.89762868,0.62659825,0.00000000,1.37187599,1.49534138,1.03824146,0.00000000
-5.19559780,2.90741813,0.63085179,0.00000000,1.35968581,1.51082002,1.04003183,0.00000000
-5.18959480,2.90523859,0.63242831,0.00000000,1.34083945,1.52036626,1.03757306,0.00000000
-5.18359180,2.89128140,0.63137321,0.00000000,1.31573176,1.52392841,1.03096071,0.00000000
-5.17758879,2.86592738,0.62778623,0.00000000,1.28487666,1.52154863,1.02035289,0.00000000
-5.17158579,2.82973543,0.62181833,0.00000000,1.24889136,1.51336135,1.00596541,0.00000000
-5.16558279,2.78342629,0.61366677,0.00000000,1.20847734,1.49958939,0.98806566,0.00000000
-5.15957979,2.72786214,0.60356856,0.00000000,1.16439870,1.48053777,0.96696522,0.00000000
-5.15357679,2.66402285,0.59179262,0.00000000,1.11745897,1.45658565,0.94301173,0.00000000
-5.14757379,2.59297987,0.57863097,0.00000000,1.06847709,1.42817650,0.91658008,0.00000000
-5.14157079,2.51586876,0.56438936,0.00000000,1.01826375,1.39580718,0.88806353,0.00000000
-5.13556778,2.43386148,0.54937771,0.00000000,0.96759885,1.36001615,0.85786474,0.00000000
-5.12956478,2.34813949,0.53390096,0.00000000,0.91721121,1.32137135,0.82638737,0.00000000
-5.12356178,2.25986862,0.51825055,0.00000000,0.86776107,1.28045822,0.79402827,0.00000000
-5.11755878,2.17017662,0.50269702,0.00000000,0.81982621,1.23786825,0.76117062,0.00000000
-5.11155578,2.08013412,0.48748406,0.00000000,0.77389200,1.19418850,0.72817819,0.00000000
-5.10555278,1.99073963,0.47282414,0.00000000,0.73034572,1.14999239,0.69539086,0.00000000
-5.09954977,1.90290872,0.45889606,0.00000000,0.68947514,1.10583211,0.66312146,0.00000000
-5.09354677,1.81746787,0.44584423,0.00000000,0.65147126,1.06223274,0.63165401,0.00000000
-5.08754377,1.73515255,0.43377986,0.00000000,0.61643479,1.01968827,0.60124328,0.00000000
-5.08154077,1.65660962,0.42278378,0.00000000,0.58438594,0.97865953,0.57211553,0.00000000
-5.07553777,1.58240327,0.41291073,0.00000000,0.55527679,0.93957378,0.54447044,0.00000000
-5.06953477,1.51302403,0.40419470,0.00000000,0.52900563,0.90282596,0.51848380,0.00000000
-5.06353177,1.44890001,0.39665513,0.00000000,0.50543230,0.86878118,0.49431099,0.00000000
-5.05752876,1.39040944,0.39030338,0.00000000,0.48439392,0.83777805,0.47209072,0.00000000
-5.05152576,1.33789353,0.38514913,0.00000000,0.46572006,0.81013249,0.45194896,0.00000000
-5.04552276,1.29166869,0.38120623,0.00000000,0.44924671,0.78614146,0.43400265,0.00000000
-5.03951976,1.25203713,0.37849764,0.00000000,0.43482844,0.76608611,0.41836295,0.00000000
-5.03351676,1.21929498,0.37705908,0.00000000,0.42234816,0.75023396,0.40513774,0.00000000
-5.02751376,1.19373714,0.37694112,0.00000000,0.41172420,0.73883956,0.39443330,0.00000000
-5.02151076,1.17565846,0.37820944,0.00000000,0.40291449,0.73214339,0.38635474,0.00000000
-5.01550775,1.16535076,0.38094336,0.00000000,0.39591764,0.73036876,0.38100537,0.00000000
-5.00950475,1.16309578,0.38523243,0.00000000,0.39077131,0.73371658,0.37848482,0.00000000
-5.00350175,1.16915422,0.39117139,0.00000000,0.38754776,0.74235823,0.37888601,0.00000000
-4.99749875,1.18375131,0.39885369,0.00000000,0.38634721,0.75642659,0.38229108,0.00000000
-4.99149575,1.20705978,0.40836386,0.00000000,0.38728933,0.77600580,0.38876650,0.00000000
-4.98549275,1.23918098,0.41976927,0.00000000,0.39050341,0.80112023,0.39835761,0.00000000
-4.97948974,1.28012554,0.43311169,0.00000000,0.39611786,0.83172332,0.41108290,0.00000000
-4.97348674,1.32979448,0.44839914,0.00000000,0.40424942,0.86768709,0.42692837,0.00000000
-4.96748374,1.38796230,0.46559867,0.00000000,0.41499299,0.90879300,0.44584224,0.00000000
-4.96148074,1.45426303,0.48463042,0.00000000,0.42841216,0.95472503,0.46773045,0.00000000
-4.95547774,1.52818047,0.50536347,0.00000000,0.44453127,1.00506557,0.49245318,0.00000000
-4.94947474,1.60904347,0.52761384,0.00000000,0.46332910,1.05929471,0.51982263,0.00000000
-4.94347174,1.69602683,0.55114480,0.00000000,0.48473455,1.11679338,0.54960228,0.00000000
-4.93746873,1.78815821,0.57566968,0.00000000,0.50862444,1.17685045,0.58150772,0.00000000
-4.93146573,1.88433114,0.60085720,0.00000000,0.53482344,1.23867392,0.61520908,0.00000000
-4.92546273,1.98332377,0.62633895,0.00000000,0.56310605,1.30140586,0.65033503,0.00000000
-4.91945973,2.08382285,0.65171913,0.00000000,0.59320053,1.36414075,0.68647825,0.00000000
-4.91345673,2.18445200,0.67658574,0.00000000,0.62479450,1.42594661,0.72320213,0.00000000
-4.90745373,2.28380347,0.70052314,0.00000000,0.65754201,1.48588810,0.76004855,0.00000000
-4.90145073,2.38047189,0.72312517,0.00000000,0.69107161,1.54305086,0.79654655,0.00000000
-4.89544772,2.47308911,0.74400845,0.00000000,0.72499532,1.59656598,0.83222145,0.00000000
-4.88944472,2.56035868,0.76282527,0.00000000,0.75891807,1.64563395,0.86660428,0.00000000
-4.88344172,2.64108879,0.77927547,0.00000000,0.79244721,1.68954695,0.89924136,0.00000000
-4.87743872,2.71422289,0.79311704,0.00000000,0.82520212,1.72770898,0.92970361,0.00000000
-4.87143572,2.77886675,0.80417483,0.00000000,0.85682340,1.75965295,0.95759557,0.00000000
-4.86543272,2.83431165,0.81234724,0.00000000,0.88698158,1.78505451,0.98256384,0.00000000
-4.85942971,2.88005298,0.81761072,0.00000000,0.91538522,1.80374196,1.00430500,0.00000000
-4.85342671,2.91580398,0.82002186,0.00000000,0.94178816,1.81570249,1.02257262,0.00000000
-4.84742371,2.94150466,0.81971719,0.00000000,0.96599588,1.82108432,1.03718355,0.00000000
-4.84142071,2.95732571,0.81691071,0.00000000,0.98787078,1.82019517,1.04802315,0.00000000
-4.83541771,2.96366761,0.81188942,0.00000000,1.00733633,1.81349703,1.05504958,0.00000000
-4.82941471,2.96115507,0.80500687,0.00000000,1.02437993,1.80159766,1.05829683,0.00000000
-4.82341171,2.95062696,0.79667509,0.00000000,1.03905440,1.78523900,1.05787656,0.00000000
-4.81740870,2.93312200,0.78735516,0.00000000,1.05147794,1.76528287,1.05397852,0.00000000
-4.81140570,2.90986023,0.77754651,0.00000000,1.06183245,1.74269421,1.04686940,0.00000000
-4.80540270,2.88222071,0.76777545,0.00000000,1.07036026,1.71852215,1.03689008,0.00000000
-4.79939970,2.85171527,0.75858280,0.00000000,1.07735908,1.69387925,1.02445116,0.00000000
-4.79339670,2.81995893,0.75051123,0.00000000,1.08317523,1.66991902,1.01002654,0.00000000
-4.78739370,2.78863696,0.74409219,0.00000000,1.08819533,1.64781219,0.99414534,0.00000000
-4.78139070,2.75946911,0.73983284,0.00000000,1.09283641,1.62872177,0.97738182,0.00000000
-4.77538769,2.73417154,0.73820312,0.00000000,1.09753482,1.61377748,0.96034376,0.00000000
-4.76938469,2.71441691,0.73962320,0.00000000,1.10273419,1.60404977,0.94365922,0.00000000
-4.76338169,2.70179365,0.74445164,0.00000000,1.10887264,1.60052394,0.92796204,0.00000000
-4.75737869,2.69776514,0.75297440,0.00000000,1.11636978,1.60407495,0.91387641,0.00000000
-4.75137569,2.70362988,0.76539514,0.00000000,1.12561394,1.61544343,0.90200083,0.00000000
-4.74537269,2.72048385,0.78182709,0.00000000,1.13694972,1.63521363,0.89289200,0.00000000
-4.73936968,2.74918608,0.80228672,0.00000000,1.15066669,1.66379390,0.88704892,0.00000000
-4.73336668,2.79032871,0.82668965,0.00000000,1.16698919,1.70140048,0.88489788,0.00000000
-4.72736368,2.84421248,0.85484889,0.00000000,1.18606773,1.74804515,0.88677866,0.00000000
-4.72136068,2.91082861,0.88647581,0.00000000,1.20797215,1.80352732,0.89293245,0.00000000
-4.71535768,2.98984793,0.92118373,0.00000000,1.23268670,1.86743107,0.90349194,0.00000000
-4.70935468,3.08061759,0.95849439,0.00000000,1.26010706,1.93912732,0.91847379,0.00000000
-4.70335168,3.18216587,0.99784707,0.00000000,1.29003952,2.01778138,0.93777399,0.00000000
-4.69734867,3.29321497,1.03861031,0.00000000,1.32220200,2.10236582,0.96116620,0.00000000
-4.69134567,3.41220170,1.08009573,0.00000000,1.35622714,2.19167829,0.98830323,0.00000000
-4.68534267,3.53730545,1.12157384,0.00000000,1.39166728,2.28436413,1.01872177,0.00000000
-4.67933967,3.66648302,1.16229112,0.00000000,1.42800118,2.37894303,1.05185037,0.00000000
-4.67333667,3.79750922,1.20148802,0.00000000,1.46464256,2.47383908,1.08702047,0.00000000
-4.66733367,3.92802252,1.23841710,0.00000000,1.50095025,2.56741348,1.12348043,0.00000000
-4.66133067,4.05557437,1.27236096,0.00000000,1.53623997,2.65799896,1.16041218,0.00000000
-4.65532766,4.17768138,1.30264921,0.00000000,1.56979758,2.74393511,1.19695016,0.00000000
-4.64932466,4.29187879,1.32867402,0.00000000,1.60089372,2.82360365,1.23220204,0.00000000
-4.64332166,4.39577431,1.34990383,0.00000000,1.62879969,2.89546283,1.26527087,0.00000000
-4.63731866,4.48710096,1.36589484,0.00000000,1.65280423,2.95808010,1.29527779,0.00000000
-4.63131566,4.56376768,1.37629992,0.00000000,1.67223113,3.01016233,1.32138486,0.00000000
-4.62531266,4.62390671,1.38087500,0.00000000,1.68645698,3.05058294,1.34281728,0.00000000
-4.61930965,4.66591640,1.37948265,0.00000000,1.69492891,3.07840533,1.35888422,0.00000000
-4.61330665,4.68849862,1.37209305,0.00000000,1.69718149,3.09290212,1.36899761,0.00000000
-4.60730365,4.69068956,1.35878238,0.00000000,1.69285243,3.09356993,1.37268826,0.00000000
-4.60130065,4.67188329,1.33972897,0.00000000,1.68169625,3.08013918,1.36961868,0.00000000
-4.59529765,4.63184717,1.31520725,0.00000000,1.66359546,3.05257896,1.35959219,0.00000000
-4.58929465,4.57072869,1.28557998,0.00000000,1.63856855,3.01109672,1.34255786,0.00000000
-4.58329165,4.48905325,1.25128893,0.00000000,1.60677434,2.95613283,1.31861117,0.00000000
-4.57728864,4.38771290,1.21284438,0.00000000,1.56851229,2.88835010,1.28799033,0.00000000
-4.57128564,4.26794608,1.17081368,0.00000000,1.52421856,2.80861853,1.25106832,0.00000000
-4.56528264,4.13130884,1.12580916,0.00000000,1.47445777,2.71799557,1.20834105,0.00000000
-4.55927964,3.97963818,1.07847563,0.00000000,1.41991053,2.61770242,1.16041212,0.00000000
-4.55327664,3.81500863,1.02947775,0.00000000,1.36135718,2.50909683,1.10797461,0.00000000
-4.54727364,3.63968317,0.97948735,0.00000000,1.29965817,2.39364325,1.05179088,0.00000000
-4.54127064,3.45606007,0.92917102,0.00000000,1.23573176,2.27288104,0.99267089,0.00000000
-4.53526763,3.26661726,0.87917813,0.00000000,1.17052994,2.14839154,0.93145018,0.00000000
-4.52926463,3.07385599,0.83012940,0.00000000,1.10501325,2.02176507,0.86896800,0.00000000
-4.52326163,2.88024559,0.78260629,0.00000000,1.04012568,1.89456873,0.80604666,0.00000000
-4.51725863,2.68817105,0.73714128,0.00000000,0.97677035,1.76831588,0.74347264,0.00000000
-4.51125563,2.49988503,0.69420940,0.00000000,0.91578701,1.64443831,0.68198014,0.00000000
-4.50525263,2.31746588,0.65422099,0.00000000,0.85793202,1.52426179,0.62223741,0.00000000
-4.49924962,2.14278262,0.61751607,0.00000000,0.80386160,1.40898565,0.56483638,0.00000000
-4.49324662,1.97746799,0.58436026,0.00000000,0.75411873,1.29966693,0.51028544,0.00000000
-4.48724362,1.82289989,0.55494260,0.00000000,0.70912413,1.19720947,0.45900575,0.00000000
-4.48124062,1.68019160,0.52937519,0.00000000,0.66917146,1.10235783,0.41133049,0.00000000
-4.47523762,1.55019033,0.50769473,0.00000000,0.63442672,1.01569621,0.36750723,0.00000000
-4.46923462,1.43348377,0.48986601,0.00000000,0.60493170,0.93765188,0.32770265,0.00000000
-4.46323162,1.33041372,0.47578707,0.00000000,0.58061117,0.86850272,0.29200944,0.00000000
-4.45722861,1.24109565,0.46529615,0.00000000,0.56128331,0.80838820,0.26045472,0.00000000
-4.45122561,1.16544298,0.45817988,0.00000000,0.54667289,0.75732306,0.23300952,0.00000000
-4.44522261,1.10319462,0.45418262,0.00000000,0.53642656,0.71521277,0.20959875,0.00000000
-4.43921961,1.05394433,0.45301661,0.00000000,0.53012950,0.68187005,0.19011130,0.00000000
-4.43321661,1.01717039,0.45437235,0.00000000,0.52732288,0.65703139,0.17440962,0.00000000
-4.42721361,0.99226443,0.45792902,0.00000000,0.52752137,0.64037291,0.16233870,0.00000000
-4.42121061,0.97855806,0.46336446,0.00000000,0.53023001,0.63152491,0.15373383,0.00000000
-4.41520760,0.97534642,0.47036425,0.00000000,0.53496001,0.63008433,0.14842729,0.00000000
-4.40920460,0.98190807,0.47862966,0.00000000,0.54124284,0.63562505,0.14625354,0.00000000
-4.40320160,0.99752066,0.48788421,0.00000000,0.54864232,0.64770563,0.14705306,0.00000000
-4.39719860,1.02147235,0.49787859,0.00000000,0.55676432,0.66587455,0.15067490,0.00000000
-4.39119560,1.05306910,0.50839380,0.00000000,0.56526398,0.68967318,0.15697783,0.00000000
-4.38519260,1.09163829,0.51924269,0.00000000,0.57385042,0.71863675,0.16583059,0.00000000
-4.37918959,1.13652923,0.53026986,0.00000000,0.58228883,0.75229384,0.17711101,0.00000000
-4.37318659,1.18711129,0.54135004,0.00000000,0.59040037,0.79016501,0.19070467,0.00000000
-4.36718359,1.24277055,0.55238542,0.00000000,0.59805979,0.83176099,0.20650288,0.00000000
-4.36118059,1.30290570,0.56330198,0.00000000,0.60519149,0.87658125,0.22440051,0.00000000
-4.35517759,1.36692414,0.57404536,0.00000000,0.61176394,0.92411334,0.24429365,0.00000000
-4.34917459,1.43423870,0.58457644,0.00000000,0.61778324,0.97383339,0.26607733,0.00000000
-4.34317159,1.50426570,0.59486701,0.00000000,0.62328589,1.02520819,0.28964339,0.00000000
-4.33716858,1.57642448,0.60489583,0.00000000,0.62833138,1.07769889,0.31487850,0.00000000
-4.33116558,1.65013847,0.61464514,0.00000000,0.63299475,1.13076622,0.34166243,0.00000000
-4.32516258,1.72483776,0.62409793,0.00000000,0.63735942,1.18387710,0.36986649,0.00000000
-4.31915958,1.79996266,0.63323584,0.00000000,0.64151058,1.23651212,0.39935207,0.00000000
-4.31315658,1.87496784,0.64203778,0.00000000,0.64552919,1.28817360,0.42996934,0.00000000
-4.30715358,1.94932649,0.65047915,0.00000000,0.64948673,1.33839337,0.46155586,0.00000000
