energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.83791896,2.68806877,0.00872092,0.88909734,1.58254601,1.36956664,0.40868750,0.00000000
-5.83191596,2.65248511,0.00822978,0.88834313,1.57414618,1.35652433,0.38283894,0.00000000
-5.82591296,2.61837363,0.00776115,0.88698383,1.56446522,1.34407014,0.35903028,0.00000000
-5.81990995,2.58437771,0.00731264,0.88460099,1.55276996,1.33151727,0.33705870,0.00000000
-5.81390695,2.54920305,0.00688221,0.88078851,1.53839420,1.31819571,0.31673705,0.00000000
-5.80790395,2.51166361,0.00646818,0.87516717,1.52075858,1.30347733,0.29790115,0.00000000
-5.80190095,2.47072250,0.00606929,0.86739845,1.49938751,1.28679915,0.28041513,0.00000000
-5.79589795,2.42552685,0.00568475,0.85719706,1.47392293,1.26768413,0.26417493,0.00000000
-5.78989495,2.37543540,0.00531416,0.84434170,1.44413441,1.24575858,0.24910991,0.00000000
-5.78389195,2.32003830,0.00495756,0.82868362,1.40992556,1.22076566,0.23518295,0.00000000
-5.77788894,2.25916852,0.00461535,0.81015260,1.37133644,1.19257441,0.22238909,0.00000000
-5.77188594,2.19290462,0.00428824,0.78876022,1.32854208,1.16118420,0.21075292,0.00000000
-5.76588294,2.12156517,0.00397721,0.76460019,1.28184710,1.12672424,0.20032509,0.00000000
-5.75987994,2.04569500,0.00368349,0.73784576,1.23167675,1.08944846,0.19117795,0.00000000
-5.75387694,1.96604401,0.00340845,0.70874450,1.17856457,1.04972589,0.18340062,0.00000000
-5.74787394,1.88353949,0.00315359,0.67761055,1.12313726,1.00802713,0.17709362,0.00000000
-5.74187094,1.79925297,0.00292052,0.64481473,1.06609708,0.96490731,0.17236323,0.00000000
-5.73586793,1.71436301,0.00271086,0.61077307,1.00820255,0.92098649,0.16931567,0.00000000
-5.72986493,1.63011520,0.00252629,0.57593412,0.95024800,0.87692823,0.16805124,0.00000000
-5.72386193,1.54778094,0.00236844,0.54076572,0.89304259,0.83341712,0.16865850,0.00000000
-5.71785893,1.46861643,0.00223891,0.50574167,0.83738959,0.79113637,0.17120868,0.00000000
-5.71185593,1.39382337,0.00213921,0.47132884,0.78406639,0.75074608,0.17575033,0.00000000
-5.70585293,1.32451259,0.00207074,0.43797527,0.73380593,0.71286324,0.18230443,0.00000000
-5.69984992,1.26167183,0.00203473,0.40609956,0.68727995,0.67804393,0.19086003,0.00000000
-5.69384692,1.20613873,0.00203223,0.37608195,0.64508453,0.64676853,0.20137067,0.00000000
-5.68784392,1.15857967,0.00206400,0.34825723,0.60772822,0.61943023,0.21375155,0.00000000
-5.68184092,1.11947503,0.00213049,0.32290968,0.57562284,0.59632720,0.22787785,0.00000000
-5.67583792,1.08911120,0.00223178,0.30027008,0.54907731,0.57765859,0.24358411,0.00000000
-5.66983492,1.06757929,0.00236752,0.28051459,0.52829422,0.56352420,0.26066490,0.00000000
-5.66383192,1.05478036,0.00253682,0.26376553,0.51336931,0.55392787,0.27887688,0.00000000
-5.65782891,1.05043675,0.00273828,0.25009379,0.50429356,0.54878404,0.29794221,0.00000000
-5.65182591,1.05410883,0.00296988,0.23952252,0.50095787,0.54792724,0.31755336,0.00000000
-5.64582291,1.06521649,0.00322896,0.23203199,0.50315991,0.55112393,0.33737928,0.00000000
-5.63981991,1.08306434,0.00351224,0.22756522,0.51061302,0.55808604,0.35707268,0.00000000
-5.63381691,1.10686973,0.00381577,0.22603406,0.52295685,0.56848572,0.37627835,0.00000000
-5.62781391,1.13579241,0.00413502,0.22732552,0.53976943,0.58197054,0.39464224,0.00000000
-5.62181091,1.16896487,0.00446491,0.23130808,0.56058036,0.59817862,0.41182099,0.00000000
-5.61580790,1.20552229,0.00479988,0.23783764,0.58488478,0.61675295,0.42749156,0.00000000
-5.60980490,1.24463105,0.00513404,0.24676310,0.61215792,0.63735455,0.44136072,0.00000000
-5.60380190,1.28551498,0.00546128,0.25793135,0.64186967,0.65967388,0.45317388,0.00000000
-5.59779890,1.32747848,0.00577545,0.27119146,0.67349900,0.68344021,0.46272311,0.00000000
-5.59179590,1.36992595,0.00607051,0.28639815,0.70654783,0.70842864,0.46985391,0.00000000
-5.58579290,1.41237692,0.00634075,0.30341449,0.74055387,0.73446466,0.47447046,0.00000000
-5.57978989,1.45447659,0.00658094,0.32211366,0.77510224,0.76142615,0.47653928,0.00000000
-5.57378689,1.49600157,0.00678656,0.34238001,0.80983541,0.78924293,0.47609104,0.00000000
-5.56778389,1.53686091,0.00695395,0.36410929,0.84446119,0.81789400,0.47322047,0.00000000
-5.56178089,1.57709235,0.00708044,0.38720819,0.87875846,0.84740267,0.46808446,0.00000000
-5.55577789,1.61685429,0.00716454,0.41159326,0.91258050,0.87782987,0.46089832,0.00000000
-5.54977489,1.65641379,0.00720597,0.43718926,0.94585568,0.90926611,0.45193041,0.00000000
-5.54377189,1.69613110,0.00720573,0.46392707,0.97858561,0.94182237,0.44149540,0.00000000
-5.53776888,1.73644137,0.00716611,0.49174122,1.01084059,0.97562031,0.42994620,0.00000000
-5.53176588,1.77783426,0.00709069,0.52056725,1.04275265,1.01078234,0.41766508,0.00000000
-5.52576288,1.82083196,0.00698417,0.55033888,1.07450638,1.04742176,0.40505406,0.00000000
-5.51975988,1.86596661,0.00685235,0.58098521,1.10632779,1.08563357,0.39252496,0.00000000
-5.51375688,1.91375750,0.00670188,0.61242801,1.13847169,1.12548595,0.38048935,0.00000000
-5.50775388,1.96468900,0.00654014,0.64457928,1.17120796,1.16701296,0.36934871,0.00000000
-5.50175088,2.01918966,0.00637494,0.67733909,1.20480725,1.21020852,0.35948489,0.00000000
-5.49574787,2.07761307,0.00621434,0.71059387,1.23952658,1.25502184,0.35125128,0.00000000
-5.48974487,2.14022093,0.00606636,0.74421524,1.27559532,1.30135435,0.34496468,0.00000000
-5.48374187,2.20716887,0.00593873,0.77805928,1.31320218,1.34905829,0.34089815,0.00000000
-5.47773887,2.27849508,0.00583863,0.81196659,1.35248336,1.39793665,0.33927488,0.00000000
-5.47173587,2.35411227,0.00577249,0.84576276,1.39351261,1.44774475,0.34026316,0.00000000
-5.46573287,2.43380284,0.00574570,0.87925964,1.43629318,1.49819303,0.34397267,0.00000000
-5.45972986,2.51721761,0.00576248,0.91225701,1.48075222,1.54895101,0.35045197,0.00000000
-5.45372686,2.60387790,0.00582572,0.94454491,1.52673756,1.59965236,0.35968735,0.00000000
-5.44772386,2.69318104,0.00593685,0.97590637,1.57401723,1.64990070,0.37160302,0.00000000
-5.44172086,2.78440916,0.00609575,1.00612044,1.62228159,1.69927615,0.38606269,0.00000000
-5.43571786,2.87674109,0.00630079,1.03496562,1.67114812,1.74734227,0.40287253,0.00000000
-5.42971486,2.96926718,0.00654882,1.06222340,1.72016892,1.79365345,0.42178541,0.00000000
-5.42371186,3.06100666,0.00683523,1.08768189,1.76884059,1.83776239,0.44250646,0.00000000
-5.41770885,3.15092743,0.00715414,1.11113949,1.81661653,1.87922772,0.46469982,0.00000000
-5.41170585,3.23796771,0.00749852,1.13240850,1.86292137,1.91762160,0.48799647,0.00000000
-5.40570285,3.32105922,0.00786042,1.15131859,1.90716715,1.95253718,0.51200291,0.00000000
-5.39969985,3.39915152,0.00823124,1.16772017,1.94877119,1.98359599,0.53631065,0.00000000
-5.39369685,3.47123692,0.00860200,1.18148759,1.98717507,2.01045509,0.56050610,0.00000000
-5.38769385,3.53637552,0.00896366,1.19252208,2.02186440,2.03281401,0.58418080,0.00000000
-5.38169085,3.59371985,0.00930738,1.20075464,2.05238898,2.05042143,0.60694158,0.00000000
-5.37568784,3.64253861,0.00962489,1.20614869,2.07838276,2.06308157,0.62842037,0.00000000
-5.36968484,3.68223896,0.00990879,1.20870258,2.09958311,2.07066018,0.64828353,0.00000000
-5.36368184,3.71238679,0.01015276,1.20845198,2.11584886,2.07309020,0.66624026,0.00000000
-5.35767884,3.73272460,0.01035190,1.20547201,2.12717652,2.07037677,0.68204992,0.00000000
-5.35167584,3.74318637,0.01050284,1.19987927,2.13371399,2.06260168,0.69552810,0.00000000
-5.34567284,3.74390898,0.01060395,1.19183347,2.13577140,2.04992691,0.70655116,0.00000000
-5.33966983,3.73523985,0.01065542,1.18153884,2.13382821,2.03259730,0.71505913,0.00000000
-5.33366683,3.71774021,0.01065928,1.16924485,2.12853631,2.01094182,0.72105700,0.00000000
-5.32766383,3.69218379,0.01061939,1.15524648,2.12071853,1.98537350,0.72461421,0.00000000
-5.32166083,3.65955054,0.01054131,1.13988343,2.11136214,1.95638761,0.72586242,0.00000000
-5.31565783,3.62101509,0.01043221,1.12353850,2.10160723,1.92455788,0.72499163,0.00000000
-5.30965483,3.57792979,0.01030061,1.10663457,2.09272958,1.89053046,0.72224474,0.00000000
-5.30365183,3.53180234,0.01015617,1.08963026,2.08611827,1.85501565,0.71791064,0.00000000
-5.29764882,3.48426786,0.01000938,1.07301401,2.08324804,1.81877705,0.71231608,0.00000000
-5.29164582,3.43705589,0.00987127,1.05729644,2.08564691,1.78261819,0.70581644,0.00000000
-5.28564282,3.39195249,0.00975308,1.04300110,2.09485955,1.74736682,0.69878577,0.00000000
-5.27963982,3.35075837,0.00966591,1.03065361,2.11240734,1.71385695,0.69160615,0.00000000
-5.27363682,3.31524362,0.00962041,1.02076926,2.13974602,1.68290903,0.68465689,0.00000000
-5.26763382,3.28710055,0.00962646,1.01383960,2.17822232,1.65530883,0.67830371,0.00000000
-5.26163082,3.26789572,0.00969290,1.01031816,2.22903085,1.63178561,0.67288832,0.00000000
-5.25562781,3.25902294,0.00982722,1.01060598,2.29317286,1.61299039,0.66871863,0.00000000
-5.24962481,3.26165885,0.01003538,1.01503735,2.37141849,1.59947507,0.66606002,0.00000000
-5.24362181,3.27672303,0.01032162,1.02386660,2.46427392,1.59167353,0.66512790,0.00000000
-5.23761881,3.30484419,0.01068829,1.03725641,2.57195511,1.58988536,0.66608183,0.00000000
-5.23161581,3.34633435,0.01113578,1.05526834,2.69436933,1.59426328,0.66902149,0.00000000
-5.22561281,3.40117219,0.01166248,1.07785613,2.83110536,1.60480490,0.67398458,0.00000000
-5.21960980,3.46899672,0.01226473,1.10486230,2.98143321,1.62134944,0.68094683,0.00000000
-5.21360680,3.54911195,0.01293693,1.13601821,3.14431349,1.64357973,0.68982404,0.00000000
-5.20760380,3.64050251,0.01367156,1.17094791,3.31841611,1.67102971,0.70047618,0.00000000
-5.20160080,3.74185998,0.01445938,1.20917562,3.50214783,1.70309716,0.71271321,0.00000000
-5.19559780,3.85161883,0.01528956,1.25013664,3.69368738,1.73906124,0.72630262,0.00000000
-5.18959480,3.96800056,0.01614990,1.29319128,3.89102661,1.77810426,0.74097803,0.00000000
-5.18359180,4.08906417,0.01702709,1.33764119,4.09201614,1.81933664,0.75644879,0.00000000
-5.17758879,4.21276076,0.01790700,1.38274746,4.29441314,1.86182404,0.77241001,0.00000000
-5.17158579,4.33698986,0.01877496,1.42774957,4.49592972,1.90461537,0.78855247,0.00000000
-5.16558279,4.45965516,0.01961610,1.47188454,4.69427954,1.94677070,0.80457233,0.00000000
-5.15957979,4.57871744,0.02041570,1.51440526,4.88722135,1.98738754,0.82017997,0.00000000
-5.15357679,4.69224256,0.02115953,1.55459754,5.07259787,2.02562472,0.83510778,0.00000000
-5.14757379,4.79844310,0.02183420,1.59179508,5.24836916,2.06072288,0.84911667,0.00000000
-5.14157079,4.89571241,0.02242752,1.62539201,5.41263995,2.09202088,0.86200120,0.00000000
-5.13556778,4.98265062,0.02292876,1.65485272,5.56368096,2.11896782,0.87359317,0.00000000
-5.12956478,5.05808231,0.02332900,1.67971892,5.69994462,2.14113041,0.88376382,0.00000000
-5.12356178,5.12106644,0.02362133,1.69961391,5.82007581,2.15819602,0.89242471,0.00000000
-5.11755878,5.17089919,0.02380107,1.71424451,5.92291875,2.16997147,0.89952739,0.00000000
-5.11155578,5.20711084,0.02386589,1.72340071,6.00752106,2.17637838,0.90506215,0.00000000
-5.10555278,5.22945782,0.02381590,1.72695376,6.07313604,2.17744549,0.90905597,0.00000000
-5.09954977,5.23791130,0.02365365,1.72485288,6.11922409,2.17329882,0.91156999,0.00000000
-5.09354677,5.23264337,0.02338405,1.71712118,6.14545398,2.16415025,0.91269648,0.00000000
-5.08754377,5.21401188,0.02301422,1.70385112,6.15170428,2.15028535,0.91255564,0.00000000
-5.08154077,5.18254471,0.02255332,1.68519979,6.13806485,2.13205086,0.91129228,0.00000000
-5.07553777,5.13892381,0.02201224,1.66138419,6.10483829,2.10984244,0.90907227,0.00000000
-5.06953477,5.08396938,0.02140330,1.63267657,6.05254029,2.08409302,0.90607907,0.00000000
-5.06353177,5.01862406,0.02073985,1.59939996,5.98189850,2.05526184,0.90251003,0.00000000
-5.05752876,4.94393700,0.02003592,1.56192359,5.89384855,2.02382451,0.89857262,0.00000000
-5.05152576,4.86104754,0.01930575,1.52065820,5.78952657,1.99026395,0.89448056,0.00000000
-5.04552276,4.77116814,0.01856341,1.47605108,5.67025735,1.95506226,0.89044984,0.00000000
-5.03951976,4.67556655,0.01782239,1.42858061,5.53753761,1.91869355,0.88669456,0.00000000
-5.03351676,4.57554693,0.01709521,1.37875025,5.39301422,1.88161747,0.88342291,0.00000000
-5.02751376,4.47243027,0.01639313,1.32708188,5.23845773,1.84427368,0.88083315,0.00000000
-5.02151076,4.36753432,0.01572587,1.27410854,5.07573151,1.80707706,0.87910993,0.00000000
-5.01550775,4.26215346,0.01510137,1.22036663,4.90675787,1.77041371,0.87842100,0.00000000
-5.00950475,4.15753928,0.01452571,1.16638778,4.73348201,1.73463788,0.87891446,0.00000000
-5.00350175,4.05488242,0.01400301,1.11269053,4.55783549,1.70006980,0.88071688,0.00000000
-4.99749875,3.95529636,0.01353546,1.05977216,4.38170067,1.66699435,0.88393208,0.00000000
-4.99149575,3.85980376,0.01312340,1.00810095,4.20687741,1.63566082,0.88864091,0.00000000
-4.98549275,3.76932572,0.01276549,0.95810901,4.03505352,1.60628338,0.89490192,0.00000000
-4.97948974,3.68467411,0.01245888,0.91018608,3.86777975,1.57904237,0.90275263,0.00000000
-4.97348674,3.60654701,0.01219952,0.86467444,3.70645009,1.55408614,0.91221157,0.00000000
-4.96748374,3.53552689,0.01198236,0.82186498,3.55228770,1.53153320,0.92328052,0.00000000
-4.96148074,3.47208095,0.01180172,0.78199455,3.40633627,1.51147438,0.93594687,0.00000000
-4.95547774,3.41656316,0.01165154,0.74524469,3.26945654,1.49397468,0.95018565,0.00000000
-4.94947474,3.36921695,0.01152567,0.71174143,3.14232727,1.47907463,0.96596111,0.00000000
-4.94347174,3.33017811,0.01141816,0.68155631,3.02544979,1.46679082,0.98322729,0.00000000
-4.93746873,3.29947701,0.01132346,0.65470831,2.91915528,1.45711539,1.00192777,0.00000000
-4.93146573,3.27703978,0.01123660,0.63116666,2.82361376,1.45001461,1.02199410,0.00000000
-4.92546273,3.26268827,0.01115333,0.61085422,2.73884418,1.44542644,1.04334329,0.00000000
-4.91945973,3.25613867,0.01107019,0.59365147,2.66472479,1.44325731,1.06587423,0.00000000
-4.91345673,3.25699940,0.01098456,0.57940085,2.60100353,1.44337850,1.08946354,0.00000000
-4.90745373,3.26476866,0.01089463,0.56791146,2.54730819,1.44562248,1.11396096,0.00000000
-4.90145073,3.27883267,0.01079931,0.55896398,2.50315650,1.44977970,1.13918503,0.00000000
-4.89544772,3.29846553,0.01069821,0.55231580,2.46796631,1.45559642,1.16491935,0.00000000
-4.88944472,3.32283168,0.01059145,0.54770636,2.44106635,1.46277404,1.19091002,0.00000000
-4.88344172,3.35099214,0.01047954,0.54486266,2.42170804,1.47097044,1.21686476,0.00000000
-4.87743872,3.38191520,0.01036327,0.54350494,2.40907880,1.47980371,1.24245409,0.00000000
-4.87143572,3.41449226,0.01024358,0.54335245,2.40231726,1.48885844,1.26731491,0.00000000
-4.86543272,3.44755905,0.01012140,0.54412937,2.40053082,1.49769473,1.29105651,0.00000000
-4.85942971,3.47992208,0.00999758,0.54557073,2.40281541,1.50585975,1.31326914,0.00000000
-4.85342671,3.51038989,0.00987281,0.54742825,2.40827760,1.51290150,1.33353490,0.00000000
-4.84742371,3.53780820,0.00974760,0.54947608,2.41605858,1.51838449,1.35144047,0.00000000
-4.84142071,3.56109766,0.00962222,0.55151618,2.42535958,1.52190649,1.36659140,0.00000000
-4.83541771,3.57929283,0.00949676,0.55338332,2.43546802,1.52311582,1.37862708,0.00000000
-4.82941471,3.59158057,0.00937114,0.55494952,2.44578345,1.52172821,1.38723591,0.00000000
-4.82341171,3.59733616,0.00924519,0.55612776,2.45584243,1.51754262,1.39216972,0.00000000
-4.81740870,3.59615539,0.00911870,0.55687493,2.46534129,1.51045493,1.39325677,0.00000000
-4.81140570,3.58788095,0.00899155,0.55719378,2.47415571,1.50046907,1.39041269,0.00000000
-4.80540270,3.57262165,0.00886374,0.55713387,2.48235625,1.48770474,1.38364862,0.00000000
-4.79939970,3.55076341,0.00873553,0.55679147,2.49021872,1.47240130,1.37307618,0.00000000
-4.79339670,3.52297096,0.00860746,0.55630821,2.49822883,1.45491748,1.35890885,0.00000000
-4.78739370,3.49018002,0.00848045,0.55586861,2.50708016,1.43572669,1.34145961,0.00000000
-4.78139070,3.45357948,0.00835584,0.55569633,2.51766511,1.41540801,1.32113483,0.00000000
-4.77538769,3.41458408,0.00823536,0.55604923,2.53105834,1.39463281,1.29842452,0.00000000
-4.76938469,3.37479785,0.00812119,0.55721321,2.54849249,1.37414756,1.27388928,0.00000000
-4.76338169,3.33596944,0.00801586,0.55949485,2.57132626,1.35475295,1.24814430,0.00000000
-4.75737869,3.29994005,0.00792223,0.56321286,2.60100497,1.33728015,1.22184099,0.00000000
-4.75137569,3.26858576,0.00784341,0.56868863,2.63901413,1.32256463,1.19564685,0.00000000
-4.74537269,3.24375545,0.00778264,0.57623568,2.68682687,1.31141846,1.17022420,0.00000000
-4.73936968,3.22720625,0.00774314,0.58614844,2.74584609,1.30460171,1.14620852,0.00000000
-4.73336668,3.22053840,0.00772805,0.59869056,2.81734308,1.30279401,1.12418712,0.00000000
-4.72736368,3.22513152,0.00774018,0.61408285,2.90239406,1.30656696,1.10467889,0.00000000
-4.72136068,3.24208447,0.00778196,0.63249148,3.00181692,1.31635855,1.08811570,0.00000000
-4.71535768,3.27216086,0.00785522,0.65401664,3.11611048,1.33245029,1.07482633,0.00000000
-4.70935468,3.31574253,0.00796105,0.67868218,3.24539897,1.35494816,1.06502336,0.00000000
-4.70335168,3.37279297,0.00809974,0.70642681,3.38938429,1.38376811,1.05879362,0.00000000
-4.69734867,3.44283262,0.00827061,0.73709721,3.54730906,1.41862700,1.05609267,0.00000000
-4.69134567,3.52492769,0.00847195,0.77044374,3.71793283,1.45903944,1.05674360,0.00000000
-4.68534267,3.61769381,0.00870100,0.80611891,3.89952396,1.50432132,1.06044033,0.00000000
-4.67933967,3.71931530,0.00895395,0.84367933,4.08986885,1.55359997,1.06675550,0.00000000
-4.67333667,3.82758029,0.00922593,0.88259100,4.28629990,1.60583128,1.07515281,0.00000000
-4.66733367,3.93993132,0.00951115,0.92223839,4.48574243,1.65982330,1.08500346,0.00000000
-4.66133067,4.05353044,0.00980302,0.96193694,4.68478027,1.71426602,1.09560628,0.00000000
-4.65532766,4.16533679,0.01009425,1.00094904,4.87973851,1.76776636,1.10621086,0.00000000
-4.64932466,4.27219452,0.01037713,1.03850277,5.06678118,1.81888729,1.11604280,0.00000000
-4.64332166,4.37092783,0.01064373,1.07381302,5.24202041,1.86618987,1.12433031,0.00000000
-4.63731866,4.45843959,0.01088616,1.10610419,5.40163328,1.90827654,1.13033093,0.00000000
-4.63131566,4.53180991,0.01109680,1.13463353,5.54198152,1.94383412,1.13335744,0.00000000
-4.62531266,4.58839037,0.01126863,1.15871423,5.65972921,1.97167473,1.13280183,0.00000000
-4.61930965,4.62589028,0.01139544,1.17773735,5.75195316,1.99077306,1.12815637,0.00000000
-4.61330665,4.64245110,0.01147210,1.19119148,5.81624129,2.00029839,1.11903076,0.00000000
-4.60730365,4.63670603,0.01149474,1.19867946,5.85077412,1.99964006,1.10516489,0.00000000
-4.60130065,4.60782204,0.01146097,1.19993119,5.85438599,1.98842533,1.08643647,0.00000000
-4.59529765,4.55552285,0.01136995,1.19481214,5.82660268,1.96652902,1.06286335,0.00000000
-4.58929465,4.48009190,0.01122249,1.18332712,5.76765417,1.93407443,1.03460057,0.00000000
-4.58329165,4.38235542,0.01102109,1.16561914,5.67846154,1.89142582,1.00193222,0.00000000
-4.57728864,4.26364675,0.01076987,1.14196344,5.56059915,1.83917276,0.96525882,0.00000000
-4.57128564,4.12575370,0.01047451,1.11275709,5.41623367,1.77810726,0.92508063,0.00000000
-4.56528264,3.97085167,0.01014208,1.07850458,5.24804332,1.70919479,0.88197799,0.00000000
-4.55927964,3.80142585,0.00978089,1.03980016,5.05912100,1.63354062,0.83658946,0.00000000
-4.55327664,3.62018590,0.00940026,0.99730776,4.85286610,1.55235284,0.78958898,0.00000000
-4.54727364,3.42997726,0.00901025,0.95173932,4.63287000,1.46690399,0.74166285,0.00000000
-4.54127064,3.23369255,0.00862140,0.90383266,4.40280036,1.37849256,0.69348775,0.00000000
-4.53526763,3.03418694,0.00824447,0.85432967,4.16628928,1.28840610,0.64571045,0.00000000
-4.52926463,2.83420054,0.00789010,0.80395572,3.92682984,1.19788724,0.59893014,0.00000000
-4.52326163,2.63629042,0.00756855,0.75340113,3.68768505,1.10810367,0.55368372,0.00000000
-4.51725863,2.44277447,0.00728943,0.70330522,3.45181212,1.02012305,0.51043466,0.00000000
-4.51125563,2.25568812,0.00706144,0.65424348,3.22180441,0.93489328,0.46956534,0.00000000
-4.50525263,2.07675488,0.00689208,0.60671805,2.99985199,0.85322856,0.43137312,0.00000000
-4.49924962,1.90737027,0.00678752,0.56115164,2.78772110,0.77580118,0.39606972,0.00000000
-4.49324662,1.74859875,0.00675237,0.51788483,2.58675156,0.70313869,0.36378380,0.00000000
-4.48724362,1.60118218,0.00678952,0.47717650,2.39787059,0.63562612,0.33456610,0.00000000
-4.48124062,1.46555834,0.00690007,0.43920697,2.22162073,0.57351254,0.30839681,0.00000000
-4.47523762,1.34188751,0.00708327,0.40408353,2.05819901,0.51692123,0.28519455,0.00000000
-4.46923462,1.23008510,0.00733646,0.37184764,1.90750446,0.46586250,0.26482637,0.00000000
-4.46323162,1.12985820,0.00765512,0.34248349,1.76919059,0.42024857,0.24711831,0.00000000
-4.45722861,1.04074407,0.00803296,0.31592719,1.64271999,0.37990943,0.23186602,0.00000000
-4.45122561,0.96214868,0.00846201,0.29207612,1.52741811,0.34460907,0.21884499,0.00000000
-4.44522261,0.89338387,0.00893284,0.27079816,1.42252385,0.31406141,0.20782009,0.00000000
-4.43921961,0.83370164,0.00943473,0.25194015,1.32723498,0.28794534,0.19855418,0.00000000
-4.43321661,0.78232475,0.00995597,0.23533556,1.24074698,0.26591837,0.19081545,0.00000000
-4.42721361,0.73847295,0.01048416,0.22081102,1.16228439,0.24762875,0.18438367,0.00000000
-4.42121061,0.70138447,0.01100652,0.20819169,1.09112436,0.23272574,0.17905505,0.00000000
-4.41520760,0.67033272,0.01151025,0.19730544,1.02661239,0.22086790,0.17464579,0.00000000
-4.40920460,0.64463829,0.01198290,0.18798588,0.96817087,0.21172953,0.17099451,0.00000000
-4.40320160,0.62367667,0.01241272,0.18007432,0.91530119,0.20500527,0.16796338,0.00000000
-4.39719860,0.60688214,0.01278900,0.17342096,0.86758040,0.20041295,0.16543839,0.00000000
-4.39119560,0.59374819,0.01310238,0.16788523,0.82465367,0.19769493,0.16332856,0.00000000
-4.38519260,0.58382539,0.01334510,0.16333571,0.78622370,0.19661816,0.16156440,0.00000000
-4.37918959,0.57671693,0.01351125,0.15964964,0.75203823,0.19697302,0.16009576,0.00000000
-4.37318659,0.57207270,0.01359687,0.15671225,0.72187672,0.19857143,0.15888910,0.00000000
-4.36718359,0.56958225,0.01360007,0.15441600,0.69553720,0.20124415,0.15792435,0.00000000
-4.36118059,0.56896720,0.01352101,0.15265990,0.67282398,0.20483776,0.15719159,0.00000000
-4.35517759,0.56997360,0.01336186,0.15134885,0.65353685,0.20921136,0.15668753,0.00000000
-4.34917459,0.57236451,0.01312660,0.15039326,0.63746225,0.21423328,0.15641205,0.00000000
-4.34317159,0.57591325,0.01282093,0.14970875,0.62436663,0.21977792,0.15636483,0.00000000
-4.33716858,0.58039753,0.01245190,0.14921610,0.61399215,0.22572303,0.15654238,0.00000000
-4.33116558,0.58559487,0.01202772,0.14884132,0.60605476,0.23194736,0.15693536,0.00000000
-4.32516258,0.59127936,0.01155742,0.14851595,0.60024459,0.23832909,0.15752652,0.00000000
-4.31915958,0.59722005,0.01105051,0.14817740,0.59622855,0.24474492,0.15828923,0.00000000
-4.31315658,0.60318096,0.01051673,0.14776952,0.59365480,0.25107005,0.15918674,0.00000000
-4.30715358,0.60892295,0.00996571,0.14724316,0.59215905,0.25717902,0.16017218,0.00000000
