energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.92196098,2.22275728,-2.22275730,0.00480481,-0.00480481,0.75906046,-0.75906047,1.06866974,-1.06866976,0.99856948,-0.99856950,0.21089121,-0.21089121,0.00000000,-0.00000000,0.41936492,-0.41936492,0.00000000,-0.00000000
-5.91595798,2.24527424,-2.24527426,0.00408360,-0.00408360,0.77606753,-0.77606755,1.08620128,-1.08620129,1.01996796,-1.01996798,0.20464834,-0.20464834,0.00000000,-0.00000000,0.41343444,-0.41343444,0.00000000,-0.00000000
-5.90995498,2.26656156,-2.26656159,0.00346390,-0.00346390,0.79139840,-0.79139841,1.10095946,-1.10095947,1.04032792,-1.04032794,0.19939639,-0.19939638,0.00000000,-0.00000000,0.40854009,-0.40854009,0.00000000,-0.00000000
-5.90395198,2.28549689,-2.28549691,0.00293472,-0.00293472,0.80470198,-0.80470199,1.11251968,-1.11251969,1.05907556,-1.05907557,0.19499583,-0.19499583,0.00000000,-0.00000000,0.40445660,-0.40445660,0.00000000,-0.00000000
-5.89794897,2.30100206,-2.30100207,0.00248540,-0.00248540,0.81564769,-0.81564770,1.12050428,-1.12050428,1.07565026,-1.07565028,0.19130878,-0.19130878,0.00000000,-0.00000000,0.40096273,-0.40096273,0.00000000,-0.00000000
-5.89194597,2.31206547,-2.31206548,0.00210582,-0.00210582,0.82393313,-0.82393313,1.12459074,-1.12459074,1.08951812,-1.08951814,0.18820050,-0.18820050,0.00000000,-0.00000000,0.39784434,-0.39784434,0.00000000,-0.00000000
-5.88594297,2.31776268,-2.31776269,0.00178661,-0.00178661,0.82929122,-0.82929123,1.12451883,-1.12451883,1.10018481,-1.10018482,0.18554066,-0.18554066,0.00000000,-0.00000000,0.39489706,-0.39489706,0.00000000,-0.00000000
-5.87993997,2.31727500,-2.31727501,0.00151917,-0.00151917,0.83149687,-0.83149687,1.12009643,-1.12009643,1.10720769,-1.10720770,0.18320430,-0.18320430,0.00000000,-0.00000000,0.39192863,-0.39192863,0.00000000,-0.00000000
-5.87393697,2.30990630,-2.30990630,0.00129579,-0.00129579,0.83037272,-0.83037272,1.11120416,-1.11120415,1.11020694,-1.11020694,0.18107275,-0.18107275,0.00000000,-0.00000000,0.38876126,-0.38876126,0.00000000,-0.00000000
-5.86793397,2.29509769,-2.29509768,0.00110963,-0.00110963,0.82579411,-0.82579410,1.09779855,-1.09779854,1.10887531,-1.10887531,0.17903455,-0.17903455,0.00000000,-0.00000000,0.38523395,-0.38523395,0.00000000,-0.00000000
-5.86193097,2.27244008,-2.27244007,0.00095470,-0.00095470,0.81769287,-0.81769287,1.07991389,-1.07991388,1.10298634,-1.10298633,0.17698647,-0.17698647,0.00000000,-0.00000000,0.38120504,-0.38120504,0.00000000,-0.00000000
-5.85592796,2.24168427,-2.24168425,0.00082582,-0.00082582,0.80605996,-0.80605995,1.05766238,-1.05766236,1.09240078,-1.09240078,0.17483475,-0.17483474,0.00000000,-0.00000000,0.37655484,-0.37655483,0.00000000,-0.00000000
-5.84992496,2.20274827,-2.20274825,0.00071857,-0.00071857,0.79094669,-0.79094668,1.03123287,-1.03123285,1.07707100,-1.07707099,0.17249640,-0.17249639,0.00000000,-0.00000000,0.37118849,-0.37118849,0.00000000,-0.00000000
-5.84392196,2.15572160,-2.15572157,0.00062921,-0.00062921,0.77246454,-0.77246453,1.00088794,-1.00088791,1.05704306,-1.05704305,0.16990070,-0.16990070,0.00000000,-0.00000000,0.36503880,-0.36503880,0.00000000,-0.00000000
-5.83791896,2.10086611,-2.10086607,0.00055464,-0.00055464,0.75078347,-0.75078345,0.96695937,-0.96695934,1.03245661,-1.03245659,0.16699072,-0.16699072,0.00000000,-0.00000000,0.35806898,-0.35806898,0.00000000,-0.00000000
-5.83191596,2.03861321,-2.03861317,0.00049228,-0.00049228,0.72612868,-0.72612866,0.92984219,-0.92984216,1.00354220,-1.00354218,0.16372471,-0.16372471,0.00000000,-0.00000000,0.35027512,-0.35027511,0.00000000,-0.00000000
-5.82591296,1.96955727,-1.96955722,0.00044002,-0.00044002,0.69877598,-0.69877596,0.88998727,-0.88998724,0.97061633,-0.97061631,0.16007745,-0.16007745,0.00000000,-0.00000000,0.34168817,-0.34168817,0.00000000,-0.00000000
-5.81990995,1.89444505,-1.89444500,0.00039619,-0.00039619,0.66904574,-0.66904572,0.84789268,-0.84789265,0.93407416,-0.93407413,0.15604121,-0.15604121,0.00000000,-0.00000000,0.33237531,-0.33237531,0.00000000,-0.00000000
-5.81390695,1.81416145,-1.81416140,0.00035942,-0.00035942,0.63729569,-0.63729567,0.80409401,-0.80409398,0.89438015,-0.89438013,0.15162640,-0.15162639,0.00000000,-0.00000000,0.32244043,-0.32244042,0.00000000,-0.00000000
-5.80790395,1.72971162,-1.72971157,0.00032869,-0.00032869,0.60391278,-0.60391276,0.75915396,-0.75915393,0.85205691,-0.85205689,0.14686167,-0.14686167,0.00000000,-0.00000000,0.31202365,-0.31202364,0.00000000,-0.00000000
-5.80190095,1.64219989,-1.64219983,0.00030318,-0.00030318,0.56930424,-0.56930422,0.71365140,-0.71365136,0.80767258,-0.80767255,0.14179358,-0.14179358,0.00000000,-0.00000000,0.30129979,-0.30129978,0.00000000,-0.00000000
-5.79589795,1.55280611,-1.55280605,0.00028230,-0.00028230,0.53388836,-0.53388834,0.66817016,-0.66817013,0.76182717,-0.76182714,0.13648562,-0.13648561,0.00000000,-0.00000000,0.29047570,-0.29047569,0.00000000,-0.00000000
-5.78989495,1.46275993,-1.46275987,0.00026565,-0.00026565,0.49808504,-0.49808502,0.62328804,-0.62328801,0.71513834,-0.71513831,0.13101665,-0.13101664,0.00000000,-0.00000000,0.27978641,-0.27978640,0.00000000,-0.00000000
-5.78389195,1.37331386,-1.37331380,0.00025293,-0.00025293,0.46230662,-0.46230660,0.57956610,-0.57956607,0.66822697,-0.66822694,0.12547889,-0.12547888,0.00000000,-0.00000000,0.26949028,-0.26949027,0.00000000,-0.00000000
-5.77788894,1.28571578,-1.28571572,0.00024400,-0.00024400,0.42694917,-0.42694915,0.53753859,-0.53753856,0.62170315,-0.62170312,0.11997537,-0.11997537,0.00000000,-0.00000000,0.25986306,-0.25986305,0.00000000,-0.00000000
-5.77188594,1.20118170,-1.20118164,0.00023878,-0.00023878,0.39238458,-0.39238456,0.49770379,-0.49770376,0.57615278,-0.57615275,0.11461701,-0.11461701,0.00000000,-0.00000000,0.25119124,-0.25119123,0.00000000,-0.00000000
-5.76588294,1.12086966,-1.12086961,0.00023727,-0.00023727,0.35895361,-0.35895358,0.46051585,-0.46051583,0.53212545,-0.53212542,0.10951943,-0.10951943,0.00000000,-0.00000000,0.24376462,-0.24376461,0.00000000,-0.00000000
-5.75987994,1.04585521,-1.04585516,0.00023953,-0.00023953,0.32696011,-0.32696009,0.42637788,-0.42637785,0.49012361,-0.49012358,0.10479957,-0.10479956,0.00000000,-0.00000000,0.23786850,-0.23786849,0.00000000,-0.00000000
-5.75387694,0.97710936,-0.97710931,0.00024565,-0.00024565,0.29666658,-0.29666656,0.39563620,-0.39563618,0.45059355,-0.45059352,0.10057231,-0.10057231,0.00000000,-0.00000000,0.23377564,-0.23377564,0.00000000,-0.00000000
-5.74787394,0.91547933,-0.91547928,0.00025572,-0.00025572,0.26829102,-0.26829100,0.36857610,-0.36857608,0.41391822,-0.41391819,0.09694719,-0.09694718,0.00000000,-0.00000000,0.23173826,-0.23173825,0.00000000,-0.00000000
-5.74187094,0.86167258,-0.86167254,0.00026986,-0.00026986,0.24200520,-0.24200519,0.34541874,-0.34541873,0.38041195,-0.38041193,0.09402528,-0.09402528,0.00000000,-0.00000000,0.23198023,-0.23198023,0.00000000,-0.00000000
-5.73586793,0.81624451,-0.81624448,0.00028814,-0.00028814,0.21793425,-0.21793423,0.32631957,-0.32631955,0.35031727,-0.35031724,0.09189642,-0.09189642,0.00000000,-0.00000000,0.23468996,-0.23468996,0.00000000,-0.00000000
-5.72986493,0.77958983,-0.77958980,0.00031064,-0.00031064,0.19615742,-0.19615740,0.31136785,-0.31136784,0.32380354,-0.32380352,0.09063686,-0.09063686,0.00000000,-0.00000000,0.24001387,-0.24001387,0.00000000,-0.00000000
-5.72386193,0.75193788,-0.75193786,0.00033737,-0.00033737,0.17671005,-0.17671003,0.30058759,-0.30058758,0.30096758,-0.30096756,0.09030733,-0.09030733,0.00000000,-0.00000000,0.24805101,-0.24805101,0.00000000,-0.00000000
-5.71785893,0.73335187,-0.73335185,0.00036832,-0.00036832,0.15958642,-0.15958641,0.29393950,-0.29393949,0.28183585,-0.28183584,0.09095170,-0.09095170,0.00000000,-0.00000000,0.25884880,-0.25884880,0.00000000,-0.00000000
-5.71185593,0.72373190,-0.72373188,0.00040340,-0.00040340,0.14474347,-0.14474346,0.29132415,-0.29132414,0.26636828,-0.26636827,0.09259618,-0.09259618,0.00000000,-0.00000000,0.27240020,-0.27240020,0.00000000,-0.00000000
-5.70585293,0.72282173,-0.72282172,0.00044247,-0.00044247,0.13210499,-0.13210498,0.29258610,-0.29258610,0.25446333,-0.25446332,0.09524908,-0.09524908,0.00000000,-0.00000000,0.28864237,-0.28864237,0.00000000,-0.00000000
-5.69984992,0.73021900,-0.73021899,0.00048533,-0.00048533,0.12156645,-0.12156644,0.29751903,-0.29751903,0.24596423,-0.24596422,0.09890112,-0.09890112,0.00000000,-0.00000000,0.30745700,-0.30745701,0.00000000,-0.00000000
-5.69384692,0.74538867,-0.74538867,0.00053169,-0.00053169,0.11299992,-0.11299992,0.30587167,-0.30587167,0.24066609,-0.24066609,0.10352629,-0.10352629,0.00000000,-0.00000000,0.32867229,-0.32867230,0.00000000,-0.00000000
-5.68784392,0.76767932,-0.76767932,0.00058123,-0.00058123,0.10625924,-0.10625924,0.31735453,-0.31735453,0.23832367,-0.23832367,0.10908315,-0.10908315,0.00000000,-0.00000000,0.35206652,-0.35206652,0.00000000,-0.00000000
-5.68184092,0.79634190,-0.79634191,0.00063355,-0.00063355,0.10118506,-0.10118506,0.33164728,-0.33164728,0.23865960,-0.23865960,0.11551654,-0.11551654,0.00000000,-0.00000000,0.37737325,-0.37737325,0.00000000,-0.00000000
-5.67583792,0.83055045,-0.83055045,0.00068821,-0.00068821,0.09760985,-0.09760984,0.34840657,-0.34840658,0.24137289,-0.24137289,0.12275957,-0.12275957,0.00000000,-0.00000000,0.40428788,-0.40428789,0.00000000,-0.00000000
-5.66983492,0.86942415,-0.86942416,0.00074473,-0.00074473,0.09536258,-0.09536257,0.36727424,-0.36727424,0.24614739,-0.24614739,0.13073587,-0.13073587,0.00000000,-0.00000000,0.43247542,-0.43247543,0.00000000,-0.00000000
-5.66383192,0.91205028,-0.91205029,0.00080259,-0.00080259,0.09427314,-0.09427314,0.38788556,-0.38788556,0.25266021,-0.25266021,0.13936185,-0.13936186,0.00000000,-0.00000000,0.46157906,-0.46157907,0.00000000,-0.00000000
-5.65782891,0.95750714,-0.95750715,0.00086128,-0.00086128,0.09417636,-0.09417636,0.40987747,-0.40987747,0.26058962,-0.26058962,0.14854907,-0.14854908,0.00000000,-0.00000000,0.49122940,-0.49122941,0.00000000,-0.00000000
-5.65182591,1.00488648,-1.00488649,0.00092027,-0.00092027,0.09491557,-0.09491557,0.43289638,-0.43289638,0.26962258,-0.26962258,0.15820636,-0.15820636,0.00000000,-0.00000000,0.52105371,-0.52105371,0.00000000,-0.00000000
-5.64582291,1.05331463,-1.05331464,0.00097907,-0.00097907,0.09634570,-0.09634570,0.45660545,-0.45660546,0.27946146,-0.27946146,0.16824178,-0.16824179,0.00000000,-0.00000000,0.55068505,-0.55068506,0.00000000,-0.00000000
-5.63981991,1.10197160,-1.10197161,0.00103720,-0.00103720,0.09833594,-0.09833594,0.48069106,-0.48069107,0.28982997,-0.28982998,0.17856435,-0.17856435,0.00000000,-0.00000000,0.57977075,-0.57977076,0.00000000,-0.00000000
-5.63381691,1.15010771,-1.15010772,0.00109425,-0.00109425,0.10077178,-0.10077178,0.50486818,-0.50486818,0.30047810,-0.30047810,0.18908525,-0.18908525,0.00000000,-0.00000000,0.60797980,-0.60797980,0.00000000,-0.00000000
-5.62781391,1.19705710,-1.19705711,0.00114986,-0.00114986,0.10355664,-0.10355664,0.52888459,-0.52888460,0.31118599,-0.31118599,0.19971881,-0.19971881,0.00000000,-0.00000000,0.63500908,-0.63500909,0.00000000,-0.00000000
-5.62181091,1.24224782,-1.24224783,0.00120376,-0.00120376,0.10661291,-0.10661291,0.55252383,-0.55252384,0.32176673,-0.32176674,0.21038295,-0.21038295,0.00000000,-0.00000000,0.66058800,-0.66058800,0.00000000,-0.00000000
-5.61580790,1.28520833,-1.28520835,0.00125574,-0.00125574,0.10988256,-0.10988256,0.57560669,-0.57560669,0.33206801,-0.33206801,0.22099937,-0.22099937,0.00000000,-0.00000000,0.68448148,-0.68448149,0.00000000,-0.00000000
-5.60980490,1.32557034,-1.32557036,0.00130573,-0.00130573,0.11332720,-0.11332720,0.59799139,-0.59799140,0.34197263,-0.34197264,0.23149337,-0.23149337,0.00000000,-0.00000000,0.70649136,-0.70649136,0.00000000,-0.00000000
-5.60380190,1.36306818,-1.36306819,0.00135374,-0.00135374,0.11692769,-0.11692770,0.61957253,-0.61957253,0.35139806,-0.35139806,0.24179349,-0.24179349,0.00000000,-0.00000000,0.72645609,-0.72645609,0.00000000,-0.00000000
-5.59779890,1.39753503,-1.39753504,0.00139991,-0.00139991,0.12068340,-0.12068340,0.64027886,-0.64027886,0.36029496,-0.36029496,0.25183105,-0.25183105,0.00000000,-0.00000000,0.74424923,-0.74424923,0.00000000,-0.00000000
-5.59179590,1.42889657,-1.42889658,0.00144453,-0.00144453,0.12461091,-0.12461091,0.66007020,-0.66007021,0.36864501,-0.36864501,0.26153974,-0.26153974,0.00000000,-0.00000000,0.75977675,-0.75977675,0.00000000,-0.00000000
-5.58579290,1.45716249,-1.45716250,0.00148800,-0.00148800,0.12874249,-0.12874249,0.67893372,-0.67893372,0.37645804,-0.37645805,0.27085536,-0.27085536,0.00000000,-0.00000000,0.77297369,-0.77297370,0.00000000,-0.00000000
-5.57978989,1.48241674,-1.48241674,0.00153091,-0.00153091,0.13312414,-0.13312414,0.69687970,-0.69687970,0.38376872,-0.38376873,0.27971585,-0.27971585,0.00000000,-0.00000000,0.78380049,-0.78380049,0.00000000,-0.00000000
-5.57378689,1.50480692,-1.50480693,0.00157400,-0.00157400,0.13781339,-0.13781339,0.71393729,-0.71393730,0.39063295,-0.39063295,0.28806175,-0.28806175,0.00000000,-0.00000000,0.79223939,-0.79223939,0.00000000,-0.00000000
-5.56778389,1.52453379,-1.52453380,0.00161822,-0.00161822,0.14287676,-0.14287676,0.73015028,-0.73015028,0.39712410,-0.39712411,0.29583707,-0.29583707,0.00000000,-0.00000000,0.79829135,-0.79829135,0.00000000,-0.00000000
-5.56178089,1.54184102,-1.54184103,0.00166468,-0.00166468,0.14838702,-0.14838702,0.74557306,-0.74557307,0.40332933,-0.40332933,0.30299071,-0.30299071,0.00000000,-0.00000000,0.80197372,-0.80197372,0.00000000,-0.00000000
-5.55577789,1.55700590,-1.55700591,0.00171475,-0.00171475,0.15442021,-0.15442022,0.76026710,-0.76026711,0.40934587,-0.40934587,0.30947825,-0.30947825,0.00000000,-0.00000000,0.80331890,-0.80331890,0.00000000,-0.00000000
-5.54977489,1.57033109,-1.57033110,0.00177002,-0.00177002,0.16105248,-0.16105249,0.77429771,-0.77429772,0.41527762,-0.41527763,0.31526427,-0.31526427,0.00000000,-0.00000000,0.80237410,-0.80237409,0.00000000,-0.00000000
-5.54377189,1.58213746,-1.58213747,0.00183233,-0.00183233,0.16835676,-0.16835677,0.78773130,-0.78773131,0.42123191,-0.42123191,0.32032477,-0.32032477,0.00000000,-0.00000000,0.79920216,-0.79920216,0.00000000,-0.00000000
-5.53776888,1.59275794,-1.59275795,0.00190375,-0.00190375,0.17639935,-0.17639935,0.80063293,-0.80063294,0.42731638,-0.42731639,0.32464985,-0.32464985,0.00000000,-0.00000000,0.79388333,-0.79388333,0.00000000,-0.00000000
-5.53176588,1.60253214,-1.60253215,0.00198663,-0.00198663,0.18523641,-0.18523642,0.81306410,-0.81306411,0.43363618,-0.43363618,0.32824616,-0.32824616,0.00000000,-0.00000000,0.78651767,-0.78651767,0.00000000,-0.00000000
-5.52576288,1.61180129,-1.61180130,0.00208357,-0.00208357,0.19491056,-0.19491056,0.82508064,-0.82508065,0.44029119,-0.44029119,0.33113914,-0.33113914,0.00000000,-0.00000000,0.77722776,-0.77722776,0.00000000,-0.00000000
-5.51975988,1.62090326,-1.62090327,0.00219739,-0.00219739,0.20544743,-0.20544743,0.83673050,-0.83673051,0.44737337,-0.44737338,0.33337460,-0.33337460,0.00000000,-0.00000000,0.76616137,-0.76616137,0.00000000,-0.00000000
-5.51375688,1.63016710,-1.63016711,0.00233112,-0.00233112,0.21685258,-0.21685259,0.84805144,-0.84805145,0.45496415,-0.45496416,0.33501969,-0.33501969,0.00000000,-0.00000000,0.75349353,-0.75349352,0.00000000,-0.00000000
-5.50775388,1.63990693,-1.63990694,0.00248792,-0.00248792,0.22910866,-0.22910867,0.85906846,-0.85906847,0.46313184,-0.46313185,0.33616286,-0.33616286,0.00000000,-0.00000000,0.73942768,-0.73942768,0.00000000,-0.00000000
-5.50175088,1.65041484,-1.65041486,0.00267106,-0.00267106,0.24217301,-0.24217302,0.86979103,-0.86979104,0.47192901,-0.47192902,0.33691287,-0.33691287,0.00000000,-0.00000000,0.72419558,-0.72419557,0.00000000,-0.00000000
-5.49574787,1.66195290,-1.66195292,0.00288385,-0.00288385,0.25597593,-0.25597594,0.88021024,-0.88021026,0.48139005,-0.48139006,0.33739661,-0.33739661,0.00000000,-0.00000000,0.70805552,-0.70805551,0.00000000,-0.00000000
-5.48974487,1.67474425,-1.67474427,0.00312949,-0.00312949,0.27041962,-0.27041963,0.89029593,-0.89029594,0.49152881,-0.49152882,0.33775598,-0.33775598,0.00000000,-0.00000000,0.69128893,-0.69128893,0.00000000,-0.00000000
-5.48374187,1.68896378,-1.68896379,0.00341106,-0.00341106,0.28537807,-0.28537808,0.89999408,-0.89999410,0.50233648,-0.50233649,0.33814371,-0.33814371,0.00000000,-0.00000000,0.67419521,-0.67419520,0.00000000,-0.00000000
-5.47773887,1.70472869,-1.70472871,0.00373135,-0.00373135,0.30069787,-0.30069788,0.90922479,-0.90922480,0.51377994,-0.51377995,0.33871837,-0.33871837,0.00000000,-0.00000000,0.65708491,-0.65708491,0.00000000,-0.00000000
-5.47173587,1.72208973,-1.72208976,0.00409275,-0.00409275,0.31620006,-0.31620007,0.91788100,-0.91788101,0.52580061,-0.52580063,0.33963881,-0.33963881,0.00000000,-0.00000000,0.64027163,-0.64027162,0.00000000,-0.00000000
-5.46573287,1.74102366,-1.74102369,0.00449722,-0.00449722,0.33168314,-0.33168315,0.92582846,-0.92582847,0.53831405,-0.53831407,0.34105826,-0.34105826,0.00000000,-0.00000000,0.62406287,-0.62406286,0.00000000,-0.00000000
-5.45972986,1.76142769,-1.76142771,0.00494609,-0.00494609,0.34692704,-0.34692706,0.93290695,-0.93290696,0.55121030,-0.55121031,0.34311840,-0.34311840,0.00000000,-0.00000000,0.60875045,-0.60875045,0.00000000,-0.00000000
-5.45372686,1.78311657,-1.78311659,0.00544005,-0.00544005,0.36169822,-0.36169823,0.93893311,-0.93893312,0.56435522,-0.56435523,0.34594376,-0.34594376,0.00000000,-0.00000000,0.59460092,-0.59460091,0.00000000,-0.00000000
-5.44772386,1.80582284,-1.80582287,0.00597904,-0.00597904,0.37575545,-0.37575546,0.94370495,-0.94370495,0.57759277,-0.57759279,0.34963664,-0.34963664,0.00000000,-0.00000000,0.58184647,-0.58184647,0.00000000,-0.00000000
-5.44172086,1.82920060,-1.82920062,0.00656225,-0.00656225,0.38885639,-0.38885640,0.94700786,-0.94700787,0.59074829,-0.59074830,0.35427297,-0.35427297,0.00000000,-0.00000000,0.57067707,-0.57067706,0.00000000,-0.00000000
-5.43571786,1.85283288,-1.85283290,0.00718806,-0.00718806,0.40076452,-0.40076453,0.94862221,-0.94862221,0.60363255,-0.60363256,0.35989921,-0.35989922,0.00000000,-0.00000000,0.56123401,-0.56123401,0.00000000,-0.00000000
-5.42971486,1.87624262,-1.87624264,0.00785408,-0.00785408,0.41125624,-0.41125625,0.94833197,-0.94833197,0.61604667,-0.61604669,0.36653048,-0.36653049,0.00000000,-0.00000000,0.55360546,-0.55360546,0.00000000,-0.00000000
-5.42371186,1.89890673,-1.89890674,0.00855721,-0.00855721,0.42012774,-0.42012775,0.94593421,-0.94593421,0.62778757,-0.62778758,0.37414999,-0.37415000,0.00000000,-0.00000000,0.54782415,-0.54782415,0.00000000,-0.00000000
-5.41770885,1.92027281,-1.92027282,0.00929366,-0.00929366,0.42720147,-0.42720147,0.94124881,-0.94124881,0.63865363,-0.63865364,0.38270981,-0.38270981,0.00000000,-0.00000000,0.54386734,-0.54386735,0.00000000,-0.00000000
-5.41170585,1.93977760,-1.93977761,0.01005911,-0.01005911,0.43233176,-0.43233176,0.93412796,-0.93412796,0.64845055,-0.64845056,0.39213279,-0.39213279,0.00000000,-0.00000000,0.54165905,-0.54165905,0.00000000,-0.00000000
-5.40570285,1.95686630,-1.95686631,0.01084878,-0.01084878,0.43540946,-0.43540946,0.92446480,-0.92446479,0.65699685,-0.65699686,0.40231561,-0.40231562,0.00000000,-0.00000000,0.54107437,-0.54107437,0.00000000,-0.00000000
-5.39969985,1.97101170,-1.97101171,0.01165759,-0.01165759,0.43636525,-0.43636525,0.91220070,-0.91220069,0.66412897,-0.66412897,0.41313263,-0.41313264,0.00000000,-0.00000000,0.54194558,-0.54194558,0.00000000,-0.00000000
-5.39369685,1.98173221,-1.98173222,0.01248025,-0.01248025,0.43517158,-0.43517158,0.89733076,-0.89733075,0.66970552,-0.66970552,0.42444033,-0.42444034,0.00000000,-0.00000000,0.54406972,-0.54406972,0.00000000,-0.00000000
-5.38769385,1.98860766,-1.98860767,0.01331142,-0.01331142,0.43184310,-0.43184310,0.87990700,-0.87990699,0.67361073,-0.67361073,0.43608202,-0.43608203,0.00000000,-0.00000000,0.54721707,-0.54721707,0.00000000,-0.00000000
-5.38169085,1.99129227,-1.99129227,0.01414580,-0.01414580,0.42643557,-0.42643556,0.86003912,-0.86003911,0.67575676,-0.67575676,0.44789268,-0.44789268,0.00000000,-0.00000000,0.55114016,-0.55114017,0.00000000,-0.00000000
-5.37568784,1.98952405,-1.98952405,0.01497819,-0.01497819,0.41904338,-0.41904337,0.83789267,-0.83789265,0.67608487,-0.67608488,0.45970341,-0.45970342,0.00000000,-0.00000000,0.55558273,-0.55558273,0.00000000,-0.00000000
-5.36968484,1.98313027,-1.98313027,0.01580360,-0.01580360,0.40979580,-0.40979580,0.81368467,-0.81368465,0.67456560,-0.67456560,0.47134560,-0.47134561,0.00000000,-0.00000000,0.56028821,-0.56028822,0.00000000,-0.00000000
-5.36368184,1.97202895,-1.97202895,0.01661721,-0.01661721,0.39885214,-0.39885214,0.78767691,-0.78767689,0.67119776,-0.67119776,0.48265432,-0.48265432,0.00000000,-0.00000000,0.56500743,-0.56500743,0.00000000,-0.00000000
-5.35767884,1.95622639,-1.95622638,0.01741440,-0.01741440,0.38639613,-0.38639612,0.76016723,-0.76016721,0.66600671,-0.66600670,0.49347107,-0.49347107,0.00000000,-0.00000000,0.56950498,-0.56950498,0.00000000,-0.00000000
-5.35167584,1.93581121,-1.93581120,0.01819066,-0.01819066,0.37262981,-0.37262980,0.73147926,-0.73147924,0.65904181,-0.65904181,0.50364579,-0.50364579,0.00000000,-0.00000000,0.57356439,-0.57356439,0.00000000,-0.00000000
-5.34567284,1.91094552,-1.91094551,0.01894154,-0.01894154,0.35776720,-0.35776719,0.70195117,-0.70195115,0.65037353,-0.65037353,0.51303812,-0.51303813,0.00000000,-0.00000000,0.57699169,-0.57699169,0.00000000,-0.00000000
