energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.34667334,1.30494625,0.38089764,0.42502703,0.00010500,0.00345637,0.23260242,0.62045293,0.33489925,0.00000000
-3.34067034,1.28203232,0.36518116,0.41138544,0.00009707,0.00335609,0.22567058,0.61345210,0.34164642,0.00000000
-3.33466733,1.25779820,0.34990974,0.39801308,0.00008967,0.00328164,0.21829325,0.60511731,0.34746715,0.00000000
-3.32866433,1.23253168,0.33518252,0.38513035,0.00008284,0.00323713,0.21056108,0.59555161,0.35224189,0.00000000
-3.32266133,1.20652399,0.32108799,0.37294648,0.00007660,0.00322757,0.20256582,0.58486912,0.35586034,0.00000000
-3.31665833,1.18006617,0.30770268,0.36165477,0.00007101,0.00325884,0.19439893,0.57319458,0.35822545,0.00000000
-3.31065533,1.15344804,0.29509064,0.35142925,0.00006615,0.00333758,0.18615046,0.56066374,0.35925759,0.00000000
-3.30465233,1.12695932,0.28330384,0.34242267,0.00006208,0.00347121,0.17790844,0.54742459,0.35889852,0.00000000
-3.29864932,1.10089275,0.27238318,0.33476597,0.00005889,0.00366787,0.16975859,0.53363910,0.35711513,0.00000000
-3.29264632,1.07554836,0.26236012,0.32856892,0.00005667,0.00393639,0.16178431,0.51948531,0.35390250,0.00000000
-3.28664332,1.05123848,0.25325882,0.32392182,0.00005553,0.00428627,0.15406682,0.50515927,0.34928623,0.00000000
-3.28064032,1.02829248,0.24509838,0.32089806,0.00005556,0.00472768,0.14668538,0.49087655,0.34332366,0.00000000
-3.27463732,1.00706075,0.23789524,0.31955703,0.00005685,0.00527134,0.13971748,0.47687301,0.33610410,0.00000000
-3.26863432,0.98791706,0.23166532,0.31994735,0.00005951,0.00592848,0.13323885,0.46340451,0.32774769,0.00000000
-3.26263132,0.97125873,0.22642587,0.32210975,0.00006362,0.00671068,0.12732328,0.45074525,0.31840318,0.00000000
-3.25662831,0.95750416,0.22219682,0.32607957,0.00006926,0.00762968,0.12204212,0.43918468,0.30824442,0.00000000
-3.25062531,0.94708732,0.21900137,0.33188836,0.00007652,0.00869714,0.11746345,0.42902284,0.29746584,0.00000000
-3.24462231,0.94044925,0.21686600,0.33956458,0.00008543,0.00992434,0.11365092,0.42056416,0.28627702,0.00000000
-3.23861931,0.93802641,0.21581958,0.34913308,0.00009606,0.01132177,0.11066229,0.41410986,0.27489654,0.00000000
-3.23261631,0.94023644,0.21589180,0.36061335,0.00010840,0.01289871,0.10854767,0.40994915,0.26354543,0.00000000
-3.22661331,0.94746154,0.21711076,0.37401664,0.00012246,0.01466271,0.10734758,0.40834955,0.25244047,0.00000000
-3.22061031,0.96003039,0.21950012,0.38934197,0.00013819,0.01661908,0.10709096,0.40954667,0.24178751,0.00000000
-3.21460730,0.97819923,0.22307564,0.40657127,0.00015552,0.01877031,0.10779307,0.41373397,0.23177524,0.00000000
-3.20860430,1.00213314,0.22784153,0.42566413,0.00017434,0.02111552,0.10945371,0.42105283,0.22256960,0.00000000
-3.20260130,1.03188854,0.23378669,0.44655217,0.00019450,0.02364990,0.11205553,0.43158358,0.21430900,0.00000000
-3.19659830,1.06739788,0.24088122,0.46913385,0.00021581,0.02636426,0.11556287,0.44533781,0.20710058,0.00000000
-3.19059530,1.10845757,0.24907319,0.49326988,0.00023804,0.02924465,0.11992099,0.46225255,0.20101764,0.00000000
-3.18459230,1.15472000,0.25828622,0.51877975,0.00026092,0.03227208,0.12505596,0.48218660,0.19609835,0.00000000
-3.17858929,1.20569057,0.26841780,0.54543982,0.00028415,0.03542242,0.13087519,0.50491946,0.19234571,0.00000000
-3.17258629,1.26073015,0.27933869,0.57298326,0.00030740,0.03866647,0.13726870,0.53015288,0.18972879,0.00000000
-3.16658329,1.31906338,0.29089348,0.60110205,0.00033032,0.04197018,0.14411103,0.55751543,0.18818513,0.00000000
-3.16058029,1.37979293,0.30290233,0.62945125,0.00035253,0.04529520,0.15126394,0.58656977,0.18762429,0.00000000
-3.15457729,1.44191944,0.31516401,0.65765549,0.00037367,0.04859944,0.15857972,0.61682279,0.18793226,0.00000000
-3.14857429,1.50436665,0.32746013,0.68531746,0.00039338,0.05183804,0.16590496,0.64773805,0.18897659,0.00000000
-3.14257129,1.56601087,0.33956031,0.71202833,0.00041130,0.05496435,0.17308484,0.67875040,0.19061203,0.00000000
-3.13656828,1.62571379,0.35122836,0.73737953,0.00042711,0.05793117,0.17996765,0.70928209,0.19268653,0.00000000
-3.13056528,1.68235734,0.36222900,0.76097543,0.00044055,0.06069202,0.18640935,0.73875984,0.19504715,0.00000000
-3.12456228,1.73487910,0.37233489,0.78244639,0.00045136,0.06320249,0.19227813,0.76663220,0.19754589,0.00000000
-3.11855928,1.78230684,0.38133380,0.80146156,0.00045940,0.06542166,0.19745861,0.79238655,0.20004502,0.00000000
-3.11255628,1.82379067,0.38903531,0.81774076,0.00046453,0.06731337,0.20185562,0.81556496,0.20242186,0.00000000
-3.10655328,1.85863131,0.39527711,0.83106499,0.00046672,0.06884743,0.20539736,0.83577828,0.20457275,0.00000000
-3.10055028,1.88630338,0.39993021,0.84128488,0.00046599,0.07000071,0.20803785,0.85271793,0.20641615,0.00000000
-3.09454727,1.90647262,0.40290319,0.84832689,0.00046244,0.07075797,0.20975846,0.86616484,0.20789470,0.00000000
-3.08854427,1.91900636,0.40414504,0.85219692,0.00045622,0.07111244,0.21056855,0.87599517,0.20897630,0.00000000
-3.08254127,1.92397688,0.40364665,0.85298106,0.00044755,0.07106620,0.21050528,0.88218275,0.20965421,0.00000000
-3.07653827,1.92165769,0.40144080,0.85084386,0.00043669,0.07063020,0.20963235,0.88479801,0.20994608,0.00000000
-3.07053527,1.91251307,0.39760081,0.84602387,0.00042396,0.06982403,0.20803804,0.88400365,0.20989226,0.00000000
-3.06453227,1.89718142,0.39223780,0.83882708,0.00040969,0.06867539,0.20583248,0.88004735,0.20955329,0.00000000
-3.05852926,1.87645357,0.38549689,0.82961845,0.00039424,0.06721933,0.20314424,0.87325183,0.20900680,0.00000000
-3.05252626,1.85124691,0.37755242,0.81881207,0.00037799,0.06549722,0.20011661,0.86400285,0.20834407,0.00000000
-3.04652326,1.82257686,0.36860251,0.80686033,0.00036129,0.06355560,0.19690343,0.85273580,0.20766629,0.00000000
-3.04052026,1.79152673,0.35886321,0.79424273,0.00034451,0.06144481,0.19366491,0.83992138,0.20708080,0.00000000
-3.03451726,1.75921739,0.34856240,0.78145457,0.00032796,0.05921760,0.19056340,0.82605110,0.20669735,0.00000000
-3.02851426,1.72677785,0.33793388,0.76899607,0.00031196,0.05692767,0.18775936,0.81162322,0.20662463,0.00000000
-3.02251126,1.69531769,0.32721163,0.75736207,0.00029676,0.05462824,0.18540759,0.79712956,0.20696713,0.00000000
-3.01650825,1.66590220,0.31662451,0.74703267,0.00028260,0.05237064,0.18365380,0.78304368,0.20782232,0.00000000
-3.01050525,1.63953070,0.30639161,0.73846470,0.00026966,0.05020301,0.18263164,0.76981077,0.20927831,0.00000000
-3.00450225,1.61711844,0.29671814,0.73208439,0.00025809,0.04816921,0.18246020,0.75783932,0.21141198,0.00000000
-2.99849925,1.59948214,0.28779208,0.72828091,0.00024800,0.04630777,0.18324189,0.74749489,0.21428752,0.00000000
-2.99249625,1.58732917,0.27978148,0.72740097,0.00023945,0.04465108,0.18506090,0.73909569,0.21795533,0.00000000
-2.98649325,1.58125009,0.27283242,0.72974427,0.00023247,0.04322479,0.18798202,0.73291006,0.22245140,0.00000000
-2.98049025,1.58171442,0.26706768,0.73555987,0.00022707,0.04204743,0.19204990,0.72915553,0.22779691,0.00000000
-2.97448724,1.58906913,0.26258582,0.74504332,0.00022323,0.04113013,0.19728868,0.72799930,0.23399815,0.00000000
-2.96848424,1.60353975,0.25946099,0.75833474,0.00022090,0.04047668,0.20370197,0.72955988,0.24104669,0.00000000
-2.96248124,1.62523359,0.25774305,0.77551766,0.00022003,0.04008371,0.21127320,0.73390962,0.24891974,0.00000000
-2.95647824,1.65414504,0.25745830,0.79661901,0.00022055,0.03994106,0.21996628,0.74107782,0.25758075,0.00000000
-2.95047524,1.69016258,0.25861051,0.82161005,0.00022236,0.04003235,0.22972653,0.75105438,0.26698015,0.00000000
-2.94447224,1.73307747,0.26118244,0.85040858,0.00022539,0.04033566,0.24048198,0.76379366,0.27705635,0.00000000
-2.93846923,1.78259399,0.26513778,0.88288249,0.00022955,0.04082439,0.25214498,0.77921839,0.28773691,0.00000000
-2.93246623,1.83834089,0.27042345,0.91885455,0.00023475,0.04146817,0.26461409,0.79722373,0.29893993,0.00000000
-2.92646323,1.89988423,0.27697226,0.95810865,0.00024089,0.04223394,0.27777622,0.81768106,0.31057563,0.00000000
-2.92046023,1.96674090,0.28470596,1.00039715,0.00024790,0.04308697,0.29150911,0.84044171,0.32254809,0.00000000
-2.91445723,2.03839288,0.29353853,1.04544938,0.00025568,0.04399198,0.30568389,0.86534037,0.33475720,0.00000000
-2.90845423,2.11430152,0.30337965,1.09298073,0.00026417,0.04491421,0.32016783,0.89219813,0.34710061,0.00000000
-2.90245123,2.19392137,0.31413830,1.14270220,0.00027328,0.04582044,0.33482706,0.92082509,0.35947571,0.00000000
-2.89644822,2.27671300,0.32572623,1.19432969,0.00028295,0.04667995,0.34952925,0.95102243,0.37178153,0.00000000
-2.89044522,2.36215408,0.33806135,1.24759281,0.00029311,0.04746529,0.36414600,0.98258378,0.38392047,0.00000000
-2.88444222,2.44974816,0.35107062,1.30224240,0.00030372,0.04815302,0.37855504,1.01529590,0.39579969,0.00000000
-2.87843922,2.53903058,0.36469257,1.35805655,0.00031473,0.04872412,0.39264180,1.04893856,0.40733216,0.00000000
-2.87243622,2.62957104,0.37887901,1.41484450,0.00032610,0.04916440,0.40630069,1.08328363,0.41843723,0.00000000
-2.86643322,2.72097267,0.39359611,1.47244826,0.00033780,0.04946450,0.41943560,1.11809342,0.42904076,0.00000000
-2.86043022,2.81286768,0.40882449,1.53074178,0.00034981,0.04961991,0.43195993,1.15311848,0.43907469,0.00000000
-2.85442721,2.90490964,0.42455848,1.58962754,0.00036210,0.04963059,0.44379605,1.18809489,0.44847618,0.00000000
-2.84842421,2.99676311,0.44080446,1.64903088,0.00037467,0.04950063,0.45487416,1.22274162,0.45718640,0.00000000
-2.84242121,3.08809140,0.45757835,1.70889228,0.00038750,0.04923757,0.46513091,1.25675792,0.46514900,0.00000000
-2.83641821,3.17854325,0.47490237,1.76915811,0.00040058,0.04885175,0.47450770,1.28982151,0.47230850,0.00000000
-2.83041521,3.26773972,0.49280121,1.82977041,0.00041391,0.04835557,0.48294895,1.32158773,0.47860877,0.00000000
-2.82441221,3.35526238,0.51129780,1.89065621,0.00042748,0.04776266,0.49040050,1.35169010,0.48399171,0.00000000
-2.81840920,3.44064385,0.53040892,1.95171730,0.00044126,0.04708714,0.49680839,1.37974271,0.48839642,0.00000000
-2.81240620,3.52336184,0.55014081,2.01282086,0.00045523,0.04634289,0.50211802,1.40534452,0.49175886,0.00000000
-2.80640320,3.60283726,0.57048504,2.07379160,0.00046935,0.04554296,0.50627405,1.42808585,0.49401227,0.00000000
-2.80040020,3.67843715,0.59141486,2.13440591,0.00048358,0.04469901,0.50922098,1.44755699,0.49508836,0.00000000
-2.79439720,3.74948236,0.61288215,2.19438841,0.00049785,0.04382104,0.51090445,1.46335858,0.49491920,0.00000000
-2.78839420,3.81525997,0.63481522,2.25341089,0.00051209,0.04291708,0.51127326,1.47511378,0.49343988,0.00000000
-2.78239120,3.87503988,0.65711747,2.31109401,0.00052620,0.04199322,0.51028208,1.48248126,0.49059175,0.00000000
-2.77638819,3.92809475,0.67966697,2.36701131,0.00054009,0.04105363,0.50789451,1.48516886,0.48632607,0.00000000
-2.77038519,3.97372220,0.70231709,2.42069564,0.00055363,0.04010077,0.50408649,1.48294685,0.48060783,0.00000000
-2.76438219,4.01126811,0.72489806,2.47164748,0.00056670,0.03913575,0.49884976,1.47566023,0.47341961,0.00000000
-2.75837919,4.04014960,0.74721936,2.51934476,0.00057915,0.03815863,0.49219498,1.46323932,0.46476502,0.00000000
-2.75237619,4.05987655,0.76907301,2.56325395,0.00059086,0.03716891,0.48415457,1.44570786,0.45467166,0.00000000
-2.74637319,4.07007028,0.79023745,2.60284176,0.00060166,0.03616591,0.47478467,1.42318813,0.44319323,0.00000000
-2.74037019,4.07047857,0.81048199,2.63758712,0.00061142,0.03514920,0.46416637,1.39590271,0.43041069,0.00000000
-2.73436718,4.06098614,0.82957166,2.66699315,0.00061999,0.03411895,0.45240578,1.36417246,0.41643233,0.00000000
-2.72836418,4.04162026,0.84727224,2.69059862,0.00062724,0.03307623,0.43963315,1.32841087,0.40139263,0.00000000
-2.72236118,4.01255116,0.86335545,2.70798878,0.00063306,0.03202321,0.42600070,1.28911480,0.38544995,0.00000000
-2.71635818,3.97408751,0.87760398,2.71880533,0.00063735,0.03096327,0.41167961,1.24685198,0.36878321,0.00000000
-2.71035518,3.92666739,0.88981636,2.72275519,0.00064001,0.02990103,0.39685584,1.20224583,0.35158752,0.00000000
-2.70435218,3.87084521,0.89981151,2.71961829,0.00064100,0.02884222,0.38172541,1.15595810,0.33406913,0.00000000
-2.69834917,3.80727553,0.90743282,2.70925391,0.00064029,0.02779358,0.36648897,1.10867030,0.31643983,0.00000000
-2.69234617,3.73669468,0.91255178,2.69160582,0.00063785,0.02676255,0.35134616,1.06106440,0.29891110,0.00000000
-2.68634317,3.65990096,0.91507091,2.66670595,0.00063372,0.02575703,0.33648987,1.01380386,0.28168825,0.00000000
-2.68034017,3.57773453,0.91492625,2.63467667,0.00062794,0.02478502,0.32210078,0.96751559,0.26496480,0.00000000
-2.67433717,3.49105767,0.91208904,2.59573160,0.00062058,0.02385426,0.30834220,0.92277350,0.24891743,0.00000000
-2.66833417,3.40073636,0.90656687,2.55017496,0.00061174,0.02297188,0.29535570,0.88008437,0.23370151,0.00000000
-2.66233117,3.30762352,0.89840417,2.49839939,0.00060154,0.02214409,0.28325746,0.83987622,0.21944760,0.00000000
-2.65632816,3.21254471,0.88768215,2.44088238,0.00059010,0.02137586,0.27213559,0.80248981,0.20625878,0.00000000
-2.65032516,3.11628633,0.87451817,2.37818119,0.00057757,0.02067070,0.26204843,0.76817320,0.19420912,0.00000000
-2.64432216,3.01958669,0.85906458,2.31092645,0.00056411,0.02003048,0.25302392,0.73707950,0.18334308,0.00000000
-2.63831916,2.92312988,0.84150725,2.23981460,0.00054987,0.01945533,0.24506001,0.70926777,0.17367593,0.00000000
-2.63231616,2.82754241,0.82206353,2.16559911,0.00053502,0.01894357,0.23812598,0.68470685,0.16519511,0.00000000
-2.62631316,2.73339252,0.80097996,2.08908084,0.00051969,0.01849182,0.23216478,0.66328178,0.15786236,0.00000000
-2.62031016,2.64119169,0.77852966,2.01109761,0.00050405,0.01809511,0.22709598,0.64480264,0.15161653,0.00000000
-2.61430715,2.55139823,0.75500929,1.93251326,0.00048821,0.01774703,0.22281952,0.62901520,0.14637699,0.00000000
-2.60830415,2.46442244,0.73073580,1.85420629,0.00047231,0.01744005,0.21921987,0.61561310,0.14204737,0.00000000
-2.60230115,2.38063291,0.70604285,1.77705833,0.00045645,0.01716579,0.21617053,0.60425102,0.13851954,0.00000000
-2.59629815,2.30036343,0.68127684,1.70194256,0.00044071,0.01691539,0.21353875,0.59455846,0.13567772,0.00000000
-2.59029515,2.22392025,0.65679261,1.62971226,0.00042519,0.01667986,0.21119023,0.58615359,0.13340252,0.00000000
-2.58429215,2.15158883,0.63294887,1.56118954,0.00040994,0.01645048,0.20899371,0.57865681,0.13157483,0.00000000
-2.57828914,2.08364003,0.61010318,1.49715435,0.00039502,0.01621916,0.20682522,0.57170351,0.13007942,0.00000000
-2.57228614,2.02033496,0.58860666,1.43833388,0.00038046,0.01597882,0.20457203,0.56495589,0.12880813,0.00000000
-2.56628314,1.96192838,0.56879843,1.38539237,0.00036631,0.01572368,0.20213598,0.55811317,0.12766270,0.00000000
-2.56028014,1.90867033,0.55099990,1.33892138,0.00035259,0.01544954,0.19943622,0.55092031,0.12655701,0.00000000
-2.55427714,1.86080571,0.53550885,1.29943070,0.00033933,0.01515400,0.19641128,0.54317473,0.12541877,0.00000000
-2.54827414,1.81857194,0.52259376,1.26733991,0.00032656,0.01483658,0.19302038,0.53473115,0.12419074,0.00000000
-2.54227114,1.78219472,0.51248817,1.24297080,0.00031431,0.01449885,0.18924403,0.52550424,0.12283126,0.00000000
-2.53626813,1.75188212,0.50538556,1.22654086,0.00030261,0.01414438,0.18508379,0.51546935,0.12131427,0.00000000
-2.53026513,1.72781733,0.50143478,1.21815806,0.00029148,0.01377870,0.18056144,0.50466127,0.11962888,0.00000000
-2.52426213,1.71015066,0.50073630,1.21781716,0.00028097,0.01340917,0.17571741,0.49317114,0.11777834,0.00000000
-2.51825913,1.69899117,0.50333938,1.22539790,0.00027112,0.01304476,0.17060864,0.48114185,0.11577873,0.00000000
-2.51225613,1.69439865,0.50924040,1.24066521,0.00026197,0.01269585,0.16530604,0.46876211,0.11365722,0.00000000
-2.50625313,1.69637649,0.51838246,1.26327194,0.00025357,0.01237388,0.15989155,0.45625948,0.11145017,0.00000000
-2.50025013,1.70486610,0.53065627,1.29276394,0.00024597,0.01209109,0.15445496,0.44389267,0.10920105,0.00000000
-2.49424712,1.71974323,0.54590240,1.32858797,0.00023924,0.01186016,0.14909065,0.43194351,0.10695821,0.00000000
-2.48824412,1.74081675,0.56391486,1.37010218,0.00023342,0.01169386,0.14389440,0.42070874,0.10477281,0.00000000
-2.48224112,1.76783004,0.58444593,1.41658924,0.00022859,0.01160472,0.13896027,0.41049206,0.10269672,0.00000000
-2.47623812,1.80046510,0.60721200,1.46727174,0.00022480,0.01160472,0.13437780,0.40159653,0.10078068,0.00000000
-2.47023512,1.83834937,0.63190036,1.52132961,0.00022213,0.01170496,0.13022951,0.39431768,0.09907259,0.00000000
-2.46423212,1.88106492,0.65817662,1.57791908,0.00022066,0.01191543,0.12658888,0.38893734,0.09761619,0.00000000
-2.45822911,1.92815976,0.68569252,1.63619253,0.00022047,0.01224476,0.12351868,0.38571838,0.09644988,0.00000000
-2.45222611,1.97916069,0.71409386,1.69531872,0.00022167,0.01270007,0.12106988,0.38490039,0.09560600,0.00000000
-2.44622311,2.03358712,0.74302835,1.75450254,0.00022438,0.01328683,0.11928105,0.38669637,0.09511031,0.00000000
-2.44022011,2.09096524,0.77215295,1.81300383,0.00022872,0.01400876,0.11817818,0.39129028,0.09498178,0.00000000
-2.43421711,2.15084193,0.80114073,1.87015436,0.00023486,0.01486787,0.11777501,0.39883553,0.09523272,0.00000000
-2.42821411,2.21279767,0.82968692,1.92537258,0.00024300,0.01586445,0.11807372,0.40945424,0.09586902,0.00000000
-2.42221111,2.27645801,0.85751398,1.97817549,0.00025338,0.01699717,0.11906602,0.42323717,0.09689067,0.00000000
-2.41620810,2.34150300,0.88437579,2.02818736,0.00026628,0.01826318,0.12073441,0.44024420,0.09829243,0.00000000
-2.41020510,2.40767423,0.91006075,2.07514494,0.00028206,0.01965834,0.12305379,0.46050526,0.10006452,0.00000000
-2.40420210,2.47477903,0.93439380,2.11889910,0.00030114,0.02117735,0.12599301,0.48402139,0.10219342,0.00000000
-2.39819910,2.54269183,0.95723757,2.15941282,0.00032400,0.02281400,0.12951664,0.51076597,0.10466267,0.00000000
-2.39219610,2.61135230,0.97849246,2.19675575,0.00035123,0.02456137,0.13358650,0.54068580,0.10745357,0.00000000
-2.38619310,2.68076041,0.99809594,2.23109546,0.00038352,0.02641205,0.13816324,0.57370193,0.11054590,0.00000000
-2.38019010,2.75096829,1.01602096,2.26268568,0.00042166,0.02835831,0.14320754,0.60971006,0.11391840,0.00000000
-2.37418709,2.82206917,1.03227363,2.29185202,0.00046654,0.03039221,0.14868120,0.64858041,0.11754916,0.00000000
-2.36818409,2.89418347,1.04689026,2.31897549,0.00051916,0.03250575,0.15454777,0.69015694,0.12141590,0.00000000
-2.36218109,2.96744238,1.05993372,2.34447426,0.00058064,0.03469080,0.16077287,0.73425590,0.12549594,0.00000000
-2.35617809,3.04196940,1.07148919,2.36878435,0.00065217,0.03693914,0.16732411,0.78066375,0.12976611,0.00000000
-2.35017509,3.11786023,1.08165940,2.39233950,0.00073502,0.03924224,0.17417058,0.82913449,0.13420245,0.00000000
-2.34417209,3.19516175,1.09055940,2.41555106,0.00083053,0.04159112,0.18128205,0.87938668,0.13877971,0.00000000
-2.33816908,3.27385089,1.09831093,2.43878832,0.00094003,0.04397609,0.18862772,0.93110027,0.14347085,0.00000000
-2.33216608,3.35381420,1.10503658,2.46235986,0.00106485,0.04638640,0.19617485,0.98391369,0.14824633,0.00000000
-2.32616308,3.43482925,1.11085376,2.48649675,0.00120621,0.04880999,0.20388715,1.03742158,0.15307351,0.00000000
-2.32016008,3.51654887,1.11586886,2.51133801,0.00136523,0.05123312,0.21172315,1.09117355,0.15791601,0.00000000
-2.31415708,3.59848944,1.12017173,2.53691911,0.00154282,0.05364013,0.21963468,1.14467440,0.16273318,0.00000000
-2.30815408,3.68002426,1.12383074,2.56316407,0.00173963,0.05601323,0.22756558,1.19738635,0.16747976,0.00000000
-2.30215108,3.76038300,1.12688879,2.58988168,0.00195599,0.05833243,0.23545074,1.24873347,0.17210574,0.00000000
-2.29614807,3.83865806,1.12936043,2.61676629,0.00219183,0.06057552,0.24321568,1.29810868,0.17655655,0.00000000
-2.29014507,3.91381832,1.13123045,2.64340345,0.00244661,0.06271831,0.25077671,1.34488344,0.18077345,0.00000000
-2.28414207,3.98473042,1.13245413,2.66928057,0.00271931,0.06473498,0.25804167,1.38842000,0.18469436,0.00000000
-2.27813907,4.05018740,1.13295920,2.69380236,0.00300835,0.06659854,0.26491150,1.42808606,0.18825502,0.00000000
-2.27213607,4.10894402,1.13264964,2.71631094,0.00331158,0.06828157,0.27128242,1.46327140,0.19139039,0.00000000
-2.26613307,4.15975752,1.13141129,2.73610979,0.00362628,0.06975699,0.27704871,1.49340589,0.19403644,0.00000000
-2.26013007,4.20143241,1.12911891,2.75249086,0.00394917,0.07099895,0.28210612,1.51797800,0.19613212,0.00000000
-2.25412706,4.23286727,1.12564463,2.76476377,0.00427646,0.07198385,0.28635556,1.53655319,0.19762147,0.00000000
-2.24812406,4.25310148,1.12086724,2.77228584,0.00460391,0.07269126,0.28970707,1.54879091,0.19845584,0.00000000
-2.24212106,4.26135940,1.11468189,2.77449160,0.00492689,0.07310486,0.29208380,1.55445948,0.19859604,0.00000000
-2.23611806,4.25708986,1.10700965,2.77092039,0.00524054,0.07321330,0.29342575,1.55344790,0.19801442,0.00000000
-2.23011506,4.23999853,1.09780642,2.76124063,0.00553984,0.07301086,0.29369313,1.54577375,0.19669666,0.00000000
-2.22411206,4.21007150,1.08707054,2.74526960,0.00581978,0.07249797,0.29286916,1.53158661,0.19464332,0.00000000
-2.21810905,4.16758831,1.07484870,2.72298743,0.00607550,0.07168144,0.29096202,1.51116667,0.19187094,0.00000000
-2.21210605,4.11312377,1.06123968,2.69454480,0.00630242,0.07057454,0.28800599,1.48491836,0.18841275,0.00000000
-2.20610305,4.04753793,1.04639561,2.66026361,0.00649639,0.06919674,0.28406162,1.45335923,0.18431891,0.00000000
-2.20010005,3.97195469,1.03052068,2.62063059,0.00665384,0.06757331,0.27921492,1.41710444,0.17965621,0.00000000
-2.19409705,3.88772993,1.01386716,2.57628416,0.00677187,0.06573455,0.27357557,1.37684771,0.17450737,0.00000000
-2.18809405,3.79641064,0.99672903,2.52799512,0.00684835,0.06371503,0.26727436,1.33333942,0.16896985,0.00000000
-2.18209105,3.69968714,0.97943343,2.47664213,0.00688198,0.06155252,0.26045985,1.28736312,0.16315426,0.00000000
-2.17608804,3.59934070,0.96233040,2.42318324,0.00687235,0.05928697,0.25329446,1.23971150,0.15718246,0.00000000
-2.17008504,3.49718925,0.94578151,2.36862497,0.00681991,0.05695935,0.24595026,1.19116295,0.15118537,0.00000000
-2.16408204,3.39503371,0.93014787,2.31399038,0.00672598,0.05461056,0.23860449,1.14245991,0.14530057,0.00000000
-2.15807904,3.29460758,0.91577828,2.26028786,0.00659267,0.05228045,0.23143521,1.09428984,0.13966979,0.00000000
-2.15207604,3.19753194,0.90299811,2.20848197,0.00642282,0.05000689,0.22461703,1.04726968,0.13443632,0.00000000
-2.14607304,3.10527779,0.89209935,2.15946773,0.00621987,0.04782498,0.21831732,1.00193437,0.12974234,0.00000000
-2.14007004,3.01913699,0.88333248,2.11404935,0.00598777,0.04576651,0.21269271,0.95872957,0.12572637,0.00000000
-2.13406703,2.94020251,0.87690034,2.07292419,0.00573085,0.04385950,0.20788628,0.91800884,0.12252063,0.00000000
-2.12806403,2.86935821,0.87295430,2.03667226,0.00545363,0.04212792,0.20402515,0.88003479,0.12024857,0.00000000
-2.12206103,2.80727768,0.87159263,2.00575129,0.00516079,0.04059165,0.20121876,0.84498400,0.11902236,0.00000000
-2.11605803,2.75443112,0.87286106,1.98049704,0.00485694,0.03926647,0.19955754,0.81295494,0.11894052,0.00000000
-2.11005503,2.71109906,0.87675527,1.96112826,0.00454656,0.03816419,0.19911207,0.78397812,0.12008561,0.00000000
-2.10405203,2.67739104,0.88322485,1.94775532,0.00423389,0.03729287,0.19993260,0.75802782,0.12252192,0.00000000
-2.09804902,2.65326764,0.89217837,1.94039161,0.00392284,0.03665709,0.20204886,0.73503431,0.12629343,0.00000000
-2.09204602,2.63856391,0.90348912,1.93896648,0.00361695,0.03625815,0.20547002,0.71489606,0.13142175,0.00000000
-2.08604302,2.63301259,0.91700092,1.94333873,0.00331930,0.03609440,0.21018488,0.69749106,0.13790435,0.00000000
-2.08004002,2.63626554,0.93253375,1.95330955,0.00303253,0.03616140,0.21616208,0.68268673,0.14571306,0.00000000
-2.07403702,2.64791246,0.94988865,1.96863416,0.00275882,0.03645212,0.22335045,0.67034816,0.15479295,0.00000000
-2.06803402,2.66749592,0.96885190,1.98903153,0.00249992,0.03695713,0.23167949,0.66034431,0.16506158,0.00000000
-2.06203102,2.69452259,0.98919808,2.01419183,0.00225711,0.03766467,0.24105996,0.65255217,0.17640894,0.00000000
-2.05602801,2.72847058,1.01069227,2.04378137,0.00203134,0.03856080,0.25138472,0.64685907,0.18869793,0.00000000
-2.05002501,2.76879344,1.03309128,2.07744545,0.00182315,0.03962943,0.26252977,0.64316317,0.20176573,0.00000000
-2.04402201,2.81492134,1.05614435,2.11480915,0.00163284,0.04085251,0.27435572,0.64137268,0.21542586,0.00000000
-2.03801901,2.86626049,1.07959333,2.15547688,0.00146040,0.04221012,0.28670961,0.64140400,0.22947113,0.00000000
-2.03201601,2.92219161,1.10317291,2.19903094,0.00130565,0.04368072,0.29942714,0.64317920,0.24367749,0.00000000
-2.02601301,2.98206841,1.12661105,2.24503007,0.00116825,0.04524132,0.31233536,0.64662335,0.25780858,0.00000000
-2.02001001,3.04521698,1.14962994,2.29300831,0.00104771,0.04686791,0.32525580,0.65166177,0.27162103,0.00000000
-2.01400700,3.11093657,1.17194769,2.34247480,0.00094350,0.04853575,0.33800791,0.65821770,0.28487030,0.00000000
-2.00800400,3.17850230,1.19328093,2.39291487,0.00085501,0.05021987,0.35041277,0.66621040,0.29731690,0.00000000
-2.00200100,3.24716991,1.21334828,2.44379264,0.00078164,0.05189551,0.36229694,0.67555378,0.30873266,0.00000000
-1.99599800,3.31618249,1.23187461,2.49455508,0.00072276,0.05353868,0.37349631,0.68615565,0.31890706,0.00000000
-1.98999500,3.38477875,1.24859602,2.54463765,0.00067780,0.05512658,0.38385972,0.69791743,0.32765301,0.00000000
-1.98399200,3.45220262,1.26326513,2.59347102,0.00064620,0.05663817,0.39325234,0.71073429,0.33481222,0.00000000
