energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.86793397,2.69674908,0.64815305,1.61703114,0.02978383,0.06008246,0.58144471,0.15890527,0.02087532,0.75183724
-5.86193097,2.70216986,0.63426306,1.63071752,0.03053035,0.05813933,0.57557016,0.15695507,0.02014569,0.74927813
-5.85592796,2.70334275,0.62046979,1.64188088,0.03118769,0.05624513,0.56848169,0.15487061,0.01941642,0.74535982
-5.84992496,2.69924308,0.60655867,1.64985169,0.03173800,0.05438076,0.56004310,0.15259099,0.01868556,0.73981924
-5.84392196,2.68895491,0.59234194,1.65400793,0.03216454,0.05252894,0.55015490,0.15006450,0.01795183,0.73243668
-5.83791896,2.67170821,0.57766804,1.65379789,0.03245241,0.05067505,0.53876038,0.14725108,0.01721484,0.72304600
-5.83191596,2.64691165,0.56242935,1.64876118,0.03258910,0.04880782,0.52585007,0.14412420,0.01647523,0.71154297
-5.82591296,2.61417978,0.54656806,1.63854756,0.03256503,0.04691991,0.51146453,0.14067226,0.01573484,0.69789145
-5.81990995,2.57335371,0.53007995,1.62293263,0.03237401,0.04500818,0.49569519,0.13689941,0.01499665,0.68212713
-5.81390695,2.52451442,0.51301608,1.60183002,0.03201351,0.04307378,0.47868337,0.13282572,0.01426485,0.66435869
-5.80790395,2.46798844,0.49548232,1.57529966,0.03148486,0.04112214,0.46061740,0.12848685,0.01354468,0.64476645
-5.80190095,2.40434563,0.47763692,1.54355169,0.03079326,0.03916267,0.44172815,0.12393304,0.01284233,0.62359838
-5.79589795,2.33438937,0.45968616,1.50694616,0.02994763,0.03720843,0.42228302,0.11922767,0.01216474,0.60116386
-5.78989495,2.25913956,0.44187851,1.46598824,0.02896041,0.03527560,0.40257874,0.11444530,0.01151937,0.57782540
-5.78389195,2.17980903,0.42449727,1.42131931,0.02784707,0.03338293,0.38293326,0.10966941,0.01091393,0.55398856
-5.77788894,2.09777433,0.40785229,1.37370409,0.02662568,0.03155109,0.36367703,0.10498986,0.01035615,0.53009065
-5.77188594,2.01454184,0.39227076,1.32401426,0.02531629,0.02980202,0.34514394,0.10050013,0.00985348,0.50658844
-5.76588294,1.93171026,0.37808767,1.27320899,0.02394029,0.02815827,0.32766239,0.09629453,0.00941284,0.48394541
-5.75987994,1.85093070,0.36563588,1.22231296,0.02251974,0.02664232,0.31154651,0.09246540,0.00904035,0.46261897
-5.75387694,1.77386553,0.35523645,1.17239254,0.02107670,0.02527601,0.29708804,0.08910042,0.00874111,0.44304792
-5.74787394,1.70214699,0.34718906,1.12453065,0.01963259,0.02407996,0.28454892,0.08628008,0.00851903,0.42564069
-5.74187094,1.63733677,0.34176312,1.07980099,0.01820762,0.02307304,0.27415477,0.08407538,0.00837661,0.41076445
-5.73586793,1.58088743,0.33918947,1.03924238,0.01682027,0.02227196,0.26608948,0.08254584,0.00831490,0.39873557
-5.72986493,1.53410656,0.33965305,1.00383363,0.01548688,0.02169083,0.26049094,0.08173776,0.00833337,0.38981140
-5.72386193,1.49812441,0.34328650,0.97446962,0.01422135,0.02134090,0.25744787,0.08168294,0.00842990,0.38418375
-5.71785893,1.47386572,0.35016503,0.95193917,0.01303489,0.02123029,0.25699799,0.08239767,0.00860079,0.38197397
-5.71185593,1.46202602,0.36030248,0.93690493,0.01193602,0.02136376,0.25912733,0.08388216,0.00884084,0.38322992
-5.70585293,1.46305319,0.37364877,0.92988600,0.01093044,0.02174263,0.26377071,0.08612034,0.00914345,0.38792454
-5.69984992,1.47713422,0.39008888,0.93124332,0.01002126,0.02236465,0.27081348,0.08908005,0.00950075,0.39595640
-5.69384692,1.50418765,0.40944322,0.94116838,0.00920906,0.02322400,0.28009422,0.09271360,0.00990382,0.40715186
-5.68784392,1.54386170,0.43146967,0.95967534,0.00849221,0.02431131,0.29140858,0.09695869,0.01034284,0.42126895
-5.68184092,1.59553822,0.45586715,0.98659676,0.00786714,0.02561373,0.30451398,0.10173974,0.01080743,0.43800287
-5.67583792,1.65834241,0.48228075,1.02158321,0.00732863,0.02711505,0.31913526,0.10696943,0.01128679,0.45699294
-5.66983492,1.73115820,0.51030830,1.06410671,0.00687020,0.02879587,0.33497097,0.11255064,0.01177008,0.47783083
-5.66383192,1.81264908,0.53950841,1.11346819,0.00648442,0.03063386,0.35170031,0.11837860,0.01224659,0.50007009
-5.65782891,1.90128415,0.56940965,1.16880884,0.00616325,0.03260400,0.36899048,0.12434324,0.01270610,0.52323645
-5.65182591,1.99536885,0.59952078,1.22912535,0.00589836,0.03467891,0.38650434,0.13033173,0.01313902,0.54683893
-5.64582291,2.09307992,0.62934168,1.29328886,0.00568140,0.03682927,0.40390805,0.13623106,0.01353671,0.57038133
-5.63981991,2.19250376,0.65837481,1.36006728,0.00550422,0.03902419,0.42087862,0.14193063,0.01389164,0.59337387
-5.63381691,2.29167755,0.68613662,1.42815070,0.00535913,0.04123172,0.43711106,0.14732489,0.01419749,0.61534451
-5.62781391,2.38863191,0.71216874,1.49617933,0.00523901,0.04341934,0.45232483,0.15231566,0.01444936,0.63584989
-5.62181091,2.48143421,0.73604850,1.56277331,0.00513741,0.04555447,0.46626961,0.15681437,0.01464375,0.65448516
-5.61580790,2.56823131,0.75739834,1.62656383,0.00504868,0.04760508,0.47872987,0.16074399,0.01477863,0.67089278
-5.60980490,2.64729037,0.77589385,1.68622448,0.00496798,0.04954017,0.48952836,0.16404047,0.01485335,0.68476968
-5.60380190,2.71703676,0.79127003,1.74050218,0.00489124,0.05133034,0.49852819,0.16665394,0.01486864,0.69587268
-5.59779890,2.77608766,0.80332569,1.78824661,0.00481522,0.05294835,0.50563361,0.16854932,0.01482639,0.70402200
-5.59179590,2.82328042,0.81192567,1.82843725,0.00473738,0.05436954,0.51078930,0.16970651,0.01472959,0.70910274
-5.58579290,2.85769488,0.81700102,1.86020712,0.00465586,0.05557230,0.51397840,0.17012007,0.01458207,0.71106423
-5.57978989,2.87866879,0.81854696,1.88286252,0.00456941,0.05653846,0.51521939,0.16979852,0.01438833,0.70991750
-5.57378689,2.88580613,0.81661903,1.89589801,0.00447728,0.05725355,0.51456181,0.16876313,0.01415333,0.70573090
-5.56778389,2.87897817,0.81132751,1.89900616,0.00437915,0.05770706,0.51208141,0.16704646,0.01388225,0.69862419
-5.56178089,2.85831741,0.80283050,1.89208193,0.00427508,0.05789258,0.50787472,0.16469058,0.01358029,0.68876140
-5.55577789,2.82420505,0.79132612,1.87522147,0.00416541,0.05780781,0.50205341,0.16174518,0.01325253,0.67634287
-5.54977489,2.77725255,0.77704407,1.84871559,0.00405070,0.05745461,0.49473890,0.15826553,0.01290368,0.66159685
-5.54377189,2.71827855,0.76023734,1.81303839,0.00393173,0.05683883,0.48605728,0.15431057,0.01253805,0.64477106
-5.53776888,2.64828199,0.74117408,1.76883149,0.00380940,0.05597019,0.47613496,0.14994102,0.01215939,0.62612467
-5.53176588,2.56841296,0.72013037,1.71688488,0.00368479,0.05486200,0.46509516,0.14521779,0.01177087,0.60592101
-5.52576288,2.47994248,0.69738398,1.65811501,0.00355907,0.05353090,0.45305538,0.14020059,0.01137506,0.58442125
-5.51975988,2.38423238,0.67320940,1.59354137,0.00343358,0.05199651,0.44012601,0.13494686,0.01097394,0.56187935
-5.51375688,2.28270650,0.64787439,1.52426232,0.00330983,0.05028108,0.42640987,0.12951107,0.01056898,0.53853838
-5.50775388,2.17682417,0.62163777,1.45143129,0.00318948,0.04840915,0.41200284,0.12394433,0.01016117,0.51462817
-5.50175088,2.06805666,0.59474874,1.37623411,0.00307443,0.04640712,0.39699521,0.11829429,0.00975119,0.49036427
-5.49574787,1.95786709,0.56744729,1.29986816,0.00296683,0.04430288,0.38147366,0.11260534,0.00933946,0.46594815
-5.48974487,1.84769403,0.53996552,1.22352398,0.00286910,0.04212547,0.36552364,0.10691901,0.00892631,0.44156827
-5.48374187,1.73893877,0.51252972,1.14836953,0.00278396,0.03990472,0.34923192,0.10127456,0.00851203,0.41740194
-5.47773887,1.63295589,0.48536260,1.07553734,0.00271447,0.03767090,0.33268888,0.09570954,0.00809703,0.39361751
-5.47173587,1.53104669,0.45868565,1.00611437,0.00266403,0.03545439,0.31599063,0.09026048,0.00768189,0.37037676
-5.46573287,1.43445479,0.43272108,0.94113433,0.00263634,0.03328543,0.29924044,0.08496342,0.00726743,0.34783711
-5.45972986,1.34436311,0.40769318,0.88157206,0.00263543,0.03119381,0.28254958,0.07985435,0.00685475,0.32615348
-5.45372686,1.26189129,0.38382889,0.82833920,0.00266560,0.02920861,0.26603734,0.07496952,0.00644528,0.30547944
-5.44772386,1.18809287,0.36135726,0.78228074,0.00273132,0.02735795,0.24983023,0.07034546,0.00604072,0.28596778
-5.44172086,1.12395129,0.34050797,0.74417155,0.00283721,0.02566870,0.23406039,0.06601886,0.00564300,0.26777009
-5.43571786,1.07037402,0.32150862,0.71471239,0.00298788,0.02416627,0.21886331,0.06202618,0.00525431,0.25103559
-5.42971486,1.02818442,0.30458106,0.69452461,0.00318782,0.02287428,0.20437489,0.05840307,0.00487694,0.23590911
-5.42371186,0.99811085,0.28993670,0.68414330,0.00344124,0.02181432,0.19072811,0.05518363,0.00451323,0.22252827
-5.41770885,0.98077308,0.27777111,0.68400850,0.00375191,0.02100558,0.17804939,0.05239946,0.00416552,0.21102005
-5.41170585,0.97666603,0.26825801,0.69445433,0.00412298,0.02046461,0.16645481,0.05007866,0.00383601,0.20149697
-5.40570285,0.98614138,0.26154297,0.71569642,0.00455675,0.02020489,0.15604646,0.04824476,0.00352669,0.19405290
-5.39969985,1.00938764,0.25773704,0.74781773,0.00505452,0.02023651,0.14690907,0.04691564,0.00323931,0.18875881
-5.39369685,1.04640961,0.25691066,0.79075373,0.00561638,0.02056580,0.13910690,0.04610252,0.00297523,0.18565867
-5.38769385,1.09700852,0.25908804,0.84427752,0.00624103,0.02119496,0.13268137,0.04580904,0.00273545,0.18476568
-5.38169085,1.16076385,0.26424235,0.90798607,0.00692564,0.02212175,0.12764913,0.04603051,0.00252053,0.18605897
-5.37568784,1.23701844,0.27229205,0.98128872,0.00766573,0.02333916,0.12400098,0.04675332,0.00233058,0.18948116
-5.36968484,1.32486832,0.28309845,1.06339901,0.00845513,0.02483522,0.12170146,0.04795462,0.00216528,0.19493663
-5.36368184,1.42315837,0.29646488,1.15333121,0.00928590,0.02659284,0.12068929,0.04960228,0.00202385,0.20229096
-5.35767884,1.53048536,0.31213747,1.24990252,0.01014843,0.02858979,0.12087849,0.05165510,0.00190514,0.21137143
-5.35167584,1.64520906,0.32980781,1.35174180,0.01103153,0.03079877,0.12216037,0.05406333,0.00180760,0.22196877
-5.34567284,1.76547227,0.34911751,1.45730557,0.01192258,0.03318771,0.12440608,0.05676950,0.00172941,0.23384014
-5.33966983,1.88922987,0.36966449,1.56490146,0.01280784,0.03572014,0.12746984,0.05970957,0.00166848,0.24671337
-5.33366683,2.01428690,0.39101119,1.67271908,0.01367265,0.03835578,0.13119274,0.06281429,0.00162255,0.26029235
-5.32766383,2.13834482,0.41269430,1.77886777,0.01450190,0.04105131,0.13540684,0.06601082,0.00158924,0.27426348
-5.32166083,2.25905482,0.43423579,1.88142031,0.01528034,0.04376125,0.13993968,0.06922456,0.00156613,0.28830305
-5.31565783,2.37407673,0.45515505,1.97846118,0.01599309,0.04643899,0.14461887,0.07238109,0.00155083,0.30208525
-5.30965483,2.48114118,0.47498162,2.06813781,0.01662603,0.04903796,0.14927672,0.07540816,0.00154105,0.31529064
-5.30365183,2.57811297,0.49326802,2.14871271,0.01716624,0.05151284,0.15375474,0.07823766,0.00153463,0.32761472
-5.29764882,2.66305280,0.50960239,2.21861440,0.01760246,0.05382073,0.15790782,0.08080759,0.00152962,0.33877628
-5.29164582,2.73427499,0.52362019,2.27648487,0.01792544,0.05592244,0.16160799,0.08306370,0.00152429,0.34852526
-5.28564282,2.79039835,0.53501472,2.32122153,0.01812823,0.05778353,0.16474759,0.08496106,0.00151719,0.35664974
-5.27963982,2.83038810,0.54354581,2.35201155,0.01820646,0.05937531,0.16724179,0.08646523,0.00150716,0.36298181
-5.27363682,2.85358668,0.54904644,2.36835703,0.01815849,0.06067567,0.16903032,0.08755305,0.00149330,0.36740196
-5.26763382,2.85973213,0.55142691,2.37008974,0.01798544,0.06166964,0.17007833,0.08821314,0.00147505,0.36984204
-5.26163082,2.84896301,0.55067650,2.35737475,0.01769121,0.06234969,0.17037645,0.08844589,0.00145208,0.37028628
-5.25562781,2.82180972,0.54686236,2.33070266,0.01728230,0.06271584,0.16993999,0.08826304,0.00142434,0.36877077
-5.24962481,2.77917263,0.54012589,2.29087087,0.01676763,0.06277542,0.16880733,0.08768696,0.00139201,0.36538107
-5.24362181,2.72228812,0.53067668,2.23895494,0.01615824,0.06254263,0.16703761,0.08674945,0.00135546,0.36024827
-5.23761881,2.65268418,0.51878434,2.17627110,0.01546693,0.06203779,0.16470790,0.08549033,0.00131520,0.35354366
-5.23161581,2.57212780,0.50476868,2.10433216,0.01470786,0.06128650,0.16190982,0.08395582,0.00127187,0.34547227
-5.22561281,2.48256657,0.48898851,2.02479853,0.01389609,0.06031857,0.15874595,0.08219667,0.00122617,0.33626554
-5.21960980,2.38606730,0.47182989,1.93942688,0.01304717,0.05916690,0.15532613,0.08026636,0.00117883,0.32617359
-5.21360680,2.28475434,0.45369402,1.85001850,0.01217668,0.05786627,0.15176378,0.07821929,0.00113056,0.31545728
-5.20760380,2.18075023,0.43498551,1.75836977,0.01129981,0.05645227,0.14817239,0.07610904,0.00108206,0.30438056
-5.20160080,2.07612102,0.41610138,1.66622639,0.01043098,0.05496020,0.14466243,0.07398685,0.00103394,0.29320326
-5.19559780,1.97282819,0.39742123,1.57524323,0.00958349,0.05342410,0.14133855,0.07190035,0.00098670,0.28217467
-5.18959480,1.87268852,0.37929880,1.48695081,0.00876929,0.05187607,0.13829739,0.06989253,0.00094078,0.27152814
-5.18359180,1.77734292,0.36205523,1.40272921,0.00799871,0.05034559,0.13562580,0.06800105,0.00089649,0.26147669
-5.17758879,1.68823430,0.34597396,1.32378961,0.00728035,0.04885916,0.13339966,0.06625778,0.00085401,0.25220972
-5.17158579,1.60659446,0.33129742,1.25116339,0.00662097,0.04744011,0.13168310,0.06468868,0.00081345,0.24389092
-5.16558279,1.53343901,0.31822521,1.18569802,0.00602550,0.04610854,0.13052813,0.06331389,0.00077479,0.23665710
-5.15957979,1.46956938,0.30691375,1.12805892,0.00549700,0.04488141,0.12997463,0.06214800,0.00073796,0.23061791
-5.15357679,1.41558036,0.29747706,1.07873617,0.00503682,0.04377277,0.13005049,0.06120050,0.00070281,0.22585625
-5.14757379,1.37187169,0.28998843,1.03805470,0.00464465,0.04279404,0.13077194,0.06047629,0.00066915,0.22242914
-5.14157079,1.33866205,0.28448264,1.00618667,0.00431869,0.04195424,0.13214388,0.05997619,0.00063675,0.22036899
-5.13556778,1.31600396,0.28095863,0.98316488,0.00405585,0.04126036,0.13416021,0.05969749,0.00060541,0.21968483
-5.12956478,1.30379840,0.27938216,0.96889597,0.00385188,0.04071747,0.13680403,0.05963435,0.00057491,0.22036368
-5.12356178,1.30180803,0.27968849,0.96317281,0.00370161,0.04032894,0.14004778,0.05977819,0.00054506,0.22237166
-5.11755878,1.30966853,0.28178485,0.96568519,0.00359913,0.04009645,0.14385335,0.06011792,0.00051571,0.22565499
-5.11155578,1.32689770,0.28555269,0.97602881,0.00353799,0.04001997,0.14817203,0.06064006,0.00048674,0.23014082
-5.10555278,1.35290248,0.29084973,0.99371245,0.00351141,0.04009759,0.15294455,0.06132880,0.00045810,0.23573787
-5.09954977,1.38698433,0.29751185,1.01816356,0.00351246,0.04032535,0.15810124,0.06216594,0.00042977,0.24233706
-5.09354677,1.42834368,0.30535503,1.04873288,0.00353420,0.04069701,0.16356228,0.06313089,0.00040179,0.24981221
-5.08754377,1.47608437,0.31417732,1.08469868,0.00356991,0.04120378,0.16923830,0.06420054,0.00037424,0.25802097
-5.08154077,1.52921894,0.32376115,1.12527126,0.00361316,0.04183412,0.17503133,0.06534931,0.00034721,0.26680603
-5.07553777,1.58667585,0.33387596,1.16959869,0.00365801,0.04257364,0.18083605,0.06654920,0.00032086,0.27599688
-5.06953477,1.64730947,0.34428145,1.21677413,0.00369909,0.04340505,0.18654164,0.06776999,0.00029534,0.28541211
-5.06353177,1.70991331,0.35473132,1.26584555,0.00373167,0.04430826,0.19203391,0.06897963,0.00027083,0.29486228
-5.05752876,1.77323703,0.36497764,1.31582802,0.00375180,0.04526067,0.19719794,0.07014468,0.00024751,0.30415349
-5.05152576,1.83600725,0.37477579,1.36571873,0.00375631,0.04623758,0.20192099,0.07123104,0.00022554,0.31309150
-5.04552276,1.89695181,0.38388980,1.41451457,0.00374285,0.04721276,0.20609565,0.07220470,0.00020510,0.32148627
-5.03951976,1.95482683,0.39209809,1.46123195,0.00370995,0.04815923,0.20962312,0.07303267,0.00018634,0.32915693
-5.03351676,2.00844591,0.39919915,1.50492812,0.00365695,0.04905005,0.21241638,0.07368402,0.00016938,0.33593678
-5.02751376,2.05670994,0.40501726,1.54472339,0.00358404,0.04985927,0.21440322,0.07413088,0.00015435,0.34167830
-5.02151076,2.09863668,0.40940774,1.57982308,0.00349216,0.05056290,0.21552883,0.07434948,0.00014134,0.34625774
-5.01550775,2.13338835,0.41226162,1.60953852,0.00338301,0.05113986,0.21575796,0.07432108,0.00013044,0.34957923
-5.00950475,2.16029618,0.41350947,1.63330580,0.00325894,0.05157288,0.21507638,0.07403289,0.00012171,0.35157816
-5.00350175,2.17888069,0.41312422,1.65070163,0.00312289,0.05184933,0.21349172,0.07347868,0.00011521,0.35222349
-4.99749875,2.18886656,0.41112285,1.66145544,0.00297836,0.05196189,0.21103342,0.07265935,0.00011097,0.35151916
-4.99149575,2.19019159,0.40756683,1.66545717,0.00282930,0.05190903,0.20775205,0.07158319,0.00010906,0.34950427
-4.98549275,2.18300932,0.40256131,1.66276045,0.00268006,0.05169533,0.20371778,0.07026597,0.00010951,0.34625211
-4.97948974,2.16768522,0.39625321,1.65358104,0.00253535,0.05133164,0.19901825,0.06873079,0.00011238,0.34186817
-4.97348674,2.14478684,0.38882810,1.63829085,0.00240016,0.05083494,0.19375594,0.06700770,0.00011774,0.33648712
-4.96748374,2.11506859,0.38050630,1.61740772,0.00227979,0.05022812,0.18804502,0.06513319,0.00012569,0.33026902
-4.96148074,2.07945198,0.37153813,1.59158179,0.00217979,0.04953948,0.18200810,0.06314947,0.00013635,0.32339488
-4.95547774,2.03900241,0.36219875,1.56157910,0.00210595,0.04880223,0.17577281,0.06110363,0.00014987,0.31606195
-4.94947474,1.99490374,0.35278261,1.52826326,0.00206434,0.04805370,0.16946856,0.05904676,0.00016643,0.30847878
-4.94347174,1.94843181,0.34359789,1.49257604,0.00206132,0.04733463,0.16322352,0.05703296,0.00018628,0.30086046
-4.93746873,1.90092797,0.33496095,1.45551771,0.00210353,0.04668830,0.15716194,0.05511840,0.00020969,0.29342414
-4.93146573,1.85377364,0.32719104,1.41812782,0.00219792,0.04615971,0.15140208,0.05336033,0.00023700,0.28638508
-4.92546273,1.80836663,0.32060534,1.38146690,0.00235181,0.04579471,0.14605454,0.05181618,0.00026858,0.27995324
-4.91945973,1.76609960,0.31551434,1.34659957,0.00257280,0.04563914,0.14122128,0.05054267,0.00030487,0.27433062
-4.91345673,1.72834104,0.31221754,1.31457916,0.00286885,0.04573808,0.13699515,0.04959498,0.00034634,0.26970927
-4.90745373,1.69641843,0.31099962,1.28643375,0.00324817,0.04613502,0.13345991,0.04902600,0.00039352,0.26626994
-4.90145073,1.67160361,0.31212669,1.26315360,0.00371919,0.04687115,0.13069073,0.04888557,0.00044695,0.26418129
-4.89544772,1.65509962,0.31584285,1.24567962,0.00429048,0.04798461,0.12875493,0.04921980,0.00050721,0.26359959
-4.88944472,1.64802857,0.32236683,1.23489242,0.00497057,0.04950984,0.12771298,0.05007040,0.00057488,0.26466859
-4.88344172,1.65141989,0.33188861,1.23160163,0.00576786,0.05147682,0.12761955,0.05147404,0.00065052,0.26751967
-4.87743872,1.66619842,0.34456611,1.23653521,0.00669037,0.05391047,0.12852448,0.05346166,0.00073466,0.27227183
-4.87143572,1.69317198,0.36052189,1.25032822,0.00774556,0.05682994,0.13047356,0.05605783,0.00082776,0.27903159
-4.86543272,1.73301796,0.37983975,1.27351138,0.00894010,0.06024798,0.13350912,0.05928018,0.00093021,0.28789258
-4.85942971,1.78626924,0.40256170,1.30649894,0.01027955,0.06417035,0.13767018,0.06313870,0.00104225,0.29893477
-4.85342671,1.85329936,0.42868494,1.34957659,0.01176819,0.06859520,0.14299227,0.06763523,0.00116402,0.31222334
-4.84742371,1.93430758,0.45815945,1.40288944,0.01340866,0.07351262,0.14950682,0.07276293,0.00129543,0.32780718
-4.84142071,2.02930447,0.49088602,1.46643084,0.01520181,0.07890427,0.15724014,0.07850589,0.00143624,0.34571702
-4.83541771,2.13809873,0.52671518,1.54003259,0.01714636,0.08474305,0.16621213,0.08483879,0.00158597,0.36596339
-4.82941471,2.26028644,0.56544694,1.62335741,0.01923879,0.09099306,0.17643457,0.09172681,0.00174390,0.38853434
-4.82341171,2.39524334,0.60683165,1.71589418,0.02147316,0.09760963,0.18790938,0.09912562,0.00190906,0.41339329
-4.81740870,2.54212128,0.65057203,1.81695694,0.02384097,0.10453964,0.20062659,0.10698157,0.00208024,0.44047687
-4.81140570,2.69984951,0.69632629,1.92568785,0.02633115,0.11172196,0.21456244,0.11523215,0.00225599,0.46969307
-4.80540270,2.86714132,0.74371244,2.04106487,0.02893007,0.11908819,0.22967751,0.12380658,0.00243461,0.50091974
-4.79939970,3.04250639,0.79231366,2.16191405,0.03162161,0.12656354,0.24591512,0.13262660,0.00261424,0.53400355
-4.79339670,3.22426889,0.84168445,2.28692657,0.03438730,0.13406797,0.26319998,0.14160749,0.00279282,0.56875946
-4.78739370,3.41059109,0.89135756,2.41468021,0.03720653,0.14151742,0.28143724,0.15065918,0.00296818,0.60497079
-4.78139070,3.59950193,0.94085133,2.54366469,0.04005681,0.14882527,0.30051208,0.15968758,0.00313809,0.64238997
-4.77538769,3.78892993,0.98967714,2.67231026,0.04291413,0.15590379,0.32028971,0.16859592,0.00330029,0.68073981
-4.76938469,3.97673931,1.03734694,2.79901862,0.04575326,0.16266576,0.34061601,0.17728622,0.00345256,0.71971555
-4.76338169,4.16076844,1.08338038,2.92219517,0.04854820,0.16902605,0.36131880,0.18566074,0.00359281,0.75898747
-4.75737869,4.33886949,1.12731154,3.04028156,0.05127260,0.17490319,0.38220961,0.19362353,0.00371909,0.79820417
-4.75137569,4.50894794,1.16869503,3.15178758,0.05390015,0.18022089,0.40308611,0.20108187,0.00382969,0.83699641
-4.74537269,4.66900109,1.20711147,3.25532125,0.05640512,0.18490949,0.42373506,0.20794767,0.00392316,0.87498167
-4.73936968,4.81715453,1.24217218,3.34961624,0.05876273,0.18890722,0.44393575,0.21413892,0.00399839,0.91176912
-4.73336668,4.95169553,1.27352331,3.43355601,0.06094958,0.19216142,0.46346391,0.21958089,0.00405458,0.94696528
-4.72736368,5.07110291,1.30084934,3.50619385,0.06294411,0.19462953,0.48209590,0.22420740,0.00409132,0.98018009
-4.72136068,5.17407261,1.32387609,3.56676853,0.06472694,0.19627990,0.49961313,0.22796192,0.00410857,1.01103341
-4.71535768,5.25953869,1.34237337,3.61471526,0.06628119,0.19709243,0.51580668,0.23079851,0.00410667,1.03916192
-4.70935468,5.32668944,1.35615738,3.64967195,0.06759286,0.19705898,0.53048176,0.23268273,0.00408631,1.06422615
-4.70335168,5.37497850,1.36509293,3.67148069,0.06865099,0.19618363,0.54346211,0.23359236,0.00404849,1.08591765
-4.69734867,5.40413086,1.36909552,3.68018490,0.06944795,0.19448264,0.55459407,0.23351788,0.00399453,1.10396607
-4.69134567,5.41414400,1.36813326,3.67602217,0.06997955,0.19198423,0.56375021,0.23246294,0.00392597,1.11814580
-4.68534267,5.40528398,1.36222867,3.65941344,0.07024514,0.18872815,0.57083236,0.23044438,0.00384457,1.12828223
-4.67933967,5.37807685,1.35146014,3.63094887,0.07024767,0.18476505,0.57577401,0.22749228,0.00375219,1.13425709
-4.67333667,5.33329547,1.33596292,3.59137076,0.06999362,0.18015557,0.57854190,0.22364950,0.00365081,1.13601282
-4.66733367,5.27194206,1.31592962,3.54155429,0.06949293,0.17496929,0.57913674,0.21897115,0.00354244,1.13355563
-4.66133067,5.19522661,1.29160974,3.48248623,0.06875883,0.16928351,0.57759310,0.21352365,0.00342906,1.12695719
-4.65532766,5.10454168,1.26330830,3.41524245,0.06780758,0.16318183,0.57397831,0.20738362,0.00331259,1.11635453
-4.64932466,5.00143387,1.23138328,3.34096448,0.06665818,0.15675262,0.56839055,0.20063640,0.00319486,1.10194834
-4.64332166,4.88757241,1.19624169,3.26083561,0.06533193,0.15008741,0.56095608,0.19337441,0.00307757,1.08399943
