energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.89194597,4.08420852,0.01100651,0.57687100,0.24411122,2.25286848,1.09564440,0.06599917,1.82983521
-5.88594297,4.13782696,0.01113180,0.59780269,0.23975107,2.29596650,1.12991736,0.06581263,1.83447303
-5.87993997,4.17741485,0.01122416,0.61789148,0.23478507,2.33069430,1.16267627,0.06526709,1.83125394
-5.87393697,4.20273879,0.01128099,0.63703860,0.22920425,2.35646700,1.19383655,0.06436985,1.82017681
-5.86793397,4.21381358,0.01130074,0.65514238,0.22301964,2.37286297,1.22331610,0.06313462,1.80140287
-5.86193097,4.21089495,0.01128300,0.67209556,0.21626251,2.37963573,1.25102835,0.06158117,1.77525459
-5.85592796,4.19446527,0.01122862,0.68778309,0.20898366,2.37672001,1.27687575,0.05973487,1.74220933
-5.84992496,4.16521272,0.01113962,0.70208051,0.20125203,2.36423183,1.30074427,0.05762602,1.70288808
-5.84392196,4.12400517,0.01101924,0.71485327,0.19315262,2.34246255,1.32249947,0.05528915,1.65803944
-5.83791896,4.07185973,0.01087178,0.72595720,0.18478375,2.31186740,1.34198438,0.05276206,1.60851958
-5.83191596,4.00990959,0.01070257,0.73524005,0.17625394,2.27304887,1.35901960,0.05008499,1.55526865
-5.82591296,3.93936920,0.01051772,0.74254440,0.16767840,2.22673583,1.37340572,0.04729956,1.49928466
-5.81990995,3.86149947,0.01032398,0.74771167,0.15917535,2.17375947,1.38492805,0.04444783,1.44159561
-5.81390695,3.77757397,0.01012849,0.75058726,0.15086228,2.11502682,1.39336338,0.04157135,1.38323090
-5.80790395,3.68884753,0.00993854,0.75102644,0.14285237,2.05149337,1.39848873,0.03871028,1.32519317
-5.80190095,3.59652804,0.00976131,0.74890091,0.13525110,1.98413551,1.40009124,0.03590255,1.26843128
-5.79589795,3.50175213,0.00960361,0.74410547,0.12815327,1.91392413,1.39797896,0.03318321,1.21381568
-5.78989495,3.40556541,0.00947164,0.73656459,0.12164044,1.84180020,1.39199179,0.03058383,1.16211676
-5.78389195,3.30890738,0.00937077,0.72623842,0.11577897,1.76865306,1.38201184,0.02813210,1.11398701
-5.77788894,3.21260106,0.00930533,0.71312785,0.11061862,1.69530213,1.36797278,0.02585149,1.06994749
-5.77188594,3.11734730,0.00927846,0.69727836,0.10619180,1.62248235,1.34986733,0.02376113,1.03037895
-5.76588294,3.02372328,0.00929201,0.67878229,0.10251345,1.55083369,1.32775272,0.02187579,0.99551781
-5.75987994,2.93218487,0.00934644,0.65777944,0.09958154,1.48089449,1.30175353,0.02020597,0.96545693
-5.75387694,2.84307226,0.00944086,0.63445588,0.09737809,1.41309884,1.27206186,0.01875810,0.94015100
-5.74787394,2.75661825,0.00957300,0.60904091,0.09587072,1.34777744,1.23893478,0.01753481,0.91942611
-5.74187094,2.67295867,0.00973936,0.58180237,0.09501456,1.28516161,1.20268911,0.01653532,0.90299306
-5.73586793,2.59214425,0.00993529,0.55304051,0.09475447,1.22539007,1.16369391,0.01575575,0.89046365
-5.72986493,2.51415345,0.01015516,0.52308052,0.09502746,1.16851787,1.12236104,0.01518958,0.88136929
-5.72386193,2.43890568,0.01039256,0.49226435,0.09576515,1.11452706,1.07913424,0.01482803,0.87518110
-5.71785893,2.36627463,0.01064052,0.46094193,0.09689620,1.06333841,1.03447740,0.01466042,0.87133069
-5.71185593,2.29610111,0.01089171,0.42946238,0.09834866,1.01482390,0.98886244,0.01467453,0.86923082
-5.70585293,2.22820538,0.01113867,0.39816549,0.10005199,0.96881942,0.94275751,0.01485691,0.86829526
-5.69984992,2.16239851,0.01137405,0.36737388,0.10193894,0.92513731,0.89661597,0.01519314,0.86795709
-5.69384692,2.09849276,0.01159083,0.33738608,0.10394694,0.88357840,0.85086664,0.01566803,0.86768498
-5.68784392,2.03631083,0.01178247,0.30847094,0.10601930,0.84394339,0.80590556,0.01626581,0.86699707
-5.68184092,1.97569390,0.01194313,0.28086330,0.10810592,0.80604317,0.76208972,0.01697032,0.86547195
-5.67583792,1.91650849,0.01206777,0.25476127,0.11016374,0.76970808,0.71973272,0.01776505,0.86275686
-5.66983492,1.85865217,0.01215229,0.23032491,0.11215691,0.73479579,0.67910247,0.01863336,0.85857294
-5.66383192,1.80205805,0.01219361,0.20767641,0.11405663,0.70119799,0.64042083,0.01955852,0.85271762
-5.65782891,1.74669826,0.01218971,0.18690159,0.11584091,0.66884545,0.60386504,0.02052390,0.84506446
-5.65182591,1.69258634,0.01213967,0.16805251,0.11749413,0.63771178,0.56957076,0.02151312,0.83556064
-5.64582291,1.63977859,0.01204362,0.15115100,0.11900657,0.60781556,0.53763623,0.02251022,0.82422250
-5.63981991,1.58837453,0.01190275,0.13619286,0.12037391,0.57922108,0.50812744,0.02349990,0.81112942
-5.63381691,1.53851624,0.01171921,0.12315254,0.12159675,0.55203745,0.48108379,0.02446773,0.79641657
-5.62781391,1.49038671,0.01149603,0.11198784,0.12268018,0.52641643,0.45652399,0.02540044,0.78026667
-5.62181091,1.44420710,0.01123703,0.10264461,0.12363334,0.50254860,0.43445169,0.02628616,0.76290136
-5.61580790,1.40023273,0.01094669,0.09506113,0.12446912,0.48065841,0.41486074,0.02711466,0.74457214
-5.60980490,1.35874787,0.01062999,0.08917193,0.12520375,0.46099768,0.39773957,0.02787760,0.72555144
-5.60380190,1.32005899,0.01029229,0.08491096,0.12585643,0.44383816,0.38307462,0.02856867,0.70612372
-5.59779890,1.28448672,0.00993915,0.08221401,0.12644886,0.42946281,0.37085258,0.02918373,0.68657690
-5.59179590,1.25235619,0.00957622,0.08102022,0.12700465,0.41815626,0.36106131,0.02972083,0.66719414
-5.58579290,1.22398604,0.00920903,0.08127274,0.12754865,0.41019459,0.35368948,0.03018015,0.64824607
-5.57978989,1.19967607,0.00884285,0.08291860,0.12810601,0.40583444,0.34872490,0.03056385,0.62998360
-5.57378689,1.17969400,0.00848260,0.08590763,0.12870122,0.40530201,0.34615165,0.03087585,0.61263116
-5.56778389,1.16426141,0.00813265,0.09019082,0.12935685,0.40878200,0.34594627,0.03112149,0.59638081
-5.56178089,1.15353963,0.00779677,0.09571805,0.13009228,0.41640688,0.34807309,0.03130712,0.58138692
-5.55577789,1.14761602,0.00747800,0.10243546,0.13092237,0.42824688,0.35247916,0.03143967,0.56776192
-5.54977489,1.14649119,0.00717864,0.11028246,0.13185608,0.44430099,0.35908903,0.03152617,0.55557292
-5.54377189,1.15006814,0.00690014,0.11918893,0.13289530,0.46448938,0.36779965,0.03157327,0.54483963
-5.53776888,1.15814370,0.00664317,0.12907236,0.13403377,0.48864757,0.37847594,0.03158678,0.53553351
-5.53176588,1.17040315,0.00640757,0.13983547,0.13525636,0.51652271,0.39094722,0.03157128,0.52757840
-5.52576288,1.18641850,0.00619244,0.15136435,0.13653869,0.54777226,0.40500484,0.03152981,0.52085263
-5.51975988,1.20565081,0.00599622,0.16352730,0.13784711,0.58196536,0.42040132,0.03146362,0.51519269
-5.51375688,1.22745699,0.00581675,0.17617443,0.13913927,0.61858699,0.43685114,0.03137212,0.51039838
-5.50775388,1.25110088,0.00565142,0.18913824,0.14036503,0.65704499,0.45403338,0.03125283,0.50623937
-5.50175088,1.27576868,0.00549729,0.20223516,0.14146792,0.69668006,0.47159609,0.03110158,0.50246298
-5.49574787,1.30058821,0.00535121,0.21526800,0.14238695,0.73677836,0.48916244,0.03091269,0.49880288
-5.48974487,1.32465144,0.00521000,0.22802931,0.14305882,0.77658671,0.50633848,0.03067939,0.49498851
-5.48374187,1.34703951,0.00507057,0.24030566,0.14342027,0.81532984,0.52272219,0.03039417,0.49075468
-5.47773887,1.36684933,0.00493004,0.25188239,0.14341071,0.85222927,0.53791351,0.03004928,0.48585118
-5.47173587,1.38322064,0.00478587,0.26254907,0.14297467,0.88652325,0.55152503,0.02963724,0.48005180
-5.46573287,1.39536260,0.00463596,0.27210509,0.14206428,0.91748719,0.56319289,0.02915130,0.47316259
-5.45972986,1.40257869,0.00447872,0.28036540,0.14064143,0.94445371,0.57258730,0.02858588,0.46502885
-5.45372686,1.40428909,0.00431311,0.28716599,0.13867958,0.96683191,0.57942254,0.02793700,0.45554071
-5.44772386,1.40004950,0.00413872,0.29236904,0.13616523,0.98412482,0.58346571,0.02720257,0.44463710
-5.44172086,1.38956592,0.00395572,0.29586739,0.13309876,0.99594476,0.58454413,0.02638260,0.43230788
-5.43571786,1.37270466,0.00376485,0.29758819,0.12949491,1.00202582,0.58255087,0.02547933,0.41859434
-5.42971486,1.34949753,0.00356743,0.29749564,0.12538260,1.00223313,0.57744841,0.02449720,0.40358792
-5.42371186,1.32014200,0.00336527,0.29559258,0.12080439,0.99656859,0.56927014,0.02344282,0.38742748
-5.41770885,1.28499660,0.00316060,0.29192096,0.11581537,0.98517291,0.55811983,0.02232472,0.37029522
-5.41170585,1.24457188,0.00295605,0.28656122,0.11048184,0.96832396,0.54416887,0.02115309,0.35241159
-5.40570285,1.19951758,0.00275453,0.27963047,0.10487957,0.94643148,0.52765185,0.01993948,0.33402951
-5.39969985,1.15060647,0.00255922,0.27127973,0.09909195,0.92002857,0.50886020,0.01869641,0.31542807
-5.39369685,1.09871586,0.00237344,0.26169028,0.09320808,0.88976022,0.48813464,0.01743698,0.29690616
-5.38769385,1.04480738,0.00220068,0.25106926,0.08732083,0.85636938,0.46585642,0.01617448,0.27877621
-5.38169085,0.98990586,0.00204451,0.23964470,0.08152497,0.82068119,0.44243793,0.01492200,0.26135825
-5.37568784,0.93507812,0.00190855,0.22766031,0.07591555,0.78358585,0.41831285,0.01369210,0.24497442
-5.36968484,0.88141212,0.00179651,0.21537002,0.07058639,0.74602078,0.39392634,0.01249652,0.22994421
-5.36368184,0.82999720,0.00171211,0.20303261,0.06562886,0.70895251,0.36972549,0.01134592,0.21658008
-5.35767884,0.78190559,0.00165916,0.19090653,0.06113090,0.67335889,0.34615034,0.01024969,0.20518390
-5.35167584,0.73817566,0.00164149,0.17924509,0.05717623,0.64021201,0.32362560,0.00921587,0.19604375
-5.34567284,0.69979681,0.00166302,0.16829204,0.05384382,0.61046205,0.30255340,0.00825105,0.18943119
-5.33966983,0.66769623,0.00172770,0.15827779,0.05120743,0.58502238,0.28330701,0.00736035,0.18559878
-5.33366683,0.64272730,0.00183956,0.14941612,0.04933534,0.56475600,0.26622569,0.00654752,0.18477770
-5.32766383,0.62565948,0.00200264,0.14190151,0.04829007,0.55046341,0.25161062,0.00581498,0.18717543
-5.32166083,0.61716963,0.00222096,0.13590705,0.04812807,0.54287174,0.23972188,0.00516391,0.19297322
-5.31565783,0.61783445,0.00249844,0.13158290,0.04889937,0.54262531,0.23077641,0.00459445,0.20232350
-5.30965483,0.62812394,0.00283884,0.12905517,0.05064711,0.55027730,0.22494692,0.00410577,0.21534698
-5.30365183,0.64839583,0.00324561,0.12842535,0.05340696,0.56628253,0.22236157,0.00369628,0.23212965
-5.29764882,0.67889082,0.00372180,0.12976999,0.05720635,0.59099137,0.22310436,0.00336373,0.25271968
-5.29164582,0.71972885,0.00426985,0.13314074,0.06206360,0.62464458,0.22721619,0.00310534,0.27712438
-5.28564282,0.77090636,0.00489145,0.13856468,0.06798695,0.66736915,0.23469644,0.00291796,0.30530738
-5.27963982,0.83229495,0.00558733,0.14604479,0.07497356,0.71917525,0.24550509,0.00279812,0.33718633
-5.27363682,0.90364148,0.00635712,0.15556077,0.08300852,0.77995440,0.25956524,0.00274214,0.37263122
-5.26763382,0.98457012,0.00719914,0.16706988,0.09206395,0.84947896,0.27676613,0.00274622,0.41146364
-5.26163082,1.07458641,0.00811023,0.18050812,0.10209841,0.92740307,0.29696648,0.00280642,0.45345722
-5.25562781,1.17308374,0.00908565,0.19579152,0.11305646,1.01326539,0.31999826,0.00291877,0.49833933
-5.24962481,1.27935233,0.01011900,0.21281764,0.12486875,1.10649363,0.34567071,0.00307928,0.54579419
-5.24362181,1.39259079,0.01120213,0.23146728,0.13745252,1.20641101,0.37377472,0.00328393,0.59546757
-5.23761881,1.51192013,0.01232521,0.25160637,0.15071264,1.31224476,0.40408733,0.00352875,0.64697282
-5.23161581,1.63639999,0.01347674,0.27308804,0.16454321,1.42313651,0.43637629,0.00380980,0.69989827
-5.22561281,1.76504674,0.01464380,0.29575472,0.17882975,1.53815451,0.47040465,0.00412323,0.75381588
-5.21960980,1.89685288,0.01581215,0.31944047,0.19345188,1.65630738,0.50593511,0.00446530,0.80829056
-5.21360680,2.03080696,0.01696661,0.34397315,0.20828648,1.77655907,0.54273400,0.00483244,0.86289018
-5.20760380,2.16591348,0.01809132,0.36917658,0.22321118,1.89784462,0.58057473,0.00522126,0.91719557
-5.20160080,2.30121162,0.01917018,0.39487257,0.23810805,2.01908626,0.61924058,0.00562867,0.97081031
-5.19559780,2.43579233,0.02018725,0.42088265,0.25286730,2.13920930,0.65852663,0.00605186,1.02336972
-5.18959480,2.56881269,0.02112720,0.44702951,0.26739081,2.25715736,0.69824071,0.00648841,1.07454866
-5.18359180,2.69950711,0.02197576,0.47313808,0.28159528,2.37190655,0.73820346,0.00693629,1.12406790
-5.17758879,2.82719481,0.02272014,0.49903619,0.29541487,2.48247811,0.77824724,0.00739391,1.17169863
-5.17158579,2.95128316,0.02334942,0.52455491,0.30880297,2.58794932,0.81821429,0.00786013,1.21726485
-5.16558279,3.07126710,0.02385492,0.54952850,0.32173323,2.68746264,0.85795394,0.00833425,1.26064380
-5.15957979,3.18672457,0.02423044,0.57379407,0.33419945,2.78023288,0.89731929,0.00881599,1.30176404
-5.15357679,3.29730850,0.02447246,0.59719115,0.34621448,2.86555274,0.93616355,0.00930539,1.34060170
-5.14757379,3.40273609,0.02458026,0.61956119,0.35780811,2.94279682,0.97433635,0.00980275,1.37717476
-5.14157079,3.50277600,0.02455589,0.64074722,0.36902393,3.01142464,1.01168027,0.01030854,1.41153596
-5.13556778,3.59723474,0.02440409,0.66059375,0.37991533,3.07098288,1.04802801,0.01082320,1.44376448
-5.12956478,3.68594285,0.02413211,0.67894722,0.39054092,3.12110732,1.08320044,0.01134705,1.47395709
-5.12356178,3.76874234,0.02374944,0.69565688,0.40095944,3.16152501,1.11700579,0.01188013,1.50221895
-5.11755878,3.84547592,0.02326745,0.71057642,0.41122460,3.19205669,1.14924014,0.01242198,1.52865474
-5.11155578,3.91597902,0.02269904,0.72356628,0.42137997,3.21261981,1.17968941,0.01297158,1.55336046
-5.10555278,3.98007504,0.02205817,0.73449662,0.43145440,3.22323215,1.20813263,0.01352715,1.57641628
-5.09954977,4.03757417,0.02135942,0.74325088,0.44145804,3.22401576,1.23434663,0.01408606,1.59788074
-5.09354677,4.08827578,0.02061756,0.74972986,0.45137939,3.21520092,1.25811177,0.01464481,1.61778659
-5.08754377,4.13197415,0.01984714,0.75385594,0.46118344,3.19712960,1.27921849,0.01519895,1.63613828
-5.08154077,4.16846695,0.01906206,0.75557743,0.47081103,3.17025787,1.29747420,0.01574313,1.65291117
-5.07553777,4.19756582,0.01827528,0.75487253,0.48017965,3.13515629,1.31271028,0.01627119,1.66805250
-5.06953477,4.21910816,0.01749853,0.75175279,0.48918536,3.09250783,1.32478857,0.01677627,1.68148368
-5.06353177,4.23296899,0.01674212,0.74626571,0.49770604,3.04310246,1.33360693,0.01725095,1.69310404
-5.05752876,4.23907204,0.01601478,0.73849620,0.50560564,2.98782792,1.33910363,0.01768750,1.70279544
-5.05152576,4.23739915,0.01532368,0.72856673,0.51273916,2.92765628,1.34126007,0.01807812,1.71042763
-5.04552276,4.22799695,0.01467433,0.71663602,0.51895825,2.86362622,1.34010176,0.01841513,1.71586390
-5.03951976,4.21098050,0.01407076,0.70289622,0.52411702,2.79682108,1.33569733,0.01869133,1.71896690
-5.03351676,4.18653332,0.01351555,0.68756864,0.52807776,2.72834334,1.32815571,0.01890015,1.71960411
-5.02751376,4.15490384,0.01301006,0.67089804,0.53071630,2.65928607,1.31762148,0.01903598,1.71765287
-5.02151076,4.11639840,0.01255454,0.65314583,0.53192676,2.59070263,1.30426888,0.01909432,1.71300484
-5.01550775,4.07137126,0.01214841,0.63458245,0.53162544,2.52357563,1.28829452,0.01907197,1.70556955
-5.00950475,4.02021236,0.01179038,0.61547911,0.52975368,2.45878679,1.26990953,0.01896717,1.69527720
-5.00350175,3.96333355,0.01147866,0.59609953,0.52627960,2.39708900,1.24933141,0.01877961,1.68208062
-4.99749875,3.90115443,0.01121115,0.57669192,0.52119875,2.33908220,1.22677625,0.01851051,1.66595640
-4.99149575,3.83408860,0.01098553,0.55748162,0.51453361,2.28519426,1.20245157,0.01816253,1.64690535
-4.98549275,3.76253147,0.01079941,0.53866475,0.50633209,2.23566814,1.17655043,0.01773973,1.62495243
-4.97948974,3.68685037,0.01065034,0.52040333,0.49666521,2.19055610,1.14924694,0.01724738,1.60014619
-4.97348674,3.60737774,0.01053590,0.50282181,0.48562412,2.14972155,1.12069354,0.01669184,1.57255806
-4.96748374,3.52440775,0.01045366,0.48600547,0.47331664,2.11284862,1.09102008,0.01608031,1.54228141
-4.96148074,3.43819676,0.01040115,0.47000056,0.45986368,2.07945921,1.06033478,0.01542069,1.50943071
-4.95547774,3.34896752,0.01037586,0.45481621,0.44539555,2.04893696,1.02872677,0.01472127,1.47414074
-4.94947474,3.25691686,0.01037512,0.44042791,0.43004860,2.02055709,0.99627026,0.01399059,1.43656607
-4.94347174,3.16222639,0.01039604,0.42678257,0.41396208,1.99352084,0.96302974,0.01323718,1.39688065
-4.93746873,3.06507555,0.01043550,0.41380454,0.39727561,1.96699310,0.92906603,0.01246942,1.35527780
-4.93146573,2.96565632,0.01049005,0.40140262,0.38012716,1.94014147,0.89444268,0.01169531,1.31197020
-4.92546273,2.86418858,0.01055591,0.38947754,0.36265159,1.91217520,0.85923233,0.01092242,1.26719028
-4.91945973,2.76093527,0.01062895,0.37792949,0.34497985,1.88238235,0.82352265,0.01015771,1.22119049
-4.91345673,2.65621659,0.01070476,0.36666560,0.32723860,1.85016357,0.78742147,0.00940751,1.17424370
-4.90745373,2.55042239,0.01077866,0.35560678,0.30955036,1.81506132,0.75106085,0.00867743,1.12664349
-4.90145073,2.44402213,0.01084585,0.34469384,0.29203385,1.77678331,0.71459995,0.00797237,1.07870423
-4.89544772,2.33757185,0.01090149,0.33389260,0.27480472,1.73521954,0.67822636,0.00729653,1.03076094
-4.88944472,2.23171787,0.01094088,0.32319774,0.25797615,1.69045225,0.64215618,0.00665338,0.98316870
-4.88344172,2.12719697,0.01095962,0.31263548,0.24165956,1.64275885,0.60663261,0.00604578,0.93630169
-4.87743872,2.02483299,0.01095378,0.30226481,0.22596509,1.59260767,0.57192324,0.00547594,0.89055158
-4.87143572,1.92552985,0.01092005,0.29217744,0.21100184,1.54064711,0.53831636,0.00494553,0.84632537
-4.86543272,1.83026124,0.01085593,0.28249640,0.19687787,1.48768855,0.50611617,0.00445572,0.80404243
-4.85942971,1.74005709,0.01075988,0.27337341,0.18369970,1.43468393,0.47563739,0.00400722,0.76413082
-4.85342671,1.65598709,0.01063138,0.26498519,0.17157162,1.38269866,0.44719934,0.00360035,0.72702264
-4.84742371,1.57914167,0.01047101,0.25752866,0.16059446,1.33288097,0.42111962,0.00323512,0.69314850
-4.84142071,1.51061052,0.01028049,0.25121542,0.15086407,1.28642840,0.39770778,0.00291119,0.66293109
-4.83541771,1.45145931,0.01006265,0.24626546,0.14246953,1.24455257,0.37725885,0.00262799,0.63677761
-4.82941471,1.40270469,0.00982132,0.24290031,0.13549101,1.20844308,0.36004711,0.00238473,0.61507146
-4.82341171,1.36528816,0.00956127,0.24133595,0.12999748,1.17923143,0.34631999,0.00218040,0.59816299
-4.81740870,1.34004937,0.00928795,0.24177539,0.12604433,1.15795582,0.33629230,0.00201382,0.58635959
-4.81140570,1.32769921,0.00900740,0.24440138,0.12367092,1.14552769,0.33014086,0.00188368,0.57991540
-4.80540270,1.32879359,0.00872591,0.24936926,0.12289825,1.14270085,0.32799951,0.00178850,0.57902081
-4.79939970,1.34370862,0.00844985,0.25680021,0.12372678,1.15004392,0.32995466,0.00172670,0.58379225
-4.79339670,1.37261797,0.00818540,0.26677519,0.12613452,1.16791690,0.33604143,0.00169658,0.59426273
-4.78739370,1.41547354,0.00793829,0.27932958,0.13007559,1.19645269,0.34624055,0.00169637,0.61037343
-4.78139070,1.47199026,0.00771358,0.29444900,0.13547917,1.23554404,0.36047603,0.00172422,0.63196714
-4.77538769,1.54163601,0.00751545,0.31206623,0.14224912,1.28483681,0.37861380,0.00177824,0.65878379
-4.76938469,1.62362768,0.00734707,0.33205963,0.15026428,1.34372987,0.40046144,0.00185655,0.69045875
-4.76338169,1.71693389,0.00721046,0.35425299,0.15937944,1.41138201,0.42576909,0.00195726,0.72652409
-4.75737869,1.82028506,0.00710640,0.37841710,0.16942714,1.48672607,0.45423164,0.00207858,0.76641335
-4.75137569,1.93219106,0.00703447,0.40427289,0.18022025,1.56849007,0.48549225,0.00221879,0.80946971
-4.74537269,2.05096631,0.00699304,0.43149618,0.19155530,1.65522515,0.51914721,0.00237637,0.85495766
-4.73936968,2.17476191,0.00697936,0.45972402,0.20321650,1.74533948,0.55475204,0.00254997,0.90207801
-4.73336668,2.30160405,0.00698969,0.48856224,0.21498034,1.83713725,0.59182879,0.00273853,0.94998579
-4.72736368,2.42943748,0.00701950,0.51759415,0.22662066,1.92886156,0.62987431,0.00294128,0.99781044
-4.72136068,2.55617264,0.00706360,0.54639005,0.23791401,2.01873965,0.66836925,0.00315779,1.04467767
-4.71535768,2.67973467,0.00711640,0.57451711,0.24864503,2.10502898,0.70678761,0.00338799,1.08973208
-4.70935468,2.79811248,0.00717215,0.60154941,0.25861182,2.18606218,0.74460634,0.00363221,1.13215966
-4.70335168,2.90940599,0.00722509,0.62707762,0.26763082,2.26028949,0.78131499,0.00389113,1.17120913
-4.69734867,3.01186959,0.00726973,0.65071807,0.27554132,2.32631667,0.81642476,0.00416580,1.20621129
-4.69134567,3.10395030,0.00730102,0.67212090,0.28220906,2.38293730,0.84947693,0.00445754,1.23659554
-4.68534267,3.18431907,0.00731451,0.69097688,0.28752908,2.42915802,0.88005033,0.00476793,1.26190281
-4.67933967,3.25189428,0.00730650,0.70702291,0.29142750,2.46421607,0.90776766,0.00509864,1.28179443
-4.67333667,3.30585681,0.00727411,0.72004596,0.29386222,2.48758865,0.93230060,0.00545137,1.29605656
-4.66733367,3.34565642,0.00721538,0.72988548,0.29482262,2.49899408,0.95337368,0.00582771,1.30460030
-4.66133067,3.37100989,0.00712926,0.73643419,0.29432815,2.49838522,0.97076678,0.00622895,1.30745737
-4.65532766,3.38189132,0.00701562,0.73963766,0.29242600,2.48593591,0.98431659,0.00665599,1.30477193
-4.64932466,3.37851596,0.00687520,0.73949247,0.28918797,2.46202146,0.99391692,0.00710918,1.29678910
-4.64332166,3.36131857,0.00670951,0.73604354,0.28470671,2.42719467,0.99951813,0.00758816,1.28384084
-4.63731866,3.33092791,0.00652082,0.72938053,0.27909155,2.38215858,1.00112583,0.00809178,1.26633001
-4.63131566,3.28813891,0.00631195,0.71963385,0.27246403,2.32773768,0.99879894,0.00861803,1.24471358
-4.62531266,3.23388378,0.00608623,0.70697024,0.26495353,2.26484882,0.99264740,0.00916393,1.21948575
-4.61930965,3.16920363,0.00584734,0.69158828,0.25669296,2.19447321,0.98282942,0.00972563,1.19116176
-4.61330665,3.09522149,0.00559922,0.67371391,0.24781490,2.11763038,0.96954849,0.01029837,1.16026322
-4.60730365,3.01311764,0.00534593,0.65359611,0.23844821,2.03535508,0.95305021,0.01087660,1.12730521
-4.60130065,2.92410769,0.00509157,0.63150267,0.22871518,1.94867749,0.93361872,0.01145412,1.09278584
-4.59529765,2.82942371,0.00484018,0.60771626,0.21872940,1.85860687,0.91157290,0.01202428,1.05717810
-4.58929465,2.73029821,0.00459565,0.58253062,0.20859427,1.76611876,0.88726210,0.01258013,1.02092428
-4.58329165,2.62795069,0.00436169,0.55624681,0.19840211,1.67214535,0.86106152,0.01311470,0.98443255
-4.57728864,2.52357630,0.00414171,0.52916966,0.18823398,1.57756852,0.83336686,0.01362125,0.94807560
-4.57128564,2.41833600,0.00393885,0.50160409,0.17815986,1.48321514,0.80458854,0.01409347,0.91219070
-4.56528264,2.31334749,0.00375590,0.47385144,0.16823932,1.38985399,0.77514513,0.01452572,0.87708103
-4.55927964,2.20967656,0.00359528,0.44620573,0.15852249,1.29819376,0.74545633,0.01491324,0.84301749
-4.55327664,2.10832812,0.00345904,0.41894982,0.14905114,1.20888165,0.71593530,0.01525230,0.81024072
-4.54727364,2.01023692,0.00334883,0.39235154,0.13985994,1.12250226,0.68698067,0.01554030,0.77896305
-4.54127064,1.91625756,0.00326590,0.36665987,0.13097757,1.03957654,0.65896830,0.01577579,0.74936978
-4.53526763,1.82715423,0.00321110,0.34210120,0.12242783,0.96056072,0.63224315,0.01595853,0.72162003
-4.52926463,1.74359016,0.00318489,0.31887587,0.11423059,0.88584520,0.60711138,0.01608936,0.69584680
-4.52326163,1.66611767,0.00318738,0.29715502,0.10640251,0.81575374,0.58383320,0.01617008,0.67215647
-4.51725863,1.59516913,0.00321834,0.27707803,0.09895758,0.75054300,0.56261658,0.01620335,0.65062791
-4.51125563,1.53104986,0.00327725,0.25875054,0.09190751,0.69040279,0.54361232,0.01619239,0.63131151
-4.50525263,1.47393349,0.00336337,0.24224321,0.08526191,0.63545734,0.52691067,0.01614086,0.61422832
-4.49924962,1.42386072,0.00347583,0.22759145,0.07902834,0.58576782,0.51253976,0.01605257,0.59936988
-4.49324662,1.38074200,0.00361367,0.21479593,0.07321236,0.54133625,0.50046614,0.01593130,0.58669887
