energy_ev,total_up,Ga_p_up,Ga_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.86793397,2.05149151,0.07326821,0.00000000,0.94624979,0.76606204,0.00336435,1.03396220
-5.86193097,2.06261490,0.07321314,0.00000000,0.94547690,0.77323792,0.00346222,1.04085628
-5.85592796,2.06437366,0.07279884,0.00000000,0.93985847,0.77698197,0.00355586,1.04301213
-5.84992496,2.05719637,0.07203322,0.00000000,0.92962274,0.77748204,0.00364602,1.04069002
-5.84392196,2.04171634,0.07093315,0.00000000,0.91510316,0.77499533,0.00373352,1.03424755
-5.83791896,2.01873667,0.06952338,0.00000000,0.89672237,0.76983452,0.00381919,1.02412094
-5.83191596,1.98918904,0.06783530,0.00000000,0.87497304,0.76235179,0.00390378,1.01080341
-5.82591296,1.95408835,0.06590543,0.00000000,0.85039659,0.75292168,0.00398789,0.99482179
-5.81990995,1.91448582,0.06377375,0.00000000,0.82356099,0.74192359,0.00407190,0.97671272
-5.81390695,1.87142306,0.06148206,0.00000000,0.79503879,0.72972507,0.00415587,0.95699965
-5.80790395,1.82588941,0.05907229,0.00000000,0.76538633,0.71666655,0.00423952,0.93617190
-5.80190095,1.77878503,0.05658498,0.00000000,0.73512536,0.70304864,0.00432220,0.91466694
-5.79589795,1.73089131,0.05405790,0.00000000,0.70472775,0.68912243,0.00440284,0.89285664
-5.78989495,1.68284996,0.05152498,0.00000000,0.67460395,0.67508331,0.00448002,0.87103827
-5.78389195,1.63515178,0.04901543,0.00000000,0.64509556,0.66106867,0.00455199,0.84943052
-5.77788894,1.58813490,0.04655326,0.00000000,0.61647220,0.64715931,0.00461670,0.82817456
-5.77188594,1.54199256,0.04415698,0.00000000,0.58893247,0.63338456,0.00467192,0.80733991
-5.76588294,1.49678900,0.04183974,0.00000000,0.56260868,0.61973044,0.00471529,0.78693453
-5.75987994,1.45248251,0.03960957,0.00000000,0.53757489,0.60615049,0.00474449,0.76691840
-5.75387694,1.40895350,0.03746996,0.00000000,0.51385732,0.59257834,0.00475726,0.74721950
-5.74787394,1.36603581,0.03542055,0.00000000,0.49144658,0.57894127,0.00475159,0.72775123
-5.74187094,1.32354912,0.03345792,0.00000000,0.47031064,0.56517380,0.00472579,0.70843008
-5.73586793,1.28133022,0.03157648,0.00000000,0.45040785,0.55123053,0.00467854,0.68919231
-5.72986493,1.23926147,0.02976929,0.00000000,0.43169897,0.53709739,0.00460904,0.67000879
-5.72386193,1.19729449,0.02802889,0.00000000,0.41415780,0.52280058,0.00451698,0.65089702
-5.71785893,1.15546798,0.02634802,0.00000000,0.39777952,0.50841270,0.00440263,0.63192951
-5.71185593,1.11391864,0.02472017,0.00000000,0.38258649,0.49405570,0.00426679,0.61323827
-5.70585293,1.07288475,0.02314008,0.00000000,0.36863126,0.47990042,0.00411082,0.59501495
-5.69984992,1.03270234,0.02160401,0.00000000,0.35599654,0.46616282,0.00393654,0.57750670
-5.69384692,0.99379435,0.02010984,0.00000000,0.34479243,0.45309699,0.00374621,0.56100808
-5.68784392,0.95665357,0.01865718,0.00000000,0.33515098,0.44098539,0.00354244,0.54584927
-5.68184092,0.92182042,0.01724712,0.00000000,0.32721857,0.43012675,0.00332808,0.53238139
-5.67583792,0.88985685,0.01588211,0.00000000,0.32114654,0.42082228,0.00310616,0.52095956
-5.66983492,0.86131793,0.01456563,0.00000000,0.31708057,0.41336091,0.00287975,0.51192466
-5.66383192,0.83672256,0.01330183,0.00000000,0.31514959,0.40800425,0.00265188,0.50558470
-5.65782891,0.81652502,0.01209523,0.00000000,0.31545468,0.40497201,0.00242547,0.50219665
-5.65182591,0.80108865,0.01095029,0.00000000,0.31805870,0.40442863,0.00220322,0.50194980
-5.64582291,0.79066307,0.00987118,0.00000000,0.32297708,0.40647183,0.00198759,0.50495131
-5.63981991,0.78536615,0.00886144,0.00000000,0.33017051,0.41112344,0.00178070,0.51121479
-5.63381691,0.78517135,0.00792376,0.00000000,0.33953971,0.41832333,0.00158432,0.52065247
-5.62781391,0.78990139,0.00705987,0.00000000,0.35092278,0.42792643,0.00139987,0.53307141
-5.62181091,0.79922821,0.00627040,0.00000000,0.36409527,0.43970325,0.00122838,0.54817401
-5.61580790,0.81267950,0.00555487,0.00000000,0.37877303,0.45334387,0.00107053,0.56556281
-5.60980490,0.82965136,0.00491170,0.00000000,0.39461786,0.46846538,0.00092666,0.58474960
-5.60380190,0.84942659,0.00433834,0.00000000,0.41124567,0.48462233,0.00079682,0.60516851
-5.59779890,0.87119781,0.00383132,0.00000000,0.42823695,0.50132002,0.00068078,0.62619240
-5.59179590,0.89409440,0.00338645,0.00000000,0.44514905,0.51803001,0.00057808,0.64715227
-5.58579290,0.91721201,0.00299896,0.00000000,0.46152983,0.53420713,0.00048809,0.66735850
-5.57978989,0.93964342,0.00266368,0.00000000,0.47693202,0.54930753,0.00041003,0.68612348
-5.57378689,0.96050941,0.00237520,0.00000000,0.49092768,0.56280672,0.00034303,0.70278427
-5.56778389,0.97898813,0.00212807,0.00000000,0.50312216,0.57421715,0.00028617,0.71672467
-5.56178089,0.99434199,0.00191692,0.00000000,0.51316688,0.58310428,0.00023848,0.72739562
-5.55577789,1.00594064,0.00173657,0.00000000,0.52077034,0.58910075,0.00019901,0.73433307
-5.54977489,1.01327923,0.00158220,0.00000000,0.52570695,0.59191785,0.00016684,0.73717264
-5.54377189,1.01599133,0.00144936,0.00000000,0.52782321,0.59135395,0.00014109,0.73566039
-5.53776888,1.01385581,0.00133407,0.00000000,0.52704103,0.58729947,0.00012091,0.72965946
-5.53176588,1.00679785,0.00123284,0.00000000,0.52335804,0.57973840,0.00010554,0.71915214
-5.52576288,0.99488401,0.00114267,0.00000000,0.51684501,0.56874621,0.00009429,0.70423760
-5.51975988,0.97831188,0.00106109,0.00000000,0.50764053,0.55448451,0.00008651,0.68512533
-5.51375688,0.95739508,0.00098609,0.00000000,0.49594323,0.53719258,0.00008163,0.66212485
-5.50775388,0.93254442,0.00091607,0.00000000,0.48200209,0.51717657,0.00007916,0.63563215
-5.50175088,0.90424638,0.00084988,0.00000000,0.46610525,0.49479658,0.00007863,0.60611357
-5.49574787,0.87304011,0.00078669,0.00000000,0.44856809,0.47045263,0.00007965,0.57408810
-5.48974487,0.83949401,0.00072595,0.00000000,0.42972092,0.44456989,0.00008187,0.54010867
-5.48374187,0.80418323,0.00066737,0.00000000,0.40989716,0.41758406,0.00008497,0.50474356
-5.47773887,0.76766902,0.00061084,0.00000000,0.38942231,0.38992747,0.00008867,0.46855851
-5.47173587,0.73048077,0.00055640,0.00000000,0.36860439,0.36201645,0.00009272,0.43210031
-5.46573287,0.69310161,0.00050417,0.00000000,0.34772599,0.33424037,0.00009691,0.39588255
-5.45972986,0.65595774,0.00045433,0.00000000,0.32703834,0.30695282,0.00010105,0.36037383
-5.45372686,0.61941188,0.00040710,0.00000000,0.30675747,0.28046507,0.00010497,0.32598879
-5.44772386,0.58376076,0.00036269,0.00000000,0.28706246,0.25504181,0.00010852,0.29308209
-5.44172086,0.54923630,0.00032130,0.00000000,0.26809562,0.23089928,0.00011160,0.26194531
-5.43571786,0.51601010,0.00028307,0.00000000,0.24996448,0.20820552,0.00011409,0.23280660
-5.42971486,0.48420064,0.00024815,0.00000000,0.23274518,0.18708255,0.00011594,0.20583280
-5.42371186,0.45388249,0.00021661,0.00000000,0.21648712,0.16761015,0.00011711,0.18113367
-5.41770885,0.42509677,0.00018850,0.00000000,0.20121821,0.14983086,0.00011756,0.15876784
-5.41170585,0.39786216,0.00016382,0.00000000,0.18695060,0.13375585,0.00011732,0.13874991
-5.40570285,0.37218578,0.00014255,0.00000000,0.17368646,0.11937131,0.00011642,0.12105840
-5.39969985,0.34807325,0.00012465,0.00000000,0.16142338,0.10664490,0.00011492,0.10564394
-5.39369685,0.32553757,0.00011006,0.00000000,0.15015930,0.09553203,0.00011290,0.09243738
-5.38769385,0.30460627,0.00009871,0.00000000,0.13989657,0.08598170,0.00011047,0.08135744
-5.38169085,0.28532670,0.00009054,0.00000000,0.13064516,0.07794154,0.00010778,0.07231759
-5.37568784,0.26776925,0.00008550,0.00000000,0.12242479,0.07136207,0.00010496,0.06523194
-5.36968484,0.25202849,0.00008353,0.00000000,0.11526600,0.06619996,0.00010220,0.06001990
-5.36368184,0.23822234,0.00008462,0.00000000,0.10921018,0.06242014,0.00009968,0.05660964
-5.35767884,0.22648932,0.00008875,0.00000000,0.10430859,0.05999699,0.00009759,0.05494015
-5.35167584,0.21698421,0.00009592,0.00000000,0.10062050,0.05891437,0.00009614,0.05496199
-5.34567284,0.20987220,0.00010615,0.00000000,0.09821046,0.05916474,0.00009556,0.05663680
-5.33966983,0.20532196,0.00011945,0.00000000,0.09714497,0.06074729,0.00009604,0.05993558
-5.33366683,0.20349781,0.00013585,0.00000000,0.09748863,0.06366546,0.00009780,0.06483597
-5.32766383,0.20455125,0.00015538,0.00000000,0.09929985,0.06792360,0.00010105,0.07131865
-5.32166083,0.20861231,0.00017803,0.00000000,0.10262640,0.07352337,0.00010597,0.07936304
-5.31565783,0.21578069,0.00020380,0.00000000,0.10750096,0.08045966,0.00011275,0.08894258
-5.30965483,0.22611737,0.00023264,0.00000000,0.11393667,0.08871646,0.00012154,0.10001977
-5.30365183,0.23963668,0.00026450,0.00000000,0.12192315,0.09826284,0.00013246,0.11254126
-5.29764882,0.25629924,0.00029927,0.00000000,0.13142282,0.10904911,0.00014562,0.12643330
-5.29164582,0.27600620,0.00033683,0.00000000,0.14236803,0.12100356,0.00016107,0.14159766
-5.28564282,0.29859482,0.00037703,0.00000000,0.15465892,0.13402983,0.00017884,0.15790851
-5.27963982,0.32383598,0.00041969,0.00000000,0.16816234,0.14800518,0.00019892,0.17521029
-5.27363682,0.35143368,0.00046465,0.00000000,0.18271182,0.16277980,0.00022122,0.19331694
-5.26763382,0.38102690,0.00051180,0.00000000,0.19810886,0.17817728,0.00024565,0.21201246
-5.26163082,0.41219391,0.00056105,0.00000000,0.21412549,0.19399637,0.00027205,0.23105315
-5.25562781,0.44445921,0.00061243,0.00000000,0.23050822,0.21001406,0.00030022,0.25017135
-5.24962481,0.47730303,0.00066613,0.00000000,0.24698324,0.22598990,0.00032994,0.26908081
-5.24362181,0.51017338,0.00072253,0.00000000,0.26326293,0.24167165,0.00036095,0.28748343
-5.23761881,0.54250033,0.00078228,0.00000000,0.27905338,0.25680191,0.00039299,0.30507732
-5.23161581,0.57371221,0.00084638,0.00000000,0.29406281,0.27112565,0.00042578,0.32156579
-5.22561281,0.60325332,0.00091625,0.00000000,0.30801057,0.28439836,0.00045907,0.33666702
-5.21960980,0.63060244,0.00099381,0.00000000,0.32063639,0.29639449,0.00049266,0.35012399
-5.21360680,0.65529157,0.00108155,0.00000000,0.33170954,0.30691583,0.00052637,0.36171423
-5.20760380,0.67692414,0.00118265,0.00000000,0.34103758,0.31579945,0.00056014,0.37125896
-5.20160080,0.69519192,0.00130100,0.00000000,0.34847416,0.32292491,0.00059398,0.37863123
-5.19559780,0.70988985,0.00144136,0.00000000,0.35392572,0.32822027,0.00062803,0.38376259
-5.18959480,0.72092818,0.00160932,0.00000000,0.35735665,0.33166664,0.00066258,0.38664802
-5.18359180,0.72834120,0.00181141,0.00000000,0.35879262,0.33330110,0.00069805,0.38734876
-5.17758879,0.73229203,0.00205509,0.00000000,0.35832201,0.33321765,0.00073507,0.38599294
-5.17158579,0.73307332,0.00234877,0.00000000,0.35609523,0.33156614,0.00077439,0.38277383
-5.16558279,0.73110340,0.00270176,0.00000000,0.35232194,0.32854918,0.00081697,0.37794581
-5.15957979,0.72691808,0.00312420,0.00000000,0.34726627,0.32441710,0.00086393,0.37181804
-5.15357679,0.72115821,0.00362695,0.00000000,0.34124010,0.31946100,0.00091654,0.36474625
-5.14757379,0.71455330,0.00422145,0.00000000,0.33459477,0.31400429,0.00097620,0.35712270
-5.14157079,0.70790180,0.00491954,0.00000000,0.32771137,0.30839279,0.00104440,0.34936481
-5.13556778,0.70204861,0.00573318,0.00000000,0.32099001,0.30298399,0.00112273,0.34190287
-5.12956478,0.69786064,0.00667420,0.00000000,0.31483850,0.29813566,0.00121277,0.33516718
-5.12356178,0.69620116,0.00775400,0.00000000,0.30966071,0.29419427,0.00131610,0.32957520
-5.11755878,0.69790389,0.00898319,0.00000000,0.30584505,0.29148373,0.00143422,0.32551901
-5.11155578,0.70374760,0.01037118,0.00000000,0.30375350,0.29029472,0.00156852,0.32335367
-5.10555278,0.71443213,0.01192586,0.00000000,0.30371133,0.29087503,0.00172019,0.32338662
-5.09954977,0.73055652,0.01365317,0.00000000,0.30599807,0.29342137,0.00189022,0.32586875
-5.09354677,0.75260000,0.01555673,0.00000000,0.31083967,0.29807268,0.00207935,0.33098709
-5.08754377,0.78090636,0.01763747,0.00000000,0.31840228,0.30490546,0.00228799,0.33885955
-5.08154077,0.81567214,0.01989333,0.00000000,0.32878764,0.31393105,0.00251624,0.34953174
-5.07553777,0.85693893,0.02231900,0.00000000,0.34203016,0.32509506,0.00276385,0.36297587
-5.06953477,0.90459001,0.02490566,0.00000000,0.35809577,0.33827891,0.00303021,0.37909178
-5.06353177,0.95835124,0.02764093,0.00000000,0.37688243,0.35330344,0.00331434,0.39771003
-5.05752876,1.01779617,0.03050875,0.00000000,0.39822233,0.36993443,0.00361495,0.41859681
-5.05152576,1.08235502,0.03348944,0.00000000,0.42188553,0.38788983,0.00393040,0.44146050
-5.04552276,1.15132736,0.03655987,0.00000000,0.44758507,0.40684836,0.00425876,0.46595974
-5.03951976,1.22389780,0.03969364,0.00000000,0.47498321,0.42645929,0.00459787,0.49171250
-5.03351676,1.29915439,0.04286143,0.00000000,0.50369881,0.44635294,0.00494533,0.51830604
-5.02751376,1.37610899,0.04603139,0.00000000,0.53331552,0.46615147,0.00529860,0.54530744
-5.02151076,1.45371914,0.04916963,0.00000000,0.56339061,0.48547973,0.00565502,0.57227415
-5.01550775,1.53091074,0.05224077,0.00000000,0.59346435,0.50397562,0.00601188,0.59876457
-5.00950475,1.60660098,0.05520855,0.00000000,0.62306955,0.52129971,0.00636642,0.62434818
-5.00350175,1.67972095,0.05803651,0.00000000,0.65174122,0.53714369,0.00671594,0.64861492
-4.99749875,1.74923745,0.06068864,0.00000000,0.67902612,0.55123760,0.00705782,0.67118385
-4.99149575,1.81417344,0.06313009,0.00000000,0.70449195,0.56335535,0.00738955,0.69171063
-4.98549275,1.87362687,0.06532791,0.00000000,0.72773602,0.57331870,0.00770876,0.70989385
-4.97948974,1.92678741,0.06725169,0.00000000,0.74839330,0.58099943,0.00801329,0.72548015
-4.97348674,1.97295082,0.06887425,0.00000000,0.76614351,0.58631987,0.00830122,0.73826796
-4.96748374,2.01153090,0.07017224,0.00000000,0.78071732,0.58925181,0.00857086,0.74810998
-4.96148074,2.04206852,0.07112672,0.00000000,0.79190129,0.58981398,0.00882087,0.75491433
-4.95547774,2.06423798,0.07172359,0.00000000,0.79954157,0.58806833,0.00905024,0.75864449
-4.94947474,2.07785031,0.07195402,0.00000000,0.80354623,0.58411524,0.00925833,0.75931799
-4.94347174,2.08285369,0.07181472,0.00000000,0.80388612,0.57808811,0.00944499,0.75700415
-4.93746873,2.07933095,0.07130811,0.00000000,0.80059429,0.57014735,0.00961052,0.75182062
-4.93146573,2.06749415,0.07044236,0.00000000,0.79376382,0.56047430,0.00975580,0.74392914
-4.92546273,2.04767655,0.06923133,0.00000000,0.78354443,0.54926503,0.00988231,0.73353048
-4.91945973,2.02032198,0.06769438,0.00000000,0.77013754,0.53672449,0.00999218,0.72085862
-4.91345673,1.98597212,0.06585596,0.00000000,0.75379038,0.52306099,0.01008830,0.70617442
-4.90745373,1.94525175,0.06374526,0.00000000,0.73478895,0.50848127,0.01017433,0.68975891
-4.90145073,1.89885275,0.06139556,0.00000000,0.71345034,0.49318620,0.01025478,0.67190622
-4.89544772,1.84751697,0.05884362,0.00000000,0.69011453,0.47736715,0.01033505,0.65291655
-4.88944472,1.79201883,0.05612895,0.00000000,0.66513605,0.46120323,0.01042151,0.63308919
-4.88344172,1.73314795,0.05329301,0.00000000,0.63887569,0.44485914,0.01052152,0.61271591
-4.87743872,1.67169262,0.05037842,0.00000000,0.61169261,0.42848384,0.01064344,0.59207488
-4.87143572,1.60842442,0.04742815,0.00000000,0.58393714,0.41220997,0.01079671,0.57142531
-4.86543272,1.54408468,0.04448474,0.00000000,0.55594436,0.39615377,0.01099182,0.55100308
-4.85942971,1.47937306,0.04158958,0.00000000,0.52802885,0.38041575,0.01124030,0.53101739
-4.85342671,1.41493857,0.03878219,0.00000000,0.50048044,0.36508177,0.01155468,0.51164861
-4.84742371,1.35137322,0.03609969,0.00000000,0.47356130,0.35022453,0.01194843,0.49304741
-4.84142071,1.28920828,0.03357624,0.00000000,0.44750413,0.33590543,0.01243583,0.47533504
-4.83541771,1.22891302,0.03124270,0.00000000,0.42251151,0.32217659,0.01303182,0.45860486
-4.82941471,1.17089575,0.02912623,0.00000000,0.39875616,0.30908299,0.01375179,0.44292479
-4.82341171,1.11550662,0.02725011,0.00000000,0.37638201,0.29666457,0.01461126,0.42834062
-4.81740870,1.06304187,0.02563357,0.00000000,0.35550591,0.28495820,0.01562557,0.41487985
-4.81140570,1.01374895,0.02429171,0.00000000,0.33621963,0.27399946,0.01680942,0.40255588
-4.80540270,0.96783193,0.02323542,0.00000000,0.31859202,0.26382400,0.01817640,0.39137210
-4.79939970,0.92545681,0.02247142,0.00000000,0.30267115,0.25446862,0.01973842,0.38132579
-4.79339670,0.88675614,0.02200225,0.00000000,0.28848621,0.24597174,0.02150511,0.37241146
-4.78739370,0.85183281,0.02182635,0.00000000,0.27604912,0.23837357,0.02348318,0.36462346
-4.78139070,0.82076259,0.02193808,0.00000000,0.26535575,0.23171568,0.02567576,0.35795770
-4.77538769,0.79359550,0.02232786,0.00000000,0.25638668,0.22604017,0.02808180,0.35241255
-4.76938469,0.77035602,0.02298221,0.00000000,0.24910775,0.22138858,0.03069549,0.34798869
-4.76338169,0.75104234,0.02388399,0.00000000,0.24347021,0.21780040,0.03350577,0.34468825
-4.75737869,0.73562495,0.02501253,0.00000000,0.23941088,0.21531154,0.03649601,0.34251324
-4.75137569,0.72404502,0.02634392,0.00000000,0.23685226,0.21395273,0.03964381,0.34146358
-4.74537269,0.71621288,0.02785140,0.00000000,0.23570289,0.21374810,0.04292099,0.34153484
-4.73936968,0.71200722,0.02950578,0.00000000,0.23585804,0.21471394,0.04629388,0.34271614
-4.73336668,0.71127518,0.03127599,0.00000000,0.23720090,0.21685786,0.04972372,0.34498830
-4.72736368,0.71383386,0.03312982,0.00000000,0.23960438,0.22017835,0.05316740,0.34832253
-4.72136068,0.71947331,0.03503464,0.00000000,0.24293356,0.22466486,0.05657834,0.35267979
-4.71535768,0.72796114,0.03695832,0.00000000,0.24704872,0.23029835,0.05990768,0.35801106
-4.70935468,0.73904872,0.03887019,0.00000000,0.25180908,0.23705232,0.06310552,0.36425830
-4.70335168,0.75247864,0.04074201,0.00000000,0.25707689,0.24489424,0.06612234,0.37135635
-4.69734867,0.76799331,0.04254906,0.00000000,0.26272197,0.25378729,0.06891049,0.37923550
-4.69134567,0.78534396,0.04427109,0.00000000,0.26862624,0.26369229,0.07142564,0.38782449
-4.68534267,0.80429980,0.04589322,0.00000000,0.27468825,0.27456964,0.07362818,0.39705396
-4.67933967,0.82465660,0.04740676,0.00000000,0.28082722,0.28638117,0.07548453,0.40685985
-4.67333667,0.84624412,0.04880980,0.00000000,0.28698665,0.29909171,0.07696813,0.41718660
-4.66733367,0.86893202,0.05010761,0.00000000,0.29313688,0.31267026,0.07806034,0.42798993
-4.66133067,0.89263355,0.05131273,0.00000000,0.29927679,0.32709063,0.07875092,0.43923883
-4.65532766,0.91730688,0.05244487,0.00000000,0.30543418,0.34233151,0.07903831,0.45091672
-4.64932466,0.94295371,0.05353036,0.00000000,0.31166492,0.35837580,0.07892948,0.46302157
-4.64332166,0.96961512,0.05460146,0.00000000,0.31805065,0.37520938,0.07843955,0.47556488
-4.63731866,0.99736482,0.05569519,0.00000000,0.32469522,0.39281914,0.07759107,0.48856958
-4.63131566,1.02629990,0.05685201,0.00000000,0.33171979,0.41119050,0.07641309,0.50206691
-4.62531266,1.05652946,0.05811422,0.00000000,0.33925683,0.43030439,0.07494003,0.51609231
-4.61930965,1.08816173,0.05952412,0.00000000,0.34744321,0.45013398,0.07321030,0.53068068
-4.61330665,1.12129014,0.06112210,0.00000000,0.35641249,0.47064112,0.07126502,0.54586107
-4.60730365,1.15597903,0.06294465,0.00000000,0.36628693,0.49177286,0.06914660,0.56165111
-4.60130065,1.19224976,0.06502240,0.00000000,0.37716934,0.51345812,0.06689738,0.57805158
-4.59529765,1.23006785,0.06737826,0.00000000,0.38913524,0.53560476,0.06455842,0.59504124
-4.58929465,1.26933192,0.07002573,0.00000000,0.40222552,0.55809725,0.06216841,0.61257237
-4.58329165,1.30986508,0.07296750,0.00000000,0.41644019,0.58079507,0.05976279,0.63056715
-4.57728864,1.35140922,0.07619442,0.00000000,0.43173329,0.60353210,0.05737302,0.64891526
-4.57128564,1.39362283,0.07968482,0.00000000,0.44800941,0.62611710,0.05502620,0.66747282
-4.56528264,1.43608260,0.08340432,0.00000000,0.46512202,0.64833531,0.05274478,0.68606288
-4.55927964,1.47828898,0.08730613,0.00000000,0.48287378,0.66995141,0.05054654,0.70447747
-4.55327664,1.51967572,0.09133185,0.00000000,0.50101897,0.69071366,0.04844481,0.72248139
-4.54727364,1.55962325,0.09541280,0.00000000,0.51926808,0.71035932,0.04644875,0.73981755
-4.54127064,1.59747550,0.09947173,0.00000000,0.53729441,0.72862114,0.04456389,0.75621374
-4.53526763,1.63255966,0.10342507,0.00000000,0.55474272,0.74523477,0.04279264,0.77139079
-4.52926463,1.66420819,0.10718542,0.00000000,0.57123946,0.75994694,0.04113495,0.78507164
-4.52326163,1.69178215,0.11066439,0.00000000,0.58640435,0.77252386,0.03958896,0.79699106
-4.51725863,1.71469500,0.11377550,0.00000000,0.59986293,0.78275983,0.03815164,0.80690569
-4.51125563,1.73243568,0.11643720,0.00000000,0.61125950,0.79048536,0.03681940,0.81460378
-4.50525263,1.74459008,0.11857574,0.00000000,0.62026998,0.79557462,0.03558862,0.81991443
-4.49924962,1.75085970,0.12012786,0.00000000,0.62661414,0.79795175,0.03445614,0.82271554
-4.49324662,1.75107668,0.12104319,0.00000000,0.63006661,0.79759561,0.03341957,0.82294043
-4.48724362,1.74521430,0.12128614,0.00000000,0.63046629,0.79454287,0.03247764,0.82058249
-4.48124062,1.73339253,0.12083736,0.00000000,0.62772350,0.78888893,0.03163029,0.81569761
-4.47523762,1.71587796,0.11969463,0.00000000,0.62182477,0.78078678,0.03087876,0.80840444
-4.46923462,1.69307838,0.11787302,0.00000000,0.61283483,0.77044373,0.03022560,0.79888207
-4.46323162,1.66553183,0.11540459,0.00000000,0.60089582,0.75811597,0.02967448,0.78736549
-4.45722861,1.63389085,0.11233739,0.00000000,0.58622361,0.74410133,0.02923013,0.77413880
-4.45122561,1.59890236,0.10873389,0.00000000,0.56910145,0.72873038,0.02889800,0.75952659
-4.44522261,1.56138426,0.10466898,0.00000000,0.54987126,0.71235647,0.02868412,0.74388376
-4.43921961,1.52219965,0.10022750,0.00000000,0.52892277,0.69534485,0.02859474,0.72758434
-4.43321661,1.48222980,0.09550154,0.00000000,0.50668114,0.67806164,0.02863607,0.71100973
-4.42721361,1.44234705,0.09058748,0.00000000,0.48359351,0.66086290,0.02881404,0.69453684
-4.42121061,1.40338869,0.08558298,0.00000000,0.46011500,0.64408441,0.02913399,0.67852669
-4.41520760,1.36613281,0.08058405,0.00000000,0.43669476,0.62803238,0.02960041,0.66331388
-4.40920460,1.33127693,0.07568225,0.00000000,0.41376261,0.61297560,0.03021677,0.64919726
-4.40320160,1.29942006,0.07096211,0.00000000,0.39171668,0.59913911,0.03098523,0.63643209
-4.39719860,1.27104863,0.06649891,0.00000000,0.37091253,0.58669962,0.03190649,0.62522396
-4.39119560,1.24652647,0.06235685,0.00000000,0.35165409,0.57578264,0.03297958,0.61572441
-4.38519260,1.22608894,0.05858764,0.00000000,0.33418662,0.56646137,0.03420166,0.60802842
-4.37918959,1.20984093,0.05522957,0.00000000,0.31869182,0.55875708,0.03556788,0.60217356
-4.37318659,1.19775860,0.05230705,0.00000000,0.30528521,0.55264105,0.03707119,0.59814075
-4.36718359,1.18969441,0.04983058,0.00000000,0.29401574,0.54803755,0.03870213,0.59585643
-4.36118059,1.18538501,0.04779720,0.00000000,0.28486748,0.54482788,0.04044877,0.59519592
-4.35517759,1.18446153,0.04619131,0.00000000,0.27776325,0.54285520,0.04229651,0.59598784
-4.34917459,1.18646193,0.04498586,0.00000000,0.27257000,0.54192980,0.04422800,0.59801936
-4.34317159,1.19084489,0.04414379,0.00000000,0.26910564,0.54183483,0.04622316,0.60104213
-4.33716858,1.19700500,0.04361978,0.00000000,0.26714706,0.54233228,0.04825914,0.60477871
-4.33116558,1.20428884,0.04336209,0.00000000,0.26643902,0.54316905,0.05031053,0.60892954
-4.32516258,1.21201176,0.04331457,0.00000000,0.26670360,0.54408309,0.05234949,0.61318008
-4.31915958,1.21947500,0.04341868,0.00000000,0.26764993,0.54480955,0.05434616,0.61720838
-4.31315658,1.22598308,0.04361547,0.00000000,0.26898387,0.54508690,0.05626908,0.62069261
-4.30715358,1.23086094,0.04384752,0.00000000,0.27041738,0.54466285,0.05808576,0.62331883
