energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-6.00000000,1.66846471,-1.66846473,0.01186459,-0.01186459,0.17457506,-0.17457505,0.65088057,-0.65088060,0.69585217,-0.69585215,0.39264758,-0.39264759,0.09957780,-0.09957780,0.01316724,-0.01316724,0.75213031,-0.75213032
-5.99399700,1.62652550,-1.62652550,0.01037394,-0.01037394,0.17529913,-0.17529913,0.61945363,-0.61945366,0.70023034,-0.70023031,0.37572589,-0.37572589,0.09623898,-0.09623898,0.01215304,-0.01215304,0.72399866,-0.72399867
-5.98799400,1.59768714,-1.59768712,0.00902323,-0.00902323,0.17790509,-0.17790508,0.59387258,-0.59387260,0.70997487,-0.70997483,0.36166652,-0.36166652,0.09341863,-0.09341863,0.01125799,-0.01125799,0.70117301,-0.70117301
-5.98199100,1.58055292,-1.58055289,0.00781088,-0.00781088,0.18215968,-0.18215966,0.57362666,-0.57362667,0.72431788,-0.72431784,0.35021981,-0.35021981,0.09106488,-0.09106488,0.01047664,-0.01047664,0.68316003,-0.68316004
-5.97598799,1.57350300,-1.57350296,0.00673270,-0.00673270,0.18779942,-0.18779940,0.55811401,-0.55811402,0.74240168,-0.74240163,0.34108462,-0.34108462,0.08911630,-0.08911630,0.00980141,-0.00980141,0.66937199,-0.66937199
-5.96998499,1.57475063,-1.57475058,0.00578235,-0.00578235,0.19453736,-0.19453734,0.54666597,-0.54666598,0.76330120,-0.76330115,0.33392168,-0.33392168,0.08750462,-0.08750462,0.00922301,-0.00922301,0.65915119,-0.65915118
-5.96398199,1.58239977,-1.58239971,0.00495186,-0.00495186,0.20207034,-0.20207032,0.53857130,-0.53857131,0.78604787,-0.78604782,0.32836717,-0.32836717,0.08615748,-0.08615748,0.00873095,-0.00873095,0.65179467,-0.65179467
-5.95797899,1.59450285,-1.59450280,0.00423211,-0.00423211,0.21008659,-0.21008657,0.53309964,-0.53309965,0.80965425,-0.80965420,0.32404585,-0.32404585,0.08500103,-0.08500103,0.00831400,-0.00831400,0.64657853,-0.64657852
-5.95197599,1.60911744,-1.60911738,0.00361324,-0.00361324,0.21827358,-0.21827356,0.52952374,-0.52952374,0.83313923,-0.83313918,0.32058369,-0.32058369,0.08396241,-0.08396241,0.00796061,-0.00796061,0.64278113,-0.64278112
-5.94597299,1.62436062,-1.62436057,0.00308509,-0.00308509,0.22632595,-0.22632593,0.52713999,-0.52713999,0.85555324,-0.85555319,0.31761947,-0.31761947,0.08297205,-0.08297205,0.00765931,-0.00765931,0.63970488,-0.63970487
-5.93996998,1.63846020,-1.63846015,0.00263749,-0.00263749,0.23395342,-0.23395341,0.52528707,-0.52528707,0.87600292,-0.87600287,0.31481523,-0.31481523,0.08196570,-0.08196570,0.00739909,-0.00739909,0.63669603,-0.63669602
-5.93396698,1.64980151,-1.64980147,0.00226063,-0.00226063,0.24088843,-0.24088842,0.52336220,-0.52336220,0.89367476,-0.89367472,0.31186542,-0.31186542,0.08088624,-0.08088625,0.00716965,-0.00716965,0.63316217,-0.63316217
-5.92796398,1.65696906,-1.65696904,0.00194522,-0.00194522,0.24689334,-0.24689332,0.52083497,-0.52083497,0.90785697,-0.90785694,0.30850447,-0.30850447,0.07968517,-0.07968518,0.00696172,-0.00696172,0.62858720,-0.62858720
-5.92196098,1.65878212,-1.65878211,0.00168270,-0.00168270,0.25176701,-0.25176700,0.51725855,-0.51725855,0.91795912,-0.91795910,0.30451280,-0.30451280,0.07832379,-0.07832380,0.00676719,-0.00676719,0.62254345,-0.62254346
-5.91595798,1.65432346,-1.65432346,0.00146539,-0.00146539,0.25535059,-0.25535058,0.51227812,-0.51227813,0.92352874,-0.92352873,0.29972120,-0.29972121,0.07677413,-0.07677413,0.00657933,-0.00657933,0.61470095,-0.61470096
-5.90995498,1.64296086,-1.64296087,0.00128657,-0.00128657,0.25753217,-0.25753216,0.50563660,-0.50563661,0.92426463,-0.92426463,0.29401357,-0.29401358,0.07501951,-0.07501951,0.00639287,-0.00639287,0.60483364,-0.60483366
-5.90395198,1.62436078,-1.62436081,0.00114048,-0.00114048,0.25825036,-0.25825036,0.49717754,-0.49717756,0.92002612,-0.92002613,0.28732800,-0.28732801,0.07305486,-0.07305486,0.00620404,-0.00620404,0.59282266,-0.59282268
-5.89794897,1.59849426,-1.59849430,0.00102245,-0.00102245,0.25749659,-0.25749659,0.48684544,-0.48684546,0.91083829,-0.91083831,0.27965638,-0.27965640,0.07088671,-0.07088671,0.00601063,-0.00601063,0.57865667,-0.57865669
-5.89194597,1.56563481,-1.56563487,0.00092878,-0.00092878,0.25531588,-0.25531589,0.47468345,-0.47468347,0.89689264,-0.89689266,0.27104261,-0.27104262,0.06853292,-0.06853293,0.00581196,-0.00581196,0.56242948,-0.56242951
-5.88594297,1.52634889,-1.52634896,0.00085683,-0.00085683,0.25180644,-0.25180645,0.46082882,-0.46082885,0.87854349,-0.87854352,0.26157946,-0.26157947,0.06602219,-0.06602219,0.00560883,-0.00560883,0.54433509,-0.54433512
-5.87993997,1.48147920,-1.48147928,0.00080494,-0.00080494,0.24711767,-0.24711768,0.44550622,-0.44550625,0.85630005,-0.85630009,0.25140443,-0.25140444,0.06339329,-0.06339329,0.00540349,-0.00540349,0.52466049,-0.52466052
-5.87393697,1.43212166,-1.43212174,0.00077239,-0.00077239,0.24144695,-0.24144696,0.42901926,-0.42901929,0.83081453,-0.83081458,0.24069469,-0.24069471,0.06069416,-0.06069416,0.00519950,-0.00519950,0.50377658,-0.50377661
-5.86793397,1.37959680,-1.37959689,0.00075946,-0.00075946,0.23503521,-0.23503522,0.41174055,-0.41174058,0.80286666,-0.80286671,0.22966133,-0.22966135,0.05798083,-0.05798084,0.00500171,-0.00500171,0.48212737,-0.48212741
-5.86193097,1.32541662,-1.32541672,0.00076729,-0.00076729,0.22816139,-0.22816140,0.39410061,-0.39410064,0.77334518,-0.77334524,0.21854310,-0.21854311,0.05531619,-0.05531620,0.00481606,-0.00481606,0.46021818,-0.46021822
-5.85592796,1.27124776,-1.27124786,0.00079797,-0.00079797,0.22113596,-0.22113597,0.37657594,-0.37657597,0.74322682,-0.74322687,0.20759985,-0.20759987,0.05276869,-0.05276869,0.00464956,-0.00464956,0.43860281,-0.43860285
-5.84992496,1.21887210,-1.21887218,0.00085445,-0.00085445,0.21429371,-0.21429372,0.35967654,-0.35967657,0.71355334,-0.71355339,0.19710593,-0.19710595,0.05041093,-0.05041093,0.00451007,-0.00451007,0.41787030,-0.41787033
-5.84392196,1.17014556,-1.17014564,0.00094055,-0.00094055,0.20798594,-0.20798595,0.34393322,-0.34393325,0.68540732,-0.68540737,0.18734350,-0.18734352,0.04831827,-0.04831828,0.00440626,-0.00440627,0.39863142,-0.39863145
-5.83791896,1.12695608,-1.12695615,0.00106095,-0.00106094,0.20257220,-0.20257221,0.32988487,-0.32988489,0.65988712,-0.65988716,0.17859606,-0.17859607,0.04656733,-0.04656733,0.00434744,-0.00434744,0.38150529,-0.38150532
-5.83191596,1.09118119,-1.09118124,0.00122116,-0.00122115,0.19841174,-0.19841174,0.31806582,-0.31806584,0.63808151,-0.63808154,0.17114218,-0.17114219,0.04523451,-0.04523451,0.00434339,-0.00434339,0.36710604,-0.36710606
-5.82591296,1.06464591,-1.06464595,0.00142749,-0.00142749,0.19585480,-0.19585480,0.30899361,-0.30899362,0.62104447,-0.62104450,0.16524949,-0.16524950,0.04439447,-0.04439447,0.00440426,-0.00440426,0.35602995,-0.35602997
-5.81990995,1.04908132,-1.04908134,0.00168700,-0.00168700,0.19523387,-0.19523387,0.30315697,-0.30315697,0.60977042,-0.60977043,0.16116902,-0.16116903,0.04411863,-0.04411863,0.00454040,-0.00454040,0.34884287,-0.34884288
-5.81390695,1.04608397,-1.04608397,0.00200742,-0.00200742,0.19685499,-0.19685499,0.30100432,-0.30100432,0.60517009,-0.60517009,0.15912976,-0.15912976,0.04447361,-0.04447361,0.00476215,-0.00476215,0.34606811,-0.34606811
-5.80790395,1.05707658,-1.05707655,0.00239706,-0.00239706,0.20098924,-0.20098923,0.30293270,-0.30293269,0.60804750,-0.60804748,0.15933356,-0.15933356,0.04551968,-0.04551968,0.00507967,-0.00507967,0.34817467,-0.34817467
-5.80190095,1.08327008,-1.08327002,0.00286463,-0.00286463,0.20786445,-0.20786444,0.30927717,-0.30927715,0.61907800,-0.61907797,0.16195027,-0.16195026,0.04730920,-0.04730920,0.00550271,-0.00550271,0.35556597,-0.35556596
-5.79589795,1.12562749,-1.12562740,0.00341913,-0.00341913,0.21765741,-0.21765739,0.32030081,-0.32030079,0.63878788,-0.63878783,0.16711318,-0.16711318,0.04988504,-0.04988504,0.00604034,-0.00604034,0.36856890,-0.36856888
-5.78989495,1.18482995,-1.18482983,0.00406955,-0.00406955,0.23048655,-0.23048652,0.33618536,-0.33618532,0.66753562,-0.66753555,0.17491474,-0.17491473,0.05327899,-0.05327899,0.00670070,-0.00670070,0.38742340,-0.38742337
-5.78389195,1.26124558,-1.26124543,0.00482465,-0.00482465,0.24640543,-0.24640540,0.35702263,-0.35702259,0.70549541,-0.70549532,0.18540257,-0.18540255,0.05751030,-0.05751029,0.00749071,-0.00749071,0.41227267,-0.41227263
-5.77788894,1.35490196,-1.35490178,0.00569263,-0.00569263,0.26539717,-0.26539712,0.38280705,-0.38280700,0.75264319,-0.75264308,0.19857593,-0.19857591,0.06258416,-0.06258415,0.00841571,-0.00841571,0.44315412,-0.44315407
-5.77188594,1.46546326,-1.46546305,0.00668079,-0.00668079,0.28737005,-0.28737000,0.41342941,-0.41342935,0.80874586,-0.80874574,0.21438277,-0.21438274,0.06849044,-0.06849043,0.00947917,-0.00947917,0.47999150,-0.47999145
-5.76588294,1.59221316,-1.59221293,0.00779512,-0.00779512,0.31215469,-0.31215464,0.44867231,-0.44867225,0.87335433,-0.87335419,0.23271732,-0.23271729,0.07520254,-0.07520253,0.01068234,-0.01068234,0.52258842,-0.52258836
-5.75987994,1.73404492,-1.73404466,0.00903991,-0.00903991,0.33950286,-0.33950280,0.48820763,-0.48820756,0.94580090,-0.94580075,0.25341870,-0.25341868,0.08267653,-0.08267651,0.01202394,-0.01202393,0.57062370,-0.57062364
-5.75387694,1.88945985,-1.88945957,0.01041733,-0.01041733,0.36908836,-0.36908830,0.53159632,-0.53159624,1.02520183,-1.02520167,0.27627052,-0.27627048,0.09085059,-0.09085058,0.01349984,-0.01349984,0.62364913,-0.62364906
-5.74787394,2.05657553,-2.05657524,0.01192703,-0.01192703,0.40051016,-0.40051009,0.57829104,-0.57829096,1.11046557,-1.11046540,0.30100164,-0.30100161,0.09964491,-0.09964489,0.01510287,-0.01510286,0.68108992,-0.68108984
-5.74187094,2.23314483,-2.23314452,0.01356575,-0.01356575,0.43329786,-0.43329779,0.62764182,-0.62764174,1.20030709,-1.20030691,0.32728854,-0.32728850,0.10896199,-0.10896197,0.01682255,-0.01682255,0.74224835,-0.74224827
-5.73586793,2.41658643,-2.41658612,0.01532701,-0.01532701,0.46691975,-0.46691968,0.67890506,-0.67890498,1.29326869,-1.29326850,0.35475903,-0.35475899,0.11868752,-0.11868751,0.01864505,-0.01864505,0.80631104,-0.80631096
-5.72986493,2.60402737,-2.60402706,0.01720082,-0.01720082,0.50079324,-0.50079317,0.73125584,-0.73125576,1.38774720,-1.38774701,0.38299777,-0.38299773,0.12869180,-0.12869178,0.02055314,-0.02055314,0.87235991,-0.87235983
-5.72386193,2.79235723,-2.79235692,0.01917355,-0.01917355,0.53429769,-0.53429762,0.78380370,-0.78380361,1.48202742,-1.48202723,0.41155332,-0.41155328,0.13883170,-0.13883169,0.02252630,-0.02252630,0.93938705,-0.93938696
-5.71785893,2.97829335,-2.97829305,0.02122783,-0.02122783,0.56678925,-0.56678918,0.83561142,-0.83561134,1.57432101,-1.57432083,0.43994686,-0.43994683,0.14895328,-0.14895326,0.02454091,-0.02454090,1.00631338,-1.00631329
-5.71185593,3.15845565,-3.15845536,0.02334267,-0.02334267,0.59761739,-0.59761732,0.88571662,-0.88571655,1.66281008,-1.66280991,0.46768229,-0.46768225,0.15889482,-0.15889481,0.02657061,-0.02657060,1.07201077,-1.07201069
-5.70585293,3.32944898,-3.32944870,0.02549363,-0.02549363,0.62614261,-0.62614256,0.93315542,-0.93315535,1.74569410,-1.74569394,0.49425750,-0.49425747,0.16849040,-0.16849038,0.02858675,-0.02858675,1.13532716,-1.13532709
-5.69984992,3.48795051,-3.48795026,0.02765319,-0.02765318,0.65175462,-0.65175456,0.97698745,-0.97698739,1.82123856,-1.82123842,0.51917658,-0.51917655,0.17757376,-0.17757375,0.03055896,-0.03055896,1.19511394,-1.19511388
-5.69384692,3.63079911,-3.63079890,0.02979123,-0.02979122,0.67389032,-0.67389028,1.01632148,-1.01632143,1.88782369,-1.88782356,0.54196239,-0.54196236,0.18598248,-0.18598247,0.03245584,-0.03245584,1.25025477,-1.25025472
-5.68784392,3.75508334,-3.75508316,0.03187568,-0.03187568,0.69205099,-0.69205095,1.05034040,-1.05034036,1.94399126,-1.94399115,0.56216918,-0.56216916,0.19356216,-0.19356215,0.03424571,-0.03424571,1.29969484,-1.29969480
-5.68184092,3.85822451,-3.85822437,0.03387329,-0.03387328,0.70581768,-0.70581766,1.07832483,-1.07832480,1.98848756,-1.98848748,0.57939476,-0.57939475,0.20017057,-0.20017057,0.03589743,-0.03589743,1.34246943,-1.34246939
-5.67583792,3.93805151,-3.93805142,0.03575042,-0.03575042,0.71486440,-0.71486438,1.09967416,-1.09967414,2.02030070,-2.02030065,0.59329164,-0.59329163,0.20568164,-0.20568163,0.03738126,-0.03738126,1.37773062,-1.37773060
-5.66983492,3.99286399,-3.99286394,0.03747402,-0.03747402,0.71896825,-0.71896824,1.11392425,-1.11392424,2.03869062,-2.03869059,0.60357679,-0.60357678,0.20998891,-0.20998890,0.03866969,-0.03866969,1.40477122,-1.40477121
-5.66383192,4.02148124,-4.02148123,0.03901256,-0.03901256,0.71801617,-0.71801618,1.12076080,-1.12076081,2.04321026,-2.04321026,0.61003950,-0.61003950,0.21300861,-0.21300861,0.03973829,-0.03973829,1.42304467,-1.42304467
-5.65782891,4.02327452,-4.02327457,0.04033696,-0.04033696,0.71200800,-0.71200802,1.12002804,-1.12002806,2.03371724,-2.03371727,0.61254711,-0.61254712,0.21468199,-0.21468199,0.04056639,-0.04056639,1.43218021,-1.43218023
-5.65182591,3.99818154,-3.99818163,0.04142155,-0.04142155,0.70105550,-0.70105553,1.11173208,-1.11173211,2.01037512,-2.01037518,0.61104825,-0.61104826,0.21497688,-0.21497688,0.04113776,-0.04113776,1.43199269,-1.43199272
-5.64582291,3.94670222,-3.94670235,0.04224483,-0.04224483,0.68537764,-0.68537767,1.09603899,-1.09603904,1.97364458,-1.97364466,0.60557347,-0.60557348,0.21388847,-0.21388847,0.04144110,-0.04144110,1.42248642,-1.42248646
-5.63981991,3.86987625,-3.86987643,0.04279022,-0.04279022,0.66529219,-0.66529223,1.07326757,-1.07326762,1.92426459,-1.92426469,0.59623336,-0.59623338,0.21143922,-0.21143922,0.04147040,-0.04147040,1.40385318,-1.40385323
-5.63381691,3.76924348,-3.76924369,0.04304661,-0.04304661,0.64120412,-0.64120417,1.04387722,-1.04387729,1.86322481,-1.86322493,0.58321411,-0.58321414,0.20767792,-0.20767792,0.04122510,-0.04122510,1.37646419,-1.37646425
-5.62781391,3.64678894,-3.64678918,0.04300872,-0.04300872,0.61359135,-0.61359140,1.00845159,-1.00845166,1.79173033,-1.79173047,0.56677075,-0.56677078,0.20267794,-0.20267795,0.04071012,-0.04071012,1.34085675,-1.34085683
-5.62181091,3.50487525,-3.50487552,0.04267727,-0.04267727,0.58298841,-0.58298847,0.96767852,-0.96767860,1.71116044,-1.71116060,0.54721847,-0.54721850,0.19653478,-0.19653479,0.03993566,-0.03993566,1.29771595,-1.29771604
-5.61580790,3.34616537,-3.34616566,0.04205899,-0.04205899,0.54996899,-0.54996906,0.92232751,-0.92232760,1.62302338,-1.62302356,0.52492233,-0.52492236,0.18936300,-0.18936301,0.03891688,-0.03891688,1.24785232,-1.24785241
-5.60980490,3.17353918,-3.17353950,0.04116637,-0.04116637,0.51512794,-0.51512801,0.87322553,-0.87322562,1.52890907,-1.52890925,0.50028582,-0.50028586,0.18129269,-0.18129271,0.03767340,-0.03767341,1.19217650,-1.19217660
-5.60380190,2.99000750,-2.99000783,0.04001725,-0.04001725,0.47906356,-0.47906364,0.82123225,-0.82123234,1.43044169,-1.43044188,0.47373882,-0.47373886,0.17246561,-0.17246562,0.03622865,-0.03622865,1.13167200,-1.13167210
-5.59779890,2.79862699,-2.79862733,0.03863421,-0.03863421,0.44236100,-0.44236108,0.76721572,-0.76721582,1.32923434,-1.32923453,0.44572529,-0.44572533,0.16303113,-0.16303114,0.03460915,-0.03460916,1.06736703,-1.06736713
-5.59179590,2.60241934,-2.60241968,0.03704386,-0.03704387,0.40557720,-0.40557728,0.71202953,-0.71202963,1.22684714,-1.22684733,0.41669143,-0.41669147,0.15314227,-0.15314229,0.03284371,-0.03284372,1.00030674,-1.00030684
-5.58579290,2.40429754,-2.40429788,0.03527598,-0.03527598,0.36922807,-0.36922814,0.65649210,-0.65649219,1.12475052,-1.12475071,0.38707446,-0.38707450,0.14295179,-0.14295180,0.03096258,-0.03096258,0.93152678,-0.93152688
-5.57978989,2.20700172,-2.20700205,0.03336258,-0.03336258,0.33377812,-0.33377819,0.60136893,-0.60136902,1.02429463,-1.02429481,0.35729258,-0.35729262,0.13260856,-0.13260857,0.02899660,-0.02899660,0.86202907,-0.86202918
-5.57378689,2.01304624,-2.01304656,0.03133697,-0.03133697,0.29963292,-0.29963298,0.54735819,-0.54735828,0.92668563,-0.92668581,0.32773634,-0.32773638,0.12225441,-0.12225442,0.02697638,-0.02697638,0.79276071,-0.79276081
-5.56778389,1.82467930,-1.82467960,0.02923278,-0.02923279,0.26713427,-0.26713433,0.49508000,-0.49508009,0.83296934,-0.83296951,0.29876159,-0.29876163,0.11202140,-0.11202141,0.02493156,-0.02493156,0.72459630,-0.72459640
-5.56178089,1.64385531,-1.64385561,0.02708310,-0.02708310,0.23655820,-0.23655826,0.44506947,-0.44506955,0.74402202,-0.74402218,0.27068429,-0.27068433,0.10202963,-0.10202964,0.02289009,-0.02289009,0.65832447,-0.65832456
-5.55577789,1.47222019,-1.47222046,0.02491957,-0.02491958,0.20811549,-0.20811555,0.39777336,-0.39777344,0.66054817,-0.66054831,0.24377696,-0.24377699,0.09238568,-0.09238569,0.02087771,-0.02087771,0.59463831,-0.59463840
-5.54977489,1.31110847,-1.31110873,0.02277175,-0.02277175,0.18195443,-0.18195448,0.35355027,-0.35355033,0.58308443,-0.58308456,0.21826699,-0.21826702,0.08318162,-0.08318163,0.01891743,-0.01891743,0.53413005,-0.53413013
-5.54377189,1.16155143,-1.16155166,0.02066641,-0.02066641,0.15816547,-0.15816552,0.31267374,-0.31267380,0.51200903,-0.51200915,0.19433652,-0.19433655,0.07449455,-0.07449456,0.01702926,-0.01702926,0.47728956,-0.47728963
-5.53776888,1.02429425,-1.02429446,0.01862717,-0.01862717,0.13678738,-0.13678742,0.27533805,-0.27533810,0.44755547,-0.44755558,0.17212378,-0.17212381,0.06638671,-0.06638672,0.01522995,-0.01522995,0.42450635,-0.42450642
-5.53176588,0.89982075,-0.89982094,0.01667411,-0.01667411,0.11781434,-0.11781437,0.24166588,-0.24166593,0.38982950,-0.38982960,0.15172565,-0.15172567,0.05890601,-0.05890602,0.01353291,-0.01353291,0.37607463,-0.37607469
-5.52576288,0.78838337,-0.78838353,0.01482362,-0.01482363,0.10120370,-0.10120373,0.21171748,-0.21171752,0.33882813,-0.33882821,0.13320117,-0.13320119,0.05208699,-0.05208700,0.01194829,-0.01194829,0.33220072,-0.33220077
-5.51975988,0.69003659,-0.69003673,0.01308840,-0.01308841,0.08688384,-0.08688387,0.18550053,-0.18550057,0.29445961,-0.29445969,0.11657581,-0.11657583,0.04595201,-0.04595201,0.01048302,-0.01048302,0.29301230,-0.29301235
-5.51375688,0.60467174,-0.60467186,0.01147749,-0.01147750,0.07476184,-0.07476186,0.16298035,-0.16298038,0.25656335,-0.25656341,0.10184611,-0.10184613,0.04051269,-0.04051270,0.00914110,-0.00914110,0.25856879,-0.25856883
-5.50775388,0.53205139,-0.53205149,0.00999652,-0.00999652,0.06473057,-0.06473059,0.14408970,-0.14408972,0.22492873,-0.22492877,0.08898453,-0.08898454,0.03577144,-0.03577145,0.00792382,-0.00792382,0.22887211,-0.22887214
-5.50175088,0.47184161,-0.47184169,0.00864795,-0.00864796,0.05667508,-0.05667509,0.12873789,-0.12873790,0.19931221,-0.19931225,0.07794419,-0.07794420,0.03172302,-0.03172303,0.00683009,-0.00683009,0.20387738,-0.20387741
-5.49574787,0.42364092,-0.42364098,0.00743151,-0.00743151,0.05047786,-0.05047787,0.11681870,-0.11681872,0.17945201,-0.17945203,0.06866344,-0.06866345,0.02835601,-0.02835601,0.00585684,-0.00585684,0.18350294,-0.18350296
-5.48974487,0.38700470,-0.38700474,0.00634449,-0.00634449,0.04602314,-0.04602315,0.10821692,-0.10821692,0.16507984,-0.16507985,0.06106988,-0.06106989,0.02565419,-0.02565419,0.00499930,-0.00499930,0.16763912,-0.16763913
-5.48374187,0.36146451,-0.36146453,0.00538227,-0.00538227,0.04319988,-0.04319988,0.10281315,-0.10281315,0.15592968,-0.15592969,0.05508386,-0.05508386,0.02359771,-0.02359771,0.00425144,-0.00425144,0.15615564,-0.15615565
-5.47773887,0.34654167,-0.34654167,0.00453869,-0.00453869,0.04190368,-0.04190368,0.10048704,-0.10048704,0.15174327,-0.15174326,0.05062133,-0.05062133,0.02216406,-0.02216406,0.00360625,-0.00360625,0.14890725,-0.14890725
-5.47173587,0.34175532,-0.34175531,0.00380650,-0.00380650,0.04203751,-0.04203750,0.10111864,-0.10111863,0.15227245,-0.15227244,0.04759600,-0.04759601,0.02132879,-0.02132879,0.00305609,-0.00305609,0.14573743,-0.14573743
-5.46573287,0.34662489,-0.34662486,0.00317774,-0.00317774,0.04351147,-0.04351146,0.10458823,-0.10458822,0.15727873,-0.15727871,0.04592079,-0.04592079,0.02106590,-0.02106590,0.00259295,-0.00259295,0.14648034,-0.14648033
-5.45972986,0.36066767,-0.36066762,0.00264412,-0.00264412,0.04624161,-0.04624160,0.11077459,-0.11077457,0.16653012,-0.16653008,0.04550859,-0.04550859,0.02134814,-0.02134814,0.00220872,-0.00220872,0.15096099,-0.15096097
-5.45372686,0.38339213,-0.38339207,0.00219732,-0.00219733,0.05014811,-0.05014810,0.11955211,-0.11955208,0.17979600,-0.17979596,0.04627251,-0.04627251,0.02214691,-0.02214690,0.00189534,-0.00189534,0.15899383,-0.15899381
-5.44772386,0.41428805,-0.41428797,0.00182931,-0.00182931,0.05515281,-0.05515280,0.13078693,-0.13078691,0.19684039,-0.19684034,0.04812556,-0.04812556,0.02343211,-0.02343211,0.00164503,-0.00164503,0.17038021,-0.17038019
-5.44172086,0.45281441,-0.45281432,0.00153249,-0.00153249,0.06117656,-0.06117654,0.14433259,-0.14433255,0.21741424,-0.21741419,0.05098004,-0.05098003,0.02517182,-0.02517181,0.00145032,-0.00145032,0.18490494,-0.18490491
-5.43571786,0.49838646,-0.49838636,0.00129993,-0.00129993,0.06813636,-0.06813634,0.16002536,-0.16002532,0.24124747,-0.24124741,0.05474661,-0.05474660,0.02733181,-0.02733181,0.00130421,-0.00130421,0.20233249,-0.20233246
-5.42971486,0.55036307,-0.55036296,0.00112546,-0.00112546,0.07594263,-0.07594261,0.17767997,-0.17767993,0.26804132,-0.26804125,0.05933344,-0.05933343,0.02987519,-0.02987519,0.00120018,-0.00120018,0.22240329,-0.22240326
-5.42371186,0.60803581,-0.60803569,0.00100376,-0.00100376,0.08449677,-0.08449675,0.19708584,-0.19708579,0.29746171,-0.29746164,0.06464523,-0.06464522,0.03276199,-0.03276198,0.00113221,-0.00113221,0.24483055,-0.24483051
-5.41770885,0.67062076,-0.67062063,0.00093037,-0.00093037,0.09368923,-0.09368921,0.21800435,-0.21800431,0.32913427,-0.32913419,0.07058265,-0.07058264,0.03594883,-0.03594883,0.00109483,-0.00109483,0.26929815,-0.26929811
-5.41170585,0.73725429,-0.73725416,0.00090173,-0.00090173,0.10339817,-0.10339814,0.24016748,-0.24016743,0.36264135,-0.36264127,0.07704195,-0.07704194,0.03938889,-0.03938888,0.00108307,-0.00108307,0.29545998,-0.29545994
-5.40570285,0.80699356,-0.80699342,0.00091508,-0.00091508,0.11348890,-0.11348887,0.26327800,-0.26327795,0.39752173,-0.39752165,0.08391512,-0.08391511,0.04303190,-0.04303189,0.00109247,-0.00109247,0.32294100,-0.32294095
-5.39969985,0.87882240,-0.87882225,0.00096844,-0.00096844,0.12381422,-0.12381419,0.28701147,-0.28701142,0.43327308,-0.43327300,0.09109050,-0.09109049,0.04682450,-0.04682449,0.00111902,-0.00111902,0.35134037,-0.35134032
-5.39369685,0.95166282,-0.95166267,0.00106047,-0.00106047,0.13421558,-0.13421555,0.31102021,-0.31102016,0.46935741,-0.46935733,0.09845401,-0.09845400,0.05071083,-0.05071082,0.00115923,-0.00115923,0.38023669,-0.38023665
-5.38769385,1.02439223,-1.02439209,0.00119042,-0.00119042,0.14452523,-0.14452520,0.33493901,-0.33493896,0.50520952,-0.50520944,0.10589088,-0.10589087,0.05463332,-0.05463332,0.00121000,-0.00121000,0.40919540,-0.40919535
-5.38169085,1.09586592,-1.09586578,0.00135791,-0.00135791,0.15456909,-0.15456907,0.35839272,-0.35839267,0.54024821,-0.54024813,0.11328793,-0.11328792,0.05853382,-0.05853381,0.00126872,-0.00126872,0.43777806,-0.43777802
-5.37568784,1.16494406,-1.16494393,0.00156283,-0.00156283,0.16417050,-0.16417047,0.38100530,-0.38100525,0.57388991,-0.57388984,0.12053626,-0.12053625,0.06235481,-0.06235480,0.00133320,-0.00133320,0.46555344,-0.46555340
-5.36968484,1.23052228,-1.23052216,0.00180520,-0.00180520,0.17315445,-0.17315443,0.40241001,-0.40240997,0.60556421,-0.60556414,0.12753433,-0.12753432,0.06604090,-0.06604090,0.00140171,-0.00140171,0.49210978,-0.49210974
-5.36368184,1.29156445,-1.29156434,0.00208494,-0.00208494,0.18135231,-0.18135229,0.42226043,-0.42226039,0.63473062,-0.63473056,0.13419110,-0.13419109,0.06954034,-0.06954033,0.00147300,-0.00147300,0.51706773,-0.51706770
-5.35767884,1.34713609,-1.34713599,0.00240177,-0.00240177,0.18860672,-0.18860670,0.44024160,-0.44024156,0.66089586,-0.66089580,0.14042933,-0.14042932,0.07280655,-0.07280655,0.00154631,-0.00154631,0.54009355,-0.54009352
-5.35167584,1.39643690,-1.39643681,0.00275502,-0.00275502,0.19477641,-0.19477640,0.45608093,-0.45608091,0.68363074,-0.68363069,0.14618857,-0.14618856,0.07579967,-0.07579967,0.00162143,-0.00162143,0.56091153,-0.56091150
-5.34567284,1.43883044,-1.43883037,0.00314349,-0.00314349,0.19974086,-0.19974085,0.46955821,-0.46955819,0.70258585,-0.70258582,0.15142782,-0.15142782,0.07848786,-0.07848785,0.00169871,-0.00169871,0.57931529,-0.57931527
-5.33966983,1.47386961,-1.47386956,0.00356531,-0.00356531,0.20340433,-0.20340432,0.48051411,-0.48051409,0.71750529,-0.71750526,0.15612769,-0.15612768,0.08084845,-0.08084845,0.00177911,-0.00177911,0.59517706,-0.59517704
