energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.71185593,1.66809410,0.28711000,0.00000000,0.57387115,0.00000000,0.60851682,0.12041768
-5.70585293,1.63588703,0.26522363,0.00000000,0.58135114,0.00000000,0.58216588,0.11741882
-5.69984992,1.60372156,0.24405737,0.00000000,0.58823653,0.00000000,0.55666429,0.11444124
-5.69384692,1.57210461,0.22388608,0.00000000,0.59453852,0.00000000,0.53243263,0.11150832
-5.68784392,1.54160440,0.20494962,0.00000000,0.60034191,0.00000000,0.50987215,0.10864599
-5.68184092,1.51285900,0.18745176,0.00000000,0.60581061,0.00000000,0.48936430,0.10588312
-5.67583792,1.48658349,0.17156038,0.00000000,0.61119056,0.00000000,0.47127110,0.10325190
-5.66983492,1.46357386,0.15740880,0.00000000,0.61680981,0.00000000,0.45593563,0.10078801
-5.66383192,1.44470652,0.14509786,0.00000000,0.62307507,0.00000000,0.44368225,0.09853060
-5.65782891,1.43093192,0.13469852,0.00000000,0.63046441,0.00000000,0.43481603,0.09652201
-5.65182591,1.42326162,0.12625468,0.00000000,0.63951600,0.00000000,0.42962087,0.09480712
-5.64582291,1.42274816,0.11978594,0.00000000,0.65081289,0.00000000,0.42835603,0.09343229
-5.63981991,1.43045770,0.11529013,0.00000000,0.66496401,0.00000000,0.43125108,0.09244405
-5.63381691,1.44743596,0.11274541,0.00000000,0.68258188,0.00000000,0.43849895,0.09188734
-5.62781391,1.47466827,0.11211188,0.00000000,0.70425758,0.00000000,0.45024762,0.09180358
-5.62181091,1.51303509,0.11333260,0.00000000,0.73053399,0.00000000,0.46659045,0.09222851
-5.61580790,1.56326496,0.11633408,0.00000000,0.76187810,0.00000000,0.48755591,0.09318998
-5.60980490,1.62588676,0.12102641,0.00000000,0.79865366,0.00000000,0.51309716,0.09470577
-5.60380190,1.70118380,0.12730295,0.00000000,0.84109525,0.00000000,0.54308229,0.09678165
-5.59779890,1.78915208,0.13503995,0.00000000,0.88928513,0.00000000,0.57728585,0.09940965
-5.59179590,1.88946520,0.14409619,0.00000000,0.94313399,0.00000000,0.61538258,0.10256686
-5.58579290,2.00144831,0.15431282,0.00000000,1.00236673,0.00000000,0.65694391,0.10621463
-5.57978989,2.12406303,0.16551363,0.00000000,1.06651425,0.00000000,0.70143792,0.11029852
-5.57378689,2.25590511,0.17750592,0.00000000,1.13491209,0.00000000,0.74823321,0.11474878
-5.56778389,2.39521604,0.19008202,0.00000000,1.20670633,0.00000000,0.79660702,0.11948158
-5.56178089,2.53990908,0.20302171,0.00000000,1.28086707,0.00000000,0.84575760,0.12440090
-5.55577789,2.68760985,0.21609537,0.00000000,1.35620938,0.00000000,0.89482084,0.12940099
-5.54977489,2.83571067,0.22906800,0.00000000,1.43142136,0.00000000,0.94289068,0.13436946
-5.54377189,2.98143724,0.24170403,0.00000000,1.50509834,0.00000000,0.98904276,0.13919077
-5.53776888,3.12192566,0.25377265,0.00000000,1.57578244,0.00000000,1.03236054,0.14375000
-5.53176588,3.25430708,0.26505363,0.00000000,1.64200584,0.00000000,1.07196285,0.14793684
-5.52576288,3.37579686,0.27534331,0.00000000,1.70233628,0.00000000,1.10703188,0.15164954
-5.51975988,3.48378472,0.28446060,0.00000000,1.75542309,0.00000000,1.13684033,0.15479871
-5.51375688,3.57592218,0.29225260,0.00000000,1.80004160,0.00000000,1.16077659,0.15731080
-5.50775388,3.65020358,0.29859962,0.00000000,1.83513448,0.00000000,1.17836669,0.15913109
-5.50175088,3.70503703,0.30341939,0.00000000,1.85984784,0.00000000,1.18929218,0.16022605
-5.49574787,3.73930220,0.30667012,0.00000000,1.87356079,0.00000000,1.19340283,0.16058498
-5.48974487,3.75239203,0.30835232,0.00000000,1.87590701,0.00000000,1.19072356,0.16022088
-5.48374187,3.74423653,0.30850910,0.00000000,1.86678748,0.00000000,1.18145524,0.15917039
-5.47773887,3.71530723,0.30722504,0.00000000,1.84637360,0.00000000,1.16596907,0.15749287
-5.47173587,3.66660204,0.30462350,0.00000000,1.81510091,0.00000000,1.14479485,0.15526869
-5.46573287,3.59961080,0.30086239,0.00000000,1.77365330,0.00000000,1.11860335,0.15259661
-5.45972986,3.51626306,0.29612872,0.00000000,1.72293879,0.00000000,1.08818366,0.14959054
-5.45372686,3.41886021,0.29063188,0.00000000,1.66405782,0.00000000,1.05441628,0.14637562
-5.44772386,3.30999472,0.28459612,0.00000000,1.59826551,0.00000000,1.01824315,0.14308395
-5.44172086,3.19246012,0.27825237,0.00000000,1.52692961,0.00000000,0.98063575,0.13984986
-5.43571786,3.06915538,0.27182983,0.00000000,1.45148593,0.00000000,0.94256264,0.13680524
-5.42971486,2.94298778,0.26554761,0.00000000,1.37339323,0.00000000,0.90495770,0.13407476
-5.42371186,2.81677834,0.25960686,0.00000000,1.29408941,0.00000000,0.86869037,0.13177138
-5.41770885,2.69317356,0.25418367,0.00000000,1.21495067,0.00000000,0.83453902,0.12999230
-5.41170585,2.57456706,0.24942298,0.00000000,1.13725526,0.00000000,0.80316847,0.12881536
-5.40570285,2.46303406,0.24543396,0.00000000,1.06215313,0.00000000,0.77511249,0.12829620
-5.39969985,2.36028096,0.24228685,0.00000000,0.99064226,0.00000000,0.75076187,0.12846624
-5.39369685,2.26761180,0.24001152,0.00000000,0.92355239,0.00000000,0.73035836,0.12933144
-5.38769385,2.18591218,0.23859776,0.00000000,0.86153634,0.00000000,0.71399469,0.13087215
-5.38169085,2.11565098,0.23799739,0.00000000,0.80506881,0.00000000,0.70162043,0.13304376
-5.37568784,2.05689880,0.23812784,0.00000000,0.75445213,0.00000000,0.69305329,0.13577844
-5.36968484,2.00936194,0.23887738,0.00000000,0.70982838,0.00000000,0.68799537,0.13898763
-5.36368184,1.97242967,0.24011147,0.00000000,0.67119668,0.00000000,0.68605340,0.14256541
-5.35767884,1.94523223,0.24168011,0.00000000,0.63843465,0.00000000,0.68676212,0.14639251
-5.35167584,1.92670649,0.24342573,0.00000000,0.61132272,0.00000000,0.68960968,0.15034085
-5.34567284,1.91566610,0.24519143,0.00000000,0.58956989,0.00000000,0.69406391,0.15427837
-5.33966983,1.91087267,0.24682900,0.00000000,0.57283965,0.00000000,0.69959837,0.15807405
-5.33366683,1.91110467,0.24820648,0.00000000,0.56077486,0.00000000,0.70571692,0.16160286
-5.32766383,1.91522102,0.24921493,0.00000000,0.55302027,0.00000000,0.71197582,0.16475041
-5.32166083,1.92221644,0.24977398,0.00000000,0.54924190,0.00000000,0.71800252,0.16741720
-5.31565783,1.93126630,0.24983612,0.00000000,0.54914236,0.00000000,0.72351017,0.16952214
-5.30965483,1.94175922,0.24938934,0.00000000,0.55247162,0.00000000,0.72830747,0.17100538
-5.30365183,1.95331616,0.24845816,0.00000000,0.55903295,0.00000000,0.73230346,0.17183018
-5.29764882,1.96579566,0.24710297,0.00000000,0.56868396,0.00000000,0.73550717,0.17198376
-5.29164582,1.97928526,0.24541775,0.00000000,0.58133299,0.00000000,0.73802227,0.17147729
-5.28564282,1.99408021,0.24352624,0.00000000,0.59693124,0.00000000,0.74003713,0.17034471
-5.27963982,2.01065067,0.24157680,0.00000000,0.61546141,0.00000000,0.74181094,0.16864079
-5.27363682,2.02959966,0.23973625,0.00000000,0.63692356,0.00000000,0.74365661,0.16643828
-5.26763382,2.05161409,0.23818280,0.00000000,0.66131928,0.00000000,0.74592144,0.16382439
-5.26163082,2.07741152,0.23709857,0.00000000,0.68863510,0.00000000,0.74896657,0.16089688
-5.25562781,2.10768560,0.23666187,0.00000000,0.71882627,0.00000000,0.75314623,0.15775971
-5.24962481,2.14305303,0.23703971,0.00000000,0.75180189,0.00000000,0.75878785,0.15451868
-5.24362181,2.18400456,0.23838058,0.00000000,0.78741242,0.00000000,0.76617393,0.15127715
-5.23761881,2.23086264,0.24080808,0.00000000,0.82544012,0.00000000,0.77552651,0.14813198
-5.23161581,2.28374739,0.24441530,0.00000000,0.86559326,0.00000000,0.78699487,0.14517004
-5.22561281,2.34255256,0.24926042,0.00000000,0.90750430,0.00000000,0.80064688,0.14246516
-5.21960980,2.40693223,0.25536339,0.00000000,0.95073226,0.00000000,0.81646421,0.14007582
-5.21360680,2.47629856,0.26270400,0.00000000,0.99476902,0.00000000,0.83434147,0.13804362
-5.20760380,2.54983037,0.27122118,0.00000000,1.03904934,0.00000000,0.85408898,0.13639242
-5.20160080,2.62649160,0.28081364,0.00000000,1.08296402,0.00000000,0.87543890,0.13512827
-5.19559780,2.70505863,0.29134173,0.00000000,1.12587534,0.00000000,0.89805409,0.13424004
-5.18959480,2.78415471,0.30263054,0.00000000,1.16713413,0.00000000,0.92153928,0.13370064
-5.18359180,2.86228972,0.31447392,0.00000000,1.20609747,0.00000000,0.94545362,0.13346878
-5.17758879,2.93790349,0.32663957,0.00000000,1.24214622,0.00000000,0.96932423,0.13349117
-5.17158579,3.00941063,0.33887484,0.00000000,1.27470149,0.00000000,0.99265997,0.13370492
-5.16558279,3.07524530,0.35091312,0.00000000,1.30323939,0.00000000,1.01496490,0.13404025
-5.15957979,3.13390417,0.36248082,0.00000000,1.32730363,0.00000000,1.03575112,0.13442317
-5.15357679,3.18398653,0.37330451,0.00000000,1.34651546,0.00000000,1.05455059,0.13477821
-5.14757379,3.22423036,0.38311823,0.00000000,1.36058093,0.00000000,1.07092575,0.13503096
-5.14157079,3.25354391,0.39167074,0.00000000,1.36929545,0.00000000,1.08447894,0.13511049
-5.13556778,3.27103237,0.39873255,0.00000000,1.37254589,0.00000000,1.09486066,0.13495157
-5.12956478,3.27601941,0.40410244,0.00000000,1.37031063,0.00000000,1.10177673,0.13449653
-5.12356178,3.26806399,0.40761348,0.00000000,1.36265790,0.00000000,1.10499453,0.13369691
-5.11755878,3.24697244,0.40913826,0.00000000,1.34974299,0.00000000,1.10434864,0.13251479
-5.11155578,3.21280627,0.40859321,0.00000000,1.33180484,0.00000000,1.09974573,0.13092383
-5.10555278,3.16588608,0.40594189,0.00000000,1.30916236,0.00000000,1.09116913,0.12890996
-5.09954977,3.10679190,0.40119722,0.00000000,1.28221101,0.00000000,1.07868300,0.12647190
-5.09354677,3.03636018,0.39442248,0.00000000,1.25141959,0.00000000,1.06243598,0.12362126
-5.08754377,2.95567768,0.38573112,0.00000000,1.21732769,0.00000000,1.04266436,0.12038249
-5.08154077,2.86607232,0.37528544,0.00000000,1.18054338,0.00000000,1.01969459,0.11679252
-5.07553777,2.76910091,0.36329405,0.00000000,1.14174126,0.00000000,0.99394474,0.11290020
-5.06953477,2.66653383,0.35000839,0.00000000,1.10166028,0.00000000,0.96592476,0.10876545
-5.06353177,2.56033628,0.33571827,0.00000000,1.06110116,0.00000000,0.93623529,0.10445831
-5.05752876,2.45264609,0.32074667,0.00000000,1.02092272,0.00000000,0.90556445,0.10005765
-5.05152576,2.34574783,0.30544389,0.00000000,0.98203671,0.00000000,0.87468264,0.09564982
-5.04552276,2.24204303,0.29018128,0.00000000,0.94540073,0.00000000,0.84443487,0.09132705
-5.03951976,2.14401630,0.27534461,0.00000000,0.91200858,0.00000000,0.81573055,0.08718574
-5.03351676,2.05419746,0.26132727,0.00000000,0.88287788,0.00000000,0.78953052,0.08332457
-5.02751376,1.97511953,0.24852338,0.00000000,0.85903470,0.00000000,0.76683136,0.07984253
-5.02151076,1.90927276,0.23732092,0.00000000,0.84149492,0.00000000,0.74864695,0.07683684
-5.01550775,1.85905503,0.22809481,0.00000000,0.83124267,0.00000000,0.73598751,0.07440077
-5.00950475,1.82671902,0.22120012,0.00000000,0.82920589,0.00000000,0.72983617,0.07262149
-5.00350175,1.81431680,0.21696526,0.00000000,0.83622949,0.00000000,0.73112365,0.07157778
-4.99749875,1.82364272,0.21568527,0.00000000,0.85304682,0.00000000,0.74070134,0.07133790
-4.99149575,1.85617580,0.21761509,0.00000000,0.88025020,0.00000000,0.75931334,0.07195739
-4.98549275,1.91302289,0.22296287,0.00000000,0.91826151,0.00000000,0.78756827,0.07347710
-4.97948974,1.99486439,0.23188347,0.00000000,0.96730397,0.00000000,0.82591162,0.07592126
-4.97348674,2.10190446,0.24447203,0.00000000,1.02737641,0.00000000,0.87459943,0.07929586
-4.96748374,2.23382782,0.26075804,0.00000000,1.09823133,0.00000000,0.93367452,0.08358731
-4.96148074,2.38976545,0.28069985,0.00000000,1.17935808,0.00000000,1.00294625,0.08876143
-4.95547774,2.56827164,0.30418009,0.00000000,1.26997248,0.00000000,1.08197487,0.09476289
-4.94947474,2.76731457,0.33100223,0.00000000,1.36901409,0.00000000,1.17006174,0.10151514
-4.94347174,2.98428256,0.36088865,0.00000000,1.47515196,0.00000000,1.26624624,0.10892093
-4.93746873,3.21600770,0.39348043,0.00000000,1.58679975,0.00000000,1.36931047,0.11686337
-4.93146573,3.45880803,0.42833950,0.00000000,1.70214043,0.00000000,1.47779218,0.12520771
-4.92546273,3.70854866,0.46495302,0.00000000,1.81916050,0.00000000,1.59000653,0.13380372
-4.91945973,3.96072175,0.50274057,0.00000000,1.93569327,0.00000000,1.70407658,0.14248864
-4.91345673,4.21054376,0.54106389,0.00000000,2.04947022,0.00000000,1.81797228,0.15109081
-4.90745373,4.45306805,0.57923944,0.00000000,2.15817884,0.00000000,1.92955700,0.15943372
-4.90145073,4.68330959,0.61655326,0.00000000,2.25952533,0.00000000,2.03664063,0.16734041
-4.89544772,4.89637780,0.65227810,0.00000000,2.35129962,0.00000000,2.13703748,0.17463818
-4.88944472,5.08761286,0.68569205,0.00000000,2.43144048,0.00000000,2.22862701,0.18116333
-4.88344172,5.25272025,0.71609824,0.00000000,2.49809797,0.00000000,2.30941521,0.18676578
-4.87743872,5.38789827,0.74284468,0.00000000,2.54969053,0.00000000,2.37759424,0.19131346
-4.87143572,5.48995287,0.76534364,0.00000000,2.58495445,0.00000000,2.43159773,0.19469617
-4.86543272,5.55639512,0.78308958,0.00000000,2.60298325,0.00000000,2.47014948,0.19682887
-4.85942971,5.58551671,0.79567490,0.00000000,2.60325542,0.00000000,2.49230333,0.19765410
-4.85342671,5.57644014,0.80280270,0.00000000,2.58564916,0.00000000,2.49747251,0.19714367
-4.84742371,5.52914129,0.80429608,0.00000000,2.55044353,0.00000000,2.48544689,0.19529919
-4.84142071,5.44444341,0.80010337,0.00000000,2.49830606,0.00000000,2.45639767,0.19215178
-4.83541771,5.32398273,0.79029910,0.00000000,2.43026739,0.00000000,2.41086898,0.18776071
-4.82941471,5.17014763,0.77508060,0.00000000,2.34768437,0.00000000,2.34975709,0.18221121
-4.82341171,4.98599414,0.75476051,0.00000000,2.25219334,0.00000000,2.27427808,0.17561139
-4.81740870,4.77514185,0.72975543,0.00000000,2.14565592,0.00000000,2.18592564,0.16808859
-4.81140570,4.54165518,0.70057124,0.00000000,2.03009973,0.00000000,2.08642095,0.15978520
-4.80540270,4.28991536,0.66778592,0.00000000,1.90765686,0.00000000,1.97765690,0.15085416
-4.79939970,4.02448869,0.63203060,0.00000000,1.78050266,0.00000000,1.86163934,0.14145439
-4.79339670,3.74999679,0.59396957,0.00000000,1.65079737,0.00000000,1.74042769,0.13174631
-4.78739370,3.47099386,0.55428036,0.00000000,1.52063281,0.00000000,1.61607749,0.12188754
-4.78139070,3.19185539,0.51363452,0.00000000,1.39198590,0.00000000,1.49058706,0.11202911
-4.77538769,2.91668213,0.47267988,0.00000000,1.26668034,0.00000000,1.36585013,0.10231212
-4.76938469,2.64922167,0.43202502,0.00000000,1.14635727,0.00000000,1.24361585,0.09286507
-4.76338169,2.39280921,0.39222626,0.00000000,1.03245514,0.00000000,1.12545723,0.08380184
-4.75737869,2.15032800,0.35377753,0.00000000,0.92619853,0.00000000,1.01274834,0.07522033
-4.75137569,1.92418864,0.31710341,0.00000000,0.82859527,0.00000000,0.90665039,0.06720179
-4.74537269,1.71632580,0.28255501,0.00000000,0.74044082,0.00000000,0.80810620,0.05981077
-4.73936968,1.52821006,0.25040888,0.00000000,0.66232840,0.00000000,0.71784213,0.05309552
-4.73336668,1.36087209,0.22086834,0.00000000,0.59466355,0.00000000,0.63637657,0.04708895
-4.72736368,1.21493598,0.19406708,0.00000000,0.53768148,0.00000000,0.56403343,0.04180975
-4.72136068,1.09065857,0.17007451,0.00000000,0.49146557,0.00000000,0.50095946,0.03726391
-4.71535768,0.98797175,0.14890231,0.00000000,0.45596577,0.00000000,0.44714384,0.03344619
-4.70935468,0.90652482,0.13051191,0.00000000,0.43101560,0.00000000,0.40243881,0.03034171
-4.70335168,0.84572469,0.11482223,0.00000000,0.41634696,0.00000000,0.36658017,0.02792743
-4.69734867,0.80477215,0.10171746,0.00000000,0.41160203,0.00000000,0.33920662,0.02617351
-4.69134567,0.78269295,0.09105458,0.00000000,0.41634208,0.00000000,0.31987740,0.02504448
-4.68534267,0.77836332,0.08267015,0.00000000,0.43005326,0.00000000,0.30808763,0.02450024
-4.67933967,0.79052985,0.07638655,0.00000000,0.45214972,0.00000000,0.30328132,0.02449684
-4.67333667,0.81782457,0.07201728,0.00000000,0.48197464,0.00000000,0.30486197,0.02498711
-4.66733367,0.85877603,0.06937147,0.00000000,0.51880014,0.00000000,0.31220121,0.02592108
-4.66133067,0.91181812,0.06825761,0.00000000,0.56182687,0.00000000,0.32464568,0.02724639
-4.65532766,0.97529784,0.06848662,0.00000000,0.61018439,0.00000000,0.34152291,0.02890852
-4.64932466,1.04748396,0.06987425,0.00000000,0.66293329,0.00000000,0.36214664,0.03085108
-4.64332166,1.12657793,0.07224315,0.00000000,0.71906994,0.00000000,0.38582215,0.03301617
-4.63731866,1.21072838,0.07542456,0.00000000,0.77753457,0.00000000,0.41185220,0.03534474
-4.63131566,1.29805010,0.07925983,0.00000000,0.83722313,0.00000000,0.43954387,0.03777712
-4.62531266,1.38664810,0.08360183,0.00000000,0.89700315,0.00000000,0.46821665,0.04025367
-4.61930965,1.47464677,0.08831639,0.00000000,0.95573340,0.00000000,0.49721178,0.04271558
-4.61330665,1.56022363,0.09328363,0.00000000,1.01228706,0.00000000,0.52590282,0.04510577
-4.60730365,1.64164669,0.09839939,0.00000000,1.06557753,0.00000000,0.55370713,0.04736993
-4.60130065,1.71731416,0.10357652,0.00000000,1.11458589,0.00000000,0.58009788,0.04945765
-4.59529765,1.78579463,0.10874608,0.00000000,1.15838895,0.00000000,0.60461602,0.05132351
-4.58929465,1.84586586,0.11385831,0.00000000,1.19618637,0.00000000,0.62688160,0.05292819
-4.58329165,1.89655000,0.11888329,0.00000000,1.22732562,0.00000000,0.64660369,0.05423949
-4.57728864,1.93714330,0.12381117,0.00000000,1.25132328,0.00000000,0.66358830,0.05523317
-4.57128564,1.96723835,0.12865191,0.00000000,1.26788153,0.00000000,0.67774370,0.05589366
-4.56528264,1.98673739,0.13343439,0.00000000,1.27689889,0.00000000,0.68908257,0.05621442
-4.55927964,1.99585536,0.13820495,0.00000000,1.27847417,0.00000000,0.69772063,0.05619816
-4.55327664,1.99511234,0.14302534,0.00000000,1.27290356,0.00000000,0.70387172,0.05585662
-4.54727364,1.98531501,0.14797001,0.00000000,1.26067048,0.00000000,0.70783912,0.05521016
-4.54127064,1.96752788,0.15312300,0.00000000,1.24242873,0.00000000,0.71000356,0.05428700
-4.53526763,1.94303510,0.15857438,0.00000000,1.21897941,0.00000000,0.71080826,0.05312221
-4.52926463,1.91329469,0.16441657,0.00000000,1.19124267,0.00000000,0.71074159,0.05175648
-4.52326163,1.87988691,0.17074057,0.00000000,1.16022554,0.00000000,0.71031812,0.05023473
-4.51725863,1.84445914,0.17763232,0.00000000,1.12698718,0.00000000,0.71005901,0.04860459
-4.51125563,1.80866970,0.18516948,0.00000000,1.09260315,0.00000000,0.71047244,0.04691482
-4.50525263,1.77413295,0.19341868,0.00000000,1.05813017,0.00000000,0.71203516,0.04521380
-4.49924962,1.74236812,0.20243343,0.00000000,1.02457292,0.00000000,0.71517587,0.04354806
-4.49324662,1.71475379,0.21225284,0.00000000,0.99285416,0.00000000,0.72026123,0.04196093
-4.48724362,1.69248981,0.22290110,0.00000000,0.96378930,0.00000000,0.72758497,0.04049143
-4.48124062,1.67656786,0.23438782,0.00000000,0.93806622,0.00000000,0.73736056,0.03917335
-4.47523762,1.66775144,0.24670905,0.00000000,0.91623100,0.00000000,0.74971755,0.03803454
-4.46923462,1.66656549,0.25984895,0.00000000,0.89867967,0.00000000,0.76470159,0.03709651
-4.46323162,1.67329525,0.27378189,0.00000000,0.88565594,0.00000000,0.78227776,0.03637425
-4.45722861,1.68799388,0.28847475,0.00000000,0.87725458,0.00000000,0.80233699,0.03587629
-4.45122561,1.71049732,0.30388916,0.00000000,0.87342982,0.00000000,0.82470465,0.03560492
-4.44522261,1.74044526,0.31998354,0.00000000,0.87400789,0.00000000,0.84915106,0.03555668
-4.43921961,1.77730639,0.33671454,0.00000000,0.87870288,0.00000000,0.87540269,0.03572291
-4.43321661,1.82040624,0.35403779,0.00000000,0.88713477,0.00000000,0.90315372,0.03609041
-4.42721361,1.86895604,0.37190792,0.00000000,0.89884874,0.00000000,0.93207702,0.03664214
-4.42121061,1.92208096,0.39027749,0.00000000,0.91333464,0.00000000,0.96183402,0.03735800
-4.41520760,1.97884653,0.40909516,0.00000000,0.93004588,0.00000000,0.99208311,0.03821551
-4.40920460,2.03828237,0.42830305,0.00000000,0.94841702,0.00000000,1.02248613,0.03919048
-4.40320160,2.09940246,0.44783350,0.00000000,0.96787940,0.00000000,1.05271307,0.04025763
-4.39719860,2.16122210,0.46760552,0.00000000,0.98787469,0.00000000,1.08244498,0.04139112
-4.39119560,2.22277141,0.48752137,0.00000000,1.00786607,0.00000000,1.11137533,0.04256503
-4.38519260,2.28310619,0.50746340,0.00000000,1.02734715,0.00000000,1.13921047,0.04375372
-4.37918959,2.34131674,0.52729189,0.00000000,1.04584893,0.00000000,1.16566946,0.04493220
-4.37318659,2.39653569,0.54684399,0.00000000,1.06294495,0.00000000,1.19048420,0.04607641
-4.36718359,2.44794592,0.56593421,0.00000000,1.07825531,0.00000000,1.21340013,0.04716351
-4.36118059,2.49478934,0.58435673,0.00000000,1.09144985,0.00000000,1.23417833,0.04817215
-4.35517759,2.53637762,0.60188960,0.00000000,1.10225092,0.00000000,1.25259926,0.04908275
-4.34917459,2.57210514,0.61830091,0.00000000,1.11043620,0.00000000,1.26846847,0.04987784
-4.34317159,2.60146461,0.63335676,0.00000000,1.11584181,0.00000000,1.28162435,0.05054238
-4.33716858,2.62406505,0.64683077,0.00000000,1.11836574,0.00000000,1.29194763,0.05106414
-4.33116558,2.63965158,0.65851472,0.00000000,1.11797171,0.00000000,1.29937241,0.05143412
-4.32516258,2.64812609,0.66822982,0.00000000,1.11469321,0.00000000,1.30389789,0.05164697
-4.31915958,2.64956740,0.67583799,0.00000000,1.10863728,0.00000000,1.30560013,0.05170134
-4.31315658,2.64424945,0.68125247,0.00000000,1.09998784,0.00000000,1.30464292,0.05160029
-4.30715358,2.63265580,0.68444709,0.00000000,1.08900780,0.00000000,1.30128662,0.05135151
