energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.53776888,1.64551736,0.42172819,1.17278921,0.00140030,0.05305964,0.29696415,0.00000000,0.19935708,0.07916068
-5.53176588,1.65504911,0.42001194,1.18219964,0.00124944,0.05353173,0.29540370,0.00000000,0.20051725,0.07702581
-5.52576288,1.66850295,0.41866576,1.19573586,0.00110977,0.05395699,0.29387250,0.00000000,0.20129944,0.07491927
-5.51975988,1.68553459,0.41760722,1.21314637,0.00098137,0.05432004,0.29231334,0.00000000,0.20164798,0.07286004
-5.51375688,1.70568937,0.41673979,1.23407626,0.00086434,0.05460562,0.29066196,0.00000000,0.20151212,0.07086371
-5.50775388,1.72841739,0.41595763,1.25807674,0.00075876,0.05479942,0.28885080,0.00000000,0.20084889,0.06894242
-5.50175088,1.75309315,0.41515104,1.28461847,0.00066466,0.05488894,0.28681307,0.00000000,0.19962607,0.06710500
-5.49574787,1.77903883,0.41421222,1.31310829,0.00058207,0.05486438,0.28448716,0.00000000,0.19782497,0.06535737
-5.48974487,1.80555050,0.41304118,1.34290879,0.00051100,0.05471945,0.28182098,0.00000000,0.19544290,0.06370307
-5.48374187,1.83192618,0.41155150,1.37336016,0.00045146,0.05445218,0.27877622,0.00000000,0.19249526,0.06214401
-5.47773887,1.85749472,0.40967578,1.40380343,0.00040347,0.05406560,0.27533208,0.00000000,0.18901705,0.06068130
-5.47173587,1.88164430,0.40737033,1.43360424,0.00036711,0.05356826,0.27148860,0.00000000,0.18506374,0.05931614
-5.46573287,1.90384940,0.40461921,1.46217628,0.00034252,0.05297460,0.26726907,0.00000000,0.18071142,0.05805072
-5.45972986,1.92369502,0.40143714,1.48900343,0.00032995,0.05230517,0.26272172,0.00000000,0.17605623,0.05688905
-5.45372686,1.94089723,0.39787133,1.51365960,0.00032977,0.05158649,0.25792032,0.00000000,0.17121298,0.05583774
-5.44772386,1.95531879,0.39400210,1.53582545,0.00034253,0.05085086,0.25296385,0.00000000,0.16631316,0.05490658
-5.44172086,1.96697942,0.38994210,1.55530118,0.00036891,0.05013580,0.24797506,0.00000000,0.16150219,0.05410897
-5.43571786,1.97605975,0.38583441,1.57201477,0.00040980,0.04948332,0.24309804,0.00000000,0.15693621,0.05346209
-5.42971486,1.98289888,0.38184917,1.58602515,0.00046629,0.04893898,0.23849490,0.00000000,0.15277829,0.05298690
-5.42371186,1.98798522,0.37817924,1.59752004,0.00053968,0.04855078,0.23434152,0.00000000,0.14919442,0.05270784
-5.41770885,1.99194104,0.37503463,1.60680847,0.00063146,0.04836780,0.23082265,0.00000000,0.14634918,0.05265237
-5.41170585,1.99550088,0.37263621,1.61430811,0.00074333,0.04843884,0.22812649,0.00000000,0.14440143,0.05285020
-5.40570285,1.99948489,0.37120858,1.62052783,0.00087717,0.04881093,0.22643888,0.00000000,0.14349997,0.05333245
-5.39969985,2.00476774,0.37097259,1.62604628,0.00103502,0.04952777,0.22593738,0.00000000,0.14377936,0.05413054
-5.39369685,2.01224458,0.37213760,1.63148714,0.00121905,0.05062828,0.22678537,0.00000000,0.14535616,0.05527511
-5.38769385,2.02279516,0.37489377,1.63749227,0.00143152,0.05214513,0.22912642,0.00000000,0.14832540,0.05679476
-5.38169085,2.03724776,0.37940471,1.64469378,0.00167473,0.05410348,0.23307914,0.00000000,0.15275766,0.05871490
-5.37568784,2.05634429,0.38580060,1.65368631,0.00195098,0.05651980,0.23873265,0.00000000,0.15869666,0.06105655
-5.36968484,2.08070812,0.39417224,1.66500070,0.00226249,0.05940093,0.24614285,0.00000000,0.16615753,0.06383534
-5.36368184,2.11081594,0.40456603,1.67908030,0.00261133,0.06274345,0.25532961,0.00000000,0.17512574,0.06706059
-5.35767884,2.14697500,0.41698024,1.69626084,0.00299934,0.06653318,0.26627503,0.00000000,0.18555670,0.07073457
-5.35167584,2.18930655,0.43136263,1.71675499,0.00342807,0.07074513,0.27892274,0.00000000,0.19737621,0.07485197
-5.34567284,2.23773640,0.44760959,1.74064207,0.00389866,0.07534362,0.29317840,0.00000000,0.21048144,0.07939961
-5.33966983,2.29199277,0.46556679,1.76786350,0.00441178,0.08028278,0.30891123,0.00000000,0.22474283,0.08435637
-5.33366683,2.35161185,0.48503143,1.79822411,0.00496755,0.08550729,0.32595666,0.00000000,0.24000641,0.08969329
-5.32766383,2.41595053,0.50575603,1.83139926,0.00556544,0.09095347,0.34411996,0.00000000,0.25609692,0.09537398
-5.32166083,2.48420598,0.52745359,1.86694729,0.00620422,0.09655050,0.36318072,0.00000000,0.27282128,0.10135514
-5.31565783,2.55544104,0.54980415,1.90432685,0.00688196,0.10222195,0.38289807,0.00000000,0.28997264,0.10758728
-5.30965483,2.62861470,0.57246238,1.94291816,0.00759593,0.10788741,0.40301647,0.00000000,0.30733464,0.11401560
-5.30365183,2.70261608,0.59506616,1.98204736,0.00834272,0.11346428,0.42327197,0.00000000,0.32468599,0.12058097
-5.29764882,2.77630080,0.61724586,2.02101274,0.00911819,0.11886959,0.44339864,0.00000000,0.34180518,0.12722106
-5.29164582,2.84852843,0.63863399,2.05911187,0.00991762,0.12402188,0.46313511,0.00000000,0.35847514,0.13387145
-5.28564282,2.91819948,0.65887507,2.09566843,0.01073584,0.12884302,0.48223106,0.00000000,0.37448791,0.14046688
-5.27963982,2.98429085,0.67763546,2.13005780,0.01156741,0.13325997,0.50045339,0.00000000,0.38964908,0.14694254
-5.27363682,3.04588860,0.69461273,2.16173043,0.01240683,0.13720637,0.51759213,0.00000000,0.40378197,0.15323533
-5.26763382,3.10221700,0.70954453,2.19023225,0.01324885,0.14062406,0.53346577,0.00000000,0.41673144,0.15928525
-5.26163082,3.15266320,0.72221647,2.21522155,0.01408876,0.14346428,0.54792600,0.00000000,0.42836731,0.16503667
-5.25562781,3.19679691,0.73246906,2.23648175,0.01492270,0.14568874,0.56086176,0.00000000,0.43858717,0.17043970
-5.24962481,3.23438454,0.74020316,2.25393005,0.01574806,0.14727040,0.57220243,0.00000000,0.44731869,0.17545151
-5.24362181,3.26539776,0.74538402,2.26762157,0.01656379,0.14819395,0.58192013,0.00000000,0.45452122,0.18003753
-5.23761881,3.29001611,0.74804357,2.27774916,0.01737076,0.14845604,0.59003107,0.00000000,0.46018676,0.18417265
-5.23161581,3.30862377,0.74828089,2.28463891,0.01817200,0.14806523,0.59659571,0.00000000,0.46434001,0.18784221
-5.22561281,3.32180039,0.74626063,2.28874161,0.01897298,0.14704162,0.60171785,0.00000000,0.46703782,0.19104286
-5.21960980,3.33030624,0.74220953,2.29062018,0.01978169,0.14541617,0.60554243,0.00000000,0.46836760,0.19378307
-5.21360680,3.33506155,0.73641078,2.29093367,0.02060873,0.14322985,0.60825208,0.00000000,0.46844498,0.19608344
-5.20760380,3.33712057,0.72919638,2.29041775,0.02146718,0.14053242,0.61006233,0.00000000,0.46741062,0.19797657
-5.20160080,3.33764040,0.72093771,2.28986226,0.02237243,0.13738107,0.61121555,0.00000000,0.46542608,0.19950649
-5.19559780,3.33784517,0.71203426,2.29008607,0.02334175,0.13383884,0.61197368,0.00000000,0.46266902,0.20072772
-5.18959480,3.33898608,0.70290103,2.29190976,0.02439386,0.12997290,0.61260981,0.00000000,0.45932770,0.20170379
-5.18359180,3.34229820,0.69395486,2.29612655,0.02554822,0.12585274,0.61339889,0.00000000,0.45559491,0.20250533
-5.17758879,3.34895483,0.68560009,2.30347221,0.02682432,0.12154835,0.61460774,0.00000000,0.45166150,0.20320776
-5.17158579,3.36002101,0.67821409,2.31459476,0.02824079,0.11712835,0.61648475,0.00000000,0.44770979,0.20388861
-5.16558279,3.37640733,0.67213319,2.33002469,0.02981451,0.11265826,0.61924957,0.00000000,0.44390698,0.20462460
-5.15957979,3.39882603,0.66763966,2.35014700,0.03155957,0.10819892,0.62308328,0.00000000,0.44039895,0.20548860
-5.15357679,3.42775114,0.66495020,2.37517604,0.03348641,0.10380504,0.62811947,0.00000000,0.43730453,0.20654659
-5.14757379,3.46338460,0.66420658,2.40513447,0.03560087,0.09952409,0.63443666,0.00000000,0.43471074,0.20785481
-5.14157079,3.50563038,0.66546892,2.43983742,0.03790342,0.09539540,0.64205252,0.00000000,0.43266903,0.20945715
-5.13556778,3.55407825,0.66871206,2.47888326,0.04038850,0.09144968,0.65092029,0.00000000,0.43119289,0.21138310
-5.12956478,3.60799893,0.67382521,2.52165165,0.04304409,0.08770877,0.66092767,0.00000000,0.43025692,0.21364622
-5.12356178,3.66635145,0.68061525,2.56730992,0.04585147,0.08418586,0.67189838,0.00000000,0.42979749,0.21624329
-5.11755878,3.72780359,0.68881341,2.61482800,0.04878523,0.08088600,0.68359656,0.00000000,0.42971500,0.21915419
-5.11155578,3.79076528,0.69808547,2.66300213,0.05181359,0.07780689,0.69573380,0.00000000,0.42987781,0.22234261
-5.10555278,3.85343428,0.70804491,2.71048680,0.05489892,0.07494005,0.70797874,0.00000000,0.43012749,0.22575735
-5.09954977,3.91385287,0.71826870,2.75583424,0.05799858,0.07227213,0.71996882,0.00000000,0.43028547,0.22933443
-5.09354677,3.96997353,0.72831493,2.79754000,0.06106597,0.06978647,0.73132377,0.00000000,0.43016060,0.23299960
-5.08754377,4.01973107,0.73774178,2.83409320,0.06405178,0.06746465,0.74166015,0.00000000,0.42955735,0.23667139
-5.08154077,4.06111816,0.74612671,2.86402909,0.06690538,0.06528823,0.75060646,0.00000000,0.42828441,0.24026429
-5.07553777,4.09226102,0.75308530,2.88598206,0.06957633,0.06324029,0.75781793,0.00000000,0.42616309,0.24369206
-5.06953477,4.11149173,0.75828872,2.89873638,0.07201594,0.06130695,0.76299050,0.00000000,0.42303525,0.24687089
-5.06353177,4.11741390,0.76147902,2.90127267,0.07417873,0.05947867,0.76587314,0.00000000,0.41877043,0.24972229
-5.05752876,4.10895859,0.76248168,2.89280768,0.07602389,0.05775129,0.76627805,0.00000000,0.41327177,0.25217557
-5.05152576,4.08542784,0.76121461,2.87282566,0.07751652,0.05612686,0.76408828,0.00000000,0.40648048,0.25416981
-5.04552276,4.04652378,0.75769343,2.84109981,0.07862873,0.05461405,0.75926232,0.00000000,0.39837871,0.25565522
-5.03951976,3.99236220,0.75203252,2.79770279,0.07934040,0.05322824,0.75183560,0.00000000,0.38899074,0.25659391
-5.03351676,3.92346989,0.74444196,2.74300592,0.07963978,0.05199133,0.74191891,0.00000000,0.37838233,0.25696005
-5.02751376,3.84076617,0.73522050,2.67766721,0.07952373,0.05093108,0.72969369,0.00000000,0.36665861,0.25673955
-5.02151076,3.74552987,0.72474473,2.60260886,0.07899768,0.05008026,0.71540474,0.00000000,0.35396027,0.25592924
-5.01550775,3.63935333,0.71345504,2.51898553,0.07807532,0.04947543,0.69935060,0.00000000,0.34045867,0.25453574
-5.00950475,3.52408604,0.70183898,2.42814482,0.07677803,0.04915551,0.68187212,0.00000000,0.32634988,0.25257415
-5.00350175,3.40177055,0.69041269,2.33158217,0.07513411,0.04916014,0.66333996,0.00000000,0.31184809,0.25006665
-4.99749875,3.27457388,0.67970123,2.23089206,0.07317779,0.04952801,0.64414133,0.00000000,0.29717867,0.24704107
-4.99149575,3.14471738,0.67021858,2.12771782,0.07094813,0.05029502,0.62466693,0.00000000,0.28257119,0.24352970
-4.98549275,3.01440810,0.66244826,2.02370226,0.06848787,0.05149259,0.60529830,0.00000000,0.26825281,0.23956821
-4.97948974,2.88577447,0.65682507,1.92044089,0.06584221,0.05314595,0.58639631,0.00000000,0.25444209,0.23519481
-4.97348674,2.76080851,0.65371899,1.81943971,0.06305762,0.05527268,0.56829112,0.00000000,0.24134358,0.23044977
-4.96748374,2.64131643,0.65342152,1.72207868,0.06018072,0.05788142,0.55127385,0.00000000,0.22914333,0.22537497
-4.96148074,2.52887900,0.65613518,1.62958204,0.05725722,0.06097091,0.53559020,0.00000000,0.21800525,0.22001387
-4.95547774,2.42482218,0.66196634,1.54299587,0.05433098,0.06452931,0.52143615,0.00000000,0.20806859,0.21441137
-4.94947474,2.33019848,0.67092163,1.46317325,0.05144328,0.06853385,0.50895561,0.00000000,0.19944622,0.20861390
-4.94347174,2.24577833,0.68290796,1.39076666,0.04863206,0.07295093,0.49823997,0.00000000,0.19222384,0.20266939
-4.93746873,2.17205098,0.69773605,1.32622717,0.04593150,0.07773649,0.48932933,0.00000000,0.18645993,0.19662715
-4.93146573,2.10923361,0.71512716,1.26980966,0.04337155,0.08283679,0.48221525,0.00000000,0.18218626,0.19053758
-4.92546273,2.05728733,0.73472271,1.22158303,0.04097774,0.08818949,0.47684460,0.00000000,0.17940890,0.18445175
-4.91945973,2.01593858,0.75609630,1.18144441,0.03877095,0.09372500,0.47312433,0.00000000,0.17810944,0.17842066
-4.91345673,1.98470430,0.77876752,1.14913628,0.03676742,0.09936803,0.47092681,0.00000000,0.17824651,0.17249433
-4.90745373,1.96291956,0.80221695,1.12426530,0.03497868,0.10503937,0.47009544,0.00000000,0.17975721,0.16672076
-4.90145073,1.94976605,0.82590185,1.10632210,0.03341169,0.11065767,0.47045040,0.00000000,0.18255867,0.16114464
-4.89544772,1.94430056,0.84927167,1.09470105,0.03206894,0.11614128,0.47179414,0.00000000,0.18654945,0.15580606
-4.88944472,1.94548234,0.87178307,1.08871935,0.03094859,0.12141006,0.47391663,0.00000000,0.19161094,0.15073922
-4.88344172,1.95219884,0.89291373,1.08763514,0.03004470,0.12638699,0.47660013,0.00000000,0.19760870,0.14597121
-4.87743872,1.96328940,0.91217463,1.09066417,0.02934747,0.13099975,0.47962353,0.00000000,0.20439381,0.14152097
-4.87143572,1.97756683,0.92912046,1.09699504,0.02884347,0.13518201,0.48276614,0.00000000,0.21180438,0.13739847
-4.86543272,1.99383688,0.94335796,1.10580303,0.02851600,0.13887446,0.48581107,0.00000000,0.21966717,0.13360426
-4.85942971,2.01091605,0.95455215,1.11626273,0.02834543,0.14202575,0.48854815,0.00000000,0.22779953,0.13012934
-4.85342671,2.02764792,0.96243040,1.12755965,0.02830957,0.14459302,0.49077660,0.00000000,0.23601170,0.12695545
-4.84742371,2.04291861,0.96678459,1.13890122,0.02838416,0.14654236,0.49230737,0.00000000,0.24410945,0.12405576
-4.84142071,2.05567162,0.96747152,1.14952725,0.02854336,0.14784897,0.49296549,0.00000000,0.25189726,0.12139595
-4.83541771,2.06492258,0.96441189,1.15872032,0.02876028,0.14849724,0.49259227,0.00000000,0.25918183,0.11893571
-4.82941471,2.06977400,0.95758815,1.16581605,0.02900760,0.14848067,0.49104754,0.00000000,0.26577606,0.11663049
-4.82341171,2.06943010,0.94704152,1.17021342,0.02925816,0.14780166,0.48821196,0.00000000,0.27150326,0.11443359
-4.81740870,2.06321170,0.93286859,1.17138492,0.02948562,0.14647133,0.48398934,0.00000000,0.27620154,0.11229836
-4.81140570,2.05057078,0.91521757,1.16888652,0.02966508,0.14450923,0.47830899,0.00000000,0.27972830,0.11018054
-4.80540270,2.03110430,0.89428458,1.16236699,0.02977372,0.14194300,0.47112798,0.00000000,0.28196446,0.10804059
-4.79939970,2.00456675,0.87031002,1.15157631,0.02979132,0.13880812,0.46243324,0.00000000,0.28281840,0.10584590
-4.79339670,1.97088056,0.84357502,1.13637259,0.02970082,0.13514751,0.45224331,0.00000000,0.28222935,0.10357284
-4.78739370,1.93014394,0.81439810,1.11672726,0.02948868,0.13101120,0.44060977,0.00000000,0.28017007,0.10120860
-4.78139070,1.88263518,0.78313184,1.09272790,0.02914525,0.12645586,0.42761792,0.00000000,0.27664867,0.09875259
-4.77538769,1.82881304,0.75015951,1.06457838,0.02866489,0.12154429,0.41338696,0.00000000,0.27170944,0.09621753
-4.76938469,1.76931259,0.71589155,1.03259617,0.02804611,0.11634488,0.39806926,0.00000000,0.26543263,0.09363010
-4.76338169,1.70493635,0.68076170,0.99720653,0.02729140,0.11093085,0.38184878,0.00000000,0.25793318,0.09103112
-4.75737869,1.63664060,0.64522268,0.95893355,0.02640712,0.10537948,0.36493865,0.00000000,0.24935832,0.08847527
-4.75137569,1.56551702,0.60974133,0.91838837,0.02540311,0.09977111,0.34757786,0.00000000,0.23988432,0.08603036
-4.74537269,1.49277007,0.57479317,0.87625462,0.02429226,0.09418810,0.33002711,0.00000000,0.22971231,0.08377613
-4.73936968,1.41969065,0.54085632,0.83327166,0.02309001,0.08871363,0.31256398,0.00000000,0.21906336,0.08180277
-4.73336668,1.34762682,0.50840477,0.79021605,0.02181373,0.08343043,0.29547746,0.00000000,0.20817316,0.08020892
-4.72736368,1.27795244,0.47790130,0.74788188,0.02048211,0.07841943,0.27906205,0.00000000,0.19728623,0.07909948
-4.72136068,1.21203464,0.44978978,0.70706055,0.01911449,0.07375832,0.26361162,0.00000000,0.18665011,0.07858313
-4.71535768,1.15120108,0.42448745,0.66852068,0.01773029,0.06952021,0.24941306,0.00000000,0.17650949,0.07876966
-4.70935468,1.09670800,0.40237696,0.63298872,0.01634832,0.06577220,0.23674003,0.00000000,0.16710066,0.07976714
-4.70335168,1.04970982,0.38379858,0.60113081,0.01498633,0.06257406,0.22584695,0.00000000,0.15864616,0.08167905
-4.69734867,1.01123107,0.36904275,0.57353644,0.01366053,0.05997698,0.21696316,0.00000000,0.15135003,0.08460128
-4.69134567,0.98214138,0.35834302,0.55070421,0.01238520,0.05802247,0.21028772,0.00000000,0.14539352,0.08861928
-4.68534267,0.96313389,0.35186979,0.53303005,0.01117246,0.05674133,0.20598455,0.00000000,0.14093135,0.09380517
-4.67933967,0.95470764,0.34972487,0.52079809,0.01003208,0.05615285,0.20417831,0.00000000,0.13808865,0.10021499
-4.67333667,0.95715407,0.35193701,0.51417430,0.00897140,0.05626419,0.20495086,0.00000000,0.13695848,0.10788619
-4.66733367,0.97054793,0.35845885,0.51320293,0.00799537,0.05706994,0.20833855,0.00000000,0.13759994,0.11683523
-4.66133067,0.99474266,0.36916504,0.51780575,0.00710663,0.05855193,0.21433016,0.00000000,0.14003696,0.12705555
-4.65532766,1.02937030,0.38385203,0.52778402,0.00630569,0.06067928,0.22286581,0.00000000,0.14425760,0.13851590
-4.64932466,1.07384607,0.40223957,0.54282312,0.00559115,0.06340867,0.23383668,0.00000000,0.15021402,0.15115906
-4.64332166,1.12737734,0.42397392,0.56249963,0.00495999,0.06668498,0.24708570,0.00000000,0.15782305,0.16490102
