energy_ev,total_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.44172086,0.67854218,0.08898904,0.00074515,0.31664655,0.00000000,0.38485858,0.03770374
-5.43571786,0.66778766,0.08974158,0.00072823,0.30876431,0.00000000,0.37764824,0.03718852
-5.42971486,0.65829170,0.09070867,0.00071827,0.30142884,0.00000000,0.37059576,0.03670478
-5.42371186,0.65036945,0.09194985,0.00071548,0.29476418,0.00000000,0.36387038,0.03626968
-5.41770885,0.64435554,0.09352880,0.00072004,0.28890124,0.00000000,0.35765640,0.03590186
-5.41170585,0.64059278,0.09551048,0.00073214,0.28397420,0.00000000,0.35214726,0.03562073
-5.40570285,0.63941858,0.09795807,0.00075191,0.28011601,0.00000000,0.34753829,0.03544564
-5.39969985,0.64114955,0.10092960,0.00077945,0.27745281,0.00000000,0.34401859,0.03539494
-5.39369685,0.64606514,0.10447464,0.00081477,0.27609797,0.00000000,0.34176231,0.03548504
-5.38769385,0.65439122,0.10863102,0.00085781,0.27614590,0.00000000,0.34091991,0.03572937
-5.38169085,0.66628456,0.11342182,0.00090838,0.27766606,0.00000000,0.34160982,0.03613751
-5.37568784,0.68181913,0.11885290,0.00096616,0.28069756,0.00000000,0.34391102,0.03671433
-5.36968484,0.70097513,0.12491088,0.00103070,0.28524483,0.00000000,0.34785693,0.03745934
-5.36368184,0.72363162,0.13156190,0.00110140,0.29127456,0.00000000,0.35343109,0.03836624
-5.35767884,0.74956323,0.13875121,0.00117752,0.29871421,0.00000000,0.36056483,0.03942269
-5.35167584,0.77844145,0.14640357,0.00125816,0.30745234,0.00000000,0.36913727,0.04061034
-5.34567284,0.80984057,0.15442461,0.00134231,0.31734069,0.00000000,0.37897756,0.04190519
-5.33966983,0.84324833,0.16270294,0.00142885,0.32819818,0.00000000,0.38986939,0.04327808
-5.33366683,0.87808067,0.17111321,0.00151656,0.33981647,0.00000000,0.40155766,0.04469560
-5.32766383,0.91370015,0.17951966,0.00160418,0.35196698,0.00000000,0.41375687,0.04612109
-5.32166083,0.94943723,0.18778029,0.00169042,0.36440906,0.00000000,0.42616099,0.04751584
-5.31565783,0.98461314,0.19575131,0.00177402,0.37689885,0.00000000,0.43845419,0.04884043
-5.30965483,1.01856365,0.20329169,0.00185377,0.38919832,0.00000000,0.45032198,0.05005613
-5.30365183,1.05066212,0.21026763,0.00192856,0.40108427,0.00000000,0.46146233,0.05112623
-5.29764882,1.08034100,0.21655666,0.00199740,0.41235654,0.00000000,0.47159590,0.05201736
-5.29164582,1.10711062,0.22205126,0.00205945,0.42284521,0.00000000,0.48047532,0.05270068
-5.28564282,1.13057423,0.22666178,0.00211406,0.43241633,0.00000000,0.48789271,0.05315279
-5.27963982,1.15043882,0.23031858,0.00216076,0.44097592,0.00000000,0.49368536,0.05335654
-5.27363682,1.16652100,0.23297327,0.00219929,0.44847200,0.00000000,0.49773926,0.05330144
-5.26763382,1.17874799,0.23459900,0.00222957,0.45489463,0.00000000,0.49999037,0.05298395
-5.26163082,1.18715354,0.23518999,0.00225174,0.46027397,0.00000000,0.50042373,0.05240731
-5.25562781,1.19186937,0.23476009,0.00226606,0.46467636,0.00000000,0.49907050,0.05158126
-5.24962481,1.19311255,0.23334084,0.00227298,0.46819882,0.00000000,0.49600322,0.05052139
-5.24362181,1.19116977,0.23097887,0.00227305,0.47096219,0.00000000,0.49132960,0.04924839
-5.23761881,1.18637915,0.22773304,0.00226691,0.47310325,0.00000000,0.48518530,0.04778708
-5.23161581,1.17911099,0.22367133,0.00225524,0.47476627,0.00000000,0.47772611,0.04616534
-5.22561281,1.16974815,0.21886785,0.00223874,0.47609437,0.00000000,0.46911993,0.04441299
-5.21960980,1.15866724,0.21339997,0.00221810,0.47722127,0.00000000,0.45953906,0.04256072
-5.21360680,1.14622142,0.20734579,0.00219397,0.47826351,0.00000000,0.44915307,0.04063897
-5.20760380,1.13272571,0.20078205,0.00216693,0.47931385,0.00000000,0.43812269,0.03867702
-5.20160080,1.11844516,0.19378250,0.00213748,0.48043588,0.00000000,0.42659475,0.03670212
-5.19559780,1.10358646,0.18641683,0.00210600,0.48166013,0.00000000,0.41469855,0.03473885
-5.18959480,1.08829311,0.17875008,0.00207280,0.48298192,0.00000000,0.40254347,0.03280862
-5.18359180,1.07264411,0.17084244,0.00203807,0.48436082,0.00000000,0.39021803,0.03092930
-5.17758879,1.05665596,0.16274955,0.00200190,0.48572188,0.00000000,0.37779004,0.02911515
-5.17158579,1.04028779,0.15452292,0.00196430,0.48695844,0.00000000,0.36530791,0.02737678
-5.16558279,1.02344899,0.14621064,0.00192520,0.48793639,0.00000000,0.35280280,0.02572133
-5.15957979,1.00600884,0.13785808,0.00188448,0.48849967,0.00000000,0.34029136,0.02415276
-5.15357679,0.98780763,0.12950858,0.00184197,0.48847680,0.00000000,0.32777894,0.02267217
-5.14757379,0.96866866,0.12120404,0.00179749,0.48768805,0.00000000,0.31526295,0.02127829
-5.14157079,0.94841042,0.11298527,0.00175086,0.48595308,0.00000000,0.30273616,0.01996791
-5.13556778,0.92685849,0.10489225,0.00170192,0.48309857,0.00000000,0.29018991,0.01873634
-5.12956478,0.90385671,0.09696405,0.00165053,0.47896570,0.00000000,0.27761684,0.01757792
-5.12356178,0.87927708,0.08923864,0.00159660,0.47341708,0.00000000,0.26501333,0.01648641
-5.11755878,0.85302811,0.08175245,0.00154012,0.46634279,0.00000000,0.25238133,0.01545539
-5.11155578,0.82506132,0.07453986,0.00148112,0.45766550,0.00000000,0.23972971,0.01447859
-5.10555278,0.79537586,0.06763259,0.00141970,0.44734426,0.00000000,0.22707510,0.01355014
-5.09954977,0.76402091,0.06105913,0.00135605,0.43537696,0.00000000,0.21444224,0.01266477
-5.09354677,0.73109607,0.05484409,0.00129042,0.42180127,0.00000000,0.20186382,0.01181799
-5.08754377,0.69674980,0.04900783,0.00122311,0.40669421,0.00000000,0.18938002,0.01100612
-5.08154077,0.66117591,0.04356609,0.00115451,0.39017015,0.00000000,0.17703772,0.01022633
-5.07553777,0.62460856,0.03852983,0.00108503,0.37237760,0.00000000,0.16488946,0.00947662
-5.06953477,0.58731580,0.03390531,0.00101513,0.35349477,0.00000000,0.15299230,0.00875577
-5.06353177,0.54959218,0.02969429,0.00094531,0.33372423,0.00000000,0.14140652,0.00806325
-5.05752876,0.51175060,0.02589445,0.00087607,0.31328681,0.00000000,0.13019448,0.00739910
-5.05152576,0.47411398,0.02249996,0.00080791,0.29241513,0.00000000,0.11941936,0.00676382
-5.04552276,0.43700685,0.01950222,0.00074134,0.27134698,0.00000000,0.10914420,0.00615825
-5.03951976,0.40074738,0.01689064,0.00067684,0.25031877,0.00000000,0.09943096,0.00558345
-5.03351676,0.36564021,0.01465351,0.00061487,0.22955949,0.00000000,0.09033991,0.00504056
-5.02751376,0.33197006,0.01277894,0.00055586,0.20928523,0.00000000,0.08192913,0.00453074
-5.02151076,0.29999670,0.01125569,0.00050022,0.18969450,0.00000000,0.07425430,0.00405506
-5.01550775,0.26995103,0.01007407,0.00044831,0.17096453,0.00000000,0.06736867,0.00361445
-5.00950475,0.24203268,0.00922663,0.00040045,0.15324862,0.00000000,0.06132323,0.00320965
-5.00350175,0.21640880,0.00870888,0.00035697,0.13667450,0.00000000,0.05616701,0.00284115
-4.99749875,0.19321421,0.00851974,0.00031817,0.12134375,0.00000000,0.05194746,0.00250926
-4.99149575,0.17255260,0.00866194,0.00028433,0.10733217,0.00000000,0.04871090,0.00221404
-4.98549275,0.15449869,0.00914220,0.00025578,0.09469096,0.00000000,0.04650287,0.00195536
-4.97948974,0.13910104,0.00997127,0.00023284,0.08344866,0.00000000,0.04536842,0.00173293
-4.97348674,0.12638539,0.01116377,0.00021592,0.07361356,0.00000000,0.04535221,0.00154635
-4.96748374,0.11635810,0.01273779,0.00020548,0.06517648,0.00000000,0.04649840,0.00139514
-4.96148074,0.10900962,0.01471443,0.00020207,0.05811376,0.00000000,0.04885014,0.00127881
-4.95547774,0.10431773,0.01711704,0.00020636,0.05239024,0.00000000,0.05244894,0.00119686
-4.94947474,0.10225022,0.01997034,0.00021914,0.04796219,0.00000000,0.05733346,0.00114889
-4.94347174,0.10276718,0.02329943,0.00024136,0.04477993,0.00000000,0.06353818,0.00113459
-4.93746873,0.10582247,0.02712860,0.00027410,0.04279021,0.00000000,0.07109161,0.00115376
-4.93146573,0.11136460,0.03148005,0.00031864,0.04193811,0.00000000,0.08001433,0.00120633
-4.92546273,0.11933684,0.03637259,0.00037640,0.04216866,0.00000000,0.09031678,0.00129238
-4.91945973,0.12967672,0.04182024,0.00044894,0.04342791,0.00000000,0.10199696,0.00141211
-4.91345673,0.14231501,0.04783083,0.00053800,0.04566366,0.00000000,0.11503816,0.00156579
-4.90745373,0.15717418,0.05440475,0.00064540,0.04882582,0.00000000,0.12940674,0.00175378
-4.90145073,0.17416665,0.06153363,0.00077304,0.05286641,0.00000000,0.14505020,0.00197640
-4.89544772,0.19319284,0.06919931,0.00092283,0.05773933,0.00000000,0.16189553,0.00223394
-4.88944472,0.21413926,0.07737292,0.00109669,0.06339990,0.00000000,0.17984808,0.00252654
-4.88344172,0.23687679,0.08601422,0.00129638,0.06980426,0.00000000,0.19879090,0.00285413
-4.87743872,0.26125922,0.09507122,0.00152352,0.07690868,0.00000000,0.21858479,0.00321636
-4.87143572,0.28712229,0.10448011,0.00177945,0.08466891,0.00000000,0.23906897,0.00361249
-4.86543272,0.31428328,0.11416558,0.00206516,0.09303949,0.00000000,0.26006253,0.00404133
-4.85942971,0.34254129,0.12404142,0.00238119,0.10197323,0.00000000,0.28136658,0.00450117
-4.85342671,0.37167819,0.13401163,0.00272759,0.11142081,0.00000000,0.30276714,0.00498974
-4.84742371,0.40146047,0.14397180,0.00310376,0.12133053,0.00000000,0.32403868,0.00550412
-4.84142071,0.43164180,0.15381095,0.00350850,0.13164839,0.00000000,0.34494833,0.00604078
-4.83541771,0.46196653,0.16341369,0.00393985,0.14231832,0.00000000,0.36526054,0.00659553
-4.82941471,0.49217396,0.17266268,0.00439516,0.15328284,0.00000000,0.38474222,0.00716360
-4.82341171,0.52200330,0.18144137,0.00487105,0.16448385,0.00000000,0.40316815,0.00773966
-4.81740870,0.55119949,0.18963695,0.00536345,0.17586392,0.00000000,0.42032647,0.00831794
-4.81140570,0.57951935,0.19714336,0.00586766,0.18736772,0.00000000,0.43602429,0.00889233
-4.80540270,0.60673835,0.20386437,0.00637845,0.19894381,0.00000000,0.45009301,0.00945652
-4.79939970,0.63265735,0.20971654,0.00689018,0.21054659,0.00000000,0.46239331,0.01000421
-4.79339670,0.65710945,0.21463202,0.00739697,0.22213837,0.00000000,0.47281964,0.01052924
-4.78739370,0.67996636,0.21856098,0.00789283,0.23369144,0.00000000,0.48130398,0.01102582
-4.78139070,0.70114412,0.22147367,0.00837187,0.24519006,0.00000000,0.48781869,0.01148873
-4.77538769,0.72060783,0.22336189,0.00882849,0.25663209,0.00000000,0.49237834,0.01191348
-4.76938469,0.73837486,0.22423986,0.00925755,0.26803030,0.00000000,0.49504038,0.01229651
-4.76338169,0.75451638,0.22414436,0.00965457,0.27941295,0.00000000,0.49590440,0.01263528
-4.75737869,0.76915687,0.22313412,0.01001587,0.29082364,0.00000000,0.49511010,0.01292846
-4.75137569,0.78247118,0.22128839,0.01033867,0.30232023,0.00000000,0.49283378,0.01317588
-4.74537269,0.79467926,0.21870473,0.01062124,0.31397280,0.00000000,0.48928345,0.01337864
-4.73936968,0.80603824,0.21549605,0.01086285,0.32586039,0.00000000,0.48469259,0.01353898
-4.73336668,0.81683214,0.21178699,0.01106384,0.33806684,0.00000000,0.47931270,0.01366020
-4.72736368,0.82735935,0.20770974,0.01122552,0.35067547,0.00000000,0.47340491,0.01374652
-4.72136068,0.83791829,0.20339951,0.01135007,0.36376305,0.00000000,0.46723086,0.01380284
-4.71535768,0.84879177,0.19898967,0.01144040,0.37739305,0.00000000,0.46104317,0.01383454
-4.70935468,0.86023078,0.19460698,0.01149997,0.39160875,0.00000000,0.45507593,0.01384713
-4.70335168,0.87243844,0.19036690,0.01153258,0.40642623,0.00000000,0.44953559,0.01384605
-4.69734867,0.88555492,0.18636941,0.01154213,0.42182798,0.00000000,0.44459260,0.01383632
-4.69134567,0.89964436,0.18269531,0.01153243,0.43775737,0.00000000,0.44037434,0.01382227
-4.68534267,0.91468441,0.17940332,0.01150694,0.45411448,0.00000000,0.43695960,0.01380735
-4.67933967,0.93055937,0.17652815,0.01146863,0.47075360,0.00000000,0.43437495,0.01379388
-4.67333667,0.94705735,0.17407948,0.01141976,0.48748283,0.00000000,0.43259325,0.01378294
-4.66733367,0.96387199,0.17204214,0.01136184,0.50406590,0.00000000,0.43153452,0.01377430
-4.66133067,0.98060897,0.17037723,0.01129550,0.52022643,0.00000000,0.43106900,0.01376639
-4.65532766,0.99679710,0.16902439,0.01122052,0.53565443,0.00000000,0.43102255,0.01375642
-4.64932466,1.01190382,0.16790488,0.01113586,0.55001518,0.00000000,0.43118405,0.01374046
-4.64332166,1.02535449,0.16692558,0.01103977,0.56295980,0.00000000,0.43131455,0.01371370
-4.63731866,1.03655457,0.16598341,0.01092991,0.57413747,0.00000000,0.43115776,0.01367065
-4.63131566,1.04491389,0.16497030,0.01080351,0.58320848,0.00000000,0.43045137,0.01360549
-4.62531266,1.04987161,0.16377818,0.01065764,0.58985772,0.00000000,0.42893881,0.01351231
-4.61930965,1.05092097,0.16230392,0.01048935,0.59380781,0.00000000,0.42638070,0.01338550
-4.61330665,1.04763234,0.16045402,0.01029595,0.59483129,0.00000000,0.42256570,0.01322002
-4.60730365,1.03967370,0.15814868,0.01007516,0.59276139,0.00000000,0.41732010,0.01301171
-4.60130065,1.02682747,0.15532524,0.00982534,0.58750055,0.00000000,0.41051589,0.01275748
-4.59529765,1.00900290,0.15194083,0.00954564,0.57902667,0.00000000,0.40207684,0.01245558
-4.58929465,0.98624357,0.14797408,0.00923606,0.56739650,0.00000000,0.39198249,0.01210563
-4.58329165,0.95872979,0.14342590,0.00889759,0.55274619,0.00000000,0.38027002,0.01170878
-4.57728864,0.92677585,0.13831942,0.00853220,0.53528905,0.00000000,0.36703386,0.01126766
-4.57128564,0.89082250,0.13269897,0.00814281,0.51531060,0.00000000,0.35242333,0.01078631
-4.56528264,0.85142526,0.12662849,0.00773327,0.49316137,0.00000000,0.33663849,0.01027009
-4.55927964,0.80923922,0.12018915,0.00730820,0.46924775,0.00000000,0.31992465,0.00972548
-4.55327664,0.76500128,0.11347672,0.00687294,0.44402143,0.00000000,0.30256564,0.00915993
-4.54727364,0.71951086,0.10659852,0.00643334,0.41796804,0.00000000,0.28487655,0.00858157
-4.54127064,0.67360982,0.09967039,0.00599563,0.39159543,0.00000000,0.26719619,0.00799902
-4.53526763,0.62816277,0.09281361,0.00556627,0.36542213,0.00000000,0.24987952,0.00742113
-4.52926463,0.58403836,0.08615209,0.00515178,0.33996647,0.00000000,0.23329062,0.00685677
-4.52326163,0.54209223,0.07980982,0.00475861,0.31573662,0.00000000,0.21779622,0.00631460
-4.51725863,0.50315203,0.07390871,0.00439300,0.29322184,0.00000000,0.20375995,0.00580293
-4.51125563,0.46800474,0.06856683,0.00406086,0.27288505,0.00000000,0.19153750,0.00532951
-4.50525263,0.43738626,0.06389703,0.00376768,0.25515665,0.00000000,0.18147254,0.00490148
-4.49924962,0.41197308,0.06000599,0.00351851,0.24042959,0.00000000,0.17389323,0.00452524
-4.49324662,0.39237580,0.05699355,0.00331780,0.22905540,0.00000000,0.16910930,0.00420640
-4.48724362,0.37913386,0.05495226,0.00316947,0.22134095,0.00000000,0.16740937,0.00394976
-4.48124062,0.37271116,0.05396709,0.00307678,0.21754572,0.00000000,0.16905816,0.00375925
-4.47523762,0.37349192,0.05411512,0.00304237,0.21787924,0.00000000,0.17429363,0.00363800
-4.46923462,0.38177649,0.05546518,0.00306820,0.22249847,0.00000000,0.18332350,0.00358825
-4.46323162,0.39777653,0.05807734,0.00315555,0.23150494,0.00000000,0.19632121,0.00361142
-4.45722861,0.42160966,0.06200209,0.00330495,0.24494168,0.00000000,0.21342119,0.00370808
-4.45122561,0.45329320,0.06727931,0.00351617,0.26278969,0.00000000,0.23471340,0.00387793
-4.44522261,0.49273745,0.07393685,0.00378821,0.28496439,0.00000000,0.26023722,0.00411982
-4.43921961,0.53973863,0.08198890,0.00411922,0.31131197,0.00000000,0.28997503,0.00443167
-4.43321661,0.59397219,0.09143408,0.00450645,0.34160626,0.00000000,0.32384563,0.00481050
-4.42721361,0.65498687,0.10225332,0.00494628,0.37554615,0.00000000,0.36169793,0.00525236
-4.42121061,0.72220044,0.11440782,0.00543414,0.41275437,0.00000000,0.40330542,0.00575233
-4.41520760,0.79489787,0.12783696,0.00596454,0.45277776,0.00000000,0.44836174,0.00630451
-4.40920460,0.87223254,0.14245649,0.00653107,0.49508956,0.00000000,0.49647800,0.00690200
-4.40320160,0.95323125,0.15815716,0.00712641,0.53909409,0.00000000,0.54718223,0.00753697
-4.39719860,1.03680356,0.17480379,0.00774247,0.58413404,0.00000000,0.59992127,0.00820066
-4.39119560,1.12175563,0.19223513,0.00837042,0.62950032,0.00000000,0.65406555,0.00888352
-4.38519260,1.20680884,0.21026441,0.00900085,0.67444476,0.00000000,0.70891684,0.00957530
-4.37918959,1.29062277,0.22868091,0.00962394,0.71819508,0.00000000,0.76371896,0.01026522
-4.37318659,1.37182230,0.24725237,0.01022961,0.75997203,0.00000000,0.81767148,0.01094213
-4.36718359,1.44902788,0.26572847,0.01080779,0.79900802,0.00000000,0.86994590,0.01159477
-4.36118059,1.52088816,0.28384507,0.01134856,0.83456670,0.00000000,0.91970415,0.01221195
-4.35517759,1.58611379,0.30132948,0.01184249,0.86596262,0.00000000,0.96611852,0.01278284
-4.34917459,1.64351101,0.31790628,0.01228078,0.89258025,0.00000000,1.00839257,0.01329724
-4.34317159,1.69201378,0.33330376,0.01265553,0.91389148,0.00000000,1.04578214,0.01374578
-4.33716858,1.73071308,0.34726058,0.01295992,0.92947088,0.00000000,1.07761563,0.01412021
-4.33116558,1.75888204,0.35953263,0.01318843,0.93900796,0.00000000,1.10331280,0.01441358
-4.32516258,1.77599599,0.36989959,0.01333693,0.94231588,0.00000000,1.12240119,0.01462043
-4.31915958,1.78174632,0.37817113,0.01340281,0.93933623,0.00000000,1.13452965,0.01473696
-4.31315658,1.77604773,0.38419235,0.01338505,0.93013960,0.00000000,1.13947817,0.01476106
-4.30715358,1.75903854,0.38784837,0.01328420,0.91492197,0.00000000,1.13716390,0.01469244
