energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.92196098,1.18608713,-1.49689356,0.00317927,-0.00819105,0.17304170,-0.21558776,0.91925851,-1.00717673,0.18034965,-0.20758508,0.02205122,-0.02815304,0.32053097,-0.46146825,0.19308739,-0.27499335,0.14013162,-0.15467665
-5.91595798,1.12153758,-1.51621795,0.00286553,-0.00804427,0.16390805,-0.22033722,0.87526486,-1.02784735,0.16996240,-0.21053629,0.02050086,-0.02839997,0.30185622,-0.46338962,0.18059290,-0.27439247,0.13359721,-0.15786475
-5.90995498,1.05598012,-1.53116348,0.00256688,-0.00787071,0.15443620,-0.22432965,0.82939389,-1.04594250,0.15943078,-0.21273489,0.01894734,-0.02852759,0.28324092,-0.46406799,0.16801468,-0.27314509,0.12691534,-0.16068442
-5.90395198,0.99021663,-1.54101839,0.00228524,-0.00766910,0.14475671,-0.22743693,0.78228035,-1.06091020,0.14888446,-0.21408790,0.01740764,-0.02852426,0.26488106,-0.46335353,0.15548334,-0.27116170,0.12017659,-0.16303567
-5.89794897,0.92500182,-1.54517754,0.00202205,-0.00743921,0.13499689,-0.22954891,0.73454975,-1.07223240,0.13844474,-0.21452077,0.01589741,-0.02838171,0.24695414,-0.46112290,0.14312237,-0.26836567,0.11346613,-0.16483072
-5.89194597,0.86102557,-1.54315739,0.00177824,-0.00718178,0.12527754,-0.23057636,0.68680128,-1.07944286,0.12822184,-0.21397908,0.01443074,-0.02809515,0.22961577,-0.45728255,0.13104585,-0.26469605,0.10686143,-0.16599570
-5.88594297,0.79889856,-1.53460787,0.00155433,-0.00689844,0.11571002,-0.23045326,0.63959247,-1.08214397,0.11831286,-0.21242964,0.01301993,-0.02766334,0.21299708,-0.45177133,0.11935637,-0.26010995,0.10043039,-0.16647199
-5.87993997,0.73914143,-1.51932042,0.00135042,-0.00659159,0.10639398,-0.22913858,0.59342617,-1.08002169,0.10880025,-0.20986101,0.01167535,-0.02708846,0.19720322,-0.44456217,0.10814354,-0.25458444,0.09422992,-0.16621718
-5.87393697,0.68217795,-1.49723202,0.00116626,-0.00626429,0.09741554,-0.22661718,0.54874038,-1.07285778,0.09975086,-0.20628342,0.01040537,-0.02637600,0.18231269,-0.43566273,0.09748293,-0.24811786,0.08830512,-0.16520555
-5.86793397,0.62833213,-1.46842500,0.00100130,-0.00592014,0.08884610,-0.22289997,0.50590124,-1.06053874,0.09121564,-0.20172799,0.00921636,-0.02553446,0.16837776,-0.42511516,0.08743550,-0.24073036,0.08268898,-0.16342814
-5.86193097,0.57782912,-1.43312240,0.00085474,-0.00556309,0.08074185,-0.21802328,0.46519922,-1.04306105,0.08322986,-0.19624547,0.00811270,-0.02457502,0.15542571,-0.41299472,0.07804762,-0.23246374,0.07740250,-0.16089237
-5.85592796,0.53079988,-1.39167938,0.00072562,-0.00519731,0.07314372,-0.21204743,0.42684866,-1.02053227,0.07581394,-0.18990433,0.00709694,-0.02351112,0.14346093,-0.39940751,0.06935154,-0.22338055,0.07245548,-0.15762118
-5.84992496,0.48728886,-1.34457074,0.00061284,-0.00482709,0.06607800,-0.20505455,0.39099025,-0.99316821,0.06897461,-0.18278847,0.00616993,-0.02235803,0.13246778,-0.38448723,0.06136632,-0.21356244,0.06784754,-0.15365186
-5.84392196,0.44726449,-1.29237533,0.00051523,-0.00445663,0.05955738,-0.19714584,0.35769631,-0.96128617,0.06270657,-0.17499452,0.00533098,-0.02113234,0.12241393,-0.36839132,0.05409917,-0.20310784,0.06356957,-0.14903447
-5.83791896,0.41063166,-1.23575784,0.00043161,-0.00409000,0.05358235,-0.18843822,0.32697828,-0.92529469,0.05699431,-0.16662885,0.00457812,-0.01985145,0.11325420,-0.35129646,0.04754724,-0.19212916,0.05960546,-0.14383006
-5.83191596,0.37724561,-1.17544883,0.00036080,-0.00373097,0.04814295,-0.17906071,0.29879598,-0.88568039,0.05181426,-0.15780454,0.00390827,-0.01853311,0.10493459,-0.33339369,0.04169952,-0.18074956,0.05593389,-0.13810862
-5.82591296,0.34692653,-1.11222386,0.00030169,-0.00338298,0.04322063,-0.16915052,0.27306806,-0.84299255,0.04713687,-0.14863820,0.00331749,-0.01719490,0.09739642,-0.31488343,0.03653911,-0.16909949,0.05253030,-0.13194699
-5.81990995,0.31947431,-1.04688253,0.00025328,-0.00304905,0.03879027,-0.15884915,0.24968310,-0.79782621,0.04292879,-0.13924697,0.00280124,-0.01585382,0.09058042,-0.29597045,0.03204554,-0.15731311,0.04936870,-0.12542666
-5.81390695,0.29468272,-0.98022821,0.00021468,-0.00273175,0.03482215,-0.14829848,0.22851070,-0.75080462,0.03915493,-0.12974566,0.00235457,-0.01452589,0.08443060,-0.27685921,0.02819714,-0.14552487,0.04642352,-0.11863169
-5.80790395,0.27235266,-0.91304930,0.00018514,-0.00243317,0.03128387,-0.13763726,0.20941230,-0.70256183,0.03578038,-0.12024425,0.00197232,-0.01322585,0.07889778,-0.25774945,0.02497346,-0.13386632,0.04367115,-0.11164668
-5.80190095,0.25230397,-0.84610253,0.00016412,-0.00215496,0.02814208,-0.12699783,0.19225111,-0.65372617,0.03277213,-0.11084565,0.00164933,-0.01196685,0.07394272,-0.23883253,0.02235758,-0.12246329,0.04109132,-0.10455495
-5.79589795,0.23438552,-0.78009894,0.00015122,-0.00189829,0.02536404,-0.11650338,0.17690091,-0.60490526,0.03010048,-0.10164398,0.00138060,-0.01076035,0.06953877,-0.22028828,0.02033827,-0.11143355,0.03866819,-0.09743695
-5.78989495,0.21848340,-0.71569275,0.00014627,-0.00166394,0.02291892,-0.10626574,0.16325347,-0.55667310,0.02774024,-0.09272319,0.00116145,-0.00961592,0.06567397,-0.20228272,0.01891200,-0.10088518,0.03639119,-0.09036892
-5.78389195,0.20452710,-0.65347341,0.00014929,-0.00145230,0.02077887,-0.09638372,0.15122451,-0.50955956,0.02567164,-0.08415624,0.00098759,-0.00854127,0.06235257,-0.18496651,0.01808470,-0.09091539,0.03425546,-0.08342182
-5.77788894,0.19249357,-0.59396075,0.00016055,-0.00126349,0.01891975,-0.08694208,0.14075800,-0.46404264,0.02388091,-0.07600463,0.00085527,-0.00754225,0.05959600,-0.16847418,0.01787324,-0.08161013,0.03226216,-0.07666058
-5.77188594,0.18240938,-0.53760321,0.00018051,-0.00109735,0.01732169,-0.07801107,0.13182888,-0.42054333,0.02236064,-0.06831842,0.00076131,-0.00662295,0.05744331,-0.15292410,0.01830660,-0.07304429,0.03041836,-0.07014361
-5.76588294,0.17435083,-0.48477891,0.00020986,-0.00095357,0.01596934,-0.06964647,0.12444427,-0.37942328,0.02110985,-0.06113654,0.00070314,-0.00578581,0.05595095,-0.13841913,0.01942664,-0.06528239,0.02873682,-0.06392259
-5.75987994,0.16844239,-0.43579904,0.00024951,-0.00083172,0.01485191,-0.06189020,0.11864325,-0.34098491,0.02013382,-0.05448750,0.00067886,-0.00503183,0.05519213,-0.12504784,0.02128844,-0.05837988,0.02723545,-0.05804251
-5.75387694,0.16485336,-0.39091333,0.00030056,-0.00073132,0.01396301,-0.05477119,0.11449521,-0.30547358,0.01944374,-0.04839031,0.00068721,-0.00436077,0.05525555,-0.11288612,0.02396021,-0.05238470,0.02593668,-0.05254187
-5.74787394,0.16379306,-0.35031701,0.00036432,-0.00065194,0.01330032,-0.04830666,0.11209712,-0.27308173,0.01905614,-0.04285555,0.00072755,-0.00377133,0.05624371,-0.10199915,0.02752263,-0.04733914,0.02486668,-0.04745312
-5.74187094,0.16550456,-0.31415866,0.00044225,-0.00059318,0.01286511,-0.04250362,0.11156965,-0.24395420,0.01899214,-0.03788662,0.00079983,-0.00326145,0.05827064,-0.09244350,0.03206765,-0.04328186,0.02405441,-0.04280313
-5.73586793,0.17025712,-0.28254857,0.00053594,-0.00055478,0.01266166,-0.03736041,0.11305230,-0.21819452,0.01927664,-0.03348102,0.00090455,-0.00282845,0.06145914,-0.08426929,0.03769667,-0.04024977,0.02353067,-0.03861385
-5.72986493,0.17833746,-0.25556694,0.00064708,-0.00053663,0.01269657,-0.03286835,0.11669774,-0.19587156,0.01993725,-0.02963155,0.00104268,-0.00246929,0.06593761,-0.07752216,0.04451805,-0.03827988,0.02332705,-0.03490288
-5.72386193,0.19003994,-0.23327155,0.00077739,-0.00053877,0.01297802,-0.02901332,0.12266538,-0.17702619,0.02100321,-0.02632758,0.00121558,-0.00218078,0.07183629,-0.07224501,0.05264401,-0.03741072,0.02347485,-0.03168410
-5.71785893,0.20565573,-0.21570438,0.00092859,-0.00056144,0.01351499,-0.02577722,0.13111436,-0.16167740,0.02250421,-0.02355606,0.00142494,-0.00195965,0.07928317,-0.06847938,0.06218681,-0.03768346,0.02400401,-0.02896826
-5.71185593,0.22546130,-0.20289696,0.00110231,-0.00060504,0.01431645,-0.02313928,0.14219596,-0.14982775,0.02446904,-0.02130250,0.00167266,-0.00180279,0.08839940,-0.06626631,0.07325443,-0.03914242,0.02494197,-0.02676346
-5.70585293,0.24970620,-0.19487391,0.00130003,-0.00067013,0.01539058,-0.02107711,0.15604582,-0.14146761,0.02692433,-0.01955169,0.00196078,-0.00170726,0.09929450,-0.06564666,0.08594560,-0.04183505,0.02631262,-0.02507548
-5.69984992,0.27860060,-0.19165486,0.00152297,-0.00075741,0.01674398,-0.01956755,0.17277579,-0.13657818,0.02989319,-0.01828829,0.00229139,-0.00167040,0.11206120,-0.06666080,0.10034447,-0.04581122,0.02813521,-0.02390805
-5.69384692,0.31230283,-0.19325429,0.00177206,-0.00086763,0.01838098,-0.01858722,0.19246603,-0.13513315,0.03339383,-0.01749722,0.00266652,-0.00168986,0.12677038,-0.06934767,0.11651503,-0.05112190,0.03042340,-0.02326294
-5.68784392,0.35090729,-0.19967957,0.00204780,-0.00100158,0.02030303,-0.01811291,0.21515729,-0.13709879,0.03743835,-0.01716379,0.00308813,-0.00176357,0.14346592,-0.07374320,0.13449539,-0.05781711,0.03318426,-0.02313986
-5.68184092,0.39443331,-0.21092721,0.00235022,-0.00116002,0.02250813,-0.01812155,0.24084382,-0.14243277,0.04203157,-0.01727374,0.00355800,-0.00188973,0.16216000,-0.07987822,0.15429229,-0.06594341,0.03641753,-0.02353628
-5.67583792,0.44281546,-0.22697755,0.00267877,-0.00134355,0.02499050,-0.01859020,0.26946723,-0.15108171,0.04716999,-0.01781308,0.00407777,-0.00206676,0.18282886,-0.08777580,0.17587597,-0.07554073,0.04011485,-0.02444705
-5.66983492,0.49589575,-0.24778829,0.00303228,-0.00155260,0.02774036,-0.01949563,0.30091154,-0.16297767,0.05284111,-0.01876781,0.00464885,-0.00229326,0.20540932,-0.09744825,0.19917581,-0.08663899,0.04425935,-0.02586400
-5.66383192,0.55341855,-0.27328717,0.00340890,-0.00178731,0.03074393,-0.02081397,0.33499996,-0.17803394,0.05902291,-0.02012356,0.00527255,-0.00256790,0.22979637,-0.10889397,0.22407688,-0.09925441,0.04882528,-0.02777532
-5.65782891,0.61502847,-0.30336443,0.00380606,-0.00204744,0.03398361,-0.02252015,0.37149346,-0.19614040,0.06568377,-0.02186516,0.00595008,-0.00288937,0.25584198,-0.12209420,0.25041780,-0.11338576,0.05377804,-0.03016505
-5.65182591,0.68027189,-0.33786550,0.00422049,-0.00233232,0.03743846,-0.02458738,0.41009170,-0.21715890,0.07278273,-0.02397620,0.00668265,-0.00325633,0.28335544,-0.13700999,0.27799011,-0.12901091,0.05907438,-0.03301254
-5.64582291,0.74860240,-0.37658452,0.00464820,-0.00264076,0.04108486,-0.02698666,0.45043631,-0.24091906,0.08027028,-0.02643867,0.00747164,-0.00366736,0.31210526,-0.15357958,0.30653932,-0.14608367,0.06466302,-0.03629186
-5.63981991,0.81939024,-0.41925932,0.00508454,-0.00297098,0.04489740,-0.02968640,0.49211671,-0.26721479,0.08808949,-0.02923263,0.00831870,-0.00412095,0.34182281,-0.17171641,0.33576782,-0.16453126,0.07048544,-0.03997152
-5.63381691,0.89193590,-0.46556833,0.00552430,-0.00332063,0.04885004,-0.03265215,0.53467856,-0.29580212,0.09617769,-0.03233599,0.00922592,-0.00461547,0.37220769,-0.19130790,0.36533967,-0.18425263,0.07647716,-0.04401421
-5.62781391,0.96548754,-0.51512996,0.00596175,-0.00368672,0.05291736,-0.03584662,0.57763449,-0.32639852,0.10446856,-0.03572451,0.01019604,-0.00514927,0.40293475,-0.21221531,0.39488729,-0.20511775,0.08256919,-0.04837677
-5.62181091,1.03926172,-0.56750478,0.00639084,-0.00406563,0.05707600,-0.03922982,0.62047714,-0.35868402,0.11289457,-0.03937187,0.01123255,-0.00572076,0.43366258,-0.23427467,0.42401986,-0.22696796,0.08868975,-0.05301047
-5.61580790,1.11246688,-0.62220065,0.00680530,-0.00445318,0.06130612,-0.04275953,0.66269374,-0.39230436,0.12138975,-0.04324999,0.01233988,-0.00632848,0.46404316,-0.25729897,0.45233319,-0.24961763,0.09476629,-0.05786153
-5.60980490,1.18432857,-0.67868106,0.00719882,-0.00484467,0.06559283,-0.04639205,0.70378202,-0.42687618,0.12989259,-0.04732951,0.01352342,-0.00697132,0.49373239,-0.28108156,0.47942083,-0.27285697,0.10072751,-0.06287186
-5.60380190,1.25411532,-0.73637629,0.00756526,-0.00523493,0.06992756,-0.05008312,0.74326654,-0.46199426,0.13834905,-0.05158044,0.01478963,-0.00764864,0.52240098,-0.30540069,0.50488588,-0.29645601,0.10650554,-0.06798020
-5.59779890,1.32116406,-0.79469727,0.00789881,-0.00561851,0.07430916,-0.05378917,0.78071488,-0.49724057,0.14671543,-0.05597293,0.01614593,-0.00836056,0.54974530,-0.33002509,0.52835319,-0.32016972,0.11203799,-0.07312342
-5.59179590,1.38490378,-0.85305151,0.00819420,-0.00598972,0.07874476,-0.05746867,0.81575279,-0.53219487,0.15496101,-0.06047816,0.01760056,-0.00910810,0.57549760,-0.35472040,0.54948125,-0.34374392,0.11726991,-0.07823803
-5.58579290,1.44487614,-0.91086052,0.00844691,-0.00634286,0.08325028,-0.06108363,0.84807766,-0.56644645,0.16307030,-0.06506929,0.01916242,-0.00989340,0.59943512,-0.37925609,0.56797353,-0.36692188,0.12215549,-0.08326191
-5.57978989,1.50075202,-0.96757770,0.00865328,-0.00667232,0.08785038,-0.06460116,0.87746948,-0.59960640,0.17104467,-0.06972236,0.02084061,-0.01071995,0.62138771,-0.40341258,0.58358841,-0.38945127,0.12665945,-0.08813604
-5.57378689,1.55234291,-1.02270606,0.00881072,-0.00697280,0.09257808,-0.06799495,0.90379872,-0.63131997,0.17890337,-0.07441715,0.02264410,-0.01159269,0.64124344,-0.42698825,0.59614762,-0.41109108,0.13075798,-0.09280629
-5.56778389,1.59960658,-1.07581458,0.00891780,-0.00723942,0.09747371,-0.07124661,0.92703072,-0.66127824,0.18668369,-0.07913788,0.02458114,-0.01251811,0.65895191,-0.44980582,0.60554252,-0.43161830,0.13443931,-0.09722505
-5.56178089,1.64264642,-1.12655230,0.00897439,-0.00746792,0.10258342,-0.07434684,0.94722613,-0.68922860,0.19444032,-0.08387372,0.02665862,-0.01350427,0.67452518,-0.47171793,0.61173812,-0.45083392,0.13770368,-0.10135275
-5.55577789,1.68170452,-1.17465944,0.00898165,-0.00765477,0.10795714,-0.07729622,0.96453752,-0.71498334,0.20224379,-0.08861907,0.02888151,-0.01456070,0.68803617,-0.49261138,0.61477452,-0.46856804,0.14056293,-0.10515907
-5.54977489,1.71714865,-1.21997455,0.00894213,-0.00779735,0.11364617,-0.08010561,0.97920200,-0.73842588,0.21017805,-0.09337348,0.03125208,-0.01569824,0.69961461,-0.51240990,0.61476589,-0.48468377,0.14303954,-0.10862383
-5.54377189,1.74945378,-1.26243744,0.00885969,-0.00789397,0.11970036,-0.08279610,0.99153048,-0.75951426,0.21833726,-0.09814140,0.03376931,-0.01692873,0.70944081,-0.53107524,0.61189688,-0.49907979,0.14516530,-0.11173746
-5.53776888,1.77917902,-1.30208731,0.00873948,-0.00794400,0.12616504,-0.08539851,1.00189380,-0.77828151,0.22682190,-0.10293145,0.03642824,-0.01826462,0.71773750,-0.54860637,0.60641674,-0.51169152,0.14697957,-0.11450108
-5.53176588,1.80694119,-1.33905634,0.00858785,-0.00794791,0.13307799,-0.08795227,1.01070659,-0.79483297,0.23573428,-0.10775552,0.03921953,-0.01971844,0.72476029,-0.56503700,0.59863144,-0.52249077,0.14852735,-0.11692608
-5.52576288,1.83338623,-1.37355875,0.00841220,-0.00790724,0.14046627,-0.09050393,1.01840959,-0.80934036,0.24517376,-0.11262758,0.04212902,-0.02130223,0.73078711,-0.58043137,0.58889412,-0.53148406,0.14985716,-0.11903335
-5.51975988,1.85916005,-1.40587589,0.00822087,-0.00782461,0.14834344,-0.09310509,1.02545131,-0.82203311,0.25523173,-0.11756228,0.04513763,-0.02302684,0.73610725,-0.59487860,0.57759435,-0.53870970,0.15101885,-0.12085201
-5.51375688,1.88488012,-1.43633830,0.00802290,-0.00770368,0.15670706,-0.09581006,1.03226996,-0.83318712,0.26598677,-0.12257345,0.04822129,-0.02490121,0.74101049,-0.60848596,0.56514654,-0.54423394,0.15206150,-0.12241785
-5.50775388,1.91110924,-1.46530538,0.00782786,-0.00754907,0.16553674,-0.09867315,1.03927637,-0.84311157,0.27749996,-0.12767259,0.05135125,-0.02693165,0.74577681,-0.62137139,0.55197810,-0.54814630,0.15303151,-0.12377151
-5.50175088,1.93833259,-1.49314407,0.00764560,-0.00736625,0.17479283,-0.10174583,1.04683893,-0.85213440,0.28981075,-0.13286737,0.05449448,-0.02912108,0.75066718,-0.63365572,0.53851771,-0.55055465,0.15397085,-0.12495649
-5.49574787,1.96693910,-1.52020758,0.00748604,-0.00716146,0.18441586,-0.10507383,1.05527085,-0.86058720,0.30293355,-0.13816037,0.05761440,-0.03146842,0.75591556,-0.64545513,0.52518406,-0.55158006,0.15491571,-0.12601702
-5.48974487,1.99720766,-1.54681529,0.00735890,-0.00694158,0.19432677,-0.10869440,1.06482045,-0.86879020,0.31685510,-0.14354800,0.06067178,-0.03396799,0.76172262,-0.65687418,0.51237546,-0.55135200,0.15589548,-0.12699607
-5.48374187,2.02929869,-1.57323513,0.00727341,-0.00671398,0.20442802,-0.11263372,1.07566466,-0.87703815,0.33153283,-0.14901981,0.06362573,-0.03660909,0.76825097,-0.66799991,0.50046051,-0.55000398,0.15693206,-0.12793344
-5.47773887,2.06325083,-1.59966928,0.00723812,-0.00648644,0.21460551,-0.11690484,1.08790576,-0.88558771,0.34689433,-0.15455817,0.06643496,-0.03937577,0.77562214,-0.67889733,0.48977005,-0.54766985,0.15803962,-0.12886405
-5.47173587,2.09898265,-1.62624391,0.00726057,-0.00626695,0.22473123,-0.12150602,1.10157130,-0.89464711,0.36283778,-0.16013839,0.06905897,-0.04224676,0.78391502,-0.68960654,0.48059044,-0.54448106,0.15922459,-0.12981660
-5.46573287,2.13629880,-1.65300372,0.00734713,-0.00606361,0.23466663,-0.12641974,1.11661684,-0.90436837,0.37923361,-0.16572928,0.07145938,-0.04519565,0.79316567,-0.70014170,0.47315826,-0.54056474,0.16048604,-0.13081259
-5.45972986,2.17489975,-1.67991132,0.00750269,-0.00588451,0.24426658,-0.13161236,1.13293117,-0.91484257,0.39592705,-0.17129418,0.07360112,-0.04819126,0.80336818,-0.71049173,0.46765634,-0.53604279,0.16181619,-0.13186571
-5.45372686,2.21439438,-1.70685144,0.00773051,-0.00573755,0.25338363,-0.13703460,1.15034333,-0.92609830,0.41274170,-0.17679235,0.07545352,-0.05119826,0.81447630,-0.72062286,0.46421119,-0.53103172,0.16320116,-0.13298169
-5.44772386,2.25431442,-1.73363980,0.00803203,-0.00563033,0.26187264,-0.14262265,1.16863105,-0.93810335,0.42948384,-0.18218069,0.07699133,-0.05417800,0.82640563,-0.73048267,0.46289154,-0.52564329,0.16462172,-0.13415859
-5.44172086,2.29412990,-1.76003583,0.00840675,-0.00556999,0.26959533,-0.14830000,1.18752984,-0.95076937,0.44594744,-0.18741576,0.07819540,-0.05708952,0.83903606,-0.74000539,0.46370812,-0.51998560,0.16605415,-0.13538741
-5.43571786,2.33326481,-1.78575859,0.00885211,-0.00556311,0.27642481,-0.15398000,1.20674235,-0.96395942,0.46191963,-0.19245586,0.07905321,-0.05989068,0.85221436,-0.74911810,0.46661448,-0.51416451,0.16747096,-0.13665307
-5.42971486,2.37111245,-1.81050471,0.00936346,-0.00561551,0.28224974,-0.15956878,1.22594751,-0.97749770,0.47718647,-0.19726317,0.07955912,-0.06253939,0.86575668,-0.75774736,0.47150880,-0.50828506,0.16884165,-0.13793566
-5.42371186,2.40704986,-1.83396748,0.00993410,-0.00573213,0.28697813,-0.16496871,1.24480905,-0.99118108,0.49153891,-0.20180581,0.07971436,-0.06499496,0.87945121,-0.76582584,0.47823669,-0.50245282,0.17013335,-0.13921183
-5.41770885,2.44045131,-1.85585565,0.01055535,-0.00591688,0.29054044,-0.17008202,1.26298338,-1.00479170,0.50477868,-0.20605966,0.07952673,-0.06721930,0.89306075,-0.77329849,0.48659497,-0.49677472,0.17131128,-0.14045632
-5.41170585,2.47070071,-1.87591099,0.01121667,-0.00617249,0.29289210,-0.17481455,1.28012659,-1.01810993,0.51672397,-0.21000986,0.07901012,-0.06917813,0.90632559,-0.78012778,0.49633634,-0.49135941,0.17233930,-0.14164343
-5.40570285,2.49720315,-1.89392354,0.01190593,-0.00650035,0.29401528,-0.17907936,1.29590074,-1.03092698,0.52721486,-0.21365191,0.07818381,-0.07084209,0.91896671,-0.78629772,0.50717504,-0.48631690,0.17318031,-0.14274843
-5.39969985,2.51939579,-1.90974351,0.01260963,-0.00690041,0.29391977,-0.18280008,1.30997954,-1.04305643,0.53611823,-0.21699228,0.07707167,-0.07218758,0.93068968,-0.79181630,0.51879351,-0.48175739,0.17379666,-0.14374877
-5.39369685,2.53675850,-1.92328928,0.01331329,-0.00737104,0.29264322,-0.18591391,1.32205365,-1.05434406,0.54333218,-0.22004854,0.07570119,-0.07319744,0.94118927,-0.79671615,0.53084987,-0.47778935,0.17415062,-0.14462511
-5.38769385,2.54882450,-1.93455107,0.01400179,-0.00790897,0.29025057,-0.18837401,1.33183589,-1.06467538,0.54878971,-0.22284891,0.07410257,-0.07386139,0.95015509,-0.80105338,0.54298631,-0.47451689,0.17420499,-0.14536197
-5.38169085,2.55519127,-1.94358989,0.01465982,-0.00850921,0.28683270,-0.19015126,1.33906650,-1.07398043,0.55246182,-0.22543137,0.07230772,-0.07417615,0.95727830,-0.80490462,0.55483828,-0.47203639,0.17392371,-0.14594813
-5.37568784,2.55553195,-1.95053214,0.01527235,-0.00916506,0.28250461,-0.19123534,1.34351873,-1.08223567,0.55435972,-0.22784223,0.07034943,-0.07414535,0.96225938,-0.80836238,0.56604415,-0.47043270,0.17327269,-0.14637672
-5.36968484,2.54960704,-1.95555998,0.01582508,-0.00986814,0.27740293,-0.19163501,1.34500473,-1.08946262,0.55453623,-0.23013438,0.06826051,-0.07377918,0.96481682,-0.81152894,0.57625525,-0.46977508,0.17222079,-0.14664489
-5.36368184,2.53727633,-1.95889827,0.01630487,-0.01060848,0.27168303,-0.19137771,1.34338183,-1.09572361,0.55308640,-0.23236523,0.06607316,-0.07309372,0.96469664,-0.81450923,0.58514600,-0.47011293,0.17074087,-0.14675334
-5.35767884,2.51851054,-1.96079880,0.01670023,-0.01137466,0.26551585,-0.19050840,1.33855904,-1.10111466,0.55014709,-0.23459446,0.06381842,-0.07211026,0.96168231,-0.81740301,0.59242365,-0.47147184,0.16881099,-0.14670551
-5.35167584,2.49340215,-1.96152281,0.01700166,-0.01215406,0.25908440,-0.18908785,1.33050344,-1.10575602,0.54589575,-0.23688167,0.06152576,-0.07085426,0.95560462,-0.82029684,0.59783748,-0.47384991,0.16641563,-0.14650666
-5.34567284,2.46217466,-1.96132291,0.01720199,-0.01293308,0.25258017,-0.18719028,1.31924626,-1.10978096,0.54054816,-0.23928417,0.05922282,-0.06935440,0.94635120,-0.82325641,0.60118691,-0.47721484,0.16354683,-0.14616285
