energy_ev,total_up,B_p_up,B_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-6.00000000,1.59841305,0.32467251,0.00000000,0.71790905,0.81150339,0.36585225,0.00000000
-5.99399700,1.66847784,0.33816999,0.00000000,0.73843405,0.85542859,0.37998919,0.00000000
-5.98799400,1.74259835,0.35236994,0.00000000,0.75934610,0.90226734,0.39514680,0.00000000
-5.98199100,1.82072068,0.36728515,0.00000000,0.78077991,0.95190139,0.41134513,0.00000000
-5.97598799,1.90275467,0.38291770,0.00000000,0.80288366,1.00417394,0.42860414,0.00000000
-5.96998499,1.98855345,0.39925383,0.00000000,0.82580677,1.05888074,0.44693831,0.00000000
-5.96398199,2.07789449,0.41625925,0.00000000,0.84968708,1.11576283,0.46635120,0.00000000
-5.95797899,2.17046339,0.43387534,0.00000000,0.87463801,1.17450146,0.48683015,0.00000000
-5.95197599,2.26584139,0.45201636,0.00000000,0.90073629,1.23471566,0.50834154,0.00000000
-5.94597299,2.36349742,0.47056793,0.00000000,0.92801090,1.29596262,0.53082674,0.00000000
-5.93996998,2.46278527,0.48938691,0.00000000,0.95643391,1.35774116,0.55419891,0.00000000
-5.93396698,2.56294608,0.50830272,0.00000000,0.98591356,1.41949811,0.57834094,0.00000000
-5.92796398,2.66311627,0.52712008,0.00000000,1.01629004,1.48063749,0.60310453,0.00000000
-5.92196098,2.76234058,0.54562310,0.00000000,1.04733429,1.54053205,0.62831045,0.00000000
-5.91595798,2.85958968,0.56358048,0.00000000,1.07874988,1.59853668,0.65375005,0.00000000
-5.90995498,2.95378173,0.58075167,0.00000000,1.11017806,1.65400318,0.67918796,0.00000000
-5.90395198,3.04380683,0.59689365,0.00000000,1.14120577,1.70629567,0.70436584,0.00000000
-5.89794897,3.12855348,0.61176810,0.00000000,1.17137630,1.75480606,0.72900711,0.00000000
-5.89194597,3.20693599,0.62514854,0.00000000,1.20020229,1.79896882,0.75282245,0.00000000
-5.88594297,3.27792166,0.63682717,0.00000000,1.22718051,1.83827461,0.77551598,0.00000000
-5.87993997,3.34055693,0.64662120,0.00000000,1.25180775,1.87228219,0.79679187,0.00000000
-5.87393697,3.39399141,0.65437822,0.00000000,1.27359734,1.90062821,0.81636118,0.00000000
-5.86793397,3.43749912,0.65998063,0.00000000,1.29209538,1.92303470,0.83394871,0.00000000
-5.86193097,3.47049640,0.66334876,0.00000000,1.30689626,1.93931403,0.84929987,0.00000000
-5.85592796,3.49255591,0.66444279,0.00000000,1.31765665,1.94937136,0.86218703,0.00000000
-5.84992496,3.50341652,0.66326331,0.00000000,1.32410748,1.95320469,0.87241553,0.00000000
-5.84392196,3.50298908,0.65985055,0.00000000,1.32606340,1.95090266,0.87982899,0.00000000
-5.83791896,3.49135788,0.65428252,0.00000000,1.32342943,1.94264035,0.88431385,0.00000000
-5.83191596,3.46877819,0.64667195,0.00000000,1.31620446,1.92867340,0.88580297,0.00000000
-5.82591296,3.43566998,0.63716245,0.00000000,1.30448172,1.90933069,0.88427830,0.00000000
-5.81990995,3.39260823,0.62592389,0.00000000,1.28844601,1.88500596,0.87977243,0.00000000
-5.81390695,3.34031012,0.61314729,0.00000000,1.26836815,1.85614862,0.87236895,0.00000000
-5.80790395,3.27961970,0.59903940,0.00000000,1.24459680,1.82325399,0.86220176,0.00000000
-5.80190095,3.21149021,0.58381727,0.00000000,1.21754818,1.78685325,0.84945310,0.00000000
-5.79589795,3.13696478,0.56770276,0.00000000,1.18769405,1.74750319,0.83435051,0.00000000
-5.78989495,3.05715577,0.55091746,0.00000000,1.15554868,1.70577607,0.81716271,0.00000000
-5.78389195,2.97322331,0.53367788,0.00000000,1.12165517,1.66224958,0.79819444,0.00000000
-5.77788894,2.88635355,0.51619124,0.00000000,1.08657182,1.61749710,0.77778047,0.00000000
-5.77188594,2.79773688,0.49865186,0.00000000,1.05085893,1.57207844,0.75627892,0.00000000
-5.76588294,2.70854689,0.48123813,0.00000000,1.01506658,1.52653110,0.73406391,0.00000000
-5.75987994,2.61992025,0.46411027,0.00000000,0.97972363,1.48136224,0.71151793,0.00000000
-5.75387694,2.53293803,0.44740878,0.00000000,0.94532824,1.43704157,0.68902401,0.00000000
-5.74787394,2.44860894,0.43125355,0.00000000,0.91234007,1.39399517,0.66695787,0.00000000
-5.74187094,2.36785470,0.41574364,0.00000000,0.88117419,1.35260064,0.64568030,0.00000000
-5.73586793,2.29149785,0.40095774,0.00000000,0.85219661,1.31318343,0.62552994,0.00000000
-5.72986493,2.22025224,0.38695512,0.00000000,0.82572138,1.27601465,0.60681659,0.00000000
