energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.16658329,2.17644375,0.02813500,0.06721070,0.05214980,0.62739019,1.16605165,1.00589892,0.00000000
-3.16058029,2.06936044,0.02638794,0.06009677,0.04770920,0.57297973,1.09874065,0.96737840,0.00000000
-3.15457729,1.97152120,0.02467438,0.05405779,0.04356398,0.52663838,1.03696751,0.93278227,0.00000000
-3.14857429,1.88189013,0.02300295,0.04901005,0.03971830,0.48767898,0.98036262,0.90133632,0.00000000
-3.14257129,1.79961056,0.02138286,0.04487851,0.03617903,0.45548951,0.92863168,0.87237205,0.00000000
-3.13656828,1.72403393,0.01982359,0.04160019,0.03295515,0.42955597,0.88156497,0.84534811,0.00000000
-3.13056528,1.65473847,0.01833472,0.03912695,0.03005711,0.40947982,0.83904206,0.81986575,0.00000000
-3.12456228,1.59153802,0.01692568,0.03742769,0.02749620,0.39498998,0.80103211,0.79567814,0.00000000
-3.11855928,1.53448128,0.01560558,0.03648987,0.02528395,0.38594947,0.76759014,0.77269369,0.00000000
-3.11255628,1.48384234,0.01438302,0.03632043,0.02343161,0.38235705,0.73884979,0.75097355,0.00000000
-3.10655328,1.44010303,0.01326598,0.03694616,0.02194965,0.38434394,0.71501300,0.73072383,0.00000000
-3.10055028,1.40392825,0.01226170,0.03841341,0.02084741,0.39216603,0.69633710,0.71228288,0.00000000
-3.09454727,1.37613508,0.01137667,0.04078716,0.02013270,0.40619176,0.68311980,0.69610434,0.00000000
-3.08854427,1.35765667,0.01061649,0.04414960,0.01981157,0.42688606,0.67568277,0.68273646,0.00000000
-3.08254127,1.34950220,0.00998589,0.04859793,0.01988806,0.45479049,0.67435404,0.67279861,0.00000000
-3.07653827,1.35271378,0.00948868,0.05424164,0.02036395,0.49050002,0.67945002,0.66695543,0.00000000
-3.07053527,1.36832151,0.00912771,0.06119906,0.02123858,0.53463673,0.69125753,0.66588953,0.00000000
-3.06453227,1.39729783,0.00890478,0.06959336,0.02250863,0.58782082,0.71001633,0.67027337,0.00000000
-3.05852926,1.44051216,0.00882066,0.07954784,0.02416793,0.65063941,0.73590267,0.68074110,0.00000000
-3.05252626,1.49868705,0.00887493,0.09118069,0.02620716,0.72361377,0.76901423,0.69786091,0.00000000
-3.04652326,1.57235669,0.00906596,0.10459929,0.02861370,0.80716560,0.80935691,0.72210874,0.00000000
-3.04052026,1.66182899,0.00939073,0.11989407,0.03137134,0.90158331,0.85683379,0.75384386,0.00000000
-3.03451726,1.76715205,0.00984482,0.13713220,0.03446005,1.00698920,0.91123645,0.79328705,0.00000000
-3.02851426,1.88808609,0.01042223,0.15635127,0.03785581,1.12330876,0.97223898,0.84050186,0.00000000
-3.02251126,2.02408152,0.01111533,0.17755311,0.04153039,1.25024320,1.03939472,0.89537968,0.00000000
-3.01650825,2.17426422,0.01191477,0.20069819,0.04545133,1.38724671,1.11213593,0.95762904,0.00000000
-3.01050525,2.33742858,0.01280949,0.22570075,0.04958184,1.53350953,1.18977626,1.02676969,0.00000000
-3.00450225,2.51203906,0.01378665,0.25242496,0.05388093,1.68794841,1.27151618,1.10213194,0.00000000
-2.99849925,2.69624075,0.01483177,0.28068262,0.05830357,1.84920537,1.35645119,1.18286141,0.00000000
-2.99249625,2.88787938,0.01592876,0.31023232,0.06280103,2.01565601,1.44358285,1.26792972,0.00000000
-2.98649325,3.08453090,0.01706018,0.34078062,0.06732134,2.18542780,1.53183232,1.35615092,0.00000000
-2.98049025,3.28354067,0.01820737,0.37198527,0.07180987,2.35642902,1.62005655,1.44620371,0.00000000
-2.97448724,3.48207184,0.01935085,0.40346057,0.07621007,2.52638798,1.70706671,1.53665919,0.00000000
-2.96848424,3.67716239,0.02047060,0.43478485,0.08046437,2.69290232,1.79164880,1.62601357,0.00000000
-2.96248124,3.86578982,0.02154646,0.46551008,0.08451512,2.85349698,1.87258616,1.71272514,0.00000000
-2.95647824,4.04494210,0.02255861,0.49517324,0.08830573,3.00568974,1.94868356,1.79525457,0.00000000
-2.95047524,4.21169315,0.02348796,0.52330917,0.09178184,3.14706192,2.01879245,1.87210742,0.00000000
-2.94447224,4.36328089,0.02431667,0.54946454,0.09489250,3.27533211,2.08183695,1.94187738,0.00000000
-2.93846923,4.49718531,0.02502856,0.57321234,0.09759146,3.38843007,2.13683991,2.00328895,0.00000000
-2.93246623,4.61120405,0.02560953,0.59416626,0.09983829,3.48456778,2.18294846,2.05523790,0.00000000
-2.92646323,4.70352261,0.02604797,0.61199454,0.10159961,3.56230474,2.21945813,2.09682791,0.00000000
-2.92046023,4.77277636,0.02633506,0.62643237,0.10285002,3.62060441,2.24583482,2.12740191,0.00000000
-2.91445723,4.81810164,0.02646499,0.63729247,0.10357300,3.65887907,2.26173351,2.14656667,0.00000000
-2.90845423,4.83917332,0.02643515,0.64447323,0.10376154,3.67702074,2.26701303,2.15420955,0.00000000
-2.90245123,4.83622660,0.02624615,0.64796388,0.10341858,3.67541625,2.26174582,2.15050627,0.00000000
-2.89644822,4.81006154,0.02590184,0.64784645,0.10255712,3.65494518,2.24622193,2.13591932,0.00000000
-2.89044522,4.76202894,0.02540911,0.64429434,0.10120008,3.61696014,2.22094670,2.11118650,0.00000000
-2.88444222,4.69399739,0.02477774,0.63756732,0.09937989,3.56324958,2.18663165,2.07730002,0.00000000
-2.87843922,4.60830188,0.02402001,0.62800323,0.09713765,3.49598405,2.14417834,2.03547639,0.00000000
-2.87243622,4.50767498,0.02315041,0.61600661,0.09452219,3.41764774,2.09465550,1.98711828,0.00000000
-2.86643322,4.39516284,0.02218510,0.60203467,0.09158866,3.33095752,2.03926977,1.93376939,0.00000000
-2.86043022,4.27402847,0.02114153,0.58658116,0.08839707,3.23877255,1.97933080,1.87706413,0.00000000
-2.85442721,4.14764589,0.02003788,0.57015878,0.08501056,3.14399790,1.91621196,1.81867368,0.00000000
-2.84842421,4.01938889,0.01889253,0.55328094,0.08149360,3.04948581,1.85130787,1.76025064,0.00000000
-2.84242121,3.89251869,0.01772367,0.53644351,0.07791008,2.95793850,1.78599035,1.70337412,0.00000000
-2.83641821,3.77007492,0.01654870,0.52010739,0.07432153,2.87181641,1.72156473,1.64949751,0.00000000
-2.83041521,3.65477422,0.01538395,0.50468265,0.07078533,2.79325538,1.65922795,1.59990079,0.00000000
-2.82441221,3.54892071,0.01424422,0.49051482,0.06735314,2.72399616,1.60003062,1.55564928,0.00000000
-2.81840920,3.45433185,0.01314255,0.47787389,0.06406958,2.66532901,1.54484438,1.51756024,0.00000000
-2.81240620,3.37228303,0.01208997,0.46694653,0.06097111,2.61805549,1.49433620,1.48617877,0.00000000
-2.80640320,3.30347291,0.01109541,0.45783172,0.05808534,2.58246892,1.44895065,1.46176378,0.00000000
-2.80040020,3.24801123,0.01016557,0.45053996,0.05543054,2.55835427,1.40890100,1.44428453,0.00000000
-2.79439720,3.20542939,0.00930501,0.44499599,0.05301570,2.54500722,1.37416952,1.43342788,0.00000000
-2.78839420,3.17471333,0.00851618,0.44104494,0.05084075,2.54127157,1.34451693,1.42861584,0.00000000
-2.78239120,3.15435722,0.00779959,0.43846144,0.04889724,2.54559332,1.31950052,1.42903270,0.00000000
-2.77638819,3.14243562,0.00715401,0.43696133,0.04716928,2.55608899,1.29850018,1.43366058,0.00000000
-2.77038519,3.13669074,0.00657665,0.43621543,0.04563471,2.57062537,1.28075088,1.44132187,0.00000000
-2.76438219,3.13463118,0.00606351,0.43586462,0.04426648,2.58690713,1.26538033,1.45072696,0.00000000
-2.75837919,3.13363761,0.00560956,0.43553566,0.04303413,2.60256884,1.25144989,1.46052506,0.00000000
-2.75237619,3.13107094,0.00520909,0.43485710,0.04190539,2.61526737,1.23799696,1.46935632,0.00000000
-2.74637319,3.12437844,0.00485598,0.43347437,0.04084767,2.62277102,1.22407684,1.47590287,0.00000000
-2.74037019,3.11119316,0.00454390,0.43106376,0.03982955,2.62304180,1.20880246,1.47893706,0.00000000
-2.73436718,3.08942297,0.00426664,0.42734449,0.03882211,2.61430768,1.19138009,1.47736478,0.00000000
-2.72836418,3.05732550,0.00401822,0.42208853,0.03780005,2.59512219,1.17113972,1.47026239,0.00000000
-2.72236118,3.01356658,0.00379316,0.41512787,0.03674263,2.56440933,1.14755909,1.45690605,0.00000000
-2.71635818,2.95726023,0.00358654,0.40635906,0.03563433,2.52149262,1.12028049,1.43679234,0.00000000
-2.71035518,2.88798948,0.00339418,0.39574488,0.03446522,2.46610770,1.08912012,1.40964989,0.00000000
-2.70435218,2.80580804,0.00321265,0.38331337,0.03323115,2.39839883,1.05406991,1.37544192,0.00000000
-2.69834917,2.71122396,0.00303937,0.36915435,0.03193360,2.31890039,1.01529234,1.33435997,0.00000000
-2.69234617,2.60516701,0.00287259,0.35341373,0.03057934,2.22850502,0.97310892,1.28680984,0.00000000
-2.68634317,2.48894248,0.00271143,0.33628615,0.02917992,2.12842065,0.92798333,1.23339055,0.00000000
-2.68034017,2.36417440,0.00255585,0.31800622,0.02775098,2.02011924,0.88050053,1.17486803,0.00000000
-2.67433717,2.23274163,0.00240664,0.29883904,0.02631145,1.90528001,0.83134306,1.11214493,0.00000000
-2.66833417,2.09671044,0.00226540,0.27907043,0.02488272,1.78573024,0.78126608,1.04622824,0.00000000
-2.66233117,1.95826707,0.00213460,0.25899736,0.02348773,1.66338661,0.73107235,0.97819662,0.00000000
-2.65632816,1.81965350,0.00201754,0.23891895,0.02215019,1.54019974,0.68158861,0.90916872,0.00000000
-2.65032516,1.68310944,0.00191843,0.21912857,0.02089374,1.41810421,0.63364433,0.84027419,0.00000000
-2.64432216,1.55082261,0.00184247,0.19990711,0.01974133,1.29897599,0.58805371,0.77262840,0.00000000
-2.63831916,1.42488924,0.00179600,0.18151778,0.01871464,1.18459839,0.54560177,0.70731187,0.00000000
-2.63231616,1.30728558,0.00178659,0.16420241,0.01783367,1.07663744,0.50703457,0.64535478,0.00000000
-2.62631316,1.19985078,0.00182330,0.14817930,0.01711650,0.97662653,0.47305404,0.58772704,0.00000000
-2.62031016,1.10428060,0.00191689,0.13364250,0.01657913,0.88595988,0.44431686,0.53533343,0.00000000
-2.61430715,1.02213101,0.00208008,0.12076234,0.01623552,0.80589391,0.42143728,0.48901364,0.00000000
-2.60830415,0.95482989,0.00232784,0.10968699,0.01609774,0.73755490,0.40499309,0.44954624,0.00000000
-2.60230115,0.90369490,0.00267771,0.10054469,0.01617618,0.68195120,0.39553386,0.41765579,0.00000000
-2.59629815,0.86995498,0.00315005,0.09344648,0.01647987,0.63998806,0.39359072,0.39402166,0.00000000
-2.59029515,0.85477317,0.00376836,0.08848893,0.01701682,0.61248284,0.39968639,0.37928755,0.00000000
-2.58429215,0.85926774,0.00455945,0.08575673,0.01779436,0.60017869,0.41434466,0.37407031,0.00000000
-2.57828914,0.88452957,0.00555362,0.08532472,0.01881943,0.60375474,0.43809805,0.37896671,0.00000000
-2.57228614,0.93163310,0.00678469,0.08725922,0.02009887,0.62383112,0.47149293,0.39455718,0.00000000
-2.56628314,1.00163930,0.00828989,0.09161843,0.02163950,0.66096764,0.51509104,0.42140544,0.00000000
-2.56028014,1.09558885,0.01010962,0.09845182,0.02344814,0.71565524,0.56946703,0.46005329,0.00000000
-2.55427714,1.21448489,0.01228698,0.10779839,0.02553148,0.78829993,0.63520124,0.51101013,0.00000000
-2.54827414,1.35926496,0.01486708,0.11968402,0.02789578,0.87919939,0.71286785,0.57473710,0.00000000
-2.54227114,1.53076246,0.01789616,0.13411776,0.03054636,0.98851307,0.80301821,0.65162598,0.00000000
-2.53626813,1.72965883,0.02142036,0.15108751,0.03348699,1.11622708,0.90615975,0.74197354,0.00000000
-2.53026513,1.95642803,0.02548433,0.17055512,0.03671913,1.26211558,1.02273118,0.84595214,0.00000000
-2.52426213,2.21127576,0.03012952,0.19245141,0.04024102,1.42570109,1.15307456,0.96357793,0.00000000
-2.51825913,2.49407621,0.03539237,0.21667127,0.04404676,1.60621596,1.29740570,1.09467817,0.00000000
-2.51225613,2.80430976,0.04130218,0.24306934,0.04812532,1.80256804,1.45578373,1.23885945,0.00000000
-2.50625313,3.14100493,0.04787900,0.27145654,0.05245965,2.01331306,1.62808167,1.39547867,0.00000000
-2.50025013,3.50268849,0.05513142,0.30159787,0.05702589,2.23663651,1.81395907,1.56361889,0.00000000
-2.49424712,3.88734704,0.06305450,0.33321167,0.06179267,2.47034739,2.01283847,1.74207187,0.00000000
-2.48824412,4.29240346,0.07162777,0.36597070,0.06672080,2.71188574,2.22388698,1.92932912,0.00000000
-2.48224112,4.71471085,0.08081360,0.39950509,0.07176311,2.95834534,2.44600413,2.12358296,0.00000000
-2.47623812,5.15056610,0.09055592,0.43340732,0.07686468,3.20651215,2.67781718,2.32273877,0.00000000
-2.47023512,5.59574437,0.10077950,0.46723905,0.08196346,3.45291850,2.91768447,2.52443908,0.00000000
-2.46423212,6.04555463,0.11138979,0.50053979,0.08699123,3.69391187,3.16370745,2.72609950,0.00000000
-2.45822911,6.49491580,0.12227347,0.53283708,0.09187491,3.92573643,3.41375122,2.92495624,0.00000000
-2.45222611,6.93845156,0.13329973,0.56365781,0.09653824,4.14462490,3.66547365,3.11812400,0.00000000
-2.44622311,7.37060131,0.14432236,0.59254032,0.10090371,4.34689714,3.91636218,3.30266262,0.00000000
-2.44022011,7.78574370,0.15518256,0.61904670,0.10489472,4.52906183,4.16377761,3.47565025,0.00000000
-2.43421711,8.17832851,0.16571244,0.64277489,0.10843789,4.68791700,4.40500372,3.63426049,0.00000000
-2.42821411,8.54301222,0.17573918,0.66336993,0.11146531,4.82064515,4.63730114,3.77584053,0.00000000
-2.42221111,8.87479227,0.18508963,0.68053391,0.11391685,4.92489867,4.85796424,3.89798704,0.00000000
-2.41620810,9.16913503,0.19359523,0.69403432,0.11574218,4.99887200,5.06437921,3.99861685,0.00000000
-2.41020510,9.42209278,0.20109709,0.70371014,0.11690257,5.04135708,5.25408181,4.07602931,0.00000000
-2.40420210,9.63040543,0.20745097,0.70947577,0.11737237,5.05177973,5.42481321,4.12895762,0.00000000
-2.39819910,9.79158338,0.21253198,0.71132231,0.11713999,5.03021542,5.57457229,4.15660700,0.00000000
-2.39219610,9.90396880,0.21623875,0.70931650,0.11620849,4.97738378,5.70166321,4.15867804,0.00000000
-2.38619310,9.96677351,0.21849697,0.70359716,0.11459565,4.89462237,5.80473683,4.13537420,0.00000000
-2.38019010,9.98009252,0.21926200,0.69436942,0.11233352,4.78384107,5.88282502,4.08739326,0.00000000
-2.37418709,9.94489366,0.21852059,0.68189716,0.10946759,4.64745933,5.93536704,4.01590325,0.00000000
-2.36818409,9.86298406,0.21629149,0.66649388,0.10605545,4.48832936,5.96222714,3.92250390,0.00000000
-2.36218109,9.73695558,0.21262493,0.64851246,0.10216519,4.30964869,5.96370308,3.80917559,0.00000000
-2.35617809,9.57011172,0.20760114,0.62833443,0.09787343,4.11486610,5.94052516,3.67821792,0.00000000
-2.35017509,9.36637901,0.20132780,0.60635892,0.09326327,3.90758463,5.89384574,3.53218070,0.00000000
-2.34417209,9.13020641,0.19393661,0.58299198,0.08842206,3.69146577,5.82521933,3.37379020,0.00000000
-2.33816908,8.86645615,0.18557915,0.55863654,0.08343918,3.47013809,5.73657349,3.20587366,0.00000000
-2.33216608,8.58028956,0.17642227,0.53368326,0.07840395,3.24711356,5.63017117,3.03128492,0.00000000
-2.32616308,8.27705135,0.16664299,0.50850265,0.07340361,3.02571373,5.50856503,2.85283378,0.00000000
-2.32016008,7.96215530,0.15642348,0.48343853,0.06852147,2.80900778,5.37454471,2.67322149,0.00000000
-2.31415708,7.64097409,0.14594591,0.45880288,0.06383540,2.59976321,5.23107814,2.49498415,0.00000000
-2.30815408,7.31873556,0.13538771,0.43487226,0.05941646,2.40040969,5.08124793,2.32044539,0.00000000
-2.30215108,7.00042726,0.12491723,0.41188543,0.05532782,2.21301565,4.92818450,2.15167927,0.00000000
-2.29614807,6.69071059,0.11468991,0.39004241,0.05162399,2.03927685,4.77499723,1.99048366,0.00000000
-2.29014507,6.39384567,0.10484519,0.36950455,0.04835014,1.88051559,4.62470538,1.83836394,0.00000000
-2.28414207,6.11362743,0.09550406,0.35039552,0.04554180,1.73768919,4.48017045,1.69652657,0.00000000
-2.27813907,5.85333354,0.08676742,0.33280315,0.04322458,1.61140580,4.34403163,1.56588154,0.00000000
-2.27213607,5.61568408,0.07871510,0.31678166,0.04141415,1.50194613,4.21864626,1.44705266,0.00000000
-2.26613307,5.40281338,0.07140569,0.30235443,0.04011628,1.40928924,4.10603677,1.34039423,0.00000000
-2.26013007,5.21625367,0.06487685,0.28951689,0.03932703,1.33314106,4.00784594,1.24601295,0.00000000
-2.25412706,5.05693077,0.05914627,0.27823962,0.03903299,1.27296454,3.92530181,1.16379346,0.00000000
-2.24812406,4.92517164,0.05421306,0.26847135,0.03921166,1.22801037,3.85919365,1.09342653,0.00000000
-2.24212106,4.82072374,0.05005952,0.26014206,0.03983187,1.19734772,3.80985996,1.03443841,0.00000000
-2.23611806,4.74278608,0.04665314,0.25316594,0.04085436,1.17989470,3.77718948,0.98622073,0.00000000
-2.23011506,4.69005180,0.04394878,0.24744423,0.04223244,1.17444827,3.76063544,0.94805984,0.00000000
-2.22411206,4.66076177,0.04189106,0.24286812,0.04391278,1.17971378,3.75924333,0.91916514,0.00000000
-2.21810905,4.65276866,0.04041657,0.23932145,0.04583637,1.19433403,3.77169159,0.89869588,0.00000000
-2.21210605,4.66361048,0.03945629,0.23668345,0.04793961,1.21691816,3.79634454,0.88578616,0.00000000
-2.20610305,4.69059234,0.03893770,0.23483140,0.05015556,1.24607041,3.83131614,0.87956780,0.00000000
-2.20010005,4.73087453,0.03878697,0.23364328,0.05241530,1.28041854,3.87454261,0.87919112,0.00000000
-2.19409705,4.78156489,0.03893082,0.23300034,0.05464948,1.31864195,3.92386181,0.88384329,0.00000000
-2.18809405,4.83981275,0.03929832,0.23278956,0.05678987,1.35949904,3.97709641,0.89276452,0.00000000
-2.18209105,4.90290163,0.03982241,0.23290600,0.05877101,1.40185322,4.03213794,0.90526164,0.00000000
-2.17608804,4.96833735,0.04044122,0.23325489,0.06053183,1.44469701,4.08702839,0.92071931,0.00000000
-2.17008504,5.03392841,0.04109916,0.23375343,0.06201720,1.48717347,4.14003601,0.93860858,0.00000000
-2.16408204,5.09785534,0.04174773,0.23433226,0.06317936,1.52859397,4.18972209,0.95849280,0.00000000
-2.15807904,5.15872608,0.04234608,0.23493645,0.06397914,1.56845160,4.23499572,0.98003079,0.00000000
-2.15207604,5.21561479,0.04286130,0.23552597,0.06438695,1.60642955,4.27515399,1.00297716,0.00000000
-2.14607304,5.26808215,0.04326847,0.23607563,0.06438350,1.64240360,4.30990555,1.02717990,0.00000000
-2.14007004,5.31617594,0.04355041,0.23657445,0.06396014,1.67643859,4.33937650,1.05257510,0.00000000
-2.13406703,5.36041146,0.04369729,0.23702445,0.06311886,1.70877847,4.36409778,1.07917913,0.00000000
-2.12806403,5.40173242,0.04370589,0.23743890,0.06187200,1.73983024,4.38497484,1.10707821,0.00000000
-2.12206103,5.44145348,0.04357880,0.23784018,0.06024156,1.77014185,4.40324036,1.13641596,0.00000000
-2.11605803,5.48118697,0.04332345,0.23825720,0.05825819,1.80037502,4.42039230,1.16737887,0.00000000
-2.11005503,5.52275639,0.04295102,0.23872263,0.05596000,1.83127353,4.43811986,1.20018050,0.00000000
-2.10405203,5.56810050,0.04247535,0.23927001,0.05339103,1.86362819,4.45822035,1.23504452,0.00000000
-2.09804902,5.61917175,0.04191180,0.23993087,0.05059974,1.89823964,4.48251083,1.27218722,0.00000000
-2.09204602,5.67783315,0.04127625,0.24073208,0.04763727,1.93588015,4.51273792,1.31179996,0.00000000
-2.08604302,5.74575774,0.04058412,0.24169339,0.04455580,1.97725582,4.55048977,1.35403203,0.00000000
-2.08004002,5.82433445,0.03984957,0.24282545,0.04140693,2.02297034,4.59711361,1.39897439,0.00000000
-2.07403702,5.91458393,0.03908487,0.24412831,0.03824020,2.07349152,4.65364205,1.44664475,0.00000000
-2.06803402,6.01708746,0.03829996,0.24559037,0.03510182,2.12912173,4.72073103,1.49697448,0.00000000
-2.06203102,6.13193135,0.03750221,0.24718798,0.03203355,2.18997313,4.79861157,1.54979772,0.00000000
-2.05602801,6.25866873,0.03669635,0.24888555,0.02907187,2.25594847,4.88705685,1.60484304,0.00000000
-2.05002501,6.39629999,0.03588463,0.25063619,0.02624743,2.32672833,4.98536589,1.66172810,0.00000000
-2.04402201,6.54327257,0.03506711,0.25238277,0.02358473,2.40176498,5.09236397,1.71995763,0.00000000
-2.03801901,6.69749990,0.03424207,0.25405949,0.02110201,2.48028356,5.20641990,1.77892491,0.00000000
-2.03201601,6.85639933,0.03340655,0.25559359,0.01881146,2.56129053,5.32547930,1.83791712,0.00000000
-2.02601301,7.01694763,0.03255687,0.25690750,0.01671954,2.64358945,5.44711292,1.89612461,0.00000000
-2.02001001,7.17575293,0.03168927,0.25792097,0.01482750,2.72580412,5.56857843,1.95265418,0.00000000
-2.01400700,7.32914086,0.03080042,0.25855333,0.01313202,2.80640842,5.68689379,2.00654630,0.00000000
-2.00800400,7.47325275,0.02988788,0.25872581,0.01162589,2.88376253,5.79892007,2.05679603,0.00000000
-2.00200100,7.60415303,0.02895057,0.25836369,0.01029880,2.95615462,5.90145126,2.10237720,0.00000000
-1.99599800,7.71794284,0.02798895,0.25739842,0.00913807,3.02184699,5.99130839,2.14226929,0.00000000
-1.98999500,7.81087631,0.02700528,0.25576956,0.00812939,3.07912536,6.06543519,2.17548635,0.00000000
-1.98399200,7.87947609,0.02600356,0.25342654,0.00725751,3.12634984,6.12099222,2.20110672,0.00000000
-1.97798899,7.92064404,0.02498949,0.25033014,0.00650683,3.16200597,6.15544651,2.21830287,0.00000000
-1.97198599,7.93176354,0.02397021,0.24645378,0.00586194,3.18475385,6.16665375,2.22636978,0.00000000
-1.96598299,7.91078943,0.02295404,0.24178455,0.00530808,3.19347366,6.15293009,2.22475094,0.00000000
-1.95997999,7.85632220,0.02195006,0.23632383,0.00483140,3.18730562,6.11311098,2.21306059,0.00000000
-1.95397699,7.76766339,0.02096771,0.23008768,0.00441929,3.16568275,6.04659477,2.19110119,0.00000000
-1.94797399,7.64484972,0.02001630,0.22310686,0.00406051,3.12835478,5.95336924,2.15887508,0.00000000
-1.94197099,7.48866423,0.01910460,0.21542647,0.00374525,3.07540219,5.83401995,2.11658982,0.00000000
-1.93596798,7.30062373,0.01824042,0.20710528,0.00346516,3.00723945,5.68971977,2.06465658,0.00000000
-1.92996498,7.08294264,0.01743022,0.19821464,0.00321331,2.92460718,5.52219995,2.00368161,0.00000000
-1.92396198,6.83847452,0.01667886,0.18883714,0.00298408,2.82855341,5.33370357,1.93445105,0.00000000
-1.91795898,6.57063338,0.01598936,0.17906491,0.00277306,2.72040442,5.12692319,1.85790961,0.00000000
-1.91195598,6.28329796,0.01536281,0.16899772,0.00257693,2.60172662,4.90492509,1.77513403,0.00000000
-1.90595298,5.98070267,0.01479834,0.15874084,0.00239326,2.47428069,4.67106298,1.68730244,0.00000000
-1.89994997,5.66731978,0.01429320,0.14840286,0.00222038,2.33997007,4.42888473,1.59566099,0.00000000
-1.89394697,5.34773736,0.01384294,0.13809344,0.00205726,2.20078595,4.18203562,1.50148916,0.00000000
-1.88794397,5.02653796,0.01344163,0.12792108,0.00190336,2.05875086,3.93416201,1.40606513,0.00000000
-1.88194097,4.70818254,0.01308218,0.11799108,0.00175850,1.91586333,3.68881885,1.31063283,0.00000000
-1.87593797,4.39690388,0.01275668,0.10840368,0.00162280,1.77404557,3.44938451,1.21637164,0.00000000
-1.86993497,4.09661319,0.01245680,0.09925247,0.00149660,1.63509621,3.21898568,1.12437009,0.00000000
-1.86393197,3.81082259,0.01217416,0.09062307,0.00138039,1.50064959,3.00043472,1.03560418,0.00000000
-1.85792896,3.54258557,0.01190070,0.08259229,0.00127483,1.37214294,2.79618101,0.95092100,0.00000000
-1.85192596,3.29445642,0.01162904,0.07522747,0.00118069,1.25079206,2.60827722,0.87102784,0.00000000
-1.84592296,3.06846874,0.01135281,0.06858632,0.00109890,1.13757601,2.43836077,0.79648677,0.00000000
-1.83991996,2.86613236,0.01106686,0.06271698,0.00103060,1.03323068,2.28764990,0.72771446,0.00000000
-1.83391696,2.68844713,0.01076748,0.05765840,0.00097712,0.93825072,2.15695341,0.66498673,0.00000000
-1.82791396,2.53593153,0.01045251,0.05344095,0.00094009,0.85289924,2.04669241,0.60844719,0.00000000
-1.82191096,2.40866359,0.01012138,0.05008713,0.00092149,0.77722397,1.95693204,0.55811918,0.00000000
-1.81590795,2.30633106,0.00977513,0.04761243,0.00092371,0.71107892,1.88742123,0.51392016,0.00000000
-1.80990495,2.22828819,0.00941625,0.04602615,0.00094961,0.65415004,1.83763768,0.47567777,0.00000000
-1.80390195,2.17361580,0.00904860,0.04533218,0.00100260,0.60598358,1.80683618,0.44314673,0.00000000
-1.79789895,2.14118206,0.00867718,0.04552971,0.00108667,0.56601579,1.79409749,0.41602568,0.00000000
-1.79189595,2.12970138,0.00830792,0.04661373,0.00120646,0.53360279,1.79837611,0.39397363,0.00000000
-1.78589295,2.13778907,0.00794741,0.04857544,0.00136726,0.50804931,1.81854473,0.37662506,0.00000000
-1.77988994,2.16401019,0.00760264,0.05140236,0.00157505,0.48863564,1.85343403,0.36360365,0.00000000
-1.77388694,2.20692106,0.00728074,0.05507835,0.00183642,0.47464174,1.90186660,0.35453401,0.00000000
-1.76788394,2.26510257,0.00698871,0.05958341,0.00215858,0.46536809,1.96268405,0.34905137,0.00000000
-1.76188094,2.33718485,0.00673320,0.06489337,0.00254927,0.46015292,2.03476703,0.34680921,0.00000000
-1.75587794,2.42186322,0.00652030,0.07097941,0.00301660,0.45838545,2.11704793,0.34748455,0.00000000
-1.74987494,2.51790575,0.00635536,0.07780759,0.00356895,0.45951532,2.20851655,0.35078135,0.00000000
-1.74387194,2.62415315,0.00624288,0.08533838,0.00421479,0.46305816,2.30821935,0.35643182,0.00000000
-1.73786893,2.73951194,0.00618636,0.09352615,0.00496240,0.46859761,2.41525296,0.36419606,0.00000000
-1.73186593,2.86294204,0.00618832,0.10231882,0.00581970,0.47578410,2.52875310,0.37386014,0.00000000
-1.72586293,2.99344025,0.00625019,0.11165759,0.00679396,0.48433088,2.64788008,0.38523291,0.00000000
-1.71985993,3.13002100,0.00637240,0.12147683,0.00789153,0.49400773,2.77180208,0.39814183,0.00000000
-1.71385693,3.27169602,0.00655436,0.13170422,0.00911757,0.50463286,2.89967772,0.41242812,0.00000000
-1.70785393,3.41745433,0.00679456,0.14226094,0.01047580,0.51606365,3.03063910,0.42794144,0.00000000
-1.70185093,3.56624415,0.00709065,0.15306219,0.01196833,0.52818670,3.16377675,0.44453458,0.00000000
-1.69584792,3.71695802,0.00743952,0.16401786,0.01359545,0.54090773,3.29812764,0.46205825,0.00000000
-1.68984492,3.86842244,0.00783746,0.17503336,0.01535555,0.55414189,3.43266724,0.48035643,0.00000000
-1.68384192,4.01939292,0.00828025,0.18601066,0.01724515,0.56780488,3.56630661,0.49926241,0.00000000
-1.67783892,4.16855536,0.00876331,0.19684949,0.01925896,0.58180535,3.69789508,0.51859587,0.00000000
-1.67183592,4.31453419,0.00928187,0.20744863,0.02139008,0.59603882,3.82622898,0.53816109,0.00000000
-1.66583292,4.45590761,0.00983109,0.21770738,0.02363030,0.61038350,3.95006656,0.55774652,0.00000000
-1.65982991,4.59122965,0.01040627,0.22752708,0.02597055,0.62469806,4.06814887,0.57712579,0.00000000
-1.65382691,4.71905888,0.01100297,0.23681275,0.02840135,0.63882147,4.17922628,0.59606018,0.00000000
