energy_ev,total_up,Bi_p_up,Bi_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.84992496,1.38467864,0.27485241,0.00737835,0.64949356,0.13582940,0.63635962,0.00000000
-5.84392196,1.39698486,0.28406808,0.00755111,0.65421787,0.13622289,0.63350683,0.00000000
-5.83791896,1.40545424,0.29238627,0.00770039,0.65743441,0.13632371,0.62889494,0.00000000
-5.83191596,1.40952722,0.29963294,0.00782162,0.65892975,0.13607154,0.62236262,0.00000000
-5.82591296,1.40874275,0.30565344,0.00791076,0.65853721,0.13541406,0.61379574,0.00000000
-5.81990995,1.40275840,0.31031841,0.00796439,0.65614556,0.13430915,0.60313374,0.00000000
-5.81390695,1.39136577,0.31352874,0.00797987,0.65170531,0.13272675,0.59037370,0.00000000
-5.80790395,1.37450073,0.31521962,0.00795541,0.64523229,0.13065011,0.57557205,0.00000000
-5.80190095,1.35224811,0.31536336,0.00789017,0.63680848,0.12807664,0.55884401,0.00000000
-5.79589795,1.32484080,0.31397083,0.00778430,0.62658000,0.12501810,0.54036062,0.00000000
-5.78989495,1.29265340,0.31109160,0.00763893,0.61475247,0.12150029,0.52034394,0.00000000
-5.78389195,1.25619092,0.30681260,0.00745616,0.60158399,0.11756230,0.49906042,0.00000000
-5.77788894,1.21607285,0.30125548,0.00723898,0.58737603,0.11325515,0.47681285,0.00000000
-5.77188594,1.17301377,0.29457269,0.00699124,0.57246279,0.10864022,0.45393144,0.00000000
-5.76588294,1.12780084,0.28694257,0.00671745,0.55719938,0.10378722,0.43076411,0.00000000
-5.75987994,1.08126957,0.27856355,0.00642273,0.54194946,0.09877206,0.40766661,0.00000000
-5.75387694,1.03427851,0.26964772,0.00611261,0.52707271,0.09367442,0.38499275,0.00000000
-5.74787394,0.98768387,0.26041409,0.00579289,0.51291283,0.08857546,0.36308497,0.00000000
-5.74187094,0.94231505,0.25108178,0.00546947,0.49978632,0.08355542,0.34226562,0.00000000
-5.73586793,0.89895170,0.24186334,0.00514817,0.48797249,0.07869135,0.32282916,0.00000000
-5.72986493,0.85830316,0.23295852,0.00483462,0.47770511,0.07405511,0.30503537,0.00000000
-5.72386193,0.82099065,0.22454868,0.00453405,0.46916580,0.06971146,0.28910371,0.00000000
-5.71785893,0.78753284,0.21679197,0.00425124,0.46247933,0.06571656,0.27520896,0.00000000
-5.71185593,0.75833487,0.20981949,0.00399032,0.45771097,0.06211671,0.26347811,0.00000000
-5.70585293,0.73368109,0.20373248,0.00375476,0.45486578,0.05894741,0.25398846,0.00000000
-5.69984992,0.71373156,0.19860056,0.00354727,0.45388978,0.05623282,0.24676700,0.00000000
-5.69384692,0.69852207,0.19446105,0.00336977,0.45467290,0.05398555,0.24179098,0.00000000
-5.68784392,0.68796779,0.19131945,0.00322336,0.45705346,0.05220671,0.23898952,0.00000000
-5.68184092,0.68186999,0.18915075,0.00310837,0.46082406,0.05088635,0.23824639,0.00000000
-5.67583792,0.67992573,0.18790176,0.00302436,0.46573849,0.05000419,0.23940373,0.00000000
-5.66983492,0.68174011,0.18749419,0.00297017,0.47151959,0.04953060,0.24226662,0.00000000
-5.66383192,0.68684068,0.18782833,0.00294405,0.47786770,0.04942774,0.24660855,0.00000000
-5.65782891,0.69469349,0.18878734,0.00294367,0.48446950,0.04965101,0.25217757,0.00000000
-5.65182591,0.70472046,0.19024179,0.00296630,0.49100701,0.05015055,0.25870296,0.00000000
-5.64582291,0.71631751,0.19205445,0.00300885,0.49716646,0.05087289,0.26590242,0.00000000
-5.63981991,0.72887290,0.19408517,0.00306806,0.50264693,0.05176262,0.27348946,0.00000000
-5.63381691,0.74178525,0.19619552,0.00314054,0.50716840,0.05276405,0.28118097,0.00000000
-5.62781391,0.75448081,0.19825327,0.00322295,0.51047914,0.05382289,0.28870450,0.00000000
-5.62181091,0.76642927,0.20013644,0.00331206,0.51236219,0.05488773,0.29580536,0.00000000
-5.61580790,0.77715774,0.20173679,0.00340486,0.51264066,0.05591140,0.30225297,0.00000000
-5.60980490,0.78626232,0.20296265,0.00349866,0.51118193,0.05685218,0.30784650,0.00000000
-5.60380190,0.79341692,0.20374104,0.00359110,0.50790034,0.05767469,0.31241943,0.00000000
-5.59779890,0.79837897,0.20401898,0.00368026,0.50275846,0.05835057,0.31584288,0.00000000
-5.59179590,0.80099175,0.20376391,0.00376462,0.49576679,0.05885881,0.31802757,0.00000000
-5.58579290,0.80118345,0.20296330,0.00384309,0.48698201,0.05918584,0.31892439,0.00000000
-5.57978989,0.79896280,0.20162348,0.00391499,0.47650359,0.05932529,0.31852342,0.00000000
-5.57378689,0.79441163,0.19976762,0.00397997,0.46446922,0.05927745,0.31685156,0.00000000
-5.56778389,0.78767474,0.19743322,0.00403803,0.45104886,0.05904853,0.31396883,0.00000000
-5.56178089,0.77894753,0.19466900,0.00408937,0.43643798,0.05864969,0.30996356,0.00000000
-5.55577789,0.76846213,0.19153147,0.00413436,0.42085004,0.05809590,0.30494665,0.00000000
-5.54977489,0.75647264,0.18808141,0.00417343,0.40450865,0.05740476,0.29904533,0.00000000
-5.54377189,0.74324031,0.18438033,0.00420701,0.38763968,0.05659521,0.29239650,0.00000000
-5.53776888,0.72901951,0.18048713,0.00423544,0.37046374,0.05568643,0.28514028,0.00000000
-5.53176588,0.71404504,0.17645525,0.00425893,0.35318926,0.05469666,0.27741383,0.00000000
-5.52576288,0.69852163,0.17233027,0.00427747,0.33600658,0.05364232,0.26934590,0.00000000
-5.51975988,0.68261595,0.16814817,0.00429086,0.31908316,0.05253728,0.26105234,0.00000000
-5.51375688,0.66645167,0.16393441,0.00429863,0.30256024,0.05139236,0.25263265,0.00000000
-5.50775388,0.65010757,0.15970362,0.00430012,0.28655087,0.05021507,0.24416790,0.00000000
-5.50175088,0.63361881,0.15546020,0.00429446,0.27113952,0.04900966,0.23571980,0.00000000
-5.49574787,0.61698112,0.15119947,0.00428062,0.25638306,0.04777733,0.22733117,0.00000000
-5.48974487,0.60015754,0.14690951,0.00425753,0.24231312,0.04651669,0.21902749,0.00000000
-5.48374187,0.58308718,0.14257339,0.00422406,0.22893949,0.04522440,0.21081949,0.00000000
-5.47773887,0.56569548,0.13817177,0.00417919,0.21625447,0.04389588,0.20270651,0.00000000
-5.47173587,0.54790523,0.13368560,0.00412204,0.20423782,0.04252615,0.19468045,0.00000000
-5.46573287,0.52964765,0.12909885,0.00405196,0.19286201,0.04111064,0.18672996,0.00000000
-5.45972986,0.51087300,0.12440101,0.00396861,0.18209755,0.03964596,0.17884471,0.00000000
-5.45372686,0.49156002,0.11958937,0.00387200,0.17191809,0.03813066,0.17101946,0.00000000
-5.44772386,0.47172375,0.11467081,0.00376256,0.16230512,0.03656575,0.16325768,0.00000000
-5.44172086,0.45142143,0.10966312,0.00364114,0.15325195,0.03495515,0.15557464,0.00000000
-5.43571786,0.43075620,0.10459576,0.00350904,0.14476701,0.03330596,0.14799981,0.00000000
-5.42971486,0.40987849,0.09951012,0.00336798,0.13687623,0.03162858,0.14057841,0.00000000
-5.42371186,0.38898531,0.09445911,0.00322010,0.12962446,0.02993655,0.13337227,0.00000000
-5.41770885,0.36831731,0.08950639,0.00306789,0.12307603,0.02824641,0.12645986,0.00000000
-5.41170585,0.34815420,0.08472508,0.00291415,0.11731440,0.02657727,0.11993557,0.00000000
-5.40570285,0.32880853,0.08019607,0.00276193,0.11244089,0.02495036,0.11390839,0.00000000
-5.39969985,0.31061838,0.07600613,0.00261445,0.10857271,0.02338845,0.10849999,0.00000000
-5.39369685,0.29393920,0.07224573,0.00247499,0.10584026,0.02191530,0.10384236,0.00000000
-5.38769385,0.27913522,0.06900682,0.00234687,0.10438384,0.02055496,0.10007508,0.00000000
-5.38169085,0.26657057,0.06638042,0.00223334,0.10434981,0.01933123,0.09734230,0.00000000
-5.37568784,0.25660055,0.06445436,0.00213750,0.10588632,0.01826697,0.09578950,0.00000000
-5.36968484,0.24956310,0.06331093,0.00206222,0.10913870,0.01738365,0.09556021,0.00000000
-5.36368184,0.24577068,0.06302473,0.00201014,0.11424457,0.01670073,0.09679252,0.00000000
-5.35767884,0.24550262,0.06366052,0.00198351,0.12132878,0.01623532,0.09961561,0.00000000
-5.35167584,0.24899806,0.06527129,0.00198423,0.13049821,0.01600171,0.10414629,0.00000000
-5.34567284,0.25644949,0.06789650,0.00201375,0.14183668,0.01601109,0.11048549,0.00000000
-5.33966983,0.26799694,0.07156040,0.00207309,0.15540001,0.01627129,0.11871493,0.00000000
-5.33366683,0.28372290,0.07627071,0.00216273,0.17121130,0.01678656,0.12889383,0.00000000
-5.32766383,0.30364802,0.08201751,0.00228269,0.18925681,0.01755743,0.14105586,0.00000000
-5.32166083,0.32772776,0.08877235,0.00243243,0.20948245,0.01858062,0.15520631,0.00000000
-5.31565783,0.35585001,0.09648789,0.00261091,0.23179109,0.01984902,0.17131970,0.00000000
-5.30965483,0.38783389,0.10509774,0.00281659,0.25604096,0.02135173,0.18933781,0.00000000
-5.30365183,0.42342995,0.11451693,0.00304742,0.28204524,0.02307412,0.20916832,0.00000000
-5.29764882,0.46232176,0.12464277,0.00330088,0.30957296,0.02499804,0.23068412,0.00000000
-5.29164582,0.50412915,0.13535627,0.00357407,0.33835140,0.02710205,0.25372342,0.00000000
-5.28564282,0.54841315,0.14652408,0.00386369,0.36806999,0.02936171,0.27809075,0.00000000
-5.27963982,0.59468261,0.15800095,0.00416616,0.39838560,0.03175001,0.30355886,0.00000000
-5.27363682,0.64240247,0.16963268,0.00447766,0.42892931,0.03423779,0.32987156,0.00000000
-5.26763382,0.69100359,0.18125949,0.00479424,0.45931432,0.03679427,0.35674746,0.00000000
-5.26163082,0.73989384,0.19271965,0.00511187,0.48914485,0.03938767,0.38388465,0.00000000
-5.25562781,0.78847017,0.20385338,0.00542659,0.51802569,0.04198576,0.41096601,0.00000000
-5.24962481,0.83613134,0.21450677,0.00573453,0.54557207,0.04455653,0.43766521,0.00000000
-5.24362181,0.88229074,0.22453557,0.00603204,0.57141944,0.04706881,0.46365309,0.00000000
-5.23761881,0.92638895,0.23380874,0.00631575,0.59523268,0.04949287,0.48860435,0.00000000
-5.23161581,0.96790550,0.24221165,0.00658265,0.61671452,0.05180101,0.51220413,0.00000000
-5.22561281,1.00636944,0.24964858,0.00683013,0.63561264,0.05396801,0.53415446,0.00000000
-5.21960980,1.04136811,0.25604472,0.00705605,0.65172519,0.05597155,0.55418032,0.00000000
-5.21360680,1.07255413,0.26134728,0.00725869,0.66490459,0.05779252,0.57203503,0.00000000
-5.20760380,1.09965001,0.26552587,0.00743682,0.67505932,0.05941522,0.58750486,0.00000000
-5.20160080,1.12245048,0.26857210,0.00758967,0.68215383,0.06082742,0.60041282,0.00000000
-5.19559780,1.14082250,0.27049834,0.00771686,0.68620647,0.06202034,0.61062134,0.00000000
-5.18959480,1.15470307,0.27133593,0.00781842,0.68728571,0.06298854,0.61803403,0.00000000
-5.18359180,1.16409492,0.27113269,0.00789468,0.68550494,0.06372967,0.62259629,0.00000000
-5.17758879,1.16906076,0.26995015,0.00794624,0.68101602,0.06424422,0.62429499,0.00000000
-5.17158579,1.16971608,0.26786045,0.00797390,0.67400206,0.06453516,0.62315716,0.00000000
-5.16558279,1.16622126,0.26494324,0.00797860,0.66466992,0.06460762,0.61924791,0.00000000
-5.15957979,1.15877332,0.26128262,0.00796138,0.65324258,0.06446849,0.61266755,0.00000000
-5.15357679,1.14759775,0.25696441,0.00792334,0.63995197,0.06412615,0.60354822,0.00000000
-5.14757379,1.13294092,0.25207374,0.00786560,0.62503252,0.06359012,0.59205006,0.00000000
-5.14157079,1.11506335,0.24669319,0.00778926,0.60871571,0.06287087,0.57835707,0.00000000
-5.13556778,1.09423416,0.24090147,0.00769545,0.59122568,0.06197959,0.56267293,0.00000000
-5.12956478,1.07072678,0.23477267,0.00758531,0.57277623,0.06092813,0.54521671,0.00000000
-5.12356178,1.04481608,0.22837603,0.00746001,0.55356900,0.05972893,0.52621874,0.00000000
-5.11755878,1.01677687,0.22177627,0.00732078,0.53379286,0.05839501,0.50591676,0.00000000
-5.11155578,0.98688357,0.21503427,0.00716894,0.51362437,0.05694003,0.48455222,0.00000000
-5.10555278,0.95541087,0.20820809,0.00700595,0.49322906,0.05537833,0.46236709,0.00000000
-5.09954977,0.92263520,0.20135403,0.00683342,0.47276329,0.05372506,0.43960102,0.00000000
-5.09354677,0.88883656,0.19452788,0.00665312,0.45237649,0.05199617,0.41648889,0.00000000
-5.08754377,0.85430047,0.18778591,0.00646702,0.43221342,0.05020850,0.39325885,0.00000000
-5.08154077,0.81931976,0.18118574,0.00627725,0.41241626,0.04837974,0.37013080,0.00000000
-5.07553777,0.78419580,0.17478678,0.00608612,0.39312634,0.04652833,0.34731526,0.00000000
-5.06953477,0.74923909,0.16865039,0.00589605,0.37448522,0.04467337,0.32501257,0.00000000
-5.06353177,0.71476895,0.16283955,0.00570952,0.35663518,0.04283440,0.30341256,0.00000000
-5.05752876,0.68111221,0.15741813,0.00552904,0.33971888,0.04103111,0.28269435,0.00000000
-5.05152576,0.64860093,0.15244976,0.00535703,0.32387841,0.03928304,0.26302650,0.00000000
-5.04552276,0.61756924,0.14799637,0.00519579,0.30925349,0.03760919,0.24456727,0.00000000
-5.03951976,0.58834925,0.14411652,0.00504737,0.29597926,0.03602765,0.22746500,0.00000000
-5.03351676,0.56126641,0.14086352,0.00491352,0.28418352,0.03455520,0.21185849,0.00000000
-5.02751376,0.53663433,0.13828359,0.00479563,0.27398372,0.03320689,0.19787738,0.00000000
-5.02151076,0.51474942,0.13641404,0.00469464,0.26548382,0.03199571,0.18564240,0.00000000
-5.01550775,0.49588548,0.13528173,0.00461102,0.25877128,0.03093232,0.17526545,0.00000000
-5.00950475,0.48028846,0.13490167,0.00454476,0.25391416,0.03002476,0.16684939,0.00000000
-5.00350175,0.46817161,0.13527614,0.00449534,0.25095866,0.02927831,0.16048758,0.00000000
-4.99749875,0.45971107,0.13639414,0.00446176,0.24992711,0.02869547,0.15626302,0.00000000
-4.99149575,0.45504206,0.13823126,0.00444259,0.25081649,0.02827593,0.15424712,0.00000000
-4.98549275,0.45425574,0.14075006,0.00443602,0.25359755,0.02801667,0.15449804,0.00000000
-4.97948974,0.45739667,0.14390082,0.00443997,0.25821460,0.02791220,0.15705868,0.00000000
-4.97348674,0.46446097,0.14762272,0.00445212,0.26458585,0.02795478,0.16195421,0.00000000
-4.96748374,0.47539509,0.15184529,0.00447006,0.27260441,0.02813471,0.16918942,0.00000000
-4.96148074,0.49009520,0.15649015,0.00449137,0.28213978,0.02844068,0.17874579,0.00000000
-4.95547774,0.50840713,0.16147291,0.00451373,0.29303990,0.02886014,0.19057849,0.00000000
-4.94947474,0.53012691,0.16670513,0.00453499,0.30513358,0.02937966,0.20461356,0.00000000
-4.94347174,0.55500200,0.17209641,0.00455328,0.31823343,0.02998522,0.22074531,0.00000000
-4.93746873,0.58273307,0.17755631,0.00456708,0.33213903,0.03066261,0.23883418,0.00000000
-4.93146573,0.61297659,0.18299622,0.00457524,0.34664046,0.03139764,0.25870541,0.00000000
-4.92546273,0.64534828,0.18833112,0.00457703,0.36152206,0.03217644,0.28014851,0.00000000
-4.91945973,0.67942739,0.19348117,0.00457217,0.37656642,0.03298559,0.30291793,0.00000000
-4.91345673,0.71476212,0.19837299,0.00456080,0.39155851,0.03381236,0.32673485,0.00000000
-4.90745373,0.75087601,0.20294097,0.00454347,0.40628989,0.03464474,0.35129041,0.00000000
-4.90145073,0.78727549,0.20712814,0.00452110,0.42056304,0.03547162,0.37625030,0.00000000
-4.89544772,0.82345833,0.21088705,0.00449493,0.43419550,0.03628276,0.40126064,0.00000000
-4.88944472,0.85892318,0.21418033,0.00446645,0.44702403,0.03706892,0.42595516,0.00000000
-4.88344172,0.89317964,0.21698115,0.00443735,0.45890832,0.03782184,0.44996335,0.00000000
-4.87743872,0.92575886,0.21927345,0.00440944,0.46973448,0.03853433,0.47291946,0.00000000
-4.87143572,0.95622417,0.22105205,0.00438462,0.47941787,0.03920022,0.49447186,0.00000000
-4.86543272,0.98418146,0.22232248,0.00436476,0.48790531,0.03981447,0.51429252,0.00000000
-4.85942971,1.00928871,0.22310071,0.00435166,0.49517642,0.04037314,0.53208618,0.00000000
-4.85342671,1.03126442,0.22341257,0.00434703,0.50124408,0.04087345,0.54759875,0.00000000
-4.84742371,1.04989437,0.22329303,0.00435239,0.50615380,0.04131375,0.56062458,0.00000000
-4.84142071,1.06503647,0.22278515,0.00436908,0.50998199,0.04169352,0.57101229,0.00000000
-4.83541771,1.07662321,0.22193887,0.00439818,0.51283309,0.04201334,0.57866889,0.00000000
-4.82941471,1.08466178,0.22080954,0.00444052,0.51483558,0.04227481,0.58356185,0.00000000
-4.82341171,1.08923156,0.21945615,0.00449663,0.51613702,0.04248045,0.58571926,0.00000000
-4.81740870,1.09047912,0.21793951,0.00456672,0.51689811,0.04263353,0.58522785,0.00000000
-4.81140570,1.08861098,0.21632019,0.00465067,0.51728608,0.04273794,0.58222913,0.00000000
-4.80540270,1.08388426,0.21465635,0.00474804,0.51746765,0.04279792,0.57691377,0.00000000
-4.79939970,1.07659582,0.21300168,0.00485801,0.51760176,0.04281789,0.56951455,0.00000000
-4.79339670,1.06707031,0.21140323,0.00497940,0.51783238,0.04280209,0.56029813,0.00000000
-4.78739370,1.05564757,0.20989956,0.00511069,0.51828185,0.04275445,0.54955619,0.00000000
-4.78139070,1.04267025,0.20851901,0.00524998,0.51904483,0.04267823,0.53759620,0.00000000
-4.77538769,1.02847187,0.20727835,0.00539504,0.52018348,0.04257585,0.52473226,0.00000000
-4.76938469,1.01336615,0.20618181,0.00554330,0.52172374,0.04244869,0.51127640,0.00000000
-4.76338169,0.99763783,0.20522063,0.00569191,0.52365332,0.04229698,0.49753065,0.00000000
-4.75737869,0.98153555,0.20437306,0.00583778,0.52592120,0.04211967,0.48378013,0.00000000
-4.75137569,0.96526683,0.20360491,0.00597761,0.52843894,0.04191449,0.47028727,0.00000000
-4.74537269,0.94899534,0.20287072,0.00610797,0.53108371,0.04167799,0.45728739,0.00000000
-4.73936968,0.93284052,0.20211536,0.00622542,0.53370285,0.04140567,0.44498548,0.00000000
-4.73336668,0.91687925,0.20127612,0.00632653,0.53611992,0.04109222,0.43355423,0.00000000
-4.72736368,0.90114936,0.20028518,0.00640801,0.53814188,0.04073179,0.42313320,0.00000000
-4.72136068,0.88565469,0.19907241,0.00646681,0.53956706,0.04031828,0.41382880,0.00000000
-4.71535768,0.87037116,0.19756826,0.00650020,0.54019367,0.03984567,0.40571515,0.00000000
-4.70935468,0.85525353,0.19570670,0.00650589,0.53982822,0.03930843,0.39883534,0.00000000
-4.70335168,0.84024221,0.19342815,0.00648208,0.53829376,0.03870179,0.39320309,0.00000000
-4.69734867,0.82526998,0.19068204,0.00642754,0.53543718,0.03802210,0.38880456,0.00000000
-4.69134567,0.81026786,0.18742911,0.00634169,0.53113562,0.03726705,0.38560026,0.00000000
-4.68534267,0.79517028,0.18364323,0.00622458,0.52530136,0.03643593,0.38352693,0.00000000
-4.67933967,0.77991897,0.17931265,0.00607695,0.51788528,0.03552972,0.38249934,0.00000000
-4.67333667,0.76446580,0.17444074,0.00590018,0.50887853,0.03455114,0.38241221,0.00000000
-4.66733367,0.74877440,0.16904602,0.00569629,0.49831267,0.03350466,0.38314212,0.00000000
-4.66133067,0.73282077,0.16316172,0.00546786,0.48625802,0.03239635,0.38454967,0.00000000
-4.65532766,0.71659302,0.15683464,0.00521794,0.47282081,0.03123380,0.38648190,0.00000000
-4.64932466,0.70009064,0.15012368,0.00495000,0.45813895,0.03002579,0.38877519,0.00000000
-4.64332166,0.68332339,0.14309794,0.00466779,0.44237699,0.02878213,0.39125863,0.00000000
-4.63731866,0.66631025,0.13583447,0.00437526,0.42572057,0.02751334,0.39375802,0.00000000
-4.63131566,0.64907859,0.12841602,0.00407642,0.40837050,0.02623037,0.39610039,0.00000000
-4.62531266,0.63166387,0.12092863,0.00377526,0.39053711,0.02494433,0.39811907,0.00000000
-4.61930965,0.61410987,0.11345938,0.00347562,0.37243479,0.02366626,0.39965917,0.00000000
-4.61330665,0.59646961,0.10609430,0.00318113,0.35427727,0.02240691,0.40058321,0.00000000
-4.60730365,0.57880673,0.09891650,0.00289511,0.33627359,0.02117659,0.40077674,0.00000000
-4.60130065,0.56119748,0.09200470,0.00262053,0.31862495,0.01998505,0.40015366,0.00000000
-4.59529765,0.54373273,0.08543204,0.00235996,0.30152241,0.01884141,0.39866083,0.00000000
-4.58929465,0.52652007,0.07926522,0.00211554,0.28514541,0.01775415,0.39628183,0.00000000
-4.58329165,0.50968541,0.07356406,0.00188900,0.26966095,0.01673109,0.39303937,0.00000000
-4.57728864,0.49337398,0.06838122,0.00168161,0.25522334,0.01577947,0.38899632,0.00000000
-4.57128564,0.47775028,0.06376230,0.00149427,0.24197423,0.01490592,0.38425498,0.00000000
-4.56528264,0.46299678,0.05974593,0.00132750,0.23004282,0.01411656,0.37895465,0.00000000
-4.55927964,0.44931131,0.05636412,0.00118149,0.21954597,0.01341701,0.37326737,0.00000000
-4.55327664,0.43690286,0.05364249,0.00105613,0.21058808,0.01281238,0.36739198,0.00000000
-4.54727364,0.42598597,0.05160054,0.00095109,0.20326059,0.01230724,0.36154669,0.00000000
-4.54127064,0.41677376,0.05025181,0.00086581,0.19764103,0.01190560,0.35596040,0.00000000
-4.53526763,0.40946989,0.04960387,0.00079958,0.19379158,0.01161074,0.35086315,0.00000000
-4.52926463,0.40425971,0.04965822,0.00075156,0.19175715,0.01142512,0.34647609,0.00000000
-4.52326163,0.40130098,0.05040995,0.00072082,0.19156305,0.01135024,0.34300150,0.00000000
-4.51725863,0.40071471,0.05184734,0.00070633,0.19321247,0.01138640,0.34061321,0.00000000
-4.51125563,0.40257653,0.05395129,0.00070704,0.19668377,0.01153255,0.33944794,0.00000000
-4.50525263,0.40690897,0.05669479,0.00072180,0.20192800,0.01178610,0.33959799,0.00000000
-4.49924962,0.41367531,0.06004226,0.00074945,0.20886659,0.01214275,0.34110564,0.00000000
-4.49324662,0.42277519,0.06394910,0.00078877,0.21738975,0.01259637,0.34395948,0.00000000
-4.48724362,0.43404245,0.06836125,0.00083848,0.22735547,0.01313889,0.34809300,0.00000000
-4.48124062,0.44724532,0.07321510,0.00089727,0.23858951,0.01376031,0.35338538,0.00000000
-4.47523762,0.46208919,0.07843755,0.00096374,0.25088645,0.01444868,0.35966460,0.00000000
-4.46923462,0.47822190,0.08394645,0.00103647,0.26401192,0.01519029,0.36671271,0.00000000
-4.46323162,0.49524144,0.08965139,0.00111393,0.27770595,0.01596978,0.37427302,0.00000000
-4.45722861,0.51270592,0.09545490,0.00119460,0.29168760,0.01677045,0.38205900,0.00000000
-4.45122561,0.53014540,0.10125397,0.00127685,0.30566065,0.01757460,0.38976441,0.00000000
-4.44522261,0.54707521,0.10694194,0.00135908,0.31932021,0.01836387,0.39707437,0.00000000
-4.43921961,0.56301028,0.11241078,0.00143964,0.33236019,0.01911973,0.40367680,0.00000000
-4.43321661,0.57747993,0.11755347,0.00151692,0.34448117,0.01982393,0.40927381,0.00000000
-4.42721361,0.59004251,0.12226669,0.00158934,0.35539862,0.02045900,0.41359258,0.00000000
-4.42121061,0.60029938,0.12645353,0.00165543,0.36485099,0.02100874,0.41639533,0.00000000
-4.41520760,0.60790771,0.13002614,0.00171379,0.37260743,0.02145868,0.41748787,0.00000000
-4.40920460,0.61259144,0.13290827,0.00176320,0.37847483,0.02179649,0.41672662,0.00000000
-4.40320160,0.61415020,0.13503760,0.00180260,0.38230384,0.02201239,0.41402361,0.00000000
-4.39719860,0.61246569,0.13636767,0.00183114,0.38399370,0.02209936,0.40934949,0.00000000
-4.39119560,0.60750530,0.13686935,0.00184822,0.38349558,0.02205343,0.40273441,0.00000000
-4.38519260,0.59932299,0.13653193,0.00185350,0.38081436,0.02187372,0.39426680,0.00000000
-4.37918959,0.58805727,0.13536353,0.00184689,0.37600870,0.02156247,0.38409010,0.00000000
-4.37318659,0.57392648,0.13339096,0.00182859,0.36918949,0.02112494,0.37239776,0.00000000
-4.36718359,0.55722167,0.13065908,0.00179908,0.36051666,0.02056926,0.35942664,0.00000000
-4.36118059,0.53829728,0.12722956,0.00175911,0.35019453,0.01990608,0.34544914,0.00000000
-4.35517759,0.51756013,0.12317911,0.00170970,0.33846588,0.01914829,0.33076450,0.00000000
-4.34917459,0.49545720,0.11859739,0.00165209,0.32560507,0.01831061,0.31568944,0.00000000
-4.34317159,0.47246258,0.11358451,0.00158774,0.31191033,0.01740909,0.30054875,0.00000000
-4.33716858,0.44906430,0.10824839,0.00151830,0.29769577,0.01646071,0.28566599,0.00000000
-4.33116558,0.42575136,0.10270196,0.00144557,0.28328320,0.01548289,0.27135466,0.00000000
-4.32516258,0.40300150,0.09706037,0.00137146,0.26899424,0.01449303,0.25791026,0.00000000
-4.31915958,0.38127015,0.09143836,0.00129797,0.25514286,0.01350810,0.24560327,0.00000000
-4.31315658,0.36098075,0.08594773,0.00122715,0.24202876,0.01254425,0.23467339,0.00000000
-4.30715358,0.34251679,0.08069526,0.00116108,0.22993162,0.01161652,0.22532508,0.00000000
