energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-2.99849925,9.16291639,0.02331008,0.30994622,0.47430386,5.27374869,1.55432227,2.24761475,1.46223653,0.00000000
-2.99249625,9.02641937,0.02333929,0.30832315,0.47559392,5.15166745,1.54710706,2.23781911,1.46132577,0.00000000
-2.98649325,8.88996126,0.02338362,0.30679308,0.47714988,5.02746047,1.53833062,2.23022139,1.46044822,0.00000000
-2.98049025,8.75470747,0.02344485,0.30541884,0.47902330,4.90179445,1.52824944,2.22511471,1.45974713,0.00000000
-2.97448724,8.62186674,0.02352539,0.30426131,0.48126130,4.77541520,1.51713947,2.22275196,1.45936643,0.00000000
-2.96848424,8.49262715,0.02362804,0.30337710,0.48390318,4.64911401,1.50528268,2.22332825,1.45943908,0.00000000
-2.96248124,8.36809313,0.02375580,0.30281637,0.48697734,4.52369286,1.49295408,2.22696524,1.46007600,0.00000000
-2.95647824,8.24922760,0.02391167,0.30262113,0.49049887,4.39993030,1.48040990,2.23369828,1.46135629,0.00000000
-2.95047524,8.13680281,0.02409840,0.30282401,0.49446781,4.27855009,1.46787761,2.24346747,1.46331942,0.00000000
-2.94447224,8.03136294,0.02431836,0.30344754,0.49886839,4.16019437,1.45554840,2.25611328,1.46596010,0.00000000
-2.93846923,7.93320065,0.02457338,0.30450400,0.50366926,4.04540266,1.44357238,2.27137711,1.46922603,0.00000000
-2.93246623,7.84234867,0.02486460,0.30599590,0.50882463,3.93459764,1.43205675,2.28890696,1.47301884,0.00000000
-2.92646323,7.75858671,0.02519250,0.30791682,0.51427644,3.82807819,1.42106690,2.30826810,1.47719810,0.00000000
-2.92046023,7.68146264,0.02555678,0.31025277,0.51995717,3.72601949,1.41063014,2.32895787,1.48158807,0.00000000
-2.91445723,7.61032608,0.02595643,0.31298377,0.52579328,3.62847975,1.40074173,2.35042423,1.48598688,0.00000000
-2.90845423,7.54437170,0.02638977,0.31608560,0.53170891,3.53541253,1.39137250,2.37208658,1.49017736,0.00000000
-2.90245123,7.48268898,0.02685453,0.31953148,0.53762962,3.44668341,1.38247762,2.39335795,1.49393879,0.00000000
-2.89644822,7.42431471,0.02734788,0.32329372,0.54348583,3.36208939,1.37400555,2.41366708,1.49705887,0.00000000
-2.89044522,7.36828477,0.02786660,0.32734496,0.54921584,3.28137961,1.36590669,2.43247929,1.49934491,0.00000000
-2.88444222,7.31368149,0.02840707,0.33165916,0.55476794,3.20427568,1.35814091,2.44931475,1.50063371,0.00000000
-2.87843922,7.25967389,0.02896538,0.33621202,0.56010181,3.13049031,1.35068355,2.46376347,1.50079933,0.00000000
-2.87243622,7.20554834,0.02953737,0.34098108,0.56518884,3.05974306,1.34352937,2.47549603,1.49975839,0.00000000
-2.86643322,7.15072821,0.03011865,0.34594523,0.57001142,2.99177245,1.33669430,2.48426972,1.49747246,0.00000000
-2.86043022,7.09478194,0.03070456,0.35108384,0.57456140,2.92634382,1.33021489,2.48992996,1.49394768,0.00000000
-2.85442721,7.03741988,0.03129024,0.35637565,0.57883774,2.86325308,1.32414556,2.49240715,1.48923154,0.00000000
-2.84842421,6.97848086,0.03187052,0.36179727,0.58284353,2.80232640,1.31855391,2.49170942,1.48340715,0.00000000
-2.84242121,6.91791048,0.03243995,0.36732177,0.58658279,2.74341656,1.31351451,2.48791188,1.47658557,0.00000000
-2.83641821,6.85573331,0.03299276,0.37291721,0.59005716,2.68639670,1.30910166,2.48114345,1.46889663,0.00000000
-2.83041521,6.79202155,0.03352286,0.37854533,0.59326277,2.63115234,1.30538164,2.47157194,1.46047905,0.00000000
-2.82441221,6.72686300,0.03402385,0.38416064,0.59618769,2.57757285,1.30240502,2.45938868,1.45147034,0.00000000
-2.81840920,6.66033072,0.03448907,0.38970973,0.59880994,2.52554317,1.30019955,2.44479346,1.44199732,0.00000000
-2.81240620,6.59245669,0.03491167,0.39513124,0.60109645,2.47493671,1.29876417,2.42798068,1.43216768,0.00000000
-2.80640320,6.52321122,0.03528474,0.40035612,0.60300283,2.42561008,1.29806440,2.40912760,1.42206315,0.00000000
-2.80040020,6.45248932,0.03560140,0.40530848,0.60447413,2.37740012,1.29802948,2.38838493,1.41173456,0.00000000
-2.79439720,6.38010460,0.03585497,0.40990693,0.60544653,2.33012344,1.29855141,2.36587040,1.40119907,0.00000000
-2.78839420,6.30579077,0.03603917,0.41406620,0.60584968,2.28357849,1.29948586,2.34166522,1.39043944,0.00000000
-2.78239120,6.22921011,0.03614823,0.41769919,0.60560971,2.23754987,1.30065493,2.31581344,1.37940556,0.00000000
-2.77638819,6.14996809,0.03617713,0.42071917,0.60465265,2.19181450,1.30185161,2.28832407,1.36801766,0.00000000
-2.77038519,6.06763264,0.03612167,0.42304209,0.60290795,2.14614920,1.30284561,2.25917542,1.35617126,0.00000000
-2.76438219,5.98175668,0.03597869,0.42458897,0.60031205,2.10033890,1.30339035,2.22832143,1.34374322,0.00000000
-2.75837919,5.89190239,0.03574611,0.42528812,0.59681159,2.05418512,1.30323078,2.19569932,1.33059872,0.00000000
-2.75237619,5.79766562,0.03542303,0.42507725,0.59236629,2.00751394,1.30211153,2.16123812,1.31659858,0.00000000
-2.74637319,5.69869920,0.03500974,0.42390533,0.58695123,1.96018312,1.29978540,2.12486764,1.30160665,0.00000000
-2.74037019,5.59473402,0.03450774,0.42173416,0.58055850,1.91208793,1.29602150,2.08652737,1.28549693,0.00000000
-2.73436718,5.48559712,0.03391966,0.41853967,0.57319821,1.86316549,1.29061311,2.04617498,1.26816016,0.00000000
-2.72836418,5.37122620,0.03324926,0.41431283,0.56489877,1.81339748,1.28338489,2.00379409,1.24950956,0.00000000
-2.72236118,5.25168046,0.03250127,0.40906037,0.55570664,1.76281124,1.27419920,1.95940109,1.22948572,0.00000000
-2.71635818,5.12714753,0.03168133,0.40280505,0.54568544,1.71147940,1.26296167,1.91305095,1.20806051,0.00000000
-2.71035518,4.99794697,0.03079587,0.39558577,0.53491473,1.65951821,1.24962555,1.86484166,1.18523992,0.00000000
-2.70435218,4.86453026,0.02985197,0.38745736,0.52348836,1.60708473,1.23419508,1.81491753,1.16106594,0.00000000
-2.69834917,4.72747797,0.02885727,0.37849011,0.51151267,1.55437326,1.21672767,1.76347115,1.13561746,0.00000000
-2.69234617,4.58749416,0.02781986,0.36876914,0.49910442,1.50161111,1.19733488,1.71074398,1.10901024,0.00000000
-2.68634317,4.44539835,0.02674817,0.35839347,0.48638878,1.44905393,1.17618215,1.65702563,1.08139608,0.00000000
-2.68034017,4.30211536,0.02565091,0.34747491,0.47349722,1.39698078,1.15348724,1.60265186,1.05296118,0.00000000
-2.67433717,4.15866296,0.02453700,0.33613669,0.46056538,1.34568899,1.12951742,1.54800112,1.02392368,0.00000000
-2.66833417,4.01613750,0.02341548,0.32451189,0.44773099,1.29548886,1.10458527,1.49348990,0.99453061,0.00000000
-2.66233117,3.87569749,0.02229550,0.31274156,0.43513186,1.24669824,1.07904321,1.43956676,0.96505403,0.00000000
-2.65632816,3.73854514,0.02118622,0.30097267,0.42290373,1.19963689,1.05327668,1.38670505,0.93578662,0.00000000
-2.65032516,3.60590595,0.02009680,0.28935576,0.41117830,1.15462070,1.02769617,1.33539466,0.90703655,0.00000000
-2.64432216,3.47900641,0.01903635,0.27804235,0.40008113,1.11195571,1.00272803,1.28613271,0.87912188,0.00000000
-2.63831916,3.35905034,0.01801384,0.26718219,0.38972966,1.07193194,0.97880437,1.23941348,0.85236444,0.00000000
-2.63231616,3.24719395,0.01703809,0.25692032,0.38023124,1.03481722,0.95635223,1.19571789,0.82708327,0.00000000
-2.62631316,3.14452057,0.01611763,0.24739405,0.37168127,1.00085098,0.93578227,1.15550272,0.80358792,0.00000000
-2.62031016,3.05201560,0.01526072,0.23872996,0.36416162,0.97023834,0.91747733,1.11919006,0.78217166,0.00000000
-2.61430715,2.97054252,0.01447517,0.23104090,0.35773910,0.94314460,0.90178124,1.08715719,0.76310479,0.00000000
-2.60830415,2.90082108,0.01376835,0.22442323,0.35246452,0.91969050,0.88898824,1.05972744,0.74662833,0.00000000
-2.60230115,2.84340833,0.01314703,0.21895432,0.34837194,0.89994834,0.87933352,1.03716226,0.73294826,0.00000000
-2.59629815,2.79868359,0.01261734,0.21469042,0.34547847,0.88393932,0.87298510,1.01965492,0.72223060,0.00000000
-2.59029515,2.76683794,0.01218470,0.21166501,0.34378462,0.87163234,0.87003763,1.00732596,0.71459734,0.00000000
-2.58429215,2.74786886,0.01185371,0.20988772,0.34327502,0.86294415,0.87050814,1.00022070,0.71012358,0.00000000
-2.57828914,2.74158019,0.01162810,0.20934385,0.34391969,0.85774123,0.87433425,0.99830877,0.70883578,0.00000000
-2.57228614,2.74758744,0.01151067,0.20999451,0.34567570,0.85584309,0.88137467,1.00148572,0.71071129,0.00000000
-2.56628314,2.76532829,0.01150323,0.21177750,0.34848906,0.85702699,0.89141224,1.00957644,0.71567899,0.00000000
-2.56028014,2.79407739,0.01160654,0.21460874,0.35229684,0.86103383,0.90415924,1.02234032,0.72362112,0.00000000
-2.55427714,2.83296495,0.01182027,0.21838438,0.35702924,0.86757488,0.91926484,1.03947766,0.73437595,0.00000000
-2.54827414,2.88099790,0.01214290,0.22298339,0.36261154,0.87633906,0.93632441,1.06063711,0.74774128,0.00000000
-2.54227114,2.93708258,0.01257175,0.22827055,0.36896575,0.88700027,0.95489019,1.08542361,0.76347841,0.00000000
-2.53626813,3.00004780,0.01310284,0.23409988,0.37601181,0.89922448,0.97448306,1.11340655,0.78131647,0.00000000
-2.53026513,3.06866721,0.01373090,0.24031810,0.38366834,0.91267621,0.99460473,1.14412766,0.80095688,0.00000000
-2.52426213,3.14168000,0.01444929,0.24676833,0.39185274,0.92702402,1.01475002,1.17710842,0.82207770,0.00000000
-2.51825913,3.21780936,0.01524998,0.25329358,0.40048079,0.94194495,1.03441877,1.21185676,0.84433787,0.00000000
-2.51225613,3.29577813,0.01612351,0.25974024,0.40946576,0.95712763,1.05312691,1.24787283,0.86738114,0.00000000
-2.50625313,3.37432160,0.01705901,0.26596111,0.41871707,0.97227419,1.07041640,1.28465399,0.89083979,0.00000000
-2.50025013,3.45219764,0.01804421,0.27181831,0.42813882,0.98710101,1.08586379,1.32169892,0.91433820,0.00000000
-2.49424712,3.52819467,0.01906551,0.27718553,0.43762822,1.00133858,1.09908733,1.35851119,0.93749624,0.00000000
-2.48824412,3.60113801,0.02010813,0.28195010,0.44707425,1.01473065,1.10975235,1.39460241,0.95993281,0.00000000
-2.48224112,3.66989565,0.02115626,0.28601440,0.45635675,1.02703320,1.11757520,1.42949540,0.98126959,0.00000000
-2.47623812,3.73338422,0.02219328,0.28929700,0.46534609,1.03801338,1.12232569,1.46272746,1.00113517,0.00000000
-2.47023512,3.79057601,0.02320209,0.29173327,0.47390370,1.04744900,1.12382824,1.49385435,1.01916968,0.00000000
-2.46423212,3.84050794,0.02416544,0.29327574,0.48188347,1.05512867,1.12196192,1.52245485,1.03503008,0.00000000
-2.45822911,3.88229289,0.02506633,0.29389413,0.48913418,1.06085302,1.11665962,1.54813639,1.04839606,0.00000000
-2.45222611,3.91513369,0.02588847,0.29357511,0.49550292,1.06443709,1.10790660,1.57054161,1.05897657,0.00000000
-2.44622311,3.93833982,0.02661677,0.29232193,0.50083938,1.06571383,1.09573855,1.58935584,1.06651672,0.00000000
-2.44022011,3.95134631,0.02723779,0.29015394,0.50500094,1.06453876,1.08023935,1.60431537,1.07080508,0.00000000
-2.43421711,3.95373424,0.02774025,0.28710597,0.50785827,1.06079558,1.06153868,1.61521619,1.07168083,0.00000000
-2.42821411,3.94525184,0.02811544,0.28322773,0.50930121,1.05440230,1.03980958,1.62192284,1.06904063,0.00000000
-2.42221111,3.92583488,0.02835763,0.27858310,0.50924461,1.04531765,1.01526590,1.62437689,1.06284475,0.00000000
-2.41620810,3.89562514,0.02846435,0.27324948,0.50763381,1.03354724,0.98815966,1.62260453,1.05312214,0.00000000
-2.41020510,3.85498545,0.02843665,0.26731696,0.50444945,1.01914904,0.95877838,1.61672278,1.03997399,0.00000000
-2.40420210,3.80450987,0.02827913,0.26088753,0.49971129,1.00223761,0.92744208,1.60694380,1.02357556,0.00000000
-2.39819910,3.74502789,0.02799995,0.25407408,0.49348078,0.98298685,0.89450011,1.59357675,1.00417596,0.00000000
-2.39219610,3.67760155,0.02761066,0.24699930,0.48586223,0.96163065,0.86032750,1.57702687,0.98209574,0.00000000
-2.38619310,3.60351473,0.02712590,0.23979436,0.47700234,0.93846142,0.82532088,1.55779159,0.95772214,0.00000000
-2.38019010,3.52425436,0.02656302,0.23259733,0.46708816,0.91382622,0.78989391,1.53645325,0.93150211,0.00000000
-2.37418709,3.44148345,0.02594152,0.22555137,0.45634341,0.88812041,0.75447209,1.51366869,0.90393317,0.00000000
-2.36818409,3.35700637,0.02528243,0.21880263,0.44502330,0.86177913,0.71948700,1.49015556,0.87555232,0.00000000
-2.36218109,3.27272725,0.02460767,0.21249785,0.43340798,0.83526661,0.68537009,1.46667590,0.84692339,0.00000000
-2.35617809,3.19060267,0.02393930,0.20678175,0.42179495,0.80906389,0.65254593,1.44401709,0.81862309,0.00000000
-2.35017509,3.11258996,0.02329880,0.20179413,0.41049056,0.78365511,0.62142510,1.42297092,0.79122630,0.00000000
-2.34417209,3.04059300,0.02270634,0.19766687,0.39980107,0.75951326,0.59239698,1.40431138,0.76529109,0.00000000
-2.33816908,2.97640733,0.02218013,0.19452077,0.39002349,0.73708558,0.56582230,1.38877173,0.74134384,0.00000000
-2.33216608,2.92166644,0.02173582,0.19246244,0.38143657,0.71677950,0.54202597,1.37702182,0.71986509,0.00000000
-2.32616308,2.87779131,0.02138602,0.19158125,0.37429234,0.69894951,0.52129011,1.36964635,0.70127649,0.00000000
-2.32016008,2.84594511,0.02113993,0.19194646,0.36880831,0.68388558,0.50384765,1.36712488,0.68592927,0.00000000
-2.31415708,2.82699454,0.02100307,0.19360471,0.36516085,0.67180358,0.48987661,1.36981439,0.67409465,0.00000000
-2.30815408,2.82147963,0.02097723,0.19657787,0.36347971,0.66283813,0.47949530,1.37793498,0.66595652,0.00000000
-2.30215108,2.82959290,0.02106049,0.20086144,0.36384400,0.65703815,0.47275856,1.39155943,0.66160641,0.00000000
-2.29614807,2.85116895,0.02124737,0.20642351,0.36627972,0.65436519,0.46965528,1.41060706,0.66104122,0.00000000
-2.29014507,2.88568487,0.02152919,0.21320443,0.37075882,0.65469481,0.47010727,1.43484218,0.66416353,0.00000000
-2.28414207,2.93227174,0.02189448,0.22111716,0.37719989,0.65782080,0.47396965,1.46387745,0.67078454,0.00000000
-2.27813907,2.98973676,0.02232946,0.23004843,0.38547036,0.66346203,0.48103282,1.49718198,0.68062966,0.00000000
-2.27213607,3.05659566,0.02281868,0.23986064,0.39539012,0.67127184,0.49102602,1.53409434,0.69334644,0.00000000
-2.26613307,3.13111421,0.02334557,0.25039441,0.40673654,0.68084941,0.50362249,1.57383984,0.70851473,0.00000000
-2.26013007,3.21135777,0.02389318,0.26147197,0.41925050,0.69175283,0.51844632,1.61555184,0.72565870,0.00000000
-2.25412706,3.29524716,0.02444473,0.27290102,0.43264351,0.70351334,0.53508066,1.65829652,0.74426043,0.00000000
-2.24812406,3.38061937,0.02498428,0.28447921,0.44660550,0.71565012,0.55307735,1.70110016,0.76377470,0.00000000
-2.24212106,3.46529106,0.02549721,0.29599893,0.46081323,0.72768535,0.57196772,1.74297839,0.78364449,0.00000000
-2.23611806,3.54712298,0.02597077,0.30725248,0.47493892,0.73915885,0.59127423,1.78296631,0.80331684,0.00000000
-2.23011506,3.62408341,0.02639438,0.31803719,0.48865903,0.74964184,0.61052278,1.82014860,0.82225858,0.00000000
-2.22411206,3.69430859,0.02675997,0.32816070,0.50166292,0.75874956,0.62925539,1.85368873,0.83997147,0.00000000
-2.21810905,3.75615842,0.02706212,0.33744584,0.51366109,0.76615220,0.64704263,1.88285614,0.85600642,0.00000000
-2.21210605,3.80826566,0.02729815,0.34573535,0.52439294,0.77158394,0.66349577,1.90705079,0.86997622,0.00000000
-2.20610305,3.84957738,0.02746809,0.35289595,0.53363374,0.77484992,0.67827802,1.92582392,0.88156663,0.00000000
-2.20010005,3.87938711,0.02757456,0.35882186,0.54120068,0.77583093,0.69111445,1.93889451,0.89054531,0.00000000
-2.19409705,3.89735702,0.02762258,0.36343753,0.54695784,0.77448583,0.70180042,1.94616087,0.89676854,0.00000000
-2.18809405,3.90352937,0.02761926,0.36669959,0.55081998,0.77085165,0.71020795,1.94770668,0.90018533,0.00000000
-2.18209105,3.89832680,0.02757355,0.36859779,0.55275493,0.76504148,0.71628994,1.94380148,0.90083902,0.00000000
-2.17608804,3.88254148,0.02749583,0.36915509,0.55278470,0.75724028,0.72008186,1.93489523,0.89886614,0.00000000
-2.17008504,3.85731347,0.02739760,0.36842676,0.55098505,0.74769880,0.72170090,1.92160722,0.89449269,0.00000000
-2.16408204,3.82409861,0.02729101,0.36649854,0.54748366,0.73672576,0.72134243,1.90470944,0.88802781,0.00000000
-2.15807904,3.78462712,0.02718856,0.36348392,0.54245686,0.72467863,0.71927392,1.88510485,0.87985519,0.00000000
-2.15207604,3.74085368,0.02710270,0.35952067,0.53612503,0.71195315,0.71582633,1.86380126,0.87042220,0.00000000
-2.14607304,3.69490069,0.02704547,0.35476667,0.52874665,0.69897202,0.71138336,1.84188143,0.86022732,0.00000000
-2.14007004,3.64899605,0.02702818,0.34939512,0.52061140,0.68617289,0.70636874,1.82047041,0.84980593,0.00000000
-2.13406703,3.60540720,0.02706107,0.34358948,0.51203212,0.67399603,0.70123211,1.80070101,0.83971500,0.00000000
-2.12806403,3.56637359,0.02715309,0.33753807,0.50333621,0.66287196,0.69643383,1.78367864,0.83051713,0.00000000
-2.12206103,3.53403911,0.02731159,0.33142865,0.49485641,0.65320931,0.69242937,1.77044654,0.82276417,0.00000000
-2.11605803,3.51038692,0.02754207,0.32544315,0.48692146,0.64538320,0.68965374,1.76195262,0.81698115,0.00000000
-2.11005503,3.49717842,0.02784806,0.31975263,0.47984670,0.63972446,0.68850659,1.75901898,0.81365073,0.00000000
-2.10405203,3.49589840,0.02823086,0.31451269,0.47392506,0.63650993,0.68933844,1.76231531,0.81319880,0.00000000
-2.09804902,3.50770818,0.02868947,0.30985957,0.46941871,0.63595419,0.69243870,1.77233697,0.81598161,0.00000000
-2.09204602,3.53340832,0.02922050,0.30590686,0.46655150,0.63820283,0.69802580,1.78938864,0.82227476,0.00000000
-2.08604302,3.57341228,0.02981812,0.30274309,0.46550267,0.64332762,0.70623983,1.81357418,0.83226462,0.00000000
-2.08004002,3.62773212,0.03047411,0.30043020,0.46640182,0.65132378,0.71713809,1.84479303,0.84604221,0.00000000
-2.07403702,3.69597675,0.03117796,0.29900293,0.46932558,0.66210931,0.73069350,1.88274349,0.86360002,0.00000000
-2.06803402,3.77736315,0.03191701,0.29846917,0.47429580,0.67552676,0.74679619,1.92693250,0.88483184,0.00000000
-2.06203102,3.87074016,0.03267676,0.29881115,0.48127965,0.69134718,0.76525794,1.97669197,0.90953551,0.00000000
-2.05602801,3.97462427,0.03344112,0.29998746,0.49019139,0.70927639,0.78581946,2.03120070,0.93741879,0.00000000
-2.05002501,4.08724609,0.03419288,0.30193580,0.50089588,0.72896328,0.80816014,2.08951128,0.96810800,0.00000000
-2.04402201,4.20660596,0.03491408,0.30457631,0.51321361,0.75001005,0.83190973,2.15058083,1.00115910,0.00000000
-2.03801901,4.33053663,0.03558658,0.30781527,0.52692712,0.77198394,0.85666169,2.21330444,1.03607103,0.00000000
-2.03201601,4.45677050,0.03619256,0.31154909,0.54178852,0.79443014,0.88198735,2.27654985,1.07230065,0.00000000
-2.02601301,4.58300909,0.03671506,0.31566836,0.55752778,0.81688540,0.90745052,2.33919221,1.10927868,0.00000000
-2.02001001,4.70699176,0.03713852,0.32006176,0.57386141,0.83889180,0.93262170,2.40014729,1.14642621,0.00000000
-2.01400700,4.82656105,0.03744927,0.32461969,0.59050130,0.86001018,0.95709151,2.45840211,1.18317095,0.00000000
-2.00800400,4.93972224,0.03763596,0.32923749,0.60716317,0.87983273,0.98048262,2.51304159,1.21896263,0.00000000
-2.00200100,5.04469468,0.03768990,0.33381808,0.62357448,0.89799420,1.00245980,2.56327049,1.25328708,0.00000000
-1.99599800,5.13995316,0.03760538,0.33827397,0.63948131,0.91418128,1.02273770,2.60842975,1.28567827,0.00000000
-1.98999500,5.22425796,0.03737974,0.34252857,0.65465406,0.92813988,1.04108624,2.64800697,1.31572806,0.00000000
-1.98399200,5.29667288,0.03701350,0.34651684,0.66889189,0.93967996,1.05733329,2.68164084,1.34309331,0.00000000
-1.97798899,5.35657109,0.03651020,0.35018529,0.68202553,0.94867787,1.07136494,2.70911970,1.36750020,0.00000000
-1.97198599,5.40362923,0.03587630,0.35349136,0.69391876,0.95507610,1.08312336,2.73037480,1.38874581,0.00000000
-1.96598299,5.43781110,0.03512084,0.35640240,0.70446838,0.95888071,1.09260267,2.74546886,1.40669712,0.00000000
-1.95997999,5.45934216,0.03425513,0.35889430,0.71360300,0.96015648,1.09984309,2.75458109,1.42128762,0.00000000
-1.95397699,5.46867710,0.03329230,0.36094990,0.72128073,0.95902032,1.10492397,2.75798946,1.43251208,0.00000000
-1.94797399,5.46646256,0.03224684,0.36255740,0.72748612,0.95563319,1.10795608,2.75605164,1.44041982,0.00000000
-1.94197099,5.45349734,0.03113417,0.36370888,0.73222654,0.95019115,1.10907375,2.74918552,1.44510706,0.00000000
-1.93596798,5.43069231,0.02997011,0.36439903,0.73552837,0.94291584,1.10842726,2.73785051,1.44670880,0.00000000
-1.92996498,5.39903220,0.02877047,0.36462419,0.73743325,0.93404503,1.10617594,2.72253041,1.44539091,0.00000000
-1.92396198,5.35954080,0.02755062,0.36438185,0.73799461,0.92382360,1.10248226,2.70371864,1.44134248,0.00000000
-1.91795898,5.31325103,0.02632521,0.36367041,0.73727467,0.91249530,1.09750711,2.68190615,1.43476924,0.00000000
-1.91195598,5.26118067,0.02510779,0.36248949,0.73534201,0.90029561,1.09140642,2.65757239,1.42588778,0.00000000
-1.90595298,5.20431402,0.02391069,0.36084046,0.73226982,0.88744586,1.08432911,2.63117910,1.41492107,0.00000000
-1.89994997,5.14358931,0.02274483,0.35872728,0.72813482,0.87414884,1.07641615,2.60316686,1.40209507,0.00000000
-1.89394697,5.07989149,0.02161965,0.35615746,0.72301668,0.86058567,1.06780066,2.57395372,1.38763635,0.00000000
-1.88794397,5.01404923,0.02054314,0.35314309,0.71699790,0.84691416,1.05860876,2.54393549,1.37177053,0.00000000
-1.88194097,4.94683524,0.01952183,0.34970172,0.71016403,0.83326827,1.04896076,2.51348697,1.35472142,0.00000000
-1.87593797,4.87896870,0.01856090,0.34585711,0.70260391,0.81975869,1.03897265,2.48296346,1.33671039,0.00000000
-1.86993497,4.81111850,0.01766431,0.34163964,0.69440996,0.80647421,1.02875725,2.45270197,1.31795589,0.00000000
-1.86393197,4.74390647,0.01683491,0.33708638,0.68567814,0.79348376,1.01842520,2.42302166,1.29867284,0.00000000
-1.85792896,4.67790974,0.01607459,0.33224078,0.67650768,0.78083892,1.00808534,2.39422316,1.27907172,0.00000000
-1.85192596,4.61366169,0.01538448,0.32715199,0.66700034,0.76857659,0.99784448,2.36658663,1.25935730,0.00000000
-1.84592296,4.55165139,0.01476501,0.32187376,0.65725931,0.75672194,0.98780667,2.34036865,1.23972692,0.00000000
-1.83991996,4.49232167,0.01421613,0.31646315,0.64738757,0.74529125,0.97807192,2.31579815,1.22036859,0.00000000
-1.83391696,4.43606609,0.01373739,0.31097897,0.63748613,0.73429473,0.96873457,2.29307165,1.20145872,0.00000000
-1.82791396,4.38322548,0.01332806,0.30548019,0.62765188,0.72373925,0.95988153,2.27234842,1.18315998,0.00000000
-1.82191096,4.33408471,0.01298722,0.30002431,0.61797551,0.71363086,0.95159057,2.25374602,1.16561929,0.00000000
-1.81590795,4.28887032,0.01271387,0.29466591,0.60853943,0.70397716,0.94392887,2.23733672,1.14896619,0.00000000
-1.80990495,4.24774975,0.01250693,0.28945546,0.59941599,0.69478938,0.93695207,2.22314525,1.13331178,0.00000000
-1.80390195,4.21083240,0.01236534,0.28443830,0.59066607,0.68608429,0.93070384,2.21114832,1.11874839,0.00000000
-1.79789895,4.17817289,0.01228809,0.27965415,0.58233816,0.67788572,0.92521624,2.20127602,1.10534991,0.00000000
-1.79189595,4.14977646,0.01227423,0.27513684,0.57446798,0.67022572,0.92051066,2.19341515,1.09317288,0.00000000
-1.78589295,4.12560610,0.01232288,0.27091443,0.56707868,0.66314522,0.91659938,2.18741446,1.08225825,0.00000000
-1.77988994,4.10559091,0.01243324,0.26700968,0.56018158,0.65669418,0.91348763,2.18309135,1.07263352,0.00000000
-1.77388694,4.08963495,0.01260458,0.26344071,0.55377735,0.65093103,0.91117579,2.18023972,1.06431518,0.00000000
-1.76788394,4.07762566,0.01283618,0.26022174,0.54785761,0.64592147,0.90966161,2.17863835,1.05731103,0.00000000
-1.76188094,4.06944092,0.01312732,0.25736402,0.54240667,0.64173645,0.90894219,2.17805933,1.05162228,0.00000000
-1.75587794,4.06495406,0.01347724,0.25487651,0.53740341,0.63844938,0.90901534,2.17827590,1.04724502,0.00000000
-1.74987494,4.06403593,0.01388500,0.25276658,0.53282306,0.63613266,0.90988022,2.17906914,1.04417087,0.00000000
-1.74387194,4.06655371,0.01434947,0.25104033,0.52863870,0.63485351,0.91153695,2.18023317,1.04238678,0.00000000
-1.73786893,4.07236633,0.01486921,0.24970269,0.52482253,0.63466930,0.91398536,2.18157850,1.04187371,0.00000000
-1.73186593,4.08131656,0.01544238,0.24875720,0.52134667,0.63562263,0.91722252,2.18293346,1.04260438,0.00000000
-1.72586293,4.09322044,0.01606661,0.24820550,0.51818353,0.63773627,0.92123952,2.18414366,1.04454023,0.00000000
-1.71985993,4.10785477,0.01673894,0.24804646,0.51530573,0.64100837,0.92601744,2.18506984,1.04762767,0.00000000
-1.71385693,4.12494381,0.01745574,0.24827523,0.51268564,0.64540816,0.93152294,2.18558429,1.05179413,0.00000000
-1.70785393,4.14414649,0.01821257,0.24888209,0.51029462,0.65087246,0.93770375,2.18556654,1.05694421,0.00000000
-1.70185093,4.16504544,0.01900424,0.24985136,0.50810205,0.65730322,0.94448455,2.18489860,1.06295628,0.00000000
-1.69584792,4.18713916,0.01982471,0.25116036,0.50607434,0.66456652,0.95176354,2.18346064,1.06968012,0.00000000
-1.68984492,4.20983872,0.02066713,0.25277866,0.50417398,0.67249295,0.95941016,2.18112740,1.07693583,0.00000000
-1.68384192,4.23246973,0.02152395,0.25466769,0.50235884,0.68087974,0.96726436,2.17776601,1.08451447,0.00000000
-1.67783892,4.25428042,0.02238699,0.25678069,0.50058180,0.68949451,0.97513755,2.17323546,1.09218058,0.00000000
-1.67183592,4.27445603,0.02324761,0.25906327,0.49879079,0.69808064,0.98281552,2.16738811,1.09967672,0.00000000
-1.66583292,4.29213935,0.02409693,0.26145437,0.49692941,0.70636418,0.99006330,2.16007313,1.10673015,0.00000000
-1.65982991,4.30645685,0.02492609,0.26388790,0.49493790,0.71406198,0.99663196,2.15114189,1.11306125,0.00000000
-1.65382691,4.31654943,0.02572651,0.26629466,0.49275478,0.72089075,1.00226698,2.14045508,1.11839367,0.00000000
-1.64782391,4.32160634,0.02649025,0.26860480,0.49031878,0.72657671,1.00671802,2.12789095,1.12246562,0.00000000
-1.64182091,4.32090069,0.02721029,0.27075049,0.48757119,0.73086543,1.00974953,2.11335442,1.12504189,0.00000000
-1.63581791,4.31382481,0.02788091,0.27266877,0.48445836,0.73353135,1.01115173,2.09678619,1.12592591,0.00000000
