energy_ev,total_up,Ag_p_up,Ag_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.68784392,1.77480447,0.26335599,1.39445812,0.04439274,0.00315405,0.23466143,0.00000000
-5.68184092,1.71002816,0.25473339,1.34027231,0.04341392,0.00295646,0.23000239,0.00000000
-5.67583792,1.65036172,0.24727145,1.29011650,0.04270990,0.00276390,0.22609501,0.00000000
-5.66983492,1.59637163,0.24109646,1.24435904,0.04230425,0.00257847,0.22304341,0.00000000
-5.66383192,1.54847953,0.23630028,1.20325782,0.04221357,0.00240194,0.22093112,0.00000000
-5.65782891,1.50695761,0.23294017,1.16695805,0.04244720,0.00223582,0.21982003,0.00000000
-5.65182591,1.47192859,0.23103961,1.13549362,0.04300708,0.00208124,0.21975001,0.00000000
-5.64582291,1.44337012,0.23059023,1.10879164,0.04388775,0.00193906,0.22073919,0.00000000
-5.63981991,1.42112320,0.23155445,1.08667989,0.04507667,0.00180980,0.22278481,0.00000000
-5.63381691,1.40490416,0.23386906,1.06889684,0.04655454,0.00169373,0.22586458,0.00000000
-5.62781391,1.39431970,0.23744929,1.05510376,0.04829600,0.00159086,0.22993859,0.00000000
-5.62181091,1.38888432,0.24219340,1.04489842,0.05027032,0.00150098,0.23495151,0.00000000
-5.61580790,1.38803969,0.24798766,1.03783009,0.05244232,0.00142374,0.24083507,0.00000000
-5.60980490,1.39117512,0.25471139,1.03341512,0.05477343,0.00135865,0.24751080,0.00000000
-5.60380190,1.39764869,0.26224216,1.03115284,0.05722273,0.00130513,0.25489276,0.00000000
-5.59779890,1.40680822,0.27046074,1.03054115,0.05974819,0.00126259,0.26289032,0.00000000
-5.59179590,1.41801154,0.27925583,1.03109148,0.06230784,0.00123045,0.27141085,0.00000000
-5.58579290,1.43064535,0.28852826,1.03234256,0.06486093,0.00120815,0.28036212,0.00000000
-5.57978989,1.44414218,0.29819460,1.03387270,0.06736907,0.00119525,0.28965453,0.00000000
-5.57378689,1.45799480,0.30819011,1.03531017,0.06979726,0.00119141,0.29920290,0.00000000
-5.56778389,1.47176775,0.31847063,1.03634130,0.07211475,0.00119641,0.30892794,0.00000000
-5.56178089,1.48510549,0.32901369,1.03671626,0.07429582,0.00121019,0.31875713,0.00000000
-5.55577789,1.49773708,0.33981838,1.03625215,0.07632025,0.00123285,0.32862530,0.00000000
-5.54977489,1.50947711,0.35090428,1.03483342,0.07817371,0.00126462,0.33847457,0.00000000
-5.54377189,1.52022312,0.36230923,1.03240976,0.07984786,0.00130587,0.34825393,0.00000000
-5.53776888,1.52994944,0.37408607,1.02899142,0.08134024,0.00135711,0.35791837,0.00000000
-5.53176588,1.53869807,0.38629842,1.02464241,0.08265397,0.00141891,0.36742763,0.00000000
-5.52576288,1.54656681,0.39901574,1.01947171,0.08379728,0.00149190,0.37674464,0.00000000
-5.51975988,1.55369542,0.41230771,1.01362314,0.08478284,0.00157673,0.38583384,0.00000000
-5.51375688,1.56025039,0.42623826,1.00726417,0.08562702,0.00167401,0.39465934,0.00000000
-5.50775388,1.56640911,0.44085945,1.00057442,0.08634900,0.00178428,0.40318312,0.00000000
-5.50175088,1.57234412,0.45620563,0.99373411,0.08696990,0.00190794,0.41136331,0.00000000
-5.49574787,1.57820833,0.47228786,0.98691322,0.08751187,0.00204524,0.41915283,0.00000000
-5.48974487,1.58412182,0.48908929,0.98026178,0.08799716,0.00219618,0.42649819,0.00000000
-5.48374187,1.59016079,0.50656135,0.97390157,0.08844739,0.00236053,0.43333890,0.00000000
-5.47773887,1.59634932,0.52462132,0.96791977,0.08888273,0.00253780,0.43960723,0.00000000
-5.47173587,1.60265411,0.54315124,0.96236467,0.08932133,0.00272716,0.44522861,0.00000000
-5.46573287,1.60898255,0.56199840,0.95724354,0.08977882,0.00292749,0.45012254,0.00000000
-5.45972986,1.61518410,0.58097739,0.95252276,0.09026795,0.00313736,0.45420412,0.00000000
-5.45372686,1.62105491,0.59987379,0.94813012,0.09079831,0.00335507,0.45738602,0.00000000
-5.44772386,1.62634529,0.61844925,0.94395897,0.09137629,0.00357860,0.45958098,0.00000000
-5.44172086,1.63076976,0.63644795,0.93987410,0.09200498,0.00380575,0.46070470,0.00000000
-5.43571786,1.63401912,0.65360408,0.93571891,0.09268435,0.00403412,0.46067890,0.00000000
-5.42971486,1.63577382,0.66965007,0.93132349,0.09341137,0.00426116,0.45943458,0.00000000
-5.42371186,1.63571809,0.68432523,0.92651320,0.09418026,0.00448429,0.45691522,0.00000000
-5.41770885,1.63355407,0.69738443,0.92111729,0.09498277,0.00470090,0.45307980,0.00000000
-5.41170585,1.62901529,0.70860643,0.91497717,0.09580852,0.00490845,0.44790548,0.00000000
-5.40570285,1.62187878,0.71780143,0.90795395,0.09664527,0.00510453,0.44138980,0.00000000
-5.39969985,1.61197539,0.72481756,0.89993485,0.09747933,0.00528691,0.43355232,0.00000000
-5.39369685,1.59919767,0.72954607,0.89083828,0.09829588,0.00545362,0.42443544,0.00000000
-5.38769385,1.58350514,0.73192478,0.88061733,0.09907930,0.00560295,0.41410454,0.00000000
-5.38169085,1.56492660,0.73193988,0.86926161,0.09981351,0.00573352,0.40264729,0.00000000
-5.37568784,1.54355949,0.72962583,0.85679733,0.10048230,0.00584428,0.39017207,0.00000000
-5.36968484,1.51956631,0.72506347,0.84328570,0.10106964,0.00593452,0.37680572,0.00000000
-5.36368184,1.49316837,0.71837644,0.82881982,0.10155993,0.00600389,0.36269050,0.00000000
-5.35767884,1.46463716,0.70972597,0.81352007,0.10193834,0.00605235,0.34798058,0.00000000
-5.35167584,1.43428374,0.69930451,0.79752852,0.10219100,0.00608014,0.33283797,0.00000000
-5.34567284,1.40244674,0.68732829,0.78100236,0.10230524,0.00608779,0.31742826,0.00000000
-5.33966983,1.36947943,0.67402923,0.76410690,0.10226979,0.00607603,0.30191626,0.00000000
-5.33366683,1.33573661,0.65964665,0.74700828,0.10207491,0.00604576,0.28646164,0.00000000
-5.32766383,1.30156167,0.64441900,0.72986643,0.10171246,0.00599800,0.27121492,0.00000000
-5.32166083,1.26727466,0.62857602,0.71282841,0.10117606,0.00593387,0.25631380,0.00000000
-5.31565783,1.23316165,0.61233168,0.69602250,0.10046099,0.00585448,0.24188003,0.00000000
-5.30965483,1.19946585,0.59587809,0.67955333,0.09956425,0.00576098,0.22801698,0.00000000
-5.30365183,1.16638102,0.57938074,0.66349818,0.09848446,0.00565445,0.21480789,0.00000000
-5.29764882,1.13404702,0.56297500,0.64790455,0.09722175,0.00553592,0.20231488,0.00000000
-5.29164582,1.10254804,0.54676417,0.63278924,0.09577770,0.00540637,0.19057878,0.00000000
-5.28564282,1.07191318,0.53081902,0.61813874,0.09415520,0.00526667,0.17961963,0.00000000
-5.27963982,1.04211943,0.51517871,0.60391103,0.09235833,0.00511763,0.16943790,0.00000000
-5.27363682,1.01309685,0.49985310,0.59003865,0.09039230,0.00496002,0.16001634,0.00000000
-5.26763382,0.98473558,0.48482615,0.57643279,0.08826337,0.00479454,0.15132224,0.00000000
-5.26163082,0.95689434,0.47006037,0.56298827,0.08597886,0.00462187,0.14331013,0.00000000
-5.25562781,0.92941006,0.45550191,0.54958927,0.08354716,0.00444270,0.13592469,0.00000000
-5.24962481,0.90210812,0.44108614,0.53611527,0.08097778,0.00425773,0.12910381,0.00000000
-5.24362181,0.87481272,0.42674342,0.52244722,0.07828151,0.00406772,0.12278159,0.00000000
-5.23761881,0.84735709,0.41240480,0.50847352,0.07547050,0.00387348,0.11689129,0.00000000
-5.23161581,0.81959284,0.39800740,0.49409559,0.07255843,0.00367587,0.11136799,0.00000000
-5.22561281,0.79139840,0.38349923,0.47923285,0.06956067,0.00347586,0.10615100,0.00000000
-5.21960980,0.76268601,0.36884332,0.46382681,0.06649435,0.00327448,0.10118588,0.00000000
-5.21360680,0.73340707,0.35402090,0.44784430,0.06337848,0.00307284,0.09642610,0.00000000
-5.20760380,0.70355575,0.33903367,0.43127953,0.06023395,0.00287208,0.09183419,0.00000000
-5.20160080,0.67317078,0.32390496,0.41415509,0.05708344,0.00267342,0.08738252,0.00000000
-5.19559780,0.64233534,0.30867984,0.39652184,0.05395132,0.00247807,0.08305371,0.00000000
-5.18959480,0.61117523,0.29342427,0.37845767,0.05086335,0.00228722,0.07884058,0.00000000
-5.18359180,0.57985544,0.27822318,0.36006530,0.04784638,0.00210207,0.07474583,0.00000000
-5.17758879,0.54857536,0.26317786,0.34146923,0.04492792,0.00192371,0.07078146,0.00000000
-5.17158579,0.51756280,0.24840257,0.32281194,0.04213558,0.00175317,0.06696796,0.00000000
-5.16558279,0.48706734,0.23402058,0.30424957,0.03949661,0.00159137,0.06333335,0.00000000
-5.15957979,0.45735306,0.22016002,0.28594727,0.03703719,0.00143909,0.05991224,0.00000000
-5.15357679,0.42869124,0.20694940,0.26807442,0.03478191,0.00129699,0.05674479,0.00000000
-5.14757379,0.40135309,0.19451324,0.25079987,0.03275310,0.00116558,0.05387580,0.00000000
-5.14157079,0.37560312,0.18296791,0.23428742,0.03097032,0.00104520,0.05135389,0.00000000
-5.13556778,0.35169306,0.17241779,0.21869179,0.02944988,0.00093605,0.04923085,0.00000000
-5.12956478,0.32985692,0.16295198,0.20415500,0.02820440,0.00083819,0.04756114,0.00000000
-5.12356178,0.31030703,0.15464162,0.19080356,0.02724259,0.00075155,0.04640161,0.00000000
-5.11755878,0.29323141,0.14753793,0.17874631,0.02656907,0.00067593,0.04581137,0.00000000
-5.11155578,0.27879237,0.14167103,0.16807315,0.02618435,0.00061104,0.04585192,0.00000000
-5.10555278,0.26712635,0.13704957,0.15885446,0.02608504,0.00055651,0.04658723,0.00000000
-5.09954977,0.25834499,0.13366118,0.15114138,0.02626406,0.00051190,0.04808410,0.00000000
-5.09354677,0.25253714,0.13147367,0.14496682,0.02671112,0.00047674,0.05041232,0.00000000
-5.08754377,0.24977165,0.13043690,0.14034695,0.02741322,0.00045054,0.05364489,0.00000000
-5.08154077,0.25010073,0.13048535,0.13728332,0.02835534,0.00043280,0.05785797,0.00000000
-5.07553777,0.25356350,0.13154099,0.13576524,0.02952108,0.00042306,0.06313062,0.00000000
-5.06953477,0.26018945,0.13351667,0.13577230,0.03089348,0.00042089,0.06954414,0.00000000
-5.06353177,0.27000139,0.13631952,0.13727687,0.03245568,0.00042589,0.07718097,0.00000000
-5.05752876,0.28301772,0.13985441,0.14024648,0.03419165,0.00043774,0.08612311,0.00000000
-5.05152576,0.29925362,0.14402725,0.14464577,0.03608681,0.00045619,0.09644990,0.00000000
-5.04552276,0.31872088,0.14874787,0.15043790,0.03812844,0.00048105,0.10823536,0.00000000
-5.03951976,0.34142645,0.15393246,0.15758544,0.04030610,0.00051220,0.12154486,0.00000000
-5.03351676,0.36736928,0.15950541,0.16605049,0.04261166,0.00054961,0.13643142,0.00000000
-5.02751376,0.39653582,0.16540035,0.17579411,0.04503930,0.00059327,0.15293153,0.00000000
-5.02151076,0.42889419,0.17156056,0.18677501,0.04758521,0.00064325,0.17106089,0.00000000
-5.01550775,0.46438721,0.17793853,0.19894766,0.05024710,0.00069965,0.19080999,0.00000000
-5.00950475,0.50292483,0.18449483,0.21225987,0.05302352,0.00076257,0.21214002,0.00000000
-5.00350175,0.54437630,0.19119635,0.22665005,0.05591306,0.00083211,0.23497914,0.00000000
-4.99749875,0.58856269,0.19801410,0.24204436,0.05891342,0.00090836,0.25921952,0.00000000
-4.99149575,0.63525026,0.20492061,0.25835395,0.06202040,0.00099133,0.28471532,0.00000000
-4.98549275,0.68414536,0.21188724,0.27547260,0.06522701,0.00108097,0.31128192,0.00000000
-4.97948974,0.73489139,0.21888166,0.29327494,0.06852253,0.00117712,0.33869644,0.00000000
-4.97348674,0.78706823,0.22586548,0.31161551,0.07189184,0.00127953,0.36669993,0.00000000
-4.96748374,0.84019456,0.23279254,0.33032884,0.07531486,0.00138778,0.39500105,0.00000000
-4.96148074,0.89373337,0.23960777,0.34923068,0.07876636,0.00150130,0.42328140,0.00000000
-4.95547774,0.94710056,0.24624692,0.36812034,0.08221601,0.00161937,0.45120225,0.00000000
-4.94947474,0.99967658,0.25263718,0.38678439,0.08562880,0.00174109,0.47841264,0.00000000
-4.94347174,1.05082085,0.25869869,0.40500127,0.08896580,0.00186541,0.50455843,0.00000000
-4.93746873,1.09988825,0.26434696,0.42254694,0.09218523,0.00199111,0.52929204,0.00000000
-4.93146573,1.14624726,0.26949609,0.43920123,0.09524381,0.00211684,0.55228237,0.00000000
-4.92546273,1.18929878,0.27406262,0.45475449,0.09809842,0.00224115,0.57322462,0.00000000
-4.91945973,1.22849478,0.27796980,0.46901447,0.10070780,0.00236250,0.59184939,0.00000000
-4.91345673,1.26335597,0.28115216,0.48181276,0.10303446,0.00247928,0.60793072,0.00000000
-4.90745373,1.29348751,0.28355996,0.49301073,0.10504649,0.00258993,0.62129268,0.00000000
-4.90145073,1.31859200,0.28516344,0.50250444,0.10671931,0.00269289,0.63181412,0.00000000
-4.89544772,1.33847916,0.28595652,0.51022845,0.10803723,0.00278670,0.63943147,0.00000000
-4.88944472,1.35307154,0.28595982,0.51615808,0.10899471,0.00287006,0.64413930,0.00000000
-4.88344172,1.36240623,0.28522274,0.52031024,0.10959732,0.00294182,0.64598881,0.00000000
-4.87743872,1.36663230,0.28382454,0.52274261,0.10986227,0.00300107,0.64508419,0.00000000
-4.87143572,1.36600422,0.28187437,0.52355131,0.10981857,0.00304718,0.64157720,0.00000000
-4.86543272,1.36087168,0.27951016,0.52286721,0.10950670,0.00307978,0.63566017,0.00000000
-4.85942971,1.35166634,0.27689636,0.52085093,0.10897789,0.00309884,0.62755791,0.00000000
-4.85342671,1.33888617,0.27422084,0.51768705,0.10829299,0.00310463,0.61751881,0.00000000
-4.84742371,1.32307822,0.27169070,0.51357756,0.10752100,0.00309777,0.60580580,0.00000000
-4.84142071,1.30482073,0.26952748,0.50873508,0.10673728,0.00307918,0.59268743,0.00000000
-4.83541771,1.28470516,0.26796165,0.50337603,0.10602152,0.00305009,0.57842956,0.00000000
-4.82941471,1.26331925,0.26722672,0.49771412,0.10545556,0.00301200,0.56328806,0.00000000
-4.82341171,1.24123133,0.26755303,0.49195435,0.10512112,0.00296664,0.54750269,0.00000000
-4.81740870,1.21897680,0.26916141,0.48628775,0.10509744,0.00291592,0.53129250,0.00000000
-4.81140570,1.19704679,0.27225684,0.48088697,0.10545903,0.00286189,0.51485263,0.00000000
-4.80540270,1.17587930,0.27702225,0.47590285,0.10627345,0.00280671,0.49835270,0.00000000
-4.79939970,1.15585291,0.28361263,0.47146183,0.10759928,0.00275252,0.48193659,0.00000000
-4.79339670,1.13728278,0.29214943,0.46766437,0.10948423,0.00270147,0.46572340,0.00000000
-4.78739370,1.12041880,0.30271554,0.46458415,0.11196351,0.00265557,0.44980940,0.00000000
-4.78139070,1.10544552,0.31535090,0.46226791,0.11505845,0.00261673,0.43427073,0.00000000
-4.77538769,1.09248359,0.33004880,0.46073598,0.11877544,0.00258663,0.41916644,0.00000000
-4.76938469,1.08159229,0.34675314,0.45998324,0.12310516,0.00256674,0.40454167,0.00000000
-4.76338169,1.07277283,0.36535671,0.45998045,0.12802216,0.00255822,0.39043078,0.00000000
-4.75737869,1.06597228,0.38570059,0.46067587,0.13348488,0.00256194,0.37685998,0.00000000
-4.75137569,1.06108774,0.40757496,0.46199717,0.13943598,0.00257842,0.36384961,0.00000000
-4.74537269,1.05797088,0.43072123,0.46385347,0.14580314,0.00260786,0.35141574,0.00000000
-4.73936968,1.05643265,0.45483574,0.46613774,0.15250025,0.00265009,0.33957115,0.00000000
-4.73336668,1.05624829,0.47957501,0.46872928,0.15942907,0.00270462,0.32832573,0.00000000
-4.72736368,1.05716269,0.50456249,0.47149659,0.16648125,0.00277059,0.31768634,0.00000000
-4.72136068,1.05889616,0.52939681,0.47430049,0.17354073,0.00284688,0.30765634,0.00000000
-4.71535768,1.06115077,0.55366132,0.47699747,0.18048656,0.00293207,0.29823479,0.00000000
-4.70935468,1.06361734,0.57693474,0.47944342,0.18719593,0.00302449,0.28941562,0.00000000
-4.70335168,1.06598290,0.59880260,0.48149755,0.19354742,0.00312231,0.28118686,0.00000000
-4.69734867,1.06793886,0.61886916,0.48302641,0.19942443,0.00322353,0.27353008,0.00000000
-4.69134567,1.06918947,0.63676934,0.48390807,0.20471862,0.00332607,0.26642015,0.00000000
-4.68534267,1.06946066,0.65218032,0.48403616,0.20933323,0.00342781,0.25982548,0.00000000
-4.67933967,1.06850874,0.66483232,0.48332367,0.21318630,0.00352667,0.25370859,0.00000000
-4.67333667,1.06612881,0.67451812,0.48170636,0.21621351,0.00362065,0.24802730,0.00000000
-4.66733367,1.06216263,0.68110095,0.47914570,0.21837064,0.00370788,0.24273619,0.00000000
-4.66133067,1.05650535,0.68452043,0.47563099,0.21963559,0.00378668,0.23778862,0.00000000
-4.65532766,1.04911111,0.68479624,0.47118072,0.22000970,0.00385564,0.23313880,0.00000000
-4.64932466,1.03999694,0.68202939,0.46584307,0.21951855,0.00391361,0.22874422,0.00000000
-4.64332166,1.02924499,0.67640097,0.45969536,0.21821195,0.00395977,0.22456799,0.00000000
-4.63731866,1.01700262,0.66816834,0.45284260,0.21616327,0.00399365,0.22058113,0.00000000
-4.63131566,1.00348058,0.65765898,0.44541504,0.21346804,0.00401516,0.21676461,0.00000000
-4.62531266,0.98894897,0.64526200,0.43756490,0.21024180,0.00402457,0.21311106,0.00000000
-4.61930965,0.97373119,0.63141775,0.42946228,0.20661728,0.00402253,0.20962601,0.00000000
-4.61330665,0.95819588,0.61660565,0.42129039,0.20274103,0.00401004,0.20632857,0.00000000
-4.60730365,0.94274710,0.60133075,0.41324037,0.19876944,0.00398842,0.20325154,0.00000000
-4.60130065,0.92781293,0.58610940,0.40550562,0.19486428,0.00395929,0.20044079,0.00000000
-4.59529765,0.91383274,0.57145426,0.39827598,0.19118805,0.00392452,0.19795409,0.00000000
-4.58929465,0.90124351,0.55785937,0.39173192,0.18789897,0.00388613,0.19585916,0.00000000
-4.58329165,0.89046555,0.54578544,0.38603877,0.18514595,0.00384627,0.19423127,0.00000000
-4.57728864,0.88188793,0.53564590,0.38134128,0.18306371,0.00380713,0.19315017,0.00000000
-4.57128564,0.87585424,0.52779411,0.37775856,0.18176799,0.00377084,0.19269676,0.00000000
-4.56528264,0.87264902,0.52251208,0.37537967,0.18135127,0.00373941,0.19294936,0.00000000
-4.55927964,0.87248532,0.52000107,0.37425991,0.18187902,0.00371464,0.19397991,0.00000000
-4.55327664,0.87549411,0.52037436,0.37441793,0.18338663,0.00369806,0.19585023,0.00000000
-4.54727364,0.88171574,0.52365255,0.37583388,0.18587720,0.00369085,0.19860846,0.00000000
-4.54127064,0.89109420,0.52976155,0.37844873,0.18932037,0.00369378,0.20228591,0.00000000
-4.53526763,0.90347436,0.53853339,0.38216467,0.19365214,0.00370716,0.20689454,0.00000000
-4.52926463,0.91860271,0.54971009,0.38684691,0.19877588,0.00373084,0.21242506,0.00000000
-4.52326163,0.93613166,0.56295036,0.39232674,0.20456455,0.00376416,0.21884600,0.00000000
-4.51725863,0.95562761,0.57783927,0.39840587,0.21086396,0.00380602,0.22610365,0.00000000
-4.51125563,0.97658263,0.59390041,0.40486204,0.21749721,0.00385481,0.23412300,0.00000000
-4.50525263,0.99842946,0.61061049,0.41145568,0.22427002,0.00390858,0.24280974,0.00000000
-4.49924962,1.02055955,0.62741565,0.41793751,0.23097685,0.00396498,0.25205304,0.00000000
-4.49324662,1.04234328,0.64374918,0.42405681,0.23740757,0.00402143,0.26172932,0.00000000
-4.48724362,1.06315184,0.65904991,0.42957002,0.24335447,0.00407518,0.27170658,0.00000000
-4.48124062,1.08237967,0.67278053,0.43424936,0.24861925,0.00412340,0.28184922,0.00000000
-4.47523762,1.09946657,0.68444526,0.43789114,0.25301976,0.00416329,0.29202306,0.00000000
-4.46923462,1.11391849,0.69360602,0.44032329,0.25639618,0.00419219,0.30210035,0.00000000
-4.46323162,1.12532588,0.69989654,0.44141186,0.25861639,0.00420768,0.31196445,0.00000000
-4.45722861,1.13337877,0.70303372,0.44106605,0.25958022,0.00420765,0.32151399,0.00000000
-4.45122561,1.13787788,0.70282578,0.43924160,0.25922251,0.00419041,0.33066616,0.00000000
-4.44522261,1.13874091,0.69917694,0.43594231,0.25751473,0.00415471,0.33935910,0.00000000
-4.43921961,1.13600397,0.69208835,0.43121949,0.25446518,0.00409984,0.34755315,0.00000000
-4.43321661,1.12981773,0.68165534,0.42516955,0.25011775,0.00402558,0.35523084,0.00000000
-4.42721361,1.12043875,0.66806112,0.41792955,0.24454932,0.00393226,0.36239577,0.00000000
-4.42121061,1.10821613,0.65156737,0.40967114,0.23786596,0.00382074,0.36907031,0.00000000
-4.41520760,1.09357435,0.63250210,0.40059305,0.23019814,0.00369234,0.37529233,0.00000000
-4.40920460,1.07699307,0.61124556,0.39091244,0.22169516,0.00354880,0.38111111,0.00000000
-4.40320160,1.05898495,0.58821474,0.38085573,0.21251919,0.00339223,0.38658270,0.00000000
-4.39719860,1.04007258,0.56384736,0.37064903,0.20283904,0.00322505,0.39176504,0.00000000
-4.39119560,1.02076573,0.53858603,0.36050900,0.19282419,0.00304984,0.39671308,0.00000000
-4.38519260,1.00153997,0.51286332,0.35063424,0.18263912,0.00286932,0.40147419,0.00000000
-4.37918959,0.98281774,0.48708842,0.34119777,0.17243834,0.00268627,0.40608427,0.00000000
-4.37318659,0.96495277,0.46163587,0.33234101,0.16236226,0.00250338,0.41056456,0.00000000
-4.36718359,0.94821846,0.43683673,0.32416926,0.15253403,0.00232326,0.41491955,0.00000000
-4.36118059,0.93280071,0.41297262,0.31674911,0.14305742,0.00214832,0.41913603,0.00000000
-4.35517759,0.91879543,0.39027248,0.31010774,0.13401584,0.00198075,0.42318324,0.00000000
-4.34917459,0.90621067,0.36891221,0.30423399,0.12547235,0.00182247,0.42701433,0.00000000
-4.34317159,0.89497313,0.34901690,0.29908132,0.11747063,0.00167510,0.43056877,0.00000000
-4.33716858,0.88493851,0.33066529,0.29457220,0.11003680,0.00153994,0.43377583,0.00000000
-4.33116558,0.87590508,0.31389622,0.29060384,0.10318182,0.00141801,0.43655867,0.00000000
-4.32516258,0.86762969,0.29871645,0.28705487,0.09690445,0.00130998,0.43883915,0.00000000
-4.31915958,0.85984531,0.28510939,0.28379267,0.09119437,0.00121626,0.44054269,0.00000000
-4.31315658,0.85227917,0.27304426,0.28068084,0.08603547,0.00113700,0.44160332,0.00000000
-4.30715358,0.84467069,0.26248510,0.27758668,0.08140895,0.00107210,0.44196848,0.00000000
