energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-5.80790395,1.13106213,0.02950134,0.04927963,0.26688001,0.26654116,0.06835152,0.24227601,0.37210721,0.00000000
-5.80190095,1.11249416,0.02757026,0.05092347,0.26460907,0.25855460,0.06547340,0.24436835,0.36502336,0.00000000
-5.79589795,1.10397507,0.02610523,0.05320433,0.26603545,0.25223717,0.06372638,0.24948424,0.36153422,0.00000000
-5.78989495,1.10618532,0.02511013,0.05615868,0.27128487,0.24770935,0.06307533,0.25786415,0.36188915,0.00000000
-5.78389195,1.11977069,0.02459218,0.05982242,0.28049236,0.24507974,0.06348883,0.26974411,0.36633059,0.00000000
-5.77788894,1.14531901,0.02456161,0.06423012,0.29379875,0.24444036,0.06493845,0.28534853,0.37508574,0.00000000
-5.77188594,1.18333808,0.02503102,0.06941426,0.31134657,0.24586285,0.06739780,0.30488249,0.38835826,0.00000000
-5.76588294,1.23423526,0.02601454,0.07540454,0.33327533,0.24939531,0.07084143,0.32852412,0.40632018,0.00000000
-5.75987994,1.29829962,0.02752686,0.08222717,0.35971637,0.25506024,0.07524346,0.35641690,0.42910431,0.00000000
-5.75387694,1.37568668,0.02958212,0.08990426,0.39078730,0.26285342,0.08057630,0.38866236,0.45679732,0.00000000
-5.74787394,1.46640614,0.03219264,0.09845315,0.42658594,0.27274362,0.08680929,0.42531307,0.48943355,0.00000000
-5.74187094,1.57031223,0.03536765,0.10788566,0.46718397,0.28467328,0.09390743,0.46636633,0.52698970,0.00000000
-5.73586793,1.68709679,0.03911196,0.11820738,0.51261997,0.29855969,0.10183017,0.51175842,0.56938034,0.00000000
-5.72986493,1.81628433,0.04342458,0.12941664,0.56289206,0.31429671,0.11053038,0.56135979,0.61645435,0.00000000
-5.72386193,1.95722914,0.04829752,0.14150351,0.61795000,0.33175673,0.11995338,0.61497104,0.66799212,0.00000000
-5.71785893,2.10911374,0.05371450,0.15444848,0.67768698,0.35079261,0.13003619,0.67232008,0.72370375,0.00000000
-5.71185593,2.27094856,0.05964996,0.16822102,0.74193111,0.37123954,0.14070697,0.73306030,0.78322796,0.00000000
-5.70585293,2.44157281,0.06606819,0.18277801,0.81043692,0.39291664,0.15188461,0.79677009,0.84613196,0.00000000
-5.69984992,2.61965628,0.07292265,0.19806197,0.88287719,0.41562810,0.16347855,0.86295364,0.91191231,0.00000000
-5.69384692,2.80370261,0.08015569,0.21399944,0.95883559,0.43916398,0.17538887,0.93104329,0.97999671,0.00000000
-5.68784392,2.99205416,0.08769845,0.23049929,1.03780055,0.46330071,0.18750657,1.00040339,1.04974705,0.00000000
-5.68184092,3.18289926,0.09547126,0.24745136,1.11916100,0.48780120,0.19971415,1.07033584,1.12046373,0.00000000
-5.67583792,3.37428236,0.10338432,0.26472546,1.20220462,0.51241499,0.21188652,1.14008735,1.19139143,0.00000000
-5.66983492,3.56411789,0.11133882,0.28217087,1.28611906,0.53687839,0.22389218,1.20885849,1.26172648,0.00000000
-5.66383192,3.75020858,0.11922842,0.29961660,1.36999675,0.56091504,0.23559466,1.27581452,1.33062601,0.00000000
-5.65782891,3.93026889,0.12694114,0.31687239,1.45284372,0.58423696,0.24685442,1.34009788,1.39721886,0.00000000
-5.65182591,4.10195393,0.13436158,0.33373065,1.53359266,0.60654637,0.25753085,1.40084238,1.46061830,0.00000000
-5.64582291,4.26289408,0.14137335,0.34996939,1.61112024,0.62753848,0.26748471,1.45718874,1.51993656,0.00000000
-5.63981991,4.41073522,0.14786179,0.36535615,1.68426865,0.64690524,0.27658067,1.50830130,1.57430084,0.00000000
-5.63381691,4.54318394,0.15371680,0.37965283,1.75187080,0.66434022,0.28469003,1.55338556,1.62287064,0.00000000
-5.62781391,4.65805683,0.15883565,0.39262132,1.81277864,0.67954450,0.29169353,1.59170611,1.66485603,0.00000000
-5.62181091,4.75333247,0.16312578,0.40402981,1.86589358,0.69223340,0.29748411,1.62260437,1.69953621,0.00000000
-5.61580790,4.82720437,0.16650737,0.41365954,1.91019803,0.70214386,0.30196961,1.64551573,1.72627789,0.00000000
-5.60980490,4.87813297,0.16891564,0.42131160,1.94478663,0.70904218,0.30507518,1.65998536,1.74455284,0.00000000
-5.60380190,4.90489430,0.17030283,0.42681363,1.96889602,0.71273171,0.30674544,1.66568214,1.75395376,0.00000000
-5.59779890,4.90662324,0.17063962,0.43002607,1.98193163,0.71306013,0.30694618,1.66241009,1.75420799,0.00000000
-5.59179590,4.88284901,0.16991608,0.43084757,1.98349024,0.70992593,0.30566564,1.65011674,1.74518819,0.00000000
-5.58579290,4.83352107,0.16814207,0.42921936,1.97337720,0.70328362,0.30291521,1.62889805,1.72691952,0.00000000
-5.57978989,4.75902365,0.16534697,0.42512835,1.95161729,0.69314750,0.29872958,1.59899937,1.69958290,0.00000000
-5.57378689,4.66017794,0.16157890,0.41860873,1.91845867,0.67959350,0.29316628,1.56081247,1.66351391,0.00000000
-5.56778389,4.53823112,0.15690331,0.40974197,1.87436959,0.66275916,0.28630472,1.51486829,1.61919743,0.00000000
-5.56178089,4.39483260,0.15140109,0.39865531,1.82002778,0.64284147,0.27824465,1.46182590,1.56725784,0.00000000
-5.55577789,4.23199775,0.14516625,0.38551860,1.75630315,0.62009273,0.26910423,1.40245767,1.50844533,0.00000000
-5.54977489,4.05206079,0.13830321,0.37053982,1.68423425,0.59481457,0.25901771,1.33763132,1.44361855,0.00000000
-5.54377189,3.85761842,0.13092391,0.35395940,1.60499979,0.56735031,0.24813286,1.26828944,1.37372453,0.00000000
-5.53776888,3.65146660,0.12314475,0.33604352,1.51988629,0.53807606,0.23660828,1.19542721,1.29977632,0.00000000
-5.53176588,3.43653300,0.11508354,0.31707693,1.43025334,0.50739093,0.22461060,1.12006918,1.22282947,0.00000000
-5.52576288,3.21580794,0.10685651,0.29735533,1.33749804,0.47570673,0.21231189,1.04324603,1.14395826,0.00000000
-5.51975988,2.99227650,0.09857562,0.27717783,1.24301992,0.44343770,0.19988704,0.96597199,1.06423239,0.00000000
-5.51375688,2.76885438,0.09034605,0.25683977,1.14818794,0.41099055,0.18751160,0.88922404,0.98469518,0.00000000
-5.50775388,2.54832987,0.08226411,0.23662608,1.05431056,0.37875534,0.17535969,0.81392328,0.90634396,0.00000000
-5.50175088,2.33331365,0.07441562,0.21680551,0.96261001,0.34709743,0.16360239,0.74091919,0.83011320,0.00000000
-5.49574787,2.12619788,0.06687462,0.19762584,0.87420142,0.31635070,0.15240636,0.67097725,0.75686084,0.00000000
-5.48974487,1.92912529,0.05970266,0.17931020,0.79007718,0.28681237,0.14193275,0.60476993,0.68735806,0.00000000
-5.48374187,1.74396850,0.05294845,0.16205449,0.71109660,0.25873935,0.13233638,0.54287133,0.62228250,0.00000000
-5.47773887,1.57231916,0.04664800,0.14602592,0.63798081,0.23234611,0.12376503,0.48575513,0.56221476,0.00000000
-5.47173587,1.41548619,0.04082508,0.13136259,0.57131228,0.20780411,0.11635886,0.43379568,0.50763794,0.00000000
-5.46573287,1.27450176,0.03549203,0.11817387,0.51153844,0.18524253,0.11024973,0.38727175,0.45893964,0.00000000
-5.45972986,1.15013352,0.03065082,0.10654162,0.45897856,0.16475013,0.10556047,0.34637241,0.41641603,0.00000000
-5.45372686,1.04290147,0.02629427,0.09652182,0.41383297,0.14637799,0.10240391,0.31120446,0.38027726,0.00000000
-5.44772386,0.95309756,0.02240746,0.08814663,0.37619384,0.13014299,0.10088159,0.28180091,0.35065362,0.00000000
-5.44172086,0.88080648,0.01896914,0.08142659,0.34605641,0.11603160,0.10108219,0.25812971,0.32760205,0.00000000
-5.43571786,0.82592625,0.01595311,0.07635279,0.32333028,0.10400395,0.10307959,0.24010253,0.31111219,0.00000000
-5.42971486,0.78818720,0.01332964,0.07289892,0.30784974,0.09399781,0.10693055,0.22758286,0.30111191,0.00000000
-5.42371186,0.76716882,0.01106669,0.07102312,0.29938301,0.08593245,0.11267219,0.22039341,0.29747184,0.00000000
-5.41770885,0.76231370,0.00913108,0.07066949,0.29763989,0.07971217,0.12031919,0.21832242,0.30000898,0.00000000
-5.41170585,0.77293888,0.00748951,0.07176933,0.30227796,0.07522945,0.12986104,0.22112895,0.30848922,0.00000000
-5.40570285,0.79824465,0.00610934,0.07424213,0.31290729,0.07236773,0.14125934,0.22854709,0.32262914,0.00000000
-5.39969985,0.83732159,0.00495932,0.07799627,0.32909402,0.07100378,0.15444551,0.24028952,0.34209737,0.00000000
-5.39369685,0.88915675,0.00401009,0.08292969,0.35036325,0.07100971,0.16931894,0.25605030,0.36651574,0.00000000
-5.38769385,0.95263997,0.00323454,0.08893050,0.37620164,0.07225470,0.18574601,0.27550754,0.39546088,0.00000000
-5.38169085,1.02657157,0.00260811,0.09587766,0.40606031,0.07460653,0.20356003,0.29832608,0.42846659,0.00000000
-5.37568784,1.10967230,0.00210886,0.10364193,0.43935864,0.07793302,0.22256232,0.32416048,0.46502745,0.00000000
-5.36968484,1.20059660,0.00171757,0.11208705,0.47548927,0.08210342,0.24252461,0.35265876,0.50460401,0.00000000
-5.36368184,1.29794966,0.00141765,0.12107137,0.51382475,0.08698983,0.26319276,0.38346674,0.54662985,0.00000000
-5.35767884,1.40030868,0.00119511,0.13044986,0.55372607,0.09246879,0.28429190,0.41623342,0.59052045,0.00000000
-5.35167584,1.50624821,0.00103842,0.14007648,0.59455304,0.09842291,0.30553286,0.45061706,0.63568406,0.00000000
-5.34567284,1.61436895,0.00093832,0.14980704,0.63567648,0.10474268,0.32661962,0.48629200,0.68153400,0.00000000
-5.33966983,1.72332925,0.00088775,0.15950224,0.67649179,0.11132836,0.34725788,0.52295582,0.72750232,0.00000000
-5.33366683,1.83187799,0.00088162,0.16903094,0.71643348,0.11809189,0.36716400,0.56033657,0.77305399,0.00000000
-5.32766383,1.93888720,0.00091671,0.17827348,0.75499003,0.12495880,0.38607429,0.59819957,0.81770108,0.00000000
-5.32166083,2.04338277,0.00099154,0.18712482,0.79171836,0.13186989,0.40375413,0.63635328,0.86101619,0.00000000
-5.31565783,2.14457151,0.00110621,0.19549741,0.82625703,0.13878273,0.42000634,0.67465388,0.90264430,0.00000000
-5.30965483,2.24186269,0.00126236,0.20332349,0.85833748,0.14567278,0.43467867,0.71300803,0.94231236,0.00000000
-5.30365183,2.33488260,0.00146303,0.21055690,0.88779262,0.15253403,0.44766979,0.75137342,0.97983589,0.00000000
-5.29764882,2.42348098,0.00171262,0.21717394,0.91456197,0.15937905,0.45893350,0.78975707,1.01512227,0.00000000
-5.29164582,2.50772845,0.00201679,0.22317352,0.93869301,0.16623848,0.46848095,0.82821105,1.04817012,0.00000000
-5.28564282,2.58790478,0.00238239,0.22857632,0.96033848,0.17315982,0.47638074,0.86682585,1.07906495,0.00000000
-5.27963982,2.66447805,0.00281741,0.23342307,0.97974945,0.18020558,0.48275670,0.90572154,1.10797096,0.00000000
-5.27363682,2.73807569,0.00333081,0.23777201,0.99726439,0.18745073,0.48778353,0.94503715,1.13511952,0.00000000
-5.26763382,2.80944863,0.00393246,0.24169559,1.01329460,0.19497967,0.49168048,0.98491881,1.16079473,0.00000000
-5.26163082,2.87943008,0.00463297,0.24527667,1.02830661,0.20288265,0.49470323,1.02550710,1.18531692,0.00000000
-5.25562781,2.94889123,0.00544346,0.24860421,1.04280224,0.21125186,0.49713432,1.06692457,1.20902484,0.00000000
-5.24962481,3.01869578,0.00637538,0.25176893,1.05729723,0.22017726,0.49927273,1.10926378,1.23225757,0.00000000
-5.24362181,3.08965574,0.00744021,0.25485888,1.07229938,0.22974239,0.50142270,1.15257681,1.25533698,0.00000000
-5.23761881,3.16249044,0.00864917,0.25795537,1.08828720,0.24002026,0.50388258,1.19686663,1.27855173,0.00000000
-5.23161581,3.23779093,0.01001284,0.26112931,1.10568992,0.25106941,0.50693400,1.24208080,1.30214355,0.00000000
-5.22561281,3.31599100,0.01154081,0.26443821,1.12486993,0.26293054,0.51083170,1.28810801,1.32629646,0.00000000
-5.21960980,3.39734635,0.01324126,0.26792394,1.14610807,0.27562346,0.51579467,1.33477727,1.35112931,0.00000000
-5.21360680,3.48192235,0.01512059,0.27161133,1.16959270,0.28914492,0.52199849,1.38186015,1.37669199,0.00000000
-5.20760380,3.56959084,0.01718304,0.27550767,1.19541272,0.30346707,0.52956953,1.42907555,1.40296523,0.00000000
-5.20160080,3.66003555,0.01943029,0.27960313,1.22355477,0.31853676,0.53858085,1.47609696,1.42986392,0.00000000
-5.19559780,3.75276564,0.02186124,0.28387193,1.25390475,0.33427582,0.54905005,1.52256168,1.45724351,0.00000000
-5.18959480,3.84713639,0.02447174,0.28827430,1.28625328,0.35058210,0.56093898,1.56808148,1.48490895,0.00000000
-5.18359180,3.94237557,0.02725447,0.29275899,1.32030493,0.36733154,0.57415538,1.61225439,1.51262574,0.00000000
-5.17758879,4.03761428,0.03019896,0.29726624,1.35569053,0.38438095,0.58855618,1.65467679,1.54013213,0.00000000
-5.17158579,4.13192053,0.03329163,0.30173094,1.39198196,0.40157162,0.60395235,1.69495554,1.56715205,0.00000000
-5.16558279,4.22433401,0.03651608,0.30608592,1.42870881,0.41873357,0.62011517,1.73271960,1.59340779,0.00000000
-5.15957979,4.31390062,0.03985337,0.31026510,1.46537579,0.43569029,0.63678352,1.76763076,1.61863211,0.00000000
-5.15357679,4.39970510,0.04328253,0.31420630,1.50148044,0.45226380,0.65367200,1.79939318,1.64257888,0.00000000
-5.14757379,4.48090081,0.04678106,0.31785370,1.53653003,0.46827991,0.67047962,1.82776147,1.66503213,0.00000000
-5.14157079,4.55673532,0.05032554,0.32115971,1.57005701,0.48357335,0.68689862,1.85254730,1.68581297,0.00000000
-5.13556778,4.62657121,0.05389226,0.32408623,1.60163232,0.49799273,0.70262330,1.87362426,1.70478426,0.00000000
-5.12956478,4.68990132,0.05745784,0.32660521,1.63087601,0.51140490,0.71735841,1.89093116,1.72185298,0.00000000
-5.12356178,4.74635835,0.06099984,0.32869858,1.65746483,0.52369873,0.73082683,1.90447367,1.73697035,0.00000000
-5.11755878,4.79571859,0.06449718,0.33035749,1.68113638,0.53478806,0.74277649,1.91432446,1.75012988,0.00000000
-5.11155578,4.83790017,0.06793064,0.33158106,1.70169009,0.54461358,0.75298603,1.92062199,1.76136365,0.00000000
-5.10555278,4.87295626,0.07128302,0.33237460,1.71898488,0.55314382,0.76126922,1.92356802,1.77073722,0.00000000
-5.09954977,4.90106405,0.07453929,0.33274756,1.73293409,0.56037495,0.76747811,1.92342410,1.77834359,0.00000000
-5.09354677,4.92251036,0.07768656,0.33271136,1.74349808,0.56632960,0.77150464,1.92050717,1.78429669,0.00000000
-5.08754377,4.93767512,0.08071386,0.33227713,1.75067524,0.57105479,0.77328097,1.91518454,1.78872496,0.00000000
-5.08154077,4.94701382,0.08361190,0.33145375,1.75449204,0.57461897,0.77277853,1.90786837,1.79176541,0.00000000
-5.07553777,4.95104019,0.08637269,0.33024612,1.75499313,0.57710857,0.77000593,1.89900982,1.79355864,0.00000000
-5.06953477,4.95031016,0.08898912,0.32865399,1.75223209,0.57862417,0.76500597,1.88909312,1.79424519,0.00000000
-5.06353177,4.94540823,0.09145459,0.32667132,1.74626371,0.57927647,0.75785196,1.87862951,1.79396330,0.00000000
-5.05752876,4.93693674,0.09376273,0.32428625,1.73713834,0.57918250,0.74864358,1.86815116,1.79284840,0.00000000
-5.05152576,4.92550857,0.09590716,0.32148186,1.72489873,0.57846203,0.73750263,1.85820510,1.79103398,0.00000000
-5.04552276,4.91174321,0.09788147,0.31823737,1.70957968,0.57723460,0.72456866,1.84934688,1.78865381,0.00000000
-5.03951976,4.89626585,0.09967938,0.31453006,1.69121040,0.57561706,0.70999501,1.84213404,1.78584513,0.00000000
-5.03351676,4.87970867,0.10129510,0.31033756,1.66981942,0.57372190,0.69394502,1.83711893,1.78275210,0.00000000
-5.02751376,4.86271326,0.10272387,0.30564039,1.64544161,0.57165614,0.67658888,1.83484082,1.77952916,0.00000000
-5.02151076,4.84593299,0.10396271,0.30042464,1.61812652,0.56952092,0.65810077,1.83581694,1.77634354,0.00000000
-5.01550775,4.83003359,0.10501130,0.29468453,1.58794760,0.56741151,0.63865665,1.84053235,1.77337621,0.00000000
-5.00950475,4.81569096,0.10587295,0.28842469,1.55501104,0.56541761,0.61843234,1.84942838,1.77082093,0.00000000
-5.00350175,4.80358467,0.10655557,0.28166193,1.51946371,0.56362380,0.59760188,1.86288983,1.76888076,0.00000000
-4.99749875,4.79438643,0.10707266,0.27442643,1.48149929,0.56210990,0.57633623,1.88123101,1.76776196,0.00000000
-4.99149575,4.78874316,0.10744406,0.26676219,1.44136185,0.56095103,0.55480189,1.90468092,1.76766518,0.00000000
-4.98549275,4.78725458,0.10769658,0.25872664,1.39934655,0.56021732,0.53315961,1.93336826,1.76877427,0.00000000
-4.97948974,4.79044632,0.10786431,0.25038951,1.35579704,0.55997307,0.51156297,1.96730686,1.77124318,0.00000000
-4.97348674,4.79873958,0.10798858,0.24183090,1.31109971,0.56027540,0.49015687,2.00638252,1.77518174,0.00000000
-4.96748374,4.81241932,0.10811756,0.23313870,1.26567483,0.56117243,0.46907592,2.05034223,1.78064125,0.00000000
-4.96148074,4.83160303,0.10830541,0.22440556,1.21996517,0.56270097,0.44844273,2.09878671,1.78760096,0.00000000
-4.95547774,4.85621269,0.10861107,0.21572539,1.17442269,0.56488410,0.42836624,2.15116742,1.79595659,0.00000000
-4.94947474,4.88595220,0.10909658,0.20718988,1.12949404,0.56772854,0.40894018,2.20678873,1.80551212,0.00000000
-4.94347174,4.92029281,0.10982511,0.19888498,1.08560587,0.57122226,0.39024179,2.26481600,1.81597557,0.00000000
-4.93746873,4.95846823,0.11085864,0.19088773,1.04315060,0.57533250,0.37233091,2.32428997,1.82695985,0.00000000
-4.93146573,4.99948118,0.11225547,0.18326350,1.00247380,0.58000426,0.35524951,2.38414737,1.83798899,0.00000000
-4.92546273,5.04212172,0.11406753,0.17606388,0.96386361,0.58515966,0.33902189,2.44324745,1.84850990,0.00000000
-4.91945973,5.08499770,0.11633777,0.16932524,0.92754299,0.59069811,0.32365535,2.50040380,1.85790961,0.00000000
-4.91345673,5.12657623,0.11909758,0.16306816,0.89366516,0.59649749,0.30914166,2.55442013,1.86553717,0.00000000
-4.90745373,5.16523462,0.12236447,0.15729760,0.86231236,0.60241628,0.29545898,2.60412876,1.87072946,0.00000000
-4.90145073,5.19931872,0.12614003,0.15200384,0.83349800,0.60829653,0.28257443,2.64843019,1.87283955,0.00000000
-4.89544772,5.22720563,0.13040843,0.14716421,0.80717202,0.61396777,0.27044696,2.68633176,1.87126629,0.00000000
-4.88944472,5.24736782,0.13513537,0.14274529,0.78322896,0.61925147,0.25903065,2.71698381,1.86548341,0.00000000
-4.88344172,5.25843546,0.14026773,0.13870571,0.76151841,0.62396596,0.24827800,2.73971137,1.85506669,0.00000000
-4.87743872,5.25925372,0.14573383,0.13499910,0.74185706,0.62793166,0.23814334,2.75404005,1.83971756,0.00000000
-4.87143572,5.24893230,0.15144454,0.13157735,0.72404180,0.63097628,0.22858595,2.75971470,1.81928191,0.00000000
-4.86543272,5.22688481,0.15729497,0.12839366,0.70786316,0.63293992,0.21957295,2.75671009,1.79376301,0.00000000
-4.85942971,5.19285619,0.16316695,0.12540557,0.69311838,0.63367976,0.21108175,2.74523303,1.76332788,0.00000000
-4.85342671,5.14693714,0.16893216,0.12257762,0.67962358,0.63307424,0.20310194,2.72571605,1.72830661,0.00000000
-4.84742371,5.08956519,0.17445573,0.11988354,0.66722445,0.63102660,0.19563667,2.69880284,1.68918493,0.00000000
-4.84142071,5.02151274,0.17960038,0.11730799,0.65580503,0.62746766,0.18870333,2.66532652,1.64659022,0.00000000
-4.83541771,4.94386296,0.18423069,0.11484770,0.64529426,0.62235779,0.18233367,2.62628164,1.60127181,0.00000000
-4.82941471,4.85797513,0.18821763,0.11251199,0.63567011,0.61568805,0.17657325,2.58279135,1.55407662,0.00000000
-4.82341171,4.76544122,0.19144291,0.11032271,0.62696111,0.60748042,0.17148039,2.53607130,1.50592129,0.00000000
-4.81740870,4.66803583,0.19380310,0.10831348,0.61924525,0.59778726,0.16712446,2.48739183,1.45776221,0.00000000
-4.81140570,4.56766168,0.19521333,0.10652849,0.61264642,0.58668994,0.16358382,2.43803993,1.41056482,0.00000000
-4.80540270,4.46629293,0.19561036,0.10502068,0.60732845,0.57429669,0.16094329,2.38928249,1.36527343,0.00000000
-4.79939970,4.36591827,0.19495491,0.10384953,0.60348697,0.56073979,0.15929127,2.34233195,1.32278286,0.00000000
-4.79339670,4.26848580,0.19323316,0.10307846,0.60133948,0.54617215,0.15871662,2.29831546,1.28391282,0.00000000
-4.78739370,4.17585109,0.19045735,0.10277196,0.60111383,0.53076338,0.15930542,2.25824825,1.24938599,0.00000000
-4.78139070,4.08972989,0.18666537,0.10299257,0.60303569,0.51469544,0.16113754,2.22301170,1.21981021,0.00000000
-4.77538769,4.01165648,0.18191953,0.10379774,0.60731531,0.49815796,0.16428335,2.19333639,1.19566513,0.00000000
-4.76938469,3.94294835,0.17630442,0.10523681,0.61413418,0.48134349,0.16880047,2.16979014,1.17729364,0.00000000
-4.76338169,3.88467780,0.16992407,0.10734807,0.62363209,0.46444265,0.17473081,2.15277096,1.16489763,0.00000000
-4.75737869,3.83765085,0.16289847,0.11015612,0.63589499,0.44763944,0.18209795,2.14250461,1.15853821,0.00000000
-4.75137569,3.80239357,0.15535966,0.11366966,0.65094451,0.43110680,0.19090495,2.13904654,1.15813972,0.00000000
-4.74537269,3.77914597,0.14744757,0.11787970,0.66872932,0.41500270,0.20113279,2.14228770,1.16349719,0.00000000
-4.73936968,3.76786342,0.13930579,0.12275837,0.68911906,0.39946667,0.21273946,2.15196396,1.17428687,0.00000000
-4.73336668,3.76822545,0.13107740,0.12825839,0.71190107,0.38461709,0.22565979,2.16766872,1.19007906,0.00000000
-4.72736368,3.77965163,0.12290104,0.13431324,0.73678038,0.37054932,0.23980601,2.18886840,1.21035293,0.00000000
-4.72136068,3.80132427,0.11490746,0.14083809,0.76338305,0.35733454,0.25506919,2.21492033,1.23451288,0.00000000
-4.71535768,3.83221721,0.10721648,0.14773142,0.79126295,0.34501962,0.27132139,2.24509285,1.26190572,0.00000000
-4.70935468,3.87113013,0.09993452,0.15487736,0.81991187,0.33362776,0.28841846,2.27858711,1.29183864,0.00000000
-4.70335168,3.91672731,0.09315284,0.16214873,0.84877258,0.32315992,0.30620349,2.31456020,1.32359717,0.00000000
-4.69734867,3.96757965,0.08694629,0.16941049,0.87725461,0.31359706,0.32451055,2.35214905,1.35646306,0.00000000
-4.69134567,4.02220873,0.08137273,0.17652366,0.90475191,0.30490282,0.34316876,2.39049466,1.38973139,0.00000000
-4.68534267,4.07913120,0.07647296,0.18334956,0.93066183,0.29702675,0.36200631,2.42876582,1.42272686,0.00000000
-4.67933967,4.13690200,0.07227118,0.18975395,0.95440450,0.28990763,0.38085425,2.46618181,1.45481855,0.00000000
-4.67333667,4.19415461,0.06877580,0.19561125,0.97544187,0.28347704,0.39954993,2.50203321,1.48543300,0.00000000
-4.66733367,4.24963687,0.06598061,0.20080832,0.99329533,0.27766257,0.41793980,2.53570020,1.51406512,0.00000000
-4.66133067,4.30224085,0.06386614,0.20524787,1.00756129,0.27239096,0.43588146,2.56666754,1.54028681,0.00000000
-4.65532766,4.35102564,0.06240124,0.20885122,1.01792389,0.26759069,0.45324487,2.59453584,1.56375276,0.00000000
-4.64932466,4.39523217,0.06154462,0.21156033,1.02416419,0.26319405,0.46991267,2.61902852,1.58420362,0.00000000
-4.64332166,4.43428991,0.06124652,0.21333901,1.02616555,0.25913867,0.48577970,2.63999443,1.60146626,0.00000000
