energy_ev,total_up,Ga_p_up,Ga_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.71785893,1.06737428,0.08095068,0.00000000,0.37253026,0.14816800,0.57485849,0.00000000
-5.71185593,1.00168489,0.07493890,0.00000000,0.34585262,0.13975506,0.54131016,0.00000000
-5.70585293,0.93507072,0.06904569,0.00000000,0.31965171,0.13108975,0.50685803,0.00000000
-5.69984992,0.86821377,0.06330841,0.00000000,0.29412646,0.12227442,0.47189625,0.00000000
-5.69384692,0.80178519,0.05776091,0.00000000,0.26946247,0.11341242,0.43681564,0.00000000
-5.68784392,0.73643169,0.05243327,0.00000000,0.24583049,0.10460555,0.40199513,0.00000000
-5.68184092,0.67276265,0.04735154,0.00000000,0.22338497,0.09595168,0.36779366,0.00000000
-5.67583792,0.61133853,0.04253757,0.00000000,0.20226277,0.08754261,0.33454291,0.00000000
-5.66983492,0.55266104,0.03800891,0.00000000,0.18258209,0.07946222,0.30254103,0.00000000
-5.66383192,0.49716531,0.03377878,0.00000000,0.16444167,0.07178491,0.27204768,0.00000000
-5.65782891,0.44521432,0.02985610,0.00000000,0.14792028,0.06457451,0.24328049,0.00000000
-5.65182591,0.39709576,0.02624573,0.00000000,0.13307649,0.05788349,0.21641294,0.00000000
-5.64582291,0.35302112,0.02294866,0.00000000,0.11994878,0.05175270,0.19157376,0.00000000
-5.63981991,0.31312705,0.01996247,0.00000000,0.10855591,0.04621129,0.16884769,0.00000000
-5.63381691,0.27747864,0.01728170,0.00000000,0.09889751,0.04127712,0.14827742,0.00000000
-5.62781391,0.24607441,0.01489849,0.00000000,0.09095496,0.03695737,0.12986661,0.00000000
-5.62181091,0.21885253,0.01280313,0.00000000,0.08469233,0.03324935,0.11358373,0.00000000
-5.61580790,0.19569810,0.01098480,0.00000000,0.08005750,0.03014152,0.09936645,0.00000000
-5.60980490,0.17645094,0.00943219,0.00000000,0.07698337,0.02761463,0.08712645,0.00000000
-5.60380190,0.16091376,0.00813429,0.00000000,0.07538908,0.02564281,0.07675428,0.00000000
-5.59779890,0.14886026,0.00708113,0.00000000,0.07518140,0.02419482,0.06812431,0.00000000
-5.59179590,0.14004317,0.00626446,0.00000000,0.07625609,0.02323521,0.06109939,0.00000000
-5.58579290,0.13420181,0.00567846,0.00000000,0.07849950,0.02272541,0.05553521,0.00000000
-5.57978989,0.13106934,0.00532045,0.00000000,0.08179019,0.02262486,0.05128439,0.00000000
-5.57378689,0.13037952,0.00519150,0.00000000,0.08600088,0.02289204,0.04820003,0.00000000
-5.56778389,0.13187303,0.00529704,0.00000000,0.09100055,0.02348543,0.04613886,0.00000000
-5.56178089,0.13530332,0.00564738,0.00000000,0.09665689,0.02436448,0.04496406,0.00000000
-5.55577789,0.14044217,0.00625825,0.00000000,0.10283900,0.02549053,0.04454758,0.00000000
-5.54977489,0.14708482,0.00715120,0.00000000,0.10942038,0.02682763,0.04477222,0.00000000
-5.54377189,0.15505481,0.00835396,0.00000000,0.11628221,0.02834345,0.04553328,0.00000000
-5.53776888,0.16420842,0.00990075,0.00000000,0.12331678,0.03001001,0.04674005,0.00000000
-5.53176588,0.17443868,0.01183241,0.00000000,0.13043095,0.03180448,0.04831695,0.00000000
-5.52576288,0.18567887,0.01419645,0.00000000,0.13754967,0.03370982,0.05020444,0.00000000
-5.51975988,0.19790533,0.01704696,0.00000000,0.14461916,0.03571536,0.05235971,0.00000000
-5.51375688,0.21113935,0.02044430,0.00000000,0.15160973,0.03781724,0.05475697,0.00000000
-5.50775388,0.22544805,0.02445457,0.00000000,0.15851803,0.04001867,0.05738752,0.00000000
-5.50175088,0.24094401,0.02914887,0.00000000,0.16536845,0.04232998,0.06025944,0.00000000
-5.49574787,0.25778334,0.03460221,0.00000000,0.17221366,0.04476851,0.06339678,0.00000000
-5.48974487,0.27616221,0.04089214,0.00000000,0.17913394,0.04735808,0.06683845,0.00000000
-5.48374187,0.29631165,0.04809702,0.00000000,0.18623540,0.05012837,0.07063654,0.00000000
-5.47773887,0.31849048,0.05629397,0.00000000,0.19364687,0.05311384,0.07485423,0.00000000
-5.47173587,0.34297666,0.06555644,0.00000000,0.20151557,0.05635252,0.07956323,0.00000000
-5.46573287,0.37005690,0.07595145,0.00000000,0.21000163,0.05988440,0.08484081,0.00000000
-5.45972986,0.40001510,0.08753663,0.00000000,0.21927151,0.06374975,0.09076651,0.00000000
-5.45372686,0.43311967,0.10035693,0.00000000,0.22949064,0.06798716,0.09741862,0.00000000
-5.44772386,0.46961037,0.11444134,0.00000000,0.24081550,0.07263154,0.10487056,0.00000000
-5.44172086,0.50968515,0.12979954,0.00000000,0.25338542,0.07771213,0.11318731,0.00000000
-5.43571786,0.55348750,0.14641877,0.00000000,0.26731460,0.08325055,0.12242201,0.00000000
-5.42971486,0.60109505,0.16426092,0.00000000,0.28268454,0.08925904,0.13261302,0.00000000
-5.42371186,0.65250985,0.18326018,0.00000000,0.29953742,0.09573897,0.14378143,0.00000000
-5.41770885,0.70765105,0.20332129,0.00000000,0.31787077,0.10267972,0.15592928,0.00000000
-5.41170585,0.76635040,0.22431860,0.00000000,0.33763362,0.11005789,0.16903862,0.00000000
-5.40570285,0.82835093,0.24609610,0.00000000,0.35872462,0.11783717,0.18307137,0.00000000
-5.39969985,0.89330894,0.26846845,0.00000000,0.38099208,0.12596852,0.19797014,0.00000000
-5.39369685,0.96079954,0.29122315,0.00000000,0.40423623,0.13439100,0.21365984,0.00000000
-5.38769385,1.03032533,0.31412389,0.00000000,0.42821347,0.14303307,0.23005020,0.00000000
-5.38169085,1.10132811,0.33691486,0.00000000,0.45264269,0.15181431,0.24703881,0.00000000
-5.37568784,1.17320284,0.35932619,0.00000000,0.47721321,0.16064753,0.26451473,0.00000000
-5.36968484,1.24531344,0.38108010,0.00000000,0.50159419,0.16944120,0.28236225,0.00000000
-5.36368184,1.31700936,0.40189774,0.00000000,0.52544499,0.17810193,0.30046464,0.00000000
-5.35767884,1.38764217,0.42150632,0.00000000,0.54842597,0.18653708,0.31870765,0.00000000
-5.35167584,1.45658136,0.43964639,0.00000000,0.57020928,0.19465725,0.33698246,0.00000000
-5.34567284,1.52322831,0.45607877,0.00000000,0.59048917,0.20237849,0.35518780,0.00000000
-5.33966983,1.58702796,0.47059108,0.00000000,0.60899112,0.20962424,0.37323121,0.00000000
-5.33366683,1.64747740,0.48300339,0.00000000,0.62547959,0.21632681,0.39102924,0.00000000
-5.32766383,1.70413126,0.49317282,0.00000000,0.63976396,0.22242843,0.40850656,0.00000000
-5.32166083,1.75660369,0.50099694,0.00000000,0.65170234,0.22788167,0.42559409,0.00000000
-5.31565783,1.80456712,0.50641582,0.00000000,0.66120329,0.23264956,0.44222630,0.00000000
-5.30965483,1.84774828,0.50941271,0.00000000,0.66822536,0.23670506,0.45833782,0.00000000
-5.30365183,1.88592206,0.51001327,0.00000000,0.67277464,0.24003027,0.47385981,0.00000000
-5.29764882,1.91890398,0.50828361,0.00000000,0.67490057,0.24261532,0.48871624,0.00000000
-5.29164582,1.94654231,0.50432715,0.00000000,0.67469037,0.24445710,0.50282067,0.00000000
-5.28564282,1.96871046,0.49828058,0.00000000,0.67226253,0.24555796,0.51607368,0.00000000
-5.27963982,1.98530087,0.49030906,0.00000000,0.66775976,0.24592444,0.52836136,0.00000000
-5.27363682,1.99622077,0.48060108,0.00000000,0.66134188,0.24556626,0.53955514,0.00000000
-5.26763382,2.00139062,0.46936294,0.00000000,0.65317915,0.24449550,0.54951311,0.00000000
-5.26163082,2.00074524,0.45681340,0.00000000,0.64344625,0.24272614,0.55808284,0.00000000
-5.25562781,1.99423789,0.44317835,0.00000000,0.63231728,0.24027394,0.56510571,0.00000000
-5.24962481,1.98184681,0.42868600,0.00000000,0.61996198,0.23715667,0.57042262,0.00000000
-5.24362181,1.96358385,0.41356231,0.00000000,0.60654311,0.23339462,0.57388066,0.00000000
-5.23761881,1.93950431,0.39802713,0.00000000,0.59221514,0.22901130,0.57534057,0.00000000
-5.23161581,1.90971723,0.38229068,0.00000000,0.57712387,0.22403434,0.57468444,0.00000000
-5.22561281,1.87439504,0.36655064,0.00000000,0.56140708,0.21849637,0.57182320,0.00000000
-5.21960980,1.83378180,0.35098969,0.00000000,0.54519565,0.21243579,0.56670349,0.00000000
-5.21360680,1.78819894,0.33577343,0.00000000,0.52861513,0.20589747,0.55931352,0.00000000
-5.20760380,1.73804805,0.32104873,0.00000000,0.51178734,0.19893301,0.54968737,0.00000000
-5.20160080,1.68381016,0.30694239,0.00000000,0.49483181,0.19160090,0.53790771,0.00000000
-5.19559780,1.62604123,0.29356008,0.00000000,0.47786694,0.18396606,0.52410660,0.00000000
-5.18959480,1.56536420,0.28098558,0.00000000,0.46101059,0.17609929,0.50846436,0.00000000
-5.18359180,1.50245769,0.26928044,0.00000000,0.44438025,0.16807612,0.49120666,0.00000000
-5.17758879,1.43804210,0.25848384,0.00000000,0.42809270,0.15997560,0.47259986,0.00000000
-5.17158579,1.37286390,0.24861293,0.00000000,0.41226321,0.15187876,0.45294502,0.00000000
-5.16558279,1.30767890,0.23966363,0.00000000,0.39700455,0.14386696,0.43257085,0.00000000
-5.15957979,1.24323562,0.23161183,0.00000000,0.38242576,0.13602024,0.41182590,0.00000000
-5.15357679,1.18025946,0.22441516,0.00000000,0.36863105,0.12841578,0.39107058,0.00000000
-5.14757379,1.11943862,0.21801523,0.00000000,0.35571882,0.12112643,0.37066912,0.00000000
-5.14157079,1.06141227,0.21234034,0.00000000,0.34378096,0.11421949,0.35098198,0.00000000
-5.13556778,1.00676147,0.20730862,0.00000000,0.33290251,0.10775580,0.33235886,0.00000000
-5.12956478,0.95600294,0.20283150,0.00000000,0.32316166,0.10178906,0.31513252,0.00000000
-5.12356178,0.90958552,0.19881723,0.00000000,0.31463006,0.09636541,0.29961346,0.00000000
-5.11755878,0.86788925,0.19517461,0.00000000,0.30737330,0.09152332,0.28608544,0.00000000
-5.11155578,0.83122622,0.19181644,0.00000000,0.30145137,0.08729365,0.27480185,0.00000000
-5.10555278,0.79984295,0.18866271,0.00000000,0.29691908,0.08369980,0.26598267,0.00000000
-5.09954977,0.77392329,0.18564329,0.00000000,0.29382600,0.08075801,0.25981197,0.00000000
-5.09354677,0.75359133,0.18270000,0.00000000,0.29221605,0.07847761,0.25643568,0.00000000
-5.08754377,0.73891369,0.17978796,0.00000000,0.29212626,0.07686124,0.25595953,0.00000000
-5.08154077,0.72990066,0.17687615,0.00000000,0.29358499,0.07590488,0.25844702,0.00000000
-5.07553777,0.72650583,0.17394711,0.00000000,0.29660923,0.07559790,0.26391732,0.00000000
-5.06953477,0.72862438,0.17099589,0.00000000,0.30120140,0.07592282,0.27234316,0.00000000
-5.06353177,0.73608975,0.16802827,0.00000000,0.30734547,0.07685501,0.28364878,0.00000000
-5.05752876,0.74866944,0.16505845,0.00000000,0.31500288,0.07836233,0.29770802,0.00000000
-5.05152576,0.76606017,0.16210624,0.00000000,0.32410840,0.08040467,0.31434285,0.00000000
-5.04552276,0.78788330,0.15919406,0.00000000,0.33456628,0.08293362,0.33332261,0.00000000
-5.03951976,0.81368110,0.15634394,0.00000000,0.34624711,0.08589219,0.35436417,0.00000000
-5.03351676,0.84291475,0.15357462,0.00000000,0.35898564,0.08921475,0.37713330,0.00000000
-5.02751376,0.87496486,0.15089907,0.00000000,0.37257989,0.09282731,0.40124765,0.00000000
-5.02151076,0.90913493,0.14832249,0.00000000,0.38679191,0.09664806,0.42628133,0.00000000
-5.01550775,0.94465850,0.14584095,0.00000000,0.40135016,0.10058832,0.45177127,0.00000000
-5.00950475,0.98070996,0.14344073,0.00000000,0.41595378,0.10455392,0.47722554,0.00000000
-5.00350175,1.01641913,0.14109844,0.00000000,0.43027862,0.10844692,0.50213320,0.00000000
-4.99749875,1.05088931,0.13878184,0.00000000,0.44398480,0.11216768,0.52597581,0.00000000
-4.99149575,1.08321830,0.13645128,0.00000000,0.45672572,0.11561729,0.54823991,0.00000000
-4.98549275,1.11252145,0.13406174,0.00000000,0.46815801,0.11870008,0.56843044,0.00000000
-4.97948974,1.13795608,0.13156522,0.00000000,0.47795208,0.12132629,0.58608415,0.00000000
-4.97348674,1.15874588,0.12891341,0.00000000,0.48580272,0.12341468,0.60078282,0.00000000
-4.96748374,1.17420440,0.12606041,0.00000000,0.49143928,0.12489499,0.61216547,0.00000000
-4.96148074,1.18375627,0.12296534,0.00000000,0.49463497,0.12571013,0.61993910,0.00000000
-4.95547774,1.18695534,0.11959466,0.00000000,0.49521473,0.12581791,0.62388745,0.00000000
-4.94947474,1.18349861,0.11592418,0.00000000,0.49306142,0.12519239,0.62387736,0.00000000
-4.94347174,1.17323543,0.11194045,0.00000000,0.48811991,0.12382462,0.61986236,0.00000000
-4.93746873,1.15617141,0.10764168,0.00000000,0.48039891,0.12172278,0.61188344,0.00000000
-4.93146573,1.13246692,0.10303798,0.00000000,0.46997058,0.11891178,0.60006684,0.00000000
-4.92546273,1.10243025,0.09815107,0.00000000,0.45696781,0.11543222,0.58461906,0.00000000
-4.91945973,1.06650585,0.09301337,0.00000000,0.44157941,0.11133888,0.56581927,0.00000000
-4.91345673,1.02525817,0.08766672,0.00000000,0.42404358,0.10669877,0.54400953,0.00000000
-4.90745373,0.97935197,0.08216059,0.00000000,0.40463976,0.10158874,0.51958331,0.00000000
-4.90145073,0.92953008,0.07655010,0.00000000,0.38367955,0.09609301,0.49297273,0.00000000
-4.89544772,0.87658960,0.07089391,0.00000000,0.36149694,0.09030041,0.46463521,0.00000000
-4.88944472,0.82135753,0.06525203,0.00000000,0.33843842,0.08430177,0.43504009,0.00000000
-4.88344172,0.76466712,0.05968374,0.00000000,0.31485341,0.07818733,0.40465564,0.00000000
-4.87743872,0.70733553,0.05424571,0.00000000,0.29108524,0.07204437,0.37393716,0.00000000
-4.87143572,0.65014391,0.04899035,0.00000000,0.26746333,0.06595516,0.34331636,0.00000000
-4.86543272,0.59382041,0.04396453,0.00000000,0.24429648,0.05999528,0.31319259,0.00000000
-4.85942971,0.53902653,0.03920860,0.00000000,0.22186777,0.05423227,0.28392584,0.00000000
-4.85342671,0.48634719,0.03475585,0.00000000,0.20043088,0.04872475,0.25583194,0.00000000
-4.84742371,0.43628444,0.03063221,0.00000000,0.18020807,0.04352197,0.22917969,0.00000000
-4.84142071,0.38925485,0.02685644,0.00000000,0.16138965,0.03866366,0.20418993,0.00000000
-4.83541771,0.34559008,0.02344048,0.00000000,0.14413466,0.03418032,0.18103650,0.00000000
-4.82941471,0.30554042,0.02039005,0.00000000,0.12857287,0.03009375,0.15984854,0.00000000
-4.82341171,0.26928064,0.01770552,0.00000000,0.11480751,0.02641786,0.14071418,0.00000000
-4.81740870,0.23691766,0.01538273,0.00000000,0.10291868,0.02315959,0.12368502,0.00000000
-4.81140570,0.20849933,0.01341398,0.00000000,0.09296704,0.02031996,0.10878119,0.00000000
-4.80540270,0.18402391,0.01178899,0.00000000,0.08499752,0.01789517,0.09599671,0.00000000
-4.79939970,0.16344935,0.01049571,0.00000000,0.07904278,0.01587765,0.08530469,0.00000000
-4.79339670,0.14670225,0.00952113,0.00000000,0.07512610,0.01425702,0.07666221,0.00000000
-4.78739370,0.13368575,0.00885190,0.00000000,0.07326366,0.01302092,0.07001466,0.00000000
-4.78139070,0.12428616,0.00847476,0.00000000,0.07346582,0.01215574,0.06529928,0.00000000
-4.77538769,0.11837806,0.00837686,0.00000000,0.07573751,0.01164713,0.06244785,0.00000000
-4.76938469,0.11582775,0.00854586,0.00000000,0.08007750,0.01148028,0.06138841,0.00000000
-4.76338169,0.11649498,0.00896987,0.00000000,0.08647677,0.01164008,0.06204615,0.00000000
-4.75737869,0.12023307,0.00963726,0.00000000,0.09491586,0.01211110,0.06434324,0.00000000
-4.75137569,0.12688763,0.01053630,0.00000000,0.10536155,0.01287737,0.06819803,0.00000000
-4.74537269,0.13629401,0.01165475,0.00000000,0.11776287,0.01392205,0.07352356,0.00000000
-4.73936968,0.14827398,0.01297935,0.00000000,0.13204687,0.01522707,0.08022555,0.00000000
-4.73336668,0.16263184,0.01449535,0.00000000,0.14811439,0.01677262,0.08820023,0.00000000
-4.72736368,0.17915051,0.01618598,0.00000000,0.16583606,0.01853677,0.09733207,0.00000000
-4.72136068,0.19758789,0.01803200,0.00000000,0.18504903,0.02049496,0.10749179,0.00000000
-4.71535768,0.21767402,0.02001142,0.00000000,0.20555454,0.02261975,0.11853469,0.00000000
-4.70935468,0.23910931,0.02209921,0.00000000,0.22711683,0.02488058,0.13029967,0.00000000
-4.70335168,0.26156421,0.02426727,0.00000000,0.24946351,0.02724370,0.14260907,0.00000000
-4.69734867,0.28468053,0.02648454,0.00000000,0.27228755,0.02967235,0.15526930,0.00000000
-4.69134567,0.30807460,0.02871728,0.00000000,0.29525109,0.03212701,0.16807263,0.00000000
-4.68534267,0.33134225,0.03092957,0.00000000,0.31799106,0.03456598,0.18079987,0.00000000
-4.67933967,0.35406557,0.03308392,0.00000000,0.34012633,0.03694604,0.19322411,0.00000000
-4.67333667,0.37582132,0.03514213,0.00000000,0.36126652,0.03922337,0.20511529,0.00000000
-4.66733367,0.39619059,0.03706621,0.00000000,0.38102193,0.04135449,0.21624547,0.00000000
-4.66133067,0.41476942,0.03881938,0.00000000,0.39901424,0.04329748,0.22639470,0.00000000
-4.65532766,0.43117994,0.04036717,0.00000000,0.41488773,0.04501305,0.23535703,0.00000000
-4.64932466,0.44508137,0.04167850,0.00000000,0.42832023,0.04646571,0.24294656,0.00000000
-4.64332166,0.45618063,0.04272671,0.00000000,0.43903363,0.04762493,0.24900321,0.00000000
-4.63731866,0.46424176,0.04349045,0.00000000,0.44680318,0.04846606,0.25339785,0.00000000
-4.63131566,0.46909389,0.04395451,0.00000000,0.45146528,0.04897119,0.25603661,0.00000000
-4.62531266,0.47063724,0.04411040,0.00000000,0.45292337,0.04912977,0.25686412,0.00000000
-4.61930965,0.46884695,0.04395678,0.00000000,0.45115159,0.04893899,0.25586557,0.00000000
-4.61330665,0.46377442,0.04349961,0.00000000,0.44619606,0.04840392,0.25306735,0.00000000
-4.60730365,0.45554623,0.04275217,0.00000000,0.43817371,0.04753740,0.24853640,0.00000000
-4.60130065,0.44436064,0.04173471,0.00000000,0.42726878,0.04635960,0.24237821,0.00000000
-4.59529765,0.43048185,0.04047407,0.00000000,0.41372704,0.04489748,0.23473356,0.00000000
-4.58929465,0.41423239,0.03900297,0.00000000,0.39784826,0.04318392,0.22577427,0.00000000
-4.58329165,0.39598388,0.03735931,0.00000000,0.37997705,0.04125674,0.21569803,0.00000000
-4.57728864,0.37614683,0.03558523,0.00000000,0.36049275,0.03915765,0.20472267,0.00000000
-4.57128564,0.35515976,0.03372625,0.00000000,0.33979863,0.03693104,0.19308009,0.00000000
-4.56528264,0.33347820,0.03183028,0.00000000,0.31831106,0.03462282,0.18101013,0.00000000
-4.55927964,0.31156405,0.02994678,0.00000000,0.29644905,0.03227933,0.16875460,0.00000000
-4.55327664,0.28987571,0.02812589,0.00000000,0.27462450,0.02994623,0.15655177,0.00000000
-4.54727364,0.26885918,0.02641766,0.00000000,0.25323359,0.02766760,0.14463143,0.00000000
-4.54127064,0.24894050,0.02487150,0.00000000,0.23264950,0.02548513,0.13321069,0.00000000
-4.53526763,0.23051961,0.02353556,0.00000000,0.21321665,0.02343749,0.12249057,0.00000000
-4.52926463,0.21396567,0.02245638,0.00000000,0.19524650,0.02155987,0.11265349,0.00000000
-4.52326163,0.19961370,0.02167857,0.00000000,0.17901487,0.01988363,0.10386155,0.00000000
-4.51725863,0.18776257,0.02124456,0.00000000,0.16476064,0.01843616,0.09625553,0.00000000
-4.51125563,0.17867396,0.02119444,0.00000000,0.15268575,0.01724083,0.08995458,0.00000000
-4.50525263,0.17257217,0.02156583,0.00000000,0.14295612,0.01631705,0.08505645,0.00000000
-4.49924962,0.16964446,0.02239373,0.00000000,0.13570338,0.01568040,0.08163806,0.00000000
-4.49324662,0.17004169,0.02371033,0.00000000,0.13102698,0.01534281,0.07975635,0.00000000
-4.48724362,0.17387903,0.02554483,0.00000000,0.12899664,0.01531279,0.07944926,0.00000000
-4.48124062,0.18123656,0.02792314,0.00000000,0.12965470,0.01559557,0.08073664,0.00000000
-4.47523762,0.19215961,0.03086755,0.00000000,0.13301831,0.01619335,0.08362125,0.00000000
-4.46923462,0.20665876,0.03439625,0.00000000,0.13908127,0.01710543,0.08808945,0.00000000
-4.46323162,0.22470956,0.03852289,0.00000000,0.14781548,0.01832832,0.09411186,0.00000000
-4.45722861,0.24625193,0.04325597,0.00000000,0.15917189,0.01985581,0.10164383,0.00000000
-4.45122561,0.27118938,0.04859826,0.00000000,0.17308107,0.02167903,0.11062584,0.00000000
-4.44522261,0.29938823,0.05454618,0.00000000,0.18945331,0.02378647,0.12098377,0.00000000
-4.43921961,0.33067691,0.06108919,0.00000000,0.20817853,0.02616395,0.13262923,0.00000000
-4.43321661,0.36484561,0.06820922,0.00000000,0.22912596,0.02879465,0.14546000,0.00000000
-4.42721361,0.40164640,0.07588020,0.00000000,0.25214382,0.03165909,0.15936051,0.00000000
-4.42121061,0.44079395,0.08406767,0.00000000,0.27705909,0.03473516,0.17420269,0.00000000
-4.41520760,0.48196704,0.09272854,0.00000000,0.30367755,0.03799820,0.18984694,0.00000000
-4.40920460,0.52481093,0.10181102,0.00000000,0.33178421,0.04142105,0.20614354,0.00000000
-4.40320160,0.56894063,0.11125471,0.00000000,0.36114418,0.04497427,0.22293426,0.00000000
-4.39719860,0.61394505,0.12099094,0.00000000,0.39150419,0.04862626,0.24005437,0.00000000
-4.39119560,0.65939207,0.13094331,0.00000000,0.42259466,0.05234361,0.25733492,0.00000000
-4.38519260,0.70483443,0.14102842,0.00000000,0.45413255,0.05609135,0.27460525,0.00000000
-4.37918959,0.74981623,0.15115696,0.00000000,0.48582478,0.05983333,0.29169570,0.00000000
-4.37318659,0.79388016,0.16123488,0.00000000,0.51737235,0.06353269,0.30844047,0.00000000
-4.36718359,0.83657502,0.17116487,0.00000000,0.54847505,0.06715228,0.32468051,0.00000000
-4.36118059,0.87746358,0.18084806,0.00000000,0.57883662,0.07065522,0.34026637,0.00000000
-4.35517759,0.91613049,0.19018581,0.00000000,0.60817026,0.07400543,0.35506096,0.00000000
-4.34917459,0.95219007,0.19908175,0.00000000,0.63620438,0.07716821,0.36894208,0.00000000
-4.34317159,0.98529379,0.20744374,0.00000000,0.66268826,0.08011087,0.38180471,0.00000000
-4.33716858,1.01513726,0.21518607,0.00000000,0.68739762,0.08280329,0.39356293,0.00000000
-4.33116558,1.04146646,0.22223139,0.00000000,0.71013960,0.08521857,0.40415140,0.00000000
-4.32516258,1.06408306,0.22851273,0.00000000,0.73075720,0.08733354,0.41352639,0.00000000
-4.31915958,1.08284864,0.23397515,0.00000000,0.74913270,0.08912934,0.42166628,0.00000000
-4.31315658,1.09768762,0.23857725,0.00000000,0.76519007,0.09059186,0.42857151,0.00000000
-4.30715358,1.10858875,0.24229226,0.00000000,0.77889597,0.09171210,0.43426392,0.00000000
