energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.78389195,2.23110672,0.00504174,0.01923305,0.01992166,1.53240161,0.66132431,0.18100636,0.87737546,0.28410046
-5.77788894,2.13285822,0.00468668,0.01852782,0.01927292,1.46647821,0.63429906,0.17331789,0.84256960,0.26798594
-5.77188594,2.03523306,0.00437881,0.01781827,0.01855622,1.40092264,0.60806331,0.16552292,0.80846688,0.25231501
-5.76588294,1.93868199,0.00411301,0.01710679,0.01777851,1.33603434,0.58267672,0.15766911,0.77515156,0.23716279
-5.75987994,1.84356689,0.00388407,0.01639540,0.01694792,1.27205154,0.55815450,0.14980017,0.74266067,0.22258474
-5.75387694,1.75016968,0.00368675,0.01568575,0.01607349,1.20915784,0.53447373,0.14195606,0.71099160,0.20861809
-5.74787394,1.65870352,0.00351589,0.01497916,0.01516499,1.14749045,0.51158104,0.13417326,0.68011079,0.19528379
-5.74187094,1.56932572,0.00336653,0.01427669,0.01423257,1.08714951,0.48940106,0.12648512,0.64996329,0.18258882
-5.73586793,1.48215141,0.00323397,0.01357921,0.01328652,1.02820790,0.46784513,0.11892222,0.62048242,0.17052886
-5.72986493,1.39726720,0.00311389,0.01288749,0.01233700,0.97072109,0.44681998,0.11151277,0.59159927,0.15909093
-5.72386193,1.31474416,0.00300239,0.01220224,0.01139379,0.91473634,0.42623580,0.10428288,0.56325137,0.14825615
-5.71785893,1.23464954,0.00289604,0.01152425,0.01046607,0.86030101,0.40601346,0.09725695,0.53539026,0.13800222
-5.71185593,1.15705659,0.00279196,0.01085439,0.00956222,0.80746939,0.38609056,0.09045782,0.50798766,0.12830574
-5.70585293,1.08205217,0.00268778,0.01019373,0.00868969,0.75630806,0.36642593,0.08390698,0.48103995,0.11914415
-5.69984992,1.00974202,0.00258172,0.00954352,0.00785490,0.70689933,0.34700274,0.07762464,0.45457080,0.11049727
-5.69384692,0.94025336,0.00247250,0.00890524,0.00706318,0.65934292,0.32782985,0.07162977,0.42863200,0.10234845
-5.68784392,0.87373508,0.00235938,0.00828059,0.00631871,0.61375569,0.30894168,0.06594000,0.40330256,0.09468529
-5.68184092,0.81035553,0.00224208,0.00767151,0.00562460,0.57026982,0.29039651,0.06057155,0.37868602,0.08749997
-5.67583792,0.75029831,0.00212074,0.00708007,0.00498292,0.52902933,0.27227356,0.05553902,0.35490644,0.08078912
-5.66983492,0.69375626,0.00199586,0.00650851,0.00439478,0.49018546,0.25466894,0.05085518,0.33210312,0.07455355
-5.66383192,0.64092432,0.00186824,0.00595913,0.00386042,0.45389108,0.23769077,0.04653077,0.31042454,0.06879752
-5.65782891,0.59199143,0.00173888,0.00543426,0.00337941,0.42029450,0.22145388,0.04257418,0.29002161,0.06352804
-5.65182591,0.54713234,0.00160894,0.00493620,0.00295070,0.38953313,0.20607416,0.03899124,0.27104089,0.05875393
-5.64582291,0.50649943,0.00147967,0.00446718,0.00257282,0.36172723,0.19166308,0.03578502,0.25361779,0.05448490
-5.63981991,0.47021539,0.00135235,0.00402928,0.00224399,0.33697421,0.17832248,0.03295561,0.23787028,0.05073072
-5.63381691,0.43836688,0.00122821,0.00362446,0.00196232,0.31534366,0.16613992,0.03050004,0.22389335,0.04750044
-5.62781391,0.41099973,0.00110840,0.00325449,0.00172585,0.29687361,0.15518487,0.02841218,0.21175435,0.04480182
-5.62181091,0.38811590,0.00099397,0.00292102,0.00153278,0.28156791,0.14550570,0.02668283,0.20148954,0.04264094
-5.61580790,0.36967231,0.00088583,0.00262554,0.00138150,0.26939523,0.13712778,0.02529980,0.19310188,0.04102203
-5.60980490,0.35558185,0.00078471,0.00236946,0.00127072,0.26028949,0.13005251,0.02424818,0.18656025,0.03994754
-5.60380190,0.34571634,0.00069120,0.00215414,0.00119956,0.25415189,0.12425755,0.02351062,0.18179994,0.03941850
-5.59779890,0.33991150,0.00060571,0.00198096,0.00116759,0.25085444,0.11969790,0.02306779,0.17872460,0.03943495
-5.59179590,0.33797368,0.00052853,0.00185141,0.00117488,0.25024480,0.11630804,0.02289889,0.17720941,0.03999664
-5.58579290,0.33968797,0.00045976,0.00176712,0.00122202,0.25215237,0.11400474,0.02298220,0.17710534,0.04110383
-5.57978989,0.34482750,0.00039942,0.00172999,0.00131013,0.25639515,0.11269062,0.02329576,0.17824439,0.04275810
-5.57378689,0.35316327,0.00034743,0.00174219,0.00144083,0.26278727,0.11225808,0.02381804,0.18044559,0.04496318
-5.56778389,0.36447411,0.00030362,0.00180623,0.00161617,0.27114666,0.11259367,0.02452857,0.18352141,0.04772562
-5.56178089,0.37855622,0.00026776,0.00192499,0.00183858,0.28130249,0.11358237,0.02540866,0.18728440,0.05105532
-5.55577789,0.39523169,0.00023962,0.00210171,0.00211075,0.29310212,0.11511190,0.02644190,0.19155378,0.05496585
-5.54977489,0.41435543,0.00021894,0.00233997,0.00243551,0.30641683,0.11707668,0.02761472,0.19616165,0.05947427
-5.54377189,0.43582010,0.00020544,0.00264360,0.00281566,0.32114630,0.11938136,0.02891672,0.20095854,0.06460078
-5.53776888,0.45955846,0.00019890,0.00301657,0.00325381,0.33722128,0.12194371,0.03034086,0.20581808,0.07036777
-5.53176588,0.48554300,0.00019908,0.00346290,0.00375219,0.35460421,0.12469675,0.03188347,0.21064057,0.07679851
-5.52576288,0.51378239,0.00020579,0.00398643,0.00431240,0.37328777,0.12759006,0.03354409,0.21535525,0.08391540
-5.51975988,0.54431504,0.00021884,0.00459061,0.00493523,0.39329103,0.13059022,0.03532508,0.21992113,0.09173777
-5.51375688,0.57719962,0.00023810,0.00527829,0.00562044,0.41465358,0.13368030,0.03723098,0.22432646,0.10027941
-5.50775388,0.61250305,0.00026342,0.00605146,0.00636654,0.43742761,0.13685849,0.03926780,0.22858664,0.10954587
-5.50175088,0.65028637,0.00029466,0.00691094,0.00717064,0.46166831,0.14013599,0.04144202,0.23274092,0.11953160
-5.49574787,0.69058921,0.00033169,0.00785613,0.00802825,0.48742317,0.14353414,0.04375955,0.23684783,0.13021722
-5.48974487,0.73341377,0.00037436,0.00888478,0.00893323,0.51472065,0.14708114,0.04622463,0.24097974,0.14156699
-5.48374187,0.77870908,0.00042250,0.00999269,0.00987771,0.54355883,0.15080835,0.04883865,0.24521675,0.15352662
-5.47773887,0.82635670,0.00047590,0.01117360,0.01085212,0.57389490,0.15474660,0.05159912,0.24964030,0.16602178
-5.47173587,0.87615885,0.00053434,0.01241899,0.01184525,0.60563610,0.15892255,0.05449868,0.25432690,0.17895724
-5.46573287,0.92782987,0.00059755,0.01371805,0.01284442,0.63863283,0.16335538,0.05752436,0.25934214,0.19221700
-5.45972986,0.98099190,0.00066525,0.01505769,0.01383570,0.67267458,0.16805417,0.06065706,0.26473570,0.20566530
-5.45372686,1.03517551,0.00073713,0.01642263,0.01480422,0.70748911,0.17301586,0.06387133,0.27053734,0.21914882
-5.44772386,1.08982553,0.00081292,0.01779563,0.01573451,0.74274534,0.17822426,0.06713553,0.27675430,0.23249983
-5.44172086,1.14431248,0.00089235,0.01915773,0.01661090,0.77805995,0.18364994,0.07041229,0.28337024,0.24554041
-5.43571786,1.19794922,0.00097523,0.02048870,0.01741801,0.81300779,0.18925125,0.07365935,0.29034594,0.25808757
-5.42971486,1.25001250,0.00106149,0.02176745,0.01814116,0.84713562,0.19497623,0.07683080,0.29762145,0.26995912
-5.42371186,1.29976849,0.00115119,0.02297259,0.01876688,0.87997889,0.20076556,0.07987850,0.30512003,0.28098001
-5.41770885,1.34650136,0.00124459,0.02408299,0.01928333,0.91108061,0.20655620,0.08275387,0.31275320,0.29098895
-5.41170585,1.38954347,0.00134219,0.02507843,0.01968072,0.94001163,0.21228564,0.08540973,0.32042701,0.29984501
-5.40570285,1.42830573,0.00144477,0.02594018,0.01995165,0.96639118,0.21789642,0.08780232,0.32804884,0.30743377
-5.39969985,1.46230659,0.00155345,0.02665163,0.02009139,0.98990659,0.22334077,0.08989322,0.33553458,0.31367289
-5.39369685,1.49119797,0.00166973,0.02719877,0.02009805,1.01033119,0.22858490,0.09165120,0.34281547,0.31851663
-5.38769385,1.51478679,0.00179545,0.02757077,0.01997268,1.02753918,0.23361284,0.09305381,0.34984442,0.32195917
-5.38169085,1.53305060,0.00193289,0.02776024,0.01971928,1.04151672,0.23842942,0.09408870,0.35660111,0.32403644
-5.37568784,1.54614644,0.00208471,0.02776359,0.01934461,1.05236829,0.24306221,0.09475454,0.36309577,0.32482638
-5.36968484,1.55441206,0.00225392,0.02758112,0.01885807,1.06031798,0.24756227,0.09506155,0.36937112,0.32444752
-5.36368184,1.55835925,0.00244384,0.02721706,0.01827133,1.06570533,0.25200356,0.09503146,0.37550241,0.32305585
-5.35767884,1.55865940,0.00265803,0.02667940,0.01759797,1.06897576,0.25648101,0.09469713,0.38159554,0.32084010
-5.35167584,1.55612159,0.00290020,0.02597969,0.01685308,1.07066600,0.26110729,0.09410161,0.38778310,0.31801566
-5.34567284,1.55166441,0.00317407,0.02513264,0.01605274,1.07138498,0.26600835,0.09329683,0.39421878,0.31481721
-5.33966983,1.54628249,0.00348321,0.02415562,0.01521356,1.07179120,0.27131806,0.09234192,0.40107017,0.31149053
-5.33366683,1.54100940,0.00383093,0.02306818,0.01435218,1.07256750,0.27717208,0.09130130,0.40851054,0.30828366
-5.32766383,1.53687862,0.00422006,0.02189139,0.01348482,1.07439446,0.28370131,0.09024252,0.41670995,0.30543800
-5.32166083,1.53488444,0.00465278,0.02064724,0.01262680,1.07792382,0.29102534,0.08923409,0.42582616,0.30317948
-5.31565783,1.53594455,0.00513044,0.01935798,0.01179221,1.08375299,0.29924611,0.08834328,0.43599601,0.30171035
-5.30965483,1.54086615,0.00565337,0.01804555,0.01099355,1.09240209,0.30844225,0.08763405,0.44732754,0.30120188
-5.30365183,1.55031697,0.00622075,0.01673101,0.01024149,1.10429437,0.31866427,0.08716523,0.45989350,0.30178822
-5.29764882,1.56480249,0.00683045,0.01543401,0.00954473,1.11974101,0.32993104,0.08698891,0.47372643,0.30356183
-5.29164582,1.58465033,0.00747892,0.01417243,0.00890984,1.13893085,0.34222747,0.08714913,0.48881578,0.30657040
-5.28564282,1.61000207,0.00816117,0.01296204,0.00834129,1.16192543,0.35550384,0.08768102,0.50510691,0.31081557
-5.27963982,1.64081278,0.00887074,0.01181626,0.00784146,1.18865923,0.36967649,0.08861019,0.52250234,0.31625347
-5.27363682,1.67685786,0.00959975,0.01074606,0.00741079,1.21894510,0.38462996,0.08995251,0.54086483,0.32279678
-5.26763382,1.71774643,0.01033902,0.00975991,0.00704788,1.25248410,0.40022050,0.09171419,0.56002217,0.33031856
-5.26163082,1.76294029,0.01107821,0.00886384,0.00674975,1.28887917,0.41628054,0.09389213,0.57977343,0.33865726
-5.25562781,1.81177725,0.01180605,0.00806153,0.00651204,1.32765169,0.43262407,0.09647444,0.59989615,0.34762295
-5.24962481,1.86349726,0.01251063,0.00735454,0.00632931,1.36825983,0.44905245,0.09944119,0.62015399,0.35700428
-5.24362181,1.91727005,0.01317970,0.00674250,0.00619525,1.41011773,0.46536047,0.10276514,0.64030454,0.36657601
-5.23761881,1.97222269,0.01380100,0.00622338,0.00610300,1.45261445,0.48134227,0.10641256,0.66010670,0.37610663
-5.23161581,2.02746577,0.01436265,0.00579376,0.00604540,1.49513168,0.49679679,0.11034405,0.67932723,0.38536582
-5.22561281,2.08211722,0.01485349,0.00544907,0.00601520,1.53705961,0.51153266,0.11451528,0.69774628,0.39413149
-5.21960980,2.13532261,0.01526347,0.00518389,0.00600535,1.57781016,0.52537218,0.11887765,0.71516154,0.40219603
-5.21360680,2.18627167,0.01558394,0.00499219,0.00600912,1.61682735,0.53815434,0.12337890,0.73139093,0.40937169
-5.20760380,2.23421058,0.01580798,0.00486754,0.00602031,1.65359465,0.54973685,0.12796367,0.74627391,0.41549478
-5.20160080,2.27845008,0.01593061,0.00480328,0.00603336,1.68763936,0.55999718,0.13257397,0.75967137,0.42042881
-5.19559780,2.31836986,0.01594893,0.00479273,0.00604342,1.71853439,0.56883266,0.13714969,0.77146446,0.42406627
-5.18959480,2.35341966,0.01586229,0.00482929,0.00604645,1.74589781,0.57615988,0.14162908,0.78155243,0.42632937
-5.18359180,2.38311787,0.01567224,0.00490658,0.00603924,1.76939094,0.58191347,0.14594935,0.78985007,0.42716961
-5.17758879,2.40704852,0.01538251,0.00501850,0.00601935,1.78871536,0.58604457,0.15004733,0.79628482,0.42656646
-5.17158579,2.42485747,0.01499885,0.00515931,0.00598516,1.80360985,0.58851912,0.15386026,0.80079412,0.42452523
-5.16558279,2.43624867,0.01452885,0.00532372,0.00593577,1.81384756,0.58931623,0.15732668,0.80332317,0.42107436
-5.15957979,2.44098122,0.01398168,0.00550692,0.00587094,1.81923422,0.58842679,0.16038758,0.80382347,0.41626243
-5.15357679,2.43886779,0.01336781,0.00570464,0.00579105,1.81960754,0.58585249,0.16298752,0.80225216,0.41015487
-5.14757379,2.42977475,0.01269862,0.00591322,0.00569696,1.81483832,0.58160528,0.16507601,0.79857247,0.40283083
-5.14157079,2.41362419,0.01198611,0.00612963,0.00558999,1.80483298,0.57570734,0.16660881,0.79275507,0.39438015
-5.13556778,2.39039766,0.01124251,0.00635160,0.00547179,1.78953779,0.56819163,0.16754936,0.78478045,0.38490065
-5.12956478,2.36014139,0.01047999,0.00657761,0.00534429,1.76894410,0.55910271,0.16787010,0.77464190,0.37449585
-5.12356178,2.32297244,0.00971029,0.00680698,0.00520965,1.74309447,0.54849799,0.16755371,0.76234911,0.36327309
-5.11755878,2.27908516,0.00894450,0.00703994,0.00507016,1.71208900,0.53644904,0.16659407,0.74793191,0.35134212
-5.11155578,2.22875723,0.00819280,0.00727761,0.00492823,1.67609126,0.52304288,0.16499710,0.73144396,0.33881403
-5.10555278,2.17235440,0.00746428,0.00752206,0.00478631,1.63533322,0.50838309,0.16278119,0.71296596,0.32580064
-5.09954977,2.11033345,0.00676684,0.00777626,0.00464691,1.59011864,0.49259043,0.15997730,0.69260816,0.31241399
-5.09354677,2.04324239,0.00610705,0.00804406,0.00451250,1.54082431,0.47580298,0.15662869,0.67051193,0.29876609
-5.08754377,1.97171769,0.00549019,0.00833007,0.00438556,1.48789882,0.45817553,0.15279015,0.64685004,0.28496868
-5.08154077,1.89647802,0.00492021,0.00863952,0.00426848,1.43185857,0.43987820,0.14852698,0.62182571,0.27113294
-5.07553777,1.81831454,0.00439982,0.00897811,0.00416358,1.37328096,0.42109431,0.14391344,0.59567030,0.25736908
-5.06953477,1.73807775,0.00393053,0.00935175,0.00407306,1.31279485,0.40201745,0.13903092,0.56863965,0.24378575
-5.06353177,1.65666138,0.00351278,0.00976631,0.00399896,1.25106856,0.38284774,0.13396589,0.54100923,0.23048924
-5.05752876,1.57498376,0.00314607,0.01022733,0.00394313,1.18879592,0.36378773,0.12880757,0.51306832,0.21758249
-5.05152576,1.49396759,0.00282903,0.01073971,0.00390719,1.12668084,0.34503767,0.12364553,0.48511350,0.20516386
-5.04552276,1.41451881,0.00255962,0.01130739,0.00389249,1.06542120,0.32679074,0.11856732,0.45744161,0.19332590
-5.03951976,1.33750577,0.00233521,0.01193304,0.00390003,1.00569278,0.30922829,0.11365617,0.43034278,0.18215398
-5.03351676,1.26373953,0.00215270,0.01261777,0.00393048,0.94813393,0.29251523,0.10898886,0.40409358,0.17172504
-5.02751376,1.19395640,0.00200866,0.01336096,0.00398411,0.89333191,0.27679612,0.10463399,0.37895089,0.16210650
-5.02151076,1.12880354,0.00189940,0.01416002,0.00406081,0.84181133,0.26219177,0.10065047,0.35514656,0.15335543
-5.01550775,1.06882837,0.00182106,0.01501039,0.00416003,0.79402553,0.24879687,0.09708665,0.33288331,0.14551808
-5.00950475,1.01447232,0.00176972,0.01590546,0.00428085,0.75035104,0.23667858,0.09397974,0.31233182,0.13862986
-5.00350175,0.96606926,0.00174143,0.01683678,0.00442198,0.71108553,0.22587619,0.09135590,0.29362938,0.13271583
-4.99749875,0.92384864,0.00173232,0.01779421,0.00458182,0.67644925,0.21640196,0.08923074,0.27687988,0.12779159
-4.99149575,0.88794303,0.00173859,0.01876625,0.00475850,0.64658974,0.20824301,0.08761029,0.26215524,0.12386481
-4.98549275,0.85839976,0.00175662,0.01974051,0.00495002,0.62158957,0.20136420,0.08649246,0.24949802,0.12093706
-4.97948974,0.83519583,0.00178301,0.02070413,0.00515425,0.60147644,0.19571179,0.08586874,0.23892517,0.11900606
-4.97348674,0.81825512,0.00181458,0.02164440,0.00536912,0.58623520,0.19121779,0.08572621,0.23043242,0.11806816
-4.96748374,0.80746706,0.00184846,0.02254934,0.00559262,0.57582079,0.18780465,0.08604960,0.22399928,0.11812093
-4.96148074,0.80270549,0.00188211,0.02340830,0.00582298,0.57017143,0.18539014,0.08682345,0.21959401,0.11916566
-4.95547774,0.80384650,0.00191332,0.02421253,0.00605866,0.56922124,0.18389203,0.08803401,0.21717857,0.12120973
-4.94947474,0.81078438,0.00194029,0.02495577,0.00629848,0.57291132,0.18323241,0.08967109,0.21671296,0.12426857
-4.94347174,0.82344444,0.00196163,0.02563466,0.00654158,0.58119891,0.18334144,0.09172935,0.21815884,0.12836712
-4.93746873,0.84179211,0.00197636,0.02624908,0.00678745,0.59406368,0.18416023,0.09420938,0.22148213,0.13354070
-4.93146573,0.86583765,0.00198392,0.02680242,0.00703594,0.61151107,0.18564277,0.09711812,0.22665450,0.13983516
-4.92546273,0.89563607,0.00198415,0.02730161,0.00728710,0.63357223,0.18775685,0.10046889,0.23365363,0.14730625
-4.91945973,0.93128238,0.00197732,0.02775708,0.00754121,0.66030071,0.19048387,0.10428076,0.24246225,0.15601822
-4.91345673,0.97290231,0.00196403,0.02818249,0.00779855,0.69176590,0.19381764,0.10857756,0.25306605,0.16604163
-4.90745373,1.02063898,0.00194523,0.02859435,0.00805936,0.72804381,0.19776219,0.11338630,0.26545059,0.17745047
-4.90145073,1.07463626,0.00192213,0.02901154,0.00832364,0.76920550,0.20232888,0.11873532,0.27959751,0.19031867
-4.89544772,1.13501981,0.00189616,0.02945459,0.00859106,0.81530396,0.20753278,0.12465211,0.29548016,0.20471611
-4.88944472,1.20187676,0.00186891,0.02994500,0.00886078,0.86636017,0.21338885,0.13116096,0.31305906,0.22070426
-4.88344172,1.27523515,0.00184204,0.03050440,0.00913135,0.92234912,0.21990781,0.13828059,0.33227744,0.23833174
-4.87743872,1.35504431,0.00181721,0.03115373,0.00940065,0.98318653,0.22709232,0.14602185,0.35305723,0.25762976
-4.87143572,1.44115721,0.00179604,0.03191239,0.00966586,1.04871720,0.23493336,0.15438560,0.37529563,0.27860783
-4.86543272,1.53331568,0.00178000,0.03279741,0.00992340,1.11870535,0.24340731,0.16336089,0.39886263,0.30124977
-4.85942971,1.63113936,0.00177037,0.03382270,0.01016901,1.19282777,0.25247367,0.17292353,0.42359963,0.32551028
-4.85342671,1.73411897,0.00176818,0.03499843,0.01039788,1.27067006,0.26207374,0.18303507,0.44931923,0.35131210
-4.84742371,1.84161421,0.00177420,0.03633042,0.01060471,1.35172609,0.27213022,0.19364240,0.47580620,0.37854404
-4.84142071,1.95285646,0.00178884,0.03781978,0.01078395,1.43540100,0.28254775,0.20467768,0.50281979,0.40705984
-4.83541771,2.06695633,0.00181222,0.03946262,0.01092996,1.52101740,0.29321442,0.21605896,0.53009706,0.43667797
-4.82941471,2.18291565,0.00184412,0.04124994,0.01103728,1.60782475,0.30400416,0.22769122,0.55735729,0.46718258
-4.82341171,2.29964359,0.00188400,0.04316771,0.01110082,1.69501149,0.31477979,0.23946786,0.58430718,0.49832538
-4.81740870,2.41597625,0.00193103,0.04519709,0.01111612,1.78171951,0.32539670,0.25127266,0.61064663,0.52982863
-4.81140570,2.53069922,0.00198415,0.04731476,0.01107953,1.86706051,0.33570689,0.26298199,0.63607499,0.56138921
-4.80540270,2.64257214,0.00204211,0.04949352,0.01098843,1.95013362,0.34556321,0.27446740,0.66029733,0.59268362
-4.79939970,2.75035473,0.00210352,0.05170288,0.01084135,2.03004388,0.35482358,0.28559826,0.68303078,0.62337390
-4.79339670,2.85283329,0.00216693,0.05390980,0.01063806,2.10592085,0.36335501,0.29624467,0.70401040,0.65311439
-4.78739370,2.94884711,0.00223088,0.05607961,0.01037963,2.17693698,0.37103727,0.30628027,0.72299477,0.68155908
-4.78139070,3.03731383,0.00229397,0.05817682,0.01006841,2.24232508,0.37776605,0.31558503,0.73977080,0.70836945
-4.77538769,3.11725317,0.00235494,0.06016609,0.00970797,2.30139455,0.38345543,0.32404795,0.75415785,0.73322256
-4.76938469,3.18780831,0.00241270,0.06201317,0.00930300,2.35354581,0.38803971,0.33156949,0.76601095,0.75581917
-4.76338169,3.24826434,0.00246637,0.06368576,0.00885914,2.39828258,0.39147447,0.33806376,0.77522319,0.77589152
-4.75737869,3.29806323,0.00251532,0.06515434,0.00838277,2.43522174,0.39373678,0.34346036,0.78172701,0.79321071
-4.75137569,3.33681486,0.00255916,0.06639294,0.00788085,2.46410032,0.39482479,0.34770582,0.78549470,0.80759310
-4.74537269,3.36430369,0.00259777,0.06737976,0.00736065,2.48477953,0.39475653,0.35076457,0.78653780,0.81890576
-4.73936968,3.38049101,0.00263127,0.06809763,0.00682954,2.49724568,0.39356819,0.35261951,0.78490571,0.82707049
-4.73336668,3.38551239,0.00265998,0.06853439,0.00629475,2.50160777,0.39131180,0.35327198,0.78068334,0.83206627
-4.72736368,3.37967058,0.00268439,0.06868303,0.00576319,2.49809206,0.38805264,0.35274128,0.77398810,0.83393009
-4.72136068,3.36342395,0.00270509,0.06854173,0.00524128,2.48703350,0.38386629,0.35106371,0.76496613,0.83275592
-4.71535768,3.33737083,0.00272274,0.06811371,0.00473476,2.46886442,0.37883569,0.34829116,0.75378806,0.82869180
-4.70935468,3.30223030,0.00273799,0.06740694,0.00424862,2.44410090,0.37304809,0.34448927,0.74064425,0.82193535
-4.70335168,3.25882007,0.00275143,0.06643372,0.00378701,2.41332704,0.36659227,0.33973524,0.72573990,0.81272748
-4.69734867,3.20803225,0.00276353,0.06521015,0.00335321,2.37717808,0.35955591,0.33411552,0.70928992,0.80134485
-4.69134567,3.15080799,0.00277458,0.06375551,0.00294960,2.33632253,0.35202338,0.32772317,0.69151393,0.78809115
-4.68534267,3.08811173,0.00278470,0.06209163,0.00257773,2.29144441,0.34407396,0.32065532,0.67263146,0.77328771
-4.67933967,3.02090632,0.00279376,0.06024218,0.00223836,2.24322589,0.33578045,0.31301063,0.65285750,0.75726362
-4.67333667,2.95012960,0.00280140,0.05823201,0.00193149,2.19233126,0.32720838,0.30488692,0.63239857,0.74034598
-4.66733367,2.87667358,0.00280708,0.05608652,0.00165653,2.13939253,0.31841559,0.29637903,0.61144941,0.72285045
-4.66133067,2.80136664,0.00281000,0.05383105,0.00141233,2.08499736,0.30945238,0.28757701,0.59019034,0.70507263
-4.65532766,2.72495952,0.00280926,0.05149044,0.00119733,2.02967953,0.30036192,0.27856471,0.56878540,0.68728054
-4.64932466,2.64811523,0.00280379,0.04908856,0.00100963,1.97391221,0.29118114,0.26941877,0.54738125,0.66970838
-4.64332166,2.57140320,0.00279251,0.04664803,0.00084712,1.91810415,0.28194170,0.26020800,0.52610678,0.65255193
