energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.34567284,10.95958512,0.02352571,2.52516600,1.31273981,0.67138521,7.80455393,3.21315984,0.14293392,3.23429190
-5.33966983,11.11584977,0.02410272,2.53624947,1.34159581,0.68745219,7.89070854,3.22133403,0.15116429,3.31254722
-5.33366683,11.23593032,0.02458392,2.53809022,1.36520545,0.70144033,7.94618020,3.21897696,0.15948602,3.38056342
-5.32766383,11.32074476,0.02496528,2.53114635,1.38337529,0.71333325,7.97130479,3.20689084,0.16788294,3.43820402
-5.32166083,11.37178410,0.02524461,2.51601293,1.39598760,0.72315599,7.96684401,3.18604330,0.17633960,3.48550183
-5.31565783,11.39101728,0.02542165,2.49339205,1.40300005,0.73097269,7.93393387,3.15751803,0.18484048,3.52264589
-5.30965483,11.38078537,0.02549792,2.46406106,1.40444388,0.73688285,7.87402747,3.12246365,0.19336911,3.54996400
-5.30365183,11.34368954,0.02547661,2.42884075,1.40042086,0.74101634,7.78883466,3.08204322,0.20190691,3.56790153
-5.29764882,11.28247745,0.02536241,2.38856472,1.39109899,0.74352722,7.68026136,3.03738667,0.21043203,3.57699734
-5.29164582,11.19993260,0.02516128,2.34405103,1.37670712,0.74458655,7.55035063,2.98954797,0.21891810,3.57785773
-5.28564282,11.09877067,0.02488018,2.29607729,1.35752868,0.74437462,7.40122760,2.93946887,0.22733304,3.57112934
-5.27963982,10.98154663,0.02452682,2.24535995,1.33389461,0.74307264,7.23504957,2.88795020,0.23563788,3.55747207
-5.27363682,10.85057551,0.02410935,2.19253819,1.30617568,0.74085454,7.05396244,2.83563187,0.24378589,3.53753308
-5.26763382,10.70786934,0.02363607,2.13816279,1.27477433,0.73787894,6.86006402,2.78298158,0.25172185,3.51192270
-5.26163082,10.55509179,0.02311519,2.08268994,1.24011625,0.73428202,6.65537433,2.73029251,0.25938175,3.48119349
-5.25562781,10.39353153,0.02255456,2.02647985,1.20264188,0.73017135,6.44181286,2.67768926,0.26669286,3.44582291
-5.24962481,10.22409434,0.02196148,1.96979958,1.16279791,0.72562114,6.22118236,2.62514140,0.27357426,3.40620058
-5.24362181,10.04731359,0.02134255,1.91282987,1.12102924,0.72066923,5.99515852,2.57248339,0.27993786,3.36262061
-5.23761881,9.86337789,0.02070354,1.85567493,1.07777134,0.71531591,5.76528497,2.51943971,0.28568991,3.31527915
-5.23161581,9.67217415,0.02004935,1.79837478,1.03344335,0.70952476,5.53297275,2.46565367,0.29073306,3.26427755
-5.22561281,9.47334395,0.01938403,1.74091927,0.98844214,0.70322547,5.29950381,2.41071845,0.29496873,3.20963083
-5.21960980,9.26635053,0.01871078,1.68326305,0.94313744,0.69631858,5.06603758,2.35420900,0.29829998,3.15128118
-5.21360680,9.05055349,0.01803212,1.62534085,0.89786819,0.68868197,4.83362039,2.29571319,0.30063456,3.08911592
-5.20760380,8.82528815,0.01734994,1.56708233,0.85294027,0.68017869,4.60319697,2.23486130,0.30188814,3.02298910
-5.20160080,8.58994620,0.01666574,1.50842616,0.80862554,0.67066599,4.37562367,2.17135247,0.30198758,2.95274583
-5.19559780,8.34405447,0.01598074,1.44933261,0.76516232,0.66000487,4.15168301,2.10497740,0.30087405,2.87824812
-5.18959480,8.08734868,0.01529611,1.38979439,0.72275715,0.64806995,3.93209904,2.03563670,0.29850586,2.79940110
-5.18359180,7.81983920,0.01461311,1.32984555,0.68158769,0.63475892,3.71755299,1.96335420,0.29486092,2.71617843
-5.17758879,7.54186614,0.01393328,1.26956797,0.64180663,0.62000140,3.50869877,1.88828527,0.28993865,2.62864544
-5.17158579,7.25414166,0.01325855,1.20909561,0.60354631,0.60376655,3.30617774,1.81071991,0.28376124,2.53697916
-5.16558279,6.95777769,0.01259137,1.14861624,0.56692381,0.58606921,3.11063197,1.73108090,0.27637416,2.44148401
-5.15957979,6.65429796,0.01193476,1.08837085,0.53204620,0.56697426,2.92271545,1.64991719,0.26784598,2.34260237
-5.15357679,6.34563361,0.01129234,1.02865070,0.49901561,0.54659904,2.74310262,1.56789307,0.25826734,2.24091962
-5.14757379,6.03410272,0.01066834,0.96979223,0.46793389,0.52511367,2.57249335,1.48577353,0.24774917,2.13716305
-5.14157079,5.72237407,0.01006753,0.91217007,0.43890651,0.50273934,2.41161419,1.40440656,0.23642033,2.03219485
-5.13556778,5.41341666,0.00949514,0.85618833,0.41204546,0.47974469,2.26121506,1.32470289,0.22442446,1.92699923
-5.12956478,5.11043649,0.00895676,0.80227048,0.38747107,0.45644035,2.12206147,1.24761396,0.21191657,1.82266415
-5.12356178,4.81680295,0.00845818,0.75084824,0.36531247,0.43317202,1.99492201,1.17410866,0.19905911,1.72035847
-5.11755878,4.53596715,0.00800523,0.70234968,0.34570671,0.41031226,1.88055131,1.10514963,0.18601798,1.62130516
-5.11155578,4.27137485,0.00760363,0.65718706,0.32879651,0.38825140,1.77966898,1.04166948,0.17295844,1.52675172
-5.10555278,4.02637693,0.00725878,0.61574461,0.31472677,0.36738774,1.69293502,0.98454781,0.16004118,1.43793878
-5.09954977,3.80413998,0.00697559,0.57836681,0.30363984,0.34811760,1.62092273,0.93458912,0.14741861,1.35606796
-5.09354677,3.60755966,0.00675829,0.54534733,0.29566980,0.33082520,1.56409005,0.89250236,0.13523160,1.28227004
-5.08754377,3.43917947,0.00661031,0.51691911,0.29093606,0.31587296,1.52275064,0.85888239,0.12360662,1.21757441
-5.08154077,3.30111690,0.00653405,0.49324577,0.28953634,0.30359207,1.49704601,0.83419355,0.11265346,1.16288063
-5.07553777,3.19499909,0.00653084,0.47441474,0.29153952,0.29427393,1.48692012,0.81875585,0.10246354,1.11893303
-5.06953477,3.12190960,0.00660079,0.46043218,0.29697860,0.28816220,1.49209773,0.81273386,0.09310882,1.08629875
-5.06353177,3.08234762,0.00674272,0.45121998,0.30584405,0.28544593,1.51206806,0.81612859,0.08464130,1.06535007
-5.05752876,3.07620073,0.00695414,0.44661490,0.31807795,0.28625365,1.54607470,0.82877258,0.07709306,1.05625108
-5.05152576,3.10273201,0.00723121,0.44636999,0.33356921,0.29064862,1.59311299,0.85032839,0.07047679,1.05894942
-5.04552276,3.16058215,0.00756883,0.45015819,0.35215013,0.29862534,1.65193559,0.88029067,0.06478682,1.07317296
-5.03951976,3.24778671,0.00796067,0.45757822,0.37359465,0.31010741,1.72106669,0.91799193,0.06000046,1.09843184
-5.03351676,3.36180880,0.00839928,0.46816248,0.39761838,0.32494684,1.79882511,0.96261218,0.05607962,1.13402582
-5.02751376,3.49958681,0.00887628,0.48138700,0.42388074,0.34292489,1.88335610,1.01319239,0.05297273,1.17905709
-5.02151076,3.65759686,0.00938249,0.49668298,0.45198922,0.36375471,1.97267128,1.06865187,0.05061672,1.23244833
-5.01550775,3.83192898,0.00990820,0.51344993,0.48150580,0.38708562,2.06469583,1.12780938,0.04893910,1.29296601
-5.00950475,4.01837605,0.01044341,0.53106982,0.51195555,0.41250937,2.15732171,1.18940770,0.04786019,1.35924857
-5.00350175,4.21253362,0.01097807,0.54892201,0.54283717,0.43956823,2.24846536,1.25214129,0.04729516,1.42983912
-4.99749875,4.40990884,0.01150241,0.56639857,0.57363537,0.46776487,2.33612797,1.31468663,0.04715617,1.50322217
-4.99149575,4.60603584,0.01200718,0.58291943,0.60383467,0.49657405,2.41845648,1.37573434,0.04735437,1.57786341
-4.98549275,4.79659472,0.01248403,0.59794707,0.63293423,0.52545581,2.49380304,1.43402250,0.04780181,1.65225197
-4.97948974,4.97753074,0.01292569,0.61100015,0.66046333,0.55386987,2.56078069,1.48837001,0.04841320,1.72494374
-4.97348674,5.14517021,0.01332627,0.62166582,0.68599669,0.58129093,2.61831336,1.53770914,0.04910755,1.79460458
-4.96748374,5.29632921,0.01368149,0.62961014,0.70916938,0.60722425,2.66567793,1.58111601,0.04980965,1.86005209
-4.96148074,5.42841108,0.01398882,0.63458643,0.72969041,0.63122119,2.70253670,1.61783791,0.05045135,1.92029424
-4.95547774,5.53948917,0.01424762,0.63644114,0.74735449,0.65289381,2.72895883,1.64731645,0.05097261,1.97456351
-4.94947474,5.62837108,0.01445916,0.63511713,0.76205145,0.67192827,2.74542943,1.66920546,0.05132238,2.02234482
-4.94347174,5.69464143,0.01462666,0.63065421,0.77377269,0.68809603,2.75284586,1.68338275,0.05145921,2.06339608
-4.93746873,5.73868071,0.01475519,0.62318689,0.78261430,0.70126269,2.75250070,1.68995518,0.05135159,2.09776002
-4.93146573,5.76165861,0.01485150,0.61293948,0.78877658,0.71139363,2.74605183,1.68925651,0.05097811,2.12576642
-4.92546273,5.76550104,0.01492382,0.60021857,0.79255971,0.71855636,2.73547999,1.68183794,0.05032727,2.14802417
-4.91945973,5.75283127,0.01498159,0.58540324,0.79435570,0.72291919,2.72303518,1.66845137,0.04939710,2.16540307
-4.91345673,5.72688632,0.01503514,0.56893332,0.79463660,0.72474625,2.71117307,1.65002599,0.04819453,2.17900545
-4.90745373,5.69141119,0.01509533,0.55129588,0.79393955,0.72438883,2.70248344,1.62763864,0.04673455,2.19012858
-4.90145073,5.65053411,0.01517315,0.53301066,0.79284885,0.72227348,2.69961258,1.60247920,0.04503915,2.20021874
-4.89544772,5.60862707,0.01527933,0.51461457,0.79197592,0.71888719,2.70518201,1.57581195,0.04313618,2.21081874
-4.88944472,5.57015638,0.01542396,0.49664597,0.79193771,0.71476022,2.72170585,1.54893441,0.04105810,2.22351059
-4.88344172,5.53952867,0.01561611,0.47962909,0.79333441,0.71044730,2.75150938,1.52313510,0.03884058,2.23985561
-4.87743872,5.52093782,0.01586352,0.46405890,0.79672742,0.70650792,2.79665119,1.49965162,0.03652123,2.26133415
-4.87143572,5.51821852,0.01617227,0.45038717,0.80261818,0.70348653,2.85885128,1.47963079,0.03413831,2.28928740
-4.86543272,5.53471162,0.01654662,0.43900974,0.81142898,0.70189342,2.93942744,1.46409198,0.03172945,2.32486350
-4.85942971,5.57314632,0.01698881,0.43025561,0.82348627,0.70218706,3.03924171,1.45389519,0.02933065,2.36897022
-4.85342671,5.63554338,0.01749897,0.42437800,0.83900729,0.70475858,3.15865891,1.44971472,0.02697528,2.42223596
-4.84742371,5.72314281,0.01807516,0.42154765,0.85809048,0.70991886,3.29751848,1.45201949,0.02469332,2.48498071
-4.84142071,5.83635840,0.01871338,0.42184857,0.88071002,0.71788887,3.45512086,1.46106052,0.02251081,2.55719809
-4.83541771,5.97476076,0.01940773,0.42527630,0.90671476,0.72879340,3.63022903,1.47686588,0.02044944,2.63854914
-4.82941471,6.13708914,0.02015058,0.43173876,0.93583162,0.74265841,3.82108562,1.49924330,0.01852637,2.72836815
-4.82341171,6.32129136,0.02093283,0.44105969,0.96767322,0.75941198,4.02544530,1.52779015,0.01675417,2.82568007
-4.81740870,6.52459047,0.02174415,0.45298453,1.00174959,0.77888877,4.24062206,1.56191030,0.01514098,2.92922910
-4.81140570,6.74357534,0.02257330,0.46718877,1.03748334,0.80083767,4.46355026,1.60083732,0.01369081,3.03751707
-4.80540270,6.97431227,0.02340846,0.48328826,1.07422800,0.82493246,4.69085804,1.64366311,0.01240384,3.14885029
-4.79939970,7.21247343,0.02423749,0.50085152,1.11128855,0.85078475,4.91895135,1.68937089,0.01127695,3.26139320
-4.79339670,7.45347805,0.02504828,0.51941349,1.14794366,0.87795902,5.14410621,1.73687162,0.01030423,3.37322677
-4.78739370,7.69264151,0.02582901,0.53849043,1.18346872,0.90598905,5.36256693,1.78504244,0.00947746,3.48240972
-4.78139070,7.92532778,0.02656842,0.55759553,1.21715896,0.93439525,5.57064730,1.83276611,0.00878675,3.58704054
-4.77538769,8.14710030,0.02725603,0.57625468,1.24835178,0.96270234,5.76483208,1.87897021,0.00822097,3.68531820
-4.76938469,8.35386687,0.02788232,0.59402208,1.27644768,0.99045689,5.94187554,1.92266484,0.00776833,3.77559980
-4.76338169,8.54201416,0.02843896,0.61049500,1.30092904,1.01724423,6.09889430,1.96297779,0.00741679,3.85645333
-4.75737869,8.70852811,0.02891885,0.62532733,1.32137626,1.04270427,6.23345149,1.99918629,0.00715444,3.92670414
-4.75137569,8.85109669,0.02931631,0.63824154,1.33748069,1.06654577,6.34362969,2.03074424,0.00696988,3.98547380
-4.74537269,8.96819244,0.02962709,0.64903845,1.34905410,1.08855883,6.42809027,2.05730437,0.00685245,4.03221042
-4.73936968,9.05913238,0.02984848,0.65760471,1.35603440,1.10862518,6.48611728,2.07873456,0.00679244,4.06670966
-4.73336668,9.12411380,0.02997930,0.66391754,1.35848747,1.12672598,6.51764438,2.09512803,0.00678128,4.08912601
-4.72736368,9.16422500,0.03001995,0.66804670,1.35660522,1.14294700,6.52326399,2.10680696,0.00681158,4.09997416
-4.72136068,9.18143062,0.02997240,0.67015360,1.35069983,1.15748085,6.50421809,2.11431946,0.00687721,4.10012036
-4.71535768,9.17853183,0.02984015,0.67048747,1.34119453,1.17062624,6.46237093,2.11842987,0.00697328,4.09076425
-4.70935468,9.15910220,0.02962822,0.66937882,1.32861118,1.18278400,6.40016428,2.12010256,0.00709613,4.07341137
-4.70335168,9.12740068,0.02934310,0.66723036,1.31355500,1.19445000,6.32055634,2.12047954,0.00724322,4.04983708
-4.69734867,9.08826351,0.02899260,0.66450559,1.29669697,1.20620471,6.22694601,2.12085226,0.00741306,4.02204268
-4.69134567,9.04697743,0.02858582,0.66171556,1.27875433,1.21869973,6.12308439,2.12262818,0.00760507,3.99220457
-4.68534267,9.00913692,0.02813296,0.65940397,1.26046985,1.23264119,6.01297587,2.12729288,0.00781949,3.96261759
-4.67933967,8.98048889,0.02764514,0.65813127,1.24259029,1.24877039,5.90077149,2.13636840,0.00805716,3.93563374
-4.67333667,8.96676811,0.02713420,0.65845809,1.22584475,1.26784200,5.79065708,2.15136876,0.00831942,3.91359755
-4.66733367,8.97352760,0.02661246,0.66092843,1.21092345,1.29060020,5.68673939,2.17375384,0.00860795,3.89877970
-4.66133067,9.00596817,0.02609244,0.66605323,1.19845763,1.31775333,5.59293294,2.20488250,0.00892455,3.89331037
-4.65532766,9.06877164,0.02558655,0.67429464,1.18900094,1.34994788,5.51285072,2.24596640,0.00927106,3.89911417
-4.64932466,9.16594257,0.02510679,0.68605139,1.18301311,1.38774235,5.44970151,2.29802574,0.00964914,3.91784833
-4.64332166,9.30066326,0.02466439,0.70164589,1.18084617,1.43158213,5.40619695,2.36184821,0.01006021,3.95084610
