energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Zn_p_up,Zn_d_up
-5.74187094,3.27516370,0.05373027,0.50649393,0.11548020,0.00000000,0.40245896,0.77896642
-5.73586793,3.21336062,0.05676640,0.49835078,0.11254953,0.00000000,0.39858318,0.75828864
-5.72986493,3.14921043,0.05993782,0.49027314,0.10931095,0.00000000,0.39464005,0.73707372
-5.72386193,3.08342395,0.06322293,0.48238430,0.10579224,0.00000000,0.39067526,0.71554667
-5.71785893,3.01667480,0.06659877,0.47479639,0.10202689,0.00000000,0.38672512,0.69391796
-5.71185593,2.94959275,0.07004154,0.46760975,0.09805381,0.00000000,0.38281669,0.67238089
-5.70585293,2.88275900,0.07352715,0.46091257,0.09391698,0.00000000,0.37896829,0.65110971
-5.69984992,2.81670363,0.07703161,0.45478081,0.08966489,0.00000000,0.37519035,0.63025837
-5.69384692,2.75190478,0.08053140,0.44927822,0.08535006,0.00000000,0.37148660,0.60995987
-5.68784392,2.68878937,0.08400375,0.44445650,0.08102829,0.00000000,0.36785540,0.59032621
-5.68184092,2.62773514,0.08742685,0.44035534,0.07675801,0.00000000,0.36429132,0.57144878
-5.67583792,2.56907361,0.09077991,0.43700254,0.07259956,0.00000000,0.36078680,0.55339905
-5.66983492,2.51309357,0.09404328,0.43441392,0.06861439,0.00000000,0.35733373,0.53622970
-5.66383192,2.46004491,0.09719847,0.43259326,0.06486436,0.00000000,0.35392509,0.51997582
-5.65782891,2.41014237,0.10022809,0.43153208,0.06141094,0.00000000,0.35055639,0.50465630
-5.65182591,2.36356899,0.10311594,0.43120945,0.05831451,0.00000000,0.34722695,0.49027524
-5.64582291,2.32047911,0.10584704,0.43159190,0.05563361,0.00000000,0.34394092,0.47682347
-5.63981991,2.28100072,0.10840768,0.43263329,0.05342417,0.00000000,0.34070808,0.46428000
-5.63381691,2.24523707,0.11078562,0.43427510,0.05173878,0.00000000,0.33754422,0.45261348
-5.62781391,2.21326749,0.11297025,0.43644681,0.05062586,0.00000000,0.33447129,0.44178364
-5.62181091,2.18514751,0.11495288,0.43906669,0.05012890,0.00000000,0.33151712,0.43174275
-5.61580790,2.16090808,0.11672695,0.44204303,0.05028549,0.00000000,0.32871479,0.42243703
-5.60980490,2.14055422,0.11828837,0.44527562,0.05112645,0.00000000,0.32610166,0.41380811
-5.60380190,2.12406289,0.11963575,0.44865773,0.05267477,0.00000000,0.32371801,0.40579443
-5.59779890,2.11138037,0.12077060,0.45207836,0.05494462,0.00000000,0.32160546,0.39833265
-5.59179590,2.10241907,0.12169744,0.45542470,0.05794026,0.00000000,0.31980492,0.39135903
-5.58579290,2.09705404,0.12242387,0.45858477,0.06165498,0.00000000,0.31835457,0.38481068
-5.57978989,2.09511921,0.12296037,0.46145011,0.06607015,0.00000000,0.31728742,0.37862670
-5.57378689,2.09640368,0.12332019,0.46391822,0.07115434,0.00000000,0.31662904,0.37274924
-5.56778389,2.10064815,0.12351894,0.46589494,0.07686262,0.00000000,0.31639512,0.36712420
-5.56178089,2.10754195,0.12357418,0.46729635,0.08313622,0.00000000,0.31658936,0.36170183
-5.55577789,2.11672094,0.12350504,0.46805032,0.08990240,0.00000000,0.31720150,0.35643696
-5.54977489,2.12776663,0.12333169,0.46809748,0.09707482,0.00000000,0.31820580,0.35128907
-5.54377189,2.14020711,0.12307503,0.46739184,0.10455436,0.00000000,0.31956007,0.34622203
-5.53776888,2.15352002,0.12275645,0.46590074,0.11223043,0.00000000,0.32120529,0.34120367
-5.53176588,2.16713801,0.12239779,0.46360456,0.11998285,0.00000000,0.32306598,0.33620515
-5.52576288,2.18045709,0.12202155,0.46049596,0.12768421,0.00000000,0.32505137,0.33120036
-5.51975988,2.19284788,0.12165147,0.45657897,0.13520279,0.00000000,0.32705741,0.32616515
-5.51375688,2.20366996,0.12131335,0.45186797,0.14240590,0.00000000,0.32896951,0.32107679
-5.50775388,2.21228912,0.12103624,0.44638670,0.14916354,0.00000000,0.33066617,0.31591353
-5.50175088,2.21809706,0.12085399,0.44016737,0.15535228,0.00000000,0.33202312,0.31065437
-5.49574787,2.22053316,0.12080696,0.43325003,0.16085928,0.00000000,0.33291802,0.30527916
-5.48974487,2.21910739,0.12094397,0.42568224,0.16558615,0.00000000,0.33323553,0.29976900
-5.48374187,2.21342351,0.12132438,0.41751893,0.16945261,0.00000000,0.33287232,0.29410688
-5.47773887,2.20320136,0.12202002,0.40882265,0.17239971,0.00000000,0.33174206,0.28827869
-5.47173587,2.18829718,0.12311700,0.39966393,0.17439246,0.00000000,0.32977995,0.28227436
-5.46573287,2.16872060,0.12471713,0.39012177,0.17542177,0.00000000,0.32694661,0.27608916
-5.45972986,2.14464730,0.12693886,0.38028414,0.17550547,0.00000000,0.32323111,0.26972498
-5.45372686,2.11642611,0.12991754,0.37024818,0.17468853,0.00000000,0.31865292,0.26319162
-5.44772386,2.08457988,0.13380485,0.36012028,0.17304221,0.00000000,0.31326274,0.25650772
-5.44172086,2.04979936,0.13876733,0.35001549,0.17066229,0.00000000,0.30714194,0.24970145
-5.43571786,2.01292990,0.14498383,0.34005654,0.16766638,0.00000000,0.30040074,0.24281078
-5.42971486,1.97495092,0.15264192,0.33037211,0.16419038,0.00000000,0.29317520,0.23588324
-5.42371186,1.93694860,0.16193318,0.32109451,0.16038425,0.00000000,0.28562285,0.22897513
-5.41770885,1.90008250,0.17304751,0.31235661,0.15640714,0.00000000,0.27791753,0.22215015
-5.41170585,1.86554720,0.18616635,0.30428833,0.15242221,0.00000000,0.27024324,0.21547764
-5.40570285,1.83453026,0.20145531,0.29701253,0.14859123,0.00000000,0.26278754,0.20903017
-5.39969985,1.80816817,0.21905602,0.29064073,0.14506911,0.00000000,0.25573466,0.20288094
-5.39369685,1.78750202,0.23907785,0.28526874,0.14199869,0.00000000,0.24925860,0.19710086
-5.38769385,1.77343461,0.26158949,0.28097236,0.13950593,0.00000000,0.24351656,0.19175549
-5.38169085,1.76669114,0.28661102,0.27780364,0.13769557,0.00000000,0.23864291,0.18690215
-5.37568784,1.76778484,0.31410661,0.27578760,0.13664755,0.00000000,0.23474406,0.18258716
-5.36968484,1.77698954,0.34397844,0.27491996,0.13641429,0.00000000,0.23189434,0.17884347
-5.36368184,1.79432020,0.37606205,0.27516582,0.13701881,0.00000000,0.23013308,0.17568877
-5.35767884,1.81952264,0.41012359,0.27645956,0.13845390,0.00000000,0.22946306,0.17312429
-5.35167584,1.85207313,0.44585930,0.27870598,0.14068227,0.00000000,0.22985031,0.17113415
-5.34567284,1.89118800,0.48289726,0.28178266,0.14363772,0.00000000,0.23122536,0.16968556
-5.33966983,1.93584323,0.52080188,0.28554363,0.14722723,0.00000000,0.23348572,0.16872969
-5.33366683,1.98480337,0.55908086,0.28982402,0.15133397,0.00000000,0.23649962,0.16820325
-5.32766383,2.03665883,0.59719484,0.29444568,0.15582112,0.00000000,0.24011084,0.16803065
-5.32166083,2.08987016,0.63456937,0.29922341,0.16053622,0.00000000,0.24414428,0.16812676
-5.31565783,2.14281764,0.67060892,0.30397159,0.16531619,0.00000000,0.24841218,0.16839996
-5.30965483,2.19385414,0.70471270,0.30851099,0.16999254,0.00000000,0.25272070,0.16875546
-5.30365183,2.24135938,0.73629142,0.31267516,0.17439674,0.00000000,0.25687654,0.16909869
-5.29764882,2.28379319,0.76478480,0.31631653,0.17836565,0.00000000,0.26069337,0.16933859
-5.29164582,2.31974580,0.78967874,0.31931154,0.18174657,0.00000000,0.26399786,0.16939068
-5.28564282,2.34798308,0.81052182,0.32156484,0.18440194,0.00000000,0.26663496,0.16917971
-5.27963982,2.36748499,0.82694018,0.32301227,0.18621352,0.00000000,0.26847244,0.16864189
-5.27363682,2.37747585,0.83865027,0.32362251,0.18708572,0.00000000,0.26940434,0.16772651
-5.26763382,2.37744521,0.84546881,0.32339737,0.18694821,0.00000000,0.26935338,0.16639697
-5.26163082,2.36715877,0.84731951,0.32237069,0.18575755,0.00000000,0.26827218,0.16463120
-5.25562781,2.34665914,0.84423624,0.32060601,0.18349788,0.00000000,0.26614342,0.16242151
-5.24962481,2.31625655,0.83636239,0.31819303,0.18018067,0.00000000,0.26297885,0.15977380
-5.24362181,2.27651035,0.82394650,0.31524320,0.17584349,0.00000000,0.25881734,0.15670643
-5.23761881,2.22820216,0.80733413,0.31188441,0.17054806,0.00000000,0.25372215,0.15324864
-5.23161581,2.17230221,0.78695655,0.30825531,0.16437739,0.00000000,0.24777741,0.14943867
-5.22561281,2.10993030,0.76331644,0.30449932,0.15743248,0.00000000,0.24108419,0.14532178
-5.21960980,2.04231336,0.73697142,0.30075859,0.14982848,0.00000000,0.23375623,0.14094820
-5.21360680,1.97074123,0.70851595,0.29716825,0.14169063,0.00000000,0.22591561,0.13637109
-5.20760380,1.89652273,0.67856247,0.29385110,0.13315006,0.00000000,0.21768839,0.13164464
-5.20160080,1.82094357,0.64772251,0.29091291,0.12433971,0.00000000,0.20920061,0.12682241
-5.19559780,1.74522780,0.61658861,0.28843856,0.11539044,0.00000000,0.20057458,0.12195583
-5.18959480,1.67050409,0.58571767,0.28648910,0.10642750,0.00000000,0.19192571,0.11709307
-5.18359180,1.59777798,0.55561649,0.28509982,0.09756754,0.00000000,0.18335989,0.11227816
-5.17758879,1.52791070,0.52672998,0.28427944,0.08891605,0.00000000,0.17497151,0.10755037
-5.17158579,1.46160521,0.49943240,0.28401031,0.08056552,0.00000000,0.16684213,0.10294397
-5.16558279,1.39939946,0.47402193,0.28424976,0.07259417,0.00000000,0.15903978,0.09848812
-5.15957979,1.34166665,0.45071848,0.28493239,0.06506528,0.00000000,0.15161889,0.09420705
-5.15357679,1.28862204,0.42966493,0.28597337,0.05802713,0.00000000,0.14462073,0.09012043
-5.14757379,1.24033561,0.41093122,0.28727240,0.05151342,0.00000000,0.13807437,0.08624383
-5.14157079,1.19674952,0.39452112,0.28871843,0.04554416,0.00000000,0.13199796,0.08258927
-5.13556778,1.15769929,0.38038117,0.29019476,0.04012685,0.00000000,0.12640041,0.07916590
-5.12956478,1.12293751,0.36841107,0.29158442,0.03525801,0.00000000,0.12128313,0.07598061
-5.12356178,1.09215872,0.35847503,0.29277560,0.03092477,0.00000000,0.11664194,0.07303865
-5.11755878,1.06502431,0.35041339,0.29366680,0.02710665,0.00000000,0.11246892,0.07034423
-5.11155578,1.04118603,0.34405385,0.29417166,0.02377718,0.00000000,0.10875420,0.06790099
-5.10555278,1.02030734,0.33922172,0.29422312,0.02090565,0.00000000,0.10548751,0.06571240
-5.09954977,1.00208135,0.33574878,0.29377676,0.01845851,0.00000000,0.10265951,0.06378208
-5.09354677,0.98624488,0.33348028,0.29281319,0.01640080,0.00000000,0.10026283,0.06211395
-5.08754377,0.97258811,0.33227975,0.29133937,0.01469720,0.00000000,0.09829272,0.06071225
-5.08154077,0.96095952,0.33203172,0.28938887,0.01331304,0.00000000,0.09674744,0.05958151
-5.07553777,0.95126642,0.33264204,0.28702091,0.01221495,0.00000000,0.09562828,0.05872634
-5.06953477,0.94347108,0.33403621,0.28431845,0.01137143,0.00000000,0.09493924,0.05815117
-5.06353177,0.93758332,0.33615590,0.28138532,0.01075312,0.00000000,0.09468650,0.05785992
-5.05752876,0.93365002,0.33895387,0.27834265,0.01033303,0.00000000,0.09487770,0.05785564
-5.05152576,0.93174270,0.34238810,0.27532463,0.01008652,0.00000000,0.09552104,0.05814012
-5.04552276,0.93194392,0.34641523,0.27247410,0.00999129,0.00000000,0.09662432,0.05871352
-5.03951976,0.93433377,0.35098413,0.26993799,0.01002722,0.00000000,0.09819408,0.05957413
-5.03351676,0.93897709,0.35603001,0.26786295,0.01017622,0.00000000,0.10023476,0.06071808
-5.02751376,0.94591258,0.36146948,0.26639135,0.01042202,0.00000000,0.10274799,0.06213931
-5.02151076,0.95514439,0.36719705,0.26565787,0.01075002,0.00000000,0.10573212,0.06382950
-5.01550775,0.96663664,0.37308331,0.26578679,0.01114707,0.00000000,0.10918199,0.06577823
-5.00950475,0.98031127,0.37897501,0.26688999,0.01160145,0.00000000,0.11308884,0.06797320
-5.00350175,0.99604922,0.38469704,0.26906582,0.01210265,0.00000000,0.11744053,0.07040057
-4.99749875,1.01369472,0.39005634,0.27239867,0.01264144,0.00000000,0.12222191,0.07304533
-4.99149575,1.03306225,0.39484744,0.27695917,0.01320977,0.00000000,0.12741535,0.07589177
-4.98549275,1.05394572,0.39885943,0.28280494,0.01380083,0.00000000,0.13300133,0.07892393
-4.97948974,1.07612895,0.40188393,0.28998166,0.01440906,0.00000000,0.13895909,0.08212597
-4.97348674,1.09939672,0.40372362,0.29852423,0.01503018,0.00000000,0.14526721,0.08548255
-4.96748374,1.12354570,0.40420094,0.30845797,0.01566122,0.00000000,0.15190408,0.08897903
-4.96148074,1.14839415,0.40316625,0.31979949,0.01630055,0.00000000,0.15884824,0.09260165
-4.95547774,1.17379009,0.40050534,0.33255727,0.01694782,0.00000000,0.16607849,0.09633742
-4.94947474,1.19961703,0.39614560,0.34673163,0.01760390,0.00000000,0.17357378,0.10017406
-4.94347174,1.22579721,0.39006061,0.36231422,0.01827082,0.00000000,0.18131291,0.10409960
-4.93746873,1.25229190,0.38227306,0.37928693,0.01895154,0.00000000,0.18927398,0.10810202
-4.93146573,1.27909902,0.37285561,0.39762022,0.01964984,0.00000000,0.19743373,0.11216878
-4.92546273,1.30624813,0.36192992,0.41727102,0.02037000,0.00000000,0.20576673,0.11628623
-4.91945973,1.33379335,0.34966378,0.43818039,0.02111660,0.00000000,0.21424455,0.12043911
-4.91345673,1.36180459,0.33626652,0.46027105,0.02189421,0.00000000,0.22283495,0.12461005
-4.90745373,1.39035791,0.32198303,0.48344496,0.02270714,0.00000000,0.23150125,0.12877918
-4.90145073,1.41952549,0.30708661,0.50758133,0.02355911,0.00000000,0.24020179,0.13292385
-4.89544772,1.44936622,0.29187103,0.53253514,0.02445310,0.00000000,0.24888983,0.13701856
-4.88944472,1.47991723,0.27664218,0.55813643,0.02539111,0.00000000,0.25751360,0.14103505
-4.88344172,1.51118721,0.26170956,0.58419065,0.02637408,0.00000000,0.26601690,0.14494262
-4.87743872,1.54315192,0.24737807,0.61048005,0.02740185,0.00000000,0.27433998,0.14870864
-4.87143572,1.57575220,0.23394025,0.63676645,0.02847320,0.00000000,0.28242091,0.15229929
-4.86543272,1.60889471,0.22166928,0.66279517,0.02958607,0.00000000,0.29019734,0.15568051
-4.85942971,1.64245544,0.21081291,0.68830040,0.03073775,0.00000000,0.29760859,0.15881902
-4.85342671,1.67628581,0.20158830,0.71301172,0.03192529,0.00000000,0.30459804,0.16168358
-4.84742371,1.71022120,0.19417807,0.73666169,0.03314596,0.00000000,0.31111582,0.16424622
-4.84142071,1.74409130,0.18872725,0.75899434,0.03439773,0.00000000,0.31712153,0.16648357
-4.83541771,1.77773203,0.18534140,0.77977419,0.03567990,0.00000000,0.32258702,0.16837815
-4.82941471,1.81099813,0.18408554,0.79879558,0.03699369,0.00000000,0.32749911,0.16991953
-4.82341171,1.84377595,0.18498407,0.81589177,0.03834285,0.00000000,0.33186199,0.17110542
-4.81740870,1.87599568,0.18802130,0.83094354,0.03973423,0.00000000,0.33569938,0.17194257
-4.81140570,1.90764223,0.19314279,0.84388677,0.04117830,0.00000000,0.33905609,0.17244741
-4.80540270,1.93876420,0.20025706,0.85471866,0.04268952,0.00000000,0.34199905,0.17264643
-4.79939970,1.96948015,0.20923795,0.86350202,0.04428658,0.00000000,0.34461759,0.17257624
-4.79339670,1.99998175,0.21992726,0.87036752,0.04599248,0.00000000,0.34702291,0.17228334
-4.78739370,2.03053331,0.23213781,0.87551340,0.04783435,0.00000000,0.34934663,0.17182342
-4.78139070,2.06146733,0.24565673,0.87920247,0.04984308,0.00000000,0.35173851,0.17126042
-4.77538769,2.09317594,0.26024912,0.88175648,0.05205267,0.00000000,0.35436304,0.17066508
-4.76938469,2.12609822,0.27566190,0.88354755,0.05449933,0.00000000,0.35739531,0.17011327
-4.76338169,2.16070358,0.29162792,0.88498713,0.05722037,0.00000000,0.36101587,0.16968388
-4.75737869,2.19747158,0.30787025,0.88651248,0.06025278,0.00000000,0.36540489,0.16945642
-4.75137569,2.23686874,0.32410670,0.88857127,0.06363169,0.00000000,0.37073567,0.16950850
-4.74537269,2.27932308,0.34005439,0.89160456,0.06738864,0.00000000,0.37716778,0.16991296
-4.73936968,2.32519733,0.35543448,0.89602906,0.07154981,0.00000000,0.38483996,0.17073513
-4.73336668,2.37476193,0.36997689,0.90221906,0.07613411,0.00000000,0.39386308,0.17202991
-4.72736368,2.42816887,0.38342494,0.91048894,0.08115150,0.00000000,0.40431343,0.17383913
-4.72136068,2.48542780,0.39553986,0.92107701,0.08660129,0.00000000,0.41622673,0.17618908
-4.71535768,2.54638569,0.40610511,0.93413132,0.09247076,0.00000000,0.42959299,0.17908837
-4.70935468,2.61071111,0.41493029,0.94969836,0.09873407,0.00000000,0.44435266,0.18252639
-4.70335168,2.67788459,0.42185466,0.96771505,0.10535157,0.00000000,0.46039433,0.18647218
-4.69734867,2.74719591,0.42675018,0.98800481,0.11226956,0.00000000,0.47755407,0.19087409
-4.69134567,2.81774906,0.42952384,1.01027790,0.11942058,0.00000000,0.49561684,0.19566015
-4.68534267,2.88847557,0.43011943,1.03413634,0.12672425,0.00000000,0.51431978,0.20073921
-4.67933967,2.95815612,0.42851850,1.05908355,0.13408868,0.00000000,0.53335767,0.20600288
-4.67333667,3.02545051,0.42474056,1.08453833,0.14141248,0.00000000,0.55239031,0.21132827
-4.66733367,3.08893507,0.41884248,1.10985304,0.14858718,0.00000000,0.57105185,0.21658143
-4.66133067,3.14714667,0.41091720,1.13433530,0.15550024,0.00000000,0.58896157,0.22162139
-4.65532766,3.19863190,0.40109150,1.15727245,0.16203832,0.00000000,0.60573609,0.22630479
-4.64932466,3.24199954,0.38952328,1.17795795,0.16809088,0.00000000,0.62100223,0.23049070
-4.64332166,3.27597434,0.37639802,1.19571851,0.17355379,0.00000000,0.63441038,0.23404570
-4.63731866,3.29944993,0.36192487,1.20994108,0.17833305,0.00000000,0.64564764,0.23684883
-4.63131566,3.31153828,0.34633218,1.22009825,0.18234818,0.00000000,0.65445012,0.23879634
-4.62531266,3.31161358,0.32986284,1.22577120,0.18553541,0.00000000,0.66061411,0.23980584
-4.61930965,3.29934830,0.31276931,1.22666893,0.18785023,0.00000000,0.66400532,0.23981990
-4.61330665,3.27473936,0.29530874,1.22264299,0.18926951,0.00000000,0.66456587,0.23880867
-4.60730365,3.23812305,0.27773805,1.21369689,0.18979273,0.00000000,0.66231862,0.23677162
-4.60130065,3.19017740,0.26030925,1.19998969,0.18944255,0.00000000,0.65736859,0.23373810
-4.59529765,3.13191165,0.24326501,1.18183352,0.18826447,0.00000000,0.64990127,0.22976678
-4.58929465,3.06464266,0.22683460,1.15968494,0.18632573,0.00000000,0.64017788,0.22494401
-4.58329165,2.98995910,0.21123031,1.13413060,0.18371334,0.00000000,0.62852763,0.21938101
-4.57728864,2.90967447,0.19664426,1.10586755,0.18053150,0.00000000,0.61533733,0.21321014
-4.57128564,2.82577093,0.18324579,1.07567908,0.17689832,0.00000000,0.60103872,0.20658033
-4.56528264,2.74033605,0.17117933,1.04440708,0.17294218,0.00000000,0.58609398,0.19965189
-4.55927964,2.65549502,0.16056280,1.01292200,0.16879775,0.00000000,0.57098012,0.19259085
-4.55327664,2.57334137,0.15148654,0.98209182,0.16460192,0.00000000,0.55617273,0.18556320
-4.54727364,2.49586892,0.14401271,0.95275111,0.16048975,0.00000000,0.54213002,0.17872908
-4.54127064,2.42490783,0.13817521,0.92567166,0.15659077,0.00000000,0.52927752,0.17223742
-4.53526763,2.36206759,0.13398005,0.90153584,0.15302556,0.00000000,0.51799437,0.16622092
-4.52926463,2.30868912,0.13140622,0.88091371,0.14990296,0.00000000,0.50860156,0.16079191
-4.52326163,2.26580798,0.13040702,0.86424495,0.14731786,0.00000000,0.50135263,0.15603895
-4.51725863,2.23413008,0.13091181,0.85182616,0.14534968,0.00000000,0.49642724,0.15202451
-4.51125563,2.21402069,0.13282830,0.84380410,0.14406158,0.00000000,0.49392780,0.14878366
-4.50525263,2.20550683,0.13604521,0.84017509,0.14350031,0.00000000,0.49387914,0.14632392
-4.49924962,2.20829270,0.14043542,0.84079039,0.14369675,0.00000000,0.49623130,0.14462606
-4.49324662,2.22178708,0.14585948,0.84536738,0.14466690,0.00000000,0.50086510,0.14364607
-4.48724362,2.24514097,0.15216952,0.85350585,0.14641330,0.00000000,0.50760017,0.14331785
-4.48124062,2.27729355,0.15921334,0.86470870,0.14892669,0.00000000,0.51620503,0.14355677
-4.47523762,2.31702405,0.16683882,0.87840599,0.15218777,0.00000000,0.52640863,0.14426377
-4.46923462,2.36300677,0.17489821,0.89398121,0.15616891,0.00000000,0.53791280,0.14532984
-4.46323162,2.41386670,0.18325249,0.91079870,0.16083567,0.00000000,0.55040493,0.14664068
-4.45722861,2.46823292,0.19177537,0.92823071,0.16614807,0.00000000,0.56357032,0.14808135
-4.45122561,2.52478742,0.20035692,0.94568309,0.17206142,0.00000000,0.57710358,0.14954066
-4.44522261,2.58230719,0.20890654,0.96261832,0.17852681,0.00000000,0.59071864,0.15091524
-4.43921961,2.63969769,0.21735525,0.97857494,0.18549113,0.00000000,0.60415685,0.15211293
-4.43321661,2.69601672,0.22565699,0.99318245,0.19289681,0.00000000,0.61719301,0.15305556
-4.42721361,2.75048794,0.23378902,1.00617120,0.20068125,0.00000000,0.62963909,0.15368096
-4.42121061,2.80250400,0.24175107,1.01737677,0.20877603,0.00000000,0.64134556,0.15394403
-4.41520760,2.85161986,0.24956359,1.02673893,0.21710619,0.00000000,0.65220061,0.15381714
-4.40920460,2.89753747,0.25726479,1.03429532,0.22558962,0.00000000,0.66212735,0.15328955
-4.40320160,2.94008332,0.26490674,1.04017035,0.23413666,0.00000000,0.67107935,0.15236623
-4.39719860,2.97918086,0.27255076,1.04456005,0.24265020,0.00000000,0.67903504,0.15106596
-4.39119560,3.01481993,0.28026207,1.04771388,0.25102627,0.00000000,0.68599139,0.14941901
-4.38519260,3.04702556,0.28810414,1.04991462,0.25915527,0.00000000,0.69195739,0.14746441
-4.37918959,3.07582839,0.29613300,1.05145736,0.26692377,0.00000000,0.69694780,0.14524711
-4.37318659,3.10123868,0.30439167,1.05262905,0.27421708,0.00000000,0.70097774,0.14281504
-4.36718359,3.12322577,0.31290517,1.05368966,0.28092226,0.00000000,0.70405840,0.14021645
-4.36118059,3.14170428,0.32167630,1.05485589,0.28693167,0.00000000,0.70619413,0.13749736
-4.35517759,3.15652782,0.33068245,1.05628855,0.29214687,0.00000000,0.70738123,0.13469959
-4.34917459,3.16749062,0.33987364,1.05808402,0.29648254,0.00000000,0.70760839,0.13185912
-4.34317159,3.17433675,0.34917195,1.06027021,0.29987047,0.00000000,0.70685867,0.12900510
-4.33716858,3.17677603,0.35847235,1.06280725,0.30226312,0.00000000,0.70511291,0.12615935
-4.33116558,3.17450561,0.36764508,1.06559245,0.30363685,0.00000000,0.70235426,0.12333639
-4.32516258,3.16723540,0.37653924,1.06846930,0.30399427,0.00000000,0.69857336,0.12054402
-4.31915958,3.15471551,0.38498770,1.07123964,0.30336584,0.00000000,0.69377385,0.11778419
-4.31315658,3.13676365,0.39281297,1.07367813,0.30181041,0.00000000,0.68797763,0.11505428
-4.30715358,3.11329047,0.39983373,1.07554807,0.29941471,0.00000000,0.68122951,0.11234851
