energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.86793397,4.98274665,0.00888124,0.00000000,0.07515732,0.51269918,2.19521901,1.59080878,0.04822071,2.92457530
-5.86193097,5.04984188,0.00892646,0.00000000,0.07823911,0.51514337,2.21114162,1.62444296,0.04969584,2.96065389
-5.85592796,5.11530733,0.00895477,0.00000000,0.08120851,0.51752692,2.22575948,1.65898212,0.05116454,2.99451420
-5.84992496,5.17840638,0.00896471,0.00000000,0.08403265,0.51984569,2.23903435,1.69413233,0.05262072,3.02572583
-5.84392196,5.23851719,0.00895545,0.00000000,0.08668260,0.52209918,2.25098579,1.72961227,0.05405908,3.05394597
-5.83791896,5.29514521,0.00892685,0.00000000,0.08913371,0.52429067,2.26168977,1.76515687,0.05547489,3.07892657
-5.83191596,5.34793048,0.00887943,0.00000000,0.09136584,0.52642723,2.27127497,1.80051997,0.05686385,3.10051800
-5.82591296,5.39664963,0.00881440,0.00000000,0.09336342,0.52851956,2.27991705,1.83547627,0.05822184,3.11866927
-5.81990995,5.44121316,0.00873362,0.00000000,0.09511544,0.53058168,2.28783118,1.86982245,0.05954475,3.13342487
-5.81390695,5.48165831,0.00863954,0.00000000,0.09661519,0.53263070,2.29526330,1.90337778,0.06082818,3.14491865
-5.80790395,5.51813812,0.00853513,0.00000000,0.09785998,0.53468646,2.30248062,1.93598411,0.06206732,3.15336515
-5.80190095,5.55090747,0.00842374,0.00000000,0.09885076,0.53677132,2.30976173,1.96750539,0.06325675,3.15904876
-5.79589795,5.58030679,0.00830906,0.00000000,0.09959162,0.53890989,2.31738677,1.99782687,0.06439039,3.16231131
-5.78989495,5.60674399,0.00819495,0.00000000,0.10008928,0.54112891,2.32562796,2.02685387,0.06546144,3.16353850
-5.78389195,5.63067537,0.00808533,0.00000000,0.10035260,0.54345695,2.33474086,2.05451019,0.06646248,3.16314566
-5.77788894,5.65258592,0.00798403,0.00000000,0.10039197,0.54592426,2.34495635,2.08073623,0.06738556,3.16156338
-5.77188594,5.67296955,0.00789473,0.00000000,0.10021888,0.54856234,2.35647361,2.10548667,0.06822242,3.15922312
-5.76588294,5.69230954,0.00782075,0.00000000,0.09984536,0.55140339,2.36945396,2.12872778,0.06896474,3.15654339
-5.75987994,5.71105953,0.00776503,0.00000000,0.09928359,0.55447952,2.38401566,2.15043436,0.06960440,3.15391659
-5.75387694,5.72962543,0.00772999,0.00000000,0.09854553,0.55782170,2.40022959,2.17058634,0.07013383,3.15169683
-5.74787394,5.74834836,0.00771745,0.00000000,0.09764256,0.56145829,2.41811563,2.18916509,0.07054632,3.15018882
-5.74187094,5.76748912,0.00772860,0.00000000,0.09658532,0.56541342,2.43763989,2.20614957,0.07083630,3.14963817
-5.73586793,5.78721444,0.00776390,0.00000000,0.09538346,0.56970502,2.45871266,2.22151250,0.07099960,3.15022313
-5.72986493,5.80758540,0.00782312,0.00000000,0.09404560,0.57434268,2.48118715,2.23521680,0.07103365,3.15204801
-5.72386193,5.82854857,0.00790532,0.00000000,0.09257926,0.57932546,2.50485913,2.24721237,0.07093764,3.15513849
-5.71785893,5.84993023,0.00800883,0.00000000,0.09099090,0.58463975,2.52946759,2.25743366,0.07071253,3.15943898
-5.71185593,5.87143430,0.00813131,0.00000000,0.08928602,0.59025740,2.55469661,2.26579819,0.07036104,3.16481214
-5.70585293,5.89264422,0.00826984,0.00000000,0.08746929,0.59613413,2.58017861,2.27220621,0.06988756,3.17104086
-5.69984992,5.91302934,0.00842095,0.00000000,0.08554471,0.60220868,2.60549914,2.27654167,0.06929794,3.17783257
-5.69384692,5.93195592,0.00858069,0.00000000,0.08351587,0.60840246,2.63020340,2.27867472,0.06859926,3.18482626
-5.68784392,5.94870282,0.00874482,0.00000000,0.08138618,0.61462020,2.65380458,2.27846560,0.06779953,3.19160178
-5.68184092,5.96248178,0.00890884,0.00000000,0.07915912,0.62075143,2.67579395,2.27576997,0.06690742,3.19769169
-5.67583792,5.97246187,0.00906815,0.00000000,0.07683851,0.62667292,2.69565273,2.27044546,0.06593189,3.20259519
-5.66983492,5.97779757,0.00921818,0.00000000,0.07442877,0.63225212,2.71286552,2.26235920,0.06488194,3.20579390
-5.66383192,5.97765968,0.00935452,0.00000000,0.07193520,0.63735139,2.72693502,2.25139608,0.06376632,3.20676912
-5.65782891,5.97126796,0.00947303,0.00000000,0.06936415,0.64183308,2.73739756,2.23746717,0.06259331,3.20502004
-5.65182591,5.95792449,0.00956998,0.00000000,0.06672321,0.64556508,2.74383919,2.22051809,0.06137059,3.20008225
-5.64582291,5.93704628,0.00964219,0.00000000,0.06402137,0.64842679,2.74591157,2.20053673,0.06010515,3.19154607
-5.63981991,5.90819605,0.00968707,0.00000000,0.06126908,0.65031519,2.74334714,2.17756000,0.05880333,3.17907391
-5.63381691,5.87110956,0.00970275,0.00000000,0.05847828,0.65115065,2.73597305,2.15167916,0.05747081,3.16241608
-5.62781391,5.82571849,0.00968811,0.00000000,0.05566234,0.65088234,2.72372309,2.12304341,0.05611285,3.14142438
-5.62181091,5.77216761,0.00964288,0.00000000,0.05283597,0.64949284,2.70664717,2.09186154,0.05473439,3.11606287
-5.61580790,5.71082528,0.00956759,0.00000000,0.05001508,0.64700172,2.68491773,2.05840143,0.05334033,3.08641535
-5.60980490,5.64228665,0.00946361,0.00000000,0.04721652,0.64346785,2.65883269,2.02298732,0.05193574,3.05268907
-5.60380190,5.56736902,0.00933309,0.00000000,0.04445785,0.63899032,2.62881464,1.98599496,0.05052612,3.01521452
-5.59779890,5.48709923,0.00917894,0.00000000,0.04175705,0.63370767,2.59540594,1.94784472,0.04911759,2.97444092
-5.59179590,5.40269317,0.00900471,0.00000000,0.03913217,0.62779559,2.55925978,1.90899283,0.04771709,2.93092769
-5.58579290,5.31552798,0.00881453,0.00000000,0.03660101,0.62146299,2.52112712,1.86992113,0.04633245,2.88533172
-5.57978989,5.22710747,0.00861298,0.00000000,0.03418081,0.61494640,2.48183992,1.83112561,0.04497248,2.83839104
-5.57378689,5.13902200,0.00840492,0.00000000,0.03188788,0.60850321,2.44229082,1.79310410,0.04364686,2.79090515
-5.56778389,5.05290388,0.00819541,0.00000000,0.02973735,0.60240352,2.40340998,1.75634359,0.04236610,2.74371260
-5.56178089,4.97037998,0.00798952,0.00000000,0.02774286,0.59692134,2.36613950,1.72130759,0.04114128,2.69766674
-5.55577789,4.89302295,0.00779219,0.00000000,0.02591637,0.59232510,2.33140651,1.68842386,0.03998382,2.65361008
-5.54977489,4.82230301,0.00760807,0.00000000,0.02426795,0.58886811,2.30009555,1.65807309,0.03890515,2.61234861
-5.54377189,4.75954198,0.00744140,0.00000000,0.02280565,0.58677925,2.27302125,1.63057869,0.03791634,2.57462666
-5.53776888,4.70587134,0.00729588,0.00000000,0.02153543,0.58625429,2.25090250,1.60619825,0.03702775,2.54110341
-5.53176588,4.66219600,0.00717456,0.00000000,0.02046112,0.58744825,2.23433879,1.58511683,0.03624863,2.51233207
-5.52576288,4.62916536,0.00707975,0.00000000,0.01958441,0.59046917,2.22379003,1.56744241,0.03558683,2.48874242
-5.51975988,4.60715281,0.00701296,0.00000000,0.01890492,0.59537349,2.21956049,1.55320352,0.03504845,2.47062757
-5.51375688,4.59624475,0.00697490,0.00000000,0.01842028,0.60216343,2.22178776,1.54234947,0.03463766,2.45813563
-5.50775388,4.59623972,0.00696543,0.00000000,0.01812624,0.61078637,2.23043722,1.53475289,0.03435655,2.45126649
-5.50175088,4.60665777,0.00698362,0.00000000,0.01801682,0.62113637,2.24530261,1.53021467,0.03420505,2.44987421
-5.49574787,4.62676000,0.00702779,0.00000000,0.01808444,0.63305781,2.26601253,1.52847129,0.03418098,2.45367472
-5.48974487,4.65557739,0.00709560,0.00000000,0.01832009,0.64635087,2.29204307,1.52920402,0.03428021,2.46225872
-5.48374187,4.69194784,0.00718415,0.00000000,0.01871347,0.66077890,2.32273596,1.53204994,0.03449683,2.47510919
-5.47773887,4.73456001,0.00729012,0.00000000,0.01925319,0.67607704,2.35732168,1.53661427,0.03482343,2.49162275
-5.47173587,4.78200183,0.00740987,0.00000000,0.01992687,0.69196195,2.39494658,1.54248352,0.03525147,2.51113385
-5.46573287,4.83281169,0.00753961,0.00000000,0.02072130,0.70814209,2.43470288,1.54923897,0.03577159,2.53294068
-5.45972986,4.88552984,0.00767553,0.00000000,0.02162257,0.72432816,2.47566020,1.55646997,0.03637400,2.55633161
-5.45372686,4.93874772,0.00781396,0.00000000,0.02261616,0.74024310,2.51689734,1.56378634,0.03704880,2.58061071
-5.44772386,4.99115282,0.00795144,0.00000000,0.02368707,0.75563133,2.55753270,1.57082956,0.03778633,2.60512124
-5.44172086,5.04156690,0.00808491,0.00000000,0.02481990,0.77026674,2.59675199,1.57728202,0.03857735,2.62926582
-5.43571786,5.08897603,0.00821171,0.00000000,0.02599890,0.78395904,2.63383198,1.58287408,0.03941322,2.65252235
-5.42971486,5.13255077,0.00832971,0.00000000,0.02720814,0.79655831,2.66815918,1.58738856,0.04028602,2.67445489
-5.42371186,5.17165599,0.00843730,0.00000000,0.02843152,0.80795748,2.69924256,1.59066250,0.04118848,2.69471908
-5.41770885,5.20584995,0.00853342,0.00000000,0.02965287,0.81809279,2.72671985,1.59258625,0.04211394,2.71306179
-5.41170585,5.23487306,0.00861750,0.00000000,0.03085611,0.82694214,2.75035725,1.59309980,0.04305609,2.72931541
-5.40570285,5.25862732,0.00868948,0.00000000,0.03202530,0.83452168,2.77004271,1.59218692,0.04400884,2.74338709
-5.39969985,5.27714808,0.00874967,0.00000000,0.03314480,0.84088077,2.78577338,1.58986731,0.04496596,2.75524385
-5.39369685,5.29056995,0.00879872,0.00000000,0.03419940,0.84609574,2.79763806,1.58618733,0.04592082,2.76489466
-5.38769385,5.29908931,0.00883749,0.00000000,0.03517453,0.85026281,2.80579585,1.58121006,0.04686612,2.77237067
-5.38169085,5.30292600,0.00886696,0.00000000,0.03605637,0.85349068,2.81045240,1.57500515,0.04779361,2.77770504
-5.37568784,5.30228661,0.00888814,0.00000000,0.03683210,0.85589322,2.81183513,1.56763936,0.04869395,2.78091378
-5.36968484,5.29733190,0.00890199,0.00000000,0.03749006,0.85758264,2.81016918,1.55916816,0.04955657,2.78197888
-5.36368184,5.28815053,0.00890928,0.00000000,0.03801996,0.85866369,2.80565526,1.54962917,0.05036973,2.78083500
-5.35767884,5.27474074,0.00891059,0.00000000,0.03841309,0.85922897,2.79845109,1.53903775,0.05112058,2.77736064
-5.35167584,5.25700114,0.00890625,0.00000000,0.03866249,0.85935583,2.78865720,1.52738503,0.05179539,2.77137442
-5.34567284,5.23473139,0.00889627,0.00000000,0.03876315,0.85910480,2.77630810,1.51463855,0.05237993,2.76263687
-5.33966983,5.20764235,0.00888041,0.00000000,0.03871209,0.85851965,2.76136927,1.50074531,0.05285984,2.75085768
-5.33366683,5.17537533,0.00885814,0.00000000,0.03850857,0.85762893,2.74373995,1.48563723,0.05322116,2.73570799
-5.32766383,5.13752881,0.00882872,0.00000000,0.03815409,0.85644886,2.72326163,1.46923832,0.05345087,2.71683697
-5.32166083,5.09369112,0.00879122,0.00000000,0.03765245,0.85498719,2.69973144,1.45147340,0.05353747,2.69389188
-5.31565783,5.04347654,0.00874459,0.00000000,0.03700978,0.85324774,2.67291967,1.43227733,0.05347150,2.66654008
-5.30965483,4.98656273,0.00868779,0.00000000,0.03623441,0.85123520,2.64259020,1.41160455,0.05324609,2.63449197
-5.30365183,4.92272665,0.00861979,0.00000000,0.03533682,0.84895975,2.60852243,1.38943780,0.05285736,2.59752314
-5.29764882,4.85187684,0.00853968,0.00000000,0.03432948,0.84644114,2.57053347,1.36579574,0.05230476,2.55549460
-5.29164582,4.77407965,0.00844677,0.00000000,0.03322660,0.84371181,2.52849896,1.34073870,0.05159128,2.50836968
-5.28564282,4.68957774,0.00834060,0.00000000,0.03204393,0.84081880,2.48237149,1.31437223,0.05072348,2.45622670
-5.27963982,4.59879954,0.00822103,0.00000000,0.03079848,0.83782427,2.43219519,1.28684808,0.04971145,2.39926647
-5.27363682,4.50235888,0.00808825,0.00000000,0.02950815,0.83480439,2.37811584,1.25836258,0.04856855,2.33781422
-5.26763382,4.40104477,0.00794279,0.00000000,0.02819146,0.83184676,2.32038577,1.22915233,0.04731107,2.27231590
-5.26163082,4.29580171,0.00778556,0.00000000,0.02686713,0.82904647,2.25936337,1.19948759,0.04595770,2.20332881
-5.25562781,4.18770168,0.00761776,0.00000000,0.02555377,0.82650084,2.19550715,1.16966354,0.04452901,2.13150727
-5.24962481,4.07790935,0.00744093,0.00000000,0.02426948,0.82430349,2.12936483,1.13999008,0.04304673,2.05758401
-5.24362181,3.96764244,0.00725683,0.00000000,0.02303153,0.82253782,2.06155810,1.11078061,0.04153310,1.98234822
-5.23761881,3.85812952,0.00706745,0.00000000,0.02185602,0.82127054,1.99276392,1.08234053,0.04001016,1.90662153
-5.23161581,3.75056752,0.00687488,0.00000000,0.02075759,0.82054570,1.92369352,1.05495608,0.03849905,1.83123299
-5.22561281,3.64608130,0.00668129,0.00000000,0.01974916,0.82037961,1.85507019,1.02888414,0.03701940,1.75699448
-5.21960980,3.54568752,0.00648885,0.00000000,0.01884168,0.82075708,1.78760719,1.00434357,0.03558877,1.68467757
-5.21360680,3.45026456,0.00629965,0.00000000,0.01804400,0.82162943,1.72198688,0.98150858,0.03422223,1.61499292
-5.20760380,3.36053007,0.00611568,0.00000000,0.01736270,0.82291432,1.65884221,0.96050442,0.03293197,1.54857317
-5.20160080,3.27702712,0.00593874,0.00000000,0.01680202,0.82449771,1.59874137,0.94140565,0.03172715,1.48595991
-5.19559780,3.20011946,0.00577041,0.00000000,0.01636388,0.82623786,1.54217642,0.92423698,0.03061379,1.42759508
-5.18959480,3.12999575,0.00561203,0.00000000,0.01604784,0.82797122,1.48955616,0.90897660,0.02959483,1.37381710
-5.18359180,3.06668235,0.00546470,0.00000000,0.01585121,0.82952004,1.44120352,0.89556176,0.02867025,1.32486146
-5.17758879,3.01006345,0.00532923,0.00000000,0.01576916,0.83070121,1.39735732,0.88389619,0.02783739,1.28086554
-5.17158579,2.95990718,0.00520618,0.00000000,0.01579487,0.83133597,1.35817796,0.87385895,0.02709125,1.24187704
-5.16558279,2.91589593,0.00509588,0.00000000,0.01591973,0.83125988,1.32375659,0.86531399,0.02642494,1.20786543
-5.15957979,2.87765898,0.00499840,0.00000000,0.01613358,0.83033254,1.29412687,0.85812009,0.02583007,1.17873536
-5.15357679,2.84480536,0.00491363,0.00000000,0.01642493,0.82844648,1.26927849,0.85214041,0.02529727,1.15434152
-5.14757379,2.81695497,0.00484129,0.00000000,0.01678125,0.82553467,1.24917141,0.84725107,0.02481664,1.13450362
-5.14157079,2.79376619,0.00478097,0.00000000,0.01718923,0.82157621,1.23374991,0.84334845,0.02437816,1.11902095
-5.13556778,2.77495850,0.00473212,0.00000000,0.01763512,0.81659981,1.22295548,0.84035463,0.02397210,1.10768561
-5.12956478,2.76032869,0.00469411,0.00000000,0.01810494,0.81068488,1.21673766,0.83822078,0.02358935,1.10029377
-5.12356178,2.74976012,0.00466626,0.00000000,0.01858483,0.80396004,1.21506212,0.83692835,0.02322172,1.09665440
-5.11755878,2.74322440,0.00464783,0.00000000,0.01906128,0.79659909,1.21791554,0.83648792,0.02286206,1.09659524
-5.11155578,2.74077579,0.00463806,0.00000000,0.01952141,0.78881461,1.22530680,0.83693601,0.02250446,1.09996570
-5.10555278,2.74253866,0.00463612,0.00000000,0.01995319,0.78084951,1.23726454,0.83832986,0.02214423,1.10663686
-5.09954977,2.74868901,0.00464121,0.00000000,0.02034567,0.77296689,1.25383096,0.84074072,0.02177795,1.11649861
-5.09354677,2.75943105,0.00465247,0.00000000,0.02068916,0.76543869,1.27505244,0.84424588,0.02140335,1.12945439
-5.08754377,2.77497065,0.00466904,0.00000000,0.02097540,0.75853372,1.30096729,0.84892007,0.02101922,1.14541388
-5.08154077,2.79548679,0.00469002,0.00000000,0.02119766,0.75250557,1.33159132,0.85482666,0.02062525,1.16428426
-5.07553777,2.82110314,0.00471448,0.00000000,0.02135091,0.74758107,1.36690214,0.86200915,0.02022191,1.18596069
-5.06953477,2.85186103,0.00474148,0.00000000,0.02143180,0.74394971,1.40682297,0.87048348,0.01981025,1.21031655
-5.06353177,2.88769565,0.00477005,0.00000000,0.02143878,0.74175463,1.45120689,0.88023162,0.01939176,1.23719420
-5.05752876,2.92841651,0.00479920,0.00000000,0.02137207,0.74108544,1.49982260,0.89119663,0.01896826,1.26639675
-5.05152576,2.97369345,0.00482796,0.00000000,0.02123363,0.74197332,1.55234239,0.90327970,0.01854176,1.29768151
-5.04552276,3.02304894,0.00485533,0.00000000,0.02102714,0.74438842,1.60833331,0.91633911,0.01811436,1.33075535
-5.03951976,3.07585706,0.00488037,0.00000000,0.02075787,0.74823974,1.66725210,0.93019139,0.01768824,1.36527258
-5.03351676,3.13134925,0.00490216,0.00000000,0.02043260,0.75337745,1.72844446,0.94461437,0.01726559,1.40083529
-5.02751376,3.18862684,0.00491987,0.00000000,0.02005943,0.75959746,1.79114902,0.95935229,0.01684860,1.43699639
-5.02151076,3.24667949,0.00493274,0.00000000,0.01964761,0.76664800,1.85450608,0.97412250,0.01643946,1.47326531
-5.01550775,3.30440919,0.00494010,0.00000000,0.01920737,0.77423799,1.91757117,0.98862363,0.01604035,1.50911606
-5.00950475,3.36065847,0.00494142,0.00000000,0.01874959,0.78204669,1.97933298,1.00254473,0.01565346,1.54399755
-5.00350175,3.41424194,0.00493629,0.00000000,0.01828561,0.78973434,2.03873535,1.01557512,0.01528095,1.57734570
-4.99749875,3.46397975,0.00492445,0.00000000,0.01782693,0.79695336,2.09470245,1.02741456,0.01492495,1.60859687
-4.99149575,3.50873182,0.00490577,0.00000000,0.01738488,0.80335953,2.14616653,1.03778320,0.01458752,1.63720227
-4.98549275,3.54743151,0.00488027,0.00000000,0.01697035,0.80862301,2.19209701,1.04643108,0.01427057,1.66264263
-4.97948974,3.57911760,0.00484810,0.00000000,0.01659350,0.81243857,2.23153007,1.05314683,0.01397581,1.68444275
-4.97348674,3.60296334,0.00480954,0.00000000,0.01626346,0.81453488,2.26359750,1.05776515,0.01370466,1.70218539
-4.96748374,3.61830195,0.00476501,0.00000000,0.01598805,0.81468252,2.28755378,1.06017294,0.01345817,1.71552391
-4.96148074,3.62464748,0.00471499,0.00000000,0.01577362,0.81270048,2.30280032,1.06031389,0.01323692,1.72419343
-4.95547774,3.62171067,0.00466006,0.00000000,0.01562484,0.80846110,2.30890584,1.05819132,0.01304096,1.72801993
-4.94947474,3.60940939,0.00460090,0.00000000,0.01554459,0.80189321,2.30562227,1.05386932,0.01286973,1.72692717
-4.94347174,3.58787349,0.00453819,0.00000000,0.01553391,0.79298365,2.29289533,1.04747211,0.01272209,1.72094112
-4.93746873,3.55744396,0.00447269,0.00000000,0.01559202,0.78177698,2.27086947,1.03918168,0.01259627,1.71019183
-4.93146573,3.51866672,0.00440519,0.00000000,0.01571641,0.76837375,2.23988702,1.02923384,0.01248990,1.69491265
-4.92546273,3.47228118,0.00433650,0.00000000,0.01590299,0.75292707,2.20048145,1.01791278,0.01240016,1.67543685
-4.91945973,3.41920411,0.00426743,0.00000000,0.01614632,0.73563810,2.15336509,1.00554434,0.01232379,1.65219179
-4.91345673,3.36050917,0.00419884,0.00000000,0.01643987,0.71675021,2.09941171,0.99248813,0.01225731,1.62569062
-4.90745373,3.29740280,0.00413159,0.00000000,0.01677636,0.69654232,2.03963459,0.97912875,0.01219714,1.59652199
-4.90145073,3.23119695,0.00406656,0.00000000,0.01714808,0.67532154,1.97516099,0.96586629,0.01213979,1.56533771
-4.89544772,3.16327944,0.00400464,0.00000000,0.01754725,0.65341522,1.90720365,0.95310643,0.01208202,1.53283887
-4.88944472,3.09508238,0.00394674,0.00000000,0.01796637,0.63116285,1.83703059,0.94125019,0.01202103,1.49976062
-4.88344172,3.02804965,0.00389377,0.00000000,0.01839850,0.60890778,1.76593396,0.93068376,0.01195461,1.46685596
-4.87743872,2.96360374,0.00384664,0.00000000,0.01883757,0.58698920,1.69519902,0.92176857,0.01188125,1.43487878
-4.87143572,2.90311306,0.00380624,0.00000000,0.01927854,0.56573438,1.62607419,0.91483177,0.01180024,1.40456676
-4.86543272,2.84786010,0.00377341,0.00000000,0.01971754,0.54545144,1.55974297,0.91015754,0.01171173,1.37662418
-4.85942971,2.79901144,0.00374895,0.00000000,0.02015193,0.52642284,1.49729842,0.90797929,0.01161669,1.35170536
-4.85342671,2.75759022,0.00373353,0.00000000,0.02058023,0.50889966,1.43972097,0.90847314,0.01151692,1.33039882
-4.84742371,2.72445189,0.00372772,0.00000000,0.02100201,0.49309688,1.38785987,0.91175285,0.01141492,1.31321291
-4.84142071,2.70026394,0.00373193,0.00000000,0.02141769,0.47918968,1.34241874,0.91786638,0.01131380,1.30056301
-4.83541771,2.68549031,0.00374636,0.00000000,0.02182827,0.46731093,1.30394534,0.92679426,0.01121711,1.29276099
-4.82941471,2.68038112,0.00377101,0.00000000,0.02223503,0.45754990,1.27282578,0.93845004,0.01112867,1.29000711
-4.82341171,2.68496819,0.00380561,0.00000000,0.02263919,0.44995209,1.24928289,0.95268264,0.01105241,1.29238481
-4.81740870,2.69906665,0.00384963,0.00000000,0.02304160,0.44452044,1.23337888,0.96928078,0.01099217,1.29985866
-4.81140570,2.72228289,0.00390228,0.00000000,0.02344239,0.44121753,1.22502175,0.98797933,0.01095155,1.31227564
-4.80540270,2.75402866,0.00396247,0.00000000,0.02384076,0.43996899,1.22397536,1.00846748,0.01093373,1.32936988
-4.79939970,2.79354106,0.00402889,0.00000000,0.02423473,0.44066782,1.22987255,1.03039828,0.01094138,1.35077076
-4.79339670,2.83990790,0.00409998,0.00000000,0.02462102,0.44317950,1.24223098,1.05339946,0.01097658,1.37601431
-4.78739370,2.89209744,0.00417401,0.00000000,0.02499504,0.44734769,1.26047103,1.07708487,0.01104071,1.40455752
-4.78139070,2.94899170,0.00424909,0.00000000,0.02535092,0.45300042,1.28393535,1.10106625,0.01113450,1.43579522
-4.77538769,3.00942183,0.00432329,0.00000000,0.02568169,0.45995635,1.31190940,1.12496467,0.01125799,1.46907888
-4.76938469,3.07220453,0.00439466,0.00000000,0.02597947,0.46803100,1.34364235,1.14842133,0.01141060,1.50373674
-4.76338169,3.13617774,0.00446131,0.00000000,0.02623584,0.47704273,1.37836790,1.17110704,0.01159119,1.53909447
-4.75737869,3.20023451,0.00452150,0.00000000,0.02644214,0.48681814,1.41532436,1.19273020,0.01179814,1.57449569
-4.75137569,3.26335350,0.00457368,0.00000000,0.02658992,0.49719683,1.45377346,1.21304268,0.01202943,1.60932141
-4.74537269,3.32462512,0.00461659,0.00000000,0.02667132,0.50803528,1.49301747,1.23184370,0.01228276,1.64300779
-4.73936968,3.38327224,0.00464927,0.00000000,0.02667947,0.51920978,1.53241423,1.24898141,0.01255561,1.67506142
-4.73336668,3.43866491,0.00467113,0.00000000,0.02660884,0.53061830,1.57138962,1.26435220,0.01284535,1.70507159
-4.72736368,3.49032865,0.00468195,0.00000000,0.02645560,0.54218132,1.60944740,1.27789807,0.01314926,1.73271919
-4.72136068,3.53794628,0.00468192,0.00000000,0.02621779,0.55384167,1.64617602,1.28960217,0.01346461,1.75778172
-4.71535768,3.58135360,0.00467160,0.00000000,0.02589553,0.56556334,1.68125250,1.29948293,0.01378868,1.78013464
-4.70935468,3.62052925,0.00465191,0.00000000,0.02549105,0.57732952,1.71444331,1.30758726,0.01411880,1.79974876
-4.70335168,3.65557977,0.00462410,0.00000000,0.02500871,0.58913986,1.74560227,1.31398320,0.01445227,1.81668413
-4.69734867,3.68672062,0.00458968,0.00000000,0.02445485,0.60100720,1.77466573,1.31875249,0.01478644,1.83108071
-4.69134567,3.71425414,0.00455039,0.00000000,0.02383763,0.61295395,1.80164531,1.32198353,0.01511865,1.84314631
-4.68534267,3.73854582,0.00450809,0.00000000,0.02316675,0.62500815,1.82661840,1.32376509,0.01544617,1.85314237
-4.67933967,3.75999962,0.00446473,0.00000000,0.02245320,0.63719954,1.84971685,1.32418094,0.01576624,1.86136826
-4.67333667,3.77903361,0.00442225,0.00000000,0.02170885,0.64955567,1.87111434,1.32330573,0.01607603,1.86814481
-4.66733367,3.79605672,0.00438253,0.00000000,0.02094614,0.66209821,1.89101275,1.32120214,0.01637262,1.87379768
-4.66133067,3.81144742,0.00434730,0.00000000,0.02017772,0.67483961,1.90962819,1.31791923,0.01665303,1.87864126
-4.65532766,3.82553488,0.00431809,0.00000000,0.01941608,0.68778010,1.92717695,1.31349202,0.01691420,1.88296380
-4.64932466,3.83858320,0.00429621,0.00000000,0.01867325,0.70090520,1.94386212,1.30794195,0.01715307,1.88701412
-4.64332166,3.85077893,0.00428265,0.00000000,0.01796051,0.71418375,1.95986107,1.30127822,0.01736659,1.89099050
