energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zn_p_up,Zn_d_up
-5.47773887,0.74098803,0.00129037,0.06925151,0.00064493,0.34191493,0.20815558,0.04067260,0.39039594,0.09411070
-5.47173587,0.81047680,0.00138730,0.07698908,0.00067656,0.37357504,0.22668357,0.04520732,0.42560943,0.10217364
-5.46573287,0.88561273,0.00151576,0.08546615,0.00071718,0.40741221,0.24630006,0.05011663,0.46327869,0.11105600
-5.45972986,0.96609030,0.00167426,0.09467040,0.00076730,0.44330648,0.26691560,0.05538579,0.50329421,0.12068635
-5.45372686,1.05151948,0.00186114,0.10457659,0.00082764,0.48110388,0.28842078,0.06099328,0.54550895,0.13098254
-5.44772386,1.14141472,0.00207455,0.11514465,0.00089919,0.52061147,0.31068394,0.06690993,0.58973128,0.14185115
-5.44172086,1.23518545,0.00231229,0.12631792,0.00098319,0.56159292,0.33354915,0.07309836,0.63571828,0.15318713
-5.43571786,1.33212916,0.00257183,0.13802175,0.00108110,0.60376508,0.35683493,0.07951250,0.68317011,0.16487378
-5.42971486,1.43142795,0.00285021,0.15016268,0.00119464,0.64679605,0.38033360,0.08609748,0.73172582,0.17678320
-5.42371186,1.53214921,0.00314404,0.16262817,0.00132567,0.69030486,0.40381185,0.09278983,0.78096127,0.18877720
-5.41770885,1.63325124,0.00344951,0.17528713,0.00147624,0.73386330,0.42701235,0.09951797,0.83038960,0.20070875
-5.41170585,1.73359410,0.00376235,0.18799120,0.00164849,0.77700006,0.44965669,0.10620315,0.87946454,0.21242400
-5.40570285,1.83195597,0.00407794,0.20057690,0.00184461,0.81920708,0.47144962,0.11276071,0.92758698,0.22376479
-5.39969985,1.92705479,0.00439133,0.21286859,0.00206671,0.85994844,0.49208466,0.11910169,0.97411459,0.23457166
-5.39369685,2.01757469,0.00469736,0.22468227,0.00231683,0.89867131,0.51125077,0.12513485,1.01837473,0.24468719
-5.38769385,2.10219654,0.00499077,0.23582996,0.00259672,0.93481877,0.52864013,0.13076878,1.05967995,0.25395964
-5.38169085,2.17963137,0.00526629,0.24612468,0.00290786,0.96784405,0.54395647,0.13591437,1.09734592,0.26224675
-5.37568784,2.24865546,0.00551887,0.25538574,0.00325121,0.99722564,0.55692392,0.14048723,1.13071080,0.26941939
-5.36968484,2.30814546,0.00574373,0.26344417,0.00362723,1.02248250,0.56729569,0.14441022,1.15915546,0.27536512
-5.36368184,2.35711205,0.00593661,0.27014796,0.00403565,1.04318884,0.57486242,0.14761573,1.18212351,0.27999129
-5.35767884,2.39473048,0.00609383,0.27536706,0.00447545,1.05898763,0.57945963,0.15004786,1.19914018,0.28322772
-5.35167584,2.42036650,0.00621250,0.27899766,0.00494471,1.06960223,0.58097393,0.15166419,1.20982914,0.28502862
-5.34567284,2.43359639,0.00629060,0.28096577,0.00544060,1.07484555,0.57934769,0.15243719,1.21392640,0.28537382
-5.33966983,2.43422018,0.00632709,0.28122970,0.00595926,1.07462625,0.57458186,0.15235513,1.21129056,0.28426919
-5.33366683,2.42226729,0.00632197,0.27978153,0.00649585,1.06895175,0.56673685,0.15142251,1.20190876,0.28174618
-5.32766383,2.39799449,0.00627634,0.27664738,0.00704456,1.05792785,0.55593132,0.14965986,1.18589822,0.27786062
-5.32166083,2.36187620,0.00619239,0.27188645,0.00759865,1.04175492,0.54233896,0.14710317,1.16350303,0.27269072
-5.31565783,2.31458785,0.00607341,0.26558895,0.00815057,1.02072115,0.52618347,0.14380266,1.13508657,0.26633442
-5.30965483,2.25698308,0.00592372,0.25787298,0.00869212,0.99519296,0.50773190,0.13982124,1.10111980,0.25890632
-5.30365183,2.19006611,0.00574859,0.24888058,0.00921461,0.96560319,0.48728671,0.13523258,1.06216604,0.25053410
-5.29764882,2.11496056,0.00555417,0.23877301,0.00970910,0.93243778,0.46517693,0.13011886,1.01886315,0.24135491
-5.29164582,2.03287635,0.00534734,0.22772566,0.01016665,0.89622140,0.44174884,0.12456849,0.97190367,0.23151164
-5.28564282,1.94507616,0.00513562,0.21592270,0.01057858,0.85750287,0.41735660,0.11867364,0.92201420,0.22114933
-5.27963982,1.85284281,0.00492702,0.20355171,0.01093673,0.81684090,0.39235312,0.11252789,0.86993472,0.21041187
-5.27363682,1.75744904,0.00472989,0.19079863,0.01123376,0.77479081,0.36708172,0.10622400,0.81639873,0.19943910
-5.26763382,1.66013044,0.00455277,0.17784305,0.01146343,0.73189257,0.34186867,0.09985190,0.76211518,0.18836432
-5.26163082,1.56206261,0.00440431,0.16485412,0.01162077,0.68866065,0.31701701,0.09349688,0.70775250,0.17731234
-5.25562781,1.46434267,0.00429306,0.15198719,0.01170234,0.64557576,0.29280162,0.08723821,0.65392555,0.16639809
-5.24962481,1.36797567,0.00422741,0.13938118,0.01170634,0.60307870,0.26946574,0.08114796,0.60118545,0.15572566
-5.24362181,1.27386538,0.00421544,0.12715681,0.01163274,0.56156619,0.24721888,0.07529024,0.55001267,0.14538784
-5.23761881,1.18280952,0.00426479,0.11541554,0.01148330,0.52138851,0.22623596,0.06972067,0.50081309,0.13546610
-5.23161581,1.09549857,0.00438262,0.10423938,0.01126158,0.48284887,0.20665766,0.06448623,0.45391708,0.12603084
-5.22561281,1.01251777,0.00457544,0.09369122,0.01097282,0.44620409,0.18859168,0.05962524,0.40958099,0.11714187
-5.21960980,0.93435143,0.00484902,0.08381581,0.01062386,0.41166638,0.17211480,0.05516763,0.36799093,0.10884911
-5.21360680,0.86138897,0.00520835,0.07464120,0.01022293,0.37940584,0.15727545,0.05113529,0.32926819,0.10119330
-5.20760380,0.79393189,0.00565746,0.06618043,0.00977944,0.34955347,0.14409660,0.04754260,0.29347589,0.09420675
-5.20160080,0.73220127,0.00619941,0.05843348,0.00930374,0.32220431,0.13257885,0.04439695,0.26062644,0.08791404
-5.19559780,0.67634506,0.00683613,0.05138933,0.00880685,0.29742068,0.12270337,0.04169935,0.23068934,0.08233264
-5.18959480,0.62644511,0.00756839,0.04502799,0.00830017,0.27523515,0.11443482,0.03944498,0.20359893,0.07747346
-5.18359180,0.58252343,0.00839568,0.03932246,0.00779523,0.25565337,0.10772388,0.03762381,0.17926182,0.07334118
-5.17758879,0.54454769,0.00931615,0.03424055,0.00730341,0.23865646,0.10250955,0.03622112,0.15756372,0.06993464
-5.17158579,0.51243597,0.01032658,0.02974653,0.00683569,0.22420314,0.09872103,0.03521800,0.13837557,0.06724696
-5.16558279,0.48606058,0.01142231,0.02580251,0.00640242,0.21223159,0.09627930,0.03459185,0.12155878,0.06526571
-5.15957979,0.46525143,0.01259721,0.02236965,0.00601314,0.20266091,0.09509835,0.03431684,0.10696955,0.06397296
-5.15357679,0.44979862,0.01384373,0.01940911,0.00567637,0.19539255,0.09508613,0.03436432,0.09446236,0.06334534
-5.14757379,0.43945479,0.01515287,0.01688278,0.00539952,0.19031143,0.09614530,0.03470327,0.08389255,0.06335406
-5.14157079,0.43393716,0.01651426,0.01475381,0.00518870,0.18728714,0.09817377,0.03530070,0.07511819,0.06396498
-5.13556778,0.43292941,0.01791625,0.01298695,0.00504870,0.18617498,0.10106520,0.03612204,0.06800117,0.06513866
-5.12956478,0.43608367,0.01934600,0.01154876,0.00498285,0.18681715,0.10470938,0.03713161,0.06240781,0.06683048
-5.12356178,0.44302250,0.02078962,0.01040770,0.00499304,0.18904391,0.10899275,0.03829299,0.05820899,0.06899088
-5.11755878,0.45334122,0.02223232,0.00953406,0.00507960,0.19267494,0.11379887,0.03956947,0.05527991,0.07156553
-5.11155578,0.46661045,0.02365862,0.00889993,0.00524138,0.19752078,0.11900906,0.04092445,0.05349961,0.07449570
-5.10555278,0.48237916,0.02505257,0.00847901,0.00547568,0.20338443,0.12450319,0.04232190,0.05275044,0.07771868
-5.09954977,0.50017812,0.02639792,0.00824652,0.00577833,0.21006323,0.13016063,0.04372676,0.05291747,0.08116823
-5.09354677,0.51952404,0.02767845,0.00817899,0.00614369,0.21735081,0.13586134,0.04510534,0.05388792,0.08477527
-5.08754377,0.53992428,0.02887817,0.00825417,0.00656477,0.22503939,0.14148720,0.04642575,0.05555085,0.08846856
-5.08154077,0.56088237,0.02998161,0.00845092,0.00703330,0.23292224,0.14692344,0.04765828,0.05779703,0.09217556
-5.07553777,0.58190429,0.03097413,0.00874918,0.00753989,0.24079646,0.15206035,0.04877577,0.06051904,0.09582341
-5.06953477,0.60250548,0.03184215,0.00912993,0.00807418,0.24846593,0.15679492,0.04975398,0.06361178,0.09934007
-5.06353177,0.62221872,0.03257347,0.00957531,0.00862508,0.25574457,0.16103280,0.05057192,0.06697327,0.10265550
-5.05752876,0.64060259,0.03315753,0.01006874,0.00918094,0.26245971,0.16469010,0.05121219,0.07050575,0.10570304
-5.05152576,0.65725051,0.03358567,0.01059504,0.00972992,0.26845565,0.16769532,0.05166126,0.07411718,0.10842081
-5.04552276,0.67180004,0.03385133,0.01114077,0.01026020,0.27359724,0.16999112,0.05190973,0.07772292,0.11075315
-5.03951976,0.68394232,0.03395031,0.01169439,0.01076033,0.27777342,0.17153605,0.05195262,0.08124768,0.11265216
-5.03351676,0.69343108,0.03388088,0.01224665,0.01121956,0.28090059,0.17230591,0.05178947,0.08462755,0.11407902
-5.02751376,0.70009109,0.03364391,0.01279084,0.01162816,0.28292566,0.17229501,0.05142453,0.08781205,0.11500540
-5.02151076,0.70382549,0.03324297,0.01332311,0.01197771,0.28382862,0.17151697,0.05086682,0.09076612,0.11541452
-5.01550775,0.70462155,0.03268427,0.01384272,0.01226136,0.28362453,0.17000513,0.05013007,0.09347180,0.11530209
-5.00950475,0.70255464,0.03197667,0.01435224,0.01247412,0.28236468,0.16781254,0.04923265,0.09592969,0.11467693
-5.00350175,0.69778979,0.03113148,0.01485771,0.01261299,0.28013688,0.16501135,0.04819736,0.09815988,0.11356118
-4.99749875,0.69058074,0.03016232,0.01536861,0.01267708,0.27706471,0.16169178,0.04705104,0.10020227,0.11199020
-4.99149575,0.68126615,0.02908481,0.01589785,0.01266770,0.27330568,0.15796048,0.04582416,0.10211632,0.11001200
-4.98549275,0.67026284,0.02791629,0.01646148,0.01258827,0.26904815,0.15393832,0.04455025,0.10398003,0.10768621
-4.97948974,0.65805616,0.02667539,0.01707839,0.01244425,0.26450718,0.14975776,0.04326513,0.10588812,0.10508272
-4.97348674,0.64518747,0.02538163,0.01776979,0.01224297,0.25991922,0.14555964,0.04200615,0.10794947,0.10227978
-4.96748374,0.63223907,0.02405495,0.01855857,0.01199334,0.25553570,0.14148968,0.04081124,0.11028379,0.09936185
-4.96148074,0.61981696,0.02271527,0.01946852,0.01170558,0.25161581,0.13769456,0.03971790,0.11301760,0.09641709
-4.95547774,0.60853181,0.02138195,0.02052344,0.01139083,0.24841854,0.13431780,0.03876215,0.11627959,0.09353466
-4.94947474,0.59897892,0.02007337,0.02174617,0.01106079,0.24619420,0.13149559,0.03797741,0.12019554,0.09080190
-4.94347174,0.59171759,0.01880647,0.02315751,0.01072727,0.24517571,0.12935251,0.03739341,0.12488291,0.08830144
-4.93746873,0.58725083,0.01759639,0.02477513,0.01040182,0.24557006,0.12799748,0.03703518,0.13044531,0.08610844
-4.93146573,0.58600608,0.01645610,0.02661255,0.01009529,0.24754996,0.12751995,0.03692206,0.13696707,0.08428794
-4.92546273,0.58831763,0.01539615,0.02867806,0.00981746,0.25124638,0.12798650,0.03706688,0.14450812,0.08289262
-4.91945973,0.59441160,0.01442451,0.03097383,0.00957674,0.25674191,0.12943796,0.03747527,0.15309941,0.08196078
-4.91345673,0.60439402,0.01354643,0.03349515,0.00937985,0.26406556,0.13188722,0.03814523,0.16273906,0.08151490
-4.90745373,0.61824267,0.01276447,0.03622984,0.00923164,0.27318902,0.13531781,0.03906685,0.17338954,0.08156068
-4.90145073,0.63580311,0.01207852,0.03915792,0.00913494,0.28402482,0.13968329,0.04022236,0.18497595,0.08208667
-4.89544772,0.65678927,0.01148601,0.04225155,0.00909047,0.29642634,0.14490766,0.04158642,0.19738563,0.08306443
-4.88944472,0.68078870,0.01098214,0.04547523,0.00909690,0.31019003,0.15088669,0.04312671,0.21046919,0.08444944
-4.88344172,0.70727265,0.01056015,0.04878635,0.00915088,0.32505968,0.15749024,0.04480474,0.22404300,0.08618243
-4.87743872,0.73561059,0.01021168,0.05213605,0.00924727,0.34073280,0.16456556,0.04657704,0.23789313,0.08819136
-4.87143572,0.76508902,0.00992724,0.05547032,0.00937929,0.35686901,0.17194149,0.04839649,0.25178070,0.09039388
-4.86543272,0.79493394,0.00969657,0.05873146,0.00953889,0.37310013,0.17943345,0.05021391,0.26544845,0.09270011
-4.85942971,0.82433634,0.00950910,0.06185972,0.00971698,0.38904188,0.18684914,0.05197978,0.27862848,0.09501582
-4.85342671,0.85247988,0.00935445,0.06479507,0.00990390,0.40430657,0.19399475,0.05364616,0.29105063,0.09724576
-4.84742371,0.87856976,0.00922284,0.06747924,0.01008973,0.41851668,0.20068143,0.05516852,0.30245159,0.09929704
-4.84142071,0.90186203,0.00910550,0.06985762,0.01026471,0.43131865,0.20673195,0.05650773,0.31258402,0.10108251
-4.83541771,0.92169195,0.00899508,0.07188123,0.01041964,0.44239644,0.21198721,0.05763188,0.32122565,0.10252394
-4.82941471,0.93750073,0.00888598,0.07350857,0.01054625,0.45148452,0.21631243,0.05851799,0.32818770,0.10355492
-4.82341171,0.94885950,0.00877463,0.07470723,0.01063752,0.45837967,0.21960275,0.05915366,0.33332261,0.10412339
-4.81740870,0.95548980,0.00865977,0.07545530,0.01068803,0.46295121,0.22178812,0.05953829,0.33653047,0.10419373
-4.81140570,0.95727971,0.00854260,0.07574240,0.01069418,0.46514933,0.22283726,0.05968427,0.33776407,0.10374824
-4.80540270,0.95429530,0.00842691,0.07557041,0.01065441,0.46501127,0.22276051,0.05961768,0.33703226,0.10278813
-4.79939970,0.94678693,0.00831918,0.07495371,0.01056932,0.46266496,0.22161157,0.05937883,0.33440155,0.10133390
-4.79339670,0.93519020,0.00822854,0.07391912,0.01044182,0.45833018,0.21948796,0.05902239,0.32999583,0.09942509
-4.78739370,0.92012168,0.00816678,0.07250532,0.01027708,0.45231720,0.21653034,0.05861720,0.32399426,0.09711952
-4.78139070,0.90236963,0.00814824,0.07076197,0.01008254,0.44502276,0.21292046,0.05824577,0.31662738,0.09449200
-4.77538769,0.88287988,0.00818966,0.06874842,0.00986782,0.43692382,0.20887811,0.05800349,0.30817161,0.09163258
-4.76938469,0.86273762,0.00830999,0.06653210,0.00964460,0.42856894,0.20465691,0.05799746,0.29894229,0.08864441
-4.76338169,0.84314539,0.00853013,0.06418676,0.00942640,0.42056784,0.20053923,0.05834508,0.28928562,0.08564131
-4.75737869,0.82539802,0.00887268,0.06179036,0.00922840,0.41357912,0.19683020,0.05917232,0.27956957,0.08274508
-4.75137569,0.81085501,0.00936149,0.05942299,0.00906718,0.40829665,0.19385114,0.06061176,0.27017432,0.08008273
-4.74537269,0.80091110,0.01002133,0.05716464,0.00896044,0.40543476,0.19193238,0.06280028,0.26148223,0.07778350
-4.73936968,0.79696539,0.01087736,0.05509305,0.00892667,0.40571256,0.19140573,0.06587656,0.25386782,0.07597598
-4.73336668,0.80038968,0.01195459,0.05328157,0.00898486,0.40983763,0.19259664,0.06997836,0.24768793,0.07478517
-4.72736368,0.81249640,0.01327727,0.05179718,0.00915410,0.41848942,0.19581628,0.07523945,0.24327234,0.07432967
-4.72136068,0.83450666,0.01486821,0.05069872,0.00945325,0.43230246,0.20135355,0.08178651,0.24091501,0.07471891
-4.71535768,0.86751880,0.01674801,0.05003526,0.00990049,0.45184971,0.20946723,0.08973568,0.24086616,0.07605058
-4.70935468,0.91247792,0.01893434,0.04984476,0.01051297,0.47762638,0.22037839,0.09918916,0.24332529,0.07840813
-4.70335168,0.97014681,0.02144108,0.05015304,0.01130632,0.51003432,0.23426317,0.11023164,0.24843543,0.08185851
-4.69734867,1.04107893,0.02427747,0.05097297,0.01229421,0.54936743,0.25124606,0.12292679,0.25627846,0.08645010
-4.69134567,1.12559389,0.02744740,0.05230407,0.01348794,0.59579847,0.27139393,0.13731390,0.26687191,0.09221084
-4.68534267,1.22375626,0.03094854,0.05413231,0.01489595,0.64936742,0.29471089,0.15340468,0.28016709,0.09914671
-4.67933967,1.33535830,0.03477175,0.05643039,0.01652340,0.70997206,0.32113422,0.17118048,0.29604872,0.10724041
-4.67333667,1.45990747,0.03890051,0.05915821,0.01837175,0.77736103,0.35053156,0.19058994,0.31433610,0.11645058
-4.66733367,1.59661945,0.04331052,0.06226375,0.02043842,0.85112981,0.38269947,0.21154727,0.33478583,0.12671127
-4.66133067,1.74441749,0.04796951,0.06568427,0.02271645,0.93072002,0.41736372,0.23393126,0.35709614,0.13793205
-4.65532766,1.90193853,0.05283731,0.06934773,0.02519434,1.01542240,0.45418117,0.25758507,0.38091264,0.14999853
-4.64932466,2.06754678,0.05786608,0.07317457,0.02785585,1.10438366,0.49274366,0.28231701,0.40583566,0.16277359
-4.64332166,2.23935500,0.06300092,0.07707966,0.03068006,1.19661734,0.53258363,0.30790224,0.43142881,0.17609913
