energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.82591296,5.41424701,0.13571823,0.00000000,0.00554719,3.87726972,3.15005442,1.84776536
-5.81990995,5.30895555,0.13417031,0.00000000,0.00563637,3.79780308,3.08813216,1.79914714
-5.81390695,5.18785012,0.13251879,0.00000000,0.00568973,3.70693296,3.01569059,1.74566320
-5.80790395,5.05212842,0.13078768,0.00000000,0.00570707,3.60556060,2.93346949,1.68786029
-5.80190095,4.90328643,0.12900402,0.00000000,0.00568909,3.49479642,2.84238728,1.62636677
-5.79589795,4.74308311,0.12719734,0.00000000,0.00563738,3.37593210,2.74352398,1.56187680
-5.78989495,4.57349504,0.12539879,0.00000000,0.00555434,3.25040601,2.63809817,1.49513231
-5.78389195,4.39666241,0.12364009,0.00000000,0.00544314,3.11976328,2.52743866,1.42690340
-5.77788894,4.21482856,0.12195226,0.00000000,0.00530758,2.98561190,2.41295182,1.35796781
-5.77188594,4.03027549,0.12036420,0.00000000,0.00515198,2.84957683,2.29608592,1.28909032
-5.76588294,3.84525793,0.11890127,0.00000000,0.00498102,2.71325388,2.17829380,1.22100265
-5.75987994,3.66193897,0.11758385,0.00000000,0.00479958,2.57816531,2.06099556,1.15438495
-5.75387694,3.48232981,0.11642603,0.00000000,0.00461258,2.44571908,1.94554261,1.08984922
-5.74787394,3.30823644,0.11543455,0.00000000,0.00442481,2.31717342,1.83318487,1.02792559
-5.74187094,3.14121528,0.11460799,0.00000000,0.00424078,2.19360815,1.72504214,0.96905179
-5.73586793,2.98253968,0.11393635,0.00000000,0.00406455,2.07590385,1.62208105,0.91356617
-5.72986493,2.83317844,0.11340100,0.00000000,0.00389966,1.96472957,1.52509809,0.86170453
-5.72386193,2.69378691,0.11297509,0.00000000,0.00374899,1.86053930,1.43470956,0.81360074
-5.71785893,2.56471070,0.11262434,0.00000000,0.00361471,1.76357702,1.35134825,0.76929093
-5.71185593,2.44600109,0.11230828,0.00000000,0.00349823,1.67388968,1.27526691,0.72872102
-5.70585293,2.33744115,0.11198171,0.00000000,0.00340019,1.59134707,1.20654778,0.69175698
-5.69984992,2.23858055,0.11159655,0.00000000,0.00332049,1.51566725,1.14511750,0.65819745
-5.69384692,2.14877704,0.11110377,0.00000000,0.00325829,1.44644603,1.09076638,0.62778772
-5.68784392,2.06724234,0.11045540,0.00000000,0.00321214,1.38318874,1.04317065,0.60023476
-5.68184092,1.99308972,0.10960653,0.00000000,0.00318002,1.32534252,1.00191668,0.57522218
-5.67583792,1.92538115,0.10851717,0.00000000,0.00315945,1.27232765,0.96652564,0.55242478
-5.66983492,1.86317159,0.10715385,0.00000000,0.00314763,1.22356623,0.93647759,0.53152177
-5.66383192,1.80554861,0.10549096,0.00000000,0.00314155,1.17850702,0.91123374,0.51220844
-5.65782891,1.75166565,0.10351168,0.00000000,0.00313809,1.13664559,0.89025601,0.49420565
-5.65182591,1.70076807,0.10120859,0.00000000,0.00313419,1.09753900,0.87302326,0.47726694
-5.64582291,1.65221109,0.09858375,0.00000000,0.00312690,1.06081478,0.85904366,0.46118328
-5.63981991,1.60546965,0.09564852,0.00000000,0.00311356,1.02617436,0.84786303,0.44578523
-5.63381691,1.56014053,0.09242290,0.00000000,0.00309182,0.99339129,0.83906917,0.43094292
-5.62781391,1.51593728,0.08893461,0.00000000,0.00305974,0.96230480,0.83229259,0.41656381
-5.62181091,1.47267927,0.08521785,0.00000000,0.00301586,0.93280980,0.82720395,0.40258891
-5.61580790,1.43027597,0.08131193,0.00000000,0.00295918,0.90484417,0.82350899,0.38898755
-5.60980490,1.38870803,0.07725976,0.00000000,0.00288924,0.87837449,0.82094166,0.37575138
-5.60380190,1.34800666,0.07310627,0.00000000,0.00280605,0.85338139,0.81925631,0.36288790
-5.59779890,1.30823287,0.06889696,0.00000000,0.00271013,0.82984547,0.81821977,0.35041403
-5.59179590,1.26945790,0.06467644,0.00000000,0.00260241,0.80773479,0.81760402,0.33835013
-5.58579290,1.23174616,0.06048721,0.00000000,0.00248422,0.78699478,0.81718030,0.32671476
-5.57978989,1.19514147,0.05636860,0.00000000,0.00235723,0.76754095,0.81671516,0.31552042
-5.57378689,1.15965756,0.05235600,0.00000000,0.00222335,0.74925499,0.81596882,0.30477062
-5.56778389,1.12527292,0.04848021,0.00000000,0.00208471,0.73198421,0.81469617,0.29445809
-5.56178089,1.09193037,0.04476722,0.00000000,0.00194356,0.71554432,0.81265026,0.28456449
-5.55577789,1.05954095,0.04123804,0.00000000,0.00180222,0.69972524,0.80958841,0.27506124
-5.54977489,1.02799178,0.03790892,0.00000000,0.00166305,0.68429949,0.80528029,0.26591151
-5.54377189,0.99715707,0.03479161,0.00000000,0.00152835,0.66903247,0.79951774,0.25707311
-5.53776888,0.96691160,0.03189385,0.00000000,0.00140036,0.65369409,0.79212558,0.24850209
-5.53176588,0.93714561,0.02922001,0.00000000,0.00128125,0.63807084,0.78297272,0.24015672
-5.52576288,0.90777997,0.02677165,0.00000000,0.00117307,0.62197769,0.77198300,0.23200157
-5.51975988,0.87878082,0.02454830,0.00000000,0.00107775,0.60526902,0.75914485,0.22401147
-5.51375688,0.85017259,0.02254807,0.00000000,0.00099713,0.58784799,0.74451917,0.21617506
-5.50775388,0.82204851,0.02076834,0.00000000,0.00093294,0.56967387,0.72824496,0.20849774
-5.50175088,0.79457807,0.01920625,0.00000000,0.00088683,0.55076680,0.71054200,0.20100371
-5.49574787,0.76801072,0.01785923,0.00000000,0.00086036,0.53120992,0.69171051,0.19373721
-5.48974487,0.74267557,0.01672527,0.00000000,0.00085505,0.51114863,0.67212741,0.18676260
-5.48374187,0.71897692,0.01580323,0.00000000,0.00087236,0.49078706,0.65223930,0.18016345
-5.47773887,0.69738570,0.01509282,0.00000000,0.00091368,0.47038200,0.63255227,0.17404061
-5.47173587,0.67842713,0.01459463,0.00000000,0.00098035,0.45023440,0.61361881,0.16850929
-5.46573287,0.66266484,0.01430995,0.00000000,0.00107363,0.43067913,0.59602229,0.16369529
-5.45972986,0.65068225,0.01424047,0.00000000,0.00119468,0.41207304,0.58035953,0.15973061
-5.45372686,0.64306177,0.01438791,0.00000000,0.00134447,0.39478231,0.56722210,0.15674844
-5.44772386,0.64036266,0.01475361,0.00000000,0.00152382,0.37916912,0.55717693,0.15487798
-5.44172086,0.64309834,0.01533801,0.00000000,0.00173326,0.36557853,0.55074709,0.15423900
-5.43571786,0.65171420,0.01614014,0.00000000,0.00197299,0.35432590,0.54839334,0.15493670
-5.42971486,0.66656662,0.01715713,0.00000000,0.00224285,0.34568524,0.55049718,0.15705678
-5.42371186,0.68790424,0.01838375,0.00000000,0.00254219,0.33987912,0.55734605,0.16066111
-5.41770885,0.71585217,0.01981199,0.00000000,0.00286986,0.33707019,0.56912121,0.16578415
-5.41170585,0.75039995,0.02143075,0.00000000,0.00322414,0.33735487,0.58588890,0.17243020
-5.40570285,0.79139395,0.02322564,0.00000000,0.00360271,0.34075921,0.60759511,0.18057176
-5.39969985,0.83853448,0.02517893,0.00000000,0.00400262,0.34723712,0.63406420,0.19014895
-5.39369685,0.89137817,0.02726958,0.00000000,0.00442031,0.35667102,0.66500165,0.20107014
-5.38769385,0.94934550,0.02947350,0.00000000,0.00485164,0.36887497,0.70000072,0.21321379
-5.38169085,1.01173361,0.03176392,0.00000000,0.00529190,0.38359999,0.73855315,0.22643138
-5.37568784,1.07773384,0.03411185,0.00000000,0.00573596,0.40054151,0.78006331,0.24055146
-5.36968484,1.14645360,0.03648678,0.00000000,0.00617832,0.41934877,0.82386550,0.25538455
-5.36368184,1.21694169,0.03885736,0.00000000,0.00661325,0.43963566,0.86924377,0.27072883
-5.35767884,1.28821620,0.04119220,0.00000000,0.00703493,0.46099277,0.91545345,0.28637629
-5.35167584,1.35929378,0.04346072,0.00000000,0.00743759,0.48300010,0.96174366,0.30211913
-5.34567284,1.42921910,0.04563398,0.00000000,0.00781567,0.50524010,1.00737977,0.31775613
-5.33966983,1.49709310,0.04768544,0.00000000,0.00816399,0.52731032,1.05166505,0.33309867
-5.33366683,1.56209898,0.04959165,0.00000000,0.00847786,0.54883541,1.09396045,0.34797614
-5.32766383,1.62352445,0.05133287,0.00000000,0.00875324,0.56947787,1.13370175,0.36224051
-5.32166083,1.68077953,0.05289351,0.00000000,0.00898682,0.58894710,1.17041340,0.37576982
-5.31565783,1.73340882,0.05426241,0.00000000,0.00917611,0.60700645,1.20371841,0.38847038
-5.30965483,1.78109799,0.05543292,0.00000000,0.00931945,0.62347801,1.23334397,0.40027773
-5.30365183,1.82367399,0.05640293,0.00000000,0.00941609,0.63824494,1.25912275,0.41115609
-5.29764882,1.86109945,0.05717458,0.00000000,0.00946612,0.65125126,1.28098976,0.42109666
-5.29164582,1.89346136,0.05775396,0.00000000,0.00947043,0.66249932,1.29897535,0.43011455
-5.28564282,1.92095508,0.05815064,0.00000000,0.00943063,0.67204492,1.31319459,0.43824488
-5.27963982,1.94386453,0.05837712,0.00000000,0.00934899,0.67999062,1.32383398,0.44553791
-5.27363682,1.96253973,0.05844828,0.00000000,0.00922827,0.68647744,1.33113612,0.45205388
-5.26763382,1.97737308,0.05838077,0.00000000,0.00907164,0.69167549,1.33538335,0.45785750
-5.26163082,1.98877567,0.05819247,0.00000000,0.00888255,0.69577410,1.33688118,0.46301266
-5.25562781,1.99715480,0.05790199,0.00000000,0.00866461,0.69897175,1.33594245,0.46757749
-5.24962481,2.00289400,0.05752826,0.00000000,0.00842147,0.70146651,1.33287296,0.47160015
-5.24362181,2.00633633,0.05709016,0.00000000,0.00815675,0.70344726,1.32795924,0.47511538
-5.23761881,2.00777169,0.05660634,0.00000000,0.00787398,0.70508620,1.32145891,0.47814225
-5.23161581,2.00742863,0.05609502,0.00000000,0.00757651,0.70653281,1.31359385,0.48068283
-5.22561281,2.00547062,0.05557391,0.00000000,0.00726752,0.70790948,1.30454647,0.48272215
-5.21960980,2.00199677,0.05506022,0.00000000,0.00695000,0.70930896,1.29445875,0.48422922
-5.21360680,1.99704648,0.05457061,0.00000000,0.00662674,0.71079349,1.28343401,0.48515894
-5.20760380,1.99060763,0.05412123,0.00000000,0.00630038,0.71239559,1.27154087,0.48545502
-5.20160080,1.98262729,0.05372762,0.00000000,0.00597344,0.71412028,1.25881911,0.48505344
-5.19559780,1.97302437,0.05340470,0.00000000,0.00564835,0.71594853,1.24528672,0.48388647
-5.18959480,1.96170332,0.05316657,0.00000000,0.00532749,0.71784158,1.23094781,0.48188683
-5.18359180,1.94856796,0.05302632,0.00000000,0.00501322,0.71974586,1.21580065,0.47899200
-5.17758879,1.93353486,0.05299572,0.00000000,0.00470793,0.72159831,1.19984569,0.47514833
-5.17158579,1.91654542,0.05308488,0.00000000,0.00441405,0.72333157,1.18309276,0.47031478
-5.16558279,1.89757644,0.05330183,0.00000000,0.00413402,0.72487906,1.16556754,0.46446624
-5.15957979,1.87664843,0.05365213,0.00000000,0.00387037,0.72617949,1.14731681,0.45759622
-5.15357679,1.85383178,0.05413843,0.00000000,0.00362559,0.72718081,1.12841239,0.44971885
-5.14757379,1.82925031,0.05476012,0.00000000,0.00340221,0.72784330,1.10895380,0.44087010
-5.14157079,1.80308252,0.05551304,0.00000000,0.00320265,0.72814183,1.08906939,0.43110832
-5.13556778,1.77556028,0.05638927,0.00000000,0.00302926,0.72806723,1.06891622,0.42051384
-5.12956478,1.74696547,0.05737710,0.00000000,0.00288420,0.72762673,1.04867859,0.40918801
-5.12356178,1.71762432,0.05846114,0.00000000,0.00276938,0.72684345,1.02856530,0.39725132
-5.11755878,1.68790018,0.05962250,0.00000000,0.00268640,0.72575518,1.00880590,0.38484106
-5.11155578,1.65818460,0.06083929,0.00000000,0.00263650,0.72441232,0.98964591,0.37210825
-5.10555278,1.62888729,0.06208713,0.00000000,0.00262046,0.72287521,0.97134121,0.35921423
-5.09954977,1.60042521,0.06333988,0.00000000,0.00263856,0.72121102,0.95415183,0.34632681
-5.09354677,1.57321116,0.06457044,0.00000000,0.00269050,0.71949016,0.93833529,0.33361626
-5.08754377,1.54764237,0.06575165,0.00000000,0.00277540,0.71778263,0.92413979,0.32125113
-5.08154077,1.52408943,0.06685725,0.00000000,0.00289172,0.71615426,0.91179743,0.30939424
-5.07553777,1.50288604,0.06786280,0.00000000,0.00303730,0.71466313,0.90151780,0.29819877
-5.06953477,1.48432011,0.06874666,0.00000000,0.00320931,0.71335639,0.89348232,0.28780480
-5.06353177,1.46862655,0.06949082,0.00000000,0.00340432,0.71226754,0.88783948,0.27833626
-5.05752876,1.45598219,0.07008174,0.00000000,0.00361830,0.71141452,0.88470135,0.26989860
-5.05152576,1.44650321,0.07051095,0.00000000,0.00384671,0.71079851,0.88414168,0.26257707
-5.04552276,1.44024517,0.07077567,0.00000000,0.00408459,0.71040388,0.88619560,0.25643589
-5.03951976,1.43720590,0.07087910,0.00000000,0.00432662,0.71019906,0.89086116,0.25151821
-5.03351676,1.43733112,0.07083071,0.00000000,0.00456731,0.71013849,0.89810263,0.24784683
-5.02751376,1.44052252,0.07064621,0.00000000,0.00480109,0.71016571,0.90785545,0.24542582
-5.02151076,1.44664804,0.07034746,0.00000000,0.00502245,0.71021717,0.92003256,0.24424268
-5.01550775,1.45555361,0.06996213,0.00000000,0.00522613,0.71022694,0.93453178,0.24427112
-5.00950475,1.46707587,0.06952318,0.00000000,0.00540725,0.71013187,0.95124372,0.24547419
-5.00350175,1.48105481,0.06906819,0.00000000,0.00556146,0.70987683,0.97005965,0.24780755
-4.99749875,1.49734555,0.06863850,0.00000000,0.00568509,0.70941998,0.99087879,0.25122269
-4.99149575,1.51582847,0.06827821,0.00000000,0.00577525,0.70873735,1.01361435,0.25566992
-4.98549275,1.53641657,0.06803299,0.00000000,0.00582996,0.70782663,1.03819774,0.26110079
-4.97948974,1.55905960,0.06794878,0.00000000,0.00584819,0.70670971,1.06458057,0.26746993
-4.97348674,1.58374428,0.06807038,0.00000000,0.00582994,0.70543370,1.09273391,0.27473600
-4.96748374,1.61049027,0.06843997,0.00000000,0.00577619,0.70407023,1.12264483,0.28286176
-4.96148074,1.63934202,0.06909553,0.00000000,0.00568897,0.70271287,1.15431008,0.29181320
-4.95547774,1.67035652,0.07006932,0.00000000,0.00557119,0.70147279,1.18772722,0.30155775
-4.94947474,1.70358775,0.07138637,0.00000000,0.00542668,0.70047261,1.22288363,0.31206166
-4.94347174,1.73906862,0.07306309,0.00000000,0.00525998,0.69983885,1.25974404,0.32328675
-4.93746873,1.77679135,0.07510607,0.00000000,0.00507625,0.69969322,1.29823731,0.33518680
-4.93146573,1.81668783,0.07751107,0.00000000,0.00488111,0.70014331,1.33824351,0.34770367
-4.92546273,1.85861108,0.08026230,0.00000000,0.00468048,0.70127320,1.37958211,0.36076366
-4.91945973,1.90231940,0.08333211,0.00000000,0.00448041,0.70313449,1.42200231,0.37427429
-4.91345673,1.94746430,0.08668104,0.00000000,0.00428691,0.70573850,1.46517641,0.38812184
-4.90745373,1.99358360,0.09025823,0.00000000,0.00410578,0.70905003,1.50869680,0.40216983
-4.90145073,2.04010019,0.09400244,0.00000000,0.00394243,0.71298336,1.55207725,0.41625881
-4.89544772,2.08632732,0.09784333,0.00000000,0.00380181,0.71740065,1.59475870,0.43020739
-4.88944472,2.13148037,0.10170332,0.00000000,0.00368819,0.72211322,1.63611947,0.44381482
-4.88344172,2.17469480,0.10549971,0.00000000,0.00360510,0.72688565,1.67548973,0.45686479
-4.87743872,2.21504981,0.10914716,0.00000000,0.00355525,0.73144264,1.71216963,0.46913063
-4.87143572,2.25159654,0.11256045,0.00000000,0.00354043,0.73547849,1.74545019,0.48038152
-4.86543272,2.28338958,0.11565721,0.00000000,0.00356151,0.73866869,1.77463613,0.49038952
-4.85942971,2.30952025,0.11836085,0.00000000,0.00361837,0.74068310,1.79906944,0.49893706
-4.85342671,2.32915003,0.12060323,0.00000000,0.00370995,0.74120011,1.81815252,0.50582454
-4.84742371,2.34154238,0.12232719,0.00000000,0.00383422,0.73992105,1.83136980,0.51087770
-4.84142071,2.34609156,0.12348870,0.00000000,0.00398830,0.73658410,1.83830670,0.51395427
-4.83541771,2.34234680,0.12405859,0.00000000,0.00416847,0.73097692,1.83866517,0.51494970
-4.82941471,2.33003082,0.12402377,0.00000000,0.00437028,0.72294749,1.83227489,0.51380164
-4.82341171,2.30905184,0.12338782,0.00000000,0.00458869,0.71241234,1.81909993,0.51049284
-4.81740870,2.27950857,0.12217102,0.00000000,0.00481815,0.69936201,1.79924045,0.50505249
-4.81140570,2.24168802,0.12040970,0.00000000,0.00505275,0.68386323,1.77292957,0.49755583
-4.80540270,2.19605646,0.11815504,0.00000000,0.00528641,0.66605782,1.74052576,0.48812205
-4.79939970,2.14324404,0.11547126,0.00000000,0.00551302,0.64615831,1.70250109,0.47691070
-4.79339670,2.08402395,0.11243337,0.00000000,0.00572659,0.62444060,1.65942612,0.46411660
-4.78739370,2.01928711,0.10912447,0.00000000,0.00592143,0.60123388,1.61195217,0.44996372
-4.78139070,1.95001376,0.10563284,0.00000000,0.00609230,0.57690840,1.56079176,0.43469805
-4.77538769,1.87724297,0.10204875,0.00000000,0.00623455,0.55186173,1.50669813,0.41858008
-4.76938469,1.80204172,0.09846135,0.00000000,0.00634426,0.52650401,1.45044468,0.40187685
-4.76338169,1.72547438,0.09495558,0.00000000,0.00641832,0.50124306,1.39280496,0.38485429
-4.75737869,1.64857406,0.09160927,0.00000000,0.00645453,0.47646980,1.33453406,0.36776974
-4.75137569,1.57231663,0.08849056,0.00000000,0.00645159,0.45254486,1.27635182,0.35086527
-4.74537269,1.49759816,0.08565578,0.00000000,0.00640919,0.42978669,1.21892832,0.33436179
-4.73936968,1.42521654,0.08314774,0.00000000,0.00632795,0.40846178,1.16287206,0.31845424
-4.73336668,1.35585759,0.08099457,0.00000000,0.00620936,0.38877730,1.10872085,0.30330792
-4.72736368,1.29008582,0.07920920,0.00000000,0.00605572,0.37087637,1.05693563,0.28905610
-4.72136068,1.22833995,0.07778934,0.00000000,0.00587003,0.35483608,1.00789718,0.27579885
-4.71535768,1.17093303,0.07671807,0.00000000,0.00565587,0.34066815,0.96190555,0.26360314
-4.70935468,1.11805677,0.07596499,0.00000000,0.00541729,0.32832231,0.91918214,0.25250408
-4.70335168,1.06978973,0.07548782,0.00000000,0.00515861,0.31769182,0.87987402,0.24250716
-4.69734867,1.02610887,0.07523442,0.00000000,0.00488432,0.30862110,0.84406041,0.23359144
-4.69134567,0.98690368,0.07514518,0.00000000,0.00459893,0.30091492,0.81176078,0.22571345
-4.68534267,0.95199238,0.07515553,0.00000000,0.00430686,0.29434871,0.78294423,0.21881157
-4.67933967,0.92113938,0.07519876,0.00000000,0.00401227,0.28867953,0.75753985,0.21281083
-4.67333667,0.89407324,0.07520865,0.00000000,0.00371905,0.28365732,0.73544740,0.20762770
-4.66733367,0.87050452,0.07512218,0.00000000,0.00343067,0.27903572,0.71654821,0.20317498
-4.66133067,0.85014270,0.07488198,0.00000000,0.00315018,0.27458236,0.70071548,0.19936630
-4.65532766,0.83271173,0.07443848,0.00000000,0.00288016,0.27008802,0.68782392,0.19612024
-4.64932466,0.81796352,0.07375185,0.00000000,0.00262272,0.26537443,0.67775826,0.19336399
-4.64332166,0.80568911,0.07279335,0.00000000,0.00237953,0.26030051,0.67042028,0.19103617
-4.63731866,0.79572709,0.07154640,0.00000000,0.00215181,0.25476687,0.66573429,0.18908917
-4.63131566,0.78796933,0.07000713,0.00000000,0.00194042,0.24871855,0.66365085,0.18749049
-4.62531266,0.78236375,0.06818447,0.00000000,0.00174589,0.24214597,0.66414872,0.18622357
-4.61930965,0.77891450,0.06609982,0.00000000,0.00156848,0.23508423,0.66723511,0.18528771
-4.61330665,0.77767963,0.06378639,0.00000000,0.00140823,0.22761090,0.67294440,0.18469749
-4.60730365,0.77876668,0.06128806,0.00000000,0.00126505,0.21984247,0.68133550,0.18448160
-4.60130065,0.78232648,0.05865812,0.00000000,0.00113875,0.21192981,0.69248813,0.18468122
-4.59529765,0.78854579,0.05595768,0.00000000,0.00102913,0.20405273,0.70649831,0.18534807
-4.58929465,0.79763896,0.05325400,0.00000000,0.00093597,0.19641404,0.72347341,0.18654227
-4.58329165,0.80983920,0.05061872,0.00000000,0.00085910,0.18923326,0.74352689,0.18833007
-4.57728864,0.82538972,0.04812601,0.00000000,0.00079843,0.18274024,0.76677304,0.19078153
-4.57128564,0.84453492,0.04585083,0.00000000,0.00075396,0.17716881,0.79332185,0.19396825
-4.56528264,0.86751192,0.04386715,0.00000000,0.00072576,0.17275069,0.82327406,0.19796112
-4.55927964,0.89454224,0.04224632,0.00000000,0.00071400,0.16970956,0.85671629,0.20282816
-4.55327664,0.92582373,0.04105548,0.00000000,0.00071893,0.16825557,0.89371633,0.20863239
-4.54727364,0.96152257,0.04035606,0.00000000,0.00074082,0.16858009,0.93431817,0.21542972
-4.54127064,1.00176510,0.04020239,0.00000000,0.00077999,0.17085080,0.97853683,0.22326680
-4.53526763,1.04662931,0.04064040,0.00000000,0.00083671,0.17520709,1.02635266,0.23217879
-4.52926463,1.09613588,0.04170635,0.00000000,0.00091118,0.18175570,1.07770486,0.24218702
-4.52326163,1.15023865,0.04342571,0.00000000,0.00100350,0.19056660,1.13248439,0.25329658
-4.51725863,1.20881463,0.04581209,0.00000000,0.00111359,0.20166924,1.19052608,0.26549373
-4.51125563,1.27165368,0.04886626,0.00000000,0.00124114,0.21504910,1.25160018,0.27874336
-4.50525263,1.33844834,0.05257535,0.00000000,0.00138559,0.23064470,1.31540365,0.29298640
-4.49924962,1.40878427,0.05691226,0.00000000,0.00154607,0.24834522,1.38155177,0.30813752
-4.49324662,1.48213211,0.06183519,0.00000000,0.00172133,0.26798896,1.44957053,0.32408313
-4.48724362,1.55784150,0.06728758,0.00000000,0.00190979,0.28936273,1.51889070,0.34067993
-4.48124062,1.63513813,0.07319832,0.00000000,0.00210944,0.31220250,1.58884425,0.35775425
-4.47523762,1.71312479,0.07948237,0.00000000,0.00231792,0.33619545,1.65866406,0.37510235
-4.46923462,1.79078717,0.08604185,0.00000000,0.00253247,0.36098357,1.72748759,0.39249180
-4.46323162,1.86700497,0.09276756,0.00000000,0.00275001,0.38616901,1.79436515,0.40966424
-4.45722861,1.94056879,0.09954097,0.00000000,0.00296718,0.41132116,1.85827318,0.42633940
-4.45122561,2.01020288,0.10623668,0.00000000,0.00318039,0.43598535,1.91813266,0.44222054
-4.44522261,2.07459333,0.11272533,0.00000000,0.00338592,0.45969316,1.97283259,0.45700120
-4.43921961,2.13242131,0.11887676,0.00000000,0.00358001,0.48197401,2.02125779,0.47037298
-4.43321661,2.18239998,0.12456346,0.00000000,0.00375896,0.50236764,2.06232044,0.48203433
-4.42721361,2.22331406,0.12966418,0.00000000,0.00391925,0.52043709,2.09499405,0.49169980
-4.42121061,2.25406014,0.13406745,0.00000000,0.00405763,0.53578173,2.11834837,0.49910947
-4.41520760,2.27368603,0.13767495,0.00000000,0.00417123,0.54804970,2.13158387,0.50403821
-4.40920460,2.28142733,0.14040464,0.00000000,0.00425769,0.55694922,2.13406383,0.50630411
-4.40320160,2.27673916,0.14219336,0.00000000,0.00431520,0.56225834,2.12534252,0.50577593
-4.39719860,2.25932150,0.14299888,0.00000000,0.00434258,0.56383256,2.10518802,0.50237897
-4.39119560,2.22913682,0.14280134,0.00000000,0.00433934,0.56161000,2.07359807,0.49609913
-4.38519260,2.18641867,0.14160386,0.00000000,0.00430568,0.55561388,2.03080838,0.48698498
-4.37918959,2.13167105,0.13943244,0.00000000,0.00424253,0.54595206,1.97729246,0.47514760
-4.37318659,2.06565811,0.13633514,0.00000000,0.00415147,0.53281381,1.91375314,0.46075824
-4.36718359,1.98938489,0.13238041,0.00000000,0.00403477,0.51646389,1.84110587,0.44404397
-4.36118059,1.90406978,0.12765498,0.00000000,0.00389523,0.49723423,1.76045463,0.42528142
-4.35517759,1.81111008,0.12226099,0.00000000,0.00373618,0.47551352,1.67306172,0.40478892
-4.34917459,1.71204239,0.11631296,0.00000000,0.00356135,0.45173547,1.58031250,0.38291753
-4.34317159,1.60849947,0.10993428,0.00000000,0.00337478,0.42636589,1.48367718,0.36004124
-4.33716858,1.50216563,0.10325377,0.00000000,0.00318072,0.39988954,1.38467093,0.33654682
-4.33116558,1.39473258,0.09640219,0.00000000,0.00298353,0.37279695,1.28481442,0.31282385
-4.32516258,1.28785743,0.08950890,0.00000000,0.00278756,0.34557203,1.18559613,0.28925516
-4.31915958,1.18312437,0.08269890,0.00000000,0.00259708,0.31868067,1.08843789,0.26620813
-4.31315658,1.08201132,0.07609011,0.00000000,0.00241621,0.29256080,0.99466488,0.24402705
-4.30715358,0.98586228,0.06979119,0.00000000,0.00224881,0.26761404,0.90548068,0.22302682
