energy_ev,total_up,Rh_p_up,Rh_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.60380190,3.31320498,1.50537015,2.56695726,0.70914018,0.02400258,0.00639281,0.21866691
-5.59779890,3.25846715,1.48123104,2.53118682,0.68618037,0.02385266,0.00642915,0.21174116
-5.59179590,3.19402103,1.45518724,2.48680145,0.66208109,0.02363211,0.00643354,0.20428525
-5.58579290,3.12100948,1.42770168,2.43467224,0.63711371,0.02334404,0.00640734,0.19644173
-5.57978989,3.04084644,1.39937281,2.37588403,0.61159546,0.02299374,0.00635277,0.18836677
-5.57378689,2.95518085,1.37092625,2.31170567,0.58588347,0.02258841,0.00627279,0.18022712
-5.56778389,2.86585518,1.34320263,2.24355631,0.56036801,0.02213691,0.00617109,0.17219670
-5.56178089,2.77486021,1.31714176,2.17296880,0.53546504,0.02164941,0.00605194,0.16445310
-5.55577789,2.68428723,1.29376339,2.10155151,0.51160839,0.02113714,0.00592011,0.15717397
-5.54977489,2.59627918,1.27414487,2.03094967,0.48924149,0.02061200,0.00578075,0.15053343
-5.54377189,2.51298176,1.25939611,1.96280721,0.46880895,0.02008631,0.00563921,0.14469859
-5.53776888,2.43649565,1.25063225,1.89873002,0.45074802,0.01957245,0.00550095,0.13982612
-5.53176588,2.36883069,1.24894446,1.84025124,0.43548008,0.01908268,0.00537135,0.13605914
-5.52576288,2.31186262,1.25536959,1.78879933,0.42340211,0.01862878,0.00525560,0.13352424
-5.51975988,2.26729309,1.27085908,1.74566901,0.41487851,0.01822193,0.00515856,0.13232878
-5.51375688,2.23661323,1.29624790,1.71199561,0.41023299,0.01787245,0.00508460,0.13255842
-5.50775388,2.22107112,1.33222427,1.68873284,0.40974103,0.01758968,0.00503752,0.13427496
-5.50175088,2.22164358,1.37930081,1.67663413,0.41362268,0.01738181,0.00502043,0.13751450
-5.49574787,2.23901244,1.43778827,1.67623758,0.42203607,0.01725580,0.00503569,0.14228587
-5.48974487,2.27354563,1.50777236,1.68785464,0.43507177,0.01721727,0.00508481,0.14856948
-5.48374187,2.32528350,1.58909497,1.71156251,0.45274801,0.01727043,0.00516842,0.15631653
-5.47773887,2.39393067,1.68134050,1.74720046,0.47500720,0.01741802,0.00528625,0.16544878
-5.47173587,2.47885390,1.78382819,1.79437018,0.50171375,0.01766131,0.00543712,0.17585874
-5.46573287,2.57908634,1.89561133,1.85244024,0.53265344,0.01800000,0.00561898,0.18741057
-5.45972986,2.69333868,2.01548386,1.92055502,0.56753457,0.01843231,0.00582893,0.19994157
-5.45372686,2.82001729,2.14199493,1.99764801,0.60599085,0.01895489,0.00606328,0.21326441
-5.44772386,2.95724977,2.27347145,2.08245979,0.64758630,0.01956291,0.00631767,0.22717011
-5.44172086,3.10291768,2.40804860,2.17356047,0.69182202,0.02025007,0.00658716,0.24143173
-5.43571786,3.25469638,2.54370790,2.26937667,0.73814478,0.02100869,0.00686636,0.25580881
-5.42971486,3.41010132,2.67832187,2.36822255,0.78595738,0.02182975,0.00714954,0.27005242
-5.42371186,3.56654004,2.80970435,2.46833455,0.83463042,0.02270306,0.00743086,0.28391078
-5.41770885,3.72136882,2.93566494,2.56790924,0.88351536,0.02361731,0.00770447,0.29713529
-5.41170585,3.87195256,3.05406587,2.66514336,0.93195837,0.02456033,0.00796472,0.30948668
-5.40570285,4.01572632,3.16287934,2.75827512,0.97931462,0.02551918,0.00820630,0.32074137
-5.39969985,4.15025690,3.26024358,2.84562579,1.02496268,0.02648045,0.00842447,0.33069744
-5.39369685,4.27330244,3.34451518,2.92564032,1.06831848,0.02743040,0.00861517,0.33918030
-5.38769385,4.38286835,3.41431628,2.99692570,1.10884858,0.02835529,0.00877519,0.34604769
-5.38169085,4.47725783,3.46857440,3.05828622,1.14608220,0.02924164,0.00890233,0.35119383
-5.37568784,4.55511519,3.50655382,3.10875406,1.17962185,0.03007645,0.00899545,0.35455259
-5.36968484,4.61546085,3.52787715,3.14761466,1.20915219,0.03084759,0.00905463,0.35609952
-5.36368184,4.65771674,3.53253643,3.17442578,1.23444701,0.03154398,0.00908116,0.35585265
-5.35767884,4.68172132,3.52089356,3.18902966,1.25537411,0.03215596,0.00907759,0.35387202
-5.35167584,4.68773387,3.49366997,3.19155792,1.27189799,0.03267547,0.00904769,0.35025806
-5.34567284,4.67642785,3.45192613,3.18242895,1.28408034,0.03309635,0.00899644,0.34514864
-5.33966983,4.64887346,3.39703185,3.16233776,1.29207837,0.03341448,0.00892987,0.33871524
-5.33366683,4.60651000,3.33062820,3.13223853,1.29614088,0.03362798,0.00885501,0.33115803
-5.32766383,4.55110862,3.25458279,3.09332030,1.29660218,0.03373724,0.00877964,0.32270030
-5.32166083,4.48472641,3.17093944,3.04697630,1.29387395,0.03374504,0.00871216,0.31358227
-5.31565783,4.40965303,3.08186422,2.99476769,1.28843497,0.03365645,0.00866134,0.30405458
-5.30965483,4.32835092,2.98958904,2.93838253,1.28081905,0.03347875,0.00863605,0.29437153
-5.30365183,4.24339067,2.89635453,2.87959101,1.27160104,0.03322127,0.00864502,0.28478440
-5.29764882,4.15738287,2.80435348,2.82019793,1.26138129,0.03289514,0.00869656,0.27553493
-5.29164582,4.07290815,2.71567638,2.76199367,1.25076877,0.03251293,0.00879824,0.26684915
-5.28564282,3.99244697,2.63225995,2.70670476,1.24036316,0.03208834,0.00895666,0.25893172
-5.27963982,3.91831103,2.55584018,2.65594557,1.23073629,0.03163574,0.00917716,0.25196092
-5.27363682,3.85257809,2.48791063,2.61117212,1.22241365,0.03116973,0.00946356,0.24608434
-5.26763382,3.79703201,2.42968697,2.57363975,1.21585632,0.03070464,0.00981799,0.24141544
-5.26163082,3.75311015,2.38207884,2.54436558,1.21144415,0.03025407,0.01024070,0.23803103
-5.25562781,3.72185955,2.34566941,2.52409737,1.20946091,0.02983044,0.01072992,0.23596971
-5.24962481,3.70390399,2.32070368,2.51328972,1.21008208,0.02944453,0.01128183,0.23523141
-5.24362181,3.69942311,2.30708571,2.51208871,1.21336593,0.02910516,0.01189054,0.23577792
-5.23761881,3.70814485,2.30438525,2.52032564,1.21924861,0.02881886,0.01254817,0.23753454
-5.23161581,3.72935208,2.31185380,2.53752054,1.22754359,0.02858971,0.01324498,0.24039274
-5.22561281,3.76190344,2.32844992,2.56289545,1.23794580,0.02841915,0.01396955,0.24421386
-5.21960980,3.80426836,2.35287328,2.59539736,1.25004052,0.02830606,0.01470909,0.24883367
-5.21360680,3.85457537,2.38360661,2.63373021,1.26331687,0.02824679,0.01544974,0.25406772
-5.20760380,3.91067210,2.41896441,2.67639513,1.27718543,0.02823536,0.01617691,0.25971729
-5.20160080,3.97019525,2.45714684,2.72173738,1.29099949,0.02826375,0.01687578,0.26557581
-5.19559780,4.03064779,2.49629710,2.76799870,1.30407887,0.02832226,0.01753162,0.27143541
-5.18959480,4.08948081,2.53456020,2.81337287,1.31573554,0.02839987,0.01813035,0.27709348
-5.18359180,4.14417662,2.57014105,2.85606278,1.32529964,0.02848477,0.01865885,0.28235889
-5.17758879,4.19233014,2.60135960,2.89433674,1.33214495,0.02856475,0.01910548,0.28705773
-5.17158579,4.23172528,2.62670097,2.92658191,1.33571252,0.02862775,0.01946037,0.29103819
-5.16558279,4.26040336,2.64485867,2.95135312,1.33553143,0.02866225,0.01971578,0.29417457
-5.15957979,4.27672113,2.65476921,2.96741505,1.33123577,0.02865769,0.01986631,0.29637008
-5.15357679,4.27939615,2.65563689,2.97377656,1.32257704,0.02860487,0.01990910,0.29755850
-5.14757379,4.26753818,2.64694799,2.96971598,1.30943165,0.02849623,0.01984390,0.29770449
-5.14157079,4.24066559,2.62847412,2.95479659,1.29180311,0.02832603,0.01967308,0.29680272
-5.13556778,4.19870686,2.60026488,2.92887209,1.26981917,0.02809053,0.01940153,0.29487583
-5.12956478,4.14198741,2.56263057,2.89208218,1.24372401,0.02778807,0.01903648,0.29197133
-5.12356178,4.07120308,2.51611623,2.84483865,1.21386618,0.02741898,0.01858728,0.28815775
-5.11755878,3.98738176,2.46146837,2.78780300,1.18068294,0.02698557,0.01806510,0.28352016
-5.11155578,3.89183535,2.39959640,2.72185655,1.14468192,0.02649192,0.01748251,0.27815533
-5.10555278,3.78610422,2.33153055,2.64806462,1.10642089,0.02594366,0.01685311,0.27216686
-5.09954977,3.67189693,2.25837843,2.56763615,1.06648684,0.02534775,0.01619110,0.26566044
-5.09354677,3.55102755,2.18128217,2.48188053,1.02547512,0.02471213,0.01551084,0.25873950
-5.08754377,3.42535321,2.10137788,2.39216315,0.98396961,0.02404547,0.01482637,0.25150148
-5.08154077,3.29671419,2.01975900,2.29986155,0.94252458,0.02335676,0.01415108,0.24403477
-5.07553777,3.16687859,1.93744488,2.20632331,0.90164904,0.02265505,0.01349724,0.23641655
-5.06953477,3.03749332,1.85535524,2.11282752,0.86179379,0.02194912,0.01287571,0.22871142
-5.06353177,2.91004285,1.77429128,2.02055061,0.82334168,0.02124721,0.01229568,0.22097087
-5.05752876,2.78581666,1.69492346,1.93053782,0.78660111,0.02055672,0.01176441,0.21323357
-5.05152576,2.66588612,1.61778577,1.84368101,0.75180284,0.01988409,0.01128711,0.20552634
-5.04552276,2.55109090,1.54327610,1.76070314,0.71909981,0.01923456,0.01086685,0.19786561
-5.03951976,2.44203494,1.47166204,1.68215003,0.68857001,0.01861213,0.01050462,0.19025935
-5.03351676,2.33909148,1.40309116,1.60838900,0.66022178,0.01801950,0.01019932,0.18270916
-5.02751376,2.24241645,1.33760490,1.53961446,0.63400132,0.01745809,0.00994796,0.17521253
-5.02151076,2.15196930,1.27515511,1.47585982,0.60980194,0.01692808,0.00974584,0.16776499
-5.01550775,2.06753997,1.21562211,1.41701500,0.58747457,0.01642862,0.00958681,0.16036212
-5.00950475,1.98878084,1.15883357,1.36284871,0.56683905,0.01595790,0.00946359,0.15300125
-5.00350175,1.91524211,1.10458311,1.31303442,0.54769581,0.01551347,0.00936805,0.14568294
-4.99749875,1.84640909,1.05264810,1.26717880,0.52983740,0.01509239,0.00929159,0.13841194
-4.99149575,1.78173993,1.00280599,1.22485142,0.51305958,0.01469157,0.00922550,0.13119793
-4.98549275,1.72070216,0.95484863,1.18561444,0.49717140,0.01430798,0.00916128,0.12405584
-4.97948974,1.66280678,0.90859443,1.14905092,0.48200421,0.01393895,0.00909100,0.11700581
-4.97348674,1.60763845,0.86389789,1.11479066,0.46741902,0.01358238,0.00900754,0.11007300
-4.96748374,1.55488065,0.82065663,1.08253251,0.45331221,0.01323698,0.00890492,0.10328705
-4.96148074,1.50433506,0.77881576,1.05206211,0.43961931,0.01290240,0.00877844,0.09668148
-4.95547774,1.45593425,0.73836972,1.02326455,0.42631683,0.01257940,0.00862485,0.09029297
-4.94947474,1.40974748,0.69936183,0.99613137,0.41342206,0.01226982,0.00844247,0.08416056
-4.94347174,1.36597946,0.66188156,0.97076177,0.40099096,0.01197669,0.00823120,0.07832485
-4.93746873,1.32496218,0.62605999,0.94735800,0.38911424,0.01170406,0.00799250,0.07282729
-4.93146573,1.28714048,0.59206366,0.92621541,0.37791184,0.01145695,0.00772930,0.06770937
-4.92546273,1.25305185,0.56008720,0.90770756,0.36752614,0.01124115,0.00744593,0.06301202
-4.91945973,1.22330168,0.53034495,0.89226721,0.35811409,0.01106300,0.00714789,0.05877494
-4.91345673,1.19853492,0.50306211,0.88036419,0.34983883,0.01092912,0.00684169,0.05503600
-4.90745373,1.17940550,0.47846559,0.87248104,0.34286096,0.01084614,0.00653462,0.05183071
-4.90145073,1.16654482,0.45677502,0.86908769,0.33733003,0.01082041,0.00623452,0.04919167
-4.89544772,1.16053064,0.43819410,0.87061619,0.33337657,0.01085770,0.00594951,0.04714799
-4.88944472,1.16185764,0.42290257,0.87743667,0.33110495,0.01096289,0.00568777,0.04572476
-4.88344172,1.17091081,0.41104908,0.88983546,0.33058748,0.01113976,0.00545730,0.04494244
-4.87743872,1.18794269,0.40274499,0.90799628,0.33185994,0.01139070,0.00526565,0.04481623
-4.87143572,1.21305523,0.39805935,0.93198525,0.33491864,0.01171657,0.00511978,0.04535545
-4.86543272,1.24618691,0.39701497,0.96174017,0.33971921,0.01211655,0.00502581,0.04656279
-4.85942971,1.28710547,0.39958565,0.99706455,0.34617705,0.01258805,0.00498887,0.04843374
-4.85342671,1.33540637,0.40569461,1.03762647,0.35416940,0.01312668,0.00501293,0.05095581
-4.84742371,1.39051690,0.41521393,1.08296216,0.36353886,0.01372629,0.00510072,0.05410801
-4.84142071,1.45170574,0.42796503,1.13248430,0.37409814,0.01437902,0.00525358,0.05786024
-4.83541771,1.51809736,0.44372003,1.18549439,0.38563589,0.01507546,0.00547144,0.06217293
-4.82941471,1.58869089,0.46220400,1.24119901,0.39792316,0.01580481,0.00575272,0.06699671
-4.82341171,1.66238251,0.48309799,1.29872898,0.41072027,0.01655512,0.00609434,0.07227245
-4.81740870,1.73799085,0.50604277,1.35716110,0.42378390,0.01731350,0.00649175,0.07793132
-4.81140570,1.81428441,0.53064332,1.41554148,0.43687384,0.01806643,0.00693895,0.08389537
-4.80540270,1.89001017,0.55647403,1.47290974,0.44975946,0.01880004,0.00742859,0.09007816
-4.79939970,1.96392274,0.58308461,1.52832339,0.46222543,0.01950044,0.00795207,0.09638592
-4.79339670,2.03481306,0.61000674,1.58088150,0.47407667,0.02015399,0.00849972,0.10271887
-4.78739370,2.10153595,0.63676143,1.62974709,0.48514237,0.02074763,0.00906098,0.10897297
-4.78139070,2.16303593,0.66286712,1.67416752,0.49527893,0.02126920,0.00962460,0.11504187
-4.77538769,2.21837049,0.68784844,1.71349217,0.50437198,0.02170767,0.01017893,0.12081915
-4.76938469,2.26673037,0.71124544,1.74718724,0.51233731,0.02205340,0.01071217,0.12620077
-4.76338169,2.30745640,0.73262337,1.77484692,0.51912090,0.02229839,0.01121267,0.13108761
-4.75737869,2.34005235,0.75158253,1.79620091,0.52469809,0.02243645,0.01166924,0.13538810
-4.75137569,2.36419363,0.76776813,1.81111796,0.52907194,0.02246331,0.01207143,0.13902076
-4.74537269,2.37973164,0.78087978,1.81960551,0.53227111,0.02237678,0.01240986,0.14191664
-4.73936968,2.38669362,0.79068027,1.82180545,0.53434708,0.02217672,0.01267641,0.14402153
-4.73336668,2.38527812,0.79700327,1.81798618,0.53537112,0.02186511,0.01286454,0.14529785
-4.72736368,2.37584614,0.79975968,1.80853137,0.53543099,0.02144596,0.01296937,0.14572610
-4.72136068,2.35890841,0.79894219,1.79392587,0.53462745,0.02092520,0.01298793,0.14530586
-4.71535768,2.33510904,0.79462778,1.77473909,0.53307082,0.02031057,0.01291912,0.14405630
-4.70935468,2.30520610,0.78697803,1.75160677,0.53087758,0.01961137,0.01276381,0.14201602
-4.70335168,2.27004981,0.77623697,1.72521148,0.52816702,0.01883830,0.01252472,0.13924242
-4.69734867,2.23055898,0.76272648,1.69626271,0.52505825,0.01800312,0.01220637,0.13581042
-4.69134567,2.18769631,0.74683926,1.66547712,0.52166724,0.01711843,0.01181486,0.13181065
-4.68534267,2.14244349,0.72902956,1.63355961,0.51810432,0.01619733,0.01135769,0.12734721
-4.67933967,2.09577666,0.70980182,1.60118569,0.51447189,0.01525311,0.01084350,0.12253493
-4.67333667,2.04864304,0.68969760,1.56898581,0.51086243,0.01429900,0.01028175,0.11749634
-4.66733367,2.00193922,0.66928123,1.53753185,0.50735689,0.01334780,0.00968251,0.11235841
-4.66133067,1.95649186,0.64912452,1.50732616,0.50402334,0.01241167,0.00905605,0.10724916
-4.65532766,1.91304098,0.62979110,1.47879328,0.50091600,0.01150188,0.00841265,0.10229423
-4.64932466,1.87222643,0.61182088,1.45227450,0.49807454,0.01062860,0.00776229,0.09761356
-4.64332166,1.83457766,0.59571512,1.42802512,0.49552374,0.00980072,0.00711440,0.09331830
-4.63731866,1.80050696,0.58192260,1.40621442,0.49327338,0.00902577,0.00647768,0.08950792
-4.63131566,1.77030628,0.57082741,1.38692815,0.49131859,0.00830984,0.00585996,0.08626780
-4.62531266,1.74414753,0.56273861,1.37017341,0.48964043,0.00765754,0.00526806,0.08366719
-4.61930965,1.72208645,0.55788238,1.35588560,0.48820687,0.00707205,0.00470775,0.08175778
-4.61330665,1.70406980,0.55639669,1.34393737,0.48697414,0.00655517,0.00418372,0.08057269
-4.60730365,1.68994576,0.55832891,1.33414921,0.48588847,0.00610745,0.00369964,0.08012615
-4.60130065,1.67947731,0.56363633,1.32630154,0.48488826,0.00572834,0.00325816,0.08041376
-4.59529765,1.67235836,0.57218980,1.32014801,0.48390661,0.00541634,0.00286109,0.08141328
-4.58929465,1.66823215,0.58378024,1.31542976,0.48287432,0.00516921,0.00250946,0.08308605
-4.58329165,1.66671167,0.59812802,1.31189036,0.48172309,0.00498420,0.00220368,0.08537886
-4.57728864,1.66740138,0.61489473,1.30929099,0.48038917,0.00485825,0.00194366,0.08822632
-4.57128564,1.66991971,0.63369719,1.30742555,0.47881697,0.00478822,0.00172900,0.09155362
-4.56528264,1.67392146,0.65412293,1.30613517,0.47696285,0.00477110,0.00155909,0.09527945
-4.55927964,1.67911932,0.67574670,1.30532145,0.47479865,0.00480419,0.00143325,0.09931929
-4.55327664,1.68530351,0.69814722,1.30495804,0.47231485,0.00488532,0.00135085,0.10358851
-4.54727364,1.69235846,0.72092358,1.30509968,0.46952321,0.00501293,0.00131138,0.10800553
-4.54127064,1.70027565,0.74371026,1.30588811,0.46645859,0.00518619,0.00131453,0.11249470
-4.53526763,1.70916148,0.76619029,1.30755435,0.46317970,0.00540508,0.00136019,0.11698883
-4.52926463,1.71923945,0.78810563,1.31041660,0.45976881,0.00567037,0.00144848,0.12143120
-4.52326163,1.73084589,0.80926434,1.31487348,0.45633005,0.00598359,0.00157975,0.12577705
-4.51725863,1.74441893,0.82954398,1.32139244,0.45298639,0.00634690,0.00175444,0.12999436
-4.51125563,1.76048065,0.84889099,1.33049325,0.44987531,0.00676302,0.00197310,0.13406393
-4.50525263,1.77961261,0.86731601,1.34272688,0.44714316,0.00723493,0.00223622,0.13797874
-4.49924962,1.80242558,0.88488533,1.35865041,0.44493852,0.00776574,0.00254412,0.14174260
-4.49324662,1.82952446,0.90170880,1.37879872,0.44340474,0.00835832,0.00289681,0.14536821
-4.48724362,1.86146999,0.91792495,1.40365421,0.44267202,0.00901508,0.00329388,0.14887461
-4.48124062,1.89873884,0.93368406,1.43361573,0.44284949,0.00973762,0.00373431,0.15228439
-4.47523762,1.94168430,0.94913019,1.46896837,0.44401765,0.01052645,0.00421635,0.15562052
-4.46923462,1.99049961,0.96438331,1.50985568,0.44622165,0.01138069,0.00473740,0.15890328
-4.46323162,2.04518608,0.97952262,1.55625592,0.44946586,0.01229784,0.00529392,0.16214731
-4.45722861,2.10552816,0.99457216,1.60796383,0.45371010,0.01327357,0.00588134,0.16535899
-4.45122561,2.17107716,1.00948971,1.66457931,0.45886788,0.01430158,0.00649405,0.16853436
-4.44522261,2.24114504,1.02415982,1.72550407,0.46480678,0.01537353,0.00712540,0.17165775
-4.43921961,2.31480935,1.03839146,1.78994684,0.47135121,0.01647912,0.00776778,0.17470117
-4.43321661,2.39092960,1.05192074,1.85693755,0.47828747,0.01760614,0.00841269,0.17762446
-4.42721361,2.46817491,1.06441858,1.92535025,0.48537087,0.01874068,0.00905093,0.18037640
-4.42121061,2.54506215,1.07550315,1.99393412,0.49233488,0.01986747,0.00967282,0.18289660
-4.41520760,2.62000310,1.08475632,2.06135152,0.49890163,0.02097023,0.01026839,0.18511803
-4.40920460,2.69135882,1.09174340,2.12622161,0.50479354,0.02203207,0.01082771,0.18697021
-4.40320160,2.75749870,1.09603510,2.18716767,0.50974534,0.02303604,0.01134118,0.18838278
-4.39719860,2.81686178,1.09723039,2.24286622,0.51351611,0.02396562,0.01179983,0.18928926
-4.39119560,2.86801729,1.09497912,2.29209562,0.51590049,0.02480524,0.01219567,0.18963080
-4.38519260,2.90972178,1.08900300,2.33378205,0.51673878,0.02554082,0.01252197,0.18935976
-4.37918959,2.94097009,1.07911397,2.36704090,0.51592524,0.02616026,0.01277356,0.18844283
-4.37318659,2.96103789,1.06522869,2.39121153,0.51341427,0.02665381,0.01294705,0.18686359
-4.36718359,2.96951379,1.04737861,2.40588403,0.50922414,0.02701449,0.01304108,0.18462432
-4.36118059,2.96631962,1.02571492,2.41091678,0.50343815,0.02723829,0.01305637,0.18174698
-4.35517759,2.95171817,1.00050819,2.40644415,0.49620306,0.02732434,0.01299590,0.17827342
-4.34917459,2.92630800,0.97214278,2.39287407,0.48772495,0.02727499,0.01286484,0.17426457
-4.34317159,2.89100588,0.94110628,2.37087575,0.47826274,0.02709566,0.01267053,0.16979891
-4.33716858,2.84701771,0.90797461,2.34135817,0.46811951,0.02679476,0.01242232,0.16497016
-4.33116558,2.79579936,0.87339347,2.30544044,0.45763220,0.02638338,0.01213142,0.15988435
-4.32516258,2.73900930,0.83805713,2.26441540,0.44715998,0.02587490,0.01181063,0.15465642
-4.31915958,2.67845499,0.80268555,2.21970796,0.43707186,0.02528466,0.01147403,0.14940650
-4.31315658,2.61603539,0.76800084,2.17282998,0.42773403,0.02462938,0.01113667,0.14425600
-4.30715358,2.55368179,0.73470412,2.12533342,0.41949736,0.02392673,0.01081417,0.13932380
