energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.95297649,5.15915401,-5.38407093,0.34048247,-2.32152886,4.12443638,-1.36087964,0.01823477,-0.01913225,0.11277287,-2.11116027,0.01137759,-0.04546223,0.72201127,-0.65737340
-3.94697349,5.27802631,-5.50494173,0.34363742,-2.39638383,4.23627338,-1.40073542,0.01750124,-0.01942264,0.11094760,-2.18057074,0.01156965,-0.04364158,0.72949094,-0.65012506
-3.94097049,5.39724050,-5.61379499,0.34776596,-2.46724836,4.34737700,-1.43589260,0.01678513,-0.01959533,0.10947356,-2.24205844,0.01175935,-0.04176999,0.73755794,-0.64564207
-3.93496748,5.51505885,-5.70879732,0.35271416,-2.53306878,4.45633294,-1.46580484,0.01609402,-0.01964649,0.10831182,-2.29464772,0.01194785,-0.03985634,0.74598563,-0.64395436
-3.92896448,5.62975293,-5.78825110,0.35831832,-2.59280961,4.56174909,-1.49000031,0.01543449,-0.01957476,0.10742205,-2.33749023,0.01213560,-0.03791040,0.75453944,-0.64501057
-3.92296148,5.73963643,-5.85064090,0.36440767,-2.64548196,4.66228281,-1.50809417,0.01481205,-0.01938137,0.10676312,-2.36988845,0.01232220,-0.03594265,0.76298101,-0.64867871
-3.91695848,5.84309939,-5.89467398,0.37080715,-2.69017049,4.75666908,-1.51979830,0.01423103,-0.01906998,0.10629363,-2.39131467,0.01250638,-0.03396415,0.77107285,-0.65474901
-3.91095548,5.93864278,-5.91931314,0.37734034,-2.72605789,4.84374841,-1.52492797,0.01369455,-0.01864660,0.10597261,-2.40142459,0.01268591,-0.03198628,0.77858303,-0.66293875
-3.90495248,6.02491183,-5.92380075,0.38383242,-2.75244588,4.92249362,-1.52340504,0.01320451,-0.01811935,0.10576002,-2.40006513,0.01285765,-0.03002053,0.78529011,-0.67289915
-3.89894947,6.10072704,-5.90767336,0.39011308,-2.76877215,4.99203418,-1.51525787,0.01276166,-0.01749820,0.10561742,-2.38727606,0.01301762,-0.02807828,0.79098772,-0.68422397
-3.89294647,6.16511133,-5.87076685,0.39601929,-2.77462270,5.05167722,-1.50061788,0.01236560,-0.01679462,0.10550839,-2.36328565,0.01316111,-0.02617051,0.79548894,-0.69645974
-3.88694347,6.21731229,-5.81321257,0.40139795,-2.76973942,5.10092424,-1.47971330,0.01201495,-0.01602120,0.10539906,-2.32850071,0.01328287,-0.02430766,0.79863002,-0.70911737
-3.88094047,6.25681861,-5.73542537,0.40610813,-2.75402307,5.13948281,-1.45286023,0.01170739,-0.01519132,0.10525840,-2.28349157,0.01337730,-0.02249936,0.80027344,-0.72168488
-3.87493747,6.28336999,-5.63808496,0.41002317,-2.72753185,5.16727269,-1.42045193,0.01143979,-0.01431868,0.10505856,-2.22897308,0.01343868,-0.02075426,0.80031027,-0.73364086
-3.86893447,6.29696015,-5.52211202,0.41303233,-2.69047621,5.18442633,-1.38294664,0.01120838,-0.01341697,0.10477502,-2.16578234,0.01346145,-0.01907991,0.79866149,-0.74446845
-3.86293147,6.29783312,-5.38864088,0.41504213,-2.64321038,5.19128355,-1.34085474,0.01100885,-0.01249947,0.10438671,-2.09485466,0.01344044,-0.01748261,0.79527864,-0.75366932
-3.85692846,6.28647294,-5.23899033,0.41597734,-2.58622144,5.18838095,-1.29472581,0.01083652,-0.01157876,0.10387606,-2.01719853,0.01337111,-0.01596739,0.79014347,-0.76077735
-3.85092546,6.26358763,-5.07463413,0.41578162,-2.52011654,5.17643647,-1.24513616,0.01068643,-0.01066643,0.10322897,-1.93387087,0.01324982,-0.01453792,0.78326691,-0.76537156
-3.84492246,6.23008813,-4.89717259,0.41441788,-2.44560897,5.15632999,-1.19267731,0.01055353,-0.00977288,0.10243478,-1.84595358,0.01307398,-0.01319655,0.77468740,-0.76708793
-3.83891946,6.18706345,-4.70830602,0.41186829,-2.36350371,5.12908081,-1.13794577,0.01043274,-0.00890713,0.10148613,-1.75453198,0.01284223,-0.01194439,0.76446865,-0.76562962
-3.83291646,6.13575326,-4.50981095,0.40813418,-2.27468288,5.09582317,-1.08153440,0.01031913,-0.00807676,0.10037890,-1.66067600,0.01255454,-0.01078133,0.75269705,-0.76077540
-3.82691346,6.07751895,-4.30351925,0.40323556,-2.18009141,5.05778078,-1.02402541,0.01020799,-0.00728783,0.09911209,-1.56542434,0.01221226,-0.00970618,0.73947885,-0.75238582
-3.82091046,6.01381460,-4.09130018,0.39721057,-2.08072333,5.01624140,-0.96598504,0.01009491,-0.00654493,0.09768771,-1.46977190,0.01181810,-0.00871683,0.72493725,-0.74040712
-3.81490745,5.94615873,-3.87504514,0.39011473,-1.97760855,4.97253246,-0.90795989,0.00997591,-0.00585123,0.09611068,-1.37466048,0.01137611,-0.00781036,0.70920952,-0.72487249
-3.80890445,5.87610778,-3.65665464,0.38202000,-1.87180039,4.92799830,-0.85047452,0.00984747,-0.00520857,0.09438868,-1.28097241,0.01089152,-0.00698319,0.69244422,-0.70590094
-3.80290145,5.80523176,-3.43802690,0.37301369,-1.76436371,4.88397962,-0.79403033,0.00970662,-0.00461760,0.09253209,-1.18952707,0.01037062,-0.00623129,0.67479867,-0.68369360
-3.79689845,5.73509261,-3.22104746,0.36319720,-1.65636359,4.84179546,-0.73910528,0.00955097,-0.00407795,0.09055379,-1.10107957,0.00982059,-0.00555028,0.65643657,-0.65852785
-3.79089545,5.66722501,-3.00757931,0.35268454,-1.54885452,4.80272752,-0.68615421,0.00937874,-0.00358836,0.08846901,-1.01632139,0.00924920,-0.00493561,0.63752589,-0.63074935
-3.78489245,5.60311958,-2.79945299,0.34160070,-1.44287004,4.76800678,-0.63560954,0.00918877,-0.00314689,0.08629510,-0.93588226,0.00866468,-0.00438270,0.61823702,-0.60076256
-3.77888944,5.54420789,-2.59845638,0.33007972,-1.33941278,4.73880172,-0.58788204,0.00898056,-0.00275105,0.08405128,-0.86033293,0.00807543,-0.00388703,0.59874099,-0.56902003
-3.77288644,5.49184848,-2.40632399,0.31826264,-1.23944499,4.71620770,-0.54336153,0.00875420,-0.00239798,0.08175829,-0.79018826,0.00748976,-0.00344426,0.57920790,-0.53601095
-3.76688344,5.44731336,-2.22472577,0.30629510,-1.14387952,4.70123653,-0.50241731,0.00851037,-0.00208459,0.07943803,-0.72591039,0.00691574,-0.00305031,0.55980534,-0.50224956
-3.76088044,5.41177388,-2.05525548,0.29432485,-1.05357146,4.69480570,-0.46539825,0.00825028,-0.00180766,0.07711311,-0.66791145,0.00636095,-0.00270143,0.54069691,-0.46826384
-3.75487744,5.38628556,-1.89941896,0.28249900,-0.96931049,4.69772634,-0.43263241,0.00797564,-0.00156399,0.07480636,-0.61655578,0.00583233,-0.00239426,0.52204054,-0.43458488
-3.74887444,5.37177103,-1.75862255,0.27096121,-0.89181404,4.71068959,-0.40442627,0.00768855,-0.00135044,0.07254032,-0.57216137,0.00533601,-0.00212584,0.50398687,-0.40173744
-3.74287144,5.36900116,-1.63416191,0.25984877,-0.82172150,4.73425088,-0.38106348,0.00739143,-0.00116403,0.07033671,-0.53500043,0.00487727,-0.00189368,0.48667744,-0.37023191
-3.73686843,5.37857407,-1.52721173,0.24928972,-0.75958940,4.76881232,-0.36280321,0.00708694,-0.00100198,0.06821589,-0.50529916,0.00446039,-0.00169573,0.47024280,-0.34055789
-3.73086543,5.40089274,-1.43881645,0.23940007,-0.70588782,4.81460334,-0.34987819,0.00677787,-0.00086172,0.06619637,-0.48323667,0.00408866,-0.00153045,0.45480057,-0.31317954
-3.72486243,5.43614185,-1.36988228,0.23028124,-0.66099790,4.87166046,-0.34249249,0.00646704,-0.00074096,0.06429436,-0.46894329,0.00376437,-0.00139681,0.44045350,-0.28853260
-3.71885943,5.48426513,-1.32117074,0.22201781,-0.62521047,4.93980718,-0.34081906,0.00615725,-0.00063764,0.06252336,-0.46249830,0.00348881,-0.00129428,0.42728754,-0.26702301
-3.71285643,5.54494458,-1.29329362,0.21467564,-0.59872589,5.01863533,-0.34499738,0.00585114,-0.00054999,0.06089390,-0.46392738,0.00326233,-0.00122289,0.41537014,-0.24902688
-3.70685343,5.61758343,-1.28670962,0.20830052,-0.58165479,5.10748952,-0.35513102,0.00555113,-0.00047647,0.05941333,-0.47320010,0.00308442,-0.00118324,0.40474878,-0.23489150
-3.70085043,5.70129446,-1.30172243,0.20291737,-0.57401983,5.20545627,-0.37128543,0.00525936,-0.00041580,0.05808579,-0.49022747,0.00295375,-0.00117652,0.39544984,-0.22493703
-3.69484742,5.79489571,-1.33848035,0.19853008,-0.57575825,5.31135975,-0.39348614,0.00497766,-0.00036695,0.05691218,-0.51486020,0.00286832,-0.00120458,0.38747797,-0.21945847
-3.68884442,5.89691499,-1.39697728,0.19512200,-0.58672511,5.42376544,-0.42171725,0.00470747,-0.00032910,0.05589042,-0.54688768,0.00282553,-0.00126995,0.38081602,-0.21872747
-3.68284142,6.00560468,-1.47705506,0.19265705,-0.60669716,5.54099318,-0.45592064,0.00444984,-0.00030166,0.05501567,-0.58603805,0.00282231,-0.00137589,0.37542552,-0.22299362
-3.67683842,6.11896760,-1.57840699,0.19108153,-0.63537731,5.66114039,-0.49599574,0.00420546,-0.00028422,0.05428072,-0.63197968,0.00285524,-0.00152642,0.37124790,-0.23248485
-3.67083542,6.23479427,-1.70058263,0.19032646,-0.67239941,5.78211585,-0.54180015,0.00397461,-0.00027658,0.05367650,-0.68432410,0.00292066,-0.00172636,0.36820631,-0.24740663
-3.66483242,6.35071131,-1.84299348,0.19031047,-0.71733354,5.90168387,-0.59315103,0.00375725,-0.00027874,0.05319255,-0.74263064,0.00301480,-0.00198136,0.36620807,-0.26793988
-3.65882941,6.46423984,-2.00491977,0.19094298,-0.76969155,6.01751777,-0.64982729,0.00355302,-0.00029085,0.05281764,-0.80641269,0.00313390,-0.00229788,0.36514772,-0.29423727
-3.65282641,6.57286229,-2.18551793,0.19212775,-0.82893289,6.12726142,-0.71157263,0.00336131,-0.00031321,0.05254034,-0.87514559,0.00327431,-0.00268319,0.36491047,-0.32641822
-3.64682341,6.67409517,-2.38382871,0.19376647,-0.89447063,6.22859652,-0.77809917,0.00318130,-0.00034630,0.05234960,-0.94827584,0.00343262,-0.00314530,0.36537601,-0.36456241
-3.64082041,6.76556510,-2.59878566,0.19576229,-0.96567759,6.31931298,-0.84909176,0.00301205,-0.00039069,0.05223524,-1.02523155,0.00360575,-0.00369287,0.36642246,-0.40870223
-3.63481741,6.84508472,-2.82922362,0.19802320,-1.04189252,6.39737960,-0.92421244,0.00285251,-0.00044709,0.05218849,-1.10543340,0.00379104,-0.00433505,0.36793035,-0.45881448
-3.62881441,6.91072505,-3.07388701,0.20046501,-1.12242612,6.46101166,-1.00310514,0.00270164,-0.00051628,0.05220231,-1.18830588,0.00398633,-0.00508134,0.36978629,-0.51481152
-3.62281141,6.96088102,-3.33143739,0.20301381,-1.20656699,6.50873219,-1.08540012,0.00255841,-0.00059909,0.05227168,-1.27328818,0.00419002,-0.00594129,0.37188646,-0.57653266
-3.61680840,6.99432663,-3.60046003,0.20560787,-1.29358706,6.53942407,-1.17071791,0.00242190,-0.00069637,0.05239379,-1.35984402,0.00440111,-0.00692422,0.37413935,-0.64373595
-3.61080540,7.01025724,-3.87946916,0.20819883,-1.38274681,6.55237005,-1.25867249,0.00229130,-0.00080895,0.05256801,-1.44746997,0.00461921,-0.00803889,0.37646798,-0.71609113
-3.60480240,7.00831649,-4.16691150,0.21075211,-1.47329971,6.54727873,-1.34887346,0.00216593,-0.00093759,0.05279581,-1.53570170,0.00484459,-0.00929307,0.37881129,-0.79317415
-3.59879940,6.98860654,-4.46116813,0.21324659,-1.56449628,6.52429494,-1.44092698,0.00204533,-0.00108291,0.05308058,-1.62411762,0.00507809,-0.01069309,0.38112469,-0.87446366
-3.59279640,6.95168095,-4.76055454,0.21567362,-1.65558735,6.48399397,-1.53443529,0.00192919,-0.00124540,0.05342718,-1.71233970,0.00532114,-0.01224343,0.38337979,-0.95933998
-3.58679340,6.89852040,-5.06331899,0.21803523,-1.74582689,6.42735976,-1.62899498,0.00181741,-0.00142528,0.05384163,-1.80003129,0.00557565,-0.01394616,0.38556327,-1.04708680
-3.58079040,6.83049254,-5.36763985,0.22034197,-1.83447416,6.35574806,-1.72419378,0.00171008,-0.00162251,0.05433049,-1.88689192,0.00584398,-0.01580052,0.38767503,-1.13689579
-3.57478739,6.74929782,-5.67162207,0.22261027,-1.92079575,6.27083641,-1.81960636,0.00160742,-0.00183671,0.05490035,-1.97264931,0.00612881,-0.01780244,0.38972575,-1.22787430
-3.56878439,6.65690414,-5.97329393,0.22485947,-2.00406724,6.17456324,-1.91478925,0.00150986,-0.00206710,0.05555724,-2.05704915,0.00643306,-0.01994418,0.39173397,-1.31905609
-3.56278139,6.55547335,-6.27060477,0.22710897,-2.08357520,6.06905926,-2.00927528,0.00141792,-0.00231252,0.05630609,-2.13984296,0.00675976,-0.02221397,0.39372286,-1.40941490
-3.55677839,6.44728338,-6.56142480,0.22937531,-2.15861939,5.95657418,-2.10256818,0.00133222,-0.00257132,0.05715017,-2.22077516,0.00711198,-0.02459585,0.39571690,-1.49788066
-3.55077539,6.33464954,-6.84354806,0.23166968,-2.22851571,5.83940240,-2.19413761,0.00125349,-0.00284139,0.05809071,-2.29956977,0.00749269,-0.02706955,0.39773873,-1.58335804
-3.54477239,6.21984862,-7.11469954,0.23399574,-2.29260009,5.71981080,-2.28341541,0.00118247,-0.00312019,0.05912649,-2.37591808,0.00790467,-0.02961055,0.39980621,-1.66474668
-3.53876938,6.10504917,-7.37254743,0.23634808,-2.35023337,5.59997195,-2.36979349,0.00111996,-0.00340468,0.06025373,-2.44946783,0.00835044,-0.03219031,0.40192992,-1.74096277
-3.53276638,5.99225059,-7.61472118,0.23871134,-2.40080756,5.48190514,-2.45262377,0.00106671,-0.00369143,0.06146590,-2.51981505,0.00883219,-0.03477666,0.40411130,-1.81096127
-3.52676338,5.88323344,-7.83883581,0.24105992,-2.44375333,5.36742759,-2.53122079,0.00102348,-0.00397666,0.06275386,-2.58649905,0.00935170,-0.03733436,0.40634133,-1.87375820
-3.52076038,5.77952222,-8.04252263,0.24335856,-2.47854869,5.25811702,-2.60486702,0.00099095,-0.00425629,0.06410603,-2.64900132,0.00991032,-0.03982578,0.40860006,-1.92845225
-3.51475738,5.68236151,-8.22346600,0.24556337,-2.50472875,5.15528659,-2.67282119,0.00096976,-0.00452603,0.06550871,-2.70674857,0.01050894,-0.04221181,0.41085670,-1.97424525
-3.50875438,5.59270534,-8.37944556,0.24762364,-2.52189625,5.05997213,-2.73432945,0.00096043,-0.00478150,0.06694650,-2.75912016,0.01114800,-0.04445284,0.41307041,-2.01046064
-3.50275138,5.51121903,-8.50838276,0.24948396,-2.52973244,4.97293107,-2.78863931,0.00096340,-0.00501834,0.06840284,-2.80545966,0.01182740,-0.04650977,0.41519170,-2.03655967
-3.49674837,5.43829231,-8.60839025,0.25108672,-2.52800775,4.89465217,-2.83501584,0.00097898,-0.00523233,0.06986050,-2.84509027,0.01254662,-0.04834521,0.41716427,-2.05215452
-3.49074537,5.37406177,-8.67782248,0.25237482,-2.51659198,4.82537420,-2.87275974,0.00100736,-0.00541950,0.07130221,-2.87733349,0.01330462,-0.04992452,0.41892710,-2.05701824
-3.48474237,5.31844076,-8.71532532,0.25329428,-2.49546311,4.76511205,-2.90122652,0.00104856,-0.00557627,0.07271119,-2.90153020,0.01409989,-0.05121697,0.42041682,-2.05109091
-3.47873937,5.27115431,-8.71988279,0.25379676,-2.46471444,4.71368798,-2.91984607,0.00110249,-0.00569955,0.07407170,-2.91706326,0.01493045,-0.05219665,0.42157011,-2.03448208
-3.47273637,5.23177696,-8.69085867,0.25384182,-2.42455940,4.67076616,-2.92814185,0.00116887,-0.00578685,0.07536945,-2.92338056,0.01579385,-0.05284337,0.42232592,-2.00746913
-3.46673337,5.19977145,-8.62803100,0.25339870,-2.37533372,4.63588860,-2.92574873,0.00124728,-0.00583636,0.07659202,-2.92001744,0.01668713,-0.05314335,0.42262758,-1.97049188
-3.46073037,5.17452637,-8.53161769,0.25244771,-2.31749456,4.60851059,-2.91242888,0.00133711,-0.00584699,0.07772912,-2.90661737,0.01760685,-0.05308967,0.42242456,-1.92414336
-3.45472736,5.15539133,-8.40229176,0.25098101,-2.25161635,4.58803444,-2.88808477,0.00143763,-0.00581846,0.07877283,-2.88295006,0.01854910,-0.05268253,0.42167394,-1.86915707
-3.44872436,5.14170859,-8.24118510,0.24900289,-2.17838358,4.57384024,-2.85276878,0.00154793,-0.00575127,0.07971765,-2.84892594,0.01950946,-0.05192928,0.42034141,-1.80639123
-3.44272136,5.13284038,-8.04988025,0.24652961,-2.09858026,4.56531307,-2.80668888,0.00166697,-0.00564669,0.08056058,-2.80460648,0.02048307,-0.05084415,0.41840204,-1.73681034
-3.43671836,5.12819176,-7.83039000,0.24358865,-2.01307664,4.56186601,-2.75021006,0.00179359,-0.00550672,0.08130112,-2.75020983,0.02146464,-0.04944783,0.41584059,-1.66146457
-3.43071536,5.12722878,-7.58512532,0.24021775,-1.92281344,4.56295914,-2.68385136,0.00192655,-0.00533405,0.08194117,-2.68611152,0.02244852,-0.04776679,0.41265159,-1.58146776
-3.42471236,5.12949246,-7.31685242,0.23646356,-1.82878407,4.56811439,-2.60827858,0.00206457,-0.00513195,0.08248501,-2.61284022,0.02342878,-0.04583240,0.40883921,-1.49797439
-3.41870935,5.13460887,-7.02864032,0.23238018,-1.73201556,4.57692664,-2.52429275,0.00220631,-0.00490416,0.08293922,-2.53106872,0.02439933,-0.04368001,0.40441699,-1.41215640
-3.41270635,5.14229591,-6.72380059,0.22802764,-1.63354861,4.58907152,-2.43281493,0.00235051,-0.00465478,0.08331259,-2.44160052,0.02535405,-0.04134778,0.39940743,-1.32518030
-3.40670335,5.15236728,-6.40582122,0.22347038,-1.53441770,4.60431024,-2.33486767,0.00249596,-0.00438819,0.08361615,-2.34535270,0.02628696,-0.03887561,0.39384157,-1.23818516
-3.40070035,5.16473420,-6.07829665,0.21877582,-1.43563168,4.62249195,-2.23155384,0.00264158,-0.00410884,0.08386310,-2.24333564,0.02719236,-0.03630398,0.38775865,-1.15226210
-3.39469735,5.17940498,-5.74485629,0.21401310,-1.33815547,4.64355379,-2.12403358,0.00278650,-0.00382120,0.08406879,-2.13663039,0.02806509,-0.03367285,0.38120573,-1.06843557
-3.38869435,5.19648297,-5.40909360,0.20925205,-1.24289346,4.66751903,-2.01350000,0.00293003,-0.00352961,0.08425074,-2.02636473,0.02890063,-0.03102065,0.37423731,-0.98764691
-3.38269135,5.21616257,-5.07449774,0.20456222,-1.15067499,4.69449326,-1.90115454,0.00307177,-0.00323818,0.08442856,-1.91368845,0.02969530,-0.02838342,0.36691513,-0.91074035
-3.37668834,5.23872338,-4.74438979,0.20001217,-1.06224217,4.72465853,-1.78818262,0.00321161,-0.00295069,0.08462383,-1.79974907,0.03044640,-0.02579400,0.35930774,-0.83845168
-3.37068534,5.26452216,-4.42186506,0.19566891,-0.97824036,4.75826555,-1.67573044,0.00334976,-0.00267055,0.08485989,-1.68566843,0.03115232,-0.02328149,0.35149022,-0.77139967
-3.36468234,5.29398232,-4.10974290,0.19159732,-0.89921144,4.79562346,-1.56488341,0.00348671,-0.00240072,0.08516157,-1.57252106,0.03181253,-0.02087082,0.34354359,-0.71008035
-3.35867934,5.32758067,-3.81052511,0.18785969,-0.82558972,4.83708737,-1.45664691,0.00362330,-0.00214367,0.08555468,-1.46131488,0.03242764,-0.01858252,0.33555424,-0.65486389
-3.35267634,5.36583127,-3.52636367,0.18451521,-0.75770067,4.88304326,-1.35192980,0.00376060,-0.00190141,0.08606549,-1.35297460,0.03299928,-0.01643263,0.32761301,-0.60599430
-3.34667334,5.40926628,-3.25903834,0.18161936,-0.69576217,4.93389053,-1.25153110,0.00389993,-0.00167543,0.08671997,-1.24832836,0.03352998,-0.01443279,0.31981413,-0.56359154
-3.34067034,5.45841406,-3.00994432,0.17922325,-0.63988826,4.99002230,-1.15612998,0.00404278,-0.00146676,0.08754292,-1.14809763,0.03402295,-0.01259044,0.31225380,-0.52765618
-3.33466733,5.51377500,-2.78008996,0.17737282,-0.59009496,5.05180398,-1.06627940,0.00419073,-0.00127601,0.08855703,-1.05289061,0.03448185,-0.01090916,0.30502865,-0.49807616
-3.32866433,5.57579583,-2.57010425,0.17610788,-0.54630827,5.11955079,-0.98240326,0.00434538,-0.00110340,0.08978185,-0.96319915,0.03491049,-0.00938908,0.29823387,-0.47463582
-3.32266133,5.64484338,-2.38025369,0.17546117,-0.50837379,5.19350513,-0.90479721,0.00450826,-0.00094878,0.09123272,-0.87939897,0.03531250,-0.00802731,0.29196119,-0.45702673
-3.31665833,5.72117922,-2.21046778,0.17545729,-0.47606788,5.27381497,-0.83363279,0.00468074,-0.00081176,0.09291978,-0.80175303,0.03569104,-0.00681850,0.28629675,-0.44486038
-3.31065533,5.80493658,-2.06037246,0.17611166,-0.44911007,5.36051466,-0.76896480,0.00486393,-0.00069171,0.09484705,-0.73041785,0.03604848,-0.00575531,0.28131895,-0.43768239
-3.30465233,5.89610106,-1.92933028,0.17742960,-0.42717649,5.45350931,-0.71074151,0.00505863,-0.00058786,0.09701173,-0.66545230,0.03638614,-0.00482891,0.27709633,-0.43498808
-3.29864932,5.99449686,-1.81648640,0.17940558,-0.40991390,5.55256430,-0.65881740,0.00526524,-0.00049932,0.09940366,-0.60682857,0.03670407,-0.00402951,0.27368558,-0.43623918
-3.29264632,6.09977983,-1.72081883,0.18202263,-0.39695417,5.65730107,-0.61296783,0.00548373,-0.00042519,0.10200514,-0.55444480,0.03700092,-0.00334673,0.27112985,-0.44088132
-3.28664332,6.21143850,-1.64119163,0.18525219,-0.38792882,5.76720021,-0.57290532,0.00571360,-0.00036455,0.10479100,-0.50813888,0.03727392,-0.00277003,0.26945728,-0.44836187
-3.28064032,6.32880395,-1.57640940,0.18905422,-0.38248319,5.88161238,-0.53829670,0.00595384,-0.00031656,0.10772905,-0.46770297,0.03751886,-0.00228903,0.26867999,-0.45814795
-3.27463732,6.45106875,-1.52527129,0.19337776,-0.38028995,5.99977747,-0.50878064,0.00620300,-0.00028045,0.11078095,-0.43289818,0.03773032,-0.00189375,0.26879351,-0.46974377
-3.26863432,6.57731488,-1.48662287,0.19816187,-0.38106145,6.12085160,-0.48398496,0.00645916,-0.00025561,0.11390325,-0.40346884,0.03790180,-0.00157489,0.26977663,-0.48270717
-3.26263132,6.70654958,-1.45940384,0.20333704,-0.38456053,6.24394120,-0.46354307,0.00672000,-0.00024154,0.11704892,-0.37915597,0.03802613,-0.00132390,0.27159178,-0.49666434
-3.25662831,6.83774802,-1.44269010,0.20882691,-0.39060926,6.36814280,-0.44710895,0.00698286,-0.00023792,0.12016900,-0.35970937,0.03809578,-0.00113313,0.27418586,-0.51132259
-3.25062531,6.96990074,-1.43572826,0.21455035,-0.39909537,6.49258689,-0.43437021,0.00724482,-0.00024460,0.12321447,-0.34489796,0.03810335,-0.00099587,0.27749153,-0.52648019
-3.24462231,7.10206352,-1.43796118,0.22042376,-0.40997575,6.61648351,-0.42505868,0.00750277,-0.00026160,0.12613820,-0.33451798,0.03804199,-0.00090635,0.28142888,-0.54203298
-3.23861931,7.23340721,-1.44904340,0.22636349,-0.42327690,6.73916722,-0.41895817,0.00775350,-0.00028909,0.12889689,-0.32839878,0.03790589,-0.00085971,0.28590750,-0.55797725
-3.23261631,7.36326451,-1.46884550,0.23228841,-0.43909206,6.86013884,-0.41590913,0.00799380,-0.00032741,0.13145292,-0.32640603,0.03769068,-0.00085196,0.29082873,-0.57440842
-3.22661331,7.49117120,-1.49744690,0.23812227,-0.45757484,6.97910149,-0.41581007,0.00822052,-0.00037700,0.13377600,-0.32844216,0.03739390,-0.00087986,0.29608821,-0.59151552
-3.22061031,7.61689900,-1.53511728,0.24379601,-0.47892952,7.09598834,-0.41861563,0.00843065,-0.00043840,0.13584453,-0.33444418,0.03701521,-0.00094085,0.30157845,-0.60957124
-3.21460730,7.74047801,-1.58228683,0.24924978,-0.50339808,7.21098030,-0.42433158,0.00862139,-0.00051223,0.13764660,-0.34437895,0.03655677,-0.00103293,0.30719158,-0.62891784
-3.20860430,7.86220690,-1.63950669,0.25443459,-0.53124448,7.32451188,-0.43300687,0.00879024,-0.00059908,0.13918061,-0.35823617,0.03602325,-0.00115452,0.31282193,-0.64994924
-3.20260130,7.98264973,-1.70740093,0.25931352,-0.56273652,7.43726436,-0.44472313,0.00893499,-0.00069957,0.14045540,-0.37601941,0.03542197,-0.00130433,0.31836859,-0.67308991
-3.19659830,8.10261899,-1.78661212,0.26386261,-0.59812614,7.55014578,-0.45958230,0.00905380,-0.00081419,0.14148997,-0.39773579,0.03476276,-0.00148125,0.32373781,-0.69877124
-3.19059530,8.22314501,-1.87774290,0.26807103,-0.63762884,7.66425823,-0.47769281,0.00914522,-0.00094332,0.14231270,-0.42338463,0.03405783,-0.00168423,0.32884512,-0.72740640
-3.18459230,8.34543283,-1.98129631,0.27194099,-0.68140320,7.78085333,-0.49915512,0.00920820,-0.00108717,0.14296018,-0.45294592,0.03332143,-0.00191213,0.33361724,-0.75936479
-3.17858929,8.47080798,-2.09761770,0.27548702,-0.72953142,7.90127756,-0.52404727,0.00924211,-0.00124569,0.14347565,-0.48636893,0.03256951,-0.00216365,0.33799363,-0.79494708
-3.17258629,8.60065353,-2.22684110,0.27873485,-0.78200191,8.02690964,-0.55241128,0.00924677,-0.00141858,0.14390715,-0.52356194,0.03181929,-0.00243722,0.34192767,-0.83436223
-3.16658329,8.73634086,-2.36884290,0.28171990,-0.83869486,8.15909249,-0.58424096,0.00922243,-0.00160520,0.14430548,-0.56438337,0.03108872,-0.00273093,0.34538741,-0.87770742
-3.16058029,8.87915728,-2.52320529,0.28448546,-0.89937158,8.29906273,-0.61947185,0.00916976,-0.00180457,0.14472192,-0.60863493,0.03039594,-0.00304249,0.34835600,-0.92495213
-3.15457729,9.03023359,-2.68919158,0.28708057,-0.96366840,8.44788082,-0.65797373,0.00908991,-0.00201533,0.14520610,-0.65605723,0.02975874,-0.00336918,0.35083151,-0.97592717
-3.14857429,9.19047470,-2.86573488,0.28955775,-1.03109555,8.60636486,-0.69954616,0.00898444,-0.00223575,0.14580372,-0.70632808,0.02919398,-0.00370783,0.35282647,-1.03031925
-3.14257129,9.36049664,-3.05144095,0.29197063,-1.10104138,8.77503116,-0.74391710,0.00885535,-0.00246373,0.14655460,-0.75906362,0.02871708,-0.00405488,0.35436683,-1.08767179
-3.13656828,9.54057249,-3.24460546,0.29437164,-1.17278182,8.95404419,-0.79074483,0.00870506,-0.00269681,0.14749087,-0.81382224,0.02834155,-0.00440636,0.35549060,-1.14739175
-3.13056528,9.73059005,-3.44324500,0.29680965,-1.24549491,9.14317839,-0.83962292,0.00853640,-0.00293222,0.14863547,-0.87011112,0.02807850,-0.00475799,0.35624605,-1.20876253
-3.12456228,9.93002312,-3.64514036,0.29932794,-1.31827987,9.34179366,-0.89008792,0.00835257,-0.00316692,0.15000111,-0.92739506,0.02793636,-0.00510525,0.35668961,-1.27096246
-3.11855928,10.13791795,-3.84789024,0.30196229,-1.39017981,9.54882606,-0.94162940,0.00815710,-0.00339770,0.15158951,-0.98510707,0.02792061,-0.00544345,0.35688356,-1.33308792
-3.11255628,10.35289585,-4.04897275,0.30473943,-1.46020725,9.76279429,-0.99370168,0.00795387,-0.00362118,0.15339117,-1.04266023,0.02803361,-0.00576789,0.35689347,-1.39418024
