energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.72986493,2.74098494,1.14018784,0.51623870,0.00560589,0.06022356,0.03076350,1.54576213,0.83079117,0.38259846
-5.72386193,2.76726600,1.16224921,0.52166387,0.00544241,0.06107174,0.02965437,1.56123688,0.84227383,0.38956935
-5.71785893,2.78432691,1.18017015,0.52538342,0.00526244,0.06167245,0.02846954,1.57153382,0.85077268,0.39531730
-5.71185593,2.79170458,1.19355594,0.52732023,0.00506852,0.06200780,0.02722493,1.57638859,0.85614128,0.39971132
-5.70585293,2.78906163,1.20208507,0.52742206,0.00486310,0.06206600,0.02593619,1.57560494,0.85827782,0.40263243
-5.69984992,2.77620390,1.20551986,0.52566528,0.00464858,0.06184196,0.02461845,1.56906429,0.85712911,0.40397817
-5.69384692,2.75309528,1.20371495,0.52205809,0.00442724,0.06133780,0.02328615,1.55673380,0.85269343,0.40366687
-5.68784392,2.71986902,1.19662346,0.51664303,0.00420122,0.06056309,0.02195292,1.53867257,0.84502203,0.40164159
-5.68184092,2.67683487,1.18430052,0.50949865,0.00397254,0.05953498,0.02063151,1.51503541,0.83421934,0.39787342
-5.67583792,2.62448135,1.16690389,0.50074020,0.00374304,0.05827816,0.01933378,1.48607411,0.82044172,0.39236398
-5.66983492,2.56347279,1.14469170,0.49051924,0.00351444,0.05682456,0.01807066,1.45213563,0.80389477,0.38514692
-5.66383192,2.49464090,1.11801727,0.47902214,0.00328827,0.05521294,0.01685221,1.41365747,0.78482928,0.37628834
-5.65782891,2.41897102,1.08732111,0.46646755,0.00306595,0.05348830,0.01568764,1.37115993,0.76353593,0.36588609
-5.65182591,2.33758320,1.05312039,0.45310273,0.00284871,0.05170112,0.01458532,1.32523574,0.74033883,0.35406786
-5.64582291,2.25170875,1.01599618,0.43919893,0.00263768,0.04990651,0.01355279,1.27653702,0.71558819,0.34098826
-5.63981991,2.16266288,0.97657891,0.42504595,0.00243382,0.04816318,0.01259674,1.22576030,0.68965229,0.32682483
-5.63381691,2.07181431,0.93553245,0.41094592,0.00223794,0.04653242,0.01172301,1.17362984,0.66290895,0.31177330
-5.62781391,1.98055300,0.89353741,0.39720668,0.00205075,0.04507689,0.01093651,1.12087995,0.63573687,0.29604228
-5.62181091,1.89025679,0.85127416,0.38413470,0.00187280,0.04385954,0.01024116,1.06823693,0.60850698,0.27984745
-5.61580790,1.80225839,0.80940611,0.37202802,0.00170450,0.04294233,0.00963981,1.01640110,0.58157416,0.26340579
-5.60980490,1.71781359,0.76856377,0.36116916,0.00154614,0.04238512,0.00913417,0.96602975,0.55526939,0.24692976
-5.60380190,1.63807185,0.72933010,0.35181854,0.00139789,0.04224456,0.00872468,0.91772137,0.52989278,0.23062193
-5.59779890,1.56405015,0.69222749,0.34420831,0.00125979,0.04257301,0.00841046,0.87200175,0.50570745,0.21467008
-5.59179590,1.49661108,0.65770692,0.33853700,0.00113176,0.04341770,0.00818926,0.82931243,0.48293452,0.19924310
-5.58579290,1.43644566,0.62613934,0.33496520,0.00101364,0.04481993,0.00805737,0.79000179,0.46174926,0.18448763
-5.57978989,1.38406167,0.59780974,0.33361229,0.00090516,0.04681454,0.00800966,0.75431895,0.44227854,0.17052568
-5.57378689,1.33977769,0.57291388,0.33455460,0.00080598,0.04942959,0.00803960,0.72241086,0.42459968,0.15745320
-5.56778389,1.30372313,0.55155784,0.33782488,0.00071569,0.05268633,0.00813929,0.69432239,0.40874051,0.14533962
-5.56178089,1.27584433,0.53376036,0.34341342,0.00063386,0.05659948,0.00829963,0.66999954,0.39468090,0.13422825
-5.55577789,1.25591645,0.51945786,0.35127066,0.00055998,0.06117781,0.00851045,0.64929552,0.38235552,0.12413762
-5.54977489,1.24356102,0.50851206,0.36131136,0.00049355,0.06642513,0.00876070,0.63197963,0.37165784,0.11506340
-5.54377189,1.23826838,0.50071985,0.37342033,0.00043408,0.07234158,0.00903869,0.61774850,0.36244523,0.10698110
-5.53776888,1.23942460,0.49582532,0.38745938,0.00038105,0.07892530,0.00933238,0.60623936,0.35454509,0.09984907
-5.53176588,1.24634181,0.49353333,0.40327548,0.00033400,0.08617436,0.00962965,0.59704498,0.34776170,0.09361197
-5.52576288,1.25829107,0.49352444,0.42070976,0.00029247,0.09408897,0.00991864,0.58972962,0.34188375,0.08820434
-5.51975988,1.27453655,0.49547061,0.43960695,0.00025606,0.10267376,0.01018801,0.58384570,0.33669225,0.08355424
-5.51375688,1.29436982,0.49905112,0.45982492,0.00022441,0.11194025,0.01042731,0.57895034,0.33196853,0.07958682
-5.50775388,1.31714284,0.50396825,0.48124391,0.00019723,0.12190905,0.01062720,0.57462151,0.32750218,0.07622769
-5.50175088,1.34229844,0.50996204,0.50377483,0.00017428,0.13261201,0.01077977,0.57047289,0.32309851,0.07340600
-5.49574787,1.36939678,0.51682366,0.52736626,0.00015539,0.14409383,0.01087868,0.56616728,0.31858540,0.07105708
-5.48974487,1.39813674,0.52440671,0.55200970,0.00014048,0.15641327,0.01091938,0.56142770,0.31381919,0.06912475
-5.48374187,1.42837103,0.53263604,0.57774258,0.00012953,0.16964353,0.01089919,0.55604611,0.30868947,0.06756300
-5.47773887,1.46011419,0.54151359,0.60464884,0.00012261,0.18387195,0.01081733,0.54988914,0.30312245,0.06633722
-5.47173587,1.49354287,0.55112093,0.63285671,0.00011989,0.19919867,0.01067489,0.54290082,0.29708291,0.06542484
-5.46573287,1.52898812,0.56161820,0.66253379,0.00012162,0.21573435,0.01047476,0.53510217,0.29057455,0.06481547
-5.45972986,1.56691978,0.57323947,0.69387929,0.00012815,0.23359690,0.01022145,0.52658762,0.28363879,0.06451042
-5.45372686,1.60792328,0.58628438,0.72711384,0.00013993,0.25290719,0.00992091,0.51751852,0.27635202,0.06452184
-5.44772386,1.65266974,0.60110640,0.76246702,0.00015750,0.27378389,0.00958027,0.50811398,0.26882145,0.06487130
-5.44172086,1.70188048,0.61809799,0.80016328,0.00018151,0.29633755,0.00920756,0.49863944,0.26117973,0.06558805
-5.43571786,1.75628732,0.63767316,0.84040673,0.00021269,0.32066414,0.00881137,0.48939356,0.25357863,0.06670692
-5.42971486,1.81659029,0.66024793,0.88336560,0.00025185,0.34683825,0.00840060,0.48069380,0.24618190,0.06826600
-5.42371186,1.88341468,0.68621961,0.92915698,0.00029989,0.37490631,0.00798411,0.47286159,0.23915788,0.07030410
-5.41770885,1.95726910,0.71594547,0.97783272,0.00035774,0.40487997,0.00757043,0.46620741,0.23267192,0.07285823
-5.41170585,2.03850671,0.74972184,1.02936714,0.00042639,0.43673014,0.00716749,0.46101662,0.22687911,0.07596101
-5.40570285,2.12729108,0.78776429,1.08364724,0.00050682,0.47038190,0.00678241,0.45753656,0.22191761,0.07963824
-5.39969985,2.22356852,0.83018989,1.14046598,0.00060000,0.50571055,0.00642130,0.45596534,0.21790274,0.08390662
-5.39369685,2.32704806,0.87700232,1.19951899,0.00070685,0.54253910,0.00608914,0.45644285,0.21492223,0.08877180
-5.38769385,2.43719023,0.92808034,1.26040503,0.00082819,0.58063740,0.00578967,0.45904432,0.21303267,0.09422670
-5.38169085,2.55320517,0.98317051,1.32263035,0.00096472,0.61972307,0.00552536,0.46377654,0.21225745,0.10025035
-5.37568784,2.67406047,1.04188436,1.38561678,0.00111697,0.65946429,0.00529745,0.47057690,0.21258600,0.10680708
-5.36968484,2.79849868,1.10370035,1.44871340,0.00128528,0.69948445,0.00510598,0.47931532,0.21397466,0.11384632
-5.36368184,2.92506387,1.16797087,1.51121145,0.00146972,0.73936870,0.00494990,0.48979876,0.21634872,0.12130286
-5.35767884,3.05213661,1.23393397,1.57236187,0.00167011,0.77867216,0.00482722,0.50177822,0.21960593,0.12909771
-5.35167584,3.17797611,1.30072983,1.63139505,0.00188598,0.81692962,0.00473515,0.51495787,0.22362093,0.13713944
-5.34567284,3.30076814,1.36742133,1.68754195,0.00211654,0.85366648,0.00467026,0.52900593,0.22825064,0.14532611
-5.33966983,3.41867719,1.43301816,1.74005601,0.00236068,0.88841065,0.00462871,0.54356688,0.23334018,0.15354758
-5.33366683,3.52990096,1.49650376,1.78823498,0.00261697,0.92070496,0.00460640,0.55827442,0.23872926,0.16168829
-5.32766383,3.63272540,1.55686419,1.83144211,0.00288368,0.95011968,0.00459919,0.57276486,0.24425850,0.16963033
-5.32166083,3.72557829,1.61311774,1.86912586,0.00315880,0.97626484,0.00460303,0.58669022,0.24977567,0.17725677
-5.31565783,3.80707948,1.66434453,1.90083747,0.00344008,0.99880178,0.00461413,0.59973078,0.25514135,0.18445507
-5.30965483,3.87608603,1.70971468,1.92624587,0.00372506,1.01745356,0.00462913,0.61160638,0.26023401,0.19112050
-5.30365183,3.93173040,1.74851415,1.94514933,0.00401113,1.03201381,0.00464516,0.62208634,0.26495406,0.19715946
-5.29764882,3.97345031,1.78016720,1.95748338,0.00429555,1.04235370,0.00465994,0.63099731,0.26922696,0.20249248
-5.29164582,4.00100899,1.80425440,1.96332472,0.00457557,1.04842661,0.00467184,0.63822912,0.27300506,0.20705690
-5.28564282,4.01450492,1.82052567,1.96289079,0.00484842,1.05027033,0.00467991,0.64373818,0.27626827,0.21080895
-5.27963982,4.01437035,1.82890752,1.95653492,0.00511140,1.04800663,0.00468386,0.64754833,0.27902350,0.21372535
-5.27363682,4.00135858,1.82950430,1.94473711,0.00536192,1.04183810,0.00468406,0.64974930,0.28130291,0.21580407
-5.26763382,3.97652006,1.82259325,1.92809050,0.00559752,1.03204221,0.00468144,0.65049264,0.28316104,0.21706451
-5.26163082,3.94116808,1.80861358,1.90728393,0.00581594,1.01896300,0.00467747,0.64998532,0.28467116,0.21754675
-5.25562781,3.89683508,1.78814987,1.88308103,0.00601510,1.00300027,0.00467406,0.64848135,0.28592074,0.21731019
-5.24962481,3.84522106,1.76191058,1.85629651,0.00619315,0.98459706,0.00467341,0.64627160,0.28700652,0.21643137
-5.24362181,3.78813602,1.73070253,1.82777033,0.00634847,0.96422544,0.00467794,0.64367234,0.28802924,0.21500116
-5.23761881,3.72743851,1.69540227,1.79834079,0.00647967,0.94237154,0.00469018,0.64101277,0.28908846,0.21312150
-5.23161581,3.66497274,1.65692572,1.76881741,0.00658558,0.91952012,0.00471258,0.63862228,0.29027749,0.21090163
-5.22561281,3.60250672,1.61619731,1.73995480,0.00666526,0.89613946,0.00474747,0.63681760,0.29167893,0.20845413
-5.21960980,3.54167397,1.57411981,1.71242843,0.00671799,0.87266713,0.00479689,0.63589077,0.29336077,0.20589091
-5.21360680,3.48392128,1.53154624,1.68681352,0.00674327,0.84949725,0.00486250,0.63609800,0.29537340,0.20331924
-5.20760380,3.43046456,1.48925487,1.66356779,0.00674080,0.82696970,0.00494551,0.63765020,0.29774767,0.20083810
-5.20160080,3.38225478,1.44792843,1.64301908,0.00671053,0.80536186,0.00504657,0.64070541,0.30049388,0.19853495
-5.19559780,3.33995548,1.40813804,1.62535818,0.00665261,0.78488302,0.00516576,0.64536355,0.30360205,0.19648310
-5.18959480,3.30393254,1.37033269,1.61063751,0.00656744,0.76567180,0.00530251,0.65166366,0.30704320,0.19473971
-5.18359180,3.27425682,1.33483422,1.59877548,0.00645566,0.74779651,0.00545562,0.65958389,0.31077168,0.19334472
-5.17758879,3.25071933,1.30183798,1.58956649,0.00631819,0.73125842,0.00562328,0.66904416,0.31472845,0.19232043
-5.17158579,3.23285811,1.27141878,1.58269616,0.00615620,0.71599768,0.00580312,0.67991148,0.31884520,0.19167211
-5.16558279,3.21999547,1.24354165,1.57776080,0.00597116,0.70190144,0.00599224,0.69200781,0.32304891,0.19138928
-5.15957979,3.21128387,1.21807664,1.57429059,0.00576480,0.68881390,0.00618734,0.70512000,0.32726703,0.19144781
-5.15357679,3.20575803,1.19481686,1.57177491,0.00553916,0.67654753,0.00638484,0.71901153,0.33143262,0.19181269
-5.14757379,3.20239099,1.17349865,1.56968902,0.00529649,0.66489501,0.00658095,0.73343556,0.33548949,0.19244124
-5.14157079,3.20015130,1.15382297,1.56752043,0.00503932,0.65364126,0.00677193,0.74814859,0.33939709,0.19328672
-5.13556778,3.19805883,1.13547683,1.56479408,0.00477036,0.64257503,0.00695414,0.76292426,0.34313468,0.19430213
-5.12956478,3.19523644,1.11815391,1.56109482,0.00449246,0.63149943,0.00712427,0.77756650,0.34670491,0.19544393
-5.12356178,3.19095548,1.10157341,1.55608649,0.00420859,0.62024116,0.00727951,0.79192147,0.35013627,0.19667564
-5.11755878,3.18467284,1.08549630,1.54952657,0.00392174,0.60865791,0.00741767,0.80588761,0.35348451,0.19797098
-5.11155578,3.17605810,1.06973850,1.54127593,0.00363490,0.59664384,0.00753736,0.81942320,0.35683282,0.19931655
-5.10555278,3.16500979,1.05418051,1.53130332,0.00335096,0.58413300,0.00763812,0.83255106,0.36029055,0.20071376
-5.09954977,3.15166002,1.03877324,1.51968459,0.00307265,0.57110066,0.00772054,0.84535996,0.36399077,0.20218002
-5.09354677,3.13636765,1.02353988,1.50659680,0.00280251,0.55756265,0.00778629,0.85800259,0.36808635,0.20374902
-5.08754377,3.11970031,1.00857419,1.49230762,0.00254282,0.54357303,0.00783826,0.87068995,0.37274489,0.20547015
-5.08154077,3.10240646,0.99403508,1.47716076,0.00229554,0.52922009,0.00788048,0.88368250,0.37814259,0.20740709
-5.07553777,3.08537879,0.98013823,1.46155814,0.00206232,0.51462124,0.00791817,0.89727816,0.38445717,0.20963546
-5.06953477,3.06961075,0.96714495,1.44593971,0.00184445,0.49991694,0.00795764,0.91179775,0.39186024,0.21223984
-5.06353177,3.05614825,0.95534899,1.43076194,0.00164287,0.48526404,0.00800622,0.92756858,0.40050929,0.21531013
-5.05752876,3.04603877,0.94506187,1.41647594,0.00145816,0.47082890,0.00807210,0.94490673,0.41053972,0.21893753
-5.05152576,3.04027998,0.93659733,1.40350613,0.00129056,0.45678049,0.00816419,0.96409904,0.42205718,0.22321011
-5.04552276,3.03977036,0.93025554,1.39223043,0.00114000,0.44328373,0.00829188,0.98538561,0.43513061,0.22820845
-5.03951976,3.04526359,0.92630767,1.38296275,0.00100612,0.43049341,0.00846486,1.00894365,0.44978626,0.23400132
-5.03351676,3.05732890,0.92498147,1.37593829,0.00088834,0.41854860,0.00869284,1.03487352,0.46600308,0.24064161
-5.02751376,3.07631872,0.92644816,1.37130245,0.00078583,0.40756801,0.00898526,1.06318774,0.48370967,0.24816281
-5.02151076,3.10234504,0.93081138,1.36910344,0.00069765,0.39764602,0.00935103,1.09380342,0.50278295,0.25657603
-5.01550775,3.13526530,0.93809835,1.36928896,0.00062271,0.38884984,0.00979822,1.12653866,0.52304879,0.26586785
-5.00950475,3.17467830,0.94825371,1.37170689,0.00055985,0.38121742,0.01033376,1.16111302,0.54428452,0.27599888
-5.00350175,3.21993019,0.96113613,1.37610992,0.00050788,0.37475647,0.01096315,1.19715226,0.56622343,0.28690329
-4.99749875,3.27013016,0.97651799,1.38216395,0.00046560,0.36944441,0.01169019,1.23419698,0.58856093,0.29848925
-4.99149575,3.32417526,0.99408810,1.38945962,0.00043186,0.36522920,0.01251667,1.27171497,0.61096245,0.31064018
-4.98549275,3.38078319,1.01345742,1.39752680,0.00040552,0.36203112,0.01344223,1.30911665,0.63307256,0.32321699
-4.97948974,3.43853179,1.03416774,1.40585123,0.00038556,0.35974543,0.01446411,1.34577300,0.65452510,0.33606094
-4.97348674,3.49590375,1.05570295,1.41389266,0.00037102,0.35824570,0.01557703,1.38103519,0.67495400,0.34899733
-4.96748374,3.55133473,1.07750275,1.42110394,0.00036105,0.35738795,0.01677317,1.41425511,0.69400428,0.36183962
-4.96148074,3.60326316,1.09897830,1.42695021,0.00035491,0.35701524,0.01804213,1.44480597,0.71134283,0.37439411
-4.95547774,3.65017985,1.11952930,1.43092740,0.00035195,0.35696278,0.01937103,1.47210209,0.72666865,0.38646480
-4.94947474,3.69067561,1.13856197,1.43257958,0.00035163,0.35706328,0.02074470,1.49561727,0.73972207,0.39785842
-4.94347174,3.72348516,1.15550731,1.43151423,0.00035354,0.35715233,0.02214594,1.51490079,0.75029264,0.40838950
-4.93746873,3.74752575,1.16983895,1.42741512,0.00035734,0.35707378,0.02355586,1.52959076,0.75822537,0.41788515
-4.93146573,3.76192906,1.18108991,1.42005206,0.00036278,0.35668477,0.02495432,1.53942413,0.76342506,0.42618955
-4.92546273,3.76606545,1.18886758,1.40928749,0.00036970,0.35586016,0.02632039,1.54424321,0.76585859,0.43316804
-4.91945973,3.75955946,1.19286634,1.39507934,0.00037803,0.35449644,0.02763298,1.54399836,0.76555511,0.43871045
-4.91345673,3.74229631,1.19287719,1.37748036,0.00038773,0.35251460,0.02887136,1.53874701,0.76260394,0.44273385
-4.90745373,3.71441903,1.18879407,1.35663385,0.00039886,0.34986210,0.03001580,1.52864901,0.75715052,0.44518441
-4.90145073,3.67631662,1.18061634,1.33276602,0.00041147,0.34651371,0.03104814,1.51395857,0.74939035,0.44603835
-4.89544772,3.62860372,1.16844759,1.30617547,0.00042570,0.34247121,0.03195238,1.49501326,0.73956125,0.44530209
-4.88944472,3.57209264,1.15249039,1.27722005,0.00044168,0.33776204,0.03271514,1.47222045,0.72793433,0.44301136
-4.88344172,3.50775926,1.13303759,1.24630200,0.00045959,0.33243674,0.03332611,1.44604184,0.71480383,0.43922957
-4.87743872,3.43670405,1.11046030,1.21385179,0.00047959,0.32656569,0.03377835,1.41697681,0.70047647,0.43404526
-4.87143572,3.36011018,1.08519313,1.18031169,0.00050185,0.32023493,0.03406848,1.38554512,0.68526068,0.42756902
-4.86543272,3.27920056,1.05771753,1.14611953,0.00052654,0.31354156,0.03419676,1.35226995,0.66945615,0.41992975
-4.85942971,3.19519577,1.02854382,1.11169373,0.00055381,0.30658884,0.03416706,1.31766175,0.65334420,0.41127074
-4.85342671,3.10927491,0.99819300,1.07742004,0.00058380,0.29948132,0.03398666,1.28220379,0.63717949,0.40174539
-4.84742371,3.02254106,0.96717901,1.04364076,0.00061662,0.29232021,0.03366598,1.24633990,0.62118319,0.39151318
-4.84142071,2.93599299,0.93599253,1.01064682,0.00065234,0.28519928,0.03321822,1.21046498,0.60553831,0.38073572
-4.83541771,2.85050439,0.90508686,0.97867313,0.00069101,0.27820152,0.03265888,1.17491864,0.59038702,0.36957330
-4.82941471,2.76681140,0.87486671,0.94789731,0.00073267,0.27139669,0.03200530,1.13998212,0.57583040,0.35818193
-4.82341171,2.68550882,0.84568030,0.91844181,0.00077730,0.26483993,0.03127611,1.10587865,0.56193035,0.34671103
-4.81740870,2.60705500,0.81781502,0.89037911,0.00082490,0.25857142,0.03049071,1.07277700,0.54871380,0.33530187
-4.81140570,2.53178464,0.79149679,0.86373978,0.00087541,0.25261713,0.02966878,1.04079803,0.53617871,0.32408667
-4.80540270,2.45992856,0.76689294,0.83852272,0.00092879,0.24699063,0.02882981,1.01002359,0.52430184,0.31318839
-4.79939970,2.39163892,0.74411820,0.81470694,0.00098500,0.24169562,0.02799266,0.98050733,0.51304751,0.30272105
-4.79339670,2.32701809,0.72324339,0.79226427,0.00104397,0.23672926,0.02717525,0.95228654,0.50237712,0.29279050
-4.78739370,2.26614914,0.70430589,0.77117192,0.00110570,0.23208580,0.02639426,0.92539440,0.49225879,0.28349549
-4.78139070,2.20912589,0.68732135,0.75142444,0.00117015,0.22776048,0.02566491,0.89987160,0.48267648,0.27492875
-4.77538769,2.15608035,0.67229561,0.73304408,0.00123734,0.22375327,0.02500078,0.87577679,0.47363818,0.26717809
-4.76938469,2.10720582,0.65923596,0.71608897,0.00130729,0.22007218,0.02441376,0.85319498,0.46518255,0.26032709
-4.76338169,2.06277374,0.64816109,0.70065866,0.00138005,0.21673611,0.02391390,0.83224341,0.45738369,0.25445555
-4.75737869,2.02314324,0.63910882,0.68689655,0.00145568,0.21377667,0.02350945,0.81307436,0.45035353,0.24963933
-4.75137569,1.98876256,0.63214118,0.67498901,0.00153424,0.21123921,0.02320683,0.79587478,0.44424184,0.24594965
-4.74537269,1.96016187,0.62734640,0.66516130,0.00161577,0.20918261,0.02301061,0.78086255,0.43923354,0.24345183
-4.73936968,1.93793789,0.62483760,0.65767022,0.00170031,0.20767810,0.02292352,0.76827957,0.43554352,0.24220355
-4.73336668,1.92273082,0.62474824,0.65279409,0.00178783,0.20680684,0.02294653,0.75838207,0.43340899,0.24225259
-4.72736368,1.91519489,0.62722451,0.65082033,0.00187826,0.20665663,0.02307877,0.75142848,0.43307979,0.24363436
-4.72136068,1.91596390,0.63241508,0.65203129,0.00197143,0.20731770,0.02331765,0.74766564,0.43480691,0.24636929
-4.71535768,1.92561368,0.64045881,0.65668915,0.00206710,0.20887790,0.02365887,0.74731403,0.43882986,0.25046022
-4.70935468,1.94462343,0.65147112,0.66502039,0.00216491,0.21141740,0.02409644,0.75055274,0.44536334,0.25589017
-4.70335168,1.97333796,0.66552984,0.67720083,0.00226437,0.21500338,0.02462283,0.75750511,0.45458392,0.26262039
-4.69734867,2.01193297,0.68266132,0.69334179,0.00236490,0.21968477,0.02522905,0.76822573,0.46661723,0.27058914
-4.69134567,2.06038514,0.70282781,0.71347811,0.00246576,0.22548740,0.02590477,0.78268954,0.48152646,0.27971111
-4.68534267,2.11844876,0.72591677,0.73755862,0.00256612,0.23240989,0.02663855,0.80078358,0.49930264,0.28987766
-4.67933967,2.18564020,0.75173281,0.76543948,0.00266504,0.24042039,0.02741801,0.82230200,0.51985717,0.30095792
-4.67333667,2.26123114,0.77999307,0.79688084,0.00276147,0.24945448,0.02823008,0.84694446,0.54301720,0.31280072
-4.66733367,2.34425113,0.81032610,0.83154685,0.00285434,0.25941427,0.02906123,0.87431827,0.56852406,0.32523727
-4.66133067,2.43349955,0.84227489,0.86900921,0.00294248,0.27016887,0.02989778,0.90394413,0.59603495,0.33808452
-4.65532766,2.52756666,0.87530368,0.90875415,0.00302475,0.28155622,0.03072613,0.93526530,0.62512802,0.35114904
-4.64932466,2.62486296,0.90880875,0.95019249,0.00310001,0.29338620,0.03153303,0.96766001,0.65531065,0.36423126
-4.64332166,2.72365575,0.94213258,0.99267254,0.00316716,0.30544502,0.03230579,1.00045643,0.68603084,0.37712989
