energy_ev,total_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-4.81740870,1.69129336,0.85240374,0.82884733,0.03401588,0.45683182,0.50395381,0.00000000
-4.81140570,1.66774611,0.83362864,0.82705326,0.03250062,0.44296738,0.49864228,0.00000000
-4.80540270,1.64236884,0.81287823,0.82418955,0.03097466,0.42917895,0.49185455,0.00000000
-4.79939970,1.61576606,0.79055911,0.82037431,0.02946463,0.41579830,0.48368041,0.00000000
-4.79339670,1.58853439,0.76707979,0.81573517,0.02799565,0.40314043,0.47422046,0.00000000
-4.78739370,1.56125546,0.74284262,0.81041010,0.02659099,0.39149830,0.46358638,0.00000000
-4.78139070,1.53449127,0.71823671,0.80454879,0.02527182,0.38113880,0.45190122,0.00000000
-4.77538769,1.50878142,0.69363199,0.79831430,0.02405707,0.37229991,0.43929983,0.00000000
-4.76938469,1.48464199,0.66937427,0.79188472,0.02296336,0.36518900,0.42592909,0.00000000
-4.76338169,1.46256527,0.64578132,0.78545438,0.02200500,0.35998213,0.41194779,0.00000000
-4.75737869,1.44301988,0.62313993,0.77923439,0.02119406,0.35682408,0.39752618,0.00000000
-4.75137569,1.42645072,0.60170386,0.77345225,0.02054044,0.35582899,0.38284480,0.00000000
-4.74537269,1.41327826,0.58169250,0.76835024,0.02005197,0.35708140,0.36809284,0.00000000
-4.73936968,1.40389684,0.56329011,0.76418261,0.01973449,0.36063745,0.35346575,0.00000000
-4.73336668,1.39867168,0.54664576,0.76121145,0.01959193,0.36652618,0.33916217,0.00000000
-4.72736368,1.39793455,0.53187350,0.75970129,0.01962632,0.37475061,0.32538040,0.00000000
-4.72136068,1.40197796,0.51905310,0.75991260,0.01983780,0.38528874,0.31231428,0.00000000
-4.71535768,1.41104821,0.50823093,0.76209430,0.02022463,0.39809413,0.30014875,0.00000000
-4.70935468,1.42533723,0.49942120,0.76647562,0.02078309,0.41309632,0.28905531,0.00000000
-4.70335168,1.44497382,0.49260736,0.77325742,0.02150744,0.43020087,0.27918736,0.00000000
-4.69734867,1.47001435,0.48774376,0.78260348,0.02238982,0.44928912,0.27067586,0.00000000
-4.69134567,1.50043364,0.48475740,0.79463190,0.02342022,0.47021791,0.26362525,0.00000000
-4.68534267,1.53611623,0.48354992,0.80940703,0.02458641,0.49281908,0.25811001,0.00000000
-4.67933967,1.57684872,0.48399974,0.82693226,0.02587393,0.51689918,0.25417185,0.00000000
-4.67333667,1.62231363,0.48596434,0.84714400,0.02726616,0.54223930,0.25181773,0.00000000
-4.66733367,1.67208519,0.48928269,0.86990713,0.02874440,0.56859536,0.25101883,0.00000000
-4.66133067,1.72562779,0.49377797,0.89501230,0.03028804,0.59569890,0.25171049,0.00000000
-4.65532766,1.78229724,0.49926031,0.92217519,0.03187481,0.62325863,0.25379310,0.00000000
-4.64932466,1.84134557,0.50552987,0.95103822,0.03348114,0.65096286,0.25713411,0.00000000
-4.64332166,1.90192942,0.51238011,0.98117463,0.03508247,0.67848288,0.26157093,0.00000000
-4.63731866,1.96312241,0.51960126,1.01209511,0.03665380,0.70547750,0.26691479,0.00000000
-4.63131566,2.02393142,0.52698408,1.04325708,0.03817015,0.73159857,0.27295539,0.00000000
-4.62531266,2.08331676,0.53432376,1.07407644,0.03960715,0.75649774,0.27946627,0.00000000
-4.61930965,2.14021589,0.54142410,1.10394157,0.04094163,0.77983409,0.28621074,0.00000000
-4.61330665,2.19357016,0.54810169,1.13222930,0.04215218,0.80128265,0.29294816,0.00000000
-4.60730365,2.24235381,0.55419027,1.15832237,0.04321980,0.82054342,0.29944045,0.00000000
-4.60130065,2.28560442,0.55954480,1.18162788,0.04412838,0.83735072,0.30545858,0.00000000
-4.59529765,2.32245348,0.56404545,1.20159600,0.04486524,0.85148240,0.31078885,0.00000000
-4.58929465,2.35215617,0.56760108,1.21773817,0.04542148,0.86276854,0.31523874,0.00000000
-4.58329165,2.37411876,0.57015216,1.22964419,0.04579234,0.87109924,0.31864214,0.00000000
-4.57728864,2.38792248,0.57167285,1.23699736,0.04597731,0.87643102,0.32086378,0.00000000
-4.57128564,2.39334269,0.57217213,1.23958684,0.04598026,0.87879158,0.32180261,0.00000000
-4.56528264,2.39036224,0.57169391,1.23731684,0.04580927,0.87828239,0.32139417,0.00000000
-4.55927964,2.37917814,0.57031577,1.23021202,0.04547646,0.87507911,0.31961166,0.00000000
-4.55327664,2.36020122,0.56814659,1.21841879,0.04499754,0.86942950,0.31646584,0.00000000
-4.54727364,2.33404834,0.56532285,1.20220245,0.04439137,0.86164897,0.31200361,0.00000000
-4.54127064,2.30152758,0.56200384,1.18194018,0.04367932,0.85211379,0.30630550,0.00000000
-4.53526763,2.26361671,0.55836585,1.15811024,0.04288457,0.84125210,0.29948200,0.00000000
-4.52926463,2.22143606,0.55459566,1.13127781,0.04203133,0.82953334,0.29166910,0.00000000
-4.52326163,2.17621673,0.55088354,1.10207811,0.04114407,0.81745615,0.28302301,0.00000000
-4.51725863,2.12926569,0.54741615,1.07119767,0.04024676,0.80553553,0.27371446,0.00000000
-4.51125563,2.08192921,0.54436963,1.03935435,0.03936208,0.79428967,0.26392281,0.00000000
-4.50525263,2.03555617,0.54190335,1.00727735,0.03851079,0.78422690,0.25383007,0.00000000
-4.49924962,1.99146279,0.54015451,0.97568764,0.03771115,0.77583338,0.24361535,0.00000000
-4.49324662,1.95090009,0.53923394,0.94527996,0.03697846,0.76956193,0.23344960,0.00000000
-4.48724362,1.91502525,0.53922331,0.91670674,0.03632478,0.76582218,0.22349124,0.00000000
-4.48124062,1.88487767,0.54017385,0.89056462,0.03575879,0.76497259,0.21388239,0.00000000
-4.47523762,1.86136018,0.54210661,0.86738376,0.03528572,0.76731414,0.20474619,0.00000000
-4.46923462,1.84522573,0.54501423,0.84762014,0.03490755,0.77308588,0.19618491,0.00000000
-4.46323162,1.83706928,0.54886400,0.83165075,0.03462324,0.78246226,0.18827916,0.00000000
-4.45722861,1.83732447,0.55360195,0.81977150,0.03442910,0.79555194,0.18108784,0.00000000
-4.45122561,1.84626446,0.55915774,0.81219738,0.03431924,0.81239796,0.17464894,0.00000000
-4.44522261,1.86400604,0.56544988,0.80906462,0.03428608,0.83297885,0.16898097,0.00000000
-4.43921961,1.89051618,0.57239101,0.81043406,0.03432083,0.85721057,0.16408489,0.00000000
-4.43321661,1.92562004,0.57989273,0.81629555,0.03441405,0.88494889,0.15994639,0.00000000
-4.42721361,1.96900970,0.58786980,0.82657259,0.03455607,0.91599194,0.15653829,0.00000000
-4.42121061,2.02025288,0.59624330,0.84112703,0.03473745,0.95008295,0.15382302,0.00000000
-4.41520760,2.07880123,0.60494267,0.85976343,0.03494929,0.98691294,0.15175498,0.00000000
-4.40920460,2.14399791,0.61390640,0.88223283,0.03518352,1.02612344,0.15028266,0.00000000
-4.40320160,2.21508437,0.62308147,0.90823605,0.03543303,1.06730927,0.14935055,0.00000000
-4.39719860,2.29120678,0.63242156,0.93742644,0.03569178,1.11002158,0.14890066,0.00000000
-4.39119560,2.37142218,0.64188426,0.96941234,0.03595477,1.15377131,0.14887375,0.00000000
-4.38519260,2.45470515,0.65142755,1.00375951,0.03621800,1.19803322,0.14921030,0.00000000
-4.37918959,2.53995550,0.66100573,1.03999384,0.03647833,1.24225093,0.14985109,0.00000000
-4.37318659,2.62600760,0.67056541,1.07760477,0.03673334,1.28584280,0.15073775,0.00000000
-4.36718359,2.71164197,0.68004162,1.11604970,0.03698111,1.32820917,0.15181299,0.00000000
-4.36118059,2.79559957,0.68935463,1.15475967,0.03722009,1.36874081,0.15302085,0.00000000
-4.35517759,2.87659901,0.69840762,1.19314667,0.03744894,1.40682852,0.15430697,0.00000000
-4.34917459,2.95335685,0.70708557,1.23061245,0.03766631,1.44187405,0.15561875,0.00000000
-4.34317159,3.02461065,0.71525540,1.26655906,0.03787082,1.47330179,0.15690578,0.00000000
-4.33716858,3.08914457,0.72276756,1.30040079,0.03806094,1.50057121,0.15812016,0.00000000
-4.33116558,3.14581653,0.72945893,1.33157726,0.03823492,1.52318950,0.15921709,0.00000000
-4.32516258,3.19358639,0.73515711,1.35956734,0.03839086,1.54072409,0.16015547,0.00000000
-4.31915958,3.23154386,0.73968564,1.38390323,0.03852662,1.55281451,0.16089853,0.00000000
-4.31315658,3.25893502,0.74287012,1.40418427,0.03863996,1.55918309,0.16141453,0.00000000
-4.30715358,3.27518640,0.74454483,1.42008974,0.03872849,1.55964407,0.16167746,0.00000000
