energy_ev,total_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.65782891,2.73633105,0.02734982,0.00000000,0.48407892,0.35555199,0.13104596,0.07713611,0.04627103,1.32122387
-5.65182591,2.70796463,0.02713476,0.00000000,0.47649162,0.34880335,0.13232085,0.07466991,0.04575261,1.31169014
-5.64582291,2.67889259,0.02690507,0.00000000,0.46910055,0.34212204,0.13340073,0.07219994,0.04528069,1.30176087
-5.63981991,2.64825861,0.02665193,0.00000000,0.46179582,0.33539060,0.13423800,0.06971514,0.04483313,1.29101244
-5.63381691,2.61528452,0.02636758,0.00000000,0.45447660,0.32850459,0.13478682,0.06720854,0.04438886,1.27905441
-5.62781391,2.57929920,0.02604554,0.00000000,0.44705708,0.32137660,0.13500479,0.06467812,0.04392857,1.26554308
-5.62181091,2.53976256,0.02568082,0.00000000,0.43947203,0.31393928,0.13485462,0.06212755,0.04343519,1.25019295
-5.61580790,2.49628400,0.02527007,0.00000000,0.43168178,0.30614757,0.13430544,0.05956664,0.04289423,1.23278575
-5.60980490,2.44863516,0.02481167,0.00000000,0.42367660,0.29797997,0.13333397,0.05701161,0.04229410,1.21317693
-5.60380190,2.39675688,0.02430568,0.00000000,0.41548033,0.28943893,0.13192533,0.05448525,0.04162613,1.19129952
-5.59779890,2.34076047,0.02375389,0.00000000,0.40715317,0.28055040,0.13007362,0.05201674,0.04088459,1.16716546
-5.59179590,2.28092387,0.02315961,0.00000000,0.39879371,0.27136268,0.12778209,0.04964146,0.04006657,1.14086457
-5.58579290,2.21768326,0.02252762,0.00000000,0.39053996,0.26194462,0.12506302,0.04740058,0.03917177,1.11256141
-5.57978989,2.15162070,0.02186397,0.00000000,0.38256958,0.25238331,0.12193741,0.04534048,0.03820222,1.08249036
-5.57378689,2.08344877,0.02117576,0.00000000,0.37509905,0.24278143,0.11843430,0.04351217,0.03716201,1.05094927
-5.56778389,2.01399290,0.02047096,0.00000000,0.36838193,0.23325427,0.11458999,0.04197052,0.03605690,1.01829203
-5.56178089,1.94417201,0.01975823,0.00000000,0.36270602,0.22392673,0.11044706,0.04077340,0.03489408,0.98492035
-5.55577789,1.87497830,0.01904666,0.00000000,0.35838950,0.21493012,0.10605331,0.03998074,0.03368181,0.95127517
-5.54977489,1.80745645,0.01834562,0.00000000,0.35577587,0.20639908,0.10146070,0.03965352,0.03242915,0.91782779
-5.54377189,1.74268273,0.01766456,0.00000000,0.35522774,0.19846848,0.09672421,0.03985254,0.03114578,0.88507093
-5.53776888,1.68174418,0.01701286,0.00000000,0.35711931,0.19127050,0.09190083,0.04063719,0.02984174,0.85350980
-5.53176588,1.62571782,0.01639968,0.00000000,0.36182775,0.18493169,0.08704854,0.04206396,0.02852736,0.82365329
-5.52576288,1.57565000,0.01583378,0.00000000,0.36972315,0.17957022,0.08222545,0.04418492,0.02721308,0.79600509
-5.51975988,1.53253576,0.01532344,0.00000000,0.38115745,0.17529311,0.07748898,0.04704601,0.02590940,0.77105476
-5.51375688,1.49729800,0.01487631,0.00000000,0.39645229,0.17219360,0.07289517,0.05068518,0.02462685,0.74926875
-5.50775388,1.47076658,0.01449923,0.00000000,0.41588610,0.17034855,0.06849803,0.05513048,0.02337587,0.73108114
-5.50175088,1.45365730,0.01419818,0.00000000,0.43968066,0.16981594,0.06434901,0.06039815,0.02216679,0.71688423
-5.49574787,1.44655097,0.01397806,0.00000000,0.46798757,0.17063247,0.06049649,0.06649064,0.02100978,0.70701889
-5.48974487,1.44987297,0.01384260,0.00000000,0.50087518,0.17281139,0.05698526,0.07339475,0.01991472,0.70176495
-5.48374187,1.46387378,0.01379422,0.00000000,0.53831638,0.17634050,0.05385607,0.08108009,0.01889112,0.70133156
-5.47773887,1.48861116,0.01383386,0.00000000,0.58017805,0.18118057,0.05114512,0.08949762,0.01794795,0.70584810
-5.47173587,1.52393497,0.01396089,0.00000000,0.62621267,0.18726424,0.04888353,0.09857883,0.01709352,0.71535576
-5.46573287,1.56947529,0.01417299,0.00000000,0.67605278,0.19449549,0.04709682,0.10823525,0.01633527,0.72980021
-5.45972986,1.62463508,0.01446608,0.00000000,0.72920892,0.20274977,0.04580427,0.11835867,0.01567955,0.74902605
-5.45372686,1.68858804,0.01483429,0.00000000,0.78507141,0.21187507,0.04501840,0.12882202,0.01513145,0.77277303
-5.44772386,1.76028269,0.01526996,0.00000000,0.84291644,0.22169370,0.04474432,0.13948097,0.01469456,0.80067499
-5.44172086,1.83845309,0.01576371,0.00000000,0.90191670,0.23200515,0.04497921,0.15017629,0.01437081,0.83226140
-5.43571786,1.92163668,0.01630453,0.00000000,0.96115635,0.24258974,0.04571186,0.16073697,0.01416027,0.86696205
-5.42971486,2.00819923,0.01688002,0.00000000,1.01965032,0.25321324,0.04692223,0.17098395,0.01406104,0.90411503
-5.42371186,2.09636661,0.01747652,0.00000000,1.07636732,0.26363221,0.04858132,0.18073453,0.01406913,0.94297780
-5.41770885,2.18426273,0.01807950,0.00000000,1.13025596,0.27359991,0.05065106,0.18980710,0.01417848,0.98274147
-5.41170585,2.26995261,0.01867381,0.00000000,1.18027314,0.28287273,0.05308455,0.19802622,0.01438091,1.02254782
-5.40570285,2.35148934,0.01924410,0.00000000,1.22541348,0.29121673,0.05582652,0.20522774,0.01466625,1.06150865
-5.39969985,2.42696326,0.01977516,0.00000000,1.26473891,0.29841416,0.05881402,0.21126377,0.01502247,1.09872698
-5.39369685,2.49455177,0.02025237,0.00000000,1.29740695,0.30426960,0.06197745,0.21600733,0.01543592,1.13331923
-5.38769385,2.55256769,0.02066202,0.00000000,1.32269665,0.30861556,0.06524185,0.21935635,0.01589153,1.16443784
-5.38169085,2.59950453,0.02099177,0.00000000,1.34003096,0.31131725,0.06852845,0.22123703,0.01637322,1.19129331
-5.37568784,2.63407685,0.02123088,0.00000000,1.34899461,0.31227629,0.07175641,0.22160619,0.01686419,1.21317501
-5.36968484,2.65525405,0.02137059,0.00000000,1.34934662,0.31143326,0.07484475,0.22045263,0.01734740,1.22946991
-5.36368184,2.66228653,0.02140427,0.00000000,1.34102707,0.30876892,0.07771444,0.21779741,0.01780590,1.23967855
-5.35767884,2.65472295,0.02132762,0.00000000,1.32415759,0.30430411,0.08029042,0.21369301,0.01822335,1.24342767
-5.35167584,2.63241833,0.02113874,0.00000000,1.29903587,0.29809836,0.08250363,0.20822140,0.01858441,1.24047904
-5.34567284,2.59553259,0.02083812,0.00000000,1.26612427,0.29024721,0.08429297,0.20149120,0.01887511,1.23073420
-5.33966983,2.54451984,0.02042861,0.00000000,1.22603327,0.28087845,0.08560694,0.19363393,0.01908329,1.21423493
-5.33366683,2.48010903,0.01991525,0.00000000,1.17950042,0.27014750,0.08640509,0.18479961,0.01919885,1.19115964
-5.32766383,2.40327699,0.01930507,0.00000000,1.12736589,0.25823200,0.08665909,0.17515196,0.01921404,1.16181565
-5.32166083,2.31521486,0.01860688,0.00000000,1.07054563,0.24532598,0.08635342,0.16486326,0.01912362,1.12662800
-5.31565783,2.21728970,0.01783092,0.00000000,1.01000342,0.23163388,0.08548565,0.15410924,0.01892499,1.08612504
-5.30965483,2.11100254,0.01698860,0.00000000,0.94672278,0.21736452,0.08406625,0.14306411,0.01861820,1.04092158
-5.30365183,1.99794475,0.01609209,0.00000000,0.88168007,0.20272538,0.08211806,0.13189599,0.01820585,0.99170015
-5.29764882,1.87975420,0.01515402,0.00000000,0.81581956,0.18791735,0.07967524,0.12076284,0.01769301,0.93919121
-5.29164582,1.75807282,0.01418716,0.00000000,0.75003143,0.17313006,0.07678197,0.10980903,0.01708695,0.88415292
-5.28564282,1.63450687,0.01320405,0.00000000,0.68513318,0.15853800,0.07349084,0.09916272,0.01639689,0.82735125
-5.27963982,1.51059109,0.01221676,0.00000000,0.62185505,0.14429747,0.06986102,0.08893387,0.01563363,0.76954112
-5.27363682,1.38775772,0.01123661,0.00000000,0.56082949,0.13054435,0.06595625,0.07921320,0.01480922,0.71144898
-5.26763382,1.26731094,0.01027398,0.00000000,0.50258474,0.11739276,0.06184288,0.07007176,0.01393652,0.65375759
-5.26163082,1.15040721,0.00933812,0.00000000,0.44754242,0.10493451,0.05758783,0.06156128,0.01302885,0.59709302
-5.25562781,1.03804157,0.00843707,0.00000000,0.39601868,0.09323934,0.05325673,0.05371504,0.01209954,0.54201451
-5.24962481,0.93103989,0.00757755,0.00000000,0.34822855,0.08235570,0.04891223,0.04654930,0.01116162,0.48900697
-5.24362181,0.83005662,0.00676494,0.00000000,0.30429289,0.07231223,0.04461249,0.04006510,0.01022744,0.43847632
-5.23761881,0.73557770,0.00600331,0.00000000,0.26424738,0.06311948,0.04041001,0.03425021,0.00930839,0.39074758
-5.23161581,0.64792784,0.00529545,0.00000000,0.22805305,0.05477204,0.03635069,0.02908144,0.00841472,0.34606544
-5.22561281,0.56728155,0.00464296,0.00000000,0.19560755,0.04725088,0.03247325,0.02452675,0.00755530,0.30459710
-5.21960980,0.49367715,0.00404634,0.00000000,0.16675692,0.04052565,0.02880889,0.02054753,0.00673754,0.26643699
-5.21360680,0.42703281,0.00350513,0.00000000,0.14130713,0.03455706,0.02538128,0.01710061,0.00596733,0.23161314
-5.20760380,0.36716408,0.00301803,0.00000000,0.11903522,0.02929918,0.02220677,0.01414017,0.00524905,0.20009465
-5.20160080,0.31380203,0.00258303,0.00000000,0.09969961,0.02470151,0.01929485,0.01161939,0.00458560,0.17180004
-5.19559780,0.26661135,0.00219758,0.00000000,0.08304935,0.02071096,0.01664870,0.00949192,0.00397853,0.14660591
-5.18959480,0.22520797,0.00185871,0.00000000,0.06883227,0.01727348,0.01426600,0.00771300,0.00342811,0.12435587
-5.18359180,0.18917558,0.00156315,0.00000000,0.05680193,0.01433560,0.01213968,0.00624045,0.00293354,0.10486914
-5.17758879,0.15808085,0.00130749,0.00000000,0.04672329,0.01184559,0.01025881,0.00503537,0.00249308,0.08794872
-5.17158579,0.13148703,0.00108823,0.00000000,0.03837729,0.00975451,0.00860944,0.00406263,0.00210422,0.07338904
-5.16558279,0.10896571,0.00090193,0.00000000,0.03156427,0.00801695,0.00717541,0.00329120,0.00176389,0.06098265
-5.15957979,0.09010689,0.00074526,0.00000000,0.02610649,0.00659161,0.00593916,0.00269436,0.00146859,0.05052619
-5.15357679,0.07452704,0.00061508,0.00000000,0.02184974,0.00544173,0.00488233,0.00224969,0.00121457,0.04182534
-5.14757379,0.06187558,0.00050847,0.00000000,0.01866431,0.00453532,0.00398647,0.00193909,0.00099793,0.03469892
-5.14157079,0.05183962,0.00042279,0.00000000,0.01644529,0.00384533,0.00323344,0.00174864,0.00081481,0.02898198
-5.13556778,0.04414713,0.00035569,0.00000000,0.01511238,0.00334967,0.00260585,0.00166846,0.00066141,0.02452813
-5.12956478,0.03856892,0.00030514,0.00000000,0.01460932,0.00303113,0.00208737,0.00169250,0.00053412,0.02121104
-5.12356178,0.03491920,0.00026941,0.00000000,0.01490295,0.00287735,0.00166293,0.00181836,0.00042956,0.01892517
-5.11755878,0.03305523,0.00024707,0.00000000,0.01598197,0.00288055,0.00131885,0.00204701,0.00034464,0.01758592
-5.11155578,0.03287590,0.00023698,0.00000000,0.01785541,0.00303738,0.00104295,0.00238257,0.00027656,0.01712914
-5.10555278,0.03431958,0.00023829,0.00000000,0.02055085,0.00334865,0.00082448,0.00283205,0.00022283,0.01751020
-5.09954977,0.03736108,0.00025037,0.00000000,0.02411231,0.00381901,0.00065418,0.00340504,0.00018129,0.01870251
-5.09354677,0.04200798,0.00027281,0.00000000,0.02859780,0.00445661,0.00052413,0.00411336,0.00015007,0.02069570
-5.08754377,0.04829628,0.00030537,0.00000000,0.03407664,0.00527265,0.00042769,0.00497073,0.00012760,0.02349346
-5.08154077,0.05628540,0.00034794,0.00000000,0.04062630,0.00628097,0.00035939,0.00599236,0.00011255,0.02711091
-5.07553777,0.06605258,0.00040053,0.00000000,0.04832888,0.00749743,0.00031480,0.00719440,0.00010385,0.03157187
-5.06953477,0.07768673,0.00046318,0.00000000,0.05726729,0.00893937,0.00029041,0.00859347,0.00010062,0.03690574
-5.06353177,0.09128171,0.00053592,0.00000000,0.06752101,0.01062481,0.00028349,0.01020598,0.00010217,0.04314418
-5.05752876,0.10692921,0.00061877,0.00000000,0.07916155,0.01257176,0.00029199,0.01204752,0.00010796,0.05031768
-5.05152576,0.12471126,0.00071167,0.00000000,0.09224773,0.01479728,0.00031442,0.01413204,0.00011758,0.05845196
-5.04552276,0.14469257,0.00081440,0.00000000,0.10682079,0.01731657,0.00034970,0.01647112,0.00013069,0.06756443
-5.03951976,0.16691276,0.00092663,0.00000000,0.12289964,0.02014203,0.00039714,0.01907316,0.00014705,0.07766062
-5.03351676,0.19137892,0.00104779,0.00000000,0.14047618,0.02328216,0.00045625,0.02194250,0.00016645,0.08873088
-5.02751376,0.21805851,0.00117713,0.00000000,0.15951111,0.02674064,0.00052672,0.02507867,0.00018870,0.10074732
-5.02151076,0.24687303,0.00131364,0.00000000,0.17993034,0.03051530,0.00060832,0.02847566,0.00021365,0.11366120
-5.01550775,0.27769276,0.00145608,0.00000000,0.20162213,0.03459728,0.00070081,0.03212125,0.00024111,0.12740086
-5.00950475,0.31033281,0.00160298,0.00000000,0.22443542,0.03897022,0.00080390,0.03599651,0.00027088,0.14187035
-5.00350175,0.34455077,0.00175261,0.00000000,0.24817918,0.04360973,0.00091719,0.04007549,0.00030272,0.15694885
-4.99749875,0.38004634,0.00190308,0.00000000,0.27262326,0.04848297,0.00104011,0.04432505,0.00033636,0.17249096
-4.99149575,0.41646299,0.00205229,0.00000000,0.29750065,0.05354862,0.00117190,0.04870504,0.00037148,0.18832800
-4.98549275,0.45339187,0.00219804,0.00000000,0.32251131,0.05875702,0.00131157,0.05316860,0.00040770,0.20427026
-4.97948974,0.49037809,0.00233806,0.00000000,0.34732750,0.06405076,0.00145792,0.05766286,0.00044460,0.22011024
-4.97348674,0.52692923,0.00247009,0.00000000,0.37160053,0.06936553,0.00160949,0.06212987,0.00048174,0.23562690
-4.96748374,0.56252600,0.00259190,0.00000000,0.39496885,0.07463138,0.00176464,0.06650779,0.00051859,0.25059067
-4.96148074,0.59663474,0.00270143,0.00000000,0.41706717,0.07977425,0.00192153,0.07073233,0.00055465,0.26476926
-4.95547774,0.62872161,0.00279679,0.00000000,0.43753639,0.08471784,0.00207819,0.07473842,0.00058937,0.27793388
-4.94947474,0.65826767,0.00287640,0.00000000,0.45603395,0.08938574,0.00223258,0.07846203,0.00062220,0.28986593
-4.94347174,0.68478474,0.00293898,0.00000000,0.47224426,0.09370372,0.00238264,0.08184206,0.00065262,0.30036366
-4.93746873,0.70783114,0.00298367,0.00000000,0.48588879,0.09760214,0.00252639,0.08482233,0.00068014,0.30924870
-4.93146573,0.72702683,0.00301004,0.00000000,0.49673545,0.10101838,0.00266201,0.08735342,0.00070429,0.31637209
-4.92546273,0.74206734,0.00301811,0.00000000,0.50460677,0.10389919,0.00278791,0.08939454,0.00072469,0.32161977
-4.91945973,0.75273588,0.00300841,0.00000000,0.50938668,0.10620287,0.00290286,0.09091504,0.00074103,0.32491695
-4.91345673,0.75891308,0.00298194,0.00000000,0.51102543,0.10790117,0.00300603,0.09189575,0.00075310,0.32623155
-4.90745373,0.76058387,0.00294020,0.00000000,0.50954259,0.10898084,0.00309706,0.09232997,0.00076078,0.32557624
-4.90145073,0.75784121,0.00288513,0.00000000,0.50502775,0.10944468,0.00317617,0.09222410,0.00076405,0.32300917
-4.89544772,0.75088645,0.00281909,0.00000000,0.49763916,0.10931221,0.00324416,0.09159776,0.00076304,0.31863324
-4.88944472,0.74002611,0.00274480,0.00000000,0.48760001,0.10861964,0.00330243,0.09048361,0.00075796,0.31259398
-4.88344172,0.72566525,0.00266529,0.00000000,0.47519276,0.10741938,0.00335298,0.08892661,0.00074914,0.30507604
-4.87743872,0.70829755,0.00258381,0.00000000,0.46075149,0.10577892,0.00339842,0.08698291,0.00073702,0.29629845
-4.87143572,0.68849236,0.00250377,0.00000000,0.44465272,0.10377918,0.00344184,0.08471838,0.00072212,0.28650882
-4.86543272,0.66687927,0.00242865,0.00000000,0.42730491,0.10151239,0.00348680,0.08220671,0.00070504,0.27597665
-4.85942971,0.64413060,0.00236192,0.00000000,0.40913707,0.09907944,0.00353716,0.07952732,0.00068645,0.26498599
-4.85342671,0.62094244,0.00230693,0.00000000,0.39058687,0.09658699,0.00359702,0.07676300,0.00066705,0.25382774
-4.84742371,0.59801490,0.00226687,0.00000000,0.37208865,0.09414424,0.00367049,0.07399750,0.00064754,0.24279177
-4.84142071,0.57603221,0.00224465,0.00000000,0.35406175,0.09185963,0.00376160,0.07131297,0.00062864,0.23215919
-4.83541771,0.55564328,0.00224285,0.00000000,0.33689957,0.08983740,0.00387408,0.06878756,0.00061103,0.22219503
-4.82941471,0.53744352,0.00226365,0.00000000,0.32095956,0.08817434,0.00401122,0.06649307,0.00059534,0.21314145
-4.82341171,0.52195825,0.00230875,0.00000000,0.30655466,0.08695670,0.00417566,0.06449290,0.00058214,0.20521180
-4.81740870,0.50962855,0.00237937,0.00000000,0.29394629,0.08625737,0.00436930,0.06284017,0.00057191,0.19858563
-4.81140570,0.50079968,0.00247616,0.00000000,0.28333911,0.08613352,0.00459307,0.06157627,0.00056502,0.19340486
-4.80540270,0.49571264,0.00259921,0.00000000,0.27487766,0.08662470,0.00484691,0.06072981,0.00056174,0.18977109
-4.79939970,0.49449915,0.00274803,0.00000000,0.26864503,0.08775150,0.00512963,0.06031595,0.00056223,0.18774428
-4.79339670,0.49717999,0.00292159,0.00000000,0.26466346,0.08951482,0.00543889,0.06033618,0.00056651,0.18734265
-4.78739370,0.50366698,0.00311827,0.00000000,0.26289687,0.09189581,0.00577121,0.06077868,0.00057450,0.18854389
-4.78139070,0.51376846,0.00333601,0.00000000,0.26325518,0.09485640,0.00612198,0.06161893,0.00058601,0.19128763
-4.77538769,0.52719792,0.00357227,0.00000000,0.26560024,0.09834054,0.00648560,0.06282095,0.00060074,0.19547900
-4.76938469,0.54358582,0.00382414,0.00000000,0.26975319,0.10227597,0.00685555,0.06433881,0.00061832,0.20099323
-4.76338169,0.56249383,0.00408843,0.00000000,0.27550293,0.10657658,0.00722461,0.06611848,0.00063830,0.20768108
-4.75737869,0.58343126,0.00436178,0.00000000,0.28261538,0.11114519,0.00758506,0.06810002,0.00066020,0.21537489
-4.75137569,0.60587298,0.00464071,0.00000000,0.29084332,0.11587670,0.00792890,0.07021989,0.00068347,0.22389518
-4.74537269,0.62927828,0.00492178,0.00000000,0.29993629,0.12066152,0.00824811,0.07241345,0.00070761,0.23305735
-4.73936968,0.65310983,0.00520168,0.00000000,0.30965033,0.12538905,0.00853493,0.07461739,0.00073210,0.24267839
-4.73336668,0.67685236,0.00547733,0.00000000,0.31975717,0.12995121,0.00878211,0.07677223,0.00075646,0.25258342
-4.72736368,0.70003003,0.00574596,0.00000000,0.33005253,0.13424579,0.00898316,0.07882454,0.00078027,0.26261162
-4.72136068,0.72222219,0.00600523,0.00000000,0.34036335,0.13817957,0.00913261,0.08072907,0.00080315,0.27262159
-4.71535768,0.74307690,0.00625328,0.00000000,0.35055360,0.14167097,0.00922616,0.08245051,0.00082483,0.28249587
-4.70935468,0.76232172,0.00648874,0.00000000,0.36052859,0.14465237,0.00926089,0.08396491,0.00084508,0.29214440
-4.70335168,0.77977155,0.00671083,0.00000000,0.37023775,0.14707174,0.00923533,0.08526080,0.00086379,0.30150711
-4.69734867,0.79533345,0.00691930,0.00000000,0.37967565,0.14889381,0.00914954,0.08633981,0.00088089,0.31055530
-4.69134567,0.80900819,0.00711449,0.00000000,0.38888165,0.15010049,0.00900511,0.08721697,0.00089640,0.31929203
-4.68534267,0.82088898,0.00729722,0.00000000,0.39793801,0.15069086,0.00880513,0.08792053,0.00091040,0.32775159
-4.67933967,0.83115734,0.00746882,0.00000000,0.40696683,0.15068044,0.00855407,0.08849153,0.00092301,0.33599803
-4.67333667,0.84007664,0.00763102,0.00000000,0.41612593,0.15010010,0.00825764,0.08898291,0.00093436,0.34412300
-4.66733367,0.84798363,0.00778591,0.00000000,0.42560400,0.14899446,0.00792263,0.08945840,0.00094463,0.35224299
-4.66133067,0.85527845,0.00793588,0.00000000,0.43561521,0.14742004,0.00755670,0.08999113,0.00095395,0.36049614
-4.65532766,0.86241345,0.00808354,0.00000000,0.44639349,0.14544309,0.00716813,0.09066209,0.00096246,0.36903872
-4.64932466,0.86988132,0.00823162,0.00000000,0.45818663,0.14313739,0.00676561,0.09155830,0.00097026,0.37804143
-4.64332166,0.87820273,0.00838297,0.00000000,0.47125041,0.14058193,0.00635796,0.09277099,0.00097740,0.38768546
