energy_ev,total_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.29864932,0.98053633,0.00295602,0.00000000,0.33439173,0.24823581,0.00003677,0.05534129,0.77084223,0.00000000
-3.29264632,0.94640338,0.00287463,0.00000000,0.32752624,0.23469031,0.00003157,0.05454255,0.74318609,0.00000000
-3.28664332,0.91618652,0.00279788,0.00000000,0.32146197,0.22298523,0.00002697,0.05391202,0.71797689,0.00000000
-3.28064032,0.88996810,0.00272423,0.00000000,0.31605183,0.21313983,0.00002292,0.05340987,0.69531295,0.00000000
-3.27463732,0.86773884,0.00265222,0.00000000,0.31114500,0.20513538,0.00001940,0.05299684,0.67522853,0.00000000
-3.26863432,0.84939964,0.00258057,0.00000000,0.30659237,0.19891726,0.00001638,0.05263534,0.65769444,0.00000000
-3.26263132,0.83476558,0.00250816,0.00000000,0.30225138,0.19439765,0.00001381,0.05229052,0.64262025,0.00000000
-3.25662831,0.82357206,0.00243409,0.00000000,0.29799039,0.19145899,0.00001168,0.05193106,0.62985808,0.00000000
-3.25062531,0.81548306,0.00235769,0.00000000,0.29369227,0.18995804,0.00000995,0.05152986,0.61920778,0.00000000
-3.24462231,0.81010126,0.00227854,0.00000000,0.28925732,0.18973053,0.00000860,0.05106451,0.61042352,0.00000000
-3.23861931,0.80698003,0.00219645,0.00000000,0.28460530,0.19059634,0.00000763,0.05051757,0.60322152,0.00000000
-3.23261631,0.80563696,0.00211147,0.00000000,0.27967679,0.19236512,0.00000701,0.04987669,0.59728893,0.00000000
-3.22661331,0.80556870,0.00202391,0.00000000,0.27443383,0.19484225,0.00000674,0.04913452,0.59229342,0.00000000
-3.22061031,0.80626672,0.00193424,0.00000000,0.26886001,0.19783502,0.00000684,0.04828863,0.58789347,0.00000000
-3.21460730,0.80723368,0.00184313,0.00000000,0.26296000,0.20115885,0.00000732,0.04734114,0.58374903,0.00000000
-3.20860430,0.80799976,0.00175140,0.00000000,0.25675876,0.20464338,0.00000820,0.04629844,0.57953215,0.00000000
-3.20260130,0.80813860,0.00166001,0.00000000,0.25030039,0.20813824,0.00000953,0.04517077,0.57493739,0.00000000
-3.19659830,0.80728205,0.00156997,0.00000000,0.24364676,0.21151824,0.00001135,0.04397179,0.56969163,0.00000000
-3.19059530,0.80513337,0.00148236,0.00000000,0.23687598,0.21468787,0.00001371,0.04271818,0.56356280,0.00000000
-3.18459230,0.80147805,0.00139831,0.00000000,0.23008064,0.21758470,0.00001668,0.04142909,0.55636738,0.00000000
-3.17858929,0.79619188,0.00131892,0.00000000,0.22336592,0.22018173,0.00002034,0.04012578,0.54797626,0.00000000
-3.17258629,0.78924570,0.00124527,0.00000000,0.21684748,0.22248824,0.00002476,0.03883111,0.53831860,0.00000000
-3.16658329,0.78070650,0.00117840,0.00000000,0.21064912,0.22454930,0.00003005,0.03756901,0.52738363,0.00000000
-3.16058029,0.77073469,0.00111925,0.00000000,0.20490016,0.22644369,0.00003627,0.03636407,0.51522021,0.00000000
-3.15457729,0.75957736,0.00106870,0.00000000,0.19973254,0.22828025,0.00004354,0.03524089,0.50193411,0.00000000
-3.14857429,0.74755784,0.00102750,0.00000000,0.19527753,0.23019279,0.00005193,0.03422363,0.48768304,0.00000000
-3.14257129,0.73506174,0.00099630,0.00000000,0.19166229,0.23233370,0.00006151,0.03333531,0.47266976,0.00000000
-3.13656828,0.72251997,0.00097559,0.00000000,0.18900601,0.23486630,0.00007237,0.03259725,0.45713332,0.00000000
-3.13056528,0.71038956,0.00096573,0.00000000,0.18741599,0.23795651,0.00008455,0.03202840,0.44133911,0.00000000
-3.12456228,0.69913287,0.00096690,0.00000000,0.18698367,0.24176388,0.00009809,0.03164473,0.42556780,0.00000000
-3.11855928,0.68919629,0.00097911,0.00000000,0.18778074,0.24643257,0.00011298,0.03145857,0.41010408,0.00000000
-3.11255628,0.68098935,0.00100220,0.00000000,0.18985553,0.25208251,0.00012920,0.03147807,0.39522533,0.00000000
-3.10655328,0.67486513,0.00103581,0.00000000,0.19323000,0.25880136,0.00014669,0.03170671,0.38119103,0.00000000
-3.10055028,0.67110311,0.00107939,0.00000000,0.19789730,0.26663745,0.00016536,0.03214294,0.36823332,0.00000000
-3.09454727,0.66989516,0.00113219,0.00000000,0.20382030,0.27559428,0.00018507,0.03277992,0.35654908,0.00000000
-3.08854427,0.67133546,0.00119329,0.00000000,0.21093117,0.28562677,0.00020564,0.03360547,0.34629392,0.00000000
-3.08254127,0.67541486,0.00126159,0.00000000,0.21913214,0.29663950,0.00022685,0.03460219,0.33757844,0.00000000
-3.07653827,0.68202004,0.00133581,0.00000000,0.22829753,0.30848721,0.00024846,0.03574777,0.33046667,0.00000000
-3.07053527,0.69093749,0.00141457,0.00000000,0.23827703,0.32097754,0.00027018,0.03701554,0.32497692,0.00000000
-3.06453227,0.70186220,0.00149637,0.00000000,0.24890022,0.33387590,0.00029168,0.03837516,0.32108473,0.00000000
-3.05852926,0.71441058,0.00157963,0.00000000,0.25998207,0.34691250,0.00031263,0.03979353,0.31872786,0.00000000
-3.05252626,0.72813714,0.00166276,0.00000000,0.27132939,0.35979105,0.00033268,0.04123580,0.31781278,0.00000000
-3.04652326,0.74255382,0.00174418,0.00000000,0.28274777,0.37219891,0.00035147,0.04266654,0.31822244,0.00000000
-3.04052026,0.75715129,0.00182237,0.00000000,0.29404879,0.38381824,0.00036866,0.04405092,0.31982461,0.00000000
-3.03451726,0.77142090,0.00189591,0.00000000,0.30505709,0.39433758,0.00038391,0.04535592,0.32248048,0.00000000
-3.02851426,0.78487628,0.00196355,0.00000000,0.31561692,0.40346338,0.00039692,0.04655144,0.32605280,0.00000000
-3.02251126,0.79707347,0.00202421,0.00000000,0.32559783,0.41093093,0.00040743,0.04761136,0.33041322,0.00000000
-3.01650825,0.80762853,0.00207704,0.00000000,0.33489916,0.41651420,0.00041521,0.04851438,0.33544835,0.00000000
-3.01050525,0.81623174,0.00212142,0.00000000,0.34345298,0.42003407,0.00042010,0.04924470,0.34106411,0.00000000
-3.00450225,0.82265783,0.00215701,0.00000000,0.35122540,0.42136462,0.00042200,0.04979243,0.34718831,0.00000000
-2.99849925,0.82677160,0.00218371,0.00000000,0.35821608,0.42043724,0.00042086,0.05015375,0.35377119,0.00000000
-2.99249625,0.82852899,0.00220170,0.00000000,0.36445597,0.41724226,0.00041671,0.05033079,0.36078402,0.00000000
-2.98649325,0.82797347,0.00221137,0.00000000,0.37000336,0.41182825,0.00040963,0.05033125,0.36821593,0.00000000
-2.98049025,0.82522827,0.00221334,0.00000000,0.37493854,0.40429892,0.00039979,0.05016784,0.37606921,0.00000000
-2.97448724,0.82048500,0.00220840,0.00000000,0.37935733,0.39480794,0.00038738,0.04985742,0.38435352,0.00000000
-2.96848424,0.81398937,0.00219747,0.00000000,0.38336389,0.38355195,0.00037267,0.04942007,0.39307938,0.00000000
-2.96248124,0.80602520,0.00218156,0.00000000,0.38706331,0.37076217,0.00035593,0.04887806,0.40225159,0.00000000
-2.95647824,0.79689742,0.00216172,0.00000000,0.39055438,0.35669507,0.00033751,0.04825475,0.41186301,0.00000000
-2.95047524,0.78691548,0.00213902,0.00000000,0.39392308,0.34162261,0.00031775,0.04757357,0.42188929,0.00000000
-2.94447224,0.77637780,0.00211447,0.00000000,0.39723714,0.32582249,0.00029700,0.04685700,0.43228486,0.00000000
-2.93846923,0.76555853,0.00208899,0.00000000,0.40054212,0.30956900,0.00027562,0.04612584,0.44298075,0.00000000
-2.93246623,0.75469694,0.00206344,0.00000000,0.40385913,0.29312470,0.00025395,0.04539847,0.45388427,0.00000000
-2.92646323,0.74399028,0.00203852,0.00000000,0.40718448,0.27673339,0.00023231,0.04469048,0.46488079,0.00000000
-2.92046023,0.73359009,0.00201484,0.00000000,0.41049109,0.26061458,0.00021101,0.04401441,0.47583743,0.00000000
-2.91445723,0.72360214,0.00199287,0.00000000,0.41373173,0.24495963,0.00019030,0.04337974,0.48660859,0.00000000
-2.90845423,0.71408966,0.00197296,0.00000000,0.41684364,0.22992949,0.00017043,0.04279309,0.49704290,0.00000000
-2.90245123,0.70507934,0.00195537,0.00000000,0.41975438,0.21565412,0.00015157,0.04225854,0.50699106,0.00000000
-2.89644822,0.69656957,0.00194030,0.00000000,0.42238820,0.20223336,0.00013388,0.04177809,0.51631417,0.00000000
-2.89044522,0.68854002,0.00192790,0.00000000,0.42467280,0.18973907,0.00011747,0.04135222,0.52489181,0.00000000
-2.88444222,0.68096174,0.00191828,0.00000000,0.42654559,0.17821824,0.00010242,0.04098043,0.53262933,0.00000000
-2.87843922,0.67380694,0.00191157,0.00000000,0.42795927,0.16769681,0.00008877,0.04066175,0.53946376,0.00000000
-2.87243622,0.66705765,0.00190794,0.00000000,0.42888612,0.15818384,0.00007654,0.04039522,0.54536789,0.00000000
-2.86643322,0.66071252,0.00190757,0.00000000,0.42932073,0.14967582,0.00006571,0.04018019,0.55035208,0.00000000
-2.86043022,0.65479137,0.00191071,0.00000000,0.42928095,0.14216072,0.00005626,0.04001652,0.55446368,0.00000000
-2.85442721,0.64933699,0.00191765,0.00000000,0.42880691,0.13562168,0.00004812,0.03990462,0.55778394,0.00000000
-2.84842421,0.64441431,0.00192874,0.00000000,0.42795827,0.13004009,0.00004125,0.03984530,0.56042254,0.00000000
-2.84242121,0.64010678,0.00194432,0.00000000,0.42680973,0.12539793,0.00003557,0.03983954,0.56251009,0.00000000
-2.83641821,0.63651055,0.00196476,0.00000000,0.42544520,0.12167929,0.00003102,0.03988807,0.56418899,0.00000000
-2.83041521,0.63372680,0.00199042,0.00000000,0.42395111,0.11887121,0.00002752,0.03999091,0.56560328,0.00000000
-2.82441221,0.63185275,0.00202156,0.00000000,0.42240909,0.11696360,0.00002502,0.04014688,0.56688804,0.00000000
-2.81840920,0.63097228,0.00205840,0.00000000,0.42088887,0.11594860,0.00002344,0.04035308,0.56815920,0.00000000
-2.81240620,0.63114672,0.00210102,0.00000000,0.41944164,0.11581930,0.00002272,0.04060449,0.56950424,0.00000000
-2.80640320,0.63240655,0.00214937,0.00000000,0.41809447,0.11656800,0.00002282,0.04089361,0.57097462,0.00000000
-2.80040020,0.63474467,0.00220324,0.00000000,0.41684632,0.11818426,0.00002369,0.04121027,0.57258023,0.00000000
-2.79439720,0.63811171,0.00226222,0.00000000,0.41566560,0.12065266,0.00002528,0.04154163,0.57428655,0.00000000
-2.78839420,0.64241375,0.00232573,0.00000000,0.41448995,0.12395064,0.00002756,0.04187232,0.57601441,0.00000000
-2.78239120,0.64751264,0.00239301,0.00000000,0.41322786,0.12804646,0.00003047,0.04218482,0.57764266,0.00000000
-2.77638819,0.65322890,0.00246310,0.00000000,0.41176231,0.13289731,0.00003400,0.04245997,0.57901348,0.00000000
-2.77038519,0.65934697,0.00253489,0.00000000,0.40995616,0.13844787,0.00003809,0.04267764,0.57994004,0.00000000
-2.76438219,0.66562261,0.00260715,0.00000000,0.40765890,0.14462918,0.00004270,0.04281753,0.58021606,0.00000000
-2.75837919,0.67179182,0.00267851,0.00000000,0.40471450,0.15135808,0.00004778,0.04286004,0.57962667,0.00000000
-2.75237619,0.67758094,0.00274756,0.00000000,0.40096964,0.15853717,0.00005328,0.04278714,0.57795996,0.00000000
-2.74637319,0.68271705,0.00281283,0.00000000,0.39628210,0.16605529,0.00005913,0.04258324,0.57501843,0.00000000
-2.74037019,0.68693842,0.00287288,0.00000000,0.39052863,0.17378861,0.00006525,0.04223592,0.57062984,0.00000000
-2.73436718,0.69000407,0.00292628,0.00000000,0.38361188,0.18160236,0.00007158,0.04173661,0.56465661,0.00000000
-2.72836418,0.69170231,0.00297170,0.00000000,0.37546606,0.18935298,0.00007801,0.04108103,0.55700349,0.00000000
-2.72236118,0.69185754,0.00300794,0.00000000,0.36606096,0.19689091,0.00008445,0.04026945,0.54762288,0.00000000
-2.71635818,0.69033532,0.00303391,0.00000000,0.35540420,0.20406379,0.00009079,0.03930678,0.53651775,0.00000000
-2.71035518,0.68704536,0.00304871,0.00000000,0.34354159,0.21071999,0.00009694,0.03820239,0.52374195,0.00000000
-2.70435218,0.68194253,0.00305163,0.00000000,0.33055568,0.21671256,0.00010277,0.03696974,0.50939798,0.00000000
-2.69834917,0.67502597,0.00304219,0.00000000,0.31656259,0.22190320,0.00010820,0.03562586,0.49363253,0.00000000
-2.69234617,0.66633652,0.00302009,0.00000000,0.30170742,0.22616641,0.00011310,0.03419064,0.47663003,0.00000000
-2.68634317,0.65595280,0.00298530,0.00000000,0.28615854,0.22939348,0.00011741,0.03268601,0.45860471,0.00000000
-2.68034017,0.64398622,0.00293799,0.00000000,0.27010104,0.23149629,0.00012102,0.03113508,0.43979167,0.00000000
-2.67433717,0.63057540,0.00287859,0.00000000,0.25372984,0.23241075,0.00012387,0.02956124,0.42043746,0.00000000
-2.66833417,0.61588042,0.00280771,0.00000000,0.23724277,0.23209976,0.00012592,0.02798731,0.40079076,0.00000000
-2.66233117,0.60007708,0.00272623,0.00000000,0.22083394,0.23055555,0.00012714,0.02643475,0.38109364,0.00000000
-2.65632816,0.58335180,0.00263518,0.00000000,0.20468789,0.22780136,0.00012750,0.02492296,0.36157383,0.00000000
-2.65032516,0.56589712,0.00253580,0.00000000,0.18897446,0.22389234,0.00012704,0.02346879,0.34243830,0.00000000
-2.64432216,0.54790824,0.00242952,0.00000000,0.17384496,0.21891569,0.00012578,0.02208608,0.32386853,0.00000000
-2.63831916,0.52958059,0.00231787,0.00000000,0.15942933,0.21298997,0.00012378,0.02078552,0.30601745,0.00000000
-2.63231616,0.51110845,0.00220255,0.00000000,0.14583472,0.20626369,0.00012112,0.01957461,0.28900822,0.00000000
-2.62631316,0.49268469,0.00208536,0.00000000,0.13314512,0.19891314,0.00011791,0.01845772,0.27293464,0.00000000
-2.62031016,0.47450133,0.00196815,0.00000000,0.12142220,0.19113968,0.00011426,0.01743641,0.25786316,0.00000000
-2.61430715,0.45675095,0.00185285,0.00000000,0.11070701,0.18316637,0.00011031,0.01650979,0.24383612,0.00000000
-2.60830415,0.43962846,0.00174142,0.00000000,0.10102247,0.17523426,0.00010620,0.01567501,0.23087605,0.00000000
-2.60230115,0.42333317,0.00163581,0.00000000,0.09237648,0.16759832,0.00010209,0.01492777,0.21899056,0.00000000
-2.59629815,0.40807079,0.00153795,0.00000000,0.08476523,0.16052309,0.00009814,0.01426291,0.20817757,0.00000000
-2.59029515,0.39405497,0.00144973,0.00000000,0.07817671,0.15427822,0.00009452,0.01367490,0.19843046,0.00000000
-2.58429215,0.38150820,0.00137293,0.00000000,0.07259410,0.14913382,0.00009139,0.01315842,0.18974292,0.00000000
-2.57828914,0.37066176,0.00130925,0.00000000,0.06799885,0.14535581,0.00008890,0.01270874,0.18211308,0.00000000
-2.57228614,0.36175452,0.00126023,0.00000000,0.06437328,0.14320113,0.00008720,0.01232212,0.17554676,0.00000000
-2.56628314,0.35503032,0.00122728,0.00000000,0.06170272,0.14291298,0.00008643,0.01199604,0.17005970,0.00000000
-2.56028014,0.35073400,0.00121158,0.00000000,0.05997682,0.14471590,0.00008670,0.01172935,0.16567856,0.00000000
-2.55427714,0.34910597,0.00121410,0.00000000,0.05919030,0.14881086,0.00008811,0.01152232,0.16244078,0.00000000
-2.54827414,0.35037540,0.00123556,0.00000000,0.05934288,0.15537026,0.00009074,0.01137651,0.16039317,0.00000000
-2.54227114,0.35475217,0.00127640,0.00000000,0.06043850,0.16453293,0.00009465,0.01129461,0.15958952,0.00000000
-2.53626813,0.36241798,0.00133675,0.00000000,0.06248396,0.17639913,0.00009984,0.01128016,0.16008716,0.00000000
-2.53026513,0.37351676,0.00141641,0.00000000,0.06548693,0.19102574,0.00010632,0.01133720,0.16194291,0.00000000
-2.52426213,0.38814501,0.00151484,0.00000000,0.06945355,0.20842168,0.00011406,0.01146983,0.16520843,0.00000000
-2.51825913,0.40634236,0.00163112,0.00000000,0.07438568,0.22854392,0.00012298,0.01168181,0.16992541,0.00000000
-2.51225613,0.42808307,0.00176395,0.00000000,0.08027801,0.25129403,0.00013299,0.01197609,0.17612086,0.00000000
-2.50625313,0.45326884,0.00191168,0.00000000,0.08711521,0.27651585,0.00014396,0.01235438,0.18380269,0.00000000
-2.50025013,0.48172357,0.00207227,0.00000000,0.09486919,0.30399424,0.00015572,0.01281678,0.19295601,0.00000000
-2.49424712,0.51319051,0.00224335,0.00000000,0.10349675,0.33345540,0.00016808,0.01336141,0.20354028,0.00000000
-2.48824412,0.54733217,0.00242224,0.00000000,0.11293773,0.36456880,0.00018084,0.01398417,0.21548765,0.00000000
-2.48224112,0.58373339,0.00260600,0.00000000,0.12311376,0.39695113,0.00019377,0.01467859,0.22870249,0.00000000
-2.47623812,0.62190766,0.00279146,0.00000000,0.13392785,0.43017210,0.00020661,0.01543574,0.24306240,0.00000000
-2.47023512,0.66130665,0.00297534,0.00000000,0.14526477,0.46376235,0.00021911,0.01624431,0.25842064,0.00000000
-2.46423212,0.70133302,0.00315429,0.00000000,0.15699235,0.49722328,0.00023100,0.01709073,0.27460986,0.00000000
-2.45822911,0.74135579,0.00332497,0.00000000,0.16896369,0.53003860,0.00024205,0.01795947,0.29144717,0.00000000
-2.45222611,0.78072822,0.00348419,0.00000000,0.18102018,0.56168734,0.00025199,0.01883339,0.30874024,0.00000000
-2.44622311,0.81880712,0.00362895,0.00000000,0.19299536,0.59165788,0.00026061,0.01969418,0.32629411,0.00000000
-2.44022011,0.85497304,0.00375655,0.00000000,0.20471935,0.61946245,0.00026771,0.02052291,0.34391852,0.00000000
-2.43421711,0.88865041,0.00386467,0.00000000,0.21602370,0.64465161,0.00027311,0.02130055,0.36143515,0.00000000
-2.42821411,0.91932660,0.00395144,0.00000000,0.22674654,0.66682795,0.00027670,0.02200860,0.37868462,0.00000000
-2.42221111,0.94656903,0.00401551,0.00000000,0.23673761,0.68565858,0.00027837,0.02262965,0.39553254,0.00000000
-2.41620810,0.97003942,0.00405609,0.00000000,0.24586310,0.70088554,0.00027808,0.02314795,0.41187440,0.00000000
-2.41020510,0.98950441,0.00407292,0.00000000,0.25400990,0.71233383,0.00027582,0.02354994,0.42763892,0.00000000
-2.40420210,1.00484185,0.00406637,0.00000000,0.26108912,0.71991648,0.00027164,0.02382466,0.44278946,0.00000000
-2.39819910,1.01604255,0.00403731,0.00000000,0.26703863,0.72363641,0.00026561,0.02396411,0.45732344,0.00000000
-2.39219610,1.02320696,0.00398715,0.00000000,0.27182447,0.72358486,0.00025787,0.02396347,0.47126958,0.00000000
-2.38619310,1.02653725,0.00391774,0.00000000,0.27544107,0.71993650,0.00024856,0.02382125,0.48468309,0.00000000
-2.38019010,1.02632479,0.00383131,0.00000000,0.27791020,0.71294133,0.00023788,0.02353924,0.49763897,0.00000000
-2.37418709,1.02293385,0.00373037,0.00000000,0.27927872,0.70291378,0.00022602,0.02312244,0.51022372,0.00000000
-2.36818409,1.01678217,0.00361760,0.00000000,0.27961529,0.69021944,0.00021322,0.02257877,0.52252592,0.00000000
-2.36218109,1.00831957,0.00349580,0.00000000,0.27900606,0.67526013,0.00019970,0.02191878,0.53462616,0.00000000
-2.35617809,0.99800545,0.00336772,0.00000000,0.27754981,0.65845801,0.00018570,0.02115521,0.54658700,0.00000000
-2.35017509,0.98628670,0.00323604,0.00000000,0.27535259,0.64023944,0.00017144,0.02030252,0.55844357,0.00000000
-2.34417209,0.97357690,0.00310322,0.00000000,0.27252232,0.62101948,0.00015715,0.01937639,0.57019531,0.00000000
-2.33816908,0.96023812,0.00297146,0.00000000,0.26916355,0.60118756,0.00014303,0.01839313,0.58179966,0.00000000
-2.33216608,0.94656621,0.00284264,0.00000000,0.26537278,0.58109533,0.00012925,0.01736925,0.59316801,0.00000000
-2.32616308,0.93278027,0.00271831,0.00000000,0.26123447,0.56104675,0.00011597,0.01632091,0.60416433,0.00000000
-2.32016008,0.91901704,0.00259963,0.00000000,0.25681805,0.54129130,0.00010334,0.01526353,0.61460674,0.00000000
-2.31415708,0.90533022,0.00248738,0.00000000,0.25217606,0.52202021,0.00009145,0.01421139,0.62427203,0.00000000
-2.30815408,0.89169491,0.00238203,0.00000000,0.24734347,0.50336590,0.00008039,0.01317737,0.63290299,0.00000000
-2.30215108,0.87801672,0.00228371,0.00000000,0.24233822,0.48540455,0.00007022,0.01217277,0.64021830,0.00000000
-2.29614807,0.86414506,0.00219232,0.00000000,0.23716283,0.46816145,0.00006098,0.01120717,0.64592445,0.00000000
-2.29014507,0.84988979,0.00210755,0.00000000,0.23180709,0.45161881,0.00005270,0.01028846,0.64972916,0.00000000
-2.28414207,0.83504036,0.00202899,0.00000000,0.22625148,0.43572551,0.00004537,0.00942287,0.65135554,0.00000000
-2.27813907,0.81938631,0.00195620,0.00000000,0.22047118,0.42040809,0.00003899,0.00861510,0.65055626,0.00000000
-2.27213607,0.80273806,0.00188876,0.00000000,0.21444038,0.40558258,0.00003355,0.00786858,0.64712706,0.00000000
-2.26613307,0.78494690,0.00182637,0.00000000,0.20813662,0.39116632,0.00002903,0.00718566,0.64091872,0.00000000
-2.26013007,0.76592327,0.00176893,0.00000000,0.20154494,0.37708928,0.00002542,0.00656790,0.63184703,0.00000000
-2.25412706,0.74565230,0.00171658,0.00000000,0.19466146,0.36330438,0.00002270,0.00601638,0.61990008,0.00000000
-2.24812406,0.72420600,0.00166977,0.00000000,0.18749645,0.34979620,0.00002089,0.00553202,0.60514270,0.00000000
-2.24212106,0.70175168,0.00162930,0.00000000,0.18007650,0.33658799,0.00001998,0.00511581,0.58771761,0.00000000
-2.23611806,0.67855608,0.00159633,0.00000000,0.17244580,0.32374638,0.00002001,0.00476917,0.56784347,0.00000000
-2.23011506,0.65498533,0.00157241,0.00000000,0.16466648,0.31138399,0.00002101,0.00449410,0.54580989,0.00000000
-2.22411206,0.63150061,0.00155947,0.00000000,0.15681808,0.29965972,0.00002305,0.00429345,0.52196963,0.00000000
-2.21810905,0.60865001,0.00155981,0.00000000,0.14899602,0.28877678,0.00002620,0.00417106,0.49672849,0.00000000
-2.21210605,0.58705674,0.00157607,0.00000000,0.14130947,0.27897868,0.00003058,0.00413182,0.47053343,0.00000000
-2.20610305,0.56740426,0.00161116,0.00000000,0.13387844,0.27054339,0.00003630,0.00418176,0.44385937,0.00000000
-2.20010005,0.55041891,0.00166822,0.00000000,0.12683044,0.26377576,0.00004350,0.00432802,0.41719534,0.00000000
-2.19409705,0.53685049,0.00175053,0.00000000,0.12029681,0.25899871,0.00005234,0.00457875,0.39103057,0.00000000
-2.18809405,0.52745148,0.00186145,0.00000000,0.11440884,0.25654332,0.00006299,0.00494298,0.36584101,0.00000000
-2.18209105,0.52295535,0.00200426,0.00000000,0.10929388,0.25673814,0.00007562,0.00543038,0.34207674,0.00000000
-2.17608804,0.52405458,0.00218212,0.00000000,0.10507151,0.25989813,0.00009042,0.00605102,0.32015071,0.00000000
-2.17008504,0.53137878,0.00239786,0.00000000,0.10185000,0.26631337,0.00010758,0.00681497,0.30042893,0.00000000
-2.16408204,0.54547351,0.00265396,0.00000000,0.09972295,0.27623796,0.00012724,0.00773192,0.28322255,0.00000000
-2.15807904,0.56678024,0.00295233,0.00000000,0.09876641,0.28987930,0.00014957,0.00881076,0.26878161,0.00000000
-2.15207604,0.59561781,0.00329421,0.00000000,0.09903637,0.30738814,0.00017468,0.01005902,0.25729078,0.00000000
-2.14607304,0.63216605,0.00368008,0.00000000,0.10056679,0.32884958,0.00020265,0.01148239,0.24886677,0.00000000
-2.14007004,0.67645189,0.00410948,0.00000000,0.10336806,0.35427537,0.00023352,0.01308417,0.24355753,0.00000000
-2.13406703,0.72833857,0.00458099,0.00000000,0.10742605,0.38359779,0.00026726,0.01486478,0.24134295,0.00000000
-2.12806403,0.78751831,0.00509210,0.00000000,0.11270172,0.41666531,0.00030378,0.01682121,0.24213707,0.00000000
-2.12206103,0.85350913,0.00563919,0.00000000,0.11913124,0.45324045,0.00034293,0.01894667,0.24579147,0.00000000
-2.11605803,0.92565606,0.00621751,0.00000000,0.12662679,0.49299985,0.00038446,0.02123019,0.25209990,0.00000000
-2.11005503,1.00313726,0.00682121,0.00000000,0.13507784,0.53553686,0.00042806,0.02365643,0.26080390,0.00000000
-2.10405203,1.08497513,0.00744342,0.00000000,0.14435312,0.58036679,0.00047333,0.02620552,0.27159935,0.00000000
-2.09804902,1.17005276,0.00807629,0.00000000,0.15430311,0.62693466,0.00051980,0.02885322,0.28414376,0.00000000
-2.09204602,1.25713539,0.00871125,0.00000000,0.16476312,0.67462563,0.00056693,0.03157106,0.29806432,0.00000000
-2.08604302,1.34489676,0.00933910,0.00000000,0.17555688,0.72277772,0.00061411,0.03432680,0.31296652,0.00000000
-2.08004002,1.43194976,0.00995030,0.00000000,0.18650056,0.77069675,0.00066070,0.03708500,0.32844315,0.00000000
-2.07403702,1.51688061,0.01053518,0.00000000,0.19740721,0.81767284,0.00070602,0.03980785,0.34408367,0.00000000
-2.06803402,1.59828573,0.01108425,0.00000000,0.20809144,0.86299829,0.00074938,0.04245600,0.35948368,0.00000000
-2.06203102,1.67480993,0.01158849,0.00000000,0.21837427,0.90598600,0.00079011,0.04498971,0.37425430,0.00000000
-2.05602801,1.74518476,0.01203961,0.00000000,0.22808792,0.94598792,0.00082756,0.04736997,0.38803128,0.00000000
-2.05002501,1.80826556,0.01243034,0.00000000,0.23708056,0.98241283,0.00086113,0.04955970,0.40048355,0.00000000
-2.04402201,1.86306574,0.01275472,0.00000000,0.24522057,1.01474277,0.00089033,0.05152501,0.41132102,0.00000000
-2.03801901,1.90878688,0.01300825,0.00000000,0.25240052,1.04254736,0.00091474,0.05323634,0.42030129,0.00000000
-2.03201601,1.94484336,0.01318813,0.00000000,0.25854028,1.06549562,0.00093406,0.05466951,0.42723515,0.00000000
-2.02601301,1.97088041,0.01329335,0.00000000,0.26358952,1.08336456,0.00094814,0.05580672,0.43199060,0.00000000
-2.02001001,1.98678464,0.01332475,0.00000000,0.26752920,1.09604431,0.00095693,0.05663720,0.43449519,0.00000000
-2.01400700,1.99268656,0.01328502,0.00000000,0.27037202,1.10353948,0.00096058,0.05715774,0.43473669,0.00000000
-2.00800400,1.98895475,0.01317863,0.00000000,0.27216188,1.10596663,0.00095934,0.05737288,0.43276189,0.00000000
-2.00200100,1.97618177,0.01301169,0.00000000,0.27297219,1.10354807,0.00095362,0.05729487,0.42867359,0.00000000
-1.99599800,1.95516233,0.01279178,0.00000000,0.27290309,1.09660200,0.00094394,0.05694328,0.42262598,0.00000000
-1.98999500,1.92686442,0.01252765,0.00000000,0.27207772,1.08552963,0.00093095,0.05634438,0.41481835,0.00000000
-1.98399200,1.89239448,0.01222897,0.00000000,0.27063754,1.07079957,0.00091536,0.05553022,0.40548748,0.00000000
-1.97798899,1.85295803,0.01190599,0.00000000,0.26873695,1.05293029,0.00089797,0.05453747,0.39489893,0.00000000
-1.97198599,1.80981711,0.01156919,0.00000000,0.26653727,1.03247127,0.00087959,0.05340610,0.38333760,0.00000000
-1.96598299,1.76424638,0.01122892,0.00000000,0.26420048,1.00998363,0.00086104,0.05217792,0.37109775,0.00000000
-1.95997999,1.71748945,0.01089506,0.00000000,0.26188275,0.98602101,0.00084311,0.05089506,0.35847305,0.00000000
-1.95397699,1.67071721,0.01057670,0.00000000,0.25972822,0.96111144,0.00082652,0.04959838,0.34574680,0.00000000
-1.94797399,1.62498969,0.01028181,0.00000000,0.25786307,0.93574095,0.00081193,0.04832605,0.33318291,0.00000000
-1.94197099,1.58122301,0.01001702,0.00000000,0.25639031,0.91033939,0.00079986,0.04711213,0.32101773,0.00000000
-1.93596798,1.54016253,0.00978739,0.00000000,0.25538543,0.88526918,0.00079072,0.04598545,0.30945318,0.00000000
