energy_ev,total_up,Pt_p_up,Pt_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.12956478,3.16678788,0.48317054,2.92214209,0.21192367,0.00000000,0.21204287,0.00000000
-5.12356178,3.32412464,0.49748672,3.07396595,0.21795132,0.00000000,0.21645423,0.00000000
-5.11755878,3.47115267,0.50905265,3.21710578,0.22281959,0.00000000,0.21963242,0.00000000
-5.11155578,3.60570865,0.51764880,3.34949691,0.22643551,0.00000000,0.22151387,0.00000000
-5.10555278,3.72581149,0.52311297,3.46922207,0.22872871,0.00000000,0.22206024,0.00000000
-5.09954977,3.82970999,0.52534512,3.57455688,0.22965334,0.00000000,0.22125940,0.00000000
-5.09354677,3.91592606,0.52431037,3.66401201,0.22918930,0.00000000,0.21912562,0.00000000
-5.08754377,3.98329165,0.52004000,3.73637023,0.22734278,0.00000000,0.21569904,0.00000000
-5.08154077,4.03097767,0.51263029,3.79071678,0.22414598,0.00000000,0.21104436,0.00000000
-5.07553777,4.05851368,0.50223933,3.82646158,0.21965612,0.00000000,0.20524887,0.00000000
-5.06953477,4.06579718,0.48908189,3.84335225,0.21395364,0.00000000,0.19841980,0.00000000
-5.06353177,4.05309212,0.47342249,3.84147719,0.20713983,0.00000000,0.19068120,0.00000000
-5.05752876,4.02101636,0.45556713,3.82125845,0.19933372,0.00000000,0.18217036,0.00000000
-5.05152576,3.97051865,0.43585385,3.78343446,0.19066866,0.00000000,0.17303401,0.00000000
-5.04552276,3.90284584,0.41464266,3.72903342,0.18128845,0.00000000,0.16342438,0.00000000
-5.03951976,3.81950171,0.39230521,3.65933823,0.17134338,0.00000000,0.15349536,0.00000000
-5.03351676,3.72219921,0.36921461,3.57584446,0.16098616,0.00000000,0.14339876,0.00000000
-5.02751376,3.61280784,0.34573581,3.48021322,0.15036805,0.00000000,0.13328092,0.00000000
-5.02151076,3.49329853,0.32221689,3.37422068,0.13963517,0.00000000,0.12327975,0.00000000
-5.01550775,3.36568823,0.29898153,3.25970657,0.12892525,0.00000000,0.11352216,0.00000000
-5.00950475,3.23198626,0.27632287,3.13852356,0.11836484,0.00000000,0.10412222,0.00000000
-5.00350175,3.09414460,0.25449889,3.01248957,0.10806707,0.00000000,0.09517965,0.00000000
-4.99749875,2.95401376,0.23372937,2.88334483,0.09812997,0.00000000,0.08677907,0.00000000
-4.99149575,2.81330564,0.21419437,2.75271497,0.08863549,0.00000000,0.07898969,0.00000000
-4.98549275,2.67356440,0.19603414,2.62208137,0.07964898,0.00000000,0.07186541,0.00000000
-4.97948974,2.53614580,0.17935028,2.49275936,0.07121934,0.00000000,0.06544544,0.00000000
-4.97348674,2.40220514,0.16420798,2.36588443,0.06337966,0.00000000,0.05975517,0.00000000
-4.96748374,2.27269333,0.15063902,2.24240626,0.05614819,0.00000000,0.05480718,0.00000000
-4.96148074,2.14836043,0.13864532,2.12309000,0.04952979,0.00000000,0.05060257,0.00000000
-4.95547774,2.02976546,0.12820290,2.00852376,0.04351749,0.00000000,0.04713211,0.00000000
-4.94947474,1.91729133,0.11926575,1.89913124,0.03809433,0.00000000,0.04437755,0.00000000
-4.94347174,1.81116327,0.11176973,1.79518806,0.03323519,0.00000000,0.04231272,0.00000000
-4.93746873,1.71146955,0.10563610,1.69684051,0.02890865,0.00000000,0.04090457,0.00000000
-4.93146573,1.61818283,0.10077473,1.60412533,0.02507876,0.00000000,0.04011404,0.00000000
-4.92546273,1.53118121,0.09708677,1.51698932,0.02170667,0.00000000,0.03989676,0.00000000
-4.91945973,1.45026775,0.09446694,1.43530777,0.01875211,0.00000000,0.04020366,0.00000000
-4.91345673,1.37518790,0.09280531,1.35890101,0.01617465,0.00000000,0.04098143,0.00000000
-4.90745373,1.30564436,0.09198868,1.28754858,0.01393473,0.00000000,0.04217295,0.00000000
-4.90145073,1.24130917,0.09190172,1.22100073,0.01199452,0.00000000,0.04371767,0.00000000
-4.89544772,1.18183332,0.09242782,1.15898748,0.01031849,0.00000000,0.04555204,0.00000000
-4.88944472,1.12685394,0.09344987,1.10122540,0.00887388,0.00000000,0.04761001,0.00000000
-4.88344172,1.07599989,0.09485105,1.04742252,0.00763090,0.00000000,0.04982363,0.00000000
-4.87743872,1.02889597,0.09651565,0.99728205,0.00656288,0.00000000,0.05212382,0.00000000
-4.87143572,0.98516668,0.09833006,0.95050528,0.00564620,0.00000000,0.05444127,0.00000000
-4.86543272,0.94443981,0.10018393,0.90679440,0.00486021,0.00000000,0.05670749,0.00000000
-4.85942971,0.90635043,0.10197151,0.86585552,0.00418701,0.00000000,0.05885599,0.00000000
-4.85342671,0.87054559,0.10359315,0.82740235,0.00361127,0.00000000,0.06082357,0.00000000
-4.84742371,0.83668972,0.10495692,0.79116061,0.00311997,0.00000000,0.06255167,0.00000000
-4.84142071,0.80447094,0.10598028,0.75687319,0.00270212,0.00000000,0.06398768,0.00000000
-4.83541771,0.77360776,0.10659171,0.72430602,0.00234854,0.00000000,0.06508618,0.00000000
-4.82941471,0.74385611,0.10673218,0.69325413,0.00205162,0.00000000,0.06581011,0.00000000
-4.82341171,0.71501603,0.10635645,0.66354774,0.00180509,0.00000000,0.06613165,0.00000000
-4.81740870,0.68693771,0.10543403,0.63505780,0.00160386,0.00000000,0.06603294,0.00000000
-4.81140570,0.65952613,0.10394969,0.60770044,0.00144383,0.00000000,0.06550643,0.00000000
-4.80540270,0.63274415,0.10190367,0.58144002,0.00132175,0.00000000,0.06455497,0.00000000
-4.79939970,0.60661327,0.09931131,0.55629029,0.00123511,0.00000000,0.06319156,0.00000000
-4.79339670,0.58121219,0.09620227,0.53231345,0.00118203,0.00000000,0.06143873,0.00000000
-4.78739370,0.55667272,0.09261929,0.50961680,0.00116116,0.00000000,0.05932770,0.00000000
-4.78139070,0.53317330,0.08861660,0.48834722,0.00117162,0.00000000,0.05689722,0.00000000
-4.77538769,0.51093007,0.08425798,0.46868338,0.00121291,0.00000000,0.05419223,0.00000000
-4.76938469,0.49018615,0.07961462,0.45082611,0.00128485,0.00000000,0.05126240,0.00000000
-4.76338169,0.47119927,0.07476288,0.43498725,0.00138755,0.00000000,0.04816056,0.00000000
-4.75737869,0.45422851,0.06978201,0.42137749,0.00152132,0.00000000,0.04494117,0.00000000
-4.75137569,0.43952070,0.06475195,0.41019388,0.00168666,0.00000000,0.04165879,0.00000000
-4.74537269,0.42729715,0.05975137,0.40160745,0.00188423,0.00000000,0.03836678,0.00000000
-4.73936968,0.41774137,0.05485589,0.39575176,0.00211481,0.00000000,0.03511607,0.00000000
-4.73336668,0.41098835,0.05013670,0.39271277,0.00237927,0.00000000,0.03195422,0.00000000
-4.72736368,0.40711609,0.04565948,0.39252077,0.00267864,0.00000000,0.02892470,0.00000000
-4.72136068,0.40613951,0.04148372,0.39514463,0.00301407,0.00000000,0.02606638,0.00000000
-4.71535768,0.40800743,0.03766244,0.40048888,0.00338685,0.00000000,0.02341332,0.00000000
-4.70935468,0.41260248,0.03424215,0.40839367,0.00379853,0.00000000,0.02099476,0.00000000
-4.70335168,0.41974420,0.03126323,0.41863780,0.00425089,0.00000000,0.01883530,0.00000000
-4.69734867,0.42919505,0.02876044,0.43094468,0.00474605,0.00000000,0.01695520,0.00000000
-4.69134567,0.44066918,0.02676366,0.44499106,0.00528650,0.00000000,0.01537089,0.00000000
-4.68534267,0.45384350,0.02529864,0.46041807,0.00587518,0.00000000,0.01409542,0.00000000
-4.67933967,0.46837064,0.02438781,0.47684427,0.00651551,0.00000000,0.01313902,0.00000000
-4.67333667,0.48389313,0.02405101,0.49388004,0.00721139,0.00000000,0.01250955,0.00000000
-4.66733367,0.50005819,0.02430604,0.51114270,0.00796720,0.00000000,0.01221291,0.00000000
-4.66133067,0.51653245,0.02516904,0.52827171,0.00878772,0.00000000,0.01225335,0.00000000
-4.65532766,0.53301608,0.02665468,0.54494334,0.00967807,0.00000000,0.01263365,0.00000000
-4.64932466,0.54925542,0.02877602,0.56088411,0.01064353,0.00000000,0.01335510,0.00000000
-4.64332166,0.56505394,0.03154418,0.57588243,0.01168931,0.00000000,0.01441738,0.00000000
-4.63731866,0.58028081,0.03496776,0.58979808,0.01282039,0.00000000,0.01581833,0.00000000
-4.63131566,0.59487698,0.03905205,0.60256907,0.01404113,0.00000000,0.01755352,0.00000000
-4.62531266,0.60885846,0.04379817,0.61421576,0.01535503,0.00000000,0.01961578,0.00000000
-4.61930965,0.62231688,0.04920204,0.62484209,0.01676437,0.00000000,0.02199471,0.00000000
-4.61330665,0.63541746,0.05525346,0.63463408,0.01826987,0.00000000,0.02467612,0.00000000
-4.60730365,0.64839459,0.06193524,0.64385573,0.01987045,0.00000000,0.02764156,0.00000000
-4.60130065,0.66154535,0.06922255,0.65284269,0.02156292,0.00000000,0.03086794,0.00000000
-4.59529765,0.67522148,0.07708247,0.66199399,0.02334186,0.00000000,0.03432722,0.00000000
-4.58929465,0.68982010,0.08547396,0.67176239,0.02519950,0.00000000,0.03798644,0.00000000
-4.58329165,0.70577378,0.09434809,0.68264355,0.02712578,0.00000000,0.04180775,0.00000000
-4.57728864,0.72354017,0.10364878,0.69516465,0.02910849,0.00000000,0.04574887,0.00000000
-4.57128564,0.74359151,0.11331378,0.70987258,0.03113352,0.00000000,0.04976364,0.00000000
-4.56528264,0.76640443,0.12327612,0.72732201,0.03318532,0.00000000,0.05380291,0.00000000
-4.55927964,0.79244976,0.13346580,0.74806348,0.03524735,0.00000000,0.05781557,0.00000000
-4.55327664,0.82218266,0.14381160,0.77263154,0.03730273,0.00000000,0.06174980,0.00000000
-4.54727364,0.85603274,0.15424310,0.80153282,0.03933489,0.00000000,0.06555440,0.00000000
-4.54127064,0.89439408,0.16469249,0.83523404,0.04132825,0.00000000,0.06918024,0.00000000
-4.53526763,0.93761496,0.17509639,0.87414972,0.04326894,0.00000000,0.07258164,0.00000000
-4.52926463,0.98598698,0.18539715,0.91862958,0.04514544,0.00000000,0.07571770,0.00000000
-4.52326163,1.03973367,0.19554395,0.96894555,0.04694913,0.00000000,0.07855353,0.00000000
-4.51725863,1.09899841,0.20549322,1.02527843,0.04867469,0.00000000,0.08106118,0.00000000
-4.51125563,1.16383192,0.21520865,1.08770447,0.05032044,0.00000000,0.08322040,0.00000000
-4.50525263,1.23417961,0.22466055,1.15618224,0.05188836,0.00000000,0.08501903,0.00000000
-4.49924962,1.30986931,0.23382470,1.23054026,0.05338403,0.00000000,0.08645309,0.00000000
-4.49324662,1.39060013,0.24268081,1.31046613,0.05481631,0.00000000,0.08752656,0.00000000
-4.48724362,1.47593312,0.25121056,1.39549804,0.05619686,0.00000000,0.08825083,0.00000000
-4.48124062,1.56528488,0.25939549,1.48501934,0.05753948,0.00000000,0.08864387,0.00000000
-4.47523762,1.65792474,0.26721485,1.57825728,0.05885929,0.00000000,0.08872917,0.00000000
-4.46923462,1.75297672,0.27464361,1.67428652,0.06017185,0.00000000,0.08853453,0.00000000
-4.46323162,1.84942669,0.28165084,1.77203823,0.06149220,0.00000000,0.08809072,0.00000000
-4.45722861,1.94613547,0.28819849,1.87031509,0.06283387,0.00000000,0.08743009,0.00000000
-4.45122561,2.04185799,0.29424086,1.96781248,0.06420796,0.00000000,0.08658532,0.00000000
-4.44522261,2.13526845,0.29972474,2.06314553,0.06562228,0.00000000,0.08558814,0.00000000
-4.43921961,2.22499098,0.30459028,2.15488162,0.06708063,0.00000000,0.08446832,0.00000000
-4.43321661,2.30963504,0.30877263,2.24157740,0.06858221,0.00000000,0.08325281,0.00000000
-4.42721361,2.38783435,0.31220415,2.32181907,0.07012129,0.00000000,0.08196511,0.00000000
-4.42121061,2.45828790,0.31481725,2.39426459,0.07168699,0.00000000,0.08062491,0.00000000
-4.41520760,2.51980146,0.31654757,2.45768595,0.07326336,0.00000000,0.07924798,0.00000000
-4.40920460,2.57132766,0.31733736,2.51100986,0.07482960,0.00000000,0.07784623,0.00000000
-4.40320160,2.61200304,0.31713892,2.55335500,0.07636059,0.00000000,0.07642800,0.00000000
-4.39719860,2.64118023,0.31591775,2.58406418,0.07782748,0.00000000,0.07499856,0.00000000
-4.39119560,2.65845376,0.31365536,2.60272985,0.07919858,0.00000000,0.07356063,0.00000000
-4.38519260,2.66367833,0.31035157,2.60921186,0.08044026,0.00000000,0.07211502,0.00000000
-4.37918959,2.65697860,0.30602598,2.60364648,0.08151804,0.00000000,0.07066134,0.00000000
-4.37318659,2.63874994,0.30071885,2.58644635,0.08239770,0.00000000,0.06919861,0.00000000
-4.36718359,2.60965020,0.29449091,2.55829118,0.08304645,0.00000000,0.06772589,0.00000000
-4.36118059,2.57058267,0.28742261,2.52010971,0.08343398,0.00000000,0.06624278,0.00000000
-4.35517759,2.52267100,0.27961230,2.47305346,0.08353361,0.00000000,0.06474983,0.00000000
-4.34917459,2.46722711,0.27117396,2.41846356,0.08332316,0.00000000,0.06324882,0.00000000
-4.34317159,2.40571333,0.26223414,2.35783184,0.08278587,0.00000000,0.06174297,0.00000000
-4.33716858,2.33970036,0.25292859,2.29275775,0.08191097,0.00000000,0.06023691,0.00000000
-4.33116558,2.27082247,0.24339846,2.22490269,0.08069421,0.00000000,0.05873665,0.00000000
-4.32516258,2.20073179,0.23378645,2.15594348,0.07913810,0.00000000,0.05724936,0.00000000
-4.31915958,2.13105307,0.22423294,2.08752647,0.07725197,0.00000000,0.05578308,0.00000000
-4.31315658,2.06334050,0.21487226,2.02122391,0.07505178,0.00000000,0.05434640,0.00000000
-4.30715358,1.99903797,0.20582920,1.95849376,0.07255976,0.00000000,0.05294801,0.00000000
