energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.33466733,2.22272730,0.00119452,0.01288214,0.28175563,2.21090900,0.00220735,0.05666400,0.15916541,0.19711742
-3.32866433,2.32313327,0.00118509,0.01378288,0.29871207,2.30959747,0.00229399,0.05920211,0.16552699,0.20583861
-3.32266133,2.43288540,0.00117311,0.01482236,0.31732247,2.41850223,0.00239240,0.06194020,0.17219787,0.21476359
-3.31665833,2.55089683,0.00115853,0.01599930,0.33745904,2.53646398,0.00250167,0.06484975,0.17915889,0.22378454
-3.31065533,2.67590068,0.00114137,0.01730991,0.35895468,2.66211655,0.00262066,0.06789758,0.18638651,0.23280012
-3.30465233,2.80646352,0.00112162,0.01874770,0.38160327,2.79390152,0.00274801,0.07104657,0.19385252,0.24171806
-3.29864932,2.94100408,0.00109934,0.02030329,0.40516122,2.93008863,0.00288217,0.07425664,0.20152392,0.25045766
-3.29264632,3.07781748,0.00107460,0.02196437,0.42935056,3.06880223,0.00302140,0.07748568,0.20936276,0.25895230
-3.28664332,3.21510501,0.00104749,0.02371561,0.45386360,3.20805387,0.00316382,0.08069075,0.21732630,0.26715182
-3.28064032,3.35100927,0.00101815,0.02553877,0.47836907,3.34578076,0.00330743,0.08382927,0.22536728,0.27502469
-3.27463732,3.48365430,0.00098674,0.02741290,0.50251994,3.47988962,0.00345016,0.08686021,0.23343438,0.28255985
-3.26863432,3.61118974,0.00095345,0.02931464,0.52596239,3.60830512,0.00358989,0.08974541,0.24147308,0.28976818
-3.26263132,3.73183821,0.00091851,0.03121865,0.54834601,3.72902167,0.00372449,0.09245071,0.24942663,0.29668350
-3.25662831,3.84394425,0.00088218,0.03309810,0.56933473,3.84015728,0.00385191,0.09494715,0.25723735,0.30336303
-3.25062531,3.94602352,0.00084476,0.03492537,0.58861809,3.94000744,0.00397019,0.09721199,0.26484817,0.30988719
-3.24462231,4.03681011,0.00080655,0.03667270,0.60592245,4.02709741,0.00407753,0.09922955,0.27220431,0.31635880
-3.23861931,4.11530024,0.00076790,0.03831299,0.62102159,4.10023052,0.00417236,0.10099197,0.27925508,0.32290163
-3.23261631,4.18079021,0.00072914,0.03982058,0.63374620,4.15853053,0.00425335,0.10249965,0.28595572,0.32965821
-3.22661331,4.23290676,0.00069065,0.04117201,0.64399182,4.20147587,0.00431951,0.10376151,0.29226917,0.33678708
-3.22061031,4.27162794,0.00065276,0.04234677,0.65172470,4.22892389,0.00437020,0.10479500,0.29816764,0.34445943
-3.21460730,4.29729320,0.00061585,0.04332798,0.65698525,4.24112348,0.00440517,0.10562580,0.30363394,0.35285524
-3.20860430,4.31060134,0.00058023,0.04410288,0.65988880,4.23871500,0.00442457,0.10628728,0.30866241,0.36215901
-3.20260130,4.31259602,0.00054623,0.04466330,0.66062346,4.22271663,0.00442900,0.10681972,0.31325939,0.37255522
-3.19659830,4.30463836,0.00051411,0.04500590,0.65944504,4.19449712,0.00441942,0.10726927,0.31744318,0.38422363
-3.19059530,4.28836747,0.00048414,0.04513223,0.65666915,4.15573543,0.00439724,0.10768666,0.32124344,0.39733461
-3.18459230,4.26564970,0.00045649,0.04504865,0.65266070,4.10836823,0.00436419,0.10812584,0.32470004,0.41204449
-3.17858929,4.23851842,0.00043133,0.04476609,0.64782115,4.05452712,0.00432232,0.10864234,0.32786133,0.42849139
-3.17258629,4.20910632,0.00040875,0.04429962,0.64257393,3.99646761,0.00427393,0.10929166,0.33078206,0.44679128
-3.16658329,4.17957289,0.00038881,0.04366791,0.63734872,3.93649265,0.00422151,0.11012761,0.33352075,0.46703464
-3.16058029,4.15202984,0.00037149,0.04289256,0.63256515,3.87687369,0.00416765,0.11120059,0.33613699,0.48928378
-3.15457729,4.12846745,0.00035675,0.04199738,0.62861658,3.81977230,0.00411498,0.11255606,0.33868847,0.51357078
-3.14857429,4.11068492,0.00034447,0.04100765,0.62585478,3.76716589,0.00406609,0.11423307,0.34122812,0.53989613
-3.14257129,4.10022764,0.00033452,0.03994931,0.62457600,3.72078019,0.00402348,0.11626300,0.34380139,0.56822817
-3.13656828,4.09833383,0.00032671,0.03884823,0.62500920,3.68203176,0.00398946,0.11866852,0.34644386,0.59850313
-3.13056528,4.10589292,0.00032083,0.03772955,0.62730681,3.65198255,0.00396617,0.12146281,0.34917927,0.63062575
-3.12456228,4.12341726,0.00031666,0.03661705,0.63153858,3.63130862,0.00395550,0.12464912,0.35201808,0.66447057
-3.11855928,4.15102827,0.00031394,0.03553269,0.63768869,3.62028415,0.00395906,0.12822052,0.35495667,0.69988352
-3.11255628,4.18845741,0.00031243,0.03449619,0.64565627,3.61878129,0.00397823,0.13216012,0.35797715,0.73668391
-3.10655328,4.23506184,0.00031189,0.03352478,0.65525925,3.62628573,0.00401412,0.13644149,0.36104785,0.77466664
-3.10055028,4.28985375,0.00031210,0.03263301,0.66624158,3.64192693,0.00406764,0.14102940,0.36412434,0.81360456
-3.09454727,4.35154197,0.00031285,0.03183271,0.67828310,3.66452180,0.00413948,0.14588082,0.36715114,0.85325091
-3.08854427,4.41858390,0.00031399,0.03113299,0.69101211,3.69262933,0.00423015,0.15094615,0.37006376,0.89334182
-3.08254127,4.48924524,0.00031538,0.03054033,0.70401957,3.72461394,0.00434005,0.15617062,0.37279117,0.93359878
-3.07653827,4.56166505,0.00031694,0.03005870,0.71687476,3.75871442,0.00446944,0.16149577,0.37525849,0.97373121
-3.07053527,4.63392312,0.00031865,0.02968974,0.72914144,3.79311550,0.00461852,0.16686107,0.37738975,1.01343911
-3.06453227,4.70410699,0.00032051,0.02943288,0.74039385,3.82601892,0.00478738,0.17220546,0.37911072,1.05241577
-3.05852926,4.77037596,0.00032261,0.02928556,0.75023205,3.85571092,0.00497603,0.17746888,0.38035150,1.09035079
-3.05252626,4.83101952,0.00032507,0.02924333,0.75829577,3.88062361,0.00518437,0.18259367,0.38104892,1.12693335
-3.04652326,4.88450831,0.00032807,0.02930001,0.76427640,3.89938778,0.00541214,0.18752586,0.38114863,1.16185573
-3.04052026,4.92953593,0.00033182,0.02944779,0.76792655,3.91087527,0.00565890,0.19221621,0.38060676,1.19481740
-3.03451726,4.96505049,0.00033658,0.02967732,0.76906703,3.91422978,0.00592395,0.19662108,0.37939118,1.22552934
-3.02851426,4.99027535,0.00034264,0.02997783,0.76759091,3.90888529,0.00620630,0.20070310,0.37748230,1.25371881
-3.02251126,5.00471887,0.00035031,0.03033721,0.76346468,3.89457212,0.00650455,0.20443155,0.37487339,1.27913451
-3.01650825,5.00817376,0.00035992,0.03074211,0.75672671,3.87131111,0.00681690,0.20778261,0.37157054,1.30155179
-3.01050525,5.00070667,0.00037178,0.03117812,0.74748301,3.83939679,0.00714106,0.21073933,0.36759216,1.32077810
-3.00450225,4.98263935,0.00038620,0.03162989,0.73590081,3.79937130,0.00747427,0.21329149,0.36296825,1.33665814
-2.99849925,4.95452278,0.00040348,0.03208143,0.72220025,3.75199038,0.00781323,0.21543530,0.35773925,1.34907882
-2.99249625,4.91710571,0.00042389,0.03251633,0.70664466,3.69818389,0.00815417,0.21717300,0.35195484,1.35797349
-2.98649325,4.87129960,0.00044763,0.03291809,0.68952995,3.63901245,0.00849288,0.21851232,0.34567245,1.36332540
-2.98049025,4.81814117,0.00047488,0.03327049,0.67117354,3.57562272,0.00882478,0.21946599,0.33895577,1.36517006
-2.97448724,4.75875444,0.00050577,0.03355799,0.65190346,3.50920285,0.00914502,0.22005108,0.33187318,1.36359625
-2.96848424,4.69431328,0.00054034,0.03376611,0.63204776,3.44094011,0.00944861,0.22028842,0.32449622,1.35874559
-2.96248124,4.62600588,0.00057860,0.03388189,0.61192495,3.37198200,0.00973054,0.22020198,0.31689802,1.35081040
-2.95647824,4.55500177,0.00062047,0.03389423,0.59183547,3.30340207,0.00998593,0.21981816,0.30915186,1.34002992
-2.95047524,4.48242220,0.00066582,0.03379425,0.57205455,3.23617122,0.01021021,0.21916520,0.30132981,1.32668482
-2.94447224,4.40931423,0.00071445,0.03357560,0.55282654,3.17113494,0.01039922,0.21827247,0.29350140,1.31109009
-2.93846923,4.33662879,0.00076612,0.03323464,0.53436083,3.10899677,0.01054940,0.21716977,0.28573242,1.29358652
-2.93246623,4.26520274,0.00082051,0.03277060,0.51682917,3.05030768,0.01065787,0.21588664,0.27808379,1.27453099
-2.92646323,4.19574488,0.00087728,0.03218558,0.50036449,2.99546133,0.01072255,0.21445163,0.27061058,1.25428592
-2.92046023,4.12882585,0.00093603,0.03148449,0.48506096,2.94469436,0.01074222,0.21289159,0.26336108,1.23320831
-2.91445723,4.06487164,0.00099633,0.03067490,0.47097519,2.89809142,0.01071654,0.21123098,0.25637598,1.21163870
-2.90845423,4.00416061,0.00105773,0.02976676,0.45812828,2.85559399,0.01064611,0.20949116,0.24968774,1.18989062
-2.90245123,3.94682383,0.00111975,0.02877211,0.44650869,2.81701242,0.01053239,0.20768983,0.24332002,1.16824090
-2.89644822,3.89284847,0.00118191,0.02770464,0.43607556,2.78204039,0.01037766,0.20584051,0.23728736,1.14692141
-2.89044522,3.84208424,0.00124370,0.02657932,0.42676237,2.75027112,0.01018496,0.20395213,0.23159497,1.12611240
-2.88444222,3.79425258,0.00130460,0.02541194,0.41848090,2.72121477,0.00995800,0.20202883,0.22623878,1.10593798
-2.87843922,3.74895846,0.00136408,0.02421864,0.41112507,2.69431634,0.00970101,0.20006983,0.22120566,1.08646381
-2.87243622,3.70570462,0.00142163,0.02301553,0.40457486,2.66897377,0.00941869,0.19806958,0.21647394,1.06769721
-2.86643322,3.66390800,0.00147671,0.02181826,0.39870005,2.64455564,0.00911602,0.19601806,0.21201406,1.04958960
-2.86043022,3.62291796,0.00152876,0.02064173,0.39336373,2.62041826,0.00879819,0.19390124,0.20778956,1.03204132
-2.85442721,3.58203611,0.00157726,0.01949976,0.38842562,2.59592182,0.00847046,0.19170178,0.20375817,1.01490840
-2.84842421,3.54053707,0.00162165,0.01840494,0.38374510,2.57044543,0.00813812,0.18939980,0.19987315,0.99801114
-2.84242121,3.49768999,0.00166140,0.01736842,0.37918405,2.54340082,0.00780632,0.18697388,0.19608475,0.98114405
-2.83641821,3.45277999,0.00169598,0.01639985,0.37460931,2.51424462,0.00748008,0.18440200,0.19234175,0.96408661
-2.83041521,3.40512913,0.00172487,0.01550735,0.36989506,2.48248913,0.00716415,0.18166264,0.18859305,0.94661446
-2.82441221,3.35411637,0.00174759,0.01469753,0.36492481,2.44771148,0.00686304,0.17873578,0.18478923,0.92851044
-2.81840920,3.29919589,0.00176369,0.01397549,0.35959323,2.40956127,0.00658092,0.17560397,0.18088412,0.90957503
-2.81240620,3.23991317,0.00177280,0.01334497,0.35380775,2.36776645,0.00632160,0.17225316,0.17683614,0.88963570
-2.80640320,3.17591865,0.00177460,0.01280837,0.34748995,2.32213766,0.00608851,0.16867349,0.17260957,0.86855483
-2.80040020,3.10697824,0.00176886,0.01236689,0.34057662,2.27257095,0.00588467,0.16485997,0.16817555,0.84623588
-2.79439720,3.03298070,0.00175546,0.01202059,0.33302070,2.21904878,0.00571265,0.16081286,0.16351293,0.82262758
-2.78839420,2.95394147,0.00173440,0.01176848,0.32479185,2.16163963,0.00557452,0.15653796,0.15860877,0.79772607
-2.78239120,2.87000307,0.00170583,0.01160858,0.31587683,2.10049586,0.00547185,0.15204671,0.15345871,0.77157499
-2.77638819,2.78143201,0.00167004,0.01153796,0.30627945,2.03585028,0.00540566,0.14735611,0.14806695,0.74426355
-2.77038519,2.68861251,0.00162746,0.01155279,0.29602039,1.96801121,0.00537635,0.14248839,0.14244610,0.71592294
-2.76438219,2.59203719,0.00157874,0.01164837,0.28513655,1.89735630,0.00538371,0.13747073,0.13661678,0.68672114
-2.75837919,2.49229528,0.00152467,0.01181912,0.27368014,1.82432525,0.00542686,0.13233468,0.13060705,0.65685657
-2.75237619,2.39005874,0.00146621,0.01205864,0.26171748,1.74941152,0.00550424,0.12711559,0.12445162,0.62655099
-2.74637319,2.28606697,0.00140453,0.01235973,0.24932751,1.67315334,0.00561361,0.12185204,0.11819108,0.59604192
-2.74037019,2.18111062,0.00134095,0.01271445,0.23660005,1.59612422,0.00575205,0.11658514,0.11187090,0.56557502
-2.73436718,2.07601521,0.00127697,0.01311419,0.22363383,1.51892321,0.00591597,0.11135797,0.10554053,0.53539687
-2.72836418,1.97162514,0.00121426,0.01354979,0.21053448,1.44216531,0.00610121,0.10621496,0.09925241,0.50574827
-2.72236118,1.86878871,0.00115466,0.01401169,0.19741228,1.36647212,0.00630310,0.10120140,0.09306104,0.47685857
-2.71635818,1.76834464,0.00110017,0.01449010,0.18438008,1.29246321,0.00651655,0.09636304,0.08702210,0.44894104
-2.71035518,1.67111037,0.00105294,0.01497525,0.17155116,1.22074820,0.00673620,0.09174572,0.08119164,0.42218948
-2.70435218,1.57787269,0.00101529,0.01545759,0.15903721,1.15192001,0.00695658,0.08739513,0.07562536,0.39677614
-2.69834917,1.48938042,0.00098968,0.01592810,0.14694663,1.08654915,0.00717224,0.08335662,0.07037797,0.37285088
-2.69234617,1.40633952,0.00097874,0.01637859,0.13538284,1.02517915,0.00737799,0.07967515,0.06550262,0.35054149
-2.68634317,1.32941007,0.00098523,0.01680192,0.12444310,0.96832314,0.00756904,0.07639514,0.06105044,0.32995497
-2.68034017,1.25920511,0.00101206,0.01719234,0.11421739,0.91646139,0.00774122,0.07356045,0.05707013,0.31117965
-2.67433717,1.19629063,0.00106224,0.01754569,0.10478773,0.87003961,0.00789112,0.07121425,0.05360755,0.29428780
-2.66833417,1.14118642,0.00113890,0.01785961,0.09622765,0.82946771,0.00801628,0.06939890,0.05070539,0.27933853
-2.66233117,1.09436695,0.00124522,0.01813368,0.08860199,0.79511880,0.00811528,0.06815566,0.04840279,0.26638064
-2.65632816,1.05626196,0.00138442,0.01836949,0.08196680,0.76732807,0.00818785,0.06752432,0.04673499,0.25545524
-2.65032516,1.02725595,0.00155966,0.01857060,0.07636940,0.74639123,0.00823493,0.06754265,0.04573282,0.24659784
-2.64432216,1.00768640,0.00177398,0.01874248,0.07184851,0.73256229,0.00825866,0.06824567,0.04542228,0.23983976
-2.63831916,0.99784011,0.00203023,0.01889233,0.06843437,0.72605051,0.00826232,0.06966478,0.04582389,0.23520871
-2.63231616,0.99794768,0.00233094,0.01902876,0.06614882,0.72701640,0.00825029,0.07182668,0.04695212,0.23272841
-2.62631316,1.00817607,0.00267820,0.01916152,0.06500524,0.73556680,0.00822789,0.07475217,0.04881460,0.23241737
-2.62031016,1.02861939,0.00307354,0.01930103,0.06500836,0.75174913,0.00820119,0.07845482,0.05141144,0.23428672
-2.61430715,1.05928840,0.00351780,0.01945800,0.06615394,0.77554515,0.00817683,0.08293959,0.05473441,0.23833733
-2.60830415,1.10009910,0.00401097,0.01964290,0.06842825,0.80686436,0.00816178,0.08820142,0.05876621,0.24455632
-2.60230115,1.15086127,0.00455206,0.01986553,0.07180734,0.84553771,0.00816308,0.09422394,0.06347975,0.25291327
-2.59629815,1.21126759,0.00513902,0.02013451,0.07625636,0.89131182,0.00818760,0.10097826,0.06883765,0.26335625
-2.59029515,1.28088426,0.00576858,0.02045691,0.08172864,0.94384442,0.00824174,0.10842202,0.07479179,0.27580808
-2.58429215,1.35914391,0.00643622,0.02083788,0.08816495,1.00270132,0.00833127,0.11649876,0.08128315,0.29016301
-2.57828914,1.44534152,0.00713612,0.02128035,0.09549275,1.06735547,0.00846101,0.12513758,0.08824190,0.30628419
-2.57228614,1.53863420,0.00786117,0.02178485,0.10362571,1.13718834,0.00863473,0.13425330,0.09558786,0.32400207
-2.56628314,1.63804514,0.00860303,0.02234946,0.11246346,1.21149405,0.00885493,0.14374706,0.10323118,0.34311395
-2.56028014,1.74247215,0.00935221,0.02296981,0.12189179,1.28948617,0.00912276,0.15350739,0.11107352,0.36338499
-2.55427714,1.85070096,0.01009825,0.02363922,0.13178323,1.37030745,0.00943795,0.16341181,0.11900947,0.38455051
-2.54827414,1.96142310,0.01082994,0.02434893,0.14199817,1.45304211,0.00979880,0.17332886,0.12692838,0.40631979
-2.54227114,2.07325807,0.01153553,0.02508846,0.15238657,1.53673063,0.01020218,0.18312060,0.13471642,0.42838126
-2.53626813,2.18477915,0.01220306,0.02584598,0.16279012,1.62038656,0.01064365,0.19264547,0.14225898,0.45040898
-2.53026513,2.29454232,0.01282067,0.02660879,0.17304499,1.70301488,0.01111754,0.20176140,0.14944311,0.47207006
-2.52426213,2.40111709,0.01337694,0.02736385,0.18298510,1.78363138,0.01161712,0.21032913,0.15616017,0.49303301
-2.51825913,2.50311847,0.01386121,0.02809826,0.19244568,1.86128254,0.01213482,0.21821560,0.16230840,0.51297651
-2.51225613,2.59923894,0.01426398,0.02879981,0.20126719,1.93506510,0.01266239,0.22529728,0.16779544,0.53159829
-2.50625313,2.68827915,0.01457715,0.02945743,0.20929935,2.00414497,0.01319118,0.23146335,0.17254059,0.54862388
-2.50025013,2.76917664,0.01479430,0.03006165,0.21640520,2.06777474,0.01371240,0.23661858,0.17647689,0.56381468
-2.49424712,2.84103117,0.01491098,0.03060496,0.22246500,2.12530933,0.01421732,0.24068586,0.17955276,0.57697514
-2.48824412,2.90312624,0.01492476,0.03108210,0.22737974,2.17621935,0.01469757,0.24360823,0.18173325,0.58795865
-2.48224112,2.95494574,0.01483540,0.03149022,0.23107436,2.22010193,0.01514538,0.24535039,0.18300084,0.59667202
-2.47623812,2.99618552,0.01464484,0.03182900,0.23350016,2.25668853,0.01555378,0.24589958,0.18335576,0.60307811
-2.47023512,3.02675929,0.01435712,0.03210061,0.23463669,2.28584985,0.01591679,0.24526592,0.18281578,0.60719676
-2.46423212,3.04679900,0.01397827,0.03230961,0.23449273,2.30759754,0.01622964,0.24348206,0.18141557,0.60910382
-2.45822911,3.05664955,0.01351612,0.03246274,0.23310647,2.32208292,0.01648884,0.24060226,0.17920562,0.60892835
-2.45222611,3.05685823,0.01298002,0.03256863,0.23054486,2.32959256,0.01669232,0.23670092,0.17625071,0.60684812
-2.44622311,3.04815925,0.01238055,0.03263742,0.22690207,2.33054109,0.01683942,0.23187064,0.17262813,0.60308369
-2.44022011,3.03145390,0.01172921,0.03268037,0.22229727,2.32546133,0.01693093,0.22621980,0.16842561,0.59789109
-2.43421711,3.00778695,0.01103806,0.03270939,0.21687161,2.31499191,0.01696905,0.21986982,0.16373905,0.59155370
-2.42821411,2.97832010,0.01031935,0.03273658,0.21078466,2.29986280,0.01695724,0.21295223,0.15867018,0.58437347
-2.42221111,2.94430320,0.00958523,0.03277376,0.20421042,2.28087893,0.01690012,0.20560547,0.15332411,0.57666177
-2.41620810,2.90704391,0.00884740,0.03283206,0.19733296,2.25890236,0.01680326,0.19797176,0.14780701,0.56873039
-2.41020510,2.86787680,0.00811684,0.03292145,0.19034189,2.23483317,0.01667298,0.19019387,0.14222381,0.56088286
-2.40420210,2.82813247,0.00740360,0.03305049,0.18342776,2.20958976,0.01651611,0.18241205,0.13667604,0.55340634
-2.39819910,2.78910741,0.00671659,0.03322597,0.17677758,2.18408859,0.01633968,0.17476115,0.13125988,0.54656445
-2.39219610,2.75203549,0.00606344,0.03345276,0.17057046,2.15922422,0.01615071,0.16736792,0.12606438,0.54059104
-2.38619310,2.71806133,0.00545044,0.03373371,0.16497366,2.13584974,0.01595588,0.16034866,0.12116994,0.53568513
-2.38019010,2.68821652,0.00488250,0.03406960,0.16013886,2.11475831,0.01576132,0.15380712,0.11664703,0.53200708
-2.37418709,2.66339883,0.00436315,0.03445925,0.15619902,2.09666611,0.01557233,0.14783286,0.11255515,0.52967592
-2.36818409,2.64435504,0.00389459,0.03489968,0.15326562,2.08219727,0.01539323,0.14249991,0.10894206,0.52876792
-2.36218109,2.63166765,0.00347779,0.03538632,0.15142651,2.07187111,0.01522718,0.13786588,0.10584324,0.52931627
-2.35617809,2.62574571,0.00311260,0.03591334,0.15074424,2.06609203,0.01507606,0.13397145,0.10328167,0.53131180
-2.35017509,2.62682004,0.00279784,0.03647401,0.15125501,2.06514255,0.01494048,0.13084025,0.10126776,0.53470472
-2.34417209,2.63494272,0.00253148,0.03706105,0.15296813,2.06917935,0.01481976,0.12847918,0.09979965,0.53940707
-2.33816908,2.64999103,0.00231078,0.03766710,0.15586613,2.07823279,0.01471198,0.12687901,0.09886361,0.54529611
-2.33216608,2.67167556,0.00213241,0.03828504,0.15990535,2.09220974,0.01461418,0.12601539,0.09843479,0.55221817
-2.32616308,2.69955231,0.00199259,0.03890838,0.16501712,2.11089953,0.01452248,0.12585015,0.09847812,0.55999320
-2.32016008,2.73303838,0.00188727,0.03953157,0.17110947,2.13398308,0.01443234,0.12633281,0.09894938,0.56841971
-2.31415708,2.77143090,0.00181218,0.04015024,0.17806936,2.16104459,0.01433883,0.12740238,0.09979653,0.57728011
-2.30815408,2.81392846,0.00176301,0.04076138,0.18576532,2.19158559,0.01423684,0.12898927,0.10096114,0.58634632
-2.30215108,2.85965469,0.00173544,0.04136337,0.19405058,2.22504075,0.01412148,0.13101728,0.10237997,0.59538562
-2.29614807,2.90768299,0.00172530,0.04195598,0.20276656,2.26079500,0.01398826,0.13340570,0.10398659,0.60416651
-2.29014507,2.95706188,0.00172856,0.04254024,0.21174657,2.29820123,0.01383340,0.13607136,0.10571317,0.61246459
-2.28414207,3.00684019,0.00174148,0.04311822,0.22081981,2.33659819,0.01365407,0.13893056,0.10749214,0.62006821
-2.27813907,3.05609116,0.00176059,0.04369277,0.22981543,2.37532778,0.01344857,0.14190098,0.10925795,0.62678387
-2.27213607,3.10393503,0.00178276,0.04426712,0.23856657,2.41375143,0.01321646,0.14490335,0.11094866,0.63244106
-2.26613307,3.14955910,0.00180523,0.04484452,0.24691429,2.45126479,0.01295869,0.14786290,0.11250746,0.63689653
-2.26013007,3.19223497,0.00182564,0.04542786,0.25471124,2.48731064,0.01267758,0.15071067,0.11388405,0.64003769
-2.25412706,3.23133235,0.00184202,0.04601922,0.26182501,2.52138938,0.01237685,0.15338446,0.11503572,0.64178522
-2.24812406,3.26632902,0.00185278,0.04661959,0.26814095,2.55306703,0.01206146,0.15582959,0.11592828,0.64209447
-2.24212106,3.29681692,0.00185676,0.04722848,0.27356446,2.58198058,0.01173754,0.15799941,0.11653671,0.64095596
-2.23611806,3.32250413,0.00185315,0.04784381,0.27802262,2.60784059,0.01141215,0.15985555,0.11684546,0.63839456
-2.23011506,3.34321296,0.00184152,0.04846169,0.28146518,2.63043112,0.01109305,0.16136792,0.11684855,0.63446768
-2.22411206,3.35887431,0.00182176,0.04907644,0.28386477,2.64960729,0.01078847,0.16251463,0.11654928,0.62926237
-2.21810905,3.36951885,0.00179404,0.04968068,0.28521645,2.66529045,0.01050675,0.16328160,0.11595973,0.62289152
-2.21210605,3.37526542,0.00175882,0.05026548,0.28553661,2.67746170,0.01025610,0.16366221,0.11509994,0.61548926
-2.20610305,3.37630742,0.00171672,0.05082065,0.28486125,2.68615384,0.01004426,0.16365669,0.11399692,0.60720589
-2.20010005,3.37289786,0.00166858,0.05133504,0.28324380,2.69144250,0.00987822,0.16327165,0.11268342,0.59820241
-2.19409705,3.36533402,0.00161532,0.05179699,0.28075248,2.69343689,0.00976391,0.16251938,0.11119660,0.58864504
-2.18809405,3.35394234,0.00155794,0.05219470,0.27746753,2.69227074,0.00970596,0.16141734,0.10957664,0.57869989
-2.18209105,3.33906463,0.00149750,0.05251669,0.27347821,2.68809410,0.00970752,0.15998752,0.10786523,0.56852804
-2.17608804,3.32104610,0.00143501,0.05275224,0.26887988,2.68106638,0.00977006,0.15825595,0.10610426,0.55828127
-2.17008504,3.30022604,0.00137147,0.05289170,0.26377120,2.67135122,0.00989324,0.15625212,0.10433442,0.54809855
-2.16408204,3.27693163,0.00130779,0.05292694,0.25825158,2.65911363,0.01007492,0.15400859,0.10259412,0.53810339
-2.15807904,3.25147510,0.00124480,0.05285156,0.25241902,2.64451951,0.01031113,0.15156054,0.10091842,0.52840230
-2.15207604,3.22415455,0.00118320,0.05266111,0.24636830,2.62773776,0.01059615,0.14894531,0.09933834,0.51908405
-2.14607304,3.19525827,0.00112359,0.05235329,0.24018964,2.60894498,0.01092268,0.14620209,0.09788029,0.51021999
-2.14007004,3.16507213,0.00106644,0.05192801,0.23396785,2.58833247,0.01128203,0.14337145,0.09656582,0.50186517
-2.13406703,3.13388973,0.00101213,0.05138743,0.22778188,2.56611510,0.01166440,0.14049501,0.09541155,0.49406016
-2.12806403,3.10202443,0.00096091,0.05073594,0.22170474,2.54254164,0.01205917,0.13761497,0.09442939,0.48683335
-2.12206103,3.06982234,0.00091294,0.04998011,0.21580385,2.51790560,0.01245532,0.13477365,0.09362690,0.48020364
-2.11605803,3.03767544,0.00086834,0.04912861,0.21014154,2.49255606,0.01284175,0.13201306,0.09300786,0.47418322
-2.11005503,3.00603357,0.00082716,0.04819208,0.20477580,2.46690737,0.01320772,0.12937431,0.09257295,0.46878029
-2.10405203,2.97541438,0.00078943,0.04718298,0.19976106,2.44144689,0.01354323,0.12689716,0.09232049,0.46400153
-2.09804902,2.94641015,0.00075519,0.04611546,0.19514909,2.41674006,0.01383941,0.12461938,0.09224723,0.45985414
-2.09204602,2.91969081,0.00072452,0.04500519,0.19098969,2.39343189,0.01408883,0.12257633,0.09234915,0.45634745
-2.08604302,2.89600231,0.00069752,0.04386912,0.18733143,2.37224437,0.01428584,0.12080033,0.09262217,0.45349380
-2.08004002,2.87616011,0.00067440,0.04272529,0.18422212,2.35396946,0.01442677,0.11932035,0.09306285,0.45130893
-2.07403702,2.86103764,0.00065541,0.04159256,0.18170915,2.33945748,0.01451011,0.11816154,0.09366889,0.44981167
-2.06803402,2.85154988,0.00064096,0.04049035,0.17983967,2.32960108,0.01453654,0.11734503,0.09443960,0.44902311
-2.06203102,2.84863265,0.00063154,0.03943826,0.17866050,2.32531517,0.01450896,0.11688776,0.09537624,0.44896528
-2.05602801,2.85321822,0.00062775,0.03845576,0.17821800,2.32751348,0.01443238,0.11680249,0.09648217,0.44965952
-2.05002501,2.86620836,0.00063033,0.03756178,0.17855764,2.33708265,0.01431377,0.11709797,0.09776295,0.45112456
-2.04402201,2.88844595,0.00064011,0.03677431,0.17972358,2.35485487,0.01416174,0.11777911,0.09922631,0.45337458
-2.03801901,2.92068638,0.00065802,0.03610995,0.18175799,2.38158030,0.01398631,0.11884748,0.10088198,0.45641728
-2.03201601,2.96357012,0.00068509,0.03558351,0.18470042,2.41790050,0.01379850,0.12030171,0.10274157,0.46025217
-2.02601301,3.01759762,0.00072238,0.03520764,0.18858699,2.46432393,0.01360994,0.12213808,0.10481821,0.46486914
-2.02001001,3.08310769,0.00077097,0.03499240,0.19344950,2.52120483,0.01343247,0.12435105,0.10712623,0.47024744
-2.01400700,3.16026041,0.00083196,0.03494503,0.19931448,2.58872623,0.01327772,0.12693381,0.10968079,0.47635507
-2.00800400,3.24902498,0.00090635,0.03506971,0.20620216,2.66688790,0.01315671,0.12987874,0.11249742,0.48314865
-2.00200100,3.34917326,0.00099509,0.03536739,0.21412531,2.75549968,0.01307949,0.13317777,0.11559154,0.49057384
-1.99599800,3.46027876,0.00109896,0.03583580,0.22308804,2.85418022,0.01305484,0.13682252,0.11897791,0.49856605
-1.98999500,3.58172122,0.00121854,0.03646951,0.23308443,2.96236129,0.01308994,0.14080437,0.12267002,0.50705171
-1.98399200,3.71269601,0.00135419,0.03726006,0.24409720,3.07929689,0.01319024,0.14511418,0.12667949,0.51594973
-1.97798899,3.85222791,0.00150595,0.03819629,0.25609626,3.20407690,0.01335927,0.14974194,0.13101534,0.52517327
-1.97198599,3.99918826,0.00167354,0.03926465,0.26903731,3.33564413,0.01359857,0.15467610,0.13568327,0.53463157
