energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.35767884,1.97564037,0.00017874,0.06229637,0.50902743,1.27128531,0.83125074,0.00000000,0.12750038,0.06310769
-5.35167584,2.01358308,0.00021680,0.06668703,0.50790931,1.28111564,0.84667756,0.00000000,0.13406024,0.06717087
-5.34567284,2.05195212,0.00026923,0.07116795,0.50552752,1.29278312,0.86042755,0.00000000,0.14028370,0.07116383
-5.33966983,2.09035351,0.00033911,0.07569740,0.50214457,1.30601208,0.87257427,0.00000000,0.14610269,0.07504266
-5.33366683,2.12860863,0.00043030,0.08024040,0.49807119,1.32068708,0.88325762,0.00000000,0.15146172,0.07876643
-5.32766383,2.16675151,0.00054760,0.08476947,0.49365920,1.33684622,0.89267947,0.00000000,0.15632041,0.08229818
-5.32166083,2.20502218,0.00069678,0.08926502,0.48929438,1.35467172,0.90109843,0.00000000,0.16065582,0.08560588
-5.31565783,2.24385627,0.00088472,0.09371570,0.48538982,1.37447780,0.90882382,0.00000000,0.16446438,0.08866312
-5.30965483,2.28387069,0.00111942,0.09811837,0.48237971,1.39669639,0.91620904,0.00000000,0.16776327,0.09144970
-5.30365183,2.32584554,0.00141012,0.10247775,0.48071386,1.42186074,0.92364427,0.00000000,0.17059126,0.09395182
-5.29764882,2.37070200,0.00176727,0.10680582,0.48085271,1.45058712,0.93154853,0.00000000,0.17300873,0.09616214
-5.29164582,2.41947633,0.00220253,0.11112081,0.48326273,1.48355450,0.94036106,0.00000000,0.17509710,0.09807948
-5.28564282,2.47328970,0.00272871,0.11544597,0.48841189,1.52148252,0.95053201,0.00000000,0.17695736,0.09970830
-5.27963982,2.53331413,0.00335965,0.11980805,0.49676494,1.56510741,0.96251234,0.00000000,0.17870795,0.10105791
-5.27363682,2.60073470,0.00410998,0.12423555,0.50877782,1.61515629,0.97674292,0.00000000,0.18048184,0.10214160
-5.26763382,2.67670832,0.00499488,0.12875698,0.52489120,1.67231979,0.99364286,0.00000000,0.18242309,0.10297551
-5.26163082,2.76231985,0.00602972,0.13339889,0.54552237,1.73722344,1.01359723,0.00000000,0.18468268,0.10357753
-5.25562781,2.85853627,0.00722959,0.13818413,0.57105550,1.81039817,1.03694411,0.00000000,0.18741407,0.10396616
-5.24962481,2.96616018,0.00860879,0.14313006,0.60183005,1.89225071,1.06396155,0.00000000,0.19076839,0.10415946
-5.24362181,3.08578378,0.01018022,0.14824704,0.63812738,1.98303466,1.09485451,0.00000000,0.19488945,0.10417407
-5.23761881,3.21774510,0.01195469,0.15353718,0.68015580,2.08282316,1.12974231,0.00000000,0.19990881,0.10402447
-5.23161581,3.36208815,0.01394027,0.15899327,0.72803459,2.19148441,1.16864722,0.00000000,0.20594099,0.10372240
-5.22561281,3.51852873,0.01614150,0.16459817,0.78177754,2.30866119,1.21148459,0.00000000,0.21307899,0.10327648
-5.21960980,3.68642793,0.01855871,0.17032444,0.84127704,2.43375564,1.25805523,0.00000000,0.22139035,0.10269219
-5.21360680,3.86477495,0.02118735,0.17613437,0.90628951,2.56592054,1.30804059,0.00000000,0.23091384,0.10197188
-5.20760380,4.05218099,0.02401741,0.18198033,0.97642341,2.70405799,1.36100136,0.00000000,0.24165701,0.10111520
-5.20160080,4.24688545,0.02703295,0.18780547,1.05113087,2.84682667,1.41637989,0.00000000,0.25359458,0.10011949
-5.19559780,4.44677534,0.03021187,0.19354475,1.12970397,2.99265784,1.47350678,0.00000000,0.26666806,0.09898050
-5.18959480,4.64941855,0.03352577,0.19912619,1.21127664,3.13978065,1.53161194,0.00000000,0.28078641,0.09769302
-5.18359180,4.85211063,0.03694013,0.20447249,1.29483283,3.28625631,1.58983999,0.00000000,0.29582806,0.09625170
-5.17758879,5.05193456,0.04041468,0.20950283,1.37922131,3.43002062,1.64726984,0.00000000,0.31164407,0.09465175
-5.17158579,5.24583212,0.04390409,0.21413487,1.46317740,3.56893363,1.70293808,0.00000000,0.32806268,0.09288968
-5.16558279,5.43068482,0.04735886,0.21828702,1.54535107,3.70083506,1.75586543,0.00000000,0.34489489,0.09096394
-5.15957979,5.60340190,0.05072648,0.22188075,1.62434091,3.82360352,1.80508553,0.00000000,0.36194118,0.08887541
-5.15357679,5.76101232,0.05395281,0.22484310,1.69873288,3.93521726,1.84967498,0.00000000,0.37899902,0.08662790
-5.14757379,5.90075737,0.05698355,0.22710918,1.76714240,4.03381420,1.88878345,0.00000000,0.39587095,0.08422841
-5.14157079,6.02018011,0.05976596,0.22862466,1.82825823,4.11774873,1.92166279,0.00000000,0.41237291,0.08168734
-5.13556778,6.11720812,0.06225045,0.22934823,1.88088615,4.18564284,1.94769373,0.00000000,0.42834251,0.07901859
-5.12956478,6.19022583,0.06439227,0.22925385,1.92399057,4.23642937,1.96640914,0.00000000,0.44364671,0.07623950
-5.12356178,6.23813330,0.06615303,0.22833272,1.95673213,4.26938559,1.97751264,0.00000000,0.45818869,0.07337075
-5.11755878,6.26038873,0.06750206,0.22659499,1.97849941,4.28415543,1.98089184,0.00000000,0.47191332,0.07043619
-5.11155578,6.25703255,0.06841750,0.22407096,1.98893334,4.28075960,1.97662532,0.00000000,0.48481105,0.06746257
-5.10555278,6.22869197,0.06888712,0.22081175,1.98794284,4.25959303,1.96498310,0.00000000,0.49691975,0.06447921
-5.09954977,6.17656545,0.06890878,0.21688947,1.97571108,4.22140992,1.94642054,0.00000000,0.50832443,0.06151766
-5.09354677,6.10238774,0.06849054,0.21239665,1.95269183,4.16729707,1.92156557,0.00000000,0.51915467,0.05861131
-5.08754377,6.00837678,0.06765030,0.20744502,1.91959619,4.09863690,1.89120011,0.00000000,0.52957968,0.05579489
-5.08154077,5.89716467,0.06641525,0.20216367,1.87737005,4.01706164,1.85623612,0.00000000,0.53980133,0.05310405
-5.07553777,5.77171568,0.06482077,0.19669649,1.82716356,3.92440106,1.81768739,0.00000000,0.55004519,0.05057478
-5.06953477,5.63523451,0.06290927,0.19119907,1.77029388,3.82262572,1.77663818,0.00000000,0.56055004,0.04824289
-5.06353177,5.49106880,0.06072858,0.18583506,1.70820296,3.71378826,1.73420997,0.00000000,0.57155644,0.04614342
-5.05752876,5.34260950,0.05833035,0.18077213,1.64241219,3.59996502,1.69152760,0.00000000,0.58329470,0.04430995
-5.05152576,5.19319317,0.05576831,0.17617770,1.57447600,3.48320012,1.64968613,0.00000000,0.59597297,0.04277403
-5.04552276,5.04600957,0.05309651,0.17221444,1.50593618,3.36545386,1.60971954,0.00000000,0.60976604,0.04156442
-5.03951976,4.90401797,0.05036767,0.16903591,1.43827889,3.24855717,1.57257249,0.00000000,0.62480549,0.04070649
-5.03351676,4.76987452,0.04763169,0.16678226,1.37289583,3.13417300,1.53907586,0.00000000,0.64117152,0.04022151
-5.02751376,4.64587298,0.04493429,0.16557624,1.31105087,3.02376575,1.50992692,0.00000000,0.65888711,0.04012599
-5.02151076,4.53389991,0.04231599,0.16551972,1.25385303,2.91857889,1.48567453,0.00000000,0.67791469,0.04043116
-5.01550775,4.43540517,0.03981129,0.16669063,1.20223646,2.81962086,1.46670968,0.00000000,0.69815555,0.04114239
-5.00950475,4.35138761,0.03744821,0.16914063,1.15694756,2.72765894,1.45326134,0.00000000,0.71945200,0.04225877
-5.00350175,4.28239552,0.03524810,0.17289342,1.11853898,2.64322055,1.44539757,0.00000000,0.74159213,0.04377286
-4.99749875,4.22854057,0.03322570,0.17794379,1.08737030,2.56660115,1.44303142,0.00000000,0.76431705,0.04567043
-4.99149575,4.18952404,0.03138950,0.18425748,1.06361439,2.49787786,1.44593132,0.00000000,0.78733008,0.04793055
-4.98549275,4.16467334,0.02974228,0.19177170,1.04726886,2.43692785,1.45373523,0.00000000,0.81030752,0.05052566
-4.97948974,4.15298707,0.02828189,0.20039653,1.03817141,2.38345052,1.46596798,0.00000000,0.83291054,0.05342195
-4.97348674,4.15318654,0.02700203,0.21001681,1.03601820,2.33699253,1.48206107,0.00000000,0.85479742,0.05657989
-4.96748374,4.16377173,0.02589324,0.22049490,1.04038418,2.29697463,1.50137425,0.00000000,0.87563587,0.05995489
-4.96148074,4.18307976,0.02494386,0.23167376,1.05074456,2.26271974,1.52321805,0.00000000,0.89511460,0.06349821
-4.95547774,4.20934403,0.02414094,0.24338074,1.06649650,2.23348118,1.54687674,0.00000000,0.91295391,0.06715794
-4.94947474,4.24075242,0.02347114,0.25543158,1.08698045,2.20847067,1.57163080,0.00000000,0.92891479,0.07088016
-4.94347174,4.27550293,0.02292153,0.26763478,1.11150059,2.18688526,1.59677861,0.00000000,0.94280615,0.07461017
-4.93746873,4.31185552,0.02248022,0.27979614,1.13934391,2.16793278,1.62165645,0.00000000,0.95449015,0.07829377
-4.93146573,4.34817895,0.02213695,0.29172338,1.16979778,2.15085524,1.64565654,0.00000000,0.96388534,0.08187856
-4.92546273,4.38299162,0.02188340,0.30323067,1.20216574,2.13494975,1.66824255,0.00000000,0.97096766,0.08531524
-4.91945973,4.41499560,0.02171348,0.31414301,1.23578144,2.11958651,1.68896218,0.00000000,0.97576936,0.08855873
-4.91345673,4.44310314,0.02162334,0.32430033,1.27002055,2.10422354,1.70745659,0.00000000,0.97837598,0.09156929
-4.90745373,4.46645517,0.02161130,0.33356119,1.30431084,2.08841780,1.72346624,0.00000000,0.97892152,0.09431339
-4.90145073,4.48443144,0.02167769,0.34180584,1.33814006,2.07183253,1.73683325,0.00000000,0.97758214,0.09676439
-4.89544772,4.49665209,0.02182445,0.34893882,1.37106181,2.05424053,1.74749991,0.00000000,0.97456850,0.09890303
-4.88944472,4.50297087,0.02205478,0.35489068,1.40269927,2.03552339,1.75550362,0.00000000,0.97011718,0.10071758
-4.88344172,4.50345998,0.02237263,0.35961898,1.43274660,2.01566676,1.76096833,0.00000000,0.96448136,0.10220378
-4.87743872,4.49838749,0.02278217,0.36310838,1.46096824,1.99475176,1.76409264,0.00000000,0.95792111,0.10336455
-4.87143572,4.48818773,0.02328731,0.36536989,1.48719583,1.97294292,1.76513525,0.00000000,0.95069357,0.10420931
-4.86543272,4.47342602,0.02389112,0.36643924,1.51132311,1.95047316,1.76439794,0.00000000,0.94304333,0.10475320
-4.85942971,4.45475903,0.02459539,0.36637442,1.53329866,1.92762625,1.76220702,0.00000000,0.93519331,0.10501605
-4.85342671,4.43289230,0.02540025,0.36525248,1.55311704,1.90471782,1.75889386,0.00000000,0.92733642,0.10502120
-4.84742371,4.40853678,0.02630380,0.36316574,1.57080845,1.88207537,1.75477534,0.00000000,0.91962826,0.10479417
-4.84142071,4.38236637,0.02730194,0.36021752,1.58642760,1.86001849,1.75013514,0.00000000,0.91218119,0.10436140
-4.83541771,4.35497837,0.02838827,0.35651757,1.60004215,1.83884010,1.74520673,0.00000000,0.90505995,0.10374893
-4.82941471,4.32685887,0.02955410,0.35217749,1.61172153,1.81878959,1.74015892,0.00000000,0.89827912,0.10298115
-4.82341171,4.29835475,0.03078862,0.34730625,1.62152667,1.80005879,1.73508477,0.00000000,0.89180243,0.10207978
-4.81740870,4.26965399,0.03207919,0.34200603,1.62950133,1.78277146,1.72999442,0.00000000,0.88554419,0.10106296
-4.81140570,4.24077525,0.03341166,0.33636867,1.63566552,1.76697677,1.72481238,0.00000000,0.87937281,0.09994464
-4.80540270,4.21156766,0.03477089,0.33047285,1.64001165,1.75264727,1.71937951,0.00000000,0.87311625,0.09873420
-4.79939970,4.18172070,0.03614125,0.32438204,1.64250345,1.73968136,1.71345965,0.00000000,0.86656945,0.09743637
-4.79339670,4.15078405,0.03750716,0.31814354,1.64307795,1.72791011,1.70675075,0.00000000,0.85950327,0.09605146
-4.78739370,4.11819637,0.03885365,0.31178842,1.64165050,1.71710820,1.69889995,0.00000000,0.85167479,0.09457582
-4.78139070,4.08332157,0.04016689,0.30533245,1.63812228,1.70700825,1.68952186,0.00000000,0.84283851,0.09300261
-4.77538769,4.04549057,0.04143465,0.29877795,1.63239018,1.69731775,1.67821927,0.00000000,0.83275792,0.09132267
-4.76938469,4.00404661,0.04264665,0.29211645,1.62435811,1.68773785,1.66460506,0.00000000,0.82121697,0.08952563
-4.76338169,3.95839138,0.04379488,0.28533192,1.61394931,1.67798276,1.64832436,0.00000000,0.80803101,0.08760104
-4.75737869,3.90802969,0.04487368,0.27840444,1.60111857,1.66779882,1.62907565,0.00000000,0.79305652,0.08553955
-4.75137569,3.85261028,0.04587981,0.27131412,1.58586387,1.65698242,1.60662989,0.00000000,0.77619939,0.08333404
-4.74537269,3.79196068,0.04681228,0.26404494,1.56823649,1.64539552,1.58084653,0.00000000,0.75742118,0.08098059
-4.73936968,3.72611442,0.04767218,0.25658844,1.54834907,1.63297841,1.55168579,0.00000000,0.73674321,0.07847935
-4.73336668,3.65532927,0.04846229,0.24894692,1.52638122,1.61975893,1.51921658,0.00000000,0.71424837,0.07583518
-4.72736368,3.58009591,0.04918672,0.24113614,1.50258220,1.60585786,1.48361978,0.00000000,0.69008038,0.07305805
-4.72136068,3.50113678,0.04985047,0.23318726,1.47727082,1.59149042,1.44518677,0.00000000,0.66444087,0.07016317
-4.71535768,3.41939552,0.05045891,0.22514805,1.45083239,1.57696388,1.40431360,0.00000000,0.63758431,0.06717089
-4.70935468,3.33601771,0.05101743,0.21708330,1.42371313,1.56267154,1.36149101,0.00000000,0.60981114,0.06410638
-4.70335168,3.25232425,0.05153096,0.20907438,1.39641229,1.54908349,1.31729116,0.00000000,0.58145943,0.06099906
-4.69734867,3.16977861,0.05200371,0.20121810,1.36947250,1.53673451,1.27235156,0.00000000,0.55289562,0.05788190
-4.69134567,3.08994952,0.05243892,0.19362490,1.34346866,1.52620978,1.22735731,0.00000000,0.52450463,0.05479049
-4.68534267,3.01447079,0.05283872,0.18641641,1.31899601,1.51812874,1.18302215,0.00000000,0.49667984,0.05176215
-4.67933967,2.94499944,0.05320410,0.17972255,1.29665761,1.51312758,1.14006942,0.00000000,0.46981337,0.04883489
-4.67333667,2.88317362,0.05353496,0.17367832,1.27705165,1.51184087,1.09921339,0.00000000,0.44428688,0.04604644
-4.66733367,2.83057116,0.05383026,0.16842021,1.26075879,1.51488263,1.06114163,0.00000000,0.42046334,0.04343324
-4.66133067,2.78866978,0.05408815,0.16408258,1.24832963,1.52282705,1.02649886,0.00000000,0.39867973,0.04102956
-4.65532766,2.75880926,0.05430625,0.16079387,1.24027247,1.53618932,0.99587253,0.00000000,0.37924091,0.03886669
-4.64932466,2.74215629,0.05448182,0.15867285,1.23704132,1.55540664,0.96978030,0.00000000,0.36241467,0.03697223
-4.64332166,2.73967210,0.05461196,0.15782494,1.23902422,1.58081989,0.94865955,0.00000000,0.34842787,0.03536950
