energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up
-5.69384692,2.20423558,0.72656088,1.55329366,0.02907438,0.02184602,0.00775241,0.00000000,0.02878420,0.44376523
-5.68784392,2.33166044,0.76935653,1.65095377,0.03152177,0.02286130,0.00812735,0.00000000,0.02929765,0.46569487
-5.68184092,2.45827627,0.81160153,1.74776318,0.03396835,0.02384893,0.00851214,0.00000000,0.02983105,0.48768208
-5.67583792,2.58257833,0.85276417,1.84246851,0.03638179,0.02479268,0.00890448,0.00000000,0.03038875,0.50952163
-5.66983492,2.70303780,0.89229776,1.93380334,0.03872799,0.02567630,0.00930173,0.00000000,0.03097449,0.53099877
-5.66383192,2.81814798,0.92965564,2.02052618,0.04097178,0.02648400,0.00970097,0.00000000,0.03159138,0.55189545
-5.65782891,2.92647366,0.96430761,2.10146061,0.04307782,0.02720097,0.01009909,0.00000000,0.03224189,0.57199734
-5.65182591,3.02670148,0.99575681,2.17553589,0.04501152,0.02781394,0.01049289,0.00000000,0.03292790,0.59110121
-5.64582291,3.11768889,1.02355660,2.24182612,0.04673992,0.02831171,0.01087919,0.00000000,0.03365078,0.60902237
-5.63981991,3.19850896,1.04732631,2.29958606,0.04823272,0.02868559,0.01125494,0.00000000,0.03441151,0.62560169
-5.63381691,3.26848866,1.06676530,2.34828149,0.04946312,0.02892983,0.01161737,0.00000000,0.03521079,0.64071180
-5.62781391,3.32723817,1.08166455,2.38761258,0.05040864,0.02904194,0.01196402,0.00000000,0.03604907,0.65426198
-5.62181091,3.37466929,1.09191498,2.41752857,0.05105186,0.02902281,0.01229287,0.00000000,0.03692663,0.66620150
-5.61580790,3.41100148,1.09751221,2.43823284,0.05138097,0.02887683,0.01260235,0.00000000,0.03784354,0.67652107
-5.60980490,3.43675475,1.09855726,2.45017757,0.05139015,0.02861179,0.01289143,0.00000000,0.03879959,0.68525224
-5.60380190,3.45272905,1.09525318,2.45404804,0.05107979,0.02823860,0.01315951,0.00000000,0.03979413,0.69246472
-5.59779890,3.45997105,1.08789757,2.45073683,0.05045648,0.02777102,0.01340648,0.00000000,0.04082587,0.69826170
-5.59179590,3.45972936,1.07687141,2.44130903,0.04953282,0.02722510,0.01363259,0.00000000,0.04189263,0.70277339
-5.58579290,3.45340023,1.06262456,2.42695973,0.04832704,0.02661866,0.01383834,0.00000000,0.04299104,0.70614907
-5.57978989,3.44246630,1.04565874,2.40896591,0.04686242,0.02597059,0.01402443,0.00000000,0.04411621,0.70854816
-5.57378689,3.42843130,1.02650859,2.38863471,0.04516657,0.02530021,0.01419156,0.00000000,0.04526149,0.71013074
-5.56778389,3.41275397,1.00572186,2.36725057,0.04327060,0.02462652,0.01434035,0.00000000,0.04641818,0.71104805
-5.56178089,3.39678434,0.98383957,2.34602378,0.04120818,0.02396753,0.01447118,0.00000000,0.04757536,0.71143362
-5.55577789,3.38170583,0.96137711,2.32604278,0.03901461,0.02333963,0.01458413,0.00000000,0.04871984,0.71139552
-5.54977489,3.36848579,0.93880706,2.30823252,0.03672575,0.02275703,0.01467885,0.00000000,0.04983613,0.71101008
-5.54377189,3.35783708,0.91654458,2.29332075,0.03437718,0.02223128,0.01475458,0.00000000,0.05090665,0.71031767
-5.53776888,3.35019259,0.89493591,2.28181376,0.03200323,0.02177097,0.01481005,0.00000000,0.05191202,0.70932067
-5.53176588,3.34569372,0.87425048,2.27398274,0.02963628,0.02138148,0.01484359,0.00000000,0.05283144,0.70798371
-5.52576288,3.34419343,0.85467681,2.26986098,0.02730604,0.02106497,0.01485316,0.00000000,0.05364331,0.70623637
-5.51975988,3.34527338,0.83632229,2.26925214,0.02503905,0.02082036,0.01483646,0.00000000,0.05432579,0.70397803
-5.51375688,3.34827422,0.81921681,2.27174874,0.02285833,0.02064363,0.01479105,0.00000000,0.05485761,0.70108464
-5.50775388,3.35233724,0.80331961,2.27675989,0.02078318,0.02052804,0.01471455,0.00000000,0.05521877,0.69741709
-5.50175088,3.35645506,0.78852927,2.28354668,0.01882908,0.02046462,0.01460475,0.00000000,0.05539132,0.69283065
-5.49574787,3.35952880,0.77469593,2.29126332,0.01700778,0.02044263,0.01445985,0.00000000,0.05536009,0.68718499
-5.48974487,3.36042857,0.76163512,2.29900179,0.01532753,0.02045015,0.01427858,0.00000000,0.05511337,0.68035429
-5.48374187,3.35805429,0.74914252,2.30583802,0.01379331,0.02047460,0.01406037,0.00000000,0.05464345,0.67223675
-5.47773887,3.35139387,0.73700887,2.31087694,0.01240723,0.02050343,0.01380548,0.00000000,0.05394704,0.66276317
-5.47173587,3.33957582,0.72503416,2.31329460,0.01116895,0.02052461,0.01351510,0.00000000,0.05302555,0.65190404
-5.46573287,3.32191391,0.71304060,2.31237524,0.01007611,0.02052721,0.01319139,0.00000000,0.05188518,0.63967488
-5.45972986,3.29794188,0.70088373,2.30754170,0.00912477,0.02050188,0.01283747,0.00000000,0.05053688,0.62613944
-5.45372686,3.26743683,0.68846109,2.29837805,0.00830982,0.02044119,0.01245745,0.00000000,0.04899607,0.61141079
-5.44772386,3.23043039,0.67571836,2.28464347,0.00762542,0.02033998,0.01205628,0.00000000,0.04728230,0.59565012
-5.44172086,3.18720750,0.66265249,2.26627729,0.00706524,0.02019551,0.01163969,0.00000000,0.04541865,0.57906341
-5.43571786,3.13829335,0.64931201,2.24339504,0.00662282,0.02000757,0.01121399,0.00000000,0.04343114,0.56189612
-5.42971486,3.08442936,0.63579459,2.21627635,0.00629175,0.01977841,0.01078595,0.00000000,0.04134801,0.54442618
-5.42371186,3.02653976,0.62224193,2.18534548,0.00606580,0.01951264,0.01036254,0.00000000,0.03919889,0.52695562
-5.41770885,2.96569063,0.60883255,2.15114584,0.00593905,0.01921701,0.00995076,0.00000000,0.03701406,0.50980118
-5.41170585,2.90304372,0.59577276,2.11431001,0.00590586,0.01890004,0.00955743,0.00000000,0.03482362,0.49328441
-5.40570285,2.83980725,0.58328643,2.07552700,0.00596090,0.01857169,0.00918899,0.00000000,0.03265677,0.47772164
-5.39969985,2.77718615,0.57160402,2.03550839,0.00609905,0.01824291,0.00885127,0.00000000,0.03054115,0.46341410
-5.39369685,2.71633412,0.56095156,1.99495516,0.00631534,0.01792518,0.00854939,0.00000000,0.02850219,0.45063891
-5.38769385,2.65830949,0.55153999,1.95452674,0.00660482,0.01763006,0.00828760,0.00000000,0.02656269,0.43964084
-5.38169085,2.60403687,0.54355544,1.91481369,0.00696245,0.01736869,0.00806916,0.00000000,0.02474238,0.43062549
-5.37568784,2.55427588,0.53715085,1.87631515,0.00738300,0.01715142,0.00789630,0.00000000,0.02305768,0.42375391
-5.36968484,2.50959810,0.53243935,1.83942177,0.00786092,0.01698739,0.00777019,0.00000000,0.02152155,0.41913878
-5.36368184,2.47037286,0.52948951,1.80440482,0.00839026,0.01688423,0.00769093,0.00000000,0.02014345,0.41684230
-5.35767884,2.43676184,0.52832266,1.77141143,0.00896462,0.01684779,0.00765763,0.00000000,0.01892937,0.41687576
-5.35167584,2.40872239,0.52891237,1.74046590,0.00957708,0.01688199,0.00766843,0.00000000,0.01788199,0.41920058
-5.34567284,2.38601871,0.53118588,1.71147664,0.01022024,0.01698868,0.00772066,0.00000000,0.01700092,0.42373084
-5.33966983,2.36824006,0.53502731,1.68424793,0.01088618,0.01716768,0.00781091,0.00000000,0.01628294,0.43033704
-5.33366683,2.35482448,0.54028249,1.65849571,0.01156657,0.01741673,0.00793520,0.00000000,0.01572233,0.43885079
-5.32766383,2.34508700,0.54676501,1.63386641,0.01225270,0.01773173,0.00808910,0.00000000,0.01531121,0.44907033
-5.32166083,2.33825043,0.55426303,1.60995762,0.01293562,0.01810679,0.00826788,0.00000000,0.01503990,0.46076650
-5.31565783,2.33347753,0.56254671,1.58633958,0.01360625,0.01853451,0.00846668,0.00000000,0.01489726,0.47368897
-5.30965483,2.32990312,0.57137563,1.56257653,0.01425556,0.01900624,0.00868058,0.00000000,0.01487100,0.48757256
-5.30365183,2.32666482,0.58050610,1.53824691,0.01487467,0.01951231,0.00890477,0.00000000,0.01494807,0.50214340
-5.29764882,2.32293148,0.58969792,1.51296176,0.01545510,0.02004236,0.00913462,0.00000000,0.01511486,0.51712477
-5.29164582,2.31792852,0.59872043,1.48638056,0.01598891,0.02058565,0.00936579,0.00000000,0.01535748,0.53224265
-5.28564282,2.31095956,0.60735775,1.45822432,0.01646889,0.02113132,0.00959426,0.00000000,0.01566202,0.54723084
-5.27963982,2.30142425,0.61541307,1.42828546,0.01688874,0.02166875,0.00981640,0.00000000,0.01601466,0.56183558
-5.27363682,2.28883205,0.62271212,1.39643469,0.01724324,0.02218781,0.01002900,0.00000000,0.01640190,0.57581988
-5.26763382,2.27281229,0.62910565,1.36262471,0.01752837,0.02267916,0.01022928,0.00000000,0.01681065,0.58896746
-5.26163082,2.25312066,0.63447140,1.32689121,0.01774151,0.02313452,0.01041489,0.00000000,0.01722836,0.60108635
-5.25562781,2.22964266,0.63871526,1.28935135,0.01788145,0.02354691,0.01058394,0.00000000,0.01764315,0.61201238
-5.24962481,2.20239429,0.64177220,1.25020004,0.01794855,0.02391090,0.01073496,0.00000000,0.01804387,0.62161232
-5.24362181,2.17152054,0.64360675,1.20970464,0.01794470,0.02422279,0.01086694,0.00000000,0.01842023,0.62978694
-5.23761881,2.13729191,0.64421334,1.16819812,0.01787331,0.02448079,0.01097930,0.00000000,0.01876287,0.63647379
-5.23161581,2.10009935,0.64361654,1.12607141,0.01773930,0.02468517,0.01107193,0.00000000,0.01906354,0.64164969
-5.22561281,2.06044765,0.64187110,1.08376485,0.01754895,0.02483833,0.01114515,0.00000000,0.01931512,0.64533280
-5.21960980,2.01894738,0.63906185,1.04175928,0.01730976,0.02494481,0.01119976,0.00000000,0.01951182,0.64758411
-5.21360680,1.97630535,0.63530334,1.00056673,0.01703025,0.02501131,0.01123707,0.00000000,0.01964923,0.64850813
-5.20760380,1.93331330,0.63073903,0.96072081,0.01671973,0.02504655,0.01125883,0.00000000,0.01972447,0.64825272
-5.20160080,1.89083480,0.62553987,0.92276700,0.01638802,0.02506109,0.01126731,0.00000000,0.01973624,0.64700758
-5.19559780,1.84978991,0.61990223,0.88725255,0.01604513,0.02506710,0.01126524,0.00000000,0.01968491,0.64500160
-5.18959480,1.81113768,0.61404473,0.85471629,0.01570099,0.02507798,0.01125579,0.00000000,0.01957254,0.64249858
-5.18359180,1.77585619,0.60820414,0.82567804,0.01536510,0.02510797,0.01124254,0.00000000,0.01940286,0.63979153
-5.17758879,1.74492032,0.60263010,0.80062784,0.01504625,0.02517166,0.01122939,0.00000000,0.01918121,0.63719533
-5.17158579,1.71927740,0.59757872,0.78001501,0.01475219,0.02528343,0.01122047,0.00000000,0.01891439,0.63503804
-5.16558279,1.69982116,0.59330509,0.76423702,0.01448941,0.02545688,0.01122005,0.00000000,0.01861057,0.63365087
-5.15957979,1.68736463,0.59005501,0.75362861,0.01426295,0.02570422,0.01123235,0.00000000,0.01827895,0.63335725
-5.15357679,1.68261268,0.58805603,0.74845122,0.01407620,0.02603566,0.01126146,0.00000000,0.01792957,0.63446123
-5.14757379,1.68613534,0.58750829,0.74888313,0.01393085,0.02645888,0.01131115,0.00000000,0.01757295,0.63723578
-5.14157079,1.69834285,0.58857552,0.75501077,0.01382688,0.02697850,0.01138468,0.00000000,0.01721973,0.64191131
-5.13556778,1.71946360,0.59137662,0.76682146,0.01376260,0.02759564,0.01148471,0.00000000,0.01688031,0.64866516
-5.12956478,1.74952629,0.59597836,0.78419826,0.01373475,0.02830765,0.01161308,0.00000000,0.01656450,0.65761231
-5.12356178,1.78834713,0.60238959,0.80691705,0.01373872,0.02910795,0.01177073,0.00000000,0.01628111,0.66879806
-5.11755878,1.83552338,0.61055740,0.83464648,0.01376878,0.02998595,0.01195763,0.00000000,0.01603763,0.68219293
-5.11155578,1.89043363,0.62036554,0.86695087,0.01381834,0.03092721,0.01217267,0.00000000,0.01583999,0.69769016
-5.10555278,1.95224557,0.63163536,0.90329638,0.01388031,0.03191379,0.01241364,0.00000000,0.01569224,0.71510609
-5.09954977,2.01993117,0.64412933,0.94306035,0.01394737,0.03292462,0.01267733,0.00000000,0.01559649,0.73418351
-5.09354677,2.09228929,0.65755713,0.98554379,0.01401236,0.03393615,0.01295950,0.00000000,0.01555275,0.75459790
-5.08754377,2.16797490,0.67158416,1.02998670,0.01406854,0.03492309,0.01325506,0.00000000,0.01555895,0.77596639
-5.08154077,2.24553428,0.68584213,1.07558581,0.01410990,0.03585918,0.01355818,0.00000000,0.01561107,0.79785919
-5.07553777,2.32344460,0.69994135,1.12151411,0.01413141,0.03671809,0.01386249,0.00000000,0.01570323,0.81981297
-5.06953477,2.40015681,0.71348413,1.16694158,0.01412917,0.03747436,0.01416129,0.00000000,0.01582798,0.84134570
-5.06353177,2.47413972,0.72607877,1.21105623,0.01410059,0.03810425,0.01444773,0.00000000,0.01597656,0.86197230
-5.05752876,2.54392379,0.73735341,1.25308471,0.01404441,0.03858659,0.01471509,0.00000000,0.01613930,0.88122042
-5.05152576,2.60814265,0.74696921,1.29231159,0.01396072,0.03890357,0.01495695,0.00000000,0.01630592,0.89864578
-5.04552276,2.66557081,0.75463218,1.32809666,0.01385090,0.03904130,0.01516744,0.00000000,0.01646599,0.91384628
-5.03951976,2.71515576,0.76010316,1.35988939,0.01371749,0.03899036,0.01534140,0.00000000,0.01660928,0.92647436
-5.03351676,2.75604362,0.76320552,1.38724020,0.01356408,0.03874609,0.01547453,0.00000000,0.01672613,0.93624717
-5.02751376,2.78759701,0.76383033,1.40980796,0.01339504,0.03830869,0.01556354,0.00000000,0.01680780,0.94295413
-5.02151076,2.80940505,0.76193872,1.42736370,0.01321538,0.03768322,0.01560617,0.00000000,0.01684675,0.94646156
-5.01550775,2.82128503,0.75756164,1.43979041,0.01303052,0.03687934,0.01560128,0.00000000,0.01683683,0.94671457
-5.00950475,2.82327644,0.75079696,1.44707924,0.01284605,0.03591093,0.01554879,0.00000000,0.01677348,0.94373593
-5.00350175,2.81562787,0.74180436,1.44932238,0.01266759,0.03479557,0.01544969,0.00000000,0.01665380,0.93762242
-4.99749875,2.79877790,0.73079834,1.44670333,0.01250065,0.03355386,0.01530592,0.00000000,0.01647653,0.92853890
-4.99149575,2.77333147,0.71803996,1.43948501,0.01235049,0.03220877,0.01512029,0.00000000,0.01624206,0.91671054
-4.98549275,2.74003301,0.70382764,1.42799668,0.01222214,0.03078478,0.01489632,0.00000000,0.01595227,0.90241378
-4.97948974,2.69973822,0.68848790,1.41262030,0.01212039,0.02930718,0.01463816,0.00000000,0.01561039,0.88596653
-4.97348674,2.65338581,0.67236631,1.39377711,0.01204985,0.02780125,0.01435040,0.00000000,0.01522079,0.86771827
-4.96748374,2.60197082,0.65581932,1.37191513,0.01201516,0.02629157,0.01403796,0.00000000,0.01478879,0.84804046
-4.96148074,2.54652060,0.63920728,1.34749807,0.01202111,0.02480139,0.01370596,0.00000000,0.01432039,0.82731778
-4.95547774,2.48807446,0.62288892,1.32099614,0.01207293,0.02335204,0.01335963,0.00000000,0.01382203,0.80594058
-4.94947474,2.42766756,0.60721742,1.29287888,0.01217655,0.02196257,0.01300420,0.00000000,0.01330042,0.78429871
-4.94347174,2.36631901,0.59253809,1.26361020,0.01233885,0.02064935,0.01264486,0.00000000,0.01276229,0.76277682
-4.93746873,2.30502434,0.57918747,1.23364530,0.01256799,0.01942590,0.01228669,0.00000000,0.01221422,0.74175120
-4.93146573,2.24475142,0.56749350,1.20342938,0.01287363,0.01830280,0.01193467,0.00000000,0.01166253,0.72158777
-4.92546273,2.18643923,0.55777650,1.17339756,0.01326715,0.01728768,0.01159366,0.00000000,0.01111314,0.70264125
-4.91945973,2.13099835,0.55035030,1.14397552,0.01376176,0.01638533,0.01126839,0.00000000,0.01057151,0.68525479
-4.91345673,2.07931188,0.54552320,1.11558039,0.01437261,0.01559784,0.01096348,0.00000000,0.01004259,0.66975989
-4.90745373,2.03223579,0.54359805,1.08862105,0.01511672,0.01492488,0.01068344,0.00000000,0.00953082,0.65647612
-4.90145073,1.99059735,0.54487119,1.06349768,0.01601277,0.01436394,0.01043266,0.00000000,0.00904010,0.64571004
-4.89544772,1.95519078,0.54962966,1.04059975,0.01708090,0.01391062,0.01021540,0.00000000,0.00857380,0.63775331
-4.88944472,1.92676947,0.55814664,1.02030239,0.01834221,0.01355901,0.01003576,0.00000000,0.00813482,0.63287932
-4.88344172,1.90603430,0.57067484,1.00296092,0.01981828,0.01330191,0.00989759,0.00000000,0.00772557,0.63133853
-4.87743872,1.89361818,0.58743798,0.98890355,0.02153050,0.01313123,0.00980445,0.00000000,0.00734799,0.63335233
-4.87143572,1.89006711,0.60862060,0.97842245,0.02349927,0.01303824,0.00975950,0.00000000,0.00700357,0.63910563
-4.86543272,1.89581859,0.63435663,0.97176362,0.02574323,0.01301384,0.00976535,0.00000000,0.00669336,0.64873837
-4.85942971,1.91117851,0.66471717,0.96911607,0.02827836,0.01304883,0.00982401,0.00000000,0.00641794,0.66233657
-4.85342671,1.93629774,0.69969833,0.97060092,0.03111708,0.01313414,0.00993670,0.00000000,0.00617741,0.67992320
-4.84742371,1.97115025,0.73920976,0.97626117,0.03426737,0.01326101,0.01010373,0.00000000,0.00597139,0.70144965
-4.84142071,2.01551401,0.78306471,0.98605289,0.03773200,0.01342116,0.01032444,0.00000000,0.00579900,0.72678834
-4.83541771,2.06895661,0.83097251,0.99983851,0.04150779,0.01360696,0.01059705,0.00000000,0.00565884,0.75572714
-4.82941471,2.13082675,0.88253402,1.01738282,0.04558506,0.01381151,0.01091864,0.00000000,0.00554897,0.78796616
-4.82341171,2.20025298,0.93724078,1.03835231,0.04994720,0.01402878,0.01128512,0.00000000,0.00546697,0.82311738
-4.81740870,2.27615030,0.99447829,1.06231801,0.05457051,0.01425361,0.01169124,0.00000000,0.00540994,0.86070749
-4.81140570,2.35723528,1.05353358,1.08876210,0.05942419,0.01448179,0.01213064,0.00000000,0.00537453,0.90018406
-4.80540270,2.44204935,1.11360715,1.11708822,0.06447057,0.01471005,0.01259597,0.00000000,0.00535703,0.94092515
-4.79939970,2.52898998,1.17382899,1.14663514,0.06966559,0.01493603,0.01307905,0.00000000,0.00535345,0.98225203
-4.79339670,2.61634858,1.23327830,1.17669340,0.07495946,0.01515824,0.01357103,0.00000000,0.00535960,1.02344476
-4.78739370,2.70235384,1.29100611,1.20652415,0.08029758,0.01537594,0.01406259,0.00000000,0.00537124,1.06376002
-4.78139070,2.78521869,1.34606002,1.23537959,0.08562159,0.01558912,0.01454424,0.00000000,0.00538414,1.10245043
-4.77538769,2.86318903,1.39751009,1.26252386,0.09087055,0.01579828,0.01500647,0.00000000,0.00539426,1.13878480
-4.76938469,2.93459204,1.44447470,1.28725379,0.09598228,0.01600438,0.01544012,0.00000000,0.00539782,1.17206820
-4.76338169,2.99788218,1.48614543,1.30891830,0.10089475,0.01620863,0.01583649,0.00000000,0.00539145,1.20166121
-4.75737869,3.05168282,1.52180982,1.32693588,0.10554745,0.01641241,0.01618769,0.00000000,0.00537224,1.22699744
-4.75137569,3.09482194,1.55087120,1.34080926,0.10988285,0.01661709,0.01648675,0.00000000,0.00533785,1.24759871
-4.74537269,3.12636057,1.57286476,1.35013688,0.11384768,0.01682399,0.01672779,0.00000000,0.00528655,1.26308716
-4.73936968,3.14561305,1.58746931,1.35462069,0.11739425,0.01703424,0.01690618,0.00000000,0.00521724,1.27319418
-4.73336668,3.15215868,1.59451448,1.35407024,0.12048160,0.01724880,0.01701861,0.00000000,0.00512946,1.27776552
-4.72736368,3.14584481,1.59398325,1.34840309,0.12307647,0.01746850,0.01706308,0.00000000,0.00502338,1.27676300
-4.72136068,3.12678176,1.58600993,1.33764177,0.12515423,0.01769408,0.01703896,0.00000000,0.00489975,1.27026256
-4.71535768,3.09533048,1.57087405,1.32190779,0.12669955,0.01792642,0.01694690,0.00000000,0.00475985,1.25844923
-4.70935468,3.05208401,1.54899059,1.30141314,0.12770687,0.01816671,0.01678879,0.00000000,0.00460537,1.24160934
-4.70335168,2.99784413,1.52089735,1.27645009,0.12818073,0.01841677,0.01656761,0.00000000,0.00443842,1.22012042
-4.69734867,2.93359463,1.48724006,1.24737969,0.12813589,0.01867942,0.01628739,0.00000000,0.00426134,1.19443953
-4.69134567,2.86047252,1.44875612,1.21461998,0.12759716,0.01895887,0.01595299,0.00000000,0.00407666,1.16509048
-4.68534267,2.77973864,1.40625756,1.17863410,0.12659911,0.01926119,0.01557003,0.00000000,0.00388703,1.13265043
-4.67933967,2.69274872,1.36061399,1.13991917,0.12518548,0.01959477,0.01514471,0.00000000,0.00369510,1.09773652
-4.67333667,2.60092569,1.31273599,1.09899598,0.12340839,0.01997081,0.01468368,0.00000000,0.00350348,1.06099279
-4.66733367,2.50573402,1.26355927,1.05640001,0.12132732,0.02040370,0.01419393,0.00000000,0.00331468,1.02307766
-4.66133067,2.40865620,1.21402997,1.01267364,0.11900787,0.02091147,0.01368265,0.00000000,0.00313106,0.98465232
-4.65532766,2.31117155,1.16509111,0.96835966,0.11652033,0.02151600,0.01315712,0.00000000,0.00295478,0.94636984
-4.64932466,2.21473711,1.11767008,0.92399585,0.11393805,0.02224326,0.01262460,0.00000000,0.00278783,0.90886534
-4.64332166,2.12077029,1.07266718,0.88011043,0.11133564,0.02312326,0.01209225,0.00000000,0.00263197,0.87274684
