energy_ev,total_up,C_s_up,C_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.67583792,0.88372031,0.00255235,0.25504467,0.52148068,0.22533183,0.23295173,0.00000000
-5.66983492,0.97421101,0.00287165,0.28263662,0.57130849,0.25020565,0.25404963,0.00000000
-5.66383192,1.06741395,0.00321608,0.31129722,0.62189437,0.27613537,0.27528101,0.00000000
-5.65782891,1.16225916,0.00358234,0.34073998,0.67256372,0.30286598,0.29632139,0.00000000
-5.65182591,1.25757055,0.00396656,0.37063978,0.72259591,0.33010571,0.31683257,0.00000000
-5.64582291,1.35208502,0.00436422,0.40063727,0.77123906,0.35752959,0.33647010,0.00000000
-5.63981991,1.44447661,0.00477023,0.43034478,0.81772727,0.38478453,0.35489183,0.00000000
-5.63381691,1.53338479,0.00517893,0.45935379,0.86129969,0.41149585,0.37176716,0.00000000
-5.62781391,1.61744624,0.00558423,0.48724350,0.90122074,0.43727511,0.38678666,0.00000000
-5.62181091,1.69532881,0.00597966,0.51359056,0.93680065,0.46172898,0.39967155,0.00000000
-5.61580790,1.76576661,0.00635858,0.53797937,0.96741554,0.48446887,0.41018274,0.00000000
-5.60980490,1.82759465,0.00671431,0.56001276,0.99252608,0.50512110,0.41812897,0.00000000
-5.60380190,1.87978197,0.00704030,0.57932262,1.01169403,0.52333702,0.42337359,0.00000000
-5.59779890,1.92146170,0.00733037,0.59558009,1.02459593,0.53880294,0.42583975,0.00000000
-5.59179590,1.95195690,0.00757884,0.60850480,1.03103324,0.55124928,0.42551377,0.00000000
-5.58579290,1.97080129,0.00778077,0.61787308,1.03093872,0.56045873,0.42244646,0.00000000
-5.57978989,1.97775378,0.00793209,0.62352444,1.02437850,0.56627292,0.41675232,0.00000000
-5.57378689,1.97280644,0.00802977,0.62536641,1.01155007,0.56859748,0.40860680,0.00000000
-5.56778389,1.95618548,0.00807191,0.62337731,0.99277608,0.56740518,0.39824149,0.00000000
-5.56178089,1.92834533,0.00805780,0.61760692,0.96849443,0.56273705,0.38593775,0.00000000
-5.55577789,1.88995593,0.00798800,0.60817509,0.93924495,0.55470137,0.37201879,0.00000000
-5.54977489,1.84188395,0.00786426,0.59526817,0.90565337,0.54347069,0.35684069,0.00000000
-5.54377189,1.78516856,0.00768952,0.57913371,0.86841319,0.52927685,0.34078263,0.00000000
-5.53776888,1.72099264,0.00746778,0.56007323,0.82826625,0.51240433,0.32423681,0.00000000
-5.53176588,1.65065073,0.00720400,0.53843381,0.78598266,0.49318215,0.30759819,0.00000000
-5.52576288,1.57551464,0.00690391,0.51459842,0.74234082,0.47197458,0.29125472,0.00000000
-5.51975988,1.49699807,0.00657382,0.48897565,0.69810837,0.44917113,0.27557798,0.00000000
-5.51375688,1.41652145,0.00622048,0.46198911,0.65402439,0.42517618,0.26091481,0.00000000
-5.50775388,1.33547798,0.00585079,0.43406679,0.61078358,0.40039852,0.24757991,0.00000000
-5.50175088,1.25520214,0.00547169,0.40563099,0.56902278,0.37524141,0.23584971,0.00000000
-5.49574787,1.17694140,0.00508991,0.37708891,0.52930993,0.35009320,0.22595741,0.00000000
-5.48974487,1.10183195,0.00471184,0.34882431,0.49213595,0.32531910,0.21808956,0.00000000
-5.48374187,1.03087912,0.00434338,0.32119048,0.45790927,0.30125416,0.21238386,0.00000000
-5.47773887,0.96494275,0.00398981,0.29450461,0.42695331,0.27819770,0.20892843,0.00000000
-5.47173587,0.90472790,0.00365571,0.26904379,0.39950646,0.25640930,0.20776238,0.00000000
-5.46573287,0.85078085,0.00334495,0.24504249,0.37572470,0.23610643,0.20887764,0.00000000
-5.45972986,0.80349023,0.00306063,0.22269171,0.35568637,0.21746362,0.21222202,0.00000000
-5.45372686,0.76309316,0.00280508,0.20213955,0.33939895,0.20061319,0.21770337,0.00000000
-5.44772386,0.72968566,0.00257995,0.18349312,0.32680743,0.18564730,0.22519467,0.00000000
-5.44172086,0.70323705,0.00238623,0.16682158,0.31780401,0.17262119,0.23454006,0.00000000
-5.43571786,0.68360737,0.00222433,0.15216014,0.31223863,0.16155739,0.24556141,0.00000000
-5.42971486,0.67056713,0.00209418,0.13951474,0.30993010,0.15245061,0.25806541,0.00000000
-5.42371186,0.66381848,0.00199530,0.12886713,0.31067725,0.14527305,0.27185094,0.00000000
-5.41770885,0.66301689,0.00192691,0.12018020,0.31426985,0.13997994,0.28671631,0.00000000
-5.41170585,0.66779233,0.00188800,0.11340317,0.32049883,0.13651484,0.30246624,0.00000000
-5.40570285,0.67776908,0.00187743,0.10847654,0.32916542,0.13481474,0.31891826,0.00000000
-5.39969985,0.69258326,0.00189397,0.10533654,0.34008893,0.13481445,0.33590814,0.00000000
-5.39369685,0.71189739,0.00193635,0.10391892,0.35311274,0.13645034,0.35329421,0.00000000
-5.38769385,0.73541129,0.00200330,0.10416196,0.36810843,0.13966306,0.37096027,0.00000000
-5.38169085,0.76286882,0.00209357,0.10600855,0.38497769,0.14439935,0.38881684,0.00000000
-5.37568784,0.79406029,0.00220591,0.10940747,0.40365202,0.15061274,0.40680080,0.00000000
-5.36968484,0.82882041,0.00233906,0.11431360,0.42409022,0.15826321,0.42487322,0.00000000
-5.36368184,0.86702202,0.00249173,0.12068733,0.44627372,0.16731590,0.44301555,0.00000000
-5.35767884,0.90856588,0.00266253,0.12849315,0.47019994,0.17773889,0.46122432,0.00000000
-5.35167584,0.95336731,0.00284995,0.13769749,0.49587407,0.18950030,0.47950465,0.00000000
-5.34567284,1.00134039,0.00305231,0.14826608,0.52329956,0.20256485,0.49786275,0.00000000
-5.33966983,1.05238059,0.00326771,0.16016086,0.55246783,0.21689005,0.51629816,0.00000000
-5.33366683,1.10634709,0.00349398,0.17333671,0.58334773,0.23242243,0.53479586,0.00000000
-5.32766383,1.16304569,0.00372868,0.18773810,0.61587523,0.24909381,0.55331897,0.00000000
-5.32166083,1.22221357,0.00396905,0.20329603,0.64994404,0.26681811,0.57180246,0.00000000
-5.31565783,1.28350675,0.00421206,0.21992523,0.68539754,0.28548865,0.59014819,0.00000000
-5.30965483,1.34649130,0.00445438,0.23752189,0.72202261,0.30497644,0.60822196,0.00000000
-5.30365183,1.41063882,0.00469248,0.25596212,0.75954576,0.32512926,0.62585242,0.00000000
-5.29764882,1.47532692,0.00492262,0.27510118,0.79763183,0.34577201,0.64283237,0.00000000
-5.29164582,1.53984457,0.00514100,0.29477355,0.83588552,0.36670802,0.65892225,0.00000000
-5.28564282,1.60340261,0.00534377,0.31479399,0.87385581,0.38772159,0.67385586,0.00000000
-5.27963982,1.66514892,0.00552721,0.33495953,0.91104318,0.40858156,0.68734787,0.00000000
-5.27363682,1.72418768,0.00568776,0.35505229,0.94690952,0.42904574,0.69910309,0.00000000
-5.26763382,1.77960205,0.00582216,0.37484321,0.98089032,0.44886625,0.70882670,0.00000000
-5.26163082,1.83047918,0.00592757,0.39409643,1.01240886,0.46779524,0.71623525,0.00000000
-5.25562781,1.87593654,0.00600161,0.41257424,1.04089178,0.48559103,0.72106768,0.00000000
-5.24962481,1.91514841,0.00604247,0.43004245,1.06578549,0.50202423,0.72309590,0.00000000
-5.24362181,1.94737130,0.00604897,0.44627585,1.08657283,0.51688367,0.72213441,0.00000000
-5.23761881,1.97196734,0.00602059,0.46106371,1.10278929,0.52998184,0.71804854,0.00000000
-5.23161581,1.98842445,0.00595748,0.47421499,1.11403826,0.54115959,0.71076078,0.00000000
-5.22561281,1.99637265,0.00586047,0.48556310,1.12000458,0.55028997,0.70025517,0.00000000
-5.21960980,1.99559574,0.00573104,0.49497002,1.12046601,0.55728097,0.68657938,0.00000000
-5.21360680,1.98603799,0.00557125,0.50232964,1.11530213,0.56207714,0.66984452,0.00000000
-5.20760380,1.96780571,0.00538372,0.50757010,1.10450027,0.56466001,0.65022273,0.00000000
-5.20160080,1.94116370,0.00517149,0.51065526,1.08815836,0.56504735,0.62794276,0.00000000
-5.19559780,1.90652698,0.00493796,0.51158506,1.06648459,0.56329138,0.60328373,0.00000000
-5.18959480,1.86444820,0.00468680,0.51039495,1.03979385,0.55947609,0.57656743,0.00000000
-5.18359180,1.81560158,0.00442182,0.50715435,1.00850116,0.55371375,0.54814958,0.00000000
-5.17758879,1.76076410,0.00414688,0.50196441,0.97311246,0.54614103,0.51841033,0.00000000
-5.17158579,1.70079481,0.00386579,0.49495506,0.93421291,0.53691477,0.48774456,0.00000000
-5.16558279,1.63661336,0.00358223,0.48628166,0.89245344,0.52620776,0.45655222,0.00000000
-5.15957979,1.56917851,0.00329965,0.47612139,0.84853580,0.51420479,0.42522918,0.00000000
-5.15357679,1.49946755,0.00302123,0.46466956,0.80319685,0.50109904,0.39415878,0.00000000
-5.14757379,1.42845730,0.00274982,0.45213608,0.75719247,0.48708912,0.36370438,0.00000000
-5.14157079,1.35710739,0.00248789,0.43874215,0.71128177,0.47237677,0.33420304,0.00000000
-5.13556778,1.28634603,0.00223751,0.42471740,0.66621181,0.45716535,0.30596053,0.00000000
-5.12956478,1.21705870,0.00200038,0.41029740,0.62270355,0.44165898,0.27924748,0.00000000
-5.12356178,1.15007961,0.00177777,0.39572168,0.58143898,0.42606242,0.25429686,0.00000000
-5.11755878,1.08618586,0.00157058,0.38123224,0.54304996,0.41058147,0.23130263,0.00000000
-5.11155578,1.02609403,0.00137936,0.36707231,0.50810867,0.39542365,0.21041932,0.00000000
-5.10555278,0.97045861,0.00120431,0.35348546,0.47711985,0.38079912,0.19176261,0.00000000
-5.09954977,0.91987203,0.00104536,0.34071477,0.45051471,0.36692147,0.17541049,0.00000000
-5.09354677,0.87486538,0.00090220,0.32900198,0.42864649,0.35400824,0.16140504,0.00000000
-5.08754377,0.83590963,0.00077429,0.31858643,0.41178754,0.34228089,0.14975448,0.00000000
-5.08154077,0.80341657,0.00066093,0.30970367,0.40012766,0.33196410,0.14043548,0.00000000
-5.07553777,0.77773925,0.00056132,0.30258358,0.39377384,0.32328428,0.13339556,0.00000000
-5.06953477,0.75917139,0.00047455,0.29744801,0.39275092,0.31646704,0.12855546,0.00000000
-5.06353177,0.74794585,0.00039968,0.29450772,0.39700338,0.31173387,0.12581149,0.00000000
-5.05752876,0.74423188,0.00033574,0.29395885,0.40639804,0.30929780,0.12503778,0.00000000
-5.05152576,0.74813137,0.00028179,0.29597879,0.42072771,0.30935829,0.12608846,0.00000000
-5.04552276,0.75967433,0.00023689,0.30072166,0.43971569,0.31209546,0.12879991,0.00000000
-5.03951976,0.77881385,0.00020020,0.30831342,0.46302136,0.31766386,0.13299294,0.00000000
-5.03351676,0.80542103,0.00017090,0.31884698,0.49024654,0.32618606,0.13847513,0.00000000
-5.02751376,0.83928039,0.00014827,0.33237733,0.52094300,0.33774628,0.14504333,0.00000000
-5.02151076,0.88008609,0.00013166,0.34891705,0.55462083,0.35238442,0.15248640,0.00000000
-5.01550775,0.92743968,0.00012051,0.36843233,0.59075769,0.37009078,0.16058817,0.00000000
-5.00950475,0.98084964,0.00011433,0.39083991,0.62880888,0.39080178,0.16913071,0.00000000
-5.00350175,1.03973321,0.00011271,0.41600490,0.66821803,0.41439692,0.17789786,0.00000000
-4.99749875,1.10342076,0.00011532,0.44374005,0.70842822,0.44069729,0.18667891,0.00000000
-4.99149575,1.17116304,0.00012186,0.47380632,0.74889321,0.46946593,0.19527253,0.00000000
-4.98549275,1.24214120,0.00013211,0.50591508,0.78908863,0.50040999,0.20349059,0.00000000
-4.97948974,1.31547987,0.00014590,0.53973209,0.82852272,0.53318504,0.21116198,0.00000000
-4.97348674,1.39026290,0.00016305,0.57488309,0.86674644,0.56740148,0.21813618,0.00000000
-4.96748374,1.46555175,0.00018345,0.61096131,0.90336262,0.60263293,0.22428641,0.00000000
-4.96148074,1.54040607,0.00020698,0.64753648,0.93803399,0.63842662,0.22951233,0.00000000
-4.95547774,1.61390611,0.00023353,0.68416547,0.97048986,0.67431556,0.23374210,0.00000000
-4.94947474,1.68517629,0.00026300,0.72040425,1.00053151,0.70983204,0.23693362,0.00000000
-4.94347174,1.75340947,0.00029527,0.75582076,1.02803597,0.74452225,0.23907513,0.00000000
-4.93746873,1.81789098,0.00033024,0.79000847,1.05295853,0.77796150,0.24018485,0.00000000
-4.93146573,1.87802186,0.00036779,0.82260015,1.07533377,0.80976942,0.24030980,0.00000000
-4.92546273,1.93334014,0.00040781,0.85328123,1.09527520,0.83962466,0.23952386,0.00000000
-4.91945973,1.98353967,0.00045017,0.88180236,1.11297378,0.86727837,0.23792508,0.00000000
-4.91345673,2.02848516,0.00049478,0.90799051,1.12869502,0.89256584,0.23563232,0.00000000
-4.90745373,2.06822290,0.00054154,0.93175800,1.14277496,0.91541570,0.23278137,0.00000000
-4.90145073,2.10298615,0.00059037,0.95310900,1.15561481,0.93585605,0.22952072,0.00000000
-4.89544772,2.13319463,0.00064124,0.97214293,1.16767419,0.95401704,0.22600695,0.00000000
-4.88944472,2.15944735,0.00069412,0.98905434,1.17946290,0.97012958,0.22240016,0.00000000
-4.88344172,2.18250863,0.00074902,1.00412905,1.19153096,0.98451986,0.21885930,0.00000000
-4.87743872,2.20328712,0.00080599,1.01773633,1.20445680,0.99759954,0.21553768,0.00000000
-4.87143572,2.22280791,0.00086511,1.03031710,1.21883359,1.00985197,0.21257875,0.00000000
-4.86543272,2.24217835,0.00092645,1.04236844,1.23525343,1.02181449,0.21011225,0.00000000
-4.85942971,2.26254826,0.00099012,1.05442474,1.25428977,1.03405741,0.20825079,0.00000000
-4.85342671,2.28506586,0.00105620,1.06703604,1.27647795,1.04716045,0.20708705,0.00000000
-4.84742371,2.31083062,0.00112477,1.08074434,1.30229457,1.06168732,0.20669148,0.00000000
-4.84142071,2.34084498,0.00119583,1.09605875,1.33213599,1.07815964,0.20711079,0.00000000
-4.83541771,2.37596682,0.00126934,1.11343057,1.36629688,1.09703107,0.20836701,0.00000000
-4.82941471,2.41686471,0.00134515,1.13322925,1.40494970,1.11866306,0.21045746,0.00000000
-4.82341171,2.46397816,0.00142302,1.15572054,1.44812613,1.14330305,0.21335534,0.00000000
-4.81740870,2.51748480,0.00150256,1.18104774,1.49570160,1.17106654,0.21701123,0.00000000
-4.81140570,2.57727658,0.00158326,1.20921719,1.54738409,1.20192367,0.22135528,0.00000000
-4.80540270,2.64294643,0.00166447,1.24008887,1.60270817,1.23569139,0.22630016,0.00000000
-4.79939970,2.71378667,0.00174537,1.27337262,1.66103531,1.27203162,0.23174473,0.00000000
-4.79339670,2.78879995,0.00182505,1.30863072,1.72156112,1.31045584,0.23757831,0.00000000
-4.78739370,2.86672282,0.00190245,1.34528666,1.78332985,1.35033616,0.24368546,0.00000000
-4.78139070,2.94606165,0.00197645,1.38264029,1.84525629,1.39092252,0.24995110,0.00000000
-4.77538769,3.02513979,0.00204588,1.41988872,1.90615461,1.43136573,0.25626593,0.00000000
-4.76938469,3.10215442,0.00210955,1.45615234,1.96477345,1.47074526,0.26253173,0.00000000
-4.76338169,3.17524101,0.00216631,1.49050499,2.01983612,1.50810098,0.26866667,0.00000000
-4.75737869,3.24254269,0.00221510,1.52200707,2.07008426,1.54246736,0.27461001,0.00000000
-4.75137569,3.30228174,0.00225500,1.54974020,2.11432338,1.57290898,0.28032635,0.00000000
-4.74537269,3.35283002,0.00228527,1.57284194,2.15146809,1.59855555,0.28580896,0.00000000
-4.73936968,3.39277518,0.00230540,1.59053915,2.18058508,1.61863521,0.29108213,0.00000000
-4.73336668,3.42097971,0.00231513,1.60217838,2.20093168,1.63250452,0.29620228,0.00000000
-4.72736368,3.43662990,0.00231450,1.60725201,2.21198831,1.63967376,0.30125781,0.00000000
-4.72136068,3.43927259,0.00230383,1.60541897,2.21348286,1.63982665,0.30636754,0.00000000
-4.71535768,3.42883771,0.00228376,1.59651908,2.20540608,1.63283332,0.31167772,0.00000000
-4.70935468,3.40564567,0.00225525,1.58058043,2.18801689,1.61875623,0.31735768,0.00000000
-4.70335168,3.37039911,0.00221949,1.55781949,2.16183739,1.59784862,0.32359424,0.00000000
-4.69734867,3.32415932,0.00217796,1.52863392,2.12763777,1.57054574,0.33058496,0.00000000
-4.69134567,3.26830840,0.00213234,1.49358861,2.08641173,1.53744911,0.33853052,0.00000000
-4.68534267,3.20449897,0.00208447,1.45339551,2.03934369,1.49930473,0.34762655,0.00000000
-4.67933967,3.13459359,0.00203632,1.40888834,1.98776924,1.45697617,0.35805503,0.00000000
-4.67333667,3.06059683,0.00198991,1.36099327,1.93313078,1.41141382,0.36997585,0.00000000
-4.66733367,2.98458292,0.00194728,1.31069699,1.87693034,1.36362154,0.38351872,0.00000000
-4.66133067,2.90862226,0.00191044,1.25901362,1.82068180,1.31462243,0.39877579,0.00000000
-4.65532766,2.83471006,0.00188132,1.20695180,1.76586450,1.26542492,0.41579542,0.00000000
-4.64932466,2.76470001,0.00186174,1.15548340,1.71388024,1.21699081,0.43457731,0.00000000
-4.64332166,2.70024579,0.00185337,1.10551511,1.66601531,1.17020631,0.45506935,0.00000000
-4.63731866,2.64275265,0.00185770,1.05786386,1.62340881,1.12585736,0.47716621,0.00000000
-4.63131566,2.59334061,0.00187606,1.01323693,1.58702826,1.08460995,0.50070997,0.00000000
-4.62531266,2.55282057,0.00190956,0.97221729,1.55765287,1.04699600,0.52549282,0.00000000
-4.61930965,2.52168352,0.00195914,0.93525437,1.53586454,1.01340519,0.55126160,0.00000000
-4.61330665,2.50010275,0.00202552,0.90266035,1.52204631,0.98408252,0.57772424,0.00000000
-4.60730365,2.48794815,0.00210924,0.87461150,1.51638731,0.95913167,0.60455780,0.00000000
-4.60130065,2.48481123,0.00221062,0.85115435,1.51889344,0.93852321,0.63141774,0.00000000
-4.59529765,2.49003903,0.00232983,0.83221571,1.52940240,0.92210734,0.65794821,0.00000000
-4.58929465,2.50277479,0.00246678,0.81761598,1.54760172,0.90963000,0.68379271,0.00000000
-4.58329165,2.52200301,0.00262122,0.80708467,1.57304860,0.90075151,0.70860488,0.00000000
-4.57728864,2.54659654,0.00279266,0.80027735,1.60519017,0.89506666,0.73205883,0.00000000
-4.57128564,2.57536341,0.00298037,0.79679305,1.64338312,0.89212527,0.75385858,0.00000000
-4.56528264,2.60709121,0.00318335,0.79619141,1.68691179,0.89145225,0.77374628,0.00000000
-4.55927964,2.64058719,0.00340032,0.79800876,1.73500424,0.89256626,0.79150878,0.00000000
-4.55327664,2.67471281,0.00362970,0.80177273,1.78684576,0.89499644,0.80698225,0.00000000
-4.54727364,2.70841147,0.00386955,0.80701480,1.84159000,0.89829639,0.82005489,0.00000000
-4.54127064,2.74072917,0.00411762,0.81328077,1.89836789,0.90205538,0.83066742,0.00000000
-4.53526763,2.77082772,0.00437129,0.82013893,1.95629470,0.90590634,0.83881157,0.00000000
-4.52926463,2.79799116,0.00462759,0.82718611,2.01447600,0.90953081,0.84452666,0.00000000
-4.52326163,2.82162581,0.00488324,0.83405161,2.07201307,0.91266101,0.84789461,0.00000000
-4.51725863,2.84125516,0.00513468,0.84039959,2.12800857,0.91507927,0.84903356,0.00000000
-4.51125563,2.85651080,0.00537813,0.84592992,2.18157304,0.91661535,0.84809074,0.00000000
-4.50525263,2.86712061,0.00560966,0.85037812,2.23183278,0.91714209,0.84523478,0.00000000
-4.49924962,2.87289565,0.00582528,0.85351458,2.27793945,0.91656988,0.84064809,0.00000000
-4.49324662,2.87371708,0.00602107,0.85514346,2.31908145,0.91484065,0.83451972,0.00000000
-4.48724362,2.86952406,0.00619329,0.85510152,2.35449708,0.91192167,0.82703895,0.00000000
-4.48124062,2.86030369,0.00633850,0.85325704,2.38348907,0.90779979,0.81839013,0.00000000
-4.47523762,2.84608358,0.00645367,0.84950905,2.40544001,0.90247638,0.80874884,0.00000000
-4.46923462,2.82692734,0.00653636,0.84378683,2.41982801,0.89596330,0.79827968,0.00000000
-4.46323162,2.80293324,0.00658479,0.83604968,2.42624169,0.88828004,0.78713549,0.00000000
-4.45722861,2.77423562,0.00659794,0.82628696,2.42439394,0.87945210,0.77545819,0.00000000
-4.45122561,2.74100879,0.00657563,0.81451816,2.41413330,0.86951063,0.76338086,0.00000000
-4.44522261,2.70347269,0.00651858,0.80079298,2.39545259,0.85849307,0.75103094,0.00000000
-4.43921961,2.66189961,0.00642842,0.78519123,2.36849389,0.84644474,0.73853410,0.00000000
-4.43321661,2.61662097,0.00630766,0.76782234,2.33354968,0.83342108,0.72601847,0.00000000
-4.42721361,2.56803342,0.00615970,0.74882446,2.29105975,0.81949019,0.71361881,0.00000000
-4.42121061,2.51660332,0.00598868,0.72836301,2.24160388,0.80473534,0.70148016,0.00000000
-4.41520760,2.46286874,0.00579945,0.70662859,2.18589048,0.78925728,0.68976055,0.00000000
-4.40920460,2.40743843,0.00559738,0.68383433,2.12474151,0.77317589,0.67863248,0.00000000
-4.40320160,2.35098725,0.00538825,0.66021253,2.05907413,0.75663094,0.66828285,0.00000000
-4.39719860,2.29424755,0.00517809,0.63601082,1.98987963,0.73978185,0.65891108,0.00000000
-4.39119560,2.23799672,0.00497296,0.61148774,1.91820051,0.72280622,0.65072541,0.00000000
-4.38519260,2.18304078,0.00477884,0.58690799,1.84510614,0.70589701,0.64393732,0.00000000
-4.37918959,2.13019444,0.00460141,0.56253739,1.77166803,0.68925857,0.63875433,0.00000000
-4.37318659,2.08025832,0.00444595,0.53863756,1.69893517,0.67310139,0.63537121,0.00000000
-4.36718359,2.03399403,0.00431711,0.51546075,1.62791028,0.65763590,0.63396029,0.00000000
-4.36118059,1.99209804,0.00421888,0.49324460,1.55952758,0.64306554,0.63466101,0.00000000
-4.35517759,1.95517566,0.00415444,0.47220719,1.49463259,0.62957934,0.63756961,0.00000000
-4.34917459,1.92371613,0.00412608,0.45254249,1.43396448,0.61734448,0.64272919,0.00000000
-4.34317159,1.89807018,0.00413522,0.43441622,1.37814145,0.60649910,0.65012115,0.00000000
-4.33716858,1.87843129,0.00418231,0.41796233,1.32764938,0.59714586,0.65965827,0.00000000
-4.33116558,1.86482176,0.00426692,0.40328021,1.28283408,0.58934656,0.67118023,0.00000000
-4.32516258,1.85708442,0.00438772,0.39043265,1.24389735,0.58311814,0.68445186,0.00000000
-4.31915958,1.85488086,0.00454261,0.37944474,1.21089671,0.57843039,0.69916462,0.00000000
-4.31315658,1.85769653,0.00472875,0.37030360,1.18374901,0.57520550,0.71494127,0.00000000
-4.30715358,1.86485273,0.00494269,0.36295910,1.16223765,0.57331953,0.73134392,0.00000000
