energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.65182591,1.89214100,0.18345348,0.99265637,0.00535923,0.03262814,0.17007784,0.69360640,0.00261537,0.15033692
-5.64582291,1.98093301,0.19812102,1.04112042,0.00552178,0.03473267,0.17792324,0.72114967,0.00283775,0.16050821
-5.63981991,2.08142218,0.21439047,1.09763890,0.00567775,0.03723502,0.18699427,0.75059082,0.00309614,0.17168173
-5.63381691,2.19317922,0.23221145,1.16208740,0.00582429,0.04014337,0.19726241,0.78164072,0.00339319,0.18380094
-5.62781391,2.31548776,0.25149665,1.23414198,0.00595850,0.04345892,0.20867407,0.81395853,0.00373113,0.19678764
-5.62181091,2.44735197,0.27212154,1.31327968,0.00607747,0.04717541,0.22115131,0.84715934,0.00411176,0.21054290
-5.61580790,2.58751327,0.29392521,1.39878504,0.00617843,0.05127882,0.23459333,0.88082359,0.00453629,0.22494866
-5.60980490,2.73447560,0.31671254,1.48976286,0.00625882,0.05574713,0.24887853,0.91450809,0.00500538,0.23986993
-5.60380190,2.88653842,0.34025756,1.58515658,0.00631644,0.06055039,0.26386719,0.94775792,0.00551898,0.25515754
-5.59779890,3.04183599,0.36430809,1.68377196,0.00634952,0.06565081,0.27940446,0.98011872,0.00607632,0.27065139
-5.59179590,3.19838187,0.38859140,1.78430513,0.00635679,0.07100321,0.29532380,1.01114874,0.00667587,0.28618397
-5.58579290,3.35411669,0.41282093,1.88537422,0.00633759,0.07655544,0.31145053,1.04043021,0.00731529,0.30158419
-5.57978989,3.50695769,0.43670364,1.98555345,0.00629184,0.08224916,0.32760542,1.06757935,0.00799138,0.31668125
-5.57378689,3.65484833,0.45994801,2.08340847,0.00622016,0.08802072,0.34360832,1.09225481,0.00870012,0.33130846
-5.56778389,3.79580625,0.48227223,2.17753195,0.00612377,0.09380212,0.35928157,1.11416414,0.00943663,0.34530691
-5.56178089,3.92796812,0.50341234,2.26657809,0.00600455,0.09952228,0.37445317,1.13306817,0.01019520,0.35852887
-5.55577789,4.04963020,0.52313018,2.34929498,0.00586500,0.10510827,0.38895968,1.14878326,0.01096937,0.37084076
-5.54977489,4.15928342,0.54122058,2.42455400,0.00570815,0.11048672,0.40264877,1.16118146,0.01175193,0.38212575
-5.54377189,4.25564240,0.55751776,2.49137517,0.00553754,0.11558530,0.41538145,1.17018888,0.01253509,0.39228571
-5.53776888,4.33766780,0.57190057,2.54894813,0.00535716,0.12033423,0.42703380,1.17578249,0.01331052,0.40124280
-5.53176588,4.40458207,0.58429646,2.59664802,0.00517137,0.12466776,0.43749860,1.17798572,0.01406955,0.40894039
-5.52576288,4.45587846,0.59468380,2.63404632,0.00498480,0.12852569,0.44668641,1.17686330,0.01480330,0.41534352
-5.51975988,4.49132381,0.60309279,2.66091642,0.00480234,0.13185474,0.45452653,1.17251576,0.01550286,0.42043889
-5.51375688,4.51095553,0.60960454,2.67723409,0.00462903,0.13460989,0.46096764,1.16507392,0.01615951,0.42423439
-5.50775388,4.51507324,0.61434856,2.68317325,0.00446999,0.13675552,0.46597825,1.15469376,0.01676491,0.42675822
-5.50175088,4.50422585,0.61749873,2.67909725,0.00433036,0.13826631,0.46954691,1.14155187,0.01731130,0.42805774
-5.49574787,4.47919451,0.61926765,2.66554618,0.00421525,0.13912805,0.47168219,1.12584177,0.01779173,0.42819793
-5.48974487,4.44097206,0.61989979,2.64322068,0.00412965,0.13933801,0.47241245,1.10777092,0.01820024,0.42725971
-5.48374187,4.39073927,0.61966355,2.61296274,0.00407836,0.13890515,0.47178535,1.08755866,0.01853202,0.42533794
-5.47773887,4.32983833,0.61884242,2.57573385,0.00406589,0.13784994,0.46986693,1.06543475,0.01878357,0.42253919
-5.47173587,4.25974378,0.61772561,2.53259113,0.00409644,0.13620388,0.46674050,1.04163830,0.01895282,0.41897944
-5.46573287,4.18203117,0.61659842,2.48466163,0.00417373,0.13400869,0.46250493,1.01641701,0.01903916,0.41478142
-5.45972986,4.09834350,0.61573263,2.43311547,0.00430094,0.13131520,0.45727266,0.99002619,0.01904350,0.41007192
-5.45372686,4.01035603,0.61537728,2.37913806,0.00448057,0.12818192,0.45116714,0.96272750,0.01896820,0.40497884
-5.44772386,3.91973958,0.61575009,2.32390202,0.00471437,0.12467341,0.44431990,0.93478706,0.01881706,0.39962817
-5.44172086,3.82812306,0.61702978,2.26853929,0.00500318,0.12085843,0.43686720,0.90647287,0.01859514,0.39414090
-5.43571786,3.73705598,0.61934971,2.21411406,0.00534684,0.11680799,0.42894642,0.87805137,0.01830866,0.38862990
-5.42971486,3.64797191,0.62279289,2.16159723,0.00574407,0.11259330,0.42069215,0.84978323,0.01796474,0.38319695
-5.42371186,3.56215405,0.62738863,2.11184310,0.00619242,0.10828381,0.41223239,0.82191853,0.01757127,0.37792988
-5.41770885,3.48070421,0.63311099,2.06556922,0.00668818,0.10394529,0.40368477,0.79469149,0.01713659,0.37290016
-5.41170585,3.40451661,0.63987913,2.02334009,0.00722638,0.09963815,0.39515310,0.76831515,0.01666929,0.36816084
-5.40570285,3.33425792,0.64755944,1.98555558,0.00780078,0.09541594,0.38672440,0.74297623,0.01617798,0.36374509
-5.39969985,3.27035469,0.65596965,1.95244465,0.00840394,0.09132423,0.37846660,0.71883071,0.01567106,0.35966549
-5.39369685,3.21298928,0.66488462,1.92406503,0.00902737,0.08739981,0.37042705,0.69600035,0.01515648,0.35591397
-5.38769385,3.16210496,0.67404371,1.90030902,0.00966161,0.08367024,0.36263186,0.67457056,0.01464163,0.35246278
-5.38169085,3.11742049,0.68315949,1.88091555,0.01029652,0.08015388,0.35508628,0.65458988,0.01413312,0.34926606
-5.37568784,3.07845389,0.69192751,1.86548824,0.01092147,0.07686018,0.34777602,0.63607114,0.01363674,0.34626249
-5.36968484,3.04455486,0.70003679,1.85351882,0.01152568,0.07379046,0.34066946,0.61899437,0.01315738,0.34337848
-5.36368184,3.01494443,0.70718059,1.84441516,0.01209853,0.07093882,0.33372074,0.60331140,0.01269897,0.34053211
-5.35767884,2.98876027,0.71306714,1.83753270,0.01262989,0.06829348,0.32687350,0.58895186,0.01226454,0.33763752
-5.35167584,2.96510556,0.71742998,1.83220779,0.01311044,0.06583816,0.32006507,0.57583029,0.01185623,0.33460949
-5.34567284,2.94309900,0.72003727,1.82779165,0.01353204,0.06355357,0.31323098,0.56385395,0.01147536,0.33136818
-5.33966983,2.92192361,0.72070004,1.82368308,0.01388799,0.06141896,0.30630950,0.55293090,0.01112255,0.32784362
-5.33366683,2.90087161,0.71927881,1.81935849,0.01417329,0.05941354,0.29924593,0.54297767,0.01079779,0.32397982
-5.32766383,2.87938326,0.71568841,1.81439765,0.01438486,0.05751780,0.29199658,0.53392633,0.01050059,0.31973823
-5.32166083,2.85707753,0.70990083,1.80850397,0.01452161,0.05571458,0.28453206,0.52573028,0.01023008,0.31510046
-5.31565783,2.83377304,0.70194599,1.80151832,0.01458453,0.05398994,0.27683987,0.51836847,0.00998509,0.31006999
-5.30965483,2.80949832,0.69191039,1.79342564,0.01457666,0.05233372,0.26892609,0.51184790,0.00976430,0.30467290
-5.30365183,2.78449081,0.67993376,1.78435418,0.01450294,0.05073978,0.26081621,0.50620409,0.00956630,0.29895752
-5.29764882,2.75918492,0.66620380,1.77456758,0.01437005,0.04920601,0.25255495,0.50149963,0.00938965,0.29299298
-5.29164582,2.73418995,0.65094938,1.76445016,0.01418614,0.04773402,0.24420526,0.49782093,0.00923294,0.28686686
-5.28564282,2.71025916,0.63443239,1.75448643,0.01396055,0.04632860,0.23584655,0.49527331,0.00909482,0.28068191
-5.27963982,2.68825190,0.61693864,1.74523608,0.01370336,0.04499704,0.22757213,0.49397489,0.00897398,0.27455213
-5.27363682,2.66909091,0.59876829,1.73730567,0.01342511,0.04374827,0.21948621,0.49404954,0.00886921,0.26859832
-5.26763382,2.65371720,0.58022604,1.73131881,0.01313634,0.04259195,0.21170053,0.49561945,0.00877930,0.26294338
-5.26163082,2.64304482,0.56161171,1.72788608,0.01284722,0.04153756,0.20433071,0.49879771,0.00870306,0.25770754
-5.25562781,2.63791797,0.54321135,1.72757662,0.01256722,0.04059353,0.19749261,0.50368131,0.00863931,0.25300376
-5.24962481,2.63907242,0.52528946,1.73089227,0.01230473,0.03976650,0.19129876,0.51034501,0.00858677,0.24893350
-5.24362181,2.64710299,0.50808231,1.73824585,0.01206687,0.03906065,0.18585501,0.51883624,0.00854413,0.24558304
-5.23761881,2.66243832,0.49179284,1.74994406,0.01185923,0.03847733,0.18125743,0.52917146,0.00850993,0.24302045
-5.23161581,2.68532385,0.47658705,1.76617579,0.01168577,0.03801476,0.17758969,0.54133378,0.00848265,0.24129337
-5.22561281,2.71581313,0.46259200,1.78700588,0.01154873,0.03766799,0.17492071,0.55527221,0.00846063,0.24042759
-5.21960980,2.75376739,0.44989539,1.81237438,0.01144868,0.03742901,0.17330291,0.57090207,0.00844215,0.24042653
-5.21360680,2.79886264,0.43854654,1.84210081,0.01138457,0.03728711,0.17277075,0.58810676,0.00842542,0.24127147
-5.20760380,2.85060335,0.42855868,1.87589275,0.01135387,0.03722927,0.17333977,0.60674032,0.00840866,0.24292260
-5.20160080,2.90834139,0.41991221,1.91335819,0.01135275,0.03724072,0.17500599,0.62663082,0.00839013,0.24532066
-5.19559780,2.97129891,0.41255880,1.95402039,0.01137634,0.03730557,0.17774577,0.64758407,0.00836821,0.24838920
-5.18959480,3.03859364,0.40642600,1.99733466,0.01141892,0.03740742,0.18151591,0.66938754,0.00834147,0.25203724
-5.18359180,3.10926524,0.40142201,2.04270589,0.01147426,0.03752999,0.18625422,0.69181420,0.00830874,0.25616223
-5.17758879,3.18230148,0.39744058,2.08950607,0.01153584,0.03765773,0.19188042,0.71462620,0.00826916,0.26065320
-5.17158579,3.25666330,0.39436559,2.13709123,0.01159713,0.03777625,0.19829732,0.73757812,0.00822230,0.26539396
-5.16558279,3.33130789,0.39207534,2.18481706,0.01165187,0.03787277,0.20539252,0.76042001,0.00816813,0.27026632
-5.15957979,3.40520961,0.39044626,2.23205311,0.01169425,0.03793640,0.21304034,0.78290005,0.00810713,0.27515314
-5.15357679,3.47737826,0.38935618,2.27819512,0.01171913,0.03795830,0.22110428,0.80476708,0.00804028,0.27994125
-5.14757379,3.54687507,0.38868687,2.32267574,0.01172222,0.03793176,0.22943976,0.82577303,0.00796910,0.28452411
-5.14157079,3.61282654,0.38832618,2.36497349,0.01170017,0.03785214,0.23789731,0.84567556,0.00789562,0.28880426
-5.13556778,3.67443650,0.38816957,2.40462038,0.01165068,0.03771679,0.24632604,0.86424088,0.00782237,0.29269546
-5.12956478,3.73099692,0.38812132,2.44120825,0.01157255,0.03752484,0.25457738,0.88124704,0.00775235,0.29612452
-5.12356178,3.78189777,0.38809535,2.47439418,0.01146567,0.03727701,0.26250904,0.89648777,0.00768898,0.29903282
-5.11755878,3.82663619,0.38801590,2.50390508,0.01133102,0.03697534,0.26998893,0.90977677,0.00763605,0.30137756
-5.11155578,3.86482529,0.38781805,2.52954176,0.01117062,0.03662299,0.27689906,0.92095251,0.00759762,0.30313252
-5.10555278,3.89620236,0.38744815,2.55118221,0.01098741,0.03622400,0.28313920,0.92988339,0.00757798,0.30428863
-5.09954977,3.92063642,0.38686432,2.56878449,0.01078514,0.03578313,0.28863012,0.93647308,0.00758151,0.30485394
-5.09354677,3.93813469,0.38603684,2.58238865,0.01056828,0.03530572,0.29331623,0.94066565,0.00761265,0.30485340
-5.08754377,3.94884755,0.38494866,2.59211785,0.01034181,0.03479760,0.29716762,0.94245041,0.00767573,0.30432797
-5.08154077,3.95307130,0.38359577,2.59817819,0.01011106,0.03426502,0.30018116,0.94186591,0.00777491,0.30333350
-5.07553777,3.95124839,0.38198756,2.60085720,0.00988153,0.03371470,0.30238078,0.93900296,0.00791408,0.30193902
-5.06953477,3.94396441,0.38014696,2.60052061,0.00965873,0.03315379,0.30381679,0.93400634,0.00809674,0.30022472
-5.06353177,3.93194156,0.37811044,2.59760738,0.00944792,0.03258995,0.30456419,0.92707484,0.00832589,0.29827947
-5.05752876,3.91602835,0.37592767,2.59262286,0.00925399,0.03203143,0.30472020,0.91845976,0.00860399,0.29619813
-5.05152576,3.89718558,0.37366087,2.58613011,0.00908126,0.03148704,0.30440091,0.90846154,0.00893284,0.29407854
-5.04552276,3.87646870,0.37138384,2.57873950,0.00893333,0.03096628,0.30373738,0.89742465,0.00931352,0.29201853
-5.03951976,3.85500704,0.36918054,2.57109691,0.00881293,0.03047927,0.30287116,0.88573095,0.00974637,0.29011277
-5.03351676,3.83398046,0.36714331,2.56387072,0.00872184,0.03003679,0.30194967,0.87379153,0.01023092,0.28844991
-5.02751376,3.81459411,0.36537078,2.55773808,0.00866081,0.02965019,0.30112141,0.86203739,0.01076595,0.28710987
-5.02151076,3.79805213,0.36396538,2.55337084,0.00862952,0.02933129,0.30053143,0.85090935,0.01134942,0.28616156
-5.01550775,3.78553094,0.36303071,2.55142141,0.00862661,0.02909227,0.30031703,0.84084728,0.01197861,0.28566107
-5.00950475,3.77815306,0.36266865,2.55250913,0.00864971,0.02894548,0.30060403,0.83227922,0.01265012,0.28565034
-5.00350175,3.77696192,0.36297633,2.55720719,0.00869555,0.02890322,0.30150361,0.82561054,0.01335998,0.28615652
-4.99749875,3.78289818,0.36404316,2.56603043,0.00876006,0.02897754,0.30310989,0.82121351,0.01410378,0.28719185
-4.99149575,3.79677800,0.36594779,2.57942416,0.00883857,0.02917994,0.30549816,0.81941745,0.01487674,0.28875412
-4.98549275,3.81927328,0.36875531,2.59775384,0.00892596,0.02952111,0.30872385,0.82049970,0.01567388,0.29082764
-4.97948974,3.85089410,0.37251444,2.62129582,0.00901687,0.03001064,0.31282217,0.82467757,0.01649010,0.29338456
-4.97348674,3.89197315,0.37725517,2.65022880,0.00910593,0.03065671,0.31780821,0.83210139,0.01732035,0.29638658
-4.96748374,3.94265228,0.38298652,2.68462614,0.00918796,0.03146580,0.32367759,0.84284871,0.01815968,0.29978670
-4.96148074,4.00287096,0.38969475,2.72444881,0.00925813,0.03244237,0.33040728,0.85691980,0.01900334,0.30353104
-4.95547774,4.07235682,0.39734193,2.76953912,0.00931220,0.03358858,0.33795671,0.87423461,0.01984685,0.30756058
-4.94947474,4.15061832,0.40586498,2.81961520,0.00934664,0.03490405,0.34626889,0.89463105,0.02068600,0.31181264
-4.94347174,4.23693997,0.41517527,2.87426657,0.00935871,0.03638556,0.35527153,0.91786496,0.02151683,0.31622208
-4.93746873,4.33038055,0.42515867,2.93295116,0.00934657,0.03802687,0.36487803,0.94361176,0.02233565,0.32072215
-4.93146573,4.42977487,0.43567640,2.99499411,0.00930932,0.03981855,0.37498842,0.97146988,0.02313891,0.32524503
-4.92546273,4.53373991,0.44656637,3.05958901,0.00924692,0.04174783,0.38549016,1.00096616,0.02392316,0.32972198
-4.91945973,4.64068607,0.45764536,3.12580207,0.00916020,0.04379859,0.39625890,1.03156323,0.02468491,0.33408326
-4.91345673,4.74883416,0.46871182,3.19257981,0.00905072,0.04595131,0.40715925,1.06266891,0.02542058,0.33825789
-4.90745373,4.85623886,0.47954946,3.25876079,0.00892070,0.04818328,0.41804571,1.09364773,0.02612634,0.34217328
-4.90145073,4.96081894,0.48993151,3.32309159,0.00877279,0.05046869,0.42876369,1.12383426,0.02679806,0.34575501
-4.89544772,5.06039435,0.49962557,3.38424741,0.00861000,0.05277903,0.43915096,1.15254817,0.02743127,0.34892670
-4.88944472,5.15272984,0.50839900,3.44085697,0.00843547,0.05508346,0.44903947,1.17911078,0.02802108,0.35161023
-4.88344172,5.23558451,0.51602477,3.49153161,0.00825233,0.05734935,0.45825753,1.20286253,0.02856224,0.35372624
-4.87743872,5.30676612,0.52228748,3.53489781,0.00806357,0.05954291,0.46663262,1.22318105,0.02904922,0.35519517
-4.87143572,5.36418865,0.52698944,3.56963229,0.00787186,0.06162995,0.47399452,1.23949915,0.02947630,0.35593865
-4.86543272,5.40593135,0.52995668,3.59449861,0.00767951,0.06357667,0.48017903,1.25132217,0.02983775,0.35588134
-4.85942971,5.43029709,0.53104449,3.60838391,0.00748833,0.06535054,0.48503182,1.25824407,0.03012807,0.35495313
-4.85342671,5.43586776,0.53014245,3.61033443,0.00729964,0.06692127,0.48841271,1.25996161,0.03034220,0.35309163
-4.84742371,5.42155455,0.52717867,3.59958826,0.00711424,0.06826167,0.49019980,1.25628605,0.03047587,0.35024479
-4.84142071,5.38664066,0.52212306,3.57560386,0.00693240,0.06934864,0.49029363,1.24715187,0.03052586,0.34637350
-4.83541771,5.33081477,0.51498945,3.53808314,0.00675396,0.07016396,0.48862092,1.23262212,0.03049033,0.34145407
-4.82941471,5.25419331,0.50583651,3.48698787,0.00657837,0.07069505,0.48513782,1.21289017,0.03036910,0.33548039
-4.82341171,5.15733044,0.49476738,3.42254856,0.00640477,0.07093563,0.47983254,1.18827764,0.03016394,0.32846568
-4.81740870,5.04121509,0.48192798,3.34526526,0.00623211,0.07088614,0.47272705,1.15922861,0.02987877,0.32044356
-4.81140570,4.90725458,0.46750401,3.25590004,0.00605925,0.07055405,0.46387792,1.12630019,0.02951980,0.31146859
-4.80540270,4.75724543,0.45171679,3.15546136,0.00588507,0.06995386,0.45337604,1.09014988,0.02909565,0.30161599
-4.79939970,4.59333211,0.43481800,3.04518066,0.00570856,0.06910696,0.44134532,1.05151983,0.02861731,0.29098059
-4.79339670,4.41795504,0.41708354,2.92648215,0.00552891,0.06804124,0.42794032,1.01121891,0.02809804,0.27967515
-4.78739370,4.23378962,0.39880666,2.80094674,0.00534558,0.06679039,0.41334289,0.97010268,0.02755316,0.26782790
-4.78139070,4.04367847,0.38029061,2.67027152,0.00515836,0.06539312,0.39775792,0.92905229,0.02699977,0.25557952
-4.77538769,3.85055899,0.36184098,2.53622612,0.00496738,0.06389207,0.38140834,0.88895258,0.02645631,0.24307963
-4.76938469,3.65738882,0.34375812,2.40060776,0.00477315,0.06233262,0.36452959,0.85067020,0.02594212,0.23048299
-4.76338169,3.46707160,0.32632969,2.26519622,0.00457654,0.06076154,0.34736377,0.81503228,0.02547686,0.21794547
-4.75737869,3.28238537,0.30982367,2.13171061,0.00437872,0.05922567,0.33015354,0.78280612,0.02507989,0.20562001
-4.75137569,3.10591587,0.29448200,2.00176906,0.00418115,0.05777041,0.31313630,0.75468052,0.02476966,0.19365272
-4.74537269,2.93999674,0.28051503,1.87685280,0.00398549,0.05643843,0.29653849,0.73124908,0.02456303,0.18217929
-4.73936968,2.78665815,0.26809702,1.75827555,0.00379354,0.05526831,0.28057058,0.71299598,0.02447467,0.17132174
-4.73336668,2.64758544,0.25736261,1.64715905,0.00360720,0.05429340,0.26542261,0.70028436,0.02451645,0.16118582
-4.72736368,2.52408851,0.24840459,1.54441528,0.00342830,0.05354090,0.25126064,0.69334780,0.02469693,0.15185891
-4.72136068,2.41708269,0.24127286,1.45073565,0.00325864,0.05303102,0.23822405,0.69228485,0.02502094,0.14340866
-4.71535768,2.32708122,0.23597463,1.36658703,0.00309982,0.05277655,0.22642388,0.69705699,0.02548927,0.13588228
-4.70935468,2.25419914,0.23247588,1.29221464,0.00295328,0.05278260,0.21594209,0.70748978,0.02609850,0.12930660
-4.70335168,2.19816808,0.23070403,1.22765092,0.00282017,0.05304664,0.20683180,0.72327743,0.02684099,0.12368868
-4.69734867,2.15836101,0.23055160,1.17273007,0.00270137,0.05355884,0.19911832,0.74399061,0.02770496,0.11901715
-4.69134567,2.13382581,0.23188097,1.12710713,0.00259749,0.05430259,0.19280102,0.76908725,0.02867483,0.11526397
-4.68534267,2.12332621,0.23452976,1.09028075,0.00250883,0.05525535,0.18785572,0.79792616,0.02973155,0.11238668
-4.67933967,2.12538852,0.23831702,1.06161860,0.00243542,0.05638958,0.18423751,0.82978312,0.03085321,0.11033094
-4.67333667,2.13835236,0.24304963,1.04038428,0.00237706,0.05767387,0.18188389,0.86386899,0.03201565,0.10903333
-4.66733367,2.16042376,0.24852909,1.02576480,0.00233335,0.05907415,0.18071797,0.89934929,0.03319323,0.10842413
-4.66133067,2.18972856,0.25455807,1.01689748,0.00230375,0.06055495,0.18065156,0.93536489,0.03435956,0.10843016
-4.65532766,2.22436477,0.26094688,1.01289561,0.00228766,0.06208058,0.18158820,0.97105300,0.03548835,0.10897748
-4.64932466,2.26245207,0.26751937,1.01287193,0.00228443,0.06361629,0.18342572,1.00556802,0.03655414,0.10999378
-4.64332166,2.30217726,0.27411817,1.01595946,0.00229349,0.06512936,0.18605856,1.03810155,0.03753313,0.11141061
