energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-2.98649325,0.63616276,0.02687256,0.02798399,0.27894534,0.01531768,0.33805064,0.14334059,0.03567214
-2.98049025,0.59983078,0.02510700,0.02649991,0.26469072,0.01408114,0.32027362,0.13575501,0.03317755
-2.97448724,0.56363559,0.02336274,0.02507926,0.25003863,0.01290366,0.30228181,0.12828309,0.03075678
-2.96848424,0.52786386,0.02165301,0.02373913,0.23515612,0.01178813,0.28423329,0.12097989,0.02842151
-2.96248124,0.49282876,0.01999037,0.02250082,0.22021773,0.01073697,0.26630410,0.11391658,0.02618318
-2.95647824,0.45886654,0.01838660,0.02139003,0.20540275,0.00975221,0.24868528,0.10717990,0.02405297
-2.95047524,0.42633232,0.01685270,0.02043697,0.19089241,0.00883552,0.23157953,0.10087133,0.02204179
-2.94447224,0.39559537,0.01539877,0.01967639,0.17686694,0.00798832,0.21519752,0.09510596,0.02016021
-2.93846923,0.36703410,0.01403400,0.01914758,0.16350259,0.00721181,0.19975422,0.09001120,0.01841838
-2.93246623,0.34103089,0.01276654,0.01889428,0.15096883,0.00650698,0.18546526,0.08572528,0.01682593
-2.92646323,0.31796710,0.01160350,0.01896444,0.13942568,0.00587466,0.17254344,0.08239571,0.01539184
-2.92046023,0.29821811,0.01055087,0.01941000,0.12902127,0.00531549,0.16119556,0.08017749,0.01412436
-2.91445723,0.28214869,0.00961347,0.02028643,0.11988965,0.00482997,0.15161961,0.07923138,0.01303084
-2.90845423,0.27010853,0.00879494,0.02165213,0.11214889,0.00441837,0.14400222,0.07972180,0.01211765
-2.90245123,0.26242793,0.00809768,0.02356766,0.10589937,0.00408078,0.13851654,0.08181460,0.01139005
-2.89644822,0.25941358,0.00752293,0.02609475,0.10122242,0.00381707,0.13532033,0.08567449,0.01085209
-2.89044522,0.26134424,0.00707070,0.02929501,0.09817904,0.00362681,0.13455431,0.09146204,0.01050653
-2.88444222,0.26846630,0.00673982,0.03322842,0.09680883,0.00350929,0.13634062,0.09933031,0.01035475
-2.87843922,0.28098902,0.00652803,0.03795154,0.09712910,0.00346347,0.14078135,0.10942084,0.01039664
-2.87243622,0.29907950,0.00643195,0.04351541,0.09913405,0.00348792,0.14795716,0.12185934,0.01063060
-2.86643322,0.32285734,0.00644723,0.04996332,0.10279414,0.00358079,0.15792574,0.13675068,0.01105343
-2.86043022,0.35238901,0.00656855,0.05732827,0.10805558,0.00373976,0.17072034,0.15417368,0.01166033
-2.85442721,0.38768220,0.00678978,0.06563045,0.11484007,0.00396199,0.18634824,0.17417556,0.01244486
-2.84842421,0.42868027,0.00710405,0.07487462,0.12304483,0.00424414,0.20478927,0.19676634,0.01339897
-2.84242121,0.47525709,0.00750386,0.08504763,0.13254295,0.00458226,0.22599440,0.22191345,0.01451299
-2.83641821,0.52721263,0.00798121,0.09611619,0.14318426,0.00497185,0.24988453,0.24953678,0.01577571
-2.83041521,0.58426960,0.00852774,0.10802498,0.15479668,0.00540782,0.27634963,0.27950445,0.01717451
-2.82441221,0.64607152,0.00913486,0.12069527,0.16718821,0.00588452,0.30524826,0.31162976,0.01869540
-2.81840920,0.71218253,0.00979390,0.13402423,0.18014954,0.00639576,0.33640758,0.34566943,0.02032326
-2.81240620,0.78208916,0.01049627,0.14788494,0.19345738,0.00693489,0.36962402,0.38132351,0.02204200
-2.80640320,0.85520433,0.01123354,0.16212733,0.20687836,0.00749488,0.40466455,0.41823725,0.02383479
-2.80040020,0.93087360,0.01199767,0.17657994,0.22017356,0.00806836,0.44126877,0.45600490,0.02568432
-2.79439720,1.00838372,0.01278104,0.19105272,0.23310353,0.00864781,0.47915157,0.49417568,0.02757300
-2.78839420,1.08697331,0.01357660,0.20534067,0.24543351,0.00922562,0.51800662,0.53226181,0.02948331
-2.78239120,1.16584552,0.01437792,0.21922830,0.25693897,0.00979424,0.55751043,0.56974850,0.03139798
-2.77638819,1.24418226,0.01517926,0.23249489,0.26741087,0.01034633,0.59732699,0.60610551,0.03330029
-2.77038519,1.32115970,0.01597558,0.24492020,0.27666083,0.01087487,0.63711290,0.64080021,0.03517424
-2.76438219,1.39596453,0.01676255,0.25629053,0.28452565,0.01137329,0.67652287,0.67331142,0.03700479
-2.75837919,1.46781046,0.01753648,0.26640497,0.29087118,0.01183559,0.71521544,0.70314366,0.03877796
-2.75237619,1.53595451,0.01829432,0.27508137,0.29559535,0.01225643,0.75285884,0.72984127,0.04048100
-2.74637319,1.59971261,0.01903357,0.28216202,0.29863009,0.01263121,0.78913687,0.75300175,0.04210246
-2.74037019,1.65847394,0.01975219,0.28751858,0.29994227,0.01295610,0.82375467,0.77228784,0.04363222
-2.73436718,1.71171369,0.02044853,0.29105618,0.29953346,0.01322811,0.85644421,0.78743770,0.04506159
-2.72836418,1.75900386,0.02112128,0.29271648,0.29743859,0.01344508,0.88696947,0.79827298,0.04638325
-2.72236118,1.80002168,0.02176937,0.29247947,0.29372366,0.01360564,0.91513108,0.80470405,0.04759131
-2.71635818,1.83455566,0.02239196,0.29036405,0.28848254,0.01370927,0.94077039,0.80673262,0.04868129
-2.71035518,1.86250884,0.02298842,0.28642721,0.28183310,0.01375616,0.96377276,0.80445113,0.04965014
-2.70435218,1.88389929,0.02355829,0.28076209,0.27391280,0.01374722,0.98406994,0.79803940,0.05049622
-2.69834917,1.89885784,0.02410137,0.27349471,0.26487405,0.01368403,1.00164144,0.78775837,0.05121934
-2.69234617,1.90762301,0.02461766,0.26477986,0.25487946,0.01356871,1.01651475,0.77394131,0.05182075
-2.68634317,1.91053329,0.02510752,0.25479601,0.24409723,0.01340396,1.02876430,0.75698297,0.05230317
-2.68034017,1.90801695,0.02557162,0.24373978,0.23269690,0.01319291,1.03850909,0.73732694,0.05267072
-2.67433717,1.90057970,0.02601105,0.23181999,0.22084551,0.01293912,1.04590902,0.71545200,0.05292898
-2.66833417,1.88879042,0.02642733,0.21925167,0.20870435,0.01264648,1.05115989,0.69185782,0.05308483
-2.66233117,1.87326560,0.02682243,0.20625020,0.19642639,0.01231918,1.05448734,0.66705070,0.05314645
-2.65632816,1.85465278,0.02719875,0.19302595,0.18415440,0.01196166,1.05613976,0.64152995,0.05312312
-2.65032516,1.83361383,0.02755912,0.17977935,0.17201965,0.01157856,1.05638059,0.61577533,0.05302508
-2.64432216,1.81080852,0.02790673,0.16669689,0.16014140,0.01117462,1.05548031,0.59023602,0.05286333
-2.63831916,1.78687921,0.02824508,0.15394786,0.14862684,0.01075471,1.05370859,0.56532169,0.05264943
-2.63231616,1.76243726,0.02857789,0.14168206,0.13757155,0.01032371,1.05132689,0.54139559,0.05239520
-2.62631316,1.73805186,0.02890899,0.13002853,0.12706042,0.00988649,1.04858225,0.51877021,0.05211258
-2.62031016,1.71424179,0.02924231,0.11909507,0.11716875,0.00944785,1.04570227,0.49770526,0.05181336
-2.61430715,1.69147054,0.02958177,0.10896875,0.10796362,0.00901250,1.04289203,0.47840810,0.05150904
-2.60830415,1.67014497,0.02993121,0.09971710,0.09950532,0.00858500,1.04033289,0.46103635,0.05121070
-2.60230115,1.65061768,0.03029444,0.09138997,0.09184875,0.00816973,1.03818330,0.44570243,0.05092891
-2.59629815,1.63319256,0.03067521,0.08402184,0.08504474,0.00777091,1.03658171,0.43247970,0.05067381
-2.59029515,1.61813339,0.03107722,0.07763445,0.07914129,0.00739255,1.03565114,0.42140972,0.05045505
-2.58429215,1.60567451,0.03150419,0.07223962,0.07418444,0.00703849,1.03550508,0.41251013,0.05028200
-2.57828914,1.59603275,0.03195990,0.06784204,0.07021900,0.00671243,1.03625428,0.40578274,0.05016381
-2.57228614,1.58941958,0.03244825,0.06444187,0.06728892,0.00641794,1.03801355,0.40122117,0.05010961
-2.56628314,1.58605219,0.03297326,0.06203713,0.06543729,0.00615858,1.04090811,0.39881767,0.05012861
-2.56028014,1.58616262,0.03353907,0.06062563,0.06470605,0.00593791,1.04507851,0.39856864,0.05023019
-2.55427714,1.59000354,0.03414985,0.06020648,0.06513530,0.00575961,1.05068369,0.40047847,0.05042394
-2.54827414,1.59785017,0.03480976,0.06078098,0.06676230,0.00562755,1.05790141,0.40456149,0.05071955
-2.54227114,1.60999744,0.03552267,0.06235303,0.06962010,0.00554591,1.06692578,0.41084192,0.05112669
-2.53626813,1.62675238,0.03629202,0.06492901,0.07373598,0.00551929,1.07796170,0.41935164,0.05165468
-2.53026513,1.64842157,0.03712045,0.06851704,0.07912962,0.00555275,1.09121620,0.43012622,0.05231211
-2.52426213,1.67529445,0.03800950,0.07312593,0.08581119,0.00565199,1.10688710,0.44319916,0.05310633
-2.51825913,1.70762312,0.03895926,0.07876372,0.09377938,0.00582336,1.12514949,0.45859491,0.05404290
-2.51225613,1.74559998,0.03996801,0.08543601,0.10301953,0.00607400,1.14614081,0.47632117,0.05512497
-2.50625313,1.78933472,0.04103190,0.09314417,0.11350200,0.00641183,1.16994561,0.49636091,0.05635268
-2.50025013,1.83883220,0.04214468,0.10188368,0.12518076,0.00684562,1.19658088,0.51866485,0.05772258
-2.49424712,1.89397309,0.04329752,0.11164254,0.13799252,0.00738496,1.22598326,0.54314496,0.05922720
-2.48824412,1.95449875,0.04447896,0.12240008,0.15185633,0.00804027,1.25799906,0.56966958,0.06085467
-2.48224112,2.02000201,0.04567493,0.13412614,0.16667378,0.00882265,1.29237805,0.59806058,0.06258862
-2.47623812,2.08992476,0.04686899,0.14678086,0.18232988,0.00974379,1.32877191,0.62809314,0.06440817
-2.47023512,2.16356329,0.04804265,0.16031487,0.19869459,0.01081575,1.36673756,0.65949815,0.06628826
-2.46423212,2.24008144,0.04917583,0.17467024,0.21562491,0.01205072,1.40574581,0.69196753,0.06820011
-2.45822911,2.31853149,0.05024746,0.18978187,0.23296766,0.01346069,1.44519498,0.72516213,0.07011194
-2.45222611,2.39788182,0.05123619,0.20557943,0.25056253,0.01505703,1.48442902,0.75872219,0.07198991
-2.44622311,2.47705010,0.05212109,0.22198958,0.26824552,0.01685003,1.52275939,0.79227954,0.07379909
-2.44022011,2.55494039,0.05288246,0.23893853,0.28585250,0.01884837,1.55948955,0.82547128,0.07550472
-2.43421711,2.63048205,0.05350254,0.25635457,0.30322263,0.02105852,1.59394079,0.85795385,0.07707331
-2.42821411,2.70266824,0.05396621,0.27417044,0.32020157,0.02348412,1.62547797,0.88941696,0.07847386
-2.42221111,2.77059185,0.05426160,0.29232544,0.33664424,0.02612532,1.65353382,0.91959630,0.07967892
-2.41620810,2.83347676,0.05438046,0.31076692,0.35241702,0.02897814,1.67763031,0.94828438,0.08066554
-2.41020510,2.89070245,0.05431855,0.32945112,0.36739920,0.03203390,1.69739601,0.97533864,0.08141598
-2.40420210,2.94182060,0.05407565,0.34834317,0.38148375,0.03527866,1.71257839,1.00068636,0.08191826
-2.39819910,2.98656268,0.05365554,0.36741622,0.39457728,0.03869282,1.72305040,1.02432578,0.08216635
-2.39219610,3.02483809,0.05306573,0.38664961,0.40659940,0.04225088,1.72881103,1.04632338,0.08216017
-2.38619310,3.05672309,0.05231704,0.40602623,0.41748137,0.04592134,1.72997992,1.06680726,0.08190527
-2.38019010,3.08244121,0.05142300,0.42552908,0.42716446,0.04966683,1.72678631,1.08595688,0.08141231
-2.37418709,3.10233655,0.05039925,0.44513727,0.43559804,0.05344452,1.71955322,1.10398960,0.08069631
-2.36818409,3.11684153,0.04926280,0.46482170,0.44273761,0.05720668,1.70867772,1.12114480,0.07977576
-2.36218109,3.12644143,0.04803123,0.48454062,0.44854311,0.06090160,1.69460861,1.13766639,0.07867159
-2.35617809,3.13163769,0.04672205,0.50423546,0.45297763,0.06447466,1.67782282,1.15378462,0.07740617
-2.35017509,3.13291248,0.04535197,0.52382717,0.45600662,0.06786966,1.65880191,1.16969827,0.07600227
-2.34417209,3.13069660,0.04393639,0.54321343,0.45759786,0.07103029,1.63800998,1.18555827,0.07448213
-2.33816908,3.12534274,0.04248893,0.56226692,0.45772213,0.07390175,1.61587421,1.20145368,0.07286662
-2.33216608,3.11710551,0.04102116,0.58083495,0.45635462,0.07643239,1.59276905,1.21740087,0.07117463
-2.32616308,3.10612949,0.03954244,0.59874055,0.45347698,0.07857538,1.56900469,1.23333666,0.06942257
-2.32016008,3.09244577,0.03805994,0.61578511,0.44907988,0.08029029,1.54482038,1.24911571,0.06762413
-2.31415708,3.07597699,0.03657877,0.63175252,0.44316589,0.08154446,1.52038262,1.26451269,0.06579024
-2.30815408,3.05655039,0.03510225,0.64641477,0.43575243,0.08231427,1.49578800,1.27922884,0.06392916
-2.30215108,3.03391784,0.03363225,0.65953881,0.42687459,0.08258600,1.47107039,1.29290290,0.06204678
-2.29614807,3.00778139,0.03216959,0.67089428,0.41658746,0.08235643,1.44621162,1.30512586,0.06014709
-2.29014507,2.97782267,0.03071450,0.68026191,0.40496794,0.08163311,1.42115472,1.31545864,0.05823263
-2.28414207,2.94373412,0.02926700,0.68744216,0.39211562,0.08043416,1.39581897,1.32345193,0.05630508
-2.27813907,2.90525011,0.02782731,0.69226363,0.37815269,0.07878781,1.37011531,1.32866720,0.05436581
-2.27213607,2.86217595,0.02639621,0.69459085,0.36322291,0.07673151,1.34396141,1.33069759,0.05241642
-2.26613307,2.81441303,0.02497522,0.69433105,0.34748937,0.07431075,1.31729521,1.32918788,0.05045918
-2.26013007,2.76197863,0.02356680,0.69143951,0.33113139,0.07157760,1.29008622,1.32385224,0.04849741
-2.25412706,2.70501921,0.02217439,0.68592328,0.31434054,0.06858914,1.26234388,1.31448900,0.04653573
-2.24812406,2.64381647,0.02080236,0.67784289,0.29731590,0.06540558,1.23412258,1.30099169,0.04458015
-2.24212106,2.57878596,0.01945592,0.66731208,0.28025897,0.06208854,1.20552312,1.28335582,0.04263810
-2.23611806,2.51046832,0.01814090,0.65449548,0.26336833,0.05869917,1.17669075,1.26168101,0.04071830
-2.23011506,2.43951399,0.01686350,0.63960431,0.24683443,0.05529650,1.14780988,1.23616859,0.03883053
-2.22411206,2.36666206,0.01563001,0.62289027,0.23083460,0.05193587,1.11909621,1.20711473,0.03698534
-2.21810905,2.29271495,0.01444654,0.60463802,0.21552874,0.04866758,1.09078659,1.17489967,0.03519368
-2.21210605,2.21851014,0.01331872,0.58515650,0.20105572,0.04553586,1.06312765,1.13997363,0.03346647
-2.20610305,2.14489081,0.01225144,0.56476947,0.18753065,0.04257806,1.03636388,1.10284016,0.03181429
-2.20010005,2.07267703,0.01124867,0.54380592,0.17504325,0.03982415,1.01072596,1.06403798,0.03024691
-2.19409705,2.00263901,0.01031325,0.52259054,0.16365718,0.03729655,0.98642026,1.02412219,0.02877302
-2.18809405,1.93547397,0.00944685,0.50143489,0.15341045,0.03501020,0.96361999,0.98364580,0.02739996
-2.18209105,1.87178766,0.00864991,0.48062953,0.14431674,0.03297297,0.94245880,0.94314251,0.02613350
-2.17608804,1.81208142,0.00792165,0.46043744,0.13636758,0.03118617,0.92302693,0.90311153,0.02497779
-2.17008504,1.75674514,0.00726021,0.44108907,0.12953515,0.02964537,0.90537035,0.86400502,0.02393528
-2.16408204,1.70605632,0.00666273,0.42277895,0.12377560,0.02834128,0.88949266,0.82621862,0.02300684
-2.15807904,1.66018473,0.00612555,0.40566406,0.11903266,0.02726073,0.87535960,0.79008522,0.02219187
-2.15207604,1.61920204,0.00564441,0.38986387,0.11524120,0.02638767,0.86290580,0.75587206,0.02148851
-2.14607304,1.58309555,0.00521463,0.37546173,0.11233084,0.02570420,0.85204323,0.72378094,0.02089386
-2.14007004,1.55178458,0.00483139,0.36250767,0.11022907,0.02519146,0.84267051,0.69395113,0.02040428
-2.13406703,1.52513838,0.00448986,0.35102198,0.10886402,0.02483055,0.83468267,0.66646465,0.02001558
-2.12806403,1.50299414,0.00418543,0.34099952,0.10816663,0.02460316,0.82798035,0.64135304,0.01972337
-2.12206103,1.48517362,0.00391384,0.33241425,0.10807219,0.02449220,0.82247787,0.61860531,0.01952319
-2.11605803,1.47149748,0.00367136,0.32522377,0.10852114,0.02448220,0.81810963,0.59817620,0.01941071
-2.11005503,1.46179613,0.00345480,0.31937341,0.10945930,0.02455952,0.81483427,0.57999419,0.01938183
-2.10405203,1.45591658,0.00326164,0.31479990,0.11083744,0.02471250,0.81263633,0.56396892,0.01943276
-2.09804902,1.45372486,0.00308999,0.31143417,0.11261033,0.02493135,0.81152529,0.54999736,0.01955995
-2.09204602,1.45510403,0.00293860,0.30920334,0.11473548,0.02520799,0.81153205,0.53796866,0.01976004
-2.08604302,1.45994823,0.00280679,0.30803186,0.11717150,0.02553577,0.81270307,0.52776748,0.02002971
-2.08004002,1.46815309,0.00269441,0.30784176,0.11987650,0.02590910,0.81509262,0.51927584,0.02036554
-2.07403702,1.47960377,0.00260170,0.30855234,0.12280643,0.02632309,0.81875361,0.51237355,0.02076377
-2.06803402,1.49416132,0.00252918,0.31007912,0.12591371,0.02677310,0.82372768,0.50693757,0.02122010
-2.06203102,1.51164877,0.00247757,0.31233266,0.12914614,0.02725441,0.83003516,0.50284057,0.02172950
-2.05602801,1.53183798,0.00244759,0.31521707,0.13244628,0.02776184,0.83766566,0.49994897,0.02228603
-2.05002501,1.55443835,0.00243993,0.31862882,0.13575133,0.02828952,0.84656989,0.49812095,0.02288268
-2.04402201,1.57908854,0.00245502,0.32245565,0.13899351,0.02883072,0.85665325,0.49720477,0.02351129
-2.03801901,1.60535175,0.00249303,0.32657616,0.14210107,0.02937773,0.86777173,0.49703756,0.02416253
-2.03201601,1.63271530,0.00255370,0.33085984,0.14499973,0.02992198,0.87973036,0.49744509,0.02482593
-2.02601301,1.66059471,0.00263632,0.33516788,0.14761458,0.03045409,0.89228444,0.49824241,0.02548999
-2.02001001,1.68834233,0.00273965,0.33935466,0.14987227,0.03096415,0.90514357,0.49923563,0.02614236
-2.01400700,1.71526024,0.00286192,0.34326995,0.15170351,0.03144202,0.91797829,0.50022472,0.02677006
-2.00800400,1.74061698,0.00300080,0.34676170,0.15304553,0.03187773,0.93042920,0.50100733,0.02735982
-2.00200100,1.76366738,0.00315344,0.34967929,0.15384453,0.03226187,0.94211804,0.50138338,0.02789833
-1.99599800,1.78367465,0.00331653,0.35187722,0.15405792,0.03258608,0.95266033,0.50116022,0.02837268
-1.98999500,1.79993378,0.00348636,0.35321890,0.15365620,0.03284349,0.96167899,0.50015817,0.02877068
-1.98399200,1.81179519,0.00365890,0.35358046,0.15262446,0.03302910,0.96881837,0.49821607,0.02908126
-1.97798899,1.81868768,0.00382992,0.35285441,0.15096333,0.03314019,0.97375805,0.49519658,0.02929481
-1.97198599,1.82013953,0.00399512,0.35095296,0.14868933,0.03317660,0.97622585,0.49099107,0.02940349
-1.96598299,1.81579709,0.00415023,0.34781079,0.14583472,0.03314094,0.97600947,0.48552363,0.02940153
-1.95997999,1.80543979,0.00429116,0.34338730,0.14244665,0.03303871,0.97296628,0.47875428,0.02928543
-1.95397699,1.78899109,0.00441414,0.33766811,0.13858589,0.03287828,0.96703075,0.47068098,0.02905410
-1.94797399,1.76652489,0.00451580,0.33066583,0.13432496,0.03267074,0.95821933,0.46134052,0.02870901
-1.94197099,1.73826693,0.00459330,0.32241999,0.12974589,0.03242972,0.94663235,0.45080803,0.02825409
-1.93596798,1.70459126,0.00464444,0.31299627,0.12493772,0.03217094,0.93245302,0.43919542,0.02769576
-1.92996498,1.66601169,0.00466765,0.30248489,0.11999369,0.03191181,0.91594332,0.42664842,0.02704272
-1.92396198,1.62316858,0.00466213,0.29099839,0.11500842,0.03167081,0.89743704,0.41334269,0.02630576
-1.91795898,1.57681127,0.00462777,0.27866877,0.11007501,0.03146689,0.87733012,0.39947880,0.02549745
-1.91195598,1.52777694,0.00456522,0.26564413,0.10528233,0.03131872,0.85606866,0.38527649,0.02463187
-1.90595298,1.47696640,0.00447576,0.25208488,0.10071244,0.03124402,0.83413496,0.37096834,0.02372413
-1.89994997,1.42531789,0.00436132,0.23815975,0.09643833,0.03125877,0.81203225,0.35679300,0.02279004
-1.89394697,1.37377965,0.00422436,0.22404163,0.09252196,0.03137655,0.79026857,0.34298826,0.02184563
-1.88794397,1.32328244,0.00406775,0.20990338,0.08901283,0.03160790,0.76934054,0.32978424,0.02090674
-1.88194097,1.27471284,0.00389469,0.19591378,0.08594679,0.03195972,0.74971755,0.31739682,0.01998857
-1.87593797,1.22888846,0.00370859,0.18223367,0.08334553,0.03243493,0.73182722,0.30602170,0.01910534
-1.86993497,1.18653595,0.00351292,0.16901252,0.08121643,0.03303210,0.71604247,0.29582905,0.01826986
-1.86393197,1.14827258,0.00331115,0.15638529,0.07955289,0.03374539,0.70267098,0.28695921,0.01749329
-1.85792896,1.11459206,0.00310658,0.14446994,0.07833516,0.03456458,0.69194729,0.27951931,0.01678487
-1.85192596,1.08585512,0.00290231,0.13336536,0.07753156,0.03547537,0.68402801,0.27358113,0.01615174
-1.84592296,1.06228510,0.00270115,0.12314999,0.07710010,0.03645974,0.67899008,0.26918010,0.01559887
-1.83991996,1.04396860,0.00250551,0.11388103,0.07699039,0.03749661,0.67683245,0.26631555,0.01512905
-1.83391696,1.03086095,0.00231747,0.10559422,0.07714579,0.03856258,0.67748060,0.26495215,0.01474291
-1.82791396,1.02279625,0.00213866,0.09830421,0.07750575,0.03963279,0.68079400,0.26502238,0.01443904
-1.82191096,1.01950124,0.00197032,0.09200553,0.07800820,0.04068190,0.68657582,0.26643005,0.01421421
-1.81590795,1.02061225,0.00181329,0.08667395,0.07859194,0.04168504,0.69458442,0.26905449,0.01406360
-1.80990495,1.02569443,0.00166807,0.08226831,0.07919889,0.04261885,0.70454603,0.27275549,0.01398104
-1.80390195,1.03426213,0.00153483,0.07873271,0.07977618,0.04346239,0.71616778,0.27737846,0.01395936
-1.79789895,1.04579947,0.00141346,0.07599887,0.08027792,0.04419794,0.72915053,0.28275979,0.01399064
-1.79189595,1.05978016,0.00130367,0.07398873,0.08066665,0.04481172,0.74320067,0.28873215,0.01406657
-1.78589295,1.07568545,0.00120496,0.07261712,0.08091435,0.04529438,0.75804042,0.29512936,0.01417874
-1.77988994,1.09301967,0.00111673,0.07179438,0.08100303,0.04564123,0.77341592,0.30179082,0.01431886
-1.77388694,1.11132252,0.00103832,0.07142892,0.08092481,0.04585240,0.78910286,0.30856521,0.01447904
-1.76788394,1.13017768,0.00096902,0.07142964,0.08068161,0.04593257,0.80490944,0.31531333,0.01465192
-1.76188094,1.14921778,0.00090811,0.07170810,0.08028433,0.04589065,0.82067644,0.32191009,0.01483085
-1.75587794,1.16812535,0.00085492,0.07218046,0.07975174,0.04573912,0.83627471,0.32824553,0.01500993
-1.74987494,1.18663044,0.00080879,0.07276911,0.07910895,0.04549333,0.85160025,0.33422495,0.01518408
-1.74387194,1.20450512,0.00076910,0.07340392,0.07838572,0.04517056,0.86656738,0.33976818,0.01534899
-1.73786893,1.22155549,0.00073529,0.07402328,0.07761463,0.04478905,0.88110058,0.34480822,0.01550108
-1.73186593,1.23761232,0.00070683,0.07457468,0.07682919,0.04436702,0.89512561,0.34928928,0.01563742
-1.72586293,1.25252077,0.00068322,0.07501509,0.07606203,0.04392167,0.90856076,0.35316453,0.01575560
-1.71985993,1.26613046,0.00066399,0.07531099,0.07534329,0.04346832,0.92130875,0.35639369,0.01585368
-1.71385693,1.27828660,0.00064868,0.07543812,0.07469915,0.04301960,0.93325021,0.35894073,0.01592998
-1.70785393,1.28882299,0.00063682,0.07538117,0.07415082,0.04258490,0.94423909,0.36077189,0.01598306
-1.70185093,1.29755760,0.00062795,0.07513309,0.07371378,0.04216996,0.95410057,0.36185408,0.01601162
-1.69584792,1.30429105,0.00062158,0.07469446,0.07339744,0.04177667,0.96263181,0.36215397,0.01601440
-1.68984492,1.30880835,0.00061722,0.07407266,0.07320523,0.04140311,0.96960543,0.36163769,0.01599020
-1.68384192,1.31088378,0.00061436,0.07328102,0.07313500,0.04104387,0.97477586,0.36027129,0.01593788
-1.67783892,1.31028859,0.00061248,0.07233799,0.07317973,0.04069039,0.97788806,0.35802185,0.01585637
-1.67183592,1.30680120,0.00061106,0.07126624,0.07332856,0.04033170,0.97868819,0.35485922,0.01574475
-1.66583292,1.30021899,0.00060960,0.07009178,0.07356791,0.03995505,0.97693571,0.35075820,0.01560233
-1.65982991,1.29037092,0.00060760,0.06884319,0.07388274,0.03954682,0.97241591,0.34570104,0.01542873
-1.65382691,1.27713007,0.00060460,0.06755069,0.07425773,0.03909329,0.96495229,0.33967997,0.01522399
-1.64782391,1.26042514,0.00060019,0.06624543,0.07467843,0.03858156,0.95441795,0.33269969,0.01498864
-1.64182091,1.24024995,0.00059402,0.06495858,0.07513218,0.03800022,0.94074510,0.32477944,0.01472380
-1.63581791,1.21667025,0.00058579,0.06372059,0.07560875,0.03734008,0.92393222,0.31595460,0.01443116
-1.62981491,1.18982711,0.00057530,0.06256033,0.07610078,0.03659465,0.90404821,0.30627759,0.01411306
-1.62381191,1.15993670,0.00056241,0.06150429,0.07660374,0.03576050,0.88123329,0.29581794,0.01377242
-1.61780890,1.12728611,0.00054709,0.06057576,0.07711574,0.03483740,0.85569663,0.28466161,0.01341269
-1.61180590,1.09222549,0.00052935,0.05979407,0.07763689,0.03382838,0.82771054,0.27290935,0.01303776
-1.60580290,1.05515687,0.00050933,0.05917385,0.07816853,0.03273947,0.79760181,0.26067438,0.01265182
-1.59979990,1.01652023,0.00048719,0.05872435,0.07871219,0.03157942,0.76574056,0.24807934,0.01225920
-1.59379690,0.97677765,0.00046319,0.05844900,0.07926850,0.03035922,0.73252718,0.23525278,0.01186422
-1.58779390,0.93639647,0.00043763,0.05834492,0.07983610,0.02909153,0.69837820,0.22232532,0.01147102
-1.58179090,0.89583239,0.00041084,0.05840285,0.08041055,0.02779013,0.66371183,0.20942571,0.01108336
-1.57578789,0.85551359,0.00038319,0.05860714,0.08098355,0.02646925,0.62893392,0.19667706,0.01070450
-1.56978489,0.81582662,0.00035504,0.05893605,0.08154225,0.02514296,0.59442521,0.18419330,0.01033706
-1.56378189,0.77710499,0.00032678,0.05936236,0.08206905,0.02382466,0.56053029,0.17207626,0.00998295
-1.55777889,0.73962093,0.00029876,0.05985415,0.08254155,0.02252659,0.52754897,0.16041332,0.00964330
-1.55177589,0.70358076,0.00027133,0.06037589,0.08293303,0.02125945,0.49573037,0.14927588,0.00931848
-1.54577289,0.66912402,0.00024481,0.06088978,0.08321322,0.02003216,0.46526976,0.13871853,0.00900810
-1.53976988,0.63632619,0.00021947,0.06135721,0.08334934,0.01885173,0.43630835,0.12877920,0.00871117
-1.53376688,0.60520483,0.00019557,0.06174036,0.08330750,0.01772324,0.40893573,0.11947993,0.00842611
-1.52776388,0.57572852,0.00017332,0.06200392,0.08305419,0.01664993,0.38319471,0.11082841,0.00815100
-1.52176088,0.54782807,0.00015290,0.06211674,0.08255798,0.01563341,0.35908804,0.10282006,0.00788369
-1.51575788,0.52140920,0.00013448,0.06205341,0.08179107,0.01467388,0.33658672,0.09544059,0.00762200
-1.50975488,0.49636601,0.00011821,0.06179575,0.08073093,0.01377049,0.31563904,0.08866877,0.00736389
-1.50375188,0.47259427,0.00010422,0.06133402,0.07936161,0.01292166,0.29618015,0.08247943,0.00710764
-1.49774887,0.45000410,0.00009267,0.06066795,0.07767491,0.01212541,0.27814126,0.07684636,0.00685198
-1.49174587,0.42853120,0.00008374,0.05980741,0.07567117,0.01137976,0.26145841,0.07174508,0.00659624
-1.48574287,0.40814619,0.00007765,0.05877281,0.07335973,0.01068296,0.24607998,0.06715544,0.00634044
-1.47973987,0.38886179,0.00007468,0.05759517,0.07075909,0.01003380,0.23197305,0.06306376,0.00608531
-1.47373687,0.37073745,0.00007522,0.05631586,0.06789658,0.00943179,0.21912810,0.05946470,0.00583234
