energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-6.00000000,14.03329070,0.04946062,0.77746689,6.25066837,8.34416708,0.07506400,4.37182225,0.16383309,0.70787501
-5.99399700,14.12337596,0.04949161,0.77366630,6.09600512,8.46612942,0.07278137,4.40220250,0.15759719,0.69640075
-5.98799400,14.17044350,0.04930086,0.76843942,5.94324786,8.55590584,0.07052000,4.41824048,0.15174233,0.68446045
-5.98199100,14.17301245,0.04887784,0.76169735,5.79207591,8.61251846,0.06827955,4.41941585,0.14625837,0.67199763
-5.97598799,14.13063183,0.04821836,0.75340377,5.64232941,8.63567874,0.06606250,4.40552443,0.14113668,0.65898130
-5.96998499,14.04393079,0.04732482,0.74357961,5.49405376,8.62580938,0.06387442,4.37669393,0.13637122,0.64541096
-5.96398199,13.91463069,0.04620619,0.73230531,5.34753121,8.58404290,0.06172422,4.33338875,0.13195937,0.63132018
-5.95797899,13.74551750,0.04487785,0.71972031,5.20329794,8.51219616,0.05962407,4.27640307,0.12790261,0.61677847
-5.95197599,13.54037530,0.04336105,0.70602004,5.06214640,8.41272158,0.05758927,4.20684270,0.12420701,0.60189138
-5.94597299,13.30388288,0.04168229,0.69145036,4.92511295,8.28863649,0.05563782,4.12609618,0.12088351,0.58679874
-5.93996998,13.04147767,0.03987248,0.67629977,4.79345196,8.14343334,0.05378995,4.03579643,0.11794810,0.57167103
-5.93396698,12.75919231,0.03796594,0.66088969,4.66859790,7.98097413,0.05206746,3.93777425,0.11542172,0.55670417
-5.92796398,12.46347063,0.03599939,0.64556333,4.55211779,7.80537326,0.05049299,3.83400590,0.11333015,0.54211285
-5.92196098,12.16097065,0.03401086,0.63067348,4.44565644,7.62087358,0.04908924,3.72655670,0.11170358,0.52812275
-5.91595798,11.85836265,0.03203858,0.61656992,4.35087748,7.43172039,0.04787820,3.61752295,0.11057614,0.51496208
-5.90995498,11.56213053,0.03011999,0.60358681,4.26940290,7.24203858,0.04688035,3.50897447,0.10998526,0.50285276
-5.90395198,11.27838412,0.02829075,0.59203068,4.20275410,7.05571748,0.04611395,3.40290003,0.10997087,0.49200180
-5.89794897,11.01268975,0.02658397,0.58216944,4.15229683,6.87630774,0.04559443,3.30115735,0.11057452,0.48259312
-5.89194597,10.76992478,0.02502949,0.57422288,4.11919216,6.70693389,0.04533385,3.20542961,0.11183830,0.47478036
-5.88594297,10.55416106,0.02365335,0.56835492,4.10435531,6.55022531,0.04534056,3.11718948,0.11380378,0.46868079
-5.87993997,10.36858028,0.02247742,0.56466801,4.10842338,6.40826748,0.04561890,3.03767162,0.11651076,0.46437080
-5.87393697,10.21542295,0.02151918,0.56319973,4.13173265,6.28257440,0.04616914,2.96785404,0.11999604,0.46188283
-5.86793397,10.09597088,0.02079162,0.56392167,4.17430556,6.17408207,0.04698746,2.90844824,0.12429205,0.46120410
-5.86193097,10.01056182,0.02030337,0.56674077,4.23584700,6.08316194,0.04806615,2.85989775,0.12942559,0.46227686
-5.85592796,9.95863333,0.02005880,0.57150271,4.31574916,6.00965257,0.04939379,2.82238429,0.13541644,0.46500020
-5.84992496,9.93879213,0.02005831,0.57799744,4.41310388,5.95290689,0.05095563,2.79584058,0.14227611,0.46923327
-5.84392196,9.94890412,0.02029867,0.58596641,4.52672119,5.91185201,0.05273394,2.77996849,0.15000658,0.47479955
-5.83791896,9.98619998,0.02077339,0.59511131,4.65515270,5.88505825,0.05470842,2.77426145,0.15859910,0.48149204
-5.83191596,10.04739077,0.02147311,0.60510383,4.79671848,5.87081381,0.05685662,2.77802951,0.16803314,0.48907912
-5.82591296,10.12878840,0.02238597,0.61559615,4.94953612,5.86720157,0.05915432,2.79042610,0.17827542,0.49731071
-5.81990995,10.22642572,0.02349802,0.62623168,5.11155082,5.87217483,0.06157589,2.81047510,0.18927907,0.50592458
-5.81390695,10.33617202,0.02479354,0.63665566,5.28056567,5.88362900,0.06409464,2.83709752,0.20098301,0.51465251
-5.80790395,10.45384011,0.02625533,0.64652523,5.45427149,5.89946680,0.06668300,2.86913671,0.21331142,0.52322630
-5.80190095,10.57528221,0.02786497,0.65551865,5.63027570,5.91765514,0.06931282,2.90538202,0.22617355,0.53138322
-5.79589795,10.69647283,0.02960297,0.66334329,5.80613036,5.93627234,0.07195546,2.94459017,0.23946375,0.53887110
-5.78989495,10.81357759,0.03144899,0.66974227,5.97935936,5.95354506,0.07458191,2.98550456,0.25306172,0.54545277
-5.78389195,10.92300805,0.03338191,0.67449942,6.14748515,5.96787498,0.07716295,3.02687264,0.26683324,0.55091008
-5.77788894,11.02146321,0.03537988,0.67744267,6.30805550,5.97785557,0.07966917,3.06746134,0.28063116,0.55504722
-5.77188594,11.10595928,0.03742044,0.67844568,6.45867089,5.98228005,0.08207110,3.10607136,0.29429687,0.55769366
-5.76588294,11.17384939,0.03948055,0.67742794,6.59701306,5.98014190,0.08433937,3.14155036,0.30766225,0.55870650
-5.75987994,11.22283567,0.04153670,0.67435335,6.72087520,5.97062943,0.08644488,3.17280580,0.32055200,0.55797250
-5.75387694,11.25097589,0.04356499,0.66922760,6.82819411,5.95311621,0.08835908,3.19881766,0.33278658,0.55540955
-5.74787394,11.25668693,0.04554130,0.66209447,6.91708436,5.92714904,0.09005430,3.21865141,0.34418549,0.55096788
-5.74187094,11.23874694,0.04744154,0.65303146,6.98587435,5.89243515,0.09150417,3.23147133,0.35457103,0.54463073
-5.73586793,11.19629763,0.04924187,0.64214491,7.03314359,5.84882981,0.09268412,3.23655429,0.36377245,0.53641472
-5.72986493,11.12884778,0.05091907,0.62956505,7.05776037,5.79632566,0.09357196,3.23330365,0.37163031,0.52636967
-5.72386193,11.03627789,0.05245094,0.61544097,7.05891862,5.73504414,0.09414846,3.22126312,0.37800092,0.51457796
-5.71785893,10.91884600,0.05381671,0.59993606,7.03617230,5.66522952,0.09439803,3.20012980,0.38276089,0.50115339
-5.71185593,10.77719333,0.05499754,0.58322374,6.98946576,5.58724516,0.09430930,3.16976591,0.38581134,0.48623936
-5.70585293,10.61234839,0.05597700,0.56548387,6.91915786,5.50157161,0.09387575,3.13020843,0.38708184,0.47000651
-5.69984992,10.42572760,0.05674150,0.54689972,6.82603821,5.40880557,0.09309622,3.08167561,0.38653370,0.45264976
-5.69384692,10.21913035,0.05728073,0.52765549,6.71133348,5.30965878,0.09197527,3.02456989,0.38416257,0.43438461
-5.68784392,9.99472620,0.05758804,0.50793442,6.57670216,5.20495542,0.09052350,2.95947615,0.38000008,0.41544301
-5.68184092,9.75503246,0.05766064,0.48791730,6.42421657,5.09562702,0.08875757,2.88715497,0.37411449,0.39606859
-5.67583792,9.50288055,0.05749979,0.46778130,6.25633139,4.98270379,0.08670013,2.80853032,0.36661017,0.37651151
-5.66983492,9.24137012,0.05711080,0.44769895,6.07583824,4.86730139,0.08437948,2.72467166,0.35762593,0.35702304
-5.66383192,8.97381084,0.05650290,0.42783719,5.88580705,4.75060281,0.08182905,2.63677051,0.34733212,0.33784988
-5.65782891,8.70365233,0.05568896,0.40835632,5.68951511,4.63383524,0.07908669,2.54611192,0.33592671,0.31922856
-5.65182591,8.43440390,0.05468512,0.38940882,5.49036565,4.51824216,0.07619377,2.45404162,0.32363033,0.30137993
-5.64582291,8.16954606,0.05351026,0.37113798,5.29179840,4.40505158,0.07319411,2.36192976,0.31068043,0.28450402
-5.63981991,7.91243724,0.05218537,0.35367625,5.09719498,4.29544151,0.07013286,2.27113253,0.29732494,0.26877540
-5.63381691,7.66621897,0.05073294,0.33714349,4.90978253,4.19050425,0.06705522,2.18295298,0.28381541,0.25433910
-5.62781391,7.43372372,0.04917618,0.32164511,4.73253921,4.09121116,0.06400525,2.09860266,0.27040011,0.24130747
-5.62181091,7.21738951,0.04753839,0.30727019,4.56810527,3.99837986,0.06102463,2.01916549,0.25731721,0.22975776
-5.61580790,7.01918522,0.04584225,0.29408968,4.41870334,3.91264570,0.05815154,1.94556548,0.24478835,0.21973081
-5.60980490,6.84055045,0.04410925,0.28215495,4.28607124,3.83443905,0.05541967,1.87853955,0.23301289,0.21123070
-5.60380190,6.68235295,0.04235920,0.27149662,4.17141031,3.76397007,0.05285742,1.81861670,0.22216291,0.20422542
-5.59779890,6.54486588,0.04060989,0.26212393,4.07535157,3.70122175,0.05048724,1.76610443,0.21237929,0.19864863
-5.59179590,6.42776640,0.03887678,0.25402466,3.99794119,3.64595193,0.04832527,1.72108289,0.20376886,0.19440230
-5.58579290,6.33015591,0.03717300,0.24716568,3.93864628,3.59770441,0.04638117,1.68340724,0.19640279,0.19136025
-5.57978989,6.25060117,0.03550933,0.24149414,3.89638073,3.55582857,0.04465823,1.65271793,0.19031621,0.18937247
-5.57378689,6.18719467,0.03389440,0.23693932,3.86955031,3.51950674,0.04315369,1.62845848,0.18550901,0.18827000
-5.56778389,6.13763158,0.03233497,0.23341490,3.85611527,3.48778785,0.04185928,1.60990015,0.18194775,0.18787032
-5.56178089,6.09929983,0.03083628,0.23082189,3.85366783,3.45962581,0.04076193,1.59617218,0.17956867,0.18798293
-5.55577789,6.06937944,0.02940254,0.22905170,3.85952166,3.43392062,0.03984465,1.58629660,0.17828143,0.18841509
-5.54977489,6.04494654,0.02803731,0.22798952,3.87080953,3.40956024,0.03908751,1.57922592,0.17797365,0.18897738
-5.54377189,6.02307792,0.02674402,0.22751773,3.88458529,3.38546141,0.03846867,1.57388222,0.17851586,0.18948906
-5.53776888,6.00095147,0.02552638,0.22751912,3.89792618,3.36060725,0.03796543,1.56919615,0.17976675,0.18978288
-5.53176588,5.97593874,0.02438877,0.22787998,3.90803138,3.33408048,0.03755525,1.56414414,0.18157854,0.18970939
-5.52576288,5.94568598,0.02333653,0.22849272,3.91231302,3.30509073,0.03721669,1.55778254,0.18380212,0.18914042
-5.51975988,5.90818107,0.02237617,0.22925809,3.90847643,3.27299517,0.03693025,1.54927734,0.18629196,0.18797180
-5.51375688,5.86180418,0.02151550,0.23008686,3.89458667,3.23731206,0.03667903,1.53792861,0.18891051,0.18612519
-5.50775388,5.80536120,0.02076359,0.23090091,3.86911932,3.19772725,0.03644926,1.52318876,0.19153195,0.18354897
-5.50175088,5.73809967,0.02013068,0.23163386,3.83099407,3.15409383,0.03623065,1.50467426,0.19404529,0.18021824
-5.49574787,5.65970768,0.01962794,0.23223103,3.77959068,3.10642588,0.03601649,1.48217071,0.19635658,0.17613399
-5.48974487,5.57029731,0.01926718,0.23264910,3.71474734,3.05488710,0.03580363,1.45563132,0.19839040,0.17132141
-5.48374187,5.47037433,0.01906043,0.23285528,3.63674257,2.99977565,0.03559226,1.42516927,0.20009043,0.16582759
-5.47773887,5.36079678,0.01901949,0.23282624,3.54626222,2.94150632,0.03538553,1.39104470,0.20141929,0.15971867
-5.47173587,5.24272511,0.01915545,0.23254691,3.44435393,2.88059148,0.03518908,1.35364703,0.20235763,0.15307649
-5.46573287,5.11756688,0.01947810,0.23200910,3.33237152,2.81762182,0.03501042,1.31347376,0.20290258,0.14599506
-5.45972986,4.98691879,0.01999548,0.23121028,3.21191248,2.75324804,0.03485836,1.27110684,0.20306578,0.13857690
-5.45372686,4.85250891,0.02071331,0.23015238,3.08475144,2.68816442,0.03474227,1.22718764,0.20287088,0.13092940
-5.44772386,4.71614154,0.02163452,0.22884088,2.95277284,2.62309463,0.03467157,1.18239183,0.20235094,0.12316135
-5.44172086,4.57964661,0.02275885,0.22728407,2.81790541,2.55878045,0.03465508,1.13740499,0.20154568,0.11537976
-5.43571786,4.44483536,0.02408251,0.22549271,2.68206126,2.49597316,0.03470065,1.09290002,0.20049872,0.10768709
-5.42971486,4.31346315,0.02559789,0.22347982,2.54708143,2.43542770,0.03481480,1.04951706,0.19925508,0.10017891
-5.42371186,4.18720004,0.02729342,0.22126093,2.41468965,2.37789896,0.03500252,1.00784649,0.19785887,0.09294203
-5.41770885,4.06760901,0.02915351,0.21885450,2.28645535,2.32413974,0.03526732,0.96841540,0.19635136,0.08605327
-5.41170585,3.95613134,0.03115858,0.21628252,2.16376632,2.27489968,0.03561127,0.93167775,0.19476942,0.07957858
-5.40570285,3.85407824,0.03328528,0.21357126,2.04781111,2.23092416,0.03603537,0.89800817,0.19314452,0.07357280
-5.39969985,3.76262751,0.03550668,0.21075212,1.93957059,2.19295249,0.03653991,0.86769922,0.19150201,0.06807976
-5.39369685,3.68282370,0.03779273,0.20786232,1.83981774,2.16171447,0.03712496,0.84096190,0.18986099,0.06313276
-5.38769385,3.61558032,0.04011072,0.20494556,1.74912443,2.13792466,0.03779097,0.81792875,0.18823450,0.05875541
-5.38169085,3.56168238,0.04242581,0.20205241,1.66787379,2.12227369,0.03853932,0.79865925,0.18663005,0.05496264
-5.37568784,3.52178796,0.04470173,0.19924036,1.59627645,2.11541619,0.03937288,0.78314680,0.18505046,0.05176177
-5.36968484,3.49642742,0.04690150,0.19657355,1.53438923,2.11795523,0.04029645,0.77132672,0.18349487,0.04915376
-5.36368184,3.48599937,0.04898812,0.19412200,1.48213469,2.13042333,0.04131714,0.76308476,0.18195986,0.04713430
-5.35767884,3.49076279,0.05092545,0.19196039,1.43932024,2.15326025,0.04244448,0.75826550,0.18044056,0.04569481
-5.35167584,3.51082509,0.05267895,0.19016638,1.40565569,2.18678842,0.04369044,0.75668028,0.17893179,0.04482337
-5.34567284,3.54612655,0.05421646,0.18881840,1.38076854,2.23118666,0.04506913,0.75811423,0.17742900,0.04450529
-5.33966983,3.59642157,0.05550901,0.18799308,1.36421636,2.28646354,0.04659635,0.76233223,0.17592900,0.04472356
-5.33366683,3.66125819,0.05653148,0.18776230,1.35549619,2.35243171,0.04828882,0.76908353,0.17443057,0.04545901
-5.32766383,3.73995718,0.05726325,0.18819002,1.35405100,2.42868459,0.05016327,0.77810506,0.17293470,0.04669026
-5.32166083,3.83159263,0.05768872,0.18932897,1.35927364,2.51457731,0.05223528,0.78912357,0.17144461,0.04839340
-5.31565783,3.93497596,0.05779778,0.19121734,1.37050885,2.60921321,0.05451805,0.80185658,0.16996550,0.05054159
-5.30965483,4.04864554,0.05758607,0.19387576,1.38705403,2.71143772,0.05702104,0.81601252,0.16850403,0.05310445
-5.30365183,4.17086367,0.05705518,0.19730449,1.40815975,2.81984083,0.05974865,0.83129032,0.16706765,0.05604745
-5.29764882,4.29962310,0.05621269,0.20148127,1.43303072,2.93276916,0.06269890,0.84737882,0.16566370,0.05933134
-5.29164582,4.43266418,0.05507201,0.20635975,1.46082814,3.04834852,0.06586234,0.86395631,0.16429848,0.06291152
-5.28564282,4.56750376,0.05365216,0.21186873,1.49067419,3.16451697,0.06922116,0.88069056,0.16297629,0.06673779
-5.27963982,4.70147633,0.05197737,0.21791237,1.52165907,3.27906815,0.07274852,0.89723976,0.16169848,0.07075410
-5.27363682,4.83178696,0.05007652,0.22437136,1.55285114,3.38970412,0.07640836,0.91325450,0.16046265,0.07489869
-5.26763382,4.95557507,0.04798253,0.23110501,1.58331010,3.49409611,0.08015552,0.92838109,0.15926208,0.07910453
-5.26163082,5.06998751,0.04573163,0.23795444,1.61210321,3.58995135,0.08393631,0.94226626,0.15808531,0.08330006
-5.25562781,5.17225840,0.04336255,0.24474661,1.63832408,3.67508354,0.08768954,0.95456329,0.15691614,0.08741026
-5.24962481,5.25979284,0.04091569,0.25129916,1.66111353,3.74748409,0.09134795,0.96493946,0.15573383,0.09135810
-5.24362181,5.33025119,0.03843224,0.25742586,1.67968156,3.80539123,0.09484000,0.97308449,0.15451374,0.09506619
-5.23761881,5.38163010,0.03595333,0.26294253,1.69332963,3.84735373,0.09809201,0.97871991,0.15322819,0.09845873
-5.23161581,5.41233674,0.03351924,0.26767311,1.70147222,3.87228637,0.10103050,0.98160871,0.15184767,0.10146351
-5.22561281,5.42125242,0.03116857,0.27145575,1.70365642,3.87951418,0.10358475,0.98156493,0.15034229,0.10401413
-5.21960980,5.40778238,0.02893757,0.27414855,1.69957883,3.86880330,0.10568928,0.97846279,0.14868335,0.10605202
-5.21360680,5.37188911,0.02685951,0.27563482,1.68909867,3.84037646,0.10728639,0.97224471,0.14684504,0.10752846
-5.20760380,5.31410703,0.02496417,0.27582760,1.67224644,3.79491214,0.10832840,0.96292791,0.14480613,0.10840634
-5.20160080,5.23553749,0.02327742,0.27467325,1.64922764,3.73352696,0.10877975,0.95060911,0.14255152,0.10866159
-5.19559780,5.13782385,0.02182086,0.27215398,1.62042131,3.65774175,0.10861854,0.93546714,0.14007367,0.10828429
-5.18959480,5.02310736,0.02061167,0.26828928,1.58637339,3.56943253,0.10783783,0.91776314,0.13737378,0.10727931
-5.18359180,4.89396570,0.01966246,0.26313607,1.54778521,3.47076850,0.10644636,0.89783844,0.13446253,0.10566653
-5.17758879,4.75333663,0.01898125,0.25678787,1.50549761,3.36413946,0.10446870,0.87611002,0.13136062,0.10348053
-5.17158579,4.60443025,0.01857158,0.24937275,1.46047156,3.25207595,0.10194503,0.85306396,0.12809876,0.10076991
-5.16558279,4.45063363,0.01843264,0.24105035,1.41376607,3.13716551,0.09893031,0.82924694,0.12471742,0.09759612
-5.15957979,4.29541209,0.01855955,0.23200818,1.36651450,3.02196876,0.09549305,0.80525643,0.12126606,0.09403193
-5.15357679,4.14221147,0.01894363,0.22245719,1.31990018,2.90893874,0.09171376,0.78172978,0.11780217,0.09015968
-5.14757379,3.99436551,0.01957286,0.21262698,1.27513255,2.80034718,0.08768295,0.75933283,0.11438995,0.08606918
-5.14157079,3.85501202,0.02043225,0.20276074,1.23342443,2.69822041,0.08349906,0.73874842,0.11109880,0.08185561
-5.13556778,3.72702121,0.02150439,0.19311008,1.19597133,2.60428764,0.07926617,0.72066514,0.10800169,0.07761727
-5.12956478,3.61293834,0.02277002,0.18393004,1.16393310,2.51994326,0.07509165,0.70576674,0.10517352,0.07345338
-5.12356178,3.51494237,0.02420856,0.17547418,1.13841829,2.44622430,0.07108385,0.69472213,0.10268936,0.06946198
-5.11755878,3.43482108,0.02579878,0.16799004,1.12047102,2.38380341,0.06734985,0.68817639,0.10062287,0.06573796
-5.11155578,3.37396218,0.02751937,0.16171489,1.11106022,2.33299689,0.06399335,0.68674237,0.09904474,0.06237131
-5.10555278,3.33335932,0.02934954,0.15687183,1.11107058,2.29378656,0.06111270,0.69099287,0.09802130,0.05944547
-5.09954977,3.31363064,0.03126961,0.15366617,1.12129466,2.26585379,0.05879907,0.70145320,0.09761323,0.05703599
-5.09354677,3.31504737,0.03326151,0.15228210,1.14242539,2.24862323,0.05713483,0.71859364,0.09787439,0.05520936
-5.08754377,3.33756929,0.03530916,0.15287959,1.17504811,2.24131359,0.05619213,0.74282154,0.09885079,0.05402202
-5.08154077,3.38088370,0.03739883,0.15559146,1.21963162,2.24299260,0.05603153,0.77447284,0.10057959,0.05351950
-5.07553777,3.44444473,0.03951931,0.16052047,1.27651754,2.25263307,0.05670087,0.81380274,0.10308821,0.05373580
-5.06953477,3.52750999,0.04166196,0.16773664,1.34590790,2.26916706,0.05823426,0.86097534,0.10639345,0.05469281
-5.06353177,3.62917200,0.04382061,0.17727458,1.42785076,2.29153583,0.06065114,0.91605261,0.11050066,0.05639986
-5.05752876,3.74838264,0.04599132,0.18913102,1.52222436,2.31873285,0.06395555,0.97898267,0.11540292,0.05885341
-5.05152576,3.88396951,0.04817199,0.20326253,1.62872030,2.34983848,0.06813547,1.04958800,0.12108027,0.06203675
-5.04552276,4.03464382,0.05036183,0.21958364,1.74682692,2.38404488,0.07316240,1.12755412,0.12749904,0.06591998
-5.03951976,4.19900055,0.05256079,0.23796544,1.87581397,2.42067061,0.07899109,1.21241967,0.13461134,0.07045996
-5.03351676,4.37551201,0.05476883,0.25823484,2.01472010,2.45916490,0.08555958,1.30356853,0.14235464,0.07560057
-5.02751376,4.56251683,0.05698522,0.28017476,2.16234462,2.49910223,0.09278945,1.40022514,0.15065174,0.08127309
-5.02151076,4.75820683,0.05920783,0.30352524,2.31724521,2.54016817,0.10058653,1.50145381,0.15941097,0.08739691
-5.01550775,4.96061429,0.06143251,0.32798579,2.47774283,2.58213825,0.10884186,1.60616276,0.16852682,0.09388045
-5.00950475,5.16760260,0.06365245,0.35321904,2.64193497,2.62485147,0.11743318,1.71311369,0.17788101,0.10062242
-5.00350175,5.37686274,0.06585781,0.37885570,2.80771815,2.66818069,0.12622680,1.82093710,0.18734401,0.10751336
-4.99749875,5.58591780,0.06803542,0.40450088,2.97281984,2.71200194,0.13507985,1.92815362,0.19677707,0.11443757
-4.99149575,5.79213737,0.07016864,0.42974169,3.13483981,2.75616484,0.14384302,2.03320101,0.20603463,0.12127521
-4.98549275,5.99276274,0.07223751,0.45415591,3.29130004,2.80046591,0.15236356,2.13446645,0.21496728,0.12790477
-4.97948974,6.18494325,0.07421897,0.47732163,3.43970207,2.84462668,0.16048867,2.23032304,0.22342486,0.13420562
-4.97348674,6.36578330,0.07608735,0.49882748,3.57759000,2.88827777,0.16806891,2.31916964,0.23125996,0.14006078
-4.96748374,6.53239889,0.07781499,0.51828308,3.70261717,2.93095004,0.17496187,2.39947241,0.23833146,0.14535963
-4.96148074,6.68198180,0.07937296,0.53532947,3.81261387,2.97207335,0.18103566,2.46980663,0.24450799,0.15000061
-4.95547774,6.81186896,0.08073195,0.54964900,3.90565371,3.01098307,0.18617228,2.52889715,0.24967138,0.15389373
-4.94947474,6.91961429,0.08186317,0.56097440,3.98011580,3.04693410,0.19027065,2.57565581,0.25371964,0.15696282
-4.94347174,7.00306011,0.08273928,0.56909652,4.03474033,3.07912183,0.19324929,2.60921425,0.25656967,0.15914745
-4.93746873,7.06040480,0.08333532,0.57387057,4.06867515,3.10670894,0.19504838,2.62895093,0.25815933,0.16040441
-4.93146573,7.09026403,0.08362952,0.57522053,4.08151138,3.12885700,0.19563125,2.63451094,0.25844898,0.16070865
-4.92546273,7.09172277,0.08360414,0.57314151,4.07330649,3.14476113,0.19498516,2.62581808,0.25742236,0.16005380
-4.91945973,7.06437573,0.08324604,0.56770000,4.04459371,3.15368641,0.19312145,2.60307858,0.25508670,0.15845206
-4.91345673,7.00835445,0.08254721,0.55903200,3.99637743,3.15500403,0.19007483,2.56677633,0.25147227,0.15593357
-4.90745373,6.92433971,0.08150510,0.54733905,3.93011433,3.14822558,0.18590211,2.51765994,0.24663119,0.15254529
-4.90145073,6.81355842,0.08012280,0.53288240,3.84768101,3.13303378,0.18068026,2.45672207,0.24063572,0.14834942
-4.89544772,6.67776486,0.07840903,0.51597542,3.75132887,3.10930790,0.17450388,2.38517192,0.23357605,0.14342139
-4.88944472,6.51920650,0.07637799,0.49697464,3.64362781,3.07714262,0.16748227,2.30440198,0.22555763,0.13784761
-4.88344172,6.34057522,0.07404904,0.47626970,3.52740035,3.03685904,0.15973618,2.21595013,0.21669828,0.13172293
-4.87743872,6.14494523,0.07144626,0.45427264,3.40564811,2.98900685,0.15139431,2.12145858,0.20712505,0.12514798
-4.87143572,5.93569927,0.06859786,0.43140672,3.28147296,2.93435726,0.14258978,2.02263091,0.19697105,0.11822657
-4.86543272,5.71644513,0.06553551,0.40809535,3.15799471,2.87388638,0.13345669,1.92118871,0.18637228,0.11106300
-4.85942971,5.49092478,0.06229363,0.38475136,3.03826799,2.80874936,0.12412677,1.81882891,0.17546461,0.10375964
-4.85342671,5.26291862,0.05890857,0.36176691,2.92520029,2.74024589,0.11472639,1.71718326,0.16438088,0.09641465
-4.84742371,5.03614759,0.05541779,0.33950433,2.82147341,2.66977818,0.10537395,1.61778085,0.15324840,0.08912004
-4.84142071,4.81417597,0.05185908,0.31828823,2.72947041,2.59880295,0.09617762,1.52201458,0.14218663,0.08195993
-4.83541771,4.60031776,0.04826972,0.29839882,2.65121008,2.52877918,0.08723362,1.43111249,0.13130531,0.07500930
-4.82941471,4.39754955,0.04468577,0.28006683,2.58829052,2.46111381,0.07862503,1.34611436,0.12070294,0.06833297
-4.82341171,4.20843263,0.04114137,0.26346989,2.54184381,2.39710767,0.07042102,1.26785410,0.11046561,0.06198500
-4.81740870,4.03504706,0.03766815,0.24873056,2.51250280,2.33790410,0.06267661,1.19694814,0.10066629,0.05600843
-4.81140570,3.87893983,0.03429473,0.23591588,2.50038151,2.28444250,0.05543283,1.13378993,0.09136440,0.05043531
-4.80540270,3.74108929,0.03104629,0.22503845,2.50506983,2.23741924,0.04871733,1.07855051,0.08260586,0.04528705
-4.79939970,3.62188717,0.02794432,0.21605892,2.52564320,2.19725767,0.04254522,1.03118499,0.07442330,0.04057497
-4.79339670,3.52113911,0.02500644,0.20888980,2.56068725,2.16408901,0.03692026,0.99144448,0.06683672,0.03630110
-4.78739370,3.43808404,0.02224629,0.20340039,2.60833728,2.13774499,0.03183619,0.95889325,0.05985429,0.03245914
-4.78139070,3.37143193,0.01967364,0.19942269,2.66633171,2.11776301,0.02727815,0.93293031,0.05347340,0.02903551
-4.77538769,3.31941873,0.01729448,0.19675813,2.73207821,2.10340361,0.02322424,0.91281486,0.04768189,0.02601047
-4.76938469,3.27987675,0.01511128,0.19518480,2.80273081,2.09367967,0.01964699,0.89769479,0.04245935,0.02335933
-4.76338169,3.25031789,0.01312326,0.19446511,2.87527563,2.08739612,0.01651479,0.88663727,0.03777852,0.02105357
-4.75737869,3.22802673,0.01132674,0.19435353,2.94662254,2.08319837,0.01379328,0.87866065,0.03360674,0.01906203
-4.75137569,3.21015988,0.00971559,0.19460427,3.01369981,2.07962726,0.01144655,0.87276654,0.02990733,0.01735193
-4.74537269,3.19384780,0.00828155,0.19497858,3.07354820,2.07517815,0.00943818,0.86797105,0.02664097,0.01588989
-4.73936968,3.17629514,0.00701474,0.19525152,3.12341142,2.06836120,0.00773222,0.86333438,0.02376697,0.01464280
-4.73336668,3.15487572,0.00590403,0.19521808,3.16081937,2.05776039,0.00629385,0.85798766,0.02124439,0.01357864
-4.72736368,3.12721847,0.00493746,0.19469827,3.18366107,2.04208840,0.00509002,0.85115629,0.01903308,0.01266705
-4.72136068,3.09128112,0.00410258,0.19354125,3.19024471,2.02023510,0.00408987,0.84217915,0.01709457,0.01187992
-4.71535768,3.04540897,0.00338683,0.19162827,3.17934230,1.99130750,0.00326498,0.83052301,0.01539269,0.01119179
-4.70935468,2.98837690,0.00277775,0.18887448,3.15021758,1.95465973,0.00258957,0.81579194,0.01389414,0.01058007
-4.70335168,2.91941343,0.00226330,0.18522942,3.10263624,1.90991189,0.00204055,0.79773149,0.01256888,0.01002525
-4.69734867,2.83820651,0.00183199,0.18067642,3.03685841,1.85695741,0.00159748,0.77622776,0.01139028,0.00951092
-4.69134567,2.74489169,0.00147307,0.17523086,2.95361414,1.79595903,0.00124246,0.75130162,0.01033521,0.00902375
-4.68534267,2.64002400,0.00117660,0.16893744,2.85406339,1.72733410,0.00096005,0.72309859,0.00938399,0.00855334
-4.67933967,2.52453545,0.00093353,0.16186665,2.73974268,1.65173035,0.00073698,0.69187495,0.00852021,0.00809200
-4.67333667,2.39968092,0.00073571,0.15411057,2.61250095,1.56999379,0.00056205,0.65798087,0.00773051,0.00763454
-4.66733367,2.26697534,0.00057591,0.14577827,2.47442796,1.48313054,0.00042583,0.62184149,0.00700422,0.00717794
-4.66133067,2.12812540,0.00044777,0.13699088,2.32777822,1.39226469,0.00032052,0.58393668,0.00633307,0.00672101
-4.65532766,1.98495899,0.00034579,0.12787675,2.17489398,1.29859438,0.00023968,0.54478054,0.00571079,0.00626408
-4.64932466,1.83935562,0.00026521,0.11856665,2.01813032,1.20334801,0.00017806,0.50490141,0.00513278,0.00580869
-4.64332166,1.69318063,0.00020203,0.10918945,1.85978530,1.10774261,0.00013143,0.46482311,0.00459571,0.00535718
-4.63731866,1.54822561,0.00015285,0.09986811,1.70203753,1.01294592,0.00009640,0.42504812,0.00409723,0.00491249
