energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.79589795,2.54815950,0.63816649,1.54539396,0.00335733,0.09472490,0.00559880,0.65361604,0.55901459,0.20985367
-5.78989495,2.42878945,0.58997585,1.48998822,0.00308877,0.08653214,0.00549152,0.61293736,0.52403399,0.19932008
-5.78389195,2.32030291,0.54505316,1.44124133,0.00283895,0.07912154,0.00539376,0.57478972,0.49072007,0.18941659
-5.77788894,2.22248520,0.50345608,1.39888045,0.00260679,0.07246027,0.00530268,0.53925212,0.45918731,0.18014743
-5.77188594,2.13500396,0.46519935,1.36256846,0.00239131,0.06650915,0.00521551,0.50636818,0.42952417,0.17150906
-5.76588294,2.05742298,0.43025677,1.33191540,0.00219163,0.06122398,0.00512959,0.47614632,0.40179144,0.16349047
-5.75987994,1.98921657,0.39856370,1.30648994,0.00200695,0.05655686,0.00504257,0.44856067,0.37602129,0.15607371
-5.75387694,1.92978423,0.37002002,1.28583035,0.00183655,0.05245733,0.00495242,0.42355261,0.35221709,0.14923440
-5.74787394,1.87846541,0.34449350,1.26945486,0.00167975,0.04887350,0.00485757,0.40103313,0.33035413,0.14294238
-5.74187094,1.83455407,0.32182370,1.25687123,0.00153594,0.04575300,0.00475689,0.38088573,0.31038112,0.13716245
-5.73586793,1.79731271,0.30182616,1.24758518,0.00140452,0.04304388,0.00464975,0.36296997,0.29222247,0.13185522
-5.72986493,1.76598584,0.28429700,1.24110782,0.00128490,0.04069540,0.00453598,0.34712558,0.27578136,0.12697803
-5.72386193,1.73981247,0.26901774,1.23696177,0.00117651,0.03865867,0.00441583,0.33317683,0.26094320,0.12248594
-5.71785893,1.71803751,0.25576018,1.23468611,0.00107880,0.03688728,0.00428995,0.32093722,0.24757965,0.11833279
-5.71185593,1.69992186,0.24429131,1.23384005,0.00099117,0.03533773,0.00415928,0.31021414,0.23555277,0.11447224
-5.70585293,1.68475106,0.23437809,1.23400547,0.00091303,0.03396988,0.00402498,0.30081345,0.22471922,0.11085881
-5.69984992,1.67184249,0.22579191,1.23478839,0.00084377,0.03274717,0.00388838,0.29254376,0.21493429,0.10744886
-5.69384692,1.66055092,0.21831262,1.23581947,0.00078275,0.03163687,0.00375082,0.28522032,0.20605571,0.10420149
-5.68784392,1.65027256,0.21173213,1.23675382,0.00072933,0.03061017,0.00361363,0.27866827,0.19794689,0.10107929
-5.68184092,1.64044770,0.20585731,1.23727017,0.00068284,0.02964215,0.00347803,0.27272532,0.19047970,0.09804898
-5.67583792,1.63056200,0.20051227,1.23706968,0.00064258,0.02871181,0.00334506,0.26724370,0.18353663,0.09508182
-5.66983492,1.62014671,0.19554002,1.23587466,0.00060787,0.02780183,0.00321555,0.26209139,0.17701227,0.09215392
-5.66383192,1.60877805,0.19080337,1.23342726,0.00057801,0.02689844,0.00309009,0.25715267,0.17081418,0.08924629
-5.65782891,1.59607597,0.18618529,1.22948845,0.00055230,0.02599113,0.00296900,0.25232805,0.16486323,0.08634476
-5.65182591,1.58170260,0.18158858,1.22383739,0.00053007,0.02507239,0.00285237,0.24753362,0.15909333,0.08343970
-5.64582291,1.56536069,0.17693521,1.21627136,0.00051066,0.02413735,0.00274002,0.24270002,0.15345083,0.08052562
-5.63981991,1.54679221,0.17216513,1.20660626,0.00049344,0.02318345,0.00263160,0.23777105,0.14789351,0.07760068
-5.63381691,1.52577734,0.16723484,1.19467787,0.00047783,0.02221013,0.00252659,0.23270215,0.14238944,0.07466605
-5.62781391,1.50213401,0.16211577,1.18034360,0.00046330,0.02121849,0.00242435,0.22745878,0.13691570,0.07172531
-5.62181091,1.47571802,0.15679254,1.16348494,0.00044937,0.02021093,0.00232419,0.22201492,0.13145696,0.06878379
-5.61580790,1.44642375,0.15126120,1.14401028,0.00043563,0.01919092,0.00222542,0.21635165,0.12600434,0.06584800
-5.60980490,1.41418539,0.14552749,1.12185806,0.00042173,0.01816267,0.00212739,0.21045602,0.12055413,0.06292501
-5.60380190,1.37897854,0.13960526,1.09699992,0.00040742,0.01713097,0.00202952,0.20432019,0.11510685,0.06002204
-5.59779890,1.34082200,0.13351490,1.06944378,0.00039250,0.01610089,0.00193138,0.19794076,0.10966635,0.05714605
-5.59179590,1.29977941,0.12728207,1.03923647,0.00037685,0.01507769,0.00183267,0.19131851,0.10423917,0.05430351
-5.58579290,1.25596069,0.12093642,1.00646575,0.00036042,0.01406661,0.00173325,0.18445827,0.09883397,0.05150022
-5.57978989,1.20952276,0.11451060,0.97126154,0.00034323,0.01307278,0.00163314,0.17736903,0.09346118,0.04874131
-5.57378689,1.16066953,0.10803931,0.93379609,0.00032536,0.01210110,0.00153255,0.17006413,0.08813270,0.04603121
-5.56778389,1.10965074,0.10155849,0.89428302,0.00030694,0.01115617,0.00143180,0.16256158,0.08286169,0.04337384
-5.56178089,1.05675975,0.09510466,0.85297523,0.00028816,0.01024221,0.00133137,0.15488423,0.07766238,0.04077272
-5.55577789,1.00233002,0.08871424,0.81016151,0.00026923,0.00936300,0.00123181,0.14705995,0.07254995,0.03823121
-5.54977489,0.94673035,0.08242305,0.76616209,0.00025041,0.00852187,0.00113377,0.13912165,0.06754032,0.03575269
-5.54377189,0.89035901,0.07626579,0.72132314,0.00023197,0.00772162,0.00103792,0.13110707,0.06264997,0.03334075
-5.53776888,0.83363692,0.07027560,0.67601052,0.00021423,0.00696455,0.00094495,0.12305844,0.05789574,0.03099938
-5.53176588,0.77700004,0.06448370,0.63060288,0.00019749,0.00625239,0.00085554,0.11502188,0.05329452,0.02873305
-5.52576288,0.72089145,0.05891899,0.58548452,0.00018209,0.00558637,0.00077031,0.10704665,0.04886298,0.02654683
-5.51975988,0.66575315,0.05360785,0.54103824,0.00016839,0.00496715,0.00068984,0.09918422,0.04461729,0.02444638
-5.51375688,0.61201828,0.04857391,0.49763847,0.00015674,0.00439490,0.00061463,0.09148731,0.04057278,0.02243795
-5.50775388,0.56010372,0.04383788,0.45564494,0.00014755,0.00386930,0.00054509,0.08400873,0.03674371,0.02052833
-5.50175088,0.51040369,0.03941758,0.41539720,0.00014121,0.00338957,0.00048154,0.07680042,0.03314293,0.01872470
-5.49574787,0.46328431,0.03532789,0.37721009,0.00013819,0.00295453,0.00042420,0.06991236,0.02978180,0.01703459
-5.48974487,0.41907956,0.03158096,0.34137037,0.00013897,0.00256264,0.00037325,0.06339173,0.02666994,0.01546572
-5.48374187,0.37808845,0.02818631,0.30813443,0.00014408,0.00221206,0.00032873,0.05728217,0.02381522,0.01402590
-5.47773887,0.34057368,0.02515117,0.27772732,0.00015411,0.00190073,0.00029067,0.05162321,0.02122374,0.01272290
-5.47173587,0.30676152,0.02248076,0.25034273,0.00016969,0.00162640,0.00025901,0.04644992,0.01889993,0.01156439
-5.46573287,0.27684286,0.02017864,0.22614394,0.00019152,0.00138671,0.00023365,0.04179279,0.01684660,0.01055785
-5.45972986,0.25097518,0.01824712,0.20526561,0.00022036,0.00117927,0.00021447,0.03767772,0.01506522,0.00971056
-5.45372686,0.22928519,0.01668757,0.18781594,0.00025702,0.00100170,0.00020131,0.03412627,0.01355604,0.00902953
-5.44772386,0.21187184,0.01550084,0.17387920,0.00030235,0.00085169,0.00019400,0.03115598,0.01231842,0.00852153
-5.44172086,0.19880936,0.01468748,0.16351825,0.00035723,0.00072704,0.00019236,0.02878081,0.01135099,0.00819307
-5.43571786,0.19015016,0.01424806,0.15677678,0.00042255,0.00062575,0.00019618,0.02701162,0.01065194,0.00805037
-5.42971486,0.18592713,0.01418324,0.15368115,0.00049920,0.00054599,0.00020528,0.02585670,0.01021919,0.00809941
-5.42371186,0.18615537,0.01449395,0.15424159,0.00058802,0.00048622,0.00021942,0.02532221,0.01005059,0.00834588
-5.41770885,0.19083300,0.01518128,0.15845271,0.00068978,0.00044513,0.00023839,0.02541261,0.01014402,0.00879510
-5.41170585,0.19994111,0.01624645,0.16629316,0.00080515,0.00042172,0.00026191,0.02613095,0.01049746,0.00945201
-5.40570285,0.21344284,0.01769057,0.17772468,0.00093463,0.00041532,0.00028972,0.02747909,0.01110903,0.01032106
-5.39969985,0.23128154,0.01951443,0.19269031,0.00107857,0.00042555,0.00032147,0.02945782,0.01197696,0.01140608
-5.39369685,0.25337848,0.02171813,0.21111223,0.00123706,0.00045238,0.00035681,0.03206676,0.01309949,0.01271018
-5.38769385,0.27962985,0.02430077,0.23288917,0.00140994,0.00049610,0.00039532,0.03530433,0.01447477,0.01423560
-5.38169085,0.30990385,0.02726005,0.25789375,0.00159676,0.00055735,0.00043652,0.03916742,0.01610075,0.01598355
-5.37568784,0.34403760,0.03059190,0.28596995,0.00179673,0.00063707,0.00047991,0.04365116,0.01797498,0.01795409
-5.36968484,0.38183466,0.03429014,0.31693101,0.00200874,0.00073654,0.00052490,0.04874858,0.02009448,0.02014600
-5.36368184,0.42306300,0.03834614,0.35055789,0.00223133,0.00085731,0.00057087,0.05445016,0.02245560,0.02255671
-5.35767884,0.46745401,0.04274859,0.38659862,0.00246268,0.00100125,0.00061719,0.06074355,0.02505388,0.02518215
-5.35167584,0.51470240,0.04748330,0.42476861,0.00270065,0.00117045,0.00066316,0.06761317,0.02788394,0.02801681
-5.34567284,0.56446750,0.05253306,0.46475211,0.00294279,0.00136726,0.00070813,0.07503987,0.03093944,0.03105366
-5.33966983,0.61637569,0.05787761,0.50620479,0.00318640,0.00159424,0.00075144,0.08300074,0.03421304,0.03428426
-5.33366683,0.67002414,0.06349369,0.54875751,0.00342854,0.00185412,0.00079248,0.09146886,0.03769644,0.03769881
-5.32766383,0.72498587,0.06935513,0.59202113,0.00366613,0.00214979,0.00083072,0.10041325,0.04138045,0.04128629
-5.32166083,0.78081580,0.07543302,0.63559238,0.00389601,0.00248424,0.00086572,0.10979885,0.04525513,0.04503466
-5.31565783,0.83705793,0.08169599,0.67906050,0.00411499,0.00286061,0.00089720,0.11958661,0.04930998,0.04893103
-5.30965483,0.89325327,0.08811053,0.72201454,0.00431996,0.00328209,0.00092502,0.12973380,0.05353425,0.05296202
-5.30365183,0.94894845,0.09464135,0.76405113,0.00450794,0.00375198,0.00094924,0.14019434,0.05791719,0.05711400
-5.29764882,1.00370478,0.10125185,0.80478248,0.00467619,0.00427367,0.00097014,0.15091943,0.06244853,0.06137354
-5.29164582,1.05710764,0.10790465,0.84384451,0.00482222,0.00485068,0.00098825,0.16185828,0.06711890,0.06572785
-5.28564282,1.10877593,0.11456221,0.88090471,0.00494394,0.00548668,0.00100435,0.17295913,0.07192044,0.07016528
-5.27963982,1.15837158,0.12118746,0.91566986,0.00503962,0.00618555,0.00101952,0.18417041,0.07684735,0.07467599
-5.27363682,1.20560871,0.12774462,0.94789318,0.00510800,0.00695145,0.00103512,0.19544220,0.08189663,0.07925258
-5.26763382,1.25026253,0.13419999,0.97738089,0.00514827,0.00778889,0.00105279,0.20672789,0.08706873,0.08389092
-5.26163082,1.29217752,0.14052290,1.00399805,0.00516014,0.00870281,0.00107447,0.21798599,0.09236831,0.08859093
-5.25562781,1.33127485,0.14668656,1.02767338,0.00514376,0.00969866,0.00110236,0.22918213,0.09780490,0.09335752
-5.24962481,1.36755865,0.15266908,1.04840309,0.00509980,0.01078241,0.00113891,0.24029108,0.10339353,0.09820144
-5.24362181,1.40112077,0.15845433,1.06625337,0.00502936,0.01196062,0.00118678,0.25129872,0.10915512,0.10314015
-5.23761881,1.43214379,0.16403275,1.08136143,0.00493396,0.01324041,0.00124879,0.26220389,0.11511684,0.10819859
-5.23161581,1.46090169,0.16940199,1.09393486,0.00481550,0.01462938,0.00132789,0.27301984,0.12131198,0.11340975
-5.22561281,1.48775797,0.17456733,1.10424914,0.00467621,0.01613548,0.00142706,0.28377535,0.12777967,0.11881509
-5.21960980,1.51316064,0.17954178,1.11264312,0.00451859,0.01776680,0.00154925,0.29451507,0.13456408,0.12446450
-5.21360680,1.53763398,0.18434586,1.11951234,0.00434534,0.01953128,0.00169730,0.30529927,0.14171317,0.13041605
-5.20760380,1.56176669,0.18900691,1.12530013,0.00415931,0.02143630,0.00187384,0.31620265,0.14927707,0.13673506
-5.20160080,1.58619645,0.19355802,1.13048655,0.00396346,0.02348829,0.00208117,0.32731214,0.15730591,0.14349288
-5.19559780,1.61159108,0.19803649,1.13557532,0.00376074,0.02569214,0.00232117,0.33872391,0.16584720,0.15076494
-5.18959480,1.63862662,0.20248188,1.14107904,0.00355412,0.02805069,0.00259520,0.35053927,0.17494293,0.15862838
-5.18359180,1.66796292,0.20693371,1.14750309,0.00334642,0.03056407,0.00290398,0.36285981,0.18462636,0.16715908
-5.17758879,1.70021767,0.21142890,1.15532886,0.00314039,0.03322918,0.00324746,0.37578191,0.19491872,0.17642828
-5.17158579,1.73593980,0.21599906,1.16499687,0.00293856,0.03603907,0.00362480,0.38939074,0.20582603,0.18649888
-5.16558279,1.77558367,0.22066784,1.17689066,0.00274324,0.03898250,0.00403424,0.40375413,0.21733609,0.19742148
-5.15957979,1.81948525,0.22544841,1.19132227,0.00255652,0.04204360,0.00447305,0.41891667,0.22941604,0.20923046
-5.15357679,1.86784174,0.23034128,1.20852011,0.00238019,0.04520161,0.00493756,0.43489428,0.24201056,0.22194013
-5.14757379,1.92069602,0.23533277,1.22861999,0.00221576,0.04843095,0.00542309,0.45166966,0.25504098,0.23554136
-5.14157079,1.97792709,0.24039396,1.25166012,0.00206444,0.05170131,0.00592404,0.46918904,0.26840540,0.24999872
-5.13556778,2.03924751,0.24548061,1.27758036,0.00192716,0.05497817,0.00643396,0.48736033,0.28197996,0.26524840
-5.12956478,2.10420843,0.25053385,1.30622637,0.00180455,0.05822337,0.00694565,0.50605307,0.29562139,0.28119718
-5.12356178,2.17221258,0.25548179,1.33735834,0.00169697,0.06139607,0.00745130,0.52510023,0.30917064,0.29772242
-5.11755878,2.24253496,0.26024203,1.37066439,0.00160456,0.06445373,0.00794270,0.54430191,0.32245774,0.31467326
-5.11155578,2.31435067,0.26472494,1.40577802,0.00152724,0.06735342,0.00841145,0.56343085,0.33530757,0.33187316
-5.10555278,2.38676882,0.26883763,1.44229888,0.00146476,0.07005313,0.00884916,0.58223958,0.34754634,0.34912356
-5.09954977,2.45887100,0.27248829,1.47981584,0.00141674,0.07251317,0.00924772,0.60046895,0.35900856,0.36620871
-5.09354677,2.52975257,0.27559093,1.51793128,0.00138274,0.07469762,0.00959954,0.61785764,0.36954407,0.38290155
-5.08754377,2.59856475,0.27806994,1.55628521,0.00136226,0.07657560,0.00989783,0.63415216,0.37902491,0.39897027
-5.08154077,2.66455520,0.27986452,1.59457792,0.00135483,0.07812249,0.01013677,0.64911693,0.38735145,0.41418551
-5.07553777,2.72710511,0.28093250,1.63258982,0.00136004,0.07932091,0.01031177,0.66254387,0.39445765,0.42832766
-5.06953477,2.78576053,0.28125343,1.67019729,0.00137755,0.08016145,0.01041960,0.67426097,0.40031498,0.44119419
-5.06353177,2.84025632,0.28083071,1.70738347,0.00140716,0.08064308,0.01045855,0.68413955,0.40493485,0.45260649
-5.05752876,2.89053106,0.27969266,1.74424317,0.00144880,0.08077333,0.01042848,0.69209953,0.40836925,0.46241601
-5.05152576,2.93673204,0.27789232,1.78098151,0.00150254,0.08056801,0.01033088,0.69811274,0.41070960,0.47050938
-5.04552276,2.97920977,0.27550612,1.81790598,0.00156861,0.08005069,0.01016880,0.70220378,0.41208377,0.47681223
-5.03951976,3.01850198,0.27263135,1.85541226,0.00164739,0.07925186,0.00994682,0.70444865,0.41265137,0.48129165
-5.03351676,3.05530778,0.26938256,1.89396410,0.00173933,0.07820782,0.00967088,0.70497095,0.41259748,0.48395703
-5.02751376,3.09045303,0.26588709,1.93406833,0.00184497,0.07695936,0.00934814,0.70393601,0.41212512,0.48485928
-5.02151076,3.12484847,0.26227995,1.97624598,0.00196489,0.07555025,0.00898678,0.70154320,0.41144678,0.48408860
-5.01550775,3.15944263,0.25869819,2.02100081,0.00209961,0.07402574,0.00859573,0.69801674,0.41077542,0.48177062
-5.00950475,3.19517173,0.25527524,2.06878689,0.00224959,0.07243092,0.00818449,0.69359559,0.41031532,0.47806147
-5.00350175,3.23290892,0.25213527,2.11997667,0.00241512,0.07080925,0.00776279,0.68852281,0.41025327,0.47314166
-4.99749875,3.27341556,0.24938800,2.17483118,0.00259628,0.06920109,0.00734042,0.68303508,0.41075046,0.46720930
-4.99149575,3.31729662,0.24712419,2.23347394,0.00279287,0.06764255,0.00692695,0.67735267,0.41193550,0.46047294
-4.98549275,3.36496267,0.24541191,2.29586980,0.00300438,0.06616441,0.00653151,0.67167063,0.41389886,0.45314418
-4.97948974,3.41660024,0.24429398,2.36181003,0.00322993,0.06479145,0.00616262,0.66615133,0.41668895,0.44543070
-4.97348674,3.47215212,0.24378640,2.43090442,0.00346823,0.06354192,0.00582803,0.66091898,0.42031017,0.43752968
-4.96748374,3.53130859,0.24387819,2.50258116,0.00371757,0.06242745,0.00553455,0.65605608,0.42472279,0.42962214
-4.96148074,3.59351020,0.24453234,2.57609450,0.00397585,0.06145310,0.00528802,0.65160221,0.42984486,0.42186824
-4.95547774,3.65796202,0.24568797,2.65054029,0.00424053,0.06061788,0.00509321,0.64755493,0.43555593,0.41440379
-4.94947474,3.72365890,0.24726361,2.72487887,0.00450874,0.05991531,0.00495382,0.64387288,0.44170248,0.40733806
-4.94347174,3.78942062,0.24916138,2.79796448,0.00477726,0.05933440,0.00487249,0.64048077,0.44810477,0.40075280
-4.93746873,3.85393553,0.25127195,2.86858014,0.00504264,0.05886066,0.00485081,0.63727594,0.45456484,0.39470264
-4.93146573,3.91581066,0.25348004,2.93547660,0.00530122,0.05847736,0.00488939,0.63413630,0.46087528,0.38921648
-4.92546273,3.97362617,0.25567022,2.99741385,0.00554927,0.05816677,0.00498795,0.63092894,0.46682842,0.38429995
-4.91945973,4.02599187,0.25773280,3.05320339,0.00578305,0.05791150,0.00514537,0.62751925,0.47222555,0.37993865
-4.91345673,4.07160304,0.25956959,3.10174969,0.00599893,0.05769585,0.00535982,0.62377990,0.47688574,0.37610183
-4.90745373,4.10929352,0.26109921,3.14208891,0.00619346,0.05750698,0.00562884,0.61959928,0.48065407,0.37274655
-4.90145073,4.13808340,0.26226190,3.17342343,0.00636348,0.05733606,0.00594946,0.61488912,0.48340866,0.36982171
-4.89544772,4.15721957,0.26302351,3.19515055,0.00650621,0.05717927,0.00631827,0.60959081,0.48506656,0.36727211
-4.88944472,4.16620728,0.26337861,3.20688441,0.00661936,0.05703852,0.00673155,0.60368021,0.48558800,0.36504204
-4.88344172,4.16483147,0.26335254,3.20846995,0.00670110,0.05692206,0.00718536,0.59717082,0.48497905,0.36307844
-4.87743872,4.15316716,0.26300247,3.19998859,0.00675023,0.05684475,0.00767560,0.59011518,0.48329251,0.36133339
-4.87143572,4.13157853,0.26241715,3.18175532,0.00676613,0.05682812,0.00819812,0.58260448,0.48062700,0.35976600
-4.86543272,4.10070691,0.26171570,3.15430739,0.00674881,0.05690017,0.00874877,0.57476655,0.47712441,0.35834358
-4.85942971,4.06144850,0.26104514,3.11838531,0.00669891,0.05709482,0.00932350,0.56676224,0.47296564,0.35704210
-4.85342671,4.01492280,0.26057697,3.07490686,0.00661766,0.05745120,0.00991839,0.55878053,0.46836498,0.35584614
-4.84742371,3.96243331,0.26050270,3.02493541,0.00650686,0.05801263,0.01052968,0.55103258,0.46356316,0.35474826
-4.84142071,3.90542239,0.26102854,2.96964400,0.00636884,0.05882533,0.01115385,0.54374493,0.45881952,0.35374806
-4.83541771,3.84542208,0.26236940,2.91027659,0.00620639,0.05993700,0.01178762,0.53715223,0.45440331,0.35285089
-4.82941471,3.78400303,0.26474226,2.84810826,0.00602264,0.06139518,0.01242793,0.53148974,0.45058462,0.35206649
-4.82341171,3.72272355,0.26835916,2.78440584,0.00582103,0.06324549,0.01307200,0.52698586,0.44762511,0.35140751
-4.81740870,3.66308070,0.27341993,2.72039060,0.00560522,0.06552983,0.01371726,0.52385489,0.44576893,0.35088816
-4.81140570,3.60646509,0.28010494,2.65720421,0.00537895,0.06828449,0.01436133,0.52229032,0.44523400,0.35052299
-4.80540270,3.55412092,0.28856798,2.59587927,0.00514598,0.07153833,0.01500197,0.52245870,0.44620397,0.35032573
-4.79939970,3.50711234,0.29892957,2.53731511,0.00490998,0.07531109,0.01563701,0.52449426,0.44882117,0.35030843
-4.79339670,3.46629701,0.31127083,2.48225952,0.00467448,0.07961181,0.01626428,0.52849443,0.45318071,0.35048076
-4.78739370,3.43230729,0.32562822,2.43129679,0.00444276,0.08443749,0.01688150,0.53451621,0.45932588,0.35084939
-4.78139070,3.40553921,0.34198929,2.38484175,0.00421779,0.08977213,0.01748623,0.54257354,0.46724515,0.35141756
-4.77538769,3.38614916,0.36028965,2.34314000,0.00400217,0.09558598,0.01807577,0.55263560,0.47687073,0.35218473
-4.76938469,3.37405790,0.38041132,2.30627344,0.00379810,0.10183531,0.01864705,0.56462615,0.48807898,0.35314615
-4.76338169,3.36896122,0.40218261,2.27417072,0.00360733,0.10846256,0.01919663,0.57842375,0.50069240,0.35429261
-4.75737869,3.37034673,0.42537966,2.24662185,0.00343118,0.11539702,0.01972059,0.59386309,0.51448352,0.35560997
-4.75137569,3.37751580,0.44972952,2.22329593,0.00327050,0.12255588,0.02021458,0.61073720,0.52918037,0.35707884
-4.74537269,3.38960988,0.47491503,2.20376152,0.00312568,0.12984587,0.02067380,0.62880063,0.54447347,0.35867416
-4.73936968,3.40564038,0.50058115,2.18750856,0.00299671,0.13716522,0.02109311,0.64777360,0.56002428,0.36036481
-4.73336668,3.42452110,0.52634283,2.17397127,0.00288318,0.14440606,0.02146707,0.66734702,0.57547467,0.36211337
-4.72736368,3.44510266,0.55179398,2.16255128,0.00278432,0.15145712,0.02179010,0.68718838,0.59045728,0.36387600
-4.72136068,3.46620794,0.57651762,2.15264058,0.00269908,0.15820666,0.02205667,0.70694842,0.60460643,0.36560252
-4.71535768,3.48666783,0.60009652,2.14364360,0.00262617,0.16454551,0.02226148,0.72626844,0.61756913,0.36723685
-4.70935468,3.50535667,0.62212429,2.13499820,0.00256412,0.17037011,0.02239968,0.74478827,0.62901599,0.36871774
-4.70335168,3.52122661,0.64221644,2.12619523,0.00251135,0.17558551,0.02246707,0.76215451,0.63865143,0.36997993
-4.69734867,3.53334008,0.66002094,2.11679624,0.00246623,0.18010808,0.02246038,0.77802907,0.64622310,0.37095568
-4.69134567,3.54089991,0.67522805,2.10644924,0.00242715,0.18386795,0.02237742,0.79209770,0.65152993,0.37157676
-4.68534267,3.54327607,0.68757903,2.09490217,0.00239257,0.18681103,0.02221729,0.80407822,0.65442862,0.37177675
-4.67933967,3.54002857,0.69687330,2.08201373,0.00236109,0.18890049,0.02198049,0.81372831,0.65483836,0.37149358
-4.67333667,3.53092552,0.70297398,2.06776154,0.00233149,0.19011779,0.02166907,0.82085254,0.65274354,0.37067237
-4.66733367,3.51595590,0.70581141,2.05224701,0.00230279,0.19046302,0.02128661,0.82530835,0.64819438,0.36926812
-4.66133067,3.49533627,0.70538463,2.03569691,0.00227425,0.18995467,0.02083818,0.82701081,0.64130544,0.36724849
-4.65532766,3.46951084,0.70176083,2.01846122,0.00224545,0.18862886,0.02033035,0.82593588,0.63225207,0.36459619
-4.64932466,3.43914458,0.69507259,2.00100708,0.00221627,0.18653795,0.01977091,0.82212203,0.62126498,0.36131101
-4.64332166,3.40510922,0.68551322,1.98390875,0.00218691,0.18374872,0.01916880,0.81567009,0.60862298,0.35741125
