energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.50175088,1.17945772,0.04042231,0.00000000,0.00829802,0.72628042,0.38829074,0.44809479
-5.49574787,1.24242427,0.04352630,0.00000000,0.00786051,0.76224392,0.41437992,0.45872403
-5.48974487,1.31047195,0.04686474,0.00000000,0.00746208,0.80123604,0.44210958,0.47040737
-5.48374187,1.38309015,0.05040732,0.00000000,0.00710292,0.84297915,0.47130319,0.48300647
-5.47773887,1.45968348,0.05411809,0.00000000,0.00678250,0.88714990,0.50175589,0.49636764
-5.47173587,1.53958475,0.05795587,0.00000000,0.00649961,0.93338697,0.53323830,0.51032783
-5.46573287,1.62207087,0.06187494,0.00000000,0.00625239,0.98130050,0.56550126,0.52472121
-5.45972986,1.70638122,0.06582593,0.00000000,0.00603844,1.03048256,0.59828104,0.53938599
-5.45372686,1.79173730,0.06975689,0.00000000,0.00585492,1.08051821,0.63130507,0.55417110
-5.44772386,1.87736291,0.07361452,0.00000000,0.00569866,1.13099664,0.66429770,0.56894224
-5.44172086,1.96250363,0.07734546,0.00000000,0.00556635,1.18152149,0.69698585,0.58358702
-5.43571786,2.04644472,0.08089763,0.00000000,0.00545459,1.23172013,0.72910437,0.59801881
-5.42971486,2.12852647,0.08422161,0.00000000,0.00536008,1.28125108,0.76040079,0.61217898
-5.42371186,2.20815614,0.08727185,0.00000000,0.00527967,1.32980938,0.79063929,0.62603756
-5.41770885,2.28481612,0.09000789,0.00000000,0.00521052,1.37712948,0.81960394,0.63959200
-5.41170585,2.35806777,0.09239527,0.00000000,0.00515012,1.42298564,0.84710089,0.65286421
-5.40570285,2.42755082,0.09440632,0.00000000,0.00509633,1.46718978,0.87295983,0.66589602
-5.39969985,2.49297875,0.09602067,0.00000000,0.00504744,1.50958693,0.89703439,0.67874328
-5.39369685,2.55413033,0.09722549,0.00000000,0.00500212,1.55004884,0.91920197,0.69146883
-5.38769385,2.61083810,0.09801551,0.00000000,0.00495943,1.58846595,0.93936285,0.70413492
-5.38169085,2.66297469,0.09839274,0.00000000,0.00491874,1.62473850,0.95743896,0.71679535
-5.37568784,2.71043792,0.09836595,0.00000000,0.00487970,1.65876738,0.97337238,0.72948783
-5.36968484,2.75313589,0.09794996,0.00000000,0.00484212,1.69044545,0.98712381,0.74222713
-5.36368184,2.79097311,0.09716481,0.00000000,0.00480594,1.71964998,0.99867126,0.75499927
-5.35767884,2.82383874,0.09603472,0.00000000,0.00477115,1.74623689,1.00800894,0.76775735
-5.35167584,2.85159794,0.09458709,0.00000000,0.00473767,1.77003729,1.01514671,0.78041909
-5.34567284,2.87408708,0.09285143,0.00000000,0.00470534,1.79085680,1.02010992,0.79286658
-5.33966983,2.89111324,0.09085833,0.00000000,0.00467383,1.80847781,1.02293980,0.80494808
-5.33366683,2.90245834,0.08863856,0.00000000,0.00464263,1.82266474,1.02369426,0.81648201
-5.32766383,2.90788775,0.08622226,0.00000000,0.00461103,1.83317219,1.02244904,0.82726310
-5.32166083,2.90716307,0.08363829,0.00000000,0.00457810,1.83975566,1.01929899,0.83707015
-5.31565783,2.90005822,0.08091378,0.00000000,0.00454274,1.84218413,1.01435929,0.84567541
-5.30965483,2.88637819,0.07807381,0.00000000,0.00450368,1.84025410,1.00776642,0.85285488
-5.30365183,2.86597903,0.07514129,0.00000000,0.00445956,1.83380398,0.99967859,0.85839914
-5.29764882,2.83878803,0.07213702,0.00000000,0.00440897,1.82272823,0.99027533,0.86212414
-5.29164582,2.80482269,0.06907985,0.00000000,0.00435052,1.80699023,0.97975628,0.86388139
-5.28564282,2.76420716,0.06598699,0.00000000,0.00428293,1.78663310,0.96833876,0.86356704
-5.27963982,2.71718521,0.06287434,0.00000000,0.00420505,1.76178770,0.95625426,0.86112926
-5.27363682,2.66412852,0.05975692,0.00000000,0.00411600,1.73267733,0.94374384,0.85657372
-5.26763382,2.60553983,0.05664927,0.00000000,0.00401514,1.69961869,0.93105243,0.84996674
-5.26163082,2.54205050,0.05356583,0.00000000,0.00390220,1.66301893,0.91842246,0.84143591
-5.25562781,2.47441241,0.05052128,0.00000000,0.00377725,1.62336889,0.90608691,0.83116833
-5.24962481,2.40348456,0.04753077,0.00000000,0.00364072,1.58123279,0.89426230,0.81940639
-5.24362181,2.33021498,0.04461013,0.00000000,0.00349344,1.53723487,0.88314191,0.80644137
-5.23761881,2.25561876,0.04177591,0.00000000,0.00333659,1.49204366,0.87288975,0.79260530
-5.23161581,2.18075327,0.03904536,0.00000000,0.00317166,1.44635463,0.86363567,0.77826124
-5.22561281,2.10669177,0.03643634,0.00000000,0.00300045,1.40087197,0.85547196,0.76379274
-5.21960980,2.03449666,0.03396711,0.00000000,0.00282499,1.35629052,0.84845166,0.74959271
-5.21360680,1.96519336,0.03165613,0.00000000,0.00264747,1.31327840,0.84258894,0.73605223
-5.20760380,1.89974605,0.02952170,0.00000000,0.00247019,1.27246126,0.83786136,0.72354982
-5.20160080,1.83903604,0.02758170,0.00000000,0.00229550,1.23440840,0.83421408,0.71244135
-5.19559780,1.78384326,0.02585323,0.00000000,0.00212574,1.19962136,0.83156567,0.70305099
-5.18959480,1.73483145,0.02435230,0.00000000,0.00196316,1.16852504,0.82981529,0.69566325
-5.18359180,1.69253703,0.02309355,0.00000000,0.00180988,1.14146133,0.82885053,0.69051630
-5.17758879,1.65736155,0.02208992,0.00000000,0.00166785,1.11868515,0.82855561,0.68779660
-5.17158579,1.62956745,0.02135239,0.00000000,0.00153880,1.10036267,0.82881916,0.68763462
-5.16558279,1.60927674,0.02088983,0.00000000,0.00142423,1.08657119,0.82954104,0.69010177
-5.15957979,1.59647207,0.02070868,0.00000000,0.00132538,1.07730055,0.83063778,0.69520830
-5.15357679,1.59099973,0.02081287,0.00000000,0.00124322,1.07245549,0.83204605,0.70290218
-5.14757379,1.59257415,0.02120356,0.00000000,0.00117843,1.07185877,0.83372391,0.71306881
-5.14157079,1.60078358,0.02187903,0.00000000,0.00113142,1.07525483,0.83564984,0.72553163
-5.13556778,1.61509681,0.02283447,0.00000000,0.00110234,1.08231389,0.83781937,0.74005364
-5.12956478,1.63487077,0.02406187,0.00000000,0.00109107,1.09263645,0.84023973,0.75633990
-5.12356178,1.65935931,0.02554981,0.00000000,0.00109721,1.10575838,0.84292279,0.77404119
-5.11755878,1.68772312,0.02728333,0.00000000,0.00112013,1.12115687,0.84587696,0.79275898
-5.11155578,1.71904136,0.02924383,0.00000000,0.00115897,1.13825729,0.84909846,0.81205173
-5.10555278,1.75232508,0.03140891,0.00000000,0.00121262,1.15644149,0.85256298,0.83144286
-5.09954977,1.78653283,0.03375239,0.00000000,0.00127975,1.17505762,0.85621815,0.85043029
-5.09354677,1.82058861,0.03624431,0.00000000,0.00135886,1.19343169,0.85997766,0.86849751
-5.08754377,1.85340223,0.03885105,0.00000000,0.00144822,1.21088091,0.86371756,0.88512619
-5.08154077,1.88389184,0.04153555,0.00000000,0.00154593,1.22672873,0.86727517,0.89980994
-5.07553777,1.91100845,0.04425768,0.00000000,0.00164996,1.24032133,0.87045086,0.91206900
-5.06953477,1.93376182,0.04697472,0.00000000,0.00175814,1.25104520,0.87301284,0.92146531
-5.06353177,1.95124686,0.04964202,0.00000000,0.00186821,1.25834512,0.87470477,0.92761739
-5.05752876,1.96266995,0.05221373,0.00000000,0.00197783,1.26174210,0.87525592,0.93021457
-5.05152576,1.96737382,0.05464376,0.00000000,0.00208467,1.26085033,0.87439340,0.92902978
-5.04552276,1.96486019,0.05688678,0.00000000,0.00218643,1.25539241,0.87185583,0.92393035
-5.03951976,1.95480905,0.05889928,0.00000000,0.00228088,1.24521227,0.86740776,0.91488624
-5.03351676,1.93709355,0.06064079,0.00000000,0.00236596,1.23028474,0.86085401,0.90197530
-5.02751376,1.91178978,0.06207495,0.00000000,0.00243978,1.21072160,0.85205319,0.88538502
-5.02151076,1.87918072,0.06317068,0.00000000,0.00250070,1.18677334,0.84092970,0.86541072
-5.01550775,1.83975405,0.06390315,0.00000000,0.00254741,1.15882659,0.82748353,0.84245011
-5.00950475,1.79419372,0.06425468,0.00000000,0.00257892,1.12739713,0.81179730,0.81699425
-5.00350175,1.74336531,0.06421541,0.00000000,0.00259466,1.09311869,0.79404029,0.78961520
-4.99749875,1.68829579,0.06378382,0.00000000,0.00259447,1.05672779,0.77446917,0.76095090
-4.99149575,1.63014823,0.06296691,0.00000000,0.00257864,1.01904533,0.75342546,0.73168767
-4.98549275,1.57019249,0.06178018,0.00000000,0.00254791,0.98095551,0.73132985,0.70254103
-4.97948974,1.50977277,0.06024738,0.00000000,0.00250349,0.94338294,0.70867372,0.67423560
-4.97348674,1.45027348,0.05839993,0.00000000,0.00244702,0.90726877,0.68600824,0.64748471
-4.96748374,1.39308441,0.05627615,0.00000000,0.00238059,0.87354677,0.66393167,0.62297060
-4.96148074,1.33956660,0.05392024,0.00000000,0.00230665,0.84312020,0.64307537,0.60132572
-4.95547774,1.29102005,0.05138122,0.00000000,0.00222804,0.81684029,0.62408915,0.58311596
-4.94947474,1.24865428,0.04871155,0.00000000,0.00214789,0.79548705,0.60762662,0.56882619
-4.94347174,1.21356271,0.04596590,0.00000000,0.00206958,0.77975293,0.59433095,0.55884873
-4.93746873,1.18670153,0.04319973,0.00000000,0.00199672,0.77022982,0.58482168,0.55347493
-4.93146573,1.16887349,0.04046798,0.00000000,0.00193303,0.76739959,0.57968274,0.55289014
-4.92546273,1.16071693,0.03782381,0.00000000,0.00188232,0.77162832,0.57945201,0.55717210
-4.91945973,1.16269991,0.03531745,0.00000000,0.00184843,0.78316410,0.58461256,0.56629284
-4.91345673,1.17511932,0.03299513,0.00000000,0.00183513,0.80213804,0.59558541,0.58012360
-4.90745373,1.19810441,0.03089823,0.00000000,0.00184610,0.82856841,0.61272383,0.59844284
-4.90145073,1.23162409,0.02906253,0.00000000,0.00188481,0.86236699,0.63630880,0.62094662
-4.89544772,1.27549730,0.02751763,0.00000000,0.00195449,0.90334743,0.66654552,0.64726108
-4.88944472,1.32940537,0.02628653,0.00000000,0.00205803,0.95123467,0.70356044,0.67695629
-4.88344172,1.39290566,0.02538535,0.00000000,0.00219792,1.00567492,0.74739872,0.70956096
-4.87743872,1.46544546,0.02482318,0.00000000,0.00237617,1.06624552,0.79802171,0.74457735
-4.87143572,1.54637527,0.02460208,0.00000000,0.00259421,1.13246413,0.85530424,0.78149568
-4.86543272,1.63496090,0.02471710,0.00000000,0.00285283,1.20379673,0.91903179,0.81980757
-4.85942971,1.73039388,0.02515656,0.00000000,0.00315213,1.27966420,0.98889745,0.85901790
-4.85342671,1.83179971,0.02590227,0.00000000,0.00349139,1.35944718,1.06449879,0.89865469
-4.84742371,1.93824424,0.02692993,0.00000000,0.00386908,1.44248940,1.14533516,0.93827666
-4.84142071,2.04873809,0.02820964,0.00000000,0.00428276,1.52809947,1.23080561,0.97747842
-4.83541771,2.16223973,0.02970643,0.00000000,0.00472910,1.61555174,1.32020807,1.01589310
-4.82941471,2.27765793,0.03138098,0.00000000,0.00520386,1.70408648,1.41274039,1.05319267
-4.82341171,2.39385423,0.03319035,0.00000000,0.00570193,1.79291019,1.50750370,1.08908626
-4.81740870,2.50964647,0.03508890,0.00000000,0.00621735,1.88119672,1.60350881,1.12331675
-4.81140570,2.62381427,0.03702921,0.00000000,0.00674345,1.96808983,1.69968598,1.15565626
-4.80540270,2.73510738,0.03896318,0.00000000,0.00727294,2.05270785,1.79489848,1.18590112
-4.79939970,2.84225748,0.04084306,0.00000000,0.00779804,2.13415111,1.88796004,1.21386685
-4.79339670,2.94399412,0.04262265,0.00000000,0.00831072,2.21151245,1.97765610,1.23938373
-4.78739370,3.03906482,0.04425843,0.00000000,0.00880283,2.28389095,2.06276865,1.26229362
-4.78139070,3.12625942,0.04571066,0.00000000,0.00926637,2.35040895,2.14210400,1.28244832
-4.77538769,3.20443807,0.04694447,0.00000000,0.00969370,2.41023201,2.21452277,1.29970982
-4.76938469,3.27256216,0.04793080,0.00000000,0.01007777,2.46259123,2.27897111,1.31395258
-4.76338169,3.32972701,0.04864719,0.00000000,0.01041237,2.50680710,2.33451195,1.32506786
-4.75737869,3.37519499,0.04907843,0.00000000,0.01069228,2.54231405,2.38035509,1.33296979
-4.75137569,3.40842745,0.04921699,0.00000000,0.01091352,2.56868425,2.41588478,1.33760292
-4.74537269,3.42911380,0.04906323,0.00000000,0.01107343,2.58564976,2.44068349,1.33895073
-4.73936968,3.43719595,0.04862534,0.00000000,0.01117085,2.59312142,2.45455073,1.33704438
-4.73336668,3.43288660,0.04791909,0.00000000,0.01120611,2.59120354,2.45751585,1.33197116
-4.72736368,3.41667983,0.04696729,0.00000000,0.01118108,2.58020305,2.44984391,1.32388178
-4.72136068,3.38935283,0.04579912,0.00000000,0.01109912,2.56063240,2.43203429,1.31299593
-4.71535768,3.35195798,0.04444915,0.00000000,0.01096499,2.53320544,2.40481140,1.29960526
-4.70935468,3.30580480,0.04295630,0.00000000,0.01078468,2.49882586,2.36910795,1.28407354
-4.70335168,3.25243182,0.04136267,0.00000000,0.01056529,2.45856826,2.32604076,1.26683328
-4.69734867,3.19356883,0.03971223,0.00000000,0.01031474,2.41365212,2.27688004,1.24837884
-4.69134567,3.13109042,0.03804955,0.00000000,0.01004157,2.36540916,2.22301300,1.22925586
-4.68534267,3.06696227,0.03641850,0.00000000,0.00975464,2.31524527,2.16590292,1.21004730
-4.67933967,3.00318176,0.03486104,0.00000000,0.00946287,2.26459810,2.10704523,1.19135634
-4.67333667,2.94171521,0.03341607,0.00000000,0.00917497,2.21489180,2.04792203,1.17378686
-4.66733367,2.88443382,0.03211837,0.00000000,0.00889915,2.16749074,1.98995669,1.15792220
-4.66133067,2.83305091,0.03099782,0.00000000,0.00864288,2.12365383,1.93447030,1.14430305
-4.65532766,2.78906295,0.03007861,0.00000000,0.00841267,2.08449137,1.88264139,1.13340556
-4.64932466,2.75369676,0.02937880,0.00000000,0.00821391,2.05092628,1.83547064,1.12562061
-4.64332166,2.72786517,0.02890998,0.00000000,0.00805070,2.02366128,1.79375169,1.12123536
-4.63731866,2.71213325,0.02867718,0.00000000,0.00792574,2.00315364,1.75804944,1.12041808
-4.63131566,2.70669652,0.02867893,0.00000000,0.00784034,1.98959866,1.72868640,1.12320702
-4.62531266,2.71137262,0.02890761,0.00000000,0.00779435,1.98292276,1.70573779,1.12950418
-4.61930965,2.72560675,0.02934986,0.00000000,0.00778628,1.98278670,1.68903558,1.13907437
-4.61330665,2.74849125,0.02998726,0.00000000,0.00781335,1.98859902,1.67818128,1.15154994
-4.60730365,2.77879867,0.03079714,0.00000000,0.00787166,1.99953929,1.67256690,1.16644107
-4.60130065,2.81502720,0.03175351,0.00000000,0.00795635,2.01459042,1.67140337,1.18315140
-4.59529765,2.85545693,0.03282807,0.00000000,0.00806184,2.03257876,1.67375520,1.20099855
-4.58929465,2.89821457,0.03399135,0.00000000,0.00818201,2.05222040,1.67857995,1.21923855
-4.58329165,2.94134430,0.03521386,0.00000000,0.00831050,2.07217189,1.68477087,1.23709337
-4.57728864,2.98288160,0.03646727,0.00000000,0.00844095,2.09108304,1.69120115,1.25378027
-4.57128564,3.02092730,0.03772547,0.00000000,0.00856721,2.10764985,1.69676770,1.26854176
-4.56528264,3.05371850,0.03896570,0.00000000,0.00868360,2.12066515,1.70043297,1.28067477
-4.55927964,3.07969357,0.04016940,0.00000000,0.00878514,2.12906476,1.70126298,1.28955777
-4.55327664,3.09754850,0.04132303,0.00000000,0.00886767,2.13196742,1.69846020,1.29467463
-4.54727364,3.10628220,0.04241863,0.00000000,0.00892802,2.12870666,1.69139002,1.29563416
-4.54127064,3.10522901,0.04345414,0.00000000,0.00896412,2.11885332,1.67959993,1.29218441
-4.53526763,3.09407713,0.04443352,0.00000000,0.00897503,2.10222805,1.66283080,1.28422116
-4.52926463,3.07287242,0.04536657,0.00000000,0.00896096,2.07890316,1.64102019,1.27179030
-4.52326163,3.04200763,0.04626843,0.00000000,0.00892321,2.04919415,1.61429769,1.25508399
-4.51725863,3.00219769,0.04715893,0.00000000,0.00886412,2.01364135,1.58297290,1.23443087
-4.51125563,2.95444255,0.04806153,0.00000000,0.00878689,1.97298276,1.54751681,1.21028085
-4.50525263,2.89997926,0.04900219,0.00000000,0.00869550,1.92811948,1.50853767,1.18318523
-4.49924962,2.84022564,0.05000798,0.00000000,0.00859450,1.88007534,1.46675254,1.15377314
-4.49324662,2.77671827,0.05110555,0.00000000,0.00848879,1.82995273,1.42295597,1.12272535
-4.48724362,2.71104734,0.05231965,0.00000000,0.00838346,1.77888659,1.37798717,1.09074669
-4.48124062,2.64479142,0.05367150,0.00000000,0.00828357,1.72799860,1.33269710,1.05853833
-4.47523762,2.57945494,0.05517742,0.00000000,0.00819399,1.67835347,1.28791685,1.02677101
-4.46923462,2.51641068,0.05684746,0.00000000,0.00811918,1.63091927,1.24442840,0.99606052
-4.46323162,2.45684992,0.05868438,0.00000000,0.00806308,1.58653304,1.20293893,0.96694617
-4.45722861,2.40174177,0.06068281,0.00000000,0.00802898,1.54587332,1.16405923,0.93987330
-4.45122561,2.35180323,0.06282883,0.00000000,0.00801943,1.50944005,1.12828716,0.91518020
-4.44522261,2.30748090,0.06509990,0.00000000,0.00803616,1.47754270,1.09599605,0.89309006
-4.43921961,2.26894450,0.06746509,0.00000000,0.00808011,1.45029663,1.06742853,0.87370782
-4.43321661,2.23609225,0.06988585,0.00000000,0.00815136,1.42762745,1.04269539,0.85702214
-4.42721361,2.20856723,0.07231703,0.00000000,0.00824924,1.40928291,1.02177940,0.84291192
-4.42121061,2.18578372,0.07470823,0.00000000,0.00837232,1.39485137,1.00454342,0.83115715
-4.41520760,2.16696199,0.07700550,0.00000000,0.00851851,1.38378594,0.99074237,0.82145325
-4.40920460,2.15116979,0.07915316,0.00000000,0.00868517,1.37543293,0.98003833,0.81342830
-4.40320160,2.13736847,0.08109578,0.00000000,0.00886918,1.36906323,0.97201801,0.80666223
-4.39719860,2.12446175,0.08278020,0.00000000,0.00906704,1.36390543,0.96621196,0.80070716
-4.39119560,2.11134504,0.08415744,0.00000000,0.00927500,1.35917903,0.96211466,0.79510797
-4.38519260,2.09695320,0.08518455,0.00000000,0.00948915,1.35412676,0.95920487,0.78942238
-4.37918959,2.08030516,0.08582617,0.00000000,0.00970556,1.34804453,0.95696559,0.78323961
-4.37318659,2.06054348,0.08605585,0.00000000,0.00992033,1.34030834,0.95490300,0.77619709
-4.36718359,2.03696791,0.08585704,0.00000000,0.01012975,1.33039707,0.95256402,0.76799469
-4.36118059,2.00906174,0.08522366,0.00000000,0.01033040,1.31791076,0.94955180,0.75840597
-4.35517759,1.97651036,0.08416037,0.00000000,0.01051921,1.30258380,0.94553904,0.74728617
-4.34917459,1.93921182,0.08268240,0.00000000,0.01069365,1.28429307,0.94027867,0.73457696
-4.34317159,1.89727935,0.08081507,0.00000000,0.01085177,1.26306083,0.93361174,0.72030773
-4.33716858,1.85103619,0.07859296,0.00000000,0.01099233,1.23905256,0.92547227,0.70459364
-4.33116558,1.80100322,0.07605889,0.00000000,0.01111496,1.21257016,0.91588911,0.68763063
-4.32516258,1.74788021,0.07326259,0.00000000,0.01122019,1.18404077,0.90498447,0.66968759
-4.31915958,1.69252163,0.07025935,0.00000000,0.01130959,1.15400180,0.89296945,0.65109621
-4.31315658,1.63590783,0.06710844,0.00000000,0.01138584,1.12308264,0.88013635,0.63223864
-4.30715358,1.57911288,0.06387168,0.00000000,0.01145277,1.09198372,0.86684809,0.61353368
