energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Ti_p_up,Ti_d_up
-5.72986493,4.39403152,0.05408319,2.93904998,0.05719442,0.00000000,2.12580683,1.39200978
-5.72386193,4.33058713,0.05352947,2.90203711,0.05668323,0.00000000,2.07591309,1.37919314
-5.71785893,4.26512869,0.05295209,2.86302472,0.05622226,0.00000000,2.02726386,1.36486680
-5.71185593,4.19813343,0.05234916,2.82228106,0.05581620,0.00000000,1.98031764,1.34907504
-5.70585293,4.13005414,0.05171751,2.78006890,0.05546798,0.00000000,1.93548470,1.33186726
-5.69984992,4.06131857,0.05105304,2.73664671,0.05517875,0.00000000,1.89311739,1.31330268
-5.69384692,3.99232881,0.05035113,2.69226955,0.05494806,0.00000000,1.85350097,1.29345481
-5.68784392,3.92346073,0.04960703,2.64718980,0.05477386,0.00000000,1.81684530,1.27241538
-5.68184092,3.85506347,0.04881626,2.60165760,0.05465273,0.00000000,1.78327807,1.25029766
-5.67583792,3.78745908,0.04797498,2.55592089,0.05457996,0.00000000,1.75283995,1.22723871
-5.66983492,3.72094253,0.04708036,2.51022534,0.05454979,0.00000000,1.72548233,1.20340065
-5.66383192,3.65578216,0.04613082,2.46481395,0.05455564,0.00000000,1.70106793,1.17897078
-5.65782891,3.59222073,0.04512633,2.41992664,0.05459033,0.00000000,1.67937464,1.15416055
-5.65182591,3.53047718,0.04406848,2.37579981,0.05464634,0.00000000,1.66010263,1.12920332
-5.64582291,3.47074915,0.04296060,2.33266588,0.05471613,0.00000000,1.64288474,1.10435122
-5.63981991,3.41321612,0.04180772,2.29075299,0.05479241,0.00000000,1.62729977,1.07987095
-5.63381691,3.35804317,0.04061653,2.25028470,0.05486843,0.00000000,1.61288833,1.05603900
-5.62781391,3.30538502,0.03939521,2.21147982,0.05493823,0.00000000,1.59917054,1.03313615
-5.62181091,3.25539029,0.03815318,2.17455213,0.05499696,0.00000000,1.58566489,1.01144171
-5.61580790,3.20820541,0.03690089,2.13971012,0.05504103,0.00000000,1.57190735,0.99122760
-5.60980490,3.16397815,0.03564948,2.10715643,0.05506840,0.00000000,1.55746986,0.97275245
-5.60380190,3.12286024,0.03441050,2.07708708,0.05507861,0.00000000,1.54197739,0.95625596
-5.59779890,3.08500897,0.03319550,2.04969029,0.05507300,0.00000000,1.52512272,0.94195369
-5.59179590,3.05058739,0.03201580,2.02514485,0.05505466,0.00000000,1.50667817,0.93003238
-5.58579290,3.01976321,0.03088209,2.00361803,0.05502847,0.00000000,1.48650397,0.92064597
-5.57978989,2.99270617,0.02980420,1.98526307,0.05500104,0.00000000,1.46455272,0.91391246
-5.57378689,2.96958399,0.02879085,1.97021616,0.05498055,0.00000000,1.44086995,0.90991156
-5.56778389,2.95055707,0.02784943,1.95859316,0.05497660,0.00000000,1.41559077,0.90868320
-5.56178089,2.93577219,0.02698586,1.95048603,0.05500000,0.00000000,1.38893297,0.91022701
-5.55577789,2.92535535,0.02620449,1.94595921,0.05506247,0.00000000,1.36118694,0.91450256
-5.54977489,2.91940420,0.02550805,1.94504597,0.05517638,0.00000000,1.33270295,0.92143043
-5.54377189,2.91798027,0.02489765,1.94774496,0.05535436,0.00000000,1.30387656,0.93089396
-5.53776888,2.92110147,0.02437280,1.95401702,0.05560897,0.00000000,1.27513281,0.94274159
-5.53176588,2.92873487,0.02393155,1.96378237,0.05595228,0.00000000,1.24690990,0.95678970
-5.52576288,2.94079034,0.02357052,1.97691827,0.05639549,0.00000000,1.21964299,0.97282577
-5.51975988,2.95711501,0.02328509,1.99325723,0.05694851,0.00000000,1.19374887,0.99061178
-5.51375688,2.97748885,0.02306953,2.01258575,0.05761950,0.00000000,1.16961182,1.00988776
-5.50775388,3.00162138,0.02291717,2.03464370,0.05841453,0.00000000,1.14757129,1.03037529
-5.50175088,3.02914986,0.02282055,2.05912440,0.05933712,0.00000000,1.12791144,1.05178104
-5.49574787,3.05963874,0.02277160,2.08567526,0.06038794,0.00000000,1.11085296,1.07380015
-5.48974487,3.09258074,0.02276179,2.11389938,0.06156442,0.00000000,1.09654711,1.09611960
-5.48374187,3.12739948,0.02278227,2.14335776,0.06286057,0.00000000,1.08507199,1.11842139
-5.47773887,3.16345382,0.02282404,2.17357264,0.06426670,0.00000000,1.07643110,1.14038573
-5.47173587,3.20004403,0.02287804,2.20403161,0.06576939,0.00000000,1.07055388,1.16169428
-5.46573287,3.23641971,0.02293534,2.23419302,0.06735144,0.00000000,1.06729826,1.18203333
-5.45972986,3.27178971,0.02298718,2.26349235,0.06899199,0.00000000,1.06645499,1.20109718
-5.45372686,3.30533383,0.02302515,2.29134988,0.07066675,0.00000000,1.06775346,1.21859163
-5.44772386,3.33621627,0.02304126,2.31717939,0.07234831,0.00000000,1.07086903,1.23423766
-5.44172086,3.36360075,0.02302803,2.34039797,0.07400667,0.00000000,1.07543151,1.24777520
-5.43571786,3.38666678,0.02297865,2.36043668,0.07560978,0.00000000,1.08103459,1.25896702
-5.42971486,3.40462702,0.02288700,2.37675190,0.07712426,0.00000000,1.08724609,1.26760262
-5.42371186,3.41674491,0.02274778,2.38883695,0.07851617,0.00000000,1.09361871,1.27350201
-5.41770885,3.42235232,0.02255659,2.39623377,0.07975183,0.00000000,1.09970112,1.27651918
-5.41170585,3.42086649,0.02230997,2.39854412,0.08079875,0.00000000,1.10504900,1.27654524
-5.40570285,3.41180564,0.02200548,2.39544001,0.08162647,0.00000000,1.10923593,1.27351093
-5.39969985,3.39480275,0.02164172,2.38667293,0.08220747,0.00000000,1.11186371,1.26738850
-5.39369685,3.36961700,0.02121838,2.37208144,0.08251794,0.00000000,1.11257202,1.25819271
-5.38769385,3.33614234,0.02073618,2.35159703,0.08253854,0.00000000,1.11104698,1.24598106
-5.38169085,3.29441317,0.02019692,2.32524790,0.08225500,0.00000000,1.10702866,1.23085303
-5.37568784,3.24460667,0.01960336,2.29316063,0.08165865,0.00000000,1.10031715,1.21294854
-5.36968484,3.18704218,0.01895924,2.25555982,0.08074669,0.00000000,1.09077726,1.19244563
-5.36368184,3.12217751,0.01826909,2.21276573,0.07952248,0.00000000,1.07834165,1.16955746
-5.35767884,3.05060274,0.01753822,2.16519031,0.07799549,0.00000000,1.06301258,1.14452890
-5.35167584,2.97303191,0.01677256,2.11333175,0.07618126,0.00000000,1.04486216,1.11763283
-5.34567284,2.89029299,0.01597854,2.05776808,0.07410109,0.00000000,1.02403135,1.08916635
-5.33966983,2.80331692,0.01516297,1.99915009,0.07178172,0.00000000,1.00072782,1.05944720
-5.33366683,2.71312610,0.01433293,1.93819405,0.06925482,0.00000000,0.97522280,1.02881039
-5.32766383,2.62082286,0.01349559,1.87567441,0.06655642,0.00000000,0.94784720,0.99760539
-5.32166083,2.52757838,0.01265814,1.81241690,0.06372633,0.00000000,0.91898714,0.96619380
-5.31565783,2.43462222,0.01182769,1.74929210,0.06080743,0.00000000,0.88907909,0.93494756
-5.30965483,2.34323270,0.01101113,1.68720955,0.05784506,0.00000000,0.85860468,0.90424772
-5.30365183,2.25472801,0.01021510,1.62711236,0.05488631,0.00000000,0.82808538,0.87448365
-5.29764882,2.17045791,0.00944589,1.56997217,0.05197939,0.00000000,0.79807710,0.84605245
-5.29164582,2.09179575,0.00870942,1.51678410,0.04917300,0.00000000,0.76916458,0.81935849
-5.28564282,2.02013028,0.00801121,1.46856150,0.04651581,0.00000000,0.74195571,0.79481270
-5.27963982,1.95685684,0.00735632,1.42632993,0.04405589,0.00000000,0.71707554,0.77283146
-5.27363682,1.90336741,0.00674940,1.39112012,0.04184024,0.00000000,0.69515991,0.75383474
-5.26763382,1.86103892,0.00619466,1.36395932,0.03991437,0.00000000,0.67684867,0.73824341
-5.26163082,1.83121949,0.00569590,1.34586094,0.03832188,0.00000000,0.66277813,0.72647535
-5.25562781,1.81521223,0.00525652,1.33781199,0.03710412,0.00000000,0.65357283,0.71894034
-5.24962481,1.81425639,0.00487954,1.34075828,0.03629979,0.00000000,0.64983637,0.71603368
-5.24362181,1.82950589,0.00456764,1.35558749,0.03594464,0.00000000,0.65214147,0.71812856
-5.23761881,1.86200549,0.00432317,1.38311007,0.03607109,0.00000000,0.66101901,0.72556731
-5.23161581,1.91266494,0.00414815,1.42403853,0.03670787,0.00000000,0.67694647,0.73865170
-5.22561281,1.98223192,0.00404433,1.47896554,0.03787969,0.00000000,0.70033570,0.75763277
-5.21960980,2.07126441,0.00401314,1.54834156,0.03960678,0.00000000,0.73152054,0.78270038
-5.21360680,2.18010376,0.00405575,1.63245281,0.04190455,0.00000000,0.77074450,0.81397306
-5.20760380,2.30884946,0.00417299,1.73140060,0.04478314,0.00000000,0.81814914,0.85148868
-5.20160080,2.45733693,0.00436542,1.84508292,0.04824701,0.00000000,0.87376347,0.89519634
-5.19559780,2.62511965,0.00463322,1.97317946,0.05229456,0.00000000,0.93749517,0.94495016
-5.18959480,2.81145677,0.00497624,2.11514094,0.05691778,0.00000000,1.00912404,1.00050525
-5.18359180,3.01530734,0.00539392,2.27018378,0.06210197,0.00000000,1.08829832,1.06151644
-5.17758879,3.23533223,0.00588531,2.43729076,0.06782552,0.00000000,1.17453441,1.12754001
-5.17158579,3.46990418,0.00644900,2.61521837,0.07405987,0.00000000,1.26722028,1.19803854
-5.16558279,3.71712660,0.00708312,2.80251104,0.08076957,0.00000000,1.36562296,1.27238914
-5.15957979,3.97486101,0.00778535,2.99752242,0.08791252,0.00000000,1.46890019,1.34989468
-5.15357679,4.24076280,0.00855290,3.19844331,0.09544038,0.00000000,1.57611611,1.42979810
-5.14757379,4.51232462,0.00938254,3.40333578,0.10329927,0.00000000,1.68626073,1.51129906
-5.14157079,4.78692627,0.01027060,3.61017249,0.11143054,0.00000000,1.79827271,1.59357270
-5.13556778,5.06188958,0.01121308,3.81688010,0.11977189,0.00000000,1.91106481,1.67578957
-5.12956478,5.33453663,0.01220564,4.02138533,0.12825859,0.00000000,2.02355096,1.75713614
-5.12356178,5.60224930,0.01324372,4.22166205,0.13682489,0.00000000,2.13467423,1.83683503
-5.11755878,5.86252799,0.01432264,4.41577769,0.14540559,0.00000000,2.24343436,1.91416405
-5.11155578,6.11304747,0.01543763,4.60193732,0.15393767,0.00000000,2.34891383,1.98847333
-5.10555278,6.35170768,0.01658401,4.77852355,0.16236193,0.00000000,2.45030136,2.05919963
-5.09954977,6.57667759,0.01775723,4.94413085,0.17062472,0.00000000,2.54691167,2.12587741
-5.09354677,6.78643056,0.01895300,5.09759282,0.17867941,0.00000000,2.63820082,2.18814591
-5.08754377,6.97976967,0.02016733,5.23800152,0.18648783,0.00000000,2.72377610,2.24575210
-5.08154077,7.15584234,0.02139665,5.36471802,0.19402147,0.00000000,2.80340035,2.29854931
-5.07553777,7.31414369,0.02263779,5.47737393,0.20126232,0.00000000,2.87699020,2.34649160
-5.06953477,7.45450858,0.02388807,5.57586395,0.20820345,0.00000000,2.94460837,2.38962420
-5.06353177,7.57709298,0.02514522,5.66032991,0.21484918,0.00000000,3.00645048,2.42807055
-5.05752876,7.68234539,0.02640737,5.73113712,0.22121485,0.00000000,3.06282680,2.46201649
-5.05152576,7.77096984,0.02767300,5.78884418,0.22732607,0.00000000,3.11413984,2.49169253
-5.04552276,7.84388180,0.02894081,5.83416758,0.23321770,0.00000000,3.16085873,2.51735501
-5.03951976,7.90215903,0.03020960,5.86794267,0.23893223,0.00000000,3.20349160,2.53926711
-5.03351676,7.94698926,0.03147813,5.89108277,0.24451789,0.00000000,3.24255707,2.55768065
-5.02751376,7.97961670,0.03274495,5.90453781,0.25002640,0.00000000,3.27855606,2.57281955
-5.02151076,8.00128942,0.03400826,5.90925447,0.25551045,0.00000000,3.31194511,2.58486571
-5.01550775,8.01320928,0.03526569,5.90613895,0.26102103,0.00000000,3.34311235,2.59394793
-5.00950475,8.01648640,0.03651419,5.89602394,0.26660464,0.00000000,3.37235681,2.60013434
-5.00350175,8.01209928,0.03774987,5.87964069,0.27230060,0.00000000,3.39987217,2.60342866
-4.99749875,8.00086208,0.03896793,5.85759706,0.27813853,0.00000000,3.42573517,2.60377022
-4.99149575,7.98339982,0.04016256,5.83036210,0.28413599,0.00000000,3.44989937,2.60103777
-4.98549275,7.96013216,0.04132696,5.79825750,0.29029669,0.00000000,3.47219418,2.59505672
-4.97948974,7.93126628,0.04245339,5.76145584,0.29660908,0.00000000,3.49232934,2.58560934
-4.97348674,7.89679880,0.04353330,5.71998560,0.30304562,0.00000000,3.50990448,2.57244741
-4.96748374,7.85652662,0.04455747,5.67374243,0.30956262,0.00000000,3.52442352,2.55530662
-4.96148074,7.81006634,0.04551628,5.62250615,0.31610092,0.00000000,3.53531338,2.53392205
-4.95547774,7.75688151,0.04640001,5.56596279,0.32258722,0.00000000,3.54194633,2.50804409
-4.94947474,7.69631681,0.04719919,5.50373073,0.32893611,0.00000000,3.54366520,2.47745397
-4.94347174,7.62763811,0.04790496,5.43539007,0.33505278,0.00000000,3.53981075,2.44197841
-4.93746873,7.55007701,0.04850951,5.36051408,0.34083631,0.00000000,3.52975011,2.40150281
-4.93146573,7.46287836,0.04900647,5.27870176,0.34618330,0.00000000,3.51290550,2.35598243
-4.92546273,7.36534916,0.04939127,5.18961021,0.35099191,0.00000000,3.48878216,2.30545134
-4.91945973,7.25690696,0.04966152,5.09298583,0.35516594,0.00000000,3.45699453,2.25002881
-4.91345673,7.13712610,0.04981730,4.98869313,0.35861883,0.00000000,3.41728976,2.18992298
-4.90745373,7.00577982,0.04986131,4.87674003,0.36127744,0.00000000,3.36956766,2.12543185
-4.90145073,6.86287668,0.04979906,4.75729891,0.36308543,0.00000000,3.31389632,2.05694159
-4.89544772,6.70868968,0.04963882,4.63072235,0.36400599,0.00000000,3.25052272,1.98492224
-4.88944472,6.54377679,0.04939154,4.49755300,0.36402389,0.00000000,3.17987797,1.90992127
-4.88344172,6.36899194,0.04907062,4.35852721,0.36314673,0.00000000,3.10257673,1.83255491
-4.87743872,6.18548586,0.04869158,4.21457207,0.36140529,0.00000000,3.01941090,1.75349788
-4.87143572,5.99469654,0.04827165,4.06679605,0.35885296,0.00000000,2.93133766,1.67347173
-4.86543272,5.79832965,0.04782922,3.91647331,0.35556442,0.00000000,2.83946225,1.59323221
-4.85942971,5.59832946,0.04738332,3.76502253,0.35163339,0.00000000,2.74501610,1.51355604
-4.85342671,5.39684145,0.04695294,3.61398073,0.34716975,0.00000000,2.64933112,1.43522744
-4.84742371,5.19616785,0.04655643,3.46497315,0.34229610,0.00000000,2.55381102,1.35902490
-4.84142071,4.99871794,0.04621090,3.31968024,0.33714392,0.00000000,2.45990073,1.28570836
-4.83541771,4.80695477,0.04593156,3.17980295,0.33184941,0.00000000,2.36905502,1.21600721
-4.82941471,4.62334038,0.04573126,3.04702745,0.32654934,0.00000000,2.28270740,1.15060931
-4.82341171,4.45028121,0.04562002,2.92299046,0.32137695,0.00000000,2.20224034,1.09015128
-4.81740870,4.29007570,0.04560467,2.80924624,0.31645808,0.00000000,2.12895779,1.03521010
-4.81140570,4.14486552,0.04568860,2.70723621,0.31190766,0.00000000,2.06406065,0.98629618
-4.80540270,4.01659187,0.04587169,2.61826192,0.30782672,0.00000000,2.00862610,0.94384794
-4.79939970,3.90695789,0.04615026,2.54346207,0.30429990,0.00000000,1.96359095,0.90822779
-4.79339670,3.81739796,0.04651720,2.48379384,0.30139368,0.00000000,1.92973945,0.87971958
-4.78739370,3.74905441,0.04696224,2.44001888,0.29915511,0.00000000,1.90769554,0.85852726
-4.78139070,3.70276175,0.04747222,2.41269395,0.29761130,0.00000000,1.89791950,0.84477487
-4.77538769,3.67903839,0.04803157,2.40216619,0.29676951,0.00000000,1.90070867,0.83850752
-4.76938469,3.67808560,0.04862277,2.40857278,0.29661780,0.00000000,1.91620202,0.83969348
-4.76338169,3.69979330,0.04922690,2.43184463,0.29712623,0.00000000,1.94438790,0.84822705
-4.75737869,3.74375201,0.04982424,2.47171395,0.29824850,0.00000000,1.98511470,0.86393237
-4.75137569,3.80927046,0.05039478,2.52772521,0.29992398,0.00000000,2.03810377,0.88656787
-4.74537269,3.89539810,0.05091889,2.59924906,0.30208001,0.00000000,2.10296402,0.91583161
-4.73936968,4.00095173,0.05137780,2.68549898,0.30463444,0.00000000,2.17920788,0.95136711
-4.73336668,4.12454574,0.05175413,2.78555008,0.30749818,0.00000000,2.26626784,0.99277004
-4.72736368,4.26462490,0.05203232,2.89835984,0.31057788,0.00000000,2.36351345,1.03959539
-4.72136068,4.41949928,0.05219901,3.02279028,0.31377850,0.00000000,2.47026806,1.09136529
-4.71535768,4.58738023,0.05224335,3.15763103,0.31700567,0.00000000,2.58582510,1.14757727
-4.70935468,4.76641685,0.05215715,3.30162312,0.32016796,0.00000000,2.70946339,1.20771295
-4.70335168,4.95473205,0.05193508,3.45348262,0.32317878,0.00000000,2.84046129,1.27124682
-4.69734867,5.15045732,0.05157463,3.61192385,0.32595805,0.00000000,2.97810912,1.33765511
-4.69134567,5.35176542,0.05107611,3.77568147,0.32843349,0.00000000,3.12171979,1.40642437
-4.68534267,5.55690015,0.05044249,3.94353071,0.33054151,0.00000000,3.27063708,1.47705941
-4.67933967,5.76420234,0.04967926,4.11430541,0.33222791,0.00000000,3.42424157,1.54909048
-4.67333667,5.97213142,0.04879414,4.28691292,0.33344804,0.00000000,3.58195367,1.62207924
-4.66733367,6.17928179,0.04779681,4.46034564,0.33416684,0.00000000,3.74323394,1.69562324
-4.66133067,6.38439377,0.04669864,4.63368848,0.33435855,0.00000000,3.90758034,1.76935868
-4.65532766,6.58635857,0.04551228,4.80612227,0.33400617,0.00000000,4.07452257,1.84296130
-4.64932466,6.78421742,0.04425141,4.97692255,0.33310090,0.00000000,4.24361365,1.91614516
-4.64332166,6.97715502,0.04293039,5.14545429,0.33164143,0.00000000,4.41441893,1.98865951
-4.63731866,7.16448764,0.04156393,5.31116234,0.32963319,0.00000000,4.58650311,2.06028357
-4.63131566,7.34564675,0.04016687,5.47355850,0.32708776,0.00000000,4.75941556,2.13081978
-4.62531266,7.52015897,0.03875388,5.63220559,0.32402223,0.00000000,4.93267499,2.20008549
-4.61930965,7.68762363,0.03733927,5.78669958,0.32045884,0.00000000,5.10575391,2.26790386
-4.61330665,7.84768900,0.03593686,5.93665076,0.31642469,0.00000000,5.27806402,2.33409419
-4.60730365,8.00002884,0.03455978,6.08166506,0.31195163,0.00000000,5.44894326,2.39846249
-4.60130065,8.14432047,0.03322039,6.22132669,0.30707635,0.00000000,5.61764556,2.46079275
-4.59529765,8.28022584,0.03193025,6.35518336,0.30184056,0.00000000,5.78333418,2.52083959
-4.58929465,8.40737676,0.03070002,6.48273496,0.29629130,0.00000000,5.94507921,2.57832278
-4.58329165,8.52536539,0.02953950,6.60342695,0.29048131,0.00000000,6.10186022,2.63292422
-4.57728864,8.63374082,0.02845760,6.71664882,0.28446937,0.00000000,6.25257414,2.68428769
-4.57128564,8.73201210,0.02746236,6.82173859,0.27832063,0.00000000,6.39604889,2.73202164
-4.56528264,8.81965814,0.02656102,6.91799308,0.27210674,0.00000000,6.53106262,2.77570514
-4.55927964,8.89614408,0.02576003,7.00468428,0.26590588,0.00000000,6.65636829,2.81489694
-4.55327664,8.96094364,0.02506510,7.08108112,0.25980255,0.00000000,6.77072301,2.84914736
-4.54727364,9.01356664,0.02448127,7.14647603,0.25388709,0.00000000,6.87292145,2.87801272
-4.54127064,9.05359042,0.02401298,7.20021523,0.24825493,0.00000000,6.96183205,2.90107164
-4.53526763,9.08069353,0.02366410,7.24173151,0.24300558,0.00000000,7.03643495,2.91794262
-4.52926463,9.09469026,0.02343799,7.27057787,0.23824125,0.00000000,7.09586004,2.92830212
-4.52326163,9.09556389,0.02333756,7.28646050,0.23406533,0.00000000,7.13942369,2.93190227
-4.51725863,9.08349681,0.02336531,7.28926931,0.23058052,0.00000000,7.16666247,2.92858738
-4.51125563,9.05889574,0.02352331,7.27910435,0.22788681,0.00000000,7.17736234,2.91830840
-4.50525263,9.02241015,0.02381326,7.25629648,0.22607937,0.00000000,7.17158188,2.90113454
-4.49924962,8.97494245,0.02423638,7.22142097,0.22524619,0.00000000,7.14966829,2.87726138
-4.49324662,8.91764883,0.02479346,7.17530286,0.22546587,0.00000000,7.11226508,2.84701498
-4.48724362,8.85192985,0.02548465,7.11901338,0.22680528,0.00000000,7.06031099,2.81085156
-4.48124062,8.77941077,0.02630943,7.05385711,0.22931741,0.00000000,6.99502969,2.76935270
-4.47523762,8.70191166,0.02726635,6.98134997,0.23303933,0.00000000,6.91791040,2.72321607
-4.46923462,8.62140825,0.02835293,6.90318869,0.23799038,0.00000000,6.83068016,2.67324196
-4.46323162,8.53998489,0.02956535,6.82121293,0.24417060,0.00000000,6.73526844,2.62031614
-4.45722861,8.45978143,0.03089827,6.73736125,0.25155956,0.00000000,6.63376568,2.56538969
-4.45122561,8.38293629,0.03234453,6.65362310,0.26011554,0.00000000,6.52837710,2.50945666
-4.44522261,8.31152809,0.03389497,6.57198860,0.26977518,0.00000000,6.42137384,2.45353040
-4.43921961,8.24751874,0.03553821,6.49439843,0.28045360,0.00000000,6.31504310,2.39861963
-4.43321661,8.19270028,0.03726049,6.42269594,0.29204502,0.00000000,6.21163935,2.34570518
-4.42721361,8.14864815,0.03904561,6.35858351,0.30442401,0.00000000,6.11333827,2.29571824
-4.42121061,8.11668269,0.04087491,6.30358489,0.31744715,0.00000000,6.02219495,2.24952106
-4.41520760,8.09784072,0.04272739,6.25901487,0.33095534,0.00000000,5.94010762,2.20789060
-4.40920460,8.09285794,0.04457992,6.22595726,0.34477651,0.00000000,5.86878771,2.17150563
-4.40320160,8.10216261,0.04640758,6.20525140,0.35872883,0.00000000,5.80973655,2.14093754
-4.39719860,8.12588019,0.04818408,6.19748732,0.37262422,0.00000000,5.76422883,2.11664483
-4.39119560,8.16384787,0.04988229,6.20300864,0.38627214,0.00000000,5.73330238,2.09897108
-4.38519260,8.21563763,0.05147491,6.22192240,0.39948357,0.00000000,5.71775338,2.08814610
-4.37918959,8.28058565,0.05293515,6.25411421,0.41207488,0.00000000,5.71813625,2.08428965
-4.37318659,8.35782602,0.05423744,6.29926729,0.42387178,0.00000000,5.73476688,2.08741707
-4.36718359,8.44632635,0.05535819,6.35688357,0.43471281,0.00000000,5.76772812,2.09744630
-4.36118059,8.54492282,0.05627652,6.42630517,0.44445269,0.00000000,5.81687646,2.11420547
-4.35517759,8.65235291,0.05697493,6.50673498,0.45296502,0.00000000,5.88184889,2.13744048
-4.34917459,8.76728385,0.05743984,6.59725495,0.46014457,0.00000000,5.96206939,2.16682215
-4.34317159,8.88833581,0.05766211,6.69684138,0.46590887,0.00000000,6.05675462,2.20195247
-4.33716858,9.01409917,0.05763733,6.80437687,0.47019923,0.00000000,6.16491891,2.24236986
-4.33116558,9.14314577,0.05736602,6.91865894,0.47298103,0.00000000,6.28537878,2.28755329
-4.32516258,9.27403488,0.05685365,7.03840584,0.47424348,0.00000000,6.41675773,2.33692554
-4.31915958,9.40531487,0.05611053,7.16226040,0.47399875,0.00000000,6.55749221,2.38985591
-4.31315658,9.53552202,0.05515150,7.28879305,0.47228067,0.00000000,6.70583969,2.44566269
-4.30715358,9.66317829,0.05399549,7.41650532,0.46914295,0.00000000,6.85989009,2.50361599
