energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-2.54227114,3.19421834,-3.19421855,0.00103352,-0.00103352,0.03236677,-0.03236677,0.10237023,-0.10237024,1.94304210,-1.94304215,0.01014318,-0.01014318,0.09124122,-0.09124123,1.19752357,-1.19752370,0.91621205,-0.91621215
-2.53626813,3.28831071,-3.28831092,0.00101986,-0.00101986,0.03405197,-0.03405198,0.10646586,-0.10646587,1.95838054,-1.95838061,0.01063096,-0.01063096,0.09352446,-0.09352447,1.26276962,-1.26276974,0.96913847,-0.96913857
-2.53026513,3.38740864,-3.38740886,0.00100410,-0.00100410,0.03576882,-0.03576882,0.11084092,-0.11084093,1.97847383,-1.97847390,0.01110183,-0.01110183,0.09613221,-0.09613221,1.32876329,-1.32876341,1.02236852,-1.02236862
-2.52426213,3.48940698,-3.48940720,0.00098660,-0.00098660,0.03748817,-0.03748818,0.11543039,-0.11543040,2.00195788,-2.00195795,0.01154858,-0.01154858,0.09899560,-0.09899560,1.39476607,-1.39476619,1.07533308,-1.07533318
-2.51825913,3.59206383,-3.59206405,0.00096777,-0.00096777,0.03917948,-0.03917949,0.12016094,-0.12016095,2.02740791,-2.02740798,0.01196404,-0.01196404,0.10203824,-0.10203825,1.45997021,-1.45997033,1.12741310,-1.12741320
-2.51225613,3.69305367,-3.69305388,0.00094798,-0.00094798,0.04081157,-0.04081157,0.12495225,-0.12495226,2.05338107,-2.05338114,0.01234116,-0.01234116,0.10517823,-0.10517824,1.52350956,-1.52350967,1.17794958,-1.17794968
-2.50625313,3.79002340,-3.79002360,0.00092760,-0.00092760,0.04235343,-0.04235343,0.12971844,-0.12971845,2.07845789,-2.07845796,0.01267321,-0.01267321,0.10833030,-0.10833031,1.58447359,-1.58447370,1.22625600,-1.22625609
-2.50025013,3.88064999,-3.88065017,0.00090698,-0.00090698,0.04377504,-0.04377504,0.13436991,-0.13436992,2.10128152,-2.10128158,0.01295393,-0.01295394,0.11140810,-0.11140811,1.64192458,-1.64192468,1.27163284,-1.27163292
-2.49424712,3.96269813,-3.96269829,0.00088644,-0.00088644,0.04504818,-0.04504818,0.13881531,-0.13881532,2.12059364,-2.12059369,0.01317774,-0.01317774,0.11432643,-0.11432644,1.69491757,-1.69491766,1.31338400,-1.31338408
-2.48824412,4.03407646,-4.03407660,0.00086628,-0.00086628,0.04614713,-0.04614713,0.14296375,-0.14296376,2.13526605,-2.13526609,0.01333981,-0.01333981,0.11700357,-0.11700358,1.74252279,-1.74252287,1.35083453,-1.35083460
-2.48224112,4.09289063,-4.09289074,0.00084678,-0.00084678,0.04704940,-0.04704941,0.14672709,-0.14672709,2.14432725,-2.14432728,0.01343626,-0.01343626,0.11936340,-0.11936340,1.78384975,-1.78384982,1.38334914,-1.38334920
-2.47623812,4.13749159,-4.13749167,0.00082823,-0.00082823,0.04773626,-0.04773626,0.15002223,-0.15002223,2.14698321,-2.14698322,0.01346428,-0.01346428,0.12133738,-0.12133738,1.81807222,-1.81807227,1.41035065,-1.41035070
-2.47023512,4.16651752,-4.16651758,0.00081088,-0.00081088,0.04819320,-0.04819320,0.15277342,-0.15277343,2.14263204,-2.14263204,0.01342218,-0.01342218,0.12286637,-0.12286637,1.84445310,-1.84445314,1.43133790,-1.43133794
-2.46423212,4.17892795,-4.17892797,0.00079501,-0.00079501,0.04841026,-0.04841026,0.15491438,-0.15491439,2.13087236,-2.13087235,0.01330950,-0.01330950,0.12390208,-0.12390208,1.86236818,-1.86236820,1.44590199,-1.44590201
-2.45822911,4.17402882,-4.17402880,0.00078088,-0.00078088,0.04838224,-0.04838224,0.15639017,-0.15639018,2.11150519,-2.11150515,0.01312700,-0.01312700,0.12440820,-0.12440820,1.87132757,-1.87132758,1.45374039,-1.45374041
-2.45222611,4.15148757,-4.15148752,0.00076878,-0.00076878,0.04810869,-0.04810869,0.15715879,-0.15715879,2.08452976,-2.08452971,0.01287669,-0.01287669,0.12436118,-0.12436118,1.87099394,-1.87099393,1.45466809,-1.45466809
-2.44622311,4.11133771,-4.11133763,0.00075901,-0.00075901,0.04759384,-0.04759384,0.15719232,-0.15719232,2.05013366,-2.05013360,0.01256177,-0.01256177,0.12375060,-0.12375060,1.86119645,-1.86119642,1.44862518,-1.44862517
-2.44022011,4.05397256,-4.05397245,0.00075188,-0.00075188,0.04684637,-0.04684637,0.15647775,-0.15647775,2.00867777,-2.00867769,0.01218657,-0.01218657,0.12257910,-0.12257909,1.84193964,-1.84193960,1.43568058,-1.43568056
-2.43421711,3.98012850,-3.98012835,0.00074775,-0.00074775,0.04587902,-0.04587902,0.15501717,-0.15501716,1.96067696,-1.96067687,0.01175641,-0.01175641,0.12086192,-0.12086191,1.81340681,-1.81340674,1.41603152,-1.41603148
-2.42821411,3.89085830,-3.89085813,0.00074693,-0.00074693,0.04470815,-0.04470815,0.15282757,-0.15282757,1.90677731,-1.90677721,0.01127752,-0.01127752,0.11862609,-0.11862608,1.77595739,-1.77595731,1.38999876,-1.38999871
-2.42221111,3.78749575,-3.78749555,0.00074978,-0.00074978,0.04335323,-0.04335322,0.14994020,-0.14994019,1.84773094,-1.84773083,0.01075681,-0.01075681,0.11590921,-0.11590920,1.73011852,-1.73011843,1.35801774,-1.35801768
-2.41620810,3.67161272,-3.67161249,0.00075662,-0.00075662,0.04183619,-0.04183618,0.14639934,-0.14639933,1.78436941,-1.78436929,0.01020177,-0.01020177,0.11275798,-0.11275798,1.67657086,-1.67657075,1.32062595,-1.32062588
-2.41020510,3.54497063,-3.54497039,0.00076776,-0.00076776,0.04018084,-0.04018084,0.14226085,-0.14226084,1.71757672,-1.71757660,0.00962020,-0.00962020,0.10922650,-0.10922649,1.61612934,-1.61612922,1.27844710,-1.27844702
-2.40420210,3.40946819,-3.40946793,0.00078344,-0.00078344,0.03841224,-0.03841224,0.13759026,-0.13759025,1.64826300,-1.64826287,0.00902007,-0.00902007,0.10537436,-0.10537436,1.54971964,-1.54971951,1.23217264,-1.23217255
-2.39819910,3.26708733,-3.26708706,0.00080385,-0.00080385,0.03655608,-0.03655607,0.13246071,-0.13246070,1.57733960,-1.57733947,0.00840933,-0.00840932,0.10126473,-0.10126472,1.47835131,-1.47835117,1.18254162,-1.18254153
-2.39219610,3.11983950,-3.11983922,0.00082912,-0.00082912,0.03463809,-0.03463808,0.12695073,-0.12695072,1.50569658,-1.50569645,0.00779568,-0.00779568,0.09696235,-0.09696234,1.40308878,-1.40308863,1.13031956,-1.13031946
-2.38619310,2.96971432,-2.96971404,0.00085924,-0.00085924,0.03268356,-0.03268355,0.12114192,-0.12114191,1.43418302,-1.43418289,0.00718646,-0.00718646,0.09253165,-0.09253164,1.32502137,-1.32502122,1.07627729,-1.07627719
-2.38019010,2.81863226,-2.81863198,0.00089411,-0.00089411,0.03071688,-0.03071687,0.11511674,-0.11511673,1.36359083,-1.36359070,0.00658849,-0.00658849,0.08803502,-0.08803501,1.24523377,-1.24523361,1.02117066,-1.02117055
-2.37418709,2.66840304,-2.66840277,0.00093351,-0.00093351,0.02876115,-0.02876115,0.10895638,-0.10895637,1.29464213,-1.29464201,0.00600795,-0.00600795,0.08353122,-0.08353121,1.16477784,-1.16477768,0.96572173,-0.96572163
-2.36818409,2.52069090,-2.52069063,0.00097708,-0.00097708,0.02683794,-0.02683793,0.10273888,-0.10273887,1.22798056,-1.22798044,0.00545028,-0.00545028,0.07907408,-0.07907407,1.08464714,-1.08464699,0.91060237,-0.91060227
-2.36218109,2.37698752,-2.37698726,0.00102432,-0.00102432,0.02496701,-0.02496700,0.09653746,-0.09653745,1.16416628,-1.16416617,0.00492016,-0.00492015,0.07471147,-0.07471146,1.00575489,-1.00575474,0.85642053,-0.85642043
-2.35617809,2.23859321,-2.23859297,0.00107461,-0.00107461,0.02316623,-0.02316623,0.09041916,-0.09041915,1.10367467,-1.10367456,0.00442144,-0.00442144,0.07048460,-0.07048459,0.92891604,-0.92891589,0.80370975,-0.80370966
-2.35017509,2.10660641,-2.10660617,0.00112722,-0.00112722,0.02145151,-0.02145151,0.08444386,-0.08444385,1.04689815,-1.04689805,0.00395721,-0.00395721,0.06642755,-0.06642755,0.85483401,-0.85483387,0.75292203,-0.75292193
-2.34417209,1.98192105,-1.98192083,0.00118131,-0.00118131,0.01983678,-0.01983678,0.07866361,-0.07866359,0.99415100,-0.99415092,0.00352977,-0.00352977,0.06256725,-0.06256724,0.78409226,-0.78409213,0.70442403,-0.70442394
-2.33816908,1.86523143,-1.86523123,0.00123598,-0.00123598,0.01833402,-0.01833402,0.07312224,-0.07312223,0.94567650,-0.94567642,0.00314072,-0.00314072,0.05892355,-0.05892354,0.71715060,-0.71715047,0.65849668,-0.65849660
-2.33216608,1.75704353,-1.75704335,0.00129025,-0.00129025,0.01695339,-0.01695338,0.06785538,-0.06785537,0.90165581,-0.90165574,0.00279104,-0.00279104,0.05550975,-0.05550974,0.65434606,-0.65434594,0.61533763,-0.61533756
-2.32616308,1.65769168,-1.65769151,0.00134314,-0.00134314,0.01570327,-0.01570327,0.06289067,-0.06289066,0.86221820,-0.86221814,0.00248120,-0.00248120,0.05233316,-0.05233316,0.59589784,-0.59589773,0.57506639,-0.57506632
-2.32016008,1.56735942,-1.56735927,0.00139370,-0.00139370,0.01459047,-0.01459047,0.05824825,-0.05824824,0.82745197,-0.82745192,0.00221123,-0.00221123,0.04939597,-0.04939597,0.54191571,-0.54191562,0.53773158,-0.53773151
-2.31415708,1.48610319,-1.48610306,0.00144099,-0.00144099,0.01362028,-0.01362028,0.05394139,-0.05394138,0.79741544,-0.79741540,0.00198087,-0.00198087,0.04669614,-0.04669614,0.49241131,-0.49241122,0.50331979,-0.50331973
-2.30815408,1.41387752,-1.41387740,0.00148418,-0.00148418,0.01279668,-0.01279668,0.04997730,-0.04997729,0.77214771,-0.77214767,0.00178969,-0.00178969,0.04422840,-0.04422840,0.44731130,-0.44731122,0.47176549,-0.47176543
-2.30215108,1.35056044,-1.35056034,0.00152254,-0.00152254,0.01212242,-0.01212242,0.04635799,-0.04635798,0.75167858,-0.75167856,0.00163717,-0.00163717,0.04198529,-0.04198529,0.40647194,-0.40647187,0.44296141,-0.44296136
-2.29614807,1.29597810,-1.29597802,0.00155548,-0.00155548,0.01159919,-0.01159919,0.04308114,-0.04308114,0.73603743,-0.73603742,0.00152283,-0.00152283,0.03995813,-0.03995813,0.36969405,-0.36969398,0.41676902,-0.41676898
-2.29014507,1.24992739,-1.24992732,0.00158257,-0.00158257,0.01122773,-0.01122773,0.04014106,-0.04014106,0.72526055,-0.72526055,0.00144633,-0.00144633,0.03813795,-0.03813795,0.33673783,-0.33673777,0.39302845,-0.39302841
-2.28414207,1.21219588,-1.21219583,0.00160354,-0.00160354,0.01100796,-0.01100796,0.03752944,-0.03752943,0.71939689,-0.71939690,0.00140753,-0.00140753,0.03651631,-0.03651630,0.30733695,-0.30733690,0.37156774,-0.37156770
-2.27813907,1.18257853,-1.18257850,0.00161832,-0.00161832,0.01093906,-0.01093906,0.03523615,-0.03523614,0.71851196,-0.71851198,0.00140655,-0.00140655,0.03508598,-0.03508598,0.28121132,-0.28121127,0.35221090,-0.35221087
-2.27213607,1.16089056,-1.16089054,0.00162699,-0.00162699,0.01101961,-0.01101961,0.03324991,-0.03324991,0.72268984,-0.72268987,0.00144385,-0.00144385,0.03384153,-0.03384153,0.25807828,-0.25807824,0.33478482,-0.33478479
-2.26613307,1.14697639,-1.14697639,0.00162983,-0.00162983,0.01124765,-0.01124765,0.03155881,-0.03155881,0.73203319,-0.73203323,0.00152017,-0.00152017,0.03277966,-0.03277966,0.23766197,-0.23766193,0.31912470,-0.31912467
-2.26013007,1.14071465,-1.14071467,0.00162726,-0.00162726,0.01162078,-0.01162078,0.03015072,-0.03015072,0.74666135,-0.74666141,0.00163661,-0.00163661,0.03189946,-0.03189945,0.21970068,-0.21970065,0.30507824,-0.30507821
-2.25412706,1.14201926,-1.14201929,0.00161982,-0.00161982,0.01213623,-0.01213623,0.02901362,-0.02901361,0.76670662,-0.76670668,0.00179453,-0.00179453,0.03120245,-0.03120245,0.20395232,-0.20395229,0.29250843,-0.29250840
-2.24812406,1.15083696,-1.15083700,0.00160820,-0.00160820,0.01279090,-0.01279091,0.02813572,-0.02813572,0.79230866,-0.79230874,0.00199555,-0.00199555,0.03069250,-0.03069250,0.19019793,-0.19019791,0.28129522,-0.28129520
-2.24212106,1.16714163,-1.16714170,0.00159313,-0.00159313,0.01358143,-0.01358143,0.02750560,-0.02750560,0.82360746,-0.82360755,0.00224145,-0.00224145,0.03037557,-0.03037557,0.17824359,-0.17824357,0.27133617,-0.27133615
-2.23611806,1.19092589,-1.19092597,0.00157542,-0.00157542,0.01450416,-0.01450416,0.02711216,-0.02711216,0.86073477,-0.86073487,0.00253405,-0.00253406,0.03025939,-0.03025939,0.16792073,-0.16792071,0.26254619,-0.26254618
-2.23011506,1.22219044,-1.22219054,0.00155591,-0.00155591,0.01555517,-0.01555518,0.02694451,-0.02694451,0.90380450,-0.90380463,0.00287517,-0.00287517,0.03035292,-0.03035292,0.15908528,-0.15908526,0.25485683,-0.25485681
-2.22411206,1.26093191,-1.26093203,0.00153540,-0.00153540,0.01673024,-0.01673024,0.02699185,-0.02699185,0.95290226,-0.95290239,0.00326642,-0.00326642,0.03066586,-0.03066586,0.15161586,-0.15161585,0.24821491,-0.24821490
-2.21810905,1.30712967,-1.30712980,0.00151471,-0.00151471,0.01802473,-0.01802473,0.02724326,-0.02724326,1.00807437,-1.00807452,0.00370912,-0.00370912,0.03120800,-0.03120800,0.14541127,-0.14541126,0.24258112,-0.24258111
-2.21210605,1.36073232,-1.36073247,0.00149456,-0.00149455,0.01943352,-0.01943353,0.02768753,-0.02768753,1.06931694,-1.06931710,0.00420412,-0.00420412,0.03198861,-0.03198861,0.14038752,-0.14038751,0.23792832,-0.23792832
-2.20610305,1.42164457,-1.42164474,0.00147563,-0.00147563,0.02095089,-0.02095090,0.02831294,-0.02831294,1.13656524,-1.13656542,0.00475171,-0.00475171,0.03301573,-0.03301573,0.13647470,-0.13647470,0.23424000,-0.23423999
-2.20010005,1.48971504,-1.48971523,0.00145853,-0.00145853,0.02257034,-0.02257035,0.02910706,-0.02910706,1.20968410,-1.20968430,0.00535144,-0.00535144,0.03429555,-0.03429556,0.13361384,-0.13361384,0.23150867,-0.23150867
-2.19409705,1.56472576,-1.56472597,0.00144377,-0.00144377,0.02428444,-0.02428445,0.03005662,-0.03005663,1.28845977,-1.28845997,0.00600201,-0.00600201,0.03583185,-0.03583186,0.13175390,-0.13175390,0.22973454,-0.22973454
-2.18809405,1.64638381,-1.64638403,0.00143177,-0.00143177,0.02608468,-0.02608469,0.03114742,-0.03114742,1.37259375,-1.37259397,0.00670118,-0.00670119,0.03762541,-0.03762541,0.13084905,-0.13084905,0.22892421,-0.22892422
-2.18209105,1.73431584,-1.73431607,0.00142290,-0.00142290,0.02796130,-0.02796130,0.03236422,-0.03236422,1.46169941,-1.46169964,0.00744573,-0.00744573,0.03967357,-0.03967357,0.13085630,-0.13085631,0.22908951,-0.22908952
-2.17608804,1.82806580,-1.82806605,0.00141742,-0.00141742,0.02990313,-0.02990314,0.03369081,-0.03369081,1.55530156,-1.55530180,0.00823134,-0.00823134,0.04196994,-0.04196994,0.13173359,-0.13173359,0.23024645,-0.23024646
-2.17008504,1.92709640,-1.92709666,0.00141554,-0.00141554,0.03189757,-0.03189757,0.03511003,-0.03511003,1.65283969,-1.65283994,0.00905265,-0.00905265,0.04450417,-0.04450418,0.13343819,-0.13343820,0.23241418,-0.23241419
-2.16408204,2.03079445,-2.03079472,0.00141741,-0.00141741,0.03393046,-0.03393046,0.03660394,-0.03660394,1.75367512,-1.75367538,0.00990329,-0.00990329,0.04726192,-0.04726193,0.13592565,-0.13592566,0.23561392,-0.23561394
-2.15807904,2.13848029,-2.13848057,0.00142314,-0.00142314,0.03598617,-0.03598618,0.03815399,-0.03815399,1.85710216,-1.85710242,0.01077592,-0.01077592,0.05022493,-0.05022493,0.13914905,-0.13914907,0.23986788,-0.23986790
-2.15207604,2.24942124,-2.24942153,0.00143281,-0.00143281,0.03804769,-0.03804769,0.03974129,-0.03974130,1.96236335,-1.96236362,0.01166239,-0.01166240,0.05337131,-0.05337132,0.14305869,-0.14305870,0.24519800,-0.24519802
-2.14607304,2.36284877,-2.36284907,0.00144647,-0.00144647,0.04009677,-0.04009677,0.04134690,-0.04134690,2.06866856,-2.06866883,0.01255388,-0.01255388,0.05667601,-0.05667602,0.14760197,-0.14760199,0.25162470,-0.25162473
-2.14007004,2.47797906,-2.47797936,0.00146414,-0.00146414,0.04211425,-0.04211426,0.04295216,-0.04295216,2.17521744,-2.17521772,0.01344106,-0.01344106,0.06011137,-0.06011138,0.15272367,-0.15272368,0.25916544,-0.25916546
-2.13406703,2.59403616,-2.59403647,0.00148584,-0.00148584,0.04408037,-0.04408037,0.04453904,-0.04453904,2.28122457,-2.28122484,0.01431437,-0.01431437,0.06364789,-0.06364789,0.15836629,-0.15836631,0.26783324,-0.26783327
-2.12806403,2.71027706,-2.71027737,0.00151158,-0.00151158,0.04597518,-0.04597518,0.04609053,-0.04609054,2.38594636,-2.38594663,0.01516420,-0.01516420,0.06725507,-0.06725507,0.16447071,-0.16447073,0.27763526,-0.27763529
-2.12206103,2.82601754,-2.82601785,0.00154134,-0.00154134,0.04777904,-0.04777904,0.04759100,-0.04759100,2.48870876,-2.48870903,0.01598119,-0.01598120,0.07090240,-0.07090241,0.17097677,-0.17097679,0.28857134,-0.28857138
-2.11605803,2.94065778,-2.94065808,0.00157510,-0.00157510,0.04947312,-0.04947313,0.04902650,-0.04902650,2.58893432,-2.58893458,0.01675646,-0.01675646,0.07456038,-0.07456039,0.17782410,-0.17782412,0.30063275,-0.30063279
-2.11005503,3.05370642,-3.05370672,0.00161280,-0.00161280,0.05103995,-0.05103995,0.05038509,-0.05038510,2.68616750,-2.68616775,0.01748182,-0.01748183,0.07820153,-0.07820154,0.18495285,-0.18495287,0.31380117,-0.31380121
-2.10405203,3.16480195,-3.16480225,0.00165439,-0.00165439,0.05246388,-0.05246388,0.05165712,-0.05165712,2.78009673,-2.78009697,0.01815008,-0.01815009,0.08180143,-0.08180144,0.19230449,-0.19230451,0.32804796,-0.32804801
-2.09804902,3.27373017,-3.27373046,0.00169975,-0.00169975,0.05373166,-0.05373166,0.05283535,-0.05283535,2.87057211,-2.87057234,0.01875517,-0.01875517,0.08533965,-0.08533966,0.19982260,-0.19982263,0.34333390,-0.34333395
-2.09204602,3.38043665,-3.38043695,0.00174876,-0.00174876,0.05483280,-0.05483280,0.05391512,-0.05391513,2.95761743,-2.95761766,0.01929233,-0.01929233,0.08880061,-0.08880062,0.20745361,-0.20745363,0.35960928,-0.35960933
-2.08604302,3.48503333,-3.48503362,0.00180125,-0.00180125,0.05575992,-0.05575992,0.05489439,-0.05489439,3.04143572,-3.04143594,0.01975821,-0.01975821,0.09217421,-0.09217422,0.21514744,-0.21514747,0.37681458,-0.37681463
-2.08004002,3.58779850,-3.58779879,0.00185705,-0.00185705,0.05650904,-0.05650904,0.05577366,-0.05577366,3.12240757,-3.12240779,0.02015098,-0.02015098,0.09545630,-0.09545631,0.22285819,-0.22285822,0.39488154,-0.39488160
-2.07403702,3.68916986,-3.68917015,0.00191591,-0.00191591,0.05707966,-0.05707966,0.05655591,-0.05655592,3.20108187,-3.20108209,0.02047030,-0.02047030,0.09864895,-0.09864896,0.23054464,-0.23054466,0.41373476,-0.41373482
-2.06803402,3.78973039,-3.78973067,0.00197761,-0.00197761,0.05747479,-0.05747479,0.05724638,-0.05724638,3.27815899,-3.27815920,0.02071730,-0.02071730,0.10176042,-0.10176042,0.23817071,-0.23817073,0.43329358,-0.43329364
-2.06203102,3.89018735,-3.89018764,0.00204187,-0.00204187,0.05770080,-0.05770080,0.05785229,-0.05785229,3.35446664,-3.35446685,0.02089451,-0.02089451,0.10480486,-0.10480487,0.24570587,-0.24570589,0.45347428,-0.45347434
-2.05602801,3.99134491,-3.99134520,0.00210843,-0.00210843,0.05776722,-0.05776722,0.05838257,-0.05838257,3.43092924,-3.43092946,0.02100574,-0.02100574,0.10780183,-0.10780184,0.25312533,-0.25312535,0.47419238,-0.47419244
-2.05002501,4.09407103,-4.09407133,0.00217701,-0.00217701,0.05768630,-0.05768630,0.05884746,-0.05884746,3.50853165,-3.50853187,0.02105588,-0.02105589,0.11077541,-0.11077542,0.26041024,-0.26041026,0.49536490,-0.49536496
-2.04402201,4.19925994,-4.19926025,0.00224734,-0.00224734,0.05747260,-0.05747260,0.05925816,-0.05925816,3.58827852,-3.58827875,0.02105077,-0.02105077,0.11375326,-0.11375326,0.26754763,-0.26754765,0.51691245,-0.51691252
-2.03801901,4.30779122,-4.30779154,0.00231919,-0.00231919,0.05714242,-0.05714242,0.05962636,-0.05962636,3.67115095,-3.67115120,0.02099690,-0.02099690,0.11676531,-0.11676532,0.27453033,-0.27453035,0.53876093,-0.53876100
-2.03201601,4.42048704,-4.42048737,0.00239231,-0.00239231,0.05671320,-0.05671320,0.05996389,-0.05996389,3.75806179,-3.75806204,0.02090127,-0.02090127,0.11984244,-0.11984245,0.28135662,-0.28135664,0.56084273,-0.56084279
-2.02601301,4.53806913,-4.53806947,0.00246649,-0.00246649,0.05620289,-0.05620288,0.06028228,-0.06028228,3.84981144,-3.84981171,0.02077110,-0.02077110,0.12301496,-0.12301497,0.28802984,-0.28802986,0.58309730,-0.58309737
-2.02001001,4.66111692,-4.66111729,0.00254153,-0.00254153,0.05562929,-0.05562928,0.06059236,-0.06059236,3.94704587,-3.94704616,0.02061360,-0.02061360,0.12631104,-0.12631105,0.29455776,-0.29455777,0.60547108,-0.60547115
-2.01400700,4.79002860,-4.79002898,0.00261727,-0.00261727,0.05500945,-0.05500945,0.06090398,-0.06090398,4.05021833,-4.05021863,0.02043582,-0.02043582,0.12975524,-0.12975525,0.30095182,-0.30095184,0.62791662,-0.62791669
-2.00800400,4.92498634,-4.92498673,0.00269353,-0.00269353,0.05435912,-0.05435912,0.06122563,-0.06122563,4.15955626,-4.15955657,0.02024436,-0.02024436,0.13336701,-0.13336703,0.30722629,-0.30722631,0.65039110,-0.65039116
-2.00200100,5.06592728,-5.06592768,0.00277012,-0.00277012,0.05369220,-0.05369220,0.06156420,-0.06156420,4.27503475,-4.27503508,0.02004530,-0.02004529,0.13715941,-0.13715942,0.31339722,-0.31339723,0.67285413,-0.67285420
-1.99599800,5.21252124,-5.21252166,0.00284686,-0.00284686,0.05302037,-0.05302037,0.06192479,-0.06192479,4.39635748,-4.39635782,0.01984396,-0.01984396,0.14113791,-0.14113792,0.31948137,-0.31948139,0.69526521,-0.69526527
-1.98999500,5.36415635,-5.36415678,0.00292351,-0.00292351,0.05235276,-0.05235276,0.06231054,-0.06231054,4.52294593,-4.52294628,0.01964487,-0.01964487,0.14529956,-0.14529958,0.32549509,-0.32549511,0.71758078,-0.71758085
-1.98399200,5.51993305,-5.51993349,0.00299979,-0.00299979,0.05169578,-0.05169578,0.06272253,-0.06272253,4.65393735,-4.65393771,0.01945164,-0.01945164,0.14963236,-0.14963237,0.33145313,-0.33145314,0.73975129,-0.73975135
-1.97798899,5.67866725,-5.67866769,0.00307534,-0.00307534,0.05105301,-0.05105301,0.06315973,-0.06315973,4.78819171,-4.78819208,0.01926695,-0.01926695,0.15411489,-0.15411490,0.33736754,-0.33736755,0.76171835,-0.76171841
-1.97198599,5.83890258,-5.83890303,0.00314976,-0.00314976,0.05042526,-0.05042526,0.06361902,-0.06361903,4.92430750,-4.92430788,0.01909249,-0.01909249,0.15871643,-0.15871645,0.34324663,-0.34324664,0.78341235,-0.78341242
-1.96598299,5.99893188,-5.99893232,0.00322252,-0.00322252,0.04981072,-0.04981072,0.06409525,-0.06409525,5.06064610,-5.06064647,0.01892901,-0.01892901,0.16339725,-0.16339726,0.34909406,-0.34909407,0.80475066,-0.80475072
-1.95997999,6.15682738,-6.15682781,0.00329301,-0.00329301,0.04920520,-0.04920520,0.06458134,-0.06458134,5.19536402,-5.19536438,0.01877634,-0.01877634,0.16810929,-0.16810930,0.35490810,-0.35490811,0.82563662,-0.82563668
-1.95397699,6.31047914,-6.31047956,0.00336054,-0.00336054,0.04860246,-0.04860246,0.06506844,-0.06506844,5.32645236,-5.32645271,0.01863346,-0.01863346,0.17279722,-0.17279724,0.36068110,-0.36068111,0.84595952,-0.84595958
-1.94797399,6.45764074,-6.45764114,0.00342430,-0.00342430,0.04799463,-0.04799462,0.06554617,-0.06554617,5.45178236,-5.45178269,0.01849856,-0.01849856,0.17739969,-0.17739971,0.36639918,-0.36639919,0.86559557,-0.86559563
-1.94197099,6.59598120,-6.59598157,0.00348343,-0.00348343,0.04737263,-0.04737263,0.06600281,-0.06600281,5.56915590,-5.56915621,0.01836916,-0.01836916,0.18185087,-0.18185088,0.37204223,-0.37204225,0.88440993,-0.88440998
-1.93596798,6.72314166,-6.72314199,0.00353698,-0.00353698,0.04672672,-0.04672672,0.06642566,-0.06642566,5.67635971,-5.67635998,0.01824221,-0.01824221,0.18608218,-0.18608219,0.37758411,-0.37758412,0.90225970,-0.90225975
-1.92996498,6.83679553,-6.83679583,0.00358399,-0.00358399,0.04604690,-0.04604690,0.06680132,-0.06680132,5.77122174,-5.77122198,0.01811418,-0.01811418,0.19002416,-0.19002417,0.38299315,-0.38299316,0.91899780,-0.91899785
-1.92396198,6.93471019,-6.93471044,0.00362345,-0.00362345,0.04532347,-0.04532346,0.06711611,-0.06711611,5.85166833,-5.85166853,0.01798122,-0.01798122,0.19360845,-0.19360846,0.38823286,-0.38823287,0.93447752,-0.93447757
-1.91795898,7.01480860,-7.01480880,0.00365439,-0.00365439,0.04454742,-0.04454742,0.06735644,-0.06735644,5.91578055,-5.91578070,0.01783927,-0.01783927,0.19676968,-0.19676969,0.39326290,-0.39326291,0.94855745,-0.94855749
-1.91195598,7.07522899,-7.07522913,0.00367587,-0.00367587,0.04371088,-0.04371088,0.06750928,-0.06750928,5.96184810,-5.96184820,0.01768420,-0.01768420,0.19944745,-0.19944745,0.39804020,-0.39804021,0.96110670,-0.96110674
-1.90595298,7.11438066,-7.11438074,0.00368705,-0.00368705,0.04280744,-0.04280744,0.06756258,-0.06756258,5.98841939,-5.98841944,0.01751190,-0.01751190,0.20158805,-0.20158806,0.40252019,-0.40252020,0.97200992,-0.97200996
-1.89994997,7.13099430,-7.13099433,0.00368718,-0.00368718,0.04183243,-0.04183242,0.06750582,-0.06750582,5.99434610,-5.99434609,0.01731846,-0.01731846,0.20314610,-0.20314611,0.40665813,-0.40665814,0.98117204,-0.98117207
-1.89394697,7.12416499,-7.12416495,0.00367569,-0.00367569,0.04078310,-0.04078310,0.06733042,-0.06733042,5.97882100,-5.97882093,0.01710026,-0.01710026,0.20408589,-0.20408590,0.41041052,-0.41041052,0.98852228,-0.98852230
-1.88794397,7.09338649,-7.09338639,0.00365216,-0.00365216,0.03965880,-0.03965879,0.06703025,-0.06703025,5.94140775,-5.94140762,0.01685410,-0.01685410,0.20438247,-0.20438247,0.41373641,-0.41373642,0.99401746,-0.99401748
-1.88194097,7.03857566,-7.03857549,0.00361638,-0.00361638,0.03846093,-0.03846093,0.06660210,-0.06660210,5.88206172,-5.88206153,0.01657729,-0.01657729,0.20402239,-0.20402239,0.41659875,-0.41659875,0.99764425,-0.99764427
