energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.77788894,0.68311469,-0.68311473,0.00603000,-0.00603000,0.05604172,-0.05604173,0.28018016,-0.28018018,0.16010798,-0.16010798,0.00645420,-0.00645420,0.34816995,-0.34816997
-5.77188594,0.72744905,-0.72744909,0.00567723,-0.00567723,0.05935926,-0.05935926,0.30347982,-0.30347985,0.16816966,-0.16816967,0.00688980,-0.00688980,0.37175887,-0.37175890
-5.76588294,0.77425275,-0.77425280,0.00535624,-0.00535624,0.06267426,-0.06267426,0.32822894,-0.32822898,0.17663549,-0.17663550,0.00732871,-0.00732871,0.39677362,-0.39677365
-5.75987994,0.82324652,-0.82324657,0.00506215,-0.00506215,0.06595511,-0.06595511,0.35434572,-0.35434576,0.18543117,-0.18543117,0.00776724,-0.00776724,0.42308442,-0.42308445
-5.75387694,0.87415468,-0.87415474,0.00479058,-0.00479058,0.06917440,-0.06917441,0.38173989,-0.38173992,0.19448857,-0.19448858,0.00820181,-0.00820181,0.45055904,-0.45055907
-5.74787394,0.92670486,-0.92670493,0.00453765,-0.00453765,0.07230923,-0.07230923,0.41031087,-0.41031091,0.20374641,-0.20374642,0.00862901,-0.00862901,0.47906235,-0.47906239
-5.74187094,0.98062725,-0.98062732,0.00430003,-0.00430003,0.07534121,-0.07534121,0.43994599,-0.43994604,0.21315068,-0.21315069,0.00904562,-0.00904562,0.50845590,-0.50845594
-5.73586793,1.03565358,-1.03565366,0.00407491,-0.00407491,0.07825640,-0.07825641,0.47051877,-0.47051881,0.22265491,-0.22265492,0.00944859,-0.00944860,0.53859753,-0.53859757
-5.72986493,1.09151613,-1.09151622,0.00386002,-0.00386002,0.08104496,-0.08104497,0.50188749,-0.50188754,0.23222020,-0.23222022,0.00983509,-0.00983510,0.56934115,-0.56934120
-5.72386193,1.14794684,-1.14794693,0.00365361,-0.00365361,0.08370063,-0.08370063,0.53389429,-0.53389435,0.24181514,-0.24181515,0.01020249,-0.01020249,0.60053685,-0.60053690
-5.71785893,1.20467681,-1.20467691,0.00345441,-0.00345441,0.08622008,-0.08622009,0.56636474,-0.56636479,0.25141550,-0.25141552,0.01054835,-0.01054835,0.63203125,-0.63203131
-5.71185593,1.26143642,-1.26143652,0.00326162,-0.00326162,0.08860220,-0.08860220,0.59910814,-0.59910819,0.26100395,-0.26100397,0.01087050,-0.01087050,0.66366847,-0.66366852
-5.70585293,1.31795605,-1.31795616,0.00307482,-0.00307482,0.09084717,-0.09084718,0.63191864,-0.63191869,0.27056956,-0.27056958,0.01116694,-0.01116694,0.69529140,-0.69529146
-5.69984992,1.37396772,-1.37396783,0.00289397,-0.00289397,0.09295571,-0.09295571,0.66457715,-0.66457721,0.28010731,-0.28010733,0.01143597,-0.01143597,0.72674362,-0.72674368
-5.69384692,1.42920749,-1.42920760,0.00271930,-0.00271930,0.09492817,-0.09492818,0.69685415,-0.69685421,0.28961761,-0.28961763,0.01167613,-0.01167613,0.75787161,-0.75787168
-5.68784392,1.48341862,-1.48341874,0.00255126,-0.00255126,0.09676387,-0.09676388,0.72851316,-0.72851322,0.29910569,-0.29910572,0.01188626,-0.01188626,0.78852746,-0.78852753
-5.68184092,1.53635539,-1.53635551,0.00239044,-0.00239044,0.09846041,-0.09846041,0.75931502,-0.75931509,0.30858109,-0.30858111,0.01206553,-0.01206553,0.81857168,-0.81857175
-5.67583792,1.58778729,-1.58778742,0.00223752,-0.00223752,0.10001325,-0.10001326,0.78902260,-0.78902267,0.31805698,-0.31805701,0.01221349,-0.01221349,0.84787618,-0.84787626
-5.66983492,1.63750338,-1.63750351,0.00209318,-0.00209318,0.10141543,-0.10141544,0.81740584,-0.81740591,0.32754959,-0.32754962,0.01233011,-0.01233011,0.87632709,-0.87632716
-5.66383192,1.68531645,-1.68531658,0.00195808,-0.00195808,0.10265751,-0.10265752,0.84424692,-0.84424698,0.33707746,-0.33707749,0.01241582,-0.01241582,0.90382719,-0.90382726
-5.65782891,1.73106675,-1.73106689,0.00183273,-0.00183273,0.10372768,-0.10372768,0.86934525,-0.86934531,0.34666063,-0.34666067,0.01247158,-0.01247158,0.93029798,-0.93029806
-5.65182591,1.77462495,-1.77462508,0.00171754,-0.00171754,0.10461211,-0.10461211,0.89252212,-0.89252218,0.35631978,-0.35631981,0.01249892,-0.01249892,0.95568099,-0.95568107
-5.64582291,1.81589404,-1.81589418,0.00161272,-0.00161272,0.10529546,-0.10529546,0.91362474,-0.91362480,0.36607521,-0.36607524,0.01249996,-0.01249996,0.97993831,-0.97993839
-5.63981991,1.85481019,-1.85481033,0.00151829,-0.00151829,0.10576152,-0.10576153,0.93252952,-0.93252958,0.37594579,-0.37594582,0.01247749,-0.01247749,1.00305235,-1.00305242
-5.63381691,1.89134221,-1.89134234,0.00143409,-0.00143409,0.10599402,-0.10599402,0.94914443,-0.94914448,0.38594778,-0.38594782,0.01243495,-0.01243495,1.02502463,-1.02502470
-5.62781391,1.92548984,-1.92548997,0.00135972,-0.00135972,0.10597737,-0.10597737,0.96341038,-0.96341043,0.39609371,-0.39609375,0.01237646,-0.01237646,1.04587390,-1.04587397
-5.62181091,1.95728097,-1.95728110,0.00129464,-0.00129464,0.10569762,-0.10569762,0.97530154,-0.97530159,0.40639121,-0.40639125,0.01230684,-0.01230684,1.06563351,-1.06563359
-5.61580790,1.98676783,-1.98676796,0.00123814,-0.00123814,0.10514319,-0.10514320,0.98482475,-0.98482479,0.41684198,-0.41684202,0.01223155,-0.01223155,1.08434829,-1.08434837
-5.60980490,2.01402257,-2.01402269,0.00118937,-0.00118937,0.10430571,-0.10430571,0.99201790,-0.99201794,0.42744089,-0.42744093,0.01215669,-0.01215669,1.10207111,-1.10207118
-5.60380190,2.03913246,-2.03913258,0.00114740,-0.00114740,0.10318059,-0.10318059,0.99694760,-0.99694763,0.43817538,-0.43817542,0.01208895,-0.01208895,1.11885934,-1.11885941
-5.59779890,2.06219504,-2.06219516,0.00111126,-0.00111126,0.10176758,-0.10176758,0.99970615,-0.99970618,0.44902509,-0.44902513,0.01203553,-0.01203553,1.13477149,-1.13477156
-5.59179590,2.08331345,-2.08331356,0.00107997,-0.00107997,0.10007109,-0.10007108,1.00040804,-1.00040806,0.45996183,-0.45996187,0.01200406,-0.01200406,1.14986406,-1.14986413
-5.58579290,2.10259227,-2.10259238,0.00105256,-0.00105256,0.09810036,-0.09810036,0.99918613,-0.99918615,0.47094995,-0.47094999,0.01200248,-0.01200248,1.16418897,-1.16418904
-5.57978989,2.12013401,-2.12013411,0.00102815,-0.00102815,0.09586946,-0.09586946,0.99618767,-0.99618768,0.48194701,-0.48194706,0.01203897,-0.01203897,1.17779146,-1.17779153
-5.57378689,2.13603622,-2.13603631,0.00100596,-0.00100596,0.09339703,-0.09339703,0.99157030,-0.99157031,0.49290486,-0.49290491,0.01212171,-0.01212171,1.19070867,-1.19070873
-5.56778389,2.15038943,-2.15038952,0.00098533,-0.00098533,0.09070597,-0.09070596,0.98549815,-0.98549816,0.50377086,-0.50377091,0.01225882,-0.01225882,1.20296875,-1.20296881
-5.56178089,2.16327570,-2.16327578,0.00096575,-0.00096575,0.08782284,-0.08782284,0.97813816,-0.97813817,0.51448941,-0.51448945,0.01245807,-0.01245807,1.21459059,-1.21459064
-5.55577789,2.17476760,-2.17476768,0.00094686,-0.00094686,0.08477728,-0.08477728,0.96965664,-0.96965664,0.52500348,-0.52500353,0.01272676,-0.01272676,1.22558385,-1.22558390
-5.54977489,2.18492764,-2.18492771,0.00092848,-0.00092848,0.08160121,-0.08160120,0.96021610,-0.96021610,0.53525620,-0.53525624,0.01307143,-0.01307143,1.23594936,-1.23594941
-5.54377189,2.19380772,-2.19380779,0.00091060,-0.00091060,0.07832799,-0.07832798,0.94997249,-0.94997248,0.54519225,-0.54519229,0.01349766,-0.01349766,1.24567962,-1.24567966
-5.53776888,2.20144865,-2.20144871,0.00089337,-0.00089337,0.07499162,-0.07499162,0.93907272,-0.93907271,0.55475913,-0.55475917,0.01400979,-0.01400980,1.25475933,-1.25475937
-5.53176588,2.20787953,-2.20787958,0.00087707,-0.00087707,0.07162588,-0.07162587,0.92765259,-0.92765258,0.56390811,-0.56390815,0.01461073,-0.01461073,1.26316586,-1.26316590
-5.52576288,2.21311697,-2.21311702,0.00086214,-0.00086214,0.06826347,-0.06826346,0.91583512,-0.91583511,0.57259487,-0.57259491,0.01530166,-0.01530166,1.27086967,-1.27086970
-5.51975988,2.21716429,-2.21716433,0.00084913,-0.00084913,0.06493533,-0.06493532,0.90372928,-0.90372926,0.58077985,-0.58077989,0.01608184,-0.01608184,1.27783454,-1.27783457
-5.51375688,2.22001076,-2.22001080,0.00083869,-0.00083869,0.06166992,-0.06166991,0.89142921,-0.89142919,0.58842836,-0.58842839,0.01694845,-0.01694845,1.28401797,-1.28401799
-5.50775388,2.22163126,-2.22163129,0.00083153,-0.00083153,0.05849273,-0.05849272,0.87901405,-0.87901403,0.59551040,-0.59551043,0.01789642,-0.01789642,1.28937160,-1.28937162
-5.50175088,2.22198648,-2.22198650,0.00082843,-0.00082843,0.05542582,-0.05542581,0.86654831,-0.86654828,0.60200049,-0.60200052,0.01891839,-0.01891839,1.29384207,-1.29384209
-5.49574787,2.22102421,-2.22102423,0.00083022,-0.00083022,0.05248756,-0.05248756,0.85408292,-0.85408289,0.60787742,-0.60787745,0.02000466,-0.02000466,1.29737232,-1.29737233
-5.48974487,2.21868193,-2.21868194,0.00083772,-0.00083772,0.04969251,-0.04969251,0.84165706,-0.84165703,0.61312420,-0.61312422,0.02114330,-0.02114331,1.29990364,-1.29990366
-5.48374187,2.21489085,-2.21489085,0.00085177,-0.00085177,0.04705139,-0.04705138,0.82930066,-0.82930063,0.61772818,-0.61772820,0.02232030,-0.02232031,1.30137865,-1.30137866
-5.47773887,2.20958181,-2.20958181,0.00087319,-0.00087319,0.04457123,-0.04457122,0.81703771,-0.81703768,0.62168158,-0.62168160,0.02351982,-0.02351982,1.30174507,-1.30174507
-5.47173587,2.20269282,-2.20269281,0.00090276,-0.00090276,0.04225564,-0.04225564,0.80489013,-0.80489010,0.62498233,-0.62498235,0.02472450,-0.02472450,1.30096061,-1.30096061
-5.46573287,2.19417816,-2.19417815,0.00094123,-0.00094123,0.04010518,-0.04010517,0.79288224,-0.79288221,0.62763531,-0.62763533,0.02591592,-0.02591592,1.29899856,-1.29899856
-5.45972986,2.18401870,-2.18401869,0.00098928,-0.00098928,0.03811778,-0.03811778,0.78104557,-0.78104554,0.62965394,-0.62965396,0.02707506,-0.02707507,1.29585409,-1.29585408
-5.45372686,2.17223285,-2.17223284,0.00104751,-0.00104751,0.03628930,-0.03628929,0.76942374,-0.76942371,0.63106189,-0.63106191,0.02818283,-0.02818284,1.29155072,-1.29155071
-5.44772386,2.15888750,-2.15888748,0.00111644,-0.00111644,0.03461402,-0.03461401,0.75807720,-0.75807717,0.63189498,-0.63189500,0.02922064,-0.02922065,1.28614676,-1.28614674
-5.44172086,2.14410807,-2.14410804,0.00119646,-0.00119646,0.03308524,-0.03308524,0.74708743,-0.74708740,0.63220283,-0.63220285,0.03017095,-0.03017095,1.27974097,-1.27974095
-5.43571786,2.12808685,-2.12808682,0.00128784,-0.00128784,0.03169582,-0.03169581,0.73656033,-0.73656029,0.63205023,-0.63205024,0.03101784,-0.03101784,1.27247715,-1.27247713
-5.42971486,2.11108873,-2.11108869,0.00139067,-0.00139067,0.03043865,-0.03043865,0.72662843,-0.72662840,0.63151785,-0.63151786,0.03174749,-0.03174749,1.26454694,-1.26454692
-5.42371186,2.09345349,-2.09345345,0.00150488,-0.00150488,0.02930715,-0.02930714,0.71745170,-0.71745167,0.63070228,-0.63070229,0.03234861,-0.03234861,1.25619046,-1.25619043
-5.41770885,2.07559408,-2.07559404,0.00163017,-0.00163017,0.02829555,-0.02829554,0.70921654,-0.70921651,0.62971502,-0.62971503,0.03281278,-0.03281278,1.24769437,-1.24769435
-5.41170585,2.05799040,-2.05799036,0.00176602,-0.00176602,0.02739922,-0.02739922,0.70213312,-0.70213309,0.62868043,-0.62868043,0.03313466,-0.03313466,1.23938717,-1.23938715
-5.40570285,2.04117841,-2.04117837,0.00191163,-0.00191163,0.02661481,-0.02661481,0.69643068,-0.69643066,0.62773261,-0.62773261,0.03331210,-0.03331210,1.23163153,-1.23163151
-5.39969985,2.02573484,-2.02573480,0.00206593,-0.00206593,0.02594031,-0.02594030,0.69235110,-0.69235109,0.62701122,-0.62701123,0.03334610,-0.03334610,1.22481396,-1.22481393
-5.39369685,2.01225778,-2.01225774,0.00222758,-0.00222758,0.02537497,-0.02537497,0.69014075,-0.69014074,0.62665639,-0.62665640,0.03324065,-0.03324065,1.21933190,-1.21933188
-5.38769385,2.00134403,-2.00134400,0.00239491,-0.00239491,0.02491921,-0.02491920,0.69004103,-0.69004102,0.62680292,-0.62680293,0.03300247,-0.03300247,1.21557898,-1.21557896
-5.38169085,1.99356428,-1.99356425,0.00256598,-0.00256598,0.02457433,-0.02457433,0.69227790,-0.69227789,0.62757407,-0.62757408,0.03264065,-0.03264065,1.21392886,-1.21392884
-5.37568784,1.98943721,-1.98943718,0.00273857,-0.00273857,0.02434225,-0.02434225,0.69705091,-0.69705091,0.62907534,-0.62907534,0.03216616,-0.03216616,1.21471856,-1.21471855
-5.36968484,1.98940398,-1.98940396,0.00291023,-0.00291023,0.02422518,-0.02422517,0.70452224,-0.70452224,0.63138850,-0.63138850,0.03159141,-0.03159140,1.21823217,-1.21823216
-5.36368184,1.99380454,-1.99380453,0.00307828,-0.00307828,0.02422518,-0.02422518,0.71480632,-0.71480633,0.63456637,-0.63456637,0.03092964,-0.03092964,1.22468566,-1.22468565
-5.35767884,2.00285701,-2.00285700,0.00323991,-0.00323991,0.02434390,-0.02434390,0.72796051,-0.72796052,0.63862861,-0.63862862,0.03019450,-0.03019450,1.23421381,-1.23421380
-5.35167584,2.01664140,-2.01664139,0.00339224,-0.00339224,0.02458217,-0.02458217,0.74397742,-0.74397744,0.64355891,-0.64355892,0.02939946,-0.02939946,1.24685988,-1.24685989
-5.34567284,2.03508873,-2.03508873,0.00353238,-0.00353238,0.02493973,-0.02493973,0.76277927,-0.76277929,0.64930368,-0.64930369,0.02855743,-0.02855743,1.26256875,-1.26256875
-5.33966983,2.05797609,-2.05797609,0.00365751,-0.00365751,0.02541502,-0.02541501,0.78421464,-0.78421467,0.65577255,-0.65577256,0.02768038,-0.02768037,1.28118378,-1.28118378
-5.33366683,2.08492819,-2.08492820,0.00376497,-0.00376497,0.02600502,-0.02600502,0.80805784,-0.80805786,0.66284057,-0.66284057,0.02677907,-0.02677906,1.30244786,-1.30244787
-5.32766383,2.11542526,-2.11542527,0.00385238,-0.00385238,0.02670524,-0.02670524,0.83401099,-0.83401101,0.67035206,-0.67035207,0.02586287,-0.02586287,1.32600850,-1.32600851
-5.32166083,2.14881713,-2.14881715,0.00391767,-0.00391767,0.02750971,-0.02750971,0.86170887,-0.86170890,0.67812605,-0.67812605,0.02493970,-0.02493970,1.35142676,-1.35142678
-5.31565783,2.18434269,-2.18434271,0.00395918,-0.00395918,0.02841118,-0.02841118,0.89072631,-0.89072634,0.68596281,-0.68596282,0.02401603,-0.02401603,1.37818973,-1.37818975
-5.30965483,2.22115394,-2.22115395,0.00397572,-0.00397572,0.02940131,-0.02940131,0.92058794,-0.92058797,0.69365143,-0.69365143,0.02309698,-0.02309698,1.40572590,-1.40572591
-5.30365183,2.25834344,-2.25834345,0.00396663,-0.00396663,0.03047096,-0.03047096,0.95077990,-0.95077993,0.70097773,-0.70097773,0.02218650,-0.02218650,1.43342277,-1.43342278
-5.29764882,2.29497397,-2.29497398,0.00393177,-0.00393177,0.03161057,-0.03161057,0.98076311,-0.98076314,0.70773243,-0.70773242,0.02128757,-0.02128757,1.46064600,-1.46064601
-5.29164582,2.33010902,-2.33010902,0.00387158,-0.00387158,0.03281051,-0.03281051,1.00998774,-1.00998776,0.71371888,-0.71371888,0.02040246,-0.02040245,1.48675915,-1.48675915
-5.28564282,2.36284289,-2.36284289,0.00378702,-0.00378702,0.03406151,-0.03406151,1.03790810,-1.03790813,0.71876024,-0.71876024,0.01953298,-0.01953297,1.51114336,-1.51114336
-5.27963982,2.39232928,-2.39232927,0.00367958,-0.00367958,0.03535493,-0.03535493,1.06399782,-1.06399784,0.72270559,-0.72270558,0.01868072,-0.01868072,1.53321624,-1.53321624
-5.27363682,2.41780719,-2.41780717,0.00355121,-0.00355121,0.03668319,-0.03668319,1.08776450,-1.08776451,0.72543482,-0.72543481,0.01784728,-0.01784728,1.55244923,-1.55244922
-5.26763382,2.43862343,-2.43862340,0.00340427,-0.00340427,0.03803993,-0.03803993,1.10876356,-1.10876357,0.72686221,-0.72686220,0.01703442,-0.01703441,1.56838298,-1.56838296
-5.26163082,2.45425108,-2.45425104,0.00324144,-0.00324144,0.03942021,-0.03942022,1.12661087,-1.12661087,0.72693847,-0.72693845,0.01624419,-0.01624418,1.58064032,-1.58064030
-5.25562781,2.46430351,-2.46430346,0.00306563,-0.00306563,0.04082059,-0.04082059,1.14099371,-1.14099370,0.72565136,-0.72565134,0.01547901,-0.01547901,1.58893658,-1.58893655
-5.24962481,2.46854369,-2.46854364,0.00287991,-0.00287991,0.04223902,-0.04223902,1.15167985,-1.15167984,0.72302495,-0.72302493,0.01474167,-0.01474167,1.59308701,-1.59308697
-5.24362181,2.46688899,-2.46688892,0.00268741,-0.00268741,0.04367477,-0.04367477,1.15852453,-1.15852451,0.71911768,-0.71911765,0.01403528,-0.01403528,1.59301136,-1.59301132
-5.23761881,2.45941134,-2.45941126,0.00249121,-0.00249121,0.04512813,-0.04512813,1.16147503,-1.16147500,0.71401934,-0.71401931,0.01336319,-0.01336319,1.58873558,-1.58873553
-5.23161581,2.44633337,-2.44633329,0.00229429,-0.00229429,0.04660011,-0.04660011,1.16057292,-1.16057289,0.70784731,-0.70784728,0.01272885,-0.01272885,1.58039078,-1.58039072
-5.22561281,2.42802065,-2.42802056,0.00209942,-0.00209942,0.04809200,-0.04809200,1.15595381,-1.15595378,0.70074217,-0.70074214,0.01213565,-0.01213565,1.56820957,-1.56820951
-5.21960980,2.40497046,-2.40497036,0.00190915,-0.00190914,0.04960500,-0.04960500,1.14784457,-1.14784453,0.69286301,-0.69286299,0.01158679,-0.01158679,1.55252003,-1.55251997
-5.21360680,2.37779775,-2.37779765,0.00172569,-0.00172569,0.05113976,-0.05113976,1.13655818,-1.13655813,0.68438261,-0.68438258,0.01108507,-0.01108507,1.53373747,-1.53373741
-5.20760380,2.34721848,-2.34721838,0.00155097,-0.00155097,0.05269595,-0.05269595,1.12248625,-1.12248621,0.67548253,-0.67548251,0.01063275,-0.01063275,1.51235413,-1.51235407
-5.20160080,2.31403090,-2.31403080,0.00138654,-0.00138653,0.05427194,-0.05427194,1.10608937,-1.10608932,0.66634860,-0.66634858,0.01023144,-0.01023144,1.48892719,-1.48892712
-5.19559780,2.27909516,-2.27909506,0.00123358,-0.00123358,0.05586447,-0.05586447,1.08788547,-1.08788541,0.65716647,-0.65716644,0.00988197,-0.00988197,1.46406514,-1.46406507
-5.18959480,2.24331167,-2.24331157,0.00109297,-0.00109297,0.05746855,-0.05746855,1.06843646,-1.06843641,0.64811764,-0.64811762,0.00958433,-0.00958433,1.43841291,-1.43841284
-5.18359180,2.20759861,-2.20759851,0.00096524,-0.00096524,0.05907734,-0.05907734,1.04833356,-1.04833351,0.63937586,-0.63937583,0.00933765,-0.00933765,1.41263587,-1.41263580
-5.17758879,2.17286893,-2.17286884,0.00085061,-0.00085061,0.06068226,-0.06068226,1.02818139,-1.02818134,0.63110386,-0.63110384,0.00914022,-0.00914022,1.38740312,-1.38740306
-5.17158579,2.14000745,-2.14000737,0.00074907,-0.00074907,0.06227319,-0.06227319,1.00858155,-1.00858150,0.62345060,-0.62345058,0.00898953,-0.00898953,1.36337033,-1.36337027
-5.16558279,2.10984825,-2.10984817,0.00066037,-0.00066037,0.06383876,-0.06383876,0.99011589,-0.99011584,0.61654873,-0.61654872,0.00888237,-0.00888237,1.34116249,-1.34116244
-5.15957979,2.08315310,-2.08315304,0.00058408,-0.00058408,0.06536681,-0.06536681,0.97333001,-0.97332996,0.61051262,-0.61051260,0.00881495,-0.00881495,1.32135707,-1.32135703
