energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.75387694,6.49486859,0.05599113,0.57944979,2.16147791,1.36839548,3.18492126,0.00000000,1.64137387,1.50374163
-5.74787394,6.37459009,0.05562211,0.56354547,2.12556633,1.35264535,3.13170737,0.00000000,1.60977560,1.46800898
-5.74187094,6.23950904,0.05503569,0.54735023,2.08519286,1.33284365,3.06950481,0.00000000,1.57568814,1.43040102
-5.73586793,6.09149607,0.05425337,0.53094251,2.04110267,1.30936563,2.99935217,0.00000000,1.53966544,1.39119571
-5.72986493,5.93259056,0.05330038,0.51439757,1.99406319,1.28264822,2.92239465,0.00000000,1.50226987,1.35068664
-5.72386193,5.76496799,0.05220479,0.49779000,1.94484684,1.25318509,2.83985909,0.00000000,1.46406303,1.30918404
-5.71785893,5.59090498,0.05099652,0.48119580,1.89421431,1.22152113,2.75302788,0.00000000,1.42559683,1.26701464
-5.71185593,5.41274235,0.04970633,0.46469418,1.84289902,1.18824611,2.66321244,0.00000000,1.38740474,1.22452040
-5.70585293,5.23284681,0.04836473,0.44836862,1.79159295,1.15398764,2.57172697,0.00000000,1.34999341,1.18205563
-5.69984992,5.05357207,0.04700101,0.43230726,1.74093430,1.11940331,2.47986315,0.00000000,1.31383461,1.13998291
-5.69384692,4.87722008,0.04564230,0.41660248,1.69149731,1.08517207,2.38886643,0.00000000,1.27935796,1.09866755
-5.68784392,4.70600358,0.04431273,0.40134981,1.64378438,1.05198494,2.29991457,0.00000000,1.24694426,1.05847117
-5.68184092,4.54201066,0.04303280,0.38664615,1.59822071,1.02053513,2.21409882,0.00000000,1.21691987,1.01974451
-5.67583792,4.38717266,0.04181891,0.37258750,1.55515143,0.99150774,2.13240837,0.00000000,1.18955223,0.98282008
-5.66983492,4.24323596,0.04068305,0.35926637,1.51484118,0.96556922,2.05571805,0.00000000,1.16504660,0.94800480
-5.66383192,4.11173877,0.03963272,0.34676909,1.47747602,0.94335680,1.98477976,0.00000000,1.14354431,0.91557344
-5.65782891,3.99399325,0.03867103,0.33517319,1.44316741,0.92546816,1.92021735,0.00000000,1.12512238,0.88576283
-5.65182591,3.89107342,0.03779699,0.32454499,1.41195794,0.91245145,1.86252498,0.00000000,1.10979475,0.85876749
-5.64582291,3.80380898,0.03700598,0.31493770,1.38382843,0.90479612,1.81206863,0.00000000,1.09751486,0.83473666
-5.63981991,3.73278482,0.03629027,0.30638997,1.35870613,0.90292451,1.76909039,0.00000000,1.08817966,0.81377300
-5.63381691,3.67834584,0.03563973,0.29892514,1.33647333,0.90718459,1.73371508,0.00000000,1.08163473,0.79593283
-5.62781391,3.64060648,0.03504257,0.29255107,1.31697632,0.91784389,1.70595863,0.00000000,1.07768050,0.78122790
-5.62181091,3.61946404,0.03448604,0.28726054,1.30003402,0.93508477,1.68573779,0.00000000,1.07607907,0.76962837
-5.61580790,3.61461511,0.03395716,0.28303230,1.28544611,0.95900113,1.67288046,0.00000000,1.07656171,0.76106681
-5.60980490,3.62557396,0.03344345,0.27983250,1.27300046,0.98959659,1.66713635,0.00000000,1.07883648,0.75544291
-5.60380190,3.65169206,0.03293347,0.27761635,1.26247944,1.02678414,1.66818741,0.00000000,1.08259592,0.75262836
-5.59779890,3.69217796,0.03241730,0.27633016,1.25366531,1.07038736,1.67565771,0.00000000,1.08752462,0.75247188
-5.59179590,3.74611675,0.03188698,0.27591320,1.24634438,1.12014302,1.68912264,0.00000000,1.09330634,0.75480373
-5.58579290,3.81248861,0.03133667,0.27629962,1.24031022,1.17570516,1.70811719,0.00000000,1.09963073,0.75943984
-5.57978989,3.89018636,0.03076279,0.27742021,1.23536589,1.23665058,1.73214336,0.00000000,1.10619950,0.76618512
-5.57378689,3.97803158,0.03016402,0.27920379,1.23132545,1.30248558,1.76067679,0.00000000,1.11273201,0.77483608
-5.56778389,4.07478979,0.02954118,0.28157848,1.22801486,1.37265396,1.79317275,0.00000000,1.11897027,0.78518267
-5.56178089,4.17918473,0.02889695,0.28447264,1.22527262,1.44654624,1.82907173,0.00000000,1.12468343,0.79700958
-5.55577789,4.28991220,0.02823567,0.28781557,1.22295020,1.52350976,1.86780481,0.00000000,1.12967177,0.81009717
-5.54977489,4.40565402,0.02756293,0.29153813,1.22091267,1.60285972,1.90879914,0.00000000,1.13377026,0.82422226
-5.54377189,4.52509239,0.02688524,0.29557322,1.21903946,1.68389099,1.95148371,0.00000000,1.13685171,0.83915910
-5.53776888,4.64692514,0.02620966,0.29985637,1.21722553,1.76589021,1.99529554,0.00000000,1.13882959,0.85468082
-5.53176588,4.76988208,0.02554344,0.30432638,1.21538290,1.84814830,2.03968639,0.00000000,1.13966041,0.87056156
-5.52576288,4.89274258,0.02489377,0.30892623,1.21344265,1.92997276,2.08413000,0.00000000,1.13934581,0.88657958
-5.51975988,5.01435414,0.02426743,0.31360423,1.21135712,2.01069973,2.12812975,0.00000000,1.13793406,0.90252130
-5.51375688,5.13365173,0.02367069,0.31831545,1.20910239,2.08970529,2.17122656,0.00000000,1.13552113,0.91818649
-5.50775388,5.24967721,0.02310912,0.32302346,1.20668068,2.16641575,2.21300670,0.00000000,1.13225091,0.93339419
-5.50175088,5.36159826,0.02258755,0.32770221,1.20412256,2.24031668,2.25310928,0.00000000,1.12831482,0.94798955
-5.49574787,5.46872573,0.02211000,0.33233812,1.20148866,2.31096032,2.29123300,0.00000000,1.12395033,0.96185077
-5.48974487,5.57052876,0.02167977,0.33693207,1.19887065,2.37797119,2.32714167,0.00000000,1.11943847,0.97489619
-5.48374187,5.66664639,0.02129949,0.34150124,1.19639132,2.44104982,2.36066843,0.00000000,1.11510022,0.98709067
-5.47773887,5.75689508,0.02097114,0.34608058,1.19420344,2.49997442,2.39171804,0.00000000,1.11129166,0.99845094
-5.47173587,5.84127129,0.02069623,0.35072375,1.19248741,2.55460057,2.42026723,0.00000000,1.10839793,1.00904941
-5.46573287,5.91994858,0.02047584,0.35550327,1.19144760,2.60485913,2.44636295,0.00000000,1.10682599,1.01901579
-5.45972986,5.99326921,0.02031070,0.36050982,1.19130724,2.65075242,2.47011850,0.00000000,1.10699642,1.02853647
-5.45372686,6.06173005,0.02020128,0.36585059,1.19230229,2.69234917,2.49170764,0.00000000,1.10933429,1.03785100
-5.44772386,6.12596342,0.02014779,0.37164647,1.19467410,2.72977840,2.51135707,0.00000000,1.11425939,1.04724591
-5.44172086,6.18671353,0.02015025,0.37802825,1.19866150,2.76322276,2.52933736,0.00000000,1.12217620,1.05704568
-5.43571786,6.24480947,0.02020846,0.38513185,1.20449230,2.79291174,2.54595313,0.00000000,1.13346368,1.06760128
-5.42971486,6.30113598,0.02032200,0.39309258,1.21237493,2.81911502,2.56153267,0.00000000,1.14846558,1.07927644
-5.42371186,6.35660347,0.02049026,0.40203893,1.22249038,2.84213649,2.57641771,0.00000000,1.16748124,1.09243250
-5.41770885,6.41211871,0.02071241,0.41208579,1.23498495,2.86230911,2.59095373,0.00000000,1.19075757,1.10741227
-5.41170585,6.46855746,0.02098745,0.42332779,1.24996421,2.87999087,2.60548142,0.00000000,1.21848236,1.12452391
-5.40570285,6.52674066,0.02131424,0.43583276,1.26748856,2.89556179,2.62032949,0.00000000,1.25077911,1.14402541
-5.39969985,6.58741501,0.02169158,0.44963599,1.28757051,2.90942219,2.63580926,0.00000000,1.28770391,1.16611089
-5.39369685,6.65123891,0.02211835,0.46473541,1.31017401,2.92199178,2.65221106,0.00000000,1.32924414,1.19089904
-5.38769385,6.71877422,0.02259362,0.48108811,1.33521580,2.93370953,2.66980251,0.00000000,1.37531929,1.21842487
-5.38169085,6.79048398,0.02311684,0.49860849,1.36256884,2.94503390,2.68882854,0.00000000,1.42578382,1.24863490
-5.37568784,6.86673580,0.02368802,0.51716821,1.39206748,2.95644300,2.70951278,0.00000000,1.48043175,1.28138649
-5.36968484,6.94781022,0.02430794,0.53659806,1.42351434,2.96843428,2.73206017,0.00000000,1.53900307,1.31645119
-5.36368184,7.03391327,0.02497831,0.55669169,1.45668825,2.98152338,2.75666003,0.00000000,1.60119125,1.35352215
-5.35767884,7.12519172,0.02570195,0.57721127,1.49135313,2.99624157,2.78348943,0.00000000,1.66665184,1.39222520
-5.35167584,7.22174985,0.02648287,0.59789464,1.52726699,3.01313173,2.81271605,0.00000000,1.73501141,1.43213315
-5.34567284,7.32366601,0.02732635,0.61846383,1.56419078,3.03274248,2.84450025,0.00000000,1.80587659,1.47278241
-5.33966983,7.43100768,0.02823891,0.63863448,1.60189646,3.05562045,2.87899585,0.00000000,1.87884250,1.51369112
-5.33366683,7.54384347,0.02922817,0.65812570,1.64017392,3.08230083,2.91634936,0.00000000,1.95350037,1.55437784
-5.32766383,7.66225115,0.03030268,0.67666986,1.67883616,3.11329637,2.95669747,0.00000000,2.02944373,1.59437968
-5.32166083,7.78632061,0.03147159,0.69402191,1.71772273,3.14908526,3.00016273,0.00000000,2.10627299,1.63326893
-5.31565783,7.91615156,0.03274430,0.70996767,1.75670089,3.19009841,3.04684760,0.00000000,2.18359819,1.67066727
-5.30965483,8.05184587,0.03412993,0.72433059,1.79566475,3.23670673,3.09682710,0.00000000,2.26103981,1.70625681
-5.30365183,8.19349489,0.03563689,0.73697692,1.83453222,3.28920912,3.15014046,0.00000000,2.33822775,1.73978737
-5.29764882,8.34116275,0.03727222,0.74781873,1.87324009,3.34782195,3.20678232,0.00000000,2.41479865,1.77107985
-5.29164582,8.49486674,0.03904109,0.75681489,1.91173754,3.41267055,3.26669402,0.00000000,2.49039191,1.80002544
-5.28564282,8.65455626,0.04094623,0.76396994,1.94997848,3.48378359,3.32975563,0.00000000,2.56464481,1.82658101
-5.27963982,8.82009213,0.04298741,0.76933105,1.98791324,3.56109053,3.39577936,0.00000000,2.63718741,1.85076116
-5.27363682,8.99122776,0.04516109,0.77298315,2.02548013,3.64442276,3.46450488,0.00000000,2.70763758,1.87262751
-5.26763382,9.16759402,0.04746004,0.77504290,2.06259750,3.73351831,3.53559711,0.00000000,2.77559696,1.89227619
-5.26163082,9.34868907,0.04987323,0.77565151,2.09915677,3.82803016,3.60864670,0.00000000,2.84064832,1.90982434
-5.25562781,9.53387425,0.05238580,0.77496722,2.13501694,3.92753770,3.68317353,0.00000000,2.90235476,1.92539665
-5.24962481,9.72237664,0.05497919,0.77315772,2.17000104,4.03156077,3.75863313,0.00000000,2.96026120,1.93911285
-5.24362181,9.91329842,0.05763148,0.77039289,2.20389469,4.13957548,3.83442585,0.00000000,3.01389825,1.95107702
-5.23761881,10.10563244,0.06031783,0.76683846,2.23644705,4.25103078,3.90990854,0.00000000,3.06278865,1.96136925
-5.23161581,10.29828322,0.06301109,0.76265064,2.26737411,4.36536466,3.98440792,0.00000000,3.10645591,1.97004022
-5.22561281,10.49009168,0.06568250,0.75797205,2.29636417,4.48201880,4.05723531,0.00000000,3.14443511,1.97710885
-5.21960980,10.67986201,0.06830250,0.75292911,2.32308532,4.60045058,4.12770167,0.00000000,3.17628511,1.98256307
-5.21360680,10.86638835,0.07084155,0.74763066,2.34719439,4.72014131,4.19513229,0.00000000,3.20160175,1.98636339
-5.20760380,11.04847936,0.07327098,0.74216797,2.36834698,4.84059988,4.25888024,0.00000000,3.22003122,1.98844880
-5.20160080,11.22497854,0.07556378,0.73661574,2.38620804,4.96136128,4.31833794,0.00000000,3.23128292,1.98874451
-5.19559780,11.39477860,0.07769534,0.73103395,2.40046228,5.08197971,4.37294615,0.00000000,3.23514110,1.98717069
-5.18959480,11.55682859,0.07964401,0.72547022,2.41082397,5.20201642,4.42220001,0.00000000,3.23147452,1.98365154
-5.18359180,11.71013324,0.08139162,0.71996242,2.41704558,5.32102294,4.46565184,0.00000000,3.22024366,1.97812384
-5.17758879,11.85374433,0.08292377,0.71454118,2.41892479,5.43852056,4.50291088,0.00000000,3.20150499,1.97054449
-5.17158579,11.98674517,0.08422997,0.70923217,2.41630963,5.55397751,4.53363994,0.00000000,3.17541211,1.96089634
-5.16558279,12.10822939,0.08530359,0.70405774,2.40910146,5.66678545,4.55754979,0.00000000,3.14221368,1.94919195
-5.15957979,12.21727648,0.08614168,0.69903810,2.39725595,5.77623731,4.57439172,0.00000000,3.10224827,1.93547521
-5.15357679,12.31292646,0.08674465,0.69419169,2.38078198,5.88150829,4.58394925,0.00000000,3.05593644,1.91982065
-5.14757379,12.39415688,0.08711583,0.68953498,2.35973884,5.98164225,4.58602988,0.00000000,3.00377055,1.90233069
-5.14157079,12.45986506,0.08726090,0.68508169,2.33423207,6.07554515,4.58045793,0.00000000,2.94630288,1.88313122
-5.13556778,12.50885861,0.08718739,0.68084157,2.30440836,6.16198721,4.56706928,0.00000000,2.88413263,1.86236584
-5.12956478,12.53985657,0.08690410,0.67681906,2.27044996,6.23961482,4.54570885,0.00000000,2.81789265,1.84018943
-5.12356178,12.55150310,0.08642059,0.67301183,2.23256927,6.30697276,4.51623148,0.00000000,2.74823645,1.81676154
-5.11755878,12.54239487,0.08574673,0.66940962,2.19100373,6.36253675,4.47850643,0.00000000,2.67582612,1.79224022
-5.11155578,12.51112193,0.08489234,0.66599345,2.14601168,6.40475551,4.43242558,0.00000000,2.60132169,1.76677674
-5.10555278,12.45632131,0.08386704,0.66273536,2.09786930,6.43210097,4.37791517,0.00000000,2.52537220,1.74051170
-5.09954977,12.37674123,0.08268006,0.65959895,2.04686869,6.44312471,4.31495033,0.00000000,2.44860887,1.71357267
-5.09354677,12.27131292,0.08134037,0.65654049,1.99331725,6.43651805,4.24357158,0.00000000,2.37164013,1.68607372
-5.08754377,12.13922632,0.07985680,0.65351093,1.93753801,6.41117280,4.16390226,0.00000000,2.29504873,1.65811660
-5.08154077,11.98000533,0.07823832,0.65045848,1.87987075,6.36623980,4.07616561,0.00000000,2.21939037,1.62979361
-5.07553777,11.79357788,0.07649435,0.64733183,1.82067344,6.30118175,3.98070000,0.00000000,2.14519364,1.60119175
-5.06953477,11.58033638,0.07463514,0.64408364,1.76032361,6.21581766,3.87797119,0.00000000,2.07296079,1.57239794
-5.06353177,11.34118404,0.07267219,0.64067438,1.69921914,6.11035591,3.76858021,0.00000000,2.00316875,1.54350465
-5.05752876,11.07756345,0.07061851,0.63707599,1.63777796,5.98541408,3.65326597,0.00000000,1.93627003,1.51461567
-5.05152576,10.79146471,0.06848894,0.63327541,1.57643637,5.84202377,3.53290171,0.00000000,1.87269291,1.48585136
-5.04552276,10.48541119,0.06630034,0.62927756,1.51564556,5.68161989,3.40848502,0.00000000,1.81284066,1.45735313
-5.03951976,10.16242252,0.06407155,0.62510767,1.45586618,5.50601433,3.28112133,0.00000000,1.75708936,1.42928651
-5.03351676,9.82595557,0.06182338,0.62081277,1.39756099,5.31735485,3.15200119,0.00000000,1.70578443,1.40184276
-5.02751376,9.47982532,0.05957831,0.61646230,1.34118568,5.11807100,3.02237228,0.00000000,1.65923569,1.37523868
-5.02151076,9.12810883,0.05736011,0.61214757,1.28717809,4.91080915,2.89350706,0.00000000,1.61771111,1.34971460
-5.01550775,8.77503637,0.05519334,0.60798037,1.23594638,4.69835963,2.76666751,0.00000000,1.58142975,1.32553052
-5.00950475,8.42487442,0.05310272,0.60409039,1.18785663,4.48357908,2.64306866,0.00000000,1.55055408,1.30296065
-5.00350175,8.08180591,0.05111241,0.60062192,1.14322055,4.26931140,2.52384244,0.00000000,1.52518237,1.28228651
-4.99749875,7.74981283,0.04924532,0.59772966,1.10228385,4.05831086,2.41000374,0.00000000,1.50534156,1.26378888
-4.99149575,7.43256667,0.04752233,0.59557391,1.06521619,3.85317029,2.30242024,0.00000000,1.49098134,1.24773906
-4.98549275,7.13333116,0.04596162,0.59431543,1.03210308,3.65625754,2.20178740,0.00000000,1.48196984,1.23438979
-4.97948974,6.85488147,0.04457803,0.59410995,1.00294045,3.46966238,2.10861001,0.00000000,1.47809156,1.22396624
-4.97348674,6.59944300,0.04338257,0.59510274,0.97763230,3.29515564,2.02319092,0.00000000,1.47904769,1.21665747
-4.96748374,6.36865175,0.04238205,0.59742332,0.95599158,3.13416188,1.94562765,0.00000000,1.48445930,1.21260870
-4.96148074,6.16353729,0.04157887,0.60118055,0.93774463,2.98774581,1.87581688,0.00000000,1.49387328,1.21191476
-4.95547774,5.98452818,0.04097101,0.60645821,0.92253885,2.85661240,1.81346657,0.00000000,1.50677104,1.21461485
-4.94947474,5.83147856,0.04055214,0.61331123,0.90995362,2.74111970,1.75811506,0.00000000,1.52257969,1.22068886
-4.94347174,5.70371368,0.04031198,0.62176272,0.89951383,2.64130301,1.70915617,0.00000000,1.54068531,1.23005538
-4.93746873,5.60009157,0.04023673,0.63180172,0.89070569,2.55690847,1.66586909,0.00000000,1.56044777,1.24257122
-4.93146573,5.51907697,0.04030971,0.64338196,0.88299402,2.48743400,1.62745149,0.00000000,1.58121652,1.25803268
-4.92546273,5.45882377,0.04051206,0.65642132,0.87584037,2.43217499,1.59305456,0.00000000,1.60234660,1.27617823
-4.91945973,5.41726178,0.04082348,0.67080234,0.86872114,2.39027251,1.56181810,0.00000000,1.62321432,1.29669259
-4.91345673,5.39218373,0.04122309,0.68637341,0.86114509,2.36076153,1.53290434,0.00000000,1.64323185,1.31921196
-4.90745373,5.38132868,0.04169019,0.70295087,0.85266932,2.34261694,1.50552896,0.00000000,1.66186013,1.34333032
-4.90145073,5.38245863,0.04220502,0.72032185,0.84291321,2.33479557,1.47898813,0.00000000,1.67861971,1.36860653
-4.89544772,5.39342553,0.04274944,0.73824772,0.83156980,2.33627250,1.45268059,0.00000000,1.69309911,1.39457204
-4.88944472,5.41222654,0.04330749,0.75646829,0.81841412,2.34607064,1.42612399,0.00000000,1.70496042,1.42073915
-4.88344172,5.43704650,0.04386586,0.77470651,0.80330822,2.36328290,1.39896520,0.00000000,1.71394224,1.44660958
-4.87743872,5.46628679,0.04441414,0.79267369,0.78620286,2.38708661,1.37098432,0.00000000,1.71985992,1.47168326
-4.87143572,5.49858105,0.04494496,0.81007511,0.76713587,2.41675050,1.34209274,0.00000000,1.72260333,1.49546721
-4.86543272,5.53279848,0.04545403,0.82661602,0.74622731,2.45163478,1.31232560,0.00000000,1.72213254,1.51748442
-4.85942971,5.56803608,0.04593991,0.84200780,0.72367183,2.49118525,1.28182933,0.00000000,1.71847172,1.53728257
-4.85342671,5.60360188,0.04640376,0.85597420,0.69972863,2.53492263,1.25084527,0.00000000,1.71170184,1.55444255
-4.84742371,5.63899106,0.04684891,0.86825757,0.67470946,2.58242842,1.21969017,0.00000000,1.70195246,1.56858648
-4.84142071,5.67385731,0.04728040,0.87862480,0.64896532,2.63332874,1.18873483,0.00000000,1.68939317,1.57938521
-4.83541771,5.70798174,0.04770437,0.88687294,0.62287245,2.68727764,1.15838193,0.00000000,1.67422504,1.58656500
-4.82941471,5.74124125,0.04812752,0.89283408,0.59681804,2.74394103,1.12904399,0.00000000,1.65667236,1.58991324
-4.82341171,5.77357844,0.04855648,0.89637954,0.57118644,2.80298261,1.10112268,0.00000000,1.63697496,1.58928289
-4.81740870,5.80497437,0.04899729,0.89742304,0.54634620,2.86405259,1.07499004,0.00000000,1.61538133,1.58459554
-4.81140570,5.83542551,0.04945485,0.89592267,0.52263844,2.92677993,1.05097251,0.00000000,1.59214244,1.57584277
-4.80540270,5.86492534,0.04993251,0.89188161,0.50036698,2.99076851,1.02933822,0.00000000,1.56750646,1.56308568
-4.79939970,5.89345113,0.05043169,0.88534752,0.47979027,3.05559716,1.01028778,0.00000000,1.54171428,1.54645264
-4.79339670,5.92095578,0.05095164,0.87641042,0.46111559,3.12082356,0.99394881,0.00000000,1.51499568,1.52613491
-4.78739370,5.94736411,0.05148930,0.86519936,0.44449526,3.18599129,0.98037404,0.00000000,1.48756616,1.50238055
-4.78139070,5.97257329,0.05203931,0.85187772,0.43002511,3.25063950,0.96954284,0.00000000,1.45962431,1.47548652
-4.77538769,5.99645622,0.05259403,0.83663749,0.41774496,3.31431427,0.96136577,0.00000000,1.43134955,1.44578940
-4.76938469,6.01886713,0.05314374,0.81969270,0.40764100,3.37658068,0.95569168,0.00000000,1.40290041,1.41365491
-4.76338169,6.03964834,0.05367696,0.80127232,0.39964977,3.43703457,0.95231683,0.00000000,1.37441306,1.37946679
-4.75737869,6.05863727,0.05418074,0.78161289,0.39366367,3.49531318,0.95099543,0.00000000,1.34600036,1.34361550
-4.75137569,6.07567287,0.05464110,0.76095126,0.38953739,3.55110353,0.95145098,0.00000000,1.31775131,1.30648712
-4.74537269,6.09060097,0.05504347,0.73951778,0.38709536,3.60414814,0.95338790,0.00000000,1.28973103,1.26845309
-4.73936968,6.10327787,0.05537318,0.71753024,0.38613951,3.65424742,0.95650282,0.00000000,1.26198133,1.22986117
-4.73336668,6.11357216,0.05561594,0.69518879,0.38645735,3.70125847,0.96049518,0.00000000,1.23452196,1.19102807
-4.72736368,6.12136471,0.05575830,0.67267212,0.38783000,3.74509044,0.96507667,0.00000000,1.20735248,1.15223400
-4.72136068,6.12654699,0.05578813,0.65013497,0.39003980,3.78569661,0.96997940,0.00000000,1.18045491,1.11371937
-4.71535768,6.12901813,0.05569498,0.62770706,0.39287752,3.82306375,0.97496237,0.00000000,1.15379697,1.07568370
-4.70935468,6.12868130,0.05547047,0.60549344,0.39614880,3.85719948,0.97981647,0.00000000,1.12733596,1.03828675
-4.70335168,6.12543998,0.05510854,0.58357603,0.39967969,3.88811859,0.98436785,0.00000000,1.10102312,1.00165154
-4.69734867,6.11919482,0.05460573,0.56201641,0.40332135,3.91582932,0.98847975,0.00000000,1.07480826,0.96586922
-4.69134567,6.10984169,0.05396126,0.54085936,0.40695356,3.94032059,0.99205307,0.00000000,1.04864459,0.93100509
-4.68534267,6.09727165,0.05317717,0.52013706,0.41048730,3.96155134,0.99502579,0.00000000,1.02249345,0.89710569
-4.67933967,6.08137311,0.05225825,0.49987363,0.41386614,3.97944277,0.99737153,0.00000000,0.99632877,0.86420613
-4.67333667,6.06203660,0.05121201,0.48008958,0.41706659,3.99387433,0.99909742,0.00000000,0.97014103,0.83233746
-4.66733367,6.03916222,0.05004852,0.46080607,0.42009742,4.00468396,1.00024157,0.00000000,0.94394062,0.80153345
-4.66133067,6.01266961,0.04878021,0.44204855,0.42299806,4.01167283,1.00087028,0.00000000,0.91776029,0.77183638
-4.65532766,5.98251009,0.04742158,0.42384971,0.42583602,4.01461453,1.00107509,0.00000000,0.89165668,0.74330156
-4.64932466,5.94868038,0.04598894,0.40625143,0.42870357,4.01326834,1.00096996,0.00000000,0.86571089,0.71600027
-4.64332166,5.91123713,0.04450003,0.38930576,0.43171376,4.00739605,1.00068836,0.00000000,0.84002791,0.69002097
